Orthogroup	APOSJ_ok	DROME
OG0001128	APOSJ_57260, APOSJ_18952	DROME07099, DROME07102, DROME07101, DROME07098, DROME07100
OG0001129	APOSJ_25816, APOSJ_25817, APOSJ_25818	DROME06610
OG0001130	APOSJ_45980, APOSJ_45981	DROME08159
OG0001130	APOSJ_13404	DROME08055, DROME04983, DROME04982
OG0001131	APOSJ_45169, APOSJ_59509, APOSJ_59504, APOSJ_59505, APOSJ_59507, APOSJ_52861, APOSJ_34886, APOSJ_46529, APOSJ_40439, APOSJ_46532, APOSJ_46530, APOSJ_40442, APOSJ_34889, APOSJ_46527, APOSJ_46535, APOSJ_28173, APOSJ_29139, APOSJ_34885, APOSJ_40441, APOSJ_46534, APOSJ_45168, APOSJ_47747, APOSJ_59506, APOSJ_59501, APOSJ_59508, APOSJ_47746, APOSJ_34891, APOSJ_46528, APOSJ_34890, APOSJ_34887	DROME00544
OG0001132	APOSJ_17244, APOSJ_11493, APOSJ_11488, APOSJ_11495, APOSJ_11496, APOSJ_17243, APOSJ_11490, APOSJ_11492, APOSJ_59966, APOSJ_47442, APOSJ_28964, APOSJ_28968, APOSJ_47445, APOSJ_28966, APOSJ_47446, APOSJ_59964, APOSJ_47441, APOSJ_59963, APOSJ_32987, APOSJ_28965, APOSJ_47439, APOSJ_59961, APOSJ_17245, APOSJ_17242, APOSJ_11489, APOSJ_11494, APOSJ_17241, APOSJ_00742, APOSJ_17247, APOSJ_11491, APOSJ_47443, APOSJ_17246, APOSJ_28967, APOSJ_59962, APOSJ_47444, APOSJ_28969, APOSJ_28963, APOSJ_59965, APOSJ_47440	DROME12585, DROME12584, DROME12583, DROME12582
OG0001133	APOSJ_30572, APOSJ_30571, APOSJ_30570	DROME02832
OG0001135	APOSJ_28576, APOSJ_45469, APOSJ_18187	DROME18153, DROME18152
OG0001136	APOSJ_60014, APOSJ_58081, APOSJ_60019, APOSJ_60022	DROME15241, DROME15244, DROME15239, DROME15245, DROME15243, DROME15240, DROME15238, DROME15242, DROME15236, DROME15237
OG0001137	APOSJ_07767, APOSJ_07766	DROME07212, DROME07220, DROME07223, DROME07218, DROME07213, DROME07221, DROME07215, DROME07214, DROME07216, DROME07226, DROME07219, DROME07222, DROME07224, DROME07227, DROME07229, DROME07217, DROME07228, DROME07225
OG0001138	APOSJ_48351	DROME16831, DROME16832, DROME16830, DROME16829
OG0001139	APOSJ_39764, APOSJ_06912, APOSJ_06911, APOSJ_12993	DROME11285, DROME11284, DROME20784
OG0001140	APOSJ_35608, APOSJ_23309	DROME04492, DROME04491
OG0001141	APOSJ_64480, APOSJ_64479	DROME07353, DROME07352, DROME07355, DROME07354, DROME07356
OG0001142	APOSJ_21965, APOSJ_61915, APOSJ_51026, APOSJ_39756, APOSJ_48881, APOSJ_48879, APOSJ_16159, APOSJ_21967, APOSJ_48880, APOSJ_45036, APOSJ_41992, APOSJ_45034, APOSJ_12989, APOSJ_45038, APOSJ_45037, APOSJ_45032, APOSJ_21973, APOSJ_51022, APOSJ_51024, APOSJ_51347, APOSJ_45033, APOSJ_16163, APOSJ_01149, APOSJ_45035, APOSJ_48882, APOSJ_01134, APOSJ_48877	DROME15460, DROME15458, DROME15459
OG0001143	APOSJ_50743, APOSJ_50744, APOSJ_53351, APOSJ_47727, APOSJ_50745, APOSJ_47725	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977
OG0001144	APOSJ_14988, APOSJ_12514, APOSJ_14987, APOSJ_14986, APOSJ_14989	DROME08380
OG0001148	APOSJ_36458, APOSJ_27843, APOSJ_36457, APOSJ_36456	DROME04431, DROME04432
OG0001149	APOSJ_33950, APOSJ_33949	DROME20514
OG0001156	APOSJ_18425	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510
OG0001158	APOSJ_62821, APOSJ_10981, APOSJ_10980, APOSJ_04235	DROME08138, DROME08137
OG0001159	APOSJ_51472, APOSJ_51719	DROME00704, DROME00657, DROME00658
OG0001160	APOSJ_45582, APOSJ_28225, APOSJ_28221, APOSJ_28222, APOSJ_28223	DROME05833, DROME05832, DROME05835, DROME05834
OG0001162	APOSJ_60627, APOSJ_64538, APOSJ_64537	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107
OG0001163	APOSJ_07955, APOSJ_07957, APOSJ_49878, APOSJ_07956, APOSJ_07959, APOSJ_07958, APOSJ_46878, APOSJ_11189, APOSJ_63692, APOSJ_44713, APOSJ_44711, APOSJ_33342, APOSJ_13133	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899
OG0001164	APOSJ_01946	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759
OG0001165	APOSJ_07921, APOSJ_28147, APOSJ_28137, APOSJ_04506, APOSJ_04505, APOSJ_47651, APOSJ_28149, APOSJ_07922, APOSJ_28148, APOSJ_28150, APOSJ_28146, APOSJ_62646, APOSJ_62647, APOSJ_62643, APOSJ_62645	DROME20938, DROME07288
OG0001167	APOSJ_55239, APOSJ_63932, APOSJ_48587, APOSJ_55240, APOSJ_48606, APOSJ_63850, APOSJ_55243, APOSJ_48588, APOSJ_48591, APOSJ_48609, APOSJ_48593, APOSJ_48590, APOSJ_55238, APOSJ_55241, APOSJ_48592, APOSJ_48594, APOSJ_55242, APOSJ_48899, APOSJ_42628, APOSJ_48608, APOSJ_55237, APOSJ_48589, APOSJ_48595	DROME17311
OG0001168	APOSJ_28988, APOSJ_36650, APOSJ_29205, APOSJ_28989, APOSJ_24017, APOSJ_22126	DROME02336
OG0001170	APOSJ_58947, APOSJ_53815, APOSJ_65389, APOSJ_65390, APOSJ_53814, APOSJ_65388, APOSJ_65384	DROME16781
OG0001172	APOSJ_56461	DROME12074, DROME12075
OG0001172	APOSJ_60424	DROME11227, DROME11226
OG0001173	APOSJ_00189, APOSJ_61633	DROME11068
OG0001174	APOSJ_37059, APOSJ_31995, APOSJ_37055, APOSJ_31992, APOSJ_37057, APOSJ_37060, APOSJ_37056, APOSJ_31947, APOSJ_37053, APOSJ_37058, APOSJ_37054, APOSJ_31999, APOSJ_31998, APOSJ_31996, APOSJ_31997, APOSJ_31994	DROME01257, DROME01258
OG0001175	APOSJ_02450, APOSJ_11124, APOSJ_15781, APOSJ_15780	DROME10674
OG0001177	APOSJ_52104, APOSJ_44813, APOSJ_29427, APOSJ_53427, APOSJ_29429, APOSJ_51390, APOSJ_29921, APOSJ_29919, APOSJ_29920	DROME01933, DROME01934, DROME21906
OG0001178	APOSJ_53354, APOSJ_62824	DROME18168, DROME18169, DROME18170, DROME18167
OG0001180	APOSJ_34257, APOSJ_34256	DROME10923, DROME10922
OG0001180	APOSJ_60339	DROME01245, DROME01246
OG0001184	APOSJ_14036, APOSJ_14034, APOSJ_14037, APOSJ_14035	DROME03279
OG0001184	APOSJ_33065, APOSJ_09294, APOSJ_33062, APOSJ_33061	DROME17805
OG0001185	APOSJ_55269, APOSJ_55273, APOSJ_55270, APOSJ_55272, APOSJ_55274, APOSJ_55271, APOSJ_55268, APOSJ_07581	DROME09235, DROME09236, DROME09242, DROME09234, DROME09239, DROME09241, DROME09240, DROME09237, DROME09238
OG0001186	APOSJ_65059, APOSJ_49100, APOSJ_61207, APOSJ_61209, APOSJ_49105, APOSJ_49101, APOSJ_49102, APOSJ_40051, APOSJ_61206	DROME18932
OG0001188	APOSJ_02458, APOSJ_02460, APOSJ_02459	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118
OG0001190	APOSJ_25935, APOSJ_25929, APOSJ_32431, APOSJ_32429, APOSJ_25932, APOSJ_25931, APOSJ_52256, APOSJ_25930, APOSJ_56333, APOSJ_52255, APOSJ_52257, APOSJ_48161, APOSJ_60883, APOSJ_25934, APOSJ_52259, APOSJ_56323, APOSJ_48157	DROME21340, DROME21342, DROME21339, DROME21341
OG0001191	APOSJ_42790, APOSJ_42793, APOSJ_14790, APOSJ_42792, APOSJ_14832, APOSJ_38916, APOSJ_42794	DROME15546, DROME15547, DROME15549, DROME15548
OG0001197	APOSJ_02421, APOSJ_14617, APOSJ_14615, APOSJ_35771	DROME14364
OG0001201	APOSJ_61343, APOSJ_61344, APOSJ_52026, APOSJ_49436, APOSJ_36541	DROME20824, DROME20825, DROME20823, DROME20822
OG0001203	APOSJ_41014, APOSJ_46802, APOSJ_53052	DROME16841
OG0001204	APOSJ_07019, APOSJ_07070, APOSJ_21696, APOSJ_35408, APOSJ_41668, APOSJ_39539, APOSJ_53773, APOSJ_46990, APOSJ_53249, APOSJ_30340, APOSJ_30345, APOSJ_30338, APOSJ_30339, APOSJ_30343, APOSJ_30342, APOSJ_30344, APOSJ_30341	DROME15252
OG0001208	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816
OG0001209	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874	DROME03307
OG0001210	APOSJ_37932	DROME01292
OG0001210	APOSJ_23203, APOSJ_23202	DROME21654, DROME21653
OG0001211	APOSJ_18069, APOSJ_18071	DROME14817, DROME14816, DROME14814, DROME14815
OG0001213	APOSJ_24043	DROME12028
OG0001213	APOSJ_46848, APOSJ_65395, APOSJ_53817, APOSJ_65397	DROME15857
OG0001214	APOSJ_27393, APOSJ_29473, APOSJ_47896, APOSJ_53677, APOSJ_53667, APOSJ_29474, APOSJ_27388, APOSJ_27390, APOSJ_27394, APOSJ_29472, APOSJ_27392, APOSJ_27391, APOSJ_22336, APOSJ_53665, APOSJ_29475, APOSJ_53673	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226
OG0001215	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312	DROME05613, DROME05611, DROME05612
OG0001216	APOSJ_27698, APOSJ_57845	DROME20096, DROME20097, DROME20095, DROME15498
OG0001217	APOSJ_49876, APOSJ_49877	DROME06701
OG0001218	APOSJ_12838, APOSJ_12839, APOSJ_12837	DROME12211, DROME12213, DROME12212
OG0001219	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628
OG0001220	APOSJ_49207, APOSJ_49206, APOSJ_30068, APOSJ_26636, APOSJ_26635	DROME02744, DROME20493, DROME20492
OG0001221	APOSJ_23575	DROME09514
OG0001223	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063	DROME08781, DROME08780
OG0001225	APOSJ_26355, APOSJ_26353, APOSJ_26354	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794
OG0001227	APOSJ_42967, APOSJ_35503, APOSJ_58893, APOSJ_27276, APOSJ_53195, APOSJ_53194	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419
OG0001230	APOSJ_03240, APOSJ_03235	DROME05921, DROME05920
OG0001231	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724
OG0001232	APOSJ_19086, APOSJ_19085, APOSJ_41937, APOSJ_63122, APOSJ_25755, APOSJ_26775, APOSJ_26779, APOSJ_26778, APOSJ_26777, APOSJ_37428, APOSJ_26773, APOSJ_26774, APOSJ_26776	DROME01876, DROME01877, DROME01878
OG0001234	APOSJ_53744, APOSJ_64981, APOSJ_01119, APOSJ_64982, APOSJ_23879, APOSJ_35714, APOSJ_25662, APOSJ_35713	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231
OG0001236	APOSJ_47426	DROME06609, DROME04424, DROME20964
OG0001237	APOSJ_49562	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481
OG0001238	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932	DROME21058
OG0001239	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414
OG0001241	APOSJ_31880, APOSJ_31879	DROME02596
OG0001241	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705	DROME03537
OG0001243	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535
OG0001247	APOSJ_24401, APOSJ_46726	DROME18852
OG0001248	APOSJ_01452	DROME02625, DROME02624, DROME02623
OG0001249	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682	DROME05745, DROME05744, DROME04456, DROME04455
OG0001250	APOSJ_45773, APOSJ_45772	DROME10391, DROME10390, DROME10392
OG0001251	APOSJ_26930, APOSJ_53060	DROME04532
OG0001253	APOSJ_63481	DROME16727, DROME02601
OG0001254	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033
OG0001256	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301
OG0001261	APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064	DROME00542, DROME00543, DROME00540, DROME00541
OG0001263	APOSJ_27866, APOSJ_27867	DROME01386, DROME01387
OG0001264	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940	DROME08249, DROME08250, DROME08248
OG0001266	APOSJ_03810	DROME19377
OG0001267	APOSJ_40387, APOSJ_40388	DROME13068
OG0001268	APOSJ_31771	DROME04920, DROME04921
OG0001270	APOSJ_00845, APOSJ_10264	DROME12379
OG0001270	APOSJ_39650, APOSJ_52054, APOSJ_52055, APOSJ_52049, APOSJ_52052	DROME02961
OG0001271	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322	DROME20484
OG0001272	APOSJ_63437, APOSJ_56345, APOSJ_64374, APOSJ_14803, APOSJ_14802	DROME17237, DROME17236, DROME17235, DROME17243
OG0001273	APOSJ_07726, APOSJ_19500, APOSJ_19498	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251
OG0001274	APOSJ_63498, APOSJ_63499, APOSJ_63500, APOSJ_63501	DROME06585, DROME06586, DROME06584
OG0001276	APOSJ_00033, APOSJ_37707, APOSJ_47385, APOSJ_00028, APOSJ_17176, APOSJ_00034, APOSJ_06801, APOSJ_21732, APOSJ_00032, APOSJ_40492, APOSJ_00029, APOSJ_00030, APOSJ_42710, APOSJ_17171, APOSJ_21731, APOSJ_21730, APOSJ_47368, APOSJ_21729, APOSJ_21728, APOSJ_17170, APOSJ_00027, APOSJ_00031	DROME10323, DROME10324, DROME10319, DROME10320, DROME10316, DROME10317, DROME10321, DROME10318, DROME10322
OG0001279	APOSJ_00366, APOSJ_00367	DROME15211, DROME15210
OG0001280	APOSJ_38817, APOSJ_38818, APOSJ_38816	DROME15706
OG0001281	APOSJ_13341, APOSJ_38314, APOSJ_13340, APOSJ_13334	DROME19100
OG0001282	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919	DROME04060, DROME04059, DROME04058
OG0001284	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124	DROME05418
OG0001286	APOSJ_21405	DROME11490, DROME11489, DROME11491
OG0001287	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177	DROME15976, DROME15975, DROME04476
OG0001288	APOSJ_22796	DROME19787, DROME09388, DROME09389
OG0001290	APOSJ_34219, APOSJ_34220	DROME13148, DROME13147, DROME10925, DROME10926, DROME10924
OG0001291	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516	DROME21166, DROME21165, DROME18055, DROME18056
OG0001292	APOSJ_35425, APOSJ_55180, APOSJ_35427, APOSJ_35424	DROME20956
OG0001293	APOSJ_46121, APOSJ_46120, APOSJ_46118, APOSJ_46119	DROME19380, DROME19378, DROME19379
OG0001294	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522	DROME19278
OG0001295	APOSJ_42068, APOSJ_42067	DROME16525, DROME16522, DROME16520, DROME16519, DROME16524, DROME16523, DROME16521
OG0001296	APOSJ_05820	DROME21670, DROME21668, DROME21671, DROME21667, DROME21666, DROME21669
OG0001300	APOSJ_00778	DROME21326, DROME21325, DROME21324
OG0001302	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024	DROME00539
OG0001304	APOSJ_49344	DROME00069, DROME00065, DROME00070, DROME00066, DROME00067, DROME00068
OG0001305	APOSJ_09587, APOSJ_09588	DROME04834, DROME04832, DROME04829, DROME04830, DROME04835, DROME04836, DROME04825, DROME04826, DROME04833, DROME04837, DROME04827, DROME04838, DROME04828, DROME04839, DROME04831
OG0001306	APOSJ_11291	DROME08751, DROME08752
OG0001308	APOSJ_62820, APOSJ_49337, APOSJ_62822	DROME17402, DROME17401, DROME17403, DROME17400, DROME17399
OG0001310	APOSJ_62169	DROME15600
OG0001311	APOSJ_36807	DROME20740, DROME20738, DROME20739, DROME20741
OG0001311	APOSJ_22226, APOSJ_22227, APOSJ_48297	DROME06164
OG0001315	APOSJ_51469, APOSJ_13986, APOSJ_48674, APOSJ_06707, APOSJ_25709	DROME16592
OG0001318	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107	DROME17213
OG0001318	APOSJ_58195, APOSJ_58196, APOSJ_25774	DROME09513
OG0001319	APOSJ_49796	DROME01307
OG0001321	APOSJ_00883, APOSJ_05483, APOSJ_00884	DROME16103
OG0001322	APOSJ_25010, APOSJ_25009	DROME15932
OG0001323	APOSJ_62064	DROME18781, DROME18779, DROME18782, DROME18780
OG0001325	APOSJ_07903, APOSJ_07905	DROME14232
OG0001326	APOSJ_44084, APOSJ_48298	DROME03927
OG0001327	APOSJ_43125	DROME02674, DROME02673, DROME02675
OG0001328	APOSJ_09302, APOSJ_09297, APOSJ_52598, APOSJ_09296, APOSJ_52596, APOSJ_59045, APOSJ_59781, APOSJ_52600, APOSJ_59046, APOSJ_52599, APOSJ_01427, APOSJ_09295, APOSJ_09298, APOSJ_09299, APOSJ_11661, APOSJ_32443, APOSJ_52597, APOSJ_59043, APOSJ_59044, APOSJ_59047, APOSJ_09301	DROME20058
OG0001330	APOSJ_55342, APOSJ_55345, APOSJ_47110, APOSJ_55344	DROME21688, DROME21687, DROME21684, DROME21685, DROME21686, DROME21683
OG0001333	APOSJ_21097, APOSJ_21098, APOSJ_64098	DROME11917, DROME07724, DROME09080, DROME09081
OG0001335	APOSJ_37030	DROME08039, DROME08040, DROME08041, DROME08038, DROME08042
OG0001337	APOSJ_29722	DROME07933, DROME07937
OG0001337	APOSJ_00699, APOSJ_25641, APOSJ_62000, APOSJ_00714, APOSJ_08080, APOSJ_61995, APOSJ_30806, APOSJ_00711	DROME20158
OG0001341	APOSJ_13756, APOSJ_26232, APOSJ_55577, APOSJ_47616, APOSJ_13755, APOSJ_47617, APOSJ_51109, APOSJ_26204, APOSJ_07563, APOSJ_47614, APOSJ_51124, APOSJ_55588, APOSJ_13754, APOSJ_07564, APOSJ_26219, APOSJ_26213	DROME19896, DROME19897, DROME19895
OG0001344	APOSJ_53449, APOSJ_53444, APOSJ_53446, APOSJ_53445, APOSJ_53443, APOSJ_53448	DROME04657, DROME04656
OG0001348	APOSJ_64919, APOSJ_64920, APOSJ_25094, APOSJ_64921	DROME03492, DROME03491, DROME03495, DROME03494, DROME03493, DROME03496
OG0001350	APOSJ_37537, APOSJ_05346, APOSJ_05345, APOSJ_36144, APOSJ_36143	DROME20607
OG0001351	APOSJ_64597, APOSJ_60152	DROME16250, DROME16247, DROME16248, DROME16245, DROME16246, DROME16249
OG0001352	APOSJ_35179, APOSJ_35178, APOSJ_35177, APOSJ_35176, APOSJ_35180, APOSJ_34965, APOSJ_34968, APOSJ_34966, APOSJ_34964, APOSJ_53108, APOSJ_53107	DROME11579, DROME11580
OG0001353	APOSJ_07681, APOSJ_07682	DROME12504, DROME12505
OG0001354	APOSJ_12562, APOSJ_13772	DROME18928
OG0001355	APOSJ_04974, APOSJ_04973	DROME18115
OG0001356	APOSJ_55102, APOSJ_45190, APOSJ_19994, APOSJ_08640, APOSJ_55103, APOSJ_45195, APOSJ_08639, APOSJ_08638, APOSJ_65373, APOSJ_45192, APOSJ_45191	DROME04210, DROME04209, DROME04208, DROME04203, DROME04201, DROME04202
OG0001358	APOSJ_05394	DROME16322, DROME16324, DROME16323, DROME16316, DROME16315, DROME16314, DROME16318, DROME16317, DROME16319
OG0001359	APOSJ_20250, APOSJ_20249	DROME20396, DROME20399, DROME20398, DROME20397
OG0001360	APOSJ_39667, APOSJ_39668, APOSJ_15814, APOSJ_39670, APOSJ_39672, APOSJ_39669, APOSJ_39671, APOSJ_23083, APOSJ_39673, APOSJ_31003, APOSJ_31005, APOSJ_31004, APOSJ_31001	DROME16475, DROME16474, DROME01288, DROME01289
OG0001363	APOSJ_18304	DROME20227, DROME20225, DROME20226, DROME20228, DROME00044
OG0001364	APOSJ_48961	DROME18347, DROME18348
OG0001366	APOSJ_15729, APOSJ_15542, APOSJ_15543, APOSJ_15544	DROME19931, DROME19932, DROME19933, DROME19934
OG0001367	APOSJ_43134, APOSJ_64574	DROME04540, DROME04542, DROME04539, DROME04538, DROME04541, DROME04537, DROME04535, DROME04534, DROME04536
OG0001368	APOSJ_11663, APOSJ_11664, APOSJ_08285, APOSJ_08277, APOSJ_33258, APOSJ_11662	DROME00518, DROME00521, DROME00519, DROME00520
OG0001370	APOSJ_51380, APOSJ_18976	DROME10125, DROME10122, DROME10123, DROME10124, DROME10126
OG0001371	APOSJ_60337, APOSJ_41614, APOSJ_41615, APOSJ_05666, APOSJ_05668, APOSJ_05667	DROME15115, DROME15085, DROME15086, DROME10858, DROME10857, DROME16916, DROME17983, DROME17981, DROME17980, DROME17848, DROME06809
OG0001372	APOSJ_22680, APOSJ_51824, APOSJ_22681, APOSJ_22679, APOSJ_22682	DROME06987
OG0001373	APOSJ_33658, APOSJ_33657, APOSJ_33660, APOSJ_33656, APOSJ_33659, APOSJ_33655, APOSJ_12552	DROME15869, DROME15867, DROME15866, DROME15868
OG0001375	APOSJ_32605	DROME11058
OG0001375	APOSJ_42027, APOSJ_01914, APOSJ_01916, APOSJ_11798, APOSJ_01917, APOSJ_01918, APOSJ_01915, APOSJ_01919	DROME12544
OG0001376	APOSJ_40424, APOSJ_40425	DROME18505, DROME18503, DROME18507, DROME18504, DROME18508, DROME18506
OG0001378	APOSJ_23820, APOSJ_23821, APOSJ_18962	DROME14090, DROME14089
OG0001379	APOSJ_32392, APOSJ_32393, APOSJ_32390, APOSJ_32389, APOSJ_31749, APOSJ_05697, APOSJ_31750, APOSJ_32391	DROME02340
OG0001381	APOSJ_28946, APOSJ_28947, APOSJ_28949, APOSJ_28948	DROME21356, DROME21357, DROME21358, DROME21359, DROME20082, DROME20083, DROME20084
OG0001383	APOSJ_33339, APOSJ_23887, APOSJ_51980, APOSJ_51857, APOSJ_14897, APOSJ_51364, APOSJ_51363, APOSJ_51365, APOSJ_19442, APOSJ_23890, APOSJ_51833, APOSJ_23886, APOSJ_23889, APOSJ_23891, APOSJ_23888, APOSJ_51123	DROME08849, DROME08848, DROME08850, DROME08851
OG0001389	APOSJ_21023	DROME08448, DROME08449, DROME08447
OG0001394	APOSJ_14603, APOSJ_14601, APOSJ_32575, APOSJ_32572, APOSJ_14602, APOSJ_32574, APOSJ_32577, APOSJ_36758, APOSJ_32573, APOSJ_32576, APOSJ_14600, APOSJ_26314	DROME15845, DROME15844, DROME15847, DROME15846, DROME15843, DROME15848
OG0001395	APOSJ_19595	DROME22042
OG0001397	APOSJ_08999, APOSJ_08998	DROME12938
OG0001397	APOSJ_58982, APOSJ_58981	DROME12061
OG0001398	APOSJ_32307	DROME00533
OG0001399	APOSJ_63162, APOSJ_63166, APOSJ_63165, APOSJ_63164, APOSJ_63163, APOSJ_51444, APOSJ_50593, APOSJ_50594	DROME18551, DROME15177
OG0001401	APOSJ_41226, APOSJ_57926, APOSJ_41227, APOSJ_43952, APOSJ_43951, APOSJ_43953	DROME07715
OG0001402	APOSJ_05185, APOSJ_05184	DROME14376, DROME21039, DROME21038, DROME21040, DROME21037
OG0001403	APOSJ_34083, APOSJ_34085, APOSJ_34082	DROME02115, DROME02116, DROME02114
OG0001405	APOSJ_37660, APOSJ_37658, APOSJ_37654, APOSJ_37655, APOSJ_37659	DROME06373
OG0001405	APOSJ_13259	DROME02126
OG0001406	APOSJ_01575	DROME14082, DROME14079, DROME14080, DROME14081, DROME14077, DROME14078, DROME14084, DROME14083
OG0001408	APOSJ_62183, APOSJ_62674	DROME21635, DROME21636, DROME21634
OG0001409	APOSJ_07829, APOSJ_09406, APOSJ_09407, APOSJ_09408, APOSJ_09409, APOSJ_09410	DROME18107
OG0001410	APOSJ_51759, APOSJ_51757, APOSJ_05846, APOSJ_51758	DROME00626
