Orthogroup	APOSJ_ok	SACKO_ok
OG0000580	APOSJ_16960	SACKO_19146
OG0000581	APOSJ_08673, APOSJ_32969	SACKO_01235
OG0000581	APOSJ_36499	SACKO_01269
OG0000582	APOSJ_53689, APOSJ_53692, APOSJ_53688, APOSJ_53690, APOSJ_53691, APOSJ_16083, APOSJ_53686, APOSJ_53687	SACKO_28539
OG0000583	APOSJ_25494, APOSJ_14454	SACKO_33042
OG0000584	APOSJ_59539, APOSJ_59533, APOSJ_59534, APOSJ_59536, APOSJ_59535, APOSJ_59540, APOSJ_59537, APOSJ_59538, APOSJ_58274, APOSJ_10240, APOSJ_52593, APOSJ_52594, APOSJ_20354, APOSJ_39320, APOSJ_57528, APOSJ_39319, APOSJ_57530, APOSJ_39321, APOSJ_57529, APOSJ_39318, APOSJ_57531, APOSJ_46004, APOSJ_16630	SACKO_22450
OG0000585	APOSJ_23455, APOSJ_16969, APOSJ_23456, APOSJ_23457	SACKO_33151
OG0000586	APOSJ_09381, APOSJ_58586, APOSJ_39621, APOSJ_09383, APOSJ_58587, APOSJ_39620, APOSJ_47664, APOSJ_39624, APOSJ_39622, APOSJ_58592, APOSJ_58591, APOSJ_58584, APOSJ_58590, APOSJ_09384, APOSJ_09375, APOSJ_09379, APOSJ_39625, APOSJ_58589, APOSJ_39617, APOSJ_39619, APOSJ_09378, APOSJ_09376, APOSJ_39618, APOSJ_09382, APOSJ_09380, APOSJ_39623	SACKO_01531
OG0000587	APOSJ_00369, APOSJ_16879, APOSJ_16876, APOSJ_16875, APOSJ_10738, APOSJ_16880, APOSJ_53960, APOSJ_40785, APOSJ_53959, APOSJ_16878, APOSJ_40787, APOSJ_53961, APOSJ_16877, APOSJ_53958	SACKO_31646
OG0000587	APOSJ_63799, APOSJ_63803	SACKO_32372
OG0000588	APOSJ_23279, APOSJ_53706, APOSJ_58179, APOSJ_53698, APOSJ_53701, APOSJ_53704, APOSJ_58178, APOSJ_58181, APOSJ_58176, APOSJ_58180, APOSJ_53703, APOSJ_58177, APOSJ_53700, APOSJ_53705, APOSJ_53702, APOSJ_53699	SACKO_19722
OG0000588	APOSJ_51544, APOSJ_51543	SACKO_13333
OG0000589	APOSJ_48412, APOSJ_48413, APOSJ_34674, APOSJ_34676	SACKO_03632
OG0000590	APOSJ_20507, APOSJ_20506	SACKO_30925
OG0000590	APOSJ_15177, APOSJ_15179, APOSJ_15178, APOSJ_15175, APOSJ_15174, APOSJ_29829, APOSJ_15181, APOSJ_42654, APOSJ_15173, APOSJ_15180	SACKO_30919, SACKO_30264
OG0000591	APOSJ_27883, APOSJ_27882	SACKO_22613
OG0000591	APOSJ_28460	SACKO_32003
OG0000592	APOSJ_22050, APOSJ_22053	SACKO_27135
OG0000592	APOSJ_63364	SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108
OG0000593	APOSJ_14731, APOSJ_14730	SACKO_28197
OG0000593	APOSJ_13767, APOSJ_46951, APOSJ_28632, APOSJ_28630, APOSJ_25347, APOSJ_28392, APOSJ_13802, APOSJ_28393, APOSJ_28390, APOSJ_28394, APOSJ_28391, APOSJ_25346, APOSJ_28631, APOSJ_28389	SACKO_29618
OG0000594	APOSJ_44319	SACKO_03549
OG0000594	APOSJ_44042, APOSJ_05859, APOSJ_05860, APOSJ_05861	SACKO_33771
OG0000596	APOSJ_14439, APOSJ_03685, APOSJ_47768, APOSJ_60247, APOSJ_58814, APOSJ_55581, APOSJ_55580, APOSJ_06107, APOSJ_31064	SACKO_14397, SACKO_14403, SACKO_15641, SACKO_13334, SACKO_02687
OG0000597	APOSJ_21422, APOSJ_21418, APOSJ_04909, APOSJ_57316, APOSJ_21420, APOSJ_21421	SACKO_18453
OG0000597	APOSJ_30513, APOSJ_30514	SACKO_13955
OG0000598	APOSJ_42135, APOSJ_42136, APOSJ_42134, APOSJ_49369, APOSJ_11710, APOSJ_11711, APOSJ_11714, APOSJ_37469, APOSJ_37468, APOSJ_50349, APOSJ_23519, APOSJ_17416, APOSJ_11114, APOSJ_28299, APOSJ_11113, APOSJ_23516, APOSJ_23518, APOSJ_23517, APOSJ_57578, APOSJ_17412, APOSJ_17411, APOSJ_28295, APOSJ_28564, APOSJ_31194	SACKO_05680
OG0000599	APOSJ_13822	SACKO_33840, SACKO_33746, SACKO_33816
OG0000600	APOSJ_44016, APOSJ_44015	SACKO_34187
OG0000602	APOSJ_36709, APOSJ_36710	SACKO_18486
OG0000602	APOSJ_64995, APOSJ_64996, APOSJ_53746	SACKO_15757, SACKO_11346, SACKO_18509
OG0000603	APOSJ_36984, APOSJ_36983, APOSJ_03111, APOSJ_03109, APOSJ_03112, APOSJ_36982, APOSJ_45011, APOSJ_03108, APOSJ_03110, APOSJ_36985, APOSJ_19038, APOSJ_19039, APOSJ_03113, APOSJ_31540	SACKO_31604
OG0000604	APOSJ_43779, APOSJ_43778, APOSJ_39570, APOSJ_27200, APOSJ_27202, APOSJ_27201	SACKO_11960
OG0000607	APOSJ_43213, APOSJ_42491, APOSJ_13144, APOSJ_42488, APOSJ_61787, APOSJ_61786, APOSJ_13140, APOSJ_13141, APOSJ_17406, APOSJ_61790, APOSJ_61784, APOSJ_13145, APOSJ_61785, APOSJ_13146, APOSJ_13142, APOSJ_42489, APOSJ_42490, APOSJ_61788, APOSJ_61792, APOSJ_13139, APOSJ_13147, APOSJ_42487, APOSJ_61789, APOSJ_61791	SACKO_22583, SACKO_22581
OG0000608	APOSJ_03043, APOSJ_06093	SACKO_04086
OG0000609	APOSJ_36177, APOSJ_36178, APOSJ_36176	SACKO_07030
OG0000609	APOSJ_35277, APOSJ_35274, APOSJ_35275, APOSJ_21281, APOSJ_35276, APOSJ_35273, APOSJ_35280, APOSJ_35278, APOSJ_35279, APOSJ_65014	SACKO_07908
OG0000610	APOSJ_44592, APOSJ_48730, APOSJ_48733, APOSJ_44594, APOSJ_32373, APOSJ_48732, APOSJ_12629, APOSJ_26159, APOSJ_30078, APOSJ_12616, APOSJ_12619, APOSJ_26161, APOSJ_26160, APOSJ_48729, APOSJ_44590, APOSJ_44591, APOSJ_44593, APOSJ_44605, APOSJ_48728, APOSJ_30091, APOSJ_36712, APOSJ_12550, APOSJ_05618, APOSJ_26158, APOSJ_12618, APOSJ_48731, APOSJ_48727, APOSJ_30075, APOSJ_33891, APOSJ_30083, APOSJ_26162	SACKO_22412
OG0000610	APOSJ_29332	SACKO_14590
OG0000611	APOSJ_56757, APOSJ_19264, APOSJ_19262, APOSJ_19265	SACKO_14478
OG0000611	APOSJ_58652	SACKO_26761
OG0000612	APOSJ_36472, APOSJ_36473, APOSJ_36471, APOSJ_27937, APOSJ_36474	SACKO_10524
OG0000612	APOSJ_22169, APOSJ_22170, APOSJ_22168, APOSJ_03034	SACKO_16423
OG0000613	APOSJ_24758, APOSJ_04123, APOSJ_24760, APOSJ_24759	SACKO_12488, SACKO_18352
OG0000614	APOSJ_61422, APOSJ_61425, APOSJ_61423, APOSJ_55769	SACKO_19940
OG0000614	APOSJ_23954, APOSJ_23956, APOSJ_23952, APOSJ_15769, APOSJ_23953, APOSJ_15768, APOSJ_23958, APOSJ_23955, APOSJ_50604, APOSJ_46891, APOSJ_50612, APOSJ_50608, APOSJ_01965, APOSJ_01969, APOSJ_50607, APOSJ_46896, APOSJ_50613, APOSJ_50611, APOSJ_50609, APOSJ_01967, APOSJ_01968, APOSJ_01966, APOSJ_50610, APOSJ_01964	SACKO_31628, SACKO_31587
OG0000615	APOSJ_22324, APOSJ_22321, APOSJ_22323, APOSJ_22322	SACKO_26394
OG0000617	APOSJ_18872, APOSJ_49648, APOSJ_45738, APOSJ_45737	SACKO_26070
OG0000617	APOSJ_64370	SACKO_23685
OG0000618	APOSJ_04430, APOSJ_10120, APOSJ_36423, APOSJ_21713, APOSJ_59397, APOSJ_04434, APOSJ_27687, APOSJ_29571, APOSJ_15979, APOSJ_59398, APOSJ_29546, APOSJ_33897, APOSJ_33898, APOSJ_10115, APOSJ_15986, APOSJ_30076, APOSJ_59394, APOSJ_27640, APOSJ_21714, APOSJ_10122, APOSJ_59395, APOSJ_24764, APOSJ_42420, APOSJ_21716, APOSJ_10116, APOSJ_27684, APOSJ_21719, APOSJ_27681, APOSJ_04433, APOSJ_40167, APOSJ_42415, APOSJ_15984, APOSJ_21715	SACKO_12964
OG0000619	APOSJ_15651, APOSJ_15650, APOSJ_43449, APOSJ_43448, APOSJ_43453, APOSJ_06007, APOSJ_43454, APOSJ_06010, APOSJ_40834, APOSJ_43451, APOSJ_43455, APOSJ_49747, APOSJ_41928, APOSJ_49744, APOSJ_49011, APOSJ_49040, APOSJ_49748, APOSJ_59158, APOSJ_59185	SACKO_18510
OG0000620	APOSJ_39438, APOSJ_56026, APOSJ_39312, APOSJ_34854, APOSJ_34853, APOSJ_23054, APOSJ_02024, APOSJ_32800	SACKO_01158, SACKO_01207, SACKO_01213
OG0000621	APOSJ_29617, APOSJ_29614, APOSJ_29616, APOSJ_29615, APOSJ_52583, APOSJ_24870	SACKO_20435, SACKO_20425, SACKO_09993, SACKO_06637, SACKO_06640, SACKO_06646, SACKO_06659
OG0000621	APOSJ_40335, APOSJ_12052, APOSJ_12055, APOSJ_12053, APOSJ_12054	SACKO_20461, SACKO_20441, SACKO_20468
OG0000623	APOSJ_58237, APOSJ_58239	SACKO_21523, SACKO_18029
OG0000624	APOSJ_14652, APOSJ_14653, APOSJ_47525, APOSJ_14646, APOSJ_26556, APOSJ_47513, APOSJ_23669, APOSJ_53610, APOSJ_05320, APOSJ_05319, APOSJ_58963, APOSJ_09193	SACKO_27238
OG0000626	APOSJ_59167, APOSJ_59170, APOSJ_59171, APOSJ_31132, APOSJ_59172, APOSJ_59166, APOSJ_59174, APOSJ_31133, APOSJ_31131, APOSJ_59168, APOSJ_59169, APOSJ_59173	SACKO_21363
OG0000627	APOSJ_30106, APOSJ_30105	SACKO_02990
OG0000628	APOSJ_34817, APOSJ_34816	SACKO_05282
OG0000628	APOSJ_11646, APOSJ_11647, APOSJ_11644, APOSJ_11645	SACKO_26977
OG0000633	APOSJ_39665, APOSJ_39666	SACKO_05062
OG0000634	APOSJ_28424	SACKO_28150, SACKO_28152
OG0000635	APOSJ_64560, APOSJ_09992	SACKO_29305
OG0000635	APOSJ_04418	SACKO_29739, SACKO_14557
OG0000636	APOSJ_03510, APOSJ_03511, APOSJ_03509, APOSJ_03508	SACKO_16616
OG0000638	APOSJ_08704, APOSJ_08703, APOSJ_59548, APOSJ_08709, APOSJ_16899, APOSJ_08706, APOSJ_08708, APOSJ_08705, APOSJ_02754, APOSJ_08707, APOSJ_59541, APOSJ_34781, APOSJ_15486	SACKO_07670, SACKO_07656, SACKO_07663, SACKO_09257, SACKO_07658, SACKO_07676, SACKO_24281
OG0000639	APOSJ_22789, APOSJ_22790	SACKO_22469
OG0000639	APOSJ_29300	SACKO_30392
OG0000642	APOSJ_55400, APOSJ_08507, APOSJ_61954, APOSJ_09617, APOSJ_09613, APOSJ_09612, APOSJ_61958, APOSJ_61952, APOSJ_09616, APOSJ_35529	SACKO_21799
OG0000645	APOSJ_23119, APOSJ_01409	SACKO_19857
OG0000645	APOSJ_07674, APOSJ_07676, APOSJ_37086, APOSJ_37082, APOSJ_36166, APOSJ_27854, APOSJ_27848, APOSJ_27852, APOSJ_21898, APOSJ_07673, APOSJ_16115, APOSJ_10266, APOSJ_21892, APOSJ_16114, APOSJ_21894, APOSJ_21895, APOSJ_12075, APOSJ_16113, APOSJ_10265, APOSJ_16116, APOSJ_16118, APOSJ_16117, APOSJ_27849, APOSJ_27851, APOSJ_27853, APOSJ_36167, APOSJ_43353, APOSJ_37083, APOSJ_37077, APOSJ_37085, APOSJ_32060, APOSJ_27855, APOSJ_58477	SACKO_17093
OG0000646	APOSJ_13193, APOSJ_13194	SACKO_00864
OG0000646	APOSJ_34948, APOSJ_34947, APOSJ_56459, APOSJ_34946, APOSJ_34945, APOSJ_56460, APOSJ_34943	SACKO_28271
OG0000647	APOSJ_64340, APOSJ_64336, APOSJ_56838, APOSJ_13497, APOSJ_64335, APOSJ_13605, APOSJ_56265, APOSJ_56212, APOSJ_56264, APOSJ_64339, APOSJ_56266, APOSJ_64338, APOSJ_58434, APOSJ_64334, APOSJ_64337	SACKO_32942, SACKO_13247, SACKO_00037, SACKO_00065
OG0000648	APOSJ_31281, APOSJ_31280, APOSJ_62481	SACKO_12118
OG0000648	APOSJ_03785	SACKO_17289
OG0000649	APOSJ_14876, APOSJ_62950, APOSJ_09077, APOSJ_14871, APOSJ_09074, APOSJ_62949, APOSJ_62948, APOSJ_62952, APOSJ_57618	SACKO_06908
OG0000650	APOSJ_60931, APOSJ_64716	SACKO_04649
OG0000651	APOSJ_14754, APOSJ_57659, APOSJ_57666, APOSJ_01259, APOSJ_01261, APOSJ_07867, APOSJ_01263, APOSJ_60499, APOSJ_12711, APOSJ_12713, APOSJ_60504, APOSJ_30332, APOSJ_60498, APOSJ_60502, APOSJ_57662, APOSJ_57660, APOSJ_57664, APOSJ_57663, APOSJ_60501, APOSJ_57667, APOSJ_01260, APOSJ_12715, APOSJ_01264, APOSJ_01258, APOSJ_07865, APOSJ_12710, APOSJ_12712, APOSJ_36313, APOSJ_57661, APOSJ_14753, APOSJ_60500, APOSJ_01262, APOSJ_12714	SACKO_14845
OG0000652	APOSJ_46934, APOSJ_46935, APOSJ_46936, APOSJ_61783	SACKO_15084
OG0000652	APOSJ_34548	SACKO_15088
OG0000654	APOSJ_38864, APOSJ_38862, APOSJ_43370, APOSJ_38861, APOSJ_38865, APOSJ_43371, APOSJ_38863	SACKO_30168
OG0000657	APOSJ_24584, APOSJ_24582, APOSJ_24583	SACKO_27378
OG0000659	APOSJ_47966, APOSJ_31788, APOSJ_28928, APOSJ_03952, APOSJ_47964, APOSJ_47967	SACKO_01760, SACKO_22901, SACKO_20511, SACKO_33494, SACKO_27820
OG0000659	APOSJ_26670, APOSJ_26675, APOSJ_26672, APOSJ_26674, APOSJ_26673, APOSJ_26671, APOSJ_60480, APOSJ_40903, APOSJ_60481, APOSJ_40923, APOSJ_42955	SACKO_13697, SACKO_12545, SACKO_24678, SACKO_18959, SACKO_22986, SACKO_18828
OG0000660	APOSJ_10365, APOSJ_10364	SACKO_30045
OG0000660	APOSJ_47606, APOSJ_47612	SACKO_33063
OG0000662	APOSJ_39439	SACKO_06148
OG0000662	APOSJ_54892, APOSJ_18946	SACKO_28738
OG0000663	APOSJ_32858, APOSJ_32857, APOSJ_32856, APOSJ_32855, APOSJ_37492, APOSJ_32854, APOSJ_32852, APOSJ_32853	SACKO_26955
OG0000663	APOSJ_46894, APOSJ_46893	SACKO_03887
OG0000664	APOSJ_22892, APOSJ_22894, APOSJ_46796, APOSJ_46853, APOSJ_22893, APOSJ_39846, APOSJ_22895, APOSJ_39847	SACKO_26065
OG0000664	APOSJ_17044, APOSJ_17042, APOSJ_17038, APOSJ_17041, APOSJ_17040, APOSJ_17039, APOSJ_17043, APOSJ_17045	SACKO_23068
OG0000665	APOSJ_64512, APOSJ_64513, APOSJ_64514	SACKO_03466
OG0000666	APOSJ_38350, APOSJ_40155	SACKO_01360
OG0000667	APOSJ_19388, APOSJ_19387	SACKO_09373, SACKO_32782
OG0000670	APOSJ_25532, APOSJ_25531	SACKO_21893
OG0000671	APOSJ_30071, APOSJ_59393	SACKO_02900
OG0000671	APOSJ_22422, APOSJ_22425, APOSJ_22424, APOSJ_22421, APOSJ_22423, APOSJ_22420	SACKO_33234
OG0000672	APOSJ_20026, APOSJ_09344, APOSJ_09340, APOSJ_09345, APOSJ_09342, APOSJ_09343, APOSJ_09341	SACKO_21164
OG0000672	APOSJ_50679, APOSJ_50678	SACKO_29531
OG0000673	APOSJ_10767	SACKO_15811, SACKO_09827, SACKO_08128, SACKO_27182, SACKO_13656, SACKO_27181, SACKO_07412, SACKO_05975, SACKO_20377, SACKO_20392, SACKO_27617, SACKO_21396
OG0000673	APOSJ_25780, APOSJ_01797, APOSJ_38270, APOSJ_38272, APOSJ_38271, APOSJ_38269, APOSJ_51690, APOSJ_61266, APOSJ_61268	SACKO_09351
OG0000674	APOSJ_37872, APOSJ_37277	SACKO_29269
OG0000674	APOSJ_22932, APOSJ_44055, APOSJ_44054	SACKO_21136
OG0000676	APOSJ_02079, APOSJ_02078	SACKO_30866
OG0000676	APOSJ_06120, APOSJ_06122, APOSJ_06117, APOSJ_06121	SACKO_08481
OG0000677	APOSJ_23249, APOSJ_56613, APOSJ_45854	SACKO_28765
OG0000680	APOSJ_33409, APOSJ_33410, APOSJ_13086, APOSJ_13083, APOSJ_13084, APOSJ_13082, APOSJ_33413, APOSJ_17019, APOSJ_33412, APOSJ_33411	SACKO_13665
OG0000680	APOSJ_26267	SACKO_21650, SACKO_21648, SACKO_21651
OG0000681	APOSJ_46254, APOSJ_46255, APOSJ_46257	SACKO_14440
OG0000681	APOSJ_36480, APOSJ_36481	SACKO_06296
OG0000682	APOSJ_13468, APOSJ_13474	SACKO_15215, SACKO_25895
OG0000683	APOSJ_64634, APOSJ_64631	SACKO_30847
OG0000683	APOSJ_15131, APOSJ_02497, APOSJ_56346, APOSJ_15132, APOSJ_02496	SACKO_25632
OG0000685	APOSJ_22693, APOSJ_64882, APOSJ_65317	SACKO_06285
OG0000685	APOSJ_26446, APOSJ_18518, APOSJ_18512, APOSJ_18521, APOSJ_18515, APOSJ_18513, APOSJ_18514, APOSJ_18517, APOSJ_18520	SACKO_06289, SACKO_06284
OG0000688	APOSJ_33573	SACKO_11863, SACKO_27491, SACKO_26097, SACKO_05288, SACKO_07014, SACKO_32315, SACKO_10305
OG0000690	APOSJ_22137, APOSJ_22147, APOSJ_22140	SACKO_13982
OG0000690	APOSJ_11058, APOSJ_06557, APOSJ_11059, APOSJ_06556	SACKO_03682
OG0000690	APOSJ_40458	SACKO_00508
OG0000691	APOSJ_08695	SACKO_07972
OG0000691	APOSJ_28459	SACKO_11293
OG0000692	APOSJ_41742, APOSJ_41741, APOSJ_41740	SACKO_04812
OG0000693	APOSJ_48229, APOSJ_48228	SACKO_25307
OG0000694	APOSJ_04109, APOSJ_43101	SACKO_10312
OG0000696	APOSJ_06670, APOSJ_42037, APOSJ_42030, APOSJ_06673, APOSJ_06671, APOSJ_06672	SACKO_05595
OG0000696	APOSJ_01864	SACKO_15257
OG0000696	APOSJ_37186, APOSJ_37185, APOSJ_37184	SACKO_07580
OG0000697	APOSJ_51766, APOSJ_51767, APOSJ_61682, APOSJ_64946, APOSJ_64535, APOSJ_41504, APOSJ_53618, APOSJ_64536, APOSJ_53614, APOSJ_41510, APOSJ_51765, APOSJ_53615, APOSJ_06578, APOSJ_53617, APOSJ_51762, APOSJ_53616, APOSJ_06580, APOSJ_51763, APOSJ_51761, APOSJ_53613, APOSJ_53892, APOSJ_41512, APOSJ_06583, APOSJ_06581	SACKO_07543
OG0000698	APOSJ_05376	SACKO_00996
OG0000700	APOSJ_57913, APOSJ_33332	SACKO_00811
OG0000701	APOSJ_08394, APOSJ_43235, APOSJ_43229, APOSJ_51482, APOSJ_08395, APOSJ_08393, APOSJ_43231, APOSJ_43232, APOSJ_43236, APOSJ_43237, APOSJ_43230, APOSJ_08392	SACKO_03805
OG0000702	APOSJ_54550, APOSJ_52824, APOSJ_54553, APOSJ_54549, APOSJ_03633, APOSJ_44971, APOSJ_03640, APOSJ_44969, APOSJ_54551, APOSJ_44973, APOSJ_44968, APOSJ_44970, APOSJ_44972, APOSJ_54555, APOSJ_54552, APOSJ_54554	SACKO_27079
OG0000703	APOSJ_58534, APOSJ_58532, APOSJ_58535, APOSJ_58533, APOSJ_58531, APOSJ_19107, APOSJ_58530	SACKO_21811
OG0000706	APOSJ_56087	SACKO_24560
OG0000706	APOSJ_20103	SACKO_28453
OG0000708	APOSJ_45434, APOSJ_53914, APOSJ_45436, APOSJ_62756, APOSJ_53912, APOSJ_45435, APOSJ_53916, APOSJ_53910, APOSJ_15345, APOSJ_45433, APOSJ_53915, APOSJ_53911, APOSJ_53913, APOSJ_53917, APOSJ_26993, APOSJ_45438	SACKO_22452
OG0000708	APOSJ_60449	SACKO_25480
OG0000709	APOSJ_43701, APOSJ_17180, APOSJ_43703, APOSJ_43702, APOSJ_07562	SACKO_18089
OG0000709	APOSJ_16835, APOSJ_16834	SACKO_22198
OG0000710	APOSJ_33980, APOSJ_60142, APOSJ_33976	SACKO_13452, SACKO_13463
OG0000711	APOSJ_48094	SACKO_19149
OG0000712	APOSJ_28649, APOSJ_40940, APOSJ_28648, APOSJ_61191, APOSJ_28645, APOSJ_39987, APOSJ_61194, APOSJ_28650, APOSJ_39981, APOSJ_61193	SACKO_16099
OG0000713	APOSJ_58098, APOSJ_58097, APOSJ_38731, APOSJ_61007, APOSJ_38740, APOSJ_03584	SACKO_26669
OG0000714	APOSJ_18084	SACKO_29631, SACKO_22762
OG0000715	APOSJ_39071, APOSJ_43533, APOSJ_39067, APOSJ_39068, APOSJ_39070, APOSJ_39073, APOSJ_39069, APOSJ_43529, APOSJ_43531, APOSJ_43530, APOSJ_43528, APOSJ_39074, APOSJ_39066, APOSJ_06586, APOSJ_39072	SACKO_31209
OG0000716	APOSJ_51263, APOSJ_64313, APOSJ_30671, APOSJ_58360, APOSJ_04541, APOSJ_64317, APOSJ_28316, APOSJ_04539, APOSJ_28321, APOSJ_64315, APOSJ_58359, APOSJ_51255, APOSJ_04542, APOSJ_51259, APOSJ_64318, APOSJ_51262, APOSJ_64316, APOSJ_51264, APOSJ_04540, APOSJ_51261, APOSJ_04543, APOSJ_05409, APOSJ_64314, APOSJ_51260, APOSJ_54870, APOSJ_54869, APOSJ_61592, APOSJ_04538, APOSJ_03939	SACKO_08963
OG0000717	APOSJ_10067, APOSJ_10068	SACKO_00279
OG0000718	APOSJ_33271, APOSJ_33274, APOSJ_33273, APOSJ_33272	SACKO_32613
OG0000720	APOSJ_61454, APOSJ_61453, APOSJ_00132, APOSJ_00807, APOSJ_50387, APOSJ_62988, APOSJ_39677, APOSJ_62989, APOSJ_62990, APOSJ_25918, APOSJ_56405, APOSJ_54917, APOSJ_62994, APOSJ_14156, APOSJ_44554, APOSJ_62992, APOSJ_62993, APOSJ_62991, APOSJ_54743, APOSJ_39693, APOSJ_56404, APOSJ_52494, APOSJ_44555	SACKO_00764
OG0000720	APOSJ_53392	SACKO_27801
OG0000721	APOSJ_59489, APOSJ_59488, APOSJ_59487	SACKO_29734
OG0000721	APOSJ_54963, APOSJ_40791, APOSJ_40790	SACKO_13300
OG0000722	APOSJ_43272	SACKO_06070
OG0000722	APOSJ_37621, APOSJ_37620	SACKO_06069
OG0000723	APOSJ_65042, APOSJ_65043, APOSJ_60823, APOSJ_00058, APOSJ_46752	SACKO_19700, SACKO_28805
OG0000725	APOSJ_22494	SACKO_27384
OG0000725	APOSJ_44622	SACKO_03561
OG0000726	APOSJ_58267, APOSJ_08434, APOSJ_08433, APOSJ_08439	SACKO_17190
OG0000728	APOSJ_61328	SACKO_22247
OG0000728	APOSJ_57038	SACKO_13694, SACKO_32076, SACKO_02810
OG0000730	APOSJ_06440	SACKO_27783
OG0000730	APOSJ_18184	SACKO_19325
OG0000731	APOSJ_34927, APOSJ_08522, APOSJ_19285, APOSJ_34925, APOSJ_34929, APOSJ_08523, APOSJ_34930, APOSJ_08524, APOSJ_34924, APOSJ_34926, APOSJ_34928, APOSJ_08525	SACKO_26280, SACKO_26277
OG0000732	APOSJ_29012, APOSJ_59223	SACKO_20871
OG0000733	APOSJ_25718	SACKO_32345
OG0000733	APOSJ_21693, APOSJ_28672	SACKO_17671
OG0000734	APOSJ_05774, APOSJ_05773	SACKO_08224
OG0000735	APOSJ_02012, APOSJ_02011, APOSJ_02010, APOSJ_08954	SACKO_26054
OG0000736	APOSJ_47303, APOSJ_52918, APOSJ_17400, APOSJ_40460, APOSJ_17398, APOSJ_17403, APOSJ_17402, APOSJ_17191	SACKO_27734, SACKO_27737
OG0000737	APOSJ_35772, APOSJ_26465, APOSJ_26468, APOSJ_26470, APOSJ_26471, APOSJ_26466, APOSJ_26469, APOSJ_26467, APOSJ_26464, APOSJ_53789	SACKO_25898, SACKO_25903
OG0000740	APOSJ_00170, APOSJ_00173, APOSJ_00169	SACKO_24861
OG0000740	APOSJ_65081	SACKO_02011
OG0000742	APOSJ_42442	SACKO_32083, SACKO_05122
OG0000743	APOSJ_24439, APOSJ_22851	SACKO_25573
OG0000743	APOSJ_25993	SACKO_25597
OG0000745	APOSJ_34983, APOSJ_34988, APOSJ_34990, APOSJ_34987, APOSJ_34986, APOSJ_34984, APOSJ_34989, APOSJ_34985	SACKO_22243, SACKO_22171
OG0000745	APOSJ_24865, APOSJ_24864, APOSJ_24866, APOSJ_24863	SACKO_22180
OG0000745	APOSJ_14587	SACKO_02883, SACKO_12160
OG0000748	APOSJ_63067, APOSJ_26477, APOSJ_20585, APOSJ_63028, APOSJ_63021, APOSJ_35809, APOSJ_45722, APOSJ_45717, APOSJ_01289, APOSJ_45725, APOSJ_63026, APOSJ_20581, APOSJ_01306, APOSJ_45721, APOSJ_20583, APOSJ_63034, APOSJ_45720, APOSJ_20584, APOSJ_26478, APOSJ_20582	SACKO_18174, SACKO_34214, SACKO_22995, SACKO_30887, SACKO_24976, SACKO_29791, SACKO_08056, SACKO_03913, SACKO_09716, SACKO_29657, SACKO_28844, SACKO_32549, SACKO_19984, SACKO_09720
OG0000749	APOSJ_44375, APOSJ_34241, APOSJ_34236, APOSJ_34238, APOSJ_38330, APOSJ_34237, APOSJ_34242, APOSJ_44380, APOSJ_27990, APOSJ_34235, APOSJ_27989, APOSJ_34243, APOSJ_65208, APOSJ_44377, APOSJ_27986, APOSJ_44378, APOSJ_44379, APOSJ_44381, APOSJ_34240, APOSJ_44376, APOSJ_27987, APOSJ_34239, APOSJ_27988, APOSJ_44382	SACKO_07299
OG0000750	APOSJ_40920	SACKO_13299, SACKO_13296
OG0000750	APOSJ_04519, APOSJ_45654	SACKO_01471, SACKO_19590, SACKO_01472, SACKO_19609
OG0000751	APOSJ_19337, APOSJ_34414, APOSJ_34397, APOSJ_64577	SACKO_32463
OG0000752	APOSJ_26182, APOSJ_26181	SACKO_10303
OG0000752	APOSJ_27977	SACKO_03640
OG0000752	APOSJ_19613, APOSJ_19615, APOSJ_19614	SACKO_33668
OG0000753	APOSJ_47396, APOSJ_26981	SACKO_33703
OG0000753	APOSJ_50474	SACKO_17800
OG0000754	APOSJ_01120	SACKO_26303
OG0000755	APOSJ_24947, APOSJ_33585, APOSJ_36448, APOSJ_60516, APOSJ_01278, APOSJ_06910, APOSJ_07988, APOSJ_36447, APOSJ_60513, APOSJ_43618, APOSJ_60515, APOSJ_33587, APOSJ_24936, APOSJ_06913, APOSJ_43626, APOSJ_60514, APOSJ_60517, APOSJ_01087, APOSJ_24959, APOSJ_36443, APOSJ_07994, APOSJ_33588, APOSJ_60512, APOSJ_33584, APOSJ_01281, APOSJ_33582, APOSJ_33583, APOSJ_33586, APOSJ_06914, APOSJ_07990, APOSJ_25726, APOSJ_01282, APOSJ_01283, APOSJ_01279	SACKO_19024
OG0000756	APOSJ_35563	SACKO_09390
OG0000757	APOSJ_01955, APOSJ_01952	SACKO_00716
OG0000757	APOSJ_32097	SACKO_32163
OG0000758	APOSJ_29877, APOSJ_29876, APOSJ_29879, APOSJ_29878	SACKO_05592
OG0000759	APOSJ_62011, APOSJ_62012, APOSJ_62010	SACKO_29477
OG0000760	APOSJ_08337, APOSJ_08334, APOSJ_08335, APOSJ_44735, APOSJ_01607, APOSJ_44740, APOSJ_08339, APOSJ_28068	SACKO_23650
