Orthogroup	APOSJ_ok	MOUSE
OG0000709	APOSJ_43701, APOSJ_17180, APOSJ_43703, APOSJ_43702, APOSJ_07562	MOUSE20103, MOUSE18127, MOUSE18128, MOUSE18129, MOUSE18130, MOUSE18131, MOUSE18132, MOUSE18134, MOUSE18135, MOUSE18136, MOUSE18133, MOUSE18137, MOUSE18138, MOUSE18140, MOUSE18141
OG0000710	APOSJ_33980, APOSJ_60142, APOSJ_33976	MOUSE21986, MOUSE21988, MOUSE21987, MOUSE34237
OG0000711	APOSJ_48094	MOUSE47225, MOUSE47226
OG0000712	APOSJ_28649, APOSJ_40940, APOSJ_28648, APOSJ_61191, APOSJ_28645, APOSJ_39987, APOSJ_61194, APOSJ_28650, APOSJ_39981, APOSJ_61193	MOUSE03200, MOUSE03199, MOUSE53971, MOUSE53972, MOUSE45072, MOUSE45069, MOUSE45071, MOUSE48221, MOUSE48220, MOUSE48222
OG0000713	APOSJ_58098, APOSJ_58097, APOSJ_38731, APOSJ_61007, APOSJ_38740, APOSJ_03584	MOUSE04057, MOUSE54792, MOUSE54791, MOUSE55213, MOUSE55214, MOUSE55212
OG0000715	APOSJ_39071, APOSJ_43533, APOSJ_39067, APOSJ_39068, APOSJ_39070, APOSJ_39073, APOSJ_39069, APOSJ_43529, APOSJ_43531, APOSJ_43530, APOSJ_43528, APOSJ_39074, APOSJ_39066, APOSJ_06586, APOSJ_39072	MOUSE26260, MOUSE26259, MOUSE26258, MOUSE02473, MOUSE02472, MOUSE53172, MOUSE53167, MOUSE53171, MOUSE53168, MOUSE53170, MOUSE53165, MOUSE53166, MOUSE53169, MOUSE53173
OG0000716	APOSJ_51263, APOSJ_64313, APOSJ_30671, APOSJ_58360, APOSJ_04541, APOSJ_64317, APOSJ_28316, APOSJ_04539, APOSJ_28321, APOSJ_64315, APOSJ_58359, APOSJ_51255, APOSJ_04542, APOSJ_51259, APOSJ_64318, APOSJ_51262, APOSJ_64316, APOSJ_51264, APOSJ_04540, APOSJ_51261, APOSJ_04543, APOSJ_05409, APOSJ_64314, APOSJ_51260, APOSJ_54870, APOSJ_54869, APOSJ_61592, APOSJ_04538, APOSJ_03939	MOUSE55256, MOUSE55255, MOUSE55258, MOUSE55260, MOUSE55261, MOUSE55262, MOUSE55257, MOUSE55259, MOUSE18073
OG0000717	APOSJ_10067, APOSJ_10068	MOUSE48391, MOUSE48394, MOUSE48392, MOUSE48393, MOUSE25899
OG0000718	APOSJ_33271, APOSJ_33274, APOSJ_33273, APOSJ_33272	MOUSE30953, MOUSE43056, MOUSE43055, MOUSE43054, MOUSE24376, MOUSE24375, MOUSE24369, MOUSE43537, MOUSE43538, MOUSE12486
OG0000720	APOSJ_61454, APOSJ_61453, APOSJ_00132, APOSJ_00807, APOSJ_50387, APOSJ_62988, APOSJ_39677, APOSJ_62989, APOSJ_62990, APOSJ_25918, APOSJ_56405, APOSJ_54917, APOSJ_62994, APOSJ_14156, APOSJ_44554, APOSJ_62992, APOSJ_62993, APOSJ_62991, APOSJ_54743, APOSJ_39693, APOSJ_56404, APOSJ_52494, APOSJ_44555	MOUSE19535, MOUSE19536, MOUSE51696, MOUSE51698, MOUSE51695, MOUSE51697
OG0000721	APOSJ_59489, APOSJ_59488, APOSJ_59487	MOUSE02762, MOUSE02761, MOUSE02760, MOUSE02765, MOUSE02764
OG0000721	APOSJ_54963, APOSJ_40791, APOSJ_40790	MOUSE54553, MOUSE51287, MOUSE16557, MOUSE51288, MOUSE02763
OG0000722	APOSJ_37621, APOSJ_37620	MOUSE27353, MOUSE08639, MOUSE20386, MOUSE27055, MOUSE39386
OG0000725	APOSJ_22494	MOUSE31731, MOUSE31730, MOUSE31732
OG0000725	APOSJ_44622	MOUSE27201, MOUSE27205, MOUSE27203, MOUSE27202, MOUSE27206, MOUSE27207, MOUSE27204
OG0000726	APOSJ_58267, APOSJ_08434, APOSJ_08433, APOSJ_08439	MOUSE18851, MOUSE18868, MOUSE18854, MOUSE18855, MOUSE18870, MOUSE18857, MOUSE18848, MOUSE18866, MOUSE18865, MOUSE18850, MOUSE18841, MOUSE18847, MOUSE18859, MOUSE18852, MOUSE18846, MOUSE18849, MOUSE18862, MOUSE18844, MOUSE18861, MOUSE18867, MOUSE18853, MOUSE18864, MOUSE18860, MOUSE18845, MOUSE18858, MOUSE18842, MOUSE18856, MOUSE18871, MOUSE18872, MOUSE18843, MOUSE22343, MOUSE22340, MOUSE22341, MOUSE22342, MOUSE14710
OG0000730	APOSJ_04248	MOUSE08715, MOUSE23276, MOUSE02405, MOUSE02406
OG0000731	APOSJ_34927, APOSJ_08522, APOSJ_19285, APOSJ_34925, APOSJ_34929, APOSJ_08523, APOSJ_34930, APOSJ_08524, APOSJ_34924, APOSJ_34926, APOSJ_34928, APOSJ_08525	MOUSE15688, MOUSE15689, MOUSE15687, MOUSE15694, MOUSE15693, MOUSE15695, MOUSE15691, MOUSE15692, MOUSE55085, MOUSE55084, MOUSE55086, MOUSE55083, MOUSE12888, MOUSE12887, MOUSE38373, MOUSE38370, MOUSE38371, MOUSE38367
OG0000732	APOSJ_29012, APOSJ_59223	MOUSE31018, MOUSE55029, MOUSE23136, MOUSE23139, MOUSE23138, MOUSE23137, MOUSE23135
OG0000733	APOSJ_25718	MOUSE07355, MOUSE07356, MOUSE20245, MOUSE24781
OG0000733	APOSJ_21693, APOSJ_28672	MOUSE08117, MOUSE08121, MOUSE08120, MOUSE08119, MOUSE08118, MOUSE18227
OG0000734	APOSJ_05774, APOSJ_05773	MOUSE25399, MOUSE25398, MOUSE25401, MOUSE25403, MOUSE25402, MOUSE25400, MOUSE31239, MOUSE31240
OG0000735	APOSJ_02012, APOSJ_02011, APOSJ_02010, APOSJ_08954	MOUSE00416, MOUSE00415, MOUSE00410, MOUSE00414, MOUSE00409, MOUSE00411, MOUSE00413, MOUSE00412, MOUSE28517, MOUSE28516, MOUSE13496, MOUSE13495, MOUSE13497, MOUSE13498, MOUSE13499
OG0000736	APOSJ_47303, APOSJ_52918, APOSJ_17400, APOSJ_40460, APOSJ_17398, APOSJ_17403, APOSJ_17402, APOSJ_17191	MOUSE53161, MOUSE53162, MOUSE14814
OG0000737	APOSJ_35772, APOSJ_26465, APOSJ_26468, APOSJ_26470, APOSJ_26471, APOSJ_26466, APOSJ_26469, APOSJ_26467, APOSJ_26464, APOSJ_53789	MOUSE46618, MOUSE46613, MOUSE46612, MOUSE46617, MOUSE46614, MOUSE40553, MOUSE46611, MOUSE40552, MOUSE40548, MOUSE40546, MOUSE40545, MOUSE40549, MOUSE40551, MOUSE40547, MOUSE46619, MOUSE46616, MOUSE46615, MOUSE40550
OG0000740	APOSJ_00170, APOSJ_00173, APOSJ_00169	MOUSE28205, MOUSE13925
OG0000743	APOSJ_24439, APOSJ_22851	MOUSE46006, MOUSE42136, MOUSE42134, MOUSE06280, MOUSE06282, MOUSE06283, MOUSE06281
OG0000743	APOSJ_25993	MOUSE46007, MOUSE46009, MOUSE06274
OG0000744	APOSJ_39924, APOSJ_39925, APOSJ_39923, APOSJ_26836, APOSJ_39919, APOSJ_39921, APOSJ_55947	MOUSE11975, MOUSE11971, MOUSE11972, MOUSE11974, MOUSE11973, MOUSE11976, MOUSE29332, MOUSE29329, MOUSE29331, MOUSE29330, MOUSE29334, MOUSE29333, MOUSE29335, MOUSE28348, MOUSE28346, MOUSE28345, MOUSE28349, MOUSE28347, MOUSE11977
OG0000745	APOSJ_14587	MOUSE18764
OG0000746	APOSJ_59275, APOSJ_59274	MOUSE00209
OG0000748	APOSJ_63067, APOSJ_26477, APOSJ_20585, APOSJ_63028, APOSJ_63021, APOSJ_35809, APOSJ_45722, APOSJ_45717, APOSJ_01289, APOSJ_45725, APOSJ_63026, APOSJ_20581, APOSJ_01306, APOSJ_45721, APOSJ_20583, APOSJ_63034, APOSJ_45720, APOSJ_20584, APOSJ_26478, APOSJ_20582	MOUSE05204
OG0000749	APOSJ_44375, APOSJ_34241, APOSJ_34236, APOSJ_34238, APOSJ_38330, APOSJ_34237, APOSJ_34242, APOSJ_44380, APOSJ_27990, APOSJ_34235, APOSJ_27989, APOSJ_34243, APOSJ_65208, APOSJ_44377, APOSJ_27986, APOSJ_44378, APOSJ_44379, APOSJ_44381, APOSJ_34240, APOSJ_44376, APOSJ_27987, APOSJ_34239, APOSJ_27988, APOSJ_44382	MOUSE18217, MOUSE20120, MOUSE20122, MOUSE20121, MOUSE08204, MOUSE08206, MOUSE08207, MOUSE08203, MOUSE08205
OG0000750	APOSJ_40920	MOUSE07408
OG0000750	APOSJ_04519, APOSJ_45654	MOUSE08786, MOUSE08787, MOUSE03569, MOUSE03570, MOUSE03568
OG0000751	APOSJ_19337, APOSJ_34414, APOSJ_34397, APOSJ_64577	MOUSE39754, MOUSE39752, MOUSE15496, MOUSE15495
OG0000752	APOSJ_26182, APOSJ_26181	MOUSE21464
OG0000752	APOSJ_27977	MOUSE55217, MOUSE55218
OG0000752	APOSJ_19613, APOSJ_19615, APOSJ_19614	MOUSE33600, MOUSE33598, MOUSE33597, MOUSE48905, MOUSE48904
OG0000753	APOSJ_47396, APOSJ_26981	MOUSE27739, MOUSE27738
OG0000753	APOSJ_50474	MOUSE24295, MOUSE24293, MOUSE24296, MOUSE24294, MOUSE50919, MOUSE50920, MOUSE50917
OG0000755	APOSJ_24947, APOSJ_33585, APOSJ_36448, APOSJ_60516, APOSJ_01278, APOSJ_06910, APOSJ_07988, APOSJ_36447, APOSJ_60513, APOSJ_43618, APOSJ_60515, APOSJ_33587, APOSJ_24936, APOSJ_06913, APOSJ_43626, APOSJ_60514, APOSJ_60517, APOSJ_01087, APOSJ_24959, APOSJ_36443, APOSJ_07994, APOSJ_33588, APOSJ_60512, APOSJ_33584, APOSJ_01281, APOSJ_33582, APOSJ_33583, APOSJ_33586, APOSJ_06914, APOSJ_07990, APOSJ_25726, APOSJ_01282, APOSJ_01283, APOSJ_01279	MOUSE12361, MOUSE08954, MOUSE08955, MOUSE08952
OG0000756	APOSJ_35563	MOUSE19574, MOUSE19573
OG0000756	APOSJ_13321	MOUSE13691
OG0000757	APOSJ_01955, APOSJ_01952	MOUSE46249, MOUSE46248
OG0000757	APOSJ_32097	MOUSE22247, MOUSE22248
OG0000758	APOSJ_29877, APOSJ_29876, APOSJ_29879, APOSJ_29878	MOUSE34388, MOUSE13666, MOUSE13663, MOUSE13662, MOUSE13667, MOUSE13664, MOUSE13661, MOUSE13658, MOUSE13659, MOUSE13668, MOUSE13665, MOUSE13660, MOUSE13669, MOUSE06777, MOUSE06779, MOUSE06780, MOUSE06778
OG0000759	APOSJ_62011, APOSJ_62012, APOSJ_62010	MOUSE26272, MOUSE26275, MOUSE26277, MOUSE26279, MOUSE26278, MOUSE35556, MOUSE35553, MOUSE35552, MOUSE35554, MOUSE23327, MOUSE23328
OG0000760	APOSJ_08337, APOSJ_08334, APOSJ_08335, APOSJ_44735, APOSJ_01607, APOSJ_44740, APOSJ_08339, APOSJ_28068	MOUSE41207, MOUSE11238, MOUSE41211, MOUSE41208, MOUSE41206, MOUSE41210, MOUSE41204, MOUSE41203, MOUSE41205, MOUSE41209, MOUSE11235, MOUSE11234, MOUSE11233, MOUSE11232, MOUSE11236
OG0000761	APOSJ_23851, APOSJ_61116, APOSJ_26309, APOSJ_64553, APOSJ_23855, APOSJ_61114, APOSJ_58291, APOSJ_64781, APOSJ_64783, APOSJ_23845, APOSJ_23848, APOSJ_61468, APOSJ_64785, APOSJ_61113, APOSJ_51722, APOSJ_61111, APOSJ_03669, APOSJ_61112, APOSJ_64780, APOSJ_61471, APOSJ_23847, APOSJ_61110, APOSJ_23857, APOSJ_61109, APOSJ_64786, APOSJ_64523, APOSJ_51723, APOSJ_61108, APOSJ_64782, APOSJ_61470, APOSJ_61117	MOUSE26055, MOUSE26056, MOUSE18487, MOUSE23696, MOUSE23693, MOUSE23695, MOUSE23694, MOUSE23692
OG0000762	APOSJ_23273, APOSJ_42854, APOSJ_17524, APOSJ_54227, APOSJ_23266, APOSJ_23275, APOSJ_23274, APOSJ_42824, APOSJ_23267, APOSJ_17526, APOSJ_27887, APOSJ_42867, APOSJ_23270, APOSJ_23272, APOSJ_17528, APOSJ_17536, APOSJ_17529, APOSJ_17525, APOSJ_54230, APOSJ_23268, APOSJ_23269, APOSJ_17535, APOSJ_23271, APOSJ_54229, APOSJ_17527	MOUSE14916, MOUSE14919, MOUSE14917, MOUSE26582, MOUSE26581, MOUSE26580, MOUSE26579, MOUSE26583, MOUSE39898, MOUSE39901, MOUSE39903, MOUSE39902, MOUSE39899, MOUSE39896, MOUSE39897
OG0000763	APOSJ_02196, APOSJ_57739, APOSJ_02199	MOUSE30407, MOUSE19448, MOUSE19447, MOUSE48537, MOUSE48539, MOUSE48536, MOUSE48535, MOUSE48538, MOUSE19449, MOUSE48540, MOUSE42999, MOUSE42998
OG0000764	APOSJ_12681, APOSJ_37396, APOSJ_30294, APOSJ_30297, APOSJ_34020, APOSJ_59021	MOUSE33207, MOUSE25824, MOUSE25825
OG0000765	APOSJ_07857, APOSJ_44225, APOSJ_44226, APOSJ_44224, APOSJ_44223, APOSJ_44222, APOSJ_07856, APOSJ_49163, APOSJ_49169, APOSJ_49162, APOSJ_07860, APOSJ_49160, APOSJ_07861, APOSJ_44227, APOSJ_49167	MOUSE30890, MOUSE30889, MOUSE37512, MOUSE37513
OG0000766	APOSJ_13729, APOSJ_13728, APOSJ_56700, APOSJ_13734, APOSJ_13731, APOSJ_56723, APOSJ_13730, APOSJ_13727	MOUSE30247, MOUSE30246, MOUSE30245, MOUSE01575, MOUSE01574, MOUSE01576, MOUSE19531
OG0000767	APOSJ_17969, APOSJ_18153, APOSJ_02954, APOSJ_02955, APOSJ_18795, APOSJ_01500, APOSJ_01499, APOSJ_01495, APOSJ_18798, APOSJ_01498, APOSJ_53897, APOSJ_65173, APOSJ_31504, APOSJ_18797, APOSJ_18793, APOSJ_01496, APOSJ_06275, APOSJ_65143, APOSJ_53900, APOSJ_18794, APOSJ_65159, APOSJ_36976, APOSJ_18796, APOSJ_24376	MOUSE27533, MOUSE27537, MOUSE27534, MOUSE28011, MOUSE28012
OG0000768	APOSJ_04628, APOSJ_17297, APOSJ_64659, APOSJ_55324, APOSJ_64657, APOSJ_64662, APOSJ_64658, APOSJ_17294, APOSJ_64656, APOSJ_41096, APOSJ_04622, APOSJ_60457, APOSJ_58132, APOSJ_64661, APOSJ_64660, APOSJ_23010, APOSJ_55362, APOSJ_23004, APOSJ_04623, APOSJ_04626, APOSJ_28314, APOSJ_04627, APOSJ_28759, APOSJ_58133, APOSJ_04625	MOUSE08553, MOUSE08555, MOUSE11226, MOUSE11225, MOUSE11227
OG0000772	APOSJ_61532, APOSJ_61533	MOUSE32505, MOUSE32506, MOUSE32503
OG0000774	APOSJ_33820	MOUSE31336, MOUSE31335, MOUSE31334
OG0000774	APOSJ_63949	MOUSE32223, MOUSE32222
OG0000774	APOSJ_09200, APOSJ_09198, APOSJ_09197, APOSJ_09199	MOUSE53571, MOUSE53570, MOUSE53576, MOUSE53579
OG0000775	APOSJ_12325, APOSJ_36141, APOSJ_25891	MOUSE00528, MOUSE00529, MOUSE00525, MOUSE00526, MOUSE00527, MOUSE00524, MOUSE37373, MOUSE37372, MOUSE37371
OG0000777	APOSJ_12249, APOSJ_39367	MOUSE06130, MOUSE06129, MOUSE06128
OG0000778	APOSJ_27515, APOSJ_27517, APOSJ_27516, APOSJ_27519, APOSJ_27520, APOSJ_27518	MOUSE29903, MOUSE29902, MOUSE35020
OG0000779	APOSJ_54047, APOSJ_54049	MOUSE25408, MOUSE25407, MOUSE25406
OG0000779	APOSJ_35189, APOSJ_35187, APOSJ_30464, APOSJ_20966, APOSJ_35188, APOSJ_47795, APOSJ_32539, APOSJ_35192, APOSJ_32538, APOSJ_32542	MOUSE28614, MOUSE28615, MOUSE00255, MOUSE00256, MOUSE21545, MOUSE21544, MOUSE21543
OG0000780	APOSJ_32726, APOSJ_59900, APOSJ_59902, APOSJ_59904, APOSJ_59903, APOSJ_59899, APOSJ_59901	MOUSE07684
OG0000780	APOSJ_09268, APOSJ_09267	MOUSE04663, MOUSE04662
OG0000781	APOSJ_40864, APOSJ_60706, APOSJ_60705, APOSJ_42557, APOSJ_38214, APOSJ_30264, APOSJ_60873, APOSJ_60707, APOSJ_30259, APOSJ_60872, APOSJ_42561, APOSJ_42567, APOSJ_38211, APOSJ_12907, APOSJ_12906, APOSJ_37438	MOUSE32206, MOUSE32205
OG0000782	APOSJ_64771, APOSJ_24067, APOSJ_24068, APOSJ_24070, APOSJ_64761, APOSJ_24069	MOUSE01601, MOUSE19835, MOUSE19834, MOUSE19833, MOUSE30860, MOUSE30856, MOUSE30859, MOUSE30857, MOUSE51653, MOUSE51654, MOUSE51651
OG0000784	APOSJ_06052, APOSJ_06051, APOSJ_04173, APOSJ_04172	MOUSE22854, MOUSE22853, MOUSE22852, MOUSE03597, MOUSE29436, MOUSE29124
OG0000786	APOSJ_46241, APOSJ_21834, APOSJ_46242, APOSJ_46240	MOUSE23571, MOUSE23570, MOUSE31093, MOUSE31089, MOUSE31090, MOUSE01056, MOUSE01055, MOUSE03857
OG0000787	APOSJ_43413, APOSJ_01851, APOSJ_01850, APOSJ_43419, APOSJ_01847, APOSJ_05854, APOSJ_40802, APOSJ_43417, APOSJ_01845, APOSJ_43418, APOSJ_01848, APOSJ_43415, APOSJ_01844, APOSJ_43416, APOSJ_37424, APOSJ_05862	MOUSE47961, MOUSE47965, MOUSE47964, MOUSE47963, MOUSE47962, MOUSE09494, MOUSE09492, MOUSE09493, MOUSE09491, MOUSE00783, MOUSE00784, MOUSE31692, MOUSE31693, MOUSE31691
OG0000788	APOSJ_22742, APOSJ_22741	MOUSE27064, MOUSE39394
OG0000788	APOSJ_42313, APOSJ_42316, APOSJ_42312, APOSJ_42311, APOSJ_42314, APOSJ_65341	MOUSE32425, MOUSE32424, MOUSE32423, MOUSE30472, MOUSE01590
OG0000790	APOSJ_44080	MOUSE24841, MOUSE24842, MOUSE24843, MOUSE24844
OG0000791	APOSJ_06124, APOSJ_06125, APOSJ_20874, APOSJ_39057, APOSJ_39055, APOSJ_06119, APOSJ_20872, APOSJ_06118, APOSJ_39059, APOSJ_06126, APOSJ_06123	MOUSE35519, MOUSE35517, MOUSE35518, MOUSE35520, MOUSE35521, MOUSE14635, MOUSE22542, MOUSE22544, MOUSE22543
OG0000792	APOSJ_02884, APOSJ_27285	MOUSE39860, MOUSE39859
OG0000792	APOSJ_28521, APOSJ_28523, APOSJ_40476, APOSJ_28524, APOSJ_28522, APOSJ_40475, APOSJ_40474, APOSJ_40477	MOUSE37419, MOUSE37420, MOUSE37418
OG0000793	APOSJ_14951, APOSJ_23405, APOSJ_14122, APOSJ_14123	MOUSE30326, MOUSE30328, MOUSE30327, MOUSE10274, MOUSE10275, MOUSE10273, MOUSE51447, MOUSE51446, MOUSE01511, MOUSE51436
OG0000794	APOSJ_60085, APOSJ_43468, APOSJ_17106, APOSJ_51169, APOSJ_09892, APOSJ_09891, APOSJ_11767	MOUSE19985, MOUSE19991, MOUSE19988
OG0000795	APOSJ_10400, APOSJ_05151, APOSJ_05148, APOSJ_55592, APOSJ_55587, APOSJ_05152, APOSJ_19046, APOSJ_31900, APOSJ_03407, APOSJ_05153, APOSJ_05150, APOSJ_05149, APOSJ_05154, APOSJ_45766, APOSJ_19047, APOSJ_19045	MOUSE54169, MOUSE54168
OG0000797	APOSJ_60034, APOSJ_40856, APOSJ_15725, APOSJ_32650, APOSJ_38449, APOSJ_38448, APOSJ_32648, APOSJ_32649, APOSJ_15721, APOSJ_38451, APOSJ_60027, APOSJ_32647, APOSJ_04189, APOSJ_09897, APOSJ_15723, APOSJ_44311, APOSJ_15726, APOSJ_40776, APOSJ_44529, APOSJ_07063, APOSJ_26056, APOSJ_60060, APOSJ_09895, APOSJ_09899, APOSJ_15719, APOSJ_32651, APOSJ_09898, APOSJ_44254, APOSJ_40859, APOSJ_60081, APOSJ_09894, APOSJ_15720, APOSJ_38450, APOSJ_09896	MOUSE03559, MOUSE03560, MOUSE03554, MOUSE03557, MOUSE03556, MOUSE03555, MOUSE03558, MOUSE30031, MOUSE30030, MOUSE30029
OG0000798	APOSJ_07127, APOSJ_44763, APOSJ_20563, APOSJ_07125	MOUSE05107, MOUSE05104, MOUSE05105, MOUSE05101, MOUSE05102, MOUSE05103, MOUSE05106, MOUSE05100, MOUSE17009, MOUSE17008, MOUSE17015, MOUSE17007, MOUSE17010, MOUSE17012, MOUSE17013, MOUSE17011, MOUSE17016, MOUSE17014
OG0000799	APOSJ_41368, APOSJ_41374, APOSJ_41373, APOSJ_17815, APOSJ_59000, APOSJ_17817, APOSJ_17816, APOSJ_41369, APOSJ_58999	MOUSE21207, MOUSE21210, MOUSE21211, MOUSE21206, MOUSE21208, MOUSE21205, MOUSE03180, MOUSE03181, MOUSE03179, MOUSE36189, MOUSE36192, MOUSE36191, MOUSE36190, MOUSE36188, MOUSE27783, MOUSE27782, MOUSE27784
OG0000801	APOSJ_59383, APOSJ_15617, APOSJ_56652, APOSJ_59380, APOSJ_37282, APOSJ_63283, APOSJ_59381, APOSJ_15629, APOSJ_09326, APOSJ_56651, APOSJ_56650, APOSJ_56649, APOSJ_56647, APOSJ_14157, APOSJ_09321, APOSJ_59379, APOSJ_09322, APOSJ_63281, APOSJ_62503, APOSJ_30014, APOSJ_59937, APOSJ_37285, APOSJ_26750, APOSJ_09327, APOSJ_09323, APOSJ_63282, APOSJ_63280, APOSJ_37283, APOSJ_52031, APOSJ_59385, APOSJ_26749, APOSJ_52030, APOSJ_09324, APOSJ_52029, APOSJ_56653, APOSJ_26748, APOSJ_32059, APOSJ_56648, APOSJ_59384, APOSJ_52028, APOSJ_03827, APOSJ_16072	MOUSE51551, MOUSE51550, MOUSE51549, MOUSE19777, MOUSE19776
OG0000803	APOSJ_00199	MOUSE45920, MOUSE45918, MOUSE42044, MOUSE42045
OG0000809	APOSJ_50361, APOSJ_19777, APOSJ_19776, APOSJ_19778, APOSJ_19773, APOSJ_60280, APOSJ_19775, APOSJ_19774	MOUSE33312, MOUSE33313, MOUSE33310, MOUSE48492, MOUSE48491, MOUSE48490, MOUSE10214, MOUSE33311, MOUSE48489, MOUSE48488, MOUSE10212, MOUSE10213
OG0000810	APOSJ_53352, APOSJ_59276, APOSJ_59277	MOUSE33430, MOUSE33432, MOUSE33426, MOUSE33428, MOUSE33433, MOUSE33429, MOUSE33431, MOUSE33427
OG0000810	APOSJ_61766, APOSJ_61767, APOSJ_33321	MOUSE15700, MOUSE53153, MOUSE53154, MOUSE53158
OG0000811	APOSJ_39089, APOSJ_38884, APOSJ_49181, APOSJ_39092, APOSJ_00804, APOSJ_49186, APOSJ_54817, APOSJ_55871, APOSJ_54815, APOSJ_54818, APOSJ_55869, APOSJ_54812, APOSJ_55870, APOSJ_54816, APOSJ_54813, APOSJ_54814, APOSJ_55867, APOSJ_55872, APOSJ_55868, APOSJ_39645, APOSJ_39636	MOUSE14467, MOUSE14466
OG0000813	APOSJ_32320, APOSJ_48071, APOSJ_48069, APOSJ_09244, APOSJ_44304, APOSJ_09234, APOSJ_40732, APOSJ_54656, APOSJ_40731, APOSJ_40730, APOSJ_40733, APOSJ_48070	MOUSE00769, MOUSE00766, MOUSE00768, MOUSE00767, MOUSE00765, MOUSE35999
OG0000814	APOSJ_04610	MOUSE27730
OG0000814	APOSJ_27234, APOSJ_29118, APOSJ_29114, APOSJ_04392, APOSJ_29117, APOSJ_29116	MOUSE02913, MOUSE02912
OG0000816	APOSJ_08526, APOSJ_08527	MOUSE20168, MOUSE03037, MOUSE42824, MOUSE42825, MOUSE42827, MOUSE42826, MOUSE42822, MOUSE42823
OG0000816	APOSJ_55008, APOSJ_25023	MOUSE31618, MOUSE31619, MOUSE21240
OG0000817	APOSJ_58924	MOUSE06193, MOUSE02547, MOUSE02548
OG0000817	APOSJ_05147, APOSJ_16466	MOUSE00951, MOUSE00950
OG0000817	APOSJ_21144, APOSJ_21145	MOUSE35479, MOUSE35480
OG0000818	APOSJ_42319, APOSJ_42320, APOSJ_42321	MOUSE44299, MOUSE38656, MOUSE38652, MOUSE06308, MOUSE06309, MOUSE06306, MOUSE06307, MOUSE44296, MOUSE44300, MOUSE38654, MOUSE44295, MOUSE44297, MOUSE44298, MOUSE44293, MOUSE44294
OG0000819	APOSJ_18287, APOSJ_61424, APOSJ_48684, APOSJ_20740	MOUSE27150
OG0000819	APOSJ_07797, APOSJ_07798, APOSJ_07795, APOSJ_07796	MOUSE04661
OG0000820	APOSJ_50145, APOSJ_22502	MOUSE26435, MOUSE26436, MOUSE26434
OG0000822	APOSJ_38936, APOSJ_38933, APOSJ_38934, APOSJ_38935	MOUSE41834, MOUSE41832, MOUSE41833
OG0000822	APOSJ_52853, APOSJ_52852, APOSJ_38511	MOUSE41870
OG0000824	APOSJ_03942, APOSJ_03944, APOSJ_03943, APOSJ_24452	MOUSE03815, MOUSE03814, MOUSE03816, MOUSE03818, MOUSE03817
OG0000825	APOSJ_12197	MOUSE21894, MOUSE21892, MOUSE21893, MOUSE03373, MOUSE03374
OG0000825	APOSJ_42233, APOSJ_42234, APOSJ_42235, APOSJ_37335	MOUSE02086
OG0000827	APOSJ_51202	MOUSE32285
OG0000828	APOSJ_50146	MOUSE52206, MOUSE19456, MOUSE19457
OG0000828	APOSJ_39990, APOSJ_39991, APOSJ_19031, APOSJ_19029, APOSJ_19027, APOSJ_19030	MOUSE37921, MOUSE37922, MOUSE37919
OG0000829	APOSJ_27445, APOSJ_27444	MOUSE21109, MOUSE21110, MOUSE12776, MOUSE40370, MOUSE40369
OG0000830	APOSJ_58793	MOUSE14043, MOUSE26973
OG0000831	APOSJ_61004, APOSJ_61003, APOSJ_61002	MOUSE33690, MOUSE33691, MOUSE33689, MOUSE33688
OG0000832	APOSJ_54947, APOSJ_54946	MOUSE08115, MOUSE08114, MOUSE07814, MOUSE33345
OG0000833	APOSJ_32064	MOUSE47468, MOUSE50443, MOUSE50445, MOUSE33083, MOUSE33090, MOUSE33085, MOUSE33086, MOUSE33089, MOUSE33084, MOUSE33087, MOUSE33088, MOUSE33457, MOUSE33462, MOUSE33458, MOUSE33459, MOUSE33460, MOUSE33456, MOUSE33461
OG0000834	APOSJ_27505, APOSJ_25155	MOUSE05405
OG0000835	APOSJ_42069, APOSJ_02483, APOSJ_02485, APOSJ_15072, APOSJ_14519, APOSJ_14522, APOSJ_14520, APOSJ_27386, APOSJ_48184, APOSJ_47257, APOSJ_48182, APOSJ_33110, APOSJ_48181, APOSJ_48183, APOSJ_48179, APOSJ_37505, APOSJ_48180, APOSJ_47256, APOSJ_48185	MOUSE00540, MOUSE00541, MOUSE00539, MOUSE00542
OG0000835	APOSJ_04948	MOUSE45890, MOUSE45889, MOUSE41268, MOUSE41271, MOUSE41264, MOUSE41269
OG0000836	APOSJ_47104, APOSJ_47105	MOUSE51876, MOUSE51875, MOUSE51874
OG0000837	APOSJ_50426	MOUSE52078
OG0000837	APOSJ_53788, APOSJ_07156	MOUSE52076, MOUSE29173
OG0000838	APOSJ_42033, APOSJ_42036	MOUSE31130, MOUSE31129, MOUSE31127, MOUSE31125, MOUSE01853
OG0000841	APOSJ_20937, APOSJ_20938, APOSJ_02223, APOSJ_26762, APOSJ_20939, APOSJ_20940	MOUSE49333, MOUSE49334, MOUSE49330, MOUSE49335, MOUSE49336, MOUSE49331, MOUSE49332, MOUSE13927, MOUSE13926, MOUSE13932, MOUSE13929, MOUSE13928, MOUSE13931, MOUSE13930, MOUSE13933, MOUSE13934, MOUSE00701, MOUSE00702, MOUSE00700
