Orthogroup	APOSJ_ok	APOSC_ok
OG0000964	APOSJ_00212, APOSJ_00215, APOSJ_22022, APOSJ_22023, APOSJ_59681, APOSJ_08304, APOSJ_22024, APOSJ_08303, APOSJ_13771, APOSJ_13762, APOSJ_00211, APOSJ_00213, APOSJ_00214, APOSJ_00216, APOSJ_22025	APOSC_14870
OG0000964	APOSJ_04858	APOSC_13280, APOSC_13279
OG0000964	APOSJ_04857	APOSC_13425
OG0000964	APOSJ_48503	APOSC_28264
OG0000965	APOSJ_29601	APOSC_23312
OG0000965	APOSJ_29603	APOSC_23311
OG0000965	APOSJ_30694, APOSJ_39849, APOSJ_30693, APOSJ_30697	APOSC_09972
OG0000966	APOSJ_07001, APOSJ_15383, APOSJ_15386, APOSJ_15382, APOSJ_09538, APOSJ_09540, APOSJ_09539, APOSJ_21117, APOSJ_15387, APOSJ_09543, APOSJ_09545, APOSJ_09537, APOSJ_15385, APOSJ_03828, APOSJ_03829, APOSJ_15384, APOSJ_21122, APOSJ_09542, APOSJ_21116, APOSJ_21119, APOSJ_15381, APOSJ_09544, APOSJ_21120, APOSJ_09541, APOSJ_21121	APOSC_26602
OG0000967	APOSJ_09815, APOSJ_10557, APOSJ_09816, APOSJ_10556, APOSJ_09817, APOSJ_09818	APOSC_19736
OG0000967	APOSJ_62971	APOSC_16830
OG0000967	APOSJ_18497	APOSC_16829
OG0000967	APOSJ_06283	APOSC_28756
OG0000968	APOSJ_08278, APOSJ_55359, APOSJ_55360	APOSC_16459
OG0000968	APOSJ_24631, APOSJ_24630, APOSJ_24633, APOSJ_24632	APOSC_20513
OG0000969	APOSJ_22281, APOSJ_22280, APOSJ_22279	APOSC_12423
OG0000969	APOSJ_61021, APOSJ_61023, APOSJ_06916, APOSJ_61025	APOSC_09810
OG0000969	APOSJ_55691, APOSJ_55689, APOSJ_55690	APOSC_13652
OG0000969	APOSJ_11011	APOSC_17711
OG0000969	APOSJ_07964, APOSJ_07965	APOSC_15123
OG0000970	APOSJ_62025, APOSJ_62027, APOSJ_62022, APOSJ_23636, APOSJ_62028, APOSJ_44453, APOSJ_62024, APOSJ_63578, APOSJ_62023, APOSJ_62026	APOSC_21804
OG0000970	APOSJ_13365	APOSC_22645
OG0000971	APOSJ_28472	APOSC_04524
OG0000971	APOSJ_37349, APOSJ_37347	APOSC_00943
OG0000971	APOSJ_37348	APOSC_00942
OG0000971	APOSJ_03655	APOSC_23033
OG0000971	APOSJ_51808	APOSC_26928
OG0000971	APOSJ_51807	APOSC_26206
OG0000972	APOSJ_37488, APOSJ_37489, APOSJ_34751	APOSC_08203
OG0000972	APOSJ_55945, APOSJ_55944	APOSC_06797
OG0000973	APOSJ_30361	APOSC_12417, APOSC_12418
OG0000973	APOSJ_29923, APOSJ_29922	APOSC_02414
OG0000973	APOSJ_06246	APOSC_22199, APOSC_22200, APOSC_22201
OG0000974	APOSJ_20835	APOSC_23144
OG0000974	APOSJ_29899, APOSJ_21787, APOSJ_29897, APOSJ_40070, APOSJ_40074, APOSJ_40073	APOSC_06310
OG0000974	APOSJ_64382, APOSJ_64381	APOSC_20150
OG0000974	APOSJ_30079, APOSJ_51773	APOSC_13468
OG0000976	APOSJ_26736	APOSC_05275
OG0000977	APOSJ_44541, APOSJ_44540, APOSJ_49803, APOSJ_49805, APOSJ_42308, APOSJ_49804	APOSC_07409
OG0000977	APOSJ_62900	APOSC_00474
OG0000977	APOSJ_36463, APOSJ_36464, APOSJ_58684, APOSJ_06050, APOSJ_36465, APOSJ_06049	APOSC_21228
OG0000978	APOSJ_24157, APOSJ_24153, APOSJ_21088, APOSJ_24156, APOSJ_24152, APOSJ_24154	APOSC_07678
OG0000979	APOSJ_35084	APOSC_15019
OG0000979	APOSJ_50089	APOSC_17422
OG0000981	APOSJ_40882, APOSJ_40881	APOSC_22053
OG0000981	APOSJ_54712	APOSC_15946
OG0000981	APOSJ_16730, APOSJ_16731	APOSC_14553
OG0000981	APOSJ_53306, APOSJ_08432, APOSJ_17691, APOSJ_17692, APOSJ_53298, APOSJ_45849	APOSC_08758
OG0000981	APOSJ_14570	APOSC_19493
OG0000982	APOSJ_54474, APOSJ_54472, APOSJ_54475	APOSC_05256
OG0000982	APOSJ_54473	APOSC_05255
OG0000983	APOSJ_36108, APOSJ_36110	APOSC_04629
OG0000983	APOSJ_25742, APOSJ_36111	APOSC_08395
OG0000983	APOSJ_37363, APOSJ_37357, APOSJ_37359, APOSJ_29811	APOSC_18110
OG0000983	APOSJ_29814, APOSJ_33816, APOSJ_37358, APOSJ_37360, APOSJ_29813, APOSJ_37362, APOSJ_37361, APOSJ_29812	APOSC_06126
OG0000983	APOSJ_34416, APOSJ_34417, APOSJ_44253, APOSJ_46569, APOSJ_46570, APOSJ_46571, APOSJ_53075, APOSJ_53077, APOSJ_53203, APOSJ_53076, APOSJ_34418	APOSC_13813, APOSC_23821
OG0000984	APOSJ_59608	APOSC_25696
OG0000984	APOSJ_01047, APOSJ_01048	APOSC_25912
OG0000984	APOSJ_21285, APOSJ_60399, APOSJ_00609, APOSJ_64646	APOSC_05077
OG0000985	APOSJ_31764, APOSJ_31765, APOSJ_31763, APOSJ_31762	APOSC_19761
OG0000986	APOSJ_49159, APOSJ_49161	APOSC_14086
OG0000987	APOSJ_36903, APOSJ_36902	APOSC_18102
OG0000988	APOSJ_14331, APOSJ_14326	APOSC_04357
OG0000988	APOSJ_02151, APOSJ_40223, APOSJ_40225, APOSJ_40224, APOSJ_02152, APOSJ_40227, APOSJ_02154, APOSJ_40229, APOSJ_40226, APOSJ_40222, APOSJ_40228, APOSJ_02153	APOSC_13757
OG0000989	APOSJ_03765	APOSC_10480
OG0000989	APOSJ_19109, APOSJ_65221	APOSC_07241, APOSC_07240
OG0000989	APOSJ_33278, APOSJ_32279, APOSJ_55859, APOSJ_26066, APOSJ_32280, APOSJ_26067, APOSJ_32275, APOSJ_55860, APOSJ_32282, APOSJ_40924, APOSJ_40927, APOSJ_40928, APOSJ_25182, APOSJ_26068, APOSJ_40926, APOSJ_40929, APOSJ_32283, APOSJ_62225	APOSC_07242
OG0000992	APOSJ_62448, APOSJ_53292, APOSJ_53290, APOSJ_07263, APOSJ_45691, APOSJ_62446	APOSC_22971
OG0000992	APOSJ_44806	APOSC_24901
OG0000993	APOSJ_35660, APOSJ_35662	APOSC_07451, APOSC_07452
OG0000993	APOSJ_10369, APOSJ_52996	APOSC_27467
OG0000993	APOSJ_39832	APOSC_25800
OG0000993	APOSJ_39831	APOSC_25799
OG0000993	APOSJ_10566	APOSC_15824, APOSC_13161
OG0000993	APOSJ_02883	APOSC_04147
OG0000993	APOSJ_15964, APOSJ_15963	APOSC_15770
OG0000993	APOSJ_21241, APOSJ_21239, APOSJ_53395, APOSJ_21242, APOSJ_03792, APOSJ_21238, APOSJ_14141, APOSJ_53399, APOSJ_14139, APOSJ_14140, APOSJ_03799	APOSC_07683, APOSC_01705
OG0000993	APOSJ_64667	APOSC_04797
OG0000993	APOSJ_23592	APOSC_28883
OG0000993	APOSJ_35663, APOSJ_31985	APOSC_17603
OG0000994	APOSJ_53508, APOSJ_63664, APOSJ_53509	APOSC_21838
OG0000994	APOSJ_50730, APOSJ_18385, APOSJ_52043	APOSC_16646
OG0000995	APOSJ_33007	APOSC_26873
OG0000995	APOSJ_52227	APOSC_26872
OG0000996	APOSJ_37597	APOSC_26134
OG0000996	APOSJ_35443	APOSC_26133
OG0000997	APOSJ_16199, APOSJ_03135, APOSJ_51072, APOSJ_16200, APOSJ_16197, APOSJ_16196, APOSJ_16198, APOSJ_16202	APOSC_11276
OG0000998	APOSJ_34569, APOSJ_34571, APOSJ_34566, APOSJ_34570	APOSC_02804
OG0000999	APOSJ_40012, APOSJ_40011, APOSJ_40010	APOSC_24853, APOSC_24852
OG0001000	APOSJ_57092, APOSJ_57089, APOSJ_57096	APOSC_22545
OG0001000	APOSJ_57093	APOSC_22546
OG0001001	APOSJ_57312, APOSJ_57314, APOSJ_57313	APOSC_09664
OG0001002	APOSJ_56918, APOSJ_56919	APOSC_12230
OG0001002	APOSJ_28028	APOSC_20234
OG0001003	APOSJ_57637, APOSJ_57638, APOSJ_52521, APOSJ_64046, APOSJ_64044, APOSJ_64045, APOSJ_57631, APOSJ_25132, APOSJ_52522, APOSJ_52519, APOSJ_52525, APOSJ_52520	APOSC_02292
OG0001004	APOSJ_53388	APOSC_07819
OG0001005	APOSJ_24588	APOSC_05744
OG0001005	APOSJ_20492, APOSJ_20490, APOSJ_24589, APOSJ_65423, APOSJ_20493, APOSJ_20491, APOSJ_36591, APOSJ_20494, APOSJ_20497, APOSJ_24590, APOSJ_65404	APOSC_05743, APOSC_05745
OG0001006	APOSJ_28887	APOSC_03092
OG0001006	APOSJ_24469, APOSJ_22992	APOSC_20430
OG0001006	APOSJ_05876, APOSJ_05882, APOSJ_05875, APOSJ_05879, APOSJ_05878, APOSJ_05880, APOSJ_05881	APOSC_16381
OG0001007	APOSJ_08471, APOSJ_08472, APOSJ_29169, APOSJ_58305, APOSJ_53884, APOSJ_58308, APOSJ_58306, APOSJ_58302, APOSJ_58303, APOSJ_58309, APOSJ_60238, APOSJ_08469	APOSC_06868
OG0001007	APOSJ_58304, APOSJ_58310, APOSJ_08470, APOSJ_58307	APOSC_06866
OG0001007	APOSJ_37415, APOSJ_37416, APOSJ_34153	APOSC_13458, APOSC_06869
OG0001008	APOSJ_41152, APOSJ_16931, APOSJ_16930, APOSJ_16932	APOSC_08619
OG0001009	APOSJ_03626	APOSC_04114, APOSC_04113
OG0001009	APOSJ_03625	APOSC_15732
OG0001009	APOSJ_45208	APOSC_04115
OG0001009	APOSJ_54750, APOSJ_54751	APOSC_07787
OG0001015	APOSJ_33536, APOSJ_33537, APOSJ_32153, APOSJ_32157, APOSJ_33538, APOSJ_46013, APOSJ_33535, APOSJ_32151, APOSJ_32156, APOSJ_32154, APOSJ_32155, APOSJ_32152, APOSJ_33534, APOSJ_32158	APOSC_22160
OG0001016	APOSJ_63469, APOSJ_53479, APOSJ_53477, APOSJ_53478, APOSJ_53480, APOSJ_34663	APOSC_19695
OG0001016	APOSJ_60324, APOSJ_60323	APOSC_06741
OG0001017	APOSJ_40712, APOSJ_04840, APOSJ_40714	APOSC_27698
OG0001017	APOSJ_40713	APOSC_27697
OG0001018	APOSJ_07884	APOSC_00082
OG0001018	APOSJ_31959, APOSJ_31957, APOSJ_31960, APOSJ_03376, APOSJ_31958, APOSJ_31956	APOSC_00204
OG0001019	APOSJ_54146	APOSC_27053
OG0001019	APOSJ_19325, APOSJ_57326, APOSJ_09709	APOSC_00529
OG0001019	APOSJ_63985, APOSJ_61924	APOSC_06795
OG0001020	APOSJ_46458	APOSC_03809
OG0001020	APOSJ_59840, APOSJ_46964, APOSJ_28408, APOSJ_06293, APOSJ_48481, APOSJ_50595, APOSJ_59834, APOSJ_54681, APOSJ_59842, APOSJ_06287, APOSJ_28402, APOSJ_29654, APOSJ_59835, APOSJ_28405, APOSJ_34684, APOSJ_29663, APOSJ_34682, APOSJ_29662, APOSJ_18010, APOSJ_59838, APOSJ_00681, APOSJ_34681	APOSC_04876
OG0001020	APOSJ_39799, APOSJ_39793, APOSJ_43170, APOSJ_39795, APOSJ_39794, APOSJ_39798, APOSJ_43167, APOSJ_43168, APOSJ_43169, APOSJ_39792	APOSC_08003
OG0001020	APOSJ_06607	APOSC_18077, APOSC_18075, APOSC_08002, APOSC_20116, APOSC_18076, APOSC_25790
OG0001020	APOSJ_46721	APOSC_24607
OG0001020	APOSJ_49708, APOSJ_49703	APOSC_19171
OG0001020	APOSJ_57963	APOSC_16621, APOSC_08412
OG0001021	APOSJ_29431, APOSJ_47845, APOSJ_53463, APOSJ_41654, APOSJ_63399, APOSJ_53454, APOSJ_31093, APOSJ_41650, APOSJ_41652, APOSJ_31095, APOSJ_53466, APOSJ_29432, APOSJ_41655, APOSJ_41656, APOSJ_63400, APOSJ_47844, APOSJ_29430, APOSJ_53464, APOSJ_47847	APOSC_24595
OG0001021	APOSJ_47843	APOSC_24596
OG0001021	APOSJ_33429, APOSJ_33430	APOSC_10647
OG0001021	APOSJ_63396, APOSJ_47846, APOSJ_31096, APOSJ_47841, APOSJ_43390, APOSJ_43391, APOSJ_43385, APOSJ_05688	APOSC_22601
OG0001022	APOSJ_05266, APOSJ_05268	APOSC_27056
OG0001022	APOSJ_05267	APOSC_27057
OG0001023	APOSJ_37628	APOSC_14370
OG0001024	APOSJ_05017	APOSC_15001
OG0001024	APOSJ_27731	APOSC_13882
OG0001025	APOSJ_31041, APOSJ_48288, APOSJ_04986, APOSJ_04984, APOSJ_31042, APOSJ_04985	APOSC_13385
OG0001025	APOSJ_31046	APOSC_04483
OG0001025	APOSJ_37575, APOSJ_50394, APOSJ_50396, APOSJ_49774, APOSJ_37574, APOSJ_59052, APOSJ_35982, APOSJ_50397, APOSJ_56359, APOSJ_56358, APOSJ_45731	APOSC_04480
OG0001026	APOSJ_35709, APOSJ_41682, APOSJ_53540, APOSJ_41677, APOSJ_41678, APOSJ_41680, APOSJ_59357, APOSJ_41683, APOSJ_29439, APOSJ_23858, APOSJ_23846, APOSJ_07549, APOSJ_19505, APOSJ_09935, APOSJ_41685, APOSJ_23843, APOSJ_29443, APOSJ_35704, APOSJ_12520, APOSJ_22315, APOSJ_09938, APOSJ_07431, APOSJ_29440, APOSJ_35703, APOSJ_41679, APOSJ_41686, APOSJ_41684, APOSJ_41681, APOSJ_29442, APOSJ_29441, APOSJ_29437, APOSJ_35702, APOSJ_35705	APOSC_16961, APOSC_16960
OG0001027	APOSJ_32879	APOSC_27148
OG0001027	APOSJ_32143	APOSC_06988
OG0001027	APOSJ_56963, APOSJ_56964, APOSJ_56962	APOSC_05293
OG0001027	APOSJ_18165, APOSJ_18168, APOSJ_18166	APOSC_24821, APOSC_27692
OG0001028	APOSJ_29644	APOSC_08654
OG0001029	APOSJ_39135, APOSJ_44878	APOSC_00202
OG0001030	APOSJ_29201	APOSC_09604
OG0001031	APOSJ_07513, APOSJ_47258	APOSC_26056
OG0001032	APOSJ_04537	APOSC_22643, APOSC_22642
OG0001033	APOSJ_38678	APOSC_15664
OG0001033	APOSJ_30056, APOSJ_30055	APOSC_27603
OG0001034	APOSJ_19523	APOSC_15656
OG0001034	APOSJ_19524	APOSC_15658
OG0001036	APOSJ_45992, APOSJ_45991, APOSJ_62205, APOSJ_65418, APOSJ_45993, APOSJ_45994, APOSJ_20388, APOSJ_65361, APOSJ_65420, APOSJ_65417, APOSJ_62207, APOSJ_45995, APOSJ_65421, APOSJ_65422, APOSJ_62208, APOSJ_20387, APOSJ_45989, APOSJ_62206, APOSJ_65419, APOSJ_20346, APOSJ_62210, APOSJ_62204, APOSJ_62209, APOSJ_62212, APOSJ_62211, APOSJ_45990, APOSJ_45988	APOSC_22682
OG0001037	APOSJ_21841, APOSJ_21839, APOSJ_47021, APOSJ_21843, APOSJ_21838, APOSJ_21836, APOSJ_21837, APOSJ_21842, APOSJ_21840, APOSJ_47023, APOSJ_28036	APOSC_08095, APOSC_08094
OG0001038	APOSJ_13547, APOSJ_02121, APOSJ_13552, APOSJ_13546, APOSJ_21587, APOSJ_64976, APOSJ_21586, APOSJ_13549, APOSJ_13548, APOSJ_13550, APOSJ_13551, APOSJ_19631	APOSC_19793
OG0001039	APOSJ_37039	APOSC_04027
OG0001039	APOSJ_01116	APOSC_21961, APOSC_21960
OG0001041	APOSJ_24421	APOSC_25866
OG0001041	APOSJ_60243, APOSJ_60245, APOSJ_34620, APOSJ_60242, APOSJ_60244	APOSC_28586
OG0001041	APOSJ_31448, APOSJ_35566	APOSC_02528, APOSC_05089
OG0001042	APOSJ_46719, APOSJ_46717, APOSJ_46718, APOSJ_46720	APOSC_11804, APOSC_11802, APOSC_11803
OG0001043	APOSJ_11354	APOSC_02147
OG0001043	APOSJ_47559, APOSJ_36363	APOSC_15918
OG0001043	APOSJ_24296, APOSJ_24297	APOSC_25991
OG0001044	APOSJ_01389, APOSJ_47767, APOSJ_01390, APOSJ_01388	APOSC_21527
OG0001044	APOSJ_62309, APOSJ_46948	APOSC_09771
OG0001046	APOSJ_24766, APOSJ_55065, APOSJ_05953, APOSJ_57514, APOSJ_05952, APOSJ_09219, APOSJ_37743, APOSJ_24765, APOSJ_05951	APOSC_10057
OG0001047	APOSJ_51940, APOSJ_51947, APOSJ_51944, APOSJ_51941, APOSJ_54775, APOSJ_51942, APOSJ_54891, APOSJ_51945, APOSJ_08610, APOSJ_04337, APOSJ_08609, APOSJ_51943	APOSC_07498, APOSC_07497
OG0001047	APOSJ_45242	APOSC_09711
OG0001047	APOSJ_45243	APOSC_09712
OG0001048	APOSJ_27594, APOSJ_41848	APOSC_27676
OG0001048	APOSJ_20345	APOSC_08099
OG0001049	APOSJ_16760	APOSC_13075
OG0001049	APOSJ_46323	APOSC_00313
OG0001050	APOSJ_46949	APOSC_28063
OG0001052	APOSJ_09889, APOSJ_09886, APOSJ_09888, APOSJ_09887	APOSC_21889
OG0001052	APOSJ_62429, APOSJ_62427, APOSJ_46754, APOSJ_62428, APOSJ_62426, APOSJ_62430, APOSJ_38662, APOSJ_38661	APOSC_07407
OG0001053	APOSJ_02413	APOSC_25635
OG0001054	APOSJ_17274	APOSC_23483
OG0001055	APOSJ_10962	APOSC_10851
OG0001055	APOSJ_16061, APOSJ_12498, APOSJ_35533, APOSJ_16074	APOSC_16805
OG0001055	APOSJ_61309	APOSC_03145
OG0001055	APOSJ_42643, APOSJ_42642	APOSC_17030, APOSC_17029
OG0001056	APOSJ_20146, APOSJ_20145	APOSC_00339
OG0001057	APOSJ_33205, APOSJ_33207, APOSJ_33206	APOSC_03585
OG0001057	APOSJ_11790, APOSJ_24529	APOSC_13058
OG0001058	APOSJ_34827, APOSJ_18802, APOSJ_63702, APOSJ_63616, APOSJ_34833, APOSJ_34829, APOSJ_18801, APOSJ_53339, APOSJ_48613, APOSJ_48614, APOSJ_48615, APOSJ_48610	APOSC_08093
OG0001058	APOSJ_18800, APOSJ_34830	APOSC_03275
OG0001059	APOSJ_19752, APOSJ_44465, APOSJ_19754, APOSJ_19755	APOSC_04077
OG0001060	APOSJ_20350, APOSJ_20347	APOSC_24254
OG0001060	APOSJ_20348	APOSC_24252, APOSC_24253
OG0001060	APOSJ_09944, APOSJ_09945, APOSJ_13967, APOSJ_13964, APOSJ_64184, APOSJ_09948, APOSJ_13968, APOSJ_09946, APOSJ_09943, APOSJ_13966, APOSJ_13963, APOSJ_13969, APOSJ_64181, APOSJ_22445, APOSJ_09947, APOSJ_13965	APOSC_05591
OG0001061	APOSJ_33833, APOSJ_55080	APOSC_21195
OG0001061	APOSJ_17482	APOSC_17050
OG0001061	APOSJ_44690, APOSJ_44691	APOSC_16833, APOSC_16832
OG0001062	APOSJ_06165, APOSJ_06163, APOSJ_38748, APOSJ_39590, APOSJ_39591, APOSJ_38754, APOSJ_39589, APOSJ_38752, APOSJ_06167, APOSJ_06168, APOSJ_06161, APOSJ_06162	APOSC_18657
OG0001063	APOSJ_03180, APOSJ_03179	APOSC_26968
OG0001063	APOSJ_14499, APOSJ_25664	APOSC_06298, APOSC_18602
OG0001063	APOSJ_35068	APOSC_15370
OG0001063	APOSJ_08878, APOSJ_08877	APOSC_25113
OG0001063	APOSJ_08879	APOSC_25112
OG0001065	APOSJ_34370, APOSJ_34369	APOSC_06320
OG0001065	APOSJ_56898	APOSC_24476, APOSC_06121
OG0001066	APOSJ_40783, APOSJ_40784	APOSC_28501
OG0001066	APOSJ_40782, APOSJ_48950	APOSC_18530
OG0001067	APOSJ_30538, APOSJ_30537	APOSC_06521
OG0001068	APOSJ_58219, APOSJ_58221, APOSJ_58220	APOSC_05419
OG0001072	APOSJ_31299	APOSC_21913
OG0001072	APOSJ_37742, APOSJ_37741, APOSJ_37740, APOSJ_52931	APOSC_17931
OG0001073	APOSJ_44600, APOSJ_44598, APOSJ_02115, APOSJ_44601, APOSJ_44603, APOSJ_44596, APOSJ_44604, APOSJ_44599, APOSJ_44602, APOSJ_10539, APOSJ_44597, APOSJ_02114	APOSC_26376
OG0001075	APOSJ_43886, APOSJ_55214	APOSC_01609
OG0001076	APOSJ_20280	APOSC_12173
OG0001077	APOSJ_32144, APOSJ_05175, APOSJ_05176	APOSC_11437
OG0001078	APOSJ_01341	APOSC_27568
OG0001079	APOSJ_48407	APOSC_10027
OG0001080	APOSJ_02975	APOSC_05170
OG0001080	APOSJ_50278	APOSC_12416
OG0001081	APOSJ_19313, APOSJ_18432, APOSJ_18433, APOSJ_51296, APOSJ_18436, APOSJ_06899, APOSJ_05795, APOSJ_18435	APOSC_07539
OG0001082	APOSJ_50344, APOSJ_55101, APOSJ_30098, APOSJ_55093, APOSJ_08785, APOSJ_55094, APOSJ_32224, APOSJ_55097, APOSJ_06626, APOSJ_06627	APOSC_13677
OG0001083	APOSJ_38880, APOSJ_38874, APOSJ_38151, APOSJ_38152, APOSJ_38150, APOSJ_31067, APOSJ_38149, APOSJ_38873	APOSC_11163
OG0001084	APOSJ_54407, APOSJ_03690, APOSJ_54409, APOSJ_45657, APOSJ_53106, APOSJ_54408, APOSJ_63134, APOSJ_63135, APOSJ_61049, APOSJ_07255, APOSJ_03689, APOSJ_45666, APOSJ_07254, APOSJ_07256, APOSJ_54406, APOSJ_07252, APOSJ_63118, APOSJ_45669, APOSJ_03688, APOSJ_45660, APOSJ_45661, APOSJ_63130, APOSJ_07253	APOSC_05222
OG0001085	APOSJ_60764	APOSC_12993
OG0001085	APOSJ_63024	APOSC_12994
OG0001086	APOSJ_30188	APOSC_17266, APOSC_17267
OG0001087	APOSJ_62802	APOSC_15373
OG0001087	APOSJ_16706, APOSJ_16707	APOSC_27823
OG0001087	APOSJ_43869, APOSJ_43867	APOSC_20349
OG0001087	APOSJ_08438, APOSJ_38993	APOSC_02233, APOSC_02235
OG0001087	APOSJ_38991, APOSJ_38996	APOSC_02232, APOSC_02231, APOSC_02230
OG0001087	APOSJ_55686, APOSJ_38994, APOSJ_08436	APOSC_03284
OG0001087	APOSJ_12357, APOSJ_08437, APOSJ_55682, APOSJ_44061	APOSC_03283, APOSC_03285, APOSC_03282
OG0001087	APOSJ_55681, APOSJ_55678, APOSJ_08435, APOSJ_55680	APOSC_03288
OG0001087	APOSJ_54106, APOSJ_51140, APOSJ_51141	APOSC_06748
OG0001088	APOSJ_60103	APOSC_19644
OG0001088	APOSJ_03808, APOSJ_23624, APOSJ_03809	APOSC_08580
OG0001089	APOSJ_44329	APOSC_27366
OG0001090	APOSJ_06244	APOSC_08889, APOSC_26557, APOSC_00452
OG0001093	APOSJ_03903, APOSJ_13162, APOSJ_56202, APOSJ_56204, APOSJ_48673	APOSC_16044, APOSC_16045
OG0001093	APOSJ_13164	APOSC_16043
OG0001094	APOSJ_43517	APOSC_16150, APOSC_26607, APOSC_01941
OG0001095	APOSJ_21298	APOSC_09493
OG0001096	APOSJ_64408	APOSC_12731
OG0001101	APOSJ_14916	APOSC_01614
OG0001102	APOSJ_20394, APOSJ_20392, APOSJ_20393	APOSC_16629
OG0001102	APOSJ_62424, APOSJ_01923, APOSJ_09690	APOSC_08185
OG0001102	APOSJ_07244, APOSJ_07245, APOSJ_07246, APOSJ_07247, APOSJ_45302, APOSJ_45636	APOSC_22291
OG0001103	APOSJ_15857, APOSJ_15858, APOSJ_55942	APOSC_16274
OG0001103	APOSJ_18790, APOSJ_53872, APOSJ_18791	APOSC_04714
OG0001103	APOSJ_28765, APOSJ_28766, APOSJ_28767	APOSC_00044
OG0001104	APOSJ_63115	APOSC_01233, APOSC_01232
OG0001105	APOSJ_26419, APOSJ_14625, APOSJ_14622, APOSJ_36785	APOSC_29086
OG0001106	APOSJ_42253	APOSC_02054
OG0001106	APOSJ_42256	APOSC_15285
OG0001106	APOSJ_42254, APOSJ_64987	APOSC_10543
OG0001107	APOSJ_21580, APOSJ_21590, APOSJ_21589, APOSJ_21582, APOSJ_21584, APOSJ_05877, APOSJ_21585, APOSJ_21583	APOSC_02863, APOSC_02862
OG0001108	APOSJ_02969, APOSJ_02970	APOSC_04910
OG0001108	APOSJ_19593	APOSC_18668
OG0001110	APOSJ_15855, APOSJ_15853, APOSJ_15854, APOSJ_15851, APOSJ_15852, APOSJ_15850	APOSC_02158
OG0001111	APOSJ_24368	APOSC_15386
OG0001111	APOSJ_02457	APOSC_13725
OG0001112	APOSJ_41571, APOSJ_41572	APOSC_22649, APOSC_22648, APOSC_22650
OG0001113	APOSJ_62872, APOSJ_49690, APOSJ_62875, APOSJ_62876	APOSC_04032
OG0001113	APOSJ_49287	APOSC_01852
OG0001114	APOSJ_20381, APOSJ_20380	APOSC_06726
OG0001115	APOSJ_11052, APOSJ_11048, APOSJ_11050, APOSJ_11047, APOSJ_11051, APOSJ_11049	APOSC_25449
OG0001115	APOSJ_54904, APOSJ_63930, APOSJ_54903	APOSC_20837
OG0001116	APOSJ_65362	APOSC_23271
OG0001116	APOSJ_65366	APOSC_23272
OG0001117	APOSJ_36198, APOSJ_61886	APOSC_03243
OG0001117	APOSJ_36202, APOSJ_19952, APOSJ_36199, APOSJ_19950, APOSJ_36197, APOSJ_19951, APOSJ_36201, APOSJ_19955	APOSC_03245
OG0001118	APOSJ_55077, APOSJ_06498, APOSJ_06499, APOSJ_55078	APOSC_16049, APOSC_28446
OG0001119	APOSJ_22921, APOSJ_22918, APOSJ_22920, APOSJ_22919	APOSC_15333
OG0001119	APOSJ_13770	APOSC_27989
OG0001120	APOSJ_22384	APOSC_17282
OG0001120	APOSJ_10446	APOSC_17283
OG0001120	APOSJ_36382, APOSJ_49622	APOSC_17284
OG0001120	APOSJ_36384	APOSC_17286, APOSC_17285
OG0001121	APOSJ_32181, APOSJ_51004, APOSJ_32180, APOSJ_34465, APOSJ_32179, APOSJ_50971, APOSJ_34466, APOSJ_34463, APOSJ_17002, APOSJ_32178, APOSJ_32177	APOSC_08497, APOSC_08496
OG0001122	APOSJ_27337	APOSC_07761
OG0001122	APOSJ_11485, APOSJ_44410	APOSC_23420
OG0001122	APOSJ_13950	APOSC_08814, APOSC_12905
OG0001122	APOSJ_43812	APOSC_18940
OG0001123	APOSJ_12564, APOSJ_07738	APOSC_27910
OG0001123	APOSJ_35407, APOSJ_35406	APOSC_06480
OG0001124	APOSJ_50119, APOSJ_64959, APOSJ_50120	APOSC_05655
OG0001124	APOSJ_06928, APOSJ_19612, APOSJ_43744, APOSJ_06929	APOSC_14707
OG0001125	APOSJ_02616	APOSC_00441, APOSC_00357
OG0001125	APOSJ_31336	APOSC_21286
OG0001125	APOSJ_10806	APOSC_18357
OG0001125	APOSJ_22931	APOSC_24352, APOSC_24351
OG0001125	APOSJ_42983	APOSC_01493
OG0001125	APOSJ_62260	APOSC_05285
OG0001125	APOSJ_05546	APOSC_15482, APOSC_12462
OG0001125	APOSJ_44894, APOSJ_44896, APOSJ_44897	APOSC_17554
OG0001125	APOSJ_44898, APOSJ_44895, APOSJ_44893, APOSJ_46856	APOSC_09376
OG0001125	APOSJ_32864	APOSC_13601
OG0001125	APOSJ_37216	APOSC_05651
OG0001125	APOSJ_28665	APOSC_19680, APOSC_19690
OG0001126	APOSJ_30661, APOSJ_61227, APOSJ_30660, APOSJ_34351, APOSJ_30658, APOSJ_34352, APOSJ_61230, APOSJ_30659, APOSJ_34349, APOSJ_30655, APOSJ_34350	APOSC_00716
OG0001126	APOSJ_52110, APOSJ_52111, APOSJ_52109	APOSC_12885
OG0001127	APOSJ_37145, APOSJ_37142, APOSJ_37143, APOSJ_37141	APOSC_22052
OG0001128	APOSJ_06922	APOSC_04649
OG0001128	APOSJ_57260, APOSJ_18952	APOSC_17039
OG0001129	APOSJ_25816	APOSC_09504
