Orthogroup	APOSJ_ok	AMPFI_ok
OG0000527	APOSJ_65018, APOSJ_06433, APOSJ_20427, APOSJ_05086, APOSJ_20425, APOSJ_00813, APOSJ_65009, APOSJ_20426, APOSJ_00811, APOSJ_00815, APOSJ_65017, APOSJ_00814, APOSJ_00816, APOSJ_12256, APOSJ_65015	AMPFI_21522
OG0000528	APOSJ_26270, APOSJ_26272, APOSJ_26269, APOSJ_26271, APOSJ_26268	AMPFI_18972, AMPFI_18973
OG0000529	APOSJ_35859, APOSJ_24524	AMPFI_19152
OG0000529	APOSJ_14572, APOSJ_14573	AMPFI_10225
OG0000530	APOSJ_52891, APOSJ_34280, APOSJ_52887, APOSJ_43675, APOSJ_34277, APOSJ_34281, APOSJ_52888, APOSJ_52890, APOSJ_34278, APOSJ_43673, APOSJ_52885, APOSJ_52892, APOSJ_49382, APOSJ_34282, APOSJ_43676, APOSJ_60893, APOSJ_54657, APOSJ_34284, APOSJ_52886, APOSJ_60898, APOSJ_07364, APOSJ_34283, APOSJ_52889, APOSJ_43674, APOSJ_34279, APOSJ_07357, APOSJ_54659	AMPFI_05279
OG0000531	APOSJ_05727, APOSJ_24332, APOSJ_24333, APOSJ_24331, APOSJ_05731, APOSJ_24334, APOSJ_38442, APOSJ_05730, APOSJ_38439, APOSJ_22051, APOSJ_36376, APOSJ_05732, APOSJ_05728, APOSJ_24330, APOSJ_05729	AMPFI_10133
OG0000533	APOSJ_35628	AMPFI_18944, AMPFI_24303, AMPFI_00870
OG0000534	APOSJ_46705, APOSJ_04675, APOSJ_09123, APOSJ_46704	AMPFI_12548
OG0000534	APOSJ_21654, APOSJ_21653	AMPFI_09373
OG0000535	APOSJ_20895	AMPFI_10209, AMPFI_10684
OG0000535	APOSJ_08893, APOSJ_41987, APOSJ_41985, APOSJ_41982, APOSJ_41983, APOSJ_41981, APOSJ_41980, APOSJ_41984, APOSJ_41986, APOSJ_01683, APOSJ_01686, APOSJ_01684, APOSJ_01685	AMPFI_06826
OG0000536	APOSJ_52010, APOSJ_52009, APOSJ_55050, APOSJ_52008, APOSJ_35898, APOSJ_35897, APOSJ_57924, APOSJ_46322, APOSJ_03639, APOSJ_57930	AMPFI_17109
OG0000537	APOSJ_25970	AMPFI_22008
OG0000538	APOSJ_25908, APOSJ_25903, APOSJ_48367, APOSJ_41994, APOSJ_03027, APOSJ_25907, APOSJ_48188, APOSJ_41996, APOSJ_54797, APOSJ_48192, APOSJ_54801, APOSJ_33167, APOSJ_25910, APOSJ_48191, APOSJ_33180, APOSJ_41995, APOSJ_54800, APOSJ_48190, APOSJ_25906, APOSJ_54798, APOSJ_40998, APOSJ_05035, APOSJ_25905, APOSJ_25904, APOSJ_48187, APOSJ_25909, APOSJ_05036, APOSJ_41998, APOSJ_15711, APOSJ_48189, APOSJ_41997, APOSJ_25911, APOSJ_05056	AMPFI_24088
OG0000541	APOSJ_01303, APOSJ_20568	AMPFI_00378
OG0000542	APOSJ_08026, APOSJ_50186, APOSJ_08025, APOSJ_08028, APOSJ_08027	AMPFI_16091, AMPFI_08997
OG0000542	APOSJ_05217	AMPFI_10148
OG0000543	APOSJ_02439	AMPFI_13644, AMPFI_12767
OG0000543	APOSJ_64926	AMPFI_12416, AMPFI_08953
OG0000544	APOSJ_21942, APOSJ_21940, APOSJ_21941	AMPFI_05766
OG0000544	APOSJ_26510, APOSJ_26508, APOSJ_26509	AMPFI_12495
OG0000544	APOSJ_17481, APOSJ_61075, APOSJ_39291	AMPFI_12968
OG0000545	APOSJ_11134	AMPFI_15543
OG0000545	APOSJ_43763	AMPFI_14917
OG0000546	APOSJ_41944	AMPFI_13740
OG0000547	APOSJ_01941, APOSJ_01940, APOSJ_61999, APOSJ_44276, APOSJ_61998, APOSJ_62001	AMPFI_03815, AMPFI_07259
OG0000547	APOSJ_39542, APOSJ_39544, APOSJ_08245, APOSJ_39543, APOSJ_39541, APOSJ_47393	AMPFI_16109
OG0000548	APOSJ_02482	AMPFI_03107
OG0000548	APOSJ_30566, APOSJ_30567, APOSJ_30568	AMPFI_12447
OG0000548	APOSJ_60326	AMPFI_06878
OG0000549	APOSJ_61526, APOSJ_02907, APOSJ_29612, APOSJ_29613, APOSJ_09557, APOSJ_29609, APOSJ_29608, APOSJ_09556, APOSJ_29607, APOSJ_29606, APOSJ_29611, APOSJ_29610	AMPFI_06020
OG0000550	APOSJ_18808	AMPFI_20316
OG0000550	APOSJ_18132	AMPFI_24022
OG0000551	APOSJ_20535, APOSJ_20534	AMPFI_19651
OG0000552	APOSJ_12181, APOSJ_62306, APOSJ_62314, APOSJ_62315	AMPFI_25709
OG0000552	APOSJ_19359, APOSJ_14481, APOSJ_50223, APOSJ_37535, APOSJ_14484, APOSJ_19362, APOSJ_14480, APOSJ_14485, APOSJ_50222, APOSJ_14483	AMPFI_07948
OG0000553	APOSJ_31022	AMPFI_14139
OG0000553	APOSJ_14728	AMPFI_07441
OG0000554	APOSJ_51797	AMPFI_24115, AMPFI_06108, AMPFI_04502
OG0000555	APOSJ_35907, APOSJ_35910, APOSJ_35909, APOSJ_35906, APOSJ_35913, APOSJ_35914, APOSJ_35908, APOSJ_35905	AMPFI_21558, AMPFI_20880, AMPFI_02323, AMPFI_15050, AMPFI_15152, AMPFI_20106
OG0000555	APOSJ_35476	AMPFI_15624, AMPFI_21815
OG0000555	APOSJ_38728	AMPFI_08937, AMPFI_04250, AMPFI_13488, AMPFI_24272
OG0000561	APOSJ_36051, APOSJ_59312, APOSJ_59302, APOSJ_59313, APOSJ_59329, APOSJ_05263, APOSJ_20913, APOSJ_20912, APOSJ_20911, APOSJ_20910, APOSJ_59308, APOSJ_20909, APOSJ_44883, APOSJ_14002, APOSJ_44884	AMPFI_19041, AMPFI_00758
OG0000562	APOSJ_08424, APOSJ_08420	AMPFI_16966
OG0000562	APOSJ_05019, APOSJ_05018	AMPFI_21582
OG0000562	APOSJ_03566, APOSJ_08426, APOSJ_08427, APOSJ_08425, APOSJ_08428, APOSJ_22191, APOSJ_08423	AMPFI_04543
OG0000563	APOSJ_47173	AMPFI_08659, AMPFI_10297
OG0000564	APOSJ_58018	AMPFI_08861
OG0000564	APOSJ_45514	AMPFI_23703
OG0000565	APOSJ_16911, APOSJ_46831, APOSJ_42362, APOSJ_52606, APOSJ_01300, APOSJ_17008, APOSJ_17007, APOSJ_34667, APOSJ_34668, APOSJ_34666, APOSJ_34672, APOSJ_34670	AMPFI_19741
OG0000566	APOSJ_56114, APOSJ_08789	AMPFI_24184
OG0000566	APOSJ_08632, APOSJ_08631	AMPFI_05548
OG0000567	APOSJ_64692	AMPFI_08270
OG0000567	APOSJ_28174	AMPFI_24073
OG0000567	APOSJ_40875	AMPFI_20193
OG0000568	APOSJ_47599	AMPFI_19652
OG0000568	APOSJ_36600	AMPFI_23512
OG0000569	APOSJ_24002	AMPFI_00348
OG0000570	APOSJ_22652, APOSJ_12030, APOSJ_22655, APOSJ_12021, APOSJ_22654, APOSJ_01124, APOSJ_22653, APOSJ_01114	AMPFI_20117
OG0000570	APOSJ_04515	AMPFI_01005, AMPFI_01163, AMPFI_16102
OG0000571	APOSJ_02932	AMPFI_19323
OG0000571	APOSJ_14354, APOSJ_24824, APOSJ_14355, APOSJ_51656	AMPFI_04377
OG0000571	APOSJ_59740, APOSJ_59741, APOSJ_59742	AMPFI_20638
OG0000572	APOSJ_39780, APOSJ_39781	AMPFI_18964, AMPFI_18965
OG0000572	APOSJ_20204	AMPFI_09351
OG0000573	APOSJ_25331, APOSJ_24862	AMPFI_08544
OG0000573	APOSJ_13020	AMPFI_03633
OG0000574	APOSJ_35049	AMPFI_07593
OG0000574	APOSJ_02665	AMPFI_07534
OG0000574	APOSJ_07768	AMPFI_22284
OG0000575	APOSJ_19463, APOSJ_41628, APOSJ_41627	AMPFI_22439
OG0000576	APOSJ_37886, APOSJ_57885, APOSJ_37889, APOSJ_19418, APOSJ_13718, APOSJ_37885, APOSJ_60114, APOSJ_37891, APOSJ_37887, APOSJ_60113, APOSJ_57887, APOSJ_37890, APOSJ_19419, APOSJ_37888	AMPFI_11215
OG0000577	APOSJ_40312, APOSJ_40311, APOSJ_31969, APOSJ_38908, APOSJ_38953, APOSJ_31963, APOSJ_31965, APOSJ_31970, APOSJ_31964, APOSJ_31967, APOSJ_43687, APOSJ_43713, APOSJ_43715, APOSJ_59300, APOSJ_59301	AMPFI_00456, AMPFI_19960, AMPFI_07931
OG0000578	APOSJ_37736, APOSJ_36341	AMPFI_11337, AMPFI_11336
OG0000579	APOSJ_42746, APOSJ_42747, APOSJ_42749, APOSJ_42748	AMPFI_10586
OG0000581	APOSJ_08673, APOSJ_32969	AMPFI_20371
OG0000582	APOSJ_53691, APOSJ_16083, APOSJ_53686, APOSJ_53687	AMPFI_14842
OG0000583	APOSJ_25494, APOSJ_14454, APOSJ_07547, APOSJ_32741	AMPFI_03049
OG0000584	APOSJ_59539, APOSJ_59533, APOSJ_59534, APOSJ_59536, APOSJ_59535, APOSJ_59540, APOSJ_59537, APOSJ_59538, APOSJ_58274, APOSJ_10240, APOSJ_52593, APOSJ_52594, APOSJ_20354, APOSJ_39320, APOSJ_57528, APOSJ_39319, APOSJ_57530, APOSJ_39321, APOSJ_57529, APOSJ_39318, APOSJ_57531, APOSJ_46004	AMPFI_25542, AMPFI_23350, AMPFI_15796, AMPFI_00561
OG0000584	APOSJ_16630	AMPFI_04371
OG0000585	APOSJ_15080, APOSJ_15081, APOSJ_15079	AMPFI_07822
OG0000586	APOSJ_58588	AMPFI_10379
OG0000586	APOSJ_09381, APOSJ_58586, APOSJ_39621, APOSJ_09383, APOSJ_58587, APOSJ_39620, APOSJ_47664, APOSJ_39624, APOSJ_39622, APOSJ_58592, APOSJ_58591, APOSJ_58584, APOSJ_58590, APOSJ_09384, APOSJ_09375, APOSJ_09379, APOSJ_39625, APOSJ_58589, APOSJ_39617, APOSJ_39619, APOSJ_09378, APOSJ_09376, APOSJ_39618, APOSJ_09382, APOSJ_09380, APOSJ_39623	AMPFI_16028
OG0000587	APOSJ_00369, APOSJ_16879, APOSJ_16876, APOSJ_16875, APOSJ_10738, APOSJ_16880, APOSJ_53960, APOSJ_40785, APOSJ_53959, APOSJ_16878, APOSJ_40787, APOSJ_53961, APOSJ_16877, APOSJ_53958	AMPFI_16977, AMPFI_16976
OG0000587	APOSJ_63799, APOSJ_63803	AMPFI_14490
OG0000588	APOSJ_23279, APOSJ_53706, APOSJ_58179, APOSJ_53698, APOSJ_53701, APOSJ_53704, APOSJ_58178, APOSJ_58181, APOSJ_58176, APOSJ_58180, APOSJ_53703, APOSJ_58177, APOSJ_53700, APOSJ_53705, APOSJ_53702, APOSJ_53699	AMPFI_04054, AMPFI_03394
OG0000588	APOSJ_51544, APOSJ_51543	AMPFI_11701
OG0000590	APOSJ_20507, APOSJ_20506	AMPFI_19054, AMPFI_08431
OG0000590	APOSJ_15177, APOSJ_15179, APOSJ_15178, APOSJ_15175, APOSJ_15174, APOSJ_29829, APOSJ_15181, APOSJ_42654, APOSJ_15173, APOSJ_15180	AMPFI_13729
OG0000591	APOSJ_28460	AMPFI_24421
OG0000592	APOSJ_22050, APOSJ_22053	AMPFI_00808
OG0000593	APOSJ_14731, APOSJ_14730	AMPFI_00762
OG0000593	APOSJ_13767, APOSJ_46951, APOSJ_28632, APOSJ_28630, APOSJ_25347, APOSJ_28392, APOSJ_13802, APOSJ_28393, APOSJ_28390, APOSJ_28394, APOSJ_28391, APOSJ_25346, APOSJ_28631, APOSJ_28389	AMPFI_17892
OG0000594	APOSJ_44042, APOSJ_05859, APOSJ_05860, APOSJ_05861	AMPFI_08265
OG0000596	APOSJ_03685	AMPFI_01384
OG0000596	APOSJ_47768, APOSJ_60247, APOSJ_58814, APOSJ_55581, APOSJ_55580, APOSJ_06107, APOSJ_31064	AMPFI_25743, AMPFI_07694, AMPFI_07559, AMPFI_24761
OG0000597	APOSJ_21422, APOSJ_21418, APOSJ_04909, APOSJ_57316, APOSJ_21420, APOSJ_21421	AMPFI_09305
OG0000598	APOSJ_28564, APOSJ_31194	AMPFI_04338, AMPFI_14686
OG0000598	APOSJ_17033	AMPFI_16090
OG0000599	APOSJ_13822	AMPFI_11393
OG0000599	APOSJ_57627, APOSJ_57623	AMPFI_25652
OG0000601	APOSJ_33394, APOSJ_33396, APOSJ_33395, APOSJ_33392, APOSJ_11331, APOSJ_11332	AMPFI_11926
OG0000602	APOSJ_36710	AMPFI_06522
OG0000602	APOSJ_64995, APOSJ_64996, APOSJ_53746	AMPFI_15502
OG0000604	APOSJ_43779, APOSJ_43778	AMPFI_21956
OG0000604	APOSJ_39570, APOSJ_27200, APOSJ_27202, APOSJ_27201	AMPFI_24342
OG0000607	APOSJ_43213, APOSJ_42491, APOSJ_13144, APOSJ_42488, APOSJ_61787, APOSJ_61786, APOSJ_13140, APOSJ_13141, APOSJ_17406, APOSJ_61790, APOSJ_61784, APOSJ_13145, APOSJ_61785, APOSJ_13146, APOSJ_13142, APOSJ_42489, APOSJ_42490, APOSJ_61788, APOSJ_61792, APOSJ_13139, APOSJ_13147, APOSJ_42487, APOSJ_61789, APOSJ_61791	AMPFI_09382
OG0000608	APOSJ_03043, APOSJ_06093	AMPFI_14303
OG0000611	APOSJ_56757, APOSJ_19264, APOSJ_19262, APOSJ_19265	AMPFI_17154, AMPFI_20669
OG0000611	APOSJ_58652	AMPFI_03941
OG0000612	APOSJ_36472, APOSJ_36473, APOSJ_36471, APOSJ_27937, APOSJ_36474	AMPFI_05475
OG0000613	APOSJ_24758, APOSJ_04123, APOSJ_24760, APOSJ_24759	AMPFI_20696
OG0000613	APOSJ_63879, APOSJ_55759	AMPFI_04751
OG0000614	APOSJ_61422, APOSJ_61425, APOSJ_61423, APOSJ_55769	AMPFI_10965
OG0000614	APOSJ_23957	AMPFI_11504
OG0000614	APOSJ_50604, APOSJ_46891, APOSJ_50612, APOSJ_50608, APOSJ_01965, APOSJ_01969, APOSJ_50607, APOSJ_46896, APOSJ_50613, APOSJ_50611, APOSJ_50609, APOSJ_01967, APOSJ_01968, APOSJ_01966, APOSJ_50610, APOSJ_01964	AMPFI_07199
OG0000615	APOSJ_22324, APOSJ_22321, APOSJ_22323, APOSJ_22322	AMPFI_02250
OG0000616	APOSJ_38805, APOSJ_09030, APOSJ_38801, APOSJ_09037, APOSJ_59177, APOSJ_59175, APOSJ_38800, APOSJ_59183, APOSJ_38802, APOSJ_09041, APOSJ_38804, APOSJ_59182, APOSJ_38799, APOSJ_28771, APOSJ_00175, APOSJ_59180, APOSJ_59181, APOSJ_59176, APOSJ_59178, APOSJ_38806, APOSJ_09031, APOSJ_38803, APOSJ_59179, APOSJ_09033, APOSJ_01010, APOSJ_49619, APOSJ_38798, APOSJ_00174	AMPFI_09981
OG0000617	APOSJ_18872, APOSJ_49648, APOSJ_45738, APOSJ_45737	AMPFI_02772
OG0000617	APOSJ_64370	AMPFI_08449
OG0000618	APOSJ_31394, APOSJ_01549, APOSJ_27683, APOSJ_15980, APOSJ_31117, APOSJ_15985, APOSJ_35162, APOSJ_27686, APOSJ_15981	AMPFI_03116
OG0000619	APOSJ_15651, APOSJ_15650, APOSJ_43449, APOSJ_43448, APOSJ_43453, APOSJ_06007, APOSJ_43454, APOSJ_06010, APOSJ_40834, APOSJ_43451, APOSJ_43455	AMPFI_07065
OG0000620	APOSJ_39438, APOSJ_56026, APOSJ_39312, APOSJ_34854, APOSJ_34853, APOSJ_23054, APOSJ_02024, APOSJ_32800	AMPFI_09259, AMPFI_22189
OG0000621	APOSJ_29617, APOSJ_29614, APOSJ_29616, APOSJ_29615, APOSJ_52583, APOSJ_24870	AMPFI_12420
OG0000621	APOSJ_40335, APOSJ_12052, APOSJ_12055, APOSJ_12053, APOSJ_12054	AMPFI_13931
OG0000621	APOSJ_61878	AMPFI_11317
OG0000621	APOSJ_09780	AMPFI_14615
OG0000623	APOSJ_58237, APOSJ_58239	AMPFI_18053
OG0000623	APOSJ_53585, APOSJ_53583, APOSJ_64252	AMPFI_14561
OG0000624	APOSJ_38044, APOSJ_11261, APOSJ_38250, APOSJ_38042, APOSJ_06061, APOSJ_38043, APOSJ_38046, APOSJ_06064	AMPFI_19095
OG0000624	APOSJ_14652, APOSJ_14653, APOSJ_47525, APOSJ_14646, APOSJ_26556, APOSJ_47513, APOSJ_23669, APOSJ_53610	AMPFI_09306
OG0000624	APOSJ_05320, APOSJ_05319, APOSJ_58963, APOSJ_09193	AMPFI_13318
OG0000625	APOSJ_32034, APOSJ_32035, APOSJ_50448, APOSJ_32036, APOSJ_32037	AMPFI_01239
OG0000626	APOSJ_59167, APOSJ_59170, APOSJ_59171, APOSJ_31132, APOSJ_59172, APOSJ_59166, APOSJ_59174, APOSJ_31133, APOSJ_31131, APOSJ_59168, APOSJ_59169, APOSJ_59173	AMPFI_08963
OG0000627	APOSJ_30106, APOSJ_30105	AMPFI_25325
OG0000628	APOSJ_34817, APOSJ_34816	AMPFI_18712, AMPFI_02816
OG0000628	APOSJ_11646, APOSJ_11647, APOSJ_11644, APOSJ_11645	AMPFI_06881
OG0000629	APOSJ_36364	AMPFI_03723
OG0000629	APOSJ_31695, APOSJ_18454, APOSJ_31689, APOSJ_31692, APOSJ_31697, APOSJ_31696, APOSJ_31691, APOSJ_18457	AMPFI_05119
OG0000629	APOSJ_35014, APOSJ_12580, APOSJ_35013, APOSJ_35012, APOSJ_12579, APOSJ_12578, APOSJ_35011	AMPFI_09946
OG0000632	APOSJ_12107, APOSJ_12108, APOSJ_12109	AMPFI_19636, AMPFI_24562, AMPFI_00333
OG0000632	APOSJ_42467	AMPFI_24065, AMPFI_00994, AMPFI_24068, AMPFI_13184, AMPFI_23151, AMPFI_20533, AMPFI_05488, AMPFI_16436, AMPFI_04767, AMPFI_03899, AMPFI_00799, AMPFI_14865
OG0000633	APOSJ_39665, APOSJ_39666	AMPFI_17310, AMPFI_21152
OG0000633	APOSJ_06906	AMPFI_02472
OG0000634	APOSJ_28424	AMPFI_15841
OG0000634	APOSJ_45060, APOSJ_45061, APOSJ_21324, APOSJ_58639, APOSJ_45059, APOSJ_34473	AMPFI_09245
OG0000635	APOSJ_64560, APOSJ_09992	AMPFI_12996
OG0000638	APOSJ_08704, APOSJ_08703, APOSJ_59548, APOSJ_08709, APOSJ_16899, APOSJ_08706, APOSJ_08708, APOSJ_08705, APOSJ_02754, APOSJ_08707, APOSJ_59541, APOSJ_34781, APOSJ_15486	AMPFI_12032
OG0000639	APOSJ_22789, APOSJ_22790	AMPFI_02143
OG0000639	APOSJ_29300	AMPFI_19096
OG0000642	APOSJ_55400, APOSJ_08507	AMPFI_20481, AMPFI_17464, AMPFI_21969
OG0000642	APOSJ_61954, APOSJ_09617, APOSJ_09613, APOSJ_09612, APOSJ_61958, APOSJ_61952, APOSJ_09616, APOSJ_35529	AMPFI_03291, AMPFI_09020, AMPFI_24910
OG0000645	APOSJ_23119, APOSJ_01409	AMPFI_07390
OG0000645	APOSJ_07674, APOSJ_07676, APOSJ_37086, APOSJ_37082, APOSJ_36166, APOSJ_27854, APOSJ_27848, APOSJ_27852, APOSJ_21898, APOSJ_07673, APOSJ_16115, APOSJ_10266, APOSJ_21892, APOSJ_16114, APOSJ_21894, APOSJ_21895, APOSJ_12075, APOSJ_16113, APOSJ_10265, APOSJ_16116, APOSJ_16118, APOSJ_16117, APOSJ_27849, APOSJ_27851, APOSJ_27853, APOSJ_36167, APOSJ_43353, APOSJ_37083, APOSJ_37077, APOSJ_37085, APOSJ_32060, APOSJ_27855	AMPFI_07346
OG0000646	APOSJ_13193, APOSJ_13194	AMPFI_08730
OG0000646	APOSJ_34948, APOSJ_34947, APOSJ_56459, APOSJ_34946, APOSJ_34945, APOSJ_56460, APOSJ_34943	AMPFI_06480
OG0000647	APOSJ_64340, APOSJ_64336, APOSJ_56838, APOSJ_13497, APOSJ_64335, APOSJ_13605, APOSJ_56265, APOSJ_56212, APOSJ_56264, APOSJ_64339, APOSJ_56266, APOSJ_64338, APOSJ_58434, APOSJ_64334, APOSJ_64337	AMPFI_23188, AMPFI_23840
OG0000648	APOSJ_31281, APOSJ_31280, APOSJ_62481	AMPFI_15343
OG0000648	APOSJ_03785	AMPFI_13232
OG0000649	APOSJ_14876, APOSJ_62950, APOSJ_09077, APOSJ_14871, APOSJ_09074, APOSJ_62949, APOSJ_62948, APOSJ_62952, APOSJ_57618	AMPFI_08407
OG0000650	APOSJ_60931, APOSJ_64716	AMPFI_07337
OG0000651	APOSJ_12716, APOSJ_60503, APOSJ_60497, APOSJ_57665, APOSJ_12709	AMPFI_13783
OG0000651	APOSJ_14754, APOSJ_57659, APOSJ_57666, APOSJ_01259, APOSJ_01261, APOSJ_07867, APOSJ_01263, APOSJ_60499, APOSJ_12711, APOSJ_12713, APOSJ_60504, APOSJ_30332, APOSJ_60498, APOSJ_60502, APOSJ_57662, APOSJ_57660, APOSJ_57664, APOSJ_57663, APOSJ_60501, APOSJ_57667, APOSJ_01260, APOSJ_12715, APOSJ_01264, APOSJ_01258, APOSJ_07865, APOSJ_12710, APOSJ_12712, APOSJ_36313, APOSJ_57661, APOSJ_14753, APOSJ_60500, APOSJ_01262, APOSJ_12714	AMPFI_00457
OG0000652	APOSJ_46934, APOSJ_46935, APOSJ_46936, APOSJ_61783	AMPFI_06940
OG0000654	APOSJ_38864, APOSJ_38862, APOSJ_43370, APOSJ_38861, APOSJ_38865, APOSJ_43371, APOSJ_38863	AMPFI_21423
OG0000656	APOSJ_29523	AMPFI_21322, AMPFI_16515
OG0000656	APOSJ_42614	AMPFI_00678
OG0000656	APOSJ_16971	AMPFI_23945, AMPFI_21517
OG0000657	APOSJ_24584, APOSJ_24582, APOSJ_24583	AMPFI_04003
OG0000657	APOSJ_21913, APOSJ_21912, APOSJ_21911, APOSJ_21909, APOSJ_07790, APOSJ_21910, APOSJ_21914, APOSJ_21908	AMPFI_23025
OG0000659	APOSJ_47966, APOSJ_31788, APOSJ_28928, APOSJ_03952, APOSJ_47964, APOSJ_47967, APOSJ_26670, APOSJ_26675, APOSJ_26672, APOSJ_26674, APOSJ_26673, APOSJ_26671, APOSJ_60480, APOSJ_40903, APOSJ_60481, APOSJ_40923, APOSJ_42955, APOSJ_47965	AMPFI_18071, AMPFI_20810
OG0000660	APOSJ_47606, APOSJ_47612	AMPFI_17445
OG0000662	APOSJ_09177	AMPFI_12334
OG0000662	APOSJ_39439	AMPFI_02313
OG0000662	APOSJ_54892, APOSJ_18946	AMPFI_13450
OG0000663	APOSJ_32858, APOSJ_32857, APOSJ_32856, APOSJ_32855, APOSJ_37492, APOSJ_32854, APOSJ_32852, APOSJ_32853	AMPFI_11999
OG0000663	APOSJ_46894, APOSJ_46893	AMPFI_12107
OG0000664	APOSJ_22892, APOSJ_22894, APOSJ_46796, APOSJ_46853, APOSJ_22893, APOSJ_39846, APOSJ_22895, APOSJ_39847	AMPFI_09419
OG0000665	APOSJ_64512, APOSJ_64513, APOSJ_64514, APOSJ_40902, APOSJ_53510, APOSJ_40899, APOSJ_40898, APOSJ_40897, APOSJ_53511, APOSJ_53514, APOSJ_18733, APOSJ_40900, APOSJ_41544, APOSJ_40901, APOSJ_08228, APOSJ_08229	AMPFI_01642, AMPFI_25024
OG0000666	APOSJ_38350, APOSJ_40155	AMPFI_18404
OG0000670	APOSJ_25532, APOSJ_25531	AMPFI_22267
OG0000672	APOSJ_20026, APOSJ_09344, APOSJ_09340, APOSJ_09345, APOSJ_09342, APOSJ_09343, APOSJ_09341	AMPFI_11096
OG0000672	APOSJ_50679, APOSJ_50678	AMPFI_17614
OG0000674	APOSJ_37872, APOSJ_37277	AMPFI_05318
OG0000674	APOSJ_22932	AMPFI_14286
OG0000675	APOSJ_33208	AMPFI_18854, AMPFI_18236, AMPFI_02868, AMPFI_12410, AMPFI_25030, AMPFI_09169, AMPFI_25827, AMPFI_17955
OG0000675	APOSJ_39392, APOSJ_46408, APOSJ_39394, APOSJ_39393, APOSJ_39391, APOSJ_39395, APOSJ_22966, APOSJ_32328, APOSJ_22101, APOSJ_22100, APOSJ_29810, APOSJ_41881, APOSJ_61594	AMPFI_03509
OG0000676	APOSJ_02079, APOSJ_02078	AMPFI_07198
OG0000676	APOSJ_06120, APOSJ_06122, APOSJ_06117, APOSJ_06121	AMPFI_01951
OG0000680	APOSJ_33409, APOSJ_33410, APOSJ_13086, APOSJ_13083, APOSJ_13084, APOSJ_13082, APOSJ_33413, APOSJ_17019, APOSJ_33412, APOSJ_33411	AMPFI_18200
OG0000680	APOSJ_26267	AMPFI_20692
OG0000681	APOSJ_46254, APOSJ_46255, APOSJ_46257	AMPFI_10408
OG0000681	APOSJ_36480, APOSJ_36481	AMPFI_08112
OG0000682	APOSJ_13468, APOSJ_13474	AMPFI_06701
OG0000683	APOSJ_64634, APOSJ_64631	AMPFI_06165
OG0000683	APOSJ_15131, APOSJ_02497, APOSJ_56346, APOSJ_15132, APOSJ_02496	AMPFI_15593
OG0000684	APOSJ_20767, APOSJ_20765, APOSJ_20764, APOSJ_20766, APOSJ_01354, APOSJ_20768, APOSJ_20770, APOSJ_20769	AMPFI_13648
OG0000685	APOSJ_26446, APOSJ_18518, APOSJ_18512, APOSJ_18521, APOSJ_18515, APOSJ_18513, APOSJ_18514, APOSJ_18517, APOSJ_18520	AMPFI_10051
OG0000689	APOSJ_51643, APOSJ_23318, APOSJ_59894, APOSJ_23317	AMPFI_02583, AMPFI_23404, AMPFI_19830, AMPFI_25555, AMPFI_13939, AMPFI_03615, AMPFI_12773
OG0000690	APOSJ_11058, APOSJ_06557, APOSJ_11059, APOSJ_06556	AMPFI_12474
OG0000690	APOSJ_40458	AMPFI_25508
OG0000691	APOSJ_08695	AMPFI_15975
OG0000692	APOSJ_41742, APOSJ_41741, APOSJ_41740	AMPFI_22914
OG0000694	APOSJ_04109, APOSJ_43101	AMPFI_20821
OG0000696	APOSJ_06670, APOSJ_42037, APOSJ_42030, APOSJ_06673, APOSJ_06671, APOSJ_06672	AMPFI_13412
OG0000696	APOSJ_01864	AMPFI_23601
OG0000696	APOSJ_37186, APOSJ_37185, APOSJ_37184	AMPFI_06933
OG0000697	APOSJ_51766, APOSJ_51767, APOSJ_61682, APOSJ_64946, APOSJ_64535, APOSJ_41504, APOSJ_53618, APOSJ_64536, APOSJ_53614, APOSJ_41510, APOSJ_51765, APOSJ_53615, APOSJ_06578, APOSJ_53617, APOSJ_51762, APOSJ_53616, APOSJ_06580, APOSJ_51763, APOSJ_51761, APOSJ_53613, APOSJ_53892, APOSJ_41512, APOSJ_06583, APOSJ_06581	AMPFI_01555
OG0000698	APOSJ_05376	AMPFI_25928
OG0000700	APOSJ_57913, APOSJ_33332	AMPFI_02889
OG0000700	APOSJ_18333, APOSJ_23682, APOSJ_23680, APOSJ_23683, APOSJ_23681, APOSJ_18332	AMPFI_24625
OG0000701	APOSJ_08394, APOSJ_43235, APOSJ_43229, APOSJ_51482, APOSJ_08395, APOSJ_08393, APOSJ_43231, APOSJ_43232, APOSJ_43236, APOSJ_43237, APOSJ_43230, APOSJ_08392	AMPFI_06365
OG0000702	APOSJ_54550, APOSJ_52824, APOSJ_54553, APOSJ_54549, APOSJ_03633, APOSJ_44971, APOSJ_03640, APOSJ_44969, APOSJ_54551, APOSJ_44973, APOSJ_44968, APOSJ_44970, APOSJ_44972, APOSJ_54555, APOSJ_54552, APOSJ_54554	AMPFI_20591
OG0000703	APOSJ_58534, APOSJ_58532, APOSJ_58535, APOSJ_58533, APOSJ_58531, APOSJ_19107, APOSJ_58530	AMPFI_09469
OG0000706	APOSJ_56087	AMPFI_17120
OG0000706	APOSJ_20103	AMPFI_02905
