Orthogroup	APOSJ_ok	BRALA
OG0001204	APOSJ_07019, APOSJ_07070, APOSJ_21696, APOSJ_35408, APOSJ_41668, APOSJ_39539, APOSJ_53773, APOSJ_46990, APOSJ_53249, APOSJ_30340, APOSJ_30345, APOSJ_30338, APOSJ_30339, APOSJ_30343, APOSJ_30342, APOSJ_30344, APOSJ_30341	BRALA24154, BRALA24153
OG0001205	APOSJ_27795, APOSJ_27794	BRALA11819
OG0001207	APOSJ_02461	BRALA21595, BRALA21596
OG0001207	APOSJ_04816	BRALA29973
OG0001208	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832	BRALA01086
OG0001209	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874	BRALA26756
OG0001210	APOSJ_37932	BRALA17839
OG0001213	APOSJ_24043	BRALA28371
OG0001213	APOSJ_46848, APOSJ_65395, APOSJ_53817, APOSJ_65397	BRALA34460
OG0001214	APOSJ_27393, APOSJ_29473, APOSJ_47896, APOSJ_53677, APOSJ_53667, APOSJ_29474, APOSJ_27388, APOSJ_27390, APOSJ_27394, APOSJ_29472, APOSJ_27392, APOSJ_27391, APOSJ_22336, APOSJ_53665, APOSJ_29475, APOSJ_53673	BRALA28235
OG0001215	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312	BRALA00597
OG0001216	APOSJ_27698, APOSJ_57845	BRALA05650
OG0001216	APOSJ_07687, APOSJ_07690, APOSJ_07688, APOSJ_07689	BRALA19958
OG0001217	APOSJ_49876, APOSJ_49877	BRALA28081
OG0001219	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184	BRALA10294
OG0001220	APOSJ_49207, APOSJ_49206, APOSJ_30068	BRALA31139
OG0001220	APOSJ_26636, APOSJ_26635	BRALA27150
OG0001221	APOSJ_23575	BRALA22011
OG0001222	APOSJ_30309, APOSJ_59446	BRALA21043, BRALA21045, BRALA21046, BRALA21040, BRALA21047, BRALA21050, BRALA21048, BRALA21049, BRALA21051
OG0001223	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063	BRALA03165
OG0001224	APOSJ_06034	BRALA26622
OG0001225	APOSJ_26355, APOSJ_26353, APOSJ_26354	BRALA04168
OG0001227	APOSJ_42967, APOSJ_35503, APOSJ_58893, APOSJ_27276	BRALA29362
OG0001227	APOSJ_53195, APOSJ_53194	BRALA33981
OG0001230	APOSJ_03240, APOSJ_03235	BRALA09760
OG0001231	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638	BRALA31220
OG0001232	APOSJ_19086, APOSJ_19085, APOSJ_41937, APOSJ_63122, APOSJ_25755, APOSJ_26775, APOSJ_26779, APOSJ_26778, APOSJ_26777, APOSJ_37428, APOSJ_26773, APOSJ_26774, APOSJ_26776	BRALA13090, BRALA16719, BRALA06486
OG0001236	APOSJ_47426	BRALA27296
OG0001237	APOSJ_49562	BRALA04360
OG0001238	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932	BRALA16537
OG0001241	APOSJ_31880, APOSJ_31879	BRALA15125
OG0001241	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705	BRALA14260
OG0001242	APOSJ_52730, APOSJ_52729	BRALA00932, BRALA01201, BRALA00933, BRALA00934, BRALA00927, BRALA00929, BRALA00928, BRALA00930, BRALA00926, BRALA00931
OG0001243	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723	BRALA07764
OG0001245	APOSJ_08451, APOSJ_08447, APOSJ_08448, APOSJ_08444, APOSJ_08449, APOSJ_08445, APOSJ_08443, APOSJ_08446	BRALA18092
OG0001247	APOSJ_24401, APOSJ_46726	BRALA17334
OG0001248	APOSJ_01452	BRALA00477
OG0001249	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682	BRALA00961
OG0001250	APOSJ_45773, APOSJ_45772	BRALA25027
OG0001251	APOSJ_26930, APOSJ_53060	BRALA03569
OG0001252	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276, APOSJ_57274	BRALA05331
OG0001253	APOSJ_63481	BRALA09366
OG0001256	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857	BRALA27869
OG0001261	APOSJ_29574, APOSJ_29579, APOSJ_29576, APOSJ_54321, APOSJ_29578, APOSJ_29580, APOSJ_29575, APOSJ_29577, APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064	BRALA16992, BRALA16993, BRALA34932
OG0001262	APOSJ_28304, APOSJ_28303, APOSJ_46237, APOSJ_28302	BRALA35145
OG0001263	APOSJ_26053, APOSJ_26052	BRALA03642
OG0001263	APOSJ_27866, APOSJ_27867	BRALA10859
OG0001264	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940	BRALA03222
OG0001265	APOSJ_62640, APOSJ_34225, APOSJ_06677, APOSJ_19368, APOSJ_03053, APOSJ_29269, APOSJ_40786	BRALA01169
OG0001266	APOSJ_21749	BRALA18491, BRALA13354
OG0001266	APOSJ_40659, APOSJ_61315, APOSJ_61316	BRALA01536
OG0001267	APOSJ_24539	BRALA16976
OG0001267	APOSJ_40387, APOSJ_40388	BRALA24251
OG0001268	APOSJ_30635, APOSJ_30631, APOSJ_30630, APOSJ_61129, APOSJ_26078, APOSJ_61134, APOSJ_30632, APOSJ_61130, APOSJ_30629	BRALA01606
OG0001270	APOSJ_00845, APOSJ_10264	BRALA25030
OG0001270	APOSJ_39650, APOSJ_52054, APOSJ_52055, APOSJ_52049, APOSJ_52052	BRALA13955
OG0001271	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322	BRALA17017
OG0001273	APOSJ_07726, APOSJ_19500, APOSJ_19498	BRALA23210
OG0001274	APOSJ_63498, APOSJ_63499, APOSJ_63500, APOSJ_63501	BRALA10091
OG0001275	APOSJ_19017, APOSJ_34874	BRALA16893
OG0001276	APOSJ_00033, APOSJ_37707, APOSJ_47385, APOSJ_00028, APOSJ_17176, APOSJ_00034, APOSJ_06801, APOSJ_21732, APOSJ_00032, APOSJ_40492, APOSJ_00029, APOSJ_00030, APOSJ_42710, APOSJ_17171, APOSJ_21731, APOSJ_21730, APOSJ_47368, APOSJ_21729, APOSJ_21728, APOSJ_17170, APOSJ_00027, APOSJ_00031	BRALA19427
OG0001278	APOSJ_45303, APOSJ_16356	BRALA04581, BRALA14775
OG0001279	APOSJ_00366, APOSJ_00367	BRALA24710
OG0001280	APOSJ_38817, APOSJ_38818, APOSJ_38816	BRALA09515
OG0001281	APOSJ_13341, APOSJ_38314, APOSJ_13340, APOSJ_13334	BRALA30159
OG0001282	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919	BRALA02372
OG0001284	APOSJ_51094, APOSJ_51096, APOSJ_51095, APOSJ_51093	BRALA14486
OG0001284	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124	BRALA09529
OG0001285	APOSJ_63111, APOSJ_45967, APOSJ_27842, APOSJ_25207	BRALA34142
OG0001286	APOSJ_64115, APOSJ_21405	BRALA27842
OG0001287	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177	BRALA08199
OG0001288	APOSJ_22796	BRALA01391
OG0001289	APOSJ_41541, APOSJ_41542, APOSJ_41540, APOSJ_03194, APOSJ_44935, APOSJ_44941, APOSJ_15301, APOSJ_44937, APOSJ_44938, APOSJ_15303, APOSJ_15302, APOSJ_15304, APOSJ_44939, APOSJ_30466, APOSJ_44936, APOSJ_44940	BRALA17557
OG0001290	APOSJ_34219, APOSJ_34220	BRALA17572
OG0001291	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516	BRALA17947
OG0001292	APOSJ_35425, APOSJ_55180, APOSJ_35427, APOSJ_35424	BRALA14445
OG0001293	APOSJ_46121, APOSJ_46120, APOSJ_46118, APOSJ_46119	BRALA33561, BRALA26881
OG0001294	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522	BRALA29575
OG0001295	APOSJ_42068, APOSJ_42067	BRALA00094
OG0001296	APOSJ_05820	BRALA22582
OG0001297	APOSJ_40127, APOSJ_40126, APOSJ_40128, APOSJ_50636	BRALA23851
OG0001300	APOSJ_00778	BRALA05943, BRALA27824
OG0001302	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024	BRALA01346
OG0001302	APOSJ_52702, APOSJ_52697	BRALA17951
OG0001305	APOSJ_09587, APOSJ_09588	BRALA10193
OG0001306	APOSJ_58894	BRALA05038
OG0001306	APOSJ_11291	BRALA19534
OG0001307	APOSJ_20567	BRALA31843, BRALA29890, BRALA31676
OG0001308	APOSJ_62820, APOSJ_49337, APOSJ_62822	BRALA03706
OG0001309	APOSJ_45180, APOSJ_45181, APOSJ_45182, APOSJ_45183	BRALA13335, BRALA13333, BRALA13334, BRALA13338, BRALA13332, BRALA13331
OG0001310	APOSJ_62169	BRALA22585
OG0001310	APOSJ_54029, APOSJ_54028	BRALA27863
OG0001311	APOSJ_36807	BRALA10689, BRALA14115
OG0001311	APOSJ_22226, APOSJ_22227, APOSJ_48297	BRALA14116
OG0001312	APOSJ_41375, APOSJ_23773, APOSJ_03205, APOSJ_03206	BRALA29353
OG0001313	APOSJ_33906, APOSJ_33908	BRALA24478, BRALA24480, BRALA24479, BRALA24001, BRALA11759
OG0001314	APOSJ_54961, APOSJ_47823, APOSJ_47820, APOSJ_47819, APOSJ_47822, APOSJ_42832, APOSJ_04121	BRALA35509
OG0001316	APOSJ_31679, APOSJ_47166, APOSJ_45850, APOSJ_47162, APOSJ_45860, APOSJ_45836, APOSJ_26892, APOSJ_47165, APOSJ_31680, APOSJ_47163, APOSJ_47164, APOSJ_31682, APOSJ_23602	BRALA15900
OG0001317	APOSJ_51974, APOSJ_51821, APOSJ_38859, APOSJ_38855, APOSJ_51884	BRALA12724
OG0001318	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107	BRALA08906
OG0001318	APOSJ_58195, APOSJ_58196, APOSJ_25774	BRALA01956
OG0001319	APOSJ_49796	BRALA24213
OG0001320	APOSJ_57053, APOSJ_18022	BRALA11528
OG0001320	APOSJ_18945	BRALA25109
OG0001321	APOSJ_00883, APOSJ_05483, APOSJ_00884	BRALA08021
OG0001322	APOSJ_17574, APOSJ_34586	BRALA09871
OG0001322	APOSJ_25010, APOSJ_25009	BRALA13321
OG0001323	APOSJ_62064	BRALA31053
OG0001324	APOSJ_27568, APOSJ_63968, APOSJ_63983, APOSJ_27573, APOSJ_27571, APOSJ_33050, APOSJ_33047, APOSJ_33052, APOSJ_33051, APOSJ_33048, APOSJ_33049, APOSJ_63992, APOSJ_63953, APOSJ_27563	BRALA33648
OG0001325	APOSJ_07903, APOSJ_07905	BRALA04015
OG0001326	APOSJ_44084, APOSJ_48298	BRALA24570
OG0001327	APOSJ_43125	BRALA10354
OG0001327	APOSJ_32560, APOSJ_15638	BRALA19771
OG0001329	APOSJ_53471, APOSJ_53474, APOSJ_53473	BRALA32195, BRALA12680
OG0001330	APOSJ_55342, APOSJ_55345, APOSJ_47110, APOSJ_55344	BRALA23942
OG0001331	APOSJ_64248, APOSJ_56897, APOSJ_19276, APOSJ_64250, APOSJ_19283, APOSJ_19279, APOSJ_25098, APOSJ_19280, APOSJ_64249, APOSJ_64244, APOSJ_19284, APOSJ_25100, APOSJ_64247, APOSJ_64246, APOSJ_19281, APOSJ_19278, APOSJ_06702, APOSJ_26972, APOSJ_19282, APOSJ_25099, APOSJ_64245, APOSJ_64251, APOSJ_19275	BRALA34572, BRALA33928
OG0001332	APOSJ_62303, APOSJ_62304, APOSJ_34905, APOSJ_34907, APOSJ_34906, APOSJ_34908, APOSJ_34904	BRALA05167
OG0001334	APOSJ_35055, APOSJ_64418, APOSJ_02083	BRALA30809, BRALA27173
OG0001335	APOSJ_37030	BRALA21645
OG0001337	APOSJ_29722	BRALA09464
OG0001337	APOSJ_00699, APOSJ_25641, APOSJ_62000, APOSJ_00714, APOSJ_08080, APOSJ_61995, APOSJ_30806, APOSJ_00711	BRALA01268
OG0001339	APOSJ_03486	BRALA16667, BRALA16668
OG0001341	APOSJ_13756, APOSJ_26232, APOSJ_55577, APOSJ_47616, APOSJ_13755, APOSJ_47617, APOSJ_51109, APOSJ_26204, APOSJ_07563, APOSJ_47614, APOSJ_51124, APOSJ_55588, APOSJ_13754, APOSJ_07564, APOSJ_26219, APOSJ_26213	BRALA12816
OG0001344	APOSJ_53449, APOSJ_53444, APOSJ_53446, APOSJ_53445, APOSJ_53443, APOSJ_53448	BRALA03869
OG0001345	APOSJ_27585, APOSJ_27586, APOSJ_27587	BRALA20076, BRALA00376
OG0001348	APOSJ_64919, APOSJ_64920, APOSJ_25094, APOSJ_64921	BRALA16187
OG0001350	APOSJ_58137, APOSJ_58135, APOSJ_58134, APOSJ_56731, APOSJ_56732, APOSJ_58136, APOSJ_56733, APOSJ_56730	BRALA27720
OG0001351	APOSJ_64597, APOSJ_60152	BRALA24199
OG0001352	APOSJ_35179, APOSJ_35178, APOSJ_35177, APOSJ_35176, APOSJ_35180, APOSJ_34965, APOSJ_34968, APOSJ_34966, APOSJ_34964, APOSJ_53108, APOSJ_53107	BRALA06260
OG0001353	APOSJ_07681, APOSJ_07682	BRALA23222, BRALA23221
OG0001353	APOSJ_02273	BRALA33739
OG0001353	APOSJ_59898	BRALA35185
OG0001354	APOSJ_12562, APOSJ_13772	BRALA25624
OG0001355	APOSJ_04974, APOSJ_04973	BRALA32786
OG0001356	APOSJ_55102, APOSJ_45190, APOSJ_19994, APOSJ_08640, APOSJ_55103, APOSJ_45195, APOSJ_08639, APOSJ_08638, APOSJ_65373, APOSJ_45192, APOSJ_45191	BRALA19061, BRALA17347
OG0001359	APOSJ_20250, APOSJ_20249	BRALA16599
OG0001360	APOSJ_31003, APOSJ_31005, APOSJ_31004, APOSJ_31001	BRALA24912
OG0001361	APOSJ_12183	BRALA08920
OG0001362	APOSJ_21174	BRALA13959, BRALA29842
OG0001363	APOSJ_18304	BRALA22243
OG0001365	APOSJ_19266, APOSJ_17777, APOSJ_28052, APOSJ_28051, APOSJ_17778, APOSJ_17781, APOSJ_17782, APOSJ_48818, APOSJ_19779, APOSJ_19780	BRALA19433
OG0001366	APOSJ_15729	BRALA16997
OG0001367	APOSJ_43134, APOSJ_64574	BRALA15242
OG0001368	APOSJ_11663, APOSJ_11664, APOSJ_08285, APOSJ_08277, APOSJ_33258, APOSJ_11662	BRALA09700, BRALA10312, BRALA10834
OG0001369	APOSJ_27114, APOSJ_27111, APOSJ_27113, APOSJ_27110, APOSJ_20416, APOSJ_27112	BRALA10956
OG0001370	APOSJ_23259	BRALA16806
OG0001370	APOSJ_51380	BRALA14045
OG0001371	APOSJ_60337, APOSJ_41614, APOSJ_41615, APOSJ_05666, APOSJ_05668, APOSJ_05667	BRALA26374, BRALA06219, BRALA06218, BRALA06220
OG0001372	APOSJ_58194	BRALA19110
OG0001373	APOSJ_33658, APOSJ_33657, APOSJ_33660, APOSJ_33656, APOSJ_33659, APOSJ_33655, APOSJ_12552	BRALA10384
OG0001374	APOSJ_06603, APOSJ_42895, APOSJ_02943, APOSJ_02946	BRALA26737
OG0001375	APOSJ_32605	BRALA16842
OG0001375	APOSJ_42027, APOSJ_01914, APOSJ_01916, APOSJ_11798, APOSJ_01917, APOSJ_01918, APOSJ_01915, APOSJ_01919	BRALA15116
OG0001376	APOSJ_40424, APOSJ_40425	BRALA20906
OG0001377	APOSJ_16777, APOSJ_16778, APOSJ_16776, APOSJ_16775, APOSJ_16779, APOSJ_16774	BRALA25843, BRALA01464, BRALA01463, BRALA18909, BRALA17460, BRALA13854
OG0001378	APOSJ_23820, APOSJ_23821, APOSJ_18962	BRALA16333
OG0001379	APOSJ_32392, APOSJ_32393, APOSJ_32390, APOSJ_32389, APOSJ_31749, APOSJ_05697, APOSJ_31750, APOSJ_32391	BRALA23817
OG0001380	APOSJ_31089	BRALA19207, BRALA19208
OG0001381	APOSJ_28946, APOSJ_28947, APOSJ_28949, APOSJ_28948	BRALA09523
OG0001382	APOSJ_38348, APOSJ_38346, APOSJ_38347, APOSJ_38349, APOSJ_38344, APOSJ_38345	BRALA23866
OG0001384	APOSJ_64140, APOSJ_57281, APOSJ_64143, APOSJ_64141, APOSJ_64142, APOSJ_57283, APOSJ_56396, APOSJ_64144	BRALA12204
OG0001389	APOSJ_21023	BRALA22941
OG0001394	APOSJ_14603, APOSJ_14601, APOSJ_32575, APOSJ_32572, APOSJ_14602, APOSJ_32574, APOSJ_32577, APOSJ_36758, APOSJ_32573, APOSJ_32576, APOSJ_14600, APOSJ_26314	BRALA31862
OG0001395	APOSJ_19595	BRALA15754
OG0001397	APOSJ_08999, APOSJ_08998	BRALA25855
OG0001397	APOSJ_58982, APOSJ_58981	BRALA09927
OG0001398	APOSJ_32307	BRALA10918, BRALA10792
OG0001399	APOSJ_63162, APOSJ_63166, APOSJ_63165, APOSJ_63164, APOSJ_63163, APOSJ_51444	BRALA06146
OG0001399	APOSJ_50593, APOSJ_50594	BRALA22380
OG0001400	APOSJ_40398, APOSJ_52484, APOSJ_40397, APOSJ_40400	BRALA04732
OG0001401	APOSJ_43952, APOSJ_43951, APOSJ_43953	BRALA10783, BRALA04608, BRALA01709, BRALA02298, BRALA01710, BRALA23784, BRALA04269
OG0001402	APOSJ_05185, APOSJ_05184	BRALA26708
OG0001403	APOSJ_33027	BRALA14932, BRALA09650, BRALA23378, BRALA25402
OG0001404	APOSJ_28116, APOSJ_28135, APOSJ_38973	BRALA05435
OG0001405	APOSJ_37654, APOSJ_37655, APOSJ_37659	BRALA22383
OG0001405	APOSJ_13259	BRALA05583
OG0001406	APOSJ_01575	BRALA14289
OG0001408	APOSJ_62183, APOSJ_62674	BRALA20622
OG0001409	APOSJ_07829, APOSJ_09406, APOSJ_09407, APOSJ_09408, APOSJ_09409, APOSJ_09410	BRALA30797
OG0001410	APOSJ_51759, APOSJ_51757, APOSJ_05846, APOSJ_51758	BRALA31201
OG0001410	APOSJ_04633	BRALA20220
OG0001411	APOSJ_38351, APOSJ_52153, APOSJ_55708, APOSJ_33498, APOSJ_55701, APOSJ_33500, APOSJ_63215, APOSJ_45710, APOSJ_26956, APOSJ_33502, APOSJ_33501, APOSJ_26953, APOSJ_33507, APOSJ_26954, APOSJ_33506, APOSJ_33504, APOSJ_52154, APOSJ_33505, APOSJ_55703, APOSJ_33503, APOSJ_26957, APOSJ_55709, APOSJ_45708, APOSJ_55707, APOSJ_45709, APOSJ_26952, APOSJ_38354, APOSJ_33499	BRALA11764
OG0001412	APOSJ_08051, APOSJ_27255, APOSJ_50629, APOSJ_18073, APOSJ_08050, APOSJ_57056, APOSJ_50632, APOSJ_32891, APOSJ_50630, APOSJ_09735, APOSJ_09732, APOSJ_08048, APOSJ_08052, APOSJ_08049, APOSJ_27259, APOSJ_09734, APOSJ_09733, APOSJ_43373, APOSJ_50243, APOSJ_32846, APOSJ_27260, APOSJ_02937	BRALA11457
OG0001413	APOSJ_13128, APOSJ_56198	BRALA29483
OG0001413	APOSJ_53004, APOSJ_60766	BRALA13507
OG0001414	APOSJ_13920, APOSJ_13919, APOSJ_13921, APOSJ_13922	BRALA32132
OG0001414	APOSJ_63059, APOSJ_63062, APOSJ_63061, APOSJ_63060, APOSJ_63057, APOSJ_63058	BRALA13859
OG0001415	APOSJ_07314, APOSJ_64693, APOSJ_51268, APOSJ_36844	BRALA28922
OG0001417	APOSJ_53606, APOSJ_65112, APOSJ_63699, APOSJ_65113	BRALA04649
OG0001418	APOSJ_63883, APOSJ_63882, APOSJ_63881	BRALA01078
OG0001419	APOSJ_38110, APOSJ_14045, APOSJ_62069, APOSJ_14049, APOSJ_62068, APOSJ_38109, APOSJ_14044, APOSJ_38112, APOSJ_41472, APOSJ_38113, APOSJ_50993, APOSJ_22877	BRALA10891
OG0001420	APOSJ_24455, APOSJ_24456, APOSJ_24454	BRALA30793
OG0001421	APOSJ_16340, APOSJ_16339	BRALA21204
OG0001422	APOSJ_00918, APOSJ_00916	BRALA00576
OG0001423	APOSJ_49156, APOSJ_62797, APOSJ_49158	BRALA27549
OG0001424	APOSJ_33187, APOSJ_33186	BRALA07796
OG0001424	APOSJ_44890, APOSJ_44889	BRALA01936
OG0001425	APOSJ_02691, APOSJ_03645, APOSJ_65175, APOSJ_02690, APOSJ_16541, APOSJ_02689, APOSJ_02694, APOSJ_02692	BRALA01395, BRALA23464
OG0001426	APOSJ_20659, APOSJ_03328	BRALA05645
OG0001427	APOSJ_47860	BRALA18499, BRALA18498
OG0001428	APOSJ_61295, APOSJ_40068, APOSJ_08747, APOSJ_02448, APOSJ_45811	BRALA05407
OG0001429	APOSJ_58301, APOSJ_02678, APOSJ_02680, APOSJ_02683, APOSJ_02682, APOSJ_02679, APOSJ_02681, APOSJ_30963, APOSJ_02677	BRALA31269
OG0001430	APOSJ_18614	BRALA24398
OG0001431	APOSJ_59960, APOSJ_57946, APOSJ_58259, APOSJ_58262, APOSJ_57944, APOSJ_58261, APOSJ_58260, APOSJ_34692, APOSJ_57943, APOSJ_57947, APOSJ_57945, APOSJ_57948	BRALA18565
OG0001433	APOSJ_00375, APOSJ_00374	BRALA16638
OG0001434	APOSJ_18726	BRALA19313
OG0001436	APOSJ_52665, APOSJ_52664	BRALA04579
OG0001437	APOSJ_05128	BRALA17173, BRALA21217
OG0001439	APOSJ_02659, APOSJ_33067, APOSJ_02660, APOSJ_02663	BRALA11220
OG0001440	APOSJ_27900, APOSJ_27899	BRALA04659
OG0001440	APOSJ_33246	BRALA20555
OG0001441	APOSJ_11765	BRALA01822
OG0001442	APOSJ_05759	BRALA19668
OG0001444	APOSJ_36513, APOSJ_36511, APOSJ_28206, APOSJ_28212	BRALA25397, BRALA24067
OG0001445	APOSJ_48231, APOSJ_61399, APOSJ_13482, APOSJ_19159, APOSJ_48233, APOSJ_13481, APOSJ_13478, APOSJ_61401, APOSJ_48234, APOSJ_13485, APOSJ_61400, APOSJ_13486, APOSJ_12279, APOSJ_52238, APOSJ_61398, APOSJ_40917, APOSJ_41165, APOSJ_52261, APOSJ_02004, APOSJ_48230, APOSJ_12281, APOSJ_41135, APOSJ_19163, APOSJ_13480, APOSJ_48232	BRALA11531
OG0001446	APOSJ_59620	BRALA27674
OG0001447	APOSJ_44814, APOSJ_28079, APOSJ_28082, APOSJ_28081, APOSJ_28080	BRALA13329
OG0001448	APOSJ_40040, APOSJ_40039, APOSJ_40042, APOSJ_40041	BRALA01424
OG0001449	APOSJ_09119, APOSJ_58492	BRALA16673
OG0001449	APOSJ_21245, APOSJ_21244	BRALA07054
OG0001450	APOSJ_20784	BRALA12595, BRALA20161
OG0001450	APOSJ_32187	BRALA21555
OG0001450	APOSJ_16639	BRALA33514
OG0001451	APOSJ_60575, APOSJ_09090, APOSJ_58280, APOSJ_09094, APOSJ_09093, APOSJ_47714, APOSJ_09092, APOSJ_09091	BRALA01804
OG0001451	APOSJ_31618, APOSJ_31620	BRALA02256
OG0001452	APOSJ_12826, APOSJ_12828, APOSJ_12827, APOSJ_12825	BRALA16822
OG0001453	APOSJ_03694	BRALA04379
OG0001455	APOSJ_19092, APOSJ_19091	BRALA05122
OG0001456	APOSJ_36129, APOSJ_36127, APOSJ_36126, APOSJ_36125, APOSJ_36128, APOSJ_36124, APOSJ_14012, APOSJ_25848	BRALA15558
OG0001457	APOSJ_63846, APOSJ_63845, APOSJ_55613	BRALA16646, BRALA16644
OG0001459	APOSJ_49247, APOSJ_49246, APOSJ_49250, APOSJ_65412, APOSJ_49248, APOSJ_49249, APOSJ_65411, APOSJ_49251, APOSJ_35348, APOSJ_52084	BRALA19924
OG0001460	APOSJ_22473, APOSJ_22474, APOSJ_22475	BRALA14210
OG0001460	APOSJ_22989, APOSJ_22990	BRALA23956
OG0001461	APOSJ_42829, APOSJ_32423, APOSJ_05887, APOSJ_42828, APOSJ_42825, APOSJ_32421, APOSJ_42826, APOSJ_53272, APOSJ_02591, APOSJ_42827, APOSJ_32425, APOSJ_32419, APOSJ_32420, APOSJ_32424, APOSJ_32418	BRALA06116
OG0001462	APOSJ_37906, APOSJ_37479	BRALA13313
OG0001463	APOSJ_05955, APOSJ_05956	BRALA05503, BRALA20800, BRALA07681, BRALA19623, BRALA19618
OG0001464	APOSJ_62735, APOSJ_62738, APOSJ_62734	BRALA06889
OG0001465	APOSJ_01193, APOSJ_26102, APOSJ_01191, APOSJ_01192	BRALA08552, BRALA08555, BRALA14422
OG0001466	APOSJ_55773, APOSJ_49228, APOSJ_20185, APOSJ_20186, APOSJ_63188, APOSJ_49229, APOSJ_49227	BRALA06618
OG0001467	APOSJ_22274, APOSJ_22277	BRALA17547, BRALA18447
OG0001467	APOSJ_48095	BRALA11204, BRALA15279
OG0001468	APOSJ_23856, APOSJ_23854, APOSJ_23853, APOSJ_23852	BRALA04572
OG0001469	APOSJ_58140	BRALA11811
OG0001470	APOSJ_62615	BRALA29321, BRALA35553
OG0001471	APOSJ_16978	BRALA24443
OG0001472	APOSJ_20884, APOSJ_02763	BRALA14063
OG0001472	APOSJ_04800, APOSJ_04801	BRALA22363
OG0001473	APOSJ_63513, APOSJ_63514, APOSJ_30846, APOSJ_62194, APOSJ_30848, APOSJ_30847	BRALA03292, BRALA33985
