Orthogroup	APOSJ_ok	CAEEL
OG0000905	APOSJ_12484, APOSJ_12479, APOSJ_14516, APOSJ_12478, APOSJ_12481, APOSJ_13330, APOSJ_02398, APOSJ_02401, APOSJ_12485, APOSJ_02399, APOSJ_02403, APOSJ_02402, APOSJ_02397, APOSJ_18231, APOSJ_63308, APOSJ_02404, APOSJ_12477, APOSJ_13329, APOSJ_12482, APOSJ_02400, APOSJ_18883	CAEEL09890
OG0000908	APOSJ_65204, APOSJ_33401	CAEEL18895
OG0000908	APOSJ_34089, APOSJ_34088	CAEEL09910
OG0000909	APOSJ_41173, APOSJ_16936, APOSJ_16935, APOSJ_16934, APOSJ_16937, APOSJ_44202	CAEEL00966
OG0000912	APOSJ_05063, APOSJ_05062	CAEEL19084
OG0000913	APOSJ_24386	CAEEL03086, CAEEL09227, CAEEL01751, CAEEL17909, CAEEL04783, CAEEL08435
OG0000914	APOSJ_20437, APOSJ_64019, APOSJ_64015, APOSJ_64018	CAEEL08534, CAEEL08535
OG0000915	APOSJ_34409, APOSJ_34408, APOSJ_34411, APOSJ_34412, APOSJ_54680, APOSJ_34413, APOSJ_16558, APOSJ_16542	CAEEL11744
OG0000921	APOSJ_04274	CAEEL05986
OG0000923	APOSJ_43012	CAEEL01410
OG0000927	APOSJ_36079, APOSJ_36080	CAEEL20274
OG0000928	APOSJ_01510, APOSJ_01515, APOSJ_01518, APOSJ_09446, APOSJ_12394, APOSJ_12399, APOSJ_12402, APOSJ_47737, APOSJ_47740, APOSJ_47739, APOSJ_60583, APOSJ_47733, APOSJ_47736, APOSJ_26604, APOSJ_12397, APOSJ_01516, APOSJ_01512, APOSJ_01519, APOSJ_12396, APOSJ_12398, APOSJ_12395, APOSJ_47735, APOSJ_01513, APOSJ_01514, APOSJ_01511, APOSJ_12400, APOSJ_47738, APOSJ_12401, APOSJ_47734	CAEEL00085
OG0000929	APOSJ_05631, APOSJ_05630, APOSJ_35517	CAEEL02357
OG0000931	APOSJ_50765, APOSJ_50766	CAEEL20467
OG0000932	APOSJ_16502, APOSJ_16499, APOSJ_23001, APOSJ_38377	CAEEL07026, CAEEL07025
OG0000933	APOSJ_26639, APOSJ_26640, APOSJ_26637, APOSJ_26638, APOSJ_18116, APOSJ_08858, APOSJ_61951, APOSJ_06998, APOSJ_46139	CAEEL13637
OG0000934	APOSJ_07914, APOSJ_62622, APOSJ_07917, APOSJ_13021, APOSJ_03720	CAEEL20095, CAEEL02005
OG0000934	APOSJ_06017	CAEEL18567
OG0000935	APOSJ_35299	CAEEL10988, CAEEL18743
OG0000937	APOSJ_19563	CAEEL03545, CAEEL08180, CAEEL18220, CAEEL02758
OG0000944	APOSJ_10525, APOSJ_10522, APOSJ_10524, APOSJ_03576, APOSJ_10523, APOSJ_22262, APOSJ_03578, APOSJ_10521, APOSJ_60325, APOSJ_10520	CAEEL08647, CAEEL08646
OG0000945	APOSJ_49003, APOSJ_32725, APOSJ_02670, APOSJ_45898, APOSJ_16439, APOSJ_02672, APOSJ_02671, APOSJ_02676, APOSJ_48995, APOSJ_32720, APOSJ_32721, APOSJ_32723, APOSJ_48997, APOSJ_02669, APOSJ_32716, APOSJ_49000, APOSJ_49002, APOSJ_02675, APOSJ_32724, APOSJ_02668, APOSJ_48999, APOSJ_32717, APOSJ_48998, APOSJ_02674, APOSJ_48996, APOSJ_02673, APOSJ_48994, APOSJ_49001	CAEEL00537
OG0000946	APOSJ_62571	CAEEL05453
OG0000947	APOSJ_08495, APOSJ_08494, APOSJ_19386, APOSJ_08496, APOSJ_60100, APOSJ_21902, APOSJ_21904, APOSJ_07733, APOSJ_21905, APOSJ_03045	CAEEL07660
OG0000949	APOSJ_17988	CAEEL02872, CAEEL06438
OG0000951	APOSJ_08836, APOSJ_08838, APOSJ_33002, APOSJ_33003	CAEEL00056
OG0000954	APOSJ_50100, APOSJ_07999, APOSJ_50266, APOSJ_50265	CAEEL05990
OG0000955	APOSJ_61817	CAEEL05680, CAEEL05073
OG0000957	APOSJ_09728, APOSJ_62676, APOSJ_09727	CAEEL00119
OG0000963	APOSJ_10817, APOSJ_05713, APOSJ_03042, APOSJ_10816, APOSJ_21560, APOSJ_10818, APOSJ_04889, APOSJ_10819	CAEEL02132
OG0000963	APOSJ_36581	CAEEL19266, CAEEL06520, CAEEL01905, CAEEL10906
OG0000965	APOSJ_29601, APOSJ_29603, APOSJ_03389, APOSJ_21200, APOSJ_03396, APOSJ_03390, APOSJ_03391, APOSJ_03393, APOSJ_03394	CAEEL09524
OG0000965	APOSJ_30694, APOSJ_39849, APOSJ_30693, APOSJ_30697	CAEEL02685
OG0000967	APOSJ_09815, APOSJ_10557, APOSJ_09816, APOSJ_10556, APOSJ_09817, APOSJ_09818, APOSJ_62971, APOSJ_18497, APOSJ_06283	CAEEL09409
OG0000969	APOSJ_22281, APOSJ_22280, APOSJ_22279, APOSJ_61021, APOSJ_61023, APOSJ_06916, APOSJ_61025, APOSJ_55691, APOSJ_55689, APOSJ_55690, APOSJ_11011, APOSJ_07964, APOSJ_07965	CAEEL17140, CAEEL19686
OG0000970	APOSJ_13365	CAEEL12249
OG0000971	APOSJ_00115, APOSJ_00114, APOSJ_51808, APOSJ_51807, APOSJ_21591	CAEEL13149
OG0000974	APOSJ_20835, APOSJ_29899, APOSJ_21787, APOSJ_29897, APOSJ_40070, APOSJ_40074, APOSJ_40073, APOSJ_64382, APOSJ_64381, APOSJ_30079, APOSJ_51773	CAEEL05136, CAEEL05137
OG0000976	APOSJ_26736	CAEEL12118
OG0000977	APOSJ_44541, APOSJ_44540, APOSJ_49803, APOSJ_49805, APOSJ_42308, APOSJ_49804, APOSJ_62900, APOSJ_36463, APOSJ_36464, APOSJ_58684, APOSJ_06050, APOSJ_36465, APOSJ_06049	CAEEL07521
OG0000979	APOSJ_35084, APOSJ_50089	CAEEL17012, CAEEL08335, CAEEL08336, CAEEL08175, CAEEL06649
OG0000982	APOSJ_12877, APOSJ_54474, APOSJ_54472, APOSJ_54475, APOSJ_54473	CAEEL00871
OG0000984	APOSJ_59608	CAEEL00142
OG0000985	APOSJ_31764, APOSJ_31765, APOSJ_31763, APOSJ_31762	CAEEL11989
OG0000987	APOSJ_36903, APOSJ_36902	CAEEL18448
OG0000987	APOSJ_24880	CAEEL15116
OG0000988	APOSJ_14331, APOSJ_14326, APOSJ_02151, APOSJ_40223, APOSJ_40225, APOSJ_40224, APOSJ_02152, APOSJ_40227, APOSJ_02154, APOSJ_40229, APOSJ_40226, APOSJ_40222, APOSJ_40228, APOSJ_02153	CAEEL12259, CAEEL12260, CAEEL05294
OG0000989	APOSJ_03765	CAEEL18561, CAEEL20721
OG0000992	APOSJ_62448, APOSJ_53292, APOSJ_53290, APOSJ_07263, APOSJ_45691, APOSJ_62446	CAEEL04373
OG0000994	APOSJ_53508, APOSJ_63664, APOSJ_53509	CAEEL01877
OG0000994	APOSJ_50730, APOSJ_18385, APOSJ_52043	CAEEL05339, CAEEL08529
OG0000995	APOSJ_33007, APOSJ_52227	CAEEL01961
OG0000998	APOSJ_34569, APOSJ_34571, APOSJ_34566, APOSJ_34570	CAEEL11817
OG0000999	APOSJ_40012, APOSJ_40011, APOSJ_40010	CAEEL12779, CAEEL06159
OG0001001	APOSJ_57312, APOSJ_57314, APOSJ_57313	CAEEL19402, CAEEL20405, CAEEL20234, CAEEL19403
OG0001002	APOSJ_56918, APOSJ_56919	CAEEL07056, CAEEL14828, CAEEL19782, CAEEL15732
OG0001002	APOSJ_28028	CAEEL18911
OG0001004	APOSJ_53388	CAEEL04943
OG0001005	APOSJ_24588, APOSJ_48655, APOSJ_48656, APOSJ_20492, APOSJ_20490, APOSJ_24589, APOSJ_65423, APOSJ_20493, APOSJ_20491, APOSJ_36591, APOSJ_20494, APOSJ_20497, APOSJ_24590, APOSJ_65404	CAEEL01384
OG0001006	APOSJ_28887, APOSJ_24469, APOSJ_22992	CAEEL08218, CAEEL00364, CAEEL10732
OG0001007	APOSJ_37415, APOSJ_37416, APOSJ_34153	CAEEL19587
OG0001009	APOSJ_03626, APOSJ_03625, APOSJ_03624, APOSJ_45208, APOSJ_54750, APOSJ_54751	CAEEL20001
OG0001016	APOSJ_63469, APOSJ_53479, APOSJ_53477, APOSJ_53478, APOSJ_53480, APOSJ_34663	CAEEL09313
OG0001016	APOSJ_60324, APOSJ_60323	CAEEL08789, CAEEL11986
OG0001017	APOSJ_40712, APOSJ_04840, APOSJ_40714, APOSJ_40713	CAEEL09308
OG0001018	APOSJ_07884	CAEEL00183
OG0001018	APOSJ_31959, APOSJ_31957, APOSJ_31960, APOSJ_03376, APOSJ_31958, APOSJ_31956	CAEEL07047
OG0001022	APOSJ_05266, APOSJ_05268, APOSJ_05267	CAEEL06254, CAEEL20075, CAEEL20775
OG0001023	APOSJ_37628	CAEEL05078
OG0001024	APOSJ_05017	CAEEL11623
OG0001029	APOSJ_39135, APOSJ_44878	CAEEL01262
OG0001030	APOSJ_29201	CAEEL11812
OG0001031	APOSJ_07513, APOSJ_47258	CAEEL12448
OG0001032	APOSJ_04537	CAEEL20070, CAEEL15717
OG0001033	APOSJ_30056, APOSJ_30055	CAEEL10717
OG0001034	APOSJ_19523, APOSJ_19524	CAEEL07054, CAEEL07055
OG0001036	APOSJ_45992, APOSJ_45991, APOSJ_62205, APOSJ_65418, APOSJ_45993, APOSJ_45994, APOSJ_20388, APOSJ_65361, APOSJ_65420, APOSJ_65417, APOSJ_62207, APOSJ_45995, APOSJ_65421, APOSJ_65422, APOSJ_62208, APOSJ_20387, APOSJ_45989, APOSJ_62206, APOSJ_65419, APOSJ_20346, APOSJ_62210, APOSJ_62204, APOSJ_62209, APOSJ_62212, APOSJ_62211, APOSJ_45990, APOSJ_45988	CAEEL18611
OG0001037	APOSJ_21841, APOSJ_21839, APOSJ_47021, APOSJ_21843, APOSJ_21838, APOSJ_21836, APOSJ_21837, APOSJ_21842, APOSJ_21840, APOSJ_47023, APOSJ_28036	CAEEL18600
OG0001038	APOSJ_21588, APOSJ_13547, APOSJ_02121, APOSJ_13552, APOSJ_13546, APOSJ_21587, APOSJ_64976, APOSJ_21586, APOSJ_13549, APOSJ_13548, APOSJ_13550, APOSJ_13551, APOSJ_19631	CAEEL20450
OG0001039	APOSJ_37039	CAEEL08415
OG0001039	APOSJ_01116	CAEEL10624
OG0001042	APOSJ_46719, APOSJ_46717, APOSJ_46718, APOSJ_46720	CAEEL09943
OG0001046	APOSJ_24766, APOSJ_55065, APOSJ_05953, APOSJ_57514, APOSJ_05952, APOSJ_09219, APOSJ_37743, APOSJ_24765, APOSJ_05951	CAEEL19183
OG0001050	APOSJ_46949	CAEEL14076, CAEEL15706
OG0001052	APOSJ_62429, APOSJ_62427, APOSJ_46754, APOSJ_62428, APOSJ_62426, APOSJ_62430, APOSJ_38662, APOSJ_38661	CAEEL09647
OG0001053	APOSJ_02413	CAEEL07572
OG0001058	APOSJ_48611, APOSJ_53333, APOSJ_34828, APOSJ_34832, APOSJ_53285, APOSJ_48612, APOSJ_34827, APOSJ_18802, APOSJ_63702, APOSJ_63616, APOSJ_34833, APOSJ_34829, APOSJ_18801, APOSJ_53339, APOSJ_48613, APOSJ_48614, APOSJ_48615, APOSJ_48610, APOSJ_18800, APOSJ_34830	CAEEL19015
OG0001059	APOSJ_19752, APOSJ_44465, APOSJ_19754, APOSJ_19755	CAEEL00192
OG0001060	APOSJ_20350, APOSJ_20347, APOSJ_20348	CAEEL15786
OG0001062	APOSJ_06165, APOSJ_06163, APOSJ_38748, APOSJ_39590, APOSJ_39591, APOSJ_38754, APOSJ_39589, APOSJ_38752, APOSJ_06167, APOSJ_06168, APOSJ_06161, APOSJ_06162	CAEEL08101
OG0001063	APOSJ_03180, APOSJ_03179, APOSJ_14499, APOSJ_25664	CAEEL15713, CAEEL15714
OG0001063	APOSJ_35068, APOSJ_08878, APOSJ_08877, APOSJ_08879	CAEEL08167
OG0001066	APOSJ_40782, APOSJ_48950	CAEEL12576
OG0001072	APOSJ_31299	CAEEL08406
OG0001075	APOSJ_43886, APOSJ_55214	CAEEL11648, CAEEL18873
OG0001076	APOSJ_20280	CAEEL07541
OG0001078	APOSJ_01341	CAEEL19295
OG0001079	APOSJ_48407	CAEEL10503
OG0001080	APOSJ_02975	CAEEL08359
OG0001082	APOSJ_50344, APOSJ_55101, APOSJ_30098, APOSJ_55093, APOSJ_08785, APOSJ_55094, APOSJ_32224, APOSJ_55097, APOSJ_06626, APOSJ_06627	CAEEL19080, CAEEL19079, CAEEL09741
OG0001083	APOSJ_38880, APOSJ_38874, APOSJ_38151, APOSJ_38152, APOSJ_38150, APOSJ_31067, APOSJ_38149, APOSJ_38873	CAEEL06682
OG0001084	APOSJ_54407, APOSJ_03690, APOSJ_54409, APOSJ_45657, APOSJ_53106, APOSJ_54408, APOSJ_63134, APOSJ_63135, APOSJ_61049, APOSJ_07255, APOSJ_03689, APOSJ_45666, APOSJ_07254, APOSJ_07256, APOSJ_54406, APOSJ_07252, APOSJ_63118, APOSJ_45669, APOSJ_03688, APOSJ_45660, APOSJ_45661, APOSJ_63130, APOSJ_07253	CAEEL01831
OG0001085	APOSJ_60767, APOSJ_60764, APOSJ_63024	CAEEL09995, CAEEL09996
OG0001086	APOSJ_30188	CAEEL07731
OG0001092	APOSJ_34458, APOSJ_16950, APOSJ_34460, APOSJ_34459	CAEEL07387
OG0001093	APOSJ_03903, APOSJ_13162, APOSJ_56202, APOSJ_56204, APOSJ_48673, APOSJ_13164	CAEEL00638
OG0001094	APOSJ_43517	CAEEL13053, CAEEL13054
OG0001095	APOSJ_21298	CAEEL07595
OG0001096	APOSJ_64408	CAEEL04621, CAEEL17752
OG0001101	APOSJ_14916	CAEEL11585
OG0001102	APOSJ_20394, APOSJ_20392, APOSJ_20393, APOSJ_62424, APOSJ_01923, APOSJ_09690, APOSJ_07244, APOSJ_07245, APOSJ_07246, APOSJ_07247, APOSJ_45302, APOSJ_45636	CAEEL08853
OG0001103	APOSJ_28765, APOSJ_28766, APOSJ_28767	CAEEL18815
OG0001104	APOSJ_63115	CAEEL09176, CAEEL09177
OG0001107	APOSJ_21580, APOSJ_21590, APOSJ_21589, APOSJ_21582, APOSJ_21584, APOSJ_05877, APOSJ_21585, APOSJ_21583	CAEEL18427
OG0001108	APOSJ_02969, APOSJ_02970, APOSJ_19593	CAEEL09307
OG0001111	APOSJ_24368	CAEEL05876
OG0001112	APOSJ_41571, APOSJ_41572	CAEEL19902
OG0001113	APOSJ_62872, APOSJ_49690, APOSJ_62875, APOSJ_62876	CAEEL15158
OG0001113	APOSJ_49287	CAEEL01128
OG0001114	APOSJ_15885, APOSJ_20381, APOSJ_20380, APOSJ_64451, APOSJ_55137	CAEEL11582, CAEEL01758, CAEEL01759
OG0001115	APOSJ_11052, APOSJ_11048, APOSJ_11050, APOSJ_11047, APOSJ_11051, APOSJ_11049	CAEEL02607
OG0001116	APOSJ_53808, APOSJ_65362, APOSJ_65366	CAEEL04351
OG0001122	APOSJ_27337, APOSJ_11485, APOSJ_44410, APOSJ_13950, APOSJ_43812	CAEEL18238
OG0001124	APOSJ_50119, APOSJ_64959, APOSJ_50120, APOSJ_06928, APOSJ_19612, APOSJ_43744, APOSJ_06929	CAEEL08814
OG0001126	APOSJ_30661, APOSJ_61227, APOSJ_30660, APOSJ_34351, APOSJ_30658, APOSJ_34352, APOSJ_61230, APOSJ_30659, APOSJ_34349, APOSJ_30655, APOSJ_34350	CAEEL04859
OG0001128	APOSJ_06922	CAEEL12985
OG0001130	APOSJ_45980, APOSJ_45981	CAEEL00952, CAEEL00232
OG0001130	APOSJ_13404	CAEEL00767
OG0001131	APOSJ_45169, APOSJ_59509, APOSJ_59504, APOSJ_59505, APOSJ_59507, APOSJ_52861, APOSJ_34886, APOSJ_46529, APOSJ_40439, APOSJ_46532, APOSJ_46530, APOSJ_40442, APOSJ_34889, APOSJ_46527, APOSJ_46535, APOSJ_28173, APOSJ_29139, APOSJ_34885, APOSJ_40441, APOSJ_46534, APOSJ_45168, APOSJ_47747, APOSJ_59506, APOSJ_59501, APOSJ_59508, APOSJ_47746, APOSJ_34891, APOSJ_46528, APOSJ_34890, APOSJ_34887	CAEEL14208
OG0001132	APOSJ_17244, APOSJ_11493, APOSJ_11488, APOSJ_11495, APOSJ_11496, APOSJ_17243, APOSJ_11490, APOSJ_11492, APOSJ_59966, APOSJ_47442, APOSJ_28964, APOSJ_28968, APOSJ_47445, APOSJ_28966, APOSJ_47446, APOSJ_59964, APOSJ_47441, APOSJ_59963, APOSJ_32987, APOSJ_28965, APOSJ_47439, APOSJ_59961, APOSJ_17245, APOSJ_17242, APOSJ_11489, APOSJ_11494, APOSJ_17241, APOSJ_00742, APOSJ_17247, APOSJ_11491, APOSJ_47443, APOSJ_17246, APOSJ_28967, APOSJ_59962, APOSJ_47444, APOSJ_28969, APOSJ_28963, APOSJ_59965, APOSJ_47440	CAEEL04290
OG0001133	APOSJ_30572, APOSJ_30571, APOSJ_30570	CAEEL11294
OG0001137	APOSJ_07767, APOSJ_07766	CAEEL04790
OG0001138	APOSJ_48351	CAEEL07800, CAEEL07799
OG0001139	APOSJ_39764, APOSJ_06912, APOSJ_06911	CAEEL06928, CAEEL15457
OG0001140	APOSJ_35608, APOSJ_23309	CAEEL14389
OG0001141	APOSJ_14268, APOSJ_58207, APOSJ_64480, APOSJ_64479	CAEEL01107, CAEEL01106
OG0001142	APOSJ_16161, APOSJ_01133, APOSJ_21965, APOSJ_61915, APOSJ_51026, APOSJ_39756, APOSJ_48881, APOSJ_48879, APOSJ_16159, APOSJ_21967, APOSJ_48880, APOSJ_45036, APOSJ_41992, APOSJ_45034, APOSJ_12989, APOSJ_45038, APOSJ_45037, APOSJ_45032, APOSJ_21973, APOSJ_51022, APOSJ_51024, APOSJ_51347, APOSJ_45033, APOSJ_16163, APOSJ_01149, APOSJ_45035, APOSJ_48882, APOSJ_01134, APOSJ_48877	CAEEL12657
OG0001143	APOSJ_50743, APOSJ_50744, APOSJ_53351, APOSJ_47727, APOSJ_50745, APOSJ_47725	CAEEL01013
OG0001155	APOSJ_15552	CAEEL13066, CAEEL13586, CAEEL04642, CAEEL13526
OG0001156	APOSJ_18425	CAEEL20728
OG0001158	APOSJ_62821, APOSJ_10981, APOSJ_10980, APOSJ_04235	CAEEL00147
OG0001159	APOSJ_51472, APOSJ_51719	CAEEL07987, CAEEL18966
OG0001160	APOSJ_45582, APOSJ_28225, APOSJ_28221, APOSJ_28222, APOSJ_28223	CAEEL16381, CAEEL20121
OG0001162	APOSJ_60627, APOSJ_64538, APOSJ_64537	CAEEL18096
OG0001163	APOSJ_07955, APOSJ_07957, APOSJ_49878, APOSJ_07956, APOSJ_07959, APOSJ_07958, APOSJ_46878, APOSJ_11189, APOSJ_63692, APOSJ_44713, APOSJ_44711, APOSJ_33342, APOSJ_13133	CAEEL11823, CAEEL14454, CAEEL17374
OG0001164	APOSJ_01946	CAEEL07306
OG0001165	APOSJ_07921, APOSJ_28147, APOSJ_28137, APOSJ_04506, APOSJ_04505, APOSJ_47651, APOSJ_28149, APOSJ_07922, APOSJ_28148, APOSJ_28150, APOSJ_28146	CAEEL19696
OG0001167	APOSJ_55239, APOSJ_63932, APOSJ_48587, APOSJ_55240, APOSJ_48606, APOSJ_63850, APOSJ_55243, APOSJ_48588, APOSJ_48591, APOSJ_48609, APOSJ_48593, APOSJ_48590, APOSJ_55238, APOSJ_55241, APOSJ_48592, APOSJ_48594, APOSJ_55242, APOSJ_48899, APOSJ_42628, APOSJ_48608, APOSJ_55237, APOSJ_48589, APOSJ_48595	CAEEL04546
OG0001168	APOSJ_28988, APOSJ_36650, APOSJ_29205, APOSJ_28989, APOSJ_24017, APOSJ_22126	CAEEL02000
OG0001171	APOSJ_32394, APOSJ_32395	CAEEL20677
OG0001172	APOSJ_56461	CAEEL13596
OG0001172	APOSJ_60424	CAEEL01942
OG0001175	APOSJ_02450, APOSJ_11124, APOSJ_15781, APOSJ_15780	CAEEL15152, CAEEL14463, CAEEL15032, CAEEL15031, CAEEL06075, CAEEL10718
OG0001176	APOSJ_42572, APOSJ_01076, APOSJ_42571, APOSJ_42573	CAEEL11466
OG0001177	APOSJ_52104, APOSJ_44813, APOSJ_29427, APOSJ_53427, APOSJ_29429, APOSJ_51390, APOSJ_29921, APOSJ_29919, APOSJ_29920	CAEEL08262, CAEEL18706
OG0001178	APOSJ_56479	CAEEL05306
OG0001179	APOSJ_18554, APOSJ_27224, APOSJ_39766, APOSJ_27225	CAEEL07894, CAEEL04651, CAEEL04194, CAEEL05939
OG0001180	APOSJ_34257, APOSJ_34256	CAEEL13860, CAEEL19829, CAEEL12500, CAEEL16391
OG0001180	APOSJ_60339	CAEEL00751
OG0001181	APOSJ_49272, APOSJ_49277, APOSJ_49275, APOSJ_63759, APOSJ_49276, APOSJ_63757, APOSJ_63760, APOSJ_49271, APOSJ_39251, APOSJ_39252, APOSJ_49273, APOSJ_49274	CAEEL08327
OG0001184	APOSJ_14036, APOSJ_14034, APOSJ_14037, APOSJ_14035	CAEEL20576
OG0001184	APOSJ_33065, APOSJ_09294, APOSJ_33062, APOSJ_33061	CAEEL19676
OG0001185	APOSJ_55269, APOSJ_55273, APOSJ_55270, APOSJ_55272, APOSJ_55274, APOSJ_55271, APOSJ_55268, APOSJ_07581	CAEEL01778
OG0001186	APOSJ_65059, APOSJ_49100, APOSJ_61207, APOSJ_61209, APOSJ_49105, APOSJ_49101, APOSJ_49102, APOSJ_40051, APOSJ_61206	CAEEL09703
OG0001188	APOSJ_02458, APOSJ_02460, APOSJ_02459	CAEEL14362
OG0001189	APOSJ_07607, APOSJ_46552, APOSJ_46567, APOSJ_07604, APOSJ_07601, APOSJ_07600, APOSJ_07603, APOSJ_32759, APOSJ_07605	CAEEL01928
OG0001191	APOSJ_42790, APOSJ_42793, APOSJ_14790, APOSJ_42792, APOSJ_14832, APOSJ_38916, APOSJ_42794	CAEEL09751, CAEEL20476, CAEEL09505
OG0001197	APOSJ_02421, APOSJ_14617, APOSJ_14615, APOSJ_35771	CAEEL11613
OG0001200	APOSJ_18890, APOSJ_37081, APOSJ_30917, APOSJ_18885, APOSJ_18891, APOSJ_37078, APOSJ_18886, APOSJ_20274, APOSJ_30911, APOSJ_20270, APOSJ_20275, APOSJ_37075, APOSJ_54506, APOSJ_18887, APOSJ_18892, APOSJ_30913, APOSJ_63778, APOSJ_30918, APOSJ_37084, APOSJ_20273, APOSJ_30916, APOSJ_63775, APOSJ_32050, APOSJ_56751, APOSJ_18888, APOSJ_37076, APOSJ_10745, APOSJ_30912, APOSJ_30910, APOSJ_30909, APOSJ_20271, APOSJ_37079	CAEEL05263
OG0001201	APOSJ_61343, APOSJ_61344, APOSJ_52026, APOSJ_49436, APOSJ_36541	CAEEL02666
OG0001203	APOSJ_41014, APOSJ_46802	CAEEL12408
OG0001204	APOSJ_07019, APOSJ_07070, APOSJ_21696, APOSJ_35408, APOSJ_41668, APOSJ_39539, APOSJ_53773, APOSJ_46990, APOSJ_53249, APOSJ_30340, APOSJ_30345, APOSJ_30338, APOSJ_30339, APOSJ_30343, APOSJ_30342, APOSJ_30344, APOSJ_30341	CAEEL09132
OG0001208	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832	CAEEL10574
OG0001209	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874	CAEEL00442
OG0001210	APOSJ_37932	CAEEL06396
OG0001210	APOSJ_23203, APOSJ_23202	CAEEL06380
OG0001213	APOSJ_24043	CAEEL01138, CAEEL01163, CAEEL01148, CAEEL04429, CAEEL04430
OG0001215	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312	CAEEL11249
OG0001216	APOSJ_27698, APOSJ_57845	CAEEL04644
OG0001217	APOSJ_49876, APOSJ_49877	CAEEL08746
OG0001218	APOSJ_12838, APOSJ_12839, APOSJ_12837	CAEEL20131, CAEEL14167
OG0001219	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184	CAEEL20379
OG0001220	APOSJ_49207, APOSJ_49206, APOSJ_30068	CAEEL07890
OG0001221	APOSJ_23575	CAEEL13124
OG0001221	APOSJ_22419, APOSJ_43452, APOSJ_45409, APOSJ_43450, APOSJ_06006, APOSJ_29655, APOSJ_29668, APOSJ_13310, APOSJ_13313, APOSJ_13311, APOSJ_18264	CAEEL16003
OG0001223	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063	CAEEL02795
OG0001224	APOSJ_06034	CAEEL07196
OG0001225	APOSJ_26355, APOSJ_26353, APOSJ_26354	CAEEL02873
OG0001231	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638	CAEEL15401
OG0001234	APOSJ_53744, APOSJ_64981, APOSJ_01119, APOSJ_64982, APOSJ_23879, APOSJ_35714, APOSJ_25662, APOSJ_35713	CAEEL00806
OG0001236	APOSJ_47426	CAEEL18476, CAEEL18477, CAEEL05637, CAEEL05588
OG0001238	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932	CAEEL05166, CAEEL11182
OG0001239	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112	CAEEL12011
OG0001241	APOSJ_31880, APOSJ_31879	CAEEL01749
OG0001241	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705	CAEEL19375
OG0001243	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723	CAEEL01806
OG0001247	APOSJ_24401, APOSJ_46726	CAEEL10570
OG0001248	APOSJ_01452	CAEEL08830
OG0001249	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682	CAEEL06406
OG0001250	APOSJ_45773, APOSJ_45772	CAEEL18712
OG0001251	APOSJ_26930, APOSJ_53060	CAEEL01802
OG0001252	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276, APOSJ_57274	CAEEL05030
OG0001253	APOSJ_63481	CAEEL10888, CAEEL10887
OG0001254	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083	CAEEL00935
