Orthogroup	APOSJ_ok	HUMAN
OG0000905	APOSJ_12484, APOSJ_12479, APOSJ_14516, APOSJ_12478, APOSJ_12481, APOSJ_13330, APOSJ_02398, APOSJ_02401, APOSJ_12485, APOSJ_02399, APOSJ_02403, APOSJ_02402, APOSJ_02397, APOSJ_18231, APOSJ_63308, APOSJ_02404, APOSJ_12477, APOSJ_13329, APOSJ_12482, APOSJ_02400, APOSJ_18883	HUMAN04252, HUMAN04253
OG0000906	APOSJ_27371	HUMAN24852, HUMAN29427
OG0000907	APOSJ_30988, APOSJ_37073, APOSJ_37068, APOSJ_37072, APOSJ_30989, APOSJ_30907, APOSJ_37069, APOSJ_30902, APOSJ_30992, APOSJ_30904, APOSJ_30905, APOSJ_30906, APOSJ_30901, APOSJ_49590, APOSJ_30995, APOSJ_30994, APOSJ_30903, APOSJ_30899, APOSJ_30908, APOSJ_30987, APOSJ_30993, APOSJ_37070, APOSJ_30898, APOSJ_37071, APOSJ_30990, APOSJ_30991	HUMAN01311
OG0000908	APOSJ_65204, APOSJ_33401	HUMAN03690, HUMAN27510
OG0000908	APOSJ_34089, APOSJ_34088	HUMAN03117
OG0000909	APOSJ_41173, APOSJ_16936, APOSJ_16935, APOSJ_16934, APOSJ_16937, APOSJ_44202	HUMAN25146, HUMAN25145, HUMAN19496, HUMAN00496
OG0000911	APOSJ_12676	HUMAN12682, HUMAN12683
OG0000912	APOSJ_05063, APOSJ_05062	HUMAN17095, HUMAN17096, HUMAN03635, HUMAN03636, HUMAN24298, HUMAN22119
OG0000912	APOSJ_17661	HUMAN11740
OG0000913	APOSJ_24386	HUMAN24104, HUMAN24103, HUMAN24106, HUMAN05337
OG0000914	APOSJ_20437, APOSJ_64019, APOSJ_64015, APOSJ_64018	HUMAN30514, HUMAN26792, HUMAN26791
OG0000915	APOSJ_34409, APOSJ_34408, APOSJ_34411, APOSJ_34412, APOSJ_54680, APOSJ_34413, APOSJ_16558, APOSJ_16542	HUMAN30522, HUMAN20445, HUMAN01514, HUMAN01508, HUMAN02420, HUMAN06732
OG0000921	APOSJ_59784, APOSJ_04520, APOSJ_30436, APOSJ_30437	HUMAN17556, HUMAN17558, HUMAN17557, HUMAN17559
OG0000921	APOSJ_04274	HUMAN02198
OG0000923	APOSJ_43012	HUMAN17831
OG0000925	APOSJ_57320	HUMAN30631, HUMAN29752
OG0000926	APOSJ_32194	HUMAN25003
OG0000928	APOSJ_01510, APOSJ_01515, APOSJ_01518, APOSJ_09446, APOSJ_12394, APOSJ_12399, APOSJ_12402, APOSJ_47737, APOSJ_47740, APOSJ_47739, APOSJ_60583, APOSJ_47733, APOSJ_47736, APOSJ_26604, APOSJ_12397, APOSJ_01516, APOSJ_01512, APOSJ_01519, APOSJ_12396, APOSJ_12398, APOSJ_12395, APOSJ_47735, APOSJ_01513, APOSJ_01514, APOSJ_01511, APOSJ_12400, APOSJ_47738, APOSJ_12401, APOSJ_47734	HUMAN14950, HUMAN14947, HUMAN14948, HUMAN09734
OG0000929	APOSJ_05631, APOSJ_05630, APOSJ_35517	HUMAN07498, HUMAN07497, HUMAN25465, HUMAN00572
OG0000931	APOSJ_50765, APOSJ_50766	HUMAN18621
OG0000932	APOSJ_16502, APOSJ_16499	HUMAN07155, HUMAN26747
OG0000932	APOSJ_20522, APOSJ_20523, APOSJ_20525, APOSJ_60631	HUMAN26746
OG0000933	APOSJ_46139	HUMAN18788
OG0000934	APOSJ_07914, APOSJ_62622, APOSJ_07917, APOSJ_13021, APOSJ_03720	HUMAN07465, HUMAN25721, HUMAN25723
OG0000934	APOSJ_06017	HUMAN24974, HUMAN06158
OG0000935	APOSJ_35299	HUMAN14530, HUMAN10106, HUMAN01617, HUMAN01618, HUMAN06391, HUMAN06392, HUMAN06390, HUMAN17822
OG0000936	APOSJ_50716, APOSJ_40061, APOSJ_11097, APOSJ_11095, APOSJ_11094, APOSJ_11096, APOSJ_04877	HUMAN20877, HUMAN20876
OG0000943	APOSJ_54902, APOSJ_63737	HUMAN04649, HUMAN07383
OG0000944	APOSJ_10525, APOSJ_10522, APOSJ_10524, APOSJ_03576, APOSJ_10523, APOSJ_22262, APOSJ_03578, APOSJ_10521, APOSJ_60325, APOSJ_10520	HUMAN07470, HUMAN27468, HUMAN30061
OG0000945	APOSJ_49003, APOSJ_32725, APOSJ_02670, APOSJ_45898, APOSJ_16439, APOSJ_02672, APOSJ_02671, APOSJ_02676, APOSJ_48995, APOSJ_32720, APOSJ_32721, APOSJ_32723, APOSJ_48997, APOSJ_02669, APOSJ_32716, APOSJ_49000, APOSJ_49002, APOSJ_02675, APOSJ_32724, APOSJ_02668, APOSJ_48999, APOSJ_32717, APOSJ_48998, APOSJ_02674, APOSJ_48996, APOSJ_02673, APOSJ_48994, APOSJ_49001	HUMAN07967, HUMAN07969, HUMAN07968, HUMAN07970, HUMAN11233, HUMAN23148
OG0000946	APOSJ_62571	HUMAN02309
OG0000946	APOSJ_16030	HUMAN03947, HUMAN07023
OG0000947	APOSJ_08495, APOSJ_08494, APOSJ_19386, APOSJ_08496	HUMAN17713, HUMAN20687
OG0000947	APOSJ_60100, APOSJ_21902, APOSJ_21904, APOSJ_07733, APOSJ_21905, APOSJ_03045	HUMAN20621
OG0000949	APOSJ_17988	HUMAN29456, HUMAN24815, HUMAN30599, HUMAN19495, HUMAN00495, HUMAN25148, HUMAN25147
OG0000951	APOSJ_08836, APOSJ_08838, APOSJ_33002, APOSJ_33003	HUMAN01583, HUMAN09204
OG0000951	APOSJ_03858, APOSJ_26497	HUMAN25650
OG0000952	APOSJ_17011, APOSJ_17012, APOSJ_17013, APOSJ_17014	HUMAN23779, HUMAN22570
OG0000952	APOSJ_11015, APOSJ_58164, APOSJ_11012	HUMAN24186, HUMAN22573, HUMAN22572
OG0000953	APOSJ_06138	HUMAN23240, HUMAN28290, HUMAN28289, HUMAN00190
OG0000954	APOSJ_50100, APOSJ_07999	HUMAN18210, HUMAN18209
OG0000954	APOSJ_50266, APOSJ_50265	HUMAN10206, HUMAN10205, HUMAN10272
OG0000955	APOSJ_61817	HUMAN28653
OG0000955	APOSJ_10714	HUMAN22849
OG0000957	APOSJ_09728, APOSJ_62676, APOSJ_09727	HUMAN14343, HUMAN23229
OG0000958	APOSJ_56603	HUMAN28882, HUMAN05775, HUMAN05774
OG0000960	APOSJ_34385, APOSJ_34381, APOSJ_34386, APOSJ_34382, APOSJ_47694, APOSJ_34384, APOSJ_34383	HUMAN11354, HUMAN28219, HUMAN28220
OG0000963	APOSJ_10817, APOSJ_05713, APOSJ_03042, APOSJ_10816, APOSJ_21560, APOSJ_10818, APOSJ_04889, APOSJ_10819	HUMAN14179, HUMAN14180, HUMAN14181, HUMAN14182
OG0000963	APOSJ_36581	HUMAN23351, HUMAN01011
OG0000965	APOSJ_29601, APOSJ_29603, APOSJ_03389, APOSJ_21200, APOSJ_03396, APOSJ_03390, APOSJ_03391, APOSJ_03393, APOSJ_03394	HUMAN22507
OG0000965	APOSJ_30694, APOSJ_39849, APOSJ_30693, APOSJ_30697	HUMAN08123
OG0000966	APOSJ_07001, APOSJ_15383, APOSJ_15386, APOSJ_15382, APOSJ_09538, APOSJ_09540, APOSJ_09539, APOSJ_21117, APOSJ_15387, APOSJ_09543, APOSJ_09545, APOSJ_09537, APOSJ_15385, APOSJ_03828, APOSJ_03829, APOSJ_15384, APOSJ_21122, APOSJ_09542, APOSJ_21116, APOSJ_21119, APOSJ_15381, APOSJ_09544, APOSJ_21120, APOSJ_09541, APOSJ_21121	HUMAN12399, HUMAN12400, HUMAN07294, HUMAN07293
OG0000967	APOSJ_09815, APOSJ_10557, APOSJ_09816, APOSJ_10556, APOSJ_09817, APOSJ_09818	HUMAN07448, HUMAN07447, HUMAN19350
OG0000967	APOSJ_62971, APOSJ_18497, APOSJ_06283	HUMAN03396, HUMAN03397
OG0000968	APOSJ_08278, APOSJ_55359, APOSJ_55360	HUMAN06994, HUMAN04278
OG0000968	APOSJ_24631, APOSJ_24630, APOSJ_24633, APOSJ_24632	HUMAN12426, HUMAN19951
OG0000969	APOSJ_22281, APOSJ_22280, APOSJ_22279, APOSJ_61021, APOSJ_61023, APOSJ_06916, APOSJ_61025, APOSJ_55691, APOSJ_55689, APOSJ_55690, APOSJ_11011, APOSJ_07964, APOSJ_07965	HUMAN26507
OG0000970	APOSJ_13365	HUMAN19711, HUMAN30698
OG0000971	APOSJ_28472	HUMAN17931
OG0000971	APOSJ_37346, APOSJ_37349, APOSJ_37347, APOSJ_37348, APOSJ_03655	HUMAN18274
OG0000972	APOSJ_37488, APOSJ_37489, APOSJ_34751	HUMAN19914, HUMAN05358, HUMAN07389
OG0000972	APOSJ_55945, APOSJ_55944	HUMAN27539
OG0000973	APOSJ_29923, APOSJ_29922, APOSJ_06246	HUMAN24825
OG0000974	APOSJ_20835, APOSJ_29899, APOSJ_21787, APOSJ_29897, APOSJ_40070, APOSJ_40074, APOSJ_40073, APOSJ_64382, APOSJ_64381, APOSJ_30079, APOSJ_51773	HUMAN24126
OG0000978	APOSJ_24157, APOSJ_24153, APOSJ_21088, APOSJ_24156, APOSJ_24152, APOSJ_24154	HUMAN23161, HUMAN19104, HUMAN11274, HUMAN09230
OG0000979	APOSJ_35084, APOSJ_50089	HUMAN03626, HUMAN03625
OG0000981	APOSJ_14570	HUMAN23534, HUMAN23535
OG0000982	APOSJ_54474, APOSJ_54472, APOSJ_54475, APOSJ_54473	HUMAN14333, HUMAN01637, HUMAN28757
OG0000984	APOSJ_59608	HUMAN23607
OG0000984	APOSJ_21285, APOSJ_60399, APOSJ_00609, APOSJ_64646	HUMAN02268, HUMAN02267
OG0000985	APOSJ_31764, APOSJ_31765, APOSJ_31763, APOSJ_31762	HUMAN17532, HUMAN03584, HUMAN03585, HUMAN27498, HUMAN27502, HUMAN23895
OG0000987	APOSJ_36903, APOSJ_36902	HUMAN02812, HUMAN02813, HUMAN06286, HUMAN19599
OG0000988	APOSJ_14331, APOSJ_14326, APOSJ_02151, APOSJ_40223, APOSJ_40225, APOSJ_40224, APOSJ_02152, APOSJ_40227, APOSJ_02154, APOSJ_40229, APOSJ_40226, APOSJ_40222, APOSJ_40228, APOSJ_02153	HUMAN29197, HUMAN29196, HUMAN29296, HUMAN29297, HUMAN02183
OG0000992	APOSJ_62448, APOSJ_53292, APOSJ_53290, APOSJ_07263, APOSJ_45691, APOSJ_62446	HUMAN05365
OG0000992	APOSJ_44806	HUMAN00480, HUMAN25362, HUMAN00479, HUMAN00478
OG0000994	APOSJ_53508, APOSJ_63664, APOSJ_53509	HUMAN25360
OG0000994	APOSJ_50730, APOSJ_18385, APOSJ_52043	HUMAN17151, HUMAN17152
OG0000995	APOSJ_33007, APOSJ_52227	HUMAN20125, HUMAN12107, HUMAN12112, HUMAN20124, HUMAN20123, HUMAN12108, HUMAN12110, HUMAN12111, HUMAN12109
OG0000996	APOSJ_37598, APOSJ_37597, APOSJ_35443, APOSJ_37594	HUMAN29968, HUMAN29969, HUMAN07481, HUMAN07480, HUMAN17651, HUMAN17650, HUMAN17652
OG0000999	APOSJ_40012, APOSJ_40011, APOSJ_40010	HUMAN16037, HUMAN05058, HUMAN20396
OG0001000	APOSJ_57092, APOSJ_57089, APOSJ_57096, APOSJ_57093, APOSJ_57094	HUMAN29732, HUMAN30113, HUMAN25791
OG0001001	APOSJ_57312, APOSJ_57314, APOSJ_57313	HUMAN11958
OG0001002	APOSJ_56918, APOSJ_56919	HUMAN21505, HUMAN16097, HUMAN04437
OG0001002	APOSJ_28028	HUMAN21506
OG0001003	APOSJ_57637, APOSJ_57638, APOSJ_52521, APOSJ_64046, APOSJ_64044, APOSJ_64045, APOSJ_57631, APOSJ_25132, APOSJ_52522, APOSJ_52519, APOSJ_52525, APOSJ_52520	HUMAN07373, HUMAN07372, HUMAN12090
OG0001005	APOSJ_20492, APOSJ_20490, APOSJ_24589, APOSJ_65423, APOSJ_20493, APOSJ_20491, APOSJ_36591, APOSJ_20494, APOSJ_20497, APOSJ_24590, APOSJ_65404	HUMAN21015
OG0001006	APOSJ_28887, APOSJ_24469, APOSJ_22992	HUMAN10719
OG0001006	APOSJ_05876, APOSJ_05882, APOSJ_05875, APOSJ_05879, APOSJ_05878, APOSJ_05880, APOSJ_05881	HUMAN23379, HUMAN14223, HUMAN00900
OG0001007	APOSJ_37415, APOSJ_37416, APOSJ_34153	HUMAN02245, HUMAN29304, HUMAN29303
OG0001008	APOSJ_41152, APOSJ_16931, APOSJ_16930, APOSJ_16932	HUMAN06853, HUMAN06852, HUMAN04267
OG0001009	APOSJ_54750, APOSJ_54751	HUMAN25680, HUMAN00474
OG0001015	APOSJ_33536, APOSJ_33537, APOSJ_32153, APOSJ_32157, APOSJ_33538, APOSJ_46013, APOSJ_33535, APOSJ_32151, APOSJ_32156, APOSJ_32154, APOSJ_32155, APOSJ_32152, APOSJ_33534, APOSJ_32158	HUMAN20175
OG0001016	APOSJ_63469, APOSJ_53479, APOSJ_53477, APOSJ_53478, APOSJ_53480, APOSJ_34663	HUMAN03017
OG0001016	APOSJ_60324, APOSJ_60323	HUMAN27202
OG0001017	APOSJ_40712, APOSJ_04840, APOSJ_40714, APOSJ_40713	HUMAN06335, HUMAN27297
OG0001018	APOSJ_07884	HUMAN19498
OG0001018	APOSJ_31959, APOSJ_31957, APOSJ_31960, APOSJ_03376, APOSJ_31958, APOSJ_31956	HUMAN08887
OG0001021	APOSJ_31103, APOSJ_53465, APOSJ_41653, APOSJ_31092, APOSJ_29431, APOSJ_47845, APOSJ_53463, APOSJ_41654, APOSJ_63399, APOSJ_53454, APOSJ_31093, APOSJ_41650, APOSJ_41652, APOSJ_31095, APOSJ_53466, APOSJ_29432, APOSJ_41655, APOSJ_41656, APOSJ_63400, APOSJ_47844, APOSJ_29430, APOSJ_53464, APOSJ_47847, APOSJ_47843, APOSJ_33429, APOSJ_33430	HUMAN08794, HUMAN08793, HUMAN08791
OG0001021	APOSJ_63396, APOSJ_47846, APOSJ_31096, APOSJ_47841, APOSJ_43390, APOSJ_43391, APOSJ_43385, APOSJ_05688	HUMAN08792
OG0001022	APOSJ_05266, APOSJ_05268, APOSJ_05267	HUMAN30208, HUMAN26689, HUMAN07618, HUMAN30205, HUMAN30207, HUMAN30206
OG0001023	APOSJ_37628	HUMAN05807, HUMAN04131, HUMAN24949, HUMAN15956, HUMAN05808
OG0001024	APOSJ_05017	HUMAN26241, HUMAN26240, HUMAN22736, HUMAN22737, HUMAN23893, HUMAN03150, HUMAN26239
OG0001026	APOSJ_35709, APOSJ_41682, APOSJ_53540, APOSJ_41677, APOSJ_41678, APOSJ_41680, APOSJ_59357, APOSJ_41683, APOSJ_29439, APOSJ_23858, APOSJ_23846, APOSJ_07549, APOSJ_19505, APOSJ_09935, APOSJ_41685, APOSJ_23843, APOSJ_29443, APOSJ_35704, APOSJ_12520, APOSJ_22315, APOSJ_09938, APOSJ_07431, APOSJ_29440, APOSJ_35703, APOSJ_41679, APOSJ_41686, APOSJ_41684, APOSJ_41681, APOSJ_29442, APOSJ_29441, APOSJ_29437, APOSJ_35702, APOSJ_35705	HUMAN10167, HUMAN10166, HUMAN12354
OG0001027	APOSJ_32879, APOSJ_32143, APOSJ_56963, APOSJ_56964, APOSJ_56962, APOSJ_18165, APOSJ_18168, APOSJ_18166	HUMAN06083
OG0001028	APOSJ_29644	HUMAN14304, HUMAN09715, HUMAN09716, HUMAN28814, HUMAN28812
OG0001029	APOSJ_39135, APOSJ_44878	HUMAN11011, HUMAN08233
OG0001030	APOSJ_29201	HUMAN14248, HUMAN14247, HUMAN09965
OG0001031	APOSJ_07513, APOSJ_47258	HUMAN03538
OG0001032	APOSJ_04537	HUMAN01331, HUMAN14460, HUMAN14458, HUMAN14461, HUMAN14454, HUMAN29217, HUMAN14453, HUMAN29218, HUMAN29214, HUMAN29215, HUMAN29216
OG0001033	APOSJ_38678	HUMAN22499, HUMAN17164
OG0001033	APOSJ_30056, APOSJ_30055	HUMAN00952, HUMAN28581, HUMAN14253
OG0001034	APOSJ_19523, APOSJ_19524	HUMAN12490, HUMAN02962
OG0001036	APOSJ_45992, APOSJ_45991, APOSJ_62205, APOSJ_65418, APOSJ_45993, APOSJ_45994, APOSJ_20388, APOSJ_65361, APOSJ_65420, APOSJ_65417, APOSJ_62207, APOSJ_45995, APOSJ_65421, APOSJ_65422, APOSJ_62208, APOSJ_20387, APOSJ_45989, APOSJ_62206, APOSJ_65419, APOSJ_20346, APOSJ_62210, APOSJ_62204, APOSJ_62209, APOSJ_62212, APOSJ_62211, APOSJ_45990, APOSJ_45988	HUMAN19198, HUMAN24555, HUMAN24554
OG0001037	APOSJ_21841, APOSJ_21839, APOSJ_47021, APOSJ_21843, APOSJ_21838, APOSJ_21836, APOSJ_21837, APOSJ_21842, APOSJ_21840, APOSJ_47023, APOSJ_28036	HUMAN29275, HUMAN29274, HUMAN01227
OG0001038	APOSJ_21588	HUMAN22265, HUMAN22267, HUMAN24196, HUMAN03488
OG0001039	APOSJ_37039	HUMAN19739, HUMAN19738, HUMAN19737
OG0001039	APOSJ_01116	HUMAN07040, HUMAN07042, HUMAN21441
OG0001042	APOSJ_46719, APOSJ_46717, APOSJ_46718, APOSJ_46720	HUMAN29925, HUMAN20525, HUMAN05764
OG0001044	APOSJ_62309, APOSJ_46948	HUMAN09934
OG0001046	APOSJ_24766, APOSJ_55065, APOSJ_05953, APOSJ_57514, APOSJ_05952, APOSJ_09219, APOSJ_37743, APOSJ_24765, APOSJ_05951	HUMAN10290, HUMAN10289, HUMAN10288, HUMAN20197, HUMAN20196, HUMAN20198, HUMAN20195, HUMAN15923, HUMAN15922, HUMAN13448
OG0001047	APOSJ_51940, APOSJ_51947, APOSJ_51944, APOSJ_51941, APOSJ_54775, APOSJ_51942, APOSJ_54891, APOSJ_51945, APOSJ_08610, APOSJ_04337, APOSJ_08609, APOSJ_51943, APOSJ_45242, APOSJ_45243	HUMAN05210, HUMAN05236, HUMAN30004
OG0001048	APOSJ_27594, APOSJ_41848, APOSJ_20345	HUMAN17075, HUMAN17078, HUMAN17076, HUMAN03099, HUMAN03100, HUMAN22630
OG0001049	APOSJ_16760	HUMAN21821
OG0001049	APOSJ_46323	HUMAN21566, HUMAN00206
OG0001050	APOSJ_46949	HUMAN25173, HUMAN10022, HUMAN01869
OG0001052	APOSJ_09889, APOSJ_09886, APOSJ_09888, APOSJ_09887	HUMAN03137, HUMAN03136
OG0001053	APOSJ_02413	HUMAN12525, HUMAN26150, HUMAN06551, HUMAN17942
OG0001054	APOSJ_17274	HUMAN16260, HUMAN13202, HUMAN10727, HUMAN20086, HUMAN13203, HUMAN16261
OG0001057	APOSJ_11790, APOSJ_24529	HUMAN21640, HUMAN02106, HUMAN30588
OG0001058	APOSJ_48611, APOSJ_53333, APOSJ_34828, APOSJ_34832, APOSJ_53285, APOSJ_48612, APOSJ_34827, APOSJ_18802, APOSJ_63702, APOSJ_63616, APOSJ_34833, APOSJ_34829, APOSJ_18801, APOSJ_53339, APOSJ_48613, APOSJ_48614, APOSJ_48615, APOSJ_48610, APOSJ_18800, APOSJ_34830	HUMAN01956, HUMAN05750
OG0001059	APOSJ_19752, APOSJ_44465, APOSJ_19754, APOSJ_19755	HUMAN13851, HUMAN13852, HUMAN16703
OG0001060	APOSJ_20350, APOSJ_20347, APOSJ_20348	HUMAN20265
OG0001062	APOSJ_06165, APOSJ_06163, APOSJ_38748, APOSJ_39590, APOSJ_39591, APOSJ_38754, APOSJ_39589, APOSJ_38752, APOSJ_06167, APOSJ_06168, APOSJ_06161, APOSJ_06162	HUMAN14494, HUMAN01209, HUMAN01211
OG0001063	APOSJ_14499, APOSJ_25664	HUMAN16934, HUMAN16936, HUMAN16935
OG0001065	APOSJ_34370, APOSJ_34369	HUMAN09272, HUMAN02537
OG0001066	APOSJ_40782, APOSJ_48950	HUMAN01431, HUMAN20904, HUMAN20903, HUMAN01429
OG0001067	APOSJ_30538, APOSJ_30537	HUMAN29563, HUMAN29562, HUMAN29564, HUMAN29560, HUMAN29561, HUMAN29571
OG0001068	APOSJ_58219, APOSJ_58221, APOSJ_58220	HUMAN05952
OG0001072	APOSJ_31299	HUMAN07095
OG0001072	APOSJ_37742, APOSJ_37741, APOSJ_37740, APOSJ_52931	HUMAN27023, HUMAN27024
OG0001073	APOSJ_44600, APOSJ_44598, APOSJ_02115, APOSJ_44601, APOSJ_44603, APOSJ_44596, APOSJ_44604, APOSJ_44599, APOSJ_44602, APOSJ_10539, APOSJ_44597, APOSJ_02114	HUMAN23983, HUMAN30107, HUMAN07711
OG0001075	APOSJ_43886, APOSJ_55214	HUMAN24569, HUMAN16597, HUMAN16596
OG0001076	APOSJ_20280	HUMAN07536, HUMAN22387
OG0001077	APOSJ_32144, APOSJ_05175, APOSJ_05176	HUMAN02958
OG0001078	APOSJ_01341	HUMAN20283, HUMAN24929, HUMAN04434
OG0001079	APOSJ_48407	HUMAN01422, HUMAN26876, HUMAN29846, HUMAN29847
OG0001080	APOSJ_02975	HUMAN26171, HUMAN06728, HUMAN06729, HUMAN06727
OG0001080	APOSJ_48418, APOSJ_50278	HUMAN28042, HUMAN28041, HUMAN15214
OG0001080	APOSJ_02976	HUMAN15213
OG0001081	APOSJ_19313, APOSJ_18432, APOSJ_18433, APOSJ_51296, APOSJ_18436, APOSJ_06899, APOSJ_05795, APOSJ_18435	HUMAN15960
OG0001082	APOSJ_50344, APOSJ_55101, APOSJ_30098, APOSJ_55093, APOSJ_08785, APOSJ_55094, APOSJ_32224, APOSJ_55097, APOSJ_06626, APOSJ_06627	HUMAN18213, HUMAN06409, HUMAN06410
OG0001083	APOSJ_38880, APOSJ_38874, APOSJ_38151, APOSJ_38152, APOSJ_38150, APOSJ_31067, APOSJ_38149, APOSJ_38873	HUMAN03184, HUMAN03185, HUMAN23866, HUMAN23865, HUMAN27528, HUMAN27527, HUMAN17258, HUMAN17257
OG0001084	APOSJ_54407, APOSJ_03690, APOSJ_54409, APOSJ_45657, APOSJ_53106, APOSJ_54408, APOSJ_63134, APOSJ_63135, APOSJ_61049, APOSJ_07255, APOSJ_03689, APOSJ_45666, APOSJ_07254, APOSJ_07256, APOSJ_54406, APOSJ_07252, APOSJ_63118, APOSJ_45669, APOSJ_03688, APOSJ_45660, APOSJ_45661, APOSJ_63130, APOSJ_07253	HUMAN26028
OG0001085	APOSJ_60767, APOSJ_60764, APOSJ_63024	HUMAN21139, HUMAN29849, HUMAN26851, HUMAN26850, HUMAN25039
OG0001089	APOSJ_44329	HUMAN15690
OG0001090	APOSJ_06244	HUMAN06347
OG0001093	APOSJ_03903, APOSJ_13162, APOSJ_56202, APOSJ_56204, APOSJ_48673, APOSJ_13164	HUMAN26567, HUMAN12954
OG0001094	APOSJ_43517	HUMAN18720, HUMAN08291, HUMAN04909
OG0001095	APOSJ_21298	HUMAN06662, HUMAN17682, HUMAN20656, HUMAN20657
OG0001101	APOSJ_14916	HUMAN05769
OG0001102	APOSJ_20394, APOSJ_20392, APOSJ_20393	HUMAN18703
OG0001102	APOSJ_07244, APOSJ_07245, APOSJ_07246, APOSJ_07247, APOSJ_45302, APOSJ_45636	HUMAN04709
OG0001103	APOSJ_28765, APOSJ_28766, APOSJ_28767	HUMAN25684, HUMAN27937, HUMAN27936
OG0001104	APOSJ_63115	HUMAN09442
OG0001105	APOSJ_26419, APOSJ_14625, APOSJ_14622, APOSJ_36785	HUMAN21767, HUMAN21766, HUMAN21768
OG0001106	APOSJ_42254, APOSJ_64987	HUMAN10112, HUMAN06227, HUMAN06228
OG0001107	APOSJ_21580, APOSJ_21590, APOSJ_21589, APOSJ_21582, APOSJ_21584, APOSJ_05877, APOSJ_21585, APOSJ_21583	HUMAN21851, HUMAN30406, HUMAN07877, HUMAN07869
OG0001108	APOSJ_02969, APOSJ_02970	HUMAN06470
OG0001108	APOSJ_19593	HUMAN26420
OG0001110	APOSJ_15855, APOSJ_15853, APOSJ_15854, APOSJ_15851, APOSJ_15852, APOSJ_15850	HUMAN01328, HUMAN29331, HUMAN29332
OG0001111	APOSJ_02457	HUMAN23671, HUMAN19715
OG0001112	APOSJ_41571, APOSJ_41572	HUMAN18525, HUMAN18524, HUMAN07786, HUMAN07782
OG0001113	APOSJ_62872, APOSJ_49690, APOSJ_62875, APOSJ_62876	HUMAN20232
OG0001113	APOSJ_49287	HUMAN21591
OG0001114	APOSJ_20381, APOSJ_20380	HUMAN09738, HUMAN09739, HUMAN01816
OG0001115	APOSJ_54904, APOSJ_63930, APOSJ_54903	HUMAN24945, HUMAN20513, HUMAN20338
OG0001116	APOSJ_53808, APOSJ_65362, APOSJ_65366	HUMAN12509
OG0001119	APOSJ_22921, APOSJ_22918, APOSJ_22920, APOSJ_22919, APOSJ_13770	HUMAN28360
OG0001120	APOSJ_22384, APOSJ_10446, APOSJ_36382, APOSJ_49622, APOSJ_49620, APOSJ_22382, APOSJ_36387, APOSJ_36384, APOSJ_22381, APOSJ_36386, APOSJ_27423, APOSJ_22383, APOSJ_36381, APOSJ_36383, APOSJ_36385, APOSJ_36380	HUMAN23781, HUMAN17480, HUMAN30271, HUMAN22568
OG0001121	APOSJ_32181, APOSJ_51004, APOSJ_32180, APOSJ_34465, APOSJ_32179, APOSJ_50971, APOSJ_34466, APOSJ_34463, APOSJ_17002, APOSJ_32178, APOSJ_32177	HUMAN25819, HUMAN25818, HUMAN25820, HUMAN25821, HUMAN19588
OG0001123	APOSJ_12564, APOSJ_07738	HUMAN21519
OG0001123	APOSJ_35407, APOSJ_35406	HUMAN23592
OG0001124	APOSJ_50119, APOSJ_64959, APOSJ_50120	HUMAN13636
OG0001124	APOSJ_06928, APOSJ_19612, APOSJ_43744, APOSJ_06929	HUMAN29856, HUMAN29855, HUMAN29854, HUMAN29853
OG0001126	APOSJ_30661, APOSJ_61227, APOSJ_30660, APOSJ_34351, APOSJ_30658, APOSJ_34352, APOSJ_61230, APOSJ_30659, APOSJ_34349, APOSJ_30655, APOSJ_34350	HUMAN11886
OG0001126	APOSJ_52110, APOSJ_52111, APOSJ_52109	HUMAN21462
OG0001127	APOSJ_37145, APOSJ_37142, APOSJ_37143, APOSJ_37141	HUMAN18103, HUMAN03016
OG0001128	APOSJ_57260, APOSJ_18952	HUMAN08898, HUMAN08899, HUMAN15801, HUMAN15800, HUMAN02562, HUMAN02561
OG0001129	APOSJ_25816, APOSJ_25817, APOSJ_25818	HUMAN11361, HUMAN28007
OG0001129	APOSJ_43786	HUMAN24592
OG0001130	APOSJ_33374, APOSJ_33373, APOSJ_33375, APOSJ_33376, APOSJ_52812, APOSJ_45980, APOSJ_45981	HUMAN23634
OG0001131	APOSJ_45169, APOSJ_59509, APOSJ_59504, APOSJ_59505, APOSJ_59507, APOSJ_52861, APOSJ_34886, APOSJ_46529, APOSJ_40439, APOSJ_46532, APOSJ_46530, APOSJ_40442, APOSJ_34889, APOSJ_46527, APOSJ_46535, APOSJ_28173, APOSJ_29139, APOSJ_34885, APOSJ_40441, APOSJ_46534, APOSJ_45168, APOSJ_47747, APOSJ_59506, APOSJ_59501, APOSJ_59508, APOSJ_47746, APOSJ_34891, APOSJ_46528, APOSJ_34890, APOSJ_34887	HUMAN17000, HUMAN08891, HUMAN08890, HUMAN08889
