Orthogroup	APOSJ_ok	PFLAV
OG0000276	APOSJ_45936, APOSJ_45937, APOSJ_45938	TCONS_00030554.p1
OG0000277	APOSJ_05733, APOSJ_43403, APOSJ_43402	TCONS_00004938.p1
OG0000277	APOSJ_62267, APOSJ_62266, APOSJ_62265, APOSJ_62268	TCONS_00030524.p1
OG0000279	APOSJ_08575	TCONS_00040129.p1
OG0000279	APOSJ_42374, APOSJ_42375, APOSJ_42373	TCONS_00032192.p1, TCONS_00049938.p1
OG0000280	APOSJ_56807, APOSJ_56808, APOSJ_56806, APOSJ_56805, APOSJ_56812, APOSJ_56804, APOSJ_56809, APOSJ_16370	TCONS_00028111.p1, TCONS_00028123.p1
OG0000280	APOSJ_41885	TCONS_00000870.p1
OG0000280	APOSJ_52307, APOSJ_52308, APOSJ_52309, APOSJ_52306, APOSJ_26319, APOSJ_11258	TCONS_00015123.p1
OG0000281	APOSJ_56317, APOSJ_13801, APOSJ_13800, APOSJ_56318	TCONS_00007285.p1, TCONS_00007284.p1
OG0000281	APOSJ_50639, APOSJ_50638	TCONS_00030938.p1
OG0000282	APOSJ_47266, APOSJ_47267, APOSJ_27457, APOSJ_27459, APOSJ_60254	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1
OG0000282	APOSJ_05524, APOSJ_05523	TCONS_00027175.p1
OG0000282	APOSJ_38656	TCONS_00027170.p1
OG0000282	APOSJ_60253	TCONS_00040339.p1, TCONS_00027173.p1
OG0000284	APOSJ_10417, APOSJ_10418, APOSJ_10415, APOSJ_10416, APOSJ_18390	TCONS_00016164.p1, TCONS_00016165.p1
OG0000284	APOSJ_46284, APOSJ_03823, APOSJ_03826	TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1
OG0000284	APOSJ_39193, APOSJ_17348, APOSJ_28614, APOSJ_45228, APOSJ_45230, APOSJ_45231, APOSJ_39192, APOSJ_45218	TCONS_00052670.p1
OG0000285	APOSJ_14865, APOSJ_60660, APOSJ_07150, APOSJ_52983, APOSJ_52980	TCONS_00001945.p1, TCONS_00000779.p1, TCONS_00051258.p1, TCONS_00050092.p1, TCONS_00051276.p1, TCONS_00008920.p1, TCONS_00008917.p1, TCONS_00008918.p1, TCONS_00040406.p1, TCONS_00018468.p1, TCONS_00023831.p1
OG0000285	APOSJ_06896, APOSJ_14958, APOSJ_14957, APOSJ_14954, APOSJ_28752, APOSJ_14955, APOSJ_14953, APOSJ_14952, APOSJ_14956, APOSJ_07141, APOSJ_52982, APOSJ_07144, APOSJ_52978, APOSJ_40336	TCONS_00043103.p1, TCONS_00054759.p1, TCONS_00043100.p1, TCONS_00043101.p1
OG0000287	APOSJ_05658, APOSJ_21722, APOSJ_05654, APOSJ_04438, APOSJ_04436, APOSJ_05655, APOSJ_21723, APOSJ_21721, APOSJ_05659, APOSJ_05652, APOSJ_05657, APOSJ_05651, APOSJ_27660, APOSJ_04439, APOSJ_04443, APOSJ_05653, APOSJ_27657, APOSJ_04437, APOSJ_04440, APOSJ_05656, APOSJ_21720, APOSJ_04442, APOSJ_04441	TCONS_00035908.p1, TCONS_00035885.p1, TCONS_00035872.p1, TCONS_00041236.p1, TCONS_00016530.p1
OG0000287	APOSJ_51091, APOSJ_51090, APOSJ_51089, APOSJ_51088, APOSJ_38290, APOSJ_38288, APOSJ_38291, APOSJ_38289	TCONS_00016501.p1
OG0000288	APOSJ_29684	TCONS_00026383.p1, TCONS_00026382.p1, TCONS_00018785.p1, TCONS_00025965.p1, TCONS_00053158.p1, TCONS_00053156.p1, TCONS_00053159.p1, TCONS_00053165.p1, TCONS_00025969.p1, TCONS_00025966.p1, TCONS_00025967.p1, TCONS_00025968.p1, TCONS_00017061.p1, TCONS_00017024.p1, TCONS_00017027.p1, TCONS_00017028.p1, TCONS_00018098.p1, TCONS_00018097.p1, TCONS_00001814.p1, TCONS_00000669.p1, TCONS_00011622.p1, TCONS_00017516.p1, TCONS_00017749.p1
OG0000289	APOSJ_33157, APOSJ_33156, APOSJ_09855	TCONS_00053984.p1
OG0000289	APOSJ_33872	TCONS_00052913.p1
OG0000289	APOSJ_27993, APOSJ_65375, APOSJ_27991, APOSJ_27992	TCONS_00023655.p1
OG0000289	APOSJ_30539, APOSJ_52482	TCONS_00025062.p1
OG0000290	APOSJ_13276, APOSJ_03600, APOSJ_42676, APOSJ_01554, APOSJ_60258, APOSJ_60259	TCONS_00016651.p1, TCONS_00019368.p1
OG0000290	APOSJ_52035, APOSJ_52036, APOSJ_50959, APOSJ_50958, APOSJ_60466, APOSJ_60464, APOSJ_36101, APOSJ_13924, APOSJ_60469, APOSJ_60463, APOSJ_60465, APOSJ_64524	TCONS_00036668.p1, TCONS_00036669.p1, TCONS_00036689.p1, TCONS_00042564.p1, TCONS_00042565.p1, TCONS_00042566.p1, TCONS_00050980.p1, TCONS_00050978.p1, TCONS_00050979.p1
OG0000291	APOSJ_14575, APOSJ_14576	TCONS_00021012.p1, TCONS_00032032.p1, TCONS_00046863.p1, TCONS_00045560.p1, TCONS_00031502.p1
OG0000291	APOSJ_34171	TCONS_00038913.p3, TCONS_00006912.p1
OG0000291	APOSJ_51645	TCONS_00024193.p1, TCONS_00043622.p1, TCONS_00041669.p1, TCONS_00039596.p1, TCONS_00037824.p1, TCONS_00000347.p1, TCONS_00045222.p1
OG0000291	APOSJ_34167, APOSJ_34170	TCONS_00003520.p1, TCONS_00035443.p1
OG0000292	APOSJ_40618	TCONS_00039574.p1, TCONS_00037551.p1, TCONS_00043468.p1, TCONS_00033091.p1
OG0000292	APOSJ_25813, APOSJ_25814	TCONS_00005882.p1, TCONS_00044409.p1, TCONS_00027400.p1, TCONS_00007156.p1, TCONS_00008795.p1, TCONS_00035881.p1, TCONS_00020949.p1
OG0000292	APOSJ_19542, APOSJ_52271, APOSJ_17190, APOSJ_17192, APOSJ_41963, APOSJ_46595, APOSJ_15078	TCONS_00006786.p1
OG0000294	APOSJ_04167, APOSJ_05888, APOSJ_48726, APOSJ_48724, APOSJ_48725, APOSJ_36699	TCONS_00037057.p1
OG0000294	APOSJ_33195, APOSJ_21737, APOSJ_50667, APOSJ_38939	TCONS_00005880.p1, TCONS_00003436.p1
OG0000294	APOSJ_06164	TCONS_00032177.p1, TCONS_00035770.p1, TCONS_00041376.p1
OG0000295	APOSJ_62972, APOSJ_62973	TCONS_00029629.p1, TCONS_00012326.p1, TCONS_00029630.p1
OG0000295	APOSJ_06147, APOSJ_62609, APOSJ_62610, APOSJ_62608	TCONS_00057179.p1
OG0000295	APOSJ_59605, APOSJ_01472, APOSJ_01473	TCONS_00013638.p1
OG0000296	APOSJ_21310	TCONS_00012101.p1
OG0000296	APOSJ_25457	TCONS_00029269.p1, TCONS_00029275.p1
OG0000296	APOSJ_14659	TCONS_00020516.p1
OG0000297	APOSJ_62006	TCONS_00044885.p1
OG0000298	APOSJ_48028	TCONS_00022103.p1
OG0000298	APOSJ_24665, APOSJ_24142, APOSJ_24664	TCONS_00036036.p1
OG0000298	APOSJ_05989	TCONS_00037892.p1, TCONS_00027497.p1
OG0000299	APOSJ_10153, APOSJ_54910, APOSJ_10154, APOSJ_07753, APOSJ_54689, APOSJ_19205, APOSJ_10155, APOSJ_56517, APOSJ_19209, APOSJ_19203, APOSJ_02076, APOSJ_07754, APOSJ_07751, APOSJ_10151, APOSJ_54913, APOSJ_54908	TCONS_00044751.p1
OG0000300	APOSJ_41874, APOSJ_28800, APOSJ_41879, APOSJ_41875, APOSJ_41873, APOSJ_41876, APOSJ_63137, APOSJ_28549, APOSJ_36168, APOSJ_28558	TCONS_00051728.p1, TCONS_00041285.p1
OG0000301	APOSJ_33400	TCONS_00046298.p1, TCONS_00030550.p1
OG0000301	APOSJ_59229, APOSJ_26104	TCONS_00030460.p1, TCONS_00030157.p1
OG0000301	APOSJ_09849, APOSJ_55647	TCONS_00026109.p1
OG0000301	APOSJ_21601, APOSJ_21602	TCONS_00030156.p1
OG0000302	APOSJ_51381, APOSJ_51398, APOSJ_20157, APOSJ_20149, APOSJ_57492, APOSJ_57490, APOSJ_57489, APOSJ_57491, APOSJ_38088, APOSJ_38087, APOSJ_61126, APOSJ_61125, APOSJ_61127, APOSJ_61128, APOSJ_24427, APOSJ_37881, APOSJ_37880, APOSJ_45797, APOSJ_58334, APOSJ_58335, APOSJ_49427, APOSJ_05490	TCONS_00042989.p1
OG0000303	APOSJ_59186	TCONS_00057177.p1
OG0000305	APOSJ_16809, APOSJ_16810	TCONS_00049715.p1
OG0000305	APOSJ_40824, APOSJ_24775, APOSJ_40822, APOSJ_40821, APOSJ_56693, APOSJ_55257, APOSJ_40827, APOSJ_56694, APOSJ_56692, APOSJ_40823, APOSJ_40826, APOSJ_56696, APOSJ_40820, APOSJ_56695	TCONS_00019745.p1
OG0000305	APOSJ_61171, APOSJ_39800, APOSJ_61170, APOSJ_61172	TCONS_00020377.p1, TCONS_00020272.p1, TCONS_00020270.p1
OG0000306	APOSJ_51562, APOSJ_52445, APOSJ_52426, APOSJ_62757, APOSJ_51564, APOSJ_62759, APOSJ_51560, APOSJ_51565, APOSJ_62758, APOSJ_51561, APOSJ_51563, APOSJ_51566	TCONS_00030411.p1, TCONS_00031228.p1, TCONS_00031225.p1, TCONS_00030417.p1
OG0000308	APOSJ_09139, APOSJ_09140	TCONS_00057161.p1
OG0000308	APOSJ_35582, APOSJ_35581, APOSJ_35580, APOSJ_35583	TCONS_00013898.p1
OG0000308	APOSJ_60204, APOSJ_60205, APOSJ_60207, APOSJ_60206	TCONS_00007411.p1
OG0000309	APOSJ_31742, APOSJ_31744, APOSJ_38095, APOSJ_13059, APOSJ_31741, APOSJ_44135, APOSJ_02069, APOSJ_38096, APOSJ_31738, APOSJ_44130, APOSJ_31743, APOSJ_44133, APOSJ_44138, APOSJ_44134, APOSJ_31740, APOSJ_31739, APOSJ_44136, APOSJ_38094, APOSJ_44131, APOSJ_44132, APOSJ_44137	TCONS_00047540.p1, TCONS_00047541.p1, TCONS_00047549.p1, TCONS_00048832.p1, TCONS_00022789.p1
OG0000310	APOSJ_34690, APOSJ_21748, APOSJ_34686, APOSJ_34691, APOSJ_22349, APOSJ_34687, APOSJ_34685, APOSJ_34688, APOSJ_12438, APOSJ_18029, APOSJ_12437, APOSJ_18026, APOSJ_18239, APOSJ_25168, APOSJ_56891, APOSJ_32507, APOSJ_15635, APOSJ_15633, APOSJ_15634, APOSJ_30536, APOSJ_17518	TCONS_00014167.p1
OG0000312	APOSJ_39476, APOSJ_46872	TCONS_00028086.p1
OG0000312	APOSJ_22704, APOSJ_22705, APOSJ_22709, APOSJ_22708, APOSJ_22706, APOSJ_22707	TCONS_00022862.p1
OG0000312	APOSJ_32409, APOSJ_32410	TCONS_00044132.p1, TCONS_00044224.p1
OG0000313	APOSJ_11709	TCONS_00042682.p1
OG0000313	APOSJ_53793	TCONS_00050469.p1
OG0000313	APOSJ_04005, APOSJ_04004	TCONS_00049016.p1
OG0000314	APOSJ_32529	TCONS_00010465.p1
OG0000314	APOSJ_58470	TCONS_00021202.p1, TCONS_00053431.p1, TCONS_00054558.p1
OG0000314	APOSJ_40666, APOSJ_54354	TCONS_00041694.p1, TCONS_00041695.p1
OG0000315	APOSJ_14927, APOSJ_14925, APOSJ_14926, APOSJ_28586, APOSJ_14924, APOSJ_14928	TCONS_00006045.p1
OG0000315	APOSJ_22543, APOSJ_22540, APOSJ_22544, APOSJ_22547, APOSJ_22542, APOSJ_22539, APOSJ_22545, APOSJ_22546, APOSJ_22541	TCONS_00057165.p1
OG0000315	APOSJ_07723, APOSJ_07722, APOSJ_07724, APOSJ_07725	TCONS_00047575.p1
OG0000316	APOSJ_18404, APOSJ_18403	TCONS_00030421.p1
OG0000316	APOSJ_36496, APOSJ_36497	TCONS_00029806.p1
OG0000316	APOSJ_64934, APOSJ_10285, APOSJ_52805	TCONS_00048792.p1
OG0000317	APOSJ_12106, APOSJ_04232, APOSJ_26327, APOSJ_64823, APOSJ_05082, APOSJ_64822, APOSJ_60051, APOSJ_10032, APOSJ_05078, APOSJ_05076, APOSJ_59082, APOSJ_04231, APOSJ_59097, APOSJ_64824, APOSJ_05074, APOSJ_05075	TCONS_00016456.p1
OG0000318	APOSJ_05287, APOSJ_06156, APOSJ_06155, APOSJ_06154, APOSJ_19978, APOSJ_19979	TCONS_00044139.p1, TCONS_00023104.p1, TCONS_00015987.p1, TCONS_00028759.p1, TCONS_00053495.p1, TCONS_00046115.p1, TCONS_00054543.p1
OG0000319	APOSJ_55218, APOSJ_55219	TCONS_00045349.p1
OG0000319	APOSJ_33693	TCONS_00055966.p1
OG0000320	APOSJ_61066	TCONS_00045590.p1, TCONS_00042260.p1, TCONS_00042259.p1, TCONS_00042313.p1, TCONS_00042314.p1, TCONS_00042315.p1, TCONS_00048838.p1, TCONS_00048834.p1, TCONS_00002671.p1, TCONS_00002668.p1, TCONS_00025060.p1, TCONS_00025135.p1, TCONS_00048145.p1
OG0000321	APOSJ_13937, APOSJ_22255	TCONS_00054648.p1
OG0000321	APOSJ_25171, APOSJ_25169, APOSJ_25170	TCONS_00042983.p1
OG0000321	APOSJ_48201	TCONS_00022869.p1
OG0000322	APOSJ_41973, APOSJ_41971, APOSJ_41972, APOSJ_26541, APOSJ_26539, APOSJ_64802, APOSJ_26540, APOSJ_44694, APOSJ_38132, APOSJ_38134, APOSJ_38694, APOSJ_08511, APOSJ_38133, APOSJ_38696	TCONS_00042436.p1, TCONS_00042439.p1, TCONS_00043750.p1, TCONS_00042966.p1, TCONS_00042965.p1
OG0000322	APOSJ_21497, APOSJ_20849, APOSJ_00920, APOSJ_00917, APOSJ_20847, APOSJ_00921, APOSJ_00922, APOSJ_00919, APOSJ_20846, APOSJ_16563	TCONS_00022689.p1
OG0000323	APOSJ_28275, APOSJ_46130, APOSJ_28270, APOSJ_47980, APOSJ_28272, APOSJ_31543, APOSJ_28274, APOSJ_28276	TCONS_00004750.p1
OG0000323	APOSJ_26703, APOSJ_25067, APOSJ_04365, APOSJ_25064, APOSJ_25066, APOSJ_20600	TCONS_00016624.p1
OG0000323	APOSJ_29958, APOSJ_56446, APOSJ_29959, APOSJ_29957	TCONS_00019989.p1
OG0000325	APOSJ_63762, APOSJ_54954, APOSJ_54952, APOSJ_54953, APOSJ_50627, APOSJ_50628, APOSJ_50626, APOSJ_18960, APOSJ_47857	TCONS_00026502.p1, TCONS_00026499.p1, TCONS_00036336.p1, TCONS_00036295.p1
OG0000326	APOSJ_48521, APOSJ_48518, APOSJ_27267, APOSJ_27268, APOSJ_48520, APOSJ_48519	TCONS_00022683.p1
OG0000328	APOSJ_26726, APOSJ_63032	TCONS_00027402.p1, TCONS_00027401.p1
OG0000328	APOSJ_57614, APOSJ_57616, APOSJ_57613, APOSJ_57615	TCONS_00020691.p1
OG0000329	APOSJ_62928, APOSJ_33711, APOSJ_01332, APOSJ_18484, APOSJ_36539, APOSJ_60553, APOSJ_60551, APOSJ_60546, APOSJ_18481, APOSJ_18480, APOSJ_01338, APOSJ_01335, APOSJ_18477, APOSJ_06966, APOSJ_01336, APOSJ_06967, APOSJ_60550, APOSJ_60554, APOSJ_06968, APOSJ_60549, APOSJ_06965, APOSJ_06963, APOSJ_01334, APOSJ_18482, APOSJ_01339, APOSJ_18483, APOSJ_08295, APOSJ_18485, APOSJ_43929, APOSJ_18479, APOSJ_01337, APOSJ_43939, APOSJ_60552, APOSJ_60545, APOSJ_18478, APOSJ_43938, APOSJ_01333	TCONS_00021560.p1
OG0000330	APOSJ_44837, APOSJ_02086, APOSJ_09221, APOSJ_46055, APOSJ_46059, APOSJ_46058, APOSJ_46056, APOSJ_46057, APOSJ_31070, APOSJ_31065, APOSJ_06250, APOSJ_39520, APOSJ_06252, APOSJ_20670, APOSJ_06251, APOSJ_39519, APOSJ_46054, APOSJ_20970, APOSJ_35190, APOSJ_35191, APOSJ_20963, APOSJ_19295, APOSJ_03835, APOSJ_03832, APOSJ_03833, APOSJ_03834, APOSJ_47168, APOSJ_26905, APOSJ_47169, APOSJ_26907, APOSJ_26904, APOSJ_03910, APOSJ_56673, APOSJ_56669, APOSJ_56670, APOSJ_56674, APOSJ_56675, APOSJ_08788, APOSJ_56676, APOSJ_13440	TCONS_00009100.p1, TCONS_00009110.p1, TCONS_00009112.p1, TCONS_00009108.p1, TCONS_00009106.p1, TCONS_00044309.p1, TCONS_00016177.p1, TCONS_00015262.p1, TCONS_00010904.p1, TCONS_00009102.p1, TCONS_00009098.p1, TCONS_00010903.p1, TCONS_00010855.p1, TCONS_00009539.p1, TCONS_00003482.p1
OG0000333	APOSJ_30306	TCONS_00014899.p1
OG0000335	APOSJ_14697, APOSJ_14696, APOSJ_22487, APOSJ_28166, APOSJ_49860, APOSJ_49859, APOSJ_28165, APOSJ_28170, APOSJ_63834, APOSJ_13983, APOSJ_63817, APOSJ_56383, APOSJ_56382, APOSJ_56381, APOSJ_56380, APOSJ_56379, APOSJ_49862, APOSJ_49856, APOSJ_49857, APOSJ_49858, APOSJ_28164, APOSJ_42714, APOSJ_44255	TCONS_00012189.p1, TCONS_00020724.p1, TCONS_00007511.p1, TCONS_00054147.p1, TCONS_00054185.p1, TCONS_00054144.p1, TCONS_00054184.p1, TCONS_00046608.p1, TCONS_00054148.p1, TCONS_00054149.p1, TCONS_00045488.p1, TCONS_00046609.p1, TCONS_00046610.p1, TCONS_00036735.p1, TCONS_00007176.p1, TCONS_00038161.p1, TCONS_00038162.p1, TCONS_00014280.p1, TCONS_00014279.p1, TCONS_00035644.p1, TCONS_00013023.p1, TCONS_00011030.p1, TCONS_00025485.p1, TCONS_00025483.p1, TCONS_00025484.p1, TCONS_00024110.p1, TCONS_00025490.p1, TCONS_00025481.p1, TCONS_00037219.p1
OG0000336	APOSJ_15661	TCONS_00051417.p1, TCONS_00016737.p1
OG0000336	APOSJ_10064, APOSJ_50230, APOSJ_48366, APOSJ_60887, APOSJ_30584, APOSJ_62224, APOSJ_21031	TCONS_00020399.p1, TCONS_00020788.p1
OG0000336	APOSJ_35079	TCONS_00025691.p1
OG0000337	APOSJ_53818, APOSJ_28527, APOSJ_16203, APOSJ_59099, APOSJ_53812, APOSJ_36653, APOSJ_16201	TCONS_00039562.p1, TCONS_00033618.p1, TCONS_00047087.p1
OG0000337	APOSJ_21771, APOSJ_57566, APOSJ_07005, APOSJ_21769, APOSJ_07003, APOSJ_07002, APOSJ_51996, APOSJ_51995, APOSJ_51994, APOSJ_34177, APOSJ_34175, APOSJ_34178, APOSJ_34179, APOSJ_38572	TCONS_00036243.p1, TCONS_00040577.p1, TCONS_00045791.p1, TCONS_00025995.p1
OG0000337	APOSJ_02724	TCONS_00013368.p1, TCONS_00027151.p1, TCONS_00033799.p1
OG0000337	APOSJ_39363, APOSJ_39364, APOSJ_45404, APOSJ_45402, APOSJ_45399	TCONS_00049898.p1, TCONS_00038626.p1, TCONS_00026267.p1
OG0000338	APOSJ_10692, APOSJ_10694, APOSJ_02809, APOSJ_10693, APOSJ_02811	TCONS_00006807.p1
OG0000338	APOSJ_00112, APOSJ_00111, APOSJ_00677, APOSJ_45546	TCONS_00006253.p1
OG0000338	APOSJ_44495, APOSJ_07064, APOSJ_29226, APOSJ_44489	TCONS_00007127.p1
OG0000339	APOSJ_20108, APOSJ_20109, APOSJ_20110	TCONS_00014499.p1
OG0000340	APOSJ_11760	TCONS_00004714.p1, TCONS_00013357.p1
OG0000340	APOSJ_28850, APOSJ_28849	TCONS_00013354.p1
OG0000340	APOSJ_17805	TCONS_00007937.p1
OG0000340	APOSJ_45561	TCONS_00003047.p1, TCONS_00003048.p1, TCONS_00029469.p1, TCONS_00029468.p1, TCONS_00028607.p1, TCONS_00028558.p1, TCONS_00008991.p1, TCONS_00000016.p1, TCONS_00034378.p1
OG0000341	APOSJ_03445, APOSJ_23445, APOSJ_17682, APOSJ_41709, APOSJ_41702, APOSJ_35726, APOSJ_61591, APOSJ_45814, APOSJ_23449, APOSJ_29465, APOSJ_17684, APOSJ_29467, APOSJ_41707, APOSJ_29464, APOSJ_23454, APOSJ_23451, APOSJ_23447, APOSJ_53604, APOSJ_17678, APOSJ_35722, APOSJ_17681, APOSJ_23448, APOSJ_03455, APOSJ_35721, APOSJ_16959, APOSJ_29462, APOSJ_29463, APOSJ_17973, APOSJ_35719, APOSJ_29470, APOSJ_60840, APOSJ_47893, APOSJ_48475, APOSJ_35725, APOSJ_41701, APOSJ_00579, APOSJ_50822, APOSJ_41706, APOSJ_53605, APOSJ_23453, APOSJ_41703, APOSJ_03448, APOSJ_29469, APOSJ_23452, APOSJ_29466, APOSJ_17685, APOSJ_00578, APOSJ_03456, APOSJ_41708, APOSJ_03449, APOSJ_19831, APOSJ_50760, APOSJ_03451, APOSJ_23950, APOSJ_47894, APOSJ_41705, APOSJ_47895, APOSJ_17683, APOSJ_23450, APOSJ_35720, APOSJ_35724, APOSJ_35723	TCONS_00045365.p1
OG0000342	APOSJ_48140	TCONS_00049425.p1
OG0000342	APOSJ_60948, APOSJ_37536, APOSJ_23328, APOSJ_53143, APOSJ_29987, APOSJ_29986, APOSJ_29985, APOSJ_29988, APOSJ_29984, APOSJ_22860	TCONS_00044039.p1
OG0000343	APOSJ_15104, APOSJ_32928, APOSJ_15103, APOSJ_08513, APOSJ_24547, APOSJ_51511, APOSJ_24540, APOSJ_24542, APOSJ_24544, APOSJ_01648, APOSJ_08514, APOSJ_24819, APOSJ_30376, APOSJ_24541, APOSJ_15106, APOSJ_15101, APOSJ_29496, APOSJ_24543, APOSJ_15102, APOSJ_64379, APOSJ_51510, APOSJ_54373, APOSJ_20828, APOSJ_08518, APOSJ_24853, APOSJ_24548, APOSJ_32929, APOSJ_15105, APOSJ_32927, APOSJ_24872, APOSJ_32930, APOSJ_15107, APOSJ_20826, APOSJ_20827, APOSJ_32931	TCONS_00000994.p1
OG0000344	APOSJ_39994, APOSJ_39996	TCONS_00006468.p1
OG0000345	APOSJ_52678, APOSJ_07295, APOSJ_34999, APOSJ_36470	TCONS_00030626.p1, TCONS_00008130.p1, TCONS_00030018.p1
OG0000345	APOSJ_41595	TCONS_00031146.p1
OG0000346	APOSJ_29531, APOSJ_61448	TCONS_00053050.p1, TCONS_00053093.p1, TCONS_00053053.p1, TCONS_00045309.p1, TCONS_00053051.p1, TCONS_00053095.p1
OG0000347	APOSJ_14005	TCONS_00004922.p1
OG0000347	APOSJ_34363, APOSJ_34364	TCONS_00042248.p1, TCONS_00042297.p1
OG0000348	APOSJ_39170, APOSJ_39169, APOSJ_39168, APOSJ_32004, APOSJ_32002	TCONS_00036284.p1
OG0000348	APOSJ_43787, APOSJ_43790, APOSJ_43788, APOSJ_43789, APOSJ_08127	TCONS_00046244.p1, TCONS_00023952.p1, TCONS_00036333.p1, TCONS_00046996.p1
OG0000349	APOSJ_14427, APOSJ_27274, APOSJ_63954	TCONS_00024621.p1, TCONS_00025530.p1, TCONS_00023734.p1, TCONS_00045298.p1, TCONS_00009200.p1, TCONS_00023272.p1
OG0000350	APOSJ_06886	TCONS_00018385.p1
OG0000350	APOSJ_52021	TCONS_00031434.p1
OG0000350	APOSJ_08696	TCONS_00009755.p1
OG0000350	APOSJ_04665	TCONS_00009756.p1
OG0000352	APOSJ_48080, APOSJ_28130, APOSJ_28131, APOSJ_48097, APOSJ_37856, APOSJ_28133, APOSJ_48091, APOSJ_28132	TCONS_00053533.p1
OG0000353	APOSJ_16942, APOSJ_16939, APOSJ_16941, APOSJ_16946, APOSJ_16944, APOSJ_16943, APOSJ_16945, APOSJ_37595, APOSJ_45893	TCONS_00030001.p1
OG0000355	APOSJ_45487	TCONS_00041836.p1
OG0000355	APOSJ_32639, APOSJ_32638, APOSJ_32635, APOSJ_32641, APOSJ_32640, APOSJ_33829, APOSJ_50142, APOSJ_33831, APOSJ_50131, APOSJ_50138, APOSJ_33830	TCONS_00006936.p1, TCONS_00043211.p1, TCONS_00021948.p1, TCONS_00021943.p1
OG0000355	APOSJ_50175	TCONS_00007022.p1, TCONS_00048534.p1
OG0000356	APOSJ_15953, APOSJ_15952, APOSJ_59299, APOSJ_59298, APOSJ_59296, APOSJ_59297	TCONS_00030074.p1
OG0000356	APOSJ_64937, APOSJ_05950, APOSJ_05947, APOSJ_37726, APOSJ_37725, APOSJ_05945, APOSJ_05949, APOSJ_05948	TCONS_00024735.p1, TCONS_00024640.p1
OG0000357	APOSJ_63907	TCONS_00006771.p1
OG0000357	APOSJ_38025, APOSJ_38027	TCONS_00006770.p1
OG0000357	APOSJ_00277, APOSJ_00279	TCONS_00048191.p1
OG0000358	APOSJ_19806, APOSJ_19805, APOSJ_03259, APOSJ_42533	TCONS_00037242.p1
OG0000358	APOSJ_64121	TCONS_00046701.p1
OG0000358	APOSJ_18215	TCONS_00037179.p1, TCONS_00037161.p1
OG0000358	APOSJ_01731, APOSJ_01730, APOSJ_61732, APOSJ_01733, APOSJ_01729, APOSJ_01732	TCONS_00021276.p1, TCONS_00021752.p1
OG0000359	APOSJ_62175	TCONS_00013824.p1
OG0000359	APOSJ_16379, APOSJ_02526, APOSJ_54329, APOSJ_47705, APOSJ_47709, APOSJ_41566, APOSJ_47712, APOSJ_41559, APOSJ_41565, APOSJ_41561, APOSJ_47707	TCONS_00021739.p1, TCONS_00012252.p1
OG0000359	APOSJ_07099, APOSJ_60485	TCONS_00042042.p1
OG0000360	APOSJ_20116, APOSJ_57466, APOSJ_57469, APOSJ_57467, APOSJ_20121, APOSJ_57465, APOSJ_24081	TCONS_00056135.p1
OG0000360	APOSJ_26618, APOSJ_26619	TCONS_00047755.p1
OG0000363	APOSJ_32825, APOSJ_32826	TCONS_00009940.p1, TCONS_00009923.p1
OG0000363	APOSJ_20403, APOSJ_64756	TCONS_00006052.p1, TCONS_00002464.p1
OG0000363	APOSJ_61102, APOSJ_61101	TCONS_00004630.p1, TCONS_00004640.p1
OG0000364	APOSJ_33364, APOSJ_64777, APOSJ_64799	TCONS_00018286.p1, TCONS_00018299.p1
OG0000364	APOSJ_63688, APOSJ_37253, APOSJ_10300, APOSJ_10302, APOSJ_63689, APOSJ_10303, APOSJ_10301, APOSJ_10306, APOSJ_10305, APOSJ_10304, APOSJ_36232, APOSJ_17201	TCONS_00018279.p1, TCONS_00018290.p1, TCONS_00017256.p1, TCONS_00017257.p1, TCONS_00018289.p1, TCONS_00018297.p1, TCONS_00018296.p1, TCONS_00001102.p1, TCONS_00018287.p1, TCONS_00018291.p1, TCONS_00018285.p1
OG0000365	APOSJ_13509, APOSJ_13508	TCONS_00053833.p1
OG0000365	APOSJ_08104	TCONS_00002093.p1
OG0000366	APOSJ_01188	TCONS_00017995.p1
OG0000367	APOSJ_19974, APOSJ_19975, APOSJ_33317, APOSJ_33318, APOSJ_33310, APOSJ_33311, APOSJ_33314, APOSJ_03230, APOSJ_33313, APOSJ_33316, APOSJ_33312, APOSJ_33315	TCONS_00049440.p1
OG0000367	APOSJ_03162, APOSJ_03161, APOSJ_19437	TCONS_00017935.p1
OG0000369	APOSJ_04289	TCONS_00000790.p1
OG0000370	APOSJ_22828, APOSJ_22829	TCONS_00026441.p1
OG0000371	APOSJ_46362, APOSJ_46363	TCONS_00032709.p1
OG0000371	APOSJ_17904	TCONS_00015309.p1, TCONS_00016386.p1
OG0000371	APOSJ_07649, APOSJ_07648	TCONS_00036166.p1, TCONS_00033172.p1, TCONS_00047791.p1, TCONS_00020992.p1, TCONS_00022299.p1, TCONS_00033074.p1
OG0000372	APOSJ_32309, APOSJ_49281	TCONS_00057185.p1
OG0000372	APOSJ_64678, APOSJ_60619, APOSJ_64680, APOSJ_64679	TCONS_00044124.p1
OG0000372	APOSJ_37509	TCONS_00055414.p1
