Orthogroup	APOSJ_ok	LYTVA_ok
OG0000546	APOSJ_41944	LYTVA_07647
OG0000547	APOSJ_39542, APOSJ_39544, APOSJ_08245, APOSJ_39543, APOSJ_39541, APOSJ_47393	LYTVA_26293, LYTVA_02708
OG0000548	APOSJ_60326	LYTVA_06015
OG0000550	APOSJ_18808	LYTVA_16411
OG0000550	APOSJ_63307, APOSJ_63306	LYTVA_10848
OG0000551	APOSJ_20535, APOSJ_20534	LYTVA_09908, LYTVA_12970, LYTVA_25441, LYTVA_01943, LYTVA_20915, LYTVA_09909
OG0000552	APOSJ_12181, APOSJ_62306, APOSJ_62314, APOSJ_62315	LYTVA_03254
OG0000552	APOSJ_19359, APOSJ_14481, APOSJ_50223, APOSJ_37535, APOSJ_14484, APOSJ_19362, APOSJ_14480, APOSJ_14485, APOSJ_50222, APOSJ_14483	LYTVA_15858
OG0000553	APOSJ_14728	LYTVA_09391
OG0000554	APOSJ_51797	LYTVA_09845
OG0000555	APOSJ_35907, APOSJ_35910, APOSJ_35909, APOSJ_35906, APOSJ_35913, APOSJ_35914, APOSJ_35908, APOSJ_35905	LYTVA_01537, LYTVA_11829, LYTVA_11830, LYTVA_27810, LYTVA_25801
OG0000560	APOSJ_42593	LYTVA_16609
OG0000560	APOSJ_08220, APOSJ_08218	LYTVA_28476
OG0000561	APOSJ_36051, APOSJ_59312, APOSJ_59302, APOSJ_59313, APOSJ_59329, APOSJ_05263, APOSJ_20913, APOSJ_20912, APOSJ_20911, APOSJ_20910, APOSJ_59308, APOSJ_20909, APOSJ_44883, APOSJ_14002, APOSJ_44884	LYTVA_29146
OG0000562	APOSJ_05019, APOSJ_05018	LYTVA_01419
OG0000563	APOSJ_47173	LYTVA_08446, LYTVA_08447, LYTVA_00186, LYTVA_03052, LYTVA_07652, LYTVA_11594, LYTVA_14329, LYTVA_18410, LYTVA_14185, LYTVA_14184, LYTVA_03057, LYTVA_03056, LYTVA_01124, LYTVA_21200, LYTVA_20551, LYTVA_03054, LYTVA_16646, LYTVA_16641, LYTVA_00187
OG0000564	APOSJ_45514	LYTVA_23030, LYTVA_26193
OG0000565	APOSJ_16911, APOSJ_46831, APOSJ_42362, APOSJ_52606, APOSJ_01300, APOSJ_17008, APOSJ_17007, APOSJ_34667, APOSJ_34668, APOSJ_34666, APOSJ_34672, APOSJ_34670	LYTVA_01862, LYTVA_07046, LYTVA_01851, LYTVA_24437, LYTVA_01567
OG0000566	APOSJ_56114, APOSJ_08789	LYTVA_16321
OG0000566	APOSJ_08632, APOSJ_08631	LYTVA_16285
OG0000567	APOSJ_64692	LYTVA_27754
OG0000567	APOSJ_28174	LYTVA_12299
OG0000567	APOSJ_40875	LYTVA_13542, LYTVA_02323
OG0000568	APOSJ_47599	LYTVA_10470
OG0000568	APOSJ_48063, APOSJ_18024	LYTVA_15169, LYTVA_08231, LYTVA_23287
OG0000569	APOSJ_24002	LYTVA_21040
OG0000569	APOSJ_15817	LYTVA_01796
OG0000570	APOSJ_22652, APOSJ_12030, APOSJ_22655, APOSJ_12021, APOSJ_22654, APOSJ_01124, APOSJ_22653, APOSJ_01114	LYTVA_13446
OG0000570	APOSJ_56456	LYTVA_13447
OG0000570	APOSJ_04515	LYTVA_13452, LYTVA_24675
OG0000571	APOSJ_40394	LYTVA_20884
OG0000571	APOSJ_58858	LYTVA_23207, LYTVA_10561, LYTVA_15566
OG0000571	APOSJ_59740, APOSJ_59741, APOSJ_59742	LYTVA_29572
OG0000573	APOSJ_25331, APOSJ_24862	LYTVA_17570
OG0000574	APOSJ_35049	LYTVA_26701
OG0000574	APOSJ_02665	LYTVA_10809
OG0000575	APOSJ_19463, APOSJ_41628, APOSJ_41627	LYTVA_27938
OG0000576	APOSJ_37886, APOSJ_57885, APOSJ_37889, APOSJ_19418, APOSJ_13718, APOSJ_37885, APOSJ_60114, APOSJ_37891, APOSJ_37887, APOSJ_60113, APOSJ_57887, APOSJ_37890, APOSJ_19419, APOSJ_37888	LYTVA_26208
OG0000577	APOSJ_40312, APOSJ_40311, APOSJ_31969, APOSJ_38908, APOSJ_38953, APOSJ_31963, APOSJ_31965, APOSJ_31970, APOSJ_31964, APOSJ_31967, APOSJ_43687, APOSJ_43713, APOSJ_43715, APOSJ_59300, APOSJ_59301	LYTVA_02305, LYTVA_28178, LYTVA_22662, LYTVA_02877, LYTVA_15709, LYTVA_27457
OG0000578	APOSJ_37736, APOSJ_36341	LYTVA_22088
OG0000579	APOSJ_42746, APOSJ_42747, APOSJ_42749, APOSJ_42748	LYTVA_05380
OG0000580	APOSJ_19379, APOSJ_19380, APOSJ_57471, APOSJ_19381, APOSJ_19378	LYTVA_27127
OG0000580	APOSJ_24045	LYTVA_15310
OG0000580	APOSJ_16960	LYTVA_17855, LYTVA_06002
OG0000581	APOSJ_08673, APOSJ_32969	LYTVA_01246
OG0000581	APOSJ_36499	LYTVA_20217
OG0000582	APOSJ_53689, APOSJ_53692, APOSJ_53688, APOSJ_53690, APOSJ_53691, APOSJ_16083, APOSJ_53686, APOSJ_53687	LYTVA_16729
OG0000583	APOSJ_25494, APOSJ_14454, APOSJ_07547, APOSJ_32741	LYTVA_02410
OG0000584	APOSJ_16630	LYTVA_24718
OG0000585	APOSJ_23455, APOSJ_16969, APOSJ_23456, APOSJ_23457	LYTVA_24374
OG0000586	APOSJ_09381, APOSJ_58586, APOSJ_39621, APOSJ_09383, APOSJ_58587, APOSJ_39620, APOSJ_47664, APOSJ_39624, APOSJ_39622, APOSJ_58592, APOSJ_58591, APOSJ_58584, APOSJ_58590, APOSJ_09384, APOSJ_09375, APOSJ_09379, APOSJ_39625, APOSJ_58589, APOSJ_39617, APOSJ_39619, APOSJ_09378, APOSJ_09376, APOSJ_39618, APOSJ_09382, APOSJ_09380, APOSJ_39623	LYTVA_28319
OG0000587	APOSJ_00369, APOSJ_16879, APOSJ_16876, APOSJ_16875, APOSJ_10738, APOSJ_16880, APOSJ_53960, APOSJ_40785, APOSJ_53959, APOSJ_16878, APOSJ_40787, APOSJ_53961, APOSJ_16877, APOSJ_53958	LYTVA_14343, LYTVA_26577
OG0000587	APOSJ_63799, APOSJ_63803	LYTVA_09394
OG0000588	APOSJ_23279, APOSJ_53706, APOSJ_58179, APOSJ_53698, APOSJ_53701, APOSJ_53704, APOSJ_58178, APOSJ_58181, APOSJ_58176, APOSJ_58180, APOSJ_53703, APOSJ_58177, APOSJ_53700, APOSJ_53705, APOSJ_53702, APOSJ_53699	LYTVA_02313
OG0000589	APOSJ_48412, APOSJ_48413, APOSJ_34674, APOSJ_34676	LYTVA_27829
OG0000590	APOSJ_20507, APOSJ_20506	LYTVA_12360
OG0000590	APOSJ_15177, APOSJ_15179, APOSJ_15178, APOSJ_15175, APOSJ_15174, APOSJ_29829, APOSJ_15181, APOSJ_42654, APOSJ_15173, APOSJ_15180	LYTVA_14114
OG0000591	APOSJ_27883, APOSJ_27882	LYTVA_18700
OG0000591	APOSJ_28460	LYTVA_26896
OG0000592	APOSJ_22050, APOSJ_22053	LYTVA_06892
OG0000594	APOSJ_44319	LYTVA_00318
OG0000594	APOSJ_44042, APOSJ_05859, APOSJ_05860, APOSJ_05861	LYTVA_12514
OG0000596	APOSJ_03685	LYTVA_07299, LYTVA_06614
OG0000596	APOSJ_47768, APOSJ_60247, APOSJ_58814	LYTVA_11282, LYTVA_24761, LYTVA_22752
OG0000596	APOSJ_55581, APOSJ_55580	LYTVA_14015, LYTVA_13352
OG0000596	APOSJ_06107	LYTVA_09861
OG0000596	APOSJ_31064	LYTVA_09377, LYTVA_23465, LYTVA_27051
OG0000597	APOSJ_21422, APOSJ_21418, APOSJ_04909, APOSJ_57316, APOSJ_21420, APOSJ_21421	LYTVA_08995, LYTVA_09001
OG0000598	APOSJ_37469, APOSJ_37468, APOSJ_50349, APOSJ_23519, APOSJ_17416, APOSJ_11114, APOSJ_28299, APOSJ_11113, APOSJ_23516, APOSJ_23518, APOSJ_23517, APOSJ_57578, APOSJ_17412, APOSJ_17411, APOSJ_28295	LYTVA_23418
OG0000598	APOSJ_28564, APOSJ_31194	LYTVA_28334
OG0000599	APOSJ_22010	LYTVA_09713
OG0000599	APOSJ_64484	LYTVA_08248
OG0000599	APOSJ_28478, APOSJ_47465	LYTVA_29510
OG0000599	APOSJ_08302	LYTVA_03733
OG0000600	APOSJ_44016, APOSJ_44015	LYTVA_06939
OG0000600	APOSJ_39498, APOSJ_39903, APOSJ_47007	LYTVA_30191
OG0000601	APOSJ_33394, APOSJ_33396, APOSJ_33395, APOSJ_33392, APOSJ_11331, APOSJ_11332	LYTVA_25885, LYTVA_09449, LYTVA_06884
OG0000602	APOSJ_36710	LYTVA_06542
OG0000602	APOSJ_64995, APOSJ_64996, APOSJ_53746	LYTVA_02334, LYTVA_28424
OG0000603	APOSJ_36984, APOSJ_36983, APOSJ_03111, APOSJ_03109, APOSJ_03112, APOSJ_36982, APOSJ_45011, APOSJ_03108, APOSJ_03110, APOSJ_36985, APOSJ_19038, APOSJ_19039, APOSJ_03113, APOSJ_31540	LYTVA_12055
OG0000604	APOSJ_39570, APOSJ_27200, APOSJ_27202, APOSJ_27201	LYTVA_15560
OG0000609	APOSJ_36177, APOSJ_36178, APOSJ_36176	LYTVA_12338
OG0000609	APOSJ_35277, APOSJ_35274, APOSJ_35275, APOSJ_21281, APOSJ_35276, APOSJ_35273, APOSJ_35280, APOSJ_35278, APOSJ_35279, APOSJ_65014	LYTVA_28306, LYTVA_08875
OG0000610	APOSJ_44592, APOSJ_48730, APOSJ_48733, APOSJ_44594, APOSJ_32373, APOSJ_48732, APOSJ_12629, APOSJ_26159, APOSJ_30078, APOSJ_12616, APOSJ_12619, APOSJ_26161, APOSJ_26160, APOSJ_48729, APOSJ_44590, APOSJ_44591, APOSJ_44593, APOSJ_44605, APOSJ_48728, APOSJ_30091, APOSJ_36712, APOSJ_12550, APOSJ_05618, APOSJ_26158, APOSJ_12618, APOSJ_48731, APOSJ_48727, APOSJ_30075, APOSJ_33891, APOSJ_30083, APOSJ_26162	LYTVA_17940
OG0000611	APOSJ_58652	LYTVA_21486
OG0000612	APOSJ_36472, APOSJ_36473, APOSJ_36471, APOSJ_27937, APOSJ_36474	LYTVA_17035
OG0000612	APOSJ_22169, APOSJ_22170	LYTVA_18667
OG0000613	APOSJ_24758, APOSJ_04123, APOSJ_24760, APOSJ_24759	LYTVA_03372
OG0000613	APOSJ_63879, APOSJ_55759	LYTVA_25492
OG0000614	APOSJ_61422, APOSJ_61425, APOSJ_61423, APOSJ_55769	LYTVA_22760, LYTVA_07728
OG0000614	APOSJ_23954, APOSJ_23956, APOSJ_23952, APOSJ_15769, APOSJ_23953, APOSJ_15768, APOSJ_23958, APOSJ_23955, APOSJ_50604, APOSJ_46891, APOSJ_50612, APOSJ_50608, APOSJ_01965, APOSJ_01969, APOSJ_50607, APOSJ_46896, APOSJ_50613, APOSJ_50611, APOSJ_50609, APOSJ_01967, APOSJ_01968, APOSJ_01966, APOSJ_50610, APOSJ_01964	LYTVA_08490
OG0000615	APOSJ_22324, APOSJ_22321, APOSJ_22323, APOSJ_22322	LYTVA_29719
OG0000616	APOSJ_38805, APOSJ_09030, APOSJ_38801, APOSJ_09037, APOSJ_59177, APOSJ_59175, APOSJ_38800, APOSJ_59183, APOSJ_38802, APOSJ_09041, APOSJ_38804, APOSJ_59182, APOSJ_38799, APOSJ_28771, APOSJ_00175, APOSJ_59180, APOSJ_59181, APOSJ_59176, APOSJ_59178, APOSJ_38806, APOSJ_09031, APOSJ_38803, APOSJ_59179, APOSJ_09033, APOSJ_01010, APOSJ_49619, APOSJ_38798, APOSJ_00174	LYTVA_22938
OG0000617	APOSJ_18872, APOSJ_49648, APOSJ_45738, APOSJ_45737	LYTVA_12604
OG0000617	APOSJ_30533	LYTVA_11479, LYTVA_25974
OG0000619	APOSJ_49747, APOSJ_41928, APOSJ_49744, APOSJ_49011, APOSJ_49040, APOSJ_49748, APOSJ_59158, APOSJ_59185	LYTVA_00565
OG0000621	APOSJ_29617, APOSJ_29614, APOSJ_29616, APOSJ_29615	LYTVA_18297
OG0000621	APOSJ_40335, APOSJ_12052, APOSJ_12055, APOSJ_12053, APOSJ_12054	LYTVA_29585, LYTVA_10504
OG0000621	APOSJ_61878	LYTVA_28525
OG0000621	APOSJ_09780	LYTVA_22141
OG0000623	APOSJ_58237, APOSJ_58239	LYTVA_05482
OG0000623	APOSJ_54571, APOSJ_53585, APOSJ_53583, APOSJ_64252	LYTVA_02662
OG0000624	APOSJ_38044, APOSJ_11261, APOSJ_38250, APOSJ_38042, APOSJ_06061, APOSJ_38043, APOSJ_38046, APOSJ_06064	LYTVA_17510
OG0000624	APOSJ_14652, APOSJ_14653, APOSJ_47525, APOSJ_14646, APOSJ_26556, APOSJ_47513, APOSJ_23669, APOSJ_53610	LYTVA_22160
OG0000624	APOSJ_05320, APOSJ_05319, APOSJ_58963, APOSJ_09193	LYTVA_15747
OG0000625	APOSJ_32034, APOSJ_32035, APOSJ_50448, APOSJ_32036, APOSJ_32037	LYTVA_04065
OG0000627	APOSJ_30106, APOSJ_30105	LYTVA_13220
OG0000628	APOSJ_34817, APOSJ_34816	LYTVA_13954
OG0000628	APOSJ_11646, APOSJ_11647, APOSJ_11644, APOSJ_11645	LYTVA_03881
OG0000629	APOSJ_36364	LYTVA_20124
OG0000629	APOSJ_31695, APOSJ_18454, APOSJ_31689, APOSJ_31692, APOSJ_31697, APOSJ_31696, APOSJ_31691, APOSJ_18457	LYTVA_03778, LYTVA_25763
OG0000629	APOSJ_35014, APOSJ_12580, APOSJ_35013, APOSJ_35012, APOSJ_12579, APOSJ_12578, APOSJ_35011	LYTVA_20962, LYTVA_17253
OG0000633	APOSJ_39665, APOSJ_39666	LYTVA_19987
OG0000633	APOSJ_13030	LYTVA_01457, LYTVA_01459
OG0000634	APOSJ_45060, APOSJ_45061, APOSJ_21324, APOSJ_58639, APOSJ_45059, APOSJ_34473	LYTVA_05392, LYTVA_17198
OG0000635	APOSJ_04418	LYTVA_07426
OG0000636	APOSJ_03510, APOSJ_03511, APOSJ_03509, APOSJ_03508	LYTVA_29351
OG0000637	APOSJ_58608, APOSJ_58607, APOSJ_58605, APOSJ_58606	LYTVA_13438
OG0000638	APOSJ_08704, APOSJ_08703, APOSJ_59548, APOSJ_08709, APOSJ_16899, APOSJ_08706, APOSJ_08708, APOSJ_08705, APOSJ_02754, APOSJ_08707, APOSJ_59541, APOSJ_34781, APOSJ_15486	LYTVA_29372, LYTVA_03530, LYTVA_21743
OG0000639	APOSJ_22789, APOSJ_22790	LYTVA_07276
OG0000639	APOSJ_29300	LYTVA_20363
OG0000642	APOSJ_55400, APOSJ_08507	LYTVA_03860, LYTVA_03859
OG0000642	APOSJ_61954, APOSJ_09617, APOSJ_09613, APOSJ_09612, APOSJ_61958, APOSJ_61952, APOSJ_09616, APOSJ_35529	LYTVA_07734
OG0000645	APOSJ_07674, APOSJ_07676, APOSJ_37086, APOSJ_37082, APOSJ_36166, APOSJ_27854, APOSJ_27848, APOSJ_27852, APOSJ_21898, APOSJ_07673, APOSJ_16115, APOSJ_10266, APOSJ_21892, APOSJ_16114, APOSJ_21894, APOSJ_21895, APOSJ_12075, APOSJ_16113, APOSJ_10265, APOSJ_16116, APOSJ_16118, APOSJ_16117, APOSJ_27849, APOSJ_27851, APOSJ_27853, APOSJ_36167, APOSJ_43353, APOSJ_37083, APOSJ_37077, APOSJ_37085, APOSJ_32060, APOSJ_27855	LYTVA_28374
OG0000646	APOSJ_13193, APOSJ_13194	LYTVA_01801, LYTVA_17076
OG0000647	APOSJ_64340, APOSJ_64336, APOSJ_56838, APOSJ_13497, APOSJ_64335, APOSJ_13605, APOSJ_56265, APOSJ_56212, APOSJ_56264, APOSJ_64339, APOSJ_56266, APOSJ_64338, APOSJ_58434, APOSJ_64334, APOSJ_64337	LYTVA_09133, LYTVA_17054, LYTVA_07018, LYTVA_08785
OG0000648	APOSJ_31281, APOSJ_31280, APOSJ_62481	LYTVA_04746
OG0000648	APOSJ_03785	LYTVA_13183
OG0000650	APOSJ_60931, APOSJ_64716	LYTVA_00920
OG0000651	APOSJ_14754, APOSJ_57659, APOSJ_57666, APOSJ_01259, APOSJ_01261, APOSJ_07867, APOSJ_01263, APOSJ_60499, APOSJ_12711, APOSJ_12713, APOSJ_60504, APOSJ_30332, APOSJ_60498, APOSJ_60502, APOSJ_57662, APOSJ_57660, APOSJ_57664, APOSJ_57663, APOSJ_60501, APOSJ_57667, APOSJ_01260, APOSJ_12715, APOSJ_01264, APOSJ_01258, APOSJ_07865, APOSJ_12710, APOSJ_12712, APOSJ_36313, APOSJ_57661, APOSJ_14753, APOSJ_60500, APOSJ_01262, APOSJ_12714	LYTVA_21211
OG0000652	APOSJ_46934, APOSJ_46935, APOSJ_46936, APOSJ_61783	LYTVA_09743
OG0000654	APOSJ_38864, APOSJ_38862, APOSJ_43370, APOSJ_38861, APOSJ_38865, APOSJ_43371, APOSJ_38863	LYTVA_28826
OG0000657	APOSJ_24584, APOSJ_24582, APOSJ_24583	LYTVA_09519, LYTVA_08984
OG0000659	APOSJ_47966, APOSJ_31788, APOSJ_28928, APOSJ_03952, APOSJ_47964, APOSJ_47967	LYTVA_11935, LYTVA_22855
OG0000660	APOSJ_10365, APOSJ_10364	LYTVA_18194
OG0000660	APOSJ_47606, APOSJ_47612	LYTVA_29081
OG0000662	APOSJ_09177	LYTVA_10468
OG0000662	APOSJ_39439	LYTVA_18798
OG0000662	APOSJ_54892, APOSJ_18946	LYTVA_15423
OG0000663	APOSJ_46894, APOSJ_46893	LYTVA_03273
OG0000664	APOSJ_22892, APOSJ_22894, APOSJ_46796, APOSJ_46853, APOSJ_22893, APOSJ_39846, APOSJ_22895, APOSJ_39847	LYTVA_13239
OG0000664	APOSJ_17044, APOSJ_17042, APOSJ_17038, APOSJ_17041, APOSJ_17040, APOSJ_17039, APOSJ_17043, APOSJ_17045	LYTVA_20056
OG0000665	APOSJ_40902, APOSJ_53510, APOSJ_40899, APOSJ_40898, APOSJ_40897, APOSJ_53511, APOSJ_53514, APOSJ_18733, APOSJ_40900, APOSJ_41544, APOSJ_40901, APOSJ_08228, APOSJ_08229	LYTVA_07973, LYTVA_29574
OG0000666	APOSJ_38350, APOSJ_40155	LYTVA_07805
OG0000667	APOSJ_19388, APOSJ_19387	LYTVA_26735, LYTVA_08534, LYTVA_06085
OG0000667	APOSJ_02175, APOSJ_02176, APOSJ_02173	LYTVA_22221
OG0000670	APOSJ_25532, APOSJ_25531	LYTVA_25988
OG0000671	APOSJ_30071, APOSJ_59393	LYTVA_27723
OG0000671	APOSJ_22422, APOSJ_22425, APOSJ_22424, APOSJ_22421, APOSJ_22423, APOSJ_22420	LYTVA_27726
OG0000672	APOSJ_20026	LYTVA_02177
OG0000672	APOSJ_50679, APOSJ_50678	LYTVA_03099
OG0000673	APOSJ_02358, APOSJ_10767	LYTVA_08812
OG0000673	APOSJ_48142, APOSJ_48143	LYTVA_06061
OG0000673	APOSJ_25780, APOSJ_01797, APOSJ_38270, APOSJ_38272, APOSJ_38271, APOSJ_38269, APOSJ_51690, APOSJ_61266, APOSJ_61268	LYTVA_15201, LYTVA_15199
OG0000674	APOSJ_37872, APOSJ_37277	LYTVA_07878
OG0000674	APOSJ_22932	LYTVA_11072
OG0000675	APOSJ_33208	LYTVA_12674
OG0000675	APOSJ_39392, APOSJ_46408, APOSJ_39394, APOSJ_39393, APOSJ_39391, APOSJ_39395, APOSJ_22966, APOSJ_32328, APOSJ_22101, APOSJ_22100, APOSJ_29810, APOSJ_41881, APOSJ_61594	LYTVA_00152, LYTVA_00074
OG0000676	APOSJ_02079, APOSJ_02078	LYTVA_14394
OG0000676	APOSJ_06120, APOSJ_06122, APOSJ_06117, APOSJ_06121	LYTVA_18544
OG0000680	APOSJ_26267	LYTVA_10018, LYTVA_10016, LYTVA_20352
OG0000681	APOSJ_36480, APOSJ_36481	LYTVA_24742, LYTVA_06870
OG0000682	APOSJ_13468, APOSJ_13474	LYTVA_10303
OG0000683	APOSJ_64634, APOSJ_64631	LYTVA_03132
OG0000683	APOSJ_15131, APOSJ_02497, APOSJ_56346, APOSJ_15132, APOSJ_02496	LYTVA_12146
OG0000684	APOSJ_20767, APOSJ_20765, APOSJ_20764, APOSJ_20766, APOSJ_01354, APOSJ_20768, APOSJ_20770, APOSJ_20769	LYTVA_20362
OG0000685	APOSJ_26446, APOSJ_18518, APOSJ_18512, APOSJ_18521, APOSJ_18515, APOSJ_18513, APOSJ_18514, APOSJ_18517, APOSJ_18520	LYTVA_15881
OG0000688	APOSJ_33573	LYTVA_22890
OG0000689	APOSJ_51643, APOSJ_23318, APOSJ_59894, APOSJ_23317	LYTVA_27413, LYTVA_11607, LYTVA_17252, LYTVA_05987, LYTVA_21830
OG0000689	APOSJ_27906, APOSJ_34173, APOSJ_49504	LYTVA_04878, LYTVA_08510
OG0000690	APOSJ_22137, APOSJ_22147, APOSJ_22140	LYTVA_23445
OG0000690	APOSJ_11058, APOSJ_06557, APOSJ_11059, APOSJ_06556	LYTVA_06618, LYTVA_16355
OG0000690	APOSJ_40458	LYTVA_03145
OG0000691	APOSJ_08695	LYTVA_25156
OG0000691	APOSJ_28459	LYTVA_24386
OG0000692	APOSJ_41742, APOSJ_41741, APOSJ_41740	LYTVA_10854
OG0000693	APOSJ_58900	LYTVA_30080
OG0000693	APOSJ_48229, APOSJ_48228	LYTVA_23568
OG0000694	APOSJ_04109, APOSJ_43101	LYTVA_26928
OG0000696	APOSJ_06670, APOSJ_42037, APOSJ_42030, APOSJ_06673, APOSJ_06671, APOSJ_06672	LYTVA_27060
OG0000696	APOSJ_01864	LYTVA_10486
OG0000696	APOSJ_37186, APOSJ_37185, APOSJ_37184	LYTVA_16853
OG0000697	APOSJ_51766, APOSJ_51767, APOSJ_61682, APOSJ_64946, APOSJ_64535, APOSJ_41504, APOSJ_53618, APOSJ_64536, APOSJ_53614, APOSJ_41510, APOSJ_51765, APOSJ_53615, APOSJ_06578, APOSJ_53617, APOSJ_51762, APOSJ_53616, APOSJ_06580, APOSJ_51763, APOSJ_51761, APOSJ_53613, APOSJ_53892, APOSJ_41512, APOSJ_06583, APOSJ_06581	LYTVA_14530
OG0000698	APOSJ_05376	LYTVA_27841
OG0000699	APOSJ_20040, APOSJ_20039, APOSJ_15015, APOSJ_15014, APOSJ_15016	LYTVA_22923
OG0000700	APOSJ_57913, APOSJ_33332	LYTVA_17157
OG0000701	APOSJ_08394, APOSJ_43235, APOSJ_43229, APOSJ_51482, APOSJ_08395, APOSJ_08393, APOSJ_43231, APOSJ_43232, APOSJ_43236, APOSJ_43237, APOSJ_43230, APOSJ_08392	LYTVA_09841
OG0000702	APOSJ_54550, APOSJ_52824, APOSJ_54553, APOSJ_54549, APOSJ_03633, APOSJ_44971, APOSJ_03640, APOSJ_44969, APOSJ_54551, APOSJ_44973, APOSJ_44968, APOSJ_44970, APOSJ_44972, APOSJ_54555, APOSJ_54552, APOSJ_54554	LYTVA_26549
OG0000706	APOSJ_56087	LYTVA_22908
OG0000706	APOSJ_20103	LYTVA_24146
OG0000707	APOSJ_19331, APOSJ_39241, APOSJ_19964, APOSJ_39242, APOSJ_19963, APOSJ_45444, APOSJ_39244, APOSJ_19965, APOSJ_45428	LYTVA_16227, LYTVA_05498, LYTVA_07776
OG0000709	APOSJ_43701, APOSJ_17180, APOSJ_43703, APOSJ_43702, APOSJ_07562	LYTVA_00851
OG0000709	APOSJ_16835, APOSJ_16834	LYTVA_11324
OG0000710	APOSJ_33980, APOSJ_60142, APOSJ_33976	LYTVA_15658
OG0000711	APOSJ_48094	LYTVA_21399
OG0000712	APOSJ_28649, APOSJ_40940, APOSJ_28648, APOSJ_61191, APOSJ_28645, APOSJ_39987, APOSJ_61194, APOSJ_28650, APOSJ_39981, APOSJ_61193	LYTVA_18517
OG0000713	APOSJ_58098, APOSJ_58097	LYTVA_09013, LYTVA_02431, LYTVA_12442, LYTVA_04232, LYTVA_09172
OG0000714	APOSJ_18084	LYTVA_18646, LYTVA_24523, LYTVA_24554, LYTVA_09435, LYTVA_11088, LYTVA_16427, LYTVA_11338, LYTVA_17237
OG0000715	APOSJ_39071, APOSJ_43533, APOSJ_39067, APOSJ_39068, APOSJ_39070, APOSJ_39073, APOSJ_39069, APOSJ_43529, APOSJ_43531, APOSJ_43530, APOSJ_43528, APOSJ_39074, APOSJ_39066, APOSJ_06586, APOSJ_39072	LYTVA_20155
OG0000716	APOSJ_51263, APOSJ_64313, APOSJ_30671, APOSJ_58360, APOSJ_04541, APOSJ_64317, APOSJ_28316, APOSJ_04539, APOSJ_28321, APOSJ_64315, APOSJ_58359, APOSJ_51255, APOSJ_04542, APOSJ_51259, APOSJ_64318, APOSJ_51262, APOSJ_64316, APOSJ_51264, APOSJ_04540, APOSJ_51261, APOSJ_04543, APOSJ_05409, APOSJ_64314, APOSJ_51260, APOSJ_54870, APOSJ_54869, APOSJ_61592, APOSJ_04538, APOSJ_03939	LYTVA_00845, LYTVA_04024
OG0000717	APOSJ_10067, APOSJ_10068	LYTVA_12572
OG0000718	APOSJ_33271, APOSJ_33274, APOSJ_33273, APOSJ_33272	LYTVA_29448
OG0000721	APOSJ_59489, APOSJ_59488, APOSJ_59487	LYTVA_10906
OG0000721	APOSJ_54963, APOSJ_40791, APOSJ_40790	LYTVA_26688
OG0000722	APOSJ_43272	LYTVA_01297
OG0000722	APOSJ_37621, APOSJ_37620	LYTVA_26452
OG0000723	APOSJ_65042, APOSJ_65043	LYTVA_23273, LYTVA_23272
OG0000723	APOSJ_60823, APOSJ_00058, APOSJ_46752	LYTVA_11184, LYTVA_11183
OG0000723	APOSJ_12060, APOSJ_12059	LYTVA_04926
OG0000725	APOSJ_44622	LYTVA_12066
OG0000726	APOSJ_58267, APOSJ_08434, APOSJ_08433, APOSJ_08439	LYTVA_10101
OG0000730	APOSJ_06440	LYTVA_01756
OG0000730	APOSJ_18184	LYTVA_23873, LYTVA_23880
OG0000730	APOSJ_04248	LYTVA_26781
OG0000731	APOSJ_34927, APOSJ_08522, APOSJ_19285, APOSJ_34925, APOSJ_34929, APOSJ_08523, APOSJ_34930, APOSJ_08524, APOSJ_34924, APOSJ_34926, APOSJ_34928, APOSJ_08525	LYTVA_25013
OG0000732	APOSJ_29012, APOSJ_59223	LYTVA_19768
OG0000733	APOSJ_25718	LYTVA_09286
OG0000733	APOSJ_21693, APOSJ_28672	LYTVA_18704
OG0000734	APOSJ_05774, APOSJ_05773	LYTVA_02652
OG0000735	APOSJ_02012, APOSJ_02011, APOSJ_02010, APOSJ_08954	LYTVA_27173
OG0000736	APOSJ_47303, APOSJ_52918, APOSJ_17400, APOSJ_40460, APOSJ_17398, APOSJ_17403, APOSJ_17402, APOSJ_17191	LYTVA_18375, LYTVA_16120
OG0000737	APOSJ_35772, APOSJ_26465, APOSJ_26468, APOSJ_26470, APOSJ_26471, APOSJ_26466, APOSJ_26469, APOSJ_26467, APOSJ_26464, APOSJ_53789	LYTVA_18640
OG0000740	APOSJ_00170, APOSJ_00173, APOSJ_00169	LYTVA_20629
OG0000740	APOSJ_65081	LYTVA_24783, LYTVA_24786
OG0000741	APOSJ_62072, APOSJ_62071	LYTVA_00949
OG0000741	APOSJ_17680, APOSJ_29115	LYTVA_20967
OG0000741	APOSJ_15870, APOSJ_15869, APOSJ_46043, APOSJ_46042	LYTVA_09119
OG0000742	APOSJ_42442	LYTVA_13921
OG0000743	APOSJ_24439, APOSJ_22851	LYTVA_16362
OG0000743	APOSJ_25993	LYTVA_16365
