Orthogroup	APOSJ_ok	BRAFL
OG0001214	APOSJ_27393, APOSJ_29473, APOSJ_47896, APOSJ_53677, APOSJ_53667, APOSJ_29474, APOSJ_27388, APOSJ_27390, APOSJ_27394, APOSJ_29472, APOSJ_27392, APOSJ_27391, APOSJ_22336, APOSJ_53665, APOSJ_29475, APOSJ_53673	bflo_11103
OG0001215	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312	bflo_00807
OG0001216	APOSJ_27698, APOSJ_57845	bflo_24683
OG0001216	APOSJ_07687, APOSJ_07690, APOSJ_07688, APOSJ_07689	bflo_13216
OG0001217	APOSJ_49876, APOSJ_49877	bflo_17953
OG0001218	APOSJ_12838, APOSJ_12839, APOSJ_12837	bflo_24854
OG0001219	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184	bflo_01008
OG0001220	APOSJ_49207, APOSJ_49206, APOSJ_30068	bflo_20837
OG0001220	APOSJ_26636, APOSJ_26635	bflo_21723
OG0001221	APOSJ_23575	bflo_13343
OG0001222	APOSJ_30309, APOSJ_59446	bflo_18729, bflo_18730, bflo_18724, bflo_27274, bflo_19111, bflo_18731, bflo_18732, bflo_19546, bflo_27308
OG0001223	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063	bflo_12732
OG0001224	APOSJ_06034	bflo_04929
OG0001225	APOSJ_26355, APOSJ_26353, APOSJ_26354	bflo_08317
OG0001227	APOSJ_42967, APOSJ_35503, APOSJ_58893, APOSJ_27276	bflo_17418
OG0001230	APOSJ_03240, APOSJ_03235	bflo_01521, bflo_04046
OG0001231	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638	bflo_03798
OG0001232	APOSJ_19086, APOSJ_19085, APOSJ_41937, APOSJ_63122, APOSJ_25755, APOSJ_26775, APOSJ_26779, APOSJ_26778, APOSJ_26777, APOSJ_37428, APOSJ_26773, APOSJ_26774, APOSJ_26776	bflo_23877, bflo_23005, bflo_23685
OG0001236	APOSJ_47426	bflo_24082
OG0001237	APOSJ_49562	bflo_07801
OG0001238	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932	bflo_06313
OG0001239	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112	bflo_10959
OG0001240	APOSJ_22371, APOSJ_35327, APOSJ_35332, APOSJ_35329, APOSJ_21620, APOSJ_22388, APOSJ_21619	bflo_06423
OG0001241	APOSJ_31880, APOSJ_31879	bflo_06240
OG0001241	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705	bflo_21597
OG0001242	APOSJ_52730, APOSJ_52729	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804
OG0001243	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723	bflo_08723
OG0001245	APOSJ_08451, APOSJ_08447, APOSJ_08448, APOSJ_08444, APOSJ_08449, APOSJ_08445, APOSJ_08443, APOSJ_08446	bflo_08692
OG0001246	APOSJ_18873, APOSJ_18874, APOSJ_18875	bflo_18611, bflo_27266, bflo_18610, bflo_03922, bflo_19063
OG0001247	APOSJ_24401, APOSJ_46726, APOSJ_46725, APOSJ_46729	bflo_12136
OG0001248	APOSJ_01452	bflo_00177
OG0001249	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682	bflo_25407, bflo_25542
OG0001250	APOSJ_45773, APOSJ_45772	bflo_23893
OG0001251	APOSJ_26930, APOSJ_53060	bflo_13478
OG0001252	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276	bflo_25844
OG0001253	APOSJ_63481	bflo_11668, bflo_06734
OG0001254	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083	bflo_16683
OG0001256	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857	bflo_27204, bflo_17356
OG0001261	APOSJ_29574, APOSJ_29579, APOSJ_29576, APOSJ_54321, APOSJ_29578, APOSJ_29580, APOSJ_29575, APOSJ_29577, APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064	bflo_27125, bflo_14339
OG0001262	APOSJ_28304, APOSJ_28303, APOSJ_46237, APOSJ_28302	bflo_15864
OG0001263	APOSJ_26053, APOSJ_26052	bflo_07084
OG0001263	APOSJ_27866, APOSJ_27867	bflo_10303
OG0001264	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940	bflo_13401
OG0001266	APOSJ_21749	bflo_05858, bflo_18162
OG0001266	APOSJ_03810	bflo_05662
OG0001267	APOSJ_24539	bflo_14627, bflo_14348
OG0001267	APOSJ_40387, APOSJ_40388	bflo_20420
OG0001268	APOSJ_30635, APOSJ_30631, APOSJ_30630, APOSJ_61129, APOSJ_26078, APOSJ_61134, APOSJ_30632, APOSJ_61130, APOSJ_30629	bflo_06467
OG0001268	APOSJ_31771	bflo_11029
OG0001270	APOSJ_00845, APOSJ_10264	bflo_23365
OG0001270	APOSJ_39650, APOSJ_52054, APOSJ_52055, APOSJ_52049, APOSJ_52052	bflo_22891
OG0001271	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322	bflo_11260, bflo_18970
OG0001272	APOSJ_63437, APOSJ_56345, APOSJ_64374, APOSJ_14803, APOSJ_14802	bflo_20203
OG0001273	APOSJ_07726, APOSJ_19500, APOSJ_19498	bflo_00724, bflo_03191
OG0001274	APOSJ_63498, APOSJ_63499, APOSJ_63500, APOSJ_63501	bflo_15721
OG0001275	APOSJ_13400, APOSJ_09147, APOSJ_09149, APOSJ_09442, APOSJ_19016, APOSJ_19017, APOSJ_34874, APOSJ_13401, APOSJ_58719, APOSJ_13399, APOSJ_09151, APOSJ_09150, APOSJ_58720, APOSJ_09146, APOSJ_13397, APOSJ_13398, APOSJ_13402, APOSJ_09148	bflo_17335
OG0001276	APOSJ_00033, APOSJ_37707, APOSJ_47385, APOSJ_00028, APOSJ_17176, APOSJ_00034, APOSJ_06801, APOSJ_21732, APOSJ_00032, APOSJ_40492, APOSJ_00029, APOSJ_00030, APOSJ_42710, APOSJ_17171, APOSJ_21731, APOSJ_21730, APOSJ_47368, APOSJ_21729, APOSJ_21728, APOSJ_17170, APOSJ_00027, APOSJ_00031	bflo_14135
OG0001278	APOSJ_45303, APOSJ_16356	bflo_02941, bflo_01205
OG0001279	APOSJ_00366, APOSJ_00367	bflo_08526
OG0001280	APOSJ_38817, APOSJ_38818, APOSJ_38816	bflo_05584
OG0001281	APOSJ_13341, APOSJ_38314, APOSJ_13340, APOSJ_13334	bflo_06100
OG0001282	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919	bflo_26722, bflo_03069
OG0001284	APOSJ_51094, APOSJ_51096, APOSJ_51095, APOSJ_51093	bflo_19270
OG0001284	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124	bflo_06254
OG0001286	APOSJ_64115, APOSJ_21405	bflo_10170, bflo_26942
OG0001287	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177	bflo_14817
OG0001288	APOSJ_22796	bflo_06118
OG0001290	APOSJ_34219, APOSJ_34220	bflo_05691
OG0001291	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516	bflo_08573
OG0001292	APOSJ_35425, APOSJ_55180, APOSJ_35427, APOSJ_35424	bflo_18759
OG0001293	APOSJ_46121, APOSJ_46120, APOSJ_46118, APOSJ_46119	bflo_20495
OG0001294	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522	bflo_18510
OG0001295	APOSJ_42068, APOSJ_42067	bflo_00207
OG0001296	APOSJ_05820	bflo_12324
OG0001297	APOSJ_40127, APOSJ_40126, APOSJ_40128, APOSJ_50636	bflo_10353
OG0001300	APOSJ_00778	bflo_05337, bflo_26790, bflo_20405
OG0001302	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024	bflo_25165
OG0001302	APOSJ_52702, APOSJ_52697	bflo_08709
OG0001305	APOSJ_09587, APOSJ_09588	bflo_15741
OG0001306	APOSJ_58894	bflo_25980
OG0001306	APOSJ_11291	bflo_16344
OG0001308	APOSJ_62820, APOSJ_49337, APOSJ_62822	bflo_08681
OG0001309	APOSJ_45180, APOSJ_45181, APOSJ_45182, APOSJ_45183	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400
OG0001310	APOSJ_62169	bflo_20260
OG0001310	APOSJ_54029, APOSJ_54028	bflo_17144
OG0001311	APOSJ_36807	bflo_00386
OG0001311	APOSJ_22226, APOSJ_22227, APOSJ_48297	bflo_18844
OG0001312	APOSJ_41375, APOSJ_23773, APOSJ_03205, APOSJ_03206	bflo_17709
OG0001313	APOSJ_33906, APOSJ_33908	bflo_08797, bflo_24288, bflo_09898, bflo_10384, bflo_14942
OG0001314	APOSJ_54961, APOSJ_47823, APOSJ_47820, APOSJ_47819, APOSJ_47822, APOSJ_42832, APOSJ_04121	bflo_15272, bflo_13793
OG0001315	APOSJ_51469, APOSJ_13986, APOSJ_48674, APOSJ_06707, APOSJ_25709	bflo_23287
OG0001316	APOSJ_37278, APOSJ_37279, APOSJ_31679, APOSJ_47166, APOSJ_45850, APOSJ_47162, APOSJ_45860, APOSJ_45836, APOSJ_26892, APOSJ_47165, APOSJ_31680, APOSJ_47163, APOSJ_47164, APOSJ_31682, APOSJ_23602	bflo_15475
OG0001317	APOSJ_51974, APOSJ_51821, APOSJ_38859, APOSJ_38855, APOSJ_51884	bflo_10965
OG0001318	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107	bflo_03324
OG0001318	APOSJ_58195, APOSJ_58196, APOSJ_25774	bflo_04124
OG0001319	APOSJ_49796	bflo_21304
OG0001320	APOSJ_57053, APOSJ_18022	bflo_10273
OG0001320	APOSJ_18945	bflo_05629
OG0001321	APOSJ_00883, APOSJ_05483, APOSJ_00884	bflo_08721
OG0001322	APOSJ_17574, APOSJ_34586	bflo_09889
OG0001322	APOSJ_25010, APOSJ_25009	bflo_23924
OG0001323	APOSJ_62064	bflo_19666
OG0001324	APOSJ_27568, APOSJ_63968, APOSJ_63983, APOSJ_27573, APOSJ_27571, APOSJ_33050, APOSJ_33047, APOSJ_33052, APOSJ_33051, APOSJ_33048, APOSJ_33049, APOSJ_63992, APOSJ_63953, APOSJ_27563	bflo_02826
OG0001325	APOSJ_07903, APOSJ_07905	bflo_13293
OG0001327	APOSJ_43125	bflo_01466
OG0001327	APOSJ_32560, APOSJ_15638	bflo_11384
OG0001329	APOSJ_53471, APOSJ_53474, APOSJ_53473	bflo_08763, bflo_14333
OG0001330	APOSJ_55342, APOSJ_55345, APOSJ_47110, APOSJ_55344	bflo_20123
OG0001331	APOSJ_64248, APOSJ_56897, APOSJ_19276, APOSJ_64250, APOSJ_19283, APOSJ_19279, APOSJ_25098, APOSJ_19280, APOSJ_64249, APOSJ_64244, APOSJ_19284, APOSJ_25100, APOSJ_64247, APOSJ_64246, APOSJ_19281, APOSJ_19278, APOSJ_06702, APOSJ_26972, APOSJ_19282, APOSJ_25099, APOSJ_64245, APOSJ_64251, APOSJ_19275	bflo_08815
OG0001332	APOSJ_62303, APOSJ_62304, APOSJ_34905, APOSJ_34907, APOSJ_34906, APOSJ_34908, APOSJ_34904	bflo_25758
OG0001334	APOSJ_35055, APOSJ_64418, APOSJ_02083	bflo_22826, bflo_23599
OG0001335	APOSJ_37030	bflo_05620
OG0001337	APOSJ_29722	bflo_05523
OG0001337	APOSJ_00699, APOSJ_25641, APOSJ_62000, APOSJ_00714, APOSJ_08080, APOSJ_61995, APOSJ_30806, APOSJ_00711	bflo_25577
OG0001339	APOSJ_03486	bflo_06139
OG0001341	APOSJ_13756, APOSJ_26232, APOSJ_55577, APOSJ_47616, APOSJ_13755, APOSJ_47617, APOSJ_51109, APOSJ_26204, APOSJ_07563, APOSJ_47614, APOSJ_51124, APOSJ_55588, APOSJ_13754, APOSJ_07564, APOSJ_26219, APOSJ_26213	bflo_11107
OG0001344	APOSJ_53449, APOSJ_53444, APOSJ_53446, APOSJ_53445, APOSJ_53443, APOSJ_53448	bflo_08238, bflo_05567
OG0001345	APOSJ_27585, APOSJ_27586, APOSJ_27587	bflo_12252, bflo_11238, bflo_11249
OG0001348	APOSJ_64919, APOSJ_64920, APOSJ_25094, APOSJ_64921	bflo_21574
OG0001350	APOSJ_58137, APOSJ_58135, APOSJ_58134, APOSJ_56731, APOSJ_56732, APOSJ_58136, APOSJ_56733, APOSJ_56730	bflo_25719
OG0001351	APOSJ_64597, APOSJ_60152	bflo_21262
OG0001352	APOSJ_35179, APOSJ_35178, APOSJ_35177, APOSJ_35176, APOSJ_35180, APOSJ_34965, APOSJ_34968, APOSJ_34966, APOSJ_34964, APOSJ_53108, APOSJ_53107	bflo_23166, bflo_23187
OG0001353	APOSJ_23313, APOSJ_14345	bflo_16481
OG0001353	APOSJ_07681, APOSJ_07682	bflo_05764
OG0001354	APOSJ_12562, APOSJ_13772	bflo_13887
OG0001355	APOSJ_04974, APOSJ_04973	bflo_10179
OG0001356	APOSJ_55102, APOSJ_45190, APOSJ_19994, APOSJ_08640, APOSJ_55103, APOSJ_45195, APOSJ_08639, APOSJ_08638, APOSJ_65373, APOSJ_45192, APOSJ_45191	bflo_10948
OG0001359	APOSJ_20250, APOSJ_20249	bflo_25944
OG0001360	APOSJ_31003, APOSJ_31005, APOSJ_31004, APOSJ_31001	bflo_08174
OG0001361	APOSJ_12183	bflo_03320
OG0001362	APOSJ_21174	bflo_22855, bflo_10725
OG0001363	APOSJ_18304	bflo_16519
OG0001365	APOSJ_19266, APOSJ_17777, APOSJ_28052, APOSJ_28051, APOSJ_17778, APOSJ_17781, APOSJ_17782, APOSJ_48818, APOSJ_19779, APOSJ_19780	bflo_14935
OG0001366	APOSJ_15729	bflo_19736
OG0001366	APOSJ_15542, APOSJ_15543, APOSJ_15544	bflo_19732
OG0001367	APOSJ_43134, APOSJ_64574	bflo_16121
OG0001368	APOSJ_11663, APOSJ_11664, APOSJ_08285, APOSJ_08277, APOSJ_33258, APOSJ_11662	bflo_01730, bflo_01015, bflo_20314
OG0001369	APOSJ_27114, APOSJ_27111, APOSJ_27113, APOSJ_27110, APOSJ_20416, APOSJ_27112	bflo_11602
OG0001370	APOSJ_23259	bflo_05809
OG0001370	APOSJ_51380	bflo_18847
OG0001371	APOSJ_60337, APOSJ_41614, APOSJ_41615, APOSJ_05666, APOSJ_05668, APOSJ_05667	bflo_23286, bflo_22936, bflo_22937, bflo_22938
OG0001372	APOSJ_58194	bflo_13574
OG0001373	APOSJ_33658, APOSJ_33657, APOSJ_33660, APOSJ_33656, APOSJ_33659, APOSJ_33655, APOSJ_12552	bflo_22620
OG0001374	APOSJ_06603, APOSJ_42895, APOSJ_02943, APOSJ_02946	bflo_07194
OG0001375	APOSJ_32605	bflo_05780
OG0001375	APOSJ_42027, APOSJ_01914, APOSJ_01916, APOSJ_11798, APOSJ_01917, APOSJ_01918, APOSJ_01915, APOSJ_01919	bflo_25517
OG0001376	APOSJ_40424, APOSJ_40425	bflo_06943
OG0001377	APOSJ_16777, APOSJ_16778, APOSJ_16776, APOSJ_16775, APOSJ_16779, APOSJ_16774	bflo_10365, bflo_12976, bflo_13209, bflo_13069, bflo_19364, bflo_09576, bflo_09577
OG0001378	APOSJ_23820, APOSJ_23821, APOSJ_18962	bflo_08974
OG0001379	APOSJ_32392, APOSJ_32393, APOSJ_32390, APOSJ_32389, APOSJ_31749, APOSJ_05697, APOSJ_31750, APOSJ_32391	bflo_05155, bflo_21724
OG0001380	APOSJ_31089	bflo_14218
OG0001381	APOSJ_28946, APOSJ_28947, APOSJ_28949, APOSJ_28948	bflo_05646, bflo_05543
OG0001383	APOSJ_33339, APOSJ_23887, APOSJ_51980, APOSJ_51857, APOSJ_14897, APOSJ_51364, APOSJ_51363, APOSJ_51365, APOSJ_19442, APOSJ_23890, APOSJ_51833, APOSJ_23886, APOSJ_23889, APOSJ_23891, APOSJ_23888, APOSJ_51123	bflo_16647
OG0001384	APOSJ_64140, APOSJ_57281, APOSJ_64143, APOSJ_64141, APOSJ_64142, APOSJ_57283, APOSJ_56396, APOSJ_64144	bflo_21717
OG0001389	APOSJ_21023	bflo_14302
OG0001394	APOSJ_14603, APOSJ_14601, APOSJ_32575, APOSJ_32572, APOSJ_14602, APOSJ_32574, APOSJ_32577, APOSJ_36758, APOSJ_32573, APOSJ_32576, APOSJ_14600, APOSJ_26314	bflo_15041
OG0001395	APOSJ_19595	bflo_17427, bflo_09664
OG0001397	APOSJ_08999, APOSJ_08998	bflo_10128
OG0001397	APOSJ_58982, APOSJ_58981	bflo_09338
OG0001398	APOSJ_32307	bflo_15202
OG0001399	APOSJ_63162, APOSJ_63166, APOSJ_63165, APOSJ_63164, APOSJ_63163, APOSJ_51444	bflo_21669
OG0001399	APOSJ_50593, APOSJ_50594	bflo_12579
OG0001400	APOSJ_40398, APOSJ_52484, APOSJ_40397, APOSJ_40400	bflo_02687
OG0001401	APOSJ_43952, APOSJ_43951, APOSJ_43953	bflo_16741, bflo_02833, bflo_06418, bflo_21239, bflo_00707, bflo_03742, bflo_03741, bflo_07794
OG0001402	APOSJ_05185, APOSJ_05184	bflo_19487
OG0001403	APOSJ_33027	bflo_20986, bflo_01674, bflo_09800
OG0001404	APOSJ_28116, APOSJ_28135, APOSJ_38973	bflo_24535
OG0001405	APOSJ_37654, APOSJ_37655, APOSJ_37659	bflo_13790
OG0001405	APOSJ_13259	bflo_23990
OG0001406	APOSJ_01575	bflo_21284
OG0001408	APOSJ_62183, APOSJ_62674	bflo_17072
OG0001409	APOSJ_07829, APOSJ_09406, APOSJ_09407, APOSJ_09408, APOSJ_09409, APOSJ_09410	bflo_11307
OG0001410	APOSJ_51759, APOSJ_51757, APOSJ_05846, APOSJ_51758	bflo_14262
OG0001410	APOSJ_04633	bflo_13741
OG0001411	APOSJ_38351, APOSJ_52153, APOSJ_55708, APOSJ_33498, APOSJ_55701, APOSJ_33500, APOSJ_63215, APOSJ_45710, APOSJ_26956, APOSJ_33502, APOSJ_33501, APOSJ_26953, APOSJ_33507, APOSJ_26954, APOSJ_33506, APOSJ_33504, APOSJ_52154, APOSJ_33505, APOSJ_55703, APOSJ_33503, APOSJ_26957, APOSJ_55709, APOSJ_45708, APOSJ_55707, APOSJ_45709, APOSJ_26952, APOSJ_38354, APOSJ_33499	bflo_14652
OG0001412	APOSJ_08051, APOSJ_27255, APOSJ_50629, APOSJ_18073, APOSJ_08050, APOSJ_57056, APOSJ_50632, APOSJ_32891, APOSJ_50630, APOSJ_09735, APOSJ_09732, APOSJ_08048, APOSJ_08052, APOSJ_08049, APOSJ_27259, APOSJ_09734, APOSJ_09733, APOSJ_43373, APOSJ_50243, APOSJ_32846, APOSJ_27260, APOSJ_02937	bflo_09295
OG0001413	APOSJ_13128, APOSJ_56198	bflo_20564
OG0001413	APOSJ_53004, APOSJ_60766	bflo_06589
OG0001414	APOSJ_13920, APOSJ_13919, APOSJ_13921, APOSJ_13922	bflo_22712, bflo_10760
OG0001414	APOSJ_63059, APOSJ_63062, APOSJ_63061, APOSJ_63060, APOSJ_63057, APOSJ_63058	bflo_10406
OG0001415	APOSJ_07314, APOSJ_64693, APOSJ_51268, APOSJ_36844	bflo_14008, bflo_20533
OG0001417	APOSJ_53606, APOSJ_65112, APOSJ_63699, APOSJ_65113	bflo_02373
OG0001418	APOSJ_63883, APOSJ_63882, APOSJ_63881	bflo_26213
OG0001419	APOSJ_38110, APOSJ_14045, APOSJ_62069, APOSJ_14049, APOSJ_62068, APOSJ_38109, APOSJ_14044, APOSJ_38112, APOSJ_41472, APOSJ_38113, APOSJ_50993, APOSJ_22877	bflo_18205
OG0001420	APOSJ_24455, APOSJ_24456, APOSJ_24454	bflo_11291
OG0001421	APOSJ_16340, APOSJ_16339	bflo_21002
OG0001422	APOSJ_00918, APOSJ_00916	bflo_00253
OG0001423	APOSJ_49156, APOSJ_62797, APOSJ_49158	bflo_16047
OG0001424	APOSJ_33187, APOSJ_33186	bflo_06976
OG0001425	APOSJ_02691, APOSJ_03645, APOSJ_65175, APOSJ_02690, APOSJ_16541, APOSJ_02689, APOSJ_02694, APOSJ_02692	bflo_06116, bflo_05585
OG0001426	APOSJ_20659, APOSJ_03328	bflo_24890
OG0001427	APOSJ_47860	bflo_04082, bflo_04073
OG0001428	APOSJ_61295, APOSJ_40068, APOSJ_08747, APOSJ_02448, APOSJ_45811	bflo_24663
OG0001429	APOSJ_58301, APOSJ_02678, APOSJ_02680, APOSJ_02683, APOSJ_02682, APOSJ_02679, APOSJ_02681, APOSJ_30963, APOSJ_02677	bflo_17955
OG0001430	APOSJ_18614	bflo_10599
OG0001431	APOSJ_59960, APOSJ_57946, APOSJ_58259, APOSJ_58262, APOSJ_57944, APOSJ_58261, APOSJ_58260, APOSJ_34692, APOSJ_57943, APOSJ_57947, APOSJ_57945, APOSJ_57948	bflo_26459
OG0001433	APOSJ_00375, APOSJ_00374	bflo_06374
OG0001434	APOSJ_18725, APOSJ_53500, APOSJ_18726	bflo_03898
OG0001436	APOSJ_52665, APOSJ_52664	bflo_02923
OG0001437	APOSJ_05128	bflo_11365, bflo_13730, bflo_13248
OG0001439	APOSJ_02659, APOSJ_33067, APOSJ_02660, APOSJ_02663	bflo_23356
OG0001440	APOSJ_27900, APOSJ_27899	bflo_02819
OG0001440	APOSJ_33246	bflo_14002
OG0001441	APOSJ_11765	bflo_05732
OG0001442	APOSJ_05759	bflo_17388
OG0001443	APOSJ_28253, APOSJ_31245, APOSJ_14771, APOSJ_34112, APOSJ_11056, APOSJ_29760, APOSJ_40242, APOSJ_64825, APOSJ_48962	bflo_02916
OG0001444	APOSJ_36513, APOSJ_36511, APOSJ_28206, APOSJ_28212	bflo_01969, bflo_03209, bflo_14239
OG0001445	APOSJ_48231, APOSJ_61399, APOSJ_13482, APOSJ_19159, APOSJ_48233, APOSJ_13481, APOSJ_13478, APOSJ_61401, APOSJ_48234, APOSJ_13485, APOSJ_61400, APOSJ_13486, APOSJ_12279, APOSJ_52238, APOSJ_61398, APOSJ_40917, APOSJ_41165, APOSJ_52261, APOSJ_02004, APOSJ_48230, APOSJ_12281, APOSJ_41135, APOSJ_19163, APOSJ_13480, APOSJ_48232	bflo_08938
OG0001446	APOSJ_59620	bflo_20858
OG0001447	APOSJ_44814, APOSJ_28079, APOSJ_28082, APOSJ_28081, APOSJ_28080	bflo_24721
OG0001448	APOSJ_40040, APOSJ_40039, APOSJ_40042, APOSJ_40041	bflo_20958
OG0001449	APOSJ_09119, APOSJ_58492	bflo_06102
OG0001449	APOSJ_21245, APOSJ_21244	bflo_02343
OG0001451	APOSJ_60575, APOSJ_09090, APOSJ_58280, APOSJ_09094, APOSJ_09093, APOSJ_47714, APOSJ_09092, APOSJ_09091	bflo_06520
OG0001451	APOSJ_31618, APOSJ_31620	bflo_04723
OG0001452	APOSJ_12826, APOSJ_12828, APOSJ_12827, APOSJ_12825	bflo_05982
OG0001453	APOSJ_03694	bflo_07649
OG0001455	APOSJ_19092, APOSJ_19091	bflo_25643
OG0001456	APOSJ_36129, APOSJ_36127, APOSJ_36126, APOSJ_36125, APOSJ_36128, APOSJ_36124, APOSJ_14012, APOSJ_25848	bflo_02658
OG0001457	APOSJ_63846, APOSJ_63845, APOSJ_55613	bflo_06362
OG0001459	APOSJ_49247, APOSJ_49246, APOSJ_49250, APOSJ_65412, APOSJ_49248, APOSJ_49249, APOSJ_65411, APOSJ_49251, APOSJ_35348, APOSJ_52084	bflo_09086
OG0001460	APOSJ_22473, APOSJ_22474, APOSJ_22475	bflo_21995
OG0001460	APOSJ_22989, APOSJ_22990	bflo_06898
OG0001461	APOSJ_42829, APOSJ_32423, APOSJ_05887, APOSJ_42828, APOSJ_42825, APOSJ_32421, APOSJ_42826, APOSJ_53272, APOSJ_02591, APOSJ_42827, APOSJ_32425, APOSJ_32419, APOSJ_32420, APOSJ_32424, APOSJ_32418	bflo_10892, bflo_11178, bflo_19369, bflo_21910
OG0001462	APOSJ_37906, APOSJ_37479	bflo_14890
OG0001463	APOSJ_05955, APOSJ_05956	bflo_08852, bflo_24681, bflo_24477, bflo_24476
OG0001464	APOSJ_62735, APOSJ_62738, APOSJ_62734	bflo_02860
OG0001465	APOSJ_01193, APOSJ_26102, APOSJ_01191, APOSJ_01192	bflo_24992
OG0001466	APOSJ_55773, APOSJ_49228, APOSJ_20185, APOSJ_20186, APOSJ_63188, APOSJ_49229, APOSJ_49227	bflo_07291
OG0001467	APOSJ_22274, APOSJ_22277	bflo_06650, bflo_15911
OG0001467	APOSJ_48095	bflo_22950, bflo_11088
OG0001468	APOSJ_23856, APOSJ_23854, APOSJ_23853, APOSJ_23852	bflo_02942
OG0001469	APOSJ_58140	bflo_14078
OG0001470	APOSJ_62615	bflo_21111
OG0001471	APOSJ_16978	bflo_01756, bflo_24216
OG0001472	APOSJ_20884, APOSJ_02763	bflo_19444
OG0001472	APOSJ_04800, APOSJ_04801	bflo_09223
OG0001473	APOSJ_63513, APOSJ_63514, APOSJ_30846, APOSJ_62194, APOSJ_30848, APOSJ_30847	bflo_13907, bflo_23419, bflo_23420
OG0001474	APOSJ_53524, APOSJ_26185, APOSJ_26183, APOSJ_26184	bflo_19387
OG0001475	APOSJ_43620	bflo_24732, bflo_24910
OG0001476	APOSJ_05896, APOSJ_05895, APOSJ_05894, APOSJ_05897	bflo_17228
OG0001477	APOSJ_34287, APOSJ_34291, APOSJ_34285, APOSJ_34290, APOSJ_34292, APOSJ_34289, APOSJ_34288, APOSJ_34286	bflo_23776
OG0001478	APOSJ_40906, APOSJ_40905, APOSJ_40911, APOSJ_40910, APOSJ_40904, APOSJ_40907, APOSJ_40909, APOSJ_55742	bflo_13944
OG0001479	APOSJ_16438, APOSJ_29892, APOSJ_29818, APOSJ_16436	bflo_16721
