Orthogroup	APOSJ_ok	NEMVE
OG0001084	APOSJ_54407, APOSJ_03690, APOSJ_54409, APOSJ_45657, APOSJ_53106, APOSJ_54408, APOSJ_63134, APOSJ_63135, APOSJ_61049, APOSJ_07255, APOSJ_03689, APOSJ_45666, APOSJ_07254, APOSJ_07256, APOSJ_54406, APOSJ_07252, APOSJ_63118, APOSJ_45669, APOSJ_03688, APOSJ_45660, APOSJ_45661, APOSJ_63130, APOSJ_07253	NEMVE15577, NEMVE10374, NEMVE06345
OG0001085	APOSJ_60767, APOSJ_60764, APOSJ_63024	NEMVE23730
OG0001086	APOSJ_30188	NEMVE10921
OG0001088	APOSJ_60103	NEMVE00284, NEMVE01666
OG0001088	APOSJ_62411	NEMVE19674, NEMVE00424, NEMVE18333, NEMVE11019, NEMVE08315, NEMVE08309
OG0001089	APOSJ_44329	NEMVE21830
OG0001092	APOSJ_34458, APOSJ_16950, APOSJ_34460, APOSJ_34459	NEMVE01451
OG0001093	APOSJ_03903, APOSJ_13162, APOSJ_56202, APOSJ_56204, APOSJ_48673, APOSJ_13164	NEMVE01792
OG0001094	APOSJ_43517	NEMVE22605, NEMVE25441, NEMVE16663, NEMVE22581, NEMVE21711, NEMVE21712, NEMVE18919
OG0001095	APOSJ_21298	NEMVE24881
OG0001101	APOSJ_14916	NEMVE14957
OG0001102	APOSJ_20394, APOSJ_20392, APOSJ_20393	NEMVE01649
OG0001102	APOSJ_62424, APOSJ_01923, APOSJ_09690, APOSJ_07244, APOSJ_07245, APOSJ_07246, APOSJ_07247, APOSJ_45302, APOSJ_45636	NEMVE08655, NEMVE08649, NEMVE13238, NEMVE19915, NEMVE07408
OG0001103	APOSJ_18790, APOSJ_53872, APOSJ_18791	NEMVE01302
OG0001103	APOSJ_28765, APOSJ_28766, APOSJ_28767	NEMVE05814
OG0001104	APOSJ_63115	NEMVE04017, NEMVE06719
OG0001105	APOSJ_26419, APOSJ_14625, APOSJ_14622, APOSJ_36785	NEMVE13446
OG0001106	APOSJ_42254, APOSJ_64987	NEMVE10844, NEMVE10846, NEMVE04090, NEMVE18134
OG0001107	APOSJ_21580, APOSJ_21590, APOSJ_21589, APOSJ_21582, APOSJ_21584, APOSJ_05877, APOSJ_21585, APOSJ_21583	NEMVE00952
OG0001108	APOSJ_02969, APOSJ_02970	NEMVE22820
OG0001108	APOSJ_19593	NEMVE03343
OG0001110	APOSJ_15855, APOSJ_15853, APOSJ_15854, APOSJ_15851, APOSJ_15852, APOSJ_15850	NEMVE25055, NEMVE25054
OG0001111	APOSJ_24368	NEMVE18142
OG0001112	APOSJ_41571, APOSJ_41572	NEMVE18988
OG0001113	APOSJ_62872, APOSJ_49690, APOSJ_62875, APOSJ_62876	NEMVE11789, NEMVE13858
OG0001113	APOSJ_49287	NEMVE14477
OG0001114	APOSJ_15885, APOSJ_20381, APOSJ_20380	NEMVE13059
OG0001116	APOSJ_53808, APOSJ_65362, APOSJ_65366	NEMVE14342
OG0001117	APOSJ_36200, APOSJ_19954, APOSJ_36195, APOSJ_19953, APOSJ_36196, APOSJ_36198, APOSJ_61886, APOSJ_36202, APOSJ_19952, APOSJ_36199, APOSJ_19950, APOSJ_36197, APOSJ_19951, APOSJ_36201, APOSJ_19955	NEMVE07059
OG0001118	APOSJ_00995, APOSJ_55077, APOSJ_06498, APOSJ_06499, APOSJ_55078	NEMVE08045
OG0001119	APOSJ_22921, APOSJ_22918, APOSJ_22920, APOSJ_22919, APOSJ_13770	NEMVE00905, NEMVE12022
OG0001120	APOSJ_22384, APOSJ_10446, APOSJ_36382, APOSJ_49622, APOSJ_49620, APOSJ_22382, APOSJ_36387, APOSJ_36384, APOSJ_22381, APOSJ_36386, APOSJ_27423, APOSJ_22383, APOSJ_36381, APOSJ_36383, APOSJ_36385, APOSJ_36380	NEMVE18269, NEMVE18537
OG0001121	APOSJ_32181, APOSJ_51004, APOSJ_32180, APOSJ_34465, APOSJ_32179, APOSJ_50971, APOSJ_34466, APOSJ_34463, APOSJ_17002, APOSJ_32178, APOSJ_32177	NEMVE15144
OG0001123	APOSJ_12564, APOSJ_07738	NEMVE08367, NEMVE00548
OG0001123	APOSJ_35407, APOSJ_35406	NEMVE07298
OG0001124	APOSJ_50119, APOSJ_64959, APOSJ_50120	NEMVE14042
OG0001124	APOSJ_06928, APOSJ_19612, APOSJ_43744, APOSJ_06929	NEMVE14572
OG0001125	APOSJ_02616, APOSJ_31336, APOSJ_10806, APOSJ_22931, APOSJ_42983	NEMVE05272
OG0001125	APOSJ_04890, APOSJ_52656, APOSJ_09934, APOSJ_62260, APOSJ_05546, APOSJ_18902, APOSJ_44894, APOSJ_44896, APOSJ_44897, APOSJ_44898, APOSJ_44895, APOSJ_44893, APOSJ_46856, APOSJ_32864, APOSJ_37216, APOSJ_28665	NEMVE02257
OG0001126	APOSJ_30661, APOSJ_61227, APOSJ_30660, APOSJ_34351, APOSJ_30658, APOSJ_34352, APOSJ_61230, APOSJ_30659, APOSJ_34349, APOSJ_30655, APOSJ_34350	NEMVE21706
OG0001127	APOSJ_37145, APOSJ_37142, APOSJ_37143, APOSJ_37141	NEMVE23507
OG0001128	APOSJ_57260, APOSJ_18952	NEMVE07541
OG0001129	APOSJ_25816, APOSJ_25817, APOSJ_25818, APOSJ_43786, APOSJ_50210, APOSJ_13738, APOSJ_62945, APOSJ_25744, APOSJ_19202	NEMVE22537, NEMVE23490, NEMVE23489
OG0001130	APOSJ_45980, APOSJ_45981	NEMVE21964, NEMVE14047
OG0001131	APOSJ_45169, APOSJ_59509, APOSJ_59504, APOSJ_59505, APOSJ_59507, APOSJ_52861, APOSJ_34886, APOSJ_46529, APOSJ_40439, APOSJ_46532, APOSJ_46530, APOSJ_40442, APOSJ_34889, APOSJ_46527, APOSJ_46535, APOSJ_28173, APOSJ_29139, APOSJ_34885, APOSJ_40441, APOSJ_46534, APOSJ_45168, APOSJ_47747, APOSJ_59506, APOSJ_59501, APOSJ_59508, APOSJ_47746, APOSJ_34891, APOSJ_46528, APOSJ_34890, APOSJ_34887	NEMVE02265
OG0001133	APOSJ_43053, APOSJ_43052	NEMVE17872
OG0001133	APOSJ_30572, APOSJ_30571, APOSJ_30570	NEMVE22361
OG0001134	APOSJ_46103, APOSJ_39342	NEMVE10572
OG0001135	APOSJ_18187	NEMVE08713, NEMVE13852
OG0001136	APOSJ_60014, APOSJ_58081, APOSJ_60019, APOSJ_60022	NEMVE14986
OG0001137	APOSJ_07767, APOSJ_07766	NEMVE09544, NEMVE24640, NEMVE09543
OG0001138	APOSJ_48351	NEMVE25571, NEMVE23415, NEMVE15977
OG0001139	APOSJ_39764, APOSJ_06912, APOSJ_06911	NEMVE14993
OG0001139	APOSJ_12993	NEMVE07868
OG0001140	APOSJ_35608, APOSJ_23309	NEMVE06552
OG0001141	APOSJ_14268, APOSJ_58207, APOSJ_64480, APOSJ_64479	NEMVE13888
OG0001142	APOSJ_21965, APOSJ_61915, APOSJ_51026, APOSJ_39756, APOSJ_48881, APOSJ_48879, APOSJ_16159, APOSJ_21967, APOSJ_48880, APOSJ_45036, APOSJ_41992, APOSJ_45034, APOSJ_12989, APOSJ_45038, APOSJ_45037, APOSJ_45032, APOSJ_21973, APOSJ_51022, APOSJ_51024, APOSJ_51347, APOSJ_45033, APOSJ_16163, APOSJ_01149, APOSJ_45035, APOSJ_48882, APOSJ_01134, APOSJ_48877	NEMVE20807, NEMVE13380
OG0001143	APOSJ_50743, APOSJ_50744, APOSJ_53351, APOSJ_47727, APOSJ_50745, APOSJ_47725	NEMVE07319
OG0001144	APOSJ_14988, APOSJ_12514, APOSJ_14987, APOSJ_14986, APOSJ_14989	NEMVE02135
OG0001146	APOSJ_18240, APOSJ_18241, APOSJ_49551	NEMVE18037, NEMVE07073
OG0001148	APOSJ_36458, APOSJ_27843, APOSJ_36457, APOSJ_36456	NEMVE09889
OG0001155	APOSJ_15552	NEMVE18709
OG0001155	APOSJ_15648, APOSJ_15647	NEMVE14646
OG0001156	APOSJ_18425	NEMVE14927
OG0001158	APOSJ_62821, APOSJ_10981, APOSJ_10980, APOSJ_04235	NEMVE13124
OG0001159	APOSJ_51472, APOSJ_51719, APOSJ_33106, APOSJ_45280, APOSJ_33107, APOSJ_01653	NEMVE02254
OG0001161	APOSJ_18705, APOSJ_18703, APOSJ_18704, APOSJ_18706, APOSJ_65292, APOSJ_00565, APOSJ_11477, APOSJ_11474	NEMVE13207
OG0001162	APOSJ_60627, APOSJ_64538, APOSJ_64537	NEMVE23909, NEMVE23908, NEMVE22577
OG0001163	APOSJ_07955, APOSJ_07957, APOSJ_49878, APOSJ_07956, APOSJ_07959, APOSJ_07958, APOSJ_46878, APOSJ_11189, APOSJ_63692, APOSJ_44713, APOSJ_44711, APOSJ_33342, APOSJ_13133	NEMVE01640
OG0001164	APOSJ_01946	NEMVE07314
OG0001165	APOSJ_07921, APOSJ_28147, APOSJ_28137, APOSJ_04506, APOSJ_04505, APOSJ_47651, APOSJ_28149, APOSJ_07922, APOSJ_28148, APOSJ_28150, APOSJ_28146	NEMVE15007
OG0001165	APOSJ_62646, APOSJ_62647, APOSJ_62643, APOSJ_62645	NEMVE15056
OG0001166	APOSJ_24788, APOSJ_24784, APOSJ_24786, APOSJ_24782, APOSJ_24785, APOSJ_24888, APOSJ_24783, APOSJ_24787	NEMVE19411, NEMVE24594, NEMVE25700, NEMVE22182, NEMVE23271, NEMVE23607, NEMVE21179, NEMVE23900
OG0001167	APOSJ_55239, APOSJ_63932, APOSJ_48587, APOSJ_55240, APOSJ_48606, APOSJ_63850, APOSJ_55243, APOSJ_48588, APOSJ_48591, APOSJ_48609, APOSJ_48593, APOSJ_48590, APOSJ_55238, APOSJ_55241, APOSJ_48592, APOSJ_48594, APOSJ_55242, APOSJ_48899, APOSJ_42628, APOSJ_48608, APOSJ_55237, APOSJ_48589, APOSJ_48595	NEMVE01035
OG0001168	APOSJ_28988, APOSJ_36650, APOSJ_29205, APOSJ_28989, APOSJ_24017, APOSJ_22126	NEMVE14002
OG0001169	APOSJ_34689, APOSJ_05561, APOSJ_05560, APOSJ_05559	NEMVE22495
OG0001170	APOSJ_58947, APOSJ_53815, APOSJ_65389, APOSJ_65390, APOSJ_53814, APOSJ_65388, APOSJ_65384, APOSJ_44064, APOSJ_44065	NEMVE01927
OG0001172	APOSJ_56461	NEMVE14607
OG0001172	APOSJ_60424	NEMVE13977
OG0001174	APOSJ_37059, APOSJ_31995, APOSJ_37055, APOSJ_31992, APOSJ_37057, APOSJ_37060, APOSJ_37056, APOSJ_31947, APOSJ_37053, APOSJ_37058, APOSJ_37054, APOSJ_31999, APOSJ_31998, APOSJ_31996, APOSJ_31997, APOSJ_31994	NEMVE06466
OG0001176	APOSJ_43194, APOSJ_53125, APOSJ_63457, APOSJ_63456, APOSJ_53130, APOSJ_43190, APOSJ_01555	NEMVE06025
OG0001176	APOSJ_42572, APOSJ_01076, APOSJ_42571, APOSJ_42573	NEMVE04714
OG0001177	APOSJ_52104, APOSJ_44813, APOSJ_29427, APOSJ_53427, APOSJ_29429, APOSJ_51390, APOSJ_29921, APOSJ_29919, APOSJ_29920	NEMVE07007
OG0001178	APOSJ_56479	NEMVE13445, NEMVE00910
OG0001178	APOSJ_53354, APOSJ_62824	NEMVE14023
OG0001181	APOSJ_49272, APOSJ_49277, APOSJ_49275, APOSJ_63759, APOSJ_49276, APOSJ_63757, APOSJ_63760, APOSJ_49271, APOSJ_39251, APOSJ_39252, APOSJ_49273, APOSJ_49274	NEMVE04930
OG0001183	APOSJ_15455, APOSJ_15454	NEMVE02043
OG0001184	APOSJ_14036, APOSJ_14034, APOSJ_14037, APOSJ_14035	NEMVE23775
OG0001184	APOSJ_33065, APOSJ_09294, APOSJ_33062, APOSJ_33061	NEMVE05038
OG0001185	APOSJ_55269, APOSJ_55273, APOSJ_55270, APOSJ_55272, APOSJ_55274, APOSJ_55271, APOSJ_55268, APOSJ_07581	NEMVE15207
OG0001186	APOSJ_65059, APOSJ_49100, APOSJ_61207, APOSJ_61209, APOSJ_49105, APOSJ_49101, APOSJ_49102, APOSJ_40051, APOSJ_61206	NEMVE14205
OG0001188	APOSJ_02458, APOSJ_02460, APOSJ_02459	NEMVE04912
OG0001189	APOSJ_07607, APOSJ_46552, APOSJ_46567, APOSJ_07604, APOSJ_07601, APOSJ_07600, APOSJ_07603, APOSJ_32759, APOSJ_07605	NEMVE24274
OG0001190	APOSJ_25935, APOSJ_25929, APOSJ_32431, APOSJ_32429, APOSJ_25932, APOSJ_25931, APOSJ_52256, APOSJ_25930, APOSJ_56333, APOSJ_52255, APOSJ_52257, APOSJ_48161, APOSJ_60883, APOSJ_25934, APOSJ_52259, APOSJ_56323, APOSJ_48157	NEMVE07335, NEMVE20942
OG0001191	APOSJ_42790, APOSJ_42793, APOSJ_14790, APOSJ_42792, APOSJ_14832, APOSJ_38916, APOSJ_42794	NEMVE02357
OG0001196	APOSJ_50475, APOSJ_28945, APOSJ_28943, APOSJ_28944	NEMVE08224, NEMVE12229
OG0001197	APOSJ_02421, APOSJ_14617, APOSJ_14615, APOSJ_35771	NEMVE01874
OG0001197	APOSJ_49286, APOSJ_49285	NEMVE09865
OG0001198	APOSJ_04989, APOSJ_04990	NEMVE24571
OG0001198	APOSJ_58834, APOSJ_58833	NEMVE22207, NEMVE25198, NEMVE00766
OG0001199	APOSJ_51306, APOSJ_51308, APOSJ_37753, APOSJ_37754	NEMVE23802, NEMVE12602
OG0001200	APOSJ_32054, APOSJ_56754, APOSJ_18890, APOSJ_37081, APOSJ_30917, APOSJ_18885, APOSJ_18891, APOSJ_37078, APOSJ_18886, APOSJ_20274, APOSJ_30911, APOSJ_20270, APOSJ_20275, APOSJ_37075, APOSJ_54506, APOSJ_18887, APOSJ_18892, APOSJ_30913, APOSJ_63778, APOSJ_30918, APOSJ_37084, APOSJ_20273, APOSJ_30916, APOSJ_63775, APOSJ_32050, APOSJ_56751, APOSJ_18888, APOSJ_37076, APOSJ_10745, APOSJ_30912, APOSJ_30910, APOSJ_30909, APOSJ_20271, APOSJ_37079	NEMVE09033
OG0001201	APOSJ_61343, APOSJ_61344, APOSJ_52026, APOSJ_49436, APOSJ_36541	NEMVE09573
OG0001202	APOSJ_53516, APOSJ_53517, APOSJ_53518, APOSJ_53519, APOSJ_43020, APOSJ_37377, APOSJ_37383, APOSJ_37379, APOSJ_37382, APOSJ_37381, APOSJ_37378, APOSJ_37380	NEMVE18910, NEMVE19217
OG0001203	APOSJ_41014, APOSJ_46802, APOSJ_53052	NEMVE06946
OG0001204	APOSJ_07019, APOSJ_07070, APOSJ_21696, APOSJ_35408, APOSJ_41668, APOSJ_39539, APOSJ_53773, APOSJ_46990, APOSJ_53249, APOSJ_30340, APOSJ_30345, APOSJ_30338, APOSJ_30339, APOSJ_30343, APOSJ_30342, APOSJ_30344, APOSJ_30341	NEMVE16401
OG0001205	APOSJ_27795, APOSJ_27794	NEMVE09608
OG0001207	APOSJ_02461	NEMVE05326
OG0001207	APOSJ_04816	NEMVE07504
OG0001208	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832	NEMVE13141
OG0001209	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874	NEMVE13903
OG0001211	APOSJ_18069, APOSJ_18071	NEMVE14313
OG0001213	APOSJ_24043	NEMVE09096
OG0001213	APOSJ_46848, APOSJ_65395, APOSJ_53817, APOSJ_65397	NEMVE14427
OG0001214	APOSJ_27393, APOSJ_29473, APOSJ_47896, APOSJ_53677, APOSJ_53667, APOSJ_29474, APOSJ_27388, APOSJ_27390, APOSJ_27394, APOSJ_29472, APOSJ_27392, APOSJ_27391, APOSJ_22336, APOSJ_53665, APOSJ_29475, APOSJ_53673	NEMVE05859
OG0001215	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312	NEMVE25378
OG0001216	APOSJ_27698, APOSJ_57845	NEMVE13574
OG0001218	APOSJ_12838, APOSJ_12839, APOSJ_12837	NEMVE21894
OG0001219	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184	NEMVE22457
OG0001220	APOSJ_49207, APOSJ_49206, APOSJ_30068	NEMVE01931
OG0001220	APOSJ_26636, APOSJ_26635	NEMVE13508, NEMVE06753
OG0001221	APOSJ_23575	NEMVE10455, NEMVE21175
OG0001224	APOSJ_06034	NEMVE18437
OG0001225	APOSJ_26355, APOSJ_26353, APOSJ_26354, APOSJ_31596, APOSJ_31594, APOSJ_18615, APOSJ_31595	NEMVE24191
OG0001230	APOSJ_03240, APOSJ_03235	NEMVE14462
OG0001231	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638	NEMVE18418
OG0001232	APOSJ_19086, APOSJ_19085, APOSJ_41937, APOSJ_63122, APOSJ_25755, APOSJ_26775, APOSJ_26779, APOSJ_26778, APOSJ_26777, APOSJ_37428, APOSJ_26773, APOSJ_26774, APOSJ_26776	NEMVE19947, NEMVE16316, NEMVE01186, NEMVE16317, NEMVE08692
OG0001234	APOSJ_53744, APOSJ_64981, APOSJ_01119, APOSJ_64982, APOSJ_23879, APOSJ_35714, APOSJ_25662, APOSJ_35713	NEMVE18230, NEMVE12291
OG0001236	APOSJ_47426	NEMVE24358
OG0001236	APOSJ_58914	NEMVE20150
OG0001238	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932	NEMVE14613
OG0001239	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112	NEMVE13393
OG0001240	APOSJ_22371, APOSJ_35327, APOSJ_35332, APOSJ_35329, APOSJ_21620, APOSJ_22388, APOSJ_21619	NEMVE12044, NEMVE01922
OG0001241	APOSJ_31880, APOSJ_31879	NEMVE23698
OG0001241	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705	NEMVE22413
OG0001242	APOSJ_52730, APOSJ_52729	NEMVE22613, NEMVE09980, NEMVE25393, NEMVE13690
OG0001243	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723	NEMVE04580
OG0001245	APOSJ_08451, APOSJ_08447, APOSJ_08448, APOSJ_08444, APOSJ_08449, APOSJ_08445, APOSJ_08443, APOSJ_08446	NEMVE23125
OG0001246	APOSJ_18873, APOSJ_18874, APOSJ_18875	NEMVE03137
OG0001247	APOSJ_24401, APOSJ_46726	NEMVE03420
OG0001248	APOSJ_01452	NEMVE14608
OG0001249	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682	NEMVE08338
OG0001250	APOSJ_45773, APOSJ_45772	NEMVE07058
OG0001251	APOSJ_26930, APOSJ_53060	NEMVE05777
OG0001252	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276	NEMVE05179
OG0001253	APOSJ_63481	NEMVE14445
OG0001254	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083	NEMVE01446, NEMVE14277
OG0001256	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857	NEMVE11467, NEMVE20435
OG0001261	APOSJ_29574, APOSJ_29579, APOSJ_29576, APOSJ_54321, APOSJ_29578, APOSJ_29580, APOSJ_29575, APOSJ_29577, APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064	NEMVE12600, NEMVE24381
OG0001263	APOSJ_26053, APOSJ_26052	NEMVE01880
OG0001264	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940	NEMVE09188
OG0001265	APOSJ_62640	NEMVE15204, NEMVE16184, NEMVE09370
OG0001266	APOSJ_21749, APOSJ_40659, APOSJ_61315, APOSJ_61316, APOSJ_03810	NEMVE14615, NEMVE13420, NEMVE23687
OG0001267	APOSJ_24539	NEMVE25606
OG0001267	APOSJ_40387, APOSJ_40388	NEMVE22271
OG0001268	APOSJ_30635, APOSJ_30631, APOSJ_30630, APOSJ_61129, APOSJ_26078, APOSJ_61134, APOSJ_30632, APOSJ_61130, APOSJ_30629	NEMVE13796
OG0001268	APOSJ_31771	NEMVE10358
OG0001270	APOSJ_00845, APOSJ_10264	NEMVE21909, NEMVE12078
OG0001270	APOSJ_39650, APOSJ_52054, APOSJ_52055, APOSJ_52049, APOSJ_52052	NEMVE22554
OG0001271	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322	NEMVE16016, NEMVE12266
OG0001272	APOSJ_63437, APOSJ_56345, APOSJ_64374, APOSJ_14803, APOSJ_14802	NEMVE24865
OG0001273	APOSJ_07726, APOSJ_19500, APOSJ_19498	NEMVE06058
OG0001274	APOSJ_63498, APOSJ_63499, APOSJ_63500, APOSJ_63501	NEMVE24783
OG0001275	APOSJ_13400, APOSJ_09147, APOSJ_09149, APOSJ_09442, APOSJ_19016, APOSJ_19017, APOSJ_34874, APOSJ_13401, APOSJ_58719, APOSJ_13399, APOSJ_09151, APOSJ_09150, APOSJ_58720, APOSJ_09146, APOSJ_13397, APOSJ_13398, APOSJ_13402, APOSJ_09148	NEMVE02957
OG0001275	APOSJ_40449, APOSJ_40448, APOSJ_40447, APOSJ_40446, APOSJ_40445, APOSJ_40443, APOSJ_64594, APOSJ_40444	NEMVE14795
OG0001276	APOSJ_00033, APOSJ_37707, APOSJ_47385, APOSJ_00028, APOSJ_17176, APOSJ_00034, APOSJ_06801, APOSJ_21732, APOSJ_00032, APOSJ_40492, APOSJ_00029, APOSJ_00030, APOSJ_42710, APOSJ_17171, APOSJ_21731, APOSJ_21730, APOSJ_47368, APOSJ_21729, APOSJ_21728, APOSJ_17170, APOSJ_00027, APOSJ_00031	NEMVE24658
OG0001277	APOSJ_10639, APOSJ_35448, APOSJ_28250, APOSJ_35451, APOSJ_35454, APOSJ_35450, APOSJ_35452, APOSJ_35449, APOSJ_35453, APOSJ_28251, APOSJ_13555, APOSJ_13556, APOSJ_19959, APOSJ_16562, APOSJ_25778, APOSJ_04664, APOSJ_55207	NEMVE08949
OG0001278	APOSJ_45303, APOSJ_16356	NEMVE22456
OG0001279	APOSJ_00366, APOSJ_00367	NEMVE06730
OG0001280	APOSJ_38817, APOSJ_38818, APOSJ_38816	NEMVE15111, NEMVE13261
OG0001282	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919	NEMVE13494
OG0001283	APOSJ_57241, APOSJ_57240, APOSJ_47875	NEMVE15140
OG0001284	APOSJ_51094, APOSJ_51096, APOSJ_51095, APOSJ_51093	NEMVE15039
OG0001284	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124	NEMVE12745, NEMVE19495
OG0001285	APOSJ_63111, APOSJ_45967, APOSJ_27842, APOSJ_25207	NEMVE07034
OG0001286	APOSJ_64115, APOSJ_21405	NEMVE08364
OG0001287	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177	NEMVE13851
OG0001288	APOSJ_22796	NEMVE20273
OG0001290	APOSJ_34219, APOSJ_34220	NEMVE22813, NEMVE07506
OG0001291	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516	NEMVE25091
OG0001293	APOSJ_46121, APOSJ_46120, APOSJ_46118, APOSJ_46119	NEMVE24929
OG0001294	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522	NEMVE10810
OG0001295	APOSJ_42068, APOSJ_42067	NEMVE10114
OG0001296	APOSJ_05820	NEMVE10339
OG0001297	APOSJ_40127, APOSJ_40126, APOSJ_40128, APOSJ_50636	NEMVE03104
OG0001300	APOSJ_00778	NEMVE13700, NEMVE10660
OG0001302	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024	NEMVE13962, NEMVE18411, NEMVE11902
OG0001302	APOSJ_52702, APOSJ_52697	NEMVE17610
OG0001303	APOSJ_02778, APOSJ_02777, APOSJ_02779	NEMVE22969
OG0001303	APOSJ_34441, APOSJ_64116, APOSJ_39690	NEMVE25499, NEMVE25051, NEMVE24313
OG0001304	APOSJ_49344	NEMVE01937
OG0001305	APOSJ_09587, APOSJ_09588	NEMVE06825
OG0001306	APOSJ_58894	NEMVE16218
OG0001306	APOSJ_11291	NEMVE08625
OG0001308	APOSJ_62820, APOSJ_49337, APOSJ_62822	NEMVE06230
OG0001309	APOSJ_45180, APOSJ_45181, APOSJ_45182, APOSJ_45183	NEMVE23002, NEMVE18542
OG0001310	APOSJ_62169	NEMVE22452
OG0001310	APOSJ_54029, APOSJ_54028	NEMVE14637
OG0001311	APOSJ_36807, APOSJ_22226, APOSJ_22227, APOSJ_48297	NEMVE05964, NEMVE03793
OG0001312	APOSJ_41375, APOSJ_23773, APOSJ_03205, APOSJ_03206	NEMVE14791, NEMVE14787
OG0001317	APOSJ_51974, APOSJ_51821, APOSJ_38859, APOSJ_38855, APOSJ_51884	NEMVE01591
OG0001318	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107	NEMVE22575
OG0001318	APOSJ_58195, APOSJ_58196, APOSJ_25774	NEMVE14651
OG0001319	APOSJ_49796	NEMVE01465
OG0001320	APOSJ_57053, APOSJ_18022	NEMVE10295
OG0001320	APOSJ_18945	NEMVE25688
OG0001321	APOSJ_00883, APOSJ_05483, APOSJ_00884	NEMVE21741, NEMVE15029
OG0001322	APOSJ_17574, APOSJ_34586	NEMVE14406
OG0001322	APOSJ_25010, APOSJ_25009	NEMVE05068, NEMVE21787
OG0001323	APOSJ_62064	NEMVE17138
OG0001323	APOSJ_22973	NEMVE11887
