Orthogroup	PFLAV	AENJA_ok
OG0000980	TCONS_00006640.p1, TCONS_00006607.p1, TCONS_00005477.p1, TCONS_00005499.p1, TCONS_00006603.p1, TCONS_00006642.p1, TCONS_00006636.p1, TCONS_00005493.p1, TCONS_00005448.p1, TCONS_00005472.p1, TCONS_00005476.p1, TCONS_00005495.p1, TCONS_00006298.p1, TCONS_00008620.p1, TCONS_00008619.p1, TCONS_00053009.p1, TCONS_00054110.p1, TCONS_00052611.p1, TCONS_00006471.p1, TCONS_00005288.p1, TCONS_00050181.p1	AENJA_22275, AENJA_08700
OG0000981	TCONS_00057045.p1, TCONS_00057060.p1	AENJA_25036
OG0000981	TCONS_00028542.p1	AENJA_08762
OG0000982	TCONS_00019685.p1	AENJA_09037
OG0000983	TCONS_00019847.p1, TCONS_00012185.p1, TCONS_00025612.p1	AENJA_10857, AENJA_15336, AENJA_25077
OG0000985	TCONS_00031086.p1	AENJA_14891
OG0000986	TCONS_00030410.p1	AENJA_19042
OG0000987	TCONS_00018810.p1, TCONS_00005846.p1	AENJA_23574
OG0000988	TCONS_00048232.p1, TCONS_00048229.p1, TCONS_00048228.p1, TCONS_00014768.p1	AENJA_25125
OG0000992	TCONS_00012823.p1	AENJA_01350
OG0000992	TCONS_00026712.p1	AENJA_08136
OG0000994	TCONS_00017207.p1	AENJA_20560
OG0000994	TCONS_00006840.p1, TCONS_00006841.p1	AENJA_02296
OG0000995	TCONS_00014471.p1	AENJA_04072
OG0000995	TCONS_00014472.p1	AENJA_08863
OG0000996	TCONS_00021104.p1	AENJA_26096
OG0000997	TCONS_00042985.p1, TCONS_00042984.p1	AENJA_04964, AENJA_06940, AENJA_16738
OG0000998	TCONS_00001881.p1, TCONS_00002508.p1, TCONS_00000371.p1, TCONS_00001883.p1, TCONS_00002021.p1, TCONS_00001962.p1, TCONS_00001969.p1	AENJA_06143
OG0000999	TCONS_00019119.p1	AENJA_06760, AENJA_09403
OG0000999	TCONS_00036441.p1	AENJA_10712
OG0001000	TCONS_00001232.p1	AENJA_07118
OG0001001	TCONS_00021762.p1, TCONS_00021761.p1	AENJA_07866
OG0001002	TCONS_00031369.p1	AENJA_21965
OG0001003	TCONS_00004598.p1	AENJA_13424
OG0001004	TCONS_00053708.p1	AENJA_16016
OG0001005	TCONS_00047309.p1	AENJA_17128
OG0001006	TCONS_00055759.p1	AENJA_21663
OG0001006	TCONS_00052629.p1	AENJA_25248
OG0001008	TCONS_00036882.p1	AENJA_24757
OG0001009	TCONS_00012614.p1, TCONS_00012613.p1, TCONS_00012612.p1	AENJA_24783
OG0001015	TCONS_00014432.p1	AENJA_19717, AENJA_00951
OG0001016	TCONS_00055345.p1	AENJA_26608
OG0001016	TCONS_00032735.p1	AENJA_01521, AENJA_14403
OG0001016	TCONS_00032734.p1	AENJA_15956
OG0001018	TCONS_00001884.p1	AENJA_02393
OG0001018	TCONS_00010472.p1	AENJA_12182
OG0001019	TCONS_00013803.p1, TCONS_00009121.p1, TCONS_00009125.p1, TCONS_00007896.p1, TCONS_00009127.p1	AENJA_02456, AENJA_20626
OG0001021	TCONS_00011702.p1, TCONS_00011698.p1, TCONS_00011704.p1	AENJA_25578
OG0001022	TCONS_00022716.p1	AENJA_03120
OG0001023	TCONS_00038094.p1	AENJA_03151
OG0001024	TCONS_00031075.p1	AENJA_11445
OG0001024	TCONS_00030297.p1	AENJA_03556
OG0001025	TCONS_00005248.p1, TCONS_00033169.p1, TCONS_00053513.p1, TCONS_00024118.p1	AENJA_04375
OG0001026	TCONS_00012712.p1	AENJA_04437
OG0001027	TCONS_00016417.p1, TCONS_00016416.p1, TCONS_00016504.p1, TCONS_00016503.p1, TCONS_00016502.p1	AENJA_06667, AENJA_06665, AENJA_06666
OG0001028	TCONS_00029271.p1, TCONS_00029281.p1	AENJA_07594
OG0001029	TCONS_00001268.p1	AENJA_07743
OG0001030	TCONS_00029236.p1	AENJA_12462
OG0001031	TCONS_00030299.p1	AENJA_12602
OG0001032	TCONS_00015470.p1	AENJA_13410
OG0001033	TCONS_00030894.p1	AENJA_13779
OG0001034	TCONS_00015603.p1	AENJA_14415
OG0001035	TCONS_00005818.p1, TCONS_00005848.p1, TCONS_00039025.p1, TCONS_00022098.p1	AENJA_15619
OG0001036	TCONS_00018638.p1	AENJA_19830
OG0001037	TCONS_00016412.p1	AENJA_20909
OG0001038	TCONS_00026173.p1	AENJA_24181
OG0001039	TCONS_00047298.p1	AENJA_24765
OG0001041	TCONS_00055272.p1, TCONS_00055269.p1, TCONS_00017938.p1, TCONS_00017867.p1, TCONS_00017858.p1, TCONS_00056122.p1	AENJA_16900, AENJA_17398, AENJA_00205, AENJA_20089, AENJA_12433, AENJA_20073, AENJA_24468
OG0001042	TCONS_00048975.p1	AENJA_00375
OG0001043	TCONS_00045785.p1	AENJA_12177
OG0001043	TCONS_00010912.p1, TCONS_00009718.p1, TCONS_00009717.p1, TCONS_00009719.p1	AENJA_11468
OG0001044	TCONS_00027869.p1	AENJA_01430, AENJA_04864
OG0001044	TCONS_00016913.p1, TCONS_00050490.p1, TCONS_00004674.p1, TCONS_00043379.p1, TCONS_00055549.p1, TCONS_00055534.p1, TCONS_00055547.p1, TCONS_00055535.p1, TCONS_00043380.p2	AENJA_13241, AENJA_00477
OG0001045	TCONS_00046116.p1	AENJA_04878, AENJA_00728
OG0001045	TCONS_00023478.p1, TCONS_00023250.p1	AENJA_06741
OG0001046	TCONS_00013758.p1	AENJA_01047
OG0001047	TCONS_00022002.p1, TCONS_00022015.p1	AENJA_13898
OG0001047	TCONS_00022271.p1	AENJA_01886
OG0001048	TCONS_00030505.p1	AENJA_02250, AENJA_17677
OG0001049	TCONS_00050112.p1	AENJA_02745
OG0001049	TCONS_00050056.p1	AENJA_16062
OG0001050	TCONS_00041057.p1	AENJA_03323
OG0001051	TCONS_00009350.p1, TCONS_00009351.p1, TCONS_00011615.p1	AENJA_08021
OG0001051	TCONS_00047717.p1	AENJA_03449
OG0001052	TCONS_00030870.p1	AENJA_06392
OG0001053	TCONS_00030276.p1	AENJA_03704
OG0001054	TCONS_00013750.p1, TCONS_00013749.p1	AENJA_06350, AENJA_04202
OG0001055	TCONS_00057148.p1	AENJA_05229, AENJA_16035
OG0001055	TCONS_00016044.p1, TCONS_00016048.p1, TCONS_00054990.p1, TCONS_00056990.p1, TCONS_00042145.p1, TCONS_00042146.p1, TCONS_00042144.p1, TCONS_00042142.p1, TCONS_00042141.p1	AENJA_17939
OG0001056	TCONS_00052740.p1, TCONS_00052699.p1, TCONS_00052737.p1, TCONS_00052738.p1, TCONS_00053672.p1, TCONS_00053453.p1, TCONS_00007527.p1, TCONS_00007526.p1, TCONS_00007525.p1, TCONS_00054427.p1, TCONS_00007515.p1, TCONS_00007516.p1, TCONS_00007517.p1	AENJA_22081, AENJA_22080
OG0001057	TCONS_00045126.p1	AENJA_07435
OG0001058	TCONS_00034488.p1	AENJA_07821
OG0001059	TCONS_00046508.p1	AENJA_08095
OG0001061	TCONS_00049253.p1, TCONS_00015485.p1, TCONS_00015484.p1, TCONS_00009381.p1, TCONS_00018155.p1, TCONS_00018154.p1, TCONS_00021195.p1, TCONS_00021196.p1, TCONS_00021197.p1, TCONS_00021194.p1, TCONS_00024846.p1, TCONS_00029299.p1, TCONS_00000211.p1, TCONS_00012273.p1, TCONS_00022286.p1, TCONS_00021176.p1, TCONS_00020493.p1, TCONS_00000383.p1, TCONS_00012274.p1, TCONS_00012275.p1, TCONS_00021619.p1	AENJA_10234, AENJA_12054, AENJA_12047, AENJA_21829, AENJA_21830, AENJA_23517
OG0001062	TCONS_00052698.p1	AENJA_10657
OG0001063	TCONS_00012059.p1	AENJA_15475
OG0001063	TCONS_00011029.p1, TCONS_00011028.p1	AENJA_15321, AENJA_15322
OG0001064	TCONS_00007880.p1, TCONS_00009073.p1, TCONS_00007882.p1, TCONS_00037695.p1, TCONS_00037693.p1, TCONS_00013494.p1, TCONS_00009075.p1	AENJA_16034
OG0001065	TCONS_00009871.p1	AENJA_19195
OG0001066	TCONS_00047232.p1	AENJA_19790
OG0001067	TCONS_00011882.p1, TCONS_00015227.p1, TCONS_00015228.p1, TCONS_00015226.p1, TCONS_00037969.p1, TCONS_00037967.p1, TCONS_00037919.p1, TCONS_00037966.p1, TCONS_00037921.p1, TCONS_00052635.p1, TCONS_00052634.p1, TCONS_00053727.p1, TCONS_00011796.p1	AENJA_20835
OG0001068	TCONS_00051881.p1	AENJA_21475
OG0001072	TCONS_00004835.p1, TCONS_00004857.p1	AENJA_00305, AENJA_03396
OG0001072	TCONS_00005572.p1, TCONS_00005559.p1	AENJA_18929
OG0001073	TCONS_00042907.p1	AENJA_00575
OG0001075	TCONS_00018554.p1, TCONS_00056425.p1, TCONS_00056424.p1, TCONS_00056414.p1, TCONS_00056417.p1, TCONS_00056418.p1, TCONS_00056419.p1, TCONS_00056421.p1, TCONS_00056428.p1, TCONS_00056427.p1, TCONS_00055256.p1	AENJA_00807
OG0001076	TCONS_00043600.p1	AENJA_01569
OG0001077	TCONS_00057143.p1	AENJA_01679
OG0001077	TCONS_00055933.p1, TCONS_00055932.p1, TCONS_00057137.p1, TCONS_00055931.p1	AENJA_05855
OG0001077	TCONS_00057134.p1	AENJA_02550
OG0001078	TCONS_00023347.p1, TCONS_00023220.p1, TCONS_00023380.p1	AENJA_10264
OG0001078	TCONS_00023379.p1, TCONS_00023346.p1, TCONS_00023218.p1	AENJA_03835
OG0001079	TCONS_00047466.p1	AENJA_03947
OG0001080	TCONS_00055708.p1	AENJA_04073
OG0001080	TCONS_00014559.p1	AENJA_09896
OG0001081	TCONS_00008546.p1	AENJA_16503, AENJA_04238
OG0001082	TCONS_00056645.p1, TCONS_00056648.p1	AENJA_06872, AENJA_21482
OG0001082	TCONS_00020164.p1	AENJA_09332
OG0001083	TCONS_00027737.p1	AENJA_07171
OG0001084	TCONS_00001343.p1	AENJA_07749
OG0001085	TCONS_00048306.p1	AENJA_21401
OG0001086	TCONS_00012169.p1	AENJA_12710
OG0001087	TCONS_00031012.p1	AENJA_12759
OG0001088	TCONS_00005526.p1	AENJA_13196
OG0001089	TCONS_00034770.p1, TCONS_00034704.p1	AENJA_16474
OG0001091	TCONS_00020805.p1	AENJA_17138
OG0001092	TCONS_00043827.p1	AENJA_18221
OG0001093	TCONS_00003654.p1	AENJA_19251
OG0001095	TCONS_00019147.p1	AENJA_25247
OG0001101	TCONS_00047616.p1	AENJA_00373
OG0001102	TCONS_00010405.p1	AENJA_00718
OG0001102	TCONS_00019241.p1	AENJA_03278, AENJA_21711
OG0001103	TCONS_00004021.p1	AENJA_19577
OG0001103	TCONS_00017240.p1	AENJA_01387
OG0001104	TCONS_00032893.p1	AENJA_02199
OG0001104	TCONS_00018743.p1, TCONS_00018706.p1	AENJA_18229
OG0001105	TCONS_00033553.p1	AENJA_15729
OG0001105	TCONS_00013124.p1	AENJA_02419
OG0001105	TCONS_00003491.p1	AENJA_25097
OG0001106	TCONS_00028411.p1	AENJA_23681, AENJA_03788
OG0001106	TCONS_00048131.p1	AENJA_02727
OG0001107	TCONS_00022326.p1	AENJA_04030
OG0001108	TCONS_00020684.p1	AENJA_04372, AENJA_04373
OG0001109	TCONS_00043148.p1, TCONS_00041764.p1, TCONS_00043474.p1, TCONS_00043476.p1	AENJA_05558
OG0001110	TCONS_00015372.p1	AENJA_06070
OG0001111	TCONS_00009762.p1	AENJA_06275
OG0001112	TCONS_00021573.p1	AENJA_06304
OG0001113	TCONS_00043824.p1	AENJA_06313
OG0001115	TCONS_00027809.p1, TCONS_00026894.p1	AENJA_18256
OG0001115	TCONS_00004061.p1	AENJA_09261
OG0001116	TCONS_00038721.p1, TCONS_00000105.p1	AENJA_25869, AENJA_12085
OG0001117	TCONS_00055590.p1	AENJA_24744, AENJA_23285, AENJA_19626, AENJA_12822
OG0001118	TCONS_00024047.p1, TCONS_00024061.p1	AENJA_12960
OG0001119	TCONS_00018228.p1	AENJA_13579
OG0001120	TCONS_00020661.p1	AENJA_13747
OG0001121	TCONS_00001552.p1	AENJA_14865
OG0001122	TCONS_00007633.p1	AENJA_15150
OG0001123	TCONS_00032914.p1, TCONS_00032917.p1, TCONS_00032918.p1, TCONS_00032915.p1, TCONS_00033283.p1	AENJA_20117
OG0001123	TCONS_00005609.p1	AENJA_15687
OG0001124	TCONS_00020701.p1	AENJA_16308
OG0001125	TCONS_00017881.p1	AENJA_19655
OG0001125	TCONS_00017873.p1	AENJA_19656
OG0001126	TCONS_00021077.p1	AENJA_21731
OG0001126	TCONS_00049380.p1, TCONS_00049391.p1	AENJA_22248
OG0001127	TCONS_00055346.p1	AENJA_26609
OG0001128	TCONS_00003470.p1	AENJA_26741
OG0001129	TCONS_00007656.p1	AENJA_00009
OG0001129	TCONS_00007662.p1	AENJA_00007
OG0001130	TCONS_00028392.p1	AENJA_00712
OG0001130	TCONS_00028134.p1	AENJA_24701
OG0001131	TCONS_00010492.p1	AENJA_00720
OG0001132	TCONS_00028117.p1, TCONS_00028105.p1	AENJA_02927
OG0001133	TCONS_00015242.p1	AENJA_14482
OG0001133	TCONS_00053218.p1	AENJA_07797
OG0001134	TCONS_00012314.p1	AENJA_06301
OG0001135	TCONS_00042538.p1	AENJA_06307
OG0001136	TCONS_00028141.p1	AENJA_06348
OG0001137	TCONS_00009779.p1	AENJA_06755
OG0001138	TCONS_00020566.p1	AENJA_08339
OG0001139	TCONS_00021216.p1	AENJA_20595, AENJA_19443
OG0001139	TCONS_00028367.p1, TCONS_00025127.p1	AENJA_08828
OG0001140	TCONS_00045555.p1, TCONS_00046926.p1	AENJA_10711
OG0001141	TCONS_00028439.p1	AENJA_11192
OG0001142	TCONS_00017195.p1	AENJA_13577
OG0001143	TCONS_00020217.p1	AENJA_25253, AENJA_15506
OG0001144	TCONS_00038647.p1	AENJA_15840
OG0001146	TCONS_00050566.p1	AENJA_19404
OG0001147	TCONS_00039861.p1	AENJA_21745
OG0001148	TCONS_00008695.p1, TCONS_00008797.p1, TCONS_00008835.p1	AENJA_25511
OG0001149	TCONS_00015791.p1	AENJA_26319, AENJA_26318
OG0001155	TCONS_00053982.p1	AENJA_01168
OG0001155	TCONS_00004663.p1	AENJA_24946
OG0001156	TCONS_00055858.p1	AENJA_01685
OG0001158	TCONS_00008068.p1	AENJA_02265
OG0001158	TCONS_00051859.p1	AENJA_16983
OG0001159	TCONS_00018547.p1	AENJA_02590
OG0001160	TCONS_00025396.p1, TCONS_00025758.p1, TCONS_00025797.p1	AENJA_03496, AENJA_15940
OG0001161	TCONS_00032840.p1	AENJA_03513, AENJA_15958
OG0001162	TCONS_00034837.p1, TCONS_00018831.p1	AENJA_09881, AENJA_03826
OG0001163	TCONS_00030259.p1, TCONS_00030251.p1	AENJA_23044, AENJA_20499, AENJA_04071, AENJA_23045
OG0001164	TCONS_00006590.p1	AENJA_14441
OG0001165	TCONS_00018323.p1	AENJA_18566
OG0001165	TCONS_00022892.p1	AENJA_05192
OG0001166	TCONS_00041896.p1	AENJA_05454
OG0001167	TCONS_00009697.p1	AENJA_06024
OG0001168	TCONS_00007095.p1	AENJA_26059
OG0001169	TCONS_00043015.p1, TCONS_00041677.p1, TCONS_00043014.p1	AENJA_06689
OG0001170	TCONS_00002129.p1	AENJA_14574, AENJA_07116
OG0001171	TCONS_00046615.p1	AENJA_07498
OG0001172	TCONS_00003400.p1, TCONS_00004388.p1	AENJA_08737
OG0001172	TCONS_00004384.p1	AENJA_15031
OG0001173	TCONS_00036061.p1	AENJA_10142
OG0001174	TCONS_00049059.p1	AENJA_10268
OG0001175	TCONS_00018800.p1	AENJA_10616
OG0001176	TCONS_00031061.p1	AENJA_11857
OG0001177	TCONS_00016810.p1	AENJA_12717
OG0001177	TCONS_00031043.p1, TCONS_00031052.p1	AENJA_23960, AENJA_22118
OG0001178	TCONS_00052837.p1	AENJA_12752
OG0001178	TCONS_00021368.p1	AENJA_14989
OG0001179	TCONS_00007366.p1, TCONS_00007365.p1, TCONS_00007363.p1, TCONS_00007362.p1, TCONS_00007361.p1	AENJA_13625, AENJA_13628
OG0001179	TCONS_00007757.p1	AENJA_26058
OG0001180	TCONS_00029840.p1	AENJA_13732
OG0001181	TCONS_00056617.p1	AENJA_14047
OG0001182	TCONS_00053877.p1, TCONS_00052901.p1, TCONS_00052905.p1, TCONS_00053963.p1, TCONS_00052902.p1, TCONS_00052904.p1, TCONS_00052903.p1, TCONS_00020387.p1, TCONS_00013737.p1	AENJA_14313
OG0001183	TCONS_00055495.p1	AENJA_20906, AENJA_18317, AENJA_20566, AENJA_15024
OG0001184	TCONS_00015015.p1, TCONS_00015016.p1	AENJA_17799
OG0001184	TCONS_00027741.p1	AENJA_15086
OG0001186	TCONS_00018904.p1	AENJA_21307
OG0001186	TCONS_00008504.p1	AENJA_18825
OG0001187	TCONS_00044051.p1	AENJA_19216, AENJA_19215
OG0001188	TCONS_00009642.p1	AENJA_22812
OG0001190	TCONS_00051568.p1	AENJA_24531
OG0001196	TCONS_00041502.p1, TCONS_00049985.p1, TCONS_00035251.p1	AENJA_00058
OG0001197	TCONS_00010219.p1	AENJA_00493
OG0001198	TCONS_00029367.p1	AENJA_01200
OG0001198	TCONS_00037978.p1	AENJA_21857
OG0001199	TCONS_00001138.p1	AENJA_01327
OG0001199	TCONS_00001137.p1	AENJA_01326
OG0001199	TCONS_00018814.p1, TCONS_00005842.p1	AENJA_24392
OG0001200	TCONS_00011494.p1	AENJA_01547
OG0001201	TCONS_00008587.p1	AENJA_02210
OG0001202	TCONS_00021712.p1, TCONS_00021789.p1, TCONS_00021744.p1, TCONS_00021742.p1, TCONS_00021743.p1, TCONS_00021232.p1, TCONS_00021231.p1	AENJA_03117
OG0001202	TCONS_00022609.p1, TCONS_00022611.p1, TCONS_00022606.p1, TCONS_00025155.p1	AENJA_20571
OG0001204	TCONS_00006364.p1	AENJA_20148
OG0001205	TCONS_00042903.p1	AENJA_04101
OG0001205	TCONS_00042542.p1, TCONS_00042889.p1, TCONS_00044015.p1, TCONS_00042893.p1, TCONS_00042892.p1, TCONS_00042899.p1, TCONS_00042901.p1, TCONS_00042895.p1, TCONS_00042905.p1	AENJA_26398
OG0001206	TCONS_00019967.p1, TCONS_00039319.p1	AENJA_25058, AENJA_08783, AENJA_18881, AENJA_07583, AENJA_23796
OG0001207	TCONS_00003023.p1	AENJA_15259
OG0001207	TCONS_00055016.p1	AENJA_18056
OG0001207	TCONS_00002875.p1	AENJA_07276
OG0001208	TCONS_00019772.p1	AENJA_09031
OG0001209	TCONS_00032359.p1	AENJA_09041
OG0001210	TCONS_00010944.p1	AENJA_18956
OG0001210	TCONS_00052218.p1	AENJA_09591
OG0001211	TCONS_00032848.p1	AENJA_09699
OG0001212	TCONS_00043220.p1	AENJA_14546, AENJA_09958
OG0001213	TCONS_00027209.p1	AENJA_11717
OG0001213	TCONS_00005372.p1	AENJA_11254
OG0001214	TCONS_00033365.p1	AENJA_24301
OG0001215	TCONS_00033488.p1	AENJA_15953
OG0001216	TCONS_00051636.p1	AENJA_16979
OG0001217	TCONS_00000738.p1	AENJA_17612
OG0001218	TCONS_00052215.p1	AENJA_18179
OG0001219	TCONS_00017300.p1	AENJA_18562
OG0001220	TCONS_00006085.p1	AENJA_21603
OG0001221	TCONS_00007062.p1, TCONS_00038811.p1, TCONS_00038873.p1, TCONS_00038810.p1, TCONS_00038875.p1, TCONS_00038876.p1, TCONS_00038807.p1, TCONS_00038874.p1, TCONS_00055087.p1, TCONS_00055088.p1, TCONS_00055090.p1, TCONS_00055091.p1	AENJA_19765
OG0001223	TCONS_00007477.p1	AENJA_21588
OG0001224	TCONS_00051554.p1	AENJA_22625
OG0001225	TCONS_00019229.p1	AENJA_23700
OG0001230	TCONS_00017772.p1	AENJA_02568, AENJA_08528
OG0001231	TCONS_00009528.p1	AENJA_02177
OG0001232	TCONS_00053374.p1, TCONS_00054429.p1, TCONS_00054454.p1, TCONS_00053372.p1	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091
OG0001233	TCONS_00044110.p1, TCONS_00043251.p1, TCONS_00043252.p1, TCONS_00041875.p1, TCONS_00041891.p1, TCONS_00041889.p1, TCONS_00041887.p1, TCONS_00041892.p1, TCONS_00041876.p1, TCONS_00041886.p1, TCONS_00041879.p1, TCONS_00041874.p1, TCONS_00043936.p1	AENJA_02446
OG0001234	TCONS_00007057.p1	AENJA_02896
OG0001235	TCONS_00027904.p1, TCONS_00033186.p1, TCONS_00035202.p1	AENJA_09381
OG0001235	TCONS_00026629.p1, TCONS_00052763.p1	AENJA_13870
OG0001235	TCONS_00038804.p1, TCONS_00053938.p1, TCONS_00021656.p1, TCONS_00020005.p1	AENJA_03412, AENJA_25992
OG0001237	TCONS_00019780.p1	AENJA_19599
OG0001238	TCONS_00027408.p1	AENJA_07960
OG0001238	TCONS_00019050.p1	AENJA_05667
OG0001239	TCONS_00048949.p1	AENJA_08544, AENJA_12406, AENJA_24743, AENJA_06569
OG0001240	TCONS_00029430.p1	AENJA_07030
OG0001241	TCONS_00044745.p1	AENJA_21346
OG0001241	TCONS_00021229.p1	AENJA_07588
OG0001242	TCONS_00007570.p1, TCONS_00007572.p1, TCONS_00007576.p1, TCONS_00007575.p1, TCONS_00007573.p1, TCONS_00007574.p1, TCONS_00007595.p1, TCONS_00007569.p1, TCONS_00008480.p1	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675
OG0001243	TCONS_00032341.p1	AENJA_09040
OG0001244	TCONS_00022232.p1	AENJA_11230
OG0001245	TCONS_00030488.p1	AENJA_11242, AENJA_11241
OG0001247	TCONS_00047964.p1	AENJA_24053
OG0001248	TCONS_00020768.p1	AENJA_17279
OG0001249	TCONS_00053927.p1	AENJA_17683
OG0001250	TCONS_00014350.p1	AENJA_18393
OG0001251	TCONS_00019290.p1	AENJA_20006
OG0001252	TCONS_00052754.p1	AENJA_20096
OG0001253	TCONS_00048644.p1	AENJA_21103
OG0001254	TCONS_00019693.p1, TCONS_00019695.p1	AENJA_25593
OG0001259	TCONS_00003919.p2	AENJA_01703, AENJA_06423, AENJA_04528, AENJA_09993, AENJA_23428, AENJA_22836, AENJA_14306, AENJA_25148, AENJA_22425, AENJA_05839, AENJA_23056, AENJA_08175, AENJA_02584, AENJA_01620, AENJA_04530, AENJA_26143, AENJA_06834, AENJA_03075, AENJA_22010, AENJA_25828, AENJA_07039, AENJA_04304, AENJA_04303, AENJA_01855, AENJA_15453, AENJA_01148, AENJA_08692, AENJA_25622, AENJA_09461, AENJA_05560, AENJA_20808, AENJA_14281, AENJA_24126, AENJA_21650, AENJA_01715, AENJA_05559, AENJA_11085, AENJA_14279, AENJA_05365, AENJA_14278, AENJA_09209, AENJA_10559, AENJA_10674, AENJA_14305, AENJA_07873, AENJA_18572, AENJA_16959, AENJA_01150, AENJA_25866, AENJA_19224, AENJA_14165, AENJA_21710, AENJA_03315, AENJA_05263, AENJA_10558, AENJA_26323, AENJA_02742, AENJA_14280, AENJA_00041, AENJA_16461, AENJA_10673, AENJA_14304, AENJA_01714, AENJA_20809
OG0001261	TCONS_00043665.p1	AENJA_00856
OG0001262	TCONS_00048625.p1	AENJA_25759
OG0001263	TCONS_00031000.p1	AENJA_02283
OG0001263	TCONS_00040341.p1	AENJA_25444
OG0001264	TCONS_00008437.p1	AENJA_02714
OG0001265	TCONS_00000733.p1	AENJA_13872
OG0001266	TCONS_00027074.p1	AENJA_02853
OG0001266	TCONS_00045360.p1	AENJA_06321
OG0001267	TCONS_00044004.p1	AENJA_03493
OG0001267	TCONS_00005641.p1	AENJA_10310
OG0001268	TCONS_00029161.p1	AENJA_03712
OG0001270	TCONS_00014047.p1	AENJA_04208
OG0001270	TCONS_00047799.p1	AENJA_17726
OG0001270	TCONS_00012405.p1	AENJA_21003
OG0001271	TCONS_00055883.p1	AENJA_04651
OG0001273	TCONS_00027968.p1	AENJA_05090
OG0001274	TCONS_00016722.p1	AENJA_06074
OG0001275	TCONS_00000254.p1	AENJA_07370
OG0001276	TCONS_00042630.p1	AENJA_07718, AENJA_07717
OG0001278	TCONS_00017721.p1	AENJA_09367
OG0001279	TCONS_00010827.p1, TCONS_00009545.p1	AENJA_09382
OG0001280	TCONS_00028312.p1	AENJA_11194
OG0001281	TCONS_00010045.p1	AENJA_11305
OG0001282	TCONS_00036586.p1	AENJA_12223
OG0001283	TCONS_00051533.p1	AENJA_16994
OG0001283	TCONS_00052974.p1, TCONS_00027851.p1, TCONS_00003344.p1, TCONS_00005898.p1, TCONS_00042040.p1, TCONS_00051532.p1	AENJA_13067, AENJA_22654, AENJA_23095
OG0001284	TCONS_00055451.p1	AENJA_14056
OG0001284	TCONS_00029573.p1	AENJA_21135
OG0001285	TCONS_00026447.p1	AENJA_14208
OG0001286	TCONS_00025745.p1, TCONS_00025785.p1	AENJA_16309
OG0001287	TCONS_00043263.p1	AENJA_18219
OG0001288	TCONS_00021084.p1	AENJA_18926
OG0001288	TCONS_00029023.p1, TCONS_00029024.p1	AENJA_22039
OG0001289	TCONS_00018843.p1, TCONS_00016858.p1	AENJA_19878
OG0001290	TCONS_00028859.p1	AENJA_21150
OG0001291	TCONS_00031080.p1	AENJA_21434
OG0001292	TCONS_00057250.p1	AENJA_21781
OG0001293	TCONS_00005640.p1	AENJA_23236
OG0001294	TCONS_00009763.p1	AENJA_25092
OG0001295	TCONS_00038648.p1	AENJA_25589
OG0001296	TCONS_00011408.p1	AENJA_26215
OG0001300	TCONS_00057082.p1	AENJA_00411
OG0001301	TCONS_00041440.p1	AENJA_01275
OG0001302	TCONS_00052574.p1	AENJA_13024
OG0001302	TCONS_00000712.p1	AENJA_01840
OG0001304	TCONS_00007180.p1	AENJA_14579
OG0001305	TCONS_00015931.p1	AENJA_03926
OG0001306	TCONS_00053965.p1	AENJA_13028, AENJA_04590
OG0001306	TCONS_00044319.p1, TCONS_00015100.p1	AENJA_24214
OG0001307	TCONS_00041331.p1, TCONS_00036991.p1, TCONS_00034716.p1, TCONS_00032238.p1, TCONS_00038333.p1, TCONS_00018653.p1	AENJA_18882, AENJA_24073, AENJA_10844
OG0001307	TCONS_00015947.p1, TCONS_00031550.p1, TCONS_00018713.p1, TCONS_00003516.p1	AENJA_14453
OG0001308	TCONS_00031440.p1	AENJA_05647
OG0001309	TCONS_00012094.p1	AENJA_05763, AENJA_07716
OG0001310	TCONS_00010057.p1	AENJA_06272
OG0001310	TCONS_00055780.p1	AENJA_10879
OG0001311	TCONS_00032479.p1, TCONS_00032484.p1	AENJA_06702
OG0001311	TCONS_00056147.p1	AENJA_15801
OG0001312	TCONS_00001714.p1, TCONS_00001713.p1	AENJA_19595, AENJA_24384, AENJA_06846
OG0001313	TCONS_00002952.p1, TCONS_00024740.p1, TCONS_00027705.p1, TCONS_00026790.p1, TCONS_00027706.p1, TCONS_00030572.p1	AENJA_13129, AENJA_20249, AENJA_13484, AENJA_07345
OG0001314	TCONS_00001103.p1	AENJA_15162
OG0001314	TCONS_00016585.p1, TCONS_00016586.p1, TCONS_00016536.p1, TCONS_00016391.p1, TCONS_00016393.p1, TCONS_00014724.p1, TCONS_00014722.p1, TCONS_00014723.p1, TCONS_00016497.p1, TCONS_00015435.p1, TCONS_00016496.p1	AENJA_11562, AENJA_07754
OG0001315	TCONS_00014454.p1	AENJA_26453
OG0001316	TCONS_00057280.p1, TCONS_00057278.p1	AENJA_08714
OG0001317	TCONS_00049742.p1	AENJA_08900
OG0001317	TCONS_00014807.p1	AENJA_20026
OG0001318	TCONS_00037597.p1	AENJA_09435
OG0001319	TCONS_00021346.p1	AENJA_09605
OG0001320	TCONS_00008070.p1	AENJA_12368
OG0001320	TCONS_00011107.p1	AENJA_16608
