Orthogroup	PFLAV	OWEFU
OG0000595	TCONS_00002652.p1, TCONS_00054108.p1, TCONS_00005501.p1, TCONS_00005478.p1, TCONS_00005502.p1, TCONS_00005481.p1, TCONS_00006638.p1, TCONS_00006602.p1, TCONS_00005489.p1, TCONS_00006575.p1, TCONS_00005470.p1, TCONS_00006599.p1, TCONS_00006634.p1, TCONS_00006601.p1, TCONS_00005498.p1, TCONS_00004654.p1, TCONS_00051336.p1, TCONS_00051335.p1, TCONS_00005970.p1, TCONS_00005052.p1, TCONS_00005050.p1, TCONS_00049606.p1, TCONS_00049605.p1, TCONS_00004258.p1, TCONS_00054109.p1, TCONS_00053723.p1, TCONS_00053010.p1	OFUSG19438.1.p1, OFUSG19428.1.p1, OFUSG12250.1.p1, OFUSG12250.2.p1, OFUSG19429.1.p1, OFUSG25229.1.p1, OFUSG25235.1.p1, OFUSG10364.1.p1, OFUSG26049.1.p1, OFUSG12249.1.p1
OG0000596	TCONS_00043763.p1	OFUSG19257.1.p1, OFUSG14210.1.p1
OG0000597	TCONS_00005133.p1	OFUSG24146.1.p1, OFUSG24148.1.p1
OG0000600	TCONS_00000259.p1	OFUSG01055.1.p1
OG0000600	TCONS_00054647.p1	OFUSG16956.1.p1
OG0000602	TCONS_00020864.p1	OFUSG14405.1.p1
OG0000602	TCONS_00021886.p1	OFUSG14404.1.p1
OG0000603	TCONS_00010667.p1	OFUSG11716.1.p1, OFUSG11716.2.p1
OG0000604	TCONS_00009810.p1	OFUSG21656.1.p1, OFUSG21649.1.p1
OG0000607	TCONS_00036408.p1	OFUSG00975.1.p1
OG0000608	TCONS_00041690.p1	OFUSG01950.1.p1
OG0000609	TCONS_00009827.p1	OFUSG21513.1.p1
OG0000609	TCONS_00003985.p1	OFUSG16039.1.p1
OG0000610	TCONS_00029610.p1	OFUSG20066.1.p1, OFUSG09506.1.p1
OG0000610	TCONS_00016228.p1, TCONS_00014966.p1	OFUSG08338.1.p1
OG0000611	TCONS_00043712.p1	OFUSG02645.4.p1, OFUSG02645.1.p1, OFUSG02645.3.p1, OFUSG02645.2.p1, OFUSG02645.5.p1
OG0000611	TCONS_00008633.p1	OFUSG22888.1.p1
OG0000612	TCONS_00026134.p1	OFUSG06644.1.p1
OG0000612	TCONS_00008817.p1	OFUSG23094.1.p1
OG0000613	TCONS_00028346.p1	OFUSG08463.1.p1
OG0000614	TCONS_00020710.p1	OFUSG04886.1.p1
OG0000614	TCONS_00010741.p1	OFUSG25046.1.p1, OFUSG06189.1.p1, OFUSG21971.1.p1
OG0000615	TCONS_00021814.p1	OFUSG13992.1.p1, OFUSG13992.2.p1
OG0000616	TCONS_00052324.p1, TCONS_00034261.p1	OFUSG19762.4.p1, OFUSG19762.2.p1, OFUSG19762.5.p1, OFUSG19762.3.p1, OFUSG19762.1.p1
OG0000617	TCONS_00049433.p1	OFUSG19377.1.p1
OG0000618	TCONS_00000406.p1	OFUSG00935.1.p1
OG0000618	TCONS_00044638.p1	OFUSG13446.2.p1, OFUSG13446.1.p1
OG0000619	TCONS_00020865.p1	OFUSG13853.1.p1, OFUSG13853.2.p1
OG0000620	TCONS_00029053.p1, TCONS_00029054.p1, TCONS_00029052.p1	OFUSG26688.1.p1
OG0000621	TCONS_00012165.p1, TCONS_00010938.p1, TCONS_00012167.p1, TCONS_00014550.p1, TCONS_00055459.p1, TCONS_00056637.p1, TCONS_00056639.p1, TCONS_00055460.p1, TCONS_00012156.p1, TCONS_00012161.p1, TCONS_00012160.p1, TCONS_00012162.p1	OFUSG12004.1.p1
OG0000622	TCONS_00016634.p1, TCONS_00037246.p1, TCONS_00016642.p1, TCONS_00015900.p1, TCONS_00037127.p1, TCONS_00037126.p1, TCONS_00037819.p1, TCONS_00035960.p1, TCONS_00036051.p1, TCONS_00016488.p1, TCONS_00025408.p1, TCONS_00025416.p1, TCONS_00025413.p1, TCONS_00025414.p1, TCONS_00025412.p1, TCONS_00003001.p1, TCONS_00037282.p1, TCONS_00004059.p1, TCONS_00004122.p1	OFUSG10556.1.p1, OFUSG02071.1.p1, OFUSG02070.1.p1, OFUSG15189.1.p1, OFUSG21737.1.p1
OG0000623	TCONS_00045077.p1	OFUSG17186.1.p1
OG0000623	TCONS_00014399.p1	OFUSG24609.2.p1, OFUSG24609.3.p1, OFUSG24609.1.p1
OG0000624	TCONS_00056401.p1	OFUSG24408.1.p1, OFUSG24408.2.p1
OG0000625	TCONS_00040416.p1	OFUSG19939.1.p1
OG0000626	TCONS_00016980.p1	OFUSG21226.2.p1, OFUSG21226.4.p1, OFUSG21226.1.p1, OFUSG21226.3.p1, OFUSG21226.5.p1
OG0000627	TCONS_00035285.p1	OFUSG09840.4.p1, OFUSG09840.2.p1, OFUSG09840.3.p1, OFUSG09840.5.p1, OFUSG09840.1.p1
OG0000628	TCONS_00000408.p1	OFUSG00909.1.p1
OG0000628	TCONS_00046680.p1	OFUSG13391.1.p1
OG0000629	TCONS_00015400.p1	OFUSG07455.1.p1
OG0000629	TCONS_00037102.p1	OFUSG00777.1.p1
OG0000629	TCONS_00037355.p1	OFUSG01023.1.p1
OG0000630	TCONS_00032231.p1, TCONS_00054363.p1, TCONS_00028305.p1, TCONS_00021059.p1, TCONS_00005956.p1, TCONS_00033252.p1, TCONS_00035156.p1, TCONS_00045203.p1, TCONS_00046288.p2	OFUSG26903.1.p1
OG0000634	TCONS_00003886.p1	OFUSG25455.1.p1, OFUSG13962.1.p1
OG0000635	TCONS_00003185.p1, TCONS_00003186.p1, TCONS_00003189.p1, TCONS_00002553.p1	OFUSG20393.1.p1, OFUSG20393.3.p1, OFUSG20393.2.p1, OFUSG20394.1.p1
OG0000635	TCONS_00005140.p1, TCONS_00005141.p1, TCONS_00005139.p1	OFUSG23741.1.p1, OFUSG23735.1.p1, OFUSG09557.1.p1, OFUSG09558.1.p1, OFUSG04843.1.p1, OFUSG01426.1.p1, OFUSG09659.1.p1
OG0000636	TCONS_00026316.p1	OFUSG19283.1.p1
OG0000637	TCONS_00038966.p1	OFUSG09346.1.p1
OG0000637	TCONS_00000926.p1	OFUSG19806.1.p1
OG0000637	TCONS_00015012.p1	OFUSG08218.1.p1
OG0000637	TCONS_00010073.p1	OFUSG21914.1.p1
OG0000638	TCONS_00001975.p1, TCONS_00001985.p1, TCONS_00001981.p1, TCONS_00001979.p1, TCONS_00024926.p1, TCONS_00024991.p1, TCONS_00024919.p1, TCONS_00024987.p1, TCONS_00024990.p1, TCONS_00024994.p1, TCONS_00024996.p1, TCONS_00024929.p1, TCONS_00025000.p1, TCONS_00024999.p1, TCONS_00024939.p1, TCONS_00025015.p1, TCONS_00000813.p1, TCONS_00000815.p1, TCONS_00000830.p1, TCONS_00000811.p1, TCONS_00000808.p1, TCONS_00000827.p1, TCONS_00000816.p1, TCONS_00000807.p1, TCONS_00000822.p1, TCONS_00000810.p1, TCONS_00000806.p1, TCONS_00001282.p1	OFUSG00868.2.p1, OFUSG00868.1.p1
OG0000639	TCONS_00028238.p1	OFUSG09740.1.p1
OG0000639	TCONS_00009320.p1	OFUSG05397.1.p1
OG0000642	TCONS_00030948.p1	OFUSG10098.1.p1, OFUSG10098.2.p1
OG0000643	TCONS_00054014.p1	OFUSG26510.1.p1
OG0000643	TCONS_00005337.p1	OFUSG24224.2.p1, OFUSG24224.4.p1, OFUSG24224.1.p1, OFUSG24224.3.p1, OFUSG24224.5.p1
OG0000645	TCONS_00009435.p1	OFUSG05054.1.p1
OG0000646	TCONS_00008685.p1	OFUSG20855.1.p1
OG0000647	TCONS_00023134.p1	OFUSG06075.1.p1
OG0000648	TCONS_00009291.p1	OFUSG23086.1.p1
OG0000648	TCONS_00008067.p1	OFUSG23087.1.p1
OG0000649	TCONS_00055726.p1, TCONS_00055727.p1, TCONS_00012037.p1, TCONS_00055655.p1, TCONS_00055728.p1, TCONS_00055725.p1, TCONS_00057271.p1, TCONS_00007234.p1, TCONS_00007197.p1	OFUSG03689.1.p1, OFUSG10822.1.p1, OFUSG04063.1.p1, OFUSG05062.1.p1, OFUSG04064.1.p1, OFUSG04062.1.p1, OFUSG05061.1.p1, OFUSG05061.2.p1, OFUSG10971.1.p1, OFUSG16766.1.p1, OFUSG07315.1.p1, OFUSG07687.1.p1, OFUSG07537.1.p1, OFUSG03255.1.p1, OFUSG11210.1.p1
OG0000650	TCONS_00002876.p1	OFUSG04430.1.p1
OG0000651	TCONS_00019574.p1	OFUSG13240.2.p1, OFUSG13240.3.p1, OFUSG13240.1.p1
OG0000652	TCONS_00049243.p1	OFUSG06175.2.p1, OFUSG06175.1.p1
OG0000654	TCONS_00003642.p1	OFUSG04714.1.p1
OG0000656	TCONS_00038760.p2, TCONS_00041366.p1	OFUSG23789.1.p1, OFUSG08558.1.p1
OG0000657	TCONS_00000969.p1	OFUSG00339.1.p1
OG0000657	TCONS_00019777.p1	OFUSG04303.1.p1
OG0000658	TCONS_00053518.p1	OFUSG21109.1.p1
OG0000658	TCONS_00001112.p1	OFUSG26042.1.p1, OFUSG26628.2.p1, OFUSG26628.1.p1, OFUSG07483.1.p1, OFUSG26626.1.p1, OFUSG26627.1.p1, OFUSG26632.1.p1
OG0000659	TCONS_00046784.p1, TCONS_00042759.p1, TCONS_00056402.p1, TCONS_00049312.p1, TCONS_00044275.p1, TCONS_00024742.p1, TCONS_00053449.p1, TCONS_00038642.p1, TCONS_00031128.p1, TCONS_00012765.p1, TCONS_00012025.p1, TCONS_00034668.p1, TCONS_00050744.p1, TCONS_00028082.p1, TCONS_00003130.p1, TCONS_00040674.p3, TCONS_00049833.p2, TCONS_00040155.p1, TCONS_00016715.p1	OFUSG13991.1.p1
OG0000660	TCONS_00056935.p1	OFUSG16300.1.p1
OG0000660	TCONS_00001169.p1	OFUSG00254.1.p1
OG0000662	TCONS_00026788.p1, TCONS_00025890.p1	OFUSG19351.1.p1
OG0000662	TCONS_00012593.p1	OFUSG11101.1.p1
OG0000664	TCONS_00049409.p1	OFUSG06083.1.p1
OG0000664	TCONS_00003405.p1, TCONS_00004385.p1	OFUSG16644.1.p1
OG0000665	TCONS_00028513.p1, TCONS_00028512.p1, TCONS_00029643.p3	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1
OG0000666	TCONS_00049104.p1	OFUSG06195.2.p1, OFUSG06195.1.p1, OFUSG06195.3.p1, OFUSG06195.5.p1, OFUSG06195.4.p1
OG0000667	TCONS_00015946.p1	OFUSG00559.2.p1, OFUSG00559.1.p1, OFUSG00558.1.p1, OFUSG00768.1.p1
OG0000667	TCONS_00028230.p1	OFUSG09757.2.p1, OFUSG09757.1.p1
OG0000670	TCONS_00022803.p1, TCONS_00022414.p1	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1
OG0000671	TCONS_00003740.p1	OFUSG24508.1.p1, OFUSG24509.2.p1, OFUSG24509.1.p1
OG0000671	TCONS_00003734.p1, TCONS_00003736.p1, TCONS_00002801.p1	OFUSG16516.2.p1, OFUSG16516.1.p1, OFUSG04636.1.p1
OG0000672	TCONS_00021249.p1, TCONS_00022408.p1	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1
OG0000672	TCONS_00009740.p1	OFUSG12085.1.p1
OG0000674	TCONS_00028994.p1	OFUSG08473.1.p1
OG0000674	TCONS_00024122.p1	OFUSG07969.1.p1
OG0000676	TCONS_00018626.p1	OFUSG21048.1.p1
OG0000676	TCONS_00022372.p1	OFUSG14430.1.p1
OG0000678	TCONS_00014311.p1	OFUSG10078.1.p1, OFUSG10078.2.p1
OG0000679	TCONS_00024201.p1, TCONS_00024266.p1, TCONS_00021651.p1, TCONS_00025456.p1, TCONS_00029373.p1, TCONS_00034266.p1, TCONS_00027261.p1, TCONS_00022582.p2, TCONS_00019006.p1, TCONS_00053580.p1, TCONS_00032056.p2, TCONS_00001953.p1, TCONS_00029751.p1, TCONS_00031735.p2, TCONS_00018892.p1, TCONS_00019019.p1, TCONS_00050877.p1, TCONS_00034265.p1, TCONS_00020604.p1, TCONS_00027282.p1, TCONS_00050857.p1, TCONS_00025349.p1, TCONS_00024791.p1, TCONS_00019000.p1, TCONS_00044463.p1, TCONS_00005117.p1, TCONS_00035587.p1, TCONS_00032912.p1, TCONS_00034371.p1, TCONS_00042689.p1, TCONS_00024948.p2, TCONS_00014913.p1, TCONS_00003590.p2, TCONS_00025206.p1, TCONS_00035390.p1, TCONS_00038641.p1, TCONS_00032781.p1, TCONS_00047247.p1, TCONS_00006911.p1, TCONS_00045428.p1, TCONS_00005887.p1, TCONS_00029134.p1, TCONS_00019097.p1, TCONS_00020996.p1, TCONS_00028337.p1, TCONS_00025875.p1, TCONS_00048243.p1, TCONS_00055068.p1	OFUSG25362.1.p1
OG0000680	TCONS_00045613.p1	OFUSG12758.1.p1
OG0000680	TCONS_00046773.p1, TCONS_00045611.p1, TCONS_00044700.p1	OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1
OG0000681	TCONS_00042950.p1	OFUSG02151.1.p1
OG0000681	TCONS_00023435.p1	OFUSG07049.2.p1, OFUSG07049.1.p1
OG0000682	TCONS_00026219.p1	OFUSG06498.1.p1
OG0000683	TCONS_00022902.p1	OFUSG25839.2.p1, OFUSG25839.1.p1
OG0000683	TCONS_00052646.p1	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1
OG0000684	TCONS_00009346.p1	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1
OG0000685	TCONS_00023333.p1, TCONS_00023203.p1	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1
OG0000690	TCONS_00046093.p1	OFUSG21408.1.p1
OG0000690	TCONS_00001720.p1	OFUSG00182.1.p1
OG0000690	TCONS_00053238.p1	OFUSG17680.1.p1
OG0000691	TCONS_00007126.p1	OFUSG20437.2.p1, OFUSG20437.1.p1
OG0000691	TCONS_00017529.p1	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1
OG0000692	TCONS_00052734.p1	OFUSG17216.1.p1
OG0000692	TCONS_00029006.p1	OFUSG18084.1.p1
OG0000692	TCONS_00027577.p1	OFUSG09308.1.p1
OG0000692	TCONS_00006462.p1, TCONS_00006453.p1, TCONS_00006460.p1	OFUSG22030.1.p1, OFUSG22031.2.p1, OFUSG22031.1.p1
OG0000693	TCONS_00015338.p1	OFUSG25400.3.p1, OFUSG25400.2.p1, OFUSG25400.1.p1
OG0000694	TCONS_00014772.p1	OFUSG08082.1.p1
OG0000695	TCONS_00025130.p1	OFUSG03580.2.p1, OFUSG03580.1.p1
OG0000696	TCONS_00018845.p1	OFUSG17219.1.p1
OG0000696	TCONS_00011598.p1	OFUSG11698.1.p1
OG0000696	TCONS_00047236.p1	OFUSG06947.1.p1
OG0000697	TCONS_00048562.p1	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1
OG0000698	TCONS_00010307.p1, TCONS_00010310.p1, TCONS_00010318.p1, TCONS_00010312.p1, TCONS_00010317.p1	OFUSG25096.1.p1
OG0000698	TCONS_00010306.p1	OFUSG25097.1.p1
OG0000698	TCONS_00010311.p1	OFUSG11683.1.p1
OG0000699	TCONS_00021274.p1	OFUSG13838.2.p1, OFUSG13838.1.p1
OG0000699	TCONS_00021271.p1	OFUSG11422.1.p1
OG0000700	TCONS_00036206.p1	OFUSG11440.1.p1, OFUSG06990.1.p1, OFUSG06990.2.p1, OFUSG06990.4.p1, OFUSG06990.3.p1
OG0000702	TCONS_00020216.p1	OFUSG04071.1.p1, OFUSG04071.2.p1, OFUSG04071.5.p1, OFUSG04071.4.p1, OFUSG04071.3.p1
OG0000703	TCONS_00030196.p1	OFUSG18539.1.p1
OG0000706	TCONS_00047273.p1	OFUSG06700.1.p1
OG0000706	TCONS_00056928.p1	OFUSG07052.1.p1
OG0000706	TCONS_00056929.p1	OFUSG08372.1.p1
OG0000708	TCONS_00052744.p1	OFUSG21283.1.p1
OG0000708	TCONS_00049295.p1	OFUSG18936.1.p1
OG0000709	TCONS_00003484.p1	OFUSG21845.2.p1, OFUSG21845.1.p1
OG0000709	TCONS_00011621.p1	OFUSG06507.1.p1
OG0000710	TCONS_00008170.p1, TCONS_00008171.p1	OFUSG04812.1.p1
OG0000710	TCONS_00022432.p1	OFUSG06971.1.p1, OFUSG24793.2.p1, OFUSG24793.1.p1
OG0000711	TCONS_00037709.p1	OFUSG01514.1.p1
OG0000711	TCONS_00036664.p1, TCONS_00036685.p1	OFUSG00761.1.p1
OG0000711	TCONS_00036548.p1	OFUSG00164.1.p1
OG0000712	TCONS_00043112.p1, TCONS_00051037.p1, TCONS_00052059.p1, TCONS_00050961.p1, TCONS_00050972.p1, TCONS_00043106.p1	OFUSG02312.2.p1, OFUSG02312.1.p1
OG0000713	TCONS_00020883.p1	OFUSG13986.1.p1
OG0000714	TCONS_00046720.p1	OFUSG20682.1.p1
OG0000715	TCONS_00055218.p1	OFUSG24400.1.p1, OFUSG24400.3.p1, OFUSG24400.2.p1, OFUSG24400.4.p1
OG0000716	TCONS_00023851.p1, TCONS_00023852.p1, TCONS_00023842.p1, TCONS_00023843.p1, TCONS_00001491.p1	OFUSG00381.1.p1
OG0000717	TCONS_00016081.p1	OFUSG07273.3.p1, OFUSG07273.1.p1, OFUSG07273.2.p1, OFUSG07273.4.p1, OFUSG07273.5.p1
OG0000718	TCONS_00035589.p1	OFUSG19609.1.p1, OFUSG19609.2.p1
OG0000720	TCONS_00019702.p1, TCONS_00019718.p1	OFUSG24445.4.p1, OFUSG24445.2.p1, OFUSG24445.3.p1, OFUSG24445.5.p1, OFUSG24445.1.p1
OG0000720	TCONS_00033144.p1	OFUSG04001.1.p1
OG0000721	TCONS_00006398.p1	OFUSG22702.2.p1, OFUSG22702.1.p1
OG0000721	TCONS_00000729.p1	OFUSG01480.1.p1, OFUSG01480.2.p1
OG0000722	TCONS_00010253.p1	OFUSG11385.1.p1
OG0000723	TCONS_00019859.p1, TCONS_00019858.p1	OFUSG18482.2.p1, OFUSG18482.1.p1, OFUSG17448.1.p1
OG0000724	TCONS_00011523.p1	OFUSG12294.1.p1, OFUSG12294.2.p1
OG0000725	TCONS_00015059.p1	OFUSG07689.1.p1
OG0000725	TCONS_00023276.p1	OFUSG07873.1.p1
OG0000726	TCONS_00016601.p1	OFUSG16555.1.p1
OG0000727	TCONS_00042789.p1, TCONS_00042790.p1, TCONS_00042788.p1	OFUSG06284.1.p1, OFUSG24248.1.p1, OFUSG24249.1.p1
OG0000727	TCONS_00030588.p1, TCONS_00030587.p1, TCONS_00045733.p1, TCONS_00043617.p1, TCONS_00018086.p1, TCONS_00030493.p1, TCONS_00030646.p1, TCONS_00030644.p1, TCONS_00014032.p1, TCONS_00030340.p1, TCONS_00030333.p1, TCONS_00030331.p1, TCONS_00030332.p1, TCONS_00030341.p1, TCONS_00014745.p1, TCONS_00014891.p1, TCONS_00014890.p1, TCONS_00015959.p1, TCONS_00015958.p1, TCONS_00017316.p1, TCONS_00017311.p1, TCONS_00017312.p1, TCONS_00017317.p1, TCONS_00018551.p1, TCONS_00018548.p1, TCONS_00018529.p1, TCONS_00016986.p1, TCONS_00039507.p1, TCONS_00039508.p1, TCONS_00039509.p1, TCONS_00002729.p1, TCONS_00002730.p1, TCONS_00049519.p1, TCONS_00048172.p1	OFUSG03384.1.p1, OFUSG03385.1.p1, OFUSG03386.1.p1
OG0000728	TCONS_00044599.p1, TCONS_00023840.p1, TCONS_00056514.p1	OFUSG12418.1.p1
OG0000730	TCONS_00057273.p1, TCONS_00056912.p1	OFUSG15932.1.p1, OFUSG20088.1.p1
OG0000730	TCONS_00053817.p1	OFUSG17597.1.p1
OG0000731	TCONS_00021358.p1	OFUSG14224.4.p1, OFUSG14224.1.p1, OFUSG14224.2.p1, OFUSG14224.3.p1, OFUSG14224.5.p1
OG0000732	TCONS_00022768.p1	OFUSG24914.1.p1
OG0000732	TCONS_00053142.p1	OFUSG26355.1.p1, OFUSG26355.2.p1
OG0000733	TCONS_00011607.p1	OFUSG22012.1.p1
OG0000733	TCONS_00010891.p1	OFUSG11826.1.p1
OG0000734	TCONS_00015907.p1	OFUSG08307.1.p1
OG0000735	TCONS_00016800.p1	OFUSG16966.1.p1, OFUSG16966.2.p1
OG0000736	TCONS_00034778.p1, TCONS_00042089.p1, TCONS_00042090.p1, TCONS_00020624.p1	OFUSG17139.1.p1, OFUSG17140.1.p1, OFUSG21337.1.p1
OG0000736	TCONS_00019278.p1	OFUSG13076.1.p1
OG0000737	TCONS_00026738.p1, TCONS_00041553.p1, TCONS_00026739.p1	OFUSG06204.2.p1, OFUSG06204.1.p1
OG0000739	TCONS_00039589.p1, TCONS_00044184.p1, TCONS_00044632.p1, TCONS_00022936.p1, TCONS_00040310.p1, TCONS_00016923.p1, TCONS_00029075.p1, TCONS_00031509.p1, TCONS_00033004.p1, TCONS_00052353.p2, TCONS_00003524.p1, TCONS_00002122.p1, TCONS_00041907.p1, TCONS_00049643.p1, TCONS_00007760.p1, TCONS_00025913.p2, TCONS_00038150.p1, TCONS_00038497.p1, TCONS_00009552.p1, TCONS_00022728.p1, TCONS_00046135.p1	OFUSG23775.1.p1
OG0000740	TCONS_00055839.p1	OFUSG16696.1.p1
OG0000740	TCONS_00030552.p1	OFUSG11518.1.p1
OG0000742	TCONS_00046716.p1, TCONS_00045385.p1, TCONS_00046005.p1, TCONS_00021056.p1	OFUSG02413.1.p1, OFUSG20695.1.p1, OFUSG11402.1.p1, OFUSG20952.1.p1
OG0000742	TCONS_00022474.p1	OFUSG25416.1.p1
OG0000743	TCONS_00013173.p1	OFUSG10970.2.p1, OFUSG10970.1.p1, OFUSG10542.1.p1
OG0000743	TCONS_00014370.p1	OFUSG10972.1.p1
OG0000744	TCONS_00008825.p1	OFUSG23163.1.p1
OG0000745	TCONS_00011567.p1, TCONS_00011565.p1	OFUSG21266.1.p1, OFUSG06279.1.p1
OG0000745	TCONS_00016076.p1	OFUSG03164.1.p1
OG0000746	TCONS_00051236.p1	OFUSG12473.1.p1, OFUSG12474.1.p1, OFUSG16020.1.p1, OFUSG16019.1.p1, OFUSG16018.1.p1, OFUSG16127.1.p1, OFUSG07704.1.p1
OG0000746	TCONS_00050079.p1	OFUSG07705.1.p1
OG0000748	TCONS_00032693.p1, TCONS_00032043.p1, TCONS_00038828.p1, TCONS_00032688.p1, TCONS_00044395.p1, TCONS_00032676.p1, TCONS_00032054.p1, TCONS_00032683.p1, TCONS_00032044.p1, TCONS_00044385.p1, TCONS_00038827.p1, TCONS_00032692.p1, TCONS_00038855.p1, TCONS_00038825.p1	OFUSG23274.1.p1
OG0000749	TCONS_00010786.p1	OFUSG11790.1.p1
OG0000750	TCONS_00001870.p1	OFUSG12214.1.p1
OG0000750	TCONS_00056013.p1, TCONS_00056012.p1, TCONS_00056014.p1, TCONS_00056015.p1	OFUSG18554.1.p1, OFUSG18074.1.p1
OG0000751	TCONS_00056206.p1	OFUSG16377.1.p1, OFUSG16377.2.p1
OG0000752	TCONS_00027586.p1	OFUSG06577.1.p1
OG0000752	TCONS_00000980.p1	OFUSG01816.1.p1
OG0000752	TCONS_00054248.p1	OFUSG23281.1.p1
OG0000753	TCONS_00033131.p1	OFUSG03990.1.p1
OG0000753	TCONS_00034978.p1	OFUSG09322.2.p1, OFUSG09322.1.p1
OG0000754	TCONS_00007992.p1, TCONS_00057184.p1	OFUSG23658.1.p1
OG0000754	TCONS_00045091.p1, TCONS_00051330.p1, TCONS_00018094.p1, TCONS_00018093.p1, TCONS_00018092.p1, TCONS_00018099.p1, TCONS_00018095.p1, TCONS_00045092.p1	OFUSG04456.1.p1, OFUSG09883.1.p1, OFUSG00604.1.p1
OG0000755	TCONS_00008247.p1	OFUSG22904.1.p1
OG0000757	TCONS_00006887.p1, TCONS_00006876.p1	OFUSG15507.1.p1
OG0000758	TCONS_00016783.p1	OFUSG26565.1.p1
OG0000759	TCONS_00002581.p1	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1
OG0000760	TCONS_00049569.p1	OFUSG06964.1.p1
OG0000761	TCONS_00014693.p1	OFUSG08030.3.p1, OFUSG08030.1.p1, OFUSG08030.2.p1
OG0000763	TCONS_00029111.p1	OFUSG08828.1.p1
OG0000765	TCONS_00009967.p1	OFUSG21598.1.p1, OFUSG21598.2.p1
OG0000766	TCONS_00028822.p1, TCONS_00032747.p1	OFUSG19864.1.p1
OG0000767	TCONS_00011537.p1	OFUSG07632.1.p1, OFUSG11580.1.p1
OG0000768	TCONS_00049576.p1	OFUSG19400.2.p1, OFUSG19400.1.p1
OG0000771	TCONS_00006102.p1, TCONS_00021982.p1, TCONS_00038948.p1, TCONS_00038950.p1, TCONS_00051251.p1, TCONS_00054763.p1	OFUSG08478.1.p1, OFUSG01734.1.p1, OFUSG19476.1.p1, OFUSG18532.1.p1, OFUSG06936.1.p1, OFUSG11420.1.p1, OFUSG16786.1.p1, OFUSG20737.1.p1, OFUSG00341.1.p1, OFUSG01998.1.p1, OFUSG10706.1.p1, OFUSG19593.1.p1, OFUSG25423.1.p1, OFUSG00596.1.p1, OFUSG09961.1.p1, OFUSG09020.1.p1, OFUSG00106.1.p1, OFUSG16544.1.p1, OFUSG19785.1.p1, OFUSG18978.1.p1, OFUSG21989.1.p1, OFUSG16838.1.p1, OFUSG04741.1.p1, OFUSG23692.1.p1, OFUSG25494.1.p1, OFUSG03563.1.p1, OFUSG04869.1.p1, OFUSG23461.1.p1, OFUSG12499.1.p1, OFUSG05453.1.p1, OFUSG20368.1.p1, OFUSG10520.1.p1, OFUSG22272.1.p1
OG0000772	TCONS_00030063.p1	OFUSG02068.1.p1
OG0000772	TCONS_00008408.p1	OFUSG05265.1.p1
OG0000773	TCONS_00001528.p1	OFUSG14919.1.p1
OG0000773	TCONS_00052773.p1	OFUSG19252.1.p1
OG0000773	TCONS_00052812.p1	OFUSG05570.1.p1, OFUSG05571.1.p1, OFUSG19253.1.p1
OG0000774	TCONS_00049083.p1	OFUSG18867.1.p1
OG0000775	TCONS_00045737.p1	OFUSG15943.1.p1, OFUSG26561.1.p1, OFUSG26560.1.p1
OG0000776	TCONS_00046336.p1, TCONS_00030153.p1, TCONS_00030152.p1, TCONS_00009195.p1, TCONS_00030151.p1	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1
OG0000777	TCONS_00013796.p1	OFUSG10266.1.p1, OFUSG10130.1.p1, OFUSG10317.1.p1, OFUSG10318.1.p1
OG0000778	TCONS_00050643.p1	OFUSG11453.1.p1
OG0000779	TCONS_00015355.p1	OFUSG07668.1.p1
OG0000779	TCONS_00016604.p1	OFUSG25635.2.p1, OFUSG25635.1.p1
OG0000780	TCONS_00009656.p1	OFUSG11326.1.p1
OG0000780	TCONS_00031921.p2, TCONS_00031946.p1, TCONS_00031922.p1	OFUSG16803.1.p1
OG0000780	TCONS_00052657.p1	OFUSG12906.1.p1
OG0000781	TCONS_00014005.p1, TCONS_00014007.p1, TCONS_00014006.p1, TCONS_00014002.p1, TCONS_00014003.p1, TCONS_00014001.p1, TCONS_00013999.p1, TCONS_00012443.p1, TCONS_00012442.p1, TCONS_00013498.p1, TCONS_00013497.p1, TCONS_00009454.p1	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1
OG0000782	TCONS_00028725.p1	OFUSG08693.1.p1
OG0000783	TCONS_00004571.p1	OFUSG11333.1.p1
