Orthogroup	PFLAV	SACKO_ok
OG0001345	TCONS_00047431.p1	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715
OG0001348	TCONS_00022180.p1	SACKO_28912
OG0001349	TCONS_00008415.p1	SACKO_18964
OG0001349	TCONS_00015126.p1, TCONS_00015234.p1	SACKO_31598
OG0001349	TCONS_00015731.p1	SACKO_31148
OG0001349	TCONS_00054895.p1	SACKO_08026, SACKO_08036, SACKO_08022, SACKO_08043
OG0001349	TCONS_00052026.p1	SACKO_22283, SACKO_22276
OG0001350	TCONS_00053150.p1	SACKO_01084, SACKO_01074
OG0001351	TCONS_00021610.p1	SACKO_20883
OG0001352	TCONS_00012681.p1	SACKO_25587
OG0001352	TCONS_00012678.p1	SACKO_15835
OG0001352	TCONS_00012887.p1	SACKO_13422, SACKO_13435
OG0001353	TCONS_00010417.p1	SACKO_22195
OG0001353	TCONS_00045371.p1	SACKO_05612
OG0001354	TCONS_00034241.p1, TCONS_00034036.p1, TCONS_00034003.p1, TCONS_00034245.p1	SACKO_05972
OG0001354	TCONS_00053631.p1	SACKO_27003
OG0001355	TCONS_00026467.p1	SACKO_12733
OG0001356	TCONS_00048301.p1	SACKO_23436
OG0001357	TCONS_00010548.p1	SACKO_32377
OG0001358	TCONS_00001805.p1	SACKO_18923
OG0001358	TCONS_00001804.p1	SACKO_18913
OG0001359	TCONS_00028861.p1	SACKO_04499
OG0001360	TCONS_00031072.p1, TCONS_00030296.p1	SACKO_33652
OG0001361	TCONS_00036862.p1	SACKO_13566
OG0001361	TCONS_00036324.p1, TCONS_00036303.p1, TCONS_00037456.p1, TCONS_00036338.p1, TCONS_00036279.p1, TCONS_00036291.p1, TCONS_00036264.p1, TCONS_00036270.p1	SACKO_06636, SACKO_20244
OG0001362	TCONS_00013164.p1	SACKO_31554
OG0001363	TCONS_00016669.p1	SACKO_02886
OG0001364	TCONS_00051517.p1	SACKO_22285
OG0001365	TCONS_00042304.p1, TCONS_00042253.p1	SACKO_18744
OG0001366	TCONS_00055569.p1	SACKO_14270
OG0001366	TCONS_00055570.p1	SACKO_14260
OG0001367	TCONS_00016768.p1	SACKO_11804
OG0001368	TCONS_00011577.p1	SACKO_12370
OG0001369	TCONS_00048332.p1	SACKO_30830
OG0001370	TCONS_00019682.p1	SACKO_10513
OG0001370	TCONS_00057094.p1, TCONS_00057111.p1	SACKO_00812
OG0001371	TCONS_00012767.p1, TCONS_00012769.p1	SACKO_17304, SACKO_17312
OG0001371	TCONS_00012770.p1	SACKO_19756
OG0001372	TCONS_00008773.p1, TCONS_00008777.p1, TCONS_00008776.p1	SACKO_27561, SACKO_16399
OG0001372	TCONS_00054675.p1, TCONS_00054608.p1	SACKO_27587
OG0001372	TCONS_00009173.p1	SACKO_23028
OG0001373	TCONS_00014401.p1	SACKO_09984
OG0001374	TCONS_00031942.p1, TCONS_00031918.p1, TCONS_00031943.p1	SACKO_07337
OG0001375	TCONS_00045948.p1	SACKO_12584, SACKO_12521
OG0001375	TCONS_00044703.p1	SACKO_21495
OG0001376	TCONS_00018825.p1	SACKO_34148
OG0001377	TCONS_00027252.p1	SACKO_25288
OG0001378	TCONS_00027073.p1	SACKO_21687
OG0001380	TCONS_00043303.p1	SACKO_30081, SACKO_01944, SACKO_30082
OG0001381	TCONS_00029211.p1	SACKO_25884
OG0001382	TCONS_00024485.p1	SACKO_22264
OG0001383	TCONS_00015024.p1	SACKO_27457
OG0001384	TCONS_00021606.p1	SACKO_13100
OG0001386	TCONS_00003437.p1	SACKO_02115
OG0001387	TCONS_00027369.p1	SACKO_07056
OG0001389	TCONS_00043368.p1	SACKO_01374
OG0001395	TCONS_00001269.p1	SACKO_14815
OG0001396	TCONS_00020127.p1, TCONS_00020228.p1, TCONS_00020595.p1, TCONS_00019061.p1, TCONS_00019062.p1	SACKO_26671, SACKO_26674, SACKO_26705
OG0001396	TCONS_00020047.p1, TCONS_00020048.p1, TCONS_00020049.p1, TCONS_00020055.p1, TCONS_00020060.p1, TCONS_00020058.p1, TCONS_00020061.p1, TCONS_00019060.p1, TCONS_00020062.p1	SACKO_08064
OG0001397	TCONS_00027541.p1	SACKO_20543
OG0001397	TCONS_00027564.p1	SACKO_02267
OG0001398	TCONS_00043223.p1	SACKO_14409
OG0001398	TCONS_00018371.p1, TCONS_00017171.p1, TCONS_00018359.p1, TCONS_00018370.p1, TCONS_00018366.p1, TCONS_00018361.p1, TCONS_00018360.p1	SACKO_01986, SACKO_01969, SACKO_01989, SACKO_01970
OG0001399	TCONS_00022398.p1	SACKO_22119
OG0001399	TCONS_00007181.p1	SACKO_19007
OG0001400	TCONS_00003167.p1	SACKO_05641
OG0001401	TCONS_00022749.p1	SACKO_26685
OG0001401	TCONS_00020098.p1	SACKO_02950
OG0001402	TCONS_00005726.p1	SACKO_07573
OG0001404	TCONS_00012911.p1	SACKO_24460
OG0001404	TCONS_00046385.p1	SACKO_18033
OG0001404	TCONS_00050590.p1	SACKO_05491
OG0001405	TCONS_00007646.p1	SACKO_26862
OG0001405	TCONS_00039483.p1	SACKO_07421
OG0001406	TCONS_00022836.p1	SACKO_29996
OG0001407	TCONS_00056386.p1, TCONS_00041432.p1	SACKO_09925
OG0001407	TCONS_00005241.p1	SACKO_19593
OG0001407	TCONS_00006314.p1	SACKO_01392
OG0001407	TCONS_00054962.p1	SACKO_13552
OG0001408	TCONS_00016566.p1	SACKO_32306
OG0001409	TCONS_00038524.p1, TCONS_00038499.p1	SACKO_32640
OG0001410	TCONS_00042951.p1	SACKO_14471
OG0001410	TCONS_00008083.p1	SACKO_00287
OG0001411	TCONS_00041687.p1	SACKO_04096
OG0001412	TCONS_00027477.p1	SACKO_09199, SACKO_13714
OG0001412	TCONS_00012791.p1, TCONS_00041429.p1	SACKO_01410
OG0001413	TCONS_00044664.p1	SACKO_13707
OG0001413	TCONS_00029113.p1	SACKO_08606
OG0001414	TCONS_00026027.p1	SACKO_30191
OG0001415	TCONS_00006895.p1	SACKO_02741
OG0001416	TCONS_00050156.p1, TCONS_00050314.p1	SACKO_14338
OG0001416	TCONS_00050157.p1	SACKO_30742
OG0001417	TCONS_00008242.p1	SACKO_19012
OG0001418	TCONS_00053261.p1	SACKO_04240
OG0001419	TCONS_00009513.p1	SACKO_11370
OG0001420	TCONS_00009691.p1	SACKO_11942
OG0001421	TCONS_00010948.p1	SACKO_11974
OG0001422	TCONS_00020040.p1	SACKO_08100
OG0001423	TCONS_00016102.p1	SACKO_22783
OG0001424	TCONS_00019781.p1	SACKO_10409
OG0001424	TCONS_00018473.p1	SACKO_16678
OG0001425	TCONS_00055828.p1	SACKO_32937
OG0001426	TCONS_00051215.p1	SACKO_29415
OG0001427	TCONS_00044888.p1	SACKO_25289
OG0001428	TCONS_00052139.p1	SACKO_29404
OG0001429	TCONS_00001354.p1	SACKO_04211, SACKO_04202
OG0001430	TCONS_00052718.p1	SACKO_12563
OG0001430	TCONS_00004460.p1	SACKO_23248
OG0001431	TCONS_00020789.p1, TCONS_00020777.p1	SACKO_19695
OG0001432	TCONS_00056960.p1	SACKO_12685
OG0001433	TCONS_00046923.p1, TCONS_00045556.p1, TCONS_00045707.p1, TCONS_00046712.p1, TCONS_00004821.p1, TCONS_00004842.p1	SACKO_20980
OG0001434	TCONS_00012407.p1	SACKO_08035
OG0001434	TCONS_00012406.p1	SACKO_17220
OG0001435	TCONS_00051317.p1, TCONS_00051315.p1, TCONS_00051316.p1, TCONS_00051319.p1, TCONS_00051318.p1	SACKO_09568, SACKO_09561, SACKO_09540, SACKO_09588, SACKO_09604, SACKO_09579, SACKO_09550, SACKO_09534
OG0001436	TCONS_00004082.p1	SACKO_20014
OG0001437	TCONS_00007207.p1	SACKO_01223
OG0001437	TCONS_00008548.p1	SACKO_25064
OG0001438	TCONS_00021322.p1	SACKO_22113
OG0001438	TCONS_00051278.p1	SACKO_28211
OG0001439	TCONS_00035525.p1, TCONS_00035546.p1, TCONS_00035694.p1, TCONS_00035705.p1, TCONS_00035526.p1, TCONS_00035713.p1, TCONS_00035711.p1, TCONS_00035541.p1	SACKO_32633
OG0001440	TCONS_00009144.p1	SACKO_26843
OG0001440	TCONS_00003932.p1	SACKO_13032
OG0001440	TCONS_00009145.p1	SACKO_09213
OG0001441	TCONS_00046300.p1	SACKO_07486
OG0001442	TCONS_00000855.p1	SACKO_19825
OG0001444	TCONS_00054127.p1	SACKO_06786, SACKO_08191, SACKO_01621, SACKO_18940, SACKO_11080, SACKO_18939, SACKO_19251, SACKO_19219, SACKO_01103, SACKO_15494
OG0001445	TCONS_00056905.p1	SACKO_32917
OG0001446	TCONS_00004673.p1, TCONS_00004625.p1, TCONS_00004626.p1	SACKO_01303, SACKO_29925
OG0001447	TCONS_00010490.p1	SACKO_02819
OG0001448	TCONS_00019222.p1	SACKO_02955
OG0001449	TCONS_00046612.p1	SACKO_30150
OG0001449	TCONS_00002763.p1	SACKO_24439
OG0001450	TCONS_00048453.p1	SACKO_12802
OG0001451	TCONS_00004894.p1	SACKO_10470
OG0001451	TCONS_00037357.p1	SACKO_05414, SACKO_07824
OG0001452	TCONS_00027858.p1	SACKO_08603
OG0001453	TCONS_00056599.p1, TCONS_00056595.p1	SACKO_00292, SACKO_12622
OG0001454	TCONS_00043944.p1	SACKO_25073
OG0001455	TCONS_00052479.p1	SACKO_15116
OG0001456	TCONS_00005198.p1	SACKO_21919, SACKO_00295
OG0001457	TCONS_00045851.p1	SACKO_30564, SACKO_25543
OG0001458	TCONS_00043120.p1	SACKO_09504
OG0001459	TCONS_00023671.p1	SACKO_12626
OG0001460	TCONS_00030596.p1	SACKO_22427
OG0001461	TCONS_00047793.p1	SACKO_33755, SACKO_32797
OG0001462	TCONS_00011118.p1	SACKO_31580
OG0001462	TCONS_00011217.p1	SACKO_05180
OG0001462	TCONS_00011308.p1	SACKO_17935
OG0001462	TCONS_00011310.p1, TCONS_00011286.p1	SACKO_06073
OG0001462	TCONS_00005087.p1, TCONS_00005083.p1	SACKO_29076
OG0001462	TCONS_00011315.p1	SACKO_04210
OG0001463	TCONS_00011081.p1	SACKO_06141
OG0001463	TCONS_00018328.p1	SACKO_31720, SACKO_15166
OG0001463	TCONS_00008120.p1	SACKO_29008
OG0001463	TCONS_00008119.p1, TCONS_00008118.p1	SACKO_29029, SACKO_29002
OG0001464	TCONS_00003129.p1	SACKO_17111
OG0001464	TCONS_00004140.p1	SACKO_16693
OG0001465	TCONS_00051204.p1	SACKO_28877
OG0001465	TCONS_00050061.p1	SACKO_13637
OG0001466	TCONS_00045986.p1	SACKO_25244
OG0001466	TCONS_00031269.p1	SACKO_06437
OG0001467	TCONS_00015363.p1	SACKO_17605, SACKO_17589, SACKO_14633
OG0001467	TCONS_00044104.p1	SACKO_14405
OG0001468	TCONS_00002865.p1	SACKO_04663
OG0001469	TCONS_00027694.p1	SACKO_18991, SACKO_06864
OG0001469	TCONS_00000853.p1	SACKO_14829
OG0001470	TCONS_00005096.p1	SACKO_29094, SACKO_26935
OG0001471	TCONS_00023643.p1, TCONS_00025089.p1	SACKO_05249
OG0001472	TCONS_00056649.p1	SACKO_32963
OG0001472	TCONS_00007782.p1	SACKO_05324
OG0001473	TCONS_00006544.p1	SACKO_19103
OG0001473	TCONS_00012738.p1	SACKO_16082, SACKO_16044, SACKO_16047
OG0001474	TCONS_00044091.p1	SACKO_17239
OG0001474	TCONS_00013132.p1, TCONS_00013137.p1	SACKO_22047
OG0001475	TCONS_00051280.p1	SACKO_18688
OG0001476	TCONS_00002255.p1	SACKO_06016
OG0001477	TCONS_00013652.p1	SACKO_21777, SACKO_24437, SACKO_24423, SACKO_24422, SACKO_16077
OG0001478	TCONS_00012152.p1	SACKO_22168
OG0001478	TCONS_00013231.p1	SACKO_22673
OG0001479	TCONS_00014656.p1	SACKO_02888
OG0001480	TCONS_00003234.p1	SACKO_24426
OG0001481	TCONS_00012087.p1	SACKO_31627
OG0001482	TCONS_00006749.p1	SACKO_10214
OG0001483	TCONS_00054963.p1	SACKO_08775
OG0001483	TCONS_00021245.p1	SACKO_22123
OG0001484	TCONS_00048364.p1	SACKO_06239
OG0001485	TCONS_00028850.p1	SACKO_29097, SACKO_18011
OG0001486	TCONS_00037094.p1	SACKO_09648
OG0001487	TCONS_00007593.p1	SACKO_16382
OG0001488	TCONS_00055671.p1	SACKO_02044
OG0001489	TCONS_00054283.p1	SACKO_14714, SACKO_26616
OG0001490	TCONS_00012203.p1	SACKO_31213
OG0001491	TCONS_00013366.p1	SACKO_31672
OG0001492	TCONS_00005267.p1	SACKO_03265
OG0001493	TCONS_00031167.p1	SACKO_14767
OG0001493	TCONS_00030936.p1	SACKO_14201
OG0001494	TCONS_00035862.p1	SACKO_30542
OG0001495	TCONS_00048693.p1	SACKO_09799
OG0001496	TCONS_00039896.p1, TCONS_00040861.p1, TCONS_00039895.p1, TCONS_00039892.p1, TCONS_00039891.p1, TCONS_00034325.p1, TCONS_00034360.p1, TCONS_00040896.p1, TCONS_00040486.p1, TCONS_00039496.p1	SACKO_23322, SACKO_11691
OG0001498	TCONS_00026534.p1, TCONS_00026541.p1	SACKO_11396, SACKO_11399, SACKO_30795, SACKO_10260, SACKO_01456
OG0001498	TCONS_00027623.p1, TCONS_00027625.p1, TCONS_00027619.p1, TCONS_00026524.p1, TCONS_00040940.p1, TCONS_00040964.p1, TCONS_00040927.p1, TCONS_00040947.p1, TCONS_00040925.p1, TCONS_00039988.p1	SACKO_23561
OG0001498	TCONS_00029560.p1, TCONS_00009230.p1	SACKO_11462
OG0001500	TCONS_00022411.p1	SACKO_17784
OG0001501	TCONS_00010295.p1	SACKO_17924
OG0001502	TCONS_00013726.p1	SACKO_22382
OG0001503	TCONS_00028803.p1	SACKO_02436
OG0001503	TCONS_00013935.p1	SACKO_18105
OG0001504	TCONS_00007169.p1, TCONS_00007167.p1	SACKO_07151, SACKO_19671, SACKO_29627
OG0001504	TCONS_00007160.p1	SACKO_29647
OG0001505	TCONS_00050549.p1	SACKO_14128
OG0001505	TCONS_00012643.p1	SACKO_28620
OG0001506	TCONS_00050869.p1	SACKO_20284
OG0001507	TCONS_00010776.p1	SACKO_07854, SACKO_07882
OG0001508	TCONS_00023984.p1, TCONS_00023973.p1	SACKO_27803
OG0001510	TCONS_00026658.p1	SACKO_33627
OG0001511	TCONS_00021340.p1	SACKO_25814
OG0001512	TCONS_00031944.p1, TCONS_00031919.p1	SACKO_07336
OG0001513	TCONS_00019433.p1	SACKO_31007
OG0001514	TCONS_00026655.p1	SACKO_25264
OG0001515	TCONS_00005036.p1	SACKO_03778
OG0001516	TCONS_00053429.p1	SACKO_14946
OG0001517	TCONS_00047283.p1	SACKO_25454
OG0001519	TCONS_00027867.p1	SACKO_15841
OG0001520	TCONS_00017186.p1	SACKO_20861, SACKO_19292
OG0001521	TCONS_00028338.p1	SACKO_17000
OG0001522	TCONS_00003488.p1	SACKO_04762
OG0001522	TCONS_00035035.p1	SACKO_07400
OG0001523	TCONS_00024797.p1, TCONS_00024757.p1	SACKO_23353
OG0001524	TCONS_00026880.p1	SACKO_26996
OG0001524	TCONS_00007581.p1	SACKO_12588, SACKO_34156, SACKO_29641
OG0001525	TCONS_00006334.p1, TCONS_00006337.p1, TCONS_00006338.p1, TCONS_00052185.p1, TCONS_00006333.p1	SACKO_22296
OG0001526	TCONS_00016353.p1	SACKO_27619
OG0001527	TCONS_00005265.p1	SACKO_08580
OG0001527	TCONS_00007061.p1	SACKO_08171
OG0001528	TCONS_00050868.p1	SACKO_09485
OG0001529	TCONS_00056759.p1	SACKO_06915
OG0001530	TCONS_00029931.p1	SACKO_32722
OG0001531	TCONS_00027094.p1	SACKO_00104
OG0001532	TCONS_00050672.p1	SACKO_29501
OG0001533	TCONS_00003831.p1	SACKO_04654
OG0001533	TCONS_00003830.p1	SACKO_27500, SACKO_27489
OG0001534	TCONS_00014421.p1	SACKO_22035
OG0001536	TCONS_00010287.p1	SACKO_19636, SACKO_06074
OG0001537	TCONS_00046174.p1	SACKO_27994
OG0001537	TCONS_00044713.p1, TCONS_00044711.p1	SACKO_21502
OG0001537	TCONS_00051928.p1, TCONS_00051929.p1, TCONS_00051930.p1, TCONS_00037618.p1	SACKO_27974
OG0001538	TCONS_00017233.p1, TCONS_00017234.p1	SACKO_28388, SACKO_28412
OG0001545	TCONS_00029685.p1	SACKO_27960
OG0001546	TCONS_00011885.p1	SACKO_07294
OG0001548	TCONS_00044874.p1, TCONS_00001670.p1	SACKO_28432
OG0001549	TCONS_00017674.p1, TCONS_00018698.p1	SACKO_15168
OG0001550	TCONS_00010161.p1	SACKO_11380
OG0001551	TCONS_00004441.p1, TCONS_00024900.p1	SACKO_14902
OG0001552	TCONS_00049099.p1	SACKO_08820
OG0001552	TCONS_00049100.p1	SACKO_08830
OG0001553	TCONS_00030374.p1	SACKO_14766
OG0001554	TCONS_00002186.p1	SACKO_27914
OG0001555	TCONS_00046606.p1, TCONS_00046605.p1, TCONS_00046600.p1, TCONS_00047498.p1, TCONS_00049020.p1, TCONS_00049045.p1, TCONS_00049029.p1, TCONS_00049027.p1, TCONS_00049046.p1, TCONS_00049025.p1, TCONS_00049043.p1, TCONS_00049044.p1	SACKO_18316
OG0001555	TCONS_00022162.p1	SACKO_28913
OG0001556	TCONS_00010677.p1	SACKO_31615
OG0001557	TCONS_00023130.p1	SACKO_08809
OG0001557	TCONS_00048377.p1	SACKO_23724
OG0001558	TCONS_00014783.p1	SACKO_25319
OG0001559	TCONS_00009527.p2	SACKO_32399
OG0001559	TCONS_00011061.p1	SACKO_09139
OG0001560	TCONS_00033261.p1	SACKO_24664
OG0001561	TCONS_00049740.p1	SACKO_16712
OG0001562	TCONS_00051923.p1	SACKO_29425
OG0001563	TCONS_00015020.p1, TCONS_00028516.p1	SACKO_05155, SACKO_05151, SACKO_16979
OG0001563	TCONS_00018761.p1, TCONS_00018791.p1	SACKO_05080, SACKO_05112, SACKO_05074, SACKO_05133
OG0001564	TCONS_00022177.p1	SACKO_28888
OG0001565	TCONS_00035619.p1, TCONS_00035722.p1	SACKO_32638
OG0001566	TCONS_00002399.p1, TCONS_00002398.p1	SACKO_19775
OG0001567	TCONS_00005126.p1	SACKO_01333, SACKO_23984
OG0001568	TCONS_00014293.p1	SACKO_33374
OG0001569	TCONS_00021687.p1	SACKO_29957
OG0001569	TCONS_00021686.p1	SACKO_29944
OG0001570	TCONS_00054652.p1	SACKO_27622, SACKO_27563
OG0001570	TCONS_00008646.p1	SACKO_25560
OG0001571	TCONS_00040596.p1	SACKO_33079
OG0001572	TCONS_00001177.p1, TCONS_00001188.p1	SACKO_31302
OG0001572	TCONS_00009302.p1	SACKO_30400
OG0001574	TCONS_00013077.p1	SACKO_33352
OG0001575	TCONS_00049224.p1	SACKO_16061
OG0001575	TCONS_00049223.p1	SACKO_16093
OG0001576	TCONS_00028875.p1	SACKO_29281
OG0001577	TCONS_00026861.p1	SACKO_25678
OG0001578	TCONS_00027776.p1	SACKO_25675
OG0001580	TCONS_00008057.p1	SACKO_00171
OG0001581	TCONS_00056566.p1	SACKO_07437
OG0001581	TCONS_00055734.p1	SACKO_04849, SACKO_04823
OG0001581	TCONS_00003489.p1, TCONS_00003273.p1	SACKO_23137
OG0001582	TCONS_00004768.p1	SACKO_18815
OG0001583	TCONS_00027788.p1	SACKO_26995
OG0001584	TCONS_00020960.p1	SACKO_00066
OG0001588	TCONS_00018896.p1, TCONS_00056519.p1	SACKO_13848
OG0001589	TCONS_00013172.p1	SACKO_25592
OG0001590	TCONS_00000643.p1	SACKO_23759
OG0001590	TCONS_00029503.p1	SACKO_21309, SACKO_21282, SACKO_03473
OG0001591	TCONS_00028069.p1	SACKO_13264
OG0001592	TCONS_00020741.p1	SACKO_13065
OG0001592	TCONS_00019677.p1	SACKO_04278
OG0001593	TCONS_00031847.p1	SACKO_13940
OG0001594	TCONS_00030470.p1, TCONS_00030579.p1	SACKO_31513
OG0001594	TCONS_00001392.p1	SACKO_18916
OG0001595	TCONS_00051500.p1	SACKO_29196, SACKO_27746
OG0001595	TCONS_00051501.p1, TCONS_00054417.p1, TCONS_00051497.p1, TCONS_00051490.p1, TCONS_00039737.p1, TCONS_00054411.p1, TCONS_00054404.p1, TCONS_00039734.p1, TCONS_00039770.p1, TCONS_00037593.p1, TCONS_00037591.p1	SACKO_29239
OG0001595	TCONS_00053305.p1, TCONS_00053307.p1, TCONS_00053309.p1, TCONS_00003345.p1, TCONS_00053310.p1, TCONS_00053303.p1, TCONS_00053308.p1, TCONS_00053311.p1, TCONS_00053312.p1, TCONS_00003376.p1, TCONS_00006111.p1, TCONS_00004810.p1, TCONS_00054420.p1	SACKO_29238
OG0001596	TCONS_00049386.p1	SACKO_27541
OG0001597	TCONS_00057088.p1	SACKO_02083
OG0001597	TCONS_00055827.p1	SACKO_32914
OG0001599	TCONS_00014010.p1	SACKO_01015
OG0001600	TCONS_00046850.p1	SACKO_01633
OG0001602	TCONS_00025564.p1	SACKO_12750
OG0001603	TCONS_00015489.p1	SACKO_23077
OG0001604	TCONS_00011772.p1	SACKO_22259
OG0001604	TCONS_00005646.p1	SACKO_08859
OG0001605	TCONS_00009213.p1, TCONS_00009211.p1	SACKO_00179
OG0001606	TCONS_00032921.p1	SACKO_11769
OG0001606	TCONS_00026464.p1	SACKO_12732
OG0001608	TCONS_00000127.p1	SACKO_01827
OG0001608	TCONS_00001807.p1	SACKO_24291
OG0001608	TCONS_00057010.p1	SACKO_05318, SACKO_28922
OG0001608	TCONS_00008051.p1	SACKO_05268, SACKO_05333
OG0001609	TCONS_00022339.p1	SACKO_20157
OG0001609	TCONS_00048452.p1	SACKO_20497
OG0001610	TCONS_00017836.p1	SACKO_05583
OG0001611	TCONS_00010550.p1	SACKO_32339
OG0001612	TCONS_00000497.p1	SACKO_08058
OG0001613	TCONS_00047199.p1, TCONS_00019615.p1, TCONS_00019608.p1, TCONS_00020707.p1	SACKO_14908
OG0001614	TCONS_00029183.p1	SACKO_12210
OG0001614	TCONS_00013654.p1	SACKO_22048
OG0001615	TCONS_00036590.p1	SACKO_32434
OG0001616	TCONS_00036256.p1	SACKO_04916, SACKO_04881
OG0001616	TCONS_00037766.p1, TCONS_00036604.p1, TCONS_00036611.p1, TCONS_00036607.p1, TCONS_00036609.p1, TCONS_00036606.p1, TCONS_00036610.p1, TCONS_00036608.p1, TCONS_00036615.p1, TCONS_00036602.p1, TCONS_00036601.p1, TCONS_00036599.p1, TCONS_00036600.p1, TCONS_00036597.p1, TCONS_00036618.p1, TCONS_00036617.p1, TCONS_00036616.p1, TCONS_00036598.p1, TCONS_00036257.p2	SACKO_08687
OG0001617	TCONS_00049508.p1	SACKO_32773
OG0001620	TCONS_00015452.p1	SACKO_08656
OG0001621	TCONS_00041678.p1, TCONS_00041680.p1	SACKO_33548
OG0001622	TCONS_00027359.p1	SACKO_24169
OG0001623	TCONS_00017390.p1	SACKO_15065
OG0001624	TCONS_00018787.p1	SACKO_23228
OG0001625	TCONS_00053953.p1	SACKO_05707
OG0001625	TCONS_00053950.p1	SACKO_05676
OG0001626	TCONS_00031837.p1	SACKO_11149, SACKO_33451, SACKO_22391, SACKO_22998, SACKO_29796, SACKO_29660, SACKO_32552, SACKO_14037, SACKO_24977, SACKO_22393, SACKO_11150
OG0001626	TCONS_00031838.p1	SACKO_01821, SACKO_14927, SACKO_28846, SACKO_08837, SACKO_24973, SACKO_32546, SACKO_22989, SACKO_11152, SACKO_08838, SACKO_29104
OG0001627	TCONS_00027782.p1	SACKO_16597
OG0001627	TCONS_00026875.p1	SACKO_16647
OG0001628	TCONS_00009571.p2, TCONS_00009573.p1	SACKO_17702
OG0001628	TCONS_00010344.p1	SACKO_09129
OG0001629	TCONS_00015347.p1	SACKO_28536
OG0001630	TCONS_00050269.p1	SACKO_16977, SACKO_21573
OG0001632	TCONS_00048758.p1	SACKO_01195
OG0001632	TCONS_00048755.p1	SACKO_01144
OG0001633	TCONS_00007214.p1	SACKO_17436
OG0001633	TCONS_00003251.p1	SACKO_20001
OG0001634	TCONS_00015707.p1	SACKO_16111
OG0001634	TCONS_00004503.p1	SACKO_04773
OG0001635	TCONS_00043026.p1	SACKO_16856, SACKO_33549
OG0001636	TCONS_00007071.p1	SACKO_16147
OG0001637	TCONS_00007452.p2	SACKO_20493
OG0001637	TCONS_00051257.p1	SACKO_06315, SACKO_06316, SACKO_06330, SACKO_06326, SACKO_06313, SACKO_06331, SACKO_05953, SACKO_06318, SACKO_27951, SACKO_05900, SACKO_06322, SACKO_05962, SACKO_06321, SACKO_05921, SACKO_06325, SACKO_06320, SACKO_05930, SACKO_05955, SACKO_06324, SACKO_05903, SACKO_06333, SACKO_06319, SACKO_06323, SACKO_06328, SACKO_06327, SACKO_06312, SACKO_06329, SACKO_06317, SACKO_06332, SACKO_27950
OG0001637	TCONS_00001665.p1, TCONS_00003443.p1	SACKO_05906, SACKO_05940, SACKO_15131, SACKO_05967
OG0001638	TCONS_00005796.p1, TCONS_00005810.p1	SACKO_31247
OG0001639	TCONS_00029068.p1	SACKO_26028
OG0001640	TCONS_00049711.p1	SACKO_01222
OG0001642	TCONS_00010119.p1	SACKO_01281
OG0001643	TCONS_00034528.p1, TCONS_00034435.p1	SACKO_02624
OG0001644	TCONS_00046567.p1, TCONS_00046594.p1	SACKO_17026, SACKO_03857
OG0001651	TCONS_00031353.p1	SACKO_21460
OG0001653	TCONS_00054239.p1	SACKO_07366
OG0001654	TCONS_00018558.p1	SACKO_11259, SACKO_11277
OG0001655	TCONS_00043175.p1	SACKO_11250
OG0001656	TCONS_00003122.p1	SACKO_26228
OG0001657	TCONS_00006047.p1	SACKO_20171
OG0001657	TCONS_00006048.p1	SACKO_20167
OG0001658	TCONS_00045249.p1	SACKO_09810
OG0001659	TCONS_00001790.p1	SACKO_30434
OG0001660	TCONS_00042955.p1	SACKO_16124
OG0001661	TCONS_00004622.p1	SACKO_33933
OG0001661	TCONS_00003656.p1	SACKO_07160, SACKO_07168
OG0001661	TCONS_00004173.p1	SACKO_05012
OG0001662	TCONS_00000128.p1	SACKO_01828
OG0001662	TCONS_00000925.p1, TCONS_00000938.p1	SACKO_27332
OG0001663	TCONS_00048414.p1, TCONS_00048415.p1, TCONS_00048410.p1	SACKO_23924, SACKO_09786
OG0001664	TCONS_00053517.p1, TCONS_00053615.p1	SACKO_27601
OG0001665	TCONS_00014435.p1	SACKO_05684
OG0001665	TCONS_00013483.p1	SACKO_00376
OG0001666	TCONS_00019725.p1, TCONS_00019735.p1	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380
OG0001667	TCONS_00055405.p1, TCONS_00055404.p1	SACKO_27275
OG0001668	TCONS_00000577.p1	SACKO_10356
OG0001669	TCONS_00003545.p1	SACKO_18082
OG0001669	TCONS_00010878.p1	SACKO_32494
OG0001670	TCONS_00016174.p1, TCONS_00044312.p1	SACKO_30814
OG0001670	TCONS_00054167.p1, TCONS_00054128.p1	SACKO_07373
OG0001671	TCONS_00048171.p1	SACKO_32767
OG0001671	TCONS_00049504.p1	SACKO_16934, SACKO_16917
OG0001672	TCONS_00033404.p1	SACKO_00203
OG0001673	TCONS_00010575.p1	SACKO_02320
OG0001674	TCONS_00020354.p1	SACKO_13071
OG0001675	TCONS_00045524.p1	SACKO_13788
OG0001676	TCONS_00030827.p1, TCONS_00030826.p1	SACKO_27676
OG0001676	TCONS_00020219.p1	SACKO_06479
OG0001677	TCONS_00004771.p1	SACKO_02202
OG0001677	TCONS_00022845.p1	SACKO_32286
OG0001678	TCONS_00020821.p1	SACKO_16336
OG0001678	TCONS_00056259.p1	SACKO_32956
OG0001679	TCONS_00031399.p1, TCONS_00031400.p1, TCONS_00031396.p1	SACKO_31963
