Orthogroup	PFLAV	DROME
OG0001104	TCONS_00032893.p1	DROME04004
OG0001104	TCONS_00018743.p1, TCONS_00018706.p1	DROME02777, DROME02778, DROME02350, DROME02351
OG0001105	TCONS_00013124.p1, TCONS_00003491.p1	DROME22092, DROME02326
OG0001108	TCONS_00020684.p1	DROME12857, DROME12858, DROME12856, DROME12855
OG0001109	TCONS_00043148.p1, TCONS_00041764.p1, TCONS_00043474.p1, TCONS_00043476.p1	DROME00590, DROME00591, DROME00592, DROME00589, DROME19273, DROME19275, DROME19274
OG0001111	TCONS_00009762.p1	DROME15662
OG0001113	TCONS_00043824.p1	DROME18531, DROME18532
OG0001114	TCONS_00031876.p1	DROME00496, DROME16340, DROME16339
OG0001118	TCONS_00024047.p1, TCONS_00024061.p1	DROME14402, DROME14401
OG0001121	TCONS_00001552.p1	DROME11643, DROME11644, DROME11645, DROME11642
OG0001124	TCONS_00014549.p1	DROME13810
OG0001126	TCONS_00021077.p1	DROME07144
OG0001127	TCONS_00055346.p1	DROME21295, DROME21293, DROME21294, DROME21292
OG0001128	TCONS_00003470.p1	DROME07099, DROME07102, DROME07101, DROME07098, DROME07100
OG0001129	TCONS_00007656.p1	DROME06610
OG0001130	TCONS_00028392.p1	DROME08159
OG0001130	TCONS_00028134.p1	DROME08055, DROME04983, DROME04982
OG0001131	TCONS_00010492.p1	DROME00544
OG0001132	TCONS_00028117.p1, TCONS_00028105.p1	DROME12585, DROME12584, DROME12583, DROME12582
OG0001133	TCONS_00053218.p1	DROME02832
OG0001135	TCONS_00042538.p1	DROME18153, DROME18152
OG0001136	TCONS_00028141.p1	DROME15241, DROME15244, DROME15239, DROME15245, DROME15243, DROME15240, DROME15238, DROME15242, DROME15236, DROME15237
OG0001137	TCONS_00009779.p1	DROME07212, DROME07220, DROME07223, DROME07218, DROME07213, DROME07221, DROME07215, DROME07214, DROME07216, DROME07226, DROME07219, DROME07222, DROME07224, DROME07227, DROME07229, DROME07217, DROME07228, DROME07225
OG0001138	TCONS_00020566.p1	DROME16831, DROME16832, DROME16830, DROME16829
OG0001139	TCONS_00021216.p1, TCONS_00028367.p1, TCONS_00025127.p1	DROME11285, DROME11284, DROME20784
OG0001140	TCONS_00045555.p1, TCONS_00046926.p1	DROME04492, DROME04491
OG0001141	TCONS_00028439.p1	DROME07353, DROME07352, DROME07355, DROME07354, DROME07356
OG0001142	TCONS_00017195.p1	DROME15460, DROME15458, DROME15459
OG0001143	TCONS_00020217.p1	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977
OG0001144	TCONS_00038647.p1	DROME08380
OG0001148	TCONS_00008695.p1, TCONS_00008797.p1, TCONS_00008835.p1	DROME04431, DROME04432
OG0001149	TCONS_00015791.p1	DROME20514
OG0001156	TCONS_00055858.p1	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510
OG0001158	TCONS_00008068.p1, TCONS_00051859.p1	DROME08138, DROME08137
OG0001159	TCONS_00018547.p1	DROME00704, DROME00657, DROME00658
OG0001159	TCONS_00031010.p1	DROME00654, DROME00655
OG0001160	TCONS_00025396.p1, TCONS_00025758.p1, TCONS_00025797.p1	DROME05833, DROME05832, DROME05835, DROME05834
OG0001162	TCONS_00034837.p1, TCONS_00018831.p1	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107
OG0001163	TCONS_00030259.p1, TCONS_00030251.p1	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899
OG0001164	TCONS_00006590.p1	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759
OG0001165	TCONS_00018323.p1, TCONS_00022891.p1, TCONS_00022892.p1	DROME20938, DROME07288
OG0001167	TCONS_00009697.p1	DROME17311
OG0001168	TCONS_00007095.p1	DROME02336
OG0001170	TCONS_00002129.p1	DROME16781
OG0001172	TCONS_00003400.p1, TCONS_00004388.p1	DROME12074, DROME12075
OG0001172	TCONS_00004384.p1	DROME11227, DROME11226
OG0001173	TCONS_00036061.p1	DROME08477, DROME08476, DROME08478, DROME08741
OG0001173	TCONS_00032255.p1, TCONS_00041393.p1, TCONS_00041405.p1, TCONS_00031645.p1, TCONS_00032984.p1, TCONS_00041419.p1, TCONS_00032249.p1, TCONS_00032256.p1	DROME11068
OG0001174	TCONS_00049059.p1	DROME01257, DROME01258
OG0001175	TCONS_00018800.p1	DROME10674
OG0001177	TCONS_00031042.p1, TCONS_00043176.p1, TCONS_00016810.p1, TCONS_00031043.p1, TCONS_00031052.p1	DROME01933, DROME01934, DROME21906
OG0001178	TCONS_00021368.p1	DROME18168, DROME18169, DROME18170, DROME18167
OG0001180	TCONS_00029840.p1	DROME01245, DROME01246
OG0001184	TCONS_00015015.p1, TCONS_00015016.p1	DROME03279
OG0001184	TCONS_00027741.p1	DROME17805
OG0001186	TCONS_00018904.p1	DROME11811, DROME11812
OG0001186	TCONS_00008504.p1	DROME18932
OG0001188	TCONS_00009642.p1	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118
OG0001190	TCONS_00051568.p1	DROME21340, DROME21342, DROME21339, DROME21341
OG0001191	TCONS_00027129.p1	DROME15546, DROME15547, DROME15549, DROME15548
OG0001197	TCONS_00010219.p1	DROME14364
OG0001201	TCONS_00008587.p1	DROME20824, DROME20825, DROME20823, DROME20822
OG0001203	TCONS_00010892.p1	DROME16841
OG0001204	TCONS_00006364.p1	DROME15252
OG0001205	TCONS_00042542.p1	DROME09818, DROME09817
OG0001208	TCONS_00019772.p1	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816
OG0001209	TCONS_00032359.p1	DROME03307
OG0001210	TCONS_00010944.p1	DROME01292
OG0001210	TCONS_00052218.p1	DROME21654, DROME21653
OG0001211	TCONS_00032848.p1	DROME14817, DROME14816, DROME14814, DROME14815
OG0001212	TCONS_00043220.p1	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021
OG0001213	TCONS_00027209.p1	DROME12028
OG0001213	TCONS_00005373.p1, TCONS_00005372.p1	DROME15857
OG0001214	TCONS_00033365.p1	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226
OG0001215	TCONS_00033488.p1	DROME05613, DROME05611, DROME05612
OG0001216	TCONS_00051636.p1	DROME20096, DROME20097, DROME20095, DROME15498
OG0001217	TCONS_00000738.p1	DROME06701
OG0001218	TCONS_00052215.p1	DROME12211, DROME12213, DROME12212
OG0001219	TCONS_00017300.p1	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628
OG0001220	TCONS_00006085.p1	DROME02744, DROME20493, DROME20492
OG0001221	TCONS_00007062.p1, TCONS_00038811.p1, TCONS_00038873.p1, TCONS_00038810.p1, TCONS_00038875.p1, TCONS_00038876.p1, TCONS_00038807.p1, TCONS_00038874.p1, TCONS_00055087.p1, TCONS_00055088.p1, TCONS_00055090.p1, TCONS_00055091.p1	DROME09514
OG0001223	TCONS_00007477.p1	DROME08781, DROME08780
OG0001225	TCONS_00019229.p1	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794
OG0001226	TCONS_00006753.p1, TCONS_00001303.p1	DROME09885, DROME09884, DROME09883, DROME09882
OG0001227	TCONS_00001820.p1	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419
OG0001230	TCONS_00017772.p1	DROME05921, DROME05920
OG0001231	TCONS_00009528.p1	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724
OG0001232	TCONS_00048426.p1, TCONS_00053374.p1, TCONS_00054429.p1, TCONS_00054454.p1, TCONS_00053372.p1	DROME01876, DROME01877, DROME01878
OG0001234	TCONS_00007057.p1	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231
OG0001236	TCONS_00050414.p1, TCONS_00050417.p1, TCONS_00050415.p1	DROME06609, DROME04424, DROME20964
OG0001237	TCONS_00019550.p1, TCONS_00019547.p1, TCONS_00019780.p1	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481
OG0001238	TCONS_00027408.p1	DROME21058
OG0001238	TCONS_00019050.p1	DROME05136, DROME05137, DROME05138, DROME14291, DROME14292
OG0001239	TCONS_00048949.p1	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414
OG0001241	TCONS_00044745.p1	DROME02596
OG0001241	TCONS_00021229.p1	DROME03537
OG0001243	TCONS_00032341.p1	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535
OG0001244	TCONS_00022232.p1	DROME15047
OG0001245	TCONS_00030488.p1	DROME06795
OG0001247	TCONS_00047964.p1	DROME18852
OG0001248	TCONS_00020768.p1	DROME02625, DROME02624, DROME02623
OG0001249	TCONS_00053927.p1	DROME05745, DROME05744, DROME04456, DROME04455
OG0001250	TCONS_00014350.p1	DROME10391, DROME10390, DROME10392
OG0001251	TCONS_00019290.p1	DROME08364
OG0001251	TCONS_00007951.p1	DROME04532
OG0001253	TCONS_00048644.p1	DROME16727, DROME02601
OG0001254	TCONS_00019693.p1, TCONS_00019695.p1	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033
OG0001255	TCONS_00015051.p1	DROME11892
OG0001256	TCONS_00001550.p1	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301
OG0001261	TCONS_00043665.p1	DROME00542, DROME00543, DROME00540, DROME00541
OG0001262	TCONS_00014955.p1	DROME20437
OG0001263	TCONS_00040341.p1	DROME01386, DROME01387
OG0001264	TCONS_00008437.p1	DROME08249, DROME08250, DROME08248
OG0001266	TCONS_00045360.p1	DROME19377
OG0001267	TCONS_00005641.p1	DROME13068
OG0001268	TCONS_00047925.p1, TCONS_00047938.p1	DROME04920, DROME04921
OG0001270	TCONS_00014047.p1	DROME12379
OG0001270	TCONS_00012405.p1	DROME02961
OG0001271	TCONS_00055883.p1	DROME20484
OG0001272	TCONS_00006736.p1	DROME17237, DROME17236, DROME17235, DROME17243
OG0001273	TCONS_00027968.p1	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251
OG0001274	TCONS_00016722.p1	DROME06585, DROME06586, DROME06584
OG0001276	TCONS_00042630.p1	DROME10323, DROME10324, DROME10319, DROME10320, DROME10316, DROME10317, DROME10321, DROME10318, DROME10322
OG0001279	TCONS_00010827.p1, TCONS_00009545.p1	DROME15211, DROME15210
OG0001280	TCONS_00028312.p1	DROME15706
OG0001281	TCONS_00010045.p1	DROME19100
OG0001282	TCONS_00036586.p1	DROME04060, DROME04059, DROME04058
OG0001284	TCONS_00029573.p1	DROME05418
OG0001286	TCONS_00025745.p1, TCONS_00025785.p1	DROME11490, DROME11489, DROME11491
OG0001287	TCONS_00043263.p1	DROME15976, DROME15975, DROME04476
OG0001288	TCONS_00021084.p1, TCONS_00029023.p1, TCONS_00029024.p1, TCONS_00029022.p1, TCONS_00036487.p1, TCONS_00029019.p1	DROME19787, DROME09388, DROME09389
OG0001289	TCONS_00015678.p1	DROME16010, DROME16008, DROME16009
OG0001290	TCONS_00028859.p1	DROME13148, DROME13147, DROME10925, DROME10926, DROME10924
OG0001291	TCONS_00031080.p1	DROME21166, DROME21165, DROME18055, DROME18056
OG0001292	TCONS_00057250.p1	DROME20956
OG0001293	TCONS_00005640.p1	DROME19380, DROME19378, DROME19379
OG0001294	TCONS_00009763.p1	DROME19278
OG0001295	TCONS_00038648.p1	DROME16525, DROME16522, DROME16520, DROME16519, DROME16524, DROME16523, DROME16521
OG0001296	TCONS_00011408.p1	DROME21670, DROME21668, DROME21671, DROME21667, DROME21666, DROME21669
OG0001297	TCONS_00024369.p1	DROME13456, DROME08203, DROME08204
OG0001300	TCONS_00057082.p1	DROME21326, DROME21325, DROME21324
OG0001302	TCONS_00052574.p1	DROME00539
OG0001304	TCONS_00007180.p1	DROME00069, DROME00065, DROME00070, DROME00066, DROME00067, DROME00068
OG0001305	TCONS_00015931.p1	DROME04834, DROME04832, DROME04829, DROME04830, DROME04835, DROME04836, DROME04825, DROME04826, DROME04833, DROME04837, DROME04827, DROME04838, DROME04828, DROME04839, DROME04831
OG0001306	TCONS_00044319.p1, TCONS_00015100.p1	DROME08751, DROME08752
OG0001308	TCONS_00031440.p1	DROME17402, DROME17401, DROME17403, DROME17400, DROME17399
OG0001310	TCONS_00010057.p1	DROME15600
OG0001311	TCONS_00056147.p1	DROME06164
OG0001315	TCONS_00014454.p1	DROME16592
OG0001318	TCONS_00037597.p1	DROME17213
OG0001318	TCONS_00000323.p1	DROME09513
OG0001319	TCONS_00021346.p1	DROME01307
OG0001321	TCONS_00020758.p1	DROME16103
OG0001322	TCONS_00052945.p1, TCONS_00010993.p1	DROME15932
OG0001323	TCONS_00010043.p1	DROME18781, DROME18779, DROME18782, DROME18780
OG0001325	TCONS_00030056.p1	DROME14232
OG0001326	TCONS_00026256.p1	DROME03927
OG0001327	TCONS_00017808.p1	DROME02674, DROME02673, DROME02675
OG0001328	TCONS_00003134.p1	DROME20058, DROME14994
OG0001330	TCONS_00005458.p1	DROME21688, DROME21687, DROME21684, DROME21685, DROME21686, DROME21683
OG0001337	TCONS_00027920.p1	DROME07933, DROME07937
OG0001337	TCONS_00053433.p1	DROME20158
OG0001339	TCONS_00026171.p1, TCONS_00026170.p1	DROME19223, DROME16443, DROME14812, DROME07497, DROME07496
OG0001341	TCONS_00048366.p1	DROME19896, DROME19897, DROME19895
OG0001344	TCONS_00018890.p1, TCONS_00018888.p1	DROME04657, DROME04656
OG0001348	TCONS_00022180.p1	DROME03492, DROME03491, DROME03495, DROME03494, DROME03493, DROME03496
OG0001350	TCONS_00053150.p1	DROME03240, DROME03239
OG0001351	TCONS_00021610.p1	DROME16250, DROME16247, DROME16248, DROME16245, DROME16246, DROME16249
OG0001352	TCONS_00012681.p1, TCONS_00012678.p1, TCONS_00012887.p1	DROME11579, DROME11580
OG0001353	TCONS_00045371.p1	DROME12504, DROME12505
OG0001354	TCONS_00034241.p1, TCONS_00034036.p1, TCONS_00034003.p1, TCONS_00034245.p1	DROME19155, DROME19156
OG0001354	TCONS_00053631.p1	DROME18928
OG0001355	TCONS_00026467.p1	DROME18115
OG0001356	TCONS_00048301.p1	DROME04210, DROME04209, DROME04208, DROME04203, DROME04201, DROME04202
OG0001358	TCONS_00001805.p1	DROME16322, DROME16324, DROME16323, DROME16316, DROME16315, DROME16314, DROME16318, DROME16317, DROME16319
OG0001359	TCONS_00028861.p1	DROME20396, DROME20399, DROME20398, DROME20397
OG0001361	TCONS_00036324.p1	DROME10441
OG0001363	TCONS_00016669.p1, TCONS_00026420.p1	DROME20227, DROME20225, DROME20226, DROME20228, DROME00044
OG0001366	TCONS_00055567.p1, TCONS_00055569.p1, TCONS_00055570.p1	DROME19931, DROME19932, DROME19933, DROME19934
OG0001367	TCONS_00016768.p1	DROME04540, DROME04542, DROME04539, DROME04538, DROME04541, DROME04537, DROME04535, DROME04534, DROME04536
OG0001368	TCONS_00011577.p1	DROME00518, DROME00521, DROME00519, DROME00520
OG0001370	TCONS_00057094.p1, TCONS_00057111.p1	DROME10125, DROME10122, DROME10123, DROME10124, DROME10126
OG0001371	TCONS_00012767.p1, TCONS_00012769.p1, TCONS_00012770.p1	DROME15115, DROME15085, DROME15086, DROME10858, DROME10857, DROME16916, DROME17983, DROME17981, DROME17980, DROME17848, DROME06809
OG0001372	TCONS_00008773.p1, TCONS_00008777.p1, TCONS_00008776.p1, TCONS_00054675.p1, TCONS_00054608.p1	DROME06987
OG0001373	TCONS_00014401.p1	DROME15869, DROME15867, DROME15866, DROME15868
OG0001375	TCONS_00045949.p1, TCONS_00045948.p1	DROME11058
OG0001375	TCONS_00044703.p1	DROME12544
OG0001376	TCONS_00018825.p1	DROME18505, DROME18503, DROME18507, DROME18504, DROME18508, DROME18506
OG0001378	TCONS_00027073.p1	DROME14090, DROME14089
OG0001379	TCONS_00021662.p1	DROME02340
OG0001381	TCONS_00029211.p1	DROME21356, DROME21357, DROME21358, DROME21359, DROME20082, DROME20083, DROME20084
OG0001382	TCONS_00024485.p1	DROME16755, DROME15883
OG0001383	TCONS_00015024.p1	DROME08849, DROME08848, DROME08850, DROME08851
OG0001387	TCONS_00027369.p1	DROME05645, DROME05642, DROME05649, DROME05647, DROME05648, DROME05643, DROME05641, DROME05646, DROME05644, DROME05640
OG0001388	TCONS_00028259.p1	DROME15512
OG0001389	TCONS_00043368.p1	DROME08448, DROME08449, DROME08447
OG0001395	TCONS_00001269.p1	DROME22042
OG0001397	TCONS_00027541.p1	DROME12938
OG0001397	TCONS_00027564.p1	DROME12061
OG0001398	TCONS_00043223.p1, TCONS_00018371.p1, TCONS_00017171.p1, TCONS_00018359.p1, TCONS_00018370.p1, TCONS_00018366.p1, TCONS_00018361.p1, TCONS_00018360.p1	DROME00533
OG0001399	TCONS_00022398.p1, TCONS_00007181.p1	DROME18551, DROME15177
OG0001401	TCONS_00022749.p1, TCONS_00020098.p1	DROME07715
OG0001402	TCONS_00005726.p1	DROME14376, DROME21039, DROME21038, DROME21040, DROME21037
OG0001403	TCONS_00002237.p1	DROME02115, DROME02116, DROME02114
OG0001405	TCONS_00007646.p1	DROME06373
OG0001405	TCONS_00039483.p1	DROME02126
OG0001406	TCONS_00022836.p1	DROME14082, DROME14079, DROME14080, DROME14081, DROME14077, DROME14078, DROME14084, DROME14083
OG0001408	TCONS_00016566.p1	DROME21635, DROME21636, DROME21634
OG0001409	TCONS_00038493.p1	DROME18923, DROME18920, DROME18919, DROME18918, DROME18921, DROME18927, DROME18922, DROME18926, DROME18925, DROME18924
OG0001409	TCONS_00038524.p1, TCONS_00038499.p1	DROME18107
OG0001410	TCONS_00042951.p1	DROME00626
OG0001411	TCONS_00041687.p1	DROME13591, DROME09768, DROME09769
OG0001413	TCONS_00044664.p1	DROME21681, DROME21682
OG0001413	TCONS_00029113.p1	DROME17078
OG0001414	TCONS_00026027.p1	DROME00599
OG0001416	TCONS_00050156.p1, TCONS_00050314.p1	DROME04879, DROME04878, DROME04877, DROME04874, DROME04873, DROME04875, DROME04876
OG0001418	TCONS_00053261.p1	DROME11411
OG0001419	TCONS_00009513.p1	DROME00719
OG0001421	TCONS_00010948.p1	DROME08210
OG0001422	TCONS_00020040.p1	DROME19262, DROME19263
OG0001423	TCONS_00016102.p1	DROME11161, DROME11163, DROME11162
OG0001424	TCONS_00019781.p1	DROME10397
OG0001424	TCONS_00018473.p1	DROME21291
OG0001425	TCONS_00055828.p1	DROME10455
OG0001426	TCONS_00051215.p1	DROME16504, DROME16505
OG0001427	TCONS_00044888.p1	DROME04112, DROME04111, DROME04110
OG0001428	TCONS_00052139.p1	DROME00299, DROME00300
OG0001430	TCONS_00004460.p1	DROME14607, DROME14606
OG0001431	TCONS_00020789.p1, TCONS_00020777.p1	DROME08311, DROME08313, DROME08312
OG0001433	TCONS_00046923.p1, TCONS_00045556.p1, TCONS_00045707.p1, TCONS_00046712.p1, TCONS_00004821.p1, TCONS_00004842.p1	DROME07801, DROME07778, DROME07641, DROME07752, DROME07757, DROME06719, DROME06720, DROME07755, DROME07754, DROME07756, DROME07764
OG0001435	TCONS_00051317.p1, TCONS_00051315.p1, TCONS_00051316.p1, TCONS_00051319.p1, TCONS_00051318.p1, TCONS_00051320.p1	DROME00261, DROME00262
OG0001436	TCONS_00004082.p1	DROME09793, DROME09790, DROME09795, DROME09794, DROME09791, DROME09792, DROME09796, DROME09798, DROME09802, DROME09801, DROME09800, DROME09799, DROME09803, DROME09797, DROME09805, DROME09804
OG0001437	TCONS_00007207.p1, TCONS_00008548.p1	DROME11504, DROME11507, DROME11506, DROME11505, DROME12503, DROME12502
OG0001438	TCONS_00021322.p1, TCONS_00051278.p1, TCONS_00056931.p1	DROME02079, DROME08565
OG0001440	TCONS_00003932.p1	DROME00857, DROME00860, DROME00861, DROME00859, DROME00858
OG0001441	TCONS_00046300.p1	DROME01135, DROME01136, DROME01138, DROME01137
OG0001442	TCONS_00002015.p1, TCONS_00000855.p1	DROME14822, DROME14823, DROME14821
OG0001445	TCONS_00056905.p1	DROME19218
OG0001447	TCONS_00010490.p1	DROME20519, DROME20520, DROME20518
OG0001449	TCONS_00046612.p1	DROME21187
OG0001455	TCONS_00052479.p1	DROME05198
OG0001456	TCONS_00005200.p1	DROME21079
OG0001458	TCONS_00043120.p1	DROME12558, DROME12557, DROME12559, DROME12561, DROME12560, DROME12556
OG0001459	TCONS_00023671.p1	DROME20534
OG0001460	TCONS_00030596.p1	DROME19034
OG0001461	TCONS_00047792.p1, TCONS_00047793.p1	DROME01468
OG0001462	TCONS_00011118.p1, TCONS_00011217.p1, TCONS_00011308.p1, TCONS_00011310.p1, TCONS_00011286.p1, TCONS_00005087.p1, TCONS_00005083.p1, TCONS_00011315.p1	DROME07618, DROME07619
OG0001463	TCONS_00011081.p1, TCONS_00018328.p1, TCONS_00008120.p1, TCONS_00008119.p1, TCONS_00008118.p1	DROME17238, DROME10819
OG0001464	TCONS_00003129.p1, TCONS_00004140.p1	DROME03533, DROME03534
OG0001465	TCONS_00050061.p1	DROME18897, DROME18898, DROME18892, DROME18885, DROME18884, DROME18891, DROME18890, DROME18896, DROME18881, DROME18886, DROME18879, DROME18888, DROME18893, DROME18894, DROME18880, DROME18889, DROME18882, DROME18887, DROME18878, DROME18883, DROME18877, DROME18895
OG0001466	TCONS_00045986.p1, TCONS_00031269.p1	DROME20715
OG0001467	TCONS_00044104.p1	DROME03510
OG0001468	TCONS_00002865.p1	DROME11512, DROME11513
OG0001469	TCONS_00027694.p1	DROME11498
OG0001469	TCONS_00000853.p1	DROME15100
OG0001470	TCONS_00005096.p1	DROME17188, DROME17190, DROME17187, DROME17189, DROME17191
OG0001472	TCONS_00056649.p1	DROME03418
OG0001472	TCONS_00007782.p1	DROME01627
OG0001474	TCONS_00013132.p1, TCONS_00013137.p1	DROME02835, DROME02834
OG0001475	TCONS_00051280.p1	DROME11371, DROME08104, DROME08103
OG0001476	TCONS_00002255.p1	DROME09584, DROME09583, DROME09582, DROME09581, DROME09574, DROME09573, DROME09580, DROME09576, DROME09577, DROME09578, DROME09579, DROME09575
OG0001478	TCONS_00012152.p1, TCONS_00013231.p1	DROME17873, DROME17872
OG0001479	TCONS_00014656.p1	DROME09340
OG0001480	TCONS_00003234.p1	DROME01335, DROME01336, DROME01334, DROME01333
OG0001482	TCONS_00006749.p1	DROME08131, DROME08132, DROME08133
OG0001484	TCONS_00048364.p1	DROME00233, DROME00235, DROME00237
OG0001485	TCONS_00028850.p1	DROME07030, DROME07029, DROME07028, DROME07027, DROME07031
OG0001486	TCONS_00037094.p1	DROME20978
OG0001487	TCONS_00007593.p1	DROME03483, DROME03486, DROME03489, DROME03481, DROME03482, DROME03484, DROME03485, DROME03488, DROME03487
OG0001490	TCONS_00012203.p1	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065
OG0001491	TCONS_00013366.p1	DROME10680, DROME10681, DROME10678, DROME10679
OG0001492	TCONS_00005267.p1	DROME03966
OG0001495	TCONS_00048693.p1	DROME13469
