Orthogroup	PFLAV	LYTVA_ok
OG0000241	TCONS_00007963.p1, TCONS_00041110.p1, TCONS_00042147.p1, TCONS_00015394.p1, TCONS_00017936.p1	LYTVA_14245, LYTVA_03233
OG0000242	TCONS_00037523.p1, TCONS_00037527.p1, TCONS_00041111.p1, TCONS_00037528.p1, TCONS_00037532.p1, TCONS_00037530.p1, TCONS_00037534.p1, TCONS_00037536.p1, TCONS_00036466.p1	LYTVA_20520
OG0000243	TCONS_00035917.p1	LYTVA_21983
OG0000243	TCONS_00027793.p1, TCONS_00026801.p1, TCONS_00027796.p1, TCONS_00027795.p1	LYTVA_14980, LYTVA_11137
OG0000243	TCONS_00037088.p1, TCONS_00036629.p1, TCONS_00037778.p1, TCONS_00037777.p1, TCONS_00036620.p1, TCONS_00036023.p1, TCONS_00037776.p1, TCONS_00028858.p1, TCONS_00035918.p1, TCONS_00037079.p1, TCONS_00008710.p1, TCONS_00009054.p1, TCONS_00008703.p1, TCONS_00007430.p1, TCONS_00007429.p1, TCONS_00007428.p1, TCONS_00008962.p1, TCONS_00008960.p1, TCONS_00008959.p1	LYTVA_13155, LYTVA_21867, LYTVA_04084, LYTVA_01285, LYTVA_04082, LYTVA_04083
OG0000244	TCONS_00008563.p1, TCONS_00008866.p1	LYTVA_00671
OG0000244	TCONS_00007547.p1	LYTVA_14110
OG0000244	TCONS_00047686.p1	LYTVA_00337
OG0000244	TCONS_00007494.p1, TCONS_00007501.p1	LYTVA_21810, LYTVA_07546
OG0000245	TCONS_00013875.p1	LYTVA_18697
OG0000245	TCONS_00013874.p1, TCONS_00013872.p1, TCONS_00013873.p1	LYTVA_25068, LYTVA_25070, LYTVA_25069
OG0000246	TCONS_00000511.p1	LYTVA_06938
OG0000247	TCONS_00046846.p1, TCONS_00033071.p1, TCONS_00016761.p1, TCONS_00055628.p1, TCONS_00045462.p1, TCONS_00015560.p1	LYTVA_01534, LYTVA_15230, LYTVA_18400, LYTVA_01944
OG0000247	TCONS_00056605.p1	LYTVA_27317
OG0000247	TCONS_00016662.p1, TCONS_00024534.p1	LYTVA_01602, LYTVA_02650, LYTVA_22188
OG0000248	TCONS_00032888.p1	LYTVA_10723
OG0000249	TCONS_00028296.p1, TCONS_00029300.p1, TCONS_00028297.p1	LYTVA_00161
OG0000250	TCONS_00028853.p1	LYTVA_04806, LYTVA_21908
OG0000250	TCONS_00020505.p1, TCONS_00015588.p1	LYTVA_27749
OG0000250	TCONS_00042963.p1	LYTVA_28209
OG0000250	TCONS_00030782.p1	LYTVA_16072, LYTVA_19814
OG0000250	TCONS_00024627.p1, TCONS_00023621.p1	LYTVA_07981, LYTVA_05636
OG0000251	TCONS_00050196.p1	LYTVA_10259
OG0000251	TCONS_00032809.p1	LYTVA_17347
OG0000251	TCONS_00051376.p1, TCONS_00050216.p1, TCONS_00050210.p1, TCONS_00050208.p1, TCONS_00050218.p1, TCONS_00050201.p1, TCONS_00050209.p1, TCONS_00050206.p1, TCONS_00050213.p1, TCONS_00050207.p1, TCONS_00050200.p1	LYTVA_08931
OG0000251	TCONS_00051029.p1	LYTVA_03091
OG0000253	TCONS_00055301.p1, TCONS_00055297.p1	LYTVA_28874, LYTVA_08619, LYTVA_25297, LYTVA_06791, LYTVA_26523, LYTVA_11744
OG0000255	TCONS_00022651.p1, TCONS_00022654.p1	LYTVA_13936
OG0000255	TCONS_00055357.p1, TCONS_00056545.p1, TCONS_00055361.p1, TCONS_00055362.p1, TCONS_00056553.p1, TCONS_00051668.p1, TCONS_00056554.p1, TCONS_00056555.p1, TCONS_00017301.p1, TCONS_00017109.p1, TCONS_00017302.p1	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292
OG0000256	TCONS_00015961.p1	LYTVA_17873
OG0000256	TCONS_00005012.p1	LYTVA_25028
OG0000256	TCONS_00022849.p1, TCONS_00021723.p1, TCONS_00021722.p1, TCONS_00021716.p1, TCONS_00021721.p1, TCONS_00021714.p1, TCONS_00021718.p1, TCONS_00021720.p1, TCONS_00021724.p1, TCONS_00028691.p1, TCONS_00029741.p1, TCONS_00029740.p1, TCONS_00021509.p1, TCONS_00022613.p1, TCONS_00028471.p1, TCONS_00028212.p1	LYTVA_05484, LYTVA_26739, LYTVA_18612, LYTVA_19747
OG0000257	TCONS_00028283.p1	LYTVA_13638
OG0000257	TCONS_00009913.p1	LYTVA_27307
OG0000257	TCONS_00029801.p1	LYTVA_26231
OG0000258	TCONS_00048565.p1	LYTVA_18309
OG0000258	TCONS_00010222.p1	LYTVA_23522
OG0000259	TCONS_00019052.p1, TCONS_00026869.p1, TCONS_00019180.p1, TCONS_00019173.p1, TCONS_00019174.p1, TCONS_00019176.p1, TCONS_00019175.p1, TCONS_00019179.p1, TCONS_00019181.p1, TCONS_00019088.p1	LYTVA_29137
OG0000260	TCONS_00048892.p1	LYTVA_02941
OG0000260	TCONS_00026041.p1	LYTVA_22814
OG0000264	TCONS_00033631.p1	LYTVA_09747, LYTVA_23658, LYTVA_27713, LYTVA_14970, LYTVA_08924, LYTVA_08507
OG0000264	TCONS_00035338.p1, TCONS_00044835.p1, TCONS_00043007.p1	LYTVA_02296, LYTVA_12626, LYTVA_28877, LYTVA_23912, LYTVA_28120, LYTVA_22260, LYTVA_10433, LYTVA_04700, LYTVA_21424, LYTVA_00314, LYTVA_17639
OG0000265	TCONS_00015778.p1	LYTVA_27683
OG0000265	TCONS_00048367.p1	LYTVA_19739
OG0000265	TCONS_00048368.p1	LYTVA_23503
OG0000266	TCONS_00012949.p2	LYTVA_00767
OG0000268	TCONS_00012977.p1	LYTVA_05851, LYTVA_11926, LYTVA_11925
OG0000268	TCONS_00056936.p1	LYTVA_05677
OG0000269	TCONS_00020143.p1, TCONS_00020142.p1, TCONS_00019846.p1	LYTVA_05489, LYTVA_24149
OG0000270	TCONS_00011913.p1	LYTVA_21600
OG0000270	TCONS_00000584.p1	LYTVA_15035
OG0000270	TCONS_00010522.p1	LYTVA_24403
OG0000271	TCONS_00020111.p1, TCONS_00055227.p1	LYTVA_06909, LYTVA_01054, LYTVA_19544
OG0000272	TCONS_00017291.p1, TCONS_00017292.p1	LYTVA_01003
OG0000274	TCONS_00036495.p1	LYTVA_22032, LYTVA_22989, LYTVA_09806, LYTVA_20746
OG0000274	TCONS_00022001.p1, TCONS_00020954.p1	LYTVA_07683
OG0000275	TCONS_00010942.p1	LYTVA_10999
OG0000275	TCONS_00008752.p1	LYTVA_02566
OG0000275	TCONS_00048997.p1	LYTVA_22342
OG0000275	TCONS_00030369.p1	LYTVA_25132
OG0000276	TCONS_00049676.p1	LYTVA_23502
OG0000276	TCONS_00004239.p1	LYTVA_19696, LYTVA_29006, LYTVA_19695
OG0000276	TCONS_00050592.p1, TCONS_00050591.p1, TCONS_00041841.p1, TCONS_00041831.p1, TCONS_00044252.p1, TCONS_00049204.p1	LYTVA_29277
OG0000276	TCONS_00030554.p1	LYTVA_20409, LYTVA_17536
OG0000277	TCONS_00004938.p1	LYTVA_08395
OG0000278	TCONS_00009844.p1	LYTVA_29542
OG0000279	TCONS_00049144.p1, TCONS_00018448.p1, TCONS_00018449.p1	LYTVA_03346, LYTVA_06494, LYTVA_18569, LYTVA_04011
OG0000279	TCONS_00041213.p1	LYTVA_19178
OG0000280	TCONS_00028111.p1, TCONS_00028123.p1	LYTVA_08123
OG0000280	TCONS_00022393.p1	LYTVA_10371
OG0000280	TCONS_00002035.p1	LYTVA_27464
OG0000280	TCONS_00000870.p1	LYTVA_28845
OG0000280	TCONS_00015123.p1	LYTVA_21724
OG0000280	TCONS_00029109.p1	LYTVA_06803
OG0000281	TCONS_00007285.p1, TCONS_00007284.p1	LYTVA_17979
OG0000281	TCONS_00030938.p1	LYTVA_26426
OG0000282	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1	LYTVA_01761
OG0000282	TCONS_00027175.p1	LYTVA_10300
OG0000282	TCONS_00027170.p1	LYTVA_07993
OG0000284	TCONS_00016164.p1, TCONS_00016165.p1	LYTVA_15352
OG0000284	TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1	LYTVA_18853, LYTVA_15353, LYTVA_05389
OG0000284	TCONS_00046666.p1	LYTVA_20653
OG0000285	TCONS_00001945.p1, TCONS_00000779.p1, TCONS_00051258.p1, TCONS_00050092.p1, TCONS_00051276.p1, TCONS_00008920.p1, TCONS_00008917.p1, TCONS_00008918.p1, TCONS_00040406.p1, TCONS_00018468.p1, TCONS_00023831.p1	LYTVA_02472, LYTVA_02471, LYTVA_16191
OG0000285	TCONS_00043103.p1, TCONS_00054759.p1, TCONS_00043100.p1, TCONS_00043101.p1	LYTVA_10934, LYTVA_01900, LYTVA_00819, LYTVA_10933
OG0000287	TCONS_00035908.p1, TCONS_00035885.p1, TCONS_00035872.p1, TCONS_00041236.p1, TCONS_00016530.p1	LYTVA_26280, LYTVA_13885, LYTVA_02363, LYTVA_02361, LYTVA_22051, LYTVA_11492, LYTVA_02364, LYTVA_22944
OG0000287	TCONS_00016501.p1	LYTVA_23266
OG0000289	TCONS_00023655.p1	LYTVA_08529
OG0000289	TCONS_00025062.p1	LYTVA_08530
OG0000290	TCONS_00036668.p1, TCONS_00036669.p1, TCONS_00036689.p1, TCONS_00042564.p1, TCONS_00042565.p1, TCONS_00042566.p1, TCONS_00050980.p1, TCONS_00050978.p1, TCONS_00050979.p1	LYTVA_27100, LYTVA_16696, LYTVA_00166, LYTVA_22957, LYTVA_23066, LYTVA_01931, LYTVA_13046
OG0000290	TCONS_00019308.p1, TCONS_00032817.p1	LYTVA_06632, LYTVA_11129, LYTVA_02820
OG0000291	TCONS_00038913.p3, TCONS_00006912.p1	LYTVA_10623
OG0000291	TCONS_00024193.p1, TCONS_00043622.p1, TCONS_00041669.p1, TCONS_00039596.p1, TCONS_00037824.p1	LYTVA_12177
OG0000292	TCONS_00039574.p1, TCONS_00037551.p1, TCONS_00043468.p1, TCONS_00033091.p1	LYTVA_26705
OG0000292	TCONS_00006786.p1	LYTVA_09590, LYTVA_26913, LYTVA_07337
OG0000294	TCONS_00005880.p1, TCONS_00003436.p1	LYTVA_23843
OG0000295	TCONS_00012326.p1, TCONS_00029630.p1	LYTVA_02154
OG0000295	TCONS_00057179.p1	LYTVA_08756, LYTVA_13817
OG0000295	TCONS_00021860.p1	LYTVA_30195
OG0000295	TCONS_00013221.p1, TCONS_00014416.p1, TCONS_00012427.p1	LYTVA_18727
OG0000296	TCONS_00012101.p1	LYTVA_00283
OG0000296	TCONS_00054325.p1	LYTVA_13401, LYTVA_19334
OG0000296	TCONS_00029269.p1, TCONS_00029275.p1	LYTVA_22295
OG0000296	TCONS_00020516.p1	LYTVA_12833, LYTVA_28597
OG0000297	TCONS_00044885.p1	LYTVA_19724, LYTVA_16431, LYTVA_13814, LYTVA_07235, LYTVA_26538, LYTVA_28956, LYTVA_21401, LYTVA_21400, LYTVA_25561, LYTVA_13594
OG0000298	TCONS_00036036.p1	LYTVA_12449, LYTVA_20878, LYTVA_24594
OG0000298	TCONS_00037892.p1, TCONS_00027497.p1	LYTVA_20516
OG0000299	TCONS_00044751.p1	LYTVA_07089
OG0000300	TCONS_00051728.p1, TCONS_00041285.p1	LYTVA_02514, LYTVA_02929
OG0000302	TCONS_00033256.p1, TCONS_00032806.p1, TCONS_00032808.p1, TCONS_00032805.p1	LYTVA_14138
OG0000302	TCONS_00042989.p1	LYTVA_10688, LYTVA_15097, LYTVA_22871, LYTVA_22870, LYTVA_12444, LYTVA_23420, LYTVA_26886, LYTVA_23424
OG0000303	TCONS_00057177.p1	LYTVA_20836
OG0000305	TCONS_00019745.p1	LYTVA_16632
OG0000305	TCONS_00020377.p1, TCONS_00020272.p1, TCONS_00020270.p1	LYTVA_15733
OG0000306	TCONS_00030411.p1, TCONS_00031228.p1, TCONS_00031225.p1, TCONS_00030417.p1	LYTVA_05730
OG0000307	TCONS_00048407.p1	LYTVA_09547, LYTVA_09548
OG0000307	TCONS_00029082.p1, TCONS_00019733.p1, TCONS_00019723.p1	LYTVA_10007
OG0000308	TCONS_00057161.p1	LYTVA_17738, LYTVA_10665
OG0000308	TCONS_00013898.p1	LYTVA_00091
OG0000309	TCONS_00047540.p1, TCONS_00047541.p1, TCONS_00047549.p1, TCONS_00048832.p1, TCONS_00022789.p1	LYTVA_22341
OG0000310	TCONS_00008672.p1, TCONS_00008675.p1, TCONS_00007401.p1, TCONS_00008667.p1, TCONS_00008665.p1, TCONS_00008664.p1, TCONS_00008669.p1, TCONS_00008663.p1, TCONS_00007735.p1	LYTVA_27096, LYTVA_01202, LYTVA_01201
OG0000310	TCONS_00014167.p1	LYTVA_05847, LYTVA_09671, LYTVA_17316, LYTVA_12375, LYTVA_07118
OG0000312	TCONS_00028086.p1	LYTVA_24273
OG0000312	TCONS_00012089.p1, TCONS_00012092.p1, TCONS_00050599.p1	LYTVA_13219
OG0000312	TCONS_00022862.p1	LYTVA_30225
OG0000312	TCONS_00044132.p1, TCONS_00044224.p1	LYTVA_14217
OG0000313	TCONS_00042682.p1	LYTVA_13685
OG0000313	TCONS_00049016.p1	LYTVA_23108
OG0000314	TCONS_00046664.p1	LYTVA_16209
OG0000314	TCONS_00011630.p1	LYTVA_08014
OG0000314	TCONS_00010465.p1	LYTVA_13477
OG0000314	TCONS_00021202.p1, TCONS_00053431.p1, TCONS_00054558.p1	LYTVA_06213
OG0000314	TCONS_00041694.p1, TCONS_00041695.p1	LYTVA_04787
OG0000315	TCONS_00006045.p1	LYTVA_09346
OG0000315	TCONS_00057165.p1	LYTVA_15142
OG0000315	TCONS_00047575.p1	LYTVA_26355
OG0000316	TCONS_00030421.p1	LYTVA_11631
OG0000316	TCONS_00029806.p1	LYTVA_05423
OG0000316	TCONS_00048792.p1	LYTVA_07908
OG0000318	TCONS_00015987.p1, TCONS_00028759.p1, TCONS_00053495.p1, TCONS_00046115.p1, TCONS_00054543.p1	LYTVA_10668, LYTVA_11593, LYTVA_06237, LYTVA_18609, LYTVA_16527, LYTVA_20727, LYTVA_02838
OG0000319	TCONS_00045349.p1	LYTVA_01923, LYTVA_01922, LYTVA_03060
OG0000319	TCONS_00055966.p1	LYTVA_10385, LYTVA_22668
OG0000321	TCONS_00042983.p1	LYTVA_23191
OG0000321	TCONS_00022869.p1	LYTVA_08758
OG0000322	TCONS_00042436.p1, TCONS_00042439.p1, TCONS_00043750.p1, TCONS_00042966.p1, TCONS_00042965.p1	LYTVA_23095, LYTVA_01957
OG0000322	TCONS_00022689.p1	LYTVA_08299, LYTVA_00474
OG0000323	TCONS_00004750.p1	LYTVA_10353
OG0000323	TCONS_00016624.p1	LYTVA_24178, LYTVA_03400
OG0000323	TCONS_00019989.p1	LYTVA_14040
OG0000325	TCONS_00026502.p1, TCONS_00026499.p1, TCONS_00036336.p1, TCONS_00036295.p1	LYTVA_14209, LYTVA_14208
OG0000325	TCONS_00036208.p1	LYTVA_14568
OG0000325	TCONS_00031253.p1, TCONS_00031254.p2, TCONS_00031256.p1, TCONS_00027308.p1, TCONS_00037462.p1	LYTVA_01652, LYTVA_21815, LYTVA_09314
OG0000326	TCONS_00022683.p1	LYTVA_18602
OG0000328	TCONS_00027402.p1, TCONS_00027401.p1	LYTVA_20479
OG0000328	TCONS_00020691.p1	LYTVA_11793, LYTVA_17362
OG0000329	TCONS_00021560.p1	LYTVA_04971
OG0000329	TCONS_00002564.p1, TCONS_00003595.p1, TCONS_00002569.p1, TCONS_00002574.p1, TCONS_00003563.p1	LYTVA_01991, LYTVA_04970
OG0000330	TCONS_00009100.p1, TCONS_00009110.p1, TCONS_00009112.p1, TCONS_00009108.p1, TCONS_00009106.p1, TCONS_00044309.p1, TCONS_00016177.p1, TCONS_00015262.p1, TCONS_00010904.p1, TCONS_00009102.p1, TCONS_00009098.p1, TCONS_00010903.p1, TCONS_00010855.p1, TCONS_00009539.p1, TCONS_00003482.p1	LYTVA_10062, LYTVA_00390, LYTVA_08866
OG0000333	TCONS_00014899.p1	LYTVA_05748, LYTVA_16654
OG0000336	TCONS_00020399.p1, TCONS_00020788.p1	LYTVA_00723, LYTVA_02989
OG0000337	TCONS_00013368.p1, TCONS_00027151.p1, TCONS_00033799.p1	LYTVA_03907
OG0000337	TCONS_00049898.p1, TCONS_00038626.p1, TCONS_00026267.p1	LYTVA_22043
OG0000338	TCONS_00006807.p1	LYTVA_05136
OG0000338	TCONS_00006253.p1	LYTVA_00791
OG0000338	TCONS_00007127.p1	LYTVA_01358
OG0000339	TCONS_00041930.p1, TCONS_00041933.p1	LYTVA_02463, LYTVA_19838, LYTVA_21464, LYTVA_02464
OG0000339	TCONS_00014499.p1	LYTVA_21590, LYTVA_21611, LYTVA_06903, LYTVA_21467
OG0000340	TCONS_00004714.p1, TCONS_00013357.p1	LYTVA_11996
OG0000340	TCONS_00013354.p1	LYTVA_15060, LYTVA_06208
OG0000340	TCONS_00007937.p1	LYTVA_23952
OG0000341	TCONS_00045365.p1	LYTVA_10929
OG0000344	TCONS_00006468.p1	LYTVA_20774, LYTVA_20773
OG0000345	TCONS_00030626.p1, TCONS_00008130.p1, TCONS_00030018.p1	LYTVA_03014
OG0000345	TCONS_00031146.p1	LYTVA_25222
OG0000346	TCONS_00043164.p1, TCONS_00024454.p1	LYTVA_28106
OG0000347	TCONS_00042248.p1, TCONS_00042297.p1	LYTVA_15724, LYTVA_10624, LYTVA_27529
OG0000348	TCONS_00005780.p1, TCONS_00034564.p1, TCONS_00045935.p1, TCONS_00035750.p1, TCONS_00017265.p1, TCONS_00004444.p1	LYTVA_05817, LYTVA_00712
OG0000349	TCONS_00024621.p1, TCONS_00025530.p1, TCONS_00023734.p1, TCONS_00045298.p1, TCONS_00009200.p1, TCONS_00023272.p1	LYTVA_17287, LYTVA_29813, LYTVA_24225, LYTVA_25473, LYTVA_24224, LYTVA_30170, LYTVA_19301, LYTVA_19693, LYTVA_30167, LYTVA_23471, LYTVA_05966, LYTVA_30169, LYTVA_30168, LYTVA_24227, LYTVA_23889, LYTVA_23887, LYTVA_24226, LYTVA_03186, LYTVA_03183, LYTVA_07990, LYTVA_01925, LYTVA_20167, LYTVA_13420, LYTVA_27719, LYTVA_04109
OG0000350	TCONS_00018385.p1	LYTVA_20079
OG0000350	TCONS_00031434.p1	LYTVA_15873
OG0000350	TCONS_00009755.p1	LYTVA_19278
OG0000350	TCONS_00009756.p1	LYTVA_25339
OG0000352	TCONS_00053533.p1	LYTVA_27834
OG0000352	TCONS_00055099.p1	LYTVA_04222
OG0000352	TCONS_00056016.p1	LYTVA_25572
OG0000352	TCONS_00056445.p1	LYTVA_11144
OG0000353	TCONS_00030001.p1	LYTVA_01510
OG0000355	TCONS_00041836.p1	LYTVA_18768, LYTVA_16308, LYTVA_27660, LYTVA_08652, LYTVA_05836
OG0000355	TCONS_00039055.p1, TCONS_00053995.p1	LYTVA_01423, LYTVA_26632, LYTVA_24069
OG0000355	TCONS_00054815.p1, TCONS_00044603.p1, TCONS_00011930.p1, TCONS_00037650.p1, TCONS_00002458.p1, TCONS_00004332.p1, TCONS_00044604.p1, TCONS_00022088.p1	LYTVA_20280, LYTVA_03421, LYTVA_00722, LYTVA_22692
OG0000355	TCONS_00006936.p1, TCONS_00043211.p1, TCONS_00021948.p1, TCONS_00021943.p1	LYTVA_03207, LYTVA_22069, LYTVA_05172, LYTVA_16002
OG0000355	TCONS_00021944.p1	LYTVA_01841
OG0000356	TCONS_00030074.p1	LYTVA_12824, LYTVA_04860
OG0000356	TCONS_00024735.p1, TCONS_00024640.p1	LYTVA_25247
OG0000357	TCONS_00006771.p1	LYTVA_11988
OG0000357	TCONS_00006770.p1	LYTVA_11987
OG0000357	TCONS_00048191.p1	LYTVA_16315
OG0000358	TCONS_00037179.p1, TCONS_00037161.p1	LYTVA_21272
OG0000358	TCONS_00021276.p1, TCONS_00021752.p1	LYTVA_01288
OG0000359	TCONS_00013824.p1	LYTVA_13862
OG0000359	TCONS_00021739.p1, TCONS_00012252.p1	LYTVA_16943
OG0000359	TCONS_00042042.p1	LYTVA_21076
OG0000360	TCONS_00056135.p1	LYTVA_30122
OG0000360	TCONS_00047755.p1	LYTVA_05530
OG0000363	TCONS_00009940.p1, TCONS_00009923.p1	LYTVA_19730, LYTVA_05256
OG0000363	TCONS_00006052.p1, TCONS_00002464.p1	LYTVA_02850, LYTVA_15234, LYTVA_19502, LYTVA_12892
OG0000363	TCONS_00002468.p1	LYTVA_13711
OG0000363	TCONS_00004630.p1, TCONS_00004640.p1	LYTVA_21653
OG0000364	TCONS_00018286.p1, TCONS_00018299.p1	LYTVA_03241, LYTVA_12339
OG0000364	TCONS_00018279.p1, TCONS_00018290.p1, TCONS_00017256.p1, TCONS_00017257.p1, TCONS_00018289.p1, TCONS_00018297.p1, TCONS_00018296.p1, TCONS_00001102.p1, TCONS_00018287.p1, TCONS_00018291.p1, TCONS_00018285.p1	LYTVA_19018, LYTVA_21819
OG0000365	TCONS_00053833.p1	LYTVA_02311
OG0000365	TCONS_00002093.p1	LYTVA_15345
OG0000366	TCONS_00041800.p1, TCONS_00028881.p1	LYTVA_03781
OG0000367	TCONS_00049440.p1	LYTVA_24456
OG0000369	TCONS_00000790.p1	LYTVA_12464
OG0000369	TCONS_00053731.p1	LYTVA_17732
OG0000370	TCONS_00026441.p1	LYTVA_26423
OG0000371	TCONS_00015309.p1, TCONS_00016386.p1	LYTVA_07987, LYTVA_18253, LYTVA_26533
OG0000371	TCONS_00036166.p1, TCONS_00033172.p1, TCONS_00047791.p1, TCONS_00020992.p1, TCONS_00022299.p1, TCONS_00033074.p1	LYTVA_18100, LYTVA_24630
OG0000372	TCONS_00057185.p1	LYTVA_09420
OG0000372	TCONS_00044124.p1	LYTVA_03697
OG0000372	TCONS_00055414.p1	LYTVA_13806
OG0000373	TCONS_00003480.p1	LYTVA_27427
OG0000373	TCONS_00006362.p1	LYTVA_08644
OG0000374	TCONS_00002547.p1	LYTVA_22056
OG0000374	TCONS_00030526.p1	LYTVA_28388
OG0000374	TCONS_00002546.p1	LYTVA_17909
OG0000375	TCONS_00013336.p1	LYTVA_06266
OG0000375	TCONS_00018857.p1, TCONS_00046009.p1	LYTVA_07238
OG0000378	TCONS_00001951.p1	LYTVA_03257
OG0000378	TCONS_00017780.p1	LYTVA_02110
OG0000379	TCONS_00005740.p1	LYTVA_05437
OG0000379	TCONS_00013597.p1	LYTVA_18554
OG0000379	TCONS_00013619.p1	LYTVA_20027
OG0000379	TCONS_00044694.p1	LYTVA_23890, LYTVA_08324
OG0000381	TCONS_00041315.p1, TCONS_00041298.p1, TCONS_00041313.p1	LYTVA_05715
OG0000381	TCONS_00042122.p1	LYTVA_27849
OG0000381	TCONS_00042806.p1, TCONS_00042115.p1, TCONS_00042796.p1, TCONS_00042794.p1, TCONS_00042791.p1, TCONS_00042793.p1, TCONS_00042801.p1, TCONS_00042797.p1, TCONS_00042800.p1, TCONS_00022159.p1, TCONS_00022161.p1, TCONS_00011175.p1	LYTVA_02545
OG0000382	TCONS_00015915.p1	LYTVA_04706
OG0000382	TCONS_00049124.p1	LYTVA_27057
OG0000382	TCONS_00048188.p1	LYTVA_02944
OG0000383	TCONS_00014623.p1, TCONS_00031503.p1, TCONS_00023411.p1, TCONS_00041877.p1, TCONS_00021009.p1	LYTVA_24014
OG0000384	TCONS_00026546.p1	LYTVA_14422
OG0000384	TCONS_00019959.p1	LYTVA_30064
OG0000384	TCONS_00030287.p1	LYTVA_17267, LYTVA_14898
OG0000385	TCONS_00050815.p1	LYTVA_24174, LYTVA_28777, LYTVA_02510, LYTVA_20464, LYTVA_23283
OG0000386	TCONS_00024023.p1, TCONS_00025390.p1, TCONS_00048379.p1	LYTVA_00886
OG0000389	TCONS_00031058.p1	LYTVA_09557
OG0000390	TCONS_00005634.p1, TCONS_00005972.p1, TCONS_00005976.p1, TCONS_00004005.p1	LYTVA_03006, LYTVA_05908, LYTVA_05909, LYTVA_15943, LYTVA_02895, LYTVA_06843, LYTVA_24293, LYTVA_18122
OG0000391	TCONS_00052772.p1	LYTVA_06760
OG0000391	TCONS_00027258.p1	LYTVA_14419
OG0000391	TCONS_00010176.p1	LYTVA_18771
OG0000393	TCONS_00007376.p1	LYTVA_29904
OG0000394	TCONS_00037686.p1	LYTVA_25201, LYTVA_04731, LYTVA_10882, LYTVA_15716, LYTVA_25145, LYTVA_25146, LYTVA_11311, LYTVA_11314, LYTVA_07890, LYTVA_06589, LYTVA_21410
OG0000394	TCONS_00010526.p1	LYTVA_19512, LYTVA_03954
OG0000395	TCONS_00040479.p1	LYTVA_07488
OG0000395	TCONS_00040481.p1	LYTVA_12387
OG0000396	TCONS_00028693.p1	LYTVA_29756
OG0000397	TCONS_00027690.p1	LYTVA_01829
OG0000399	TCONS_00010744.p1	LYTVA_23258
OG0000399	TCONS_00046673.p1	LYTVA_10216
OG0000400	TCONS_00000839.p1, TCONS_00000848.p1	LYTVA_21682
OG0000400	TCONS_00032354.p1	LYTVA_21440
OG0000401	TCONS_00006320.p1, TCONS_00006317.p1	LYTVA_03050, LYTVA_06551
OG0000401	TCONS_00056947.p1	LYTVA_17743, LYTVA_12806
OG0000402	TCONS_00007774.p1, TCONS_00007776.p1, TCONS_00009297.p1, TCONS_00008069.p1, TCONS_00009298.p1, TCONS_00007087.p1, TCONS_00007773.p1, TCONS_00007089.p1	LYTVA_17451, LYTVA_17450
OG0000403	TCONS_00000039.p1, TCONS_00001218.p1, TCONS_00002333.p1, TCONS_00022536.p1, TCONS_00022543.p1, TCONS_00016078.p1, TCONS_00018804.p1	LYTVA_09740, LYTVA_17322, LYTVA_05699
OG0000404	TCONS_00054293.p1	LYTVA_11246
OG0000404	TCONS_00054584.p1	LYTVA_11319, LYTVA_26787
OG0000404	TCONS_00054292.p1	LYTVA_12143
OG0000405	TCONS_00029005.p1	LYTVA_02873
OG0000409	TCONS_00047639.p1, TCONS_00047634.p1, TCONS_00047635.p1, TCONS_00047642.p1, TCONS_00049330.p1, TCONS_00049333.p1, TCONS_00049000.p1	LYTVA_04867, LYTVA_17260, LYTVA_24503
OG0000409	TCONS_00026510.p1, TCONS_00026514.p1, TCONS_00026515.p1	LYTVA_29459
OG0000410	TCONS_00004782.p1, TCONS_00004786.p1, TCONS_00004790.p1, TCONS_00004788.p1, TCONS_00004785.p1, TCONS_00004794.p1	LYTVA_05604, LYTVA_08927
OG0000411	TCONS_00000518.p1	LYTVA_28501
OG0000412	TCONS_00014987.p1, TCONS_00014980.p1, TCONS_00014982.p1, TCONS_00014985.p1	LYTVA_13235
OG0000413	TCONS_00011626.p1	LYTVA_30013
OG0000413	TCONS_00021738.p1	LYTVA_27164
OG0000415	TCONS_00043133.p1, TCONS_00042615.p1	LYTVA_15027
OG0000418	TCONS_00024360.p1, TCONS_00012462.p1, TCONS_00049894.p1, TCONS_00025322.p1	LYTVA_03418, LYTVA_06581, LYTVA_03367, LYTVA_03365, LYTVA_25323, LYTVA_19554
OG0000419	TCONS_00023123.p1	LYTVA_16286
OG0000420	TCONS_00050772.p1, TCONS_00050774.p1, TCONS_00050773.p1, TCONS_00050771.p1, TCONS_00050765.p1, TCONS_00019332.p1	LYTVA_08019, LYTVA_16847
OG0000422	TCONS_00046248.p1, TCONS_00045180.p1, TCONS_00045181.p1	LYTVA_06865
