Orthogroup	PFLAV	NEMVE
OG0000251	TCONS_00051784.p1, TCONS_00051767.p1, TCONS_00051946.p1, TCONS_00051945.p1, TCONS_00051376.p1, TCONS_00050216.p1, TCONS_00050210.p1, TCONS_00050208.p1, TCONS_00050218.p1, TCONS_00050201.p1, TCONS_00050209.p1, TCONS_00050206.p1, TCONS_00050213.p1, TCONS_00050207.p1, TCONS_00050200.p1, TCONS_00051029.p1	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535
OG0000252	TCONS_00039495.p1	NEMVE08215
OG0000252	TCONS_00039298.p1, TCONS_00039212.p1, TCONS_00039258.p1	NEMVE21530
OG0000255	TCONS_00020857.p1	NEMVE09558
OG0000255	TCONS_00055357.p1, TCONS_00056545.p1, TCONS_00055361.p1, TCONS_00055362.p1, TCONS_00056553.p1, TCONS_00051668.p1, TCONS_00056554.p1, TCONS_00056555.p1, TCONS_00017301.p1, TCONS_00017109.p1, TCONS_00017302.p1	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695
OG0000256	TCONS_00015961.p1	NEMVE06790
OG0000257	TCONS_00028283.p1	NEMVE17110
OG0000257	TCONS_00028625.p1, TCONS_00029801.p1	NEMVE05150
OG0000258	TCONS_00013487.p1	NEMVE06308, NEMVE03906
OG0000258	TCONS_00048565.p1	NEMVE09736
OG0000258	TCONS_00010222.p1	NEMVE25195
OG0000260	TCONS_00048892.p1	NEMVE13152
OG0000260	TCONS_00026041.p1	NEMVE09437
OG0000261	TCONS_00022773.p1	NEMVE17834
OG0000263	TCONS_00035956.p1	NEMVE02731
OG0000264	TCONS_00035338.p1, TCONS_00044835.p1, TCONS_00043007.p1	NEMVE10077, NEMVE10418, NEMVE03326
OG0000265	TCONS_00015778.p1	NEMVE16690
OG0000265	TCONS_00048368.p1	NEMVE00125, NEMVE14956
OG0000266	TCONS_00012948.p1	NEMVE17970
OG0000266	TCONS_00012941.p1	NEMVE06971, NEMVE25841, NEMVE10348
OG0000266	TCONS_00003608.p1	NEMVE13864
OG0000268	TCONS_00056951.p1, TCONS_00055333.p1, TCONS_00055763.p1, TCONS_00012977.p1, TCONS_00055792.p1, TCONS_00056936.p1, TCONS_00056937.p1	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005
OG0000269	TCONS_00020143.p1, TCONS_00020142.p1, TCONS_00019846.p1, TCONS_00019840.p1, TCONS_00034551.p1, TCONS_00020141.p1, TCONS_00019842.p1, TCONS_00020139.p1, TCONS_00019941.p1, TCONS_00019936.p1, TCONS_00019937.p1, TCONS_00019940.p1, TCONS_00019935.p1, TCONS_00019861.p1	NEMVE22828, NEMVE15262
OG0000270	TCONS_00011913.p1	NEMVE13349
OG0000270	TCONS_00000584.p1, TCONS_00000580.p1, TCONS_00010522.p1, TCONS_00010521.p1	NEMVE06642
OG0000271	TCONS_00020111.p1, TCONS_00055227.p1	NEMVE05862, NEMVE11681, NEMVE05959, NEMVE04791, NEMVE09635
OG0000273	TCONS_00006176.p1	NEMVE15051
OG0000273	TCONS_00018452.p1	NEMVE12092, NEMVE06102
OG0000275	TCONS_00010942.p1	NEMVE10649
OG0000275	TCONS_00008752.p1	NEMVE09175
OG0000275	TCONS_00030369.p1	NEMVE23270
OG0000276	TCONS_00004239.p1	NEMVE11159
OG0000276	TCONS_00043083.p1, TCONS_00043059.p1, TCONS_00044420.p1, TCONS_00044419.p1	NEMVE06341
OG0000276	TCONS_00030554.p1	NEMVE03444, NEMVE05577, NEMVE02978, NEMVE07784, NEMVE02398, NEMVE02390
OG0000277	TCONS_00004938.p1	NEMVE07555
OG0000277	TCONS_00030524.p1	NEMVE05309
OG0000278	TCONS_00045615.p1	NEMVE19249
OG0000278	TCONS_00009844.p1	NEMVE13169
OG0000279	TCONS_00049144.p1, TCONS_00018448.p1, TCONS_00018449.p1	NEMVE25512
OG0000280	TCONS_00028111.p1, TCONS_00028123.p1	NEMVE13585, NEMVE24119, NEMVE14846
OG0000280	TCONS_00015123.p1	NEMVE10582, NEMVE06959
OG0000280	TCONS_00029109.p1	NEMVE14600
OG0000281	TCONS_00007285.p1, TCONS_00007284.p1	NEMVE05496, NEMVE09742
OG0000281	TCONS_00030938.p1	NEMVE11485, NEMVE06109, NEMVE02781
OG0000282	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1	NEMVE06711, NEMVE06725
OG0000282	TCONS_00027175.p1	NEMVE09000
OG0000282	TCONS_00027170.p1	NEMVE08997
OG0000282	TCONS_00026202.p1	NEMVE03120, NEMVE08986
OG0000284	TCONS_00016164.p1, TCONS_00016165.p1, TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1	NEMVE09228
OG0000285	TCONS_00008920.p1, TCONS_00008917.p1, TCONS_00008918.p1, TCONS_00040406.p1, TCONS_00018468.p1, TCONS_00023831.p1	NEMVE11907, NEMVE11739, NEMVE08849, NEMVE10565, NEMVE19215
OG0000285	TCONS_00043103.p1, TCONS_00054759.p1, TCONS_00043100.p1, TCONS_00043101.p1	NEMVE22794
OG0000286	TCONS_00036258.p1, TCONS_00017713.p1, TCONS_00050380.p1, TCONS_00050379.p1, TCONS_00050705.p1, TCONS_00050726.p1, TCONS_00050727.p1, TCONS_00050729.p1	NEMVE22388
OG0000286	TCONS_00051359.p1, TCONS_00051350.p1, TCONS_00051358.p1, TCONS_00050805.p1	NEMVE17190
OG0000286	TCONS_00000453.p1, TCONS_00027616.p1, TCONS_00003573.p1, TCONS_00001492.p1, TCONS_00040962.p1, TCONS_00040953.p1, TCONS_00040924.p1, TCONS_00040961.p1	NEMVE12253, NEMVE11489
OG0000287	TCONS_00016501.p1	NEMVE06826
OG0000288	TCONS_00017749.p1	NEMVE01052
OG0000289	TCONS_00053984.p1, TCONS_00052913.p1, TCONS_00023655.p1	NEMVE22048, NEMVE20877
OG0000291	TCONS_00021012.p1, TCONS_00032032.p1, TCONS_00046863.p1, TCONS_00045560.p1, TCONS_00031502.p1, TCONS_00040529.p1, TCONS_00040526.p1, TCONS_00043492.p2, TCONS_00033187.p2, TCONS_00044760.p1, TCONS_00023606.p1, TCONS_00025711.p1, TCONS_00038913.p3, TCONS_00006912.p1	NEMVE12305
OG0000291	TCONS_00024193.p1, TCONS_00043622.p1, TCONS_00041669.p1, TCONS_00039596.p1, TCONS_00037824.p1, TCONS_00000347.p1, TCONS_00045222.p1	NEMVE17638
OG0000291	TCONS_00007762.p1	NEMVE15199
OG0000292	TCONS_00039574.p1, TCONS_00037551.p1, TCONS_00043468.p1, TCONS_00033091.p1, TCONS_00005882.p1, TCONS_00044409.p1, TCONS_00027400.p1, TCONS_00007156.p1, TCONS_00008795.p1, TCONS_00035881.p1, TCONS_00020949.p1, TCONS_00006786.p1	NEMVE25000
OG0000293	TCONS_00039525.p1, TCONS_00032824.p1, TCONS_00032822.p1, TCONS_00019085.p1, TCONS_00001703.p1, TCONS_00000565.p1, TCONS_00030450.p1, TCONS_00000546.p1, TCONS_00019220.p1	NEMVE09277
OG0000294	TCONS_00005684.p1, TCONS_00039390.p1, TCONS_00054752.p1, TCONS_00036283.p1, TCONS_00053602.p1, TCONS_00020051.p1	NEMVE19245
OG0000295	TCONS_00013638.p1, TCONS_00013221.p1, TCONS_00014416.p1, TCONS_00012427.p1	NEMVE13612
OG0000296	TCONS_00012101.p1	NEMVE06937
OG0000296	TCONS_00029269.p1, TCONS_00029275.p1	NEMVE01953
OG0000296	TCONS_00020516.p1	NEMVE05527
OG0000297	TCONS_00044885.p1, TCONS_00050776.p1, TCONS_00009442.p1, TCONS_00051219.p1, TCONS_00013379.p1, TCONS_00042389.p1, TCONS_00012919.p1, TCONS_00012917.p1, TCONS_00012929.p1, TCONS_00007731.p1, TCONS_00047651.p1, TCONS_00047646.p1, TCONS_00047647.p1, TCONS_00037106.p1, TCONS_00037105.p1, TCONS_00037116.p1, TCONS_00037104.p1, TCONS_00037114.p1	NEMVE08136, NEMVE08886
OG0000298	TCONS_00022152.p1, TCONS_00022103.p1, TCONS_00036036.p1, TCONS_00036744.p1, TCONS_00036741.p1, TCONS_00037254.p1, TCONS_00039543.p1, TCONS_00039539.p1, TCONS_00040523.p1, TCONS_00037892.p1, TCONS_00027497.p1	NEMVE13191, NEMVE05181
OG0000301	TCONS_00046298.p1, TCONS_00030550.p1	NEMVE22595, NEMVE01755, NEMVE07457, NEMVE17084, NEMVE16876, NEMVE14009
OG0000301	TCONS_00030460.p1, TCONS_00030157.p1	NEMVE13830
OG0000301	TCONS_00026109.p1, TCONS_00030156.p1	NEMVE07722
OG0000302	TCONS_00033256.p1, TCONS_00032806.p1, TCONS_00032808.p1, TCONS_00032805.p1	NEMVE15372, NEMVE22930, NEMVE22931, NEMVE23839, NEMVE16578, NEMVE18010
OG0000303	TCONS_00057177.p1	NEMVE00764, NEMVE09168
OG0000305	TCONS_00049715.p1	NEMVE13195
OG0000305	TCONS_00019745.p1	NEMVE14852
OG0000305	TCONS_00020377.p1, TCONS_00020272.p1, TCONS_00020270.p1	NEMVE22819
OG0000307	TCONS_00003441.p1	NEMVE22339
OG0000307	TCONS_00048407.p1	NEMVE17300
OG0000307	TCONS_00029082.p1, TCONS_00019733.p1, TCONS_00019723.p1	NEMVE05619, NEMVE23281
OG0000308	TCONS_00057161.p1	NEMVE04922
OG0000308	TCONS_00016811.p1, TCONS_00013898.p1	NEMVE08666
OG0000308	TCONS_00007411.p1	NEMVE14481, NEMVE22536
OG0000310	TCONS_00042371.p1, TCONS_00042267.p1, TCONS_00042321.p1, TCONS_00042320.p1	NEMVE06421
OG0000310	TCONS_00020935.p1, TCONS_00008672.p1, TCONS_00008675.p1, TCONS_00007401.p1, TCONS_00008667.p1, TCONS_00008665.p1, TCONS_00008664.p1, TCONS_00008669.p1, TCONS_00008663.p1, TCONS_00007735.p1	NEMVE21881, NEMVE10980
OG0000310	TCONS_00014167.p1	NEMVE15268
OG0000312	TCONS_00028086.p1	NEMVE09939
OG0000312	TCONS_00022862.p1	NEMVE17449
OG0000312	TCONS_00044132.p1, TCONS_00044224.p1	NEMVE14828
OG0000313	TCONS_00042682.p1	NEMVE22122
OG0000313	TCONS_00050469.p1	NEMVE21924
OG0000313	TCONS_00046591.p1, TCONS_00054163.p2, TCONS_00049016.p1	NEMVE19582
OG0000314	TCONS_00046664.p1	NEMVE23854
OG0000314	TCONS_00021202.p1, TCONS_00053431.p1, TCONS_00054558.p1	NEMVE02359
OG0000314	TCONS_00041694.p1, TCONS_00041695.p1	NEMVE12383
OG0000315	TCONS_00006045.p1	NEMVE02785
OG0000315	TCONS_00057165.p1	NEMVE14926, NEMVE12015
OG0000315	TCONS_00047575.p1	NEMVE07786
OG0000316	TCONS_00030421.p1	NEMVE08746
OG0000316	TCONS_00029806.p1	NEMVE01734
OG0000319	TCONS_00021489.p1, TCONS_00021490.p1, TCONS_00021492.p1, TCONS_00021491.p1, TCONS_00045349.p1	NEMVE03426, NEMVE08121
OG0000319	TCONS_00055966.p1	NEMVE00937
OG0000321	TCONS_00054648.p1	NEMVE02272
OG0000321	TCONS_00042983.p1	NEMVE06455
OG0000321	TCONS_00022869.p1	NEMVE07991, NEMVE09403, NEMVE01701, NEMVE09405
OG0000322	TCONS_00042436.p1, TCONS_00042439.p1, TCONS_00043750.p1, TCONS_00042966.p1, TCONS_00042965.p1, TCONS_00022689.p1	NEMVE06193, NEMVE02760, NEMVE08806, NEMVE01047
OG0000323	TCONS_00016624.p1	NEMVE13071
OG0000323	TCONS_00018984.p1, TCONS_00019989.p1	NEMVE14851
OG0000325	TCONS_00026502.p1, TCONS_00026499.p1, TCONS_00036336.p1, TCONS_00036295.p1, TCONS_00036208.p1, TCONS_00031253.p1, TCONS_00031254.p2, TCONS_00031256.p1, TCONS_00027308.p1, TCONS_00037462.p1, TCONS_00018774.p1, TCONS_00044817.p1, TCONS_00017730.p1, TCONS_00026789.p1	NEMVE06503, NEMVE02181, NEMVE05508
OG0000326	TCONS_00022683.p1, TCONS_00021962.p1, TCONS_00020980.p1, TCONS_00021960.p1, TCONS_00021957.p1, TCONS_00021958.p1, TCONS_00021961.p1, TCONS_00056614.p1, TCONS_00056613.p1	NEMVE13638
OG0000327	TCONS_00014538.p1, TCONS_00014537.p1, TCONS_00014516.p1	NEMVE17335, NEMVE07831, NEMVE04692, NEMVE14295, NEMVE06814
OG0000327	TCONS_00014515.p1	NEMVE24780
OG0000328	TCONS_00027402.p1, TCONS_00027401.p1	NEMVE25628
OG0000328	TCONS_00020691.p1	NEMVE17398
OG0000330	TCONS_00009100.p1, TCONS_00009110.p1, TCONS_00009112.p1, TCONS_00009108.p1, TCONS_00009106.p1, TCONS_00044309.p1, TCONS_00016177.p1, TCONS_00015262.p1, TCONS_00010904.p1, TCONS_00009102.p1, TCONS_00009098.p1, TCONS_00010903.p1, TCONS_00010855.p1, TCONS_00009539.p1, TCONS_00003482.p1	NEMVE09775
OG0000331	TCONS_00041707.p1, TCONS_00044041.p1	NEMVE14396
OG0000331	TCONS_00013807.p1	NEMVE00569, NEMVE21388
OG0000331	TCONS_00008586.p1	NEMVE17290, NEMVE12074, NEMVE01823, NEMVE11437, NEMVE01340, NEMVE12493, NEMVE02334, NEMVE01386, NEMVE07186, NEMVE07520
OG0000335	TCONS_00012189.p1, TCONS_00020724.p1, TCONS_00007511.p1, TCONS_00054147.p1, TCONS_00054185.p1, TCONS_00054144.p1, TCONS_00054184.p1, TCONS_00046608.p1, TCONS_00054148.p1, TCONS_00054149.p1, TCONS_00045488.p1, TCONS_00046609.p1, TCONS_00046610.p1, TCONS_00036735.p1, TCONS_00007176.p1, TCONS_00038161.p1, TCONS_00038162.p1, TCONS_00014280.p1, TCONS_00014279.p1, TCONS_00035644.p1, TCONS_00013023.p1, TCONS_00011030.p1, TCONS_00025485.p1, TCONS_00025483.p1, TCONS_00025484.p1, TCONS_00024110.p1, TCONS_00025490.p1, TCONS_00025481.p1, TCONS_00037219.p1	NEMVE21929
OG0000338	TCONS_00006807.p1	NEMVE23189
OG0000338	TCONS_00006253.p1	NEMVE10431
OG0000338	TCONS_00007127.p1	NEMVE14053
OG0000339	TCONS_00008981.p1, TCONS_00008974.p1, TCONS_00008979.p1, TCONS_00008978.p1, TCONS_00041930.p1, TCONS_00041933.p1, TCONS_00019931.p1, TCONS_00014499.p1	NEMVE11322, NEMVE01443
OG0000341	TCONS_00045365.p1	NEMVE08913
OG0000342	TCONS_00049424.p1	NEMVE08548, NEMVE02028
OG0000343	TCONS_00000994.p1	NEMVE10285
OG0000344	TCONS_00006468.p1	NEMVE09427
OG0000344	TCONS_00054946.p1, TCONS_00008395.p1, TCONS_00008396.p1, TCONS_00007036.p1, TCONS_00008894.p1, TCONS_00008025.p1, TCONS_00027278.p1, TCONS_00026304.p1, TCONS_00027279.p1, TCONS_00026356.p1, TCONS_00047146.p1, TCONS_00047154.p1, TCONS_00026336.p1, TCONS_00026341.p1, TCONS_00027240.p1	NEMVE07424, NEMVE12469
OG0000344	TCONS_00026874.p1	NEMVE07402
OG0000345	TCONS_00030626.p1, TCONS_00008130.p1, TCONS_00030018.p1	NEMVE05810
OG0000345	TCONS_00031146.p1	NEMVE00031, NEMVE06094, NEMVE05822, NEMVE13377, NEMVE23409
OG0000346	TCONS_00024454.p1	NEMVE19109, NEMVE01220, NEMVE15032
OG0000346	TCONS_00053053.p1, TCONS_00045309.p1, TCONS_00053051.p1, TCONS_00053095.p1	NEMVE14307, NEMVE06603, NEMVE14387, NEMVE01735
OG0000348	TCONS_00005780.p1, TCONS_00034564.p1, TCONS_00045935.p1, TCONS_00035750.p1, TCONS_00017265.p1, TCONS_00004444.p1	NEMVE17510, NEMVE23576
OG0000348	TCONS_00016741.p1	NEMVE25989
OG0000350	TCONS_00018385.p1	NEMVE05817
OG0000350	TCONS_00009756.p1	NEMVE13780
OG0000352	TCONS_00053533.p1	NEMVE06598
OG0000352	TCONS_00055099.p1	NEMVE05333
OG0000352	TCONS_00056016.p1	NEMVE08174
OG0000352	TCONS_00056445.p1	NEMVE09599
OG0000353	TCONS_00030001.p1	NEMVE06098
OG0000356	TCONS_00024066.p1, TCONS_00025424.p1	NEMVE11083, NEMVE11082
OG0000356	TCONS_00030074.p1	NEMVE11501
OG0000357	TCONS_00006771.p1, TCONS_00006770.p1	NEMVE24307
OG0000357	TCONS_00048191.p1	NEMVE08179
OG0000358	TCONS_00037242.p1	NEMVE21582
OG0000358	TCONS_00046701.p1	NEMVE08090
OG0000358	TCONS_00037179.p1, TCONS_00037161.p1	NEMVE04980
OG0000358	TCONS_00021276.p1, TCONS_00021752.p1	NEMVE13509
OG0000359	TCONS_00013824.p1	NEMVE05129
OG0000360	TCONS_00043094.p1	NEMVE20646, NEMVE15243
OG0000360	TCONS_00047755.p1	NEMVE04667
OG0000362	TCONS_00022587.p1	NEMVE17608, NEMVE25308, NEMVE18935, NEMVE15974, NEMVE17042, NEMVE18403, NEMVE16590
OG0000362	TCONS_00038054.p1, TCONS_00026222.p1, TCONS_00036898.p1, TCONS_00026221.p1, TCONS_00037481.p1, TCONS_00020334.p1	NEMVE19677, NEMVE19079, NEMVE19083, NEMVE19118, NEMVE19255, NEMVE19253, NEMVE19676
OG0000363	TCONS_00009940.p1, TCONS_00009923.p1	NEMVE13781
OG0000363	TCONS_00006052.p1, TCONS_00002464.p1	NEMVE02006
OG0000363	TCONS_00002468.p1	NEMVE08135
OG0000363	TCONS_00004630.p1, TCONS_00004640.p1	NEMVE17010
OG0000366	TCONS_00017995.p1, TCONS_00041800.p1, TCONS_00028881.p1, TCONS_00005694.p1, TCONS_00044512.p1	NEMVE17287, NEMVE21057, NEMVE15418, NEMVE18203, NEMVE20027, NEMVE19443, NEMVE19115
OG0000366	TCONS_00037933.p1, TCONS_00050357.p1, TCONS_00040795.p1, TCONS_00019829.p1, TCONS_00041357.p1, TCONS_00038892.p1, TCONS_00035405.p1, TCONS_00003417.p1, TCONS_00039884.p1, TCONS_00045944.p1, TCONS_00040558.p3, TCONS_00045943.p1, TCONS_00033160.p1, TCONS_00025289.p1, TCONS_00044510.p1, TCONS_00038608.p1, TCONS_00045715.p1, TCONS_00038220.p1, TCONS_00015652.p1, TCONS_00035844.p1, TCONS_00039217.p1, TCONS_00039086.p1, TCONS_00032684.p1, TCONS_00053864.p1, TCONS_00045477.p1, TCONS_00001973.p1, TCONS_00024388.p1, TCONS_00036282.p1, TCONS_00021985.p1, TCONS_00033544.p1, TCONS_00036281.p1, TCONS_00033543.p1, TCONS_00037424.p1, TCONS_00039707.p1	NEMVE18190
OG0000367	TCONS_00049440.p1	NEMVE15237
OG0000369	TCONS_00000790.p1, TCONS_00053731.p1	NEMVE11893
OG0000370	TCONS_00027758.p1, TCONS_00027755.p1, TCONS_00054813.p1, TCONS_00027752.p1, TCONS_00027757.p1, TCONS_00027753.p1	NEMVE06596, NEMVE06566, NEMVE06577, NEMVE05705, NEMVE05709, NEMVE05688, NEMVE11919, NEMVE02659, NEMVE02820, NEMVE02281, NEMVE05702, NEMVE11920, NEMVE10279, NEMVE12829, NEMVE11559, NEMVE07934, NEMVE11541, NEMVE06941, NEMVE03884, NEMVE08611
OG0000370	TCONS_00026441.p1	NEMVE05339, NEMVE03215, NEMVE11269, NEMVE03683
OG0000371	TCONS_00032709.p1	NEMVE17932, NEMVE01163, NEMVE14930
OG0000372	TCONS_00029355.p1	NEMVE15104
OG0000372	TCONS_00057185.p1	NEMVE21923
OG0000372	TCONS_00044124.p1	NEMVE13274
OG0000372	TCONS_00055414.p1	NEMVE13664
OG0000373	TCONS_00006362.p1	NEMVE23724
OG0000373	TCONS_00014579.p1	NEMVE07978
OG0000374	TCONS_00002547.p1	NEMVE11428
OG0000374	TCONS_00030526.p1	NEMVE13611
OG0000374	TCONS_00002546.p1	NEMVE14343
OG0000375	TCONS_00013336.p1, TCONS_00018857.p1, TCONS_00046009.p1	NEMVE08516, NEMVE22003
OG0000377	TCONS_00040801.p1, TCONS_00040802.p1	NEMVE17911
OG0000377	TCONS_00052091.p1	NEMVE08988
OG0000377	TCONS_00044008.p1, TCONS_00050388.p1	NEMVE15750
OG0000378	TCONS_00001951.p1	NEMVE10276
OG0000378	TCONS_00017780.p1	NEMVE03549
OG0000379	TCONS_00005740.p1	NEMVE21880, NEMVE24618
OG0000379	TCONS_00013597.p1, TCONS_00013619.p1, TCONS_00044694.p1	NEMVE08922
OG0000380	TCONS_00051265.p1	NEMVE06348
OG0000381	TCONS_00041315.p1, TCONS_00041298.p1, TCONS_00041313.p1, TCONS_00019771.p1, TCONS_00018985.p1, TCONS_00029585.p1, TCONS_00018995.p1, TCONS_00040968.p1, TCONS_00042122.p1, TCONS_00042806.p1, TCONS_00042115.p1, TCONS_00042796.p1, TCONS_00042794.p1, TCONS_00042791.p1, TCONS_00042793.p1, TCONS_00042801.p1, TCONS_00042797.p1, TCONS_00042800.p1, TCONS_00022159.p1, TCONS_00022161.p1, TCONS_00011175.p1	NEMVE10219, NEMVE24338, NEMVE23641
OG0000382	TCONS_00015915.p1	NEMVE20053, NEMVE25792
OG0000382	TCONS_00048188.p1	NEMVE14766
OG0000383	TCONS_00031503.p1, TCONS_00023411.p1	NEMVE19534, NEMVE19770
OG0000383	TCONS_00054072.p1, TCONS_00004372.p1, TCONS_00006701.p1, TCONS_00004581.p1, TCONS_00009577.p1	NEMVE20004, NEMVE16114, NEMVE15683, NEMVE16007
OG0000384	TCONS_00026546.p1	NEMVE19650
OG0000384	TCONS_00019959.p1	NEMVE14575
OG0000384	TCONS_00030287.p1	NEMVE08147
OG0000386	TCONS_00021795.p1, TCONS_00024023.p1, TCONS_00025390.p1, TCONS_00048379.p1, TCONS_00009685.p1	NEMVE16157, NEMVE00367, NEMVE01134, NEMVE02065, NEMVE18127, NEMVE15594
OG0000389	TCONS_00043656.p1, TCONS_00042332.p1, TCONS_00043659.p1, TCONS_00043657.p1, TCONS_00042334.p1	NEMVE16726, NEMVE23442, NEMVE11992
OG0000389	TCONS_00031058.p1	NEMVE09300, NEMVE09295, NEMVE00051, NEMVE15129, NEMVE12486, NEMVE09303
OG0000392	TCONS_00053118.p1	NEMVE01067, NEMVE07781
OG0000393	TCONS_00007376.p1	NEMVE10184
OG0000394	TCONS_00037686.p1, TCONS_00010526.p1	NEMVE17446, NEMVE15620, NEMVE15428
OG0000395	TCONS_00040479.p1, TCONS_00040481.p1	NEMVE11003, NEMVE10074
OG0000397	TCONS_00027690.p1	NEMVE01578
OG0000399	TCONS_00010744.p1	NEMVE08302
OG0000399	TCONS_00046673.p1	NEMVE13243
OG0000399	TCONS_00033335.p1	NEMVE13654
OG0000400	TCONS_00000839.p1, TCONS_00000848.p1	NEMVE03765
OG0000401	TCONS_00006320.p1, TCONS_00006317.p1, TCONS_00056947.p1	NEMVE22826
OG0000402	TCONS_00027661.p1, TCONS_00041558.p1	NEMVE08796, NEMVE12680
OG0000402	TCONS_00007774.p1, TCONS_00007776.p1, TCONS_00009297.p1, TCONS_00008069.p1, TCONS_00009298.p1, TCONS_00007087.p1, TCONS_00007773.p1, TCONS_00007089.p1	NEMVE24242, NEMVE07426, NEMVE15505, NEMVE15504, NEMVE13271, NEMVE07421
OG0000403	TCONS_00022535.p1, TCONS_00002334.p1	NEMVE25175
OG0000403	TCONS_00000039.p1, TCONS_00001218.p1, TCONS_00002333.p1, TCONS_00022536.p1, TCONS_00022543.p1, TCONS_00016078.p1, TCONS_00018804.p1	NEMVE25868
OG0000404	TCONS_00054293.p1	NEMVE07548
OG0000404	TCONS_00054584.p1	NEMVE11475, NEMVE01435
OG0000404	TCONS_00053458.p1	NEMVE01923
OG0000404	TCONS_00023670.p1	NEMVE18805, NEMVE15643
OG0000404	TCONS_00054292.p1	NEMVE02369
OG0000405	TCONS_00029005.p1	NEMVE13877
OG0000409	TCONS_00047639.p1, TCONS_00047634.p1, TCONS_00047635.p1, TCONS_00047642.p1, TCONS_00049330.p1, TCONS_00049333.p1, TCONS_00049000.p1	NEMVE00946
OG0000409	TCONS_00026510.p1, TCONS_00026514.p1, TCONS_00026515.p1	NEMVE13902
OG0000410	TCONS_00004782.p1, TCONS_00004786.p1, TCONS_00004790.p1, TCONS_00004788.p1, TCONS_00004785.p1, TCONS_00004794.p1, TCONS_00011757.p1, TCONS_00011759.p1, TCONS_00011760.p1, TCONS_00004167.p1, TCONS_00004168.p1, TCONS_00043257.p1, TCONS_00043766.p1	NEMVE16822, NEMVE22138
OG0000411	TCONS_00000518.p1	NEMVE17743, NEMVE08444
OG0000411	TCONS_00015591.p1	NEMVE15903
OG0000412	TCONS_00047562.p1	NEMVE11551, NEMVE13684
OG0000412	TCONS_00031385.p1, TCONS_00014987.p1, TCONS_00014980.p1, TCONS_00014982.p1, TCONS_00014985.p1	NEMVE12461, NEMVE13451, NEMVE16451, NEMVE06524, NEMVE00046
OG0000413	TCONS_00011626.p1	NEMVE05971
OG0000413	TCONS_00021738.p1	NEMVE18974
OG0000414	TCONS_00000789.p1	NEMVE03239, NEMVE03245, NEMVE03248, NEMVE03105, NEMVE07575, NEMVE10647, NEMVE07148, NEMVE03701, NEMVE10142, NEMVE06028, NEMVE05788, NEMVE22006, NEMVE03246, NEMVE03700, NEMVE05820, NEMVE10891, NEMVE07268, NEMVE00189, NEMVE01784
OG0000415	TCONS_00043133.p1, TCONS_00042615.p1, TCONS_00049671.p1, TCONS_00049661.p1, TCONS_00019761.p1	NEMVE02035, NEMVE12523, NEMVE06692
OG0000418	TCONS_00023383.p1, TCONS_00025167.p1, TCONS_00032612.p1, TCONS_00001387.p1, TCONS_00019985.p1, TCONS_00044629.p1, TCONS_00043217.p1, TCONS_00034665.p1, TCONS_00025590.p1, TCONS_00024360.p1, TCONS_00012462.p1, TCONS_00049894.p1, TCONS_00025322.p1	NEMVE18954
OG0000419	TCONS_00023123.p1	NEMVE04862
OG0000420	TCONS_00046722.p1, TCONS_00045703.p1	NEMVE15235, NEMVE22999
OG0000420	TCONS_00050772.p1, TCONS_00050774.p1, TCONS_00050773.p1, TCONS_00050771.p1, TCONS_00050765.p1, TCONS_00019332.p1	NEMVE13892, NEMVE00087
OG0000422	TCONS_00046248.p1, TCONS_00045180.p1, TCONS_00045181.p1	NEMVE02846
OG0000423	TCONS_00055703.p1, TCONS_00055705.p1, TCONS_00057155.p1, TCONS_00027994.p1, TCONS_00029049.p1, TCONS_00002037.p1, TCONS_00015514.p1	NEMVE14346
OG0000424	TCONS_00036179.p1	NEMVE13993, NEMVE20112, NEMVE07389
OG0000424	TCONS_00031446.p1, TCONS_00031445.p1	NEMVE14806, NEMVE19359, NEMVE13676
OG0000425	TCONS_00010844.p1	NEMVE09242
OG0000425	TCONS_00038275.p1, TCONS_00038300.p1	NEMVE01586
OG0000426	TCONS_00026285.p1	NEMVE05016
OG0000426	TCONS_00012333.p1	NEMVE09058
OG0000427	TCONS_00025042.p1	NEMVE19474
OG0000427	TCONS_00051959.p1, TCONS_00051958.p1, TCONS_00051956.p1	NEMVE10410, NEMVE10716
OG0000430	TCONS_00022475.p1	NEMVE22397, NEMVE14198, NEMVE14199, NEMVE22695, NEMVE12595, NEMVE14935
OG0000430	TCONS_00025702.p1	NEMVE17451, NEMVE09634
OG0000432	TCONS_00054762.p1, TCONS_00005749.p1	NEMVE00377, NEMVE08466
OG0000432	TCONS_00048093.p1	NEMVE00790
OG0000433	TCONS_00012715.p1	NEMVE05274
OG0000433	TCONS_00002447.p1, TCONS_00001165.p1	NEMVE25882, NEMVE19705
