Orthogroup	PFLAV	ASTMX
OG0001268	TCONS_00047925.p1, TCONS_00047938.p1	ASTMX20034
OG0001270	TCONS_00014047.p1	ASTMX19479
OG0001270	TCONS_00012405.p1	ASTMX03630
OG0001271	TCONS_00055883.p1	ASTMX14027, ASTMX21049, ASTMX10446, ASTMX00815
OG0001272	TCONS_00006736.p1	ASTMX04472, ASTMX05879, ASTMX12223, ASTMX15726
OG0001273	TCONS_00027968.p1	ASTMX02897, ASTMX18194, ASTMX07779, ASTMX03354
OG0001274	TCONS_00016722.p1	ASTMX22021, ASTMX13163, ASTMX06912
OG0001275	TCONS_00000254.p1	ASTMX03842
OG0001276	TCONS_00042630.p1	ASTMX03010, ASTMX09183
OG0001278	TCONS_00017721.p1	ASTMX04865
OG0001279	TCONS_00010827.p1, TCONS_00009545.p1	ASTMX06329, ASTMX08064, ASTMX13662, ASTMX17711, ASTMX11584
OG0001280	TCONS_00028312.p1	ASTMX19448, ASTMX11018, ASTMX16795, ASTMX21805, ASTMX18435
OG0001282	TCONS_00036586.p1	ASTMX11350, ASTMX00096, ASTMX03184, ASTMX16656
OG0001282	TCONS_00036581.p1	ASTMX11349
OG0001283	TCONS_00052974.p1, TCONS_00027851.p1, TCONS_00003344.p1, TCONS_00005898.p1, TCONS_00042040.p1, TCONS_00051532.p1	ASTMX22180, ASTMX22202
OG0001284	TCONS_00055451.p1	ASTMX09601
OG0001284	TCONS_00029573.p1	ASTMX06818, ASTMX13787, ASTMX17233
OG0001287	TCONS_00043263.p1	ASTMX04102, ASTMX08011, ASTMX16698, ASTMX10733, ASTMX08804
OG0001288	TCONS_00029023.p1, TCONS_00029024.p1, TCONS_00029022.p1, TCONS_00036487.p1, TCONS_00029019.p1	ASTMX00451, ASTMX12396
OG0001289	TCONS_00015678.p1	ASTMX08475, ASTMX15265, ASTMX01501
OG0001290	TCONS_00028859.p1	ASTMX23021, ASTMX13626, ASTMX08208, ASTMX06258, ASTMX08455
OG0001291	TCONS_00031080.p1	ASTMX09956, ASTMX19427, ASTMX10484, ASTMX07994, ASTMX09302
OG0001292	TCONS_00057250.p1	ASTMX02486, ASTMX00034, ASTMX22402, ASTMX11449
OG0001293	TCONS_00005640.p1	ASTMX05019, ASTMX19347, ASTMX18808, ASTMX16101, ASTMX16100, ASTMX05018, ASTMX03515
OG0001294	TCONS_00009763.p1	ASTMX01279
OG0001295	TCONS_00038648.p1	ASTMX12041, ASTMX05413, ASTMX05412, ASTMX21791
OG0001296	TCONS_00011408.p1	ASTMX10992, ASTMX05624, ASTMX16112, ASTMX16113
OG0001297	TCONS_00024405.p1, TCONS_00025766.p1, TCONS_00025807.p1	ASTMX21540, ASTMX18732, ASTMX17762
OG0001300	TCONS_00057082.p1	ASTMX06507, ASTMX16708, ASTMX01169
OG0001302	TCONS_00052574.p1	ASTMX00499
OG0001302	TCONS_00000712.p1	ASTMX18397
OG0001304	TCONS_00007180.p1	ASTMX10044, ASTMX00193, ASTMX03156, ASTMX11455
OG0001305	TCONS_00015931.p1	ASTMX08560, ASTMX14309, ASTMX09612, ASTMX19863, ASTMX03148
OG0001306	TCONS_00053965.p1	ASTMX15047, ASTMX12449
OG0001306	TCONS_00044319.p1, TCONS_00015100.p1	ASTMX07805
OG0001308	TCONS_00031440.p1	ASTMX12136, ASTMX14880, ASTMX11270
OG0001309	TCONS_00012094.p1	ASTMX18355, ASTMX18354, ASTMX18353, ASTMX17029, ASTMX13053, ASTMX15510
OG0001310	TCONS_00010057.p1	ASTMX09500
OG0001310	TCONS_00055780.p1	ASTMX19103, ASTMX15228, ASTMX19102
OG0001311	TCONS_00032479.p1, TCONS_00032484.p1	ASTMX15821, ASTMX19766
OG0001311	TCONS_00056147.p1	ASTMX21056, ASTMX12561
OG0001312	TCONS_00001714.p1, TCONS_00001713.p1, TCONS_00002103.p1, TCONS_00002111.p1, TCONS_00001719.p1, TCONS_00001717.p1, TCONS_00001716.p1	ASTMX21632, ASTMX06204
OG0001315	TCONS_00014454.p1	ASTMX16453, ASTMX21035, ASTMX07687, ASTMX17931
OG0001316	TCONS_00057280.p1, TCONS_00057278.p1	ASTMX11105, ASTMX06180, ASTMX08793
OG0001317	TCONS_00049742.p1	ASTMX07111
OG0001317	TCONS_00014807.p1	ASTMX20575
OG0001318	TCONS_00037597.p1	ASTMX01432
OG0001318	TCONS_00000323.p1	ASTMX07560, ASTMX04187
OG0001319	TCONS_00021346.p1	ASTMX18142, ASTMX04629, ASTMX16650, ASTMX00136
OG0001320	TCONS_00008070.p1	ASTMX02658
OG0001320	TCONS_00011107.p1	ASTMX12886, ASTMX12104
OG0001321	TCONS_00020758.p1	ASTMX06232, ASTMX07920, ASTMX01880
OG0001322	TCONS_00024457.p1, TCONS_00025837.p1	ASTMX01716, ASTMX07256
OG0001322	TCONS_00052945.p1, TCONS_00010993.p1	ASTMX16188
OG0001324	TCONS_00003858.p1	ASTMX04156
OG0001325	TCONS_00030056.p1	ASTMX03760, ASTMX19330, ASTMX19332, ASTMX19329, ASTMX03771, ASTMX19331
OG0001326	TCONS_00026256.p1	ASTMX02799, ASTMX05995, ASTMX05996, ASTMX13210, ASTMX06599, ASTMX08581
OG0001327	TCONS_00017808.p1	ASTMX01100
OG0001327	TCONS_00049776.p1	ASTMX18676, ASTMX05552
OG0001329	TCONS_00048277.p1	ASTMX07142, ASTMX13340, ASTMX03753, ASTMX00036
OG0001330	TCONS_00005458.p1	ASTMX04462, ASTMX17075, ASTMX04383, ASTMX12196, ASTMX19685, ASTMX12195
OG0001331	TCONS_00026610.p1	ASTMX11613
OG0001332	TCONS_00027699.p1, TCONS_00027701.p1, TCONS_00053843.p1, TCONS_00053855.p1, TCONS_00052808.p1, TCONS_00052769.p1	ASTMX08248, ASTMX16970
OG0001333	TCONS_00025266.p1, TCONS_00025267.p1	ASTMX05919, ASTMX07699
OG0001337	TCONS_00053433.p1	ASTMX05953, ASTMX13440, ASTMX17317
OG0001339	TCONS_00026171.p1, TCONS_00026170.p1	ASTMX08150, ASTMX03817, ASTMX01194
OG0001341	TCONS_00048366.p1	ASTMX04021, ASTMX18606
OG0001344	TCONS_00018888.p1	ASTMX12839, ASTMX12838
OG0001345	TCONS_00047431.p1	ASTMX17745
OG0001348	TCONS_00022180.p1	ASTMX09799, ASTMX08553, ASTMX19294
OG0001350	TCONS_00053150.p1	ASTMX06475
OG0001351	TCONS_00021610.p1	ASTMX00127, ASTMX00552
OG0001352	TCONS_00012681.p1, TCONS_00012678.p1, TCONS_00012887.p1	ASTMX15667, ASTMX15246, ASTMX15247, ASTMX00804
OG0001353	TCONS_00010417.p1	ASTMX14151
OG0001353	TCONS_00045371.p1	ASTMX11924, ASTMX13745
OG0001354	TCONS_00034241.p1, TCONS_00034036.p1, TCONS_00034003.p1, TCONS_00034245.p1	ASTMX11901
OG0001354	TCONS_00053631.p1	ASTMX15487, ASTMX02827, ASTMX19253
OG0001355	TCONS_00026467.p1	ASTMX03894, ASTMX05031, ASTMX05922
OG0001356	TCONS_00048301.p1	ASTMX10756, ASTMX02115, ASTMX00629, ASTMX03094, ASTMX19357
OG0001357	TCONS_00010548.p1	ASTMX19807, ASTMX13049, ASTMX01586, ASTMX13683, ASTMX13930
OG0001358	TCONS_00001805.p1	ASTMX08140
OG0001358	TCONS_00001804.p1	ASTMX02990, ASTMX13721, ASTMX08819, ASTMX08141, ASTMX10244
OG0001359	TCONS_00028861.p1	ASTMX02428, ASTMX11942, ASTMX17796, ASTMX09162
OG0001360	TCONS_00031072.p1, TCONS_00030296.p1	ASTMX19584
OG0001361	TCONS_00036862.p1	ASTMX01071, ASTMX20061, ASTMX16172
OG0001362	TCONS_00013164.p1	ASTMX11654
OG0001363	TCONS_00016669.p1	ASTMX08285, ASTMX10326, ASTMX03420
OG0001364	TCONS_00051517.p1	ASTMX17782, ASTMX06972, ASTMX17850
OG0001365	TCONS_00042304.p1, TCONS_00042253.p1	ASTMX00017, ASTMX18825, ASTMX17303
OG0001366	TCONS_00055569.p1	ASTMX01928, ASTMX19346
OG0001366	TCONS_00055570.p1	ASTMX02673
OG0001367	TCONS_00016768.p1	ASTMX00960, ASTMX11729, ASTMX19617, ASTMX13008, ASTMX20021
OG0001368	TCONS_00011577.p1	ASTMX03257, ASTMX15096, ASTMX16548
OG0001369	TCONS_00048332.p1	ASTMX00950, ASTMX16841, ASTMX05553, ASTMX14417
OG0001370	TCONS_00019682.p1, TCONS_00019683.p1	ASTMX09028
OG0001370	TCONS_00057094.p1, TCONS_00057111.p1	ASTMX12996
OG0001371	TCONS_00012767.p1, TCONS_00012769.p1, TCONS_00012770.p1	ASTMX10538
OG0001372	TCONS_00054675.p1, TCONS_00054608.p1	ASTMX06020
OG0001373	TCONS_00014401.p1	ASTMX07702, ASTMX20451, ASTMX17338, ASTMX22761, ASTMX07731
OG0001374	TCONS_00031942.p1, TCONS_00031918.p1, TCONS_00031943.p1	ASTMX18408, ASTMX04259, ASTMX21457
OG0001375	TCONS_00045948.p1	ASTMX15348
OG0001375	TCONS_00044703.p1	ASTMX12879, ASTMX05755, ASTMX08713
OG0001376	TCONS_00018825.p1	ASTMX11290, ASTMX15861, ASTMX00150, ASTMX18887
OG0001377	TCONS_00027252.p1	ASTMX02709, ASTMX03269
OG0001378	TCONS_00027073.p1	ASTMX05115, ASTMX18038, ASTMX12590, ASTMX15728, ASTMX14012, ASTMX04632
OG0001379	TCONS_00021662.p1	ASTMX08769
OG0001380	TCONS_00043303.p1	ASTMX17025, ASTMX12187, ASTMX16524, ASTMX23050, ASTMX17026
OG0001381	TCONS_00029211.p1	ASTMX02347, ASTMX05157, ASTMX14705, ASTMX10023, ASTMX03370
OG0001384	TCONS_00021606.p1	ASTMX02250, ASTMX07280
OG0001386	TCONS_00003437.p1	ASTMX10454, ASTMX13567
OG0001387	TCONS_00027369.p1	ASTMX07864, ASTMX13262, ASTMX14247, ASTMX08858
OG0001388	TCONS_00028259.p1	ASTMX09590, ASTMX20153, ASTMX01154
OG0001389	TCONS_00043368.p1	ASTMX20254, ASTMX01112, ASTMX08261, ASTMX17570, ASTMX03746
OG0001395	TCONS_00001269.p1	ASTMX02518, ASTMX01129, ASTMX06152, ASTMX20147, ASTMX19549
OG0001397	TCONS_00027541.p1	ASTMX08012, ASTMX19505
OG0001397	TCONS_00027564.p1	ASTMX01488
OG0001399	TCONS_00022398.p1	ASTMX06124
OG0001399	TCONS_00007181.p1	ASTMX11454, ASTMX00428
OG0001400	TCONS_00003167.p1	ASTMX01461, ASTMX15365, ASTMX12046, ASTMX21798, ASTMX01897
OG0001401	TCONS_00022749.p1	ASTMX22162
OG0001402	TCONS_00005726.p1	ASTMX12851, ASTMX11974, ASTMX07328, ASTMX11686
OG0001403	TCONS_00002237.p1	ASTMX21751, ASTMX11295, ASTMX18514, ASTMX13183
OG0001404	TCONS_00050590.p1	ASTMX05687
OG0001405	TCONS_00007646.p1	ASTMX02582, ASTMX17235, ASTMX07521, ASTMX17122, ASTMX07520
OG0001405	TCONS_00039483.p1	ASTMX21998
OG0001406	TCONS_00022836.p1	ASTMX11154, ASTMX06992, ASTMX15717
OG0001408	TCONS_00016566.p1	ASTMX08971, ASTMX19130, ASTMX19997, ASTMX18382, ASTMX18903, ASTMX19996
OG0001409	TCONS_00038524.p1, TCONS_00038499.p1	ASTMX06764, ASTMX08743, ASTMX16438, ASTMX11918
OG0001410	TCONS_00042951.p1	ASTMX14683
OG0001410	TCONS_00008083.p1	ASTMX11950
OG0001411	TCONS_00041687.p1	ASTMX12471
OG0001412	TCONS_00027477.p1	ASTMX19015, ASTMX19014
OG0001413	TCONS_00044664.p1	ASTMX19024
OG0001414	TCONS_00026027.p1	ASTMX02756
OG0001416	TCONS_00050156.p1, TCONS_00050314.p1	ASTMX16935, ASTMX00724, ASTMX04812
OG0001417	TCONS_00008242.p1	ASTMX08035, ASTMX09578
OG0001418	TCONS_00053261.p1	ASTMX11591, ASTMX19434, ASTMX05467, ASTMX02896, ASTMX19463
OG0001419	TCONS_00009513.p1	ASTMX03238, ASTMX11069, ASTMX03239, ASTMX17546, ASTMX11003
OG0001420	TCONS_00009691.p1	ASTMX04576, ASTMX01772, ASTMX08878, ASTMX08385, ASTMX19032, ASTMX19033
OG0001421	TCONS_00010948.p1	ASTMX10787, ASTMX08122, ASTMX03810
OG0001422	TCONS_00020040.p1	ASTMX17695, ASTMX01913
OG0001423	TCONS_00016102.p1	ASTMX01856, ASTMX07807, ASTMX04010, ASTMX11404, ASTMX22608
OG0001424	TCONS_00019781.p1	ASTMX17288
OG0001425	TCONS_00055828.p1	ASTMX03298, ASTMX08956, ASTMX13239, ASTMX13087, ASTMX06948
OG0001426	TCONS_00051215.p1	ASTMX11150, ASTMX19183, ASTMX05528, ASTMX15051, ASTMX19182, ASTMX02679, ASTMX19079
OG0001427	TCONS_00044888.p1	ASTMX01765, ASTMX17165
OG0001428	TCONS_00052139.p1	ASTMX05247, ASTMX09437, ASTMX16939, ASTMX14746
OG0001429	TCONS_00001354.p1	ASTMX07960, ASTMX05781, ASTMX16296
OG0001430	TCONS_00004460.p1	ASTMX21020, ASTMX21443, ASTMX04688, ASTMX10990, ASTMX18254, ASTMX13065
OG0001431	TCONS_00020789.p1, TCONS_00020777.p1	ASTMX15509, ASTMX15371
OG0001433	TCONS_00046923.p1, TCONS_00045556.p1, TCONS_00045707.p1, TCONS_00046712.p1, TCONS_00004821.p1, TCONS_00004842.p1	ASTMX02460, ASTMX00906, ASTMX19534, ASTMX10945
OG0001434	TCONS_00012407.p1	ASTMX09914
OG0001435	TCONS_00051317.p1, TCONS_00051315.p1, TCONS_00051316.p1, TCONS_00051319.p1, TCONS_00051318.p1, TCONS_00051320.p1	ASTMX16673, ASTMX07968
OG0001436	TCONS_00004082.p1	ASTMX01918
OG0001437	TCONS_00007207.p1	ASTMX18553, ASTMX12632
OG0001438	TCONS_00021322.p1, TCONS_00051278.p1	ASTMX16984
OG0001439	TCONS_00035542.p1	ASTMX16507
OG0001440	TCONS_00003932.p1	ASTMX06448, ASTMX19471, ASTMX02877
OG0001441	TCONS_00046300.p1	ASTMX07478, ASTMX16318, ASTMX01057, ASTMX00844, ASTMX10140, ASTMX21644, ASTMX03800
OG0001445	TCONS_00056905.p1	ASTMX04130, ASTMX07057
OG0001447	TCONS_00010490.p1	ASTMX09669, ASTMX06060, ASTMX07055, ASTMX19124
OG0001449	TCONS_00046612.p1	ASTMX21017, ASTMX21018
OG0001449	TCONS_00002763.p1	ASTMX16238
OG0001450	TCONS_00044072.p1	ASTMX01996
OG0001451	TCONS_00004894.p1	ASTMX19016
OG0001451	TCONS_00037357.p1	ASTMX00580
OG0001452	TCONS_00027858.p1	ASTMX12067, ASTMX20582, ASTMX19197
OG0001453	TCONS_00056599.p1, TCONS_00056595.p1	ASTMX22407, ASTMX10274, ASTMX00250
OG0001454	TCONS_00043944.p1	ASTMX18012, ASTMX21139
OG0001456	TCONS_00005198.p1	ASTMX22915
OG0001456	TCONS_00005200.p1	ASTMX18392, ASTMX18390
OG0001457	TCONS_00045851.p1	ASTMX04194, ASTMX01925, ASTMX22469, ASTMX00888, ASTMX08468, ASTMX19726, ASTMX18878, ASTMX08470
OG0001458	TCONS_00044257.p1, TCONS_00043120.p1	ASTMX19929, ASTMX03755, ASTMX18146, ASTMX01176, ASTMX00012, ASTMX13313, ASTMX00013
OG0001459	TCONS_00023671.p1	ASTMX20587, ASTMX19737
OG0001460	TCONS_00030596.p1	ASTMX06612
OG0001461	TCONS_00047793.p1	ASTMX05184
OG0001462	TCONS_00011315.p1	ASTMX19123
OG0001463	TCONS_00011081.p1, TCONS_00018328.p1, TCONS_00008120.p1, TCONS_00008119.p1, TCONS_00008118.p1	ASTMX00203, ASTMX01706
OG0001464	TCONS_00003129.p1, TCONS_00004140.p1	ASTMX08410, ASTMX05385, ASTMX14611, ASTMX17735, ASTMX05304, ASTMX22688
OG0001465	TCONS_00050061.p1	ASTMX22228
OG0001466	TCONS_00045986.p1	ASTMX10811
OG0001466	TCONS_00031269.p1	ASTMX14884
OG0001467	TCONS_00015363.p1	ASTMX14338
OG0001467	TCONS_00044104.p1	ASTMX02258
OG0001468	TCONS_00002865.p1	ASTMX14778, ASTMX06215, ASTMX18545
OG0001469	TCONS_00027694.p1	ASTMX17940
OG0001469	TCONS_00000853.p1	ASTMX05748
OG0001470	TCONS_00005096.p1	ASTMX22480, ASTMX02997, ASTMX02333
OG0001472	TCONS_00056649.p1	ASTMX14550
OG0001472	TCONS_00007782.p1	ASTMX17138
OG0001473	TCONS_00006544.p1, TCONS_00012738.p1	ASTMX15501, ASTMX19877
OG0001474	TCONS_00044091.p1	ASTMX12989
OG0001474	TCONS_00013132.p1, TCONS_00013137.p1	ASTMX07703
OG0001475	TCONS_00051280.p1	ASTMX01033, ASTMX04792
OG0001476	TCONS_00002255.p1	ASTMX01244, ASTMX04837, ASTMX14359, ASTMX03706
OG0001477	TCONS_00013652.p1	ASTMX18316
OG0001478	TCONS_00012152.p1	ASTMX12885
OG0001478	TCONS_00013231.p1	ASTMX07723
OG0001479	TCONS_00014656.p1	ASTMX01954, ASTMX14199, ASTMX14335, ASTMX15077
OG0001480	TCONS_00003234.p1	ASTMX00479, ASTMX02869, ASTMX03656, ASTMX07426
OG0001481	TCONS_00012087.p1	ASTMX08128, ASTMX08933, ASTMX13517, ASTMX14788
OG0001482	TCONS_00006749.p1	ASTMX17250, ASTMX10958, ASTMX07796, ASTMX13431, ASTMX13296, ASTMX22753, ASTMX17504
OG0001484	TCONS_00048364.p1	ASTMX18774
OG0001485	TCONS_00028850.p1	ASTMX04894, ASTMX10882, ASTMX03334, ASTMX21672
OG0001486	TCONS_00037094.p1	ASTMX09250, ASTMX10289, ASTMX01104, ASTMX08981
OG0001487	TCONS_00007593.p1	ASTMX16831, ASTMX00874, ASTMX18578
OG0001489	TCONS_00054283.p1	ASTMX12776, ASTMX12086, ASTMX11213
OG0001490	TCONS_00012203.p1	ASTMX07604, ASTMX00526, ASTMX03930, ASTMX19516, ASTMX03287, ASTMX16189
OG0001492	TCONS_00005267.p1	ASTMX17077, ASTMX04445
OG0001493	TCONS_00031167.p1	ASTMX20989, ASTMX22693
OG0001495	TCONS_00048693.p1	ASTMX17637
OG0001496	TCONS_00039896.p1, TCONS_00040861.p1, TCONS_00039895.p1, TCONS_00039892.p1, TCONS_00039891.p1, TCONS_00034325.p1, TCONS_00034360.p1, TCONS_00040896.p1, TCONS_00040486.p1, TCONS_00039496.p1	ASTMX09754
OG0001498	TCONS_00026534.p1, TCONS_00026541.p1, TCONS_00027623.p1, TCONS_00027625.p1, TCONS_00027619.p1, TCONS_00026524.p1, TCONS_00040940.p1, TCONS_00040964.p1, TCONS_00040927.p1, TCONS_00040947.p1, TCONS_00040925.p1, TCONS_00039988.p1, TCONS_00040909.p1	ASTMX14816, ASTMX14815, ASTMX17721
OG0001500	TCONS_00022411.p1	ASTMX19077, ASTMX07007, ASTMX07549, ASTMX07006
OG0001501	TCONS_00010295.p1	ASTMX09507
OG0001502	TCONS_00013726.p1	ASTMX20142, ASTMX07825
OG0001503	TCONS_00028803.p1	ASTMX02356
OG0001503	TCONS_00013935.p1	ASTMX19525
OG0001504	TCONS_00007169.p1, TCONS_00007167.p1, TCONS_00007160.p1	ASTMX13743
OG0001505	TCONS_00050549.p1	ASTMX16658, ASTMX10480
OG0001506	TCONS_00050869.p1	ASTMX16668, ASTMX02040
OG0001507	TCONS_00010776.p1	ASTMX04595, ASTMX10941, ASTMX13047
OG0001508	TCONS_00023984.p1, TCONS_00023973.p1	ASTMX16208, ASTMX16207
OG0001509	TCONS_00004940.p1	ASTMX03511, ASTMX17942
OG0001509	TCONS_00022723.p1	ASTMX18743, ASTMX06334
OG0001510	TCONS_00026658.p1	ASTMX01738, ASTMX20539, ASTMX20538, ASTMX05480
OG0001511	TCONS_00021340.p1	ASTMX18393, ASTMX02680
OG0001515	TCONS_00005036.p1	ASTMX13055, ASTMX11972, ASTMX03532
OG0001516	TCONS_00053429.p1	ASTMX06094, ASTMX22766
OG0001517	TCONS_00047283.p1	ASTMX05080, ASTMX07941
OG0001518	TCONS_00045019.p1, TCONS_00049838.p1	ASTMX06555
OG0001519	TCONS_00042625.p1	ASTMX02035, ASTMX10088
OG0001520	TCONS_00017186.p1	ASTMX04278
OG0001521	TCONS_00028338.p1	ASTMX22388, ASTMX03359, ASTMX10387, ASTMX09846, ASTMX06803
OG0001522	TCONS_00035035.p1	ASTMX05739
OG0001523	TCONS_00024797.p1, TCONS_00024757.p1	ASTMX02548, ASTMX01083, ASTMX17910, ASTMX07261
OG0001524	TCONS_00026880.p1	ASTMX02800
OG0001524	TCONS_00007581.p1	ASTMX10909
OG0001525	TCONS_00006334.p1, TCONS_00006337.p1, TCONS_00006338.p1, TCONS_00052185.p1, TCONS_00006333.p1	ASTMX03602
OG0001526	TCONS_00016353.p1	ASTMX08595, ASTMX10378, ASTMX13114
OG0001527	TCONS_00005265.p1	ASTMX03505
OG0001528	TCONS_00050868.p1	ASTMX05668, ASTMX15564, ASTMX07962, ASTMX15565
OG0001529	TCONS_00056759.p1	ASTMX09418, ASTMX00938, ASTMX00780
OG0001530	TCONS_00029931.p1	ASTMX06648, ASTMX06951
OG0001532	TCONS_00050672.p1	ASTMX04808, ASTMX17443, ASTMX02683, ASTMX09204, ASTMX06449
OG0001533	TCONS_00003831.p1, TCONS_00003830.p1	ASTMX12054, ASTMX05383, ASTMX00173
OG0001534	TCONS_00014421.p1	ASTMX18082, ASTMX07715, ASTMX20898, ASTMX01419
OG0001536	TCONS_00010287.p1	ASTMX15808
OG0001538	TCONS_00017233.p1, TCONS_00017234.p1	ASTMX10517, ASTMX02477, ASTMX03859
OG0001545	TCONS_00029685.p1	ASTMX03396, ASTMX18260, ASTMX09148, ASTMX14733
OG0001546	TCONS_00011885.p1	ASTMX10973, ASTMX01598
OG0001549	TCONS_00017674.p1, TCONS_00018698.p1	ASTMX20825, ASTMX02013, ASTMX05521, ASTMX19063, ASTMX09254
OG0001550	TCONS_00010161.p1	ASTMX18336, ASTMX06212
OG0001551	TCONS_00004441.p1, TCONS_00024900.p1	ASTMX01345, ASTMX03884
OG0001552	TCONS_00048136.p1, TCONS_00049099.p1, TCONS_00049100.p1	ASTMX18767
OG0001553	TCONS_00030374.p1	ASTMX13473, ASTMX02742, ASTMX20664
OG0001554	TCONS_00002186.p1	ASTMX03717, ASTMX05853, ASTMX03716, ASTMX07008
OG0001556	TCONS_00010677.p1	ASTMX06308, ASTMX13006, ASTMX20843, ASTMX01352, ASTMX03951
OG0001557	TCONS_00023130.p1	ASTMX20060
OG0001558	TCONS_00014783.p1	ASTMX15085, ASTMX15086, ASTMX13703, ASTMX08558
OG0001559	TCONS_00009527.p2	ASTMX07506
OG0001559	TCONS_00011061.p1	ASTMX04609, ASTMX03837, ASTMX21052
OG0001560	TCONS_00033261.p1	ASTMX02440
OG0001561	TCONS_00049740.p1	ASTMX12815, ASTMX13331, ASTMX05206, ASTMX16235
OG0001562	TCONS_00051923.p1	ASTMX18908
OG0001563	TCONS_00015020.p1, TCONS_00028516.p1	ASTMX16894
OG0001564	TCONS_00022177.p1	ASTMX08775, ASTMX04344, ASTMX08787
OG0001565	TCONS_00035619.p1, TCONS_00035722.p1	ASTMX15863, ASTMX02963, ASTMX07043, ASTMX09666
OG0001566	TCONS_00002399.p1, TCONS_00002398.p1	ASTMX01234, ASTMX16422
OG0001567	TCONS_00005126.p1	ASTMX04861, ASTMX05681
OG0001568	TCONS_00014293.p1	ASTMX14315
OG0001569	TCONS_00021687.p1, TCONS_00021686.p1	ASTMX09567, ASTMX00111, ASTMX08814, ASTMX08813
OG0001570	TCONS_00008646.p1	ASTMX17213
OG0001571	TCONS_00034162.p1, TCONS_00038350.p1, TCONS_00038267.p1	ASTMX12366, ASTMX03489
OG0001572	TCONS_00001177.p1, TCONS_00001188.p1	ASTMX10710
OG0001572	TCONS_00009302.p1	ASTMX21679
OG0001573	TCONS_00052758.p1	ASTMX07410, ASTMX09054
OG0001574	TCONS_00013077.p1	ASTMX04955, ASTMX14909, ASTMX14908, ASTMX10114
OG0001576	TCONS_00028875.p1	ASTMX04056
OG0001577	TCONS_00026861.p1	ASTMX22840
OG0001578	TCONS_00027776.p1	ASTMX17269
OG0001579	TCONS_00030837.p1	ASTMX15612, ASTMX02790, ASTMX18014
OG0001580	TCONS_00008057.p1	ASTMX17141, ASTMX00422, ASTMX07082
OG0001581	TCONS_00056566.p1, TCONS_00055734.p1, TCONS_00003489.p1, TCONS_00003273.p1	ASTMX16532
OG0001582	TCONS_00004768.p1	ASTMX05961, ASTMX13814, ASTMX08233, ASTMX17082
OG0001583	TCONS_00027788.p1	ASTMX21750, ASTMX01613, ASTMX19566, ASTMX06604, ASTMX04877
OG0001584	TCONS_00020960.p1	ASTMX16901
OG0001589	TCONS_00013172.p1	ASTMX19867
OG0001590	TCONS_00000643.p1, TCONS_00029503.p1	ASTMX14704
OG0001591	TCONS_00028069.p1	ASTMX14736, ASTMX03386, ASTMX12503
OG0001592	TCONS_00020741.p1, TCONS_00019677.p1, TCONS_00020268.p1	ASTMX00643, ASTMX07089, ASTMX03557, ASTMX03556, ASTMX19200, ASTMX12025
OG0001593	TCONS_00031847.p1	ASTMX21886, ASTMX18436, ASTMX00248, ASTMX04255
OG0001595	TCONS_00054419.p1, TCONS_00051500.p1, TCONS_00051501.p1, TCONS_00054417.p1, TCONS_00051497.p1, TCONS_00051490.p1, TCONS_00039737.p1, TCONS_00054411.p1, TCONS_00054404.p1, TCONS_00039734.p1, TCONS_00039770.p1, TCONS_00037593.p1, TCONS_00037591.p1, TCONS_00053305.p1, TCONS_00053307.p1, TCONS_00053309.p1, TCONS_00003345.p1, TCONS_00053310.p1, TCONS_00053303.p1, TCONS_00053308.p1, TCONS_00053311.p1, TCONS_00053312.p1, TCONS_00003376.p1, TCONS_00006111.p1, TCONS_00004810.p1, TCONS_00054420.p1	ASTMX11941
OG0001596	TCONS_00049386.p1	ASTMX17112
OG0001597	TCONS_00057088.p1	ASTMX12010
OG0001597	TCONS_00055827.p1	ASTMX02205
OG0001599	TCONS_00014010.p1	ASTMX14693, ASTMX18782
OG0001600	TCONS_00046850.p1	ASTMX00827, ASTMX04589, ASTMX16583, ASTMX11957, ASTMX16357
OG0001603	TCONS_00015489.p1	ASTMX06753, ASTMX22513
OG0001604	TCONS_00011772.p1	ASTMX20038
OG0001604	TCONS_00005646.p1	ASTMX22550, ASTMX05873
OG0001605	TCONS_00009214.p1, TCONS_00009213.p1, TCONS_00009211.p1	ASTMX17869, ASTMX10907, ASTMX17438, ASTMX13921
OG0001606	TCONS_00032921.p1	ASTMX13363
OG0001606	TCONS_00026464.p1	ASTMX19946
OG0001608	TCONS_00000127.p1, TCONS_00001807.p1, TCONS_00057010.p1, TCONS_00008051.p1	ASTMX13914, ASTMX16442, ASTMX00272
OG0001609	TCONS_00022339.p1	ASTMX05434
OG0001609	TCONS_00048452.p1	ASTMX10748
OG0001610	TCONS_00017836.p1	ASTMX11326, ASTMX21155, ASTMX22190, ASTMX15390
OG0001611	TCONS_00010550.p1	ASTMX19687, ASTMX14783, ASTMX22329, ASTMX10519, ASTMX17389, ASTMX13933
OG0001612	TCONS_00000496.p1	ASTMX00061
OG0001612	TCONS_00000497.p1	ASTMX08047
OG0001614	TCONS_00029183.p1	ASTMX11931
OG0001614	TCONS_00013654.p1	ASTMX01689
OG0001615	TCONS_00036590.p1	ASTMX02210, ASTMX03596, ASTMX14419
OG0001617	TCONS_00049508.p1	ASTMX09414, ASTMX08375, ASTMX07272, ASTMX08862
OG0001619	TCONS_00029280.p1	ASTMX04933, ASTMX08209, ASTMX22037
