Orthogroup	PFLAV	DANRE
OG0000712	TCONS_00043112.p1, TCONS_00051037.p1, TCONS_00052059.p1, TCONS_00050961.p1, TCONS_00050972.p1, TCONS_00043106.p1	DANRE20132, DANRE20131, DANRE06778, DANRE06776, DANRE06777, DANRE33734, DANRE33735, DANRE33736, DANRE07797, DANRE07796, DANRE07795, DANRE07798, DANRE16293, DANRE16292, DANRE16291, DANRE16290, DANRE07104, DANRE07105
OG0000713	TCONS_00020883.p1	DANRE37942, DANRE37940, DANRE37941, DANRE37943, DANRE34878, DANRE33352, DANRE24296, DANRE33355, DANRE33351, DANRE33353, DANRE33354
OG0000715	TCONS_00055218.p1	DANRE10220, DANRE42817, DANRE01949, DANRE01695, DANRE01696, DANRE23041, DANRE10216, DANRE10217, DANRE10218, DANRE10219
OG0000716	TCONS_00023851.p1, TCONS_00023852.p1, TCONS_00023842.p1, TCONS_00023843.p1, TCONS_00001491.p1	DANRE24425, DANRE24426, DANRE18357
OG0000717	TCONS_00016080.p1	DANRE43353
OG0000718	TCONS_00035589.p1	DANRE42521, DANRE15304, DANRE15307, DANRE15308, DANRE15303, DANRE15306, DANRE15305, DANRE15302, DANRE13827, DANRE09237, DANRE27971
OG0000720	TCONS_00019702.p1, TCONS_00019718.p1	DANRE00520, DANRE00519, DANRE12730, DANRE12729
OG0000721	TCONS_00006398.p1	DANRE19921, DANRE33496
OG0000721	TCONS_00000729.p1	DANRE06311, DANRE33754, DANRE11903, DANRE17612, DANRE17613
OG0000722	TCONS_00010253.p1	DANRE10668, DANRE18082, DANRE34445, DANRE06660, DANRE06659, DANRE11168, DANRE11167, DANRE04318, DANRE04319, DANRE38701, DANRE30658, DANRE25692, DANRE25693, DANRE25215
OG0000725	TCONS_00015059.p1	DANRE36228, DANRE26924, DANRE26923, DANRE41245, DANRE41244, DANRE34264
OG0000725	TCONS_00023276.p1	DANRE31122, DANRE31119, DANRE31120, DANRE31121, DANRE38257, DANRE38258
OG0000725	TCONS_00025265.p1	DANRE13190
OG0000726	TCONS_00016601.p1	DANRE27925, DANRE27926, DANRE27927, DANRE42213, DANRE42212, DANRE42211, DANRE16168, DANRE36569
OG0000730	TCONS_00056912.p1	DANRE02163, DANRE02164, DANRE42622, DANRE21383
OG0000731	TCONS_00021358.p1	DANRE12266, DANRE12265, DANRE12262, DANRE12263, DANRE12264, DANRE12267, DANRE34421, DANRE34422, DANRE34420, DANRE42140, DANRE42139, DANRE39260, DANRE39261
OG0000732	TCONS_00022768.p1	DANRE20486, DANRE20487, DANRE36244, DANRE36245
OG0000732	TCONS_00053142.p1	DANRE28676, DANRE28674, DANRE28675, DANRE16727, DANRE36379
OG0000733	TCONS_00011607.p1	DANRE05680, DANRE17763, DANRE38134, DANRE17606
OG0000733	TCONS_00010891.p1	DANRE18931, DANRE10693, DANRE18930, DANRE04553, DANRE04552
OG0000734	TCONS_00015907.p1	DANRE35377, DANRE35376, DANRE35375, DANRE28044, DANRE28043, DANRE28040, DANRE28041, DANRE28039, DANRE28038, DANRE28042, DANRE23533
OG0000735	TCONS_00016800.p1	DANRE18911, DANRE10653, DANRE10360, DANRE10359, DANRE13894, DANRE10302, DANRE13895, DANRE11358, DANRE11359
OG0000736	TCONS_00034778.p1, TCONS_00042089.p1, TCONS_00042090.p1, TCONS_00020624.p1	DANRE23449
OG0000736	TCONS_00019278.p1	DANRE41494, DANRE41495, DANRE35537, DANRE35536, DANRE23899, DANRE27179, DANRE27178
OG0000738	TCONS_00050222.p1	DANRE13521
OG0000740	TCONS_00055839.p1	DANRE40542, DANRE09958, DANRE13643, DANRE21419, DANRE21418
OG0000740	TCONS_00031055.p1	DANRE03411, DANRE03412, DANRE43134, DANRE40552
OG0000743	TCONS_00013173.p1	DANRE10003, DANRE10004, DANRE02974, DANRE02975
OG0000743	TCONS_00014370.p1	DANRE29387, DANRE02979
OG0000744	TCONS_00008825.p1	DANRE27730, DANRE27734, DANRE27731, DANRE27729, DANRE27732, DANRE27733, DANRE37286, DANRE37288, DANRE37287, DANRE37289, DANRE27304, DANRE36882, DANRE36881
OG0000745	TCONS_00016076.p1	DANRE04783
OG0000746	TCONS_00014182.p1	DANRE30272, DANRE17199, DANRE17200
OG0000746	TCONS_00050079.p1	DANRE18138, DANRE18139
OG0000748	TCONS_00032693.p1, TCONS_00032043.p1, TCONS_00038828.p1, TCONS_00032688.p1, TCONS_00044395.p1, TCONS_00032676.p1, TCONS_00032054.p1, TCONS_00032683.p1, TCONS_00032044.p1, TCONS_00044385.p1, TCONS_00038827.p1, TCONS_00032692.p1, TCONS_00038855.p1, TCONS_00038825.p1	DANRE29232
OG0000749	TCONS_00010786.p1	DANRE43022, DANRE22234, DANRE22233, DANRE04932, DANRE04931
OG0000750	TCONS_00056013.p1, TCONS_00056012.p1, TCONS_00056014.p1, TCONS_00056015.p1	DANRE07367
OG0000751	TCONS_00056206.p1	DANRE14353, DANRE14354, DANRE14356, DANRE41712
OG0000751	TCONS_00021695.p1	DANRE28400, DANRE28399, DANRE21594, DANRE21595, DANRE21593, DANRE21596
OG0000752	TCONS_00027586.p1	DANRE04759, DANRE04760
OG0000752	TCONS_00000980.p1	DANRE33350
OG0000752	TCONS_00054248.p1	DANRE26482, DANRE26483
OG0000753	TCONS_00033131.p1	DANRE12159
OG0000753	TCONS_00034978.p1	DANRE22875, DANRE08092, DANRE08093, DANRE35099
OG0000755	TCONS_00008247.p1	DANRE27783, DANRE27782, DANRE12837, DANRE12838
OG0000756	TCONS_00018138.p1	DANRE17565
OG0000756	TCONS_00012931.p1, TCONS_00012932.p1	DANRE11045, DANRE11044, DANRE11040, DANRE11041, DANRE11042, DANRE11043, DANRE17563
OG0000757	TCONS_00006887.p1, TCONS_00006876.p1	DANRE28939
OG0000757	TCONS_00057276.p1	DANRE35703
OG0000758	TCONS_00016783.p1	DANRE11468, DANRE24018, DANRE24019, DANRE27344, DANRE27343, DANRE27345, DANRE02463, DANRE02464, DANRE18105, DANRE11683, DANRE11685, DANRE11684
OG0000759	TCONS_00002581.p1	DANRE42810, DANRE21337, DANRE23917, DANRE23918, DANRE26676, DANRE23361
OG0000760	TCONS_00049569.p1	DANRE30936, DANRE30935, DANRE02736, DANRE30934, DANRE30932, DANRE30933, DANRE25704, DANRE25702, DANRE25703, DANRE02738, DANRE02737
OG0000761	TCONS_00014693.p1	DANRE19286, DANRE19287, DANRE16971, DANRE16972, DANRE16973, DANRE21789
OG0000762	TCONS_00002922.p1	DANRE42699, DANRE28185
OG0000763	TCONS_00029111.p1	DANRE09639, DANRE00567, DANRE00568, DANRE00569, DANRE27052, DANRE27054, DANRE27053, DANRE39891, DANRE39892, DANRE39890, DANRE09704, DANRE09705
OG0000764	TCONS_00015937.p1	DANRE26556, DANRE35133
OG0000765	TCONS_00009967.p1	DANRE28403, DANRE40818, DANRE40819, DANRE40817, DANRE00580, DANRE00579
OG0000766	TCONS_00028822.p1, TCONS_00032747.p1	DANRE23752, DANRE09934, DANRE20922, DANRE00517, DANRE00514, DANRE00516, DANRE00515
OG0000767	TCONS_00011537.p1	DANRE11659, DANRE11660, DANRE11658, DANRE11661, DANRE08379, DANRE10974, DANRE18316, DANRE18317, DANRE18318
OG0000768	TCONS_00049576.p1	DANRE31068, DANRE31072, DANRE31070, DANRE31069, DANRE31071, DANRE22256, DANRE22257, DANRE22874
OG0000772	TCONS_00030063.p1	DANRE07203, DANRE15796, DANRE15798, DANRE15797
OG0000772	TCONS_00008408.p1	DANRE09745, DANRE09746
OG0000774	TCONS_00052735.p1	DANRE26601, DANRE26600, DANRE26599, DANRE40140
OG0000774	TCONS_00013141.p1	DANRE17370, DANRE17371
OG0000774	TCONS_00049083.p1	DANRE39793, DANRE39792
OG0000775	TCONS_00045737.p1	DANRE10814, DANRE10813, DANRE33689, DANRE33688, DANRE33690, DANRE33691
OG0000777	TCONS_00013796.p1	DANRE29329, DANRE29328, DANRE36168, DANRE36169
OG0000778	TCONS_00050643.p1	DANRE41043, DANRE41041, DANRE41042
OG0000779	TCONS_00015355.p1	DANRE34815, DANRE34816, DANRE34817
OG0000779	TCONS_00016604.p1	DANRE22401, DANRE01681, DANRE01682, DANRE23289, DANRE23290, DANRE24330, DANRE24331
OG0000780	TCONS_00009656.p1	DANRE12112, DANRE12111
OG0000780	TCONS_00052657.p1	DANRE07895, DANRE07896, DANRE07897
OG0000782	TCONS_00028725.p1	DANRE34593, DANRE34592, DANRE34595, DANRE34594, DANRE12747, DANRE12748, DANRE38505, DANRE38506
OG0000784	TCONS_00017272.p1	DANRE26685, DANRE22147, DANRE02507, DANRE02508, DANRE24466, DANRE27100, DANRE27099, DANRE18977, DANRE07597, DANRE22664, DANRE22665
OG0000786	TCONS_00006266.p1	DANRE18615, DANRE40366, DANRE02142, DANRE36994, DANRE36995, DANRE36997, DANRE36996, DANRE22438, DANRE40590, DANRE19428, DANRE35094
OG0000787	TCONS_00030413.p1	DANRE19518, DANRE34015, DANRE19519, DANRE42974, DANRE05326, DANRE05325, DANRE05327, DANRE00057, DANRE33402
OG0000788	TCONS_00037097.p1	DANRE38685, DANRE38687, DANRE38686, DANRE30771, DANRE30772, DANRE38688
OG0000788	TCONS_00028163.p1	DANRE40624, DANRE40626, DANRE40623, DANRE40625, DANRE28277, DANRE21678
OG0000789	TCONS_00048783.p1, TCONS_00043916.p1, TCONS_00038113.p1	DANRE24601, DANRE33218
OG0000790	TCONS_00005603.p1, TCONS_00048390.p1, TCONS_00049421.p1, TCONS_00053592.p1, TCONS_00053507.p1, TCONS_00033663.p1	DANRE21670, DANRE21671, DANRE28284
OG0000792	TCONS_00004019.p1	DANRE09524
OG0000792	TCONS_00006053.p1, TCONS_00006055.p1	DANRE33671, DANRE33670, DANRE01288, DANRE01289, DANRE01287
OG0000793	TCONS_00027936.p1	DANRE13974, DANRE19092, DANRE39166, DANRE39164, DANRE39165, DANRE25017, DANRE25016, DANRE25015, DANRE21768, DANRE25958, DANRE13450
OG0000795	TCONS_00041740.p1, TCONS_00043459.p1	DANRE06535
OG0000797	TCONS_00030801.p1	DANRE20533, DANRE15819, DANRE15818, DANRE15820, DANRE07326, DANRE07327, DANRE07328
OG0000798	TCONS_00044179.p1	DANRE29060, DANRE29059, DANRE29061, DANRE03069, DANRE28964, DANRE28965, DANRE28966
OG0000798	TCONS_00044180.p1	DANRE09477
OG0000799	TCONS_00026061.p1	DANRE22127, DANRE22128, DANRE00706, DANRE00705, DANRE39398, DANRE00648, DANRE00645, DANRE00647, DANRE43147, DANRE00646, DANRE15975
OG0000800	TCONS_00005527.p1	DANRE30113, DANRE30114, DANRE30111, DANRE30112, DANRE30118, DANRE30117, DANRE30119, DANRE12830, DANRE12829, DANRE12803, DANRE25273
OG0000800	TCONS_00026387.p1	DANRE11295
OG0000801	TCONS_00020737.p1	DANRE39090, DANRE39091, DANRE39092, DANRE25011, DANRE25012, DANRE33247
OG0000803	TCONS_00025515.p1	DANRE25471, DANRE25473, DANRE25474, DANRE25472, DANRE30693, DANRE25476, DANRE25477
OG0000805	TCONS_00025682.p1, TCONS_00023737.p1, TCONS_00025681.p1, TCONS_00023738.p1, TCONS_00056753.p1, TCONS_00054933.p1, TCONS_00023740.p1, TCONS_00023742.p1, TCONS_00025675.p1, TCONS_00029389.p1, TCONS_00023739.p1, TCONS_00023741.p1, TCONS_00025677.p1, TCONS_00051143.p1, TCONS_00023711.p1, TCONS_00025680.p1, TCONS_00025679.p1, TCONS_00025671.p1, TCONS_00029388.p1	DANRE33771, DANRE14573, DANRE08599, DANRE30219, DANRE17673, DANRE20104, DANRE38014, DANRE38013, DANRE24472
OG0000809	TCONS_00053785.p1	DANRE26639, DANRE26638, DANRE26637, DANRE40060, DANRE40059, DANRE40058, DANRE27835, DANRE27833, DANRE27834, DANRE27836, DANRE21723, DANRE21722, DANRE34758, DANRE01481
OG0000810	TCONS_00052958.p1	DANRE40004, DANRE40006
OG0000810	TCONS_00054964.p1	DANRE42578, DANRE10213, DANRE10212, DANRE13584
OG0000811	TCONS_00055994.p1, TCONS_00057306.p1, TCONS_00011341.p1, TCONS_00011343.p1, TCONS_00011340.p1, TCONS_00011342.p1, TCONS_00011347.p1, TCONS_00011338.p1, TCONS_00011344.p1, TCONS_00009971.p1, TCONS_00011345.p1, TCONS_00011339.p1	DANRE12416
OG0000813	TCONS_00031270.p1	DANRE04584, DANRE04587, DANRE04586, DANRE04588, DANRE04585
OG0000814	TCONS_00033072.p1	DANRE12157, DANRE12158
OG0000814	TCONS_00016541.p1	DANRE09168
OG0000815	TCONS_00029842.p1	DANRE00098
OG0000815	TCONS_00054779.p1	DANRE41592, DANRE41590, DANRE41591
OG0000815	TCONS_00002931.p1	DANRE41498, DANRE41497, DANRE41499, DANRE23900, DANRE23901
OG0000816	TCONS_00010999.p1	DANRE37152, DANRE37153, DANRE05255, DANRE07950, DANRE07951
OG0000816	TCONS_00030912.p1	DANRE07371, DANRE07372, DANRE05100, DANRE05101
OG0000817	TCONS_00019272.p1	DANRE01758
OG0000817	TCONS_00030970.p1	DANRE11205
OG0000817	TCONS_00056615.p1	DANRE24618, DANRE24619
OG0000818	TCONS_00012579.p1	DANRE30363, DANRE03542, DANRE30362, DANRE30382, DANRE30381, DANRE30383, DANRE04067, DANRE30364, DANRE04066, DANRE04068, DANRE09086
OG0000819	TCONS_00024907.p1, TCONS_00024899.p1	DANRE38928
OG0000819	TCONS_00006186.p1	DANRE07898, DANRE20294
OG0000820	TCONS_00054905.p1	DANRE35584, DANRE35583, DANRE41464, DANRE41463, DANRE41462
OG0000822	TCONS_00023648.p1	DANRE30577
OG0000822	TCONS_00036983.p1	DANRE31114, DANRE38261
OG0000824	TCONS_00020720.p1, TCONS_00019654.p1, TCONS_00021735.p1	DANRE08292, DANRE43285, DANRE20331, DANRE20334, DANRE20330, DANRE20333, DANRE20332, DANRE20337, DANRE20335, DANRE20336, DANRE08291
OG0000825	TCONS_00041619.p1	DANRE07340, DANRE41557, DANRE41558, DANRE41559, DANRE06476
OG0000825	TCONS_00025760.p1, TCONS_00025798.p1	DANRE22278, DANRE12609
OG0000826	TCONS_00009120.p1	DANRE22286
OG0000827	TCONS_00020331.p1	DANRE19411, DANRE34859
OG0000828	TCONS_00020647.p1	DANRE38353, DANRE39520
OG0000828	TCONS_00004770.p1	DANRE00140, DANRE00141
OG0000829	TCONS_00026046.p1	DANRE13452, DANRE13451, DANRE28324, DANRE20994, DANRE20992, DANRE20993, DANRE39524, DANRE00287, DANRE00288, DANRE05736, DANRE05737, DANRE00627, DANRE00626, DANRE34022, DANRE06193, DANRE06192, DANRE04909, DANRE04910, DANRE04911
OG0000830	TCONS_00054365.p1, TCONS_00050762.p1	DANRE29315, DANRE35441, DANRE04025, DANRE12583, DANRE12584, DANRE38642, DANRE38643
OG0000831	TCONS_00052849.p1, TCONS_00053225.p1, TCONS_00054130.p1, TCONS_00054168.p1, TCONS_00053079.p1, TCONS_00053037.p1	DANRE26783, DANRE26781, DANRE26782, DANRE26784, DANRE35520, DANRE35516, DANRE35517, DANRE35519, DANRE35518
OG0000831	TCONS_00055632.p1, TCONS_00054131.p1, TCONS_00053035.p1, TCONS_00044038.p1	DANRE06325
OG0000832	TCONS_00021493.p1, TCONS_00037670.p1, TCONS_00037668.p1, TCONS_00024327.p1, TCONS_00024330.p1, TCONS_00025503.p1, TCONS_00024096.p1, TCONS_00024117.p1, TCONS_00002882.p1, TCONS_00002881.p1, TCONS_00002884.p1, TCONS_00023793.p1, TCONS_00027381.p1, TCONS_00025512.p1	DANRE11127, DANRE40062
OG0000833	TCONS_00054301.p1	DANRE02148, DANRE27648, DANRE27649, DANRE30183, DANRE30182, DANRE30181, DANRE30184, DANRE22222, DANRE22221, DANRE22223, DANRE39989, DANRE39990, DANRE39991, DANRE39987
OG0000834	TCONS_00002892.p1	DANRE17497, DANRE17498, DANRE17499
OG0000835	TCONS_00036638.p1, TCONS_00037847.p1	DANRE23505
OG0000836	TCONS_00019427.p1	DANRE38367, DANRE38368, DANRE38370, DANRE38369, DANRE24933, DANRE24934, DANRE24935, DANRE21462, DANRE21461
OG0000837	TCONS_00017392.p1	DANRE14993, DANRE14992, DANRE14994, DANRE14991, DANRE16122, DANRE05269, DANRE05270, DANRE22660
OG0000838	TCONS_00023335.p1, TCONS_00023205.p1, TCONS_00023334.p1, TCONS_00023204.p1	DANRE39874, DANRE20662, DANRE39873, DANRE31334
OG0000838	TCONS_00024752.p1, TCONS_00024664.p1	DANRE29264
OG0000841	TCONS_00009390.p1	DANRE13645, DANRE13646, DANRE13648, DANRE13647, DANRE13644, DANRE12852, DANRE18521, DANRE01048, DANRE01047
OG0000842	TCONS_00019047.p1	DANRE21395, DANRE21394, DANRE42073, DANRE42074, DANRE02620, DANRE02619, DANRE00091, DANRE00092, DANRE29911, DANRE29912, DANRE24170, DANRE24168, DANRE28182, DANRE28183
OG0000844	TCONS_00051992.p1, TCONS_00051652.p1	DANRE22983, DANRE09466, DANRE14008, DANRE14007, DANRE43013, DANRE43012, DANRE26776, DANRE26775, DANRE08927, DANRE08928, DANRE08926
OG0000845	TCONS_00001245.p1, TCONS_00000121.p1	DANRE02538, DANRE02537, DANRE07165
OG0000847	TCONS_00006742.p1	DANRE03178, DANRE03177
OG0000847	TCONS_00006142.p1, TCONS_00006162.p1	DANRE33537, DANRE29369, DANRE29370
OG0000848	TCONS_00042417.p1	DANRE01096, DANRE16221, DANRE06726
OG0000848	TCONS_00020362.p1	DANRE38510, DANRE12738, DANRE00454, DANRE00457
OG0000849	TCONS_00039977.p1	DANRE40416, DANRE40418, DANRE20686, DANRE20687
OG0000850	TCONS_00052504.p1	DANRE27632, DANRE21524, DANRE21523, DANRE21522
OG0000850	TCONS_00027096.p1	DANRE05783, DANRE05782
OG0000851	TCONS_00044107.p1	DANRE41550, DANRE41551, DANRE41552, DANRE35899, DANRE35901, DANRE35900, DANRE16797, DANRE16796
OG0000852	TCONS_00029058.p1	DANRE08986, DANRE13970
OG0000852	TCONS_00008486.p1	DANRE23607, DANRE23608, DANRE15093
OG0000853	TCONS_00057113.p1	DANRE11607
OG0000857	TCONS_00038040.p1	DANRE37002, DANRE22445, DANRE25005, DANRE25488, DANRE39308
OG0000858	TCONS_00048629.p1	DANRE41857
OG0000858	TCONS_00035617.p1, TCONS_00035720.p1	DANRE41856, DANRE35001
OG0000859	TCONS_00028631.p1	DANRE14110, DANRE09123, DANRE37658, DANRE34320, DANRE34321, DANRE08617, DANRE21314, DANRE21313, DANRE27682
OG0000860	TCONS_00014657.p1	DANRE30283, DANRE30281, DANRE30282, DANRE30280, DANRE39844, DANRE39843, DANRE19228, DANRE19229, DANRE19230, DANRE39966, DANRE39967
OG0000861	TCONS_00047891.p1, TCONS_00038576.p1, TCONS_00038563.p1, TCONS_00047889.p1, TCONS_00047894.p1, TCONS_00047890.p1, TCONS_00047892.p1, TCONS_00047893.p1, TCONS_00047902.p1, TCONS_00047903.p1, TCONS_00047905.p1, TCONS_00047906.p1, TCONS_00047904.p1, TCONS_00048775.p1	DANRE14168, DANRE10478
OG0000863	TCONS_00045086.p1, TCONS_00027522.p1, TCONS_00026011.p1, TCONS_00044186.p1, TCONS_00043868.p1, TCONS_00026016.p1, TCONS_00026017.p1, TCONS_00026009.p1, TCONS_00026013.p1, TCONS_00026012.p1, TCONS_00027713.p1, TCONS_00027527.p1, TCONS_00027529.p1, TCONS_00027526.p1, TCONS_00027523.p1, TCONS_00027484.p1	DANRE10032, DANRE30849
OG0000866	TCONS_00003785.p1	DANRE08582, DANRE21424
OG0000868	TCONS_00011478.p1	DANRE18972, DANRE11567, DANRE11568, DANRE18971, DANRE18970
OG0000869	TCONS_00050047.p1	DANRE22964, DANRE22963, DANRE22965
OG0000869	TCONS_00052865.p1	DANRE33411
OG0000870	TCONS_00009925.p1	DANRE04144, DANRE04145, DANRE28838, DANRE28839
OG0000871	TCONS_00035384.p1, TCONS_00001861.p1, TCONS_00000505.p1, TCONS_00000506.p1, TCONS_00000507.p1, TCONS_00000499.p1, TCONS_00000504.p1	DANRE07004, DANRE07003
OG0000871	TCONS_00026834.p1	DANRE21971, DANRE21970, DANRE21972
OG0000872	TCONS_00037055.p1, TCONS_00037051.p1, TCONS_00037037.p1	DANRE25284, DANRE12354, DANRE25283, DANRE25280, DANRE25282, DANRE25281
OG0000873	TCONS_00029754.p1	DANRE33652, DANRE21690, DANRE00541, DANRE00542, DANRE21689, DANRE33650, DANRE21688, DANRE33651, DANRE12209
OG0000874	TCONS_00042677.p1	DANRE15945, DANRE15946, DANRE08525, DANRE00850, DANRE00852, DANRE00851, DANRE15520
OG0000874	TCONS_00007186.p1	DANRE09159
OG0000875	TCONS_00053761.p1	DANRE18885, DANRE18882, DANRE28204, DANRE28280, DANRE28203, DANRE28205, DANRE28207, DANRE28206, DANRE28208, DANRE28209
OG0000875	TCONS_00056388.p1, TCONS_00041427.p1	DANRE35854
OG0000877	TCONS_00007900.p1	DANRE41354, DANRE41352, DANRE41353
OG0000878	TCONS_00036230.p1, TCONS_00036231.p1	DANRE12359
OG0000878	TCONS_00036232.p1	DANRE12358, DANRE12360
OG0000878	TCONS_00003745.p1	DANRE09130, DANRE09132, DANRE09131, DANRE09133, DANRE09129
OG0000879	TCONS_00022585.p1	DANRE22248, DANRE22249, DANRE33888, DANRE38206
OG0000879	TCONS_00056397.p1	DANRE23042, DANRE35784
OG0000880	TCONS_00049616.p1	DANRE36759, DANRE36756, DANRE36757, DANRE02294, DANRE30872, DANRE30873, DANRE22569, DANRE22571, DANRE22570, DANRE22568
OG0000881	TCONS_00015965.p1	DANRE09222, DANRE13840, DANRE09221
OG0000881	TCONS_00006707.p1	DANRE34673, DANRE34674, DANRE07926, DANRE07927
OG0000882	TCONS_00044892.p1, TCONS_00044893.p1	DANRE23952, DANRE23953, DANRE23954, DANRE37050, DANRE37049, DANRE18776, DANRE18775, DANRE18777, DANRE18779, DANRE18778, DANRE18774, DANRE15120, DANRE15121
OG0000883	TCONS_00006480.p1, TCONS_00006477.p1, TCONS_00006482.p1, TCONS_00009149.p1, TCONS_00009148.p1, TCONS_00057068.p1, TCONS_00023480.p1, TCONS_00023446.p1, TCONS_00041367.p1, TCONS_00041350.p1, TCONS_00045389.p1, TCONS_00045390.p1	DANRE38413, DANRE21589, DANRE21588
OG0000887	TCONS_00017941.p1	DANRE02237, DANRE22542, DANRE22543
OG0000887	TCONS_00055887.p1	DANRE24480
OG0000888	TCONS_00029758.p1	DANRE13975, DANRE09386, DANRE28309
OG0000888	TCONS_00030186.p1	DANRE33990, DANRE33989
OG0000889	TCONS_00010936.p1	DANRE17250, DANRE17249
OG0000889	TCONS_00004850.p1, TCONS_00004830.p1	DANRE29366, DANRE33536, DANRE01110, DANRE07937
OG0000890	TCONS_00002374.p1, TCONS_00002381.p1	DANRE17896, DANRE11549, DANRE16599, DANRE16600, DANRE16601
OG0000893	TCONS_00051111.p1, TCONS_00051112.p1, TCONS_00051078.p1, TCONS_00051076.p1, TCONS_00051110.p1, TCONS_00051075.p1, TCONS_00051077.p1	DANRE40482, DANRE21302, DANRE36979, DANRE25838, DANRE25839, DANRE25837, DANRE25840, DANRE36977
OG0000894	TCONS_00042942.p1	DANRE16233
OG0000894	TCONS_00014568.p1	DANRE03636, DANRE03637, DANRE28552, DANRE28558, DANRE28553, DANRE28559, DANRE30057
OG0000895	TCONS_00019170.p1	DANRE19033
OG0000895	TCONS_00019166.p1	DANRE00190, DANRE12883
OG0000896	TCONS_00012437.p1, TCONS_00012438.p1	DANRE27183
OG0000896	TCONS_00023440.p1, TCONS_00023471.p1, TCONS_00023178.p1, TCONS_00003493.p1	DANRE18365, DANRE18364, DANRE00892, DANRE00891, DANRE08958, DANRE08959
OG0000897	TCONS_00047825.p1, TCONS_00047836.p1	DANRE26250, DANRE26251
OG0000897	TCONS_00047619.p1	DANRE36838, DANRE40514, DANRE40513
OG0000898	TCONS_00053144.p1, TCONS_00053143.p1	DANRE24566, DANRE26708, DANRE26706, DANRE26707, DANRE28890
OG0000899	TCONS_00041663.p1	DANRE08949, DANRE33862, DANRE33861, DANRE39281, DANRE06731, DANRE06730, DANRE20516
OG0000904	TCONS_00030904.p1	DANRE20075, DANRE20074, DANRE06232, DANRE06231, DANRE05115, DANRE05114
OG0000905	TCONS_00037595.p1	DANRE38944, DANRE25791, DANRE25774
OG0000906	TCONS_00015084.p1	DANRE19263
OG0000907	TCONS_00053291.p1	DANRE26506, DANRE21488, DANRE21486, DANRE21487
OG0000908	TCONS_00027161.p1	DANRE11316, DANRE40986
OG0000908	TCONS_00031386.p1	DANRE05335
OG0000909	TCONS_00001186.p1, TCONS_00001174.p1	DANRE15298, DANRE18633, DANRE18637, DANRE18636, DANRE18635, DANRE18634, DANRE10754, DANRE10755, DANRE43244, DANRE43245, DANRE05844, DANRE05846, DANRE05845
OG0000911	TCONS_00020167.p1	DANRE29022, DANRE29023, DANRE03444, DANRE03443
OG0000912	TCONS_00027823.p1	DANRE33561, DANRE22054, DANRE22055, DANRE06461, DANRE15983
OG0000913	TCONS_00044188.p1	DANRE06706, DANRE08772
OG0000914	TCONS_00048628.p1	DANRE01745
OG0000916	TCONS_00010852.p1	DANRE15518, DANRE15517, DANRE11240, DANRE11239, DANRE15419, DANRE15412, DANRE15415, DANRE15414, DANRE00150, DANRE15418, DANRE15413, DANRE15411, DANRE43151, DANRE15417, DANRE21535, DANRE21536, DANRE21538, DANRE21537, DANRE21539, DANRE21541, DANRE21545, DANRE21544, DANRE21543, DANRE21542, DANRE21540, DANRE27637, DANRE27638, DANRE27636, DANRE22170, DANRE22169
OG0000921	TCONS_00016117.p1	DANRE39952
OG0000923	TCONS_00003414.p1, TCONS_00004381.p1	DANRE03489, DANRE03488, DANRE03490, DANRE42768, DANRE42769, DANRE42770, DANRE42771
OG0000923	TCONS_00003133.p1	DANRE01688, DANRE01693, DANRE01689, DANRE23040, DANRE42523, DANRE42522, DANRE21430, DANRE01690
OG0000925	TCONS_00054170.p1, TCONS_00054133.p1	DANRE00252, DANRE00256, DANRE00255, DANRE00250, DANRE00254, DANRE00253, DANRE00251
OG0000925	TCONS_00021772.p1	DANRE37121, DANRE37119, DANRE42422, DANRE42421, DANRE42420, DANRE37120
OG0000926	TCONS_00001489.p1	DANRE24620, DANRE24621
OG0000926	TCONS_00007435.p1	DANRE09184
OG0000927	TCONS_00007679.p1	DANRE01936, DANRE16153, DANRE16152, DANRE16151, DANRE42910, DANRE33823, DANRE06403, DANRE06402, DANRE00723, DANRE37974, DANRE37973
