Orthogroup	PFLAV	APOSJ_ok
OG0000891	TCONS_00013103.p1, TCONS_00013102.p1, TCONS_00013099.p1, TCONS_00013101.p1	APOSJ_08130, APOSJ_22066, APOSJ_26334, APOSJ_37519, APOSJ_37506, APOSJ_57734, APOSJ_39733, APOSJ_08157, APOSJ_08158, APOSJ_31410, APOSJ_32022, APOSJ_65339, APOSJ_65337, APOSJ_04029, APOSJ_46577, APOSJ_46578, APOSJ_06833, APOSJ_06834, APOSJ_46575, APOSJ_46580, APOSJ_06836, APOSJ_06830, APOSJ_06831, APOSJ_06829, APOSJ_46576, APOSJ_06835, APOSJ_64575
OG0000893	TCONS_00051111.p1, TCONS_00051112.p1, TCONS_00051078.p1, TCONS_00051076.p1, TCONS_00051110.p1, TCONS_00051075.p1, TCONS_00051077.p1	APOSJ_47025, APOSJ_29261, APOSJ_04696, APOSJ_04697
OG0000894	TCONS_00042942.p1	APOSJ_29737, APOSJ_28706, APOSJ_28705
OG0000894	TCONS_00014568.p1	APOSJ_55800, APOSJ_02048
OG0000895	TCONS_00019166.p1	APOSJ_27672, APOSJ_27673
OG0000896	TCONS_00023440.p1, TCONS_00023471.p1, TCONS_00023178.p1, TCONS_00003493.p1	APOSJ_25337
OG0000897	TCONS_00047825.p1, TCONS_00047836.p1	APOSJ_05769, APOSJ_05771, APOSJ_05768
OG0000897	TCONS_00047619.p1	APOSJ_51303, APOSJ_51302, APOSJ_21827, APOSJ_07334, APOSJ_21829, APOSJ_21826, APOSJ_13928, APOSJ_13929, APOSJ_22190
OG0000898	TCONS_00053144.p1, TCONS_00053143.p1	APOSJ_17268, APOSJ_25267
OG0000899	TCONS_00041663.p1	APOSJ_26037, APOSJ_54212, APOSJ_59288, APOSJ_13895, APOSJ_01417, APOSJ_59284, APOSJ_54213, APOSJ_14942, APOSJ_01418, APOSJ_07103, APOSJ_07107, APOSJ_07105, APOSJ_54211, APOSJ_59287, APOSJ_07108, APOSJ_54209, APOSJ_54208, APOSJ_54210, APOSJ_55379, APOSJ_01416, APOSJ_59283, APOSJ_01415, APOSJ_07109, APOSJ_07106, APOSJ_59285, APOSJ_02127, APOSJ_01414, APOSJ_59290, APOSJ_07102, APOSJ_29418, APOSJ_01413, APOSJ_08884, APOSJ_07104, APOSJ_08886
OG0000903	TCONS_00042194.p1, TCONS_00005392.p1, TCONS_00054187.p1	APOSJ_36768
OG0000903	TCONS_00049957.p1	APOSJ_15930
OG0000904	TCONS_00030904.p1	APOSJ_18346, APOSJ_52292, APOSJ_61681, APOSJ_56505
OG0000905	TCONS_00037595.p1, TCONS_00036217.p1, TCONS_00037367.p1	APOSJ_12484, APOSJ_12479, APOSJ_14516, APOSJ_12478, APOSJ_12481, APOSJ_13330, APOSJ_02398, APOSJ_02401, APOSJ_12485, APOSJ_02399, APOSJ_02403, APOSJ_02402, APOSJ_02397, APOSJ_18231, APOSJ_63308, APOSJ_02404, APOSJ_12477, APOSJ_13329, APOSJ_12482, APOSJ_02400, APOSJ_18883
OG0000906	TCONS_00015084.p1	APOSJ_27371
OG0000907	TCONS_00053291.p1	APOSJ_30988, APOSJ_37073, APOSJ_37068, APOSJ_37072, APOSJ_30989, APOSJ_30907, APOSJ_37069, APOSJ_30902, APOSJ_30992, APOSJ_30904, APOSJ_30905, APOSJ_30906, APOSJ_30901, APOSJ_49590, APOSJ_30995, APOSJ_30994, APOSJ_30903, APOSJ_30899, APOSJ_30908, APOSJ_30987, APOSJ_30993, APOSJ_37070, APOSJ_30898, APOSJ_37071, APOSJ_30990, APOSJ_30991
OG0000908	TCONS_00027161.p1	APOSJ_65204, APOSJ_33401
OG0000908	TCONS_00031386.p1	APOSJ_34089, APOSJ_34088
OG0000909	TCONS_00001186.p1, TCONS_00001174.p1	APOSJ_41173, APOSJ_16936, APOSJ_16935, APOSJ_16934, APOSJ_16937, APOSJ_44202
OG0000910	TCONS_00046470.p1	APOSJ_55027, APOSJ_55026, APOSJ_55025
OG0000910	TCONS_00038329.p1	APOSJ_44348, APOSJ_44345, APOSJ_44347, APOSJ_44346
OG0000910	TCONS_00005835.p1, TCONS_00035843.p1, TCONS_00031095.p1, TCONS_00053071.p1, TCONS_00008351.p1, TCONS_00032460.p1	APOSJ_39249, APOSJ_04047, APOSJ_00459, APOSJ_00458
OG0000910	TCONS_00004259.p1	APOSJ_21478
OG0000911	TCONS_00020167.p1	APOSJ_12676
OG0000912	TCONS_00027823.p1	APOSJ_05063, APOSJ_05062
OG0000913	TCONS_00044188.p1	APOSJ_24386
OG0000921	TCONS_00016117.p1	APOSJ_04274
OG0000922	TCONS_00044551.p1, TCONS_00023157.p1	APOSJ_14038, APOSJ_45620, APOSJ_44317, APOSJ_11093
OG0000923	TCONS_00003414.p1, TCONS_00004381.p1	APOSJ_43012
OG0000923	TCONS_00003133.p1	APOSJ_25204
OG0000924	TCONS_00048998.p1	APOSJ_32306
OG0000924	TCONS_00040139.p1, TCONS_00041904.p1	APOSJ_10657
OG0000925	TCONS_00021772.p1	APOSJ_57320
OG0000926	TCONS_00034542.p1	APOSJ_32194
OG0000926	TCONS_00001489.p1	APOSJ_19894
OG0000926	TCONS_00007435.p1	APOSJ_08802, APOSJ_46144, APOSJ_46145
OG0000927	TCONS_00022278.p1	APOSJ_36079, APOSJ_36080
OG0000928	TCONS_00028224.p1	APOSJ_01510, APOSJ_01515, APOSJ_01518, APOSJ_09446, APOSJ_12394, APOSJ_12399, APOSJ_12402, APOSJ_47737, APOSJ_47740, APOSJ_47739, APOSJ_60583, APOSJ_47733, APOSJ_47736, APOSJ_26604, APOSJ_12397, APOSJ_01516, APOSJ_01512, APOSJ_01519, APOSJ_12396, APOSJ_12398, APOSJ_12395, APOSJ_47735, APOSJ_01513, APOSJ_01514, APOSJ_01511, APOSJ_12400, APOSJ_47738, APOSJ_12401, APOSJ_47734
OG0000929	TCONS_00001479.p1	APOSJ_05631, APOSJ_05630, APOSJ_35517
OG0000930	TCONS_00015974.p1, TCONS_00036438.p1, TCONS_00015973.p1, TCONS_00004383.p1, TCONS_00003410.p1	APOSJ_14715, APOSJ_14714
OG0000931	TCONS_00027222.p1	APOSJ_50765, APOSJ_50766
OG0000932	TCONS_00006235.p1	APOSJ_20522, APOSJ_20523, APOSJ_20525, APOSJ_60631
OG0000933	TCONS_00010516.p1	APOSJ_26639, APOSJ_26640, APOSJ_26637, APOSJ_26638
OG0000934	TCONS_00001864.p1	APOSJ_07914, APOSJ_62622, APOSJ_07917, APOSJ_13021, APOSJ_03720
OG0000934	TCONS_00025359.p1	APOSJ_06017
OG0000935	TCONS_00054852.p1	APOSJ_35299
OG0000936	TCONS_00053858.p1, TCONS_00053846.p1	APOSJ_40061, APOSJ_11097, APOSJ_11095, APOSJ_11094, APOSJ_11096, APOSJ_04877
OG0000936	TCONS_00053281.p1	APOSJ_23278
OG0000937	TCONS_00051491.p1, TCONS_00046969.p1, TCONS_00032068.p1	APOSJ_05573
OG0000937	TCONS_00003169.p1, TCONS_00039611.p1	APOSJ_21400, APOSJ_23358, APOSJ_38343, APOSJ_13077, APOSJ_19563
OG0000943	TCONS_00030041.p1	APOSJ_62883, APOSJ_35668, APOSJ_62882
OG0000943	TCONS_00006489.p1	APOSJ_54902, APOSJ_63737
OG0000944	TCONS_00043975.p1	APOSJ_10525, APOSJ_10522, APOSJ_10524, APOSJ_03576, APOSJ_10523, APOSJ_22262, APOSJ_03578, APOSJ_10521, APOSJ_60325, APOSJ_10520
OG0000945	TCONS_00009344.p1, TCONS_00009343.p1	APOSJ_49003, APOSJ_32725, APOSJ_02670, APOSJ_45898, APOSJ_16439, APOSJ_02672, APOSJ_02671, APOSJ_02676, APOSJ_48995, APOSJ_32720, APOSJ_32721, APOSJ_32723, APOSJ_48997, APOSJ_02669, APOSJ_32716, APOSJ_49000, APOSJ_49002, APOSJ_02675, APOSJ_32724, APOSJ_02668, APOSJ_48999, APOSJ_32717, APOSJ_48998, APOSJ_02674, APOSJ_48996, APOSJ_02673, APOSJ_48994, APOSJ_49001
OG0000946	TCONS_00038079.p1	APOSJ_62571
OG0000947	TCONS_00031600.p1	APOSJ_08495, APOSJ_08494, APOSJ_19386, APOSJ_08496
OG0000947	TCONS_00019583.p1	APOSJ_60100, APOSJ_21902, APOSJ_21904, APOSJ_07733, APOSJ_21905, APOSJ_03045
OG0000949	TCONS_00001325.p1, TCONS_00001326.p1, TCONS_00001327.p1, TCONS_00001324.p1	APOSJ_17988
OG0000951	TCONS_00027921.p1	APOSJ_08836, APOSJ_08838, APOSJ_33002, APOSJ_33003
OG0000952	TCONS_00041898.p1	APOSJ_17011, APOSJ_17012, APOSJ_17013, APOSJ_17014
OG0000952	TCONS_00043258.p1	APOSJ_11015, APOSJ_58164, APOSJ_11012
OG0000953	TCONS_00051855.p1, TCONS_00051944.p1	APOSJ_06138
OG0000953	TCONS_00020799.p1	APOSJ_26231
OG0000954	TCONS_00055769.p1	APOSJ_50100, APOSJ_07999
OG0000954	TCONS_00014081.p1	APOSJ_50266, APOSJ_50265
OG0000955	TCONS_00054603.p1	APOSJ_61817
OG0000955	TCONS_00043151.p1	APOSJ_10714
OG0000956	TCONS_00034930.p1	APOSJ_51240, APOSJ_51241, APOSJ_51239, APOSJ_51242, APOSJ_27554, APOSJ_27553, APOSJ_34991, APOSJ_18256, APOSJ_58857, APOSJ_15309, APOSJ_09460, APOSJ_09461, APOSJ_34023, APOSJ_19850, APOSJ_61063, APOSJ_34248, APOSJ_34247, APOSJ_19851, APOSJ_46245, APOSJ_51115, APOSJ_51116, APOSJ_46992, APOSJ_65082
OG0000957	TCONS_00029595.p1	APOSJ_09728, APOSJ_62676, APOSJ_09727
OG0000958	TCONS_00047274.p1, TCONS_00047554.p1, TCONS_00047808.p1, TCONS_00045049.p1, TCONS_00047783.p1, TCONS_00047782.p1, TCONS_00013953.p1, TCONS_00048883.p1, TCONS_00047390.p1, TCONS_00047388.p1, TCONS_00048884.p1	APOSJ_56603
OG0000960	TCONS_00009329.p1	APOSJ_34385, APOSJ_34381, APOSJ_34386, APOSJ_34382, APOSJ_47694, APOSJ_34384, APOSJ_34383
OG0000963	TCONS_00053983.p1	APOSJ_10817, APOSJ_05713, APOSJ_03042, APOSJ_10816, APOSJ_21560, APOSJ_10818, APOSJ_04889, APOSJ_10819
OG0000963	TCONS_00054330.p1	APOSJ_36581
OG0000964	TCONS_00037502.p1, TCONS_00037503.p1, TCONS_00037501.p1, TCONS_00049206.p1, TCONS_00014950.p1	APOSJ_00212, APOSJ_00215, APOSJ_22022, APOSJ_22023, APOSJ_59681, APOSJ_08304, APOSJ_22024, APOSJ_08303, APOSJ_13771, APOSJ_13762, APOSJ_00211, APOSJ_00213, APOSJ_00214, APOSJ_00216, APOSJ_22025, APOSJ_04858, APOSJ_04857, APOSJ_48503
OG0000965	TCONS_00030366.p1, TCONS_00031078.p1	APOSJ_29601, APOSJ_29603, APOSJ_03389, APOSJ_21200, APOSJ_03396, APOSJ_03390, APOSJ_03391, APOSJ_03393, APOSJ_03394
OG0000965	TCONS_00007578.p1	APOSJ_30694, APOSJ_39849, APOSJ_30693, APOSJ_30697
OG0000966	TCONS_00006557.p1	APOSJ_07001, APOSJ_15383, APOSJ_15386, APOSJ_15382, APOSJ_09538, APOSJ_09540, APOSJ_09539, APOSJ_21117, APOSJ_15387, APOSJ_09543, APOSJ_09545, APOSJ_09537, APOSJ_15385, APOSJ_03828, APOSJ_03829, APOSJ_15384, APOSJ_21122, APOSJ_09542, APOSJ_21116, APOSJ_21119, APOSJ_15381, APOSJ_09544, APOSJ_21120, APOSJ_09541, APOSJ_21121
OG0000967	TCONS_00041998.p1	APOSJ_09815, APOSJ_10557, APOSJ_09816, APOSJ_10556, APOSJ_09817, APOSJ_09818
OG0000967	TCONS_00031424.p1	APOSJ_62971, APOSJ_18497, APOSJ_06283
OG0000968	TCONS_00036377.p1	APOSJ_08278, APOSJ_55359, APOSJ_55360
OG0000968	TCONS_00005719.p1	APOSJ_24631, APOSJ_24630, APOSJ_24633, APOSJ_24632
OG0000969	TCONS_00057265.p1	APOSJ_22281, APOSJ_22280, APOSJ_22279, APOSJ_61021, APOSJ_61023, APOSJ_06916, APOSJ_61025, APOSJ_55691, APOSJ_55689, APOSJ_55690, APOSJ_11011, APOSJ_07964, APOSJ_07965
OG0000970	TCONS_00005399.p1	APOSJ_62025, APOSJ_62027, APOSJ_62022, APOSJ_23636, APOSJ_62028, APOSJ_44453, APOSJ_62024, APOSJ_63578, APOSJ_62023, APOSJ_62026
OG0000970	TCONS_00006818.p1	APOSJ_13365
OG0000972	TCONS_00006434.p1	APOSJ_37488, APOSJ_37489, APOSJ_34751
OG0000972	TCONS_00030051.p1	APOSJ_55945, APOSJ_55944
OG0000973	TCONS_00022531.p1, TCONS_00022544.p1, TCONS_00037398.p1, TCONS_00021534.p1, TCONS_00021547.p1, TCONS_00021899.p1, TCONS_00022530.p1, TCONS_00021396.p1	APOSJ_30361
OG0000973	TCONS_00014962.p1, TCONS_00014960.p1	APOSJ_29923, APOSJ_29922, APOSJ_06246
OG0000974	TCONS_00041730.p1	APOSJ_20835, APOSJ_29899, APOSJ_21787, APOSJ_29897, APOSJ_40070, APOSJ_40074, APOSJ_40073, APOSJ_64382, APOSJ_64381, APOSJ_30079, APOSJ_51773
OG0000976	TCONS_00027250.p1	APOSJ_26736
OG0000977	TCONS_00007023.p1	APOSJ_44541, APOSJ_44540, APOSJ_49803, APOSJ_49805, APOSJ_42308, APOSJ_49804
OG0000977	TCONS_00019704.p1	APOSJ_62900
OG0000977	TCONS_00056465.p1, TCONS_00055290.p1	APOSJ_36463, APOSJ_36464, APOSJ_58684, APOSJ_06050, APOSJ_36465, APOSJ_06049
OG0000978	TCONS_00008298.p1	APOSJ_24157, APOSJ_24153, APOSJ_21088, APOSJ_24156, APOSJ_24152, APOSJ_24154
OG0000979	TCONS_00033258.p1, TCONS_00033257.p1, TCONS_00033260.p1	APOSJ_35084, APOSJ_50089
OG0000981	TCONS_00057045.p1, TCONS_00057060.p1	APOSJ_40882, APOSJ_40881, APOSJ_54712, APOSJ_16730, APOSJ_16731, APOSJ_53306, APOSJ_08432, APOSJ_17691, APOSJ_17692, APOSJ_53298, APOSJ_45849
OG0000981	TCONS_00028542.p1	APOSJ_14570
OG0000982	TCONS_00019685.p1	APOSJ_12877, APOSJ_54474, APOSJ_54472, APOSJ_54475, APOSJ_54473
OG0000983	TCONS_00019847.p1, TCONS_00012185.p1, TCONS_00025612.p1	APOSJ_36108, APOSJ_36110, APOSJ_25742, APOSJ_36111, APOSJ_50903, APOSJ_37363, APOSJ_37357, APOSJ_37359, APOSJ_29811, APOSJ_29814, APOSJ_33816, APOSJ_37358, APOSJ_37360, APOSJ_29813, APOSJ_37362, APOSJ_37361, APOSJ_29812, APOSJ_34416, APOSJ_34417, APOSJ_44253, APOSJ_46569, APOSJ_46570, APOSJ_46571, APOSJ_53075, APOSJ_53077, APOSJ_53203, APOSJ_53076, APOSJ_34418
OG0000984	TCONS_00029130.p1, TCONS_00029125.p1, TCONS_00019326.p1	APOSJ_59608
OG0000984	TCONS_00055833.p1	APOSJ_21285, APOSJ_60399, APOSJ_00609, APOSJ_64646
OG0000985	TCONS_00031086.p1	APOSJ_31764, APOSJ_31765, APOSJ_31763, APOSJ_31762
OG0000986	TCONS_00030602.p1	APOSJ_49159, APOSJ_49161
OG0000987	TCONS_00018810.p1, TCONS_00005846.p1	APOSJ_36903, APOSJ_36902
OG0000988	TCONS_00048232.p1, TCONS_00048229.p1, TCONS_00048228.p1, TCONS_00014768.p1	APOSJ_14331, APOSJ_14326, APOSJ_02151, APOSJ_40223, APOSJ_40225, APOSJ_40224, APOSJ_02152, APOSJ_40227, APOSJ_02154, APOSJ_40229, APOSJ_40226, APOSJ_40222, APOSJ_40228, APOSJ_02153
OG0000992	TCONS_00012823.p1	APOSJ_62448, APOSJ_53292, APOSJ_53290, APOSJ_07263, APOSJ_45691, APOSJ_62446
OG0000992	TCONS_00026712.p1	APOSJ_44806
OG0000994	TCONS_00017207.p1	APOSJ_53508, APOSJ_63664, APOSJ_53509
OG0000994	TCONS_00006840.p1, TCONS_00006841.p1	APOSJ_50730, APOSJ_18385, APOSJ_52043
OG0000995	TCONS_00014471.p1, TCONS_00014470.p1	APOSJ_33007, APOSJ_52227
OG0000996	TCONS_00021104.p1	APOSJ_37598, APOSJ_37597, APOSJ_35443, APOSJ_37594
OG0000997	TCONS_00042985.p1, TCONS_00042984.p1	APOSJ_16199, APOSJ_03135, APOSJ_51072, APOSJ_16200, APOSJ_16197, APOSJ_16196, APOSJ_16198, APOSJ_16202
OG0000998	TCONS_00001881.p1, TCONS_00002508.p1, TCONS_00000371.p1, TCONS_00001883.p1, TCONS_00002021.p1, TCONS_00001962.p1, TCONS_00001969.p1	APOSJ_34569, APOSJ_34571, APOSJ_34566, APOSJ_34570
OG0000999	TCONS_00036441.p1	APOSJ_40012, APOSJ_40011, APOSJ_40010
OG0001000	TCONS_00001232.p1	APOSJ_57092, APOSJ_57089, APOSJ_57096, APOSJ_57093, APOSJ_57094
OG0001001	TCONS_00021762.p1	APOSJ_57312, APOSJ_57314, APOSJ_57313
OG0001002	TCONS_00031369.p1	APOSJ_28028
OG0001003	TCONS_00004598.p1	APOSJ_57637, APOSJ_57638, APOSJ_52521, APOSJ_64046, APOSJ_64044, APOSJ_64045, APOSJ_57631, APOSJ_25132, APOSJ_52522, APOSJ_52519, APOSJ_52525, APOSJ_52520
OG0001004	TCONS_00053708.p1	APOSJ_53388
OG0001005	TCONS_00047309.p1	APOSJ_20492, APOSJ_20490, APOSJ_24589, APOSJ_65423, APOSJ_20493, APOSJ_20491, APOSJ_36591, APOSJ_20494, APOSJ_20497, APOSJ_24590, APOSJ_65404
OG0001006	TCONS_00055759.p1	APOSJ_28887, APOSJ_24469, APOSJ_22992
OG0001006	TCONS_00052629.p1	APOSJ_05876, APOSJ_05882, APOSJ_05875, APOSJ_05879, APOSJ_05878, APOSJ_05880, APOSJ_05881
OG0001007	TCONS_00015703.p1, TCONS_00015701.p1	APOSJ_37415, APOSJ_37416, APOSJ_34153
OG0001008	TCONS_00036882.p1	APOSJ_41152, APOSJ_16931, APOSJ_16930, APOSJ_16932
OG0001009	TCONS_00012614.p1, TCONS_00012613.p1, TCONS_00012612.p1	APOSJ_54750, APOSJ_54751
OG0001015	TCONS_00014432.p1	APOSJ_33536, APOSJ_33537, APOSJ_32153, APOSJ_32157, APOSJ_33538, APOSJ_46013, APOSJ_33535, APOSJ_32151, APOSJ_32156, APOSJ_32154, APOSJ_32155, APOSJ_32152, APOSJ_33534, APOSJ_32158
OG0001016	TCONS_00055345.p1	APOSJ_63469, APOSJ_53479, APOSJ_53477, APOSJ_53478, APOSJ_53480, APOSJ_34663
OG0001016	TCONS_00032735.p1, TCONS_00032734.p1, TCONS_00032700.p1	APOSJ_60324, APOSJ_60323
OG0001017	TCONS_00018963.p1, TCONS_00018962.p1, TCONS_00018947.p1, TCONS_00018961.p1, TCONS_00018946.p1	APOSJ_40712, APOSJ_04840, APOSJ_40714, APOSJ_40713
OG0001018	TCONS_00001884.p1	APOSJ_07884
OG0001018	TCONS_00010472.p1	APOSJ_31959, APOSJ_31957, APOSJ_31960, APOSJ_03376, APOSJ_31958, APOSJ_31956
OG0001019	TCONS_00013803.p1, TCONS_00009121.p1, TCONS_00009125.p1, TCONS_00007896.p1, TCONS_00009127.p1	APOSJ_54146, APOSJ_19325, APOSJ_57326, APOSJ_09709, APOSJ_63985, APOSJ_61924
OG0001021	TCONS_00011702.p1, TCONS_00011698.p1, TCONS_00011704.p1	APOSJ_31103, APOSJ_53465, APOSJ_41653, APOSJ_31092, APOSJ_29431, APOSJ_47845, APOSJ_53463, APOSJ_41654, APOSJ_63399, APOSJ_53454, APOSJ_31093, APOSJ_41650, APOSJ_41652, APOSJ_31095, APOSJ_53466, APOSJ_29432, APOSJ_41655, APOSJ_41656, APOSJ_63400, APOSJ_47844, APOSJ_29430, APOSJ_53464, APOSJ_47847, APOSJ_47843, APOSJ_33429, APOSJ_33430
OG0001022	TCONS_00022716.p1	APOSJ_05266, APOSJ_05268, APOSJ_05267
OG0001023	TCONS_00038094.p1	APOSJ_37628
OG0001024	TCONS_00031075.p1	APOSJ_05017
OG0001025	TCONS_00005248.p1, TCONS_00033169.p1, TCONS_00053513.p1, TCONS_00024118.p1	APOSJ_37575, APOSJ_50394, APOSJ_50396, APOSJ_49774, APOSJ_37574, APOSJ_59052, APOSJ_35982, APOSJ_50397, APOSJ_56359, APOSJ_56358, APOSJ_45731
OG0001026	TCONS_00012712.p1	APOSJ_35709, APOSJ_41682, APOSJ_53540, APOSJ_41677, APOSJ_41678, APOSJ_41680, APOSJ_59357, APOSJ_41683, APOSJ_29439, APOSJ_23858, APOSJ_23846, APOSJ_07549, APOSJ_19505, APOSJ_09935, APOSJ_41685, APOSJ_23843, APOSJ_29443, APOSJ_35704, APOSJ_12520, APOSJ_22315, APOSJ_09938, APOSJ_07431, APOSJ_29440, APOSJ_35703, APOSJ_41679, APOSJ_41686, APOSJ_41684, APOSJ_41681, APOSJ_29442, APOSJ_29441, APOSJ_29437, APOSJ_35702, APOSJ_35705
OG0001027	TCONS_00016417.p1, TCONS_00016416.p1, TCONS_00016504.p1, TCONS_00016503.p1, TCONS_00016502.p1	APOSJ_32879, APOSJ_32143, APOSJ_56963, APOSJ_56964, APOSJ_56962, APOSJ_18165, APOSJ_18168, APOSJ_18166
OG0001028	TCONS_00029271.p1, TCONS_00029281.p1	APOSJ_29644
OG0001030	TCONS_00029236.p1	APOSJ_29201
OG0001031	TCONS_00030299.p1	APOSJ_07513, APOSJ_47258
OG0001032	TCONS_00015470.p1	APOSJ_04537
OG0001033	TCONS_00030894.p1	APOSJ_38678
OG0001033	TCONS_00054950.p1	APOSJ_30056, APOSJ_30055
OG0001036	TCONS_00018638.p1	APOSJ_45992, APOSJ_45991, APOSJ_62205, APOSJ_65418, APOSJ_45993, APOSJ_45994, APOSJ_20388, APOSJ_65361, APOSJ_65420, APOSJ_65417, APOSJ_62207, APOSJ_45995, APOSJ_65421, APOSJ_65422, APOSJ_62208, APOSJ_20387, APOSJ_45989, APOSJ_62206, APOSJ_65419, APOSJ_20346, APOSJ_62210, APOSJ_62204, APOSJ_62209, APOSJ_62212, APOSJ_62211, APOSJ_45990, APOSJ_45988
OG0001037	TCONS_00016412.p1	APOSJ_21841, APOSJ_21839, APOSJ_47021, APOSJ_21843, APOSJ_21838, APOSJ_21836, APOSJ_21837, APOSJ_21842, APOSJ_21840, APOSJ_47023, APOSJ_28036
OG0001038	TCONS_00026173.p1	APOSJ_13547, APOSJ_02121, APOSJ_13552, APOSJ_13546, APOSJ_21587, APOSJ_64976, APOSJ_21586, APOSJ_13549, APOSJ_13548, APOSJ_13550, APOSJ_13551, APOSJ_19631
OG0001039	TCONS_00006812.p1	APOSJ_37039
OG0001039	TCONS_00047298.p1	APOSJ_01116
OG0001041	TCONS_00055272.p1, TCONS_00055269.p1, TCONS_00017938.p1, TCONS_00017867.p1, TCONS_00017858.p1, TCONS_00056122.p1	APOSJ_24421, APOSJ_60243, APOSJ_60245, APOSJ_34620, APOSJ_60242, APOSJ_60244, APOSJ_31448, APOSJ_35566
OG0001042	TCONS_00048975.p1	APOSJ_46719, APOSJ_46717, APOSJ_46718, APOSJ_46720
OG0001043	TCONS_00045785.p1	APOSJ_47559, APOSJ_36363
OG0001043	TCONS_00010912.p1, TCONS_00009718.p1, TCONS_00009717.p1, TCONS_00009719.p1	APOSJ_24296, APOSJ_24297
OG0001044	TCONS_00027869.p1	APOSJ_62309, APOSJ_46948
OG0001046	TCONS_00013758.p1	APOSJ_24766, APOSJ_55065, APOSJ_05953, APOSJ_57514, APOSJ_05952, APOSJ_09219, APOSJ_37743, APOSJ_24765, APOSJ_05951
OG0001047	TCONS_00022002.p1, TCONS_00022015.p1	APOSJ_51940, APOSJ_51947, APOSJ_51944, APOSJ_51941, APOSJ_54775, APOSJ_51942, APOSJ_54891, APOSJ_51945, APOSJ_08610, APOSJ_04337, APOSJ_08609, APOSJ_51943
OG0001047	TCONS_00022271.p1	APOSJ_45242, APOSJ_45243
OG0001048	TCONS_00030505.p1	APOSJ_27594, APOSJ_41848, APOSJ_20345
OG0001049	TCONS_00050112.p1	APOSJ_16760
OG0001049	TCONS_00050056.p1	APOSJ_46323
OG0001050	TCONS_00041057.p1	APOSJ_46949
OG0001052	TCONS_00030870.p1	APOSJ_09889, APOSJ_09886, APOSJ_09888, APOSJ_09887
OG0001052	TCONS_00029989.p1	APOSJ_62429, APOSJ_62427, APOSJ_46754, APOSJ_62428, APOSJ_62426, APOSJ_62430, APOSJ_38662, APOSJ_38661
OG0001054	TCONS_00013750.p1, TCONS_00013749.p1	APOSJ_17274
OG0001055	TCONS_00016044.p1, TCONS_00016048.p1, TCONS_00054990.p1, TCONS_00056990.p1, TCONS_00042145.p1, TCONS_00042146.p1, TCONS_00042144.p1, TCONS_00042142.p1, TCONS_00042141.p1	APOSJ_10962, APOSJ_16061, APOSJ_12498, APOSJ_35533, APOSJ_16074, APOSJ_61309, APOSJ_42643, APOSJ_42642
OG0001055	TCONS_00009594.p1	APOSJ_25379
OG0001057	TCONS_00045126.p1	APOSJ_33205, APOSJ_33207, APOSJ_33206, APOSJ_11790, APOSJ_24529
OG0001058	TCONS_00034488.p1	APOSJ_48611, APOSJ_53333, APOSJ_34828, APOSJ_34832, APOSJ_53285, APOSJ_48612, APOSJ_34827, APOSJ_18802, APOSJ_63702, APOSJ_63616, APOSJ_34833, APOSJ_34829, APOSJ_18801, APOSJ_53339, APOSJ_48613, APOSJ_48614, APOSJ_48615, APOSJ_48610, APOSJ_18800, APOSJ_34830
OG0001059	TCONS_00046508.p1	APOSJ_19752, APOSJ_44465, APOSJ_19754, APOSJ_19755
OG0001060	TCONS_00027922.p1, TCONS_00027923.p1, TCONS_00042973.p1	APOSJ_20350, APOSJ_20347, APOSJ_20348
OG0001061	TCONS_00049253.p1, TCONS_00015485.p1, TCONS_00015484.p1, TCONS_00009381.p1, TCONS_00018155.p1, TCONS_00018154.p1, TCONS_00021195.p1, TCONS_00021196.p1, TCONS_00021197.p1, TCONS_00021194.p1, TCONS_00024846.p1, TCONS_00029299.p1, TCONS_00000211.p1, TCONS_00012273.p1, TCONS_00022286.p1, TCONS_00021176.p1, TCONS_00020493.p1, TCONS_00000383.p1, TCONS_00012274.p1, TCONS_00012275.p1, TCONS_00021619.p1	APOSJ_33833, APOSJ_55080, APOSJ_17482, APOSJ_44690, APOSJ_44691
OG0001062	TCONS_00052698.p1	APOSJ_06165, APOSJ_06163, APOSJ_38748, APOSJ_39590, APOSJ_39591, APOSJ_38754, APOSJ_39589, APOSJ_38752, APOSJ_06167, APOSJ_06168, APOSJ_06161, APOSJ_06162
OG0001063	TCONS_00012059.p1	APOSJ_14499, APOSJ_25664
OG0001063	TCONS_00011029.p1, TCONS_00011028.p1	APOSJ_08878, APOSJ_08877, APOSJ_08879
OG0001065	TCONS_00009871.p1	APOSJ_34370, APOSJ_34369
OG0001066	TCONS_00047232.p1	APOSJ_40782, APOSJ_48950
OG0001067	TCONS_00011882.p1, TCONS_00015227.p1, TCONS_00015228.p1, TCONS_00015226.p1, TCONS_00037969.p1, TCONS_00037967.p1, TCONS_00037919.p1, TCONS_00037966.p1, TCONS_00037921.p1, TCONS_00052635.p1, TCONS_00052634.p1, TCONS_00053727.p1, TCONS_00011796.p1	APOSJ_30538, APOSJ_30537
OG0001068	TCONS_00051881.p1	APOSJ_58219, APOSJ_58221, APOSJ_58220
OG0001069	TCONS_00049494.p1, TCONS_00049493.p1, TCONS_00049496.p1	APOSJ_08431
