Orthogroup	PFLAV	HELIO_ok
OG0001628	TCONS_00009571.p2, TCONS_00009573.p1	HELIO_11311
OG0001628	TCONS_00010344.p1	HELIO_03654
OG0001629	TCONS_00015348.p1, TCONS_00015349.p1	HELIO_11337
OG0001630	TCONS_00050269.p1	HELIO_11857
OG0001632	TCONS_00048755.p1	HELIO_03908
OG0001633	TCONS_00007214.p1	HELIO_09239
OG0001634	TCONS_00004503.p1	HELIO_00787
OG0001635	TCONS_00043026.p1	HELIO_00639
OG0001636	TCONS_00007071.p1	HELIO_06373
OG0001637	TCONS_00007452.p2	HELIO_00689
OG0001638	TCONS_00005796.p1, TCONS_00005810.p1	HELIO_10751
OG0001639	TCONS_00029068.p1	HELIO_03546
OG0001640	TCONS_00049711.p1	HELIO_12233
OG0001642	TCONS_00010119.p1	HELIO_00859, HELIO_00858
OG0001643	TCONS_00034528.p1, TCONS_00034435.p1	HELIO_03459
OG0001644	TCONS_00046567.p1, TCONS_00046594.p1	HELIO_10610
OG0001649	TCONS_00014713.p1, TCONS_00014714.p1, TCONS_00052503.p1	HELIO_09135
OG0001651	TCONS_00031353.p1	HELIO_08544
OG0001652	TCONS_00011982.p1, TCONS_00010583.p1	HELIO_06903
OG0001653	TCONS_00054239.p1	HELIO_02536
OG0001654	TCONS_00018558.p1	HELIO_00734, HELIO_02525
OG0001655	TCONS_00043175.p1	HELIO_08331
OG0001656	TCONS_00003122.p1	HELIO_09773
OG0001657	TCONS_00006047.p1, TCONS_00006048.p1	HELIO_09713
OG0001658	TCONS_00045250.p1	HELIO_10076
OG0001659	TCONS_00001790.p1	HELIO_01989
OG0001660	TCONS_00042955.p1	HELIO_04664
OG0001661	TCONS_00004622.p1	HELIO_12135
OG0001661	TCONS_00003656.p1, TCONS_00004173.p1	HELIO_07195
OG0001662	TCONS_00000128.p1	HELIO_07941
OG0001662	TCONS_00000925.p1, TCONS_00000938.p1	HELIO_12598
OG0001663	TCONS_00048414.p1, TCONS_00048415.p1, TCONS_00048410.p1	HELIO_06205, HELIO_04184
OG0001664	TCONS_00053517.p1, TCONS_00053615.p1	HELIO_08200
OG0001665	TCONS_00014435.p1	HELIO_08876
OG0001665	TCONS_00013483.p1	HELIO_01144
OG0001666	TCONS_00019725.p1, TCONS_00019735.p1	HELIO_07524, HELIO_03742
OG0001667	TCONS_00055405.p1, TCONS_00055404.p1	HELIO_04686, HELIO_06712
OG0001668	TCONS_00000577.p1	HELIO_03082
OG0001670	TCONS_00016174.p1, TCONS_00044312.p1	HELIO_03065
OG0001671	TCONS_00048171.p1	HELIO_08248
OG0001671	TCONS_00049504.p1	HELIO_08266
OG0001672	TCONS_00033404.p1	HELIO_11405
OG0001673	TCONS_00010575.p1	HELIO_05452
OG0001675	TCONS_00045524.p1	HELIO_05454
OG0001676	TCONS_00030827.p1, TCONS_00030826.p1	HELIO_09572
OG0001676	TCONS_00020219.p1	HELIO_09106
OG0001677	TCONS_00004771.p1	HELIO_10400
OG0001678	TCONS_00020821.p1	HELIO_09807
OG0001678	TCONS_00056259.p1	HELIO_09288
OG0001680	TCONS_00002528.p1	HELIO_00317
OG0001681	TCONS_00051593.p1, TCONS_00050518.p1	HELIO_06634, HELIO_12298, HELIO_05401
OG0001683	TCONS_00001249.p1	HELIO_10892
OG0001684	TCONS_00033007.p1, TCONS_00033523.p1, TCONS_00033524.p1, TCONS_00033006.p1, TCONS_00033535.p1, TCONS_00033522.p1, TCONS_00033536.p1, TCONS_00032997.p1, TCONS_00032998.p1, TCONS_00014750.p1	HELIO_11576
OG0001685	TCONS_00041682.p1	HELIO_02127
OG0001687	TCONS_00020979.p1, TCONS_00021891.p1, TCONS_00022000.p1, TCONS_00001384.p1	HELIO_06212
OG0001688	TCONS_00041659.p1	HELIO_04799
OG0001689	TCONS_00038896.p1	HELIO_03264
OG0001689	TCONS_00041154.p1, TCONS_00038895.p1	HELIO_04701
OG0001690	TCONS_00011374.p1, TCONS_00005022.p1, TCONS_00044890.p1	HELIO_07206
OG0001691	TCONS_00004699.p1	HELIO_03141
OG0001692	TCONS_00053138.p1	HELIO_03302
OG0001693	TCONS_00001128.p1, TCONS_00001127.p1, TCONS_00002291.p1	HELIO_01536, HELIO_01082, HELIO_05406, HELIO_00833
OG0001694	TCONS_00012933.p1	HELIO_05253
OG0001703	TCONS_00054096.p1, TCONS_00054087.p1	HELIO_11018
OG0001703	TCONS_00032955.p1, TCONS_00032978.p1	HELIO_02242
OG0001704	TCONS_00029822.p1, TCONS_00041966.p1, TCONS_00021119.p1, TCONS_00000482.p1, TCONS_00041963.p1, TCONS_00041964.p1, TCONS_00041965.p1	HELIO_11078
OG0001706	TCONS_00042964.p1	HELIO_03225
OG0001707	TCONS_00017739.p1	HELIO_04517
OG0001708	TCONS_00022224.p1	HELIO_01586
OG0001709	TCONS_00042778.p1	HELIO_12693
OG0001710	TCONS_00049810.p1	HELIO_01243
OG0001711	TCONS_00009834.p1	HELIO_09636
OG0001712	TCONS_00029935.p1	HELIO_09358, HELIO_09359
OG0001713	TCONS_00051909.p1	HELIO_10733
OG0001714	TCONS_00014136.p1	HELIO_10062
OG0001714	TCONS_00004493.p1	HELIO_01478
OG0001715	TCONS_00038932.p1	HELIO_11827
OG0001718	TCONS_00009996.p1	HELIO_08374
OG0001719	TCONS_00020356.p1	HELIO_08265
OG0001720	TCONS_00005795.p1, TCONS_00005809.p1	HELIO_01666
OG0001721	TCONS_00055327.p1	HELIO_04710
OG0001722	TCONS_00035925.p1, TCONS_00037153.p1, TCONS_00045972.p1	HELIO_03016
OG0001723	TCONS_00021858.p1	HELIO_03904
OG0001724	TCONS_00000295.p1	HELIO_09512
OG0001725	TCONS_00030961.p1	HELIO_04079, HELIO_11065
OG0001726	TCONS_00009645.p1	HELIO_12477
OG0001726	TCONS_00030284.p1	HELIO_10937
OG0001727	TCONS_00009887.p1	HELIO_00379
OG0001728	TCONS_00029816.p1	HELIO_06859
OG0001729	TCONS_00049739.p1	HELIO_07800
OG0001730	TCONS_00052824.p1	HELIO_09660
OG0001731	TCONS_00024224.p1	HELIO_04109
OG0001732	TCONS_00022906.p1	HELIO_08312
OG0001733	TCONS_00027041.p1	HELIO_06708, HELIO_05078
OG0001734	TCONS_00002651.p1	HELIO_04822
OG0001735	TCONS_00052429.p1, TCONS_00055308.p1	HELIO_08576
OG0001736	TCONS_00007503.p1	HELIO_04175
OG0001738	TCONS_00025852.p1, TCONS_00024426.p1	HELIO_00898
OG0001739	TCONS_00000275.p1, TCONS_00013298.p1, TCONS_00024001.p1	HELIO_08138
OG0001740	TCONS_00024571.p1	HELIO_06383
OG0001741	TCONS_00009561.p1, TCONS_00010821.p1, TCONS_00009556.p1, TCONS_00009555.p1	HELIO_09141
OG0001742	TCONS_00047597.p1	HELIO_03873
OG0001743	TCONS_00015692.p1	HELIO_12557
OG0001744	TCONS_00044541.p1	HELIO_00852
OG0001746	TCONS_00038041.p1	HELIO_10565
OG0001747	TCONS_00022183.p1	HELIO_09412
OG0001749	TCONS_00042775.p1, TCONS_00042776.p1	HELIO_08042
OG0001750	TCONS_00054872.p1	HELIO_09724
OG0001751	TCONS_00026833.p1	HELIO_11274
OG0001752	TCONS_00019122.p1	HELIO_07873
OG0001754	TCONS_00000340.p1	HELIO_12416
OG0001755	TCONS_00024573.p1	HELIO_08464
OG0001755	TCONS_00018757.p1	HELIO_03611
OG0001756	TCONS_00027499.p1	HELIO_00970
OG0001756	TCONS_00031245.p1	HELIO_03773
OG0001757	TCONS_00010279.p1	HELIO_06531
OG0001758	TCONS_00006444.p1	HELIO_11236, HELIO_11503, HELIO_11718
OG0001760	TCONS_00047505.p1	HELIO_10686
OG0001768	TCONS_00029606.p1	HELIO_00339
OG0001769	TCONS_00030498.p1	HELIO_00478
OG0001769	TCONS_00011524.p1	HELIO_05705
OG0001770	TCONS_00056943.p1	HELIO_10082
OG0001772	TCONS_00009713.p1, TCONS_00010291.p1, TCONS_00003687.p1, TCONS_00012141.p1, TCONS_00012142.p1	HELIO_01523
OG0001774	TCONS_00027565.p1	HELIO_11501
OG0001774	TCONS_00049423.p1	HELIO_04350
OG0001775	TCONS_00028517.p1, TCONS_00029000.p1	HELIO_07189
OG0001776	TCONS_00026748.p1	HELIO_07496
OG0001777	TCONS_00042390.p1	HELIO_09391
OG0001777	TCONS_00041326.p1, TCONS_00041340.p1	HELIO_04368, HELIO_00426
OG0001778	TCONS_00019794.p1	HELIO_09235, HELIO_06485
OG0001779	TCONS_00025949.p1	HELIO_05156
OG0001780	TCONS_00005814.p1	HELIO_10081
OG0001781	TCONS_00055581.p1	HELIO_09978
OG0001781	TCONS_00014649.p1	HELIO_01738
OG0001782	TCONS_00028322.p1	HELIO_11232
OG0001782	TCONS_00031327.p1	HELIO_12571
OG0001783	TCONS_00019323.p1	HELIO_02058
OG0001785	TCONS_00008315.p1	HELIO_10072
OG0001785	TCONS_00008317.p1	HELIO_04363
OG0001786	TCONS_00024175.p1, TCONS_00024177.p1, TCONS_00001488.p1, TCONS_00023241.p1	HELIO_11267
OG0001787	TCONS_00001441.p1	HELIO_11607
OG0001788	TCONS_00050029.p1, TCONS_00052971.p1	HELIO_03507
OG0001789	TCONS_00005017.p1	HELIO_10048
OG0001790	TCONS_00052795.p1, TCONS_00053883.p1	HELIO_00309
OG0001790	TCONS_00040102.p1, TCONS_00040101.p1	HELIO_10737
OG0001792	TCONS_00027948.p1	HELIO_03262
OG0001793	TCONS_00054783.p1, TCONS_00044544.p1	HELIO_05244
OG0001793	TCONS_00046501.p1	HELIO_10291
OG0001794	TCONS_00032257.p1, TCONS_00031638.p1, TCONS_00041388.p1, TCONS_00031637.p1, TCONS_00031636.p1, TCONS_00041389.p1, TCONS_00038110.p1, TCONS_00042435.p1, TCONS_00037212.p1, TCONS_00037213.p1	HELIO_08343, HELIO_00138
OG0001796	TCONS_00004762.p1, TCONS_00004763.p1, TCONS_00042359.p1, TCONS_00008370.p1, TCONS_00016350.p1	HELIO_04269
OG0001798	TCONS_00026567.p1	HELIO_12260
OG0001798	TCONS_00018936.p1	HELIO_02273
OG0001799	TCONS_00005170.p1	HELIO_09682
OG0001800	TCONS_00047454.p1, TCONS_00047451.p1	HELIO_04276
OG0001801	TCONS_00025199.p1	HELIO_02228
OG0001802	TCONS_00015162.p1	HELIO_06473
OG0001803	TCONS_00030039.p1	HELIO_00855
OG0001804	TCONS_00005486.p1, TCONS_00005506.p1	HELIO_02895
OG0001805	TCONS_00024371.p1, TCONS_00024407.p1	HELIO_06016
OG0001806	TCONS_00048807.p1	HELIO_02144
OG0001807	TCONS_00004151.p1	HELIO_02837
OG0001808	TCONS_00054314.p1	HELIO_02461
OG0001809	TCONS_00015676.p1	HELIO_10155
OG0001810	TCONS_00002619.p1	HELIO_10709
OG0001812	TCONS_00009931.p1, TCONS_00009944.p1, TCONS_00019807.p1	HELIO_02079, HELIO_09113
OG0001813	TCONS_00028161.p1	HELIO_07910, HELIO_03145
OG0001814	TCONS_00003986.p1	HELIO_03706
OG0001815	TCONS_00011904.p1	HELIO_00090
OG0001815	TCONS_00009607.p1	HELIO_12005
OG0001816	TCONS_00053591.p1, TCONS_00053506.p1	HELIO_05248
OG0001818	TCONS_00011281.p1, TCONS_00011301.p1	HELIO_10184
OG0001819	TCONS_00048851.p1, TCONS_00048848.p1, TCONS_00048849.p1, TCONS_00019291.p1	HELIO_03116
OG0001820	TCONS_00031298.p1	HELIO_08557, HELIO_09627
OG0001821	TCONS_00013104.p1	HELIO_08607
OG0001822	TCONS_00024091.p1	HELIO_05027
OG0001823	TCONS_00056526.p1	HELIO_12209
OG0001824	TCONS_00037763.p1	HELIO_03287
OG0001824	TCONS_00010641.p1	HELIO_07619
OG0001824	TCONS_00012032.p1	HELIO_09735
OG0001825	TCONS_00046124.p1	HELIO_02386
OG0001826	TCONS_00022799.p1	HELIO_08793
OG0001827	TCONS_00014648.p1	HELIO_08093
OG0001828	TCONS_00056449.p1	HELIO_08349
OG0001829	TCONS_00052963.p1, TCONS_00041921.p1	HELIO_08800
OG0001830	TCONS_00046062.p1	HELIO_10008
OG0001831	TCONS_00014358.p1	HELIO_06925
OG0001832	TCONS_00033405.p1, TCONS_00032919.p1	HELIO_12753
OG0001834	TCONS_00054877.p1	HELIO_07484
OG0001835	TCONS_00024789.p1, TCONS_00024784.p1, TCONS_00024817.p1, TCONS_00024785.p1, TCONS_00024820.p1, TCONS_00024787.p1, TCONS_00024819.p1, TCONS_00024818.p1, TCONS_00024788.p1, TCONS_00024821.p1, TCONS_00024824.p1, TCONS_00024790.p1, TCONS_00024823.p1, TCONS_00025823.p1, TCONS_00024464.p1	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172
OG0001846	TCONS_00045551.p1	HELIO_07000
OG0001848	TCONS_00032607.p1	HELIO_08439
OG0001848	TCONS_00032005.p1	HELIO_01077
OG0001849	TCONS_00052728.p1	HELIO_12087
OG0001849	TCONS_00057244.p1	HELIO_03244
OG0001850	TCONS_00030918.p1	HELIO_06095
OG0001851	TCONS_00008655.p1, TCONS_00008653.p1, TCONS_00007389.p1, TCONS_00010289.p1, TCONS_00007388.p1, TCONS_00007745.p1, TCONS_00007385.p1, TCONS_00007387.p1, TCONS_00022824.p1, TCONS_00007382.p1	HELIO_10531
OG0001852	TCONS_00047986.p1	HELIO_00847
OG0001853	TCONS_00008915.p1	HELIO_07750
OG0001854	TCONS_00018404.p1, TCONS_00018414.p1	HELIO_02443
OG0001856	TCONS_00012575.p1	HELIO_11776
OG0001857	TCONS_00046697.p1	HELIO_11313
OG0001858	TCONS_00030929.p1	HELIO_10444
OG0001859	TCONS_00001087.p1	HELIO_00529
OG0001860	TCONS_00023437.p1	HELIO_02411
OG0001861	TCONS_00025446.p1	HELIO_11038
OG0001862	TCONS_00029074.p1, TCONS_00028055.p1	HELIO_03770
OG0001863	TCONS_00054880.p1	HELIO_05463
OG0001863	TCONS_00045380.p1	HELIO_10538
OG0001864	TCONS_00046707.p1, TCONS_00045713.p1	HELIO_11876
OG0001865	TCONS_00043409.p1	HELIO_11843
OG0001866	TCONS_00056589.p1	HELIO_08400
OG0001867	TCONS_00013831.p1	HELIO_02515
OG0001868	TCONS_00008969.p1	HELIO_06158
OG0001869	TCONS_00052244.p1	HELIO_04326
OG0001870	TCONS_00018207.p1	HELIO_11367
OG0001871	TCONS_00042422.p1	HELIO_03804
OG0001873	TCONS_00010780.p1	HELIO_07677, HELIO_06086
OG0001874	TCONS_00048055.p1, TCONS_00048050.p1	HELIO_01670
OG0001875	TCONS_00020254.p1	HELIO_10950
OG0001876	TCONS_00042166.p1	HELIO_04432, HELIO_01518
OG0001877	TCONS_00011472.p1	HELIO_09122
OG0001878	TCONS_00042105.p1	HELIO_05924
OG0001879	TCONS_00012793.p1	HELIO_06421
OG0001881	TCONS_00025066.p1	HELIO_11210
OG0001883	TCONS_00013916.p1	HELIO_04758
OG0001884	TCONS_00019811.p1	HELIO_09046
OG0001886	TCONS_00015547.p1	HELIO_07679
OG0001887	TCONS_00041596.p1	HELIO_12128
OG0001889	TCONS_00056959.p1	HELIO_09642
OG0001890	TCONS_00023144.p1	HELIO_02855
OG0001892	TCONS_00001671.p1	HELIO_12711
OG0001892	TCONS_00001673.p1	HELIO_06517
OG0001893	TCONS_00015681.p1	HELIO_11263
OG0001894	TCONS_00027496.p1	HELIO_04194
OG0001895	TCONS_00007692.p1, TCONS_00007691.p1	HELIO_02660
OG0001896	TCONS_00016058.p1	HELIO_02398, HELIO_02399
OG0001897	TCONS_00028151.p1	HELIO_10470, HELIO_10469
OG0001898	TCONS_00015999.p1, TCONS_00010559.p1	HELIO_04077, HELIO_12763
OG0001899	TCONS_00012134.p1	HELIO_05952
OG0001900	TCONS_00009905.p1	HELIO_03722
OG0001901	TCONS_00042236.p1, TCONS_00042282.p1	HELIO_12147, HELIO_04211
OG0001902	TCONS_00029883.p1, TCONS_00050508.p2	HELIO_05899
OG0001903	TCONS_00011133.p1, TCONS_00011134.p1, TCONS_00011135.p1	HELIO_08222
OG0001904	TCONS_00027844.p1, TCONS_00042039.p1, TCONS_00002367.p1	HELIO_07412, HELIO_04206, HELIO_05567
OG0001906	TCONS_00042258.p1	HELIO_01042
OG0001913	TCONS_00026681.p1	HELIO_10845
OG0001914	TCONS_00006127.p1	HELIO_12364
OG0001914	TCONS_00013820.p1	HELIO_08172
OG0001915	TCONS_00000141.p1	HELIO_02308
OG0001916	TCONS_00011586.p1	HELIO_08357
OG0001917	TCONS_00053574.p1	HELIO_00213
OG0001918	TCONS_00056777.p1	HELIO_07821
OG0001919	TCONS_00029934.p1	HELIO_06163
OG0001920	TCONS_00053812.p1	HELIO_09697
OG0001923	TCONS_00053625.p1	HELIO_01788
OG0001925	TCONS_00032482.p1, TCONS_00032477.p1	HELIO_10825
OG0001926	TCONS_00054101.p1	HELIO_02998
OG0001927	TCONS_00026088.p1	HELIO_04718
OG0001929	TCONS_00050916.p1	HELIO_05265
OG0001930	TCONS_00045862.p1	HELIO_07719
OG0001931	TCONS_00029051.p1, TCONS_00005718.p1, TCONS_00029542.p1	HELIO_10060
OG0001932	TCONS_00020887.p1	HELIO_03169
OG0001933	TCONS_00020655.p1	HELIO_09564
OG0001934	TCONS_00012883.p1	HELIO_02521
OG0001935	TCONS_00018756.p1	HELIO_05458
OG0001935	TCONS_00002846.p1, TCONS_00002856.p1	HELIO_02583
OG0001936	TCONS_00031231.p1	HELIO_04902
OG0001936	TCONS_00030847.p1	HELIO_10872
OG0001937	TCONS_00019595.p1, TCONS_00019593.p1, TCONS_00019596.p1, TCONS_00019592.p1, TCONS_00019594.p1	HELIO_04900, HELIO_06992
OG0001938	TCONS_00024127.p1	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479
OG0001940	TCONS_00005635.p1	HELIO_03882
OG0001941	TCONS_00003928.p1	HELIO_08395
OG0001942	TCONS_00011638.p1	HELIO_07609, HELIO_06576
OG0001943	TCONS_00046367.p1	HELIO_10645
OG0001944	TCONS_00010102.p1	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218
OG0001945	TCONS_00001704.p1	HELIO_03288
OG0001946	TCONS_00030261.p1, TCONS_00030253.p1, TCONS_00030260.p1	HELIO_08201
OG0001947	TCONS_00048361.p1	HELIO_03774
OG0001949	TCONS_00004879.p1	HELIO_12106
OG0001951	TCONS_00044564.p1	HELIO_04565
OG0001952	TCONS_00038302.p1, TCONS_00038277.p1, TCONS_00038281.p1	HELIO_06639
OG0001952	TCONS_00002307.p1	HELIO_02821
OG0001953	TCONS_00012313.p1	HELIO_05793
OG0001954	TCONS_00010074.p1	HELIO_04134, HELIO_05926, HELIO_03027, HELIO_01262, HELIO_06220
OG0001956	TCONS_00020114.p1	HELIO_08427
OG0001957	TCONS_00005252.p1	HELIO_11767
OG0001958	TCONS_00018445.p1	HELIO_07906
OG0001959	TCONS_00042046.p1	HELIO_08251, HELIO_08252
OG0001960	TCONS_00052179.p1	HELIO_12360
OG0001961	TCONS_00016717.p1	HELIO_03253
OG0001962	TCONS_00000684.p1	HELIO_05917
OG0001963	TCONS_00028704.p1	HELIO_02883
OG0001964	TCONS_00020853.p1	HELIO_02293
OG0001965	TCONS_00012740.p1	HELIO_01378
OG0001966	TCONS_00028386.p1	HELIO_12247, HELIO_05868
OG0001967	TCONS_00052748.p1, TCONS_00052753.p1	HELIO_10256
OG0001968	TCONS_00027006.p1	HELIO_11042
OG0001968	TCONS_00016338.p1	HELIO_10670
OG0001970	TCONS_00011713.p1	HELIO_11641
OG0001971	TCONS_00056455.p1	HELIO_09862
OG0001972	TCONS_00051254.p1	HELIO_04798
OG0001973	TCONS_00028793.p1, TCONS_00003854.p1, TCONS_00003856.p1, TCONS_00003851.p1, TCONS_00003853.p1	HELIO_04854
OG0001974	TCONS_00014591.p1	HELIO_09499
OG0001975	TCONS_00050085.p1	HELIO_08246, HELIO_10907
OG0001976	TCONS_00023651.p1, TCONS_00025057.p1, TCONS_00025526.p1, TCONS_00025528.p1, TCONS_00025071.p1, TCONS_00037207.p1, TCONS_00026840.p1	HELIO_06036
OG0001985	TCONS_00005786.p1, TCONS_00005800.p1	HELIO_03642
OG0001986	TCONS_00053112.p1, TCONS_00053113.p1	HELIO_07313
OG0001987	TCONS_00004907.p1	HELIO_11331, HELIO_11332
OG0001988	TCONS_00046879.p1, TCONS_00045602.p1	HELIO_07776
OG0001989	TCONS_00025198.p1, TCONS_00023838.p1	HELIO_03695
OG0001990	TCONS_00014976.p1	HELIO_00537
OG0001990	TCONS_00045534.p1	HELIO_04294
OG0001991	TCONS_00009131.p1	HELIO_03684
OG0001992	TCONS_00002537.p1	HELIO_10036
OG0001993	TCONS_00026056.p1	HELIO_10948
OG0001994	TCONS_00005754.p1	HELIO_02654, HELIO_02655
OG0001995	TCONS_00013774.p1, TCONS_00013770.p1, TCONS_00013765.p1	HELIO_07621, HELIO_04746
OG0001995	TCONS_00013355.p1	HELIO_06178
OG0001996	TCONS_00011649.p1	HELIO_03603
OG0001998	TCONS_00006078.p1	HELIO_01282
OG0001999	TCONS_00013479.p1	HELIO_09986
OG0001999	TCONS_00036366.p1	HELIO_06267
OG0002000	TCONS_00041180.p1	HELIO_07944
OG0002001	TCONS_00032791.p1	HELIO_11853
OG0002001	TCONS_00013838.p1	HELIO_12151
OG0002002	TCONS_00019631.p1	HELIO_00088
OG0002002	TCONS_00055103.p1	HELIO_11800
OG0002003	TCONS_00010056.p1	HELIO_03803
OG0002005	TCONS_00055784.p1	HELIO_12220
OG0002006	TCONS_00014867.p1	HELIO_12425
OG0002007	TCONS_00030680.p1	HELIO_10090
OG0002008	TCONS_00031340.p1	HELIO_10242, HELIO_04821
OG0002009	TCONS_00021320.p1	HELIO_12665
OG0002010	TCONS_00013063.p1	HELIO_12490
OG0002011	TCONS_00008082.p1	HELIO_09289
OG0002012	TCONS_00006059.p1, TCONS_00006200.p1, TCONS_00006056.p1	HELIO_08085
OG0002013	TCONS_00009307.p1, TCONS_00009308.p1, TCONS_00009314.p1, TCONS_00009315.p1, TCONS_00009310.p1	HELIO_06898
OG0002014	TCONS_00048978.p1	HELIO_10467
OG0002015	TCONS_00013617.p1, TCONS_00013618.p1	HELIO_05227
OG0002016	TCONS_00029913.p1	HELIO_11944
OG0002017	TCONS_00050927.p1	HELIO_02990
OG0002018	TCONS_00042093.p1	HELIO_08541
OG0002019	TCONS_00054930.p1	HELIO_02028, HELIO_02029
OG0002020	TCONS_00026937.p1	HELIO_12230
OG0002021	TCONS_00048868.p1	HELIO_05311
OG0002022	TCONS_00016182.p1, TCONS_00044299.p1	HELIO_04450, HELIO_11525, HELIO_03064
OG0002023	TCONS_00010184.p1	HELIO_02236
OG0002024	TCONS_00016678.p1	HELIO_08970, HELIO_08969
OG0002026	TCONS_00006684.p1, TCONS_00006660.p1	HELIO_08421
OG0002026	TCONS_00042481.p1	HELIO_11050
OG0002027	TCONS_00021839.p1	HELIO_00634
OG0002028	TCONS_00009869.p1	HELIO_04604
OG0002029	TCONS_00017766.p1	HELIO_05876
OG0002030	TCONS_00017784.p1	HELIO_11005
OG0002031	TCONS_00020688.p1	HELIO_07245
OG0002032	TCONS_00034955.p1	HELIO_01093
OG0002033	TCONS_00055425.p1	HELIO_00178
OG0002034	TCONS_00007407.p1	HELIO_05204
OG0002035	TCONS_00054366.p1	HELIO_03679
OG0002036	TCONS_00004483.p1	HELIO_01904
OG0002037	TCONS_00019983.p1	HELIO_11181
OG0002038	TCONS_00016128.p1	HELIO_01720
OG0002041	TCONS_00014767.p1	HELIO_00400
OG0002042	TCONS_00029328.p1, TCONS_00029332.p1	HELIO_06664
OG0002043	TCONS_00046268.p1	HELIO_03396
OG0002052	TCONS_00038288.p1, TCONS_00022141.p1, TCONS_00053258.p1, TCONS_00029311.p1, TCONS_00053259.p1	HELIO_04215
OG0002052	TCONS_00035416.p1, TCONS_00032803.p1, TCONS_00025179.p1, TCONS_00025175.p1, TCONS_00033250.p1, TCONS_00025180.p1, TCONS_00025177.p1, TCONS_00025184.p1	HELIO_00199, HELIO_12520
OG0002057	TCONS_00054563.p1	HELIO_10449
OG0002058	TCONS_00052160.p1, TCONS_00052147.p1	HELIO_06156, HELIO_05493
OG0002059	TCONS_00016534.p1	HELIO_03914
OG0002060	TCONS_00010367.p1	HELIO_06438
OG0002061	TCONS_00026721.p1, TCONS_00041534.p1	HELIO_12011
OG0002062	TCONS_00033556.p1	HELIO_06049
OG0002063	TCONS_00001535.p1	HELIO_07475
OG0002063	TCONS_00032872.p2	HELIO_05674
OG0002064	TCONS_00011769.p1	HELIO_04147
OG0002064	TCONS_00011397.p1	HELIO_06032
OG0002066	TCONS_00046853.p1	HELIO_08306
OG0002067	TCONS_00012901.p1	HELIO_05446
OG0002068	TCONS_00011296.p1, TCONS_00011273.p1	HELIO_11283
OG0002069	TCONS_00016808.p1	HELIO_09988
OG0002070	TCONS_00015699.p1	HELIO_01660
OG0002071	TCONS_00006179.p1	HELIO_02816
OG0002072	TCONS_00014373.p1	HELIO_09788
OG0002072	TCONS_00046000.p1	HELIO_02289
OG0002073	TCONS_00026684.p1	HELIO_09897
OG0002076	TCONS_00020196.p1	HELIO_08411
OG0002077	TCONS_00055941.p1	HELIO_03623
OG0002078	TCONS_00014129.p1	HELIO_07802
OG0002079	TCONS_00043335.p1	HELIO_08843
OG0002080	TCONS_00037400.p1, TCONS_00037399.p1	HELIO_05901
OG0002081	TCONS_00042932.p1	HELIO_08258
OG0002081	TCONS_00042927.p1	HELIO_08257
OG0002083	TCONS_00040192.p1, TCONS_00012299.p1	HELIO_07302, HELIO_07296
OG0002084	TCONS_00027488.p1, TCONS_00026209.p1, TCONS_00026576.p1	HELIO_09343
OG0002087	TCONS_00016257.p1	HELIO_10536, HELIO_09035
OG0002088	TCONS_00023919.p2	HELIO_05951, HELIO_01061
OG0002089	TCONS_00006732.p1	HELIO_08902
OG0002090	TCONS_00014219.p1	HELIO_05584
OG0002091	TCONS_00005208.p1, TCONS_00005207.p1	HELIO_01447
OG0002094	TCONS_00049467.p1	HELIO_05259, HELIO_04476
OG0002095	TCONS_00042605.p1	HELIO_04059, HELIO_00799
OG0002096	TCONS_00006797.p1, TCONS_00038941.p1	HELIO_10504
OG0002097	TCONS_00021590.p1	HELIO_00551
OG0002098	TCONS_00037499.p1, TCONS_00036367.p1, TCONS_00036368.p1, TCONS_00036167.p1	HELIO_10191
OG0002099	TCONS_00012044.p1	HELIO_12497
OG0002100	TCONS_00005530.p1	HELIO_04218, HELIO_04121, HELIO_01009
OG0002101	TCONS_00054289.p1	HELIO_03548
OG0002102	TCONS_00021480.p1	HELIO_06446
OG0002103	TCONS_00012029.p1	HELIO_08047
OG0002105	TCONS_00023242.p1	HELIO_06912
OG0002106	TCONS_00015164.p1, TCONS_00015165.p1	HELIO_06196
OG0002107	TCONS_00026918.p1	HELIO_03046
OG0002108	TCONS_00002654.p1	HELIO_01842
OG0002122	TCONS_00027841.p1	HELIO_06970, HELIO_05884
OG0002123	TCONS_00046235.p1	HELIO_11783
OG0002124	TCONS_00015538.p1, TCONS_00015539.p1	HELIO_07566
OG0002125	TCONS_00006001.p1	HELIO_03401
OG0002126	TCONS_00017547.p1	HELIO_02634
OG0002126	TCONS_00017545.p1, TCONS_00017546.p1	HELIO_09866
OG0002127	TCONS_00021347.p1	HELIO_05095, HELIO_08943
OG0002128	TCONS_00022935.p1	HELIO_09146, HELIO_11211
OG0002129	TCONS_00042981.p1	HELIO_00729
OG0002130	TCONS_00000887.p1	HELIO_11140
OG0002131	TCONS_00028419.p1	HELIO_00247, HELIO_08098
OG0002134	TCONS_00009356.p1	HELIO_10778
OG0002135	TCONS_00002121.p1	HELIO_00424
