Orthogroup	PFLAV	STRPU_ok
OG0000516	TCONS_00008150.p1, TCONS_00009366.p1	STRPU_13037, STRPU_13043, STRPU_13061, STRPU_13049, STRPU_13035, STRPU_12407, STRPU_13039, STRPU_13036, STRPU_13038, STRPU_13063, STRPU_25368
OG0000519	TCONS_00005130.p1	STRPU_02530, STRPU_15149
OG0000520	TCONS_00004595.p1	STRPU_15354
OG0000520	TCONS_00035177.p1, TCONS_00035175.p1	STRPU_02843, STRPU_02884, STRPU_02842
OG0000521	TCONS_00014430.p1, TCONS_00007432.p1	STRPU_08500
OG0000521	TCONS_00011900.p1, TCONS_00040878.p1	STRPU_20675
OG0000522	TCONS_00019381.p1, TCONS_00019380.p1, TCONS_00025944.p1	STRPU_09848
OG0000522	TCONS_00025880.p1	STRPU_09558
OG0000524	TCONS_00030250.p1	STRPU_04273
OG0000525	TCONS_00016658.p1	STRPU_19423
OG0000525	TCONS_00013078.p1	STRPU_08645, STRPU_08644
OG0000526	TCONS_00041894.p1	STRPU_05063, STRPU_05136
OG0000526	TCONS_00042136.p1, TCONS_00043491.p1	STRPU_20230
OG0000526	TCONS_00015113.p1	STRPU_20229, STRPU_19766
OG0000526	TCONS_00042832.p1	STRPU_05140, STRPU_05065, STRPU_05139, STRPU_05064
OG0000528	TCONS_00050473.p1	STRPU_10713
OG0000528	TCONS_00011667.p1	STRPU_21360
OG0000528	TCONS_00039151.p1, TCONS_00039158.p1	STRPU_23137
OG0000529	TCONS_00014944.p1	STRPU_19440
OG0000529	TCONS_00051513.p1	STRPU_00345, STRPU_11005
OG0000530	TCONS_00054317.p1	STRPU_19193
OG0000532	TCONS_00010386.p1	STRPU_20648, STRPU_20646, STRPU_20647
OG0000533	TCONS_00044819.p1, TCONS_00044820.p1, TCONS_00017734.p1, TCONS_00017733.p1, TCONS_00017732.p1	STRPU_16980, STRPU_17000, STRPU_17001
OG0000533	TCONS_00049670.p1	STRPU_08388, STRPU_08401, STRPU_08400, STRPU_08392, STRPU_08397, STRPU_08394, STRPU_08389, STRPU_08387, STRPU_08396, STRPU_08391, STRPU_08398, STRPU_08390, STRPU_08395
OG0000534	TCONS_00056562.p1	STRPU_00112, STRPU_13181
OG0000534	TCONS_00012237.p1	STRPU_01453, STRPU_08723
OG0000535	TCONS_00017649.p1, TCONS_00017615.p1, TCONS_00018400.p1	STRPU_07113
OG0000535	TCONS_00017619.p1, TCONS_00017655.p1, TCONS_00017650.p1, TCONS_00017616.p1, TCONS_00018399.p1, TCONS_00017019.p1, TCONS_00017021.p1, TCONS_00017017.p1	STRPU_00139, STRPU_22164, STRPU_22159
OG0000536	TCONS_00049181.p1, TCONS_00049164.p1, TCONS_00049190.p1, TCONS_00049178.p1, TCONS_00049162.p1, TCONS_00049163.p1, TCONS_00049165.p1, TCONS_00049192.p1, TCONS_00049193.p1, TCONS_00049168.p1, TCONS_00049191.p1, TCONS_00047840.p1, TCONS_00047829.p1	STRPU_22972, STRPU_23973, STRPU_23949, STRPU_23210, STRPU_23751, STRPU_23209, STRPU_22732, STRPU_22582, STRPU_22573, STRPU_22575, STRPU_22572, STRPU_22583, STRPU_22574
OG0000537	TCONS_00021934.p1	STRPU_06545, STRPU_06553
OG0000537	TCONS_00020895.p1	STRPU_06546
OG0000538	TCONS_00057157.p1	STRPU_13554
OG0000541	TCONS_00053110.p1	STRPU_08237
OG0000541	TCONS_00003725.p1, TCONS_00003028.p1, TCONS_00003156.p1, TCONS_00003155.p1, TCONS_00003720.p1	STRPU_18129, STRPU_24836, STRPU_20916, STRPU_13928, STRPU_13913, STRPU_05000, STRPU_12096
OG0000542	TCONS_00031701.p1	STRPU_05583, STRPU_05643
OG0000542	TCONS_00031702.p1	STRPU_21969
OG0000544	TCONS_00042715.p1	STRPU_05322
OG0000544	TCONS_00053426.p1	STRPU_01164, STRPU_18291
OG0000544	TCONS_00030309.p1	STRPU_04548
OG0000545	TCONS_00011122.p1	STRPU_21165, STRPU_21157
OG0000545	TCONS_00010058.p1	STRPU_07091, STRPU_21313
OG0000546	TCONS_00011435.p1, TCONS_00011434.p1	STRPU_21806
OG0000547	TCONS_00048152.p1, TCONS_00024937.p1, TCONS_00049475.p1	STRPU_22678, STRPU_21964, STRPU_01969, STRPU_22811
OG0000548	TCONS_00026418.p1, TCONS_00026417.p1	STRPU_10337
OG0000548	TCONS_00011838.p1	STRPU_20610
OG0000548	TCONS_00049725.p1	STRPU_22797, STRPU_01956
OG0000549	TCONS_00028444.p1, TCONS_00028445.p1, TCONS_00028447.p1	STRPU_26917
OG0000549	TCONS_00023197.p1, TCONS_00023330.p1	STRPU_12468, STRPU_12545
OG0000550	TCONS_00003629.p1	STRPU_25032
OG0000550	TCONS_00018437.p1	STRPU_24490
OG0000551	TCONS_00046148.p1	STRPU_07418, STRPU_07415, STRPU_07416, STRPU_07417
OG0000552	TCONS_00051707.p1	STRPU_01962, STRPU_22803
OG0000552	TCONS_00043405.p1	STRPU_05705
OG0000553	TCONS_00048336.p1	STRPU_23171
OG0000553	TCONS_00035272.p2, TCONS_00034957.p2	STRPU_03995, STRPU_03988
OG0000553	TCONS_00013171.p1	STRPU_09287
OG0000554	TCONS_00054892.p1	STRPU_16675, STRPU_16708
OG0000560	TCONS_00050536.p1, TCONS_00050533.p1, TCONS_00010531.p1, TCONS_00012199.p1	STRPU_20770
OG0000560	TCONS_00010924.p1	STRPU_20918, STRPU_20919, STRPU_01418, STRPU_23742
OG0000560	TCONS_00051476.p1	STRPU_10871
OG0000561	TCONS_00011481.p1, TCONS_00011480.p1	STRPU_21549
OG0000564	TCONS_00010212.p1	STRPU_21576, STRPU_00279
OG0000564	TCONS_00009860.p1, TCONS_00009806.p1	STRPU_20975
OG0000565	TCONS_00015264.p1, TCONS_00015263.p1, TCONS_00015261.p1, TCONS_00015265.p1, TCONS_00015272.p1, TCONS_00015266.p1, TCONS_00015267.p1, TCONS_00015270.p1, TCONS_00016348.p1, TCONS_00016346.p1, TCONS_00016347.p1, TCONS_00016344.p1, TCONS_00016345.p1, TCONS_00015274.p1, TCONS_00015821.p1, TCONS_00015820.p1, TCONS_00015823.p1	STRPU_12091, STRPU_12090, STRPU_26877
OG0000566	TCONS_00020313.p1	STRPU_22145
OG0000566	TCONS_00006656.p1	STRPU_14680
OG0000567	TCONS_00053726.p1, TCONS_00052633.p1, TCONS_00002536.p1	STRPU_20922, STRPU_20921
OG0000567	TCONS_00029665.p1	STRPU_26517
OG0000567	TCONS_00052701.p1	STRPU_18559
OG0000568	TCONS_00018921.p1, TCONS_00039383.p1, TCONS_00032287.p1	STRPU_26999
OG0000569	TCONS_00028617.p1	STRPU_27223
OG0000570	TCONS_00047873.p1	STRPU_23827, STRPU_23864
OG0000570	TCONS_00047871.p1	STRPU_23861, STRPU_23825, STRPU_23826, STRPU_23863
OG0000571	TCONS_00041203.p1	STRPU_10695
OG0000572	TCONS_00003540.p1	STRPU_21193
OG0000572	TCONS_00051108.p1, TCONS_00051073.p1	STRPU_11231, STRPU_11269
OG0000573	TCONS_00051396.p1	STRPU_11052, STRPU_00392
OG0000573	TCONS_00028054.p1	STRPU_27100, STRPU_27089
OG0000574	TCONS_00014265.p1	STRPU_09296
OG0000574	TCONS_00014282.p1	STRPU_08865, STRPU_00956
OG0000574	TCONS_00015177.p1	STRPU_00802, STRPU_19767
OG0000575	TCONS_00056676.p1, TCONS_00056668.p1	STRPU_15788
OG0000576	TCONS_00020537.p1	STRPU_23119
OG0000577	TCONS_00027784.p1, TCONS_00027783.p1	STRPU_17273, STRPU_17434, STRPU_11943, STRPU_11903, STRPU_11902, STRPU_11942, STRPU_01705, STRPU_16733, STRPU_01709, STRPU_16737, STRPU_16736, STRPU_01708, STRPU_17320, STRPU_17331, STRPU_17318, STRPU_22685, STRPU_22832
OG0000578	TCONS_00011983.p1	STRPU_21618
OG0000579	TCONS_00047924.p1, TCONS_00047936.p1	STRPU_23503
OG0000580	TCONS_00036517.p1	STRPU_12039, STRPU_01257, STRPU_12038
OG0000581	TCONS_00010068.p1	STRPU_21308
OG0000581	TCONS_00010067.p1	STRPU_21309
OG0000581	TCONS_00011411.p1	STRPU_21310
OG0000582	TCONS_00015865.p1	STRPU_19500
OG0000583	TCONS_00000895.p1	STRPU_17032, STRPU_01798
OG0000584	TCONS_00015392.p1, TCONS_00015416.p1	STRPU_19344, STRPU_19222
OG0000585	TCONS_00048622.p1	STRPU_22740, STRPU_01894
OG0000586	TCONS_00035934.p1	STRPU_11843
OG0000587	TCONS_00022545.p1	STRPU_06588, STRPU_06512
OG0000587	TCONS_00010544.p1	STRPU_21487, STRPU_21496
OG0000588	TCONS_00053411.p1	STRPU_00676, STRPU_18950
OG0000588	TCONS_00001171.p1	STRPU_17075
OG0000589	TCONS_00023963.p1	STRPU_13052
OG0000590	TCONS_00002842.p1, TCONS_00002855.p1	STRPU_25115
OG0000590	TCONS_00007322.p1	STRPU_25616
OG0000591	TCONS_00012323.p1	STRPU_08932
OG0000591	TCONS_00022884.p1	STRPU_06603
OG0000592	TCONS_00015543.p1	STRPU_16888
OG0000593	TCONS_00014283.p1	STRPU_09183, STRPU_02152
OG0000594	TCONS_00048592.p1	STRPU_23518
OG0000596	TCONS_00048933.p1	STRPU_00019
OG0000596	TCONS_00043763.p1, TCONS_00049763.p1, TCONS_00049767.p1	STRPU_01212, STRPU_25747, STRPU_05818, STRPU_05681, STRPU_05680, STRPU_03711, STRPU_05445, STRPU_05525, STRPU_05516, STRPU_05235, STRPU_05703
OG0000597	TCONS_00005133.p1	STRPU_14406
OG0000597	TCONS_00032508.p1	STRPU_22530
OG0000598	TCONS_00029191.p1, TCONS_00029187.p1, TCONS_00029189.p1, TCONS_00025983.p1	STRPU_26530, STRPU_26404, STRPU_26772
OG0000599	TCONS_00002219.p1	STRPU_26871
OG0000599	TCONS_00021697.p1, TCONS_00039482.p1, TCONS_00039476.p1, TCONS_00039475.p1, TCONS_00023624.p1, TCONS_00039481.p1, TCONS_00039474.p1, TCONS_00040477.p1, TCONS_00039477.p1	STRPU_01860, STRPU_03970
OG0000600	TCONS_00000259.p1	STRPU_18063
OG0000600	TCONS_00054647.p1	STRPU_00672, STRPU_18954
OG0000602	TCONS_00020864.p1	STRPU_06890, STRPU_06914
OG0000602	TCONS_00021886.p1	STRPU_06715
OG0000603	TCONS_00010667.p1	STRPU_00284, STRPU_21569
OG0000604	TCONS_00009810.p1	STRPU_20713
OG0000609	TCONS_00009827.p1	STRPU_24853
OG0000609	TCONS_00003985.p1	STRPU_24616
OG0000610	TCONS_00029610.p1	STRPU_27140, STRPU_27141
OG0000610	TCONS_00014966.p1	STRPU_19602
OG0000611	TCONS_00043712.p1	STRPU_05045, STRPU_05119
OG0000611	TCONS_00008633.p1	STRPU_26016
OG0000612	TCONS_00026134.p1	STRPU_09717, STRPU_09761
OG0000612	TCONS_00008817.p1	STRPU_26031
OG0000613	TCONS_00018679.p1, TCONS_00017693.p1	STRPU_24692, STRPU_24700
OG0000613	TCONS_00028346.p1	STRPU_26787
OG0000614	TCONS_00020710.p1	STRPU_25312
OG0000614	TCONS_00010741.p1	STRPU_21878
OG0000615	TCONS_00021814.p1	STRPU_06171
OG0000616	TCONS_00052324.p1, TCONS_00034261.p1	STRPU_03576
OG0000616	TCONS_00034263.p1	STRPU_03499
OG0000617	TCONS_00049433.p1	STRPU_22373
OG0000618	TCONS_00000406.p1	STRPU_17394, STRPU_17402
OG0000618	TCONS_00044638.p1	STRPU_07199
OG0000621	TCONS_00012165.p1, TCONS_00010938.p1, TCONS_00012167.p1, TCONS_00014550.p1, TCONS_00055459.p1, TCONS_00056637.p1, TCONS_00056639.p1, TCONS_00055460.p1	STRPU_20608, STRPU_20609
OG0000621	TCONS_00012156.p1, TCONS_00012161.p1, TCONS_00012160.p1, TCONS_00012162.p1	STRPU_17540, STRPU_17541
OG0000622	TCONS_00003001.p1, TCONS_00037282.p1, TCONS_00004059.p1, TCONS_00004122.p1	STRPU_17169, STRPU_04373
OG0000623	TCONS_00045077.p1	STRPU_07960, STRPU_07951
OG0000624	TCONS_00056401.p1	STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382
OG0000625	TCONS_00040416.p1	STRPU_03700, STRPU_02905
OG0000626	TCONS_00016980.p1	STRPU_24334
OG0000627	TCONS_00035285.p1	STRPU_03283, STRPU_03246
OG0000628	TCONS_00000408.p1	STRPU_17753
OG0000628	TCONS_00046680.p1	STRPU_07211
OG0000629	TCONS_00015400.p1	STRPU_19527
OG0000629	TCONS_00037355.p1	STRPU_11888, STRPU_11933
OG0000630	TCONS_00037387.p1, TCONS_00012461.p1, TCONS_00054617.p1, TCONS_00033395.p1, TCONS_00038903.p1, TCONS_00007709.p1, TCONS_00006976.p1	STRPU_23125
OG0000630	TCONS_00032231.p1, TCONS_00054363.p1, TCONS_00028305.p1, TCONS_00021059.p1, TCONS_00005956.p1, TCONS_00033252.p1, TCONS_00035156.p1, TCONS_00045203.p1, TCONS_00046288.p2	STRPU_16241, STRPU_07931, STRPU_15456, STRPU_21948, STRPU_03829, STRPU_09053, STRPU_06360, STRPU_06359, STRPU_01732
OG0000632	TCONS_00008403.p1	STRPU_17554, STRPU_04665
OG0000634	TCONS_00003886.p1	STRPU_00599
OG0000635	TCONS_00003185.p1, TCONS_00003186.p1, TCONS_00003189.p1, TCONS_00002553.p1	STRPU_25070
OG0000635	TCONS_00005140.p1, TCONS_00005141.p1, TCONS_00005139.p1	STRPU_17828
OG0000636	TCONS_00026316.p1	STRPU_09946
OG0000637	TCONS_00015012.p1	STRPU_20362
OG0000637	TCONS_00033852.p1	STRPU_19277
OG0000638	TCONS_00001975.p1, TCONS_00001985.p1, TCONS_00001981.p1, TCONS_00001979.p1, TCONS_00024926.p1, TCONS_00024991.p1, TCONS_00024919.p1, TCONS_00024987.p1, TCONS_00024990.p1, TCONS_00024994.p1, TCONS_00024996.p1, TCONS_00024929.p1, TCONS_00025000.p1, TCONS_00024999.p1, TCONS_00024939.p1, TCONS_00025015.p1, TCONS_00000813.p1, TCONS_00000815.p1, TCONS_00000830.p1, TCONS_00000811.p1, TCONS_00000808.p1, TCONS_00000827.p1, TCONS_00000816.p1, TCONS_00000807.p1, TCONS_00000822.p1, TCONS_00000810.p1, TCONS_00000806.p1, TCONS_00001282.p1	STRPU_17473, STRPU_17456, STRPU_16890, STRPU_23957, STRPU_17471, STRPU_17454, STRPU_17472, STRPU_17455, STRPU_23958, STRPU_23932, STRPU_14026, STRPU_17232
OG0000639	TCONS_00028238.p1	STRPU_27017
OG0000639	TCONS_00009320.p1	STRPU_25405
OG0000642	TCONS_00030948.p1	STRPU_04607, STRPU_04606, STRPU_04846
OG0000643	TCONS_00005337.p1	STRPU_14556
OG0000645	TCONS_00009435.p1	STRPU_25221
OG0000646	TCONS_00008685.p1	STRPU_25760
OG0000647	TCONS_00020958.p1	STRPU_06712
OG0000648	TCONS_00009291.p1	STRPU_00211
OG0000648	TCONS_00009289.p1	STRPU_25949, STRPU_00209
OG0000648	TCONS_00008067.p1	STRPU_25924
OG0000649	TCONS_00056979.p1	STRPU_02393, STRPU_13680, STRPU_13650, STRPU_02415
OG0000649	TCONS_00055726.p1, TCONS_00055727.p1, TCONS_00012037.p1, TCONS_00055655.p1, TCONS_00055728.p1, TCONS_00055725.p1, TCONS_00057271.p1, TCONS_00007234.p1, TCONS_00007197.p1	STRPU_00020, STRPU_13871, STRPU_13879
OG0000650	TCONS_00002876.p1	STRPU_24960
OG0000651	TCONS_00019574.p1	STRPU_22117
OG0000652	TCONS_00049243.p1	STRPU_21926
OG0000654	TCONS_00003642.p1	STRPU_25001
OG0000656	TCONS_00038760.p2, TCONS_00041366.p1	STRPU_14279
OG0000657	TCONS_00000969.p1	STRPU_17299, STRPU_17301
OG0000657	TCONS_00019777.p1	STRPU_22434
OG0000658	TCONS_00053518.p1	STRPU_18794
OG0000659	TCONS_00046784.p1, TCONS_00042759.p1, TCONS_00056402.p1, TCONS_00049312.p1, TCONS_00044275.p1, TCONS_00024742.p1, TCONS_00053449.p1, TCONS_00038642.p1, TCONS_00031128.p1, TCONS_00012765.p1, TCONS_00012025.p1, TCONS_00034668.p1, TCONS_00050744.p1, TCONS_00028082.p1, TCONS_00003130.p1, TCONS_00040674.p3, TCONS_00049833.p2, TCONS_00040155.p1, TCONS_00016715.p1	STRPU_00752, STRPU_20000, STRPU_23016
OG0000659	TCONS_00015639.p1, TCONS_00031782.p1, TCONS_00044828.p1, TCONS_00015035.p1, TCONS_00033115.p1, TCONS_00044810.p1, TCONS_00044811.p1, TCONS_00044492.p1, TCONS_00044494.p1, TCONS_00053488.p1	STRPU_25885
OG0000660	TCONS_00056935.p1	STRPU_13999
OG0000660	TCONS_00001169.p1	STRPU_02267, STRPU_17655
OG0000662	TCONS_00025890.p1	STRPU_09696, STRPU_09739
OG0000662	TCONS_00012593.p1	STRPU_08344
OG0000663	TCONS_00053215.p1	STRPU_19333
OG0000664	TCONS_00049409.p1	STRPU_23931
OG0000664	TCONS_00003405.p1, TCONS_00004385.p1	STRPU_24936
OG0000665	TCONS_00029643.p3	STRPU_26452
OG0000666	TCONS_00049104.p1	STRPU_22324
OG0000667	TCONS_00028375.p1, TCONS_00029479.p1, TCONS_00029274.p1, TCONS_00029273.p1, TCONS_00029268.p1, TCONS_00029272.p1	STRPU_26587, STRPU_26584, STRPU_26582, STRPU_26453, STRPU_26589, STRPU_27308
OG0000667	TCONS_00028230.p1	STRPU_26568
OG0000670	TCONS_00022803.p1, TCONS_00022414.p1	STRPU_06883
OG0000671	TCONS_00003740.p1	STRPU_24917
OG0000671	TCONS_00003734.p1, TCONS_00003736.p1, TCONS_00002801.p1	STRPU_24916
OG0000672	TCONS_00021249.p1, TCONS_00022408.p1	STRPU_06933
OG0000672	TCONS_00009740.p1	STRPU_20779
OG0000673	TCONS_00030652.p2	STRPU_23552
OG0000674	TCONS_00028994.p1	STRPU_26356
OG0000674	TCONS_00024122.p1	STRPU_12631
OG0000676	TCONS_00018626.p1	STRPU_24012
OG0000676	TCONS_00022372.p1	STRPU_06999
OG0000678	TCONS_00014311.p1	STRPU_08255
OG0000679	TCONS_00031735.p2, TCONS_00018892.p1, TCONS_00019019.p1, TCONS_00050877.p1, TCONS_00034265.p1, TCONS_00020604.p1, TCONS_00027282.p1, TCONS_00050857.p1, TCONS_00025349.p1, TCONS_00024791.p1, TCONS_00019000.p1, TCONS_00044463.p1, TCONS_00005117.p1, TCONS_00035587.p1, TCONS_00032912.p1, TCONS_00034371.p1, TCONS_00042689.p1, TCONS_00024948.p2, TCONS_00014913.p1, TCONS_00003590.p2, TCONS_00025206.p1, TCONS_00035390.p1, TCONS_00038641.p1, TCONS_00032781.p1, TCONS_00047247.p1, TCONS_00006911.p1, TCONS_00045428.p1, TCONS_00005887.p1, TCONS_00029134.p1, TCONS_00019097.p1, TCONS_00020996.p1, TCONS_00028337.p1, TCONS_00025875.p1	STRPU_26838
OG0000680	TCONS_00045613.p1	STRPU_08041
OG0000680	TCONS_00046773.p1, TCONS_00045611.p1, TCONS_00044700.p1	STRPU_07455, STRPU_07457, STRPU_07456, STRPU_07476
OG0000681	TCONS_00042950.p1	STRPU_05744
OG0000681	TCONS_00023435.p1	STRPU_12569, STRPU_12568
OG0000682	TCONS_00026219.p1	STRPU_09978, STRPU_09955
OG0000683	TCONS_00022902.p1	STRPU_06350
OG0000683	TCONS_00052646.p1	STRPU_18850
OG0000684	TCONS_00009346.p1	STRPU_25416
OG0000685	TCONS_00023333.p1, TCONS_00023203.p1	STRPU_08752, STRPU_01415, STRPU_12322
OG0000689	TCONS_00004551.p1, TCONS_00043621.p1	STRPU_07940, STRPU_19567, STRPU_15739, STRPU_11347, STRPU_03589
OG0000689	TCONS_00050395.p1, TCONS_00035169.p1, TCONS_00032680.p1, TCONS_00016484.p1, TCONS_00048820.p1, TCONS_00022069.p1, TCONS_00000348.p1, TCONS_00049692.p1, TCONS_00003521.p1, TCONS_00034102.p1, TCONS_00004339.p1	STRPU_14957, STRPU_02908, STRPU_17465, STRPU_04655
OG0000689	TCONS_00025710.p1, TCONS_00032328.p1	STRPU_03555, STRPU_24114
OG0000690	TCONS_00046093.p1	STRPU_08035
OG0000690	TCONS_00001720.p1	STRPU_17155
OG0000690	TCONS_00053238.p1	STRPU_18294, STRPU_01161
OG0000691	TCONS_00007126.p1	STRPU_25430
OG0000691	TCONS_00017529.p1	STRPU_24302
OG0000692	TCONS_00052734.p1	STRPU_19316, STRPU_01823
OG0000692	TCONS_00006462.p1, TCONS_00006453.p1, TCONS_00006460.p1	STRPU_20690, STRPU_24956, STRPU_15312
OG0000693	TCONS_00015338.p1	STRPU_19430, STRPU_19438
OG0000694	TCONS_00014772.p1	STRPU_19824, STRPU_19833, STRPU_19828, STRPU_19453, STRPU_19835, STRPU_19830, STRPU_19823, STRPU_19832, STRPU_19837, STRPU_19838, STRPU_19827, STRPU_19825, STRPU_19829, STRPU_19834, STRPU_19841, STRPU_19840, STRPU_19847, STRPU_19822
OG0000696	TCONS_00018845.p1	STRPU_24482
OG0000696	TCONS_00011598.p1	STRPU_21259
OG0000696	TCONS_00047236.p1	STRPU_10267, STRPU_23135
OG0000697	TCONS_00048562.p1	STRPU_22408
OG0000698	TCONS_00010307.p1, TCONS_00010310.p1, TCONS_00010318.p1, TCONS_00010312.p1, TCONS_00010317.p1	STRPU_21595
OG0000698	TCONS_00010306.p1	STRPU_21594
OG0000699	TCONS_00021274.p1	STRPU_06143, STRPU_06144
OG0000700	TCONS_00055915.p1, TCONS_00055909.p1	STRPU_16384, STRPU_16362
OG0000701	TCONS_00026249.p1, TCONS_00026244.p1, TCONS_00026245.p1, TCONS_00026250.p1	STRPU_09920, STRPU_09919
OG0000702	TCONS_00020216.p1	STRPU_23036, STRPU_00912
OG0000703	TCONS_00030196.p1	STRPU_04784
OG0000706	TCONS_00047273.p1	STRPU_23155
OG0000706	TCONS_00056928.p1	STRPU_11620, STRPU_01329
OG0000708	TCONS_00052744.p1	STRPU_18963, STRPU_18977
OG0000708	TCONS_00049295.p1	STRPU_00882, STRPU_23008
OG0000709	TCONS_00003484.p1	STRPU_20537
OG0000709	TCONS_00011621.p1	STRPU_21274, STRPU_21845
OG0000710	TCONS_00008170.p1, TCONS_00008171.p1	STRPU_25484
OG0000711	TCONS_00036664.p1, TCONS_00036685.p1	STRPU_12186
OG0000711	TCONS_00036548.p1	STRPU_11659
OG0000712	TCONS_00043112.p1	STRPU_05053, STRPU_05129
OG0000713	TCONS_00020883.p1	STRPU_06419, STRPU_06412, STRPU_06420, STRPU_06413, STRPU_12045, STRPU_01249, STRPU_18802, STRPU_00584, STRPU_07550, STRPU_23982, STRPU_23980, STRPU_06767
OG0000714	TCONS_00034320.p1, TCONS_00023021.p1, TCONS_00018942.p1, TCONS_00050458.p1, TCONS_00053387.p1	STRPU_10011, STRPU_18266, STRPU_02365
OG0000715	TCONS_00055218.p1	STRPU_13461
OG0000716	TCONS_00023851.p1, TCONS_00023852.p1, TCONS_00023842.p1, TCONS_00023843.p1, TCONS_00001491.p1	STRPU_17012
OG0000717	TCONS_00016080.p1	STRPU_19580
OG0000717	TCONS_00016081.p1	STRPU_19581
OG0000718	TCONS_00035589.p1	STRPU_04006, STRPU_04005
OG0000720	TCONS_00019702.p1, TCONS_00019718.p1	STRPU_22043
OG0000720	TCONS_00033144.p1	STRPU_22492, STRPU_22468, STRPU_22503, STRPU_22500, STRPU_22475, STRPU_22501
OG0000721	TCONS_00006398.p1	STRPU_14994, STRPU_14964
OG0000722	TCONS_00010249.p1	STRPU_21044
OG0000722	TCONS_00010253.p1	STRPU_20560
OG0000723	TCONS_00019859.p1, TCONS_00019858.p1	STRPU_22942, STRPU_22941, STRPU_22940, STRPU_22939
OG0000724	TCONS_00011523.p1	STRPU_21597
OG0000725	TCONS_00015059.p1	STRPU_19812, STRPU_00755
OG0000725	TCONS_00025265.p1	STRPU_12601
OG0000726	TCONS_00016601.p1	STRPU_13494
OG0000730	TCONS_00057273.p1	STRPU_13747, STRPU_01502
OG0000730	TCONS_00053817.p1	STRPU_18715
OG0000731	TCONS_00021358.p1	STRPU_06695
OG0000732	TCONS_00022768.p1	STRPU_06871
OG0000733	TCONS_00011607.p1	STRPU_21566
OG0000733	TCONS_00010891.p1	STRPU_20797
OG0000734	TCONS_00015907.p1	STRPU_20020
OG0000735	TCONS_00016800.p1	STRPU_24284
OG0000736	TCONS_00034778.p1, TCONS_00042089.p1, TCONS_00042090.p1, TCONS_00020624.p1	STRPU_21933, STRPU_07453, STRPU_07445
OG0000736	TCONS_00019278.p1	STRPU_22089
OG0000737	TCONS_00026738.p1, TCONS_00041553.p1, TCONS_00026739.p1	STRPU_09307
OG0000739	TCONS_00044632.p1, TCONS_00022936.p1, TCONS_00040310.p1, TCONS_00016923.p1, TCONS_00029075.p1, TCONS_00031509.p1, TCONS_00033004.p1, TCONS_00052353.p2, TCONS_00003524.p1, TCONS_00002122.p1, TCONS_00041907.p1, TCONS_00049643.p1, TCONS_00007760.p1, TCONS_00025913.p2, TCONS_00038150.p1, TCONS_00038497.p1, TCONS_00009552.p1, TCONS_00022728.p1, TCONS_00046135.p1	STRPU_24946
OG0000740	TCONS_00055839.p1	STRPU_13396, STRPU_13375
OG0000740	TCONS_00030552.p1	STRPU_04815
OG0000742	TCONS_00046716.p1, TCONS_00045385.p1, TCONS_00046005.p1, TCONS_00021056.p1	STRPU_06432
OG0000743	TCONS_00013173.p1	STRPU_08228
OG0000743	TCONS_00014370.p1	STRPU_08229
OG0000744	TCONS_00008825.p1	STRPU_25504, STRPU_25505, STRPU_25506
OG0000745	TCONS_00011567.p1, TCONS_00011565.p1	STRPU_20528
OG0000745	TCONS_00010173.p1	STRPU_20529
OG0000745	TCONS_00016076.p1	STRPU_19598
OG0000746	TCONS_00051236.p1	STRPU_02737, STRPU_02739, STRPU_02736
OG0000746	TCONS_00014182.p1	STRPU_20172, STRPU_20405
OG0000746	TCONS_00050079.p1	STRPU_20321, STRPU_20397
OG0000748	TCONS_00032693.p1, TCONS_00032043.p1, TCONS_00038828.p1, TCONS_00032688.p1, TCONS_00044395.p1, TCONS_00032676.p1, TCONS_00032054.p1, TCONS_00032683.p1, TCONS_00032044.p1, TCONS_00044385.p1, TCONS_00038827.p1, TCONS_00032692.p1, TCONS_00038855.p1, TCONS_00038825.p1	STRPU_22034
OG0000749	TCONS_00010786.p1	STRPU_21644, STRPU_21708
OG0000750	TCONS_00001870.p1	STRPU_21563
OG0000750	TCONS_00056013.p1, TCONS_00056012.p1, TCONS_00056014.p1, TCONS_00056015.p1, TCONS_00029982.p1, TCONS_00030742.p1	STRPU_04644, STRPU_04622
OG0000751	TCONS_00056206.p1	STRPU_13591, STRPU_01611
OG0000752	TCONS_00027586.p1	STRPU_10384
OG0000752	TCONS_00000980.p1	STRPU_17910
OG0000752	TCONS_00054248.p1	STRPU_19015
OG0000753	TCONS_00033131.p1	STRPU_23569
OG0000753	TCONS_00034978.p1	STRPU_03838
OG0000753	TCONS_00033130.p1	STRPU_23562
OG0000754	TCONS_00007992.p1	STRPU_25589
OG0000755	TCONS_00008247.p1	STRPU_26250
OG0000757	TCONS_00006887.p1, TCONS_00006876.p1	STRPU_14828
OG0000758	TCONS_00016783.p1	STRPU_24891
OG0000759	TCONS_00002581.p1	STRPU_25007
OG0000760	TCONS_00049569.p1	STRPU_01895, STRPU_22741
OG0000761	TCONS_00014693.p1	STRPU_19482
OG0000762	TCONS_00002922.p1	STRPU_24145
OG0000763	TCONS_00029111.p1	STRPU_26640
OG0000764	TCONS_00015937.p1	STRPU_19433, STRPU_19427
OG0000765	TCONS_00009967.p1	STRPU_20844, STRPU_20882
