Orthogroup	PFLAV	ORYLA
OG0000489	TCONS_00017175.p1	ORYLA05330, ORYLA05331, ORYLA01637, ORYLA00198, ORYLA04716, ORYLA14139, ORYLA01840
OG0000490	TCONS_00016246.p1	ORYLA02845, ORYLA13410, ORYLA00621, ORYLA16590, ORYLA01902, ORYLA06098, ORYLA18025
OG0000491	TCONS_00044061.p1	ORYLA18622, ORYLA19026, ORYLA04018, ORYLA03196
OG0000494	TCONS_00005711.p1, TCONS_00017975.p1	ORYLA04408, ORYLA01116, ORYLA17618, ORYLA04392, ORYLA17962
OG0000496	TCONS_00002699.p1	ORYLA06615
OG0000497	TCONS_00006015.p1	ORYLA02363, ORYLA03738, ORYLA04309
OG0000497	TCONS_00016143.p1	ORYLA02565, ORYLA13651
OG0000498	TCONS_00008734.p1	ORYLA12580, ORYLA01970, ORYLA20372, ORYLA16154, ORYLA12387, ORYLA15055
OG0000499	TCONS_00004484.p1	ORYLA18603, ORYLA18942
OG0000503	TCONS_00023137.p1	ORYLA17193, ORYLA12487, ORYLA15009
OG0000503	TCONS_00016415.p1	ORYLA14950
OG0000504	TCONS_00028051.p1	ORYLA09395, ORYLA05779, ORYLA02539, ORYLA06868, ORYLA12982, ORYLA12629
OG0000505	TCONS_00048589.p1, TCONS_00031917.p1, TCONS_00031941.p1	ORYLA13660, ORYLA07151, ORYLA02475, ORYLA17527, ORYLA14935, ORYLA01618
OG0000505	TCONS_00031940.p1	ORYLA14936
OG0000505	TCONS_00031914.p1	ORYLA18172
OG0000508	TCONS_00056880.p1, TCONS_00056893.p1	ORYLA08233, ORYLA02029
OG0000508	TCONS_00019601.p1	ORYLA10053
OG0000510	TCONS_00019767.p1, TCONS_00020826.p1	ORYLA16472, ORYLA08348, ORYLA17578, ORYLA02689, ORYLA01174
OG0000514	TCONS_00013334.p1	ORYLA05801, ORYLA17040, ORYLA17041, ORYLA00294, ORYLA16274
OG0000515	TCONS_00037550.p1	ORYLA07877
OG0000516	TCONS_00008150.p1	ORYLA07576, ORYLA04429, ORYLA03430
OG0000516	TCONS_00009366.p1	ORYLA07000
OG0000519	TCONS_00005130.p1	ORYLA19812, ORYLA02303
OG0000520	TCONS_00004595.p1	ORYLA02661, ORYLA16383
OG0000520	TCONS_00035177.p1	ORYLA05565, ORYLA01527, ORYLA03445
OG0000521	TCONS_00011900.p1, TCONS_00040878.p1	ORYLA03841, ORYLA03037, ORYLA10100, ORYLA04828, ORYLA04342, ORYLA07372
OG0000522	TCONS_00019381.p1, TCONS_00019380.p1, TCONS_00025944.p1, TCONS_00025880.p1, TCONS_00056298.p2, TCONS_00027495.p1	ORYLA20412, ORYLA00500
OG0000523	TCONS_00054597.p1	ORYLA05415
OG0000524	TCONS_00030250.p1	ORYLA04981, ORYLA08073
OG0000525	TCONS_00016658.p1	ORYLA06511, ORYLA02439
OG0000525	TCONS_00013078.p1	ORYLA07450, ORYLA07984, ORYLA17059
OG0000526	TCONS_00041894.p1, TCONS_00042136.p1, TCONS_00043491.p1, TCONS_00015113.p1, TCONS_00042832.p1	ORYLA04970
OG0000527	TCONS_00017774.p1	ORYLA06889, ORYLA13098, ORYLA16582, ORYLA00618
OG0000527	TCONS_00017773.p1	ORYLA17246, ORYLA02494
OG0000528	TCONS_00011667.p1	ORYLA10409, ORYLA03074, ORYLA07689, ORYLA04813
OG0000529	TCONS_00014944.p1	ORYLA12875
OG0000529	TCONS_00051513.p1	ORYLA05863, ORYLA01890, ORYLA04329
OG0000530	TCONS_00054317.p1	ORYLA10196, ORYLA13418, ORYLA20102, ORYLA06799
OG0000531	TCONS_00019301.p1	ORYLA06611, ORYLA09290, ORYLA09289, ORYLA09656, ORYLA08382, ORYLA08381
OG0000533	TCONS_00043637.p1, TCONS_00043607.p1, TCONS_00043636.p1, TCONS_00043608.p1, TCONS_00043633.p1, TCONS_00043606.p1, TCONS_00043635.p1	ORYLA03662, ORYLA09772
OG0000534	TCONS_00056562.p1	ORYLA19150, ORYLA15756, ORYLA09798, ORYLA08332, ORYLA16496
OG0000535	TCONS_00017649.p1, TCONS_00017615.p1, TCONS_00018400.p1, TCONS_00017619.p1, TCONS_00017655.p1, TCONS_00017650.p1, TCONS_00017616.p1, TCONS_00018399.p1, TCONS_00017019.p1, TCONS_00017021.p1, TCONS_00017017.p1	ORYLA01196, ORYLA00300, ORYLA13542
OG0000537	TCONS_00021934.p1	ORYLA07579, ORYLA09989
OG0000537	TCONS_00020895.p1	ORYLA07580, ORYLA09988
OG0000538	TCONS_00057157.p1	ORYLA09396, ORYLA13935, ORYLA08202, ORYLA08895, ORYLA08896, ORYLA06216
OG0000539	TCONS_00052835.p1, TCONS_00018008.p1, TCONS_00033489.p1, TCONS_00043510.p1, TCONS_00043508.p1, TCONS_00043509.p1, TCONS_00043512.p1, TCONS_00032536.p1, TCONS_00037601.p1, TCONS_00037602.p1, TCONS_00043206.p1, TCONS_00042619.p1, TCONS_00042621.p1, TCONS_00027120.p1, TCONS_00049699.p1, TCONS_00030132.p1, TCONS_00004873.p1, TCONS_00040997.p1, TCONS_00040982.p1, TCONS_00040990.p1, TCONS_00041003.p1, TCONS_00040989.p1, TCONS_00040988.p1, TCONS_00041002.p1	ORYLA08050
OG0000542	TCONS_00031702.p1	ORYLA02120
OG0000544	TCONS_00042715.p1	ORYLA03180, ORYLA04044
OG0000544	TCONS_00030309.p1	ORYLA18168
OG0000545	TCONS_00010058.p1	ORYLA04729, ORYLA19657, ORYLA04200, ORYLA10194, ORYLA03088
OG0000546	TCONS_00008901.p1, TCONS_00007684.p1, TCONS_00054150.p1, TCONS_00054189.p1, TCONS_00007686.p1	ORYLA06265, ORYLA11289, ORYLA14851
OG0000547	TCONS_00048685.p1	ORYLA15876
OG0000548	TCONS_00026417.p1	ORYLA01284, ORYLA02791, ORYLA17384, ORYLA00893
OG0000548	TCONS_00011838.p1	ORYLA11445, ORYLA04341
OG0000548	TCONS_00049725.p1	ORYLA13910, ORYLA20346, ORYLA15938
OG0000551	TCONS_00046148.p1	ORYLA15546
OG0000552	TCONS_00051707.p1	ORYLA02316
OG0000552	TCONS_00043405.p1	ORYLA19748
OG0000553	TCONS_00048336.p1	ORYLA11116
OG0000553	TCONS_00035272.p2, TCONS_00034957.p2	ORYLA04427, ORYLA04603, ORYLA05553, ORYLA05554
OG0000553	TCONS_00013171.p1	ORYLA16813, ORYLA16993, ORYLA16814, ORYLA19765
OG0000554	TCONS_00054892.p1	ORYLA05333, ORYLA11866, ORYLA02853, ORYLA17786, ORYLA19758, ORYLA19976, ORYLA11865
OG0000560	TCONS_00050536.p1, TCONS_00050533.p1, TCONS_00010531.p1, TCONS_00012199.p1, TCONS_00010924.p1, TCONS_00003272.p1, TCONS_00051476.p1	ORYLA04875
OG0000561	TCONS_00011481.p1, TCONS_00011480.p1	ORYLA10348, ORYLA11842
OG0000561	TCONS_00005060.p1, TCONS_00006305.p1	ORYLA11841, ORYLA01515
OG0000564	TCONS_00010212.p1	ORYLA03832, ORYLA03007, ORYLA12513, ORYLA10514, ORYLA11949
OG0000564	TCONS_00009860.p1	ORYLA10699, ORYLA11883, ORYLA05222, ORYLA00088
OG0000565	TCONS_00015264.p1, TCONS_00015263.p1, TCONS_00015261.p1, TCONS_00015265.p1, TCONS_00015272.p1, TCONS_00015266.p1, TCONS_00015267.p1, TCONS_00015270.p1, TCONS_00016348.p1, TCONS_00016346.p1, TCONS_00016347.p1, TCONS_00016344.p1, TCONS_00016345.p1, TCONS_00015274.p1, TCONS_00015821.p1, TCONS_00015820.p1, TCONS_00015823.p1	ORYLA05583, ORYLA05582
OG0000566	TCONS_00032759.p1, TCONS_00032760.p1	ORYLA20281
OG0000566	TCONS_00020313.p1	ORYLA14819
OG0000566	TCONS_00006656.p1	ORYLA04369
OG0000567	TCONS_00029665.p1, TCONS_00028027.p1	ORYLA12167
OG0000567	TCONS_00052701.p1	ORYLA12905
OG0000570	TCONS_00047873.p1, TCONS_00047871.p1	ORYLA10850, ORYLA08171, ORYLA16666, ORYLA16667, ORYLA13899
OG0000572	TCONS_00003540.p1	ORYLA08145, ORYLA10185, ORYLA07690
OG0000572	TCONS_00051108.p1, TCONS_00051073.p1	ORYLA13763, ORYLA15650
OG0000573	TCONS_00051396.p1	ORYLA13057, ORYLA13843, ORYLA04228
OG0000573	TCONS_00028054.p1	ORYLA12607, ORYLA14820
OG0000574	TCONS_00014282.p1	ORYLA16287, ORYLA08280
OG0000574	TCONS_00015177.p1	ORYLA00058
OG0000575	TCONS_00056676.p1, TCONS_00056668.p1	ORYLA17931, ORYLA02623, ORYLA01132, ORYLA00665, ORYLA06768, ORYLA08996, ORYLA08583, ORYLA09811
OG0000576	TCONS_00020537.p1	ORYLA13924, ORYLA15981, ORYLA08396, ORYLA05305, ORYLA13808, ORYLA15873
OG0000578	TCONS_00011983.p1	ORYLA07686, ORYLA04727, ORYLA10429
OG0000579	TCONS_00047924.p1, TCONS_00047936.p1	ORYLA11089, ORYLA20327, ORYLA19001, ORYLA13906, ORYLA15480
OG0000580	TCONS_00036517.p1	ORYLA12110, ORYLA14690
OG0000581	TCONS_00010068.p1	ORYLA10424
OG0000581	TCONS_00010067.p1	ORYLA04860, ORYLA10423
OG0000581	TCONS_00011411.p1	ORYLA10422
OG0000582	TCONS_00015865.p1	ORYLA00146, ORYLA06509, ORYLA02435, ORYLA18131, ORYLA06109, ORYLA01735, ORYLA18132
OG0000583	TCONS_00000895.p1, TCONS_00000896.p1	ORYLA00997, ORYLA00998, ORYLA03929, ORYLA09564, ORYLA08581, ORYLA10274, ORYLA02043, ORYLA05980
OG0000584	TCONS_00053742.p1, TCONS_00053894.p1, TCONS_00052779.p1, TCONS_00053893.p1, TCONS_00052780.p1, TCONS_00052781.p1, TCONS_00053892.p1, TCONS_00053891.p1, TCONS_00016434.p1, TCONS_00016431.p1, TCONS_00016445.p1	ORYLA18770
OG0000587	TCONS_00022545.p1	ORYLA03518, ORYLA06908, ORYLA07631, ORYLA13556, ORYLA13555, ORYLA12215
OG0000587	TCONS_00010544.p1	ORYLA03397
OG0000588	TCONS_00053411.p1	ORYLA16614, ORYLA00870, ORYLA06281, ORYLA02480, ORYLA17646
OG0000588	TCONS_00001171.p1	ORYLA04266
OG0000589	TCONS_00023963.p1	ORYLA14568, ORYLA14571, ORYLA14570, ORYLA14572, ORYLA14569, ORYLA11091, ORYLA15797, ORYLA14019, ORYLA14732, ORYLA14730, ORYLA14731
OG0000590	TCONS_00002842.p1, TCONS_00002855.p1	ORYLA06142, ORYLA02148, ORYLA16465
OG0000590	TCONS_00007322.p1	ORYLA06302, ORYLA06303, ORYLA14008
OG0000591	TCONS_00012323.p1	ORYLA16935, ORYLA00569
OG0000591	TCONS_00022888.p1	ORYLA03099
OG0000592	TCONS_00015543.p1	ORYLA11854
OG0000592	TCONS_00039411.p1, TCONS_00039412.p1, TCONS_00039413.p1, TCONS_00039414.p1	ORYLA04227
OG0000593	TCONS_00014283.p1	ORYLA16513, ORYLA16679, ORYLA00726
OG0000593	TCONS_00008464.p1	ORYLA12884, ORYLA15051, ORYLA12474, ORYLA13360, ORYLA15847, ORYLA14301
OG0000594	TCONS_00048592.p1	ORYLA14067, ORYLA14715
OG0000597	TCONS_00005133.p1	ORYLA07402, ORYLA04005, ORYLA16364, ORYLA17588, ORYLA02653
OG0000597	TCONS_00032508.p1	ORYLA12151, ORYLA19873, ORYLA00446
OG0000600	TCONS_00000259.p1	ORYLA11563, ORYLA19470, ORYLA00993
OG0000602	TCONS_00020864.p1	ORYLA01432, ORYLA06917, ORYLA13271
OG0000602	TCONS_00021886.p1	ORYLA06916, ORYLA13270, ORYLA00924, ORYLA01431
OG0000603	TCONS_00010667.p1	ORYLA04140, ORYLA10165, ORYLA11389, ORYLA08141, ORYLA07667
OG0000607	TCONS_00036408.p1	ORYLA14856, ORYLA11191, ORYLA15995
OG0000608	TCONS_00041690.p1	ORYLA16986
OG0000609	TCONS_00009827.p1	ORYLA10455
OG0000609	TCONS_00003985.p1	ORYLA08612, ORYLA08611
OG0000610	TCONS_00029610.p1	ORYLA05771, ORYLA05770, ORYLA12672, ORYLA00338
OG0000610	TCONS_00014966.p1	ORYLA06377, ORYLA18048
OG0000611	TCONS_00008633.p1	ORYLA12728
OG0000612	TCONS_00026134.p1	ORYLA07338, ORYLA04935, ORYLA08129, ORYLA02945, ORYLA18740, ORYLA19604
OG0000612	TCONS_00008817.p1	ORYLA15846
OG0000613	TCONS_00028346.p1	ORYLA17655, ORYLA18374
OG0000614	TCONS_00010741.p1	ORYLA10528
OG0000615	TCONS_00021814.p1	ORYLA08744, ORYLA09427, ORYLA04229, ORYLA08832, ORYLA10204, ORYLA12415, ORYLA01393
OG0000616	TCONS_00052324.p1, TCONS_00034261.p1	ORYLA05919
OG0000616	TCONS_00034263.p1	ORYLA03438
OG0000617	TCONS_00049433.p1	ORYLA14714
OG0000618	TCONS_00000406.p1	ORYLA05179
OG0000619	TCONS_00020865.p1	ORYLA07678, ORYLA08629, ORYLA09912, ORYLA09913, ORYLA03419
OG0000620	TCONS_00029053.p1, TCONS_00029054.p1, TCONS_00029052.p1	ORYLA19434
OG0000621	TCONS_00012156.p1, TCONS_00012161.p1, TCONS_00012160.p1, TCONS_00012162.p1	ORYLA04157, ORYLA09042
OG0000623	TCONS_00045077.p1	ORYLA04745
OG0000623	TCONS_00014399.p1	ORYLA00079, ORYLA17052, ORYLA00793, ORYLA17008
OG0000624	TCONS_00056401.p1	ORYLA17149, ORYLA17995, ORYLA09867
OG0000625	TCONS_00040416.p1	ORYLA03290, ORYLA03289, ORYLA19775, ORYLA03209, ORYLA04314, ORYLA04313, ORYLA03210, ORYLA03288
OG0000626	TCONS_00016980.p1	ORYLA02187, ORYLA11781, ORYLA19853, ORYLA16067
OG0000627	TCONS_00035285.p1	ORYLA03674, ORYLA06171, ORYLA09126, ORYLA20443
OG0000628	TCONS_00000408.p1	ORYLA13552, ORYLA05950, ORYLA12221
OG0000628	TCONS_00046680.p1	ORYLA15555, ORYLA15554, ORYLA05695
OG0000629	TCONS_00015400.p1	ORYLA12592
OG0000629	TCONS_00037102.p1	ORYLA15239, ORYLA20015, ORYLA11198, ORYLA15360
OG0000634	TCONS_00044941.p1, TCONS_00003887.p1, TCONS_00029471.p1, TCONS_00003886.p1	ORYLA14177
OG0000635	TCONS_00003185.p1, TCONS_00003186.p1, TCONS_00003189.p1, TCONS_00002553.p1	ORYLA00054, ORYLA17095
OG0000636	TCONS_00026316.p1	ORYLA19416, ORYLA01336, ORYLA03947, ORYLA03948, ORYLA05255, ORYLA07991
OG0000637	TCONS_00015012.p1	ORYLA02746
OG0000637	TCONS_00010073.p1	ORYLA16896, ORYLA00139
OG0000639	TCONS_00028238.p1	ORYLA02529
OG0000639	TCONS_00009320.p1	ORYLA15265, ORYLA08926, ORYLA13977, ORYLA15421
OG0000642	TCONS_00030948.p1	ORYLA07221, ORYLA00442, ORYLA00566
OG0000643	TCONS_00054014.p1	ORYLA03009, ORYLA10818
OG0000643	TCONS_00005337.p1	ORYLA17539, ORYLA02340, ORYLA04587
OG0000644	TCONS_00050489.p1, TCONS_00007243.p1, TCONS_00007242.p1, TCONS_00007852.p1, TCONS_00009059.p1, TCONS_00008549.p1, TCONS_00008551.p1, TCONS_00006554.p1	ORYLA07500, ORYLA10781, ORYLA10780, ORYLA10782, ORYLA14002, ORYLA19787
OG0000645	TCONS_00009435.p1	ORYLA12725, ORYLA15007
OG0000645	TCONS_00020836.p1	ORYLA00407
OG0000646	TCONS_00008685.p1	ORYLA07488, ORYLA05442, ORYLA01675
OG0000647	TCONS_00023134.p1	ORYLA00414, ORYLA05088, ORYLA05089
OG0000648	TCONS_00009291.p1	ORYLA08869
OG0000648	TCONS_00008067.p1	ORYLA06524, ORYLA12473, ORYLA12472
OG0000649	TCONS_00056979.p1, TCONS_00055726.p1, TCONS_00055727.p1, TCONS_00012037.p1, TCONS_00055655.p1, TCONS_00055728.p1, TCONS_00055725.p1, TCONS_00057271.p1, TCONS_00007234.p1, TCONS_00007197.p1	ORYLA13751, ORYLA15737, ORYLA02071
OG0000651	TCONS_00019574.p1	ORYLA16106, ORYLA14377, ORYLA06160
OG0000654	TCONS_00003642.p1	ORYLA15971, ORYLA15711, ORYLA09217, ORYLA16426, ORYLA08809
OG0000657	TCONS_00019776.p1	ORYLA17525
OG0000657	TCONS_00019778.p1	ORYLA17523, ORYLA17524, ORYLA12065
OG0000660	TCONS_00056935.p1	ORYLA09622, ORYLA19737
OG0000660	TCONS_00001169.p1	ORYLA17770, ORYLA03243
OG0000662	TCONS_00025890.p1	ORYLA20494
OG0000662	TCONS_00012593.p1	ORYLA17182, ORYLA07752, ORYLA17006
OG0000664	TCONS_00049409.p1	ORYLA15831, ORYLA14755, ORYLA10857, ORYLA14234
OG0000665	TCONS_00028513.p1, TCONS_00028512.p1, TCONS_00029643.p3	ORYLA12410, ORYLA17696, ORYLA05725, ORYLA01532, ORYLA14102
OG0000666	TCONS_00049104.p1	ORYLA15723
OG0000667	TCONS_00015946.p1, TCONS_00028218.p1, TCONS_00028375.p1, TCONS_00029479.p1, TCONS_00029274.p1, TCONS_00029273.p1, TCONS_00029268.p1, TCONS_00029272.p1, TCONS_00029235.p1, TCONS_00029231.p1, TCONS_00029232.p1, TCONS_00028216.p1, TCONS_00028532.p1, TCONS_00028533.p1, TCONS_00028219.p1, TCONS_00018520.p1, TCONS_00018521.p1, TCONS_00029108.p1, TCONS_00029107.p1, TCONS_00028416.p1, TCONS_00028230.p1	ORYLA19371, ORYLA04668
OG0000670	TCONS_00022803.p1, TCONS_00022414.p1	ORYLA04233, ORYLA00968, ORYLA06340, ORYLA19136, ORYLA19831, ORYLA13503
OG0000671	TCONS_00003734.p1, TCONS_00003736.p1, TCONS_00002801.p1	ORYLA16201, ORYLA15719, ORYLA15720, ORYLA13739, ORYLA13700, ORYLA13824, ORYLA11265, ORYLA14680
OG0000672	TCONS_00021249.p1, TCONS_00022408.p1	ORYLA06583, ORYLA07641
OG0000672	TCONS_00009740.p1	ORYLA19020
OG0000674	TCONS_00028994.p1	ORYLA05775, ORYLA18358
OG0000674	TCONS_00024122.p1	ORYLA10869, ORYLA15085, ORYLA19997
OG0000676	TCONS_00018626.p1	ORYLA19352
OG0000676	TCONS_00022372.p1	ORYLA06347, ORYLA07256, ORYLA08627, ORYLA09910
OG0000677	TCONS_00010592.p1, TCONS_00010593.p1, TCONS_00010595.p1	ORYLA02962, ORYLA18377, ORYLA11497
OG0000680	TCONS_00045613.p1	ORYLA03909, ORYLA06287, ORYLA15087
OG0000680	TCONS_00046773.p1, TCONS_00045611.p1, TCONS_00044700.p1	ORYLA18896
OG0000681	TCONS_00042950.p1	ORYLA00168, ORYLA00958
OG0000681	TCONS_00023435.p1	ORYLA15125
OG0000682	TCONS_00026219.p1, TCONS_00026236.p1, TCONS_00026223.p1, TCONS_00026230.p1, TCONS_00026234.p1, TCONS_00026233.p1, TCONS_00026243.p1, TCONS_00026248.p1, TCONS_00026220.p1	ORYLA04948, ORYLA00891, ORYLA02515
OG0000683	TCONS_00022902.p1	ORYLA19477
OG0000683	TCONS_00052646.p1	ORYLA16618, ORYLA00863, ORYLA07013, ORYLA13074
OG0000684	TCONS_00009346.p1	ORYLA15561, ORYLA06293, ORYLA04619
OG0000685	TCONS_00023333.p1, TCONS_00023203.p1	ORYLA16348, ORYLA07971, ORYLA12013, ORYLA14407, ORYLA11185
OG0000690	TCONS_00046093.p1	ORYLA02247, ORYLA10616, ORYLA11941
OG0000690	TCONS_00001720.p1	ORYLA07589
OG0000690	TCONS_00053238.p1	ORYLA01395
OG0000691	TCONS_00007126.p1	ORYLA12446, ORYLA07129, ORYLA15301
OG0000691	TCONS_00017529.p1	ORYLA11980, ORYLA02254, ORYLA10333, ORYLA15419
OG0000692	TCONS_00052734.p1	ORYLA04625
OG0000693	TCONS_00015338.p1	ORYLA02446
OG0000694	TCONS_00014772.p1	ORYLA12542, ORYLA12528, ORYLA11581, ORYLA01504, ORYLA17428
OG0000695	TCONS_00048840.p1, TCONS_00048837.p1, TCONS_00048836.p1, TCONS_00048839.p1, TCONS_00002666.p1, TCONS_00045598.p1, TCONS_00026763.p1	ORYLA11337, ORYLA10653, ORYLA03016, ORYLA03487, ORYLA03272, ORYLA07364, ORYLA10811, ORYLA11897
OG0000696	TCONS_00018845.p1	ORYLA11558
OG0000696	TCONS_00047236.p1	ORYLA20017
OG0000697	TCONS_00048562.p1	ORYLA11027, ORYLA15671, ORYLA14169, ORYLA16050, ORYLA19221, ORYLA14074, ORYLA20196
OG0000698	TCONS_00010307.p1, TCONS_00010310.p1, TCONS_00010318.p1, TCONS_00010312.p1, TCONS_00010317.p1	ORYLA19531
OG0000698	TCONS_00010306.p1	ORYLA01040, ORYLA11831, ORYLA10489, ORYLA11830
OG0000699	TCONS_00021271.p1	ORYLA04436, ORYLA04234, ORYLA04435
OG0000700	TCONS_00055915.p1, TCONS_00055909.p1	ORYLA14865
OG0000701	TCONS_00026249.p1, TCONS_00026244.p1, TCONS_00026245.p1, TCONS_00026250.p1	ORYLA19420, ORYLA12504, ORYLA00020, ORYLA12503, ORYLA17945, ORYLA17338
OG0000702	TCONS_00020216.p1	ORYLA06859, ORYLA13007, ORYLA02981, ORYLA14812, ORYLA12416
OG0000703	TCONS_00030196.p1	ORYLA18919, ORYLA10647, ORYLA20496, ORYLA20497
OG0000706	TCONS_00047273.p1	ORYLA16017, ORYLA14235
OG0000708	TCONS_00052744.p1	ORYLA08879
OG0000708	TCONS_00049295.p1	ORYLA10826, ORYLA20261, ORYLA20260
OG0000709	TCONS_00003484.p1	ORYLA00220, ORYLA07658, ORYLA12732, ORYLA04881
OG0000710	TCONS_00008170.p1, TCONS_00008171.p1	ORYLA09559, ORYLA01462, ORYLA01950, ORYLA05993
OG0000711	TCONS_00037709.p1	ORYLA11208
OG0000711	TCONS_00036664.p1, TCONS_00036685.p1	ORYLA14841, ORYLA12753, ORYLA14544
OG0000711	TCONS_00036548.p1	ORYLA18961, ORYLA11207
OG0000712	TCONS_00043112.p1, TCONS_00051037.p1, TCONS_00052059.p1, TCONS_00050961.p1, TCONS_00050972.p1, TCONS_00043106.p1	ORYLA01351, ORYLA01350, ORYLA01365, ORYLA03140, ORYLA00172, ORYLA20433
OG0000713	TCONS_00020883.p1	ORYLA07467, ORYLA04219, ORYLA08824
OG0000715	TCONS_00055218.p1	ORYLA09817, ORYLA12236, ORYLA15759, ORYLA14371, ORYLA01682, ORYLA05499
OG0000716	TCONS_00023851.p1, TCONS_00023852.p1, TCONS_00023842.p1, TCONS_00023843.p1, TCONS_00001491.p1	ORYLA09354, ORYLA09353, ORYLA11636, ORYLA05971
OG0000717	TCONS_00016081.p1	ORYLA06102
OG0000718	TCONS_00035589.p1	ORYLA08597, ORYLA08598, ORYLA18922, ORYLA01925, ORYLA05898, ORYLA06234
OG0000720	TCONS_00019702.p1, TCONS_00019718.p1	ORYLA02961, ORYLA19803, ORYLA14893
OG0000721	TCONS_00006398.p1	ORYLA03998, ORYLA17258
OG0000721	TCONS_00000729.p1	ORYLA01361, ORYLA04295, ORYLA09422, ORYLA08766, ORYLA11451, ORYLA10770
OG0000722	TCONS_00010253.p1	ORYLA10531, ORYLA11915, ORYLA04899, ORYLA20049, ORYLA19840, ORYLA11178, ORYLA15078, ORYLA15212
OG0000725	TCONS_00015059.p1	ORYLA12897
OG0000725	TCONS_00023276.p1	ORYLA10995, ORYLA14609, ORYLA12356
OG0000725	TCONS_00025265.p1	ORYLA14785
OG0000726	TCONS_00016601.p1	ORYLA08613, ORYLA20148
OG0000730	TCONS_00056912.p1	ORYLA14344, ORYLA09687
OG0000731	TCONS_00021358.p1	ORYLA04194, ORYLA09639, ORYLA07708, ORYLA07707
OG0000732	TCONS_00022768.p1	ORYLA12890, ORYLA12891
OG0000732	TCONS_00053142.p1	ORYLA17078, ORYLA17079, ORYLA00276, ORYLA13246
OG0000733	TCONS_00011607.p1	ORYLA10736, ORYLA07377, ORYLA11454
OG0000733	TCONS_00010891.p1	ORYLA04800, ORYLA10355, ORYLA11839
OG0000734	TCONS_00015907.p1	ORYLA02564, ORYLA06887, ORYLA13266
OG0000735	TCONS_00016800.p1	ORYLA11819, ORYLA05525, ORYLA05523, ORYLA05524, ORYLA05373, ORYLA10363
OG0000736	TCONS_00034778.p1, TCONS_00042089.p1, TCONS_00042090.p1, TCONS_00020624.p1	ORYLA05420, ORYLA15781
OG0000736	TCONS_00019278.p1	ORYLA06602, ORYLA09862, ORYLA09293
OG0000740	TCONS_00055839.p1	ORYLA16089, ORYLA05536
OG0000740	TCONS_00031055.p1	ORYLA17478
OG0000741	TCONS_00036046.p1, TCONS_00035779.p1, TCONS_00054446.p1, TCONS_00029896.p1	ORYLA20041
OG0000743	TCONS_00013173.p1	ORYLA00778, ORYLA05798, ORYLA00731
OG0000743	TCONS_00014370.p1	ORYLA00777, ORYLA00730, ORYLA16675
OG0000744	TCONS_00008825.p1	ORYLA06262, ORYLA06263, ORYLA07597, ORYLA09281, ORYLA07131
OG0000745	TCONS_00016076.p1	ORYLA04864
OG0000746	TCONS_00014182.p1	ORYLA16580, ORYLA00617
OG0000746	TCONS_00021275.p1	ORYLA17031
OG0000746	TCONS_00050079.p1	ORYLA11534
OG0000748	TCONS_00032693.p1, TCONS_00032043.p1, TCONS_00038828.p1, TCONS_00032688.p1, TCONS_00044395.p1, TCONS_00032676.p1, TCONS_00032054.p1, TCONS_00032683.p1, TCONS_00032044.p1, TCONS_00044385.p1, TCONS_00038827.p1, TCONS_00032692.p1, TCONS_00038855.p1, TCONS_00038825.p1	ORYLA17154
OG0000749	TCONS_00010786.p1	ORYLA07541, ORYLA05251, ORYLA10702
OG0000750	TCONS_00001870.p1	ORYLA10521
OG0000750	TCONS_00056013.p1, TCONS_00056012.p1, TCONS_00056014.p1, TCONS_00056015.p1	ORYLA01307
OG0000751	TCONS_00056206.p1	ORYLA01802, ORYLA10300, ORYLA09790
OG0000751	TCONS_00021695.p1	ORYLA06872
OG0000752	TCONS_00027586.p1	ORYLA05301
OG0000752	TCONS_00000980.p1	ORYLA04164
OG0000752	TCONS_00054248.p1	ORYLA06659
OG0000753	TCONS_00033131.p1	ORYLA12199
OG0000753	TCONS_00034978.p1	ORYLA15815, ORYLA03548, ORYLA04553
OG0000755	TCONS_00008247.p1	ORYLA06747, ORYLA12885, ORYLA20285, ORYLA05462, ORYLA01558
OG0000756	TCONS_00012931.p1, TCONS_00012932.p1	ORYLA08677
OG0000757	TCONS_00006887.p1, TCONS_00006876.p1	ORYLA18438
OG0000757	TCONS_00057276.p1	ORYLA08503
OG0000758	TCONS_00016783.p1	ORYLA10334, ORYLA11982, ORYLA10388
OG0000759	TCONS_00002581.p1	ORYLA09820, ORYLA08624, ORYLA09344, ORYLA06968, ORYLA16111, ORYLA09359, ORYLA08392, ORYLA09358
OG0000760	TCONS_00049569.p1	ORYLA11056, ORYLA11057, ORYLA15061, ORYLA13778, ORYLA15825
OG0000761	TCONS_00014693.p1	ORYLA02885, ORYLA00688, ORYLA13190
OG0000762	TCONS_00002922.p1	ORYLA13918, ORYLA09624, ORYLA07099
OG0000763	TCONS_00029111.p1	ORYLA05751, ORYLA02707, ORYLA06579, ORYLA13087, ORYLA01548, ORYLA05555
OG0000764	TCONS_00015937.p1	ORYLA06275
OG0000765	TCONS_00009967.p1	ORYLA06881, ORYLA17894, ORYLA19781
OG0000766	TCONS_00028822.p1, TCONS_00032747.p1	ORYLA19966, ORYLA06092, ORYLA02010, ORYLA12914
OG0000767	TCONS_00011537.p1	ORYLA10195, ORYLA03013, ORYLA03012, ORYLA11685, ORYLA11686
