Orthogroup	PFLAV	XENTR
OG0001358	TCONS_00001804.p1	XENTR12813, XENTR14180, XENTR08002
OG0001359	TCONS_00028861.p1	XENTR04346, XENTR10433, XENTR08085, XENTR18085
OG0001360	TCONS_00031072.p1, TCONS_00030296.p1	XENTR05571
OG0001361	TCONS_00036862.p1	XENTR11816, XENTR11817, XENTR17007
OG0001362	TCONS_00013164.p1	XENTR09103
OG0001363	TCONS_00016669.p1	XENTR09917, XENTR06150
OG0001364	TCONS_00051517.p1	XENTR17966, XENTR03257
OG0001365	TCONS_00042304.p1, TCONS_00042253.p1	XENTR03966, XENTR05559
OG0001366	TCONS_00055569.p1	XENTR03370
OG0001367	TCONS_00016768.p1	XENTR02449, XENTR12179, XENTR12890
OG0001368	TCONS_00011577.p1	XENTR09946, XENTR11688
OG0001369	TCONS_00048332.p1	XENTR07049, XENTR14549, XENTR14550, XENTR10107
OG0001370	TCONS_00019682.p1, TCONS_00019683.p1	XENTR01446
OG0001370	TCONS_00057094.p1, TCONS_00057111.p1	XENTR09409
OG0001371	TCONS_00012767.p1, TCONS_00012769.p1, TCONS_00012770.p1	XENTR09788
OG0001372	TCONS_00054675.p1, TCONS_00054608.p1	XENTR17215
OG0001373	TCONS_00014401.p1	XENTR01826, XENTR09130, XENTR04806
OG0001374	TCONS_00031942.p1, TCONS_00031918.p1, TCONS_00031943.p1	XENTR15855, XENTR14140
OG0001375	TCONS_00045948.p1	XENTR05015
OG0001375	TCONS_00044703.p1	XENTR07997, XENTR12997
OG0001376	TCONS_00018825.p1	XENTR13691, XENTR14498, XENTR07143
OG0001377	TCONS_00027252.p1	XENTR07904, XENTR16306
OG0001378	TCONS_00027073.p1	XENTR01985, XENTR01998, XENTR11085, XENTR12484
OG0001379	TCONS_00021662.p1	XENTR05934
OG0001380	TCONS_00043303.p1	XENTR13793, XENTR03477, XENTR03478
OG0001381	TCONS_00029211.p1	XENTR15731, XENTR09312, XENTR06992
OG0001384	TCONS_00021606.p1	XENTR06196, XENTR07238
OG0001386	TCONS_00003437.p1	XENTR17191, XENTR01734
OG0001387	TCONS_00027369.p1	XENTR00111, XENTR05202
OG0001388	TCONS_00028259.p1	XENTR06312, XENTR11586, XENTR11585
OG0001389	TCONS_00043368.p1	XENTR05255, XENTR05190, XENTR01018, XENTR09739
OG0001395	TCONS_00001269.p1	XENTR05456, XENTR16923, XENTR11578, XENTR07687
OG0001397	TCONS_00027541.p1	XENTR17141, XENTR17665
OG0001397	TCONS_00027564.p1	XENTR11843
OG0001399	TCONS_00022398.p1	XENTR06193, XENTR06192
OG0001399	TCONS_00007181.p1	XENTR02498, XENTR09890
OG0001400	TCONS_00003167.p1	XENTR07182, XENTR03349, XENTR03348
OG0001402	TCONS_00005726.p1	XENTR04534, XENTR14904, XENTR04036
OG0001403	TCONS_00002237.p1	XENTR06529, XENTR17701, XENTR10933
OG0001404	TCONS_00050590.p1	XENTR10088
OG0001405	TCONS_00007646.p1	XENTR07643, XENTR11005
OG0001405	TCONS_00039483.p1	XENTR16937, XENTR16938
OG0001406	TCONS_00022836.p1	XENTR09026, XENTR05268
OG0001408	TCONS_00016566.p1	XENTR06160, XENTR13671, XENTR01315
OG0001409	TCONS_00038524.p1, TCONS_00038499.p1	XENTR08239, XENTR15156
OG0001410	TCONS_00042951.p1	XENTR04211, XENTR11331
OG0001410	TCONS_00008083.p1	XENTR08205
OG0001411	TCONS_00041687.p1	XENTR05513
OG0001412	TCONS_00027477.p1	XENTR01134
OG0001413	TCONS_00044664.p1	XENTR10327
OG0001413	TCONS_00029113.p1	XENTR01450
OG0001414	TCONS_00026027.p1	XENTR03396
OG0001415	TCONS_00006895.p1	XENTR00799
OG0001416	TCONS_00050156.p1, TCONS_00050314.p1	XENTR04093, XENTR17575
OG0001417	TCONS_00008242.p1	XENTR16786
OG0001418	TCONS_00053261.p1	XENTR11447, XENTR00014, XENTR05877, XENTR04739
OG0001419	TCONS_00009513.p1	XENTR07503, XENTR07502, XENTR02430, XENTR02429
OG0001420	TCONS_00009691.p1	XENTR12964, XENTR18542, XENTR07058, XENTR02347, XENTR02348
OG0001421	TCONS_00010948.p1	XENTR11642, XENTR10761, XENTR11862
OG0001422	TCONS_00020040.p1	XENTR07180, XENTR03319
OG0001423	TCONS_00016102.p1	XENTR11753, XENTR07724, XENTR12211
OG0001424	TCONS_00019781.p1	XENTR09472
OG0001425	TCONS_00055828.p1	XENTR00165, XENTR10054, XENTR15292
OG0001426	TCONS_00051215.p1	XENTR10547, XENTR11607, XENTR18289
OG0001427	TCONS_00044888.p1	XENTR12966
OG0001428	TCONS_00052139.p1	XENTR08058
OG0001429	TCONS_00001354.p1	XENTR06303, XENTR08005
OG0001430	TCONS_00004460.p1	XENTR11865, XENTR09506, XENTR03841, XENTR12647
OG0001431	TCONS_00020789.p1, TCONS_00020777.p1	XENTR12951, XENTR14198
OG0001433	TCONS_00046923.p1, TCONS_00045556.p1, TCONS_00045707.p1, TCONS_00046712.p1, TCONS_00004821.p1, TCONS_00004842.p1	XENTR12757, XENTR01397, XENTR08074
OG0001434	TCONS_00054778.p1, TCONS_00012407.p1	XENTR14256, XENTR14257, XENTR14255
OG0001437	TCONS_00007207.p1	XENTR08203
OG0001438	TCONS_00021322.p1, TCONS_00051278.p1	XENTR00285
OG0001439	TCONS_00035542.p1	XENTR02628, XENTR16250
OG0001440	TCONS_00003932.p1	XENTR02912, XENTR02913, XENTR13967
OG0001441	TCONS_00046300.p1	XENTR19038, XENTR08191, XENTR08190, XENTR13903, XENTR15537
OG0001445	TCONS_00056905.p1	XENTR00603, XENTR11995
OG0001446	TCONS_00004673.p1, TCONS_00004625.p1, TCONS_00004626.p1	XENTR11107
OG0001447	TCONS_00010490.p1	XENTR06688, XENTR11993, XENTR11860
OG0001449	TCONS_00046612.p1	XENTR18530
OG0001449	TCONS_00002763.p1	XENTR17594
OG0001451	TCONS_00004894.p1	XENTR01133
OG0001451	TCONS_00037357.p1	XENTR09852
OG0001452	TCONS_00027858.p1	XENTR05846, XENTR01476, XENTR12152
OG0001453	TCONS_00056599.p1, TCONS_00056595.p1	XENTR15215, XENTR02669
OG0001454	TCONS_00043944.p1	XENTR01618, XENTR01050
OG0001456	TCONS_00005200.p1	XENTR09379
OG0001457	TCONS_00045851.p1	XENTR12907, XENTR05747, XENTR02139, XENTR01401, XENTR05746
OG0001458	TCONS_00044257.p1, TCONS_00043120.p1	XENTR03285, XENTR14377, XENTR03961, XENTR03960
OG0001459	TCONS_00023671.p1	XENTR19263, XENTR05668
OG0001460	TCONS_00030596.p1	XENTR14447
OG0001461	TCONS_00047793.p1	XENTR05990
OG0001462	TCONS_00011315.p1	XENTR15395
OG0001463	TCONS_00011081.p1, TCONS_00018328.p1, TCONS_00008120.p1, TCONS_00008119.p1, TCONS_00008118.p1	XENTR15129, XENTR03741
OG0001464	TCONS_00003129.p1, TCONS_00004140.p1	XENTR03158, XENTR17134, XENTR06200
OG0001466	TCONS_00045986.p1	XENTR16300
OG0001466	TCONS_00031269.p1	XENTR03641
OG0001467	TCONS_00044104.p1	XENTR16639
OG0001468	TCONS_00002865.p1	XENTR04167, XENTR10607
OG0001469	TCONS_00027694.p1	XENTR01908
OG0001469	TCONS_00000853.p1	XENTR01260
OG0001470	TCONS_00005096.p1	XENTR08880, XENTR08883
OG0001472	TCONS_00056649.p1	XENTR12389
OG0001472	TCONS_00007782.p1	XENTR13330
OG0001473	TCONS_00006544.p1, TCONS_00012738.p1	XENTR16670, XENTR04818, XENTR04817
OG0001474	TCONS_00013132.p1, TCONS_00013137.p1	XENTR01827
OG0001475	TCONS_00051280.p1	XENTR12916
OG0001476	TCONS_00002255.p1	XENTR11401
OG0001477	TCONS_00013652.p1	XENTR00994
OG0001478	TCONS_00012152.p1	XENTR14390
OG0001479	TCONS_00014656.p1	XENTR01295, XENTR15874, XENTR09664
OG0001480	TCONS_00003234.p1	XENTR08394, XENTR12252, XENTR14932
OG0001481	TCONS_00012087.p1	XENTR08156, XENTR03822
OG0001482	TCONS_00006749.p1	XENTR16187, XENTR10305, XENTR01513
OG0001483	TCONS_00021245.p1	XENTR10570
OG0001484	TCONS_00048364.p1	XENTR07065
OG0001485	TCONS_00028850.p1	XENTR03119, XENTR03410
OG0001486	TCONS_00037094.p1	XENTR14269, XENTR05434, XENTR04448, XENTR04449
OG0001487	TCONS_00007593.p1	XENTR15807, XENTR15808, XENTR03755, XENTR07678
OG0001489	TCONS_00054283.p1	XENTR00338, XENTR12149
OG0001490	TCONS_00012203.p1	XENTR16191, XENTR12791, XENTR03053
OG0001492	TCONS_00005267.p1	XENTR06535, XENTR01139
OG0001493	TCONS_00031167.p1	XENTR09429
OG0001495	TCONS_00048693.p1	XENTR13170
OG0001496	TCONS_00039896.p1, TCONS_00040861.p1, TCONS_00039895.p1, TCONS_00039892.p1, TCONS_00039891.p1, TCONS_00034325.p1, TCONS_00034360.p1, TCONS_00040896.p1, TCONS_00040486.p1, TCONS_00039496.p1	XENTR07933
OG0001498	TCONS_00026534.p1, TCONS_00026541.p1, TCONS_00027623.p1, TCONS_00027625.p1, TCONS_00027619.p1, TCONS_00026524.p1, TCONS_00040940.p1, TCONS_00040964.p1, TCONS_00040927.p1, TCONS_00040947.p1, TCONS_00040925.p1, TCONS_00039988.p1, TCONS_00040909.p1	XENTR17050, XENTR18305
OG0001500	TCONS_00022411.p1	XENTR08590, XENTR12582, XENTR10830
OG0001501	TCONS_00010295.p1	XENTR06683, XENTR06684, XENTR12986
OG0001502	TCONS_00013726.p1	XENTR17438
OG0001503	TCONS_00028803.p1	XENTR14751
OG0001503	TCONS_00013935.p1	XENTR05638
OG0001504	TCONS_00007169.p1, TCONS_00007167.p1, TCONS_00007160.p1	XENTR02517
OG0001505	TCONS_00050549.p1	XENTR00271
OG0001506	TCONS_00050869.p1	XENTR00266, XENTR08441, XENTR08440
OG0001507	TCONS_00010776.p1	XENTR08992, XENTR07481
OG0001508	TCONS_00023984.p1, TCONS_00023973.p1	XENTR15984, XENTR15983, XENTR11480, XENTR11479
OG0001509	TCONS_00004940.p1	XENTR04021, XENTR04530
OG0001509	TCONS_00022723.p1	XENTR10571, XENTR03196
OG0001510	TCONS_00026658.p1	XENTR07005, XENTR12209, XENTR00355
OG0001511	TCONS_00021340.p1	XENTR03205
OG0001515	TCONS_00005036.p1	XENTR04041, XENTR04537
OG0001516	TCONS_00053429.p1	XENTR11018
OG0001517	TCONS_00047283.p1	XENTR13941, XENTR13905
OG0001519	TCONS_00042625.p1	XENTR04354, XENTR07152, XENTR01425, XENTR01426, XENTR01427
OG0001520	TCONS_00017186.p1	XENTR12857, XENTR05173
OG0001521	TCONS_00028338.p1	XENTR14078
OG0001522	TCONS_00035035.p1	XENTR15230
OG0001523	TCONS_00024797.p1, TCONS_00024757.p1	XENTR10881, XENTR17742
OG0001524	TCONS_00026880.p1	XENTR09548
OG0001524	TCONS_00007581.p1	XENTR00484
OG0001525	TCONS_00006334.p1, TCONS_00006337.p1, TCONS_00006338.p1, TCONS_00052185.p1, TCONS_00006333.p1	XENTR12515, XENTR12514
OG0001526	TCONS_00016353.p1	XENTR01289, XENTR17681, XENTR16198
OG0001527	TCONS_00005265.p1	XENTR01509
OG0001527	TCONS_00007061.p1	XENTR15735
OG0001528	TCONS_00050868.p1	XENTR17324, XENTR04419
OG0001529	TCONS_00056759.p1	XENTR02811, XENTR02810, XENTR08383
OG0001530	TCONS_00029931.p1	XENTR13543, XENTR10562
OG0001532	TCONS_00050672.p1	XENTR11612, XENTR16708, XENTR06237
OG0001533	TCONS_00003831.p1, TCONS_00003830.p1	XENTR07080, XENTR17861
OG0001534	TCONS_00014421.p1	XENTR05627, XENTR06763, XENTR05628
OG0001536	TCONS_00010287.p1	XENTR02934
OG0001538	TCONS_00017233.p1, TCONS_00017234.p1	XENTR15405
OG0001545	TCONS_00029685.p1	XENTR08623, XENTR05315, XENTR18196
OG0001546	TCONS_00011885.p1	XENTR02403, XENTR05092
OG0001549	TCONS_00017674.p1, TCONS_00018698.p1	XENTR06613, XENTR07982, XENTR02588
OG0001550	TCONS_00010161.p1	XENTR12624
OG0001551	TCONS_00004441.p1, TCONS_00024900.p1	XENTR05545, XENTR05547
OG0001552	TCONS_00048136.p1, TCONS_00049099.p1, TCONS_00049100.p1	XENTR07028
OG0001553	TCONS_00030374.p1	XENTR02229, XENTR09430, XENTR09742
OG0001554	TCONS_00002186.p1	XENTR08488, XENTR05924
OG0001556	TCONS_00010677.p1	XENTR11981, XENTR12703, XENTR11716, XENTR14115
OG0001557	TCONS_00023130.p1	XENTR11819
OG0001558	TCONS_00014783.p1	XENTR16416, XENTR06488
OG0001559	TCONS_00009527.p2	XENTR13444
OG0001559	TCONS_00011061.p1	XENTR09039, XENTR06623
OG0001560	TCONS_00033261.p1	XENTR12473, XENTR04353, XENTR13870, XENTR12299
OG0001561	TCONS_00049740.p1	XENTR16133, XENTR07954, XENTR01341
OG0001562	TCONS_00051922.p1	XENTR16910
OG0001563	TCONS_00015020.p1, TCONS_00028516.p1	XENTR12134
OG0001564	TCONS_00022177.p1	XENTR03255, XENTR05932
OG0001565	TCONS_00035619.p1, TCONS_00035722.p1	XENTR14497, XENTR14805, XENTR12160
OG0001566	TCONS_00002399.p1, TCONS_00002398.p1	XENTR12398, XENTR12399, XENTR04955
OG0001567	TCONS_00005126.p1	XENTR10094, XENTR00289
OG0001568	TCONS_00014293.p1	XENTR05615
OG0001569	TCONS_00021687.p1, TCONS_00021686.p1	XENTR02711, XENTR00703, XENTR00702
OG0001570	TCONS_00008646.p1	XENTR05431
OG0001571	TCONS_00040596.p1	XENTR14473
OG0001572	TCONS_00001177.p1, TCONS_00001188.p1	XENTR14408
OG0001572	TCONS_00009302.p1	XENTR03742
OG0001573	TCONS_00052758.p1	XENTR03987, XENTR08694
OG0001574	TCONS_00013077.p1	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496
OG0001575	TCONS_00049223.p1	XENTR14038, XENTR14037
OG0001576	TCONS_00028875.p1	XENTR15048, XENTR13227
OG0001578	TCONS_00027776.p1	XENTR01969, XENTR09544
OG0001579	TCONS_00030837.p1	XENTR06690
OG0001580	TCONS_00008057.p1	XENTR13327, XENTR07267
OG0001581	TCONS_00056566.p1, TCONS_00055734.p1, TCONS_00003489.p1, TCONS_00003273.p1	XENTR07619, XENTR15249
OG0001582	TCONS_00004768.p1	XENTR07708, XENTR17762, XENTR01173
OG0001583	TCONS_00027788.p1	XENTR11561, XENTR14641
OG0001584	TCONS_00020960.p1	XENTR09628, XENTR09629
OG0001588	TCONS_00018896.p1, TCONS_00056519.p1	XENTR06850
OG0001589	TCONS_00013172.p1	XENTR11338
OG0001590	TCONS_00000643.p1, TCONS_00029503.p1	XENTR10428
OG0001591	TCONS_00028069.p1	XENTR15863, XENTR18380, XENTR18910, XENTR14328
OG0001592	TCONS_00020741.p1, TCONS_00019677.p1, TCONS_00020268.p1	XENTR11244, XENTR11243
OG0001593	TCONS_00031847.p1	XENTR11547, XENTR08681, XENTR08680, XENTR02666, XENTR11433
OG0001596	TCONS_00049386.p1	XENTR06371
OG0001597	TCONS_00057088.p1	XENTR05372
OG0001597	TCONS_00055827.p1	XENTR10161
OG0001599	TCONS_00014010.p1	XENTR07390, XENTR07367
OG0001600	TCONS_00046850.p1	XENTR16112, XENTR13590, XENTR11793
OG0001603	TCONS_00015489.p1	XENTR12927
OG0001604	TCONS_00011772.p1	XENTR11091
OG0001604	TCONS_00005646.p1	XENTR13341
OG0001605	TCONS_00009214.p1, TCONS_00009213.p1, TCONS_00009211.p1	XENTR04606
OG0001606	TCONS_00032921.p1	XENTR08318
OG0001606	TCONS_00026464.p1	XENTR10494
OG0001608	TCONS_00000127.p1, TCONS_00001807.p1, TCONS_00057010.p1, TCONS_00008051.p1	XENTR00220, XENTR05052
OG0001609	TCONS_00022339.p1	XENTR06189
OG0001609	TCONS_00048452.p1	XENTR11285
OG0001610	TCONS_00017836.p1	XENTR16107, XENTR10867, XENTR00221
OG0001611	TCONS_00010550.p1	XENTR13532, XENTR13440, XENTR02083
OG0001612	TCONS_00000496.p1	XENTR12835
OG0001612	TCONS_00000497.p1	XENTR11391
OG0001613	TCONS_00047199.p1, TCONS_00019615.p1, TCONS_00019608.p1, TCONS_00020707.p1	XENTR00997
OG0001614	TCONS_00029183.p1	XENTR03364
OG0001614	TCONS_00013654.p1	XENTR09810
OG0001615	TCONS_00036590.p1	XENTR04468, XENTR16398
OG0001617	TCONS_00049508.p1	XENTR11229, XENTR17736, XENTR07959
OG0001619	TCONS_00029280.p1	XENTR08523, XENTR00545, XENTR13802
OG0001620	TCONS_00015452.p1	XENTR12935, XENTR17480, XENTR03941
OG0001621	TCONS_00041678.p1, TCONS_00041680.p1	XENTR01806, XENTR05633
OG0001622	TCONS_00027359.p1	XENTR13104, XENTR02280
OG0001624	TCONS_00018787.p1	XENTR12858, XENTR07807
OG0001625	TCONS_00053950.p1	XENTR00351, XENTR00352, XENTR13943
OG0001627	TCONS_00027782.p1	XENTR11789
OG0001627	TCONS_00026875.p1	XENTR13175, XENTR07907
OG0001628	TCONS_00009571.p2, TCONS_00009573.p1	XENTR01654
OG0001629	TCONS_00015347.p1	XENTR01307, XENTR12006
OG0001632	TCONS_00048758.p1	XENTR02813, XENTR01250, XENTR01348
OG0001634	TCONS_00015707.p1	XENTR15612
OG0001634	TCONS_00004503.p1	XENTR11998
OG0001635	TCONS_00043026.p1	XENTR14373, XENTR03970
OG0001636	TCONS_00007071.p1	XENTR00472
OG0001637	TCONS_00007452.p2	XENTR07980
OG0001638	TCONS_00005796.p1, TCONS_00005810.p1	XENTR17765, XENTR01518
OG0001639	TCONS_00029068.p1	XENTR05276, XENTR13285, XENTR13286
OG0001642	TCONS_00010119.p1	XENTR09499, XENTR14534, XENTR14535
OG0001643	TCONS_00034528.p1, TCONS_00034435.p1	XENTR05703, XENTR05702, XENTR14501
OG0001644	TCONS_00046567.p1, TCONS_00046594.p1	XENTR02166
OG0001651	TCONS_00031353.p1	XENTR14299, XENTR16608
OG0001652	TCONS_00011982.p1, TCONS_00010583.p1	XENTR13535
OG0001653	TCONS_00054239.p1	XENTR11019
OG0001654	TCONS_00018558.p1	XENTR09616, XENTR17243, XENTR09614
OG0001655	TCONS_00043175.p1	XENTR03302, XENTR02328, XENTR08790, XENTR08791
OG0001658	TCONS_00045250.p1	XENTR12967
OG0001659	TCONS_00001790.p1	XENTR05457, XENTR00169
OG0001660	TCONS_00042955.p1	XENTR13183, XENTR03454, XENTR14380
OG0001661	TCONS_00004622.p1	XENTR10294
OG0001661	TCONS_00003656.p1, TCONS_00004173.p1	XENTR10421
OG0001662	TCONS_00000128.p1	XENTR08476
OG0001662	TCONS_00000925.p1, TCONS_00000938.p1	XENTR03671, XENTR14025
OG0001663	TCONS_00048413.p1	XENTR04832
OG0001663	TCONS_00048414.p1, TCONS_00048415.p1, TCONS_00048410.p1	XENTR16289, XENTR18540, XENTR18541
OG0001665	TCONS_00014435.p1	XENTR01674
OG0001665	TCONS_00013483.p1	XENTR10394
OG0001666	TCONS_00019725.p1, TCONS_00019735.p1	XENTR09349
OG0001667	TCONS_00055405.p1, TCONS_00055404.p1	XENTR12439, XENTR07091
OG0001668	TCONS_00000577.p1	XENTR00151
OG0001669	TCONS_00031971.p1, TCONS_00031966.p1, TCONS_00031957.p1, TCONS_00031956.p1, TCONS_00003545.p1, TCONS_00010878.p1	XENTR13897, XENTR13898, XENTR12725
OG0001670	TCONS_00016174.p1, TCONS_00044312.p1	XENTR06115, XENTR06114
OG0001670	TCONS_00054165.p1	XENTR00297
OG0001671	TCONS_00049504.p1	XENTR08372
OG0001672	TCONS_00033404.p1	XENTR03686, XENTR05392, XENTR14798
OG0001673	TCONS_00010575.p1	XENTR02411
OG0001674	TCONS_00020354.p1	XENTR05318, XENTR08311, XENTR08310, XENTR08309
OG0001675	TCONS_00045524.p1	XENTR05024, XENTR15538
OG0001676	TCONS_00030827.p1, TCONS_00030826.p1	XENTR08921
OG0001676	TCONS_00020219.p1	XENTR08096
OG0001677	TCONS_00004771.p1	XENTR06345
OG0001678	TCONS_00020821.p1	XENTR12440, XENTR04156
OG0001680	TCONS_00002528.p1	XENTR09484, XENTR09485
OG0001682	TCONS_00022810.p1	XENTR18099
OG0001683	TCONS_00001249.p1	XENTR14409, XENTR18194, XENTR05463, XENTR11397
OG0001684	TCONS_00033007.p1, TCONS_00033523.p1, TCONS_00033524.p1, TCONS_00033006.p1, TCONS_00033535.p1, TCONS_00033522.p1, TCONS_00033536.p1, TCONS_00032997.p1, TCONS_00032998.p1, TCONS_00014750.p1	XENTR12235, XENTR00429
OG0001685	TCONS_00041682.p1	XENTR03486, XENTR03485
OG0001686	TCONS_00007068.p1	XENTR03714
OG0001687	TCONS_00020979.p1, TCONS_00021891.p1, TCONS_00022000.p1, TCONS_00001384.p1	XENTR07300
OG0001688	TCONS_00041659.p1	XENTR12165, XENTR12164, XENTR17332
OG0001689	TCONS_00041154.p1, TCONS_00038895.p1	XENTR06536, XENTR01151, XENTR01152
OG0001690	TCONS_00016381.p1, TCONS_00016384.p1	XENTR07789
OG0001691	TCONS_00004699.p1	XENTR19286
OG0001692	TCONS_00053138.p1	XENTR00015, XENTR05878, XENTR04738
OG0001693	TCONS_00001128.p1, TCONS_00001127.p1, TCONS_00002291.p1	XENTR12044
OG0001694	TCONS_00012933.p1	XENTR06610, XENTR07039
OG0001703	TCONS_00054096.p1, TCONS_00054087.p1, TCONS_00032955.p1, TCONS_00032978.p1	XENTR02667
OG0001704	TCONS_00029822.p1, TCONS_00041966.p1, TCONS_00021119.p1, TCONS_00000482.p1, TCONS_00041963.p1, TCONS_00041964.p1, TCONS_00041965.p1	XENTR03806, XENTR03805
OG0001706	TCONS_00042964.p1	XENTR05262, XENTR06974, XENTR05263
OG0001707	TCONS_00017739.p1	XENTR04513
OG0001709	TCONS_00042778.p1	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408
OG0001710	TCONS_00049810.p1	XENTR16784, XENTR13163, XENTR16154
OG0001711	TCONS_00009834.p1	XENTR06620, XENTR13096
OG0001712	TCONS_00029935.p1	XENTR05564, XENTR02704
OG0001713	TCONS_00007484.p1	XENTR06081
OG0001714	TCONS_00014136.p1	XENTR03907
OG0001714	TCONS_00004493.p1	XENTR16567
OG0001716	TCONS_00019373.p1	XENTR15426
OG0001718	TCONS_00009996.p1	XENTR03869
OG0001720	TCONS_00005795.p1, TCONS_00005809.p1	XENTR17421, XENTR17422, XENTR01149
OG0001721	TCONS_00055327.p1	XENTR13555, XENTR07868, XENTR08455
OG0001722	TCONS_00035323.p1, TCONS_00035355.p1, TCONS_00055767.p1, TCONS_00035356.p1	XENTR16834
OG0001723	TCONS_00021858.p1	XENTR11325, XENTR02045, XENTR09068
OG0001724	TCONS_00000295.p1	XENTR07871
OG0001725	TCONS_00030961.p1	XENTR03645, XENTR08140, XENTR14311
OG0001726	TCONS_00009645.p1	XENTR10952
OG0001726	TCONS_00030284.p1	XENTR11726
OG0001727	TCONS_00009887.p1	XENTR02406, XENTR00200, XENTR00201
OG0001728	TCONS_00029816.p1	XENTR08116, XENTR00572
OG0001729	TCONS_00049739.p1	XENTR02877, XENTR02809
OG0001730	TCONS_00052824.p1	XENTR00053, XENTR16791
OG0001731	TCONS_00024224.p1	XENTR15747
OG0001732	TCONS_00022906.p1	XENTR09057, XENTR03190
OG0001733	TCONS_00027042.p1, TCONS_00027041.p1	XENTR07919
OG0001734	TCONS_00004149.p1	XENTR17863, XENTR17864, XENTR17631
OG0001735	TCONS_00052429.p1, TCONS_00055308.p1	XENTR05402, XENTR16930
OG0001736	TCONS_00007503.p1	XENTR10208, XENTR16350
OG0001737	TCONS_00044845.p1	XENTR19032
OG0001737	TCONS_00000865.p1	XENTR11412, XENTR11594, XENTR12766
OG0001738	TCONS_00025852.p1, TCONS_00024426.p1	XENTR14124, XENTR16771
OG0001739	TCONS_00000275.p1, TCONS_00013298.p1, TCONS_00024001.p1	XENTR13668, XENTR18284
OG0001740	TCONS_00024571.p1	XENTR17497, XENTR16779
OG0001743	TCONS_00015692.p1	XENTR07739
OG0001744	TCONS_00044541.p1	XENTR04186
OG0001745	TCONS_00013940.p1	XENTR12852
OG0001746	TCONS_00038041.p1	XENTR17012
OG0001747	TCONS_00022183.p1	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433
OG0001749	TCONS_00042776.p1	XENTR08701, XENTR03971, XENTR14372
OG0001752	TCONS_00019122.p1	XENTR05862, XENTR05863, XENTR10279
OG0001754	TCONS_00000340.p1	XENTR11387, XENTR08474, XENTR05086
OG0001755	TCONS_00024573.p1	XENTR09873
OG0001755	TCONS_00018757.p1	XENTR02652
OG0001756	TCONS_00027499.p1	XENTR08856
OG0001756	TCONS_00031245.p1	XENTR02230
OG0001757	TCONS_00010279.p1	XENTR14855, XENTR13413
OG0001759	TCONS_00026648.p1, TCONS_00026649.p1	XENTR14143
OG0001759	TCONS_00027561.p1	XENTR08864
OG0001760	TCONS_00047505.p1	XENTR10103
OG0001768	TCONS_00028913.p1	XENTR02663
OG0001768	TCONS_00029606.p1	XENTR00583
OG0001769	TCONS_00030498.p1	XENTR12819
OG0001769	TCONS_00011524.p1	XENTR13309
OG0001770	TCONS_00056943.p1	XENTR05192, XENTR05256, XENTR09738, XENTR01019
OG0001772	TCONS_00011483.p1, TCONS_00009713.p1, TCONS_00010291.p1, TCONS_00003687.p1, TCONS_00012141.p1, TCONS_00012142.p1	XENTR14857, XENTR14769, XENTR13408
OG0001774	TCONS_00027565.p1	XENTR17983
OG0001774	TCONS_00049423.p1	XENTR10461
OG0001775	TCONS_00029000.p1	XENTR08314, XENTR15724
OG0001776	TCONS_00012829.p1	XENTR01913
OG0001778	TCONS_00019794.p1	XENTR16949, XENTR16948
OG0001780	TCONS_00005814.p1	XENTR00800
OG0001780	TCONS_00000875.p1	XENTR12607
OG0001781	TCONS_00055581.p1	XENTR01701
OG0001781	TCONS_00014649.p1	XENTR12943
OG0001782	TCONS_00028322.p1	XENTR03438
OG0001782	TCONS_00031327.p1	XENTR07561
OG0001783	TCONS_00019323.p1	XENTR01760, XENTR09127
OG0001785	TCONS_00008317.p1	XENTR09347
OG0001787	TCONS_00001441.p1	XENTR16345, XENTR10666, XENTR10665, XENTR13689
OG0001788	TCONS_00052970.p1, TCONS_00050030.p1	XENTR05179
OG0001789	TCONS_00005017.p1	XENTR01158, XENTR11105
OG0001790	TCONS_00040102.p1, TCONS_00040101.p1	XENTR08234
OG0001792	TCONS_00036348.p1	XENTR07735
OG0001792	TCONS_00027948.p1	XENTR11934, XENTR11933
OG0001793	TCONS_00046501.p1	XENTR10072
OG0001794	TCONS_00032257.p1, TCONS_00031638.p1, TCONS_00041388.p1, TCONS_00031637.p1, TCONS_00031636.p1, TCONS_00041389.p1, TCONS_00038110.p1, TCONS_00042435.p1, TCONS_00037212.p1, TCONS_00037213.p1	XENTR10714
OG0001796	TCONS_00004762.p1, TCONS_00004763.p1, TCONS_00042359.p1, TCONS_00008370.p1, TCONS_00016350.p1	XENTR03008, XENTR09342
OG0001797	TCONS_00026755.p1, TCONS_00027579.p1, TCONS_00027583.p1, TCONS_00027584.p1, TCONS_00027585.p1, TCONS_00026665.p1, TCONS_00026754.p1	XENTR07443
