TCONS_00019737	BRALA00047
TCONS_00048349	BRALA12819
TCONS_00049126	BRALA27195
TCONS_00015875	BRALA18331
TCONS_00029062	BRALA18527
TCONS_00014564	BRALA06295
TCONS_00005063	BRALA14992
TCONS_00044540	BRALA00368
TCONS_00001090	BRALA24801
TCONS_00005264	BRALA24618
TCONS_00054654	BRALA00767
TCONS_00009958	BRALA12061
TCONS_00022910	BRALA11584
TCONS_00011237	BRALA17770
TCONS_00005531	BRALA23592
TCONS_00047631	BRALA12752
TCONS_00012618	BRALA11134
TCONS_00045499	BRALA30066
TCONS_00045070	BRALA01715
TCONS_00016369	BRALA10044
TCONS_00027928	BRALA01588
TCONS_00053653	BRALA01125
TCONS_00005210	BRALA25563
TCONS_00029325	BRALA09517
TCONS_00009220	BRALA03279
TCONS_00054554	BRALA10957
TCONS_00026429	BRALA24046
TCONS_00053710	BRALA01184
TCONS_00003702	BRALA07037
TCONS_00055023	BRALA07413
TCONS_00002402	BRALA12341
TCONS_00009190	BRALA19370
TCONS_00056653	BRALA34705
TCONS_00011724	BRALA22287
TCONS_00049561	BRALA25723
TCONS_00047690	BRALA28041
TCONS_00006411	BRALA22902
TCONS_00046705	BRALA17121
TCONS_00002772	BRALA26584
TCONS_00033505	BRALA00407
TCONS_00005014	BRALA24225
TCONS_00029764	BRALA04703
TCONS_00007790	BRALA26574
TCONS_00042667	BRALA15919
TCONS_00029076	BRALA18182
TCONS_00031431	BRALA03707
TCONS_00054928	BRALA24176
TCONS_00056704	BRALA19036
TCONS_00007117	BRALA03443
TCONS_00006520	BRALA33757
TCONS_00014163	BRALA02624
TCONS_00001826	BRALA27981
TCONS_00044660	BRALA15151
TCONS_00021081	BRALA16177
TCONS_00056679	BRALA07455
TCONS_00055553	BRALA14061
TCONS_00053948	BRALA01028
TCONS_00020318	BRALA04025
TCONS_00036181	BRALA01003
TCONS_00055565	BRALA13677
TCONS_00056205	BRALA14572
TCONS_00045095	BRALA16699
TCONS_00017309	BRALA13727
TCONS_00021887	BRALA12099
TCONS_00056405	BRALA20284
TCONS_00006380	BRALA15000
TCONS_00000978	BRALA28820
TCONS_00050775	BRALA05802
TCONS_00032852	BRALA04522
TCONS_00003832	BRALA21370
TCONS_00027325	BRALA11411
TCONS_00045550	BRALA15776
TCONS_00027064	BRALA08601
TCONS_00012633	BRALA13097
TCONS_00013489	BRALA26648
TCONS_00008465	BRALA03533
TCONS_00010089	BRALA22281
TCONS_00014397	BRALA23312
TCONS_00008651	BRALA20583
TCONS_00028509	BRALA13446
TCONS_00000125	BRALA24820
TCONS_00000270	BRALA18794
TCONS_00004473	BRALA10835
TCONS_00007193	BRALA16140
TCONS_00002127	BRALA19298
TCONS_00028473	BRALA00574
TCONS_00025652	BRALA07528
TCONS_00006349	BRALA07213
TCONS_00045482	BRALA16629
TCONS_00049634	BRALA10958
TCONS_00021055	BRALA12233
TCONS_00035039	BRALA14712
TCONS_00015932	BRALA24834
TCONS_00048338	BRALA34133
TCONS_00015836	BRALA05144
TCONS_00042523	BRALA08318
TCONS_00052745	BRALA00985
TCONS_00016009	BRALA02659
TCONS_00050456	BRALA18774
TCONS_00025948	BRALA29976
TCONS_00001774	BRALA23673
TCONS_00027673	BRALA09831
TCONS_00048311	BRALA17355
TCONS_00013225	BRALA06236
TCONS_00013801	BRALA06274
TCONS_00056961	BRALA25853
TCONS_00056930	BRALA20996
TCONS_00017798	BRALA13394
TCONS_00047879	BRALA12717
TCONS_00008729	BRALA20025
TCONS_00028006	BRALA08372
TCONS_00048041	BRALA17356
TCONS_00053236	BRALA14546
TCONS_00003067	BRALA17480
TCONS_00002311	BRALA16849
TCONS_00010698	BRALA18862
TCONS_00026718	BRALA31820
TCONS_00008813	BRALA19125
TCONS_00022105	BRALA11720
TCONS_00010257	BRALA11772
TCONS_00044891	BRALA01475
TCONS_00000539	BRALA15008
TCONS_00052193	BRALA15796
TCONS_00014874	BRALA02737
TCONS_00014958	BRALA23645
TCONS_00029711	BRALA20874
TCONS_00056346	BRALA09059
TCONS_00028493	BRALA14570
TCONS_00000423	BRALA08981
TCONS_00012197	BRALA22528
TCONS_00047508	BRALA12748
TCONS_00018192	BRALA24459
TCONS_00012131	BRALA26122
TCONS_00027315	BRALA31418
TCONS_00014267	BRALA13038
TCONS_00027927	BRALA21743
TCONS_00053746	BRALA01042
TCONS_00050670	BRALA05735
TCONS_00050671	BRALA05734
TCONS_00048951	BRALA28234
TCONS_00044651	BRALA16670
TCONS_00055761	BRALA14826
TCONS_00053241	BRALA01063
TCONS_00044178	BRALA02164
TCONS_00048222	BRALA20312
TCONS_00020263	BRALA00142
TCONS_00010742	BRALA26251
TCONS_00010746	BRALA30882
TCONS_00007118	BRALA03436
TCONS_00057052	BRALA14041
TCONS_00027123	BRALA32679
TCONS_00003536	BRALA30973
TCONS_00047318	BRALA09365
TCONS_00043768	BRALA11740
TCONS_00050410	BRALA15185
TCONS_00010637	BRALA22644
TCONS_00018819	BRALA01445
TCONS_00042544	BRALA22769
TCONS_00018018	BRALA09668
TCONS_00040754	BRALA22950
TCONS_00011610	BRALA24992
TCONS_00008287	BRALA20552
TCONS_00042769	BRALA22940
TCONS_00012561	BRALA16752
TCONS_00057241	BRALA00417
TCONS_00049458	BRALA25850
TCONS_00052472	BRALA17052
TCONS_00041721	BRALA11904
TCONS_00009970	BRALA22489
TCONS_00054857	BRALA14476
TCONS_00020825	BRALA03187
TCONS_00022745	BRALA12385
TCONS_00040904	BRALA24120
TCONS_00029250	BRALA34824
TCONS_00026780	BRALA21416
TCONS_00007059	BRALA19991
TCONS_00055607	BRALA14483
TCONS_00010464	BRALA21484
TCONS_00011880	BRALA11976
TCONS_00041653	BRALA11906
TCONS_00028430	BRALA17108
TCONS_00027627	BRALA28885
TCONS_00010805	BRALA28939
TCONS_00009744	BRALA22293
TCONS_00007887	BRALA25618
TCONS_00052196	BRALA19606
TCONS_00000118	BRALA28202
TCONS_00035178	BRALA35576
TCONS_00012572	BRALA19458
TCONS_00031378	BRALA06690
TCONS_00052911	BRALA01039
TCONS_00029554	BRALA21641
TCONS_00010267	BRALA20898
TCONS_00010501	BRALA29210
TCONS_00016701	BRALA27665
TCONS_00031133	BRALA20677
TCONS_00011426	BRALA22479
TCONS_00026166	BRALA27931
TCONS_00017237	BRALA03688
TCONS_00007016	BRALA24695
TCONS_00021829	BRALA06099
TCONS_00021389	BRALA05940
TCONS_00008747	BRALA03297
TCONS_00002762	BRALA11330
TCONS_00011019	BRALA29568
TCONS_00052861	BRALA01163
TCONS_00041648	BRALA31204
TCONS_00022194	BRALA11659
TCONS_00010725	BRALA30972
TCONS_00048793	BRALA19766
TCONS_00021310	BRALA20394
TCONS_00019934	BRALA16487
TCONS_00006389	BRALA26820
TCONS_00013010	BRALA13013
TCONS_00057246	BRALA22498
TCONS_00054383	BRALA05364
TCONS_00042767	BRALA07858
TCONS_00054061	BRALA00734
TCONS_00014869	BRALA05805
TCONS_00043849	BRALA19408
TCONS_00008216	BRALA03081
TCONS_00000173	BRALA16909
TCONS_00001321	BRALA16908
TCONS_00012966	BRALA12873
TCONS_00023776	BRALA19017
TCONS_00055244	BRALA23687
TCONS_00017203	BRALA29964
TCONS_00007492	BRALA27317
TCONS_00026380	BRALA31419
TCONS_00005459	BRALA28938
TCONS_00013269	BRALA13970
TCONS_00013687	BRALA13030
TCONS_00056044	BRALA08907
TCONS_00030685	BRALA03671
TCONS_00028324	BRALA01574
TCONS_00008723	BRALA03096
TCONS_00024262	BRALA07712
TCONS_00056765	BRALA09160
TCONS_00036412	BRALA18408
TCONS_00042496	BRALA11508
TCONS_00008743	BRALA27319
TCONS_00006172	BRALA07226
TCONS_00045849	BRALA21911
TCONS_00005913	BRALA30098
TCONS_00015301	BRALA18398
TCONS_00016051	BRALA23670
TCONS_00028393	BRALA21731
TCONS_00029180	BRALA16553
TCONS_00050600	BRALA05537
TCONS_00046489	BRALA16643
TCONS_00026791	BRALA11547
TCONS_00001003	BRALA32734
TCONS_00002022	BRALA19056
TCONS_00019814	BRALA11900
TCONS_00056528	BRALA18547
TCONS_00017933	BRALA29464
TCONS_00017403	BRALA14949
TCONS_00001533	BRALA24522
TCONS_00002013	BRALA22987
TCONS_00016839	BRALA02116
TCONS_00013192	BRALA06550
TCONS_00021826	BRALA05992
TCONS_00027216	BRALA25077
TCONS_00026943	BRALA23621
TCONS_00048561	BRALA12778
TCONS_00020637	BRALA00085
TCONS_00011962	BRALA15259
TCONS_00016606	BRALA21727
TCONS_00032488	BRALA28146
TCONS_00057264	BRALA23683
TCONS_00015357	BRALA10185
TCONS_00012980	BRALA19464
TCONS_00019352	BRALA07772
TCONS_00048680	BRALA28221
TCONS_00004238	BRALA04665
TCONS_00057019	BRALA06329
TCONS_00010499	BRALA28843
TCONS_00048448	BRALA12723
TCONS_00026693	BRALA24483
TCONS_00017783	BRALA24691
TCONS_00000655	BRALA13465
TCONS_00051747	BRALA15450
TCONS_00013322	BRALA27971
TCONS_00030810	BRALA31941
TCONS_00021949	BRALA16205
TCONS_00008544	BRALA12502
TCONS_00027604	BRALA29846
TCONS_00006686	BRALA28927
TCONS_00006676	BRALA23591
TCONS_00008627	BRALA17677
TCONS_00001025	BRALA33702
TCONS_00001197	BRALA33934
TCONS_00047323	BRALA12753
TCONS_00028090	BRALA30073
TCONS_00052008	BRALA19616
TCONS_00056032	BRALA18263
TCONS_00051148	BRALA05383
TCONS_00024114	BRALA23391
TCONS_00049518	BRALA17311
TCONS_00010329	BRALA32102
TCONS_00030941	BRALA24376
TCONS_00045078	BRALA01907
TCONS_00022435	BRALA23797
TCONS_00002645	BRALA04795
TCONS_00001363	BRALA04611
TCONS_00010926	BRALA13347
TCONS_00048268	BRALA25727
TCONS_00056048	BRALA22667
TCONS_00018389	BRALA12897
TCONS_00035924	BRALA02208
TCONS_00016683	BRALA10095
TCONS_00007710	BRALA21239
TCONS_00007966	BRALA03379
TCONS_00005914	BRALA23593
TCONS_00042060	BRALA02592
TCONS_00047237	BRALA31860
TCONS_00031874	BRALA30026
TCONS_00042742	BRALA31317
TCONS_00043983	BRALA15920
TCONS_00030131	BRALA25249
TCONS_00013691	BRALA13128
TCONS_00026656	BRALA11522
TCONS_00009257	BRALA34981
TCONS_00007491	BRALA22412
TCONS_00021379	BRALA06141
TCONS_00013158	BRALA27379
TCONS_00014248	BRALA06320
TCONS_00025884	BRALA29840
TCONS_00020938	BRALA06075
TCONS_00056686	BRALA18137
TCONS_00049329	BRALA17210
TCONS_00048088	BRALA17168
TCONS_00055826	BRALA11867
TCONS_00047558	BRALA34106
TCONS_00000637	BRALA16865
TCONS_00011250	BRALA15267
TCONS_00054961	BRALA09189
TCONS_00034953	BRALA23080
TCONS_00014868	BRALA18395
TCONS_00055622	BRALA14465
TCONS_00048491	BRALA17300
TCONS_00015577	BRALA10094
TCONS_00033170	BRALA17597
TCONS_00003604	BRALA06916
TCONS_00027745	BRALA29990
TCONS_00043439	BRALA08279
TCONS_00054903	BRALA29234
TCONS_00001135	BRALA28196
TCONS_00015352	BRALA10122
TCONS_00013693	BRALA18662
TCONS_00051136	BRALA19591
TCONS_00037844	BRALA08894
TCONS_00033075	BRALA19607
TCONS_00006739	BRALA27573
TCONS_00003503	BRALA28152
TCONS_00040470	BRALA23895
TCONS_00027327	BRALA27465
TCONS_00055756	BRALA15146
TCONS_00026381	BRALA21466
TCONS_00051560	BRALA05692
TCONS_00013713	BRALA16766
TCONS_00042533	BRALA08073
TCONS_00023245	BRALA16383
TCONS_00022269	BRALA06127
TCONS_00030207	BRALA03721
TCONS_00054222	BRALA13812
TCONS_00007191	BRALA16137
TCONS_00051978	BRALA15855
TCONS_00036890	BRALA01990
TCONS_00016847	BRALA20649
TCONS_00042859	BRALA11892
TCONS_00018783	BRALA12975
TCONS_00017745	BRALA09798
TCONS_00016796	BRALA22949
TCONS_00016430	BRALA10123
TCONS_00007233	BRALA12501
TCONS_00023439	BRALA17038
TCONS_00049476	BRALA15363
TCONS_00022106	BRALA04691
TCONS_00054332	BRALA00803
TCONS_00046618	BRALA23753
TCONS_00053768	BRALA16275
TCONS_00012814	BRALA25279
TCONS_00003040	BRALA32115
TCONS_00009517	BRALA17437
TCONS_00049528	BRALA17146
TCONS_00042851	BRALA28967
TCONS_00030082	BRALA06722
TCONS_00006169	BRALA14961
TCONS_00047227	BRALA18050
TCONS_00014572	BRALA11156
TCONS_00037031	BRALA02036
TCONS_00029973	BRALA17957
TCONS_00007529	BRALA25617
TCONS_00029738	BRALA08342
TCONS_00047530	BRALA22691
TCONS_00008987	BRALA20572
TCONS_00013947	BRALA18648
TCONS_00047577	BRALA19759
TCONS_00001877	BRALA23004
TCONS_00053428	BRALA01237
TCONS_00011260	BRALA13421
TCONS_00050924	BRALA15769
TCONS_00026911	BRALA27474
TCONS_00019274	BRALA00288
TCONS_00026026	BRALA27464
TCONS_00047510	BRALA15297
TCONS_00053264	BRALA20793
TCONS_00046363	BRALA01544
TCONS_00029153	BRALA09605
TCONS_00041920	BRALA13846
TCONS_00018971	BRALA07941
TCONS_00028952	BRALA01589
TCONS_00014362	BRALA16723
TCONS_00015362	BRALA10025
TCONS_00016896	BRALA14595
TCONS_00053561	BRALA00922
TCONS_00045330	BRALA18546
TCONS_00011322	BRALA14968
TCONS_00050872	BRALA14352
TCONS_00048638	BRALA20040
TCONS_00042529	BRALA18700
TCONS_00019894	BRALA26948
TCONS_00011695	BRALA22622
TCONS_00009690	BRALA30790
TCONS_00018235	BRALA09023
TCONS_00014879	BRALA22244
TCONS_00007848	BRALA16495
TCONS_00015808	BRALA02977
TCONS_00009021	BRALA26571
TCONS_00029121	BRALA17109
TCONS_00002256	BRALA24802
TCONS_00017776	BRALA25940
TCONS_00024144	BRALA26413
TCONS_00055660	BRALA07437
TCONS_00025934	BRALA11265
TCONS_00010138	BRALA22109
TCONS_00043011	BRALA33890
TCONS_00051896	BRALA35315
TCONS_00007979	BRALA34219
TCONS_00040411	BRALA32780
TCONS_00010636	BRALA22645
TCONS_00016052	BRALA02696
TCONS_00022331	BRALA14277
TCONS_00046337	BRALA00051
TCONS_00018313	BRALA16251
TCONS_00003055	BRALA22761
TCONS_00019991	BRALA00112
TCONS_00056408	BRALA17130
TCONS_00012994	BRALA23034
TCONS_00054320	BRALA05241
TCONS_00056981	BRALA14056
TCONS_00031248	BRALA16225
TCONS_00012488	BRALA13129
TCONS_00053739	BRALA00866
TCONS_00005099	BRALA02539
TCONS_00008889	BRALA16141
TCONS_00044026	BRALA22910
TCONS_00022493	BRALA13592
TCONS_00029700	BRALA15601
TCONS_00030064	BRALA03894
TCONS_00050275	BRALA15786
TCONS_00056623	BRALA14805
TCONS_00013533	BRALA01128
TCONS_00029836	BRALA01613
TCONS_00054521	BRALA01249
TCONS_00009451	BRALA12516
TCONS_00049668	BRALA09231
TCONS_00053410	BRALA05179
TCONS_00021568	BRALA12188
TCONS_00013933	BRALA06361
TCONS_00052083	BRALA05677
TCONS_00038194	BRALA08923
TCONS_00004667	BRALA24356
TCONS_00005999	BRALA09361
TCONS_00028742	BRALA15590
TCONS_00010642	BRALA22637
TCONS_00043998	BRALA08055
TCONS_00005992	BRALA33921
TCONS_00006842	BRALA19380
TCONS_00002156	BRALA28210
TCONS_00031264	BRALA06735
TCONS_00054996	BRALA05887
TCONS_00007187	BRALA03132
TCONS_00008947	BRALA21233
TCONS_00045187	BRALA17074
TCONS_00019618	BRALA10694
TCONS_00030149	BRALA03986
TCONS_00013759	BRALA13069
TCONS_00026956	BRALA28383
TCONS_00055881	BRALA14038
TCONS_00042008	BRALA08130
TCONS_00021677	BRALA32134
TCONS_00017068	BRALA14327
TCONS_00039824	BRALA05988
TCONS_00002187	BRALA29356
TCONS_00003884	BRALA35494
TCONS_00004027	BRALA04705
TCONS_00010691	BRALA20888
TCONS_00055647	BRALA21054
TCONS_00012482	BRALA10433
TCONS_00010379	BRALA24702
TCONS_00006026	BRALA07238
TCONS_00046686	BRALA16631
TCONS_00045987	BRALA18245
TCONS_00029160	BRALA13547
TCONS_00015457	BRALA16163
TCONS_00018010	BRALA14738
TCONS_00007263	BRALA03154
TCONS_00019324	BRALA06343
TCONS_00020899	BRALA12100
TCONS_00025891	BRALA25600
TCONS_00042612	BRALA18712
TCONS_00041617	BRALA11859
TCONS_00022881	BRALA14246
TCONS_00020764	BRALA04311
TCONS_00012140	BRALA25943
TCONS_00018627	BRALA18705
TCONS_00050471	BRALA02099
TCONS_00055656	BRALA23677
TCONS_00016057	BRALA02660
TCONS_00016545	BRALA10192
TCONS_00052916	BRALA17838
TCONS_00030892	BRALA25248
TCONS_00027454	BRALA07020
TCONS_00006145	BRALA14778
TCONS_00033487	BRALA06364
TCONS_00019320	BRALA00217
TCONS_00006024	BRALA35566
TCONS_00008823	BRALA19998
TCONS_00019461	BRALA00412
TCONS_00006284	BRALA02332
TCONS_00049071	BRALA25647
TCONS_00011016	BRALA17388
TCONS_00029301	BRALA08494
TCONS_00009375	BRALA12442
TCONS_00016357	BRALA10063
TCONS_00042576	BRALA08293
TCONS_00043040	BRALA08059
TCONS_00054495	BRALA05325
TCONS_00027860	BRALA31025
TCONS_00054210	BRALA00971
TCONS_00056741	BRALA09020
TCONS_00006543	BRALA14953
TCONS_00026558	BRALA11443
TCONS_00002920	BRALA20327
TCONS_00027657	BRALA18990
TCONS_00046614	BRALA21288
TCONS_00015260	BRALA03029
TCONS_00021076	BRALA13639
TCONS_00003495	BRALA24434
TCONS_00019634	BRALA28437
TCONS_00013896	BRALA13126
TCONS_00018463	BRALA16494
TCONS_00000901	BRALA03269
TCONS_00025457	BRALA25387
TCONS_00045807	BRALA15131
TCONS_00015964	BRALA24094
TCONS_00000201	BRALA20644
TCONS_00006040	BRALA28883
TCONS_00052672	BRALA00840
TCONS_00011541	BRALA13386
TCONS_00010962	BRALA12036
TCONS_00013162	BRALA06410
TCONS_00007368	BRALA03114
TCONS_00053178	BRALA01278
TCONS_00002016	BRALA14407
TCONS_00021504	BRALA06164
TCONS_00013464	BRALA19511
TCONS_00010423	BRALA16422
TCONS_00037182	BRALA12682
TCONS_00006553	BRALA33876
TCONS_00004889	BRALA15019
TCONS_00030604	BRALA06603
TCONS_00017153	BRALA16019
TCONS_00018206	BRALA16018
TCONS_00012815	BRALA25283
TCONS_00020743	BRALA07828
TCONS_00000425	BRALA24506
TCONS_00055344	BRALA14117
TCONS_00053253	BRALA00794
TCONS_00003678	BRALA11329
TCONS_00004580	BRALA28685
TCONS_00004974	BRALA07233
TCONS_00012322	BRALA32702
TCONS_00050553	BRALA05649
TCONS_00011395	BRALA31055
TCONS_00013868	BRALA06360
TCONS_00013473	BRALA19512
TCONS_00043934	BRALA18724
TCONS_00027248	BRALA13862
TCONS_00049271	BRALA17344
TCONS_00000591	BRALA18805
TCONS_00020262	BRALA00289
TCONS_00019250	BRALA02285
TCONS_00004148	BRALA04652
TCONS_00048153	BRALA15364
TCONS_00018310	BRALA25793
TCONS_00053552	BRALA00948
TCONS_00028927	BRALA08462
TCONS_00001021	BRALA34871
TCONS_00005993	BRALA24916
TCONS_00028344	BRALA01881
TCONS_00020489	BRALA19075
TCONS_00043752	BRALA30585
TCONS_00015079	BRALA02538
TCONS_00001304	BRALA23733
TCONS_00017386	BRALA10347
TCONS_00027985	BRALA01396
TCONS_00054268	BRALA00936
TCONS_00011184	BRALA25784
TCONS_00011173	BRALA31050
TCONS_00004455	BRALA04774
TCONS_00023049	BRALA34987
TCONS_00005089	BRALA29322
TCONS_00015307	BRALA04313
TCONS_00027148	BRALA29159
TCONS_00008793	BRALA03355
TCONS_00027881	BRALA15060
TCONS_00056776	BRALA14480
TCONS_00034975	BRALA13792
TCONS_00053493	BRALA05145
TCONS_00055325	BRALA20995
TCONS_00006303	BRALA07242
TCONS_00014340	BRALA23042
TCONS_00006126	BRALA28931
TCONS_00050546	BRALA05483
TCONS_00017917	BRALA14638
TCONS_00029182	BRALA17403
TCONS_00056102	BRALA07730
TCONS_00011180	BRALA29818
TCONS_00010188	BRALA34455
TCONS_00005244	BRALA27579
TCONS_00003309	BRALA07064
TCONS_00003618	BRALA04764
TCONS_00021497	BRALA11633
TCONS_00046777	BRALA18534
TCONS_00011333	BRALA22115
TCONS_00002909	BRALA11287
TCONS_00037490	BRALA02351
TCONS_00021620	BRALA05826
TCONS_00011706	BRALA21570
TCONS_00011576	BRALA10832
TCONS_00054447	BRALA01191
TCONS_00018393	BRALA26388
TCONS_00054371	BRALA19434
TCONS_00047818	BRALA09263
TCONS_00049603	BRALA11045
TCONS_00045536	BRALA16478
TCONS_00054334	BRALA00804
TCONS_00037019	BRALA23421
TCONS_00021553	BRALA12115
TCONS_00053226	BRALA00802
TCONS_00020697	BRALA03350
TCONS_00016340	BRALA02975
TCONS_00013712	BRALA16768
TCONS_00028954	BRALA17602
TCONS_00027040	BRALA21270
TCONS_00003007	BRALA34575
TCONS_00043034	BRALA29916
TCONS_00019238	BRALA16228
TCONS_00047301	BRALA17102
TCONS_00025889	BRALA23625
TCONS_00014181	BRALA25296
TCONS_00049145	BRALA09264
TCONS_00045363	BRALA17088
TCONS_00024021	BRALA22913
TCONS_00041793	BRALA11876
TCONS_00002544	BRALA06678
TCONS_00051391	BRALA12415
TCONS_00049633	BRALA03796
TCONS_00019598	BRALA00378
TCONS_00056560	BRALA14989
TCONS_00021823	BRALA05995
TCONS_00012592	BRALA06275
TCONS_00053897	BRALA01092
TCONS_00007849	BRALA03223
TCONS_00008215	BRALA03083
TCONS_00010403	BRALA22620
TCONS_00010402	BRALA22619
TCONS_00051718	BRALA18781
TCONS_00022589	BRALA13610
TCONS_00049691	BRALA10955
TCONS_00038095	BRALA02328
TCONS_00007077	BRALA19107
TCONS_00049219	BRALA18987
TCONS_00045337	BRALA21884
TCONS_00028755	BRALA14633
TCONS_00002351	BRALA31856
TCONS_00051121	BRALA15804
TCONS_00042782	BRALA05330
TCONS_00048817	BRALA12768
TCONS_00000852	BRALA09011
TCONS_00002138	BRALA22998
TCONS_00022439	BRALA05808
TCONS_00044142	BRALA22740
TCONS_00022042	BRALA05804
TCONS_00003461	BRALA28977
TCONS_00019502	BRALA00395
TCONS_00031483	BRALA03596
TCONS_00030629	BRALA03646
TCONS_00011139	BRALA13282
TCONS_00048910	BRALA15707
TCONS_00030093	BRALA03855
TCONS_00029159	BRALA13545
TCONS_00002995	BRALA21368
TCONS_00013025	BRALA24158
TCONS_00044005	BRALA28662
TCONS_00056859	BRALA07390
TCONS_00001270	BRALA16886
TCONS_00026433	BRALA25057
TCONS_00015610	BRALA08919
TCONS_00009716	BRALA13660
TCONS_00016043	BRALA02699
TCONS_00011069	BRALA01387
TCONS_00048545	BRALA28227
TCONS_00036175	BRALA02507
TCONS_00020526	BRALA00241
TCONS_00015904	BRALA24102
TCONS_00050251	BRALA14328
TCONS_00015425	BRALA06850
TCONS_00050990	BRALA14533
TCONS_00010765	BRALA33820
TCONS_00054988	BRALA23722
TCONS_00025915	BRALA09676
TCONS_00014134	BRALA33167
TCONS_00004476	BRALA11935
TCONS_00048639	BRALA15303
TCONS_00018865	BRALA27732
TCONS_00044650	BRALA11310
TCONS_00000495	BRALA19316
TCONS_00045118	BRALA16652
TCONS_00016320	BRALA24716
TCONS_00016523	BRALA27552
TCONS_00010000	BRALA30366
TCONS_00027063	BRALA16387
TCONS_00028523	BRALA14645
TCONS_00002541	BRALA03746
TCONS_00011974	BRALA23469
TCONS_00009166	BRALA03570
TCONS_00012619	BRALA27367
TCONS_00004752	BRALA07296
TCONS_00025906	BRALA07457
TCONS_00045076	BRALA07253
TCONS_00012253	BRALA06346
TCONS_00007559	BRALA20549
TCONS_00016848	BRALA26267
TCONS_00048269	BRALA35435
TCONS_00005817	BRALA26633
TCONS_00027879	BRALA16601
TCONS_00006365	BRALA24156
TCONS_00022997	BRALA23855
TCONS_00030277	BRALA06713
TCONS_00020277	BRALA04558
TCONS_00030893	BRALA25250
TCONS_00013018	BRALA13007
TCONS_00001553	BRALA07684
TCONS_00056281	BRALA21010
TCONS_00033233	BRALA04067
TCONS_00001132	BRALA30419
TCONS_00027070	BRALA21710
TCONS_00056171	BRALA14454
TCONS_00044242	BRALA19211
TCONS_00005015	BRALA24223
TCONS_00020795	BRALA00050
TCONS_00056410	BRALA07350
TCONS_00051886	BRALA15824
TCONS_00025937	BRALA22357
TCONS_00029664	BRALA21943
TCONS_00003218	BRALA06924
TCONS_00014645	BRALA28869
TCONS_00051035	BRALA08687
TCONS_00015528	BRALA21003
TCONS_00042990	BRALA21819
TCONS_00008094	BRALA03408
TCONS_00008201	BRALA03106
TCONS_00026896	BRALA25605
TCONS_00027259	BRALA11518
TCONS_00052703	BRALA05301
TCONS_00006450	BRALA19368
TCONS_00006108	BRALA27663
TCONS_00001041	BRALA18839
TCONS_00011823	BRALA28913
TCONS_00004286	BRALA11275
TCONS_00047303	BRALA05195
TCONS_00011182	BRALA31450
TCONS_00053195	BRALA01384
TCONS_00049303	BRALA18940
TCONS_00052600	BRALA01225
TCONS_00027679	BRALA33971
TCONS_00020869	BRALA16189
TCONS_00021657	BRALA23820
TCONS_00050991	BRALA01279
TCONS_00010764	BRALA15251
TCONS_00052660	BRALA05183
TCONS_00048344	BRALA28225
TCONS_00014965	BRALA10072
TCONS_00002867	BRALA03356
TCONS_00051649	BRALA05585
TCONS_00053736	BRALA05304
TCONS_00028498	BRALA33240
TCONS_00013847	BRALA25273
TCONS_00013347	BRALA10426
TCONS_00049529	BRALA17154
TCONS_00021495	BRALA14256
TCONS_00005585	BRALA29374
TCONS_00029043	BRALA01389
TCONS_00055791	BRALA18122
TCONS_00010777	BRALA29571
TCONS_00030973	BRALA03653
TCONS_00014436	BRALA06375
TCONS_00048431	BRALA20355
TCONS_00010304	BRALA26160
TCONS_00049248	BRALA12709
TCONS_00005604	BRALA19369
TCONS_00006466	BRALA27109
TCONS_00013913	BRALA09357
TCONS_00046054	BRALA05718
TCONS_00054253	BRALA05293
TCONS_00005639	BRALA27571
TCONS_00053219	BRALA20173
TCONS_00029847	BRALA09475
TCONS_00005266	BRALA27108
TCONS_00035284	BRALA28212
TCONS_00020335	BRALA00336
TCONS_00042611	BRALA18715
TCONS_00013160	BRALA18634
TCONS_00014260	BRALA13990
TCONS_00011075	BRALA12041
TCONS_00027474	BRALA11441
TCONS_00048621	BRALA15358
TCONS_00042854	BRALA02166
TCONS_00049548	BRALA25717
TCONS_00039538	BRALA27274
TCONS_00019011	BRALA10744
TCONS_00010597	BRALA13378
TCONS_00030696	BRALA21286
TCONS_00051033	BRALA08675
TCONS_00042428	BRALA15899
TCONS_00004697	BRALA30054
TCONS_00026099	BRALA17117
TCONS_00020063	BRALA04064
TCONS_00003607	BRALA26239
TCONS_00011101	BRALA12876
TCONS_00020303	BRALA07914
TCONS_00026164	BRALA34154
TCONS_00027363	BRALA31696
TCONS_00013500	BRALA00326
TCONS_00044166	BRALA32021
TCONS_00005286	BRALA12878
TCONS_00045842	BRALA15126
TCONS_00031020	BRALA03622
TCONS_00042751	BRALA11887
TCONS_00030127	BRALA03073
TCONS_00023853	BRALA29851
TCONS_00054384	BRALA10639
TCONS_00002911	BRALA31006
TCONS_00007485	BRALA22411
TCONS_00027054	BRALA11551
TCONS_00054876	BRALA14553
TCONS_00003659	BRALA07059
TCONS_00048789	BRALA33051
TCONS_00011086	BRALA06976
TCONS_00008952	BRALA26877
TCONS_00013377	BRALA06532
TCONS_00029441	BRALA17110
TCONS_00045868	BRALA01542
TCONS_00001800	BRALA19669
TCONS_00043404	BRALA22429
TCONS_00015815	BRALA21791
TCONS_00029346	BRALA13535
TCONS_00026279	BRALA11425
TCONS_00013549	BRALA25041
TCONS_00049435	BRALA28058
TCONS_00048735	BRALA19732
