AENJA_23461	bflo_04183
AENJA_13688	bflo_15254
AENJA_13835	bflo_08408
AENJA_13842	bflo_22925
AENJA_13912	bflo_09903
AENJA_14164	bflo_14032
AENJA_14235	bflo_21913
AENJA_14287	bflo_23908
AENJA_14431	bflo_10034
AENJA_14523	bflo_21680
AENJA_14634	bflo_18552
AENJA_14641	bflo_11047
AENJA_14840	bflo_11367
AENJA_14969	bflo_14744
AENJA_15107	bflo_09805
AENJA_15130	bflo_20536
AENJA_15287	bflo_01442
AENJA_15746	bflo_01870
AENJA_15768	bflo_18346
AENJA_15780	bflo_16162
AENJA_15916	bflo_19304
AENJA_15945	bflo_11817
AENJA_15980	bflo_15936
AENJA_16026	bflo_18791
AENJA_16125	bflo_06475
AENJA_16156	bflo_15748
AENJA_16190	bflo_06211
AENJA_16299	bflo_02915
AENJA_16721	bflo_18005
AENJA_16840	bflo_17255
AENJA_16899	bflo_15778
AENJA_16937	bflo_23058
AENJA_17013	bflo_24438
AENJA_17182	bflo_09428
AENJA_17379	bflo_24401
AENJA_17474	bflo_21171
AENJA_17650	bflo_20134
AENJA_17685	bflo_09203
AENJA_17757	bflo_17608
AENJA_17918	bflo_10444
AENJA_18050	bflo_06320
AENJA_18086	bflo_10696
AENJA_18177	bflo_24989
AENJA_18189	bflo_23792
AENJA_18220	bflo_14926
AENJA_18236	bflo_10221
AENJA_18310	bflo_21816
AENJA_18344	bflo_12779
AENJA_18386	bflo_07102
AENJA_18431	bflo_06573
AENJA_18751	bflo_22328
AENJA_20432	bflo_09008
AENJA_18830	bflo_12921
AENJA_18861	bflo_24056
AENJA_19061	bflo_04122
AENJA_19073	bflo_07697
AENJA_19406	bflo_15859
AENJA_19554	bflo_14982
AENJA_19777	bflo_02464
AENJA_19825	bflo_01999
AENJA_19826	bflo_01418
AENJA_19829	bflo_14270
AENJA_19832	bflo_16401
AENJA_20083	bflo_15779
AENJA_20436	bflo_11245
AENJA_20498	bflo_06824
AENJA_20551	bflo_06292
AENJA_20594	bflo_02444
AENJA_20659	bflo_25747
AENJA_20784	bflo_15232
AENJA_20890	bflo_10575
AENJA_20950	bflo_18319
AENJA_21007	bflo_23010
AENJA_21049	bflo_12760
AENJA_21089	bflo_07989
AENJA_21303	bflo_13800
AENJA_21375	bflo_21945
AENJA_21409	bflo_11271
AENJA_21675	bflo_08091
AENJA_21723	bflo_21832
AENJA_21751	bflo_21094
AENJA_21772	bflo_11280
AENJA_21819	bflo_23422
AENJA_21851	bflo_20348
AENJA_22302	bflo_13861
AENJA_22684	bflo_06337
AENJA_22726	bflo_11442
AENJA_22816	bflo_14043
AENJA_22820	bflo_13514
AENJA_22885	bflo_23512
AENJA_23161	bflo_17782
AENJA_23375	bflo_26455
AENJA_23378	bflo_26318
AENJA_23568	bflo_21082
AENJA_23581	bflo_24072
AENJA_23635	bflo_09914
AENJA_23735	bflo_15170
AENJA_23965	bflo_14785
AENJA_24234	bflo_22266
AENJA_24302	bflo_00577
AENJA_24361	bflo_10446
AENJA_24363	bflo_11677
AENJA_24469	bflo_25611
AENJA_24649	bflo_05661
AENJA_24825	bflo_02382
AENJA_24826	bflo_10408
AENJA_25007	bflo_08465
AENJA_25014	bflo_06450
AENJA_25069	bflo_22784
AENJA_25134	bflo_15711
AENJA_25183	bflo_05619
AENJA_25250	bflo_25840
AENJA_25343	bflo_15000
AENJA_25363	bflo_01199
AENJA_25491	bflo_20069
AENJA_25560	bflo_05366
AENJA_25582	bflo_21226
AENJA_25613	bflo_24598
AENJA_25762	bflo_12090
AENJA_25859	bflo_17134
AENJA_26211	bflo_14436
AENJA_26504	bflo_14060
AENJA_26509	bflo_11488
AENJA_00004	bflo_12581
AENJA_00139	bflo_21684
AENJA_00324	bflo_02716
AENJA_00397	bflo_07592
AENJA_00767	bflo_13719
AENJA_00931	bflo_25142
AENJA_00979	bflo_18944
AENJA_01044	bflo_25720
AENJA_01593	bflo_26189
AENJA_02217	bflo_13280
AENJA_02284	bflo_25645
AENJA_02432	bflo_21784
AENJA_02569	bflo_11589
AENJA_06355	bflo_14763
AENJA_02740	bflo_23418
AENJA_02792	bflo_03291
AENJA_02816	bflo_16336
AENJA_02862	bflo_10957
AENJA_02931	bflo_02810
AENJA_03209	bflo_14356
AENJA_03339	bflo_20332
AENJA_03407	bflo_01423
AENJA_03420	bflo_23827
AENJA_03431	bflo_20472
AENJA_03462	bflo_04526
AENJA_03468	bflo_06381
AENJA_03475	bflo_17673
AENJA_03747	bflo_08435
AENJA_03836	bflo_22229
AENJA_03954	bflo_13377
AENJA_04105	bflo_16155
AENJA_04148	bflo_05427
AENJA_04367	bflo_00403
AENJA_04369	bflo_07534
AENJA_04461	bflo_16995
AENJA_04494	bflo_23790
AENJA_04574	bflo_10653
AENJA_04647	bflo_19110
AENJA_04686	bflo_25038
AENJA_04963	bflo_14759
AENJA_05104	bflo_13169
AENJA_05122	bflo_24595
AENJA_05241	bflo_22443
AENJA_05277	bflo_17424
AENJA_05325	bflo_10777
AENJA_05768	bflo_23700
AENJA_05894	bflo_23752
AENJA_06139	bflo_08559
AENJA_06549	bflo_06371
AENJA_06588	bflo_11011
AENJA_06656	bflo_09858
AENJA_06780	bflo_05418
AENJA_06818	bflo_21088
AENJA_06900	bflo_21299
AENJA_06960	bflo_01172
AENJA_07023	bflo_13977
AENJA_07134	bflo_22978
AENJA_07205	bflo_21825
AENJA_07462	bflo_10144
AENJA_07724	bflo_14343
AENJA_07941	bflo_19013
AENJA_08327	bflo_21322
AENJA_08730	bflo_08747
AENJA_08744	bflo_18139
AENJA_08756	bflo_14621
AENJA_08801	bflo_03890
AENJA_08960	bflo_16530
AENJA_08963	bflo_16524
AENJA_09009	bflo_18915
AENJA_09011	bflo_07918
AENJA_18427	bflo_07595
AENJA_09249	bflo_08389
AENJA_09485	bflo_02081
AENJA_09604	bflo_22199
AENJA_09700	bflo_23018
AENJA_09717	bflo_26476
AENJA_09848	bflo_22987
AENJA_10075	bflo_13799
AENJA_10138	bflo_00249
AENJA_10363	bflo_12334
AENJA_10365	bflo_22058
AENJA_10512	bflo_05818
AENJA_10652	bflo_12738
AENJA_10766	bflo_16171
AENJA_10793	bflo_06202
AENJA_10957	bflo_15450
AENJA_10959	bflo_14577
AENJA_10977	bflo_25863
AENJA_11206	bflo_05679
AENJA_11272	bflo_25660
AENJA_11301	bflo_10256
AENJA_11425	bflo_20740
AENJA_11627	bflo_05288
AENJA_11631	bflo_12199
AENJA_11675	bflo_21841
AENJA_11711	bflo_10884
AENJA_11779	bflo_06403
AENJA_11839	bflo_17036
AENJA_11927	bflo_21755
AENJA_12106	bflo_05815
AENJA_12373	bflo_12695
AENJA_12457	bflo_22930
AENJA_12498	bflo_12647
AENJA_12739	bflo_09851
AENJA_12898	bflo_06795
AENJA_12902	bflo_16313
AENJA_13027	bflo_25933
AENJA_13187	bflo_15838
AENJA_13202	bflo_04356
AENJA_13207	bflo_10127
AENJA_13312	bflo_26122
AENJA_13338	bflo_24326
AENJA_13363	bflo_23165
AENJA_13626	bflo_12995
AENJA_13692	bflo_26218
AENJA_14225	bflo_24010
AENJA_14239	bflo_22433
AENJA_14395	bflo_14612
AENJA_14648	bflo_23426
AENJA_14745	bflo_10174
AENJA_15171	bflo_14331
AENJA_15366	bflo_20962
AENJA_15368	bflo_20357
AENJA_15439	bflo_02032
AENJA_15440	bflo_02035
AENJA_15681	bflo_07704
AENJA_15771	bflo_17518
AENJA_15882	bflo_18831
AENJA_16065	bflo_25464
AENJA_16254	bflo_02381
AENJA_16466	bflo_14951
AENJA_16596	bflo_20677
AENJA_20071	bflo_20034
AENJA_16935	bflo_22990
AENJA_16980	bflo_24886
AENJA_17319	bflo_12217
AENJA_17772	bflo_19655
AENJA_17845	bflo_23596
AENJA_17849	bflo_23127
AENJA_17864	bflo_14507
AENJA_17973	bflo_18604
AENJA_18085	bflo_09574
AENJA_18355	bflo_19134
AENJA_19005	bflo_11389
AENJA_19078	bflo_17946
AENJA_19346	bflo_00171
AENJA_19654	bflo_03234
AENJA_19687	bflo_23083
AENJA_19773	bflo_02346
AENJA_20029	bflo_09397
AENJA_20396	bflo_01560
AENJA_20434	bflo_12274
AENJA_20655	bflo_25641
AENJA_20689	bflo_20276
AENJA_20813	bflo_00595
AENJA_20821	bflo_17572
AENJA_20884	bflo_07107
AENJA_20921	bflo_15402
AENJA_21306	bflo_12540
AENJA_21381	bflo_10846
AENJA_21528	bflo_13811
AENJA_21726	bflo_16585
AENJA_21740	bflo_22118
AENJA_21828	bflo_17706
AENJA_21979	bflo_01583
AENJA_22067	bflo_25670
AENJA_22258	bflo_20243
AENJA_22264	bflo_10847
AENJA_22317	bflo_09747
AENJA_22556	bflo_18941
AENJA_22661	bflo_10590
AENJA_22699	bflo_21112
AENJA_22881	bflo_08000
AENJA_23010	bflo_05624
AENJA_23214	bflo_08789
AENJA_23384	bflo_13019
AENJA_23719	bflo_05935
AENJA_23962	bflo_01427
AENJA_23966	bflo_08869
AENJA_24225	bflo_25779
AENJA_24685	bflo_20152
AENJA_24748	bflo_23681
AENJA_24812	bflo_09770
AENJA_25120	bflo_24643
AENJA_25192	bflo_05915
AENJA_25231	bflo_15769
AENJA_25331	bflo_22291
AENJA_25437	bflo_08093
AENJA_25922	bflo_21834
AENJA_26049	bflo_09156
AENJA_26107	bflo_01354
AENJA_26187	bflo_01534
AENJA_26237	bflo_08894
AENJA_26511	bflo_11532
AENJA_26703	bflo_21044
AENJA_26715	bflo_02160
AENJA_26719	bflo_02927
AENJA_26773	bflo_21756
AENJA_26807	bflo_05937
AENJA_00047	bflo_06722
AENJA_00432	bflo_05425
AENJA_00505	bflo_08932
AENJA_00571	bflo_15014
AENJA_01019	bflo_06991
AENJA_01059	bflo_02567
AENJA_01095	bflo_18115
AENJA_01198	bflo_06134
AENJA_01322	bflo_08716
AENJA_01443	bflo_00217
AENJA_01698	bflo_20205
AENJA_01726	bflo_14696
AENJA_02054	bflo_22835
AENJA_02165	bflo_25731
AENJA_02214	bflo_13403
AENJA_02267	bflo_13109
AENJA_02353	bflo_14084
AENJA_02354	bflo_09037
AENJA_02368	bflo_24972
AENJA_02689	bflo_21985
AENJA_02817	bflo_12438
AENJA_03149	bflo_03626
AENJA_03179	bflo_05631
AENJA_03386	bflo_11806
AENJA_03409	bflo_05802
AENJA_03470	bflo_17677
AENJA_03762	bflo_24408
AENJA_03833	bflo_25877
AENJA_04295	bflo_03915
AENJA_04665	bflo_17208
AENJA_04962	bflo_14113
AENJA_05160	bflo_04302
AENJA_05194	bflo_22203
AENJA_05278	bflo_18020
AENJA_05484	bflo_12731
AENJA_05650	bflo_07145
AENJA_05652	bflo_07343
AENJA_06211	bflo_17731
AENJA_06285	bflo_07577
AENJA_07280	bflo_02155
AENJA_07676	bflo_20312
AENJA_07683	bflo_08412
AENJA_07698	bflo_19093
AENJA_07744	bflo_17312
AENJA_08154	bflo_10016
AENJA_08417	bflo_03304
AENJA_08420	bflo_21344
AENJA_08655	bflo_16698
AENJA_08664	bflo_06136
AENJA_08929	bflo_11407
AENJA_09241	bflo_03371
AENJA_09749	bflo_00447
AENJA_10005	bflo_16535
AENJA_10023	bflo_24538
AENJA_10163	bflo_24186
AENJA_10256	bflo_17347
AENJA_10276	bflo_10773
AENJA_10282	bflo_01695
AENJA_10298	bflo_23297
AENJA_10341	bflo_12556
AENJA_10381	bflo_20338
AENJA_10464	bflo_11142
AENJA_10480	bflo_05622
AENJA_12064	bflo_02418
AENJA_10564	bflo_17487
AENJA_10620	bflo_06491
AENJA_10687	bflo_23563
AENJA_10773	bflo_08407
AENJA_10946	bflo_16920
AENJA_11083	bflo_10208
AENJA_11196	bflo_03450
AENJA_11330	bflo_18881
AENJA_11496	bflo_13479
AENJA_11514	bflo_22973
AENJA_11595	bflo_18763
AENJA_11622	bflo_20780
AENJA_11693	bflo_18798
AENJA_11787	bflo_20819
AENJA_11895	bflo_23407
AENJA_12365	bflo_13350
AENJA_12489	bflo_01847
AENJA_12919	bflo_11039
AENJA_13006	bflo_25937
AENJA_13417	bflo_20560
AENJA_13421	bflo_20311
AENJA_13789	bflo_02614
AENJA_13836	bflo_08400
AENJA_13921	bflo_22700
AENJA_14019	bflo_19064
AENJA_14142	bflo_07606
AENJA_14167	bflo_07586
AENJA_14241	bflo_10106
AENJA_14256	bflo_18812
AENJA_14298	bflo_15303
AENJA_14420	bflo_20286
AENJA_14436	bflo_11425
AENJA_14512	bflo_04203
AENJA_14607	bflo_18866
AENJA_14796	bflo_24402
AENJA_15418	bflo_08960
AENJA_15592	bflo_23699
AENJA_15656	bflo_02387
AENJA_15798	bflo_15815
AENJA_15888	bflo_24372
AENJA_15914	bflo_19233
AENJA_16033	bflo_05034
AENJA_16470	bflo_12977
AENJA_16743	bflo_08778
AENJA_16976	bflo_11525
AENJA_17060	bflo_25678
AENJA_17393	bflo_20418
AENJA_17429	bflo_22392
AENJA_17580	bflo_18458
AENJA_17729	bflo_04368
AENJA_17929	bflo_11053
AENJA_18237	bflo_02840
AENJA_18288	bflo_26182
AENJA_18335	bflo_12671
AENJA_18434	bflo_06579
AENJA_18844	bflo_26277
AENJA_18894	bflo_21605
AENJA_19022	bflo_05007
AENJA_19185	bflo_25715
AENJA_19359	bflo_21959
AENJA_19363	bflo_22394
AENJA_19398	bflo_26220
AENJA_19709	bflo_16250
AENJA_19933	bflo_10877
AENJA_20025	bflo_16310
AENJA_20050	bflo_13020
AENJA_20064	bflo_24923
AENJA_20330	bflo_25707
AENJA_20732	bflo_06850
AENJA_21034	bflo_23712
AENJA_21313	bflo_24566
AENJA_21314	bflo_24479
AENJA_21372	bflo_23531
AENJA_21605	bflo_20500
AENJA_21609	bflo_11433
AENJA_21724	bflo_22115
AENJA_21779	bflo_19564
AENJA_22036	bflo_06131
AENJA_22377	bflo_18703
AENJA_22486	bflo_17991
AENJA_22495	bflo_07603
AENJA_22500	bflo_06893
AENJA_22584	bflo_23885
AENJA_22600	bflo_19072
AENJA_22814	bflo_16999
AENJA_22832	bflo_12215
AENJA_22872	bflo_03873
AENJA_22873	bflo_21102
AENJA_22970	bflo_11705
AENJA_23000	bflo_23951
AENJA_23139	bflo_25655
AENJA_23230	bflo_20585
AENJA_23473	bflo_02054
AENJA_23789	bflo_21105
AENJA_23971	bflo_18226
AENJA_24733	bflo_14344
AENJA_24750	bflo_23404
AENJA_24870	bflo_23831
AENJA_24900	bflo_06509
AENJA_24903	bflo_06653
AENJA_25558	bflo_06303
AENJA_25659	bflo_05294
AENJA_25757	bflo_11247
AENJA_25815	bflo_03965
AENJA_25829	bflo_10987
AENJA_26163	bflo_24096
AENJA_26416	bflo_00281
AENJA_26599	bflo_21210
AENJA_26751	bflo_06730
AENJA_00151	bflo_20499
AENJA_00247	bflo_22860
AENJA_00322	bflo_05599
AENJA_00437	bflo_05663
AENJA_00507	bflo_17716
AENJA_00555	bflo_15056
AENJA_00566	bflo_15667
AENJA_00706	bflo_06190
AENJA_00713	bflo_06108
AENJA_01125	bflo_23868
AENJA_01458	bflo_11079
AENJA_01377	bflo_13452
AENJA_01654	bflo_16413
AENJA_05381	bflo_12616
AENJA_01727	bflo_14695
AENJA_01753	bflo_13897
AENJA_02051	bflo_03110
AENJA_02342	bflo_26432
AENJA_02345	bflo_17663
AENJA_02595	bflo_01563
AENJA_02784	bflo_14531
AENJA_02811	bflo_12211
AENJA_03083	bflo_11941
AENJA_03128	bflo_18637
AENJA_03147	bflo_04799
AENJA_03467	bflo_17585
AENJA_03606	bflo_08272
AENJA_03801	bflo_16266
AENJA_03832	bflo_10287
AENJA_04228	bflo_22634
AENJA_04332	bflo_21118
AENJA_04818	bflo_13301
AENJA_04832	bflo_02620
AENJA_04939	bflo_00434
AENJA_05279	bflo_17425
AENJA_05489	bflo_10996
AENJA_05510	bflo_06064
AENJA_05563	bflo_00714
AENJA_05678	bflo_06296
AENJA_23496	bflo_26327
AENJA_06266	bflo_15039
AENJA_07054	bflo_23151
AENJA_07217	bflo_07594
AENJA_07308	bflo_06274
AENJA_07425	bflo_25712
AENJA_07816	bflo_24089
AENJA_07915	bflo_16346
AENJA_08033	bflo_13428
AENJA_08075	bflo_05021
AENJA_08318	bflo_24762
AENJA_08715	bflo_24764
AENJA_08860	bflo_23117
AENJA_08865	bflo_22929
AENJA_09318	bflo_14680
AENJA_09685	bflo_02109
AENJA_10038	bflo_04850
AENJA_10340	bflo_06825
AENJA_10379	bflo_21083
AENJA_10830	bflo_12561
AENJA_10934	bflo_12744
AENJA_11287	bflo_06048
AENJA_11379	bflo_07557
AENJA_11555	bflo_20570
AENJA_11624	bflo_20061
AENJA_18597	bflo_02590
AENJA_12234	bflo_18850
AENJA_12523	bflo_01750
AENJA_12599	bflo_07295
AENJA_13113	bflo_24744
AENJA_13236	bflo_15702
AENJA_13516	bflo_26231
AENJA_13549	bflo_23803
AENJA_13677	bflo_07134
AENJA_13712	bflo_12071
AENJA_13763	bflo_19537
AENJA_13764	bflo_18671
AENJA_13875	bflo_22732
AENJA_14093	bflo_06044
AENJA_14642	bflo_11048
AENJA_14739	bflo_10614
AENJA_14792	bflo_24197
AENJA_14835	bflo_17017
AENJA_14875	bflo_18650
AENJA_14929	bflo_14440
AENJA_14935	bflo_24601
AENJA_15451	bflo_23461
AENJA_15525	bflo_05857
AENJA_15598	bflo_05641
AENJA_15742	bflo_01481
AENJA_15949	bflo_20622
AENJA_16003	bflo_20783
AENJA_16038	bflo_15505
AENJA_16210	bflo_05974
AENJA_16424	bflo_09244
AENJA_16682	bflo_23597
AENJA_16697	bflo_05998
AENJA_16974	bflo_04254
AENJA_17386	bflo_21143
AENJA_17581	bflo_18362
AENJA_18132	bflo_12110
AENJA_18630	bflo_06471
AENJA_19162	bflo_12978
AENJA_19488	bflo_12522
AENJA_19880	bflo_03031
AENJA_20241	bflo_13158
AENJA_20688	bflo_20285
AENJA_20740	bflo_25880
AENJA_21000	bflo_12650
AENJA_21398	bflo_10200
AENJA_21562	bflo_19172
AENJA_21571	bflo_11673
AENJA_21612	bflo_22457
AENJA_21768	bflo_06146
AENJA_21844	bflo_22099
AENJA_21856	bflo_14419
AENJA_21931	bflo_06829
AENJA_21983	bflo_01328
AENJA_22503	bflo_09932
AENJA_22565	bflo_03563
AENJA_22996	bflo_06241
AENJA_23036	bflo_14995
AENJA_23295	bflo_25318
AENJA_23324	bflo_22630
AENJA_23380	bflo_20776
AENJA_23533	bflo_15996
AENJA_23838	bflo_20249
AENJA_24721	bflo_14400
AENJA_24893	bflo_14852
AENJA_24980	bflo_21633
AENJA_25100	bflo_24655
AENJA_25170	bflo_13733
AENJA_25191	bflo_04484
AENJA_25219	bflo_19745
AENJA_25324	bflo_05884
AENJA_25493	bflo_14047
AENJA_25596	bflo_04886
AENJA_25872	bflo_00892
AENJA_25970	bflo_17624
AENJA_26607	bflo_04469
AENJA_26699	bflo_20178
AENJA_26787	bflo_10744
AENJA_00146	bflo_14434
AENJA_00317	bflo_06636
AENJA_01001	bflo_14179
AENJA_01208	bflo_11543
AENJA_01325	bflo_17727
AENJA_01532	bflo_15599
AENJA_01852	bflo_12074
AENJA_01948	bflo_05922
AENJA_02352	bflo_17603
AENJA_02373	bflo_24619
AENJA_02474	bflo_14211
AENJA_02643	bflo_24967
AENJA_03020	bflo_23434
AENJA_03029	bflo_23816
AENJA_03031	bflo_23179
AENJA_03211	bflo_14162
AENJA_03408	bflo_13375
AENJA_03415	bflo_10172
AENJA_03483	bflo_15105
AENJA_03538	bflo_13074
AENJA_03573	bflo_14433
AENJA_03715	bflo_05785
AENJA_03787	bflo_12176
AENJA_03931	bflo_16534
AENJA_04035	bflo_13174
AENJA_04312	bflo_10768
AENJA_04854	bflo_23788
AENJA_05077	bflo_24467
AENJA_05551	bflo_19397
AENJA_05577	bflo_07399
AENJA_05620	bflo_25853
AENJA_05646	bflo_07315
AENJA_05677	bflo_19120
AENJA_05722	bflo_18846
AENJA_05732	bflo_14837
AENJA_05790	bflo_17256
AENJA_05897	bflo_23863
AENJA_05910	bflo_20079
AENJA_06048	bflo_02073
AENJA_06106	bflo_18470
AENJA_06670	bflo_25552
AENJA_06779	bflo_03608
AENJA_06866	bflo_08485
AENJA_06985	bflo_05554
AENJA_07477	bflo_10098
AENJA_07508	bflo_25097
AENJA_07942	bflo_18633
AENJA_08183	bflo_10539
AENJA_08319	bflo_21434
AENJA_08403	bflo_05172
AENJA_08568	bflo_00970
AENJA_08627	bflo_13511
AENJA_08637	bflo_14794
AENJA_08652	bflo_15826
AENJA_08668	bflo_16405
AENJA_08758	bflo_05614
AENJA_09054	bflo_11391
AENJA_13356	bflo_13946
AENJA_09330	bflo_06894
AENJA_09331	bflo_15790
AENJA_09342	bflo_13335
AENJA_09398	bflo_14838
AENJA_09453	bflo_05825
AENJA_09471	bflo_19759
AENJA_09504	bflo_10934
AENJA_09593	bflo_18433
AENJA_09854	bflo_03455
AENJA_09971	bflo_20133
AENJA_10024	bflo_24725
AENJA_10050	bflo_21982
AENJA_10162	bflo_19968
AENJA_10248	bflo_26284
AENJA_10286	bflo_20787
AENJA_10651	bflo_13178
AENJA_10917	bflo_24277
AENJA_10942	bflo_06353
AENJA_10991	bflo_03393
AENJA_10998	bflo_23157
AENJA_11346	bflo_05696
AENJA_11450	bflo_06831
AENJA_11713	bflo_09498
AENJA_11913	bflo_20584
AENJA_12037	bflo_14052
AENJA_12089	bflo_24555
AENJA_12113	bflo_00726
AENJA_12144	bflo_07056
AENJA_12441	bflo_08740
AENJA_12536	bflo_09184
AENJA_12570	bflo_22092
AENJA_12858	bflo_02959
AENJA_13011	bflo_20544
AENJA_13121	bflo_12490
AENJA_13239	bflo_03373
AENJA_13375	bflo_24993
AENJA_13879	bflo_23264
AENJA_13915	bflo_23105
AENJA_14054	bflo_18751
AENJA_14416	bflo_20989
AENJA_14601	bflo_19108
AENJA_14783	bflo_15554
AENJA_14785	bflo_15631
AENJA_14790	bflo_25081
AENJA_15090	bflo_10792
AENJA_15382	bflo_22601
AENJA_15588	bflo_20274
AENJA_15744	bflo_00982
AENJA_15788	bflo_21013
AENJA_15866	bflo_17488
AENJA_16020	bflo_18942
AENJA_16127	bflo_12740
AENJA_16317	bflo_21529
AENJA_16988	bflo_24979
AENJA_16992	bflo_15581
AENJA_17118	bflo_26321
AENJA_17129	bflo_11246
AENJA_17300	bflo_18382
AENJA_17786	bflo_06496
AENJA_17825	bflo_01195
AENJA_18514	bflo_05713
AENJA_18557	bflo_13270
AENJA_18634	bflo_19767
AENJA_18699	bflo_06967
AENJA_18767	bflo_16079
AENJA_18947	bflo_02342
AENJA_19233	bflo_16901
AENJA_19677	bflo_14681
AENJA_19686	bflo_23021
AENJA_19747	bflo_03945
AENJA_19927	bflo_06333
AENJA_19936	bflo_11912
AENJA_20279	bflo_05394
AENJA_20829	bflo_15690
AENJA_21156	bflo_06087
AENJA_21350	bflo_05938
AENJA_21540	bflo_12557
AENJA_21933	bflo_04798
AENJA_22641	bflo_14232
AENJA_23223	bflo_09352
AENJA_23252	bflo_21649
AENJA_23984	bflo_02469
AENJA_24036	bflo_20549
AENJA_24205	bflo_13872
AENJA_24359	bflo_10681
AENJA_24428	bflo_03244
AENJA_25266	bflo_12063
AENJA_25448	bflo_25518
AENJA_25580	bflo_18878
AENJA_25875	bflo_00435
AENJA_25898	bflo_25706
AENJA_26202	bflo_09299
AENJA_26241	bflo_13185
AENJA_26281	bflo_25105
AENJA_26604	bflo_24417
AENJA_26631	bflo_25355
AENJA_26702	bflo_21043
AENJA_26785	bflo_23360
AENJA_00318	bflo_05783
AENJA_00544	bflo_24600
AENJA_00753	bflo_16998
AENJA_00836	bflo_05873
AENJA_01000	bflo_15478
AENJA_23531	bflo_04844
AENJA_01225	bflo_13080
AENJA_01960	bflo_18269
AENJA_02117	bflo_16657
AENJA_03437	bflo_20429
AENJA_03570	bflo_25321
AENJA_03625	bflo_06389
AENJA_03759	bflo_05777
AENJA_04298	bflo_03906
AENJA_04370	bflo_07528
AENJA_04402	bflo_21782
AENJA_04571	bflo_09671
AENJA_04666	bflo_18027
AENJA_05019	bflo_09494
AENJA_05023	bflo_09068
AENJA_09792	bflo_26445
AENJA_05486	bflo_12416
AENJA_05568	bflo_08478
AENJA_05622	bflo_16116
AENJA_05813	bflo_06695
AENJA_06054	bflo_02448
AENJA_06389	bflo_06925
AENJA_06390	bflo_08710
AENJA_06435	bflo_13964
AENJA_06697	bflo_24641
AENJA_07554	bflo_13467
AENJA_08032	bflo_12658
AENJA_08099	bflo_04455
AENJA_09242	bflo_03229
AENJA_09341	bflo_00950
AENJA_09842	bflo_04077
AENJA_09967	bflo_20126
AENJA_10384	bflo_20452
AENJA_10798	bflo_05748
AENJA_12911	bflo_24484
AENJA_11204	bflo_23263
AENJA_11295	bflo_04448
AENJA_11526	bflo_06641
AENJA_11798	bflo_09936
AENJA_11846	bflo_09841
AENJA_12071	bflo_08767
AENJA_12355	bflo_23907
AENJA_12374	bflo_13092
AENJA_12437	bflo_25506
AENJA_12734	bflo_07339
AENJA_12791	bflo_01082
AENJA_13578	bflo_07744
AENJA_13917	bflo_23737
AENJA_14580	bflo_11133
AENJA_14290	bflo_22971
AENJA_14308	bflo_20888
AENJA_14483	bflo_16706
AENJA_14585	bflo_11100
AENJA_14825	bflo_03899
AENJA_14880	bflo_18694
AENJA_15227	bflo_10413
AENJA_15360	bflo_06632
AENJA_15422	bflo_09225
AENJA_16318	bflo_21727
AENJA_16664	bflo_20371
AENJA_16683	bflo_23667
AENJA_16741	bflo_10551
AENJA_16811	bflo_01729
AENJA_16928	bflo_16395
AENJA_17846	bflo_23813
AENJA_17913	bflo_09495
AENJA_17945	bflo_17065
AENJA_17949	bflo_15903
AENJA_18131	bflo_12108
AENJA_18225	bflo_14387
AENJA_19147	bflo_20672
AENJA_19257	bflo_06625
AENJA_20017	bflo_12608
AENJA_20206	bflo_00397
AENJA_20222	bflo_13949
AENJA_20823	bflo_12655
AENJA_20874	bflo_14368
AENJA_20919	bflo_14884
AENJA_20932	bflo_06061
AENJA_21250	bflo_09016
AENJA_21695	bflo_19170
AENJA_22194	bflo_19269
AENJA_22521	bflo_20155
AENJA_23071	bflo_06070
AENJA_23399	bflo_24442
AENJA_23413	bflo_08322
AENJA_23500	bflo_18095
AENJA_23515	bflo_13625
AENJA_23577	bflo_01329
AENJA_24043	bflo_13001
AENJA_24368	bflo_10943
AENJA_24833	bflo_10691
AENJA_26201	bflo_18097
AENJA_26274	bflo_01564
AENJA_26508	bflo_11509
AENJA_26543	bflo_08992
AENJA_00095	bflo_15547
AENJA_00351	bflo_14138
AENJA_01013	bflo_19040
AENJA_01196	bflo_05577
AENJA_01556	bflo_18113
AENJA_13847	bflo_23252
AENJA_01760	bflo_00424
AENJA_01947	bflo_06076
AENJA_02095	bflo_01649
AENJA_02618	bflo_14257
AENJA_02681	bflo_00893
AENJA_02760	bflo_24343
AENJA_02933	bflo_06309
AENJA_02940	bflo_00968
AENJA_02986	bflo_22312
AENJA_03283	bflo_11182
AENJA_03320	bflo_01498
AENJA_03639	bflo_25320
AENJA_04147	bflo_15566
AENJA_04275	bflo_11902
AENJA_04682	bflo_19220
AENJA_05562	bflo_08494
AENJA_05592	bflo_09375
AENJA_05734	bflo_14261
AENJA_06016	bflo_16644
AENJA_06113	bflo_20992
AENJA_06124	bflo_15040
AENJA_06238	bflo_16333
AENJA_06407	bflo_05511
AENJA_06718	bflo_03388
AENJA_06725	bflo_23713
AENJA_06815	bflo_06638
AENJA_06865	bflo_06975
AENJA_07194	bflo_23270
AENJA_08241	bflo_17626
AENJA_08631	bflo_13325
AENJA_08728	bflo_05591
AENJA_10295	bflo_01093
AENJA_11288	bflo_04457
AENJA_11337	bflo_22877
