STRPU_22262	BRALA00047
STRPU_23160	BRALA12756
STRPU_06095	BRALA16160
STRPU_08038	BRALA01566
STRPU_23294	BRALA09242
STRPU_21775	BRALA30166
STRPU_04151	BRALA06692
STRPU_10287	BRALA28876
STRPU_20536	BRALA10838
STRPU_08561	BRALA25034
STRPU_18496	BRALA00857
STRPU_20374	BRALA10081
STRPU_20117	BRALA27400
STRPU_22980	BRALA18947
STRPU_17594	BRALA07436
STRPU_26390	BRALA14628
STRPU_14671	BRALA15388
STRPU_15450	BRALA16224
STRPU_27212	BRALA13515
STRPU_20222	BRALA23079
STRPU_22244	BRALA04149
STRPU_26013	BRALA27671
STRPU_14531	BRALA01482
STRPU_21036	BRALA12023
STRPU_18158	BRALA00720
STRPU_20775	BRALA22294
STRPU_22422	BRALA00580
STRPU_08134	BRALA06199
STRPU_15753	BRALA27581
STRPU_05758	BRALA19236
STRPU_09063	BRALA13086
STRPU_22922	BRALA20494
STRPU_12999	BRALA24040
STRPU_19356	BRALA18442
STRPU_20611	BRALA21473
STRPU_24360	BRALA05280
STRPU_23104	BRALA18981
STRPU_18515	BRALA00728
STRPU_08010	BRALA14576
STRPU_21917	BRALA18002
STRPU_16504	BRALA10703
STRPU_23605	BRALA17314
STRPU_13508	BRALA14548
STRPU_09317	BRALA16377
STRPU_04055	BRALA03889
STRPU_26146	BRALA26573
STRPU_24018	BRALA06923
STRPU_19487	BRALA20611
STRPU_23892	BRALA12716
STRPU_25379	BRALA03320
STRPU_07889	BRALA34598
STRPU_23039	BRALA15777
STRPU_08959	BRALA15787
STRPU_25365	BRALA26586
STRPU_25276	BRALA17628
STRPU_05817	BRALA28964
STRPU_08626	BRALA23028
STRPU_20221	BRALA02911
STRPU_03730	BRALA12180
STRPU_06443	BRALA26570
STRPU_17290	BRALA27515
STRPU_26841	BRALA13525
STRPU_05455	BRALA18721
STRPU_08684	BRALA34751
STRPU_10435	BRALA21694
STRPU_21271	BRALA26269
STRPU_23546	BRALA11437
STRPU_13807	BRALA16808
STRPU_09568	BRALA27928
STRPU_21270	BRALA26243
STRPU_24851	BRALA13784
STRPU_27432	BRALA08355
STRPU_21565	BRALA17775
STRPU_21055	BRALA15805
STRPU_14414	BRALA17710
STRPU_04994	BRALA26985
STRPU_10306	BRALA21705
STRPU_24431	BRALA13295
STRPU_10412	BRALA24025
STRPU_08094	BRALA25352
STRPU_26348	BRALA16588
STRPU_09241	BRALA11234
STRPU_19578	BRALA21809
STRPU_22569	BRALA20437
STRPU_24346	BRALA29088
STRPU_19069	BRALA00721
STRPU_14877	BRALA06697
STRPU_05393	BRALA26325
STRPU_23755	BRALA06074
STRPU_16476	BRALA04626
STRPU_22242	BRALA10705
STRPU_06108	BRALA17876
STRPU_16891	BRALA18841
STRPU_06810	BRALA14238
STRPU_00197	BRALA10895
STRPU_21841	BRALA20897
STRPU_23545	BRALA00421
STRPU_27385	BRALA31021
STRPU_05763	BRALA22746
STRPU_24576	BRALA04603
STRPU_24840	BRALA13785
STRPU_25042	BRALA04882
STRPU_23048	BRALA15325
STRPU_15429	BRALA15002
STRPU_10183	BRALA25842
STRPU_13527	BRALA24897
STRPU_05757	BRALA15950
STRPU_08001	BRALA01878
STRPU_21150	BRALA29136
STRPU_21372	BRALA26144
STRPU_06441	BRALA16250
STRPU_21821	BRALA26112
STRPU_23258	BRALA17217
STRPU_05780	BRALA23276
STRPU_05422	BRALA12668
STRPU_12806	BRALA03030
STRPU_21820	BRALA23197
STRPU_18827	BRALA01375
STRPU_20848	BRALA17382
STRPU_10023	BRALA29713
STRPU_01423	BRALA23055
STRPU_09333	BRALA31256
STRPU_06526	BRALA00481
STRPU_14579	BRALA22303
STRPU_04157	BRALA03604
STRPU_27139	BRALA08410
STRPU_19016	BRALA05252
STRPU_09934	BRALA29388
STRPU_22261	BRALA00413
STRPU_25864	BRALA12454
STRPU_05857	BRALA11895
STRPU_08147	BRALA10413
STRPU_21846	BRALA17808
STRPU_15352	BRALA22200
STRPU_08324	BRALA06436
STRPU_08659	BRALA23467
STRPU_12599	BRALA17810
STRPU_26416	BRALA16602
STRPU_08507	BRALA06399
STRPU_24182	BRALA09639
STRPU_20799	BRALA26149
STRPU_16852	BRALA03148
STRPU_23806	BRALA25659
STRPU_02795	BRALA08019
STRPU_20499	BRALA22491
STRPU_25008	BRALA20018
STRPU_20630	BRALA12033
STRPU_20336	BRALA31424
STRPU_04409	BRALA17962
STRPU_06505	BRALA05891
STRPU_04505	BRALA21816
STRPU_27028	BRALA01398
STRPU_19343	BRALA01256
STRPU_04120	BRALA23958
STRPU_17170	BRALA25426
STRPU_13743	BRALA09202
STRPU_27398	BRALA33341
STRPU_21056	BRALA13344
STRPU_12054	BRALA02296
STRPU_04939	BRALA01332
STRPU_25515	BRALA20011
STRPU_25393	BRALA16135
STRPU_03728	BRALA25699
STRPU_02818	BRALA03521
STRPU_14576	BRALA34719
STRPU_23120	BRALA07846
STRPU_02933	BRALA17819
STRPU_15350	BRALA27653
STRPU_24824	BRALA13749
STRPU_07223	BRALA16701
STRPU_24385	BRALA12889
STRPU_24648	BRALA04854
STRPU_20914	BRALA11967
STRPU_14793	BRALA32271
STRPU_21793	BRALA28149
STRPU_04104	BRALA06743
STRPU_25720	BRALA03334
STRPU_04675	BRALA06637
STRPU_20145	BRALA10125
STRPU_23611	BRALA19753
STRPU_15362	BRALA09909
STRPU_17222	BRALA12259
STRPU_04035	BRALA03790
STRPU_27338	BRALA00077
STRPU_13437	BRALA09045
STRPU_19544	BRALA24841
STRPU_25441	BRALA22415
STRPU_14117	BRALA34006
STRPU_10334	BRALA11538
STRPU_14323	BRALA28686
STRPU_06910	BRALA08214
STRPU_08046	BRALA16642
STRPU_18781	BRALA05315
STRPU_20752	BRALA32100
STRPU_17283	BRALA02409
STRPU_21275	BRALA26151
STRPU_12819	BRALA29090
STRPU_10964	BRALA05521
STRPU_03435	BRALA17820
STRPU_20474	BRALA20443
STRPU_16685	BRALA31745
STRPU_11162	BRALA31928
STRPU_14889	BRALA24151
STRPU_11708	BRALA01964
STRPU_05386	BRALA13149
STRPU_15390	BRALA24150
STRPU_17216	BRALA28832
STRPU_09797	BRALA11492
STRPU_20660	BRALA35143
STRPU_11726	BRALA08878
STRPU_27043	BRALA16590
STRPU_18008	BRALA31008
STRPU_14165	BRALA24274
STRPU_17780	BRALA28203
STRPU_12254	BRALA17771
STRPU_25675	BRALA12003
STRPU_09841	BRALA11456
STRPU_15077	BRALA27766
STRPU_09652	BRALA11527
STRPU_20944	BRALA15260
STRPU_25606	BRALA03253
STRPU_22885	BRALA04186
STRPU_10322	BRALA24496
STRPU_21537	BRALA23450
STRPU_19379	BRALA02965
STRPU_04276	BRALA27743
STRPU_25073	BRALA08322
STRPU_26941	BRALA18513
STRPU_21012	BRALA11924
STRPU_21872	BRALA26232
STRPU_20143	BRALA10113
STRPU_24494	BRALA14694
STRPU_20909	BRALA31347
STRPU_04748	BRALA04005
STRPU_16012	BRALA21434
STRPU_23335	BRALA18755
STRPU_09562	BRALA23989
STRPU_09673	BRALA08809
STRPU_08165	BRALA13130
STRPU_21541	BRALA32103
STRPU_08495	BRALA13039
STRPU_24696	BRALA20773
STRPU_21073	BRALA24996
STRPU_26330	BRALA16522
STRPU_11336	BRALA15844
STRPU_21632	BRALA13343
STRPU_10567	BRALA05668
STRPU_11456	BRALA05678
STRPU_23006	BRALA10977
STRPU_25417	BRALA19109
STRPU_20271	BRALA24095
STRPU_22057	BRALA08470
STRPU_25643	BRALA02190
STRPU_16004	BRALA06076
STRPU_06158	BRALA16249
STRPU_21582	BRALA05101
STRPU_06240	BRALA06007
STRPU_26987	BRALA17606
STRPU_15460	BRALA22166
STRPU_22856	BRALA04029
STRPU_14213	BRALA25572
STRPU_24501	BRALA10292
STRPU_22557	BRALA04324
STRPU_27291	BRALA31019
STRPU_25171	BRALA06922
STRPU_21418	BRALA18890
STRPU_07639	BRALA17076
STRPU_05859	BRALA19633
STRPU_14322	BRALA28687
STRPU_10914	BRALA27299
STRPU_09525	BRALA16324
STRPU_11474	BRALA21929
STRPU_23795	BRALA00569
STRPU_09286	BRALA16720
STRPU_20999	BRALA17393
STRPU_10906	BRALA11505
STRPU_19077	BRALA00996
STRPU_06157	BRALA13644
STRPU_26654	BRALA09453
STRPU_24380	BRALA02307
STRPU_14475	BRALA22167
STRPU_09506	BRALA28386
STRPU_05750	BRALA07859
STRPU_02713	BRALA22290
STRPU_17761	BRALA16863
STRPU_19490	BRALA02674
STRPU_11301	BRALA11164
STRPU_04109	BRALA12625
STRPU_23103	BRALA17178
STRPU_06013	BRALA18814
STRPU_13548	BRALA14468
STRPU_12022	BRALA08752
STRPU_21883	BRALA20855
STRPU_24794	BRALA16014
STRPU_25513	BRALA03231
STRPU_17281	BRALA19016
STRPU_24323	BRALA16746
STRPU_26982	BRALA19955
STRPU_04712	BRALA17928
STRPU_11750	BRALA02257
STRPU_22609	BRALA04139
STRPU_10613	BRALA15788
STRPU_25178	BRALA06936
STRPU_04511	BRALA03630
STRPU_08099	BRALA19495
STRPU_26814	BRALA13457
STRPU_12644	BRALA15075
STRPU_23893	BRALA15818
STRPU_11167	BRALA15841
STRPU_17776	BRALA33541
STRPU_21398	BRALA27112
STRPU_10218	BRALA01242
STRPU_25017	BRALA04775
STRPU_04094	BRALA03791
STRPU_25241	BRALA03442
STRPU_25462	BRALA26565
STRPU_04277	BRALA15283
STRPU_21057	BRALA13345
STRPU_14801	BRALA10273
STRPU_04792	BRALA21284
STRPU_08179	BRALA10398
STRPU_09830	BRALA24035
STRPU_12873	BRALA23350
STRPU_17404	BRALA34027
STRPU_23505	BRALA27293
STRPU_14713	BRALA26647
STRPU_27053	BRALA15090
STRPU_26418	BRALA17704
STRPU_22187	BRALA07830
STRPU_27313	BRALA17586
STRPU_06479	BRALA23804
STRPU_05789	BRALA08116
STRPU_24850	BRALA09364
STRPU_04160	BRALA03637
STRPU_21837	BRALA31031
STRPU_25604	BRALA03218
STRPU_05867	BRALA18930
STRPU_00828	BRALA28432
STRPU_19533	BRALA02700
STRPU_15093	BRALA23604
STRPU_09316	BRALA21681
STRPU_12345	BRALA22903
STRPU_08508	BRALA23012
STRPU_12351	BRALA14567
STRPU_25820	BRALA29425
STRPU_27295	BRALA13498
STRPU_08250	BRALA15842
STRPU_20457	BRALA15219
STRPU_09622	BRALA11433
STRPU_08342	BRALA13095
STRPU_22394	BRALA18036
STRPU_04468	BRALA12492
STRPU_25022	BRALA06709
STRPU_10515	BRALA15780
STRPU_01241	BRALA19568
STRPU_02266	BRALA26592
STRPU_19560	BRALA10078
STRPU_24938	BRALA07091
STRPU_17426	BRALA19676
STRPU_18205	BRALA05099
STRPU_21592	BRALA08246
STRPU_22183	BRALA04115
STRPU_14751	BRALA29423
STRPU_19643	BRALA23763
STRPU_17692	BRALA27982
STRPU_01119	BRALA00856
STRPU_09935	BRALA21465
STRPU_26155	BRALA21216
STRPU_22953	BRALA04148
STRPU_04911	BRALA18096
STRPU_24806	BRALA07331
STRPU_08789	BRALA11203
STRPU_13515	BRALA07378
STRPU_21287	BRALA15187
STRPU_19463	BRALA02623
STRPU_21107	BRALA13412
STRPU_14169	BRALA15001
STRPU_20807	BRALA34446
STRPU_23607	BRALA13726
STRPU_22842	BRALA12743
STRPU_21279	BRALA26120
STRPU_20666	BRALA17847
STRPU_03383	BRALA16927
STRPU_11841	BRALA23418
STRPU_02295	BRALA26497
STRPU_10368	BRALA11788
STRPU_22290	BRALA12763
STRPU_11549	BRALA02093
STRPU_24907	BRALA18368
STRPU_25723	BRALA25620
STRPU_06725	BRALA06107
STRPU_25617	BRALA04229
STRPU_13950	BRALA09134
STRPU_25440	BRALA03162
STRPU_08230	BRALA21984
STRPU_27380	BRALA18490
STRPU_09559	BRALA03136
STRPU_05691	BRALA16057
STRPU_04071	BRALA06595
STRPU_13241	BRALA14050
STRPU_23269	BRALA15068
STRPU_08325	BRALA06435
STRPU_04456	BRALA06691
STRPU_00140	BRALA27642
STRPU_21451	BRALA04754
STRPU_26012	BRALA22446
STRPU_14798	BRALA23226
STRPU_10622	BRALA05723
STRPU_08249	BRALA14003
STRPU_08313	BRALA19097
STRPU_10356	BRALA21687
STRPU_12977	BRALA35946
STRPU_21252	BRALA15236
STRPU_20459	BRALA32022
STRPU_08221	BRALA12902
STRPU_26367	BRALA15602
STRPU_20201	BRALA02759
STRPU_06465	BRALA06155
STRPU_02773	BRALA14881
STRPU_04852	BRALA25241
STRPU_01438	BRALA21064
STRPU_20355	BRALA27396
STRPU_22608	BRALA00092
STRPU_21318	BRALA24642
STRPU_27153	BRALA15056
STRPU_00829	BRALA28433
STRPU_20858	BRALA22617
STRPU_21619	BRALA22266
STRPU_20795	BRALA17767
STRPU_25340	BRALA26679
STRPU_24982	BRALA30661
STRPU_12076	BRALA18785
STRPU_09441	BRALA28878
STRPU_14470	BRALA31140
STRPU_25074	BRALA19121
STRPU_23953	BRALA11641
STRPU_13256	BRALA14059
STRPU_18717	BRALA14179
STRPU_13811	BRALA07445
STRPU_00021	BRALA24087
STRPU_15501	BRALA28921
STRPU_19723	BRALA20653
STRPU_24214	BRALA31764
STRPU_21128	BRALA15269
STRPU_10343	BRALA33377
STRPU_19385	BRALA21316
STRPU_25167	BRALA06869
STRPU_11324	BRALA34058
STRPU_07618	BRALA21290
STRPU_21067	BRALA24704
STRPU_23586	BRALA09407
STRPU_26990	BRALA02309
STRPU_26529	BRALA08370
STRPU_10357	BRALA21686
STRPU_13446	BRALA26826
STRPU_00022	BRALA21427
STRPU_02822	BRALA03508
STRPU_12481	BRALA22548
STRPU_07094	BRALA30337
STRPU_06190	BRALA32329
STRPU_18745	BRALA31932
STRPU_21876	BRALA17726
STRPU_20980	BRALA15419
STRPU_03345	BRALA06033
STRPU_22293	BRALA12777
STRPU_25875	BRALA17631
STRPU_03745	BRALA23181
STRPU_00202	BRALA18439
STRPU_21083	BRALA00792
STRPU_27226	BRALA04671
STRPU_04783	BRALA07990
STRPU_05225	BRALA25371
STRPU_21029	BRALA34605
STRPU_00075	BRALA27166
STRPU_19908	BRALA13723
STRPU_20093	BRALA02180
STRPU_11327	BRALA04387
STRPU_18675	BRALA22994
STRPU_13336	BRALA14385
STRPU_16382	BRALA01084
STRPU_08200	BRALA06573
STRPU_16853	BRALA14499
STRPU_15769	BRALA29209
