AENJA_23461	OFUSG13305.1
AENJA_23161	OFUSG00366.1
AENJA_23375	OFUSG23664.1
AENJA_23378	OFUSG21210.1
AENJA_23568	OFUSG11479.1
AENJA_23581	OFUSG12932.1
AENJA_23735	OFUSG02914.1
AENJA_24234	OFUSG12192.1
AENJA_24302	OFUSG21273.1
AENJA_24308	OFUSG16640.1
AENJA_24361	OFUSG06978.1
AENJA_24363	OFUSG06200.1
AENJA_24469	OFUSG23463.1
AENJA_24825	OFUSG09267.1
AENJA_24826	OFUSG05978.1
AENJA_25007	OFUSG04246.1
AENJA_25014	OFUSG19905.1
AENJA_25069	OFUSG10871.1
AENJA_25134	OFUSG08302.1
AENJA_25183	OFUSG12636.1
AENJA_25287	OFUSG11137.1
AENJA_25343	OFUSG02544.1
AENJA_25363	OFUSG17545.1
AENJA_25491	OFUSG21801.1
AENJA_25560	OFUSG20934.1
AENJA_25582	OFUSG09570.1
AENJA_25613	OFUSG13469.1
AENJA_25859	OFUSG07733.1
AENJA_26056	OFUSG05344.1
AENJA_26211	OFUSG02774.1
AENJA_26509	OFUSG08565.1
AENJA_00004	OFUSG05380.1
AENJA_19637	OFUSG03804.1
AENJA_00124	OFUSG03803.1
AENJA_00139	OFUSG06871.1
AENJA_00324	OFUSG19641.1
AENJA_00397	OFUSG11013.1
AENJA_00767	OFUSG20806.1
AENJA_00931	OFUSG26478.1
AENJA_01593	OFUSG13481.1
AENJA_02217	OFUSG22910.1
AENJA_02284	OFUSG17347.1
AENJA_02432	OFUSG07744.1
AENJA_02740	OFUSG10232.1
AENJA_02756	OFUSG17273.1
AENJA_02792	OFUSG01106.1
AENJA_02816	OFUSG19415.1
AENJA_02862	OFUSG05642.1
AENJA_02931	OFUSG09515.1
AENJA_03407	OFUSG21322.1
AENJA_03420	OFUSG10005.1
AENJA_03431	OFUSG14906.1
AENJA_03462	OFUSG00968.1
AENJA_03747	OFUSG11110.1
AENJA_03836	OFUSG26003.1
AENJA_03954	OFUSG04836.1
AENJA_03983	OFUSG20575.1
AENJA_04105	OFUSG09326.1
AENJA_04148	OFUSG16859.1
AENJA_04367	OFUSG17062.1
AENJA_04461	OFUSG07471.1
AENJA_04494	OFUSG17821.1
AENJA_04527	OFUSG02733.1
AENJA_04574	OFUSG09792.1
AENJA_04647	OFUSG15976.1
AENJA_04686	OFUSG04824.1
AENJA_04963	OFUSG02825.1
AENJA_05104	OFUSG11757.1
AENJA_05122	OFUSG04479.1
AENJA_05241	OFUSG08566.1
AENJA_05325	OFUSG15381.1
AENJA_05894	OFUSG18290.1
AENJA_06139	OFUSG11556.1
AENJA_06549	OFUSG23619.1
AENJA_06588	OFUSG06457.1
AENJA_06656	OFUSG21180.1
AENJA_06780	OFUSG09270.1
AENJA_06818	OFUSG11477.1
AENJA_06900	OFUSG09904.1
AENJA_06960	OFUSG09943.1
AENJA_07021	OFUSG11755.1
AENJA_07023	OFUSG20353.1
AENJA_07134	OFUSG16635.1
AENJA_07205	OFUSG13789.1
AENJA_07462	OFUSG06146.1
AENJA_07623	OFUSG25701.1
AENJA_07724	OFUSG03047.1
AENJA_08327	OFUSG14787.1
AENJA_08730	OFUSG12346.1
AENJA_08744	OFUSG01140.1
AENJA_08756	OFUSG08247.1
AENJA_08801	OFUSG00512.1
AENJA_08839	OFUSG16021.1
AENJA_08963	OFUSG08079.1
AENJA_09009	OFUSG21114.1
AENJA_09011	OFUSG23516.1
AENJA_18427	OFUSG11551.1
AENJA_09249	OFUSG10938.1
AENJA_09485	OFUSG12292.1
AENJA_09661	OFUSG23871.1
AENJA_09717	OFUSG23667.1
AENJA_10075	OFUSG23180.1
AENJA_10138	OFUSG17364.1
AENJA_10363	OFUSG25027.1
AENJA_10365	OFUSG12168.1
AENJA_10512	OFUSG09680.1
AENJA_10652	OFUSG05437.1
AENJA_10766	OFUSG25473.1
AENJA_10793	OFUSG09488.1
AENJA_10957	OFUSG02740.1
AENJA_10959	OFUSG01952.1
AENJA_10977	OFUSG13323.1
AENJA_11206	OFUSG08778.1
AENJA_11272	OFUSG17700.1
AENJA_11301	OFUSG07565.1
AENJA_11422	OFUSG16560.1
AENJA_11425	OFUSG23988.1
AENJA_11627	OFUSG05965.1
AENJA_11631	OFUSG02717.1
AENJA_11675	OFUSG16818.1
AENJA_11711	OFUSG19004.1
AENJA_11839	OFUSG25397.1
AENJA_11927	OFUSG24752.1
AENJA_12106	OFUSG25215.1
AENJA_12373	OFUSG02808.1
AENJA_12457	OFUSG11065.1
AENJA_12498	OFUSG12635.1
AENJA_12739	OFUSG26112.1
AENJA_12898	OFUSG21256.1
AENJA_13027	OFUSG17284.1
AENJA_13187	OFUSG07228.1
AENJA_13202	OFUSG18344.1
AENJA_13207	OFUSG15504.1
AENJA_13338	OFUSG13494.1
AENJA_13363	OFUSG10757.1
AENJA_13626	OFUSG22886.1
AENJA_13692	OFUSG13056.1
AENJA_13960	OFUSG07232.1
AENJA_14225	OFUSG01818.1
AENJA_14239	OFUSG14809.1
AENJA_14395	OFUSG10106.1
AENJA_14745	OFUSG19277.1
AENJA_15171	OFUSG23183.1
AENJA_15366	OFUSG22414.1
AENJA_15368	OFUSG15025.1
AENJA_15439	OFUSG16878.1
AENJA_15440	OFUSG16872.1
AENJA_15452	OFUSG11037.1
AENJA_15681	OFUSG04653.1
AENJA_15771	OFUSG01834.1
AENJA_15882	OFUSG16703.1
AENJA_16065	OFUSG17401.1
AENJA_16254	OFUSG04618.1
AENJA_16466	OFUSG03058.1
AENJA_16596	OFUSG22448.1
AENJA_16935	OFUSG18337.1
AENJA_17319	OFUSG07551.1
AENJA_17845	OFUSG10921.1
AENJA_17864	OFUSG05643.1
AENJA_17973	OFUSG09786.1
AENJA_19005	OFUSG06469.1
AENJA_19346	OFUSG17080.1
AENJA_19654	OFUSG00326.1
AENJA_19687	OFUSG10491.1
AENJA_19773	OFUSG04448.1
AENJA_19860	OFUSG05591.1
AENJA_20029	OFUSG03119.1
AENJA_20396	OFUSG12912.1
AENJA_20434	OFUSG06409.1
AENJA_20556	OFUSG21002.1
AENJA_20655	OFUSG26591.1
AENJA_20689	OFUSG24141.1
AENJA_20813	OFUSG08591.1
AENJA_20821	OFUSG00336.1
AENJA_20884	OFUSG15616.1
AENJA_20921	OFUSG03015.1
AENJA_20930	OFUSG19692.1
AENJA_21306	OFUSG20567.1
AENJA_21381	OFUSG11749.1
AENJA_21528	OFUSG04847.1
AENJA_21726	OFUSG05211.1
AENJA_21740	OFUSG11207.1
AENJA_21828	OFUSG01636.1
AENJA_21979	OFUSG13703.1
AENJA_22032	OFUSG09458.1
AENJA_22067	OFUSG12861.1
AENJA_22258	OFUSG11762.1
AENJA_22264	OFUSG12178.1
AENJA_22317	OFUSG12051.1
AENJA_22556	OFUSG24240.1
AENJA_22661	OFUSG07010.1
AENJA_22699	OFUSG15455.1
AENJA_23010	OFUSG08692.1
AENJA_23214	OFUSG19097.1
AENJA_23384	OFUSG05247.1
AENJA_23719	OFUSG09263.1
AENJA_23962	OFUSG08713.1
AENJA_24225	OFUSG13432.1
AENJA_24685	OFUSG13230.1
AENJA_24812	OFUSG19354.1
AENJA_24944	OFUSG22427.1
AENJA_25120	OFUSG17340.1
AENJA_25192	OFUSG23534.1
AENJA_25231	OFUSG11388.1
AENJA_25331	OFUSG22016.1
AENJA_25437	OFUSG17883.1
AENJA_25922	OFUSG22167.1
AENJA_26049	OFUSG07538.1
AENJA_26107	OFUSG12215.1
AENJA_26187	OFUSG16873.1
AENJA_26511	OFUSG25059.1
AENJA_26529	OFUSG06845.1
AENJA_26703	OFUSG22266.1
AENJA_26715	OFUSG04434.1
AENJA_26719	OFUSG16736.1
AENJA_26773	OFUSG10341.1
AENJA_26807	OFUSG17266.1
AENJA_00047	OFUSG16744.1
AENJA_00226	OFUSG19385.1
AENJA_00380	OFUSG06940.1
AENJA_00432	OFUSG15959.1
AENJA_00505	OFUSG08373.1
AENJA_00571	OFUSG03464.1
AENJA_01019	OFUSG04404.1
AENJA_01095	OFUSG17653.1
AENJA_01198	OFUSG09058.1
AENJA_01322	OFUSG19395.1
AENJA_01698	OFUSG07837.1
AENJA_01841	OFUSG14741.1
AENJA_02165	OFUSG18659.1
AENJA_02214	OFUSG05017.1
AENJA_02267	OFUSG20886.1
AENJA_02354	OFUSG11909.1
AENJA_02368	OFUSG16917.1
AENJA_02633	OFUSG13378.1
AENJA_02689	OFUSG14337.1
AENJA_02817	OFUSG18726.1
AENJA_03149	OFUSG13254.1
AENJA_03179	OFUSG13039.1
AENJA_03386	OFUSG06032.1
AENJA_03470	OFUSG01286.1
AENJA_03762	OFUSG23637.1
AENJA_03833	OFUSG23418.1
AENJA_08941	OFUSG24746.1
AENJA_04295	OFUSG00912.1
AENJA_04665	OFUSG01065.1
AENJA_04777	OFUSG24926.1
AENJA_04962	OFUSG02826.1
AENJA_05160	OFUSG08807.1
AENJA_05194	OFUSG24713.1
AENJA_05278	OFUSG00433.1
AENJA_05650	OFUSG18364.1
AENJA_05652	OFUSG11100.1
AENJA_06285	OFUSG10115.1
AENJA_06871	OFUSG19648.1
AENJA_07087	OFUSG17690.1
AENJA_07280	OFUSG16038.1
AENJA_07676	OFUSG09967.1
AENJA_07698	OFUSG12352.1
AENJA_07744	OFUSG23402.1
AENJA_08154	OFUSG11208.1
AENJA_08417	OFUSG08401.1
AENJA_08420	OFUSG03816.1
AENJA_08655	OFUSG07124.1
AENJA_08664	OFUSG12107.1
AENJA_08743	OFUSG23523.1
AENJA_08878	OFUSG09596.1
AENJA_08929	OFUSG06312.1
AENJA_09241	OFUSG00269.1
AENJA_09749	OFUSG26310.1
AENJA_10005	OFUSG08033.1
AENJA_10256	OFUSG08187.1
AENJA_10276	OFUSG18907.1
AENJA_10282	OFUSG22453.1
AENJA_10298	OFUSG18592.1
AENJA_10341	OFUSG12265.1
AENJA_10381	OFUSG15536.1
AENJA_10464	OFUSG05619.1
AENJA_10564	OFUSG00619.1
AENJA_10620	OFUSG12933.1
AENJA_10687	OFUSG12587.1
AENJA_10689	OFUSG13447.1
AENJA_10971	OFUSG21738.1
AENJA_11083	OFUSG05979.1
AENJA_11179	OFUSG13025.1
AENJA_11323	OFUSG21664.1
AENJA_11330	OFUSG11339.1
AENJA_11496	OFUSG05228.1
AENJA_11693	OFUSG05888.1
AENJA_11787	OFUSG17394.1
AENJA_11895	OFUSG10240.1
AENJA_12365	OFUSG22930.1
AENJA_12489	OFUSG23690.1
AENJA_12919	OFUSG05710.1
AENJA_12952	OFUSG15762.1
AENJA_13006	OFUSG13946.1
AENJA_13050	OFUSG03949.1
AENJA_13417	OFUSG15537.1
AENJA_13421	OFUSG22537.1
AENJA_13485	OFUSG07854.1
AENJA_13789	OFUSG04621.1
AENJA_13921	OFUSG11056.1
AENJA_18792	OFUSG09514.1
AENJA_14167	OFUSG00605.1
AENJA_14241	OFUSG05858.1
AENJA_14256	OFUSG15968.1
AENJA_14298	OFUSG02938.1
AENJA_14436	OFUSG21373.1
AENJA_14512	OFUSG17544.1
AENJA_14607	OFUSG24333.1
AENJA_14796	OFUSG16153.1
AENJA_15418	OFUSG06763.1
AENJA_15592	OFUSG09667.1
AENJA_15656	OFUSG04168.1
AENJA_15747	OFUSG17220.1
AENJA_15798	OFUSG25697.1
AENJA_15914	OFUSG04739.1
AENJA_16033	OFUSG12092.1
AENJA_16470	OFUSG11497.1
AENJA_16479	OFUSG20248.1
AENJA_16743	OFUSG19296.1
AENJA_16976	OFUSG05630.1
AENJA_17060	OFUSG13294.1
AENJA_17393	OFUSG15042.1
AENJA_17519	OFUSG08886.1
AENJA_17580	OFUSG00877.1
AENJA_17729	OFUSG09084.1
AENJA_17929	OFUSG04087.1
AENJA_18237	OFUSG24314.1
AENJA_18288	OFUSG07022.1
AENJA_18335	OFUSG24033.1
AENJA_19022	OFUSG06926.1
AENJA_19185	OFUSG13242.1
AENJA_19310	OFUSG19113.1
AENJA_19359	OFUSG14080.1
AENJA_20025	OFUSG09907.1
AENJA_20050	OFUSG13141.1
AENJA_20064	OFUSG23226.1
AENJA_20330	OFUSG13188.1
AENJA_21314	OFUSG23414.1
AENJA_21372	OFUSG10116.1
AENJA_21605	OFUSG15214.1
AENJA_21609	OFUSG19373.1
AENJA_21724	OFUSG14806.1
AENJA_21739	OFUSG05099.1
AENJA_21779	OFUSG16284.1
AENJA_22377	OFUSG16301.1
AENJA_22486	OFUSG11825.1
AENJA_22495	OFUSG12252.1
AENJA_22500	OFUSG18608.1
AENJA_22584	OFUSG18356.1
AENJA_22600	OFUSG04138.1
AENJA_22814	OFUSG12053.1
AENJA_22872	OFUSG15334.1
AENJA_22873	OFUSG15126.1
AENJA_22970	OFUSG10920.1
AENJA_23000	OFUSG13381.1
AENJA_23230	OFUSG22344.1
AENJA_23473	OFUSG08457.1
AENJA_23789	OFUSG15128.1
AENJA_23971	OFUSG09670.1
AENJA_24305	OFUSG23487.1
AENJA_24750	OFUSG10903.1
AENJA_24870	OFUSG19089.1
AENJA_24900	OFUSG11295.1
AENJA_24903	OFUSG26380.1
AENJA_25156	OFUSG10526.1
AENJA_25558	OFUSG26321.1
AENJA_25757	OFUSG05690.1
AENJA_25815	OFUSG00154.1
AENJA_25829	OFUSG18852.1
AENJA_26163	OFUSG20077.1
AENJA_26416	OFUSG21342.1
AENJA_26599	OFUSG25358.1
AENJA_26751	OFUSG10053.1
AENJA_26766	OFUSG17142.1
AENJA_00151	OFUSG23097.1
AENJA_00247	OFUSG10845.1
AENJA_00322	OFUSG08874.1
AENJA_00437	OFUSG13452.1
AENJA_00507	OFUSG01725.1
AENJA_00713	OFUSG08790.1
AENJA_00993	OFUSG03613.1
AENJA_01125	OFUSG09991.1
AENJA_01377	OFUSG22970.1
AENJA_01654	OFUSG11751.1
AENJA_05381	OFUSG20599.1
AENJA_01727	OFUSG02704.1
AENJA_01753	OFUSG12916.1
AENJA_02051	OFUSG00544.1
AENJA_02342	OFUSG17387.1
AENJA_02345	OFUSG01074.1
AENJA_02595	OFUSG21009.1
AENJA_02784	OFUSG11802.1
AENJA_02811	OFUSG05621.1
AENJA_03147	OFUSG13492.1
AENJA_03467	OFUSG00522.1
AENJA_03606	OFUSG03153.1
AENJA_03801	OFUSG25427.1
AENJA_03832	OFUSG08410.1
AENJA_04228	OFUSG17878.1
AENJA_04332	OFUSG22612.1
AENJA_04818	OFUSG05438.1
AENJA_04832	OFUSG15821.1
AENJA_04939	OFUSG02876.1
AENJA_05489	OFUSG11680.1
AENJA_05510	OFUSG09627.1
AENJA_05563	OFUSG17042.1
AENJA_05678	OFUSG17138.1
AENJA_06056	OFUSG00808.1
AENJA_06266	OFUSG02608.1
AENJA_06717	OFUSG10554.1
AENJA_07054	OFUSG07497.1
AENJA_07217	OFUSG04273.1
AENJA_07308	OFUSG07892.1
AENJA_07816	OFUSG23680.1
AENJA_07915	OFUSG13159.1
AENJA_08033	OFUSG05104.1
AENJA_08075	OFUSG18662.1
AENJA_08318	OFUSG24934.1
AENJA_08715	OFUSG26469.1
AENJA_08860	OFUSG11047.1
AENJA_08865	OFUSG10084.1
AENJA_09030	OFUSG23595.1
AENJA_09318	OFUSG02899.1
AENJA_09355	OFUSG11702.1
AENJA_10038	OFUSG12564.1
AENJA_10051	OFUSG09870.1
AENJA_10225	OFUSG16831.1
AENJA_10340	OFUSG09300.1
AENJA_10379	OFUSG24174.1
AENJA_10830	OFUSG05086.1
AENJA_10859	OFUSG20268.1
AENJA_10934	OFUSG11336.1
AENJA_11287	OFUSG12464.1
AENJA_11379	OFUSG00061.1
AENJA_11500	OFUSG06540.1
AENJA_11555	OFUSG25545.1
AENJA_11624	OFUSG14866.1
AENJA_18597	OFUSG04732.1
AENJA_12234	OFUSG16655.1
AENJA_12523	OFUSG17338.1
AENJA_12599	OFUSG10860.1
AENJA_12792	OFUSG21031.1
AENJA_13113	OFUSG16902.1
AENJA_13236	OFUSG04859.1
AENJA_13251	OFUSG12467.1
AENJA_13422	OFUSG13906.1
AENJA_13549	OFUSG08327.1
AENJA_13677	OFUSG03862.1
AENJA_13712	OFUSG11017.1
AENJA_13763	OFUSG06735.1
AENJA_13764	OFUSG24335.1
AENJA_14642	OFUSG10257.1
AENJA_14739	OFUSG05742.1
AENJA_14792	OFUSG21945.1
AENJA_14835	OFUSG25021.1
AENJA_14929	OFUSG02172.1
AENJA_14935	OFUSG12743.1
AENJA_14990	OFUSG06689.1
AENJA_15451	OFUSG08950.1
AENJA_15598	OFUSG11871.1
AENJA_15742	OFUSG15376.1
AENJA_15949	OFUSG23880.1
AENJA_16003	OFUSG14835.1
AENJA_16038	OFUSG02167.1
AENJA_16210	OFUSG00997.1
AENJA_16424	OFUSG06086.1
AENJA_16440	OFUSG10392.1
AENJA_16682	OFUSG10797.1
AENJA_16697	OFUSG09719.1
AENJA_16974	OFUSG19938.1
AENJA_17386	OFUSG24199.1
AENJA_17581	OFUSG00411.1
AENJA_18132	OFUSG18812.1
AENJA_18655	OFUSG03226.1
AENJA_19162	OFUSG20351.1
AENJA_19488	OFUSG20235.1
AENJA_19880	OFUSG23641.1
AENJA_20241	OFUSG04949.1
AENJA_20688	OFUSG24140.1
AENJA_20858	OFUSG17855.1
AENJA_21000	OFUSG21851.1
AENJA_21398	OFUSG07380.1
AENJA_21562	OFUSG15807.1
AENJA_21571	OFUSG18746.1
AENJA_21612	OFUSG12830.1
AENJA_21692	OFUSG16700.1
AENJA_21768	OFUSG09245.1
AENJA_21844	OFUSG15154.1
AENJA_21856	OFUSG00466.1
AENJA_21931	OFUSG20983.1
AENJA_22028	OFUSG08002.1
AENJA_22298	OFUSG05201.1
AENJA_22503	OFUSG07149.1
AENJA_22565	OFUSG09507.1
AENJA_22996	OFUSG23698.1
AENJA_23036	OFUSG03211.1
AENJA_23295	OFUSG21110.1
AENJA_23324	OFUSG13602.1
AENJA_23380	OFUSG23439.1
AENJA_23533	OFUSG07310.1
AENJA_23838	OFUSG23885.1
AENJA_24721	OFUSG03661.1
AENJA_24761	OFUSG16290.1
AENJA_24893	OFUSG12356.1
AENJA_25100	OFUSG21485.1
AENJA_25141	OFUSG00053.1
AENJA_25170	OFUSG20771.1
AENJA_25219	OFUSG17972.1
AENJA_25324	OFUSG12398.1
AENJA_25493	OFUSG06913.1
AENJA_25872	OFUSG26337.1
AENJA_25970	OFUSG11489.1
AENJA_26699	OFUSG24010.1
AENJA_26787	OFUSG07718.1
AENJA_00317	OFUSG09768.1
AENJA_00414	OFUSG11505.1
AENJA_01001	OFUSG02684.1
AENJA_01208	OFUSG06477.1
AENJA_01325	OFUSG01243.1
AENJA_01357	OFUSG18312.1
AENJA_01376	OFUSG22975.1
AENJA_01532	OFUSG07068.1
AENJA_02352	OFUSG01815.1
AENJA_02373	OFUSG12655.1
AENJA_03020	OFUSG10908.1
AENJA_03029	OFUSG10017.1
AENJA_03031	OFUSG10555.1
AENJA_03211	OFUSG11032.1
AENJA_03408	OFUSG22813.1
AENJA_03415	OFUSG19358.1
AENJA_03538	OFUSG20468.1
AENJA_03573	OFUSG03680.1
AENJA_03715	OFUSG08560.1
AENJA_03787	OFUSG06885.1
AENJA_04035	OFUSG22790.1
AENJA_04401	OFUSG01401.1
AENJA_04854	OFUSG10395.1
AENJA_05077	OFUSG23626.1
AENJA_05577	OFUSG04433.1
AENJA_05620	OFUSG04754.1
AENJA_05646	OFUSG10345.1
AENJA_05677	OFUSG17137.1
AENJA_05732	OFUSG02209.1
AENJA_05790	OFUSG01081.1
AENJA_05897	OFUSG17823.1
AENJA_05910	OFUSG14937.1
AENJA_06048	OFUSG24570.1
AENJA_06229	OFUSG19184.1
AENJA_06670	OFUSG13252.1
AENJA_06779	OFUSG08787.1
AENJA_06866	OFUSG04432.1
AENJA_06985	OFUSG09417.1
AENJA_07477	OFUSG18707.1
AENJA_07508	OFUSG09022.1
AENJA_08183	OFUSG06863.1
AENJA_08403	OFUSG16139.1
AENJA_08568	OFUSG21447.1
AENJA_08627	OFUSG04814.1
AENJA_08637	OFUSG02443.1
AENJA_08652	OFUSG08348.1
AENJA_08668	OFUSG11752.1
AENJA_09054	OFUSG18771.1
AENJA_13356	OFUSG04753.1
AENJA_09216	OFUSG05618.1
AENJA_09330	OFUSG12661.1
AENJA_09331	OFUSG23254.1
AENJA_09342	OFUSG20693.1
AENJA_09398	OFUSG06332.1
AENJA_09471	OFUSG16901.1
AENJA_09504	OFUSG05460.1
AENJA_09593	OFUSG00447.1
AENJA_10024	OFUSG13248.1
AENJA_10162	OFUSG11718.1
AENJA_10248	OFUSG23558.1
AENJA_10286	OFUSG22210.1
AENJA_10651	OFUSG04755.1
AENJA_10917	OFUSG16930.1
AENJA_10942	OFUSG09255.1
AENJA_10991	OFUSG00598.1
AENJA_10998	OFUSG10968.1
AENJA_11346	OFUSG09803.1
AENJA_11713	OFUSG06865.1
AENJA_11913	OFUSG15696.1
AENJA_12037	OFUSG15155.1
AENJA_12089	OFUSG23318.1
AENJA_12570	OFUSG13858.1
AENJA_12858	OFUSG04370.1
AENJA_13011	OFUSG22258.1
AENJA_13879	OFUSG10887.1
AENJA_13915	OFUSG17817.1
AENJA_14054	OFUSG03887.1
AENJA_14416	OFUSG22162.1
AENJA_14601	OFUSG16757.1
AENJA_14783	OFUSG24646.1
AENJA_14785	OFUSG07330.1
AENJA_14790	OFUSG12779.1
AENJA_15312	OFUSG12624.1
AENJA_15311	OFUSG12619.1
AENJA_15382	OFUSG01139.1
AENJA_15588	OFUSG14931.1
AENJA_15744	OFUSG21345.1
AENJA_15788	OFUSG25114.1
AENJA_15866	OFUSG03005.1
AENJA_16020	OFUSG16147.1
AENJA_16127	OFUSG25157.1
AENJA_16512	OFUSG05493.1
AENJA_16988	OFUSG13105.1
AENJA_17118	OFUSG12985.1
AENJA_17129	OFUSG06945.1
AENJA_17300	OFUSG01902.1
AENJA_17786	OFUSG12826.1
AENJA_17825	OFUSG05573.1
AENJA_18345	OFUSG01439.1
AENJA_18514	OFUSG21961.1
AENJA_18563	OFUSG12909.1
AENJA_18634	OFUSG03931.1
AENJA_18699	OFUSG24454.1
AENJA_18767	OFUSG21846.1
AENJA_18947	OFUSG03582.1
AENJA_19233	OFUSG17668.1
AENJA_19686	OFUSG10074.1
AENJA_19747	OFUSG02204.1
AENJA_19936	OFUSG06739.1
AENJA_20279	OFUSG09737.1
AENJA_20829	OFUSG11463.1
AENJA_21156	OFUSG08444.1
AENJA_21350	OFUSG13310.1
AENJA_21540	OFUSG20692.1
AENJA_21933	OFUSG26486.1
AENJA_22641	OFUSG11369.1
AENJA_23252	OFUSG24687.1
AENJA_23708	OFUSG10107.1
AENJA_23984	OFUSG16157.1
AENJA_24036	OFUSG24194.1
AENJA_24359	OFUSG19350.1
AENJA_24428	OFUSG00174.1
AENJA_25266	OFUSG05656.1
AENJA_25448	OFUSG09275.1
AENJA_25580	OFUSG24359.1
AENJA_25875	OFUSG12613.1
AENJA_25898	OFUSG13239.1
AENJA_25998	OFUSG01142.1
AENJA_26202	OFUSG06073.1
AENJA_26241	OFUSG05285.1
AENJA_26281	OFUSG07990.1
AENJA_26604	OFUSG21555.1
AENJA_26631	OFUSG13130.1
AENJA_26702	OFUSG22265.1
AENJA_26785	OFUSG12444.1
AENJA_00318	OFUSG19633.1
AENJA_00578	OFUSG05481.1
AENJA_00753	OFUSG07711.1
AENJA_00836	OFUSG11160.1
AENJA_01000	OFUSG02685.1
AENJA_23531	OFUSG11494.1
AENJA_01960	OFUSG00689.1
AENJA_02195	OFUSG04635.1
AENJA_03437	OFUSG24099.1
AENJA_03759	OFUSG03376.1
AENJA_04298	OFUSG00911.1
AENJA_04571	OFUSG19195.1
AENJA_04666	OFUSG00049.1
AENJA_05019	OFUSG26102.1
AENJA_09792	OFUSG21391.1
AENJA_05486	OFUSG12177.1
AENJA_05568	OFUSG16024.1
AENJA_05813	OFUSG12183.1
AENJA_06389	OFUSG10671.1
AENJA_06435	OFUSG05395.1
AENJA_06697	OFUSG17508.1
AENJA_07554	OFUSG25553.1
AENJA_08032	OFUSG05305.1
AENJA_08099	OFUSG21013.1
AENJA_09341	OFUSG12805.1
AENJA_09842	OFUSG00772.1
AENJA_10384	OFUSG14860.1
AENJA_16583	OFUSG16114.1
AENJA_11178	OFUSG25009.1
AENJA_11204	OFUSG26684.1
AENJA_11214	OFUSG04980.1
AENJA_11295	OFUSG01336.1
AENJA_11526	OFUSG09256.1
AENJA_11798	OFUSG07908.1
AENJA_11846	OFUSG24662.1
AENJA_12071	OFUSG06713.1
AENJA_12355	OFUSG10479.1
AENJA_12374	OFUSG04767.1
AENJA_12437	OFUSG17327.1
AENJA_12734	OFUSG03358.1
AENJA_12791	OFUSG13580.1
AENJA_13578	OFUSG04278.1
AENJA_13917	OFUSG18534.1
AENJA_14290	OFUSG17975.1
AENJA_14308	OFUSG10821.1
AENJA_14483	OFUSG07473.1
AENJA_14585	OFUSG06308.1
AENJA_14825	OFUSG01116.1
AENJA_14880	OFUSG03935.1
AENJA_16318	OFUSG11976.1
AENJA_16741	OFUSG05768.1
AENJA_16811	OFUSG20253.1
AENJA_16928	OFUSG25699.1
AENJA_17810	OFUSG12929.1
AENJA_17949	OFUSG15215.1
AENJA_18131	OFUSG18811.1
AENJA_18225	OFUSG03370.1
AENJA_19004	OFUSG06744.1
AENJA_19021	OFUSG06622.1
AENJA_19147	OFUSG11788.1
AENJA_19257	OFUSG20037.1
AENJA_20017	OFUSG05639.1
AENJA_20206	OFUSG20180.1
AENJA_20222	OFUSG10175.1
AENJA_20823	OFUSG20255.1
AENJA_20874	OFUSG03819.1
AENJA_20932	OFUSG08674.1
AENJA_21211	OFUSG15301.1
AENJA_22194	OFUSG12270.1
AENJA_22521	OFUSG12050.1
AENJA_23071	OFUSG09631.1
AENJA_23413	OFUSG23488.1
AENJA_23515	OFUSG00237.1
AENJA_24043	OFUSG05239.1
AENJA_24368	OFUSG03641.1
AENJA_26189	OFUSG20879.1
AENJA_26201	OFUSG18703.1
AENJA_26274	OFUSG17087.1
AENJA_26508	OFUSG25060.1
AENJA_26543	OFUSG25067.1
AENJA_00248	OFUSG10910.1
AENJA_01013	OFUSG13091.1
AENJA_01196	OFUSG19673.1
AENJA_01760	OFUSG26039.1
AENJA_01947	OFUSG08452.1
AENJA_02095	OFUSG26781.1
AENJA_02765	OFUSG21915.1
AENJA_02882	OFUSG25581.1
AENJA_02940	OFUSG21215.1
AENJA_02986	OFUSG07395.1
AENJA_03283	OFUSG06148.1
AENJA_03320	OFUSG16968.1
AENJA_03639	OFUSG26545.1
AENJA_04147	OFUSG07324.1
AENJA_04275	OFUSG06593.1
AENJA_04682	OFUSG04735.1
AENJA_05562	OFUSG04204.1
AENJA_05734	OFUSG02206.1
AENJA_06016	OFUSG11677.1
AENJA_06113	OFUSG15750.1
AENJA_06124	OFUSG02414.1
AENJA_06407	OFUSG09611.1
AENJA_06718	OFUSG00771.1
AENJA_06725	OFUSG10389.1
AENJA_06815	OFUSG12259.1
AENJA_07194	OFUSG16676.1
AENJA_08241	OFUSG00409.1
AENJA_08631	OFUSG05266.1
AENJA_08728	OFUSG11289.1
AENJA_08776	OFUSG00621.1
AENJA_08992	OFUSG10217.1
AENJA_09454	OFUSG09313.1
AENJA_10295	OFUSG07559.1
AENJA_11288	OFUSG00724.1
AENJA_11337	OFUSG10829.1
AENJA_11907	OFUSG17006.1
AENJA_12062	OFUSG16795.1
AENJA_12118	OFUSG22255.1
AENJA_12451	OFUSG06801.1
AENJA_12665	OFUSG26334.1
AENJA_12892	OFUSG12261.1
AENJA_12987	OFUSG24616.1
AENJA_12998	OFUSG15142.1
AENJA_13420	OFUSG24114.1
AENJA_13926	OFUSG18308.1
AENJA_14009	OFUSG10001.1
