Orthogroup	BRAFL	MOUSE
OG0000996	bflo_21978	MOUSE54538, MOUSE54537, MOUSE54531, MOUSE54525, MOUSE54529, MOUSE54530, MOUSE54526, MOUSE54532, MOUSE54536, MOUSE54533, MOUSE54524, MOUSE54528, MOUSE54527, MOUSE54539
OG0000997	bflo_15516	MOUSE45397, MOUSE45388
OG0000999	bflo_03341	MOUSE44063, MOUSE19949, MOUSE14460
OG0001000	bflo_17958, bflo_27228	MOUSE53658, MOUSE53659, MOUSE54860, MOUSE54857, MOUSE54859, MOUSE54858, MOUSE16553, MOUSE16552, MOUSE16554, MOUSE16556, MOUSE16555
OG0001001	bflo_27374, bflo_21303	MOUSE53732, MOUSE53727, MOUSE53728, MOUSE55430, MOUSE55424, MOUSE55426, MOUSE55427, MOUSE55428, MOUSE53729
OG0001002	bflo_15982, bflo_10399, bflo_04098	MOUSE52462, MOUSE52461, MOUSE52460, MOUSE43911, MOUSE43913, MOUSE43912, MOUSE27015, MOUSE27017, MOUSE27016
OG0001003	bflo_20878	MOUSE37949, MOUSE37947, MOUSE37943, MOUSE37952, MOUSE37945, MOUSE37944, MOUSE37946, MOUSE37942, MOUSE37951, MOUSE37948, MOUSE03862, MOUSE03866, MOUSE03863, MOUSE03867, MOUSE03865, MOUSE03864, MOUSE03872, MOUSE03874, MOUSE03875, MOUSE03873, MOUSE03871, MOUSE03869, MOUSE03870, MOUSE03868, MOUSE37953
OG0001004	bflo_26280	MOUSE32951
OG0001005	bflo_10085	MOUSE11321, MOUSE11324, MOUSE11316, MOUSE11327, MOUSE11320, MOUSE11323, MOUSE11325, MOUSE11322, MOUSE11317, MOUSE11314, MOUSE11319, MOUSE11313, MOUSE11326
OG0001006	bflo_04350	MOUSE46159
OG0001006	bflo_22313	MOUSE10545, MOUSE01475, MOUSE01476, MOUSE33637, MOUSE33638
OG0001008	bflo_03203	MOUSE02139, MOUSE44435, MOUSE44436, MOUSE44437
OG0001009	bflo_23339	MOUSE00157, MOUSE34374
OG0001011	bflo_02850, bflo_02067	MOUSE44985, MOUSE44984
OG0001011	bflo_25798, bflo_25800, bflo_04464	MOUSE32934, MOUSE32933, MOUSE32932, MOUSE13070
OG0001013	bflo_22743	MOUSE44308
OG0001013	bflo_23440	MOUSE41793, MOUSE15055, MOUSE44307, MOUSE06079
OG0001015	bflo_23858	MOUSE14128, MOUSE14129, MOUSE14127, MOUSE02890, MOUSE02889, MOUSE38510, MOUSE38509, MOUSE38496, MOUSE38508, MOUSE38498, MOUSE38502, MOUSE38497, MOUSE38505
OG0001016	bflo_19435	MOUSE18875, MOUSE18878, MOUSE18877
OG0001016	bflo_00910	MOUSE39644, MOUSE39646, MOUSE39647
OG0001017	bflo_00667	MOUSE35529, MOUSE35528, MOUSE14637, MOUSE14636, MOUSE14638
OG0001018	bflo_17983, bflo_02467, bflo_02601, bflo_13307, bflo_24232	MOUSE16373
OG0001018	bflo_23920	MOUSE08070, MOUSE08069, MOUSE08067
OG0001021	bflo_16744, bflo_13349	MOUSE07884, MOUSE07883, MOUSE07882
OG0001021	bflo_15771	MOUSE07885
OG0001022	bflo_21941	MOUSE12924, MOUSE38388, MOUSE38387, MOUSE38386, MOUSE12922, MOUSE12921, MOUSE12923, MOUSE55018, MOUSE55020, MOUSE55019
OG0001023	bflo_03026	MOUSE41557, MOUSE45799, MOUSE45798, MOUSE17284, MOUSE17286, MOUSE17283, MOUSE17287, MOUSE44227, MOUSE44222, MOUSE44224, MOUSE44226, MOUSE44223, MOUSE44221, MOUSE44219, MOUSE44220, MOUSE44225, MOUSE45797, MOUSE41558, MOUSE41559
OG0001024	bflo_04903	MOUSE31611, MOUSE31612, MOUSE31615, MOUSE31609, MOUSE31610, MOUSE37115, MOUSE19217, MOUSE01002, MOUSE54809, MOUSE54810
OG0001026	bflo_23870	MOUSE17157, MOUSE17156, MOUSE17158, MOUSE17155, MOUSE04737
OG0001027	bflo_13760	MOUSE25674
OG0001027	bflo_23209, bflo_04293, bflo_23208	MOUSE41858, MOUSE41862, MOUSE41861
OG0001028	bflo_25597	MOUSE01684, MOUSE01682, MOUSE01681, MOUSE51609, MOUSE51621, MOUSE51618, MOUSE51619, MOUSE51617, MOUSE51608, MOUSE51611, MOUSE51607, MOUSE51612, MOUSE51614, MOUSE51610, MOUSE51615, MOUSE32885, MOUSE32884, MOUSE32887, MOUSE32888, MOUSE32886, MOUSE20675, MOUSE20676
OG0001029	bflo_13219	MOUSE48969, MOUSE12460, MOUSE12461
OG0001030	bflo_05876	MOUSE01523, MOUSE01522, MOUSE01521, MOUSE44887
OG0001030	bflo_05907	MOUSE08274, MOUSE08271, MOUSE08269, MOUSE28021, MOUSE28022
OG0001031	bflo_07447	MOUSE21148
OG0001031	bflo_01411, bflo_21667	MOUSE37026
OG0001032	bflo_16280	MOUSE31261, MOUSE31263, MOUSE18479, MOUSE18481, MOUSE18477, MOUSE18478, MOUSE25796, MOUSE25795, MOUSE25797, MOUSE25794, MOUSE25798
OG0001033	bflo_08146	MOUSE36688, MOUSE36687, MOUSE40431, MOUSE40429
OG0001033	bflo_20841	MOUSE33551, MOUSE33552, MOUSE32234, MOUSE01529
OG0001034	bflo_18574, bflo_18588	MOUSE05292, MOUSE05291, MOUSE05289, MOUSE05290, MOUSE05288, MOUSE25118, MOUSE25124, MOUSE25122, MOUSE25123, MOUSE25120, MOUSE25126, MOUSE25127, MOUSE25128, MOUSE25125
OG0001036	bflo_01100	MOUSE28928, MOUSE28925, MOUSE09303
OG0001039	bflo_08311	MOUSE15335, MOUSE15338, MOUSE15332, MOUSE15333, MOUSE15337, MOUSE15336, MOUSE15334
OG0001039	bflo_11607	MOUSE01752, MOUSE01750, MOUSE01751, MOUSE40680, MOUSE40681
OG0001042	bflo_11460, bflo_27000	MOUSE55167, MOUSE55166, MOUSE55164, MOUSE55165, MOUSE40726, MOUSE40728, MOUSE40729, MOUSE40727, MOUSE41292, MOUSE41290, MOUSE41291
OG0001046	bflo_23288	MOUSE16970, MOUSE14166, MOUSE14168, MOUSE14167, MOUSE14165, MOUSE44312, MOUSE44313, MOUSE06289, MOUSE06290, MOUSE06286, MOUSE06285, MOUSE06288
OG0001047	bflo_22101	MOUSE45174, MOUSE45170, MOUSE45115, MOUSE54595
OG0001048	bflo_07509, bflo_26856	MOUSE40596, MOUSE40597, MOUSE40595, MOUSE11458, MOUSE11459, MOUSE11457, MOUSE36981, MOUSE36982, MOUSE36983, MOUSE11460
OG0001049	bflo_24448, bflo_17931	MOUSE29515, MOUSE29516
OG0001049	bflo_24363	MOUSE52326, MOUSE52325, MOUSE34867, MOUSE34863, MOUSE34865, MOUSE34864, MOUSE34866, MOUSE34868
OG0001050	bflo_23753, bflo_21612	MOUSE18063, MOUSE44746, MOUSE44744, MOUSE30206, MOUSE30205
OG0001051	bflo_01863, bflo_09666, bflo_16694, bflo_11064, bflo_11881, bflo_11882, bflo_13847	MOUSE55021, MOUSE55411, MOUSE55409, MOUSE55022, MOUSE55024, MOUSE55023, MOUSE55408, MOUSE55410
OG0001052	bflo_08592	MOUSE20861, MOUSE20860
OG0001052	bflo_07579, bflo_08590	MOUSE36902, MOUSE36905
OG0001053	bflo_19733	MOUSE05349, MOUSE39893, MOUSE02657, MOUSE26572
OG0001053	bflo_08662	MOUSE09572, MOUSE31492, MOUSE00834, MOUSE00833
OG0001054	bflo_23806	MOUSE42104, MOUSE05943
OG0001057	bflo_22386, bflo_22387	MOUSE29393, MOUSE29397, MOUSE29394, MOUSE29395, MOUSE29396, MOUSE50171, MOUSE54558, MOUSE54559, MOUSE29399, MOUSE24095, MOUSE54423, MOUSE54422, MOUSE29398
OG0001058	bflo_10254	MOUSE24385, MOUSE24382, MOUSE24384, MOUSE24383, MOUSE50522, MOUSE50520, MOUSE50521
OG0001059	bflo_04773	MOUSE06556, MOUSE06558, MOUSE06564, MOUSE06563, MOUSE06559, MOUSE19051, MOUSE06554, MOUSE19055, MOUSE19053, MOUSE19054, MOUSE19052, MOUSE06557, MOUSE06561, MOUSE06566, MOUSE06560, MOUSE06552, MOUSE06562, MOUSE06565, MOUSE06555, MOUSE06553, MOUSE06567, MOUSE06568
OG0001060	bflo_14877	MOUSE14270
OG0001062	bflo_26106	MOUSE47367, MOUSE31787, MOUSE31788, MOUSE31786
OG0001063	bflo_10992	MOUSE18788, MOUSE18787, MOUSE18786, MOUSE18785
OG0001065	bflo_24302	MOUSE27426, MOUSE24670
OG0001066	bflo_07352	MOUSE31058, MOUSE31059, MOUSE52782, MOUSE52781, MOUSE31057
OG0001068	bflo_24364	MOUSE41302, MOUSE41301, MOUSE41300
OG0001072	bflo_20583	MOUSE37374, MOUSE37375
OG0001072	bflo_01344	MOUSE39399
OG0001073	bflo_14186	MOUSE19348, MOUSE19347, MOUSE19349, MOUSE19345, MOUSE19346, MOUSE54847, MOUSE54846, MOUSE54845, MOUSE12977, MOUSE12979, MOUSE12976
OG0001075	bflo_01789	MOUSE09043, MOUSE06818, MOUSE06819, MOUSE06820, MOUSE06821
OG0001076	bflo_14398	MOUSE38870, MOUSE38871, MOUSE38872, MOUSE36450, MOUSE36452, MOUSE36451, MOUSE36453, MOUSE36454
OG0001077	bflo_19161, bflo_19130	MOUSE25115
OG0001077	bflo_15522	MOUSE06925
OG0001078	bflo_10417	MOUSE14310, MOUSE17245, MOUSE27022, MOUSE27027
OG0001079	bflo_11561	MOUSE31079, MOUSE31080, MOUSE39091, MOUSE53562
OG0001080	bflo_06623	MOUSE50489, MOUSE50488, MOUSE50490
OG0001080	bflo_21619	MOUSE43745, MOUSE32058, MOUSE32057, MOUSE32055, MOUSE32056, MOUSE43743
OG0001081	bflo_15729, bflo_03684	MOUSE44218, MOUSE44217
OG0001082	bflo_19096	MOUSE22504, MOUSE22503, MOUSE14725, MOUSE14727, MOUSE14726
OG0001083	bflo_10562	MOUSE00912, MOUSE00913, MOUSE19180, MOUSE12820, MOUSE12819, MOUSE40225, MOUSE40226
OG0001084	bflo_04559	MOUSE06940
OG0001084	bflo_26439	MOUSE06941
OG0001085	bflo_11120	MOUSE40824, MOUSE40823, MOUSE40825, MOUSE40826, MOUSE40827, MOUSE40829, MOUSE53553, MOUSE53556, MOUSE53552, MOUSE53551, MOUSE39040, MOUSE39039, MOUSE18292, MOUSE18283, MOUSE18291, MOUSE18285
OG0001088	bflo_18566	MOUSE07723, MOUSE07722, MOUSE07721
OG0001089	bflo_05776	MOUSE43018, MOUSE15947
OG0001090	bflo_03656	MOUSE22596, MOUSE22597, MOUSE22595, MOUSE22594, MOUSE22593
OG0001091	bflo_26460	MOUSE26429, MOUSE05169, MOUSE38963, MOUSE38962, MOUSE38960, MOUSE38961, MOUSE26427, MOUSE26428, MOUSE26425, MOUSE05170, MOUSE26426
OG0001092	bflo_15467	MOUSE29822, MOUSE30125, MOUSE30123, MOUSE30126, MOUSE30124
OG0001093	bflo_02494	MOUSE38937, MOUSE38936, MOUSE38933, MOUSE38940, MOUSE38938, MOUSE38934, MOUSE38935, MOUSE38932, MOUSE38939, MOUSE05160, MOUSE05161
OG0001094	bflo_10325	MOUSE28049, MOUSE07073, MOUSE20159, MOUSE20160, MOUSE07072
OG0001095	bflo_26605, bflo_00827, bflo_26602	MOUSE23369, MOUSE23364, MOUSE02408, MOUSE02419, MOUSE02417, MOUSE02410, MOUSE02413, MOUSE02415, MOUSE02412, MOUSE02418, MOUSE23367, MOUSE23365, MOUSE23371, MOUSE23370, MOUSE23366, MOUSE53105, MOUSE53107, MOUSE53109, MOUSE53106, MOUSE53110, MOUSE23368
OG0001101	bflo_12035	MOUSE55171
OG0001102	bflo_23676	MOUSE28026, MOUSE28027
OG0001103	bflo_01225	MOUSE00149, MOUSE29284, MOUSE29285
OG0001104	bflo_00423	MOUSE27676, MOUSE27677
OG0001104	bflo_01201	MOUSE13548, MOUSE34311, MOUSE34309, MOUSE34310, MOUSE35692, MOUSE35691, MOUSE35688, MOUSE35687, MOUSE35689, MOUSE35690
OG0001105	bflo_10029	MOUSE30017, MOUSE30016
OG0001105	bflo_23443, bflo_02480	MOUSE28297
OG0001106	bflo_06185	MOUSE44590, MOUSE44591
OG0001107	bflo_22127	MOUSE54131, MOUSE54133, MOUSE54132, MOUSE54134, MOUSE47567, MOUSE47571, MOUSE47570, MOUSE47568, MOUSE47573, MOUSE47572, MOUSE47564, MOUSE47565, MOUSE47569, MOUSE47562, MOUSE47563, MOUSE47566
OG0001108	bflo_00378	MOUSE14807
OG0001108	bflo_20433	MOUSE38129, MOUSE38128
OG0001109	bflo_14803, bflo_14804	MOUSE06082, MOUSE06085, MOUSE06084, MOUSE36088, MOUSE36087
OG0001110	bflo_16461, bflo_16317	MOUSE31269, MOUSE31270, MOUSE31274, MOUSE31267, MOUSE31276, MOUSE31268, MOUSE31272, MOUSE31273, MOUSE31271, MOUSE31275, MOUSE25541, MOUSE25546, MOUSE25545, MOUSE25543, MOUSE25544, MOUSE25542
OG0001111	bflo_13059	MOUSE12418, MOUSE12417, MOUSE12423, MOUSE12422, MOUSE12421, MOUSE12419, MOUSE12420
OG0001111	bflo_21070, bflo_22350	MOUSE15293, MOUSE15294
OG0001112	bflo_22501	MOUSE23123, MOUSE23122, MOUSE13097, MOUSE54032
OG0001113	bflo_14797	MOUSE14213
OG0001113	bflo_22426	MOUSE00908, MOUSE52286
OG0001113	bflo_26422	MOUSE06432
OG0001114	bflo_04550	MOUSE51574, MOUSE51573, MOUSE30316, MOUSE30317, MOUSE51577, MOUSE51576, MOUSE51579, MOUSE51580, MOUSE51575, MOUSE51581, MOUSE30318
OG0001115	bflo_02490	MOUSE41051, MOUSE17268, MOUSE41049, MOUSE41052, MOUSE14373, MOUSE17269
OG0001117	bflo_18874	MOUSE23208, MOUSE23207, MOUSE28243, MOUSE28244, MOUSE28247, MOUSE28248, MOUSE28246, MOUSE28245, MOUSE12315, MOUSE12314, MOUSE12312, MOUSE12313
OG0001119	bflo_01654	MOUSE52034, MOUSE52033, MOUSE52035, MOUSE13851, MOUSE13853, MOUSE13852, MOUSE13854
OG0001121	bflo_24945, bflo_17622, bflo_24293, bflo_04825	MOUSE16615, MOUSE01274, MOUSE01275, MOUSE16614, MOUSE16616, MOUSE01272
OG0001123	bflo_09074	MOUSE52428, MOUSE52427, MOUSE52429
OG0001123	bflo_20201	MOUSE10104, MOUSE10103, MOUSE10102, MOUSE10101
OG0001124	bflo_23639	MOUSE06528, MOUSE06527, MOUSE06526
OG0001124	bflo_10476	MOUSE53543, MOUSE53521, MOUSE53533, MOUSE53525, MOUSE53529, MOUSE53532, MOUSE53519, MOUSE53542, MOUSE53524, MOUSE53530, MOUSE53536, MOUSE53535, MOUSE53523, MOUSE53527, MOUSE53528, MOUSE53534, MOUSE53522, MOUSE53544, MOUSE53545, MOUSE53546
OG0001126	bflo_21937	MOUSE04156, MOUSE04157
OG0001126	bflo_12463, bflo_10927	MOUSE29593, MOUSE29594
OG0001127	bflo_19588	MOUSE22299, MOUSE22300, MOUSE22301, MOUSE49977, MOUSE49964, MOUSE49979, MOUSE49972, MOUSE49973, MOUSE49971, MOUSE49980, MOUSE49963, MOUSE49976, MOUSE49975, MOUSE49974, MOUSE49968, MOUSE49962, MOUSE49961, MOUSE49970, MOUSE49965, MOUSE49969, MOUSE49978
OG0001127	bflo_19589	MOUSE49981
OG0001128	bflo_09982	MOUSE08081, MOUSE08083, MOUSE08084, MOUSE08085, MOUSE08082, MOUSE42773, MOUSE24638, MOUSE24639, MOUSE24641, MOUSE24642, MOUSE24646, MOUSE24644, MOUSE24640, MOUSE24645, MOUSE24643
OG0001129	bflo_12819	MOUSE49537, MOUSE49538, MOUSE32104
OG0001129	bflo_13264	MOUSE08951, MOUSE08950
OG0001130	bflo_03852, bflo_06407, bflo_04255	MOUSE23183, MOUSE23181, MOUSE23179, MOUSE23180, MOUSE23178, MOUSE23182
OG0001131	bflo_25190	MOUSE03057, MOUSE03058, MOUSE03056, MOUSE03059, MOUSE03060, MOUSE03061, MOUSE08073, MOUSE08072
OG0001132	bflo_06192	MOUSE20734, MOUSE20732, MOUSE20733
OG0001133	bflo_17034	MOUSE17666, MOUSE17665
OG0001133	bflo_25491	MOUSE10581
OG0001134	bflo_22790	MOUSE45585, MOUSE45586, MOUSE45589, MOUSE45473, MOUSE45481, MOUSE45482, MOUSE45588, MOUSE45587, MOUSE06312, MOUSE06311, MOUSE38657
OG0001135	bflo_14080	MOUSE05096
OG0001136	bflo_06069	MOUSE01519, MOUSE01518, MOUSE19515, MOUSE51766, MOUSE51761, MOUSE51768, MOUSE51767, MOUSE51763, MOUSE51762
OG0001137	bflo_23646	MOUSE43319, MOUSE43318, MOUSE43321, MOUSE43320, MOUSE43322, MOUSE18704, MOUSE18705, MOUSE18703
OG0001138	bflo_00349, bflo_14068, bflo_00161	MOUSE02531, MOUSE02530, MOUSE08511, MOUSE08510, MOUSE08509, MOUSE52336, MOUSE52335
OG0001139	bflo_09826	MOUSE14337, MOUSE14338, MOUSE47081, MOUSE47084, MOUSE47083, MOUSE47085
OG0001141	bflo_03254	MOUSE09631, MOUSE09629, MOUSE09627, MOUSE09626, MOUSE09630, MOUSE09633, MOUSE09632, MOUSE09634, MOUSE09635, MOUSE09628, MOUSE09625, MOUSE09623, MOUSE09621, MOUSE09619, MOUSE09620, MOUSE09624, MOUSE09622
OG0001142	bflo_01437	MOUSE20269, MOUSE20265, MOUSE20263, MOUSE20266, MOUSE20264
OG0001143	bflo_07319	MOUSE39141, MOUSE51998, MOUSE51999, MOUSE52002, MOUSE52001, MOUSE52000, MOUSE51997, MOUSE32545, MOUSE30698, MOUSE30699
OG0001144	bflo_00201	MOUSE14867, MOUSE14868, MOUSE14873, MOUSE14874, MOUSE14871, MOUSE14869, MOUSE14872, MOUSE26472, MOUSE26474, MOUSE26475, MOUSE26469, MOUSE26468, MOUSE26470, MOUSE26471, MOUSE26473, MOUSE39831, MOUSE39830, MOUSE39832
OG0001146	bflo_25096, bflo_22204	MOUSE15550, MOUSE15549, MOUSE15547, MOUSE15548, MOUSE15551, MOUSE15552, MOUSE15553, MOUSE15554, MOUSE35011, MOUSE35010, MOUSE35009, MOUSE35008, MOUSE35006, MOUSE35007, MOUSE35012, MOUSE04052, MOUSE04050, MOUSE04051, MOUSE04053
OG0001148	bflo_18428, bflo_17694, bflo_17724, bflo_27225, bflo_17202, bflo_17203, bflo_12826, bflo_12827	MOUSE53365
OG0001149	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878	MOUSE17721, MOUSE17720, MOUSE17719, MOUSE31773, MOUSE31774
OG0001155	bflo_20442	MOUSE04565
OG0001156	bflo_18549	MOUSE14565, MOUSE14566, MOUSE14560, MOUSE14564, MOUSE14562, MOUSE14568, MOUSE14567, MOUSE14561, MOUSE14563, MOUSE05676, MOUSE05671, MOUSE05675, MOUSE05672, MOUSE06929, MOUSE06928, MOUSE06927, MOUSE06930, MOUSE06931, MOUSE23041, MOUSE23040
OG0001157	bflo_04821, bflo_19940, bflo_20881, bflo_20767, bflo_20880, bflo_16213, bflo_10961, bflo_11394, bflo_12016, bflo_11393, bflo_12015, bflo_24250, bflo_16503, bflo_08909, bflo_02822, bflo_11112, bflo_19937, bflo_20794, bflo_19947, bflo_20768, bflo_19948, bflo_19939, bflo_19935, bflo_19946, bflo_19927, bflo_19870, bflo_02763, bflo_16780	MOUSE18647
OG0001158	bflo_13300, bflo_11159	MOUSE28961, MOUSE28960, MOUSE28959, MOUSE19682, MOUSE19683
OG0001159	bflo_01553	MOUSE06681, MOUSE06680, MOUSE13400, MOUSE13401
OG0001160	bflo_09781, bflo_25996, bflo_26928, bflo_09780	MOUSE01860
OG0001161	bflo_08066	MOUSE11704, MOUSE51823, MOUSE51825, MOUSE51822, MOUSE51824, MOUSE51821, MOUSE32420, MOUSE32421, MOUSE32419
OG0001162	bflo_17404	MOUSE51204, MOUSE51206, MOUSE51207, MOUSE51209, MOUSE51205, MOUSE16164, MOUSE16165
OG0001163	bflo_06913, bflo_07427	MOUSE21150, MOUSE21152, MOUSE21149, MOUSE21151
OG0001165	bflo_01574	MOUSE21674
OG0001165	bflo_22236	MOUSE53722
OG0001166	bflo_14820, bflo_15448	MOUSE18158, MOUSE18154, MOUSE18157, MOUSE18161, MOUSE18155, MOUSE18159, MOUSE18160, MOUSE18156, MOUSE07672, MOUSE07673, MOUSE20319, MOUSE20320
OG0001167	bflo_16326	MOUSE08062, MOUSE08061, MOUSE08060, MOUSE08059, MOUSE08058, MOUSE03052
OG0001168	bflo_20423, bflo_20474, bflo_13463	MOUSE08773, MOUSE08775, MOUSE08772, MOUSE28772, MOUSE28774, MOUSE28776, MOUSE28778, MOUSE28777, MOUSE49342, MOUSE28775, MOUSE28773, MOUSE49343, MOUSE49344
OG0001169	bflo_14076, bflo_12639	MOUSE45327, MOUSE45328, MOUSE45326, MOUSE45332, MOUSE45333, MOUSE45331, MOUSE45330, MOUSE45329, MOUSE50165, MOUSE50167, MOUSE50164, MOUSE50163, MOUSE50166
OG0001170	bflo_11360	MOUSE16455
OG0001171	bflo_05953	MOUSE21547, MOUSE21549, MOUSE21548, MOUSE00273, MOUSE00265, MOUSE00271, MOUSE00268, MOUSE00270, MOUSE00272, MOUSE28610, MOUSE28611
OG0001172	bflo_02862	MOUSE18937, MOUSE22349
OG0001172	bflo_02443	MOUSE22242, MOUSE35215, MOUSE05716
OG0001173	bflo_06950	MOUSE30376
OG0001173	bflo_04050, bflo_04048	MOUSE30375
OG0001174	bflo_11141	MOUSE14404, MOUSE40968, MOUSE40967, MOUSE40966, MOUSE40969
OG0001176	bflo_07517	MOUSE48355, MOUSE48354, MOUSE11547, MOUSE11548
OG0001177	bflo_01608	MOUSE18974
OG0001178	bflo_25556	MOUSE33286, MOUSE33287
OG0001178	bflo_22453	MOUSE53699
OG0001179	bflo_13513	MOUSE28734, MOUSE28732, MOUSE28733, MOUSE28729, MOUSE28730
OG0001180	bflo_06736, bflo_00350	MOUSE36605, MOUSE36606, MOUSE36604
OG0001181	bflo_18914	MOUSE25133, MOUSE25132, MOUSE25129, MOUSE25130, MOUSE25131, MOUSE05285, MOUSE05284, MOUSE05286, MOUSE05283
OG0001182	bflo_03435	MOUSE18698
OG0001183	bflo_19634	MOUSE05711, MOUSE05710, MOUSE05708, MOUSE05709
OG0001184	bflo_15772	MOUSE17556, MOUSE17557
OG0001184	bflo_09793	MOUSE26991, MOUSE26992, MOUSE26989, MOUSE26990
OG0001185	bflo_06562	MOUSE00151, MOUSE00154, MOUSE00152, MOUSE00153
OG0001186	bflo_12657	MOUSE19689, MOUSE49888, MOUSE49887
OG0001186	bflo_12919	MOUSE49824, MOUSE49829, MOUSE49825, MOUSE49826, MOUSE49828
OG0001187	bflo_18352, bflo_17267, bflo_06600, bflo_06585, bflo_06590, bflo_06591, bflo_18234, bflo_25290, bflo_26120, bflo_06592, bflo_18465, bflo_18461, bflo_18463, bflo_18462, bflo_08800, bflo_10438, bflo_10068, bflo_12634, bflo_12633, bflo_04140, bflo_10069, bflo_12876, bflo_17352, bflo_04133, bflo_04125, bflo_09603, bflo_05471	MOUSE40796, MOUSE40797, MOUSE40798
OG0001188	bflo_05292	MOUSE18724, MOUSE18725
OG0001189	bflo_06318	MOUSE29267, MOUSE29265, MOUSE29266, MOUSE29261, MOUSE29264, MOUSE29262, MOUSE06856, MOUSE06854, MOUSE06855, MOUSE21523, MOUSE06857
OG0001190	bflo_25067	MOUSE47657, MOUSE47658, MOUSE47659, MOUSE47660, MOUSE34550, MOUSE34553, MOUSE34551, MOUSE34549, MOUSE34547, MOUSE34546, MOUSE34548, MOUSE34552
OG0001191	bflo_10001	MOUSE12783, MOUSE12784, MOUSE00924, MOUSE00927, MOUSE19181
OG0001196	bflo_09773	MOUSE43590, MOUSE43587, MOUSE43586, MOUSE43588, MOUSE43591, MOUSE24318, MOUSE24319, MOUSE24316
OG0001198	bflo_02095	MOUSE01331, MOUSE51388, MOUSE51389
OG0001198	bflo_03034	MOUSE46948, MOUSE46947
OG0001199	bflo_17249	MOUSE00199, MOUSE00196, MOUSE00198, MOUSE00197
OG0001200	bflo_09896, bflo_19272	MOUSE07973, MOUSE07972, MOUSE07970, MOUSE07971
OG0001200	bflo_21205	MOUSE07974
OG0001202	bflo_02498	MOUSE36133, MOUSE36134, MOUSE36132
OG0001204	bflo_20309, bflo_20315	MOUSE05024, MOUSE05026, MOUSE05025
OG0001205	bflo_14061, bflo_27112	MOUSE08235, MOUSE08237
OG0001207	bflo_21743	MOUSE23357, MOUSE23358
OG0001207	bflo_02422	MOUSE05847, MOUSE19129
OG0001208	bflo_25733	MOUSE26418, MOUSE26416, MOUSE26415, MOUSE26419, MOUSE26417, MOUSE38954, MOUSE38955, MOUSE38952, MOUSE38953
OG0001209	bflo_26894	MOUSE48013, MOUSE48016, MOUSE48015, MOUSE48017, MOUSE48014
OG0001210	bflo_07894	MOUSE28107
OG0001210	bflo_24464	MOUSE52269
OG0001210	bflo_04429	MOUSE52270, MOUSE52268, MOUSE52267
OG0001211	bflo_00897	MOUSE25178, MOUSE25179, MOUSE05184, MOUSE25180, MOUSE05183, MOUSE30599, MOUSE30606, MOUSE30604, MOUSE30608, MOUSE30610, MOUSE30609, MOUSE30607, MOUSE30602, MOUSE30603, MOUSE30605, MOUSE30598, MOUSE30600, MOUSE30597, MOUSE30601, MOUSE30577, MOUSE30578, MOUSE25177, MOUSE05182
OG0001212	bflo_15260	MOUSE29621, MOUSE29618, MOUSE29620, MOUSE29619
OG0001213	bflo_10680	MOUSE46717, MOUSE46716, MOUSE46715
OG0001213	bflo_20590	MOUSE37458
OG0001214	bflo_11103	MOUSE25114, MOUSE02294, MOUSE02293
OG0001215	bflo_00807	MOUSE08734, MOUSE08735, MOUSE19131, MOUSE19132, MOUSE14747, MOUSE14748, MOUSE14746, MOUSE14745, MOUSE14744
OG0001216	bflo_24683	MOUSE04150, MOUSE41652, MOUSE04149
OG0001216	bflo_13216	MOUSE49613
OG0001217	bflo_17953	MOUSE55237, MOUSE55236, MOUSE00073, MOUSE00072
OG0001218	bflo_24854	MOUSE41470, MOUSE41466, MOUSE41467, MOUSE41468, MOUSE34978, MOUSE34980, MOUSE34979, MOUSE04035, MOUSE04034, MOUSE04033
OG0001219	bflo_01008	MOUSE30324, MOUSE30320, MOUSE30322
OG0001220	bflo_20837	MOUSE37900, MOUSE37901, MOUSE37902, MOUSE37904, MOUSE37898, MOUSE37899
OG0001221	bflo_13343	MOUSE12352, MOUSE12358, MOUSE12355, MOUSE12353
OG0001223	bflo_12732	MOUSE32020, MOUSE49000, MOUSE49002, MOUSE49001, MOUSE11999, MOUSE28618, MOUSE28617, MOUSE28619, MOUSE28620, MOUSE28621
OG0001224	bflo_04929	MOUSE43304, MOUSE43303, MOUSE43301, MOUSE43300, MOUSE43298, MOUSE43299
OG0001225	bflo_08317	MOUSE44566, MOUSE44565, MOUSE44564, MOUSE20743, MOUSE01626
OG0001226	bflo_18009	MOUSE16467, MOUSE16468, MOUSE16465, MOUSE16466, MOUSE54761, MOUSE52127, MOUSE52129, MOUSE52128
OG0001227	bflo_17418	MOUSE54626, MOUSE54628, MOUSE54627, MOUSE54629, MOUSE54622, MOUSE54625, MOUSE54623, MOUSE54624
OG0001230	bflo_16407	MOUSE33961
OG0001231	bflo_03798	MOUSE07311, MOUSE07310, MOUSE18761, MOUSE18760, MOUSE18763, MOUSE18762
OG0001232	bflo_23005, bflo_23685	MOUSE16918
OG0001236	bflo_24082	MOUSE43548, MOUSE43547
