Orthogroup	BRAFL	CAEEL
OG0001815	bflo_07119	CAEEL15383
OG0001816	bflo_25650	CAEEL05710
OG0001818	bflo_13837, bflo_20690	CAEEL16460
OG0001819	bflo_00271	CAEEL08110
OG0001820	bflo_26893, bflo_08538	CAEEL00161
OG0001821	bflo_23759	CAEEL18946, CAEEL11366, CAEEL11028, CAEEL00517, CAEEL17960, CAEEL19600
OG0001822	bflo_12611	CAEEL14275, CAEEL14276
OG0001823	bflo_07323, bflo_07199	CAEEL18465
OG0001824	bflo_16526, bflo_12159, bflo_09602	CAEEL20525
OG0001826	bflo_21842	CAEEL08005, CAEEL18927
OG0001827	bflo_16284	CAEEL12511
OG0001828	bflo_18689	CAEEL07411
OG0001830	bflo_06356	CAEEL00742
OG0001831	bflo_22941	CAEEL10161, CAEEL19257
OG0001832	bflo_11401	CAEEL05995
OG0001834	bflo_18626	CAEEL08270
OG0001835	bflo_02552	CAEEL15709
OG0001842	bflo_12366, bflo_12367, bflo_11791, bflo_11792, bflo_12363, bflo_12362, bflo_12492, bflo_11938, bflo_11939, bflo_18048, bflo_17943, bflo_09060	CAEEL06944
OG0001846	bflo_05774	CAEEL02581, CAEEL02580
OG0001849	bflo_25586	CAEEL04779
OG0001849	bflo_18793	CAEEL07132
OG0001850	bflo_13727	CAEEL04901
OG0001852	bflo_05001, bflo_15363	CAEEL10571
OG0001853	bflo_00293, bflo_06716, bflo_13461, bflo_13232	CAEEL00334, CAEEL01622
OG0001857	bflo_02847	CAEEL04635
OG0001860	bflo_09180	CAEEL19534
OG0001863	bflo_07582	CAEEL11286
OG0001864	bflo_14529	CAEEL00359
OG0001866	bflo_17287	CAEEL12131
OG0001867	bflo_23811	CAEEL18932
OG0001870	bflo_01522	CAEEL18619
OG0001872	bflo_13155	CAEEL20718
OG0001873	bflo_05374	CAEEL14280, CAEEL14281, CAEEL15718
OG0001874	bflo_12062	CAEEL00933
OG0001875	bflo_08517	CAEEL09917
OG0001876	bflo_14517, bflo_14189	CAEEL11614
OG0001878	bflo_14287	CAEEL07138
OG0001879	bflo_20454	CAEEL07021, CAEEL20524, CAEEL09154
OG0001881	bflo_09091	CAEEL18890
OG0001883	bflo_23357	CAEEL19810
OG0001884	bflo_13086	CAEEL01920, CAEEL19384, CAEEL00428, CAEEL18714, CAEEL01922
OG0001886	bflo_15916	CAEEL20566, CAEEL20351
OG0001887	bflo_14999	CAEEL05740
OG0001888	bflo_25627	CAEEL18672, CAEEL11639
OG0001889	bflo_22676	CAEEL11129, CAEEL11128
OG0001890	bflo_09921	CAEEL18655
OG0001895	bflo_13160	CAEEL00352, CAEEL16104
OG0001897	bflo_05573	CAEEL00130
OG0001898	bflo_13244	CAEEL15099
OG0001899	bflo_07751	CAEEL14131
OG0001900	bflo_11006	CAEEL16160
OG0001903	bflo_18870	CAEEL12995
OG0001905	bflo_21875, bflo_00026, bflo_08739	CAEEL18799
OG0001913	bflo_09229	CAEEL00139
OG0001914	bflo_16891, bflo_16307	CAEEL15938
OG0001915	bflo_17895	CAEEL10189
OG0001916	bflo_10960, bflo_10963	CAEEL14482
OG0001916	bflo_10951	CAEEL07131
OG0001917	bflo_25567	CAEEL05323, CAEEL05320, CAEEL05322, CAEEL05321
OG0001918	bflo_18624, bflo_21566	CAEEL07844
OG0001919	bflo_07415	CAEEL18092
OG0001920	bflo_25845	CAEEL03600
OG0001923	bflo_25894	CAEEL00866, CAEEL02499
OG0001926	bflo_26209	CAEEL05295
OG0001928	bflo_01203	CAEEL19148
OG0001930	bflo_05664, bflo_05709	CAEEL01812
OG0001932	bflo_21308	CAEEL18548, CAEEL17132
OG0001934	bflo_23095	CAEEL04980, CAEEL04981
OG0001935	bflo_01494	CAEEL01455
OG0001940	bflo_20907	CAEEL08846
OG0001945	bflo_18022	CAEEL05071
OG0001946	bflo_08444	CAEEL11023
OG0001947	bflo_11420	CAEEL20697
OG0001948	bflo_11056	CAEEL15692
OG0001949	bflo_26707, bflo_03251	CAEEL19721
OG0001950	bflo_08380, bflo_26335	CAEEL05818
OG0001951	bflo_00274	CAEEL08644, CAEEL02798
OG0001952	bflo_06372, bflo_17534	CAEEL00959
OG0001953	bflo_22677	CAEEL01457
OG0001954	bflo_21007, bflo_07549	CAEEL14762
OG0001956	bflo_06948	CAEEL07023
OG0001958	bflo_01458	CAEEL19146
OG0001961	bflo_02004	CAEEL11703
OG0001962	bflo_27208, bflo_17420	CAEEL07745
OG0001963	bflo_03061	CAEEL09651
OG0001964	bflo_21681, bflo_21674	CAEEL18880
OG0001965	bflo_23145	CAEEL15340
OG0001966	bflo_13716, bflo_26347, bflo_26346, bflo_26253	CAEEL15352, CAEEL06723
OG0001968	bflo_16081	CAEEL10639
OG0001969	bflo_00277	CAEEL09244, CAEEL09472, CAEEL00361
OG0001970	bflo_15659	CAEEL17419
OG0001971	bflo_06955	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583
OG0001974	bflo_23457	CAEEL10261
OG0001978	bflo_22566	CAEEL00552, CAEEL18757
OG0001985	bflo_20379	CAEEL08373, CAEEL02584, CAEEL02585
OG0001987	bflo_20994	CAEEL06766
OG0001988	bflo_06652	CAEEL02095
OG0001989	bflo_08917	CAEEL20436
OG0001990	bflo_06410	CAEEL18486
OG0001991	bflo_06525	CAEEL08725
OG0001992	bflo_11647	CAEEL00543
OG0001993	bflo_08762	CAEEL15736
OG0001994	bflo_19853	CAEEL19344, CAEEL02372
OG0001996	bflo_17605	CAEEL07117
OG0001998	bflo_20085	CAEEL08296
OG0001999	bflo_23004	CAEEL06715
OG0002000	bflo_26217, bflo_07336	CAEEL08459
OG0002001	bflo_00306, bflo_00287	CAEEL07856
OG0002002	bflo_18612	CAEEL05495, CAEEL09310, CAEEL01852
OG0002003	bflo_23282	CAEEL18663
OG0002004	bflo_19112	CAEEL08821, CAEEL14586, CAEEL09383, CAEEL11550
OG0002005	bflo_14197, bflo_09388	CAEEL10504
OG0002006	bflo_19600	CAEEL16051, CAEEL18232
OG0002008	bflo_07691	CAEEL11706
OG0002009	bflo_06073	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207
OG0002011	bflo_13963	CAEEL06587, CAEEL01459
OG0002013	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614	CAEEL00803, CAEEL01317
OG0002015	bflo_23014	CAEEL07232
OG0002016	bflo_26862, bflo_07636	CAEEL10751
OG0002017	bflo_24086	CAEEL04551
OG0002018	bflo_15044	CAEEL08242
OG0002020	bflo_09732	CAEEL20282
OG0002021	bflo_12908, bflo_12909, bflo_12532	CAEEL10833, CAEEL10005, CAEEL09715, CAEEL19049, CAEEL09714, CAEEL09716
OG0002023	bflo_18908	CAEEL12418
OG0002026	bflo_14327	CAEEL09267
OG0002027	bflo_21258	CAEEL19841
OG0002031	bflo_00323	CAEEL07288
OG0002032	bflo_06420	CAEEL15092
OG0002035	bflo_26309	CAEEL04843, CAEEL04846
OG0002036	bflo_21587	CAEEL17432
OG0002037	bflo_00183	CAEEL09947
OG0002042	bflo_07574, bflo_19730, bflo_07576, bflo_08137	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817
OG0002043	bflo_06461	CAEEL01497
OG0002057	bflo_25207	CAEEL04582, CAEEL04584
OG0002059	bflo_15701	CAEEL20695
OG0002062	bflo_08319	CAEEL01567
OG0002063	bflo_03409, bflo_08057	CAEEL01336
OG0002064	bflo_20424, bflo_10713	CAEEL17790
OG0002067	bflo_23122	CAEEL08430
OG0002068	bflo_07817	CAEEL15280
OG0002073	bflo_05725	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593
OG0002074	bflo_10251	CAEEL18383
OG0002076	bflo_00828	CAEEL17850
OG0002077	bflo_18499	CAEEL08392
OG0002079	bflo_15094	CAEEL07901
OG0002080	bflo_04014, bflo_04015	CAEEL03246, CAEEL12691
OG0002085	bflo_27259, bflo_18980	CAEEL11230, CAEEL11229
OG0002086	bflo_05685	CAEEL01985
OG0002087	bflo_16653	CAEEL07742
OG0002089	bflo_00585	CAEEL00011, CAEEL11035
OG0002090	bflo_02699, bflo_17839, bflo_23553	CAEEL00790
OG0002093	bflo_09224	CAEEL02211, CAEEL19978
OG0002094	bflo_12213	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823
OG0002095	bflo_14253	CAEEL07104
OG0002097	bflo_21773	CAEEL03161, CAEEL00098, CAEEL19231
OG0002099	bflo_19979	CAEEL05221
OG0002101	bflo_25619	CAEEL04990
OG0002102	bflo_21300	CAEEL20714
OG0002103	bflo_22111, bflo_17829	CAEEL16392, CAEEL16394
OG0002105	bflo_09948	CAEEL18772
OG0002106	bflo_05638, bflo_15862, bflo_22740, bflo_13807, bflo_22931, bflo_17019	CAEEL18235, CAEEL08825
OG0002107	bflo_10125	CAEEL07845
OG0002108	bflo_06308	CAEEL05450, CAEEL05957, CAEEL15378
OG0002122	bflo_14388	CAEEL09431
OG0002123	bflo_04954	CAEEL05315
OG0002124	bflo_10898, bflo_23415, bflo_05475, bflo_08511, bflo_21121, bflo_07625, bflo_09667, bflo_08292	CAEEL05107
OG0002125	bflo_23929	CAEEL10327
OG0002125	bflo_10052	CAEEL06344
OG0002131	bflo_06125	CAEEL00336
OG0002133	bflo_19812, bflo_26903, bflo_03724, bflo_07355, bflo_27431, bflo_27144, bflo_07001, bflo_05151, bflo_08734	CAEEL02043, CAEEL15670
OG0002135	bflo_17481	CAEEL01398, CAEEL15762
OG0002139	bflo_16569	CAEEL15822
OG0002142	bflo_07803	CAEEL01037
OG0002143	bflo_03634	CAEEL01697
OG0002144	bflo_20180	CAEEL08787
OG0002145	bflo_10933	CAEEL00125
OG0002146	bflo_11049	CAEEL10604
OG0002147	bflo_24379	CAEEL05229
OG0002148	bflo_14196	CAEEL13205
OG0002149	bflo_00548	CAEEL09018, CAEEL08046
OG0002151	bflo_22969	CAEEL19229
OG0002152	bflo_06723	CAEEL00179
OG0002156	bflo_15422	CAEEL08424
OG0002157	bflo_23147	CAEEL10861
OG0002160	bflo_22999	CAEEL05075
OG0002163	bflo_03622, bflo_03377, bflo_03386, bflo_03422, bflo_03773	CAEEL04144
OG0002164	bflo_25463, bflo_05864	CAEEL04595, CAEEL04594, CAEEL19903
OG0002165	bflo_13721, bflo_13797	CAEEL04348
OG0002165	bflo_13728	CAEEL13880
OG0002166	bflo_20020	CAEEL06693, CAEEL06692
OG0002167	bflo_00206	CAEEL10771, CAEEL20502
OG0002168	bflo_01491, bflo_26230	CAEEL06529
OG0002169	bflo_10054	CAEEL19452
OG0002170	bflo_23066	CAEEL11886
OG0002171	bflo_12782	CAEEL09511
OG0002173	bflo_13323, bflo_03271	CAEEL02072
OG0002175	bflo_11846	CAEEL11081
OG0002177	bflo_08056	CAEEL16080
OG0002179	bflo_09950	CAEEL17210, CAEEL19563
OG0002182	bflo_11055	CAEEL11866
OG0002184	bflo_25708, bflo_27502	CAEEL06428
OG0002185	bflo_12889	CAEEL01312
OG0002187	bflo_15673	CAEEL05615
OG0002188	bflo_24734	CAEEL10832
OG0002189	bflo_25738	CAEEL17261, CAEEL17762, CAEEL20687
OG0002190	bflo_07986	CAEEL18099
OG0002191	bflo_02429	CAEEL00670
OG0002201	bflo_13691	CAEEL01613
OG0002213	bflo_08585, bflo_22691	CAEEL09259
OG0002215	bflo_13515	CAEEL19732
OG0002216	bflo_18862	CAEEL09929, CAEEL09930
OG0002217	bflo_16001	CAEEL18475, CAEEL05058
OG0002218	bflo_05105	CAEEL00880
OG0002222	bflo_24361	CAEEL05529
OG0002224	bflo_07288	CAEEL10158
OG0002225	bflo_09171	CAEEL15252
OG0002226	bflo_25646	CAEEL04806
OG0002227	bflo_08980	CAEEL00491
OG0002228	bflo_13849, bflo_23702	CAEEL05227
OG0002229	bflo_20886	CAEEL08325
OG0002236	bflo_00985, bflo_26611	CAEEL18503
OG0002239	bflo_06586	CAEEL05928
OG0002240	bflo_24002	CAEEL05366
OG0002241	bflo_20706	CAEEL07281
OG0002243	bflo_08149	CAEEL05910, CAEEL11717
OG0002244	bflo_15224	CAEEL02764
OG0002246	bflo_05448	CAEEL00010
OG0002248	bflo_07117	CAEEL09675
OG0002251	bflo_09054	CAEEL18329, CAEEL19690
OG0002252	bflo_22997	CAEEL18710
OG0002255	bflo_12727	CAEEL01086
OG0002257	bflo_11090	CAEEL14323
OG0002258	bflo_20237	CAEEL10467
OG0002259	bflo_20110	CAEEL08231
OG0002260	bflo_19694	CAEEL08208
OG0002261	bflo_23458	CAEEL09054
OG0002262	bflo_19389	CAEEL07374
OG0002263	bflo_21631	CAEEL08085
OG0002264	bflo_17703	CAEEL01891
OG0002265	bflo_01211	CAEEL01664
OG0002266	bflo_23114	CAEEL18931
OG0002270	bflo_11641	CAEEL01255
OG0002272	bflo_03132, bflo_06911	CAEEL00181
OG0002275	bflo_02038	CAEEL19733
OG0002277	bflo_11037	CAEEL12016
OG0002278	bflo_08399	CAEEL17984, CAEEL17983
OG0002280	bflo_17412	CAEEL01565
OG0002281	bflo_09442	CAEEL20772
OG0002282	bflo_15825	CAEEL05126
OG0002283	bflo_07055	CAEEL11974
OG0002284	bflo_12122	CAEEL09475
OG0002286	bflo_23617	CAEEL15075
OG0002287	bflo_04441, bflo_13154	CAEEL00054
OG0002288	bflo_07962	CAEEL11923
OG0002289	bflo_07698, bflo_21267	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495
OG0002291	bflo_25807	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558
OG0002293	bflo_04454	CAEEL01475
OG0002294	bflo_25668	CAEEL03275, CAEEL03274
OG0002297	bflo_19555, bflo_07421, bflo_19556, bflo_18716, bflo_25916, bflo_25367, bflo_26405, bflo_26046	CAEEL10891, CAEEL10889, CAEEL09503
OG0002312	bflo_10393	CAEEL04818, CAEEL04817
OG0002316	bflo_27221, bflo_17667, bflo_20730	CAEEL01858, CAEEL01859
OG0002317	bflo_03550	CAEEL13995
OG0002318	bflo_15753, bflo_04573, bflo_07141	CAEEL05991
OG0002321	bflo_09188	CAEEL11607
OG0002322	bflo_22947	CAEEL12636, CAEEL12634
OG0002324	bflo_11385, bflo_16549, bflo_19395	CAEEL14861
OG0002325	bflo_11703	CAEEL12660
OG0002326	bflo_12510	CAEEL19310
OG0002327	bflo_11578	CAEEL11423
OG0002331	bflo_13938	CAEEL13492, CAEEL01768
OG0002332	bflo_26840, bflo_06982	CAEEL07378
OG0002335	bflo_02471	CAEEL02679, CAEEL02678
OG0002336	bflo_22402, bflo_21752	CAEEL18832
OG0002340	bflo_12722	CAEEL00545
OG0002341	bflo_14641, bflo_21521	CAEEL07757
OG0002342	bflo_01588	CAEEL06352, CAEEL06355, CAEEL00891
OG0002343	bflo_03003	CAEEL20506, CAEEL10734
OG0002344	bflo_05342	CAEEL07661
OG0002346	bflo_03740	CAEEL04391
OG0002348	bflo_14911	CAEEL12095
OG0002350	bflo_15844	CAEEL20154
OG0002352	bflo_12709	CAEEL04784
OG0002354	bflo_13214, bflo_13170	CAEEL09038
OG0002355	bflo_14385	CAEEL08630
OG0002356	bflo_10383	CAEEL17852
OG0002357	bflo_08632	CAEEL14198
OG0002358	bflo_10333	CAEEL20542
OG0002360	bflo_02497	CAEEL19089
OG0002361	bflo_23630, bflo_04272, bflo_17174	CAEEL16240, CAEEL14724
OG0002362	bflo_03211	CAEEL01494
OG0002363	bflo_23777	CAEEL18180
OG0002366	bflo_12505	CAEEL01476
OG0002367	bflo_06197	CAEEL02851
OG0002368	bflo_07364	CAEEL06921
OG0002369	bflo_17338	CAEEL00665
OG0002370	bflo_23279	CAEEL06782
OG0002371	bflo_22133, bflo_22130, bflo_04827, bflo_04271, bflo_00029	CAEEL10782, CAEEL02897
OG0002373	bflo_07066	CAEEL10724, CAEEL10847
OG0002374	bflo_12674	CAEEL00989, CAEEL03595
OG0002375	bflo_06120, bflo_03734, bflo_21167	CAEEL09148
OG0002376	bflo_15696	CAEEL16557
OG0002378	bflo_10463	CAEEL05507, CAEEL19717
OG0002379	bflo_22498	CAEEL20511
OG0002386	bflo_15289	CAEEL09550, CAEEL09554, CAEEL09516, CAEEL09558, CAEEL10037, CAEEL10035, CAEEL10034, CAEEL02219, CAEEL10004, CAEEL10036, CAEEL10003, CAEEL18245, CAEEL09777, CAEEL09779, CAEEL18243, CAEEL09790, CAEEL13282, CAEEL13308, CAEEL09785, CAEEL13488, CAEEL12023, CAEEL09591, CAEEL09835, CAEEL09778, CAEEL09784, CAEEL09786, CAEEL17777, CAEEL09982, CAEEL09983, CAEEL09977, CAEEL09551, CAEEL09974, CAEEL09973, CAEEL09979, CAEEL09976, CAEEL09981, CAEEL09975, CAEEL09984, CAEEL09783, CAEEL09553, CAEEL09555, CAEEL09556, CAEEL13171, CAEEL09559, CAEEL09557, CAEEL18244
OG0002396	bflo_15291	CAEEL15127
OG0002400	bflo_11518	CAEEL12685
OG0002406	bflo_24870	CAEEL05272
OG0002407	bflo_06998	CAEEL11836
OG0002408	bflo_13189	CAEEL05340
OG0002409	bflo_11396	CAEEL12380
OG0002410	bflo_05594	CAEEL06445
OG0002411	bflo_08287	CAEEL09509
OG0002413	bflo_25614	CAEEL05456
OG0002414	bflo_01680	CAEEL16542
OG0002415	bflo_02439, bflo_07511	CAEEL09540, CAEEL09394, CAEEL15033
OG0002416	bflo_17566	CAEEL00247
OG0002418	bflo_24092	CAEEL04545, CAEEL11616
OG0002421	bflo_06231, bflo_12659	CAEEL09266
OG0002422	bflo_17604	CAEEL09220
OG0002424	bflo_09230	CAEEL18326
OG0002425	bflo_15829	CAEEL00712
OG0002427	bflo_06111	CAEEL07892
OG0002429	bflo_13260	CAEEL05601
OG0002433	bflo_23332	CAEEL18398
OG0002434	bflo_19349	CAEEL09324
OG0002439	bflo_04094	CAEEL06145, CAEEL06146
OG0002441	bflo_18128	CAEEL01735
OG0002442	bflo_12847	CAEEL00999
OG0002443	bflo_12045	CAEEL11867
OG0002444	bflo_12548	CAEEL11588
OG0002445	bflo_18122	CAEEL08003
OG0002446	bflo_23291	CAEEL01328
OG0002448	bflo_07090	CAEEL11664
OG0002449	bflo_15682	CAEEL15838
OG0002450	bflo_03594	CAEEL02915
OG0002453	bflo_12392	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671
OG0002454	bflo_20017	CAEEL06870
OG0002456	bflo_18853	CAEEL19152, CAEEL02912
OG0002457	bflo_12132	CAEEL08209
OG0002461	bflo_15469	CAEEL07388
OG0002464	bflo_06971	CAEEL09680
OG0002467	bflo_05975	CAEEL00166
OG0002476	bflo_16460	CAEEL05868
OG0002476	bflo_12860	CAEEL00590
OG0002477	bflo_10778	CAEEL05771
OG0002481	bflo_00653	CAEEL07210
OG0002486	bflo_02598	CAEEL00554
OG0002487	bflo_18585	CAEEL13022
OG0002489	bflo_09137	CAEEL20456
OG0002490	bflo_12104	CAEEL09795
OG0002491	bflo_07700	CAEEL01502
OG0002492	bflo_21795	CAEEL07791
OG0002494	bflo_13228	CAEEL02924
OG0002495	bflo_02452	CAEEL05776
OG0002497	bflo_07342	CAEEL00487
OG0002499	bflo_25023, bflo_25020	CAEEL02172, CAEEL11853
OG0002500	bflo_20308	CAEEL00642
OG0002500	bflo_03076, bflo_03356, bflo_03357	CAEEL07067
OG0002502	bflo_25062	CAEEL01666, CAEEL05931
OG0002503	bflo_14806	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625
OG0002504	bflo_20578	CAEEL06712, CAEEL09129
OG0002505	bflo_19740, bflo_19741, bflo_18505, bflo_19739	CAEEL05922
OG0002506	bflo_15908, bflo_05827, bflo_06746	CAEEL00901
OG0002507	bflo_25600	CAEEL03010
OG0002509	bflo_13462	CAEEL10641, CAEEL10642
OG0002510	bflo_21793	CAEEL15444
OG0002511	bflo_25280	CAEEL03054
OG0002512	bflo_14728	CAEEL06721
OG0002516	bflo_09647	CAEEL07616
OG0002518	bflo_24581	CAEEL03272
OG0002519	bflo_15025	CAEEL07683
OG0002520	bflo_07063	CAEEL11387
OG0002523	bflo_03694	CAEEL09506
OG0002524	bflo_03871, bflo_03870	CAEEL07737
OG0002527	bflo_15960	CAEEL00425, CAEEL00799
OG0002528	bflo_10783	CAEEL14274
OG0002529	bflo_21754	CAEEL18703, CAEEL04668
OG0002530	bflo_06442	CAEEL18169
OG0002532	bflo_23293	CAEEL00641
OG0002533	bflo_20865	CAEEL08550
OG0002534	bflo_24432	CAEEL08629
OG0002541	bflo_20840	CAEEL09534
OG0002542	bflo_18845	CAEEL06956
OG0002543	bflo_20301	CAEEL07344
OG0002544	bflo_27464, bflo_24518	CAEEL07645
OG0002545	bflo_11519, bflo_11987, bflo_11988	CAEEL12452
OG0002547	bflo_04652, bflo_04971	CAEEL02085
OG0002548	bflo_23945	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091
OG0002549	bflo_22198, bflo_22197	CAEEL18135
OG0002551	bflo_15193, bflo_14552, bflo_14554	CAEEL01609
OG0002552	bflo_06677	CAEEL01916
OG0002553	bflo_08458	CAEEL07705
OG0002555	bflo_08769	CAEEL12784
OG0002557	bflo_14058	CAEEL02904
OG0002558	bflo_14250	CAEEL18130
OG0002559	bflo_14842	CAEEL14654
OG0002561	bflo_23744, bflo_23953, bflo_05234	CAEEL13357
OG0002562	bflo_25771	CAEEL00489
OG0002563	bflo_14809	CAEEL08940
OG0002564	bflo_22944	CAEEL14884
OG0002565	bflo_10050, bflo_03463, bflo_03428	CAEEL01779, CAEEL19992
OG0002566	bflo_25702	CAEEL18146
OG0002567	bflo_14496	CAEEL10186, CAEEL10185
OG0002569	bflo_15249	CAEEL18770
OG0002570	bflo_12783, bflo_05242	CAEEL02126
OG0002571	bflo_14934	CAEEL01329, CAEEL00047
OG0002572	bflo_03604	CAEEL06422
OG0002587	bflo_12820	CAEEL02535
OG0002594	bflo_12802	CAEEL02859
OG0002598	bflo_25193	CAEEL04239
OG0002599	bflo_12467	CAEEL09489, CAEEL05240
OG0002600	bflo_07193, bflo_08088	CAEEL18751
OG0002601	bflo_07808	CAEEL11850, CAEEL17493, CAEEL06460
OG0002602	bflo_23158	CAEEL19298
OG0002605	bflo_25240	CAEEL06425
OG0002608	bflo_08895	CAEEL20298
OG0002609	bflo_02437	CAEEL00486
OG0002610	bflo_12575	CAEEL00976
OG0002611	bflo_02905	CAEEL00525
OG0002614	bflo_01454	CAEEL18150
OG0002617	bflo_15506	CAEEL08131
OG0002618	bflo_23718	CAEEL11865
OG0002620	bflo_16451	CAEEL18902
OG0002624	bflo_13571	CAEEL00996
OG0002628	bflo_16795, bflo_18631	CAEEL20832
OG0002630	bflo_01551	CAEEL00017
OG0002633	bflo_19216	CAEEL13867
OG0002636	bflo_23328	CAEEL09021
OG0002638	bflo_05077	CAEEL05543
OG0002643	bflo_14725	CAEEL01960
OG0002644	bflo_14285	CAEEL00760
OG0002645	bflo_12036	CAEEL09814
OG0002646	bflo_03490	CAEEL10837
OG0002649	bflo_08970	CAEEL18434
OG0002651	bflo_15103	CAEEL08032
OG0002652	bflo_13789	CAEEL15940
OG0002653	bflo_20984	CAEEL09022
OG0002655	bflo_07059	CAEEL10857
OG0002656	bflo_18782	CAEEL06531
OG0002658	bflo_09919	CAEEL08300
OG0002659	bflo_01178, bflo_10421	CAEEL20147, CAEEL01412
OG0002660	bflo_12235	CAEEL11563
OG0002661	bflo_09214	CAEEL19789
OG0002662	bflo_22699	CAEEL18190
OG0002663	bflo_21270	CAEEL19742
OG0002665	bflo_20372	CAEEL08820
OG0002666	bflo_23259, bflo_23089, bflo_23310	CAEEL11407
OG0002667	bflo_16601	CAEEL18607
OG0002668	bflo_12729	CAEEL02604
OG0002669	bflo_05435	CAEEL09214, CAEEL09178
OG0002670	bflo_08314	CAEEL15710
OG0002671	bflo_05514	CAEEL01274
OG0002675	bflo_12999	CAEEL07843
OG0002679	bflo_23944	CAEEL06006
OG0002682	bflo_25626	CAEEL06028, CAEEL18330
OG0002683	bflo_25654	CAEEL05356
OG0002706	bflo_23520	CAEEL01248
OG0002708	bflo_18080	CAEEL01926, CAEEL12503
OG0002712	bflo_14251	CAEEL06583, CAEEL15212
OG0002714	bflo_22529, bflo_21362	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570
OG0002715	bflo_05173, bflo_10995	CAEEL09830
OG0002717	bflo_10829	CAEEL10017
OG0002718	bflo_24551	CAEEL00842
OG0002719	bflo_18652	CAEEL07694
OG0002720	bflo_13227, bflo_09843	CAEEL01232
OG0002723	bflo_08757	CAEEL15616
OG0002726	bflo_07500	CAEEL11743
OG0002729	bflo_15106	CAEEL07853
OG0002732	bflo_10407	CAEEL18402
OG0002736	bflo_17740	CAEEL02362
OG0002739	bflo_14092	CAEEL18472
OG0002740	bflo_06004	CAEEL08842
OG0002742	bflo_08107	CAEEL11403
OG0002743	bflo_02901, bflo_19089, bflo_19090	CAEEL15922, CAEEL10167
OG0002744	bflo_15548	CAEEL19735
OG0002745	bflo_18797	CAEEL19081
OG0002746	bflo_13125	CAEEL01862
OG0002747	bflo_16801, bflo_15949	CAEEL02596
OG0002749	bflo_06000	CAEEL04068
OG0002750	bflo_09572	CAEEL15826
OG0002752	bflo_14176	CAEEL08631
OG0002754	bflo_25157	CAEEL05821
OG0002755	bflo_13909	CAEEL15531, CAEEL04452
OG0002756	bflo_11674, bflo_27015, bflo_20777	CAEEL15160
OG0002757	bflo_06637, bflo_15038	CAEEL10443, CAEEL10442
OG0002758	bflo_23311	CAEEL08816
OG0002759	bflo_17880	CAEEL05573
OG0002760	bflo_11137	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644
OG0002761	bflo_26340, bflo_11129	CAEEL15590, CAEEL14895, CAEEL00850
OG0002762	bflo_11565	CAEEL09378
OG0002763	bflo_18799	CAEEL07952
OG0002764	bflo_24413	CAEEL05636
OG0002765	bflo_12629	CAEEL02125
OG0002766	bflo_19451, bflo_07699	CAEEL17597
OG0002767	bflo_14969	CAEEL07319
OG0002769	bflo_15441	CAEEL06751
OG0002770	bflo_09082	CAEEL15397
OG0002771	bflo_11925	CAEEL08070
OG0002772	bflo_25744	CAEEL05686
OG0002773	bflo_22561, bflo_22594	CAEEL08029
OG0002774	bflo_03686	CAEEL01682
OG0002776	bflo_07637	CAEEL10866
OG0002778	bflo_20641, bflo_05829	CAEEL01937
OG0002779	bflo_24147	CAEEL04475
OG0002780	bflo_22863	CAEEL00693
OG0002781	bflo_19213	CAEEL07517
OG0002782	bflo_14421	CAEEL13024
OG0002785	bflo_26328	CAEEL04710
OG0002786	bflo_05969	CAEEL00215
OG0002787	bflo_13919	CAEEL00388
OG0002788	bflo_03434	CAEEL06416, CAEEL06417, CAEEL06418
OG0002790	bflo_14079	CAEEL07625
OG0002791	bflo_15958	CAEEL08790
OG0002793	bflo_08304	CAEEL00646
OG0002794	bflo_16847	CAEEL08878
OG0002795	bflo_08440	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352
OG0002799	bflo_20975	CAEEL06026
OG0002812	bflo_25657	CAEEL04925
OG0002813	bflo_06583	CAEEL12256
OG0002814	bflo_07071	CAEEL11682
OG0002817	bflo_19433	CAEEL16563
OG0002818	bflo_11439	CAEEL12185
OG0002824	bflo_00260	CAEEL09125
OG0002825	bflo_09064	CAEEL11091
OG0002826	bflo_10373	CAEEL14759
