Orthogroup	BRAFL	SACKO_ok
OG0000832	bflo_18479, bflo_00071, bflo_00076	SACKO_08573, SACKO_03301, SACKO_31175, SACKO_05219, SACKO_06774, SACKO_06830, SACKO_17964, SACKO_14151, SACKO_03597, SACKO_11020, SACKO_03580, SACKO_16836, SACKO_19385, SACKO_33092, SACKO_33094, SACKO_33078, SACKO_33080, SACKO_31878
OG0000833	bflo_25237	SACKO_08623
OG0000834	bflo_02857	SACKO_13031, SACKO_10495
OG0000836	bflo_08676	SACKO_19694
OG0000836	bflo_07996, bflo_08141, bflo_07459	SACKO_24783, SACKO_24782, SACKO_24773
OG0000837	bflo_01440, bflo_15081, bflo_01439	SACKO_15029
OG0000838	bflo_09519	SACKO_03577
OG0000841	bflo_13469	SACKO_13443
OG0000842	bflo_26481	SACKO_18541, SACKO_32072
OG0000844	bflo_24153	SACKO_32829
OG0000845	bflo_18108	SACKO_22544
OG0000845	bflo_17447	SACKO_13159
OG0000846	bflo_03511	SACKO_14354, SACKO_14351, SACKO_13176, SACKO_13174
OG0000847	bflo_21169	SACKO_25423
OG0000847	bflo_20471	SACKO_08722, SACKO_21230
OG0000848	bflo_07381	SACKO_13045
OG0000850	bflo_25536	SACKO_07519
OG0000850	bflo_08991	SACKO_27751
OG0000851	bflo_14102	SACKO_14437
OG0000852	bflo_13268	SACKO_16562
OG0000853	bflo_26522	SACKO_20301
OG0000855	bflo_04775, bflo_04776	SACKO_27779, SACKO_20065, SACKO_20003, SACKO_31125
OG0000856	bflo_22469	SACKO_11418, SACKO_11463
OG0000857	bflo_03314	SACKO_29337
OG0000858	bflo_11695	SACKO_23749
OG0000859	bflo_06258	SACKO_08048
OG0000860	bflo_15791	SACKO_16104
OG0000861	bflo_20852, bflo_20859, bflo_20860, bflo_21098, bflo_12911, bflo_22390, bflo_22416, bflo_02704, bflo_02426, bflo_06512	SACKO_32762, SACKO_32764
OG0000863	bflo_10601	SACKO_28573, SACKO_03735, SACKO_20440, SACKO_20459
OG0000866	bflo_00544, bflo_18651, bflo_06776, bflo_19533, bflo_17937, bflo_11290, bflo_19531, bflo_19535, bflo_17936, bflo_18919, bflo_09366, bflo_09007, bflo_09006, bflo_14664, bflo_15101, bflo_14663, bflo_15100	SACKO_04884, SACKO_34207
OG0000866	bflo_04437	SACKO_23181
OG0000867	bflo_05717, bflo_04369	SACKO_13729
OG0000868	bflo_17556	SACKO_01236
OG0000869	bflo_24265	SACKO_06026
OG0000870	bflo_15998, bflo_15012	SACKO_04425, SACKO_07032, SACKO_06215
OG0000870	bflo_17767	SACKO_17726
OG0000870	bflo_19756	SACKO_17728
OG0000871	bflo_17545	SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717
OG0000871	bflo_10176	SACKO_18718
OG0000872	bflo_03017	SACKO_32165
OG0000873	bflo_01487	SACKO_12092
OG0000874	bflo_14069	SACKO_19510
OG0000874	bflo_12681	SACKO_09706
OG0000875	bflo_01017	SACKO_11708
OG0000875	bflo_19415	SACKO_01411
OG0000876	bflo_02085	SACKO_25954
OG0000877	bflo_12965, bflo_12968	SACKO_32129
OG0000878	bflo_03630	SACKO_24900
OG0000878	bflo_02683	SACKO_02892
OG0000879	bflo_21594	SACKO_26528
OG0000879	bflo_19083, bflo_24230, bflo_18829, bflo_05186	SACKO_28298
OG0000881	bflo_15605	SACKO_29973
OG0000881	bflo_20101	SACKO_18831
OG0000882	bflo_04158	SACKO_25246
OG0000883	bflo_07397, bflo_11304, bflo_10597, bflo_17092, bflo_16925, bflo_17246	SACKO_31678, SACKO_01503, SACKO_22909, SACKO_01513, SACKO_01837, SACKO_29652, SACKO_08467, SACKO_09232, SACKO_08442
OG0000885	bflo_11318, bflo_13363	SACKO_24387, SACKO_19972, SACKO_15180
OG0000885	bflo_04914, bflo_18203, bflo_04878, bflo_23973, bflo_01472, bflo_01133, bflo_23495, bflo_03977, bflo_13319, bflo_01903	SACKO_23828, SACKO_23483, SACKO_03043, SACKO_31456, SACKO_31823, SACKO_28053, SACKO_23632, SACKO_23126
OG0000887	bflo_01743	SACKO_29102
OG0000887	bflo_19302	SACKO_28481
OG0000888	bflo_05832	SACKO_12082
OG0000888	bflo_07374	SACKO_28163
OG0000889	bflo_12593	SACKO_03115
OG0000889	bflo_21142	SACKO_15045
OG0000891	bflo_22727, bflo_25068, bflo_22980, bflo_09591, bflo_22725, bflo_22726, bflo_22981, bflo_17970, bflo_22982	SACKO_16661, SACKO_16652
OG0000893	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931	SACKO_28812
OG0000894	bflo_14750	SACKO_26922
OG0000894	bflo_23023	SACKO_02223
OG0000895	bflo_06958, bflo_08034	SACKO_32155
OG0000895	bflo_12070, bflo_08022, bflo_20131, bflo_12500, bflo_23148, bflo_12175, bflo_12173, bflo_12384, bflo_12375, bflo_11854, bflo_12374, bflo_11855, bflo_02892, bflo_11848, bflo_14972	SACKO_19106
OG0000896	bflo_13131	SACKO_27525
OG0000896	bflo_09970	SACKO_25582, SACKO_18087
OG0000897	bflo_11434	SACKO_27937
OG0000897	bflo_11945, bflo_11590, bflo_11740	SACKO_11689
OG0000898	bflo_12625, bflo_26024	SACKO_16757, SACKO_27052
OG0000899	bflo_14337	SACKO_30501
OG0000904	bflo_13183	SACKO_17479
OG0000905	bflo_26708, bflo_03252	SACKO_13565
OG0000906	bflo_15863	SACKO_27403
OG0000907	bflo_25628	SACKO_17714
OG0000908	bflo_08871	SACKO_31904
OG0000908	bflo_08596	SACKO_20582
OG0000909	bflo_18377	SACKO_13346
OG0000911	bflo_00891, bflo_00957	SACKO_07709
OG0000912	bflo_09112	SACKO_25608
OG0000912	bflo_20621	SACKO_29559
OG0000913	bflo_14588	SACKO_00547, SACKO_15554, SACKO_15585
OG0000914	bflo_10973	SACKO_23742
OG0000916	bflo_16703	SACKO_09053
OG0000918	bflo_09117	SACKO_32453, SACKO_16876
OG0000918	bflo_07402, bflo_04401, bflo_04424, bflo_04406, bflo_04422, bflo_11726, bflo_12155, bflo_12409, bflo_04412, bflo_04409, bflo_17840, bflo_18358, bflo_17837, bflo_04415, bflo_04427, bflo_04417, bflo_04410, bflo_14454, bflo_17452, bflo_17789	SACKO_32505
OG0000921	bflo_15652	SACKO_13397
OG0000923	bflo_02952	SACKO_33231, SACKO_02494
OG0000923	bflo_02648	SACKO_17117
OG0000924	bflo_14560	SACKO_31699
OG0000924	bflo_15112	SACKO_31698
OG0000924	bflo_11242	SACKO_29370
OG0000925	bflo_09205	SACKO_08031
OG0000925	bflo_22447	SACKO_26395
OG0000926	bflo_09210	SACKO_17537
OG0000926	bflo_13640	SACKO_32113
OG0000926	bflo_17123	SACKO_08978
OG0000927	bflo_21351, bflo_22530, bflo_21352, bflo_21241, bflo_05122, bflo_21387, bflo_22124, bflo_22069	SACKO_28368
OG0000928	bflo_05985	SACKO_11640
OG0000929	bflo_17125	SACKO_08944
OG0000930	bflo_15834	SACKO_26170
OG0000930	bflo_16803, bflo_15830	SACKO_21351
OG0000931	bflo_08954	SACKO_25231
OG0000932	bflo_19999	SACKO_04372
OG0000933	bflo_21958	SACKO_05658
OG0000934	bflo_04490	SACKO_29528
OG0000935	bflo_19247	SACKO_27279
OG0000936	bflo_26344	SACKO_00605
OG0000938	bflo_25802, bflo_25457, bflo_25455, bflo_25454, bflo_25452, bflo_25458, bflo_25453	SACKO_01757, SACKO_01762, SACKO_15301, SACKO_09969, SACKO_15311
OG0000940	bflo_02263	SACKO_05162, SACKO_24391, SACKO_06397, SACKO_07674, SACKO_13970, SACKO_33585, SACKO_24364, SACKO_00018, SACKO_07405, SACKO_27374, SACKO_11619, SACKO_32968, SACKO_18205, SACKO_21384, SACKO_00483, SACKO_34087, SACKO_22623, SACKO_27804, SACKO_10864, SACKO_14573, SACKO_31393, SACKO_34063, SACKO_33406, SACKO_03541
OG0000940	bflo_14573	SACKO_12928, SACKO_01579
OG0000942	bflo_01751, bflo_03988, bflo_21413, bflo_02201, bflo_22086, bflo_21168, bflo_17160, bflo_02220, bflo_17849, bflo_05027	SACKO_32311, SACKO_01692, SACKO_33657, SACKO_33212, SACKO_26473, SACKO_28748, SACKO_00272, SACKO_09340, SACKO_26498, SACKO_07942
OG0000942	bflo_05162	SACKO_24343
OG0000943	bflo_07247, bflo_25977, bflo_25404	SACKO_06009
OG0000943	bflo_20510	SACKO_03278
OG0000944	bflo_14426	SACKO_14532
OG0000945	bflo_13705, bflo_12713	SACKO_29022
OG0000946	bflo_03784, bflo_04905	SACKO_05354
OG0000946	bflo_04391	SACKO_03434
OG0000946	bflo_03785, bflo_04916	SACKO_03421
OG0000947	bflo_00205	SACKO_03864
OG0000947	bflo_00170	SACKO_27732
OG0000948	bflo_06946, bflo_24574	SACKO_15896
OG0000949	bflo_17563	SACKO_06979, SACKO_06945, SACKO_03055
OG0000950	bflo_19953	SACKO_20117
OG0000951	bflo_05064	SACKO_12290
OG0000951	bflo_17583, bflo_17253	SACKO_04226
OG0000952	bflo_14821	SACKO_31709
OG0000952	bflo_14818	SACKO_31700
OG0000953	bflo_22870, bflo_26077, bflo_25794, bflo_25795, bflo_22979, bflo_24078	SACKO_16853, SACKO_33210
OG0000953	bflo_00708	SACKO_26487
OG0000954	bflo_13257	SACKO_09923
OG0000954	bflo_23747	SACKO_25005
OG0000955	bflo_25651	SACKO_27594
OG0000955	bflo_06523	SACKO_11876
OG0000955	bflo_14322	SACKO_14411
OG0000957	bflo_03309	SACKO_21298
OG0000958	bflo_13701, bflo_17086, bflo_23243, bflo_15534, bflo_17088	SACKO_27967
OG0000958	bflo_03727, bflo_03728, bflo_03019, bflo_04824, bflo_03729, bflo_01686, bflo_03214	SACKO_01365
OG0000960	bflo_12512	SACKO_17419
OG0000963	bflo_03565	SACKO_03897
OG0000964	bflo_06342, bflo_19118, bflo_10230, bflo_06035, bflo_06039	SACKO_21085, SACKO_21082
OG0000965	bflo_08576	SACKO_31862, SACKO_21944
OG0000965	bflo_13018	SACKO_29607
OG0000966	bflo_20263	SACKO_19882
OG0000967	bflo_07239	SACKO_33567
OG0000968	bflo_20978	SACKO_19126
OG0000969	bflo_04468, bflo_19187, bflo_18840, bflo_18841, bflo_21704, bflo_19041, bflo_18838, bflo_04477, bflo_06432, bflo_19042, bflo_19037, bflo_21707, bflo_21697, bflo_24882, bflo_18839	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920, SACKO_00619
OG0000970	bflo_20773	SACKO_05435
OG0000972	bflo_20769, bflo_20771, bflo_20770, bflo_25828	SACKO_24516
OG0000972	bflo_08143	SACKO_27667
OG0000973	bflo_16704, bflo_16388, bflo_16373, bflo_16375, bflo_16376, bflo_16391, bflo_16380, bflo_16361, bflo_16379, bflo_16384, bflo_16707	SACKO_06563
OG0000974	bflo_01162, bflo_20847	SACKO_16128
OG0000975	bflo_26488, bflo_00432, bflo_25264, bflo_24020, bflo_24018, bflo_24129, bflo_25116, bflo_25100, bflo_24258, bflo_25136, bflo_25048, bflo_23977, bflo_24917, bflo_24259, bflo_24015, bflo_24016, bflo_24017, bflo_24011, bflo_24012, bflo_23927, bflo_25043, bflo_24249, bflo_25131, bflo_24953, bflo_24050, bflo_24241, bflo_23950, bflo_24253, bflo_23999, bflo_17932, bflo_24013, bflo_25018, bflo_24007, bflo_24009, bflo_26489	SACKO_05651
OG0000976	bflo_21557	SACKO_06538
OG0000977	bflo_13836	SACKO_07977
OG0000977	bflo_12600	SACKO_04766
OG0000977	bflo_00630	SACKO_13919
OG0000977	bflo_19025, bflo_19017	SACKO_12919
OG0000978	bflo_13255	SACKO_05312
OG0000979	bflo_08836, bflo_13441, bflo_13442, bflo_13947, bflo_19019, bflo_13644, bflo_12775, bflo_13329, bflo_13369	SACKO_28018, SACKO_28004, SACKO_28050, SACKO_20989, SACKO_19422, SACKO_21007
OG0000980	bflo_25440, bflo_02616, bflo_24320, bflo_06775	SACKO_19244
OG0000980	bflo_13595, bflo_25441, bflo_01827, bflo_24710, bflo_26332, bflo_24318	SACKO_05766, SACKO_05761
OG0000981	bflo_00671, bflo_00847, bflo_00767, bflo_05305, bflo_00648	SACKO_03122, SACKO_03119
OG0000981	bflo_05697	SACKO_11821, SACKO_29220, SACKO_11825
OG0000984	bflo_06233	SACKO_22470, SACKO_22468
OG0000984	bflo_15679	SACKO_28472
OG0000985	bflo_07499	SACKO_21389
OG0000986	bflo_21122, bflo_07321	SACKO_18517
OG0000987	bflo_02033	SACKO_11731
OG0000988	bflo_15623	SACKO_00750, SACKO_27571
OG0000992	bflo_22932	SACKO_01033
OG0000992	bflo_09287	SACKO_27184
OG0000993	bflo_00226, bflo_26569, bflo_00227	SACKO_08088
OG0000994	bflo_01641	SACKO_04389
OG0000994	bflo_10212	SACKO_17316, SACKO_07113, SACKO_15046
OG0000995	bflo_22708	SACKO_28732
OG0000996	bflo_21978	SACKO_00027
OG0000997	bflo_15516	SACKO_14564, SACKO_19635, SACKO_06080, SACKO_06219
OG0000998	bflo_17960	SACKO_04803
OG0000999	bflo_03341	SACKO_27886
OG0001000	bflo_17958, bflo_27228	SACKO_14786
OG0001002	bflo_10399, bflo_04098	SACKO_17603
OG0001003	bflo_20878	SACKO_29333
OG0001004	bflo_26280	SACKO_12211
OG0001005	bflo_10085	SACKO_07944
OG0001006	bflo_04350	SACKO_28465
OG0001006	bflo_22313	SACKO_25694
OG0001007	bflo_07675	SACKO_22800
OG0001008	bflo_03203	SACKO_12442
OG0001009	bflo_23339	SACKO_17660
OG0001010	bflo_11897, bflo_03992, bflo_04634, bflo_05451, bflo_17337, bflo_20877, bflo_03027, bflo_14599, bflo_12345, bflo_02734, bflo_14448, bflo_15088, bflo_15295, bflo_16610, bflo_17926, bflo_22536, bflo_03647, bflo_17339, bflo_25750, bflo_20980, bflo_20113, bflo_08749, bflo_09642, bflo_09640, bflo_21100, bflo_10415, bflo_15208	SACKO_32039, SACKO_32025
OG0001011	bflo_02850, bflo_02067, bflo_25798, bflo_25800, bflo_04464, bflo_10595, bflo_26045, bflo_16268, bflo_00672, bflo_06443, bflo_03144, bflo_00601, bflo_00604, bflo_15588, bflo_13116	SACKO_15155, SACKO_15158, SACKO_12847, SACKO_12902
OG0001013	bflo_22623, bflo_23653, bflo_22743, bflo_23440	SACKO_22099, SACKO_33330, SACKO_22104
OG0001014	bflo_00506, bflo_00117, bflo_00134, bflo_25016, bflo_26544, bflo_00507, bflo_26545, bflo_06011	SACKO_02723, SACKO_04998, SACKO_07017, SACKO_26625
OG0001014	bflo_22524, bflo_21916, bflo_21459, bflo_14544	SACKO_04136
OG0001016	bflo_19435	SACKO_04981
OG0001016	bflo_00910	SACKO_21664, SACKO_15992
OG0001017	bflo_00667	SACKO_02096
OG0001018	bflo_17983, bflo_02467, bflo_02601, bflo_13307, bflo_24232	SACKO_04566, SACKO_31412
OG0001019	bflo_13773, bflo_13159	SACKO_24259, SACKO_18004, SACKO_19076, SACKO_15691, SACKO_15677, SACKO_28073, SACKO_19934, SACKO_15664
OG0001021	bflo_16744, bflo_13349	SACKO_09105
OG0001022	bflo_21941	SACKO_05140, SACKO_05128
OG0001023	bflo_03026	SACKO_01529
OG0001024	bflo_04903	SACKO_33650
OG0001026	bflo_23870	SACKO_18104
OG0001027	bflo_23209, bflo_04293, bflo_23208	SACKO_17175, SACKO_22570, SACKO_25824
OG0001028	bflo_25597	SACKO_16985
OG0001030	bflo_05876	SACKO_29916
OG0001030	bflo_05907	SACKO_04680
OG0001031	bflo_07447	SACKO_14751, SACKO_16200
OG0001032	bflo_16280	SACKO_17505
OG0001033	bflo_08146	SACKO_17499
OG0001034	bflo_18574	SACKO_22921
OG0001036	bflo_01100	SACKO_31534
OG0001038	bflo_10779	SACKO_14106
OG0001039	bflo_08311	SACKO_07566
OG0001039	bflo_11607	SACKO_29826
OG0001042	bflo_11460, bflo_27000	SACKO_12664
OG0001043	bflo_13402	SACKO_34099, SACKO_15259
OG0001045	bflo_23536, bflo_23550	SACKO_01115, SACKO_28078
OG0001046	bflo_23288	SACKO_19301
OG0001047	bflo_22101	SACKO_22110, SACKO_22089, SACKO_19312
OG0001048	bflo_07509, bflo_26856	SACKO_21452
OG0001049	bflo_24448, bflo_17931	SACKO_28210
OG0001049	bflo_24363	SACKO_03823
OG0001050	bflo_23753, bflo_21612	SACKO_13547
OG0001051	bflo_17595	SACKO_30190, SACKO_30259
OG0001051	bflo_21180	SACKO_21820, SACKO_10588
OG0001052	bflo_08592	SACKO_17741
OG0001052	bflo_07579, bflo_08590	SACKO_29699
OG0001053	bflo_19733	SACKO_17162
OG0001053	bflo_08662	SACKO_10734
OG0001056	bflo_13893	SACKO_11428
OG0001057	bflo_22386, bflo_22387	SACKO_34054
OG0001058	bflo_10254	SACKO_30744
OG0001059	bflo_04773	SACKO_34066
OG0001060	bflo_14877	SACKO_10412
OG0001062	bflo_26106	SACKO_29376
OG0001063	bflo_10992	SACKO_31591
OG0001063	bflo_09032	SACKO_17683
OG0001064	bflo_16843, bflo_27227, bflo_17908, bflo_17446, bflo_17801, bflo_10560, bflo_10566	SACKO_15500, SACKO_34089, SACKO_31670, SACKO_03351, SACKO_16766, SACKO_31676, SACKO_12962, SACKO_12955, SACKO_12937, SACKO_30160
OG0001065	bflo_24302	SACKO_06065
OG0001066	bflo_07352	SACKO_07584
OG0001067	bflo_01536	SACKO_23130, SACKO_23138, SACKO_23139, SACKO_23136, SACKO_23131, SACKO_23140, SACKO_11747
OG0001068	bflo_24364	SACKO_05518
OG0001069	bflo_25817	SACKO_19183
OG0001072	bflo_20583	SACKO_03267
OG0001072	bflo_01344	SACKO_03307
OG0001073	bflo_14186	SACKO_21449, SACKO_04327
OG0001075	bflo_01789	SACKO_11315, SACKO_14262
OG0001076	bflo_14398	SACKO_06837
OG0001077	bflo_19161, bflo_19130	SACKO_10234
OG0001077	bflo_15522	SACKO_02065, SACKO_02030
OG0001077	bflo_09727	SACKO_02068
OG0001078	bflo_10417	SACKO_03626
OG0001079	bflo_05327, bflo_24090, bflo_21126, bflo_14192, bflo_16216, bflo_20242, bflo_20259, bflo_10866, bflo_12061	SACKO_30338
OG0001079	bflo_11561	SACKO_30352
OG0001080	bflo_06623	SACKO_28482
OG0001080	bflo_21619	SACKO_17655
OG0001081	bflo_15729, bflo_03684	SACKO_20233, SACKO_20239
OG0001082	bflo_19096	SACKO_05811, SACKO_32916
OG0001082	bflo_00917	SACKO_08099
OG0001083	bflo_10562	SACKO_03733
OG0001084	bflo_04559	SACKO_24296
OG0001084	bflo_26439	SACKO_24311
OG0001085	bflo_11120	SACKO_23475
OG0001088	bflo_21001	SACKO_05186
OG0001089	bflo_05776	SACKO_12550
OG0001090	bflo_03656	SACKO_29439, SACKO_29447
OG0001091	bflo_26460	SACKO_17088
OG0001092	bflo_15467	SACKO_08149
OG0001093	bflo_02494	SACKO_20225
OG0001095	bflo_26605, bflo_00827, bflo_26602	SACKO_26687
OG0001096	bflo_24946, bflo_25111	SACKO_26925, SACKO_33433
OG0001097	bflo_05062, bflo_05061, bflo_19755, bflo_16070, bflo_16075, bflo_25888, bflo_16071, bflo_16097, bflo_16086, bflo_16099, bflo_16936, bflo_16088, bflo_16934, bflo_16933, bflo_00056, bflo_00057, bflo_00052, bflo_16929, bflo_16098, bflo_16069, bflo_16087, bflo_16073, bflo_16178, bflo_16167, bflo_16177, bflo_16179, bflo_15612, bflo_27163, bflo_16160, bflo_15632, bflo_15619, bflo_15630, bflo_16090, bflo_16114, bflo_16094, bflo_16939, bflo_16932, bflo_16944, bflo_16931, bflo_16089, bflo_16930, bflo_21274, bflo_16092, bflo_16093, bflo_16938, bflo_21537, bflo_16928, bflo_16622, bflo_16041, bflo_03601	SACKO_11793
OG0001102	bflo_23676	SACKO_03700
OG0001102	bflo_01832	SACKO_27070
OG0001103	bflo_13190	SACKO_06135
OG0001103	bflo_01225	SACKO_18268
OG0001104	bflo_00423	SACKO_17440, SACKO_10508
OG0001104	bflo_01201	SACKO_03224
OG0001105	bflo_10029	SACKO_04214
OG0001105	bflo_23443	SACKO_09999
OG0001105	bflo_02480	SACKO_18067
OG0001106	bflo_06185	SACKO_09682
OG0001107	bflo_22127	SACKO_06919
OG0001108	bflo_00378	SACKO_04290
OG0001108	bflo_20433	SACKO_31250
OG0001109	bflo_20879, bflo_05579, bflo_14803, bflo_14804	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237
OG0001110	bflo_16461, bflo_16317, bflo_16971	SACKO_08229
OG0001111	bflo_13059	SACKO_20490
OG0001111	bflo_21070, bflo_22350	SACKO_03526
OG0001112	bflo_22501	SACKO_18503
OG0001113	bflo_14797	SACKO_21432
OG0001113	bflo_26422	SACKO_05156
OG0001114	bflo_04550	SACKO_08523
OG0001115	bflo_02490	SACKO_33624, SACKO_33583, SACKO_18619
OG0001117	bflo_18874	SACKO_06898
OG0001118	bflo_10522	SACKO_00345
OG0001119	bflo_01654	SACKO_20836, SACKO_20847
OG0001121	bflo_24945, bflo_17622, bflo_24293, bflo_04825	SACKO_32575
OG0001122	bflo_25445, bflo_21345, bflo_22560, bflo_21222, bflo_22488	SACKO_19059, SACKO_19597, SACKO_18811, SACKO_23928, SACKO_23911, SACKO_23922, SACKO_23929, SACKO_23934, SACKO_19032, SACKO_23921, SACKO_05283, SACKO_23920, SACKO_03102
OG0001123	bflo_09074	SACKO_00205
OG0001123	bflo_20201	SACKO_33269
OG0001124	bflo_23639	SACKO_10008
OG0001124	bflo_10476	SACKO_04873
OG0001126	bflo_21937	SACKO_28905, SACKO_15936
OG0001127	bflo_19588	SACKO_04963
OG0001128	bflo_09982	SACKO_18055
OG0001129	bflo_12819	SACKO_22362
OG0001129	bflo_13264	SACKO_19446
OG0001130	bflo_06407	SACKO_21924
OG0001130	bflo_05983	SACKO_19389, SACKO_19419
OG0001131	bflo_25190	SACKO_02814
OG0001132	bflo_06192	SACKO_22464
OG0001133	bflo_17034	SACKO_03939
OG0001133	bflo_25491	SACKO_03870
OG0001134	bflo_22790	SACKO_00371
OG0001135	bflo_14080	SACKO_12991
OG0001136	bflo_06069	SACKO_08700
OG0001137	bflo_23646	SACKO_31589
OG0001138	bflo_00349, bflo_14068, bflo_00161	SACKO_06420
OG0001139	bflo_22593	SACKO_11336
OG0001139	bflo_09826	SACKO_08887
OG0001140	bflo_06370	SACKO_04124, SACKO_23104, SACKO_04138, SACKO_23108, SACKO_04131, SACKO_04133, SACKO_23103, SACKO_04130, SACKO_15430, SACKO_21499
OG0001141	bflo_03254	SACKO_15539
OG0001142	bflo_01437	SACKO_08495
OG0001143	bflo_07319	SACKO_27075
OG0001144	bflo_00201	SACKO_23855
OG0001146	bflo_25096, bflo_22204	SACKO_04608, SACKO_10399
OG0001149	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878	SACKO_23060
OG0001155	bflo_20442	SACKO_06972
OG0001156	bflo_18549	SACKO_12887
OG0001158	bflo_11159	SACKO_22305, SACKO_17286
OG0001159	bflo_01554, bflo_01553	SACKO_14618
OG0001160	bflo_09781, bflo_25996, bflo_26928, bflo_09780	SACKO_03583
OG0001161	bflo_08066	SACKO_21600, SACKO_15264, SACKO_27696
OG0001162	bflo_17404	SACKO_17543, SACKO_14294
OG0001163	bflo_06913, bflo_07427	SACKO_31507
OG0001164	bflo_21084	SACKO_00737
OG0001165	bflo_01574	SACKO_18359
OG0001165	bflo_22236	SACKO_31998
OG0001166	bflo_14820, bflo_15448	SACKO_31708
OG0001167	bflo_16326	SACKO_12026
OG0001168	bflo_13463	SACKO_18942
OG0001169	bflo_14076, bflo_12639	SACKO_01891
OG0001170	bflo_11360	SACKO_27342
OG0001171	bflo_05953	SACKO_20825
OG0001172	bflo_02862	SACKO_07899
OG0001172	bflo_02443	SACKO_23083
OG0001173	bflo_06950	SACKO_12453
OG0001173	bflo_04048	SACKO_11271
OG0001174	bflo_11141	SACKO_28428, SACKO_28429
OG0001175	bflo_00560, bflo_02898	SACKO_00167
OG0001177	bflo_01608	SACKO_26073
OG0001178	bflo_25556	SACKO_03875
OG0001178	bflo_22453	SACKO_08914
OG0001179	bflo_13368	SACKO_26771
OG0001179	bflo_13513	SACKO_32134
OG0001180	bflo_06469, bflo_06718, bflo_05047	SACKO_03980
OG0001181	bflo_18914	SACKO_08231, SACKO_27253, SACKO_08232
OG0001182	bflo_03435	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391
OG0001183	bflo_19634	SACKO_22928, SACKO_25666
OG0001184	bflo_15772	SACKO_04686
OG0001184	bflo_09793	SACKO_02594
OG0001185	bflo_06562	SACKO_25271
OG0001186	bflo_12657	SACKO_04961
OG0001186	bflo_12919	SACKO_32087
OG0001187	bflo_18352, bflo_17267, bflo_06600, bflo_06585, bflo_06590, bflo_06591, bflo_18234, bflo_25290, bflo_26120, bflo_06592, bflo_18465, bflo_18461, bflo_18463, bflo_18462, bflo_08800, bflo_10438, bflo_10068, bflo_12634, bflo_12633, bflo_04140, bflo_10069, bflo_12876, bflo_17352, bflo_04133, bflo_04125, bflo_09603, bflo_05471	SACKO_27459, SACKO_22028
OG0001188	bflo_05292	SACKO_25731
OG0001189	bflo_06318	SACKO_26954
OG0001190	bflo_25067	SACKO_19736, SACKO_29072
OG0001191	bflo_04561	SACKO_17114
OG0001191	bflo_10001	SACKO_28961
OG0001192	bflo_11973, bflo_24276, bflo_09020, bflo_09001, bflo_08999, bflo_08998, bflo_09000, bflo_08997, bflo_09011, bflo_09002, bflo_09013, bflo_09014, bflo_11670, bflo_23492, bflo_23499, bflo_12100, bflo_11977, bflo_01066, bflo_11591, bflo_00034, bflo_11976, bflo_11974, bflo_02044, bflo_11975, bflo_11970, bflo_16582, bflo_24806	SACKO_04055
OG0001192	bflo_21883	SACKO_07407
OG0001196	bflo_09773	SACKO_02477
OG0001197	bflo_24451	SACKO_31735
OG0001198	bflo_02095	SACKO_23091
OG0001198	bflo_03034	SACKO_05861
OG0001199	bflo_17249	SACKO_31333
OG0001200	bflo_09896, bflo_19272, bflo_21205	SACKO_20799
OG0001202	bflo_02498	SACKO_21894, SACKO_33694
OG0001203	bflo_18138	SACKO_17678
OG0001204	bflo_20309, bflo_20315	SACKO_05436
OG0001205	bflo_15342, bflo_14334	SACKO_07248
OG0001207	bflo_21743	SACKO_03977
OG0001207	bflo_02422	SACKO_25128
OG0001208	bflo_25733	SACKO_25532
OG0001209	bflo_26894	SACKO_17895, SACKO_21794
OG0001210	bflo_07894	SACKO_12027
OG0001210	bflo_04429	SACKO_22645
OG0001211	bflo_00897	SACKO_06728
OG0001213	bflo_10680	SACKO_12475
OG0001213	bflo_20590	SACKO_19088
OG0001214	bflo_11103	SACKO_17861
OG0001215	bflo_00807	SACKO_19345
OG0001216	bflo_24683	SACKO_20921
OG0001216	bflo_13216	SACKO_23314
