Orthogroup	BRAFL	APOSJ_ok
OG0001036	bflo_01100	APOSJ_45992, APOSJ_45991, APOSJ_62205, APOSJ_65418, APOSJ_45993, APOSJ_45994, APOSJ_20388, APOSJ_65361, APOSJ_65420, APOSJ_65417, APOSJ_62207, APOSJ_45995, APOSJ_65421, APOSJ_65422, APOSJ_62208, APOSJ_20387, APOSJ_45989, APOSJ_62206, APOSJ_65419, APOSJ_20346, APOSJ_62210, APOSJ_62204, APOSJ_62209, APOSJ_62212, APOSJ_62211, APOSJ_45990, APOSJ_45988
OG0001038	bflo_10779	APOSJ_13547, APOSJ_02121, APOSJ_13552, APOSJ_13546, APOSJ_21587, APOSJ_64976, APOSJ_21586, APOSJ_13549, APOSJ_13548, APOSJ_13550, APOSJ_13551, APOSJ_19631
OG0001039	bflo_08311	APOSJ_37039
OG0001039	bflo_11607	APOSJ_01116
OG0001042	bflo_11460, bflo_27000	APOSJ_46719, APOSJ_46717, APOSJ_46718, APOSJ_46720
OG0001043	bflo_13402	APOSJ_11354, APOSJ_47559, APOSJ_36363, APOSJ_24296, APOSJ_24297
OG0001046	bflo_23288	APOSJ_24766, APOSJ_55065, APOSJ_05953, APOSJ_57514, APOSJ_05952, APOSJ_09219, APOSJ_37743, APOSJ_24765, APOSJ_05951
OG0001047	bflo_22101	APOSJ_51940, APOSJ_51947, APOSJ_51944, APOSJ_51941, APOSJ_54775, APOSJ_51942, APOSJ_54891, APOSJ_51945, APOSJ_08610, APOSJ_04337, APOSJ_08609, APOSJ_51943, APOSJ_45242, APOSJ_45243
OG0001048	bflo_07509, bflo_26856	APOSJ_27594, APOSJ_41848, APOSJ_20345
OG0001049	bflo_24448, bflo_17931	APOSJ_16760
OG0001049	bflo_24363	APOSJ_46323
OG0001050	bflo_23753, bflo_21612	APOSJ_46949
OG0001052	bflo_08592	APOSJ_09889, APOSJ_09886, APOSJ_09888, APOSJ_09887
OG0001052	bflo_07579, bflo_08590	APOSJ_62429, APOSJ_62427, APOSJ_46754, APOSJ_62428, APOSJ_62426, APOSJ_62430, APOSJ_38662, APOSJ_38661
OG0001053	bflo_19733	APOSJ_02413
OG0001054	bflo_23806	APOSJ_17274
OG0001057	bflo_22386, bflo_22387	APOSJ_33205, APOSJ_33207, APOSJ_33206, APOSJ_11790, APOSJ_24529
OG0001058	bflo_10254	APOSJ_48611, APOSJ_53333, APOSJ_34828, APOSJ_34832, APOSJ_53285, APOSJ_48612, APOSJ_34827, APOSJ_18802, APOSJ_63702, APOSJ_63616, APOSJ_34833, APOSJ_34829, APOSJ_18801, APOSJ_53339, APOSJ_48613, APOSJ_48614, APOSJ_48615, APOSJ_48610, APOSJ_18800, APOSJ_34830
OG0001059	bflo_04773	APOSJ_19752, APOSJ_44465, APOSJ_19754, APOSJ_19755
OG0001060	bflo_14877	APOSJ_20350, APOSJ_20347, APOSJ_20348
OG0001062	bflo_26106	APOSJ_06165, APOSJ_06163, APOSJ_38748, APOSJ_39590, APOSJ_39591, APOSJ_38754, APOSJ_39589, APOSJ_38752, APOSJ_06167, APOSJ_06168, APOSJ_06161, APOSJ_06162
OG0001063	bflo_10992	APOSJ_14499, APOSJ_25664
OG0001063	bflo_20437, bflo_20436	APOSJ_35068
OG0001063	bflo_09032	APOSJ_08878, APOSJ_08877, APOSJ_08879
OG0001065	bflo_24302	APOSJ_34370, APOSJ_34369
OG0001066	bflo_07352	APOSJ_40782, APOSJ_48950
OG0001067	bflo_14070, bflo_05866, bflo_01536	APOSJ_30538, APOSJ_30537
OG0001068	bflo_24364	APOSJ_58219, APOSJ_58221, APOSJ_58220
OG0001069	bflo_05793, bflo_18768	APOSJ_08431
OG0001072	bflo_20583	APOSJ_31299
OG0001072	bflo_01344	APOSJ_37742, APOSJ_37741, APOSJ_37740, APOSJ_52931
OG0001073	bflo_14186	APOSJ_44600, APOSJ_44598, APOSJ_02115, APOSJ_44601, APOSJ_44603, APOSJ_44596, APOSJ_44604, APOSJ_44599, APOSJ_44602, APOSJ_10539, APOSJ_44597, APOSJ_02114
OG0001075	bflo_01789	APOSJ_43886, APOSJ_55214
OG0001076	bflo_14398	APOSJ_20280
OG0001077	bflo_19161, bflo_19130	APOSJ_32144, APOSJ_05175, APOSJ_05176
OG0001078	bflo_10417	APOSJ_01341
OG0001079	bflo_11561	APOSJ_48407
OG0001080	bflo_06623	APOSJ_02975
OG0001080	bflo_21619	APOSJ_50278
OG0001081	bflo_15729, bflo_03684	APOSJ_19313, APOSJ_18432, APOSJ_18433, APOSJ_51296, APOSJ_18436, APOSJ_06899, APOSJ_05795, APOSJ_18435
OG0001082	bflo_19096	APOSJ_50344, APOSJ_55101, APOSJ_30098, APOSJ_55093, APOSJ_08785, APOSJ_55094, APOSJ_32224, APOSJ_55097, APOSJ_06626, APOSJ_06627
OG0001083	bflo_10562	APOSJ_38880, APOSJ_38874, APOSJ_38151, APOSJ_38152, APOSJ_38150, APOSJ_31067, APOSJ_38149, APOSJ_38873
OG0001084	bflo_04559	APOSJ_54407, APOSJ_03690, APOSJ_54409, APOSJ_45657, APOSJ_53106, APOSJ_54408, APOSJ_63134, APOSJ_63135, APOSJ_61049, APOSJ_07255, APOSJ_03689, APOSJ_45666, APOSJ_07254, APOSJ_07256, APOSJ_54406, APOSJ_07252, APOSJ_63118, APOSJ_45669, APOSJ_03688, APOSJ_45660, APOSJ_45661, APOSJ_63130, APOSJ_07253
OG0001085	bflo_11120	APOSJ_60767, APOSJ_60764, APOSJ_63024
OG0001086	bflo_05720	APOSJ_30188
OG0001087	bflo_05659	APOSJ_17357, APOSJ_62802, APOSJ_16706, APOSJ_16707, APOSJ_43869, APOSJ_43867, APOSJ_38992, APOSJ_08440, APOSJ_55685, APOSJ_55683, APOSJ_38990, APOSJ_08441, APOSJ_55684, APOSJ_38995, APOSJ_08438, APOSJ_38993, APOSJ_38991, APOSJ_38996, APOSJ_55686, APOSJ_38994, APOSJ_08436, APOSJ_12357, APOSJ_08437, APOSJ_55682, APOSJ_44061, APOSJ_55681, APOSJ_55678, APOSJ_08435, APOSJ_55680, APOSJ_54106, APOSJ_51140, APOSJ_51141
OG0001088	bflo_07204, bflo_15734	APOSJ_60103
OG0001088	bflo_21001	APOSJ_62411
OG0001089	bflo_05776	APOSJ_44329
OG0001090	bflo_03656	APOSJ_31316, APOSJ_06244
OG0001092	bflo_15467	APOSJ_34458, APOSJ_16950, APOSJ_34460, APOSJ_34459
OG0001093	bflo_02494	APOSJ_03903, APOSJ_13162, APOSJ_56202, APOSJ_56204, APOSJ_48673, APOSJ_13164
OG0001094	bflo_14443, bflo_08753, bflo_09562, bflo_24273, bflo_24271, bflo_24569, bflo_25669, bflo_26150, bflo_10325	APOSJ_43517
OG0001095	bflo_26605, bflo_00827, bflo_26602	APOSJ_21298
OG0001096	bflo_20939, bflo_07578	APOSJ_64408
OG0001102	bflo_23676	APOSJ_20394, APOSJ_20392, APOSJ_20393
OG0001102	bflo_01832	APOSJ_62424, APOSJ_01923, APOSJ_09690
OG0001103	bflo_13190	APOSJ_18790, APOSJ_53872, APOSJ_18791
OG0001103	bflo_01225	APOSJ_28765, APOSJ_28766, APOSJ_28767
OG0001104	bflo_00423	APOSJ_63115
OG0001105	bflo_10029	APOSJ_26419, APOSJ_14625, APOSJ_14622, APOSJ_36785
OG0001106	bflo_11873	APOSJ_42253, APOSJ_42256
OG0001106	bflo_06185	APOSJ_42254, APOSJ_64987
OG0001107	bflo_22127	APOSJ_21580, APOSJ_21590, APOSJ_21589, APOSJ_21582, APOSJ_21584, APOSJ_05877, APOSJ_21585, APOSJ_21583
OG0001108	bflo_00378	APOSJ_02969, APOSJ_02970
OG0001108	bflo_20433	APOSJ_19593
OG0001110	bflo_05245, bflo_16974, bflo_16461, bflo_16317, bflo_16971	APOSJ_15855, APOSJ_15853, APOSJ_15854, APOSJ_15851, APOSJ_15852, APOSJ_15850
OG0001111	bflo_21070, bflo_22350	APOSJ_02457
OG0001112	bflo_22501	APOSJ_41571, APOSJ_41572
OG0001113	bflo_14797	APOSJ_62872, APOSJ_49690, APOSJ_62875, APOSJ_62876
OG0001113	bflo_22426	APOSJ_49287
OG0001114	bflo_04550	APOSJ_20381, APOSJ_20380
OG0001115	bflo_02490	APOSJ_54904, APOSJ_63930, APOSJ_54903
OG0001118	bflo_10522	APOSJ_00995
OG0001119	bflo_01654	APOSJ_22921, APOSJ_22918, APOSJ_22920, APOSJ_22919, APOSJ_13770
OG0001121	bflo_24945, bflo_17622, bflo_24293, bflo_04825	APOSJ_32181, APOSJ_51004, APOSJ_32180, APOSJ_34465, APOSJ_32179, APOSJ_50971, APOSJ_34466, APOSJ_34463, APOSJ_17002, APOSJ_32178, APOSJ_32177
OG0001122	bflo_25445, bflo_21345, bflo_22560, bflo_21222, bflo_22488	APOSJ_27337, APOSJ_11485, APOSJ_44410, APOSJ_13950, APOSJ_43812
OG0001123	bflo_09074	APOSJ_12564, APOSJ_07738
OG0001123	bflo_20201	APOSJ_35407, APOSJ_35406
OG0001124	bflo_23639	APOSJ_50119, APOSJ_64959, APOSJ_50120
OG0001124	bflo_10476	APOSJ_06928, APOSJ_19612, APOSJ_43744, APOSJ_06929
OG0001125	bflo_05411	APOSJ_04890, APOSJ_52656, APOSJ_09934
OG0001125	bflo_05381	APOSJ_44894, APOSJ_44896, APOSJ_44897, APOSJ_44898, APOSJ_44895, APOSJ_44893, APOSJ_46856, APOSJ_32864, APOSJ_37216, APOSJ_28665
OG0001126	bflo_21937	APOSJ_30661, APOSJ_61227, APOSJ_30660, APOSJ_34351, APOSJ_30658, APOSJ_34352, APOSJ_61230, APOSJ_30659, APOSJ_34349, APOSJ_30655, APOSJ_34350
OG0001126	bflo_12463, bflo_10927	APOSJ_52110, APOSJ_52111, APOSJ_52109
OG0001127	bflo_19588	APOSJ_37145, APOSJ_37142, APOSJ_37143, APOSJ_37141
OG0001128	bflo_09982	APOSJ_57260, APOSJ_18952
OG0001129	bflo_12819	APOSJ_25816, APOSJ_25817, APOSJ_25818
OG0001129	bflo_13264	APOSJ_43786
OG0001130	bflo_06407	APOSJ_45980, APOSJ_45981
OG0001130	bflo_05983	APOSJ_13404
OG0001131	bflo_25190	APOSJ_45169, APOSJ_59509, APOSJ_59504, APOSJ_59505, APOSJ_59507, APOSJ_52861, APOSJ_34886, APOSJ_46529, APOSJ_40439, APOSJ_46532, APOSJ_46530, APOSJ_40442, APOSJ_34889, APOSJ_46527, APOSJ_46535, APOSJ_28173, APOSJ_29139, APOSJ_34885, APOSJ_40441, APOSJ_46534, APOSJ_45168, APOSJ_47747, APOSJ_59506, APOSJ_59501, APOSJ_59508, APOSJ_47746, APOSJ_34891, APOSJ_46528, APOSJ_34890, APOSJ_34887
OG0001132	bflo_06192	APOSJ_17244, APOSJ_11493, APOSJ_11488, APOSJ_11495, APOSJ_11496, APOSJ_17243, APOSJ_11490, APOSJ_11492, APOSJ_59966, APOSJ_47442, APOSJ_28964, APOSJ_28968, APOSJ_47445, APOSJ_28966, APOSJ_47446, APOSJ_59964, APOSJ_47441, APOSJ_59963, APOSJ_32987, APOSJ_28965, APOSJ_47439, APOSJ_59961, APOSJ_17245, APOSJ_17242, APOSJ_11489, APOSJ_11494, APOSJ_17241, APOSJ_00742, APOSJ_17247, APOSJ_11491, APOSJ_47443, APOSJ_17246, APOSJ_28967, APOSJ_59962, APOSJ_47444, APOSJ_28969, APOSJ_28963, APOSJ_59965, APOSJ_47440
OG0001133	bflo_25491	APOSJ_30572, APOSJ_30571, APOSJ_30570
OG0001134	bflo_22790	APOSJ_46103, APOSJ_39342
OG0001135	bflo_14080	APOSJ_18187
OG0001136	bflo_06069	APOSJ_60014, APOSJ_58081, APOSJ_60019, APOSJ_60022
OG0001137	bflo_23646	APOSJ_07767, APOSJ_07766
OG0001138	bflo_00349, bflo_14068, bflo_00161	APOSJ_48351
OG0001139	bflo_22593	APOSJ_39764, APOSJ_06912, APOSJ_06911
OG0001139	bflo_09826	APOSJ_12993
OG0001140	bflo_06370	APOSJ_35608, APOSJ_23309
OG0001141	bflo_03254	APOSJ_14268, APOSJ_58207, APOSJ_64480, APOSJ_64479
OG0001142	bflo_01437	APOSJ_21965, APOSJ_61915, APOSJ_51026, APOSJ_39756, APOSJ_48881, APOSJ_48879, APOSJ_16159, APOSJ_21967, APOSJ_48880, APOSJ_45036, APOSJ_41992, APOSJ_45034, APOSJ_12989, APOSJ_45038, APOSJ_45037, APOSJ_45032, APOSJ_21973, APOSJ_51022, APOSJ_51024, APOSJ_51347, APOSJ_45033, APOSJ_16163, APOSJ_01149, APOSJ_45035, APOSJ_48882, APOSJ_01134, APOSJ_48877
OG0001143	bflo_07319	APOSJ_50743, APOSJ_50744, APOSJ_53351, APOSJ_47727, APOSJ_50745, APOSJ_47725
OG0001144	bflo_00201	APOSJ_14988, APOSJ_12514, APOSJ_14987, APOSJ_14986, APOSJ_14989
OG0001146	bflo_25096, bflo_22204	APOSJ_18240, APOSJ_18241, APOSJ_49551
OG0001149	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878	APOSJ_33950, APOSJ_33949
OG0001155	bflo_20442	APOSJ_15648, APOSJ_15647
OG0001156	bflo_18549	APOSJ_18425
OG0001158	bflo_11159	APOSJ_62821, APOSJ_10981, APOSJ_10980, APOSJ_04235
OG0001159	bflo_01554, bflo_01553	APOSJ_51472, APOSJ_51719
OG0001160	bflo_09781, bflo_25996, bflo_26928, bflo_09780	APOSJ_45582, APOSJ_28225, APOSJ_28221, APOSJ_28222, APOSJ_28223
OG0001161	bflo_08066	APOSJ_18705, APOSJ_18703, APOSJ_18704, APOSJ_18706, APOSJ_65292, APOSJ_00565, APOSJ_11477, APOSJ_11474
OG0001162	bflo_17404	APOSJ_60627, APOSJ_64538, APOSJ_64537
OG0001163	bflo_06913, bflo_07427	APOSJ_13133
OG0001164	bflo_21084	APOSJ_01946
OG0001165	bflo_01574	APOSJ_07921, APOSJ_28147, APOSJ_28137, APOSJ_04506, APOSJ_04505, APOSJ_47651, APOSJ_28149, APOSJ_07922, APOSJ_28148, APOSJ_28150, APOSJ_28146
OG0001165	bflo_22236	APOSJ_62646, APOSJ_62647, APOSJ_62643, APOSJ_62645
OG0001166	bflo_14820, bflo_15448	APOSJ_24788, APOSJ_24784, APOSJ_24786, APOSJ_24782, APOSJ_24785, APOSJ_24888, APOSJ_24783, APOSJ_24787
OG0001167	bflo_16326	APOSJ_55239, APOSJ_63932, APOSJ_48587, APOSJ_55240, APOSJ_48606, APOSJ_63850, APOSJ_55243, APOSJ_48588, APOSJ_48591, APOSJ_48609, APOSJ_48593, APOSJ_48590, APOSJ_55238, APOSJ_55241, APOSJ_48592, APOSJ_48594, APOSJ_55242, APOSJ_48899, APOSJ_42628, APOSJ_48608, APOSJ_55237, APOSJ_48589, APOSJ_48595
OG0001168	bflo_20423, bflo_20474, bflo_13463	APOSJ_28988, APOSJ_36650, APOSJ_29205, APOSJ_28989, APOSJ_24017, APOSJ_22126
OG0001169	bflo_14076, bflo_12639	APOSJ_34689, APOSJ_05561, APOSJ_05560, APOSJ_05559
OG0001170	bflo_11360	APOSJ_58947, APOSJ_53815, APOSJ_65389, APOSJ_65390, APOSJ_53814, APOSJ_65388, APOSJ_65384, APOSJ_44064, APOSJ_44065
OG0001171	bflo_05953	APOSJ_32394, APOSJ_32395
OG0001172	bflo_02862	APOSJ_56461
OG0001172	bflo_02443	APOSJ_60424
OG0001173	bflo_04048	APOSJ_61633
OG0001174	bflo_11141	APOSJ_37059, APOSJ_31995, APOSJ_37055, APOSJ_31992, APOSJ_37057, APOSJ_37060, APOSJ_37056, APOSJ_31947, APOSJ_37053, APOSJ_37058, APOSJ_37054, APOSJ_31999, APOSJ_31998, APOSJ_31996, APOSJ_31997, APOSJ_31994
OG0001176	bflo_07517	APOSJ_42572, APOSJ_01076, APOSJ_42571, APOSJ_42573
OG0001177	bflo_20551	APOSJ_52104, APOSJ_44813
OG0001177	bflo_01608	APOSJ_29427, APOSJ_53427, APOSJ_29429
OG0001178	bflo_25556	APOSJ_56479
OG0001178	bflo_22453	APOSJ_53354, APOSJ_62824
OG0001179	bflo_13368	APOSJ_18554
OG0001179	bflo_13513	APOSJ_27224, APOSJ_39766, APOSJ_27225
OG0001180	bflo_06469, bflo_06718, bflo_05047	APOSJ_34257, APOSJ_34256
OG0001180	bflo_06736, bflo_00350	APOSJ_60339
OG0001181	bflo_18914	APOSJ_49272, APOSJ_49277, APOSJ_49275, APOSJ_63759, APOSJ_49276, APOSJ_63757, APOSJ_63760, APOSJ_49271, APOSJ_39251, APOSJ_39252, APOSJ_49273, APOSJ_49274
OG0001182	bflo_03435	APOSJ_21032, APOSJ_21033, APOSJ_44807, APOSJ_16090, APOSJ_44810, APOSJ_00240
OG0001183	bflo_19634	APOSJ_15455, APOSJ_15454
OG0001184	bflo_15772	APOSJ_14036, APOSJ_14034, APOSJ_14037, APOSJ_14035
OG0001184	bflo_09793	APOSJ_33065, APOSJ_09294, APOSJ_33062, APOSJ_33061
OG0001185	bflo_06562	APOSJ_55269, APOSJ_55273, APOSJ_55270, APOSJ_55272, APOSJ_55274, APOSJ_55271, APOSJ_55268, APOSJ_07581
OG0001186	bflo_12919	APOSJ_65059, APOSJ_49100, APOSJ_61207, APOSJ_61209, APOSJ_49105, APOSJ_49101, APOSJ_49102, APOSJ_40051, APOSJ_61206
OG0001188	bflo_05292	APOSJ_02458, APOSJ_02460, APOSJ_02459
OG0001189	bflo_06318	APOSJ_07607, APOSJ_46552, APOSJ_46567, APOSJ_07604, APOSJ_07601, APOSJ_07600, APOSJ_07603, APOSJ_32759, APOSJ_07605
OG0001190	bflo_25067	APOSJ_25935, APOSJ_25929, APOSJ_32431, APOSJ_32429, APOSJ_25932, APOSJ_25931, APOSJ_52256, APOSJ_25930, APOSJ_56333, APOSJ_52255, APOSJ_52257, APOSJ_48161, APOSJ_60883, APOSJ_25934, APOSJ_52259, APOSJ_56323, APOSJ_48157
OG0001191	bflo_10001	APOSJ_42790, APOSJ_42793, APOSJ_14790, APOSJ_42792, APOSJ_14832, APOSJ_38916, APOSJ_42794
OG0001196	bflo_09773	APOSJ_50475, APOSJ_28945, APOSJ_28943, APOSJ_28944
OG0001197	bflo_24451	APOSJ_49286, APOSJ_49285
OG0001198	bflo_02095	APOSJ_04989, APOSJ_04990
OG0001198	bflo_03034	APOSJ_58834, APOSJ_58833
OG0001199	bflo_17249	APOSJ_51306, APOSJ_51308
OG0001200	bflo_21205	APOSJ_32054, APOSJ_56754, APOSJ_18890, APOSJ_37081, APOSJ_30917, APOSJ_18885, APOSJ_18891, APOSJ_37078, APOSJ_18886, APOSJ_20274, APOSJ_30911, APOSJ_20270, APOSJ_20275, APOSJ_37075, APOSJ_54506, APOSJ_18887, APOSJ_18892, APOSJ_30913, APOSJ_63778, APOSJ_30918, APOSJ_37084, APOSJ_20273, APOSJ_30916, APOSJ_63775, APOSJ_32050, APOSJ_56751, APOSJ_18888, APOSJ_37076, APOSJ_10745, APOSJ_30912, APOSJ_30910, APOSJ_30909, APOSJ_20271, APOSJ_37079
OG0001202	bflo_02498	APOSJ_53516, APOSJ_53517, APOSJ_53518, APOSJ_53519, APOSJ_43020, APOSJ_37377, APOSJ_37383, APOSJ_37379, APOSJ_37382, APOSJ_37381, APOSJ_37378, APOSJ_37380
OG0001203	bflo_18138	APOSJ_41014, APOSJ_46802, APOSJ_53052
OG0001204	bflo_20309, bflo_20315	APOSJ_07019, APOSJ_07070, APOSJ_21696, APOSJ_35408, APOSJ_41668, APOSJ_39539, APOSJ_53773, APOSJ_46990, APOSJ_53249, APOSJ_30340, APOSJ_30345, APOSJ_30338, APOSJ_30339, APOSJ_30343, APOSJ_30342, APOSJ_30344, APOSJ_30341
OG0001205	bflo_14061, bflo_27112	APOSJ_27795, APOSJ_27794
OG0001207	bflo_21743	APOSJ_02461
OG0001207	bflo_02422	APOSJ_04816
OG0001208	bflo_25733	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832
OG0001209	bflo_26894	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874
OG0001210	bflo_07894	APOSJ_37932
OG0001210	bflo_04429	APOSJ_23203, APOSJ_23202
OG0001211	bflo_00897	APOSJ_18069, APOSJ_18071
OG0001213	bflo_10680	APOSJ_24043
OG0001213	bflo_20590	APOSJ_46848, APOSJ_65395, APOSJ_53817, APOSJ_65397
OG0001214	bflo_11103	APOSJ_27393, APOSJ_29473, APOSJ_47896, APOSJ_53677, APOSJ_53667, APOSJ_29474, APOSJ_27388, APOSJ_27390, APOSJ_27394, APOSJ_29472, APOSJ_27392, APOSJ_27391, APOSJ_22336, APOSJ_53665, APOSJ_29475, APOSJ_53673
OG0001215	bflo_00807	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312
OG0001216	bflo_24683	APOSJ_27698, APOSJ_57845
OG0001216	bflo_13216	APOSJ_07687, APOSJ_07690, APOSJ_07688, APOSJ_07689
OG0001217	bflo_17953	APOSJ_49876, APOSJ_49877
OG0001218	bflo_24854	APOSJ_12838, APOSJ_12839, APOSJ_12837
OG0001219	bflo_01008	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184
OG0001220	bflo_20837	APOSJ_49207, APOSJ_49206, APOSJ_30068
OG0001220	bflo_21723	APOSJ_26636, APOSJ_26635
OG0001221	bflo_13343	APOSJ_23575
OG0001222	bflo_18729, bflo_18730, bflo_18724, bflo_27274, bflo_19111, bflo_18731, bflo_18732, bflo_19546, bflo_27308	APOSJ_30309, APOSJ_59446
OG0001223	bflo_12732	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063
OG0001224	bflo_04929	APOSJ_06034
OG0001225	bflo_08317	APOSJ_26355, APOSJ_26353, APOSJ_26354
OG0001227	bflo_17418	APOSJ_42967, APOSJ_35503, APOSJ_58893, APOSJ_27276
OG0001230	bflo_01521, bflo_04046	APOSJ_03240, APOSJ_03235
OG0001231	bflo_03798	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638
OG0001232	bflo_23877, bflo_23005, bflo_23685	APOSJ_19086, APOSJ_19085, APOSJ_41937, APOSJ_63122, APOSJ_25755, APOSJ_26775, APOSJ_26779, APOSJ_26778, APOSJ_26777, APOSJ_37428, APOSJ_26773, APOSJ_26774, APOSJ_26776
OG0001236	bflo_24082	APOSJ_47426
OG0001237	bflo_07801	APOSJ_49562
OG0001238	bflo_06313	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932
OG0001239	bflo_10959	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112
OG0001240	bflo_06423	APOSJ_22371, APOSJ_35327, APOSJ_35332, APOSJ_35329, APOSJ_21620, APOSJ_22388, APOSJ_21619
OG0001241	bflo_06240	APOSJ_31880, APOSJ_31879
OG0001241	bflo_21597	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705
OG0001242	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804	APOSJ_52730, APOSJ_52729
OG0001243	bflo_08723	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723
OG0001245	bflo_08692	APOSJ_08451, APOSJ_08447, APOSJ_08448, APOSJ_08444, APOSJ_08449, APOSJ_08445, APOSJ_08443, APOSJ_08446
OG0001246	bflo_18611, bflo_27266, bflo_18610, bflo_03922, bflo_19063	APOSJ_18873, APOSJ_18874, APOSJ_18875
OG0001247	bflo_12136	APOSJ_24401, APOSJ_46726, APOSJ_46725, APOSJ_46729
OG0001248	bflo_00177	APOSJ_01452
OG0001249	bflo_25407, bflo_25542	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682
OG0001250	bflo_23893	APOSJ_45773, APOSJ_45772
OG0001251	bflo_13478	APOSJ_26930, APOSJ_53060
OG0001252	bflo_25844	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276
OG0001253	bflo_11668, bflo_06734	APOSJ_63481
OG0001254	bflo_16683	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083
OG0001256	bflo_27204, bflo_17356	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857
OG0001261	bflo_27125, bflo_14339	APOSJ_29574, APOSJ_29579, APOSJ_29576, APOSJ_54321, APOSJ_29578, APOSJ_29580, APOSJ_29575, APOSJ_29577, APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064
OG0001262	bflo_15864	APOSJ_28304, APOSJ_28303, APOSJ_46237, APOSJ_28302
OG0001263	bflo_07084	APOSJ_26053, APOSJ_26052
OG0001263	bflo_10303	APOSJ_27866, APOSJ_27867
OG0001264	bflo_13401	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940
OG0001266	bflo_05858, bflo_18162	APOSJ_21749
OG0001266	bflo_05662	APOSJ_03810
OG0001267	bflo_14627, bflo_14348	APOSJ_24539
OG0001267	bflo_20420	APOSJ_40387, APOSJ_40388
OG0001268	bflo_06467	APOSJ_30635, APOSJ_30631, APOSJ_30630, APOSJ_61129, APOSJ_26078, APOSJ_61134, APOSJ_30632, APOSJ_61130, APOSJ_30629
OG0001268	bflo_11029	APOSJ_31771
OG0001270	bflo_23365	APOSJ_00845, APOSJ_10264
OG0001270	bflo_22891	APOSJ_39650, APOSJ_52054, APOSJ_52055, APOSJ_52049, APOSJ_52052
OG0001271	bflo_11260, bflo_18970	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322
OG0001272	bflo_20203	APOSJ_63437, APOSJ_56345, APOSJ_64374, APOSJ_14803, APOSJ_14802
