Orthogroup	BRAFL	NEMVE
OG0001261	bflo_27125, bflo_14339	NEMVE12600, NEMVE24381
OG0001263	bflo_07084	NEMVE01880
OG0001264	bflo_13401	NEMVE09188
OG0001266	bflo_05858, bflo_18162, bflo_05662	NEMVE14615, NEMVE13420, NEMVE23687
OG0001267	bflo_14627	NEMVE25606
OG0001267	bflo_20420	NEMVE22271
OG0001268	bflo_06467	NEMVE13796
OG0001268	bflo_11029	NEMVE10358
OG0001270	bflo_23365	NEMVE21909, NEMVE12078
OG0001270	bflo_22891	NEMVE22554
OG0001271	bflo_11260, bflo_18970	NEMVE16016, NEMVE12266
OG0001272	bflo_20203	NEMVE24865
OG0001273	bflo_00724, bflo_03191	NEMVE06058
OG0001274	bflo_15721	NEMVE24783
OG0001275	bflo_17335	NEMVE02957
OG0001276	bflo_14135	NEMVE24658
OG0001278	bflo_02941, bflo_01205	NEMVE22456
OG0001279	bflo_08526	NEMVE06730
OG0001280	bflo_05584	NEMVE15111, NEMVE13261
OG0001281	bflo_06100	NEMVE11367
OG0001282	bflo_26722, bflo_03069	NEMVE13494
OG0001284	bflo_19270	NEMVE15039
OG0001284	bflo_06254	NEMVE12745, NEMVE19495
OG0001285	bflo_10129	NEMVE07034
OG0001286	bflo_10170, bflo_26942	NEMVE08364
OG0001287	bflo_14817	NEMVE13851
OG0001288	bflo_06118	NEMVE20273
OG0001290	bflo_05691	NEMVE22813, NEMVE07506
OG0001291	bflo_08573	NEMVE25091
OG0001293	bflo_20495	NEMVE24929
OG0001294	bflo_18510	NEMVE21404, NEMVE10810
OG0001295	bflo_00207	NEMVE10114
OG0001296	bflo_12324	NEMVE10339
OG0001297	bflo_10353	NEMVE03104
OG0001300	bflo_05337, bflo_26790, bflo_20405	NEMVE13700, NEMVE10660, NEMVE19269
OG0001302	bflo_25165	NEMVE11902
OG0001302	bflo_08709	NEMVE17610
OG0001304	bflo_13694	NEMVE01937
OG0001305	bflo_15741	NEMVE06825
OG0001306	bflo_25980	NEMVE16218
OG0001306	bflo_16344	NEMVE08625
OG0001308	bflo_08681	NEMVE00513, NEMVE16301, NEMVE11684, NEMVE06230
OG0001309	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400	NEMVE23002, NEMVE18542
OG0001310	bflo_20260	NEMVE22452
OG0001310	bflo_17144	NEMVE14637
OG0001311	bflo_00386, bflo_18844	NEMVE05964, NEMVE03793
OG0001312	bflo_17709	NEMVE14791, NEMVE14787
OG0001314	bflo_18178	NEMVE24317
OG0001317	bflo_10965	NEMVE01591
OG0001317	bflo_16409	NEMVE13378
OG0001318	bflo_03324	NEMVE22575
OG0001318	bflo_04124	NEMVE14651
OG0001319	bflo_21304	NEMVE01465
OG0001320	bflo_10273	NEMVE10295
OG0001320	bflo_05629	NEMVE25688
OG0001321	bflo_08721	NEMVE21741, NEMVE15029
OG0001322	bflo_09889	NEMVE14406
OG0001322	bflo_23924	NEMVE05068, NEMVE21787
OG0001323	bflo_19666	NEMVE17138
OG0001324	bflo_02826	NEMVE19268, NEMVE11187
OG0001327	bflo_01466	NEMVE09298
OG0001327	bflo_11384	NEMVE15997
OG0001329	bflo_08763, bflo_14333, bflo_12300	NEMVE06386
OG0001330	bflo_20123	NEMVE14535
OG0001331	bflo_08815	NEMVE23983
OG0001332	bflo_06611, bflo_06610, bflo_25803	NEMVE22532
OG0001332	bflo_25758	NEMVE10338
OG0001335	bflo_05620	NEMVE06061
OG0001337	bflo_05523	NEMVE04512, NEMVE11126
OG0001337	bflo_25577	NEMVE05602
OG0001339	bflo_09453	NEMVE09406
OG0001339	bflo_06139	NEMVE21011, NEMVE25120
OG0001341	bflo_11107	NEMVE00960, NEMVE01284
OG0001343	bflo_18851, bflo_17959	NEMVE19131
OG0001344	bflo_08238, bflo_05567	NEMVE22371
OG0001345	bflo_12252, bflo_11238, bflo_11249	NEMVE15150
OG0001348	bflo_21574	NEMVE25188
OG0001349	bflo_24225, bflo_10708, bflo_09331, bflo_08005	NEMVE17568
OG0001350	bflo_25719	NEMVE17281, NEMVE14117, NEMVE13044
OG0001351	bflo_21262	NEMVE17590
OG0001352	bflo_23166, bflo_23187	NEMVE14525, NEMVE21813
OG0001353	bflo_16481	NEMVE14778
OG0001353	bflo_05764	NEMVE14645
OG0001354	bflo_21871	NEMVE15993
OG0001354	bflo_13887	NEMVE15994, NEMVE05871
OG0001355	bflo_10179	NEMVE14405
OG0001356	bflo_10948	NEMVE04630
OG0001357	bflo_21298	NEMVE07199
OG0001360	bflo_08174, bflo_08197	NEMVE11479, NEMVE02997, NEMVE11480, NEMVE03456
OG0001362	bflo_23593, bflo_22855, bflo_10725	NEMVE13199
OG0001363	bflo_16521, bflo_16519	NEMVE24406
OG0001364	bflo_24323	NEMVE25546, NEMVE21006
OG0001366	bflo_19736	NEMVE15255
OG0001367	bflo_16121	NEMVE10311
OG0001368	bflo_01730, bflo_01015	NEMVE07089, NEMVE22569, NEMVE25218
OG0001368	bflo_20314	NEMVE04773, NEMVE01407
OG0001369	bflo_11602	NEMVE07342
OG0001370	bflo_05809	NEMVE16952
OG0001370	bflo_18847	NEMVE14662
OG0001371	bflo_23286, bflo_22936, bflo_22937, bflo_22938	NEMVE13180, NEMVE10017, NEMVE03671
OG0001372	bflo_13574	NEMVE24235
OG0001373	bflo_22620	NEMVE13198
OG0001375	bflo_05780	NEMVE21718, NEMVE18400
OG0001375	bflo_25517	NEMVE06380
OG0001376	bflo_06943	NEMVE14506
OG0001377	bflo_10365	NEMVE18187
OG0001377	bflo_12976, bflo_13209, bflo_13069, bflo_19364, bflo_09576, bflo_09577	NEMVE00630, NEMVE23910
OG0001378	bflo_08974	NEMVE14996
OG0001379	bflo_05155, bflo_21724	NEMVE14262
OG0001380	bflo_14218	NEMVE10957
OG0001381	bflo_05646, bflo_05543	NEMVE08816
OG0001382	bflo_25739, bflo_10341	NEMVE18444
OG0001383	bflo_16647	NEMVE09447
OG0001384	bflo_21717	NEMVE03030
OG0001386	bflo_02159	NEMVE06336
OG0001389	bflo_14302	NEMVE07341
OG0001390	bflo_04726, bflo_04724	NEMVE03437, NEMVE13301, NEMVE04594
OG0001394	bflo_15041	NEMVE08699
OG0001395	bflo_17427, bflo_09664	NEMVE10872, NEMVE02945
OG0001397	bflo_10128	NEMVE22946
OG0001397	bflo_09338	NEMVE25397
OG0001398	bflo_15202, bflo_23447, bflo_22754	NEMVE01787
OG0001399	bflo_12579	NEMVE23382
OG0001401	bflo_27383, bflo_21885, bflo_16741, bflo_02833, bflo_06418, bflo_21239, bflo_00707, bflo_03742, bflo_03741, bflo_07794, bflo_00181	NEMVE23498
OG0001402	bflo_19487	NEMVE22752
OG0001403	bflo_20986, bflo_01674, bflo_09800	NEMVE08195
OG0001404	bflo_24535	NEMVE13694
OG0001405	bflo_13790	NEMVE25349
OG0001405	bflo_23990	NEMVE08567
OG0001406	bflo_21284	NEMVE18633, NEMVE16331
OG0001407	bflo_10913, bflo_16959, bflo_16123, bflo_16958, bflo_16132, bflo_16960, bflo_16961, bflo_26517	NEMVE23925
OG0001408	bflo_17072	NEMVE25885
OG0001409	bflo_11307	NEMVE14897
OG0001410	bflo_14262	NEMVE03165
OG0001410	bflo_13741	NEMVE24971
OG0001411	bflo_14652	NEMVE25920
OG0001412	bflo_09295	NEMVE19652
OG0001413	bflo_20564	NEMVE06553, NEMVE06540
OG0001413	bflo_06589	NEMVE20094
OG0001414	bflo_22712, bflo_10760	NEMVE11734
OG0001415	bflo_14008, bflo_20533	NEMVE14658
OG0001415	bflo_21227	NEMVE01687, NEMVE08737, NEMVE04278
OG0001416	bflo_24922	NEMVE10436
OG0001417	bflo_12897, bflo_02373	NEMVE02519
OG0001418	bflo_26213	NEMVE12090, NEMVE01985
OG0001419	bflo_18205	NEMVE05935
OG0001419	bflo_13490	NEMVE01378
OG0001420	bflo_11291	NEMVE16749
OG0001421	bflo_21002	NEMVE00612
OG0001422	bflo_00253	NEMVE07209
OG0001423	bflo_16047	NEMVE08632
OG0001424	bflo_06976	NEMVE01171
OG0001424	bflo_05512	NEMVE20550
OG0001424	bflo_06259, bflo_05513, bflo_05510, bflo_05506	NEMVE25742
OG0001425	bflo_06116, bflo_05585	NEMVE19543, NEMVE14280
OG0001426	bflo_24890	NEMVE08760
OG0001427	bflo_04082, bflo_04073	NEMVE15208
OG0001428	bflo_24663	NEMVE21876
OG0001430	bflo_10599	NEMVE13108
OG0001431	bflo_26459	NEMVE23887
OG0001432	bflo_22992	NEMVE01898
OG0001433	bflo_06374	NEMVE06558
OG0001434	bflo_03898	NEMVE01448, NEMVE01045
OG0001437	bflo_11365, bflo_13730, bflo_13248	NEMVE13628
OG0001438	bflo_24637	NEMVE23399
OG0001439	bflo_09385	NEMVE06751
OG0001439	bflo_23356	NEMVE03395
OG0001440	bflo_02819	NEMVE03715
OG0001445	bflo_08938	NEMVE05296
OG0001446	bflo_20858	NEMVE13345, NEMVE13458
OG0001447	bflo_24721	NEMVE05648
OG0001448	bflo_20958	NEMVE00791, NEMVE02092, NEMVE15574, NEMVE00572, NEMVE07132, NEMVE13653
OG0001448	bflo_20723	NEMVE00820
OG0001448	bflo_00530	NEMVE01793
OG0001449	bflo_06102	NEMVE14841, NEMVE20272
OG0001449	bflo_02343	NEMVE13482
OG0001451	bflo_06520	NEMVE07224
OG0001451	bflo_04723	NEMVE13777
OG0001452	bflo_05982	NEMVE10972, NEMVE03037
OG0001453	bflo_07649	NEMVE09283
OG0001454	bflo_14303	NEMVE14180
OG0001455	bflo_25643	NEMVE14951
OG0001456	bflo_05447	NEMVE22085
OG0001456	bflo_02658	NEMVE11079, NEMVE05799
OG0001459	bflo_09086	NEMVE25233, NEMVE00289
OG0001460	bflo_21995	NEMVE00841, NEMVE16041
OG0001460	bflo_06898	NEMVE07626
OG0001462	bflo_14890, bflo_20537	NEMVE11473
OG0001463	bflo_15529, bflo_08852, bflo_24681, bflo_24477, bflo_24476	NEMVE09388, NEMVE13964
OG0001464	bflo_02860	NEMVE06290, NEMVE07201, NEMVE10766
OG0001465	bflo_24992	NEMVE09468
OG0001466	bflo_04036	NEMVE11395
OG0001466	bflo_07291	NEMVE24631
OG0001467	bflo_06650, bflo_15911	NEMVE05171
OG0001467	bflo_22950, bflo_11088	NEMVE09380
OG0001468	bflo_02942	NEMVE03519
OG0001469	bflo_09303	NEMVE13119
OG0001469	bflo_14078	NEMVE05710
OG0001470	bflo_21111	NEMVE01457
OG0001471	bflo_23589, bflo_18196, bflo_16483, bflo_16730	NEMVE23465
OG0001471	bflo_21230, bflo_19163, bflo_03446, bflo_01756, bflo_24216	NEMVE23668
OG0001472	bflo_19444	NEMVE05967
OG0001472	bflo_09223	NEMVE23386
OG0001473	bflo_13907, bflo_23419, bflo_23420	NEMVE02159, NEMVE12413
OG0001474	bflo_19387	NEMVE07106
OG0001474	bflo_23794	NEMVE03081, NEMVE10570
OG0001475	bflo_24732, bflo_24910	NEMVE23631
OG0001476	bflo_17228	NEMVE10280, NEMVE10281
OG0001477	bflo_23776	NEMVE12181, NEMVE14548
OG0001478	bflo_23859	NEMVE11979
OG0001479	bflo_16721	NEMVE06797, NEMVE06784
OG0001480	bflo_02349	NEMVE16556
OG0001482	bflo_20862	NEMVE13241
OG0001483	bflo_09972, bflo_09992, bflo_22427	NEMVE23590
OG0001484	bflo_12487	NEMVE23070
OG0001485	bflo_03776	NEMVE05976
OG0001486	bflo_03322	NEMVE22710
OG0001487	bflo_12930	NEMVE08786
OG0001488	bflo_19631	NEMVE04737
OG0001488	bflo_19630	NEMVE04775
OG0001488	bflo_19633	NEMVE02200
OG0001488	bflo_19632	NEMVE02146
OG0001489	bflo_26167	NEMVE21444
OG0001492	bflo_20319	NEMVE17956
OG0001493	bflo_07693, bflo_07049	NEMVE14619
OG0001495	bflo_12191	NEMVE15483
OG0001496	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263, bflo_24592	NEMVE13319
OG0001500	bflo_21478	NEMVE07759
OG0001501	bflo_17919	NEMVE20248, NEMVE10383
OG0001502	bflo_23826	NEMVE06315
OG0001503	bflo_06788	NEMVE13535
OG0001503	bflo_23876	NEMVE15019
OG0001504	bflo_13456	NEMVE10459
OG0001505	bflo_24098	NEMVE14234
OG0001506	bflo_24347	NEMVE16287
OG0001507	bflo_09479	NEMVE01058
OG0001508	bflo_10335	NEMVE06884
OG0001509	bflo_20228	NEMVE01491
OG0001509	bflo_21309	NEMVE23903
OG0001510	bflo_25624, bflo_04502	NEMVE00716, NEMVE23759
OG0001511	bflo_21400	NEMVE06177
OG0001512	bflo_08360	NEMVE14517
OG0001513	bflo_00374	NEMVE06320
OG0001516	bflo_25717	NEMVE23626
OG0001517	bflo_11766, bflo_25356	NEMVE14577, NEMVE14581
OG0001518	bflo_11551, bflo_05396	NEMVE10672
OG0001519	bflo_06207	NEMVE22706
OG0001520	bflo_01540	NEMVE24027, NEMVE06996
OG0001521	bflo_03323, bflo_03140, bflo_08951, bflo_09609	NEMVE01970, NEMVE01552
OG0001521	bflo_19567	NEMVE13756
OG0001522	bflo_07703	NEMVE03232
OG0001522	bflo_06545, bflo_06794	NEMVE14033
OG0001523	bflo_09139	NEMVE04670
OG0001524	bflo_09720	NEMVE25396
OG0001524	bflo_13114	NEMVE05484
OG0001525	bflo_20724	NEMVE02407
OG0001526	bflo_16661	NEMVE00906
OG0001527	bflo_21123	NEMVE14422
OG0001527	bflo_12778	NEMVE03078
OG0001528	bflo_24455	NEMVE14401
OG0001529	bflo_18691	NEMVE02084, NEMVE24342
OG0001530	bflo_08670	NEMVE08975
OG0001531	bflo_10610	NEMVE22954
OG0001532	bflo_24051	NEMVE02971
OG0001533	bflo_07087	NEMVE01320
OG0001534	bflo_22738	NEMVE00470
OG0001536	bflo_22446, bflo_16100	NEMVE11894, NEMVE05661
OG0001537	bflo_23337, bflo_10427, bflo_09547, bflo_10294, bflo_00406, bflo_00656, bflo_15216, bflo_10257, bflo_08812	NEMVE23147
OG0001538	bflo_01463, bflo_13735, bflo_01432, bflo_00761, bflo_01431	NEMVE11486
OG0001546	bflo_21713	NEMVE08644
OG0001550	bflo_20670, bflo_20647	NEMVE19108, NEMVE17874
OG0001551	bflo_11722, bflo_27019	NEMVE01664
OG0001552	bflo_12216	NEMVE15633, NEMVE14070
OG0001553	bflo_07695	NEMVE15083
OG0001554	bflo_18473	NEMVE07256
OG0001557	bflo_11078	NEMVE19058, NEMVE25522, NEMVE15026
OG0001558	bflo_05037	NEMVE08767
OG0001559	bflo_07493	NEMVE13708
OG0001559	bflo_13140	NEMVE10463
OG0001560	bflo_08072	NEMVE07241
OG0001561	bflo_11585	NEMVE13680
OG0001562	bflo_24650	NEMVE13576
OG0001563	bflo_06090, bflo_10722, bflo_05442, bflo_26270	NEMVE09315, NEMVE16630, NEMVE15254
OG0001564	bflo_21764	NEMVE23916, NEMVE02241, NEMVE01813, NEMVE12776
OG0001567	bflo_24470	NEMVE07133
OG0001568	bflo_23295	NEMVE04566
OG0001569	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460	NEMVE22103
OG0001570	bflo_25416	NEMVE10457, NEMVE19638
OG0001571	bflo_12672	NEMVE09690
OG0001571	bflo_19458	NEMVE05898
OG0001572	bflo_21964	NEMVE21698
OG0001572	bflo_12786	NEMVE14084
OG0001573	bflo_26307	NEMVE05590
OG0001574	bflo_23111	NEMVE24808
OG0001575	bflo_11339	NEMVE08150
OG0001576	bflo_02643	NEMVE10771
OG0001577	bflo_09161	NEMVE14595
OG0001578	bflo_09036	NEMVE02073
OG0001580	bflo_12800	NEMVE04880
OG0001581	bflo_05146, bflo_18279, bflo_23926, bflo_07277	NEMVE09495, NEMVE13982, NEMVE20122
OG0001582	bflo_20280	NEMVE14586, NEMVE16677
OG0001583	bflo_09911	NEMVE12298, NEMVE07434
OG0001584	bflo_10874	NEMVE03502
OG0001588	bflo_19714, bflo_19156, bflo_13434	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611
OG0001589	bflo_22654	NEMVE15586
OG0001590	bflo_06753, bflo_25342, bflo_06809	NEMVE15049
OG0001591	bflo_00529	NEMVE19630
OG0001592	bflo_07991	NEMVE14685
OG0001593	bflo_07353	NEMVE07459
OG0001594	bflo_17592, bflo_12242	NEMVE20923, NEMVE00343
OG0001594	bflo_17591	NEMVE13600
OG0001596	bflo_11748	NEMVE06150
OG0001596	bflo_11000	NEMVE06132
OG0001597	bflo_19431	NEMVE17805
OG0001599	bflo_22926, bflo_23581	NEMVE14138
OG0001600	bflo_05648	NEMVE09547
OG0001602	bflo_09147	NEMVE04820
OG0001603	bflo_15819	NEMVE00310, NEMVE01456
OG0001604	bflo_23568	NEMVE20359, NEMVE13990
OG0001604	bflo_20603	NEMVE01133
OG0001605	bflo_13484, bflo_14059	NEMVE21422, NEMVE17315
OG0001606	bflo_07349, bflo_07813	NEMVE13096
OG0001606	bflo_10362	NEMVE14918
OG0001609	bflo_21761	NEMVE17441
OG0001609	bflo_10966	NEMVE13471
OG0001610	bflo_01194	NEMVE21979
OG0001611	bflo_16854	NEMVE04740
OG0001612	bflo_17732	NEMVE00916
OG0001613	bflo_21289, bflo_18287, bflo_01217, bflo_01218, bflo_19879, bflo_19881, bflo_11308, bflo_18901, bflo_18997	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459
OG0001614	bflo_05850	NEMVE02024
OG0001614	bflo_23076	NEMVE09707, NEMVE14265
OG0001615	bflo_04085	NEMVE00681, NEMVE24769
OG0001617	bflo_11629	NEMVE00005
OG0001619	bflo_05806	NEMVE01019, NEMVE00026, NEMVE20965, NEMVE08428
OG0001620	bflo_16553	NEMVE13453
OG0001621	bflo_14954	NEMVE07688
OG0001623	bflo_14242	NEMVE14145, NEMVE16772, NEMVE24030
OG0001624	bflo_01118	NEMVE20306, NEMVE10312
OG0001625	bflo_25460, bflo_19760	NEMVE18968
OG0001626	bflo_08451	NEMVE19356
OG0001627	bflo_10613, bflo_10609	NEMVE04823
OG0001628	bflo_24987	NEMVE08310
OG0001628	bflo_07205	NEMVE19331
OG0001629	bflo_16589, bflo_16343	NEMVE06795
OG0001630	bflo_24506	NEMVE22382
OG0001631	bflo_18058, bflo_07753, bflo_07756, bflo_07754, bflo_14452, bflo_14451, bflo_07755, bflo_19578, bflo_19310, bflo_07757, bflo_14193, bflo_25388, bflo_17257, bflo_20279, bflo_24196, bflo_09912, bflo_08343, bflo_08345, bflo_17210, bflo_07793, bflo_16315, bflo_19915, bflo_20070, bflo_17200, bflo_24694, bflo_24118, bflo_25198, bflo_07609	NEMVE19067
OG0001632	bflo_11892	NEMVE05187
OG0001633	bflo_13089	NEMVE04876
OG0001633	bflo_11217	NEMVE17622
OG0001634	bflo_15784	NEMVE13518
OG0001634	bflo_11774	NEMVE22588
OG0001635	bflo_14263	NEMVE14440
OG0001636	bflo_12513	NEMVE10668
OG0001638	bflo_20506	NEMVE24596
OG0001639	bflo_06123	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391
OG0001641	bflo_02353	NEMVE14484, NEMVE06204, NEMVE20026
OG0001642	bflo_20407	NEMVE25922
OG0001644	bflo_06394	NEMVE22640
OG0001647	bflo_02196, bflo_02230	NEMVE03510, NEMVE03067
OG0001651	bflo_07530	NEMVE10191, NEMVE06095
OG0001652	bflo_16056	NEMVE00956, NEMVE05109
OG0001654	bflo_01253, bflo_01087	NEMVE13324
OG0001655	bflo_15013	NEMVE19053
OG0001656	bflo_02447	NEMVE04660
OG0001657	bflo_20602	NEMVE13455
OG0001658	bflo_06441	NEMVE17963
OG0001659	bflo_17623	NEMVE11319
OG0001660	bflo_15018	NEMVE15239
OG0001661	bflo_20556	NEMVE07312, NEMVE10092, NEMVE22246
OG0001661	bflo_02558	NEMVE01351
OG0001662	bflo_18110	NEMVE11251
OG0001662	bflo_17483	NEMVE13811
OG0001663	bflo_11604	NEMVE21018, NEMVE23853
OG0001664	bflo_26299	NEMVE25426
OG0001665	bflo_23160	NEMVE09117
OG0001665	bflo_22668	NEMVE05163
OG0001666	bflo_00429	NEMVE25558
OG0001667	bflo_19445	NEMVE22928
OG0001668	bflo_17191	NEMVE14155
OG0001670	bflo_26252	NEMVE23427
OG0001671	bflo_11632, bflo_11637	NEMVE21602, NEMVE24836
OG0001672	bflo_00223	NEMVE22147
OG0001673	bflo_18854	NEMVE07546
OG0001674	bflo_08347	NEMVE25306
OG0001675	bflo_06103	NEMVE03414
OG0001676	bflo_08180	NEMVE11180, NEMVE13897
OG0001676	bflo_08246	NEMVE17801
OG0001677	bflo_20838	NEMVE08811
OG0001679	bflo_10339	NEMVE06179
OG0001680	bflo_13497	NEMVE10805
OG0001682	bflo_04551	NEMVE18688
OG0001683	bflo_17547	NEMVE22487
OG0001685	bflo_14264	NEMVE22402
OG0001686	bflo_07537, bflo_24461	NEMVE21686, NEMVE15921
OG0001687	bflo_21798, bflo_21375, bflo_21796, bflo_21373	NEMVE13557, NEMVE13398
OG0001688	bflo_14161	NEMVE01983
OG0001689	bflo_20561	NEMVE13426
OG0001690	bflo_16304	NEMVE10364
OG0001691	bflo_19887	NEMVE08246
OG0001692	bflo_26337	NEMVE05217
OG0001694	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038	NEMVE06291
OG0001696	bflo_03897, bflo_04390	NEMVE17253
OG0001698	bflo_01586, bflo_01448, bflo_01949, bflo_19449, bflo_22158, bflo_22145, bflo_22261, bflo_00085, bflo_22151, bflo_22161, bflo_22260, bflo_22269, bflo_22253, bflo_00083, bflo_22255, bflo_00081, bflo_22170, bflo_22272, bflo_22254, bflo_22271, bflo_22275, bflo_22280, bflo_22257, bflo_22279, bflo_22256, bflo_22171, bflo_22262, bflo_22283, bflo_22277, bflo_22273, bflo_22276, bflo_17662, bflo_19144	NEMVE09266
OG0001699	bflo_04840, bflo_13814, bflo_13237, bflo_13295, bflo_13641, bflo_00038	NEMVE01135, NEMVE21954, NEMVE24398
OG0001700	bflo_27519, bflo_20013	NEMVE08525, NEMVE25028
OG0001704	bflo_15432, bflo_14401, bflo_14402, bflo_14619	NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682
OG0001706	bflo_20030	NEMVE23731
OG0001707	bflo_01901, bflo_01997, bflo_01998	NEMVE04981, NEMVE14075
OG0001708	bflo_23305	NEMVE12748, NEMVE25417
OG0001708	bflo_19700	NEMVE11609, NEMVE25416, NEMVE10072
OG0001709	bflo_25854	NEMVE00183, NEMVE02103
OG0001709	bflo_14697	NEMVE13278
OG0001710	bflo_11983	NEMVE05195
OG0001711	bflo_07326	NEMVE10176, NEMVE10178
OG0001712	bflo_07157	NEMVE01593
OG0001713	bflo_24618	NEMVE19673
OG0001713	bflo_01714	NEMVE15326
OG0001714	bflo_23316	NEMVE20785, NEMVE14822
OG0001714	bflo_20708	NEMVE15425
OG0001715	bflo_04906, bflo_21408, bflo_13504, bflo_17117	NEMVE00409
OG0001716	bflo_12929	NEMVE24625, NEMVE22409
OG0001718	bflo_16668	NEMVE25579
OG0001720	bflo_20056	NEMVE00978, NEMVE05172
OG0001721	bflo_17395	NEMVE14398
OG0001722	bflo_06354	NEMVE10043
OG0001724	bflo_17956	NEMVE13963
OG0001726	bflo_09335	NEMVE04744
OG0001726	bflo_07477	NEMVE09591
OG0001727	bflo_24508	NEMVE05094, NEMVE01092
OG0001728	bflo_06838	NEMVE16908
OG0001729	bflo_10997	NEMVE13833, NEMVE04729, NEMVE22386
OG0001730	bflo_09904	NEMVE00988
OG0001731	bflo_10453	NEMVE14594
OG0001732	bflo_21629	NEMVE08717
OG0001733	bflo_09429	NEMVE04835
OG0001735	bflo_18755	NEMVE20783
OG0001736	bflo_13056	NEMVE07797
OG0001738	bflo_09831	NEMVE05920
OG0001739	bflo_09231	NEMVE22586, NEMVE20891
OG0001740	bflo_08908	NEMVE02279
OG0001741	bflo_17808, bflo_17817, bflo_17713, bflo_17737	NEMVE21578, NEMVE02386
OG0001742	bflo_10088	NEMVE23515
OG0001742	bflo_09571, bflo_02057, bflo_11102, bflo_12499, bflo_11689, bflo_22348	NEMVE22258
OG0001743	bflo_16404	NEMVE08168
OG0001744	bflo_08796, bflo_09593	NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541
OG0001745	bflo_08851, bflo_23814, bflo_06373	NEMVE23300, NEMVE23314
OG0001747	bflo_11303, bflo_00673, bflo_12158	NEMVE09757
OG0001749	bflo_14757, bflo_14765	NEMVE17331
OG0001750	bflo_19223	NEMVE21750
OG0001751	bflo_10092	NEMVE13706, NEMVE21084
OG0001752	bflo_06937	NEMVE24646
OG0001754	bflo_17742	NEMVE14105, NEMVE20494
OG0001755	bflo_09237	NEMVE14907
OG0001755	bflo_01568	NEMVE21726
OG0001756	bflo_08900	NEMVE14922
OG0001756	bflo_07604	NEMVE13947
OG0001758	bflo_15004, bflo_19843	NEMVE22663
OG0001763	bflo_12124	NEMVE17239
OG0001768	bflo_05479	NEMVE15136
OG0001768	bflo_03382	NEMVE13388
OG0001769	bflo_07667	NEMVE10615
OG0001769	bflo_19246	NEMVE24301
OG0001770	bflo_14858	NEMVE14281, NEMVE00088
OG0001772	bflo_08296, bflo_08112	NEMVE05103
OG0001774	bflo_09728	NEMVE14068
OG0001774	bflo_11693, bflo_12263	NEMVE25139
OG0001775	bflo_06692	NEMVE13368
OG0001777	bflo_14658	NEMVE03411
OG0001777	bflo_07717	NEMVE21376, NEMVE04817, NEMVE09398
OG0001781	bflo_18622	NEMVE13106
OG0001783	bflo_22073, bflo_22072, bflo_22396	NEMVE25002
OG0001786	bflo_14955	NEMVE07858, NEMVE17340
OG0001786	bflo_09810	NEMVE06879
OG0001787	bflo_17783	NEMVE06362
OG0001788	bflo_25511, bflo_25204, bflo_15717, bflo_25158	NEMVE21541
OG0001789	bflo_20646	NEMVE02570
OG0001790	bflo_10666	NEMVE09497
OG0001792	bflo_17375	NEMVE17254
OG0001793	bflo_00631	NEMVE22918
OG0001793	bflo_02034	NEMVE14464
OG0001797	bflo_09902, bflo_05321, bflo_09509, bflo_06180	NEMVE05370
OG0001798	bflo_10312	NEMVE07620
OG0001798	bflo_08172	NEMVE05525
OG0001800	bflo_12187	NEMVE12705, NEMVE21805
OG0001804	bflo_20294	NEMVE23206
OG0001805	bflo_10340	NEMVE14596
OG0001806	bflo_12137	NEMVE00143, NEMVE15014
OG0001807	bflo_05428, bflo_05429, bflo_09269, bflo_02527	NEMVE03359, NEMVE21133
OG0001808	bflo_26290	NEMVE06614
OG0001809	bflo_16365	NEMVE14997, NEMVE12260
OG0001810	bflo_04445	NEMVE21765
OG0001811	bflo_00322	NEMVE04624, NEMVE00892
OG0001812	bflo_13022, bflo_12712, bflo_13698, bflo_13258	NEMVE07410
OG0001814	bflo_02460	NEMVE08912, NEMVE24451
OG0001815	bflo_07119	NEMVE08243, NEMVE03138
OG0001816	bflo_25650	NEMVE16539
OG0001818	bflo_13837, bflo_20690	NEMVE14370
OG0001819	bflo_00271	NEMVE23893
OG0001820	bflo_26893, bflo_08538	NEMVE14972
OG0001821	bflo_23759	NEMVE06367
OG0001822	bflo_12611	NEMVE13743
OG0001823	bflo_07323, bflo_07199	NEMVE12129, NEMVE07659
OG0001824	bflo_16526, bflo_12159, bflo_09602	NEMVE10882
OG0001825	bflo_05431	NEMVE05416
OG0001826	bflo_21842	NEMVE15142
OG0001827	bflo_16284	NEMVE06953, NEMVE22019, NEMVE13541
OG0001828	bflo_18689	NEMVE13351
OG0001829	bflo_24896	NEMVE10642
OG0001830	bflo_06356	NEMVE00966, NEMVE10828
