Orthogroup	BRAFL	AENJA_ok
OG0001742	bflo_02057, bflo_11102, bflo_12499, bflo_11689, bflo_22348	AENJA_25787
OG0001743	bflo_16404	AENJA_16159
OG0001745	bflo_23814	AENJA_18802
OG0001746	bflo_04112	AENJA_19060
OG0001747	bflo_11303, bflo_00673, bflo_12158	AENJA_20575
OG0001748	bflo_08202	AENJA_22163
OG0001749	bflo_14757, bflo_14765	AENJA_22441
OG0001750	bflo_19223	AENJA_22826
OG0001751	bflo_10092	AENJA_23225
OG0001752	bflo_06937	AENJA_23699
OG0001754	bflo_17742	AENJA_24677
OG0001755	bflo_09237	AENJA_24912
OG0001756	bflo_08900	AENJA_25749
OG0001756	bflo_07604	AENJA_25480
OG0001757	bflo_08786	AENJA_25965
OG0001768	bflo_05479	AENJA_00276
OG0001768	bflo_03382	AENJA_00711, AENJA_26065
OG0001769	bflo_07667	AENJA_00392
OG0001769	bflo_19246	AENJA_14833
OG0001770	bflo_14858	AENJA_00514
OG0001772	bflo_08296, bflo_08112	AENJA_00723
OG0001773	bflo_09065	AENJA_25839, AENJA_11643
OG0001773	bflo_13459, bflo_04570, bflo_12632, bflo_13030, bflo_06119, bflo_06115, bflo_00491, bflo_01245	AENJA_16314, AENJA_14101
OG0001774	bflo_09728	AENJA_01099
OG0001774	bflo_11693, bflo_12263	AENJA_09499
OG0001775	bflo_06692	AENJA_01192
OG0001776	bflo_09329, bflo_10089, bflo_09337	AENJA_01582
OG0001777	bflo_14658	AENJA_06312
OG0001777	bflo_07717	AENJA_26326, AENJA_01630, AENJA_02190
OG0001778	bflo_13440	AENJA_03170
OG0001779	bflo_06322, bflo_06871	AENJA_05068, AENJA_03226
OG0001780	bflo_20503	AENJA_03267
OG0001780	bflo_18701	AENJA_06530
OG0001781	bflo_18622	AENJA_25405
OG0001781	bflo_16431	AENJA_03406
OG0001782	bflo_05868	AENJA_04195
OG0001782	bflo_07274	AENJA_22157
OG0001783	bflo_22073, bflo_22072, bflo_22396	AENJA_04445
OG0001786	bflo_14955	AENJA_09558
OG0001786	bflo_08898, bflo_08897, bflo_09890	AENJA_15473
OG0001786	bflo_09810	AENJA_11303, AENJA_15773, AENJA_09559, AENJA_05017
OG0001787	bflo_17783	AENJA_05662
OG0001788	bflo_25158	AENJA_05784
OG0001789	bflo_20646	AENJA_06214
OG0001790	bflo_10666	AENJA_06251
OG0001791	bflo_01660	AENJA_07751, AENJA_06278
OG0001791	bflo_01878, bflo_01873, bflo_01874, bflo_16646	AENJA_07750
OG0001792	bflo_17375	AENJA_21975, AENJA_24891, AENJA_21976, AENJA_21971
OG0001792	bflo_06166	AENJA_06373
OG0001793	bflo_00631	AENJA_07131
OG0001796	bflo_25305, bflo_25304, bflo_14007	AENJA_24046, AENJA_08003
OG0001798	bflo_10312	AENJA_08367
OG0001798	bflo_08172	AENJA_24416
OG0001800	bflo_12187	AENJA_09181
OG0001802	bflo_23636	AENJA_09560, AENJA_23064
OG0001803	bflo_08151	AENJA_09994
OG0001804	bflo_20294	AENJA_10202
OG0001805	bflo_10340	AENJA_10542
OG0001806	bflo_12137	AENJA_10903
OG0001807	bflo_05428, bflo_05429, bflo_09269, bflo_02527	AENJA_12201
OG0001808	bflo_26290	AENJA_13026
OG0001809	bflo_16365	AENJA_13412
OG0001810	bflo_04445	AENJA_13786
OG0001811	bflo_00322	AENJA_14089
OG0001813	bflo_25883	AENJA_14824
OG0001814	bflo_02460	AENJA_26556
OG0001814	bflo_24498, bflo_08521	AENJA_23859, AENJA_15166
OG0001816	bflo_25650	AENJA_15931
OG0001817	bflo_23346	AENJA_17964
OG0001818	bflo_13837, bflo_20690	AENJA_18459
OG0001819	bflo_00271	AENJA_19342
OG0001820	bflo_26893, bflo_08538	AENJA_19468, AENJA_19465, AENJA_19466
OG0001821	bflo_23759	AENJA_21035
OG0001822	bflo_12611	AENJA_21678
OG0001823	bflo_07323, bflo_07199	AENJA_22880
OG0001824	bflo_16526	AENJA_22935
OG0001825	bflo_05431	AENJA_23001
OG0001826	bflo_21842	AENJA_23249
OG0001827	bflo_16284	AENJA_23535
OG0001828	bflo_18689	AENJA_23757
OG0001829	bflo_24896	AENJA_24206
OG0001830	bflo_06356	AENJA_25556
OG0001831	bflo_22941	AENJA_25733
OG0001846	bflo_05774	AENJA_23250, AENJA_00173
OG0001848	bflo_00383	AENJA_12672
OG0001849	bflo_25586	AENJA_00715
OG0001850	bflo_13727	AENJA_00766
OG0001851	bflo_13107	AENJA_18108
OG0001852	bflo_05001	AENJA_01522
OG0001852	bflo_15363	AENJA_13282, AENJA_18334
OG0001853	bflo_13232	AENJA_13354
OG0001854	bflo_22878	AENJA_20502, AENJA_08051
OG0001856	bflo_22829, bflo_22828	AENJA_04493
OG0001857	bflo_02847	AENJA_04553
OG0001858	bflo_07097	AENJA_04702
OG0001859	bflo_18129	AENJA_08247
OG0001860	bflo_09180	AENJA_05152
OG0001861	bflo_09384, bflo_09386, bflo_09200	AENJA_25398, AENJA_11706, AENJA_05340
OG0001863	bflo_07582	AENJA_14971
OG0001863	bflo_25890	AENJA_06983
OG0001864	bflo_14529	AENJA_07207
OG0001865	bflo_14342	AENJA_07271
OG0001867	bflo_23811	AENJA_07397
OG0001868	bflo_13516	AENJA_07733
OG0001869	bflo_24331	AENJA_07813
OG0001870	bflo_01522	AENJA_07921
OG0001871	bflo_14768	AENJA_07935, AENJA_18281
OG0001872	bflo_13155	AENJA_08322
OG0001873	bflo_05374	AENJA_24095
OG0001874	bflo_12062	AENJA_08461
OG0001875	bflo_00268	AENJA_09123
OG0001875	bflo_08517	AENJA_16491
OG0001876	bflo_14517, bflo_14189	AENJA_09312
OG0001877	bflo_00391	AENJA_09356
OG0001878	bflo_14287	AENJA_09652
OG0001879	bflo_20454	AENJA_10214
OG0001880	bflo_24076	AENJA_10684
OG0001881	bflo_09091	AENJA_11391
OG0001882	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087	AENJA_13635
OG0001883	bflo_23357	AENJA_14004
OG0001884	bflo_13086	AENJA_14156
OG0001885	bflo_16536, bflo_08500	AENJA_16785, AENJA_26761, AENJA_14717
OG0001886	bflo_15916	AENJA_14779
OG0001887	bflo_14999	AENJA_15098
OG0001888	bflo_25627	AENJA_15918
OG0001889	bflo_22676	AENJA_16220
OG0001890	bflo_09921	AENJA_16222
OG0001891	bflo_02804, bflo_05314, bflo_02693	AENJA_17266
OG0001892	bflo_17823	AENJA_17692
OG0001893	bflo_15985	AENJA_19715
OG0001894	bflo_09288	AENJA_21040
OG0001895	bflo_13160	AENJA_22777
OG0001896	bflo_15756	AENJA_22934
OG0001897	bflo_05573	AENJA_24823
OG0001899	bflo_07751	AENJA_25912
OG0001913	bflo_09229	AENJA_00224
OG0001914	bflo_16891	AENJA_20687
OG0001914	bflo_16307	AENJA_20686
OG0001914	bflo_23119	AENJA_00249
OG0001915	bflo_17895	AENJA_00588
OG0001916	bflo_10960, bflo_10963	AENJA_10036
OG0001916	bflo_10951	AENJA_00736
OG0001917	bflo_25567	AENJA_01170
OG0001918	bflo_18624	AENJA_08485
OG0001918	bflo_21566	AENJA_16586
OG0001919	bflo_08312	AENJA_03566
OG0001919	bflo_07415	AENJA_02076
OG0001920	bflo_25845	AENJA_02163, AENJA_26833
OG0001922	bflo_13532	AENJA_22724, AENJA_22729
OG0001922	bflo_21256	AENJA_20427
OG0001922	bflo_02333	AENJA_04277, AENJA_03251, AENJA_04276
OG0001923	bflo_25894	AENJA_03271
OG0001924	bflo_17181, bflo_22369, bflo_09622, bflo_24311, bflo_21543, bflo_00498, bflo_26015, bflo_07961, bflo_04263, bflo_15315	AENJA_19024, AENJA_05316
OG0001925	bflo_26468	AENJA_04307
OG0001926	bflo_26209	AENJA_04624
OG0001927	bflo_10105	AENJA_23080, AENJA_23079, AENJA_04640
OG0001928	bflo_01203	AENJA_05549
OG0001929	bflo_25055	AENJA_05832
OG0001929	bflo_04107	AENJA_13809
OG0001930	bflo_05664	AENJA_06548
OG0001931	bflo_03766	AENJA_07029
OG0001933	bflo_12762	AENJA_07871
OG0001934	bflo_23095	AENJA_08721
OG0001935	bflo_01494	AENJA_16826
OG0001935	bflo_22557	AENJA_08803
OG0001936	bflo_07010	AENJA_09069
OG0001937	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481	AENJA_09118
OG0001938	bflo_09795	AENJA_09456
OG0001940	bflo_20907	AENJA_10312
OG0001941	bflo_02167	AENJA_10713
OG0001943	bflo_10186	AENJA_12411
OG0001944	bflo_23198	AENJA_12452
OG0001945	bflo_18022	AENJA_12644, AENJA_24575
OG0001946	bflo_08444	AENJA_12969
OG0001947	bflo_11420	AENJA_13122
OG0001948	bflo_11056	AENJA_17928
OG0001949	bflo_26707, bflo_03251	AENJA_14418
OG0001950	bflo_08380, bflo_26335	AENJA_14900
OG0001951	bflo_00274	AENJA_15959
OG0001952	bflo_06372	AENJA_19250
OG0001952	bflo_17534	AENJA_16307
OG0001953	bflo_22677	AENJA_16686
OG0001954	bflo_21007, bflo_07549	AENJA_16816, AENJA_25537
OG0001955	bflo_06165	AENJA_17038
OG0001956	bflo_06948	AENJA_17146
OG0001957	bflo_03877	AENJA_17381
OG0001958	bflo_01458	AENJA_17819
OG0001960	bflo_24060	AENJA_18081
OG0001961	bflo_02004	AENJA_18261
OG0001962	bflo_27208, bflo_17420	AENJA_18299
OG0001963	bflo_03061	AENJA_18795
OG0001964	bflo_21681, bflo_21674	AENJA_20596
OG0001965	bflo_23145	AENJA_21031, AENJA_26304
OG0001966	bflo_13716, bflo_26347, bflo_26346, bflo_26253	AENJA_21166
OG0001967	bflo_25323	AENJA_22714
OG0001968	bflo_10774, bflo_16081	AENJA_22770
OG0001969	bflo_00277	AENJA_23560
OG0001970	bflo_15659	AENJA_24796
OG0001971	bflo_06955	AENJA_26115
OG0001972	bflo_24069	AENJA_26436
OG0001985	bflo_20379	AENJA_00265
OG0001986	bflo_14597	AENJA_24570, AENJA_22460, AENJA_09255, AENJA_24019, AENJA_05477, AENJA_23041, AENJA_00294, AENJA_05042, AENJA_06153, AENJA_00828, AENJA_18789, AENJA_09284, AENJA_21178, AENJA_22461, AENJA_25463, AENJA_00618, AENJA_22801, AENJA_10055, AENJA_26591, AENJA_23184, AENJA_19156, AENJA_04523, AENJA_03013, AENJA_12429, AENJA_25383, AENJA_20483, AENJA_01769, AENJA_17684
OG0001987	bflo_20994	AENJA_00303
OG0001988	bflo_06652	AENJA_00356
OG0001989	bflo_08917	AENJA_01331
OG0001990	bflo_06410	AENJA_09415
OG0001990	bflo_06375	AENJA_02634
OG0001991	bflo_06525	AENJA_04869
OG0001992	bflo_11647	AENJA_04726, AENJA_03071
OG0001993	bflo_08762	AENJA_03401
OG0001994	bflo_19853	AENJA_03433, AENJA_03430
OG0001995	bflo_13547	AENJA_22588, AENJA_10704, AENJA_10699, AENJA_11519, AENJA_03896, AENJA_22581, AENJA_04924
OG0001996	bflo_17605	AENJA_04084, AENJA_22457, AENJA_04070
OG0001998	bflo_20085	AENJA_04890
OG0001999	bflo_23004	AENJA_14288
OG0001999	bflo_03052	AENJA_06057
OG0002000	bflo_26217	AENJA_06674
OG0002000	bflo_07336	AENJA_09407
OG0002001	bflo_00306	AENJA_07130
OG0002001	bflo_00287	AENJA_13848
OG0002002	bflo_18612	AENJA_09337, AENJA_07305
OG0002003	bflo_23282	AENJA_07348, AENJA_16965
OG0002005	bflo_09388	AENJA_08069
OG0002006	bflo_19600	AENJA_08834
OG0002007	bflo_08081, bflo_26871	AENJA_08990
OG0002009	bflo_06073	AENJA_11028
OG0002010	bflo_23377	AENJA_11279
OG0002011	bflo_13963	AENJA_11419
OG0002012	bflo_20691	AENJA_11623
OG0002013	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614	AENJA_12704, AENJA_12703
OG0002014	bflo_10880	AENJA_13118
OG0002015	bflo_23014	AENJA_13757
OG0002016	bflo_26862, bflo_07636	AENJA_13775
OG0002017	bflo_24086	AENJA_13858
OG0002018	bflo_15044	AENJA_13942
OG0002020	bflo_09732	AENJA_14430
OG0002021	bflo_12908, bflo_12909, bflo_12532	AENJA_14939
OG0002022	bflo_16068, bflo_16757, bflo_15873	AENJA_24175, AENJA_16609
OG0002023	bflo_18908	AENJA_16732
OG0002024	bflo_16686	AENJA_16927
OG0002025	bflo_23452	AENJA_16933
OG0002026	bflo_14327	AENJA_20637
OG0002027	bflo_21258	AENJA_17663
OG0002028	bflo_19599	AENJA_17773
OG0002029	bflo_17549	AENJA_23173
OG0002030	bflo_06088	AENJA_19423
OG0002031	bflo_00323	AENJA_20118
OG0002032	bflo_06420	AENJA_20630
OG0002033	bflo_00286	AENJA_21656
OG0002034	bflo_12863	AENJA_23670
OG0002035	bflo_26309	AENJA_24470
OG0002036	bflo_21587	AENJA_25210
OG0002037	bflo_00183	AENJA_25686
OG0002038	bflo_16038	AENJA_26727
OG0002057	bflo_25207	AENJA_00395
OG0002059	bflo_15701	AENJA_02772
OG0002060	bflo_14027	AENJA_02775
OG0002061	bflo_10018	AENJA_02978
OG0002062	bflo_08319	AENJA_03055
OG0002063	bflo_03409	AENJA_04991
OG0002064	bflo_20424	AENJA_05029
OG0002065	bflo_12280	AENJA_05196, AENJA_16274
OG0002066	bflo_06745	AENJA_05224
OG0002067	bflo_23122	AENJA_05900
OG0002068	bflo_07817	AENJA_06271
OG0002069	bflo_01048	AENJA_06511
OG0002070	bflo_15708	AENJA_07189
OG0002071	bflo_20048	AENJA_07375
OG0002072	bflo_01076	AENJA_08092
OG0002072	bflo_23074	AENJA_11520
OG0002073	bflo_05725	AENJA_08139
OG0002074	bflo_10251	AENJA_08254
OG0002075	bflo_05797	AENJA_08572
OG0002076	bflo_00828	AENJA_09702
OG0002077	bflo_18499	AENJA_09973
OG0002079	bflo_15094	AENJA_10742
OG0002080	bflo_04015	AENJA_12041
OG0002082	bflo_13213, bflo_11122, bflo_12412	AENJA_25928, AENJA_14517, AENJA_24908, AENJA_15169
OG0002084	bflo_09360, bflo_09358, bflo_09359	AENJA_17921, AENJA_14845, AENJA_17915, AENJA_25742
OG0002085	bflo_27259, bflo_18980	AENJA_15120
OG0002086	bflo_05685	AENJA_15234
OG0002087	bflo_16653	AENJA_23537, AENJA_15799
OG0002088	bflo_09469	AENJA_17306
OG0002089	bflo_00585	AENJA_20731
OG0002090	bflo_23553	AENJA_19678
OG0002091	bflo_20388	AENJA_20386
OG0002093	bflo_09224	AENJA_20905
OG0002094	bflo_12213	AENJA_21114, AENJA_21113
OG0002095	bflo_14253	AENJA_21472
OG0002096	bflo_20516	AENJA_21606
OG0002097	bflo_21773	AENJA_21956
OG0002098	bflo_03340	AENJA_22006
OG0002099	bflo_19979	AENJA_22526
OG0002100	bflo_13948	AENJA_22686
OG0002101	bflo_25619	AENJA_24473
OG0002102	bflo_21300	AENJA_24518
OG0002103	bflo_22111, bflo_17829	AENJA_24883
OG0002104	bflo_12923	AENJA_25109
OG0002105	bflo_09948	AENJA_25530
OG0002106	bflo_05638	AENJA_25552
OG0002106	bflo_15862	AENJA_25673
OG0002107	bflo_10125	AENJA_25817
OG0002108	bflo_06308	AENJA_26100
OG0002122	bflo_14388	AENJA_00125
OG0002123	bflo_04954	AENJA_00359
OG0002124	bflo_10898, bflo_23415	AENJA_26779
OG0002125	bflo_23929	AENJA_00917
OG0002126	bflo_08489, bflo_09724	AENJA_01413, AENJA_01414, AENJA_01420, AENJA_13000, AENJA_00984
OG0002127	bflo_21887	AENJA_01835
OG0002128	bflo_21458	AENJA_02011
OG0002129	bflo_14321	AENJA_02620
OG0002130	bflo_24564	AENJA_10894, AENJA_03472, AENJA_03474
OG0002131	bflo_06125	AENJA_03621
OG0002132	bflo_19005, bflo_04898	AENJA_04050
OG0002134	bflo_13736	AENJA_04817
OG0002135	bflo_17481	AENJA_04875
OG0002136	bflo_09213	AENJA_05339
OG0002137	bflo_06584	AENJA_15350
OG0002137	bflo_24894	AENJA_06237
OG0002138	bflo_10523	AENJA_06936
OG0002139	bflo_16569	AENJA_07352
OG0002140	bflo_03866	AENJA_07430
OG0002141	bflo_14247	AENJA_08191
OG0002142	bflo_07803	AENJA_09042
OG0002143	bflo_03634	AENJA_09301
OG0002144	bflo_20180	AENJA_10174
OG0002145	bflo_10933	AENJA_10358
OG0002147	bflo_24379	AENJA_10898
OG0002148	bflo_14196	AENJA_10936
OG0002149	bflo_00548	AENJA_11461
OG0002150	bflo_07992	AENJA_11466
OG0002151	bflo_22969	AENJA_11531, AENJA_11515
OG0002152	bflo_06723	AENJA_11762
OG0002155	bflo_24404	AENJA_13668
OG0002155	bflo_11650	AENJA_12189
OG0002156	bflo_15422	AENJA_12297
OG0002157	bflo_23147	AENJA_13751
OG0002158	bflo_05978	AENJA_12486
OG0002159	bflo_09177, bflo_10589, bflo_05019, bflo_05018	AENJA_12736
OG0002160	bflo_22999	AENJA_13922
OG0002161	bflo_18627	AENJA_14633
OG0002162	bflo_15966	AENJA_14940
OG0002163	bflo_03622, bflo_03377, bflo_03386, bflo_03422, bflo_03773	AENJA_15172, AENJA_15175
OG0002164	bflo_25463, bflo_05864	AENJA_15939
OG0002165	bflo_13728	AENJA_16068
OG0002166	bflo_20020	AENJA_16415
OG0002167	bflo_00206	AENJA_16467, AENJA_16533
OG0002168	bflo_01491	AENJA_16471
OG0002168	bflo_26230	AENJA_23270
OG0002169	bflo_10054	AENJA_17912
OG0002170	bflo_20964	AENJA_18094
OG0002170	bflo_23066	AENJA_23030
OG0002171	bflo_12782	AENJA_18243
OG0002172	bflo_26705, bflo_03089	AENJA_18361
OG0002173	bflo_03271	AENJA_18419
OG0002174	bflo_22899	AENJA_19972
OG0002174	bflo_25806	AENJA_18424
OG0002176	bflo_09808	AENJA_18732, AENJA_18733
OG0002177	bflo_08056	AENJA_18769
OG0002178	bflo_23750, bflo_17618	AENJA_19691
OG0002179	bflo_09950	AENJA_19816
OG0002180	bflo_05495	AENJA_20080
OG0002182	bflo_11055	AENJA_21407
OG0002183	bflo_03053	AENJA_21853
OG0002184	bflo_25708, bflo_27502	AENJA_22069
OG0002185	bflo_12889	AENJA_22305
OG0002186	bflo_02321	AENJA_22552
OG0002187	bflo_15673	AENJA_22617
OG0002188	bflo_24734	AENJA_22979
OG0002189	bflo_25738	AENJA_23289, AENJA_24476
OG0002190	bflo_07986	AENJA_23964
OG0002191	bflo_02429	AENJA_24425
OG0002192	bflo_23318	AENJA_24752
OG0002193	bflo_05285	AENJA_25895, AENJA_25894
OG0002209	bflo_11017	AENJA_00050
OG0002210	bflo_19507, bflo_19529, bflo_19592, bflo_19526, bflo_16021, bflo_14932, bflo_15317, bflo_24102, bflo_09687, bflo_09490, bflo_08666	AENJA_18505, AENJA_00350, AENJA_07596
OG0002213	bflo_08585	AENJA_00491
OG0002215	bflo_13515	AENJA_00509, AENJA_25091, AENJA_25090, AENJA_07685
OG0002216	bflo_18862	AENJA_06974, AENJA_00740, AENJA_06973
OG0002217	bflo_16001	AENJA_10139
OG0002218	bflo_05105	AENJA_01433
OG0002220	bflo_11380	AENJA_13042
OG0002221	bflo_24458	AENJA_01704
OG0002222	bflo_24361	AENJA_01746
OG0002223	bflo_22378, bflo_03567	AENJA_01776, AENJA_26579, AENJA_25454, AENJA_26635
OG0002224	bflo_07288	AENJA_02077
OG0002225	bflo_09171	AENJA_02179
OG0002226	bflo_25646	AENJA_02285
OG0002227	bflo_08980	AENJA_02304
OG0002228	bflo_13849, bflo_23702	AENJA_02422
OG0002229	bflo_20886	AENJA_02540
OG0002231	bflo_22316	AENJA_04090
OG0002231	bflo_22314, bflo_22315	AENJA_03185
OG0002233	bflo_14649, bflo_11361, bflo_14273, bflo_14272, bflo_03863	AENJA_04151
OG0002234	bflo_07718, bflo_23277	AENJA_04207
OG0002235	bflo_10558, bflo_13241	AENJA_04311
OG0002236	bflo_00985, bflo_26611	AENJA_04718
OG0002238	bflo_18392, bflo_15938	AENJA_26044
OG0002238	bflo_06765	AENJA_17042
OG0002239	bflo_06586	AENJA_05630
OG0002240	bflo_24002	AENJA_05936, AENJA_05935
OG0002241	bflo_20706	AENJA_06217
OG0002243	bflo_08149	AENJA_06283
OG0002244	bflo_15224	AENJA_11508
OG0002245	bflo_01128	AENJA_06958
OG0002246	bflo_05448	AENJA_07026
OG0002248	bflo_07117	AENJA_08886
OG0002251	bflo_09054	AENJA_09492
OG0002252	bflo_22997	AENJA_09873
OG0002253	bflo_10171	AENJA_10170
OG0002254	bflo_09774	AENJA_10285, AENJA_10284
OG0002255	bflo_12727	AENJA_11216
OG0002256	bflo_10449	AENJA_11307
OG0002257	bflo_11090	AENJA_23797
OG0002258	bflo_20237	AENJA_13193
OG0002259	bflo_20110	AENJA_13195
OG0002260	bflo_19694	AENJA_13335
OG0002261	bflo_23458	AENJA_13619
OG0002262	bflo_19389	AENJA_14021
OG0002263	bflo_21631	AENJA_14525
OG0002264	bflo_17703	AENJA_14565
OG0002265	bflo_01211	AENJA_14678
OG0002266	bflo_23114	AENJA_15317
OG0002267	bflo_15780	AENJA_15978
OG0002268	bflo_19386	AENJA_16347
OG0002270	bflo_11641	AENJA_17477
OG0002271	bflo_14933	AENJA_17870
OG0002272	bflo_03132, bflo_06911	AENJA_18110
OG0002273	bflo_14219, bflo_15749, bflo_15920, bflo_22231, bflo_22996, bflo_27277, bflo_18301, bflo_05795, bflo_27299, bflo_18638, bflo_18784, bflo_05794, bflo_08456, bflo_18920, bflo_01417, bflo_17148, bflo_27190, bflo_11451, bflo_04303, bflo_27122, bflo_18643, bflo_21671, bflo_21659, bflo_16397, bflo_21356, bflo_11084, bflo_03075, bflo_18000, bflo_23002, bflo_20150, bflo_21130, bflo_02015, bflo_25122, bflo_17478	AENJA_18824
OG0002274	bflo_20803	AENJA_19538
OG0002275	bflo_02038	AENJA_19831
OG0002276	bflo_00224, bflo_26483, bflo_00626	AENJA_19898
OG0002277	bflo_11037	AENJA_19978
OG0002278	bflo_08399	AENJA_20031
OG0002279	bflo_22353	AENJA_21727
OG0002280	bflo_17412	AENJA_22896
OG0002281	bflo_09442	AENJA_23222
OG0002282	bflo_15825	AENJA_23640
OG0002283	bflo_07055	AENJA_23706, AENJA_24995
OG0002284	bflo_12122	AENJA_23854
OG0002285	bflo_09908	AENJA_24807
OG0002286	bflo_23617	AENJA_24864
OG0002288	bflo_07962	AENJA_25474
OG0002289	bflo_07698, bflo_21267	AENJA_26047
OG0002291	bflo_25807	AENJA_26389
OG0002310	bflo_20038	AENJA_09000, AENJA_00492, AENJA_01848, AENJA_17863, AENJA_08227, AENJA_21744, AENJA_26119, AENJA_22622, AENJA_09526, AENJA_19534, AENJA_19537, AENJA_19539, AENJA_15355
OG0002310	bflo_26807, bflo_22688	AENJA_07661, AENJA_20040
OG0002311	bflo_25501	AENJA_01007, AENJA_00721
OG0002312	bflo_10393	AENJA_00869
OG0002314	bflo_14181	AENJA_01738
OG0002315	bflo_25354	AENJA_01741, AENJA_24886, AENJA_10485
OG0002316	bflo_27221, bflo_17667, bflo_20730	AENJA_01956
OG0002317	bflo_03550	AENJA_02641
OG0002318	bflo_15753, bflo_04573, bflo_07141	AENJA_02715, AENJA_16923, AENJA_16483
OG0002319	bflo_21275	AENJA_03189
OG0002320	bflo_06974	AENJA_03520
OG0002321	bflo_09188	AENJA_03802
OG0002322	bflo_10791	AENJA_04317, AENJA_19026
OG0002322	bflo_22947	AENJA_08237
OG0002324	bflo_11385, bflo_16549, bflo_19395	AENJA_19401, AENJA_05816
OG0002326	bflo_12510	AENJA_06618
OG0002327	bflo_11578	AENJA_22580
OG0002328	bflo_25622	AENJA_13021
OG0002328	bflo_25620	AENJA_16969
OG0002329	bflo_12689	AENJA_07016
OG0002330	bflo_06994, bflo_21027, bflo_09828	AENJA_07882
OG0002331	bflo_13938	AENJA_08499
OG0002332	bflo_26840, bflo_06982	AENJA_09253
OG0002333	bflo_07164	AENJA_09721
OG0002334	bflo_00109	AENJA_26330, AENJA_09745
OG0002336	bflo_22402, bflo_21752	AENJA_10053
OG0002337	bflo_19851	AENJA_10208
OG0002338	bflo_00739	AENJA_17364
OG0002338	bflo_11776, bflo_00131, bflo_25512, bflo_26201	AENJA_17365
OG0002339	bflo_19830	AENJA_13772
OG0002340	bflo_12722	AENJA_11499
OG0002341	bflo_14641	AENJA_11703
OG0002342	bflo_01588	AENJA_12561
OG0002343	bflo_03003	AENJA_12852
OG0002344	bflo_05342	AENJA_13012
OG0002346	bflo_03740	AENJA_13792
OG0002347	bflo_08799	AENJA_15109
OG0002349	bflo_12631	AENJA_16480
OG0002349	bflo_22988	AENJA_15652
OG0002350	bflo_15844	AENJA_16160
OG0002351	bflo_06639, bflo_05571	AENJA_16334
OG0002352	bflo_12709	AENJA_16506
OG0002354	bflo_13214	AENJA_18103
OG0002354	bflo_13170	AENJA_19512
OG0002355	bflo_14385	AENJA_18224
OG0002357	bflo_08632	AENJA_18771
OG0002358	bflo_10333	AENJA_19054
OG0002360	bflo_02497	AENJA_19252
OG0002361	bflo_23630, bflo_04272, bflo_17174	AENJA_19370
OG0002362	bflo_03211	AENJA_20934
OG0002363	bflo_23777	AENJA_21374
OG0002364	bflo_12527, bflo_13359, bflo_13507, bflo_13815, bflo_05491, bflo_13395	AENJA_25896, AENJA_21537
OG0002366	bflo_12505	AENJA_22329
OG0002367	bflo_25184	AENJA_22340
OG0002367	bflo_06197	AENJA_23782
OG0002368	bflo_07364	AENJA_22527
OG0002369	bflo_17338	AENJA_22567
OG0002370	bflo_23279	AENJA_22954
OG0002371	bflo_22133, bflo_22130, bflo_04827, bflo_04271, bflo_00029	AENJA_23878, AENJA_23873
OG0002372	bflo_20060	AENJA_25318
OG0002373	bflo_07066	AENJA_25475
OG0002374	bflo_12674	AENJA_25507
OG0002375	bflo_06120, bflo_03734, bflo_21167	AENJA_25871
OG0002376	bflo_15696	AENJA_25963
OG0002378	bflo_10463	AENJA_26694
OG0002395	bflo_25550	AENJA_01011
OG0002396	bflo_15291	AENJA_01548
OG0002397	bflo_17486	AENJA_08434
OG0002398	bflo_14682	AENJA_02292, AENJA_04636, AENJA_02050, AENJA_21990, AENJA_02984
OG0002399	bflo_00974	AENJA_02567
OG0002400	bflo_11518	AENJA_02731
OG0002401	bflo_14859	AENJA_13972, AENJA_06356, AENJA_02821
OG0002403	bflo_22153	AENJA_03266
OG0002404	bflo_25216	AENJA_03555
OG0002405	bflo_14103	AENJA_03569
OG0002406	bflo_24870	AENJA_04613
OG0002407	bflo_06998	AENJA_04703
OG0002408	bflo_13189	AENJA_04822
OG0002409	bflo_11396	AENJA_05961
OG0002410	bflo_05594	AENJA_07499
OG0002411	bflo_08287	AENJA_07684
OG0002412	bflo_21931	AENJA_07876
OG0002413	bflo_25614	AENJA_18117
OG0002413	bflo_00931	AENJA_07911
OG0002414	bflo_01680	AENJA_07916
OG0002415	bflo_07511	AENJA_08809, AENJA_08808
OG0002419	bflo_13212	AENJA_10609
OG0002419	bflo_01335, bflo_15730, bflo_23511	AENJA_24868
