Orthogroup	BRAFL	STRPU_ok
OG0001665	bflo_22668	STRPU_01424, STRPU_08745
OG0001666	bflo_00429	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003
OG0001667	bflo_19445	STRPU_13327, STRPU_13922, STRPU_13935
OG0001668	bflo_17191	STRPU_17265
OG0001671	bflo_11637	STRPU_23579
OG0001672	bflo_00223	STRPU_23272
OG0001673	bflo_18854	STRPU_21686, STRPU_21751
OG0001674	bflo_08347	STRPU_23906
OG0001676	bflo_08180	STRPU_04793
OG0001676	bflo_08246	STRPU_22887
OG0001677	bflo_20838	STRPU_14147, STRPU_14173
OG0001678	bflo_26508	STRPU_22047, STRPU_22048
OG0001678	bflo_03114	STRPU_16149
OG0001679	bflo_10339	STRPU_06814, STRPU_17392, STRPU_17100, STRPU_17115
OG0001680	bflo_13497	STRPU_20436
OG0001682	bflo_04551	STRPU_06239
OG0001683	bflo_17547	STRPU_17458, STRPU_17475
OG0001684	bflo_16609	STRPU_14381
OG0001685	bflo_14264	STRPU_05303
OG0001686	bflo_24461	STRPU_26044
OG0001687	bflo_21798, bflo_21375, bflo_21796, bflo_21373	STRPU_25158, STRPU_24138
OG0001688	bflo_14161	STRPU_05297
OG0001689	bflo_20561	STRPU_14303
OG0001691	bflo_19887	STRPU_15006
OG0001692	bflo_26337	STRPU_19066
OG0001693	bflo_19690	STRPU_17514, STRPU_17516, STRPU_17517, STRPU_21571, STRPU_00283, STRPU_21570
OG0001694	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038	STRPU_01478
OG0001695	bflo_12379	STRPU_17017
OG0001696	bflo_03897, bflo_04390	STRPU_01381, STRPU_11566
OG0001700	bflo_27519, bflo_20013	STRPU_20614, STRPU_08174
OG0001704	bflo_15432, bflo_14401, bflo_14402, bflo_14619	STRPU_05453
OG0001706	bflo_20030	STRPU_05229
OG0001707	bflo_01901, bflo_01997, bflo_01998	STRPU_24819
OG0001708	bflo_19700	STRPU_06608
OG0001709	bflo_14697	STRPU_05233
OG0001710	bflo_11983	STRPU_23701
OG0001711	bflo_07326	STRPU_21095, STRPU_21094
OG0001712	bflo_07157	STRPU_04462
OG0001713	bflo_24618	STRPU_10631
OG0001713	bflo_01714	STRPU_25915
OG0001714	bflo_23316	STRPU_08986
OG0001714	bflo_20708	STRPU_20557
OG0001716	bflo_12929	STRPU_25551, STRPU_00816
OG0001718	bflo_16668	STRPU_20683
OG0001719	bflo_21535, bflo_21536, bflo_21531	STRPU_06104
OG0001720	bflo_20056	STRPU_14657
OG0001721	bflo_17395	STRPU_14647
OG0001724	bflo_17956	STRPU_18093, STRPU_01781
OG0001725	bflo_07086	STRPU_04487, STRPU_04362
OG0001726	bflo_09335	STRPU_20634
OG0001726	bflo_07477	STRPU_04691
OG0001727	bflo_24508	STRPU_21219
OG0001728	bflo_06838	STRPU_26695
OG0001729	bflo_10997	STRPU_23619
OG0001730	bflo_09904	STRPU_18631, STRPU_18614
OG0001731	bflo_10453	STRPU_12360
OG0001732	bflo_21629	STRPU_06110
OG0001733	bflo_09429	STRPU_09898
OG0001734	bflo_22510	STRPU_04186, STRPU_22772, STRPU_01931, STRPU_24587, STRPU_24599
OG0001735	bflo_18755	STRPU_02435, STRPU_13629
OG0001736	bflo_13056	STRPU_25297
OG0001737	bflo_06725	STRPU_07635
OG0001737	bflo_17520, bflo_17739	STRPU_17777
OG0001738	bflo_09831	STRPU_12582
OG0001739	bflo_09231	STRPU_12635
OG0001740	bflo_08908	STRPU_12731
OG0001741	bflo_17713, bflo_17737	STRPU_20581
OG0001742	bflo_02057, bflo_11102, bflo_12499, bflo_11689, bflo_22348	STRPU_23582
OG0001743	bflo_16404	STRPU_19741
OG0001744	bflo_00285, bflo_08796, bflo_09593	STRPU_22012
OG0001746	bflo_04112	STRPU_01643, STRPU_11979
OG0001747	bflo_11303, bflo_00673, bflo_12158	STRPU_06888
OG0001749	bflo_14757, bflo_14765	STRPU_05824
OG0001750	bflo_19223	STRPU_13411
OG0001751	bflo_10092	STRPU_10281
OG0001752	bflo_06937	STRPU_04577, STRPU_04576, STRPU_22519
OG0001754	bflo_17742	STRPU_17742
OG0001755	bflo_09237	STRPU_12732
OG0001755	bflo_01568	STRPU_24786
OG0001756	bflo_08900	STRPU_09617
OG0001756	bflo_07604	STRPU_04685
OG0001757	bflo_08786	STRPU_21210
OG0001758	bflo_15004	STRPU_24810
OG0001759	bflo_09496, bflo_10048	STRPU_10425
OG0001760	bflo_12182	STRPU_22819, STRPU_01978
OG0001768	bflo_03382	STRPU_26512
OG0001769	bflo_07667	STRPU_04596, STRPU_14107
OG0001769	bflo_19246	STRPU_20984
OG0001770	bflo_14858	STRPU_17113, STRPU_16408
OG0001772	bflo_08296, bflo_08112	STRPU_21190, STRPU_21191
OG0001773	bflo_09065	STRPU_11836
OG0001774	bflo_09728	STRPU_09937
OG0001774	bflo_11693, bflo_12263	STRPU_23744
OG0001775	bflo_06692	STRPU_26768
OG0001776	bflo_09329, bflo_10089, bflo_09337	STRPU_09786
OG0001777	bflo_14658	STRPU_08485
OG0001777	bflo_07717	STRPU_22545, STRPU_22544, STRPU_22949
OG0001778	bflo_13440	STRPU_25828
OG0001779	bflo_06322, bflo_06871	STRPU_27324
OG0001780	bflo_20503	STRPU_14799
OG0001781	bflo_18622	STRPU_13577, STRPU_01597
OG0001781	bflo_16431	STRPU_20058
OG0001782	bflo_05868	STRPU_26752, STRPU_26766
OG0001782	bflo_07274	STRPU_04678
OG0001783	bflo_22073, bflo_22072, bflo_22396	STRPU_06159
OG0001786	bflo_08898, bflo_08897, bflo_09890	STRPU_12610
OG0001786	bflo_09810	STRPU_12611
OG0001787	bflo_17783	STRPU_17941
OG0001788	bflo_25511, bflo_25204	STRPU_19072, STRPU_19071, STRPU_19070, STRPU_19073
OG0001789	bflo_20646	STRPU_15451
OG0001790	bflo_10666	STRPU_03304
OG0001791	bflo_01660	STRPU_19024, STRPU_00470, STRPU_19023, STRPU_00469, STRPU_19257
OG0001792	bflo_06166	STRPU_27220
OG0001793	bflo_00631	STRPU_23388
OG0001793	bflo_02034	STRPU_24396
OG0001796	bflo_25305, bflo_25304, bflo_14007	STRPU_07743, STRPU_07742
OG0001798	bflo_10312	STRPU_09683
OG0001798	bflo_08172	STRPU_23903
OG0001800	bflo_12187	STRPU_22920
OG0001802	bflo_23636	STRPU_20193
OG0001803	bflo_08151	STRPU_04203, STRPU_04243
OG0001804	bflo_20294	STRPU_14674
OG0001805	bflo_10340	STRPU_12761, STRPU_02348
OG0001806	bflo_12137	STRPU_22008
OG0001807	bflo_05428, bflo_05429, bflo_09269, bflo_02527	STRPU_24677
OG0001808	bflo_26290	STRPU_00247, STRPU_18809
OG0001809	bflo_16365	STRPU_19392
OG0001810	bflo_04445	STRPU_01878, STRPU_25193
OG0001813	bflo_25883	STRPU_26890
OG0001814	bflo_02460	STRPU_24614
OG0001815	bflo_10547	STRPU_21144
OG0001815	bflo_07119	STRPU_20605
OG0001816	bflo_25650	STRPU_18814, STRPU_00243
OG0001817	bflo_23346	STRPU_08787
OG0001818	bflo_13837, bflo_20690	STRPU_00061
OG0001819	bflo_00271	STRPU_01919, STRPU_22763
OG0001820	bflo_26893, bflo_08538	STRPU_04399, STRPU_04054
OG0001821	bflo_23759	STRPU_09182, STRPU_02150
OG0001822	bflo_12611	STRPU_12353
OG0001823	bflo_07323, bflo_07199	STRPU_02648, STRPU_16170
OG0001824	bflo_16526	STRPU_20190
OG0001824	bflo_12159, bflo_09602	STRPU_20760
OG0001825	bflo_05431	STRPU_02037, STRPU_08032
OG0001826	bflo_21842	STRPU_07008
OG0001827	bflo_16284	STRPU_20293, STRPU_20294, STRPU_20292
OG0001829	bflo_24896	STRPU_26227
OG0001830	bflo_06356	STRPU_07804
OG0001831	bflo_22941	STRPU_09256
OG0001832	bflo_11401	STRPU_23928
OG0001832	bflo_07490	STRPU_22029
OG0001834	bflo_18626	STRPU_13381, STRPU_13361
OG0001835	bflo_02552	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316
OG0001846	bflo_05774	STRPU_07129, STRPU_07361
OG0001848	bflo_00383	STRPU_22238
OG0001849	bflo_25586	STRPU_18500
OG0001849	bflo_18793	STRPU_13261
OG0001850	bflo_13727	STRPU_25933
OG0001851	bflo_13107	STRPU_25598
OG0001852	bflo_05001, bflo_15363	STRPU_23919
OG0001853	bflo_13232	STRPU_25636
OG0001854	bflo_22878	STRPU_24665
OG0001856	bflo_22829, bflo_22828	STRPU_08451
OG0001857	bflo_02847	STRPU_08062
OG0001858	bflo_07097	STRPU_04178
OG0001859	bflo_17915, bflo_18129	STRPU_17769, STRPU_17768, STRPU_17767
OG0001860	bflo_09180	STRPU_12706
OG0001861	bflo_09200	STRPU_17421
OG0001862	bflo_06819	STRPU_27297
OG0001863	bflo_07582	STRPU_16802
OG0001863	bflo_25890	STRPU_08055
OG0001864	bflo_14529	STRPU_07954, STRPU_07964, STRPU_07955
OG0001865	bflo_14342	STRPU_05306
OG0001866	bflo_17287	STRPU_16646
OG0001867	bflo_23811	STRPU_02073, STRPU_09102
OG0001868	bflo_13516	STRPU_00230, STRPU_25972
OG0001869	bflo_24331	STRPU_10775
OG0001870	bflo_01522	STRPU_24888
OG0001871	bflo_14768	STRPU_04980
OG0001872	bflo_13155	STRPU_06488
OG0001873	bflo_05374	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114
OG0001874	bflo_12062	STRPU_23282
OG0001875	bflo_00268	STRPU_00655, STRPU_23068
OG0001875	bflo_08517	STRPU_04899
OG0001876	bflo_14517, bflo_14189	STRPU_05423
OG0001877	bflo_00391	STRPU_20768
OG0001878	bflo_14287	STRPU_05520
OG0001879	bflo_20454	STRPU_14847, STRPU_14863
OG0001879	bflo_23721	STRPU_08597, STRPU_00313
OG0001881	bflo_09091	STRPU_12633
OG0001882	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087	STRPU_13936, STRPU_13937
OG0001883	bflo_23357	STRPU_08144
OG0001884	bflo_13086	STRPU_25533
OG0001886	bflo_15916	STRPU_19685, STRPU_19631
OG0001887	bflo_14999	STRPU_05761
OG0001889	bflo_22676	STRPU_15963, STRPU_00519
OG0001890	bflo_09921	STRPU_12794
OG0001891	bflo_02804, bflo_05314, bflo_02693	STRPU_03330
OG0001892	bflo_17823	STRPU_17444, STRPU_17443
OG0001893	bflo_15985	STRPU_19363
OG0001894	bflo_09288	STRPU_10413
OG0001895	bflo_13160	STRPU_26056, STRPU_22586, STRPU_22577
OG0001896	bflo_15756	STRPU_20385
OG0001897	bflo_05573	STRPU_27268, STRPU_27283
OG0001898	bflo_13244	STRPU_20689
OG0001899	bflo_07751	STRPU_21547
OG0001900	bflo_11006	STRPU_20504
OG0001901	bflo_14875	STRPU_04970
OG0001903	bflo_18870	STRPU_21061, STRPU_21026
OG0001904	bflo_24657	STRPU_15140
OG0001906	bflo_02967, bflo_20799, bflo_03216	STRPU_11003, STRPU_00343
OG0001913	bflo_09229	STRPU_10199
OG0001914	bflo_16307	STRPU_14735
OG0001914	bflo_23119	STRPU_08619, STRPU_08614
OG0001915	bflo_17895	STRPU_17939
OG0001916	bflo_10960, bflo_10963	STRPU_21260
OG0001916	bflo_10951	STRPU_20551
OG0001917	bflo_25567	STRPU_18955, STRPU_00671
OG0001918	bflo_18624	STRPU_13246
OG0001919	bflo_08312	STRPU_05032
OG0001919	bflo_07415	STRPU_04340
OG0001920	bflo_25845	STRPU_18501
OG0001922	bflo_02333	STRPU_04775
OG0001923	bflo_25894	STRPU_18625, STRPU_18584
OG0001925	bflo_26468	STRPU_21911
OG0001926	bflo_26209	STRPU_18373
OG0001927	bflo_10105	STRPU_10118, STRPU_10044
OG0001928	bflo_01203	STRPU_24330
OG0001929	bflo_25055	STRPU_10748
OG0001929	bflo_04107	STRPU_03323
OG0001930	bflo_05664	STRPU_07044
OG0001931	bflo_03766	STRPU_26681
OG0001932	bflo_21308	STRPU_06651
OG0001933	bflo_12762	STRPU_25326
OG0001934	bflo_23095	STRPU_02193, STRPU_09229
OG0001935	bflo_01494	STRPU_24558
OG0001935	bflo_22557	STRPU_25146
OG0001936	bflo_07929	STRPU_04689
OG0001936	bflo_07010	STRPU_04051
OG0001937	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257
OG0001938	bflo_09795	STRPU_12630
OG0001940	bflo_20907	STRPU_14325
OG0001941	bflo_02167	STRPU_25034
OG0001942	bflo_14137	STRPU_21869
OG0001943	bflo_10186	STRPU_07623
OG0001944	bflo_23198	STRPU_21111
OG0001945	bflo_18022	STRPU_17291
OG0001946	bflo_08444	STRPU_04786
OG0001947	bflo_11420	STRPU_23003, STRPU_00878
OG0001948	bflo_11056	STRPU_20590
OG0001949	bflo_26707, bflo_03251	STRPU_15208, STRPU_15265
OG0001950	bflo_08380, bflo_26335	STRPU_18441, STRPU_18407
OG0001951	bflo_00274	STRPU_22044
OG0001952	bflo_06372	STRPU_07473
OG0001952	bflo_17534	STRPU_12536
OG0001953	bflo_22677	STRPU_01422, STRPU_08746
OG0001954	bflo_21007, bflo_07549	STRPU_21301, STRPU_05289, STRPU_26976, STRPU_05288, STRPU_05451, STRPU_21300
OG0001955	bflo_06165	STRPU_27020
OG0001956	bflo_06948	STRPU_22561
OG0001957	bflo_03877	STRPU_14318
OG0001958	bflo_01458	STRPU_24711
OG0001960	bflo_24060	STRPU_10514
OG0001961	bflo_02004	STRPU_16845
OG0001962	bflo_27208, bflo_17420	STRPU_17534
OG0001963	bflo_03061	STRPU_26701
OG0001964	bflo_21681, bflo_21674	STRPU_06679
OG0001965	bflo_23145	STRPU_01429, STRPU_01430, STRPU_08740
OG0001966	bflo_13716, bflo_26347, bflo_26346, bflo_26253	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658
OG0001967	bflo_25323	STRPU_18200
OG0001968	bflo_10774	STRPU_09871
OG0001968	bflo_16081	STRPU_20270
OG0001969	bflo_00277	STRPU_27401
OG0001970	bflo_15659	STRPU_20961
OG0001971	bflo_06955	STRPU_16337, STRPU_16368
OG0001972	bflo_24069	STRPU_11351
OG0001973	bflo_09379, bflo_09380	STRPU_20184, STRPU_20186, STRPU_03106, STRPU_03107, STRPU_20189
OG0001974	bflo_23457	STRPU_02192, STRPU_09228
OG0001975	bflo_06446	STRPU_21934, STRPU_21946, STRPU_01933, STRPU_22774
OG0001976	bflo_10220	STRPU_12566
OG0001985	bflo_20379	STRPU_14835
OG0001986	bflo_14597	STRPU_19144, STRPU_19142
OG0001987	bflo_20994	STRPU_15215, STRPU_15162
OG0001988	bflo_06652	STRPU_07708
OG0001989	bflo_08917	STRPU_02360, STRPU_12771
OG0001990	bflo_06410	STRPU_20217, STRPU_20218
OG0001990	bflo_06375	STRPU_07074
OG0001991	bflo_06525	STRPU_07953, STRPU_07962
OG0001992	bflo_11647	STRPU_21804
OG0001993	bflo_08762	STRPU_10430
OG0001994	bflo_19853	STRPU_14768, STRPU_02555
OG0001995	bflo_13547	STRPU_09156, STRPU_09131, STRPU_09132, STRPU_09135, STRPU_09137, STRPU_02104, STRPU_04708, STRPU_02108, STRPU_09138, STRPU_06571, STRPU_06528, STRPU_08519, STRPU_15000, STRPU_09252, STRPU_09254
OG0001996	bflo_17605	STRPU_21006
OG0001998	bflo_20085	STRPU_14372
OG0001999	bflo_23004	STRPU_00626, STRPU_08926
OG0001999	bflo_03052	STRPU_01637, STRPU_11973
OG0002000	bflo_26217	STRPU_18721, STRPU_18730
OG0002000	bflo_07336	STRPU_23109, STRPU_23095
OG0002001	bflo_00306	STRPU_22133
OG0002001	bflo_00287	STRPU_08080
OG0002002	bflo_18612	STRPU_19981, STRPU_01210, STRPU_13275
OG0002003	bflo_23282	STRPU_21851
OG0002004	bflo_19112	STRPU_24569
OG0002005	bflo_09388	STRPU_16754, STRPU_01729
OG0002006	bflo_19600	STRPU_20323, STRPU_14074, STRPU_00846
OG0002007	bflo_08081, bflo_26871	STRPU_04341, STRPU_04313
OG0002009	bflo_06073	STRPU_06125
OG0002010	bflo_23377	STRPU_08441
OG0002011	bflo_13963	STRPU_25413
OG0002012	bflo_20691	STRPU_15135, STRPU_15136, STRPU_02517
OG0002013	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614	STRPU_21921, STRPU_22925, STRPU_22926
OG0002014	bflo_10880	STRPU_22668
OG0002015	bflo_23014	STRPU_08637
OG0002016	bflo_26862, bflo_07636	STRPU_04756
OG0002017	bflo_24086	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369
OG0002018	bflo_15044	STRPU_04995
OG0002020	bflo_09732	STRPU_09473
OG0002021	bflo_12908, bflo_12909, bflo_12532	STRPU_02439, STRPU_13625, STRPU_02440, STRPU_13623, STRPU_13624, STRPU_13622, STRPU_25099
OG0002022	bflo_16068, bflo_16757, bflo_15873	STRPU_19382, STRPU_19384, STRPU_19381, STRPU_19383
OG0002023	bflo_18908	STRPU_21651, STRPU_21715
OG0002024	bflo_16686	STRPU_19639, STRPU_19678
OG0002025	bflo_23452	STRPU_09069, STRPU_02045
OG0002026	bflo_14327	STRPU_05265, STRPU_05250
OG0002027	bflo_21258	STRPU_06369
OG0002028	bflo_19599	STRPU_21795
OG0002029	bflo_17549	STRPU_03590, STRPU_03525
OG0002030	bflo_06088	STRPU_02910
OG0002031	bflo_00323	STRPU_00644, STRPU_23058
OG0002032	bflo_06420	STRPU_03804
OG0002033	bflo_00286	STRPU_16108, STRPU_16124, STRPU_16107
OG0002034	bflo_12863	STRPU_25889
OG0002035	bflo_26309	STRPU_18829
OG0002036	bflo_21587	STRPU_21770
OG0002037	bflo_00183	STRPU_01040, STRPU_23400
OG0002038	bflo_16038	STRPU_19945, STRPU_02581
OG0002041	bflo_16778, bflo_15537, bflo_15852, bflo_15853	STRPU_19528
OG0002042	bflo_07574, bflo_19730, bflo_07576, bflo_08137	STRPU_04785
OG0002043	bflo_06461	STRPU_07222
OG0002057	bflo_25207	STRPU_19229
OG0002059	bflo_15701	STRPU_19592
OG0002060	bflo_14027	STRPU_20989
OG0002061	bflo_10018	STRPU_09301
OG0002062	bflo_08319	STRPU_22454
OG0002063	bflo_03409	STRPU_11651
OG0002064	bflo_20424	STRPU_20818
OG0002064	bflo_10713	STRPU_21062
OG0002066	bflo_06745	STRPU_00589, STRPU_07555
OG0002067	bflo_23122	STRPU_08273
OG0002068	bflo_07817	STRPU_20506
OG0002069	bflo_01048	STRPU_24856
OG0002070	bflo_15708	STRPU_20394
OG0002071	bflo_20048	STRPU_15007
OG0002072	bflo_01076	STRPU_07606
OG0002073	bflo_05725	STRPU_09676
OG0002074	bflo_10251	STRPU_12818
OG0002075	bflo_05797	STRPU_00734, STRPU_20738
OG0002076	bflo_00828	STRPU_23547
OG0002077	bflo_18499	STRPU_13341
OG0002080	bflo_04014, bflo_04015	STRPU_12273
OG0002084	bflo_09360, bflo_09358, bflo_09359	STRPU_09835
OG0002086	bflo_05685	STRPU_04575, STRPU_26633
OG0002087	bflo_16653	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076
OG0002088	bflo_10100	STRPU_12689
OG0002090	bflo_23553	STRPU_08335
OG0002091	bflo_20388	STRPU_14476
OG0002093	bflo_09209	STRPU_12871
OG0002094	bflo_12213	STRPU_23249, STRPU_23832, STRPU_23869
OG0002095	bflo_14253	STRPU_01025, STRPU_23412, STRPU_05369
OG0002096	bflo_20516	STRPU_14803
OG0002097	bflo_21773	STRPU_06535, STRPU_06565
OG0002098	bflo_03340	STRPU_12020
OG0002099	bflo_19979	STRPU_21840
OG0002100	bflo_13948	STRPU_14760, STRPU_14813, STRPU_14494
OG0002101	bflo_25619	STRPU_19346
OG0002102	bflo_21300	STRPU_06586, STRPU_06513
OG0002103	bflo_22111, bflo_17829	STRPU_21394
OG0002105	bflo_09948	STRPU_12769, STRPU_02357
OG0002106	bflo_15862, bflo_22740, bflo_13807, bflo_22931, bflo_17019	STRPU_19950
OG0002107	bflo_10125	STRPU_10115, STRPU_10041
OG0002108	bflo_06308	STRPU_21693, STRPU_21758
OG0002123	bflo_04954	STRPU_07154
OG0002124	bflo_05475, bflo_08511, bflo_21121, bflo_07625, bflo_09667, bflo_08292	STRPU_12980
OG0002125	bflo_23929, bflo_20182	STRPU_23305
OG0002126	bflo_08489, bflo_09724	STRPU_01051, STRPU_24254, STRPU_24253, STRPU_01052
OG0002127	bflo_21887	STRPU_06389
OG0002128	bflo_21458	STRPU_06723, STRPU_06722
OG0002129	bflo_14321	STRPU_05442
OG0002130	bflo_24564	STRPU_17881
OG0002131	bflo_06125	STRPU_26857, STRPU_27387
OG0002132	bflo_19005, bflo_04898	STRPU_03581, STRPU_25583, STRPU_13663, STRPU_13661, STRPU_15921, STRPU_12332
OG0002133	bflo_19812, bflo_26903, bflo_03724, bflo_07355, bflo_27431, bflo_27144, bflo_07001, bflo_05151, bflo_08734	STRPU_00145
OG0002134	bflo_13736	STRPU_25434
OG0002135	bflo_17481	STRPU_16889
OG0002136	bflo_09213	STRPU_15656, STRPU_15673
OG0002137	bflo_24894	STRPU_18345, STRPU_18353, STRPU_18358
OG0002138	bflo_10523	STRPU_12939, STRPU_12957
OG0002139	bflo_16569	STRPU_21129
OG0002140	bflo_03866	STRPU_07066, STRPU_07071
OG0002141	bflo_14247	STRPU_05738
OG0002142	bflo_07803	STRPU_21904
OG0002143	bflo_03634	STRPU_26801
OG0002144	bflo_20180	STRPU_15216, STRPU_15163
OG0002145	bflo_10933	STRPU_23880, STRPU_01920, STRPU_22764
OG0002146	bflo_11049	STRPU_23230, STRPU_23218
OG0002147	bflo_24379	STRPU_11081
OG0002148	bflo_14196	STRPU_21577
OG0002149	bflo_00548	STRPU_23241
OG0002150	bflo_07992	STRPU_22562
OG0002151	bflo_22969	STRPU_08939
OG0002152	bflo_06723	STRPU_07904, STRPU_07930
OG0002155	bflo_24404	STRPU_11252, STRPU_11215
OG0002155	bflo_11650	STRPU_23836, STRPU_23874
OG0002156	bflo_15422	STRPU_05070, STRPU_05146
OG0002157	bflo_23147	STRPU_08588, STRPU_00303
OG0002158	bflo_05978	STRPU_07732
OG0002159	bflo_09177, bflo_10589, bflo_05019, bflo_05018	STRPU_04751, STRPU_04752, STRPU_12853, STRPU_12863
OG0002160	bflo_22999	STRPU_08290
OG0002161	bflo_18627	STRPU_13309
OG0002162	bflo_15966	STRPU_20069
OG0002163	bflo_03622, bflo_03377, bflo_03386, bflo_03422, bflo_03773	STRPU_11832
OG0002164	bflo_25463, bflo_05864	STRPU_19135
OG0002165	bflo_13721, bflo_13797, bflo_13728	STRPU_26072
OG0002166	bflo_20020	STRPU_14593
OG0002167	bflo_00206	STRPU_15754
OG0002168	bflo_01491	STRPU_24315
OG0002168	bflo_26230	STRPU_19155
OG0002169	bflo_10054	STRPU_10191
OG0002170	bflo_20964	STRPU_00895, STRPU_23022
OG0002170	bflo_23066	STRPU_15901
OG0002171	bflo_12782	STRPU_26259
OG0002172	bflo_26705, bflo_03089	STRPU_01335
OG0002173	bflo_13323	STRPU_14738
OG0002173	bflo_03271	STRPU_27218
OG0002174	bflo_22899	STRPU_08137
OG0002174	bflo_25806	STRPU_26655
OG0002177	bflo_08056	STRPU_21636
OG0002178	bflo_23750, bflo_17618	STRPU_08141
OG0002179	bflo_09950	STRPU_21296
OG0002180	bflo_05495	STRPU_07373, STRPU_07744
OG0002182	bflo_11055	STRPU_23612
OG0002183	bflo_03053	STRPU_12069, STRPU_01231
OG0002184	bflo_25708, bflo_27502	STRPU_18607, STRPU_18606, STRPU_18635
OG0002185	bflo_12889	STRPU_25310
OG0002186	bflo_02321	STRPU_24638
OG0002187	bflo_15673	STRPU_20018
OG0002188	bflo_24734	STRPU_23046
OG0002189	bflo_25738	STRPU_19345
OG0002190	bflo_07986	STRPU_03778
OG0002191	bflo_02429	STRPU_25105
OG0002192	bflo_23318	STRPU_02130, STRPU_09169, STRPU_02131
OG0002193	bflo_05285	STRPU_18710
OG0002194	bflo_15054, bflo_00344, bflo_00882, bflo_18964, bflo_18963, bflo_15051, bflo_26367	STRPU_20624, STRPU_20625
OG0002195	bflo_24545, bflo_04460	STRPU_16003
OG0002196	bflo_08068	STRPU_22146
OG0002201	bflo_13691	STRPU_25369
OG0002209	bflo_11017	STRPU_22444
OG0002210	bflo_19507, bflo_19529, bflo_19592, bflo_19526, bflo_16021, bflo_14932, bflo_15317, bflo_24102, bflo_09687, bflo_09490, bflo_08666	STRPU_15027, STRPU_15017, STRPU_15020, STRPU_25327, STRPU_13792
OG0002211	bflo_00987, bflo_09928	STRPU_14750
OG0002213	bflo_08585	STRPU_21333
OG0002215	bflo_13515	STRPU_11599, STRPU_01346, STRPU_11604, STRPU_11603, STRPU_01343, STRPU_21306, STRPU_27216, STRPU_27215
OG0002216	bflo_18862	STRPU_22652
OG0002217	bflo_16001	STRPU_19421
OG0002218	bflo_05105	STRPU_27333
OG0002219	bflo_05977, bflo_05666	STRPU_24548
OG0002220	bflo_11380	STRPU_22315, STRPU_22334
OG0002221	bflo_24458	STRPU_11361
OG0002222	bflo_24361	STRPU_11454
OG0002223	bflo_22378, bflo_03567	STRPU_23310, STRPU_22283
OG0002224	bflo_07288	STRPU_04620
OG0002225	bflo_09171	STRPU_20789
OG0002226	bflo_25646	STRPU_18952, STRPU_00675
OG0002227	bflo_08980	STRPU_09398, STRPU_01560
OG0002228	bflo_13849, bflo_23702	STRPU_08800
OG0002229	bflo_20886	STRPU_15198, STRPU_15255
OG0002231	bflo_22316	STRPU_05981
OG0002233	bflo_14649, bflo_11361, bflo_14273, bflo_14272, bflo_03863	STRPU_07753, STRPU_07589, STRPU_07766, STRPU_07763
OG0002234	bflo_07718, bflo_23277	STRPU_08612, STRPU_08617
OG0002235	bflo_10558, bflo_13241	STRPU_09805
OG0002236	bflo_00985, bflo_26611	STRPU_24823, STRPU_24821
OG0002238	bflo_18392, bflo_15938	STRPU_16987
OG0002238	bflo_06765	STRPU_26984
OG0002239	bflo_06586	STRPU_27056
OG0002240	bflo_24002	STRPU_10910
OG0002241	bflo_20706	STRPU_15218, STRPU_15166
OG0002243	bflo_08149	STRPU_04202, STRPU_04242
OG0002244	bflo_15224	STRPU_04996
OG0002245	bflo_01128	STRPU_24404
OG0002246	bflo_05448	STRPU_27096, STRPU_27097, STRPU_27086
OG0002248	bflo_07117	STRPU_04364
OG0002251	bflo_09054	STRPU_09471
OG0002252	bflo_22997	STRPU_08300
OG0002253	bflo_10171	STRPU_20603
OG0002255	bflo_12727	STRPU_00240, STRPU_25979
OG0002258	bflo_20237	STRPU_14466, STRPU_14465
OG0002259	bflo_20110	STRPU_02533, STRPU_15151
OG0002260	bflo_19694	STRPU_21065, STRPU_21064
OG0002261	bflo_23458	STRPU_08447, STRPU_08414
OG0002262	bflo_19389	STRPU_13698, STRPU_02378
OG0002263	bflo_21631	STRPU_06874
OG0002264	bflo_17703	STRPU_17295
