Orthogroup	BRAFL	APOSC_ok
OG0001881	bflo_09091	APOSC_14037
OG0001882	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087	APOSC_05527, APOSC_20571
OG0001883	bflo_23357	APOSC_24533
OG0001884	bflo_13086	APOSC_19753
OG0001885	bflo_16536, bflo_08500	APOSC_28571, APOSC_25133, APOSC_18367, APOSC_11263, APOSC_02554
OG0001886	bflo_15916	APOSC_24954
OG0001887	bflo_14999	APOSC_12244
OG0001888	bflo_25627	APOSC_16509, APOSC_16510
OG0001889	bflo_22676	APOSC_07984, APOSC_23028
OG0001890	bflo_09921	APOSC_08626
OG0001891	bflo_02804, bflo_05314, bflo_02693	APOSC_12305, APOSC_16557, APOSC_25401, APOSC_10782, APOSC_08119, APOSC_08118, APOSC_14412
OG0001891	bflo_03985, bflo_04432, bflo_05184	APOSC_28620, APOSC_15443
OG0001892	bflo_17823	APOSC_04212
OG0001893	bflo_15985	APOSC_28513, APOSC_28512
OG0001894	bflo_09288	APOSC_00243, APOSC_00244
OG0001895	bflo_13160	APOSC_15357
OG0001896	bflo_15756	APOSC_29153, APOSC_29152, APOSC_29154
OG0001897	bflo_05573	APOSC_27280, APOSC_27281, APOSC_27279
OG0001898	bflo_13244	APOSC_22780
OG0001899	bflo_07751	APOSC_20089
OG0001900	bflo_11006	APOSC_09065, APOSC_09064, APOSC_09066
OG0001901	bflo_14875	APOSC_00351
OG0001903	bflo_18870	APOSC_14862
OG0001913	bflo_09229	APOSC_27752, APOSC_27753, APOSC_27754
OG0001914	bflo_16307	APOSC_20774
OG0001914	bflo_23119	APOSC_13874
OG0001915	bflo_17895	APOSC_20247, APOSC_07947
OG0001916	bflo_10960, bflo_10963	APOSC_23888
OG0001916	bflo_10951	APOSC_24601
OG0001917	bflo_25567	APOSC_15433
OG0001918	bflo_18624	APOSC_27914
OG0001918	bflo_21566	APOSC_18647
OG0001919	bflo_08312	APOSC_00551
OG0001919	bflo_07415	APOSC_05472
OG0001922	bflo_13532	APOSC_20906
OG0001922	bflo_21256	APOSC_14114
OG0001922	bflo_02333	APOSC_17562
OG0001923	bflo_25894	APOSC_09651
OG0001924	bflo_17181, bflo_22369, bflo_09622, bflo_24311, bflo_21543, bflo_00498, bflo_26015, bflo_07961, bflo_04263, bflo_15315	APOSC_17499, APOSC_26510, APOSC_12620, APOSC_11607
OG0001925	bflo_26468	APOSC_14990
OG0001926	bflo_26209	APOSC_03347
OG0001927	bflo_10105	APOSC_05723, APOSC_05724
OG0001928	bflo_01203	APOSC_05354
OG0001929	bflo_25055	APOSC_19982
OG0001929	bflo_04107	APOSC_14775
OG0001930	bflo_05664	APOSC_03335
OG0001931	bflo_03766	APOSC_26375
OG0001932	bflo_21308	APOSC_17044, APOSC_21184
OG0001933	bflo_12762	APOSC_06683
OG0001934	bflo_23095	APOSC_08263
OG0001935	bflo_01494	APOSC_26841
OG0001935	bflo_22557	APOSC_11624
OG0001936	bflo_07929	APOSC_02394
OG0001936	bflo_07010	APOSC_17166
OG0001937	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481	APOSC_00483
OG0001938	bflo_09795	APOSC_25351, APOSC_25350
OG0001940	bflo_20907	APOSC_14288, APOSC_14537, APOSC_10863, APOSC_14287
OG0001941	bflo_02167	APOSC_09255
OG0001942	bflo_14137	APOSC_19419, APOSC_19418, APOSC_19420
OG0001943	bflo_10186	APOSC_02483
OG0001944	bflo_23198	APOSC_27600, APOSC_27602, APOSC_27601, APOSC_02088
OG0001945	bflo_18022	APOSC_02753
OG0001946	bflo_08444	APOSC_00484
OG0001947	bflo_11420	APOSC_08756, APOSC_08755
OG0001948	bflo_11056	APOSC_15727, APOSC_25491
OG0001949	bflo_26707, bflo_03251	APOSC_01974, APOSC_01975
OG0001950	bflo_08380, bflo_26335	APOSC_01274
OG0001951	bflo_00274	APOSC_14703
OG0001952	bflo_06372	APOSC_03402
OG0001952	bflo_17534	APOSC_22985
OG0001953	bflo_22677	APOSC_21413
OG0001954	bflo_21007, bflo_07549	APOSC_21203, APOSC_09166, APOSC_22646, APOSC_28546, APOSC_13097
OG0001955	bflo_06165	APOSC_27322, APOSC_04025, APOSC_01822, APOSC_26595
OG0001956	bflo_06948	APOSC_19003
OG0001957	bflo_03877	APOSC_20113
OG0001958	bflo_01458	APOSC_19898
OG0001960	bflo_24060	APOSC_28220, APOSC_18062
OG0001961	bflo_02004	APOSC_07087, APOSC_07086
OG0001962	bflo_27208, bflo_17420	APOSC_22007, APOSC_22008, APOSC_22006, APOSC_22009
OG0001963	bflo_03061	APOSC_19972
OG0001964	bflo_21681, bflo_21674	APOSC_19437
OG0001965	bflo_23145	APOSC_21927
OG0001966	bflo_13716, bflo_26347, bflo_26346, bflo_26253	APOSC_00471, APOSC_23471
OG0001967	bflo_25323	APOSC_03230
OG0001968	bflo_10774	APOSC_15282
OG0001968	bflo_16081	APOSC_28315
OG0001969	bflo_00277	APOSC_03017, APOSC_04453
OG0001970	bflo_15659	APOSC_22207, APOSC_07414
OG0001971	bflo_06955	APOSC_11314, APOSC_11315
OG0001972	bflo_24069	APOSC_24260, APOSC_24259, APOSC_24261, APOSC_24262
OG0001973	bflo_09379, bflo_09380	APOSC_09498, APOSC_28532, APOSC_09497
OG0001974	bflo_23457	APOSC_06743, APOSC_06742, APOSC_06745
OG0001975	bflo_06446	APOSC_16242
OG0001976	bflo_10220	APOSC_06213, APOSC_06212
OG0001977	bflo_12610	APOSC_22606, APOSC_19291, APOSC_10068, APOSC_28406
OG0001985	bflo_20379	APOSC_05664
OG0001987	bflo_20994	APOSC_11764
OG0001988	bflo_06652	APOSC_25583, APOSC_25582
OG0001989	bflo_08917	APOSC_18146, APOSC_17367
OG0001990	bflo_06410	APOSC_12071
OG0001990	bflo_06375	APOSC_01326, APOSC_24969, APOSC_02296
OG0001991	bflo_06525	APOSC_01955
OG0001992	bflo_11647	APOSC_16707
OG0001993	bflo_08762	APOSC_17479
OG0001994	bflo_19853	APOSC_27175, APOSC_00668, APOSC_00667
OG0001995	bflo_13547	APOSC_09321, APOSC_10121
OG0001996	bflo_17605	APOSC_24233, APOSC_13678
OG0001998	bflo_20085	APOSC_15820
OG0001999	bflo_23004	APOSC_11828
OG0001999	bflo_03052	APOSC_24940
OG0002000	bflo_26217	APOSC_03132
OG0002000	bflo_07336	APOSC_22658
OG0002001	bflo_00306	APOSC_06835
OG0002001	bflo_00287	APOSC_29087
OG0002002	bflo_18612	APOSC_04345, APOSC_07713, APOSC_03877
OG0002003	bflo_23282	APOSC_24514, APOSC_24513, APOSC_11225, APOSC_24019
OG0002004	bflo_05932	APOSC_17319
OG0002004	bflo_19112	APOSC_10529
OG0002005	bflo_09388	APOSC_01986
OG0002006	bflo_19600	APOSC_27992, APOSC_20625
OG0002007	bflo_08081, bflo_26871	APOSC_21093
OG0002009	bflo_06073	APOSC_02037, APOSC_02036
OG0002010	bflo_23377	APOSC_14891
OG0002011	bflo_13963	APOSC_29016, APOSC_14058
OG0002012	bflo_20691	APOSC_20831, APOSC_27006, APOSC_13623
OG0002013	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614	APOSC_00249
OG0002014	bflo_10880	APOSC_11193
OG0002015	bflo_23014	APOSC_09531, APOSC_10941, APOSC_24268, APOSC_23791, APOSC_17290
OG0002016	bflo_26862, bflo_07636	APOSC_06819, APOSC_06816, APOSC_06818, APOSC_06817
OG0002017	bflo_24086	APOSC_13008, APOSC_13007
OG0002018	bflo_15044	APOSC_08429
OG0002020	bflo_09732	APOSC_19698, APOSC_19699
OG0002021	bflo_12908, bflo_12909, bflo_12532	APOSC_21977, APOSC_21379, APOSC_20027
OG0002022	bflo_16068, bflo_16757, bflo_15873	APOSC_19614, APOSC_06520
OG0002023	bflo_18908	APOSC_28036
OG0002024	bflo_16686	APOSC_11891
OG0002026	bflo_14327	APOSC_15641
OG0002027	bflo_21258	APOSC_06267
OG0002028	bflo_19599	APOSC_01287
OG0002029	bflo_17549	APOSC_06710, APOSC_06711
OG0002030	bflo_06088	APOSC_21946
OG0002031	bflo_00323	APOSC_24523
OG0002032	bflo_06420	APOSC_00301
OG0002033	bflo_00286	APOSC_25007, APOSC_25006, APOSC_25005, APOSC_06170
OG0002034	bflo_12863	APOSC_03606, APOSC_03605
OG0002035	bflo_26309	APOSC_26954
OG0002036	bflo_21587	APOSC_24328
OG0002037	bflo_00183	APOSC_17803
OG0002038	bflo_16038	APOSC_11154
OG0002039	bflo_07340	APOSC_12963, APOSC_12962
OG0002042	bflo_07574, bflo_19730, bflo_07576, bflo_08137	APOSC_25585, APOSC_23059, APOSC_23060
OG0002043	bflo_06461	APOSC_16723, APOSC_16722
OG0002044	bflo_18388, bflo_18389, bflo_17735, bflo_16685	APOSC_21213, APOSC_21215, APOSC_21214
OG0002057	bflo_25207	APOSC_04400
OG0002059	bflo_15701	APOSC_11900
OG0002060	bflo_14027	APOSC_01592
OG0002061	bflo_10018	APOSC_19481
OG0002062	bflo_08319	APOSC_08611, APOSC_08610
OG0002063	bflo_03409	APOSC_06813
OG0002064	bflo_20424	APOSC_19256
OG0002064	bflo_10713	APOSC_28531
OG0002065	bflo_12280	APOSC_23305
OG0002065	bflo_13918	APOSC_23219
OG0002066	bflo_06745	APOSC_24370
OG0002067	bflo_23122	APOSC_27713
OG0002068	bflo_07817	APOSC_06295
OG0002069	bflo_01048	APOSC_01667
OG0002070	bflo_15708	APOSC_15208, APOSC_15209
OG0002071	bflo_20048	APOSC_24092
OG0002072	bflo_01076, bflo_23074	APOSC_14245
OG0002073	bflo_05725	APOSC_01747
OG0002074	bflo_10251	APOSC_19138
OG0002075	bflo_05797	APOSC_25927
OG0002076	bflo_00828	APOSC_18963, APOSC_18964
OG0002077	bflo_18499	APOSC_09477
OG0002080	bflo_04015	APOSC_01291
OG0002081	bflo_15470	APOSC_27177, APOSC_27178
OG0002084	bflo_09360, bflo_09358, bflo_09359	APOSC_14942, APOSC_01681
OG0002086	bflo_05685	APOSC_24869
OG0002087	bflo_16653	APOSC_01971, APOSC_01970, APOSC_22480
OG0002088	bflo_10100	APOSC_25813
OG0002088	bflo_09469	APOSC_03720, APOSC_03719, APOSC_25812, APOSC_18818
OG0002090	bflo_23553	APOSC_06255
OG0002091	bflo_20388	APOSC_10959
OG0002092	bflo_02740	APOSC_09592
OG0002092	bflo_06447, bflo_23402	APOSC_14103, APOSC_02387, APOSC_23017
OG0002093	bflo_09224, bflo_09209	APOSC_18156
OG0002094	bflo_12213	APOSC_18728
OG0002095	bflo_14253	APOSC_22232, APOSC_00040
OG0002096	bflo_20516	APOSC_26071
OG0002097	bflo_21773	APOSC_25092
OG0002098	bflo_03340	APOSC_21155
OG0002100	bflo_13948	APOSC_06506
OG0002101	bflo_25619	APOSC_15179
OG0002102	bflo_21300	APOSC_23663, APOSC_16506
OG0002103	bflo_22111, bflo_17829	APOSC_03682
OG0002107	bflo_10125	APOSC_01103
OG0002108	bflo_06308	APOSC_26646
OG0002123	bflo_04954	APOSC_05309
OG0002124	bflo_05475, bflo_08511, bflo_21121, bflo_07625, bflo_09667, bflo_08292	APOSC_05097
OG0002125	bflo_23929	APOSC_25900
OG0002126	bflo_08489, bflo_09724	APOSC_28623, APOSC_28624, APOSC_18000
OG0002127	bflo_21887	APOSC_15300
OG0002128	bflo_21458	APOSC_17291
OG0002129	bflo_14321	APOSC_07872
OG0002130	bflo_24564	APOSC_04043, APOSC_04044
OG0002131	bflo_06125	APOSC_27598, APOSC_06286
OG0002133	bflo_19812, bflo_26903, bflo_03724, bflo_07355, bflo_27431, bflo_27144, bflo_07001, bflo_05151, bflo_08734	APOSC_17673, APOSC_12883, APOSC_11144, APOSC_22212, APOSC_09231
OG0002134	bflo_13736	APOSC_16778
OG0002135	bflo_17481	APOSC_12432
OG0002136	bflo_09213	APOSC_15345, APOSC_15344, APOSC_15346
OG0002137	bflo_24894	APOSC_13036
OG0002138	bflo_10523	APOSC_19073
OG0002139	bflo_16569	APOSC_16450
OG0002140	bflo_03866	APOSC_28534
OG0002141	bflo_14247	APOSC_00470
OG0002142	bflo_07803	APOSC_23696
OG0002144	bflo_20180	APOSC_04500
OG0002145	bflo_10933	APOSC_21735
OG0002146	bflo_11049	APOSC_03650, APOSC_03649
OG0002147	bflo_24379	APOSC_27971
OG0002148	bflo_14196	APOSC_21542
OG0002149	bflo_00548	APOSC_24811, APOSC_24810
OG0002150	bflo_07992	APOSC_13902
OG0002151	bflo_22969	APOSC_25685
OG0002152	bflo_06723	APOSC_19987
OG0002155	bflo_24404	APOSC_07285
OG0002155	bflo_11650	APOSC_14112
OG0002156	bflo_15422	APOSC_16118
OG0002157	bflo_23147	APOSC_01994
OG0002158	bflo_05978	APOSC_06903
OG0002159	bflo_09177, bflo_10589, bflo_05019, bflo_05018	APOSC_06194
OG0002160	bflo_22999	APOSC_19331, APOSC_11192, APOSC_02113, APOSC_08854, APOSC_02505, APOSC_23874, APOSC_04273, APOSC_11575, APOSC_20222, APOSC_11922, APOSC_22980
OG0002161	bflo_18627	APOSC_27396
OG0002162	bflo_15966	APOSC_22059, APOSC_08308
OG0002163	bflo_03622, bflo_03377, bflo_03386, bflo_03422, bflo_03773	APOSC_07495
OG0002164	bflo_25463, bflo_05864	APOSC_27086, APOSC_27085
OG0002165	bflo_13728	APOSC_01903
OG0002166	bflo_20020	APOSC_08644
OG0002167	bflo_00206	APOSC_07107, APOSC_07106
OG0002168	bflo_01491	APOSC_02871
OG0002168	bflo_26230	APOSC_28824
OG0002169	bflo_10054	APOSC_17032
OG0002170	bflo_20964	APOSC_09368
OG0002170	bflo_23066	APOSC_05594
OG0002171	bflo_12782	APOSC_14472, APOSC_14471
OG0002172	bflo_26705, bflo_03089	APOSC_08436, APOSC_08433, APOSC_08435
OG0002173	bflo_03271	APOSC_25807
OG0002174	bflo_22899	APOSC_09938, APOSC_09937
OG0002174	bflo_25806	APOSC_14616, APOSC_14615
OG0002177	bflo_08056	APOSC_05272
OG0002178	bflo_23750, bflo_17618	APOSC_02021
OG0002179	bflo_09950	APOSC_05035
OG0002180	bflo_05495	APOSC_03541, APOSC_00376
OG0002182	bflo_11055	APOSC_20616
OG0002183	bflo_03053	APOSC_07845
OG0002184	bflo_25708, bflo_27502	APOSC_13034
OG0002185	bflo_12889	APOSC_21767, APOSC_21768, APOSC_21766
OG0002186	bflo_02321	APOSC_14540, APOSC_14539
OG0002187	bflo_15673	APOSC_18273
OG0002188	bflo_24734	APOSC_27110
OG0002189	bflo_25738	APOSC_22959, APOSC_22958
OG0002190	bflo_07986	APOSC_21143, APOSC_21142
OG0002191	bflo_02429	APOSC_07844
OG0002192	bflo_23318	APOSC_27419
OG0002193	bflo_05285	APOSC_01754, APOSC_01753
OG0002194	bflo_15054, bflo_00344, bflo_00882, bflo_18964, bflo_18963, bflo_15051, bflo_26367	APOSC_05610, APOSC_02737
OG0002195	bflo_24545, bflo_04460	APOSC_01967
OG0002196	bflo_08068	APOSC_26286
OG0002201	bflo_13691	APOSC_27145
OG0002209	bflo_11017	APOSC_03582, APOSC_03581
OG0002210	bflo_19507, bflo_19529, bflo_19592, bflo_19526, bflo_16021, bflo_14932, bflo_15317, bflo_24102, bflo_09687, bflo_09490, bflo_08666	APOSC_12855
OG0002211	bflo_00987	APOSC_13807
OG0002213	bflo_08585	APOSC_26472
OG0002215	bflo_13515	APOSC_23484, APOSC_15098
OG0002216	bflo_18862	APOSC_00875, APOSC_17041
OG0002217	bflo_16001	APOSC_23307
OG0002218	bflo_05105	APOSC_17137
OG0002219	bflo_05977, bflo_05666	APOSC_06268
OG0002220	bflo_11380	APOSC_00890
OG0002221	bflo_24458	APOSC_23943, APOSC_12076
OG0002222	bflo_24361	APOSC_00538
OG0002223	bflo_22378, bflo_03567	APOSC_20033
OG0002224	bflo_07288	APOSC_18776, APOSC_18777
OG0002225	bflo_09171	APOSC_22427
OG0002226	bflo_25646	APOSC_01552
OG0002227	bflo_08980	APOSC_12739, APOSC_12738
OG0002228	bflo_13849, bflo_23702	APOSC_24187
OG0002229	bflo_20886	APOSC_03333
OG0002231	bflo_22316	APOSC_00987
OG0002233	bflo_14649, bflo_11361, bflo_14273, bflo_14272, bflo_03863	APOSC_06864
OG0002234	bflo_07718, bflo_23277	APOSC_00394
OG0002235	bflo_10558, bflo_13241	APOSC_04880
OG0002236	bflo_00985, bflo_26611	APOSC_15629
OG0002238	bflo_18392, bflo_15938	APOSC_25372
OG0002238	bflo_06765	APOSC_01414
OG0002239	bflo_06586	APOSC_02757
OG0002240	bflo_24002	APOSC_27129
OG0002241	bflo_20706	APOSC_00224
OG0002243	bflo_08149	APOSC_01692
OG0002244	bflo_15224	APOSC_24276
OG0002245	bflo_01128	APOSC_09240, APOSC_27925, APOSC_27926, APOSC_06096, APOSC_07429, APOSC_07427, APOSC_07428, APOSC_07426
OG0002246	bflo_05448	APOSC_07557
OG0002248	bflo_07117	APOSC_00364
OG0002251	bflo_09054	APOSC_10270
OG0002252	bflo_22997	APOSC_01721
OG0002253	bflo_10171	APOSC_18590
OG0002255	bflo_12727	APOSC_21535
OG0002256	bflo_10449	APOSC_27980
OG0002258	bflo_20237	APOSC_22619, APOSC_22618
OG0002259	bflo_20110	APOSC_23961
OG0002260	bflo_19694	APOSC_18552
OG0002261	bflo_23458	APOSC_09973, APOSC_01375
OG0002262	bflo_19389	APOSC_02426, APOSC_02427, APOSC_02425
OG0002263	bflo_21631	APOSC_12473
OG0002264	bflo_17703	APOSC_17999, APOSC_29160, APOSC_20572
OG0002265	bflo_01211	APOSC_27179, APOSC_22907, APOSC_22905, APOSC_22906
OG0002266	bflo_23114	APOSC_29040, APOSC_29039
OG0002267	bflo_15780	APOSC_01495
OG0002268	bflo_19386	APOSC_28228
OG0002270	bflo_11641	APOSC_06729
OG0002271	bflo_14933	APOSC_00343
OG0002272	bflo_03132, bflo_06911	APOSC_09837
OG0002274	bflo_20803	APOSC_01524
OG0002275	bflo_02038	APOSC_20076
OG0002276	bflo_00224, bflo_26483, bflo_00626	APOSC_15244, APOSC_15243
OG0002277	bflo_11037	APOSC_00018
OG0002278	bflo_08399	APOSC_12670
OG0002279	bflo_22353	APOSC_19817
OG0002280	bflo_17412	APOSC_20221
OG0002281	bflo_09442	APOSC_28151
OG0002282	bflo_15825	APOSC_27761, APOSC_13750, APOSC_13749
OG0002283	bflo_07055	APOSC_10664, APOSC_10665
OG0002284	bflo_12122	APOSC_15122, APOSC_00182
OG0002285	bflo_09908	APOSC_01160
OG0002286	bflo_23617	APOSC_19081
OG0002288	bflo_07962	APOSC_11294, APOSC_11293
OG0002289	bflo_07698, bflo_21267	APOSC_15507
OG0002291	bflo_25807	APOSC_26382, APOSC_26383
OG0002292	bflo_09968	APOSC_04092
OG0002293	bflo_04454	APOSC_29009
OG0002294	bflo_25668	APOSC_19080
OG0002295	bflo_06117	APOSC_04796
OG0002296	bflo_26931, bflo_09788	APOSC_08372, APOSC_08371, APOSC_08373
OG0002311	bflo_25501	APOSC_18199
OG0002312	bflo_10393	APOSC_23301
OG0002314	bflo_14181	APOSC_16870
OG0002315	bflo_25354	APOSC_13526, APOSC_06999, APOSC_06998, APOSC_13527, APOSC_13528, APOSC_13529
OG0002316	bflo_27221, bflo_17667, bflo_20730	APOSC_08356
OG0002317	bflo_03550	APOSC_06076
OG0002318	bflo_15753, bflo_04573, bflo_07141	APOSC_17713
OG0002319	bflo_21275	APOSC_16802
OG0002320	bflo_06974	APOSC_20916
OG0002321	bflo_09188	APOSC_10913
OG0002322	bflo_22947	APOSC_22319
OG0002324	bflo_19395	APOSC_16211
OG0002325	bflo_11703	APOSC_12892
OG0002327	bflo_11578	APOSC_18373
OG0002328	bflo_25622	APOSC_16410
OG0002329	bflo_12689	APOSC_08303
OG0002330	bflo_06994, bflo_21027, bflo_09828	APOSC_28633
OG0002331	bflo_13938	APOSC_25291
OG0002332	bflo_26840, bflo_06982	APOSC_12740
OG0002333	bflo_07164	APOSC_08252, APOSC_08253
OG0002334	bflo_00109	APOSC_17341, APOSC_17342
OG0002336	bflo_22402, bflo_21752	APOSC_16748
OG0002337	bflo_19851	APOSC_17012
OG0002339	bflo_19830	APOSC_26083
OG0002340	bflo_12722	APOSC_21511
OG0002341	bflo_14641	APOSC_11019
OG0002342	bflo_01588	APOSC_18375
OG0002343	bflo_03003	APOSC_16280
OG0002344	bflo_05342	APOSC_25480
OG0002346	bflo_03740	APOSC_07336
OG0002347	bflo_08799	APOSC_08898, APOSC_08899
OG0002347	bflo_21368, bflo_21290	APOSC_18304
OG0002348	bflo_14911	APOSC_18750
OG0002349	bflo_12631	APOSC_04186
OG0002349	bflo_22988	APOSC_05856
OG0002350	bflo_15844	APOSC_15745
OG0002351	bflo_06639, bflo_05571	APOSC_09688, APOSC_21340
OG0002352	bflo_12709	APOSC_04222, APOSC_01632
OG0002354	bflo_13214	APOSC_05752
OG0002354	bflo_13170	APOSC_04612
OG0002355	bflo_14385	APOSC_10159
OG0002357	bflo_08632	APOSC_15358
OG0002358	bflo_10333	APOSC_25738
OG0002360	bflo_02497	APOSC_08310
OG0002361	bflo_23630, bflo_04272, bflo_17174	APOSC_15741
OG0002362	bflo_03211	APOSC_06944
OG0002363	bflo_23777	APOSC_19269
OG0002364	bflo_12527, bflo_13359, bflo_13507, bflo_13815, bflo_05491, bflo_13395	APOSC_05036, APOSC_21021, APOSC_06962
OG0002366	bflo_12505	APOSC_12941
OG0002367	bflo_25184	APOSC_15926
OG0002367	bflo_06197	APOSC_21224
OG0002368	bflo_07364	APOSC_13583
OG0002369	bflo_17338	APOSC_26993, APOSC_26992
OG0002370	bflo_23279	APOSC_04969
OG0002371	bflo_22133, bflo_22130, bflo_04827, bflo_04271, bflo_00029	APOSC_10262
OG0002372	bflo_20060	APOSC_10426
OG0002374	bflo_12674	APOSC_11797
OG0002375	bflo_06120, bflo_03734, bflo_21167	APOSC_01864, APOSC_19578
OG0002376	bflo_15696	APOSC_26441
OG0002378	bflo_10463	APOSC_12823
OG0002379	bflo_22498	APOSC_02551
OG0002380	bflo_07584	APOSC_17167
OG0002395	bflo_25550	APOSC_06010, APOSC_06009
OG0002396	bflo_15291	APOSC_16713
OG0002397	bflo_17486	APOSC_05254
OG0002398	bflo_14682	APOSC_09178
OG0002400	bflo_11518	APOSC_16077
OG0002401	bflo_14859	APOSC_03670
OG0002403	bflo_22153	APOSC_02567
OG0002404	bflo_25216	APOSC_07290
OG0002405	bflo_14103	APOSC_03556
OG0002406	bflo_24870	APOSC_03559, APOSC_03558
OG0002407	bflo_06998	APOSC_09967, APOSC_09969
OG0002408	bflo_13189	APOSC_24634
OG0002409	bflo_11396	APOSC_27400
OG0002410	bflo_05594	APOSC_22198
OG0002411	bflo_08287	APOSC_04009
OG0002412	bflo_21931, bflo_17586	APOSC_01507
OG0002413	bflo_25614	APOSC_23972
OG0002413	bflo_00931	APOSC_01682
OG0002414	bflo_01680	APOSC_17956, APOSC_17957
OG0002415	bflo_07511	APOSC_02142, APOSC_02143, APOSC_16711
OG0002419	bflo_13212	APOSC_11227
OG0002419	bflo_01335, bflo_15730, bflo_23511	APOSC_15337
OG0002420	bflo_10616	APOSC_28049
OG0002421	bflo_06231	APOSC_00076
OG0002421	bflo_12659	APOSC_18272
OG0002422	bflo_17604	APOSC_11565, APOSC_06825, APOSC_24123, APOSC_24124
OG0002423	bflo_04147	APOSC_03824
OG0002424	bflo_09230	APOSC_19985, APOSC_19984
OG0002426	bflo_22946	APOSC_03921
OG0002427	bflo_10456	APOSC_27186
OG0002428	bflo_00700	APOSC_20584
OG0002429	bflo_13260	APOSC_28085, APOSC_18106
OG0002433	bflo_23332	APOSC_26929
OG0002434	bflo_19349	APOSC_20903
OG0002435	bflo_25999	APOSC_28585
OG0002436	bflo_20619	APOSC_18153
OG0002437	bflo_16671	APOSC_11323
OG0002438	bflo_18794	APOSC_05933, APOSC_05932
OG0002439	bflo_04094	APOSC_15469
OG0002440	bflo_21928	APOSC_11894, APOSC_11895
OG0002440	bflo_09595, bflo_09594	APOSC_11092
OG0002441	bflo_18128	APOSC_21966
OG0002444	bflo_12548	APOSC_18763
OG0002444	bflo_09696	APOSC_13382
OG0002445	bflo_18122	APOSC_17296
OG0002446	bflo_23291	APOSC_18266
OG0002447	bflo_14524	APOSC_21796, APOSC_20336, APOSC_13567
OG0002448	bflo_07090	APOSC_23526, APOSC_18984
OG0002449	bflo_15594	APOSC_14992
OG0002450	bflo_03594	APOSC_13991
OG0002451	bflo_11446	APOSC_28576
OG0002452	bflo_00746	APOSC_19241
OG0002453	bflo_12392	APOSC_12294
OG0002454	bflo_20017	APOSC_06933
OG0002456	bflo_18853	APOSC_17794
OG0002459	bflo_15121	APOSC_27136, APOSC_23237
OG0002461	bflo_15469	APOSC_13889
OG0002476	bflo_16460	APOSC_08544
OG0002476	bflo_12860	APOSC_06061
OG0002477	bflo_10778	APOSC_07575
OG0002478	bflo_09371	APOSC_00900, APOSC_00901
OG0002479	bflo_20166	APOSC_07785
OG0002480	bflo_17881, bflo_17977, bflo_27229, bflo_02269	APOSC_07211
OG0002481	bflo_00653	APOSC_27065
OG0002482	bflo_20508	APOSC_26131
OG0002484	bflo_08394	APOSC_06260
OG0002487	bflo_18585	APOSC_22119
OG0002488	bflo_03358, bflo_05235	APOSC_28145, APOSC_05705
OG0002489	bflo_09137	APOSC_18456, APOSC_18458, APOSC_21175
OG0002490	bflo_12104	APOSC_27091
OG0002492	bflo_21795	APOSC_26144, APOSC_26143
OG0002493	bflo_16729	APOSC_29120
OG0002494	bflo_13228	APOSC_27422
OG0002495	bflo_02452	APOSC_23227
OG0002496	bflo_09729	APOSC_13981, APOSC_13980
OG0002497	bflo_07342	APOSC_12496
OG0002499	bflo_25023, bflo_25020	APOSC_05018
OG0002500	bflo_20308	APOSC_26581, APOSC_26845
OG0002500	bflo_03076, bflo_03356, bflo_03357	APOSC_03483
OG0002501	bflo_20143	APOSC_16481
OG0002502	bflo_25062	APOSC_05426, APOSC_24375, APOSC_12566
OG0002503	bflo_14806	APOSC_27241, APOSC_27239, APOSC_27240
OG0002504	bflo_20578	APOSC_09624
OG0002505	bflo_19740	APOSC_20422
OG0002506	bflo_15908, bflo_05827, bflo_06746	APOSC_09722, APOSC_09723
OG0002507	bflo_25600	APOSC_05361, APOSC_05360
OG0002508	bflo_20959	APOSC_05345
OG0002509	bflo_13462	APOSC_14957
OG0002510	bflo_21793	APOSC_08174, APOSC_22448
OG0002511	bflo_25280	APOSC_28580, APOSC_28581
OG0002512	bflo_14728	APOSC_14605
OG0002514	bflo_03471	APOSC_12096
OG0002515	bflo_03623	APOSC_01468
OG0002515	bflo_10395	APOSC_09659
OG0002516	bflo_09647	APOSC_18582
OG0002517	bflo_00396	APOSC_16660
OG0002518	bflo_24581	APOSC_11783
OG0002519	bflo_15025	APOSC_13975
OG0002520	bflo_07063	APOSC_05221
OG0002521	bflo_02383, bflo_02440, bflo_02799, bflo_02384, bflo_02798	APOSC_03523, APOSC_01750, APOSC_26090
OG0002523	bflo_03694	APOSC_20366
OG0002524	bflo_03870	APOSC_24058
