Orthogroup	BRAFL	AMPFI_ok
OG0001178	bflo_25556	AMPFI_18821
OG0001178	bflo_22453	AMPFI_01492
OG0001179	bflo_13368, bflo_13513	AMPFI_25942, AMPFI_06700
OG0001181	bflo_18914	AMPFI_10170
OG0001182	bflo_03435	AMPFI_23673
OG0001183	bflo_19634	AMPFI_19212, AMPFI_17630, AMPFI_15693, AMPFI_23752
OG0001184	bflo_15772	AMPFI_20865
OG0001184	bflo_09793	AMPFI_08874
OG0001185	bflo_06562	AMPFI_07596
OG0001186	bflo_12657	AMPFI_07934
OG0001186	bflo_12919	AMPFI_10517
OG0001187	bflo_18352, bflo_17267, bflo_06600, bflo_06585, bflo_06590, bflo_06591, bflo_18234, bflo_25290, bflo_26120, bflo_06592, bflo_18465, bflo_18461, bflo_18463, bflo_18462, bflo_08800, bflo_10438, bflo_10068, bflo_12634, bflo_12633, bflo_04140, bflo_10069, bflo_12876, bflo_17352, bflo_04133, bflo_04125, bflo_09603, bflo_05471	AMPFI_23801
OG0001188	bflo_05292	AMPFI_02144
OG0001190	bflo_25067	AMPFI_02258, AMPFI_24898
OG0001191	bflo_04561	AMPFI_02622
OG0001191	bflo_10001	AMPFI_06865
OG0001192	bflo_21883	AMPFI_09680
OG0001196	bflo_09773	AMPFI_05001
OG0001197	bflo_24451	AMPFI_25096
OG0001198	bflo_02095	AMPFI_11677, AMPFI_01112
OG0001198	bflo_03034	AMPFI_14243
OG0001200	bflo_09896, bflo_19272	AMPFI_13405
OG0001200	bflo_21205	AMPFI_22505, AMPFI_18393
OG0001202	bflo_02498	AMPFI_07863
OG0001203	bflo_18138	AMPFI_00203
OG0001204	bflo_20309, bflo_20315	AMPFI_14021, AMPFI_11338
OG0001205	bflo_14061, bflo_27112	AMPFI_13876
OG0001205	bflo_15342, bflo_14334	AMPFI_11082, AMPFI_02639
OG0001207	bflo_02422	AMPFI_02832
OG0001208	bflo_25733	AMPFI_25578
OG0001209	bflo_26894	AMPFI_10000
OG0001210	bflo_07894	AMPFI_13828
OG0001210	bflo_04429	AMPFI_05417
OG0001211	bflo_00897	AMPFI_10364
OG0001213	bflo_10680	AMPFI_07381
OG0001213	bflo_20590	AMPFI_18186
OG0001214	bflo_11103	AMPFI_05265
OG0001215	bflo_00807	AMPFI_10063
OG0001216	bflo_24683	AMPFI_06120
OG0001217	bflo_17953	AMPFI_07018
OG0001218	bflo_24854	AMPFI_18506
OG0001219	bflo_01008	AMPFI_23839
OG0001220	bflo_21723	AMPFI_03787
OG0001221	bflo_13343	AMPFI_09440
OG0001223	bflo_12732	AMPFI_23890
OG0001224	bflo_04929	AMPFI_01499
OG0001225	bflo_08317	AMPFI_05889
OG0001227	bflo_17418	AMPFI_12556
OG0001230	bflo_01521, bflo_04046	AMPFI_11806
OG0001231	bflo_03798	AMPFI_23517
OG0001232	bflo_23005, bflo_23685	AMPFI_08459, AMPFI_09206, AMPFI_03213
OG0001233	bflo_15064	AMPFI_12663, AMPFI_14959, AMPFI_17326
OG0001234	bflo_14036	AMPFI_10815
OG0001236	bflo_24082	AMPFI_04390
OG0001237	bflo_07801	AMPFI_09608
OG0001238	bflo_06313	AMPFI_08671
OG0001238	bflo_26480	AMPFI_08263
OG0001241	bflo_06240	AMPFI_10474
OG0001241	bflo_21597	AMPFI_05156
OG0001242	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804	AMPFI_08208, AMPFI_01628, AMPFI_22498
OG0001243	bflo_08723	AMPFI_09177
OG0001245	bflo_08692	AMPFI_07722
OG0001246	bflo_18611, bflo_27266, bflo_18610, bflo_03922, bflo_19063	AMPFI_05364
OG0001247	bflo_12136	AMPFI_24091
OG0001248	bflo_00177	AMPFI_15716
OG0001249	bflo_25407, bflo_25542	AMPFI_23310
OG0001250	bflo_23893	AMPFI_07433
OG0001251	bflo_13478	AMPFI_15272
OG0001252	bflo_25844	AMPFI_21190, AMPFI_00156
OG0001253	bflo_11668, bflo_06734	AMPFI_05658
OG0001256	bflo_27204, bflo_17356	AMPFI_15458
OG0001261	bflo_27125, bflo_14339	AMPFI_25069, AMPFI_21898
OG0001262	bflo_15864	AMPFI_14619
OG0001263	bflo_10303	AMPFI_11017
OG0001264	bflo_13401	AMPFI_05271
OG0001267	bflo_14627, bflo_14348	AMPFI_16785
OG0001267	bflo_20420	AMPFI_03197
OG0001268	bflo_06467	AMPFI_21846
OG0001268	bflo_11029	AMPFI_17603
OG0001270	bflo_23365	AMPFI_10234
OG0001270	bflo_22891	AMPFI_15423
OG0001271	bflo_11260, bflo_18970	AMPFI_12722
OG0001272	bflo_20203	AMPFI_10847
OG0001273	bflo_00724, bflo_03191	AMPFI_08982
OG0001274	bflo_15721	AMPFI_01753
OG0001275	bflo_17335	AMPFI_10981, AMPFI_05849
OG0001276	bflo_14135	AMPFI_14910
OG0001278	bflo_02941, bflo_01205	AMPFI_10211
OG0001279	bflo_08526	AMPFI_05903
OG0001280	bflo_05584	AMPFI_23298
OG0001281	bflo_06100	AMPFI_16027
OG0001284	bflo_19270	AMPFI_11093
OG0001284	bflo_06254	AMPFI_06659
OG0001287	bflo_14817	AMPFI_14082
OG0001288	bflo_06118	AMPFI_00778
OG0001290	bflo_05691	AMPFI_18904
OG0001291	bflo_08573	AMPFI_17861
OG0001292	bflo_18759	AMPFI_10776
OG0001293	bflo_20495	AMPFI_14701
OG0001294	bflo_18510	AMPFI_20455, AMPFI_01514
OG0001295	bflo_00207	AMPFI_06419
OG0001296	bflo_12324	AMPFI_12346
OG0001297	bflo_10353	AMPFI_16113
OG0001300	bflo_05337, bflo_26790, bflo_20405	AMPFI_08329
OG0001302	bflo_25165	AMPFI_15529
OG0001302	bflo_08709	AMPFI_08047
OG0001304	bflo_13694	AMPFI_10342
OG0001305	bflo_15741	AMPFI_00755
OG0001306	bflo_25980	AMPFI_19010
OG0001306	bflo_16344	AMPFI_21641
OG0001308	bflo_08681	AMPFI_00605, AMPFI_01794, AMPFI_03456
OG0001309	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400	AMPFI_12360
OG0001310	bflo_20260	AMPFI_04482, AMPFI_16368
OG0001310	bflo_17144	AMPFI_06804
OG0001311	bflo_00386	AMPFI_12130
OG0001313	bflo_08797, bflo_24288, bflo_09898, bflo_10384, bflo_14942	AMPFI_18837, AMPFI_10514, AMPFI_03552
OG0001314	bflo_18178	AMPFI_14399
OG0001314	bflo_15272, bflo_13793	AMPFI_21411, AMPFI_14658, AMPFI_05186
OG0001315	bflo_23287	AMPFI_19734, AMPFI_21563, AMPFI_03331
OG0001316	bflo_15475	AMPFI_11413
OG0001317	bflo_10965	AMPFI_14996
OG0001317	bflo_16409	AMPFI_02448
OG0001318	bflo_03324	AMPFI_07561
OG0001318	bflo_04124	AMPFI_11299
OG0001319	bflo_21304	AMPFI_11777
OG0001320	bflo_10273	AMPFI_25009, AMPFI_10016
OG0001320	bflo_05629	AMPFI_00452
OG0001321	bflo_08721	AMPFI_00079
OG0001322	bflo_09889	AMPFI_10344
OG0001322	bflo_23924	AMPFI_23671
OG0001323	bflo_19666	AMPFI_21599
OG0001324	bflo_02826	AMPFI_24533
OG0001325	bflo_13293	AMPFI_10346
OG0001327	bflo_01466	AMPFI_08065
OG0001327	bflo_11384	AMPFI_15522
OG0001329	bflo_08763, bflo_14333	AMPFI_21747
OG0001330	bflo_20123	AMPFI_05140
OG0001331	bflo_08815	AMPFI_12424
OG0001332	bflo_06611, bflo_06610, bflo_25803, bflo_25758	AMPFI_20259
OG0001333	bflo_09852	AMPFI_13930
OG0001334	bflo_11343, bflo_11345, bflo_04435, bflo_22826, bflo_23599, bflo_13032, bflo_09630, bflo_22824	AMPFI_00084
OG0001335	bflo_05620	AMPFI_02356, AMPFI_10205
OG0001339	bflo_09453	AMPFI_08229, AMPFI_18290, AMPFI_13383, AMPFI_23908, AMPFI_16347
OG0001339	bflo_06139	AMPFI_11085
OG0001341	bflo_11107	AMPFI_01027
OG0001343	bflo_18851, bflo_17959	AMPFI_12861, AMPFI_12298
OG0001344	bflo_08238, bflo_05567	AMPFI_22417
OG0001345	bflo_12252, bflo_11238, bflo_11249	AMPFI_09770
OG0001348	bflo_21574	AMPFI_00159
OG0001350	bflo_25719	AMPFI_25832
OG0001351	bflo_21262	AMPFI_22361
OG0001352	bflo_23166, bflo_23187	AMPFI_15694, AMPFI_18452, AMPFI_22485
OG0001353	bflo_05764	AMPFI_10664
OG0001354	bflo_13887	AMPFI_24004
OG0001355	bflo_10179	AMPFI_14446
OG0001356	bflo_10948	AMPFI_01615
OG0001357	bflo_21298	AMPFI_24417
OG0001360	bflo_08174	AMPFI_21614
OG0001360	bflo_08197	AMPFI_12400, AMPFI_23660
OG0001362	bflo_10725	AMPFI_22273
OG0001363	bflo_16519	AMPFI_09800, AMPFI_08365
OG0001364	bflo_24323	AMPFI_14823
OG0001365	bflo_14935	AMPFI_13985, AMPFI_25879, AMPFI_10449
OG0001366	bflo_19736	AMPFI_17877
OG0001366	bflo_19732	AMPFI_02545
OG0001367	bflo_16121	AMPFI_02161
OG0001368	bflo_01730, bflo_01015, bflo_20314	AMPFI_11158
OG0001369	bflo_11602	AMPFI_22208
OG0001370	bflo_05809	AMPFI_06706
OG0001370	bflo_18847	AMPFI_09461
OG0001371	bflo_23286, bflo_22936, bflo_22937, bflo_22938	AMPFI_10372, AMPFI_15938, AMPFI_12819
OG0001372	bflo_13574	AMPFI_18921
OG0001373	bflo_22620	AMPFI_00190
OG0001374	bflo_07194	AMPFI_17974
OG0001375	bflo_05780	AMPFI_00915
OG0001375	bflo_25517	AMPFI_06104
OG0001376	bflo_06943	AMPFI_21697
OG0001378	bflo_08974	AMPFI_15247
OG0001379	bflo_05155, bflo_21724	AMPFI_14320
OG0001380	bflo_14218	AMPFI_08147
OG0001381	bflo_05646, bflo_05543	AMPFI_12006
OG0001383	bflo_16647	AMPFI_07068, AMPFI_11555
OG0001384	bflo_21717	AMPFI_23681
OG0001387	bflo_21652	AMPFI_00234
OG0001389	bflo_14302	AMPFI_05693, AMPFI_24952
OG0001394	bflo_15041	AMPFI_09024
OG0001395	bflo_17427, bflo_09664	AMPFI_24070
OG0001396	bflo_25573	AMPFI_23711
OG0001397	bflo_10128	AMPFI_21706
OG0001397	bflo_09338	AMPFI_17878, AMPFI_10775
OG0001398	bflo_15202	AMPFI_06855
OG0001399	bflo_21669	AMPFI_07188
OG0001399	bflo_12579	AMPFI_21935
OG0001400	bflo_02687	AMPFI_24285
OG0001401	bflo_16741, bflo_02833, bflo_06418, bflo_21239, bflo_00707, bflo_03742, bflo_03741, bflo_07794	AMPFI_02014
OG0001402	bflo_19487	AMPFI_26005
OG0001403	bflo_20986, bflo_01674, bflo_09800	AMPFI_17230
OG0001404	bflo_23159	AMPFI_18013
OG0001404	bflo_24535	AMPFI_10794, AMPFI_03093
OG0001405	bflo_13790	AMPFI_15743
OG0001405	bflo_23990	AMPFI_16561
OG0001406	bflo_21284	AMPFI_09333
OG0001407	bflo_16959, bflo_16123, bflo_16958, bflo_16132, bflo_16960, bflo_16961	AMPFI_18401, AMPFI_23996, AMPFI_09787, AMPFI_02642
OG0001408	bflo_17072	AMPFI_21365
OG0001410	bflo_14262	AMPFI_02616
OG0001411	bflo_14652	AMPFI_10031
OG0001412	bflo_09295	AMPFI_08141
OG0001413	bflo_20564	AMPFI_15619
OG0001413	bflo_06589	AMPFI_22440
OG0001414	bflo_22712, bflo_10760	AMPFI_24645
OG0001414	bflo_10406	AMPFI_20423
OG0001415	bflo_14008, bflo_20533	AMPFI_19237
OG0001415	bflo_21227	AMPFI_17043
OG0001417	bflo_02373	AMPFI_09940
OG0001418	bflo_26213	AMPFI_15591
OG0001419	bflo_18205	AMPFI_25243, AMPFI_17376
OG0001421	bflo_21002	AMPFI_22931
OG0001422	bflo_00253	AMPFI_23699
OG0001423	bflo_16047	AMPFI_19050, AMPFI_22796
OG0001424	bflo_06976	AMPFI_01906
OG0001424	bflo_05506	AMPFI_17965
OG0001425	bflo_06116, bflo_05585	AMPFI_13079
OG0001426	bflo_24890	AMPFI_07973
OG0001427	bflo_04082, bflo_04073	AMPFI_07391
OG0001428	bflo_24663	AMPFI_11938
OG0001429	bflo_17955	AMPFI_15702, AMPFI_21567
OG0001430	bflo_10599	AMPFI_07622
OG0001431	bflo_26459	AMPFI_11117
OG0001433	bflo_06374	AMPFI_00657
OG0001434	bflo_03898	AMPFI_18441, AMPFI_12885, AMPFI_06188, AMPFI_09637
OG0001435	bflo_18813	AMPFI_15537, AMPFI_05263
OG0001436	bflo_02923	AMPFI_07709
OG0001437	bflo_11365, bflo_13730, bflo_13248	AMPFI_07780, AMPFI_13432
OG0001438	bflo_24637	AMPFI_17699
OG0001441	bflo_05732	AMPFI_01278
OG0001442	bflo_17388	AMPFI_09777
OG0001444	bflo_01969, bflo_03209, bflo_14239	AMPFI_09712, AMPFI_01804, AMPFI_21209, AMPFI_00542, AMPFI_17968
OG0001445	bflo_08938	AMPFI_06828
OG0001447	bflo_24721	AMPFI_14165
OG0001448	bflo_20958	AMPFI_01038
OG0001448	bflo_20723	AMPFI_16616
OG0001449	bflo_06102	AMPFI_17066
OG0001449	bflo_02343	AMPFI_22357
OG0001451	bflo_04723	AMPFI_16214
OG0001452	bflo_05982	AMPFI_17582
OG0001453	bflo_07649	AMPFI_20721
OG0001454	bflo_14303	AMPFI_18370
OG0001455	bflo_25643	AMPFI_16555
OG0001456	bflo_05447	AMPFI_01959
OG0001456	bflo_02658	AMPFI_00318
OG0001459	bflo_09086	AMPFI_19783
OG0001460	bflo_22004	AMPFI_01461
OG0001460	bflo_06898	AMPFI_23946
OG0001461	bflo_10892, bflo_11178, bflo_19369, bflo_21910	AMPFI_25442, AMPFI_13135, AMPFI_20976
OG0001464	bflo_02860	AMPFI_22525, AMPFI_17212
OG0001466	bflo_04036	AMPFI_23243
OG0001466	bflo_07291	AMPFI_06839
OG0001467	bflo_22950, bflo_11088	AMPFI_23736, AMPFI_21779
OG0001468	bflo_02942	AMPFI_19331
OG0001469	bflo_14078	AMPFI_02483
OG0001470	bflo_21111	AMPFI_01501
OG0001470	bflo_07140	AMPFI_19107
OG0001471	bflo_21230	AMPFI_01914, AMPFI_19786
OG0001472	bflo_19444	AMPFI_01053
OG0001472	bflo_09223	AMPFI_03075
OG0001473	bflo_13907, bflo_23419, bflo_23420	AMPFI_03739, AMPFI_01823
OG0001474	bflo_19387	AMPFI_18399, AMPFI_15974
OG0001474	bflo_23794	AMPFI_25092, AMPFI_21316
OG0001475	bflo_24732, bflo_24910	AMPFI_15659
OG0001476	bflo_17228	AMPFI_07443, AMPFI_07837
OG0001477	bflo_23776	AMPFI_17380
OG0001478	bflo_13944	AMPFI_01874
OG0001478	bflo_23859	AMPFI_18015, AMPFI_17948
OG0001479	bflo_16721	AMPFI_06247
OG0001480	bflo_02349	AMPFI_21537
OG0001481	bflo_07408	AMPFI_03464
OG0001483	bflo_09972, bflo_09992	AMPFI_21717
OG0001483	bflo_22427	AMPFI_05890
OG0001484	bflo_12487	AMPFI_10813
OG0001486	bflo_03322	AMPFI_03189
OG0001488	bflo_19631	AMPFI_03748
OG0001488	bflo_19633	AMPFI_00093
OG0001488	bflo_19632	AMPFI_23509, AMPFI_21442
OG0001489	bflo_26167	AMPFI_21994
OG0001490	bflo_06679	AMPFI_13984
OG0001491	bflo_23728	AMPFI_18001, AMPFI_23928
OG0001492	bflo_20319	AMPFI_14495
OG0001493	bflo_07693	AMPFI_23286
OG0001493	bflo_07049	AMPFI_21759
OG0001495	bflo_12191	AMPFI_01445
OG0001496	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263	AMPFI_04050
OG0001498	bflo_10159, bflo_15380, bflo_09760	AMPFI_14616
OG0001499	bflo_15457	AMPFI_01147
OG0001500	bflo_21478	AMPFI_22915, AMPFI_03212
OG0001501	bflo_17919	AMPFI_02881
OG0001501	bflo_09946	AMPFI_21405
OG0001503	bflo_06788	AMPFI_03346
OG0001503	bflo_23876	AMPFI_06513
OG0001504	bflo_12663, bflo_20928	AMPFI_14749
OG0001505	bflo_24098	AMPFI_09677
OG0001506	bflo_24347	AMPFI_22691
OG0001507	bflo_09479	AMPFI_02586, AMPFI_16748
OG0001508	bflo_10335	AMPFI_01605
OG0001509	bflo_20228	AMPFI_22351
OG0001509	bflo_21309	AMPFI_24011
OG0001510	bflo_25624	AMPFI_24135
OG0001511	bflo_21400	AMPFI_24393
OG0001512	bflo_08360	AMPFI_20643
OG0001513	bflo_00374	AMPFI_05082
OG0001515	bflo_24482	AMPFI_22558
OG0001516	bflo_25717	AMPFI_17534, AMPFI_22070, AMPFI_04046
OG0001517	bflo_11766, bflo_25356	AMPFI_19672
OG0001518	bflo_11551, bflo_05396	AMPFI_20936
OG0001519	bflo_05680	AMPFI_15431
OG0001520	bflo_01540	AMPFI_11649, AMPFI_06123
OG0001522	bflo_07703	AMPFI_05516
OG0001523	bflo_09139	AMPFI_21945
OG0001524	bflo_09720	AMPFI_12143
OG0001524	bflo_13114	AMPFI_24831
OG0001525	bflo_20724	AMPFI_18416
OG0001527	bflo_21123	AMPFI_06183
OG0001527	bflo_12778	AMPFI_10281
OG0001529	bflo_18691	AMPFI_24259
OG0001531	bflo_10610	AMPFI_17638
OG0001532	bflo_24051	AMPFI_06472
OG0001533	bflo_02142, bflo_02367	AMPFI_11865
OG0001534	bflo_22738	AMPFI_24532, AMPFI_01303, AMPFI_12321
OG0001536	bflo_22446, bflo_16100	AMPFI_24601
OG0001537	bflo_23337, bflo_10427, bflo_09547, bflo_10294, bflo_00406, bflo_00656, bflo_15216, bflo_10257, bflo_08812	AMPFI_14693, AMPFI_14694
OG0001538	bflo_01463	AMPFI_06922
OG0001545	bflo_06766	AMPFI_07768
OG0001546	bflo_21713	AMPFI_19645, AMPFI_14806
OG0001547	bflo_20613	AMPFI_08820
OG0001548	bflo_05101, bflo_27342	AMPFI_05577, AMPFI_18646
OG0001549	bflo_01443	AMPFI_01171, AMPFI_04433
OG0001550	bflo_20670, bflo_20647	AMPFI_12309, AMPFI_21451
OG0001551	bflo_11722, bflo_27019	AMPFI_18500
OG0001552	bflo_12216	AMPFI_21436, AMPFI_14762, AMPFI_14933, AMPFI_14932, AMPFI_20376, AMPFI_20377
OG0001553	bflo_07695	AMPFI_24765
OG0001554	bflo_18473	AMPFI_06413
OG0001555	bflo_14150, bflo_22388	AMPFI_22141
OG0001557	bflo_10504	AMPFI_09537
OG0001558	bflo_05037	AMPFI_15140
OG0001559	bflo_13140	AMPFI_05445
OG0001560	bflo_08072	AMPFI_08835
OG0001561	bflo_11585	AMPFI_06589
OG0001563	bflo_06090, bflo_10722, bflo_05442, bflo_26270	AMPFI_13947, AMPFI_22270
OG0001564	bflo_21764	AMPFI_02020, AMPFI_01949, AMPFI_20454, AMPFI_24971
OG0001566	bflo_17501	AMPFI_23598
OG0001568	bflo_23295	AMPFI_05220
OG0001569	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460	AMPFI_09953
OG0001570	bflo_25416	AMPFI_12961
OG0001570	bflo_13444	AMPFI_12059
OG0001571	bflo_19458	AMPFI_18530
OG0001572	bflo_21964	AMPFI_12157
OG0001572	bflo_12786	AMPFI_15021
OG0001573	bflo_26307	AMPFI_05942
OG0001574	bflo_23111	AMPFI_09279
OG0001575	bflo_11339	AMPFI_15706
OG0001576	bflo_02643	AMPFI_16525
OG0001577	bflo_09161	AMPFI_07336
OG0001578	bflo_09036	AMPFI_11954
OG0001580	bflo_12800	AMPFI_13898
OG0001581	bflo_05146, bflo_18279, bflo_23926, bflo_07277	AMPFI_14541, AMPFI_22362
OG0001582	bflo_20280	AMPFI_01796, AMPFI_13928
OG0001583	bflo_09911	AMPFI_20716
OG0001584	bflo_10874	AMPFI_22734
OG0001588	bflo_19714, bflo_19156, bflo_13434	AMPFI_02082, AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929
OG0001589	bflo_22654	AMPFI_11604
OG0001590	bflo_06753, bflo_25342, bflo_06809	AMPFI_24468
OG0001592	bflo_07991	AMPFI_20340, AMPFI_22753
OG0001593	bflo_07353	AMPFI_15712
OG0001594	bflo_17592, bflo_12242	AMPFI_13904
OG0001594	bflo_17591	AMPFI_25650
OG0001595	bflo_25346, bflo_26163, bflo_14732	AMPFI_02395
OG0001596	bflo_11748	AMPFI_21924
OG0001596	bflo_11000	AMPFI_21524
OG0001597	bflo_19431	AMPFI_13604
OG0001599	bflo_22926, bflo_23581	AMPFI_03121
OG0001600	bflo_05648	AMPFI_10540
OG0001602	bflo_09147	AMPFI_16253
OG0001603	bflo_15819	AMPFI_09370, AMPFI_09372
OG0001604	bflo_23568	AMPFI_07862, AMPFI_04179
OG0001604	bflo_20603	AMPFI_13911
OG0001605	bflo_13484, bflo_14059	AMPFI_24911, AMPFI_18083
OG0001606	bflo_10362	AMPFI_03478
OG0001608	bflo_13828	AMPFI_07127
OG0001609	bflo_21761	AMPFI_10765
OG0001609	bflo_10966	AMPFI_06902
OG0001610	bflo_01194	AMPFI_05189
OG0001611	bflo_16854	AMPFI_12536
OG0001612	bflo_17732	AMPFI_24849
OG0001614	bflo_05850	AMPFI_14043
OG0001614	bflo_23076	AMPFI_09076
OG0001617	bflo_11629	AMPFI_25615
OG0001619	bflo_05806	AMPFI_19326, AMPFI_13542, AMPFI_19358, AMPFI_08756, AMPFI_00612, AMPFI_24224, AMPFI_24411
OG0001621	bflo_14954	AMPFI_09527
OG0001622	bflo_10214	AMPFI_23787
OG0001623	bflo_14242	AMPFI_14540, AMPFI_21345
OG0001624	bflo_01118	AMPFI_12384
OG0001625	bflo_25460	AMPFI_06515
OG0001626	bflo_08451	AMPFI_08426
OG0001627	bflo_10613	AMPFI_13242
OG0001627	bflo_10609	AMPFI_22299
OG0001628	bflo_24987	AMPFI_14676
OG0001628	bflo_07205	AMPFI_12805
OG0001630	bflo_24506	AMPFI_09150
OG0001632	bflo_11892	AMPFI_15399
OG0001633	bflo_13089	AMPFI_10105
OG0001634	bflo_15784	AMPFI_21874
OG0001634	bflo_11774	AMPFI_22894
OG0001635	bflo_14263	AMPFI_19476
OG0001636	bflo_12513	AMPFI_05825
OG0001637	bflo_20340	AMPFI_14209
OG0001638	bflo_20506	AMPFI_08503
OG0001639	bflo_06123	AMPFI_08162
OG0001640	bflo_11220	AMPFI_16472, AMPFI_03375, AMPFI_17177
OG0001641	bflo_02353	AMPFI_08722
OG0001642	bflo_20407	AMPFI_15628
OG0001644	bflo_06394	AMPFI_12516
OG0001645	bflo_18683, bflo_05926	AMPFI_06481
OG0001651	bflo_07530	AMPFI_03860
OG0001652	bflo_16056	AMPFI_03475
OG0001654	bflo_01253, bflo_01087	AMPFI_05689
OG0001655	bflo_15013	AMPFI_16010
OG0001656	bflo_02447	AMPFI_09616
OG0001657	bflo_20602	AMPFI_11506
OG0001658	bflo_06441	AMPFI_21118, AMPFI_21173
OG0001659	bflo_17623	AMPFI_10173
OG0001660	bflo_15018	AMPFI_15599
OG0001661	bflo_20556	AMPFI_03268, AMPFI_17995, AMPFI_16309
OG0001661	bflo_02558	AMPFI_24993, AMPFI_21610
OG0001662	bflo_18110	AMPFI_25752
OG0001662	bflo_17483	AMPFI_08109
OG0001663	bflo_11604	AMPFI_14386
OG0001664	bflo_26299	AMPFI_06252
OG0001665	bflo_23160	AMPFI_22180
OG0001665	bflo_22668	AMPFI_01269, AMPFI_18705, AMPFI_12597
OG0001666	bflo_00429	AMPFI_24481, AMPFI_12799, AMPFI_14898
OG0001667	bflo_19445	AMPFI_09938
OG0001668	bflo_17191	AMPFI_06781
OG0001669	bflo_06010, bflo_05293, bflo_06931, bflo_12396, bflo_11323, bflo_11320, bflo_16527, bflo_16769, bflo_06378	AMPFI_22930, AMPFI_17544
OG0001671	bflo_11632	AMPFI_15852
OG0001671	bflo_11637	AMPFI_16125, AMPFI_09893
OG0001672	bflo_00223	AMPFI_19341
OG0001673	bflo_18854	AMPFI_18848
OG0001674	bflo_08347	AMPFI_20075, AMPFI_01079
OG0001676	bflo_08246	AMPFI_10805
OG0001677	bflo_20838	AMPFI_23211
OG0001678	bflo_03114	AMPFI_03152
OG0001679	bflo_10339	AMPFI_09908, AMPFI_15820, AMPFI_01883
OG0001680	bflo_13497	AMPFI_18352
OG0001682	bflo_04551	AMPFI_12014
OG0001682	bflo_04552	AMPFI_00082, AMPFI_04432
OG0001683	bflo_17547	AMPFI_22061
OG0001684	bflo_16609	AMPFI_24253
OG0001685	bflo_14264	AMPFI_05011
OG0001686	bflo_24461	AMPFI_25112
OG0001687	bflo_21798, bflo_21375, bflo_21796, bflo_21373	AMPFI_24429, AMPFI_09173, AMPFI_17336
OG0001688	bflo_14161	AMPFI_10724
OG0001689	bflo_20561	AMPFI_19247
OG0001690	bflo_16304	AMPFI_20974, AMPFI_20761
OG0001691	bflo_19887	AMPFI_08102
OG0001692	bflo_26337	AMPFI_02593
OG0001693	bflo_19690	AMPFI_08682
OG0001694	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038	AMPFI_10870
OG0001695	bflo_05275, bflo_07735, bflo_07736, bflo_03951, bflo_04175, bflo_16106, bflo_04182, bflo_12151, bflo_04163, bflo_16894, bflo_04693, bflo_12379, bflo_01271, bflo_04622, bflo_13621, bflo_14564, bflo_04189, bflo_07925, bflo_04241	AMPFI_18897
OG0001703	bflo_26234, bflo_08744	AMPFI_10306, AMPFI_20867, AMPFI_22896
OG0001704	bflo_15432, bflo_14401, bflo_14402, bflo_14619	AMPFI_22958, AMPFI_17780
OG0001706	bflo_20030	AMPFI_00734
OG0001707	bflo_01901, bflo_01997, bflo_01998	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071
OG0001708	bflo_23305, bflo_19700, bflo_03419	AMPFI_10288, AMPFI_03554
OG0001709	bflo_14697	AMPFI_24047
OG0001710	bflo_11983	AMPFI_18639, AMPFI_00172
OG0001711	bflo_07326	AMPFI_23859, AMPFI_17093
OG0001712	bflo_07157	AMPFI_01037, AMPFI_08833
OG0001713	bflo_01714	AMPFI_07986
OG0001714	bflo_23316	AMPFI_05879
OG0001714	bflo_20708	AMPFI_12759
OG0001716	bflo_12929	AMPFI_13866, AMPFI_15456
OG0001717	bflo_27091	AMPFI_14911
OG0001718	bflo_16668	AMPFI_15984
OG0001719	bflo_21535, bflo_21536, bflo_21531	AMPFI_22269
OG0001720	bflo_20056	AMPFI_01920
OG0001721	bflo_17395	AMPFI_11273
OG0001723	bflo_22206	AMPFI_21807
OG0001724	bflo_17956	AMPFI_12909
OG0001726	bflo_09335	AMPFI_23403
OG0001726	bflo_07477	AMPFI_15123
OG0001727	bflo_24508	AMPFI_09267
OG0001728	bflo_06838	AMPFI_01049
OG0001729	bflo_10997	AMPFI_05820
OG0001730	bflo_09904	AMPFI_09157
OG0001731	bflo_10453	AMPFI_18090, AMPFI_24445
OG0001732	bflo_21629	AMPFI_05707, AMPFI_19074
OG0001733	bflo_09429	AMPFI_08124
OG0001734	bflo_22510	AMPFI_02431, AMPFI_02529
OG0001735	bflo_18755	AMPFI_02680
OG0001736	bflo_13056	AMPFI_04077
OG0001737	bflo_06725	AMPFI_20661
OG0001738	bflo_09831	AMPFI_08169
OG0001739	bflo_09231	AMPFI_18533
OG0001740	bflo_08908	AMPFI_08487
OG0001741	bflo_17808, bflo_17817	AMPFI_01583
OG0001741	bflo_17713, bflo_17737	AMPFI_03493
OG0001742	bflo_02057, bflo_11102, bflo_12499, bflo_11689, bflo_22348	AMPFI_22432
OG0001743	bflo_16404	AMPFI_21237
