Orthogroup	BRAFL	HELIO_ok
OG0001214	bflo_11103	HELIO_04580
OG0001215	bflo_00807	HELIO_00251
OG0001216	bflo_24683	HELIO_01588
OG0001216	bflo_13216	HELIO_04477
OG0001217	bflo_17953	HELIO_09665
OG0001218	bflo_24854	HELIO_10349
OG0001219	bflo_01008	HELIO_07847
OG0001220	bflo_20837	HELIO_12730
OG0001220	bflo_21723	HELIO_10065
OG0001221	bflo_13343	HELIO_07645
OG0001222	bflo_19155	HELIO_07577
OG0001223	bflo_12732	HELIO_08053
OG0001224	bflo_04929	HELIO_01823
OG0001225	bflo_08317	HELIO_09303
OG0001227	bflo_17418	HELIO_03789
OG0001230	bflo_01521, bflo_04046	HELIO_06157
OG0001231	bflo_03798	HELIO_02150
OG0001232	bflo_23005, bflo_23685	HELIO_07324
OG0001233	bflo_15064, bflo_14915	HELIO_05738
OG0001234	bflo_14036	HELIO_07394
OG0001236	bflo_24082	HELIO_09754
OG0001237	bflo_07801	HELIO_09190, HELIO_06015
OG0001238	bflo_06313	HELIO_06977
OG0001239	bflo_10959	HELIO_10768
OG0001240	bflo_06423	HELIO_05508
OG0001241	bflo_06240	HELIO_03226
OG0001241	bflo_21597	HELIO_12192
OG0001242	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804	HELIO_06262
OG0001243	bflo_08723	HELIO_09478
OG0001245	bflo_08692	HELIO_09453
OG0001246	bflo_18611, bflo_27266, bflo_18610, bflo_03922, bflo_19063	HELIO_03726, HELIO_03727
OG0001247	bflo_12136	HELIO_00879
OG0001248	bflo_00177	HELIO_05974
OG0001250	bflo_23893	HELIO_01985
OG0001251	bflo_13478	HELIO_03697
OG0001252	bflo_25844	HELIO_06077
OG0001253	bflo_11668, bflo_06734	HELIO_12144
OG0001254	bflo_16683	HELIO_05460
OG0001256	bflo_27204, bflo_17356	HELIO_03181
OG0001261	bflo_27125, bflo_14339	HELIO_03943
OG0001262	bflo_15864	HELIO_07069, HELIO_09573, HELIO_00924
OG0001263	bflo_07084	HELIO_01885
OG0001263	bflo_10303	HELIO_04331
OG0001264	bflo_13401	HELIO_12570
OG0001266	bflo_05858, bflo_18162	HELIO_03369
OG0001266	bflo_05662	HELIO_12361
OG0001267	bflo_14627, bflo_14348	HELIO_05562
OG0001267	bflo_20420	HELIO_09471
OG0001268	bflo_06467	HELIO_07801
OG0001268	bflo_11029	HELIO_12028
OG0001270	bflo_23365	HELIO_02110
OG0001270	bflo_11730	HELIO_09609
OG0001270	bflo_22891	HELIO_02804
OG0001271	bflo_11260, bflo_18970	HELIO_11242
OG0001272	bflo_20203	HELIO_01808
OG0001273	bflo_00724, bflo_03191	HELIO_12680
OG0001274	bflo_15721	HELIO_06326
OG0001275	bflo_17335	HELIO_04684, HELIO_02615
OG0001276	bflo_14135	HELIO_11104
OG0001278	bflo_02941, bflo_01205	HELIO_10541, HELIO_03037
OG0001279	bflo_08526	HELIO_12791
OG0001281	bflo_06100	HELIO_06990
OG0001282	bflo_26722, bflo_03069	HELIO_03746
OG0001284	bflo_19270	HELIO_06649
OG0001284	bflo_06254	HELIO_03045
OG0001286	bflo_10170, bflo_26942	HELIO_12601
OG0001288	bflo_06118	HELIO_10795
OG0001290	bflo_05691	HELIO_11508
OG0001291	bflo_08573	HELIO_10055
OG0001292	bflo_18759	HELIO_11499
OG0001293	bflo_20495	HELIO_07956
OG0001294	bflo_18510	HELIO_08951
OG0001295	bflo_00207	HELIO_12648
OG0001296	bflo_12324	HELIO_12075
OG0001297	bflo_10353	HELIO_05910
OG0001300	bflo_05337, bflo_26790, bflo_20405	HELIO_09555
OG0001302	bflo_08709	HELIO_08651
OG0001304	bflo_13694	HELIO_08290
OG0001305	bflo_15741	HELIO_07982
OG0001306	bflo_25980	HELIO_11276
OG0001306	bflo_16344	HELIO_04068, HELIO_02369
OG0001308	bflo_08681	HELIO_12210
OG0001309	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400	HELIO_06983
OG0001310	bflo_20260	HELIO_02438
OG0001310	bflo_17144	HELIO_09331
OG0001311	bflo_00386	HELIO_02223
OG0001311	bflo_18844	HELIO_00805
OG0001312	bflo_17709	HELIO_11963
OG0001313	bflo_08797, bflo_24288, bflo_09898, bflo_10384, bflo_14942	HELIO_11988
OG0001314	bflo_18178	HELIO_05745
OG0001314	bflo_15272, bflo_13793	HELIO_06186
OG0001315	bflo_23287	HELIO_06768, HELIO_00584
OG0001316	bflo_15475	HELIO_08864
OG0001317	bflo_10965	HELIO_08857
OG0001317	bflo_16409	HELIO_08319
OG0001318	bflo_03324	HELIO_01897
OG0001318	bflo_04124	HELIO_00651
OG0001319	bflo_21304	HELIO_09125
OG0001320	bflo_10273	HELIO_07097
OG0001320	bflo_05629	HELIO_01606
OG0001321	bflo_08721	HELIO_11153
OG0001322	bflo_09889	HELIO_12344
OG0001322	bflo_23924	HELIO_07391
OG0001323	bflo_19666	HELIO_04274
OG0001324	bflo_02826	HELIO_11046
OG0001325	bflo_13293	HELIO_02148
OG0001327	bflo_01466	HELIO_06372
OG0001327	bflo_11384	HELIO_03453
OG0001329	bflo_08763, bflo_14333	HELIO_12348
OG0001330	bflo_20123	HELIO_07773
OG0001331	bflo_08815	HELIO_10456, HELIO_10455
OG0001334	bflo_11343, bflo_11345, bflo_04435	HELIO_08981
OG0001334	bflo_22826, bflo_23599	HELIO_10039
OG0001335	bflo_05620	HELIO_09999
OG0001337	bflo_05523	HELIO_12764
OG0001337	bflo_25577	HELIO_11060
OG0001339	bflo_06139	HELIO_05791, HELIO_08381
OG0001343	bflo_18851, bflo_17959	HELIO_10099
OG0001344	bflo_08238, bflo_05567	HELIO_02566
OG0001345	bflo_12252, bflo_11238, bflo_11249	HELIO_00586
OG0001348	bflo_21574	HELIO_05226
OG0001349	bflo_24225, bflo_10708, bflo_09331, bflo_08005	HELIO_05986
OG0001350	bflo_25719	HELIO_03259
OG0001351	bflo_21262	HELIO_09749
OG0001352	bflo_23166, bflo_23187	HELIO_06067
OG0001353	bflo_16481	HELIO_03307
OG0001353	bflo_05764	HELIO_07889
OG0001354	bflo_13887	HELIO_01003
OG0001355	bflo_10179	HELIO_05179
OG0001356	bflo_10948	HELIO_09355
OG0001357	bflo_21298	HELIO_07642
OG0001359	bflo_25944	HELIO_00338
OG0001360	bflo_08197	HELIO_12349
OG0001361	bflo_03320	HELIO_12234
OG0001363	bflo_16519	HELIO_03084
OG0001364	bflo_24323	HELIO_01882
OG0001365	bflo_14935	HELIO_08493, HELIO_12193
OG0001366	bflo_19732	HELIO_09509
OG0001367	bflo_16121	HELIO_12197
OG0001368	bflo_01730, bflo_01015, bflo_20314	HELIO_02045
OG0001369	bflo_11602	HELIO_00430
OG0001370	bflo_05809	HELIO_08459
OG0001370	bflo_18847	HELIO_09154
OG0001371	bflo_23286, bflo_22936, bflo_22937, bflo_22938	HELIO_02393, HELIO_07671
OG0001372	bflo_13574	HELIO_09833, HELIO_00197
OG0001373	bflo_22620	HELIO_06748
OG0001374	bflo_07194	HELIO_10870
OG0001375	bflo_05780	HELIO_04841
OG0001375	bflo_25517	HELIO_01574
OG0001376	bflo_06943	HELIO_12299
OG0001377	bflo_10365, bflo_12976, bflo_13209, bflo_13069, bflo_19364, bflo_09576, bflo_09577	HELIO_10836
OG0001378	bflo_08974	HELIO_02964
OG0001379	bflo_05155, bflo_21724	HELIO_04200
OG0001380	bflo_14218	HELIO_01850
OG0001381	bflo_05646, bflo_05543	HELIO_03557
OG0001383	bflo_16647	HELIO_10404, HELIO_09985
OG0001384	bflo_21717	HELIO_01654
OG0001386	bflo_02159	HELIO_05642
OG0001387	bflo_21652	HELIO_07037
OG0001389	bflo_14302	HELIO_06611
OG0001394	bflo_15041	HELIO_10885
OG0001395	bflo_17427, bflo_09664	HELIO_02673
OG0001396	bflo_23574, bflo_08795, bflo_00153, bflo_00810, bflo_25762, bflo_00278, bflo_00133, bflo_25573	HELIO_00889
OG0001397	bflo_10128	HELIO_01273
OG0001397	bflo_09338	HELIO_04122
OG0001398	bflo_15202	HELIO_00222
OG0001399	bflo_21669	HELIO_05014
OG0001399	bflo_12579	HELIO_08757
OG0001400	bflo_02687	HELIO_09621
OG0001401	bflo_16741, bflo_02833, bflo_06418, bflo_21239, bflo_00707, bflo_03742, bflo_03741, bflo_07794	HELIO_10489
OG0001402	bflo_19487	HELIO_06192
OG0001403	bflo_20986, bflo_01674, bflo_09800	HELIO_08199
OG0001404	bflo_24535	HELIO_06483
OG0001405	bflo_13790	HELIO_01612
OG0001405	bflo_23990	HELIO_02155
OG0001406	bflo_21284	HELIO_05795
OG0001408	bflo_17072	HELIO_02887
OG0001409	bflo_11307	HELIO_05260
OG0001410	bflo_14262	HELIO_07114
OG0001410	bflo_13741	HELIO_01417
OG0001411	bflo_14652	HELIO_03361
OG0001412	bflo_09295	HELIO_06209
OG0001413	bflo_20564	HELIO_11436
OG0001413	bflo_06589	HELIO_10258
OG0001414	bflo_22712, bflo_10760	HELIO_00902
OG0001414	bflo_10406	HELIO_00745
OG0001415	bflo_14008, bflo_20533	HELIO_07046
OG0001417	bflo_02373	HELIO_07751
OG0001418	bflo_26213	HELIO_09143
OG0001420	bflo_11291	HELIO_10002
OG0001421	bflo_21002	HELIO_02587
OG0001422	bflo_00253	HELIO_00344
OG0001423	bflo_16047	HELIO_03132
OG0001424	bflo_06976	HELIO_00747
OG0001425	bflo_06116, bflo_05585	HELIO_01653
OG0001426	bflo_24890	HELIO_02149
OG0001428	bflo_24663	HELIO_11579
OG0001429	bflo_17955	HELIO_04397
OG0001430	bflo_10599	HELIO_08384
OG0001431	bflo_26459	HELIO_00600
OG0001434	bflo_03898	HELIO_10028, HELIO_10029, HELIO_10027
OG0001435	bflo_18813	HELIO_11808, HELIO_11809
OG0001436	bflo_02923	HELIO_09777
OG0001437	bflo_11365, bflo_13730, bflo_13248	HELIO_04743
OG0001439	bflo_23356	HELIO_02716
OG0001440	bflo_02819, bflo_14002	HELIO_03196
OG0001441	bflo_05732	HELIO_03652
OG0001442	bflo_17388	HELIO_02245
OG0001443	bflo_02916	HELIO_04609
OG0001445	bflo_08938	HELIO_12183
OG0001446	bflo_20858	HELIO_05230
OG0001447	bflo_24721	HELIO_04829
OG0001448	bflo_20958	HELIO_02926
OG0001449	bflo_06102	HELIO_03720
OG0001449	bflo_02343	HELIO_09662
OG0001451	bflo_04723	HELIO_05972
OG0001452	bflo_05982	HELIO_09077, HELIO_09076
OG0001453	bflo_07649	HELIO_11229, HELIO_03802, HELIO_09980
OG0001455	bflo_25643	HELIO_05822
OG0001456	bflo_02658	HELIO_09922
OG0001459	bflo_09086	HELIO_08961
OG0001460	bflo_21995	HELIO_01716
OG0001460	bflo_06898	HELIO_12669
OG0001461	bflo_10892, bflo_11178, bflo_19369, bflo_21910	HELIO_04207
OG0001462	bflo_14890	HELIO_03160
OG0001463	bflo_08852, bflo_24681, bflo_24477, bflo_24476	HELIO_02919, HELIO_06206
OG0001464	bflo_02860	HELIO_00437
OG0001465	bflo_24992	HELIO_09508
OG0001466	bflo_04036	HELIO_09852
OG0001466	bflo_07291	HELIO_00231
OG0001467	bflo_06650, bflo_15911	HELIO_11527
OG0001467	bflo_22950, bflo_11088	HELIO_06233
OG0001468	bflo_02942	HELIO_09103
OG0001469	bflo_14078	HELIO_12462
OG0001470	bflo_21111	HELIO_04948
OG0001470	bflo_07140	HELIO_03568
OG0001471	bflo_23589, bflo_18196, bflo_16483, bflo_16730	HELIO_02669
OG0001472	bflo_19444	HELIO_05084
OG0001472	bflo_09223	HELIO_09162
OG0001473	bflo_13907, bflo_23419, bflo_23420	HELIO_01497, HELIO_06355, HELIO_01429
OG0001474	bflo_19387	HELIO_08603
OG0001474	bflo_23794	HELIO_05046
OG0001475	bflo_24732, bflo_24910	HELIO_12116, HELIO_06079
OG0001476	bflo_17228	HELIO_08408
OG0001477	bflo_23776	HELIO_11351
OG0001478	bflo_13944	HELIO_10243
OG0001479	bflo_16721	HELIO_00677
OG0001480	bflo_02349	HELIO_03092
OG0001481	bflo_07408	HELIO_00125
OG0001483	bflo_22427	HELIO_02368
OG0001484	bflo_12487	HELIO_03855
OG0001485	bflo_03776	HELIO_08845
OG0001486	bflo_03322	HELIO_11744
OG0001487	bflo_12930	HELIO_05287
OG0001488	bflo_19631	HELIO_10288
OG0001488	bflo_19632	HELIO_00238
OG0001489	bflo_26167	HELIO_12039
OG0001490	bflo_06679	HELIO_10701
OG0001491	bflo_23728	HELIO_08105, HELIO_08104
OG0001492	bflo_20319	HELIO_09966
OG0001493	bflo_07693	HELIO_12365
OG0001495	bflo_12191	HELIO_09225
OG0001496	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263	HELIO_06643, HELIO_07757
OG0001500	bflo_21478	HELIO_03279
OG0001501	bflo_09946	HELIO_09204
OG0001502	bflo_23826	HELIO_00925
OG0001503	bflo_06788	HELIO_00871
OG0001503	bflo_23876	HELIO_00967
OG0001504	bflo_13456	HELIO_02828, HELIO_12551
OG0001505	bflo_24098	HELIO_01480
OG0001506	bflo_24347	HELIO_05280
OG0001506	bflo_24797	HELIO_08428
OG0001507	bflo_09479	HELIO_11605
OG0001508	bflo_10335	HELIO_05840
OG0001509	bflo_21309	HELIO_11798
OG0001510	bflo_25624	HELIO_10061
OG0001511	bflo_21400	HELIO_10472
OG0001512	bflo_08360	HELIO_06404
OG0001515	bflo_24482	HELIO_11317
OG0001516	bflo_25717	HELIO_05144
OG0001517	bflo_11766, bflo_25356	HELIO_02409
OG0001518	bflo_11551, bflo_05396	HELIO_03202
OG0001519	bflo_05680	HELIO_09436
OG0001520	bflo_01540	HELIO_10408
OG0001521	bflo_03323, bflo_03140, bflo_08951, bflo_09609	HELIO_00931
OG0001521	bflo_03540, bflo_19567	HELIO_00932
OG0001522	bflo_07703	HELIO_00391
OG0001522	bflo_06545, bflo_06794	HELIO_11736
OG0001523	bflo_09139	HELIO_04060
OG0001524	bflo_09720	HELIO_05163
OG0001524	bflo_13114	HELIO_01459
OG0001526	bflo_16661	HELIO_03062
OG0001527	bflo_21123	HELIO_04544
OG0001527	bflo_12778	HELIO_10434
OG0001528	bflo_24455	HELIO_02093
OG0001531	bflo_10610	HELIO_03562
OG0001532	bflo_24051	HELIO_07182
OG0001533	bflo_02142, bflo_02367	HELIO_12019
OG0001534	bflo_22738	HELIO_02863
OG0001536	bflo_22446, bflo_16100	HELIO_00034
OG0001538	bflo_01463	HELIO_05127
OG0001545	bflo_06766	HELIO_02222
OG0001549	bflo_01443	HELIO_10410
OG0001550	bflo_20670, bflo_20647	HELIO_04550, HELIO_08048
OG0001551	bflo_11722, bflo_27019	HELIO_02886
OG0001552	bflo_12216	HELIO_00983
OG0001553	bflo_07695	HELIO_04975
OG0001554	bflo_18473	HELIO_02815
OG0001557	bflo_10504	HELIO_05083
OG0001557	bflo_11078	HELIO_06596
OG0001558	bflo_05037	HELIO_02760
OG0001559	bflo_13140	HELIO_06123
OG0001561	bflo_11585	HELIO_08393
OG0001563	bflo_06090, bflo_10722, bflo_05442, bflo_26270	HELIO_06290, HELIO_06516
OG0001564	bflo_21764	HELIO_01962
OG0001565	bflo_14977	HELIO_12328
OG0001566	bflo_17501	HELIO_11200, HELIO_02258
OG0001569	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460	HELIO_09196
OG0001570	bflo_25416	HELIO_02540
OG0001570	bflo_13444	HELIO_05222
OG0001571	bflo_12672	HELIO_00290
OG0001571	bflo_19458	HELIO_11750
OG0001572	bflo_21964	HELIO_04693
OG0001573	bflo_26307	HELIO_02265
OG0001574	bflo_23111	HELIO_05607
OG0001575	bflo_11339	HELIO_05293
OG0001576	bflo_02643	HELIO_11858
OG0001577	bflo_09161	HELIO_03678
OG0001578	bflo_09036	HELIO_08790, HELIO_08789
OG0001580	bflo_12800	HELIO_11365
OG0001581	bflo_05146, bflo_18279, bflo_23926, bflo_07277	HELIO_05221, HELIO_07860
OG0001582	bflo_20280	HELIO_04387
OG0001583	bflo_09911	HELIO_12114
OG0001584	bflo_10874	HELIO_10513, HELIO_05589
OG0001588	bflo_19714, bflo_19156, bflo_13434	HELIO_02213, HELIO_09335, HELIO_07886, HELIO_06202, HELIO_00024
OG0001589	bflo_22654	HELIO_12278
OG0001590	bflo_17658	HELIO_11606
OG0001590	bflo_06753, bflo_25342, bflo_06809	HELIO_02516
OG0001592	bflo_07991	HELIO_10882, HELIO_11034
OG0001593	bflo_07353	HELIO_04977
OG0001594	bflo_17592, bflo_12242	HELIO_11160
OG0001595	bflo_25346, bflo_26163, bflo_14732	HELIO_03439
OG0001596	bflo_11000	HELIO_12698
OG0001597	bflo_19431	HELIO_04679
OG0001599	bflo_22926, bflo_23581	HELIO_02009
OG0001600	bflo_05648	HELIO_00399
OG0001604	bflo_20603	HELIO_12168
OG0001605	bflo_13484, bflo_14059	HELIO_09701, HELIO_00110
OG0001606	bflo_07349, bflo_07813	HELIO_11612
OG0001608	bflo_13828	HELIO_09014, HELIO_09013
OG0001609	bflo_21761	HELIO_04479
OG0001609	bflo_10966	HELIO_00769
OG0001610	bflo_01194	HELIO_06066
OG0001611	bflo_16854	HELIO_10992
OG0001612	bflo_17732	HELIO_09022
OG0001614	bflo_05850	HELIO_09695
OG0001614	bflo_23076	HELIO_09277
OG0001615	bflo_04085	HELIO_04146
OG0001617	bflo_11629	HELIO_06430
OG0001619	bflo_05806	HELIO_07067
OG0001621	bflo_14954	HELIO_05621, HELIO_05048
OG0001622	bflo_10214	HELIO_02684
OG0001623	bflo_14242	HELIO_12088
OG0001624	bflo_01118	HELIO_06828
OG0001626	bflo_08451	HELIO_03887
OG0001627	bflo_10613	HELIO_03358
OG0001627	bflo_10609	HELIO_11162
OG0001628	bflo_24987	HELIO_11311
OG0001628	bflo_07205	HELIO_03654
OG0001630	bflo_24506	HELIO_11857
OG0001633	bflo_13089	HELIO_09239
OG0001634	bflo_11774	HELIO_00787
OG0001635	bflo_14263	HELIO_00639
OG0001636	bflo_12513	HELIO_06373
OG0001637	bflo_20340	HELIO_00689
OG0001638	bflo_20506	HELIO_10751
OG0001639	bflo_06123	HELIO_03546
OG0001640	bflo_11220	HELIO_12233
OG0001642	bflo_20407	HELIO_00859, HELIO_00858
OG0001644	bflo_06394	HELIO_10610
OG0001649	bflo_02339, bflo_09807, bflo_21953, bflo_08881, bflo_02710, bflo_18575, bflo_03993, bflo_24949, bflo_13423, bflo_21772, bflo_08969, bflo_08968, bflo_08978, bflo_09604, bflo_08332, bflo_12469, bflo_10607, bflo_15866, bflo_18493, bflo_18494, bflo_18542, bflo_06541, bflo_13609	HELIO_09135
OG0001651	bflo_07530	HELIO_08544
OG0001652	bflo_16056	HELIO_06903
OG0001654	bflo_01253, bflo_01087	HELIO_00734, HELIO_02525
OG0001655	bflo_15013	HELIO_08331
OG0001656	bflo_02447	HELIO_09773
OG0001657	bflo_20602	HELIO_09713
OG0001658	bflo_06441	HELIO_10076
OG0001659	bflo_17623	HELIO_01990
OG0001660	bflo_15018	HELIO_04664
OG0001661	bflo_20556	HELIO_12135
OG0001661	bflo_02558	HELIO_07195
OG0001662	bflo_18110	HELIO_07941
OG0001662	bflo_17483	HELIO_12598
OG0001663	bflo_11604	HELIO_06205, HELIO_04184
OG0001664	bflo_26299	HELIO_08200
OG0001665	bflo_23160	HELIO_08876
OG0001665	bflo_22668	HELIO_01144
OG0001666	bflo_00429	HELIO_07524, HELIO_03742
OG0001667	bflo_19445	HELIO_04686, HELIO_06712
OG0001668	bflo_17191	HELIO_03082
OG0001671	bflo_11637	HELIO_08266
OG0001672	bflo_00223	HELIO_11405
OG0001673	bflo_18854	HELIO_05452
OG0001674	bflo_08347	HELIO_12593
OG0001676	bflo_08180	HELIO_09572
OG0001676	bflo_08246	HELIO_09106
OG0001677	bflo_20838	HELIO_10400
OG0001678	bflo_26508	HELIO_09807
OG0001678	bflo_03114	HELIO_09288
OG0001679	bflo_10339	HELIO_08774, HELIO_10789, HELIO_00740
OG0001680	bflo_13497	HELIO_00317
OG0001683	bflo_17547	HELIO_10892
OG0001684	bflo_16609	HELIO_11576
OG0001685	bflo_14264	HELIO_02127
OG0001687	bflo_21798, bflo_21375, bflo_21796, bflo_21373	HELIO_06212
OG0001688	bflo_14161	HELIO_04799
OG0001689	bflo_20561	HELIO_04701
OG0001691	bflo_19887	HELIO_03141
OG0001692	bflo_26337	HELIO_03302
OG0001693	bflo_19690	HELIO_01536, HELIO_01082, HELIO_05406, HELIO_00833
OG0001694	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038	HELIO_05253
OG0001696	bflo_03897, bflo_04390	HELIO_02613
OG0001703	bflo_26234, bflo_08744	HELIO_11018
OG0001704	bflo_15432, bflo_14401, bflo_14402, bflo_14619	HELIO_11078
OG0001706	bflo_20030	HELIO_03225
OG0001707	bflo_01901, bflo_01997, bflo_01998	HELIO_04517
OG0001708	bflo_19700	HELIO_01586
OG0001709	bflo_14697	HELIO_12693
OG0001710	bflo_11983	HELIO_01243
OG0001711	bflo_07326	HELIO_09636
OG0001712	bflo_07157	HELIO_09358, HELIO_09359
OG0001713	bflo_24618	HELIO_10733
OG0001714	bflo_23316	HELIO_10062
OG0001714	bflo_20708	HELIO_01478
OG0001716	bflo_12929	HELIO_07127
OG0001718	bflo_16668	HELIO_08374
OG0001719	bflo_21535, bflo_21536, bflo_21531	HELIO_08265
OG0001720	bflo_20056	HELIO_01666
OG0001721	bflo_17395	HELIO_04710
OG0001724	bflo_17956	HELIO_09512
OG0001725	bflo_07086	HELIO_04079, HELIO_11065
OG0001726	bflo_09335	HELIO_12477
OG0001726	bflo_07477	HELIO_10937
OG0001727	bflo_24508	HELIO_00379
OG0001728	bflo_06838	HELIO_06859
OG0001729	bflo_10997	HELIO_07800
OG0001730	bflo_09904	HELIO_09660
OG0001731	bflo_10453	HELIO_04109
OG0001732	bflo_21629	HELIO_08312
OG0001733	bflo_09429	HELIO_06708, HELIO_05078
OG0001734	bflo_22510	HELIO_09373, HELIO_10503, HELIO_04822
OG0001735	bflo_18755	HELIO_08576
OG0001736	bflo_13056	HELIO_04175
OG0001738	bflo_09831	HELIO_00898
OG0001739	bflo_09231	HELIO_08138
OG0001740	bflo_08908	HELIO_06383
OG0001741	bflo_17713, bflo_17737	HELIO_09141
OG0001742	bflo_02057, bflo_11102, bflo_12499, bflo_11689, bflo_22348	HELIO_03873
OG0001743	bflo_16404	HELIO_12557
OG0001744	bflo_00285, bflo_08796, bflo_09593	HELIO_00852
OG0001746	bflo_04112	HELIO_10565
OG0001747	bflo_11303, bflo_00673, bflo_12158	HELIO_09412
OG0001749	bflo_14757, bflo_14765	HELIO_08042
OG0001750	bflo_19223	HELIO_09724
OG0001751	bflo_10092	HELIO_11274
OG0001752	bflo_06937	HELIO_07873
OG0001754	bflo_17742	HELIO_12416
OG0001755	bflo_09237	HELIO_08464
OG0001755	bflo_01568	HELIO_03611
OG0001756	bflo_08900	HELIO_00970
OG0001756	bflo_07604	HELIO_03773
OG0001757	bflo_08786	HELIO_06531
OG0001758	bflo_15004	HELIO_11236
OG0001760	bflo_12182	HELIO_10686
OG0001768	bflo_03382	HELIO_00339
OG0001769	bflo_07667	HELIO_00478
OG0001769	bflo_19246	HELIO_05705
OG0001770	bflo_14858	HELIO_10082
OG0001772	bflo_08296, bflo_08112	HELIO_01523
OG0001774	bflo_09728	HELIO_11501
OG0001774	bflo_11693, bflo_12263	HELIO_04350
OG0001775	bflo_06692	HELIO_07189
OG0001776	bflo_09329, bflo_10089, bflo_09337	HELIO_07496
OG0001777	bflo_14658	HELIO_09390
OG0001777	bflo_07717	HELIO_09391, HELIO_04368, HELIO_00426
OG0001778	bflo_13440	HELIO_09235, HELIO_06485
OG0001779	bflo_06322, bflo_06871	HELIO_05156
OG0001780	bflo_20503	HELIO_10081
OG0001781	bflo_18622	HELIO_09978
OG0001781	bflo_16431	HELIO_01738
OG0001782	bflo_05868	HELIO_11232
OG0001782	bflo_07274	HELIO_12571
OG0001783	bflo_22073, bflo_22072, bflo_22396	HELIO_02058
OG0001785	bflo_03664	HELIO_04363
OG0001786	bflo_08898, bflo_08897, bflo_09890	HELIO_06139
OG0001786	bflo_09810	HELIO_11267
OG0001787	bflo_17783	HELIO_11607
OG0001788	bflo_25511, bflo_25204	HELIO_03507
OG0001789	bflo_20646	HELIO_10048
OG0001790	bflo_10666	HELIO_10737
OG0001792	bflo_06166	HELIO_03262
OG0001793	bflo_00631	HELIO_05244
OG0001793	bflo_02034	HELIO_10291
OG0001796	bflo_25305, bflo_25304, bflo_14007	HELIO_04269
OG0001798	bflo_10312	HELIO_12260
OG0001798	bflo_08172	HELIO_02273
OG0001800	bflo_12187	HELIO_04276
OG0001802	bflo_23636	HELIO_06473
OG0001803	bflo_08151	HELIO_00855
OG0001804	bflo_20294	HELIO_02895
OG0001805	bflo_10340	HELIO_06016
OG0001806	bflo_12137	HELIO_02144
OG0001807	bflo_05428, bflo_05429, bflo_09269, bflo_02527	HELIO_02837
OG0001808	bflo_26290	HELIO_02461
OG0001809	bflo_16365	HELIO_10155
OG0001810	bflo_04445	HELIO_10709
OG0001813	bflo_25883	HELIO_07910, HELIO_03145
OG0001814	bflo_02460	HELIO_03706
OG0001815	bflo_10547	HELIO_00090
OG0001815	bflo_07119	HELIO_12005
OG0001816	bflo_25650	HELIO_05248
OG0001818	bflo_13837, bflo_20690	HELIO_10184
OG0001819	bflo_00271	HELIO_03116
OG0001820	bflo_26893, bflo_08538	HELIO_08557, HELIO_09627
OG0001821	bflo_23759	HELIO_08607
OG0001822	bflo_12611	HELIO_05027
OG0001823	bflo_07323, bflo_07199	HELIO_12209
OG0001824	bflo_16526	HELIO_03287
OG0001824	bflo_12159, bflo_09602	HELIO_09735
OG0001825	bflo_05431	HELIO_02386
OG0001826	bflo_21842	HELIO_08793
OG0001827	bflo_16284	HELIO_08093
OG0001829	bflo_24896	HELIO_08800
OG0001830	bflo_06356	HELIO_10008
OG0001831	bflo_22941	HELIO_06925
OG0001832	bflo_11401	HELIO_12779
OG0001832	bflo_07490	HELIO_12753
OG0001834	bflo_18626	HELIO_07484
OG0001835	bflo_02552	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172
OG0001846	bflo_05774	HELIO_07000
OG0001848	bflo_00383	HELIO_08439
OG0001849	bflo_25586	HELIO_12087
OG0001849	bflo_18793	HELIO_03244
OG0001851	bflo_13107	HELIO_10531
OG0001852	bflo_05001, bflo_15363	HELIO_00847
OG0001853	bflo_13232	HELIO_07750
OG0001854	bflo_22878	HELIO_02443
OG0001856	bflo_22829, bflo_22828	HELIO_11776
OG0001857	bflo_02847	HELIO_11313
OG0001858	bflo_07097	HELIO_10444
OG0001859	bflo_17915, bflo_18129	HELIO_00529
OG0001860	bflo_09180	HELIO_02411
OG0001861	bflo_09200	HELIO_11038
