Orthogroup	BRAFL	LYTVA_ok
OG0000938	bflo_16013, bflo_25802, bflo_25457, bflo_25455, bflo_25454, bflo_25452, bflo_25458, bflo_25453	LYTVA_20667, LYTVA_01702
OG0000942	bflo_01751, bflo_03988, bflo_21413, bflo_02201, bflo_22086, bflo_21168, bflo_17160, bflo_02220, bflo_17849, bflo_05027	LYTVA_16242, LYTVA_20778, LYTVA_02648, LYTVA_28179, LYTVA_19582, LYTVA_29356, LYTVA_13464, LYTVA_02613, LYTVA_05464, LYTVA_19043, LYTVA_21137
OG0000943	bflo_07247, bflo_25977, bflo_25404	LYTVA_28974
OG0000943	bflo_20510	LYTVA_14187, LYTVA_14188
OG0000944	bflo_14426	LYTVA_08967
OG0000945	bflo_13705, bflo_12713	LYTVA_24430
OG0000946	bflo_03784, bflo_04905	LYTVA_25241, LYTVA_27130, LYTVA_17441
OG0000946	bflo_04391	LYTVA_21339, LYTVA_18138
OG0000947	bflo_00205	LYTVA_21967
OG0000947	bflo_00170	LYTVA_02610
OG0000949	bflo_17563	LYTVA_25907
OG0000951	bflo_05064	LYTVA_06560
OG0000951	bflo_17583, bflo_17253	LYTVA_25198
OG0000952	bflo_14821	LYTVA_15183
OG0000952	bflo_14818	LYTVA_27737
OG0000953	bflo_22870, bflo_26077, bflo_25794, bflo_25795, bflo_22979, bflo_24078	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901
OG0000953	bflo_00708	LYTVA_27482
OG0000954	bflo_13257	LYTVA_18195
OG0000954	bflo_23747	LYTVA_05025
OG0000955	bflo_14322	LYTVA_15857
OG0000957	bflo_03309	LYTVA_29537
OG0000958	bflo_03727, bflo_03728, bflo_03019, bflo_04824, bflo_03729, bflo_01686, bflo_03214	LYTVA_24230
OG0000960	bflo_12512	LYTVA_21462
OG0000963	bflo_03565	LYTVA_11219
OG0000964	bflo_06342, bflo_19118, bflo_10230, bflo_06035, bflo_06039	LYTVA_26196
OG0000965	bflo_08576	LYTVA_08512, LYTVA_30143, LYTVA_17394
OG0000965	bflo_13018	LYTVA_12319
OG0000966	bflo_20263	LYTVA_03424, LYTVA_03969
OG0000967	bflo_04354	LYTVA_23088
OG0000967	bflo_07239	LYTVA_06230, LYTVA_06235
OG0000969	bflo_04468, bflo_19187, bflo_18840, bflo_18841, bflo_21704, bflo_19041, bflo_18838, bflo_04477, bflo_06432, bflo_19042, bflo_19037, bflo_21707, bflo_21697, bflo_24882, bflo_18839	LYTVA_21413, LYTVA_24552, LYTVA_21412, LYTVA_21065, LYTVA_13691
OG0000970	bflo_20773	LYTVA_26609
OG0000972	bflo_20769, bflo_20771, bflo_20770, bflo_25828	LYTVA_27486
OG0000973	bflo_16704, bflo_16388, bflo_16373, bflo_16375, bflo_16376, bflo_16391, bflo_16380, bflo_16361, bflo_16379, bflo_16384, bflo_16707	LYTVA_03075
OG0000974	bflo_15538, bflo_16572, bflo_01162, bflo_20847	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617
OG0000976	bflo_21557	LYTVA_04443
OG0000976	bflo_21695	LYTVA_09442
OG0000976	bflo_18112	LYTVA_25052, LYTVA_15342, LYTVA_10824, LYTVA_14595, LYTVA_08771
OG0000977	bflo_13836	LYTVA_12206
OG0000977	bflo_00630	LYTVA_10438
OG0000977	bflo_19025, bflo_19017	LYTVA_22167
OG0000979	bflo_08836, bflo_13441, bflo_13442, bflo_13947, bflo_19019, bflo_13644, bflo_12775, bflo_13329, bflo_13369	LYTVA_01203, LYTVA_09230
OG0000981	bflo_00671, bflo_00847, bflo_00767, bflo_05305, bflo_00648	LYTVA_01774, LYTVA_01773
OG0000981	bflo_05697	LYTVA_29882
OG0000984	bflo_06233	LYTVA_20605
OG0000984	bflo_15679	LYTVA_23816, LYTVA_17983
OG0000985	bflo_07499	LYTVA_22922
OG0000987	bflo_02033	LYTVA_29210
OG0000988	bflo_15623	LYTVA_10317, LYTVA_11083
OG0000992	bflo_22932	LYTVA_01840
OG0000994	bflo_01641	LYTVA_00968
OG0000994	bflo_10212	LYTVA_25056
OG0000995	bflo_22708	LYTVA_15991
OG0000997	bflo_15516	LYTVA_09372, LYTVA_29274, LYTVA_12640, LYTVA_28518, LYTVA_12834, LYTVA_19954, LYTVA_01250, LYTVA_03648, LYTVA_18467
OG0000998	bflo_17960	LYTVA_29352, LYTVA_30148, LYTVA_09122, LYTVA_30152, LYTVA_30151, LYTVA_11443, LYTVA_03803
OG0000999	bflo_03341	LYTVA_17675, LYTVA_00175
OG0001000	bflo_17958, bflo_27228	LYTVA_27555
OG0001001	bflo_27374, bflo_21303	LYTVA_06547, LYTVA_09209
OG0001002	bflo_10399, bflo_04098	LYTVA_01211
OG0001003	bflo_20878	LYTVA_24521
OG0001004	bflo_26280	LYTVA_04638
OG0001005	bflo_10085	LYTVA_29339
OG0001006	bflo_04350	LYTVA_30116
OG0001006	bflo_22313	LYTVA_11326
OG0001007	bflo_07675	LYTVA_09219
OG0001008	bflo_03203	LYTVA_14143
OG0001009	bflo_23339	LYTVA_22507, LYTVA_22506
OG0001014	bflo_22524, bflo_21916, bflo_21459, bflo_14544	LYTVA_22632, LYTVA_03663
OG0001016	bflo_19435	LYTVA_27385, LYTVA_23205
OG0001016	bflo_00910	LYTVA_10008
OG0001018	bflo_02467, bflo_02601, bflo_13307, bflo_24232	LYTVA_08364
OG0001018	bflo_23920	LYTVA_04534
OG0001019	bflo_13773, bflo_13159	LYTVA_10901, LYTVA_10902, LYTVA_22061, LYTVA_07725
OG0001021	bflo_16744, bflo_13349	LYTVA_30213
OG0001022	bflo_21941	LYTVA_29702, LYTVA_07313
OG0001023	bflo_03026	LYTVA_29811
OG0001025	bflo_17439, bflo_26040, bflo_18822, bflo_00385, bflo_14209	LYTVA_27970, LYTVA_16561, LYTVA_08440, LYTVA_17173
OG0001026	bflo_23870	LYTVA_26222
OG0001027	bflo_23209, bflo_04293, bflo_23208	LYTVA_06336, LYTVA_06330, LYTVA_23368, LYTVA_07523, LYTVA_03025
OG0001028	bflo_25597	LYTVA_02453
OG0001029	bflo_13219	LYTVA_00344
OG0001030	bflo_05876	LYTVA_13104
OG0001031	bflo_07447	LYTVA_13786
OG0001031	bflo_21667	LYTVA_02087
OG0001032	bflo_16280	LYTVA_23396
OG0001033	bflo_08146	LYTVA_27425
OG0001034	bflo_18574	LYTVA_22671, LYTVA_06987
OG0001034	bflo_18588	LYTVA_06988, LYTVA_22670
OG0001036	bflo_01100	LYTVA_01189
OG0001038	bflo_10779	LYTVA_22592
OG0001039	bflo_08311	LYTVA_28151
OG0001039	bflo_11607	LYTVA_04517
OG0001042	bflo_11460, bflo_27000	LYTVA_13445
OG0001043	bflo_13402	LYTVA_02035, LYTVA_01167, LYTVA_28190, LYTVA_09229, LYTVA_25539, LYTVA_02626
OG0001047	bflo_22101	LYTVA_10366, LYTVA_28083, LYTVA_24446
OG0001048	bflo_07509, bflo_26856	LYTVA_00731, LYTVA_09405
OG0001049	bflo_24448, bflo_17931	LYTVA_25001, LYTVA_11198
OG0001049	bflo_24363	LYTVA_09888
OG0001050	bflo_23753, bflo_21612	LYTVA_04036, LYTVA_16457
OG0001052	bflo_08592	LYTVA_03660
OG0001053	bflo_08662	LYTVA_05734
OG0001054	bflo_23806	LYTVA_03436
OG0001056	bflo_13893	LYTVA_29573, LYTVA_10190
OG0001057	bflo_22386, bflo_22387	LYTVA_03185, LYTVA_16381
OG0001058	bflo_10254	LYTVA_02007
OG0001059	bflo_04773	LYTVA_00483
OG0001062	bflo_26106	LYTVA_17131, LYTVA_15828
OG0001063	bflo_10992	LYTVA_19095
OG0001063	bflo_09032	LYTVA_07378, LYTVA_27583
OG0001064	bflo_16843, bflo_27227, bflo_17908, bflo_17446, bflo_17801, bflo_10560, bflo_10566	LYTVA_11261
OG0001065	bflo_24302	LYTVA_23523
OG0001067	bflo_14070, bflo_05866, bflo_01536	LYTVA_25739, LYTVA_17028
OG0001068	bflo_24364	LYTVA_12120
OG0001072	bflo_20583	LYTVA_21778
OG0001072	bflo_01344	LYTVA_21225
OG0001073	bflo_14186	LYTVA_18221
OG0001075	bflo_01789	LYTVA_24384
OG0001076	bflo_14398	LYTVA_12589
OG0001077	bflo_19161, bflo_19130	LYTVA_07624
OG0001077	bflo_15522	LYTVA_20896
OG0001078	bflo_10417	LYTVA_23690, LYTVA_03209
OG0001079	bflo_11561	LYTVA_13000
OG0001080	bflo_06623	LYTVA_00946
OG0001080	bflo_21619	LYTVA_26032
OG0001081	bflo_15729, bflo_03684	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917
OG0001082	bflo_19096	LYTVA_06685
OG0001082	bflo_00917	LYTVA_11262
OG0001083	bflo_10562	LYTVA_15288
OG0001085	bflo_11120	LYTVA_28264
OG0001089	bflo_05776	LYTVA_22672
OG0001092	bflo_15467	LYTVA_21143
OG0001093	bflo_02494	LYTVA_20171, LYTVA_15549
OG0001094	bflo_10325	LYTVA_15558, LYTVA_15559
OG0001095	bflo_26605, bflo_00827, bflo_26602	LYTVA_10435
OG0001096	bflo_20939, bflo_07578	LYTVA_03888, LYTVA_04358, LYTVA_24651
OG0001102	bflo_23676	LYTVA_04384
OG0001102	bflo_01832, bflo_15231	LYTVA_27846, LYTVA_04692
OG0001103	bflo_01225	LYTVA_29667, LYTVA_02741
OG0001104	bflo_00423	LYTVA_25180
OG0001105	bflo_10029	LYTVA_23898
OG0001105	bflo_23443	LYTVA_17997, LYTVA_09940, LYTVA_09939
OG0001105	bflo_02480	LYTVA_05998, LYTVA_00852
OG0001106	bflo_06185	LYTVA_04820
OG0001108	bflo_22556, bflo_20433	LYTVA_12879
OG0001109	bflo_20879, bflo_05579, bflo_14803, bflo_14804	LYTVA_21949
OG0001110	bflo_16461, bflo_16317, bflo_16971	LYTVA_06257
OG0001111	bflo_13059	LYTVA_21492
OG0001111	bflo_21070, bflo_22350	LYTVA_13217
OG0001112	bflo_22501	LYTVA_07658
OG0001113	bflo_14797	LYTVA_28836
OG0001114	bflo_04550	LYTVA_21386
OG0001115	bflo_02490	LYTVA_02273, LYTVA_24204
OG0001118	bflo_10522	LYTVA_14256
OG0001119	bflo_01654	LYTVA_18092, LYTVA_05961
OG0001120	bflo_12559	LYTVA_20018
OG0001121	bflo_24945, bflo_17622, bflo_24293, bflo_04825	LYTVA_15718
OG0001122	bflo_25445, bflo_21345, bflo_22560, bflo_21222, bflo_22488	LYTVA_10807
OG0001123	bflo_09074	LYTVA_23681, LYTVA_01308
OG0001123	bflo_20201	LYTVA_01705, LYTVA_12884
OG0001124	bflo_23639	LYTVA_16535
OG0001124	bflo_10476	LYTVA_12081
OG0001125	bflo_05411	LYTVA_21515
OG0001126	bflo_21937	LYTVA_20544
OG0001126	bflo_12463, bflo_10927	LYTVA_13765
OG0001127	bflo_19588	LYTVA_20907
OG0001129	bflo_12819	LYTVA_14702
OG0001130	bflo_05983	LYTVA_08958
OG0001132	bflo_06192	LYTVA_01795
OG0001133	bflo_25491	LYTVA_13505, LYTVA_08035
OG0001134	bflo_22790	LYTVA_23641
OG0001137	bflo_23646	LYTVA_08712
OG0001138	bflo_00349, bflo_14068, bflo_00161	LYTVA_06752
OG0001139	bflo_09826	LYTVA_17543
OG0001141	bflo_03254	LYTVA_29978, LYTVA_25914, LYTVA_10307
OG0001142	bflo_01437	LYTVA_17988
OG0001143	bflo_07319	LYTVA_01170
OG0001144	bflo_00201	LYTVA_24625
OG0001146	bflo_25096, bflo_22204	LYTVA_06824
OG0001147	bflo_22964, bflo_26119	LYTVA_16424
OG0001149	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878	LYTVA_04169, LYTVA_25161
OG0001155	bflo_20442	LYTVA_22105
OG0001156	bflo_18549	LYTVA_22449
OG0001158	bflo_11159	LYTVA_13180, LYTVA_17437
OG0001159	bflo_01554, bflo_01553	LYTVA_23740
OG0001160	bflo_09781, bflo_25996, bflo_26928, bflo_09780	LYTVA_26964
OG0001161	bflo_08066	LYTVA_10014
OG0001162	bflo_17404	LYTVA_28314, LYTVA_24093
OG0001164	bflo_21084	LYTVA_05648, LYTVA_28276, LYTVA_05650
OG0001165	bflo_01574	LYTVA_04541, LYTVA_04542
OG0001165	bflo_22236	LYTVA_17460, LYTVA_14088
OG0001166	bflo_14820, bflo_15448	LYTVA_02438
OG0001167	bflo_16326	LYTVA_19097
OG0001168	bflo_20423, bflo_20474, bflo_13463	LYTVA_03414
OG0001169	bflo_14076, bflo_12639	LYTVA_06902
OG0001170	bflo_11360	LYTVA_06397, LYTVA_13191
OG0001171	bflo_05953	LYTVA_23053
OG0001172	bflo_02862	LYTVA_22652
OG0001172	bflo_02443	LYTVA_29661
OG0001173	bflo_06950	LYTVA_24626
OG0001173	bflo_04048	LYTVA_22071
OG0001174	bflo_11141	LYTVA_22335
OG0001175	bflo_00560, bflo_02898	LYTVA_24458, LYTVA_20819, LYTVA_13142, LYTVA_20054
OG0001176	bflo_07517	LYTVA_24712, LYTVA_24713
OG0001177	bflo_01608	LYTVA_26801
OG0001178	bflo_25556	LYTVA_02324
OG0001178	bflo_22453	LYTVA_25867
OG0001179	bflo_13368	LYTVA_26628
OG0001179	bflo_13513	LYTVA_09673
OG0001180	bflo_06469, bflo_06718, bflo_05047	LYTVA_29218
OG0001180	bflo_06736, bflo_00350	LYTVA_29855, LYTVA_01176, LYTVA_29854, LYTVA_29850, LYTVA_29852
OG0001181	bflo_18914	LYTVA_10373
OG0001182	bflo_03435	LYTVA_26540, LYTVA_26537, LYTVA_12465, LYTVA_26539
OG0001184	bflo_15772	LYTVA_02863, LYTVA_18281
OG0001184	bflo_09793	LYTVA_26638, LYTVA_24278
OG0001185	bflo_06562	LYTVA_09656
OG0001186	bflo_12657	LYTVA_28926
OG0001186	bflo_12919	LYTVA_01688
OG0001187	bflo_18352, bflo_17267, bflo_06600, bflo_06585, bflo_06590, bflo_06591, bflo_18234, bflo_25290, bflo_26120, bflo_06592, bflo_18465, bflo_18461, bflo_18463, bflo_18462, bflo_08800, bflo_10438, bflo_10068, bflo_12634, bflo_12633, bflo_04140, bflo_10069, bflo_12876, bflo_17352, bflo_04133, bflo_04125, bflo_09603, bflo_05471	LYTVA_15913
OG0001188	bflo_05292	LYTVA_25404
OG0001190	bflo_25067	LYTVA_06830
OG0001196	bflo_09773	LYTVA_03677
OG0001198	bflo_03034	LYTVA_09572, LYTVA_09571
OG0001199	bflo_17249	LYTVA_28061
OG0001200	bflo_21205	LYTVA_14849, LYTVA_18532, LYTVA_26385
OG0001202	bflo_02498	LYTVA_02469, LYTVA_09875, LYTVA_15508, LYTVA_03546, LYTVA_24829
OG0001203	bflo_18138	LYTVA_28240, LYTVA_03972, LYTVA_29946
OG0001204	bflo_20309, bflo_20315	LYTVA_12790
OG0001205	bflo_14061, bflo_27112	LYTVA_09031
OG0001206	bflo_07233, bflo_05302	LYTVA_21340
OG0001207	bflo_21743	LYTVA_05411
OG0001207	bflo_02422	LYTVA_20519, LYTVA_10763
OG0001208	bflo_25733	LYTVA_13276
OG0001210	bflo_07894	LYTVA_19275
OG0001210	bflo_24464, bflo_04429	LYTVA_04311
OG0001211	bflo_00897	LYTVA_22456, LYTVA_02722
OG0001213	bflo_10680	LYTVA_07548, LYTVA_11628
OG0001213	bflo_20590	LYTVA_18522
OG0001215	bflo_00807	LYTVA_14835
OG0001216	bflo_24683	LYTVA_09816
OG0001217	bflo_17953	LYTVA_22786
OG0001218	bflo_24854	LYTVA_26113
OG0001219	bflo_01008	LYTVA_15579
OG0001220	bflo_20837	LYTVA_16053
OG0001220	bflo_21723	LYTVA_16343
OG0001221	bflo_13343	LYTVA_14047
OG0001222	bflo_19155	LYTVA_02187
OG0001223	bflo_12732	LYTVA_21037
OG0001224	bflo_04929	LYTVA_18212
OG0001225	bflo_08317	LYTVA_24620
OG0001227	bflo_17418	LYTVA_10499
OG0001230	bflo_01521, bflo_04046	LYTVA_17571, LYTVA_12678
OG0001231	bflo_03798	LYTVA_07439
OG0001232	bflo_23005, bflo_23685	LYTVA_24297
OG0001233	bflo_15064, bflo_14915	LYTVA_06716
OG0001234	bflo_14036	LYTVA_27375
OG0001236	bflo_24082	LYTVA_24738, LYTVA_21569
OG0001237	bflo_07801	LYTVA_26239, LYTVA_06734
OG0001238	bflo_26480	LYTVA_30061
OG0001239	bflo_10959	LYTVA_29779
OG0001240	bflo_06423	LYTVA_24587
OG0001241	bflo_06240	LYTVA_01648
OG0001242	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804	LYTVA_24858, LYTVA_25798
OG0001243	bflo_08723	LYTVA_04835
OG0001245	bflo_08692	LYTVA_16857
OG0001246	bflo_18611, bflo_27266, bflo_18610, bflo_03922, bflo_19063	LYTVA_21025, LYTVA_02567, LYTVA_15140, LYTVA_06598
OG0001247	bflo_12136	LYTVA_23646
OG0001248	bflo_00177	LYTVA_00986, LYTVA_16637
OG0001249	bflo_25407, bflo_25542	LYTVA_03472
OG0001250	bflo_23893	LYTVA_23037
OG0001251	bflo_13478	LYTVA_12207
OG0001252	bflo_25844	LYTVA_28229, LYTVA_04840
OG0001253	bflo_11668, bflo_06734	LYTVA_02267
OG0001254	bflo_16683	LYTVA_26444
OG0001256	bflo_27204, bflo_17356	LYTVA_27563
OG0001261	bflo_27125, bflo_14339	LYTVA_10322
OG0001262	bflo_15864	LYTVA_11080, LYTVA_11634, LYTVA_11636, LYTVA_11076, LYTVA_09252
OG0001263	bflo_07084	LYTVA_17717, LYTVA_22972
OG0001263	bflo_10303	LYTVA_09084
OG0001264	bflo_13401	LYTVA_07325, LYTVA_04650
OG0001266	bflo_05858, bflo_18162	LYTVA_19415
OG0001267	bflo_14627, bflo_14348	LYTVA_08091
OG0001267	bflo_20420	LYTVA_09343
OG0001268	bflo_06467	LYTVA_20779
OG0001270	bflo_22891	LYTVA_18319
OG0001271	bflo_11260, bflo_18970	LYTVA_09608
OG0001272	bflo_20203	LYTVA_27489
OG0001274	bflo_15721	LYTVA_02869
OG0001275	bflo_17335	LYTVA_16368
OG0001276	bflo_14135	LYTVA_24445
OG0001278	bflo_02941, bflo_01205	LYTVA_12248, LYTVA_16623
OG0001279	bflo_08526	LYTVA_22555
OG0001281	bflo_06100	LYTVA_23356
OG0001284	bflo_19270	LYTVA_30054, LYTVA_01526
OG0001284	bflo_06254	LYTVA_15592
OG0001286	bflo_10170, bflo_26942	LYTVA_00885
OG0001287	bflo_14817	LYTVA_06176
OG0001288	bflo_06118	LYTVA_10306
OG0001290	bflo_05691	LYTVA_13603
OG0001291	bflo_08573	LYTVA_11712
OG0001292	bflo_18759	LYTVA_22168
OG0001293	bflo_20495	LYTVA_07691
OG0001294	bflo_18510	LYTVA_19271
OG0001295	bflo_00207	LYTVA_15580
OG0001296	bflo_12324	LYTVA_20224
OG0001297	bflo_10353	LYTVA_14610
OG0001300	bflo_05337, bflo_26790, bflo_20405	LYTVA_05607, LYTVA_03792
OG0001302	bflo_08709	LYTVA_08998
OG0001305	bflo_15741	LYTVA_15520
OG0001306	bflo_25980	LYTVA_06210
OG0001306	bflo_16344	LYTVA_04350
OG0001308	bflo_08681	LYTVA_06427, LYTVA_08159
OG0001309	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400	LYTVA_11009, LYTVA_28629, LYTVA_28628
OG0001310	bflo_20260	LYTVA_08839
OG0001310	bflo_17144	LYTVA_04185, LYTVA_11415
OG0001311	bflo_00386	LYTVA_28955
OG0001311	bflo_18844	LYTVA_10099
OG0001312	bflo_17709	LYTVA_06396
OG0001313	bflo_08797, bflo_24288, bflo_09898, bflo_10384, bflo_14942	LYTVA_18781, LYTVA_25650
OG0001314	bflo_18178	LYTVA_09665
OG0001314	bflo_15272, bflo_13793	LYTVA_17554, LYTVA_08218, LYTVA_08220
OG0001315	bflo_23287	LYTVA_20106, LYTVA_24055
OG0001316	bflo_15475	LYTVA_13297, LYTVA_13299
OG0001317	bflo_16409	LYTVA_09521
OG0001318	bflo_03324	LYTVA_16780
OG0001318	bflo_04124	LYTVA_28059
OG0001319	bflo_21304	LYTVA_24410
OG0001320	bflo_10273	LYTVA_21775
OG0001320	bflo_05629	LYTVA_09922
OG0001322	bflo_09889	LYTVA_14240, LYTVA_03712
OG0001322	bflo_23924	LYTVA_08843
OG0001323	bflo_19666	LYTVA_00847
OG0001324	bflo_02826	LYTVA_00291
OG0001325	bflo_13293	LYTVA_09407
OG0001327	bflo_11384	LYTVA_12279
OG0001329	bflo_08763, bflo_14333	LYTVA_29340
OG0001330	bflo_20123	LYTVA_04759
OG0001331	bflo_08815	LYTVA_16616
OG0001332	bflo_25758	LYTVA_11322
OG0001334	bflo_22826, bflo_23599	LYTVA_21097, LYTVA_11765, LYTVA_21099, LYTVA_23859, LYTVA_12536, LYTVA_15544, LYTVA_15545, LYTVA_21207, LYTVA_22770
OG0001335	bflo_05620	LYTVA_24585
OG0001337	bflo_05523	LYTVA_28142
OG0001339	bflo_06139	LYTVA_25825
OG0001341	bflo_11107	LYTVA_05973
OG0001343	bflo_18851, bflo_17959	LYTVA_11093, LYTVA_11760, LYTVA_27004
OG0001344	bflo_08238, bflo_05567	LYTVA_02352
OG0001345	bflo_12252, bflo_11238, bflo_11249	LYTVA_20477
OG0001348	bflo_21574	LYTVA_22256
OG0001349	bflo_24225, bflo_10708, bflo_09331, bflo_08005	LYTVA_09588, LYTVA_22305, LYTVA_27212, LYTVA_15157, LYTVA_06041
OG0001350	bflo_25719	LYTVA_08886
OG0001351	bflo_21262	LYTVA_25655
OG0001353	bflo_16481	LYTVA_10030
OG0001353	bflo_05764	LYTVA_22573
OG0001354	bflo_13887	LYTVA_28511
OG0001355	bflo_10179	LYTVA_11629
OG0001356	bflo_10948	LYTVA_28992
OG0001357	bflo_21298	LYTVA_01328
OG0001360	bflo_08197	LYTVA_28373, LYTVA_27643
OG0001361	bflo_03320	LYTVA_24814
OG0001362	bflo_23593, bflo_22855, bflo_10725	LYTVA_28040
OG0001363	bflo_16521, bflo_16519	LYTVA_09257, LYTVA_18119
OG0001365	bflo_14935	LYTVA_25618, LYTVA_24140, LYTVA_11701, LYTVA_00097, LYTVA_24131
OG0001366	bflo_19736	LYTVA_01522
OG0001367	bflo_16121	LYTVA_20815
OG0001369	bflo_11602	LYTVA_05062
OG0001370	bflo_05809	LYTVA_22074
OG0001371	bflo_23286, bflo_22936, bflo_22937, bflo_22938	LYTVA_08478, LYTVA_25037
OG0001372	bflo_13574	LYTVA_06840
OG0001373	bflo_22620	LYTVA_08692
OG0001374	bflo_07194	LYTVA_02702
OG0001375	bflo_05780	LYTVA_04323
OG0001376	bflo_06943	LYTVA_29983
OG0001377	bflo_10365, bflo_12976, bflo_13209, bflo_13069, bflo_19364, bflo_09576, bflo_09577	LYTVA_21846
OG0001378	bflo_08974	LYTVA_17384
OG0001379	bflo_05155	LYTVA_28884
OG0001380	bflo_14218	LYTVA_29108
OG0001381	bflo_05646, bflo_05543	LYTVA_20781
OG0001382	bflo_25739, bflo_10341	LYTVA_23629
OG0001383	bflo_16647	LYTVA_24693
OG0001387	bflo_21652	LYTVA_23743
OG0001389	bflo_14302	LYTVA_23428
OG0001394	bflo_15041	LYTVA_27588
OG0001395	bflo_17427, bflo_09664	LYTVA_29626
OG0001396	bflo_23574, bflo_08795, bflo_00153, bflo_00810, bflo_25762, bflo_00278, bflo_00133, bflo_25573	LYTVA_27817, LYTVA_14678
OG0001397	bflo_10128	LYTVA_19050
OG0001397	bflo_09338	LYTVA_23784
OG0001398	bflo_15202	LYTVA_12730, LYTVA_02864, LYTVA_02865, LYTVA_18283, LYTVA_18282, LYTVA_02862
OG0001399	bflo_21669	LYTVA_11204
OG0001399	bflo_12579	LYTVA_26875
OG0001400	bflo_02687	LYTVA_25761
OG0001401	bflo_16741, bflo_02833, bflo_06418, bflo_21239, bflo_00707, bflo_03742, bflo_03741, bflo_07794	LYTVA_02911
OG0001402	bflo_19487	LYTVA_01375
OG0001403	bflo_20986, bflo_01674, bflo_09800	LYTVA_25904
OG0001404	bflo_24535	LYTVA_03852
OG0001405	bflo_13790	LYTVA_11923
OG0001405	bflo_23990	LYTVA_13898
OG0001406	bflo_21284	LYTVA_02505
OG0001409	bflo_11307	LYTVA_11490
OG0001410	bflo_14262	LYTVA_26149
OG0001412	bflo_09295	LYTVA_29467
OG0001413	bflo_20564	LYTVA_22106
OG0001414	bflo_22712, bflo_10760	LYTVA_18745
OG0001414	bflo_10406	LYTVA_15413
OG0001415	bflo_14008, bflo_20533	LYTVA_04754
OG0001417	bflo_02373	LYTVA_21364
OG0001418	bflo_26213	LYTVA_00553
OG0001419	bflo_18205	LYTVA_27301
OG0001420	bflo_11291	LYTVA_11976
OG0001421	bflo_21002	LYTVA_26131
OG0001422	bflo_00253	LYTVA_28672
OG0001423	bflo_16047	LYTVA_12091, LYTVA_28484
OG0001424	bflo_06976	LYTVA_01086
OG0001425	bflo_06116, bflo_05585	LYTVA_20870
OG0001426	bflo_24890	LYTVA_13737
OG0001427	bflo_04082, bflo_04073	LYTVA_08328
OG0001428	bflo_24663	LYTVA_04004
OG0001429	bflo_17955	LYTVA_15257, LYTVA_27578
OG0001430	bflo_10599	LYTVA_05538
OG0001431	bflo_26459	LYTVA_23169
OG0001434	bflo_03898	LYTVA_09215, LYTVA_08418, LYTVA_11544
OG0001435	bflo_18813	LYTVA_03335, LYTVA_03334, LYTVA_02236, LYTVA_03333
OG0001436	bflo_02923	LYTVA_23400
OG0001437	bflo_11365, bflo_13730, bflo_13248	LYTVA_02456
OG0001439	bflo_09385	LYTVA_23481
OG0001439	bflo_23356	LYTVA_23479
OG0001440	bflo_02819	LYTVA_21865
OG0001440	bflo_14002	LYTVA_17468
OG0001442	bflo_17388	LYTVA_10451
OG0001443	bflo_02916	LYTVA_09304, LYTVA_06370, LYTVA_17702, LYTVA_23392, LYTVA_17662, LYTVA_19141, LYTVA_17947, LYTVA_27180
OG0001444	bflo_01969, bflo_03209, bflo_14239	LYTVA_09770
OG0001445	bflo_08938	LYTVA_06306
OG0001446	bflo_20858	LYTVA_05089
OG0001447	bflo_24721	LYTVA_08300
OG0001448	bflo_20958	LYTVA_21434, LYTVA_04273
OG0001448	bflo_00530	LYTVA_05084
OG0001449	bflo_06102	LYTVA_26829
OG0001449	bflo_02343	LYTVA_26490
OG0001451	bflo_06520	LYTVA_28152
OG0001451	bflo_04723	LYTVA_15293, LYTVA_15292
OG0001452	bflo_05982	LYTVA_07052
OG0001453	bflo_07649	LYTVA_25332
OG0001455	bflo_25643	LYTVA_29635
OG0001456	bflo_02658	LYTVA_29753
OG0001457	bflo_06362	LYTVA_23311
OG0001459	bflo_09086	LYTVA_03447
OG0001460	bflo_21995	LYTVA_05188
OG0001460	bflo_06898	LYTVA_25220
OG0001461	bflo_10892, bflo_11178, bflo_19369, bflo_21910	LYTVA_20044
OG0001462	bflo_14890	LYTVA_05319
OG0001463	bflo_08852, bflo_24681, bflo_24477, bflo_24476	LYTVA_02407, LYTVA_02045
OG0001464	bflo_02860	LYTVA_00287
OG0001465	bflo_24992	LYTVA_26108
OG0001466	bflo_07291	LYTVA_06219, LYTVA_06226
OG0001467	bflo_06650, bflo_15911	LYTVA_13981
OG0001467	bflo_22950, bflo_11088	LYTVA_22531
OG0001468	bflo_02942	LYTVA_26492
OG0001469	bflo_14078	LYTVA_08369
OG0001470	bflo_21111	LYTVA_05300
