Orthogroup	BRAFL	BRALA
OG0000522	bflo_10021	BRALA25052
OG0000523	bflo_20597	BRALA23223
OG0000523	bflo_01419	BRALA26109, BRALA09495
OG0000523	bflo_01438	BRALA26107
OG0000525	bflo_16581	BRALA20630
OG0000525	bflo_22957	BRALA13036, BRALA13035
OG0000526	bflo_03466	BRALA18190, BRALA08755
OG0000526	bflo_05443, bflo_05444	BRALA18192
OG0000526	bflo_21568	BRALA16238
OG0000526	bflo_09245	BRALA16318
OG0000526	bflo_14836	BRALA23607
OG0000526	bflo_08760	BRALA30521
OG0000526	bflo_15247	BRALA08217
OG0000526	bflo_13787	BRALA12537
OG0000526	bflo_26442	BRALA00644
OG0000526	bflo_00822	BRALA18595
OG0000526	bflo_00641	BRALA00628
OG0000526	bflo_26490	BRALA00629
OG0000526	bflo_00115	BRALA00489
OG0000526	bflo_21914	BRALA12135
OG0000526	bflo_03791	BRALA08760
OG0000526	bflo_21569	BRALA16233
OG0000526	bflo_23707	BRALA27381
OG0000526	bflo_26158	BRALA01561
OG0000526	bflo_15326	BRALA18594, BRALA23606
OG0000526	bflo_15248, bflo_22821	BRALA34347
OG0000527	bflo_01262	BRALA12888
OG0000528	bflo_24671	BRALA08668
OG0000528	bflo_03193	BRALA02212
OG0000528	bflo_02141	BRALA11348
OG0000528	bflo_02200	BRALA11351
OG0000528	bflo_07977	BRALA13353
OG0000529	bflo_24350	BRALA17267
OG0000529	bflo_05041	BRALA21823
OG0000530	bflo_25160	BRALA27713
OG0000531	bflo_00390	BRALA10663
OG0000532	bflo_01721	BRALA13752
OG0000532	bflo_17770	BRALA07475, BRALA19708
OG0000533	bflo_06859	BRALA29896
OG0000533	bflo_25618	BRALA29895
OG0000533	bflo_20601	BRALA09268
OG0000533	bflo_11898	BRALA09267
OG0000534	bflo_19475	BRALA17057
OG0000534	bflo_23132	BRALA25037
OG0000535	bflo_23349	BRALA25267
OG0000535	bflo_19394	BRALA14162
OG0000535	bflo_13649, bflo_13443	BRALA12520
OG0000536	bflo_12464	BRALA20347
OG0000536	bflo_11681, bflo_11680	BRALA20349
OG0000536	bflo_11682	BRALA20350
OG0000537	bflo_26451	BRALA22102
OG0000537	bflo_23567	BRALA13070
OG0000537	bflo_00838	BRALA00495
OG0000537	bflo_01223	BRALA15959
OG0000537	bflo_02140	BRALA11325
OG0000537	bflo_02205	BRALA11365
OG0000537	bflo_02937	BRALA29365
OG0000537	bflo_08077	BRALA04214
OG0000537	bflo_08076	BRALA04213, BRALA04212
OG0000537	bflo_21616	BRALA13679
OG0000537	bflo_21615	BRALA13681
OG0000539	bflo_21528, bflo_22330, bflo_19729	BRALA05969
OG0000539	bflo_11764	BRALA20475
OG0000539	bflo_18430	BRALA16574, BRALA30262
OG0000539	bflo_04586	BRALA04389
OG0000539	bflo_01715, bflo_09848	BRALA27236
OG0000539	bflo_04616	BRALA04388
OG0000539	bflo_10638, bflo_10636, bflo_19528	BRALA29728
OG0000539	bflo_07866	BRALA18944
OG0000539	bflo_08212	BRALA06806, BRALA06805
OG0000540	bflo_00156, bflo_00167, bflo_00147, bflo_00174, bflo_00178, bflo_00136, bflo_26475, bflo_00126	BRALA33330, BRALA34975, BRALA33025, BRALA32816, BRALA33558, BRALA31394
OG0000540	bflo_26547, bflo_26513, bflo_00098, bflo_26502, bflo_26564, bflo_26524, bflo_26482	BRALA35826, BRALA31392, BRALA32895
OG0000541	bflo_03796	BRALA08736
OG0000541	bflo_03101	BRALA08734
OG0000541	bflo_24768, bflo_03098	BRALA08735, BRALA02104
OG0000541	bflo_03097, bflo_03095	BRALA08740
OG0000542	bflo_14687, bflo_00155	BRALA22764
OG0000542	bflo_00805	BRALA00596
OG0000543	bflo_00752	BRALA33833, BRALA07612, BRALA20419, BRALA11200, BRALA31547, BRALA26997
OG0000543	bflo_04238	BRALA23939, BRALA28542, BRALA23636, BRALA28395, BRALA31640, BRALA31650, BRALA32482, BRALA27224, BRALA13596, BRALA18008, BRALA01896, BRALA20141, BRALA33435, BRALA32172, BRALA30924, BRALA33436, BRALA30547, BRALA30250, BRALA24933, BRALA13597, BRALA28840, BRALA06661, BRALA20718, BRALA17989
OG0000544	bflo_14131	BRALA19421
OG0000544	bflo_07969	BRALA03994
OG0000544	bflo_25327	BRALA34378
OG0000545	bflo_18231	BRALA24399
OG0000545	bflo_12226	BRALA22583
OG0000546	bflo_22241, bflo_22135	BRALA05880
OG0000547	bflo_10425, bflo_10420	BRALA09990
OG0000547	bflo_12128	BRALA04398
OG0000547	bflo_11499	BRALA15378
OG0000548	bflo_09374	BRALA31695
OG0000548	bflo_10945	BRALA21474
OG0000548	bflo_11390	BRALA22718
OG0000549	bflo_01736	BRALA09774
OG0000549	bflo_06860, bflo_06875, bflo_06867, bflo_06869, bflo_06873	BRALA01654
OG0000549	bflo_08772, bflo_09508, bflo_08773	BRALA11510, BRALA16788
OG0000549	bflo_17976	BRALA33866
OG0000549	bflo_10802	BRALA19896
OG0000549	bflo_09069	BRALA24295
OG0000549	bflo_07906	BRALA03880
OG0000550	bflo_02626	BRALA04948
OG0000550	bflo_20434	BRALA22193
OG0000550	bflo_02305	BRALA04936, BRALA04939, BRALA04945, BRALA04926
OG0000550	bflo_02304	BRALA04918, BRALA04917, BRALA04916
OG0000551	bflo_07425	BRALA03802
OG0000551	bflo_12554	BRALA20241, BRALA03089
OG0000552	bflo_14381	BRALA31577
OG0000552	bflo_22570	BRALA12172
OG0000553	bflo_01191	BRALA09626
OG0000553	bflo_23301	BRALA16722, BRALA35015
OG0000554	bflo_16926	BRALA10862
OG0000554	bflo_02569	BRALA04712
OG0000555	bflo_00503, bflo_18487	BRALA03368, BRALA29607, BRALA27162
OG0000555	bflo_18147, bflo_21575, bflo_09624, bflo_19375, bflo_04132, bflo_26018, bflo_00705, bflo_07503	BRALA08578, BRALA29606, BRALA21949, BRALA33089
OG0000555	bflo_27103	BRALA29129, BRALA20119
OG0000556	bflo_14180, bflo_14902, bflo_15488, bflo_14896, bflo_14893, bflo_18541, bflo_14888, bflo_14898	BRALA07751
OG0000556	bflo_04598, bflo_04601, bflo_15483, bflo_14455, bflo_15489, bflo_27151, bflo_15480, bflo_15486, bflo_15490, bflo_15481, bflo_20909	BRALA15893, BRALA15897, BRALA15887, BRALA15898
OG0000556	bflo_04596, bflo_15491, bflo_04588, bflo_04595, bflo_04614, bflo_04611, bflo_15493, bflo_15496, bflo_14899, bflo_14918, bflo_04612	BRALA07749
OG0000556	bflo_14900, bflo_15341, bflo_14912, bflo_14904, bflo_14903	BRALA24384, BRALA15889
OG0000556	bflo_04618	BRALA07753, BRALA07752, BRALA15883, BRALA15882
OG0000556	bflo_14992	BRALA15888, BRALA15890
OG0000560	bflo_17516	BRALA24504
OG0000560	bflo_25084	BRALA08569
OG0000560	bflo_24948	BRALA10597
OG0000560	bflo_25087	BRALA25861
OG0000560	bflo_24121	BRALA13005, BRALA05538
OG0000560	bflo_24472	BRALA21205
OG0000560	bflo_25015	BRALA19574
OG0000561	bflo_08446, bflo_27388, bflo_22174	BRALA17425
OG0000561	bflo_22164	BRALA17424
OG0000562	bflo_01967	BRALA15030
OG0000562	bflo_12589, bflo_27046	BRALA19937
OG0000563	bflo_03331	BRALA08933
OG0000563	bflo_03330, bflo_03146	BRALA08932
OG0000564	bflo_12710	BRALA07152, BRALA24130, BRALA33441
OG0000564	bflo_11709	BRALA30531
OG0000565	bflo_23423	BRALA22484
OG0000565	bflo_00721, bflo_21031	BRALA12049
OG0000565	bflo_25370	BRALA05112
OG0000565	bflo_12816, bflo_06157	BRALA08442
OG0000565	bflo_02938	BRALA04573
OG0000565	bflo_02291	BRALA04975
OG0000566	bflo_04927	BRALA26624
OG0000567	bflo_12141, bflo_11905, bflo_09047, bflo_06558, bflo_10797	BRALA26815, BRALA08155, BRALA15895, BRALA26813
OG0000567	bflo_12747	BRALA12434
OG0000567	bflo_00564	BRALA10631
OG0000567	bflo_26349	BRALA01129
OG0000567	bflo_16510	BRALA24836
OG0000568	bflo_15577, bflo_12904, bflo_13810	BRALA26780, BRALA30414, BRALA26220
OG0000568	bflo_01244, bflo_07003	BRALA26316
OG0000568	bflo_03156, bflo_03152, bflo_21391, bflo_17573, bflo_01919	BRALA32086
OG0000569	bflo_05421	BRALA17565
OG0000569	bflo_24200, bflo_01938	BRALA10221
OG0000569	bflo_00290	BRALA00073, BRALA00621
OG0000569	bflo_13737	BRALA17656
OG0000570	bflo_05300, bflo_11340	BRALA12710
OG0000571	bflo_03919	BRALA26064
OG0000571	bflo_20419	BRALA31528, BRALA01347
OG0000572	bflo_05895	BRALA30970
OG0000572	bflo_23930	BRALA24438
OG0000573	bflo_24510	BRALA33118
OG0000573	bflo_06124	BRALA01402
OG0000574	bflo_23185	BRALA06426
OG0000574	bflo_23738	BRALA10469
OG0000574	bflo_15787	BRALA02629
OG0000575	bflo_22268	BRALA17689
OG0000576	bflo_00644	BRALA00312
OG0000577	bflo_18961	BRALA09153, BRALA09151, BRALA09152
OG0000580	bflo_01833	BRALA26260
OG0000580	bflo_03722	BRALA02419
OG0000581	bflo_17912	BRALA25966
OG0000581	bflo_13400	BRALA25968
OG0000581	bflo_15589	BRALA25970
OG0000582	bflo_16708	BRALA24843
OG0000583	bflo_18273	BRALA19696
OG0000583	bflo_17472	BRALA24380
OG0000584	bflo_25906	BRALA05113
OG0000584	bflo_25368	BRALA05114
OG0000584	bflo_25269	BRALA05271
OG0000585	bflo_12167	BRALA20335
OG0000587	bflo_22172	BRALA05810
OG0000587	bflo_21539	BRALA15179
OG0000588	bflo_25659	BRALA00972
OG0000588	bflo_18379	BRALA24520
OG0000589	bflo_16480, bflo_24537	BRALA33101, BRALA29679
OG0000590	bflo_02465	BRALA07082
OG0000590	bflo_13755	BRALA16075, BRALA31942
OG0000591	bflo_23823, bflo_04558	BRALA25344
OG0000591	bflo_21592	BRALA23791
OG0000591	bflo_22417	BRALA13642
OG0000592	bflo_18186	BRALA22980
OG0000592	bflo_18254	BRALA12293, BRALA12292
OG0000592	bflo_09136	BRALA25533
OG0000593	bflo_23756	BRALA10467
OG0000593	bflo_12794	BRALA03529
OG0000594	bflo_12010	BRALA10983
OG0000594	bflo_04803	BRALA02053
OG0000595	bflo_11300	BRALA02530
OG0000595	bflo_10904	BRALA02519
OG0000595	bflo_24314	BRALA24006, BRALA31754
OG0000595	bflo_25433	BRALA00899
OG0000595	bflo_26606	BRALA35046, BRALA24007, BRALA29409
OG0000595	bflo_03058	BRALA02522, BRALA02526, BRALA29630
OG0000595	bflo_03621	BRALA02525
OG0000595	bflo_11216	BRALA02521, BRALA17829
OG0000595	bflo_04059	BRALA24012
OG0000595	bflo_09587	BRALA09945
OG0000595	bflo_17178, bflo_24315	BRALA31755
OG0000595	bflo_25435	BRALA00901
OG0000595	bflo_01855	BRALA00900
OG0000595	bflo_02615	BRALA07040, BRALA30192, BRALA07028
OG0000597	bflo_20762, bflo_20033	BRALA07224
OG0000597	bflo_08218	BRALA07985
OG0000598	bflo_25963, bflo_16715, bflo_16732, bflo_17037, bflo_04486, bflo_11146, bflo_17022, bflo_13619	BRALA03034, BRALA02990
OG0000598	bflo_06514	BRALA09389
OG0000598	bflo_02922	BRALA08426, BRALA17485
OG0000598	bflo_24307, bflo_22284	BRALA05896
OG0000598	bflo_18492, bflo_20322	BRALA05863
OG0000598	bflo_18127	BRALA15652
OG0000598	bflo_06098	BRALA09868, BRALA33289, BRALA08360
OG0000600	bflo_17336	BRALA16892
OG0000601	bflo_23194	BRALA06469
OG0000601	bflo_02476	BRALA04622
OG0000601	bflo_02479	BRALA04621
OG0000602	bflo_21292	BRALA13634
OG0000602	bflo_21257	BRALA13638
OG0000603	bflo_04842	BRALA11986
OG0000604	bflo_14466	BRALA23058
OG0000607	bflo_03955	BRALA02171
OG0000609	bflo_06226	BRALA13529
OG0000609	bflo_10430	BRALA13853
OG0000609	bflo_12331	BRALA18964
OG0000609	bflo_11801	BRALA18966
OG0000609	bflo_12180	BRALA18965
OG0000609	bflo_10255, bflo_10429	BRALA13849
OG0000609	bflo_02450	BRALA04542
OG0000609	bflo_25757	BRALA05170
OG0000609	bflo_26350	BRALA01190, BRALA05174
OG0000610	bflo_16219	BRALA02697
OG0000611	bflo_14598	BRALA20389
OG0000611	bflo_13769	BRALA27313
OG0000612	bflo_08808	BRALA24052
OG0000612	bflo_13076	BRALA20021
OG0000613	bflo_01058	BRALA12977
OG0000613	bflo_06280	BRALA30072
OG0000614	bflo_13013	BRALA03493
OG0000614	bflo_12534	BRALA26253
OG0000614	bflo_23560	BRALA24121
OG0000615	bflo_21223	BRALA14242
OG0000616	bflo_16048	BRALA23460
OG0000617	bflo_11487	BRALA28136
OG0000617	bflo_05006	BRALA18939
OG0000618	bflo_06683	BRALA17090
OG0000619	bflo_22484	BRALA12118
OG0000620	bflo_12692	BRALA28439
OG0000620	bflo_13589, bflo_13588	BRALA08655
OG0000620	bflo_12693	BRALA19965
OG0000620	bflo_19542, bflo_01861, bflo_01862	BRALA13924
OG0000620	bflo_01552, bflo_01860	BRALA10352
OG0000620	bflo_09127, bflo_09132	BRALA24000
OG0000620	bflo_11486	BRALA28135
OG0000620	bflo_09658	BRALA10351
OG0000620	bflo_09611, bflo_10786, bflo_09612, bflo_09094	BRALA10349
OG0000620	bflo_01264	BRALA13217, BRALA27492, BRALA32077, BRALA19836
OG0000620	bflo_04002, bflo_03995	BRALA32855, BRALA18317
OG0000620	bflo_20197	BRALA01472, BRALA06169, BRALA06167
OG0000620	bflo_18495	BRALA14095
OG0000620	bflo_15579	BRALA25014
OG0000620	bflo_15582	BRALA25015
OG0000620	bflo_15735	BRALA25016
OG0000620	bflo_15558	BRALA12503
OG0000620	bflo_22429, bflo_05409	BRALA14226
OG0000621	bflo_23720	BRALA20891
OG0000621	bflo_04514	BRALA26956
OG0000621	bflo_08142	BRALA08043
OG0000622	bflo_00412, bflo_01190	BRALA09468
OG0000622	bflo_25028, bflo_06144	BRALA23957, BRALA12252, BRALA12281, BRALA25713, BRALA07948
OG0000622	bflo_12002, bflo_11520	BRALA12253, BRALA12387, BRALA15589, BRALA35785, BRALA25714, BRALA10975
OG0000622	bflo_09638	BRALA31167
OG0000622	bflo_19540	BRALA14477
OG0000622	bflo_17231	BRALA28989
OG0000622	bflo_24423	BRALA15825
OG0000622	bflo_02582	BRALA11272
OG0000623	bflo_05993	BRALA01906
OG0000624	bflo_18705	BRALA09192
OG0000625	bflo_13602	BRALA19634
OG0000626	bflo_01067	BRALA09669
OG0000627	bflo_11148	BRALA29835
OG0000628	bflo_04338	BRALA28627
OG0000628	bflo_04756	BRALA16689
OG0000629	bflo_19152	BRALA09148
OG0000629	bflo_03279	BRALA24720
OG0000629	bflo_03281	BRALA24722
OG0000630	bflo_19455, bflo_20594	BRALA30242
OG0000630	bflo_02532, bflo_26749, bflo_19086	BRALA28999
OG0000630	bflo_04553, bflo_01050, bflo_20664	BRALA08635, BRALA31075
OG0000630	bflo_18276	BRALA27500
OG0000632	bflo_03401	BRALA31501, BRALA33220
OG0000633	bflo_15810	BRALA27123
OG0000633	bflo_05433	BRALA17864
OG0000633	bflo_06357	BRALA05091, BRALA02704, BRALA32439
OG0000633	bflo_06920	BRALA03616
OG0000633	bflo_06887	BRALA10872
OG0000633	bflo_06921	BRALA03615, BRALA03617, BRALA17937
OG0000633	bflo_06972	BRALA03610, BRALA03611
OG0000633	bflo_06813	BRALA33444, BRALA17938, BRALA12295
OG0000633	bflo_06924	BRALA16604, BRALA17940, BRALA17941
OG0000633	bflo_21204	BRALA33978
OG0000633	bflo_24198	BRALA15799
OG0000634	bflo_23919	BRALA18632
OG0000634	bflo_21508, bflo_21507	BRALA11661
OG0000635	bflo_02736, bflo_02604	BRALA30993, BRALA30850
OG0000635	bflo_11708	BRALA31506
OG0000635	bflo_20645	BRALA22165
OG0000635	bflo_04428	BRALA20517
OG0000635	bflo_25135	BRALA05536
OG0000635	bflo_22251	BRALA17413
OG0000637	bflo_15742	BRALA22258
OG0000637	bflo_18940	BRALA04773
OG0000637	bflo_02509	BRALA05959, BRALA07030
OG0000637	bflo_15987	BRALA35665
OG0000637	bflo_13690	BRALA25973
OG0000638	bflo_17689	BRALA16900
OG0000638	bflo_14414, bflo_14411, bflo_15294	BRALA19228
OG0000638	bflo_14412	BRALA19229, BRALA19227
OG0000638	bflo_08817	BRALA21706
OG0000638	bflo_18039	BRALA16896
OG0000638	bflo_18038	BRALA16897
OG0000639	bflo_00204	BRALA16533
OG0000639	bflo_13390	BRALA20016
OG0000641	bflo_03831, bflo_26728	BRALA20742
OG0000641	bflo_00901	BRALA20741, BRALA26654, BRALA26656
OG0000641	bflo_00902	BRALA26655
OG0000642	bflo_06990	BRALA06680
OG0000643	bflo_25724	BRALA01193
OG0000643	bflo_20210	BRALA28428
OG0000644	bflo_06229	BRALA17601
OG0000644	bflo_18207, bflo_21852	BRALA25114, BRALA25115, BRALA25116
OG0000644	bflo_15053	BRALA35218
OG0000645	bflo_13206	BRALA20003
OG0000645	bflo_08017	BRALA04294
OG0000646	bflo_24088	BRALA05656
OG0000646	bflo_12788	BRALA20004
OG0000647	bflo_10183	BRALA16420
OG0000647	bflo_10185	BRALA19497, BRALA16419
OG0000648	bflo_12702	BRALA03156
OG0000648	bflo_12700	BRALA03157
OG0000649	bflo_19169	BRALA09182
OG0000649	bflo_02204	BRALA11364
OG0000649	bflo_23734	BRALA20887
OG0000650	bflo_07845	BRALA06632
OG0000650	bflo_02924	BRALA04575
OG0000651	bflo_00909	BRALA33518
OG0000652	bflo_12260	BRALA20078, BRALA20077
OG0000654	bflo_02577	BRALA04554
OG0000656	bflo_11707	BRALA11096, BRALA23327
OG0000656	bflo_18480, bflo_27256	BRALA32418
OG0000657	bflo_05123	BRALA10474
OG0000657	bflo_08313	BRALA04158
OG0000658	bflo_12934	BRALA13305
OG0000658	bflo_13653	BRALA14135
OG0000658	bflo_02290, bflo_02292, bflo_03199	BRALA08887
OG0000658	bflo_07680, bflo_12703, bflo_13654	BRALA12509
OG0000659	bflo_08635	BRALA28643, BRALA30021, BRALA28962, BRALA33238
OG0000660	bflo_18320	BRALA15697
OG0000660	bflo_04617	BRALA10420
OG0000662	bflo_09255	BRALA23622
OG0000662	bflo_23849	BRALA06276
OG0000663	bflo_00888	BRALA17888
OG0000663	bflo_23628, bflo_06338, bflo_09350, bflo_14827, bflo_17699, bflo_17700, bflo_26019, bflo_04171, bflo_19376, bflo_07527, bflo_18187, bflo_21305, bflo_20187, bflo_21950, bflo_22513, bflo_05465, bflo_05466, bflo_00037, bflo_15313, bflo_20650, bflo_04957, bflo_04955	BRALA25579
OG0000663	bflo_13482	BRALA03574
OG0000664	bflo_11369	BRALA17169
OG0000665	bflo_06772	BRALA23202
OG0000666	bflo_11545	BRALA28214
OG0000667	bflo_25426	BRALA00909
OG0000667	bflo_22846	BRALA35784, BRALA16950, BRALA32772, BRALA32773, BRALA32771
OG0000670	bflo_21701	BRALA11703
OG0000671	bflo_02768	BRALA04719
OG0000671	bflo_02771, bflo_02770	BRALA04720
OG0000671	bflo_02233	BRALA07010
OG0000671	bflo_02719	BRALA11273
OG0000672	bflo_21591	BRALA06149
OG0000672	bflo_18607	BRALA24117
OG0000673	bflo_05947	BRALA14560
OG0000674	bflo_03109	BRALA23211
OG0000674	bflo_09819	BRALA25389
OG0000675	bflo_04950	BRALA15687
OG0000675	bflo_08779	BRALA11516
OG0000676	bflo_01208	BRALA13759
OG0000676	bflo_21661	BRALA25556
OG0000677	bflo_06430	BRALA26229
OG0000677	bflo_11657, bflo_11287, bflo_06980	BRALA04101
OG0000677	bflo_17870, bflo_07995	BRALA17451
OG0000677	bflo_01366	BRALA10499
OG0000677	bflo_06701, bflo_10028	BRALA25676
OG0000677	bflo_02049	BRALA12854, BRALA12853
OG0000677	bflo_01383, bflo_19981, bflo_22919	BRALA12852
OG0000677	bflo_12251	BRALA12856
OG0000678	bflo_23704	BRALA27487, BRALA27488
OG0000679	bflo_04508	BRALA18016, BRALA29924, BRALA20806, BRALA17475
OG0000680	bflo_11480	BRALA12807
OG0000680	bflo_11478	BRALA12803, BRALA12804
OG0000680	bflo_12784	BRALA26957
OG0000680	bflo_11600, bflo_11950, bflo_11953	BRALA18023, BRALA18021, BRALA18014, BRALA18033, BRALA18022
OG0000680	bflo_06681	BRALA01752
OG0000680	bflo_06524	BRALA01527
OG0000680	bflo_11051, bflo_11738	BRALA18950
OG0000681	bflo_15452	BRALA08295
OG0000681	bflo_09887	BRALA33161
OG0000682	bflo_10546	BRALA25455, BRALA21676
OG0000682	bflo_10014	BRALA30874
OG0000683	bflo_08553	BRALA33661
OG0000683	bflo_25223	BRALA00898
OG0000684	bflo_13113	BRALA27326, BRALA33966, BRALA35184, BRALA35989, BRALA33798
OG0000685	bflo_08805	BRALA13886
OG0000686	bflo_00607	BRALA19251
OG0000686	bflo_04095, bflo_04081, bflo_04128	BRALA01995
OG0000686	bflo_14458	BRALA01996, BRALA03393, BRALA12592
OG0000686	bflo_27316, bflo_04130	BRALA01972, BRALA01971, BRALA01994
OG0000686	bflo_04079, bflo_04078, bflo_04080, bflo_04108	BRALA01970
OG0000686	bflo_25179, bflo_26179, bflo_26093, bflo_25541	BRALA00770
OG0000686	bflo_09058, bflo_11986	BRALA00717, BRALA00718
OG0000686	bflo_25503, bflo_25504	BRALA00709
OG0000686	bflo_13703, bflo_15338	BRALA05022
OG0000686	bflo_12005, bflo_11942, bflo_12102	BRALA20295
OG0000686	bflo_04741, bflo_25922	BRALA00710
OG0000686	bflo_06347, bflo_08793	BRALA09519
OG0000686	bflo_12364	BRALA00719, BRALA22854, BRALA32164, BRALA00716
OG0000686	bflo_14503	BRALA26777
OG0000686	bflo_14960	BRALA07135
OG0000686	bflo_14506	BRALA31304
OG0000686	bflo_14542	BRALA04864
OG0000686	bflo_12237, bflo_11382, bflo_11926, bflo_11598, bflo_11948, bflo_25921	BRALA12674
OG0000686	bflo_11144	BRALA30430
OG0000688	bflo_05068	BRALA33579, BRALA33343, BRALA33864, BRALA34945
OG0000689	bflo_01538	BRALA20396, BRALA06529, BRALA12646, BRALA34094
OG0000690	bflo_17423	BRALA29358
OG0000690	bflo_25725	BRALA05018
OG0000691	bflo_13891	BRALA03301
OG0000691	bflo_01480	BRALA09683
OG0000692	bflo_25652	BRALA01186
OG0000692	bflo_06417	BRALA15055
OG0000692	bflo_03456	BRALA07273, BRALA19399, BRALA17751
OG0000692	bflo_18236	BRALA14654
OG0000692	bflo_07356	BRALA07885
OG0000692	bflo_24982	BRALA05501
OG0000692	bflo_16738	BRALA10172
OG0000693	bflo_24457	BRALA18789
OG0000693	bflo_15843	BRALA02763
OG0000694	bflo_13584	BRALA19978
OG0000694	bflo_22435	BRALA13586, BRALA30136
OG0000694	bflo_13061	BRALA03299
OG0000694	bflo_16417	BRALA10162
OG0000695	bflo_21101	BRALA11548, BRALA29384
OG0000695	bflo_15602	BRALA21788
OG0000695	bflo_23371	BRALA13971
OG0000695	bflo_00832	BRALA00498
OG0000695	bflo_20412	BRALA12446
OG0000696	bflo_01530	BRALA16043
OG0000696	bflo_11008	BRALA19739
OG0000697	bflo_12428	BRALA30467
OG0000698	bflo_11041	BRALA26139
OG0000698	bflo_11549	BRALA35190
OG0000698	bflo_11980, bflo_05204	BRALA26143
OG0000698	bflo_09067, bflo_09413	BRALA22553
OG0000699	bflo_22458	BRALA12181
OG0000700	bflo_03482	BRALA08858
OG0000700	bflo_03666	BRALA02401
OG0000701	bflo_10548	BRALA21677
OG0000702	bflo_12229	BRALA28498
OG0000703	bflo_07565	BRALA03871
OG0000704	bflo_00804, bflo_00925	BRALA19353
OG0000704	bflo_07519	BRALA03992
OG0000704	bflo_19805, bflo_19478, bflo_18973, bflo_19463, bflo_19502, bflo_25889, bflo_25950, bflo_18559, bflo_19806, bflo_19744, bflo_19460, bflo_01157, bflo_19464, bflo_19373, bflo_19148, bflo_15437, bflo_19474, bflo_19748, bflo_19504, bflo_01155, bflo_18656, bflo_01060, bflo_19462, bflo_26411, bflo_25965, bflo_26223, bflo_19809, bflo_19757, bflo_18906, bflo_19283, bflo_12142, bflo_18657, bflo_19284, bflo_27305, bflo_12422	BRALA19356, BRALA31541, BRALA35707, BRALA07258
OG0000704	bflo_20480, bflo_20820, bflo_20914, bflo_20703, bflo_20821, bflo_19963, bflo_19959	BRALA31538, BRALA19333, BRALA31537, BRALA19342, BRALA19358, BRALA19341, BRALA19354, BRALA22207, BRALA31545, BRALA19339, BRALA31871, BRALA30405, BRALA35561
OG0000704	bflo_08996	BRALA02854
OG0000706	bflo_11940	BRALA20496
OG0000706	bflo_17788	BRALA15669
OG0000707	bflo_08834	BRALA20116, BRALA29107
OG0000708	bflo_25666	BRALA05296
OG0000708	bflo_11530	BRALA10976
OG0000709	bflo_24062	BRALA10837
OG0000710	bflo_13156	BRALA16518
OG0000711	bflo_03306	BRALA20784
OG0000711	bflo_03574, bflo_02975	BRALA02434
OG0000711	bflo_04395	BRALA02091
OG0000712	bflo_14133	BRALA19423
OG0000713	bflo_21867	BRALA06138
OG0000713	bflo_21513	BRALA11673
OG0000713	bflo_02677	BRALA17981, BRALA30637, BRALA04689, BRALA04690
OG0000715	bflo_19456	BRALA17045
OG0000716	bflo_18078	BRALA35786
OG0000716	bflo_14976	BRALA11754
OG0000717	bflo_16636	BRALA10082
OG0000718	bflo_19048	BRALA29518
OG0000720	bflo_07282	BRALA08022
OG0000721	bflo_20743	BRALA14964
OG0000722	bflo_12630	BRALA24668
OG0000722	bflo_12642	BRALA24667
OG0000723	bflo_08599	BRALA06643
OG0000723	bflo_16835	BRALA24351
OG0000723	bflo_07774, bflo_07630	BRALA08031
OG0000723	bflo_05135	BRALA10480
OG0000723	bflo_22054	BRALA03115
OG0000724	bflo_17159	BRALA28984, BRALA28985
OG0000725	bflo_16019	BRALA28873
OG0000725	bflo_20478	BRALA34432
OG0000726	bflo_19350	BRALA09055
