Orthogroup	BRAFL	ORYLA
OG0000589	bflo_16480, bflo_24537	ORYLA14568, ORYLA14571, ORYLA14570, ORYLA14572, ORYLA14569, ORYLA11091, ORYLA15797, ORYLA14019, ORYLA14732, ORYLA14730, ORYLA14731
OG0000590	bflo_02465	ORYLA06142, ORYLA02148, ORYLA16465
OG0000590	bflo_13755	ORYLA06302, ORYLA06303, ORYLA14008
OG0000591	bflo_23823, bflo_04558	ORYLA16935, ORYLA00569
OG0000591	bflo_22417	ORYLA03099
OG0000592	bflo_18186	ORYLA11854
OG0000592	bflo_18254, bflo_09136	ORYLA14631, ORYLA12104
OG0000593	bflo_23756	ORYLA16513, ORYLA16679, ORYLA00726
OG0000593	bflo_12794	ORYLA12884, ORYLA15051, ORYLA12474, ORYLA13360, ORYLA15847, ORYLA14301
OG0000594	bflo_12009, bflo_11236	ORYLA14067, ORYLA14715
OG0000597	bflo_20762, bflo_20033	ORYLA07402, ORYLA04005, ORYLA16364, ORYLA17588, ORYLA02653
OG0000597	bflo_08218	ORYLA12151, ORYLA19873, ORYLA00446
OG0000601	bflo_23194, bflo_02476, bflo_02479	ORYLA08067, ORYLA08066, ORYLA05105, ORYLA08065, ORYLA05107, ORYLA05106, ORYLA05108, ORYLA05111, ORYLA05110, ORYLA05109, ORYLA08068, ORYLA17807, ORYLA02337
OG0000602	bflo_21292	ORYLA01432, ORYLA06917, ORYLA13271
OG0000602	bflo_21257	ORYLA06916, ORYLA13270, ORYLA00924, ORYLA01431
OG0000603	bflo_04842	ORYLA04140, ORYLA10165, ORYLA11389, ORYLA08141, ORYLA07667
OG0000604	bflo_14466	ORYLA20050, ORYLA04898, ORYLA10532, ORYLA11916, ORYLA20052, ORYLA04152, ORYLA03047
OG0000607	bflo_03955	ORYLA14856, ORYLA11191, ORYLA15995
OG0000609	bflo_06226	ORYLA10455
OG0000609	bflo_10430, bflo_12331, bflo_11801, bflo_12180, bflo_10255, bflo_10429	ORYLA12278, ORYLA12277
OG0000609	bflo_02450	ORYLA08612, ORYLA08611
OG0000609	bflo_25757, bflo_26350	ORYLA14376
OG0000610	bflo_06848	ORYLA05771, ORYLA05770, ORYLA12672, ORYLA00338
OG0000610	bflo_16219	ORYLA06377, ORYLA18048
OG0000611	bflo_14598	ORYLA12216, ORYLA07591
OG0000611	bflo_13769	ORYLA12728
OG0000612	bflo_08808	ORYLA04935, ORYLA08129, ORYLA02945
OG0000612	bflo_13076	ORYLA15846
OG0000613	bflo_01058	ORYLA11623, ORYLA14150, ORYLA19742, ORYLA01989
OG0000613	bflo_06280	ORYLA17655, ORYLA18374
OG0000614	bflo_05248, bflo_12534, bflo_23560	ORYLA10528
OG0000616	bflo_16048	ORYLA05919
OG0000617	bflo_11487	ORYLA14714
OG0000620	bflo_22429, bflo_05409	ORYLA19434
OG0000621	bflo_04514	ORYLA04157, ORYLA09042
OG0000623	bflo_05993	ORYLA04745
OG0000623	bflo_18608, bflo_22702	ORYLA00079, ORYLA17052, ORYLA00793, ORYLA17008
OG0000624	bflo_18705	ORYLA17149, ORYLA17995, ORYLA09867
OG0000625	bflo_13602	ORYLA03290, ORYLA03289, ORYLA19775, ORYLA03209, ORYLA04314, ORYLA04313, ORYLA03210, ORYLA03288
OG0000626	bflo_01067	ORYLA02187, ORYLA11781, ORYLA19853, ORYLA16067
OG0000627	bflo_11148	ORYLA03674, ORYLA06171, ORYLA09126, ORYLA20443
OG0000628	bflo_04338	ORYLA13552, ORYLA05950, ORYLA12221
OG0000628	bflo_04756	ORYLA15555, ORYLA15554, ORYLA05695, ORYLA19646
OG0000629	bflo_03281	ORYLA15239, ORYLA20015, ORYLA11198, ORYLA15360
OG0000634	bflo_23919	ORYLA14177
OG0000635	bflo_02736, bflo_02604, bflo_11708	ORYLA00054, ORYLA17095
OG0000635	bflo_20645, bflo_04428	ORYLA03671
OG0000636	bflo_10717, bflo_05158	ORYLA19416, ORYLA01336, ORYLA03947, ORYLA03948, ORYLA05255, ORYLA07991
OG0000637	bflo_15987	ORYLA02746
OG0000637	bflo_13690	ORYLA16896, ORYLA00139
OG0000639	bflo_00204	ORYLA02529
OG0000639	bflo_13390	ORYLA15265, ORYLA08926, ORYLA13977, ORYLA15421
OG0000641	bflo_03831, bflo_26728, bflo_00901, bflo_00902	ORYLA15443, ORYLA14453, ORYLA15439, ORYLA15440, ORYLA15441, ORYLA14452, ORYLA15880
OG0000642	bflo_06990	ORYLA07221, ORYLA00442, ORYLA00566
OG0000643	bflo_25724	ORYLA03009, ORYLA10818
OG0000643	bflo_20210	ORYLA17539, ORYLA02340, ORYLA04587
OG0000645	bflo_13206	ORYLA12725, ORYLA15007
OG0000645	bflo_08017	ORYLA00407, ORYLA14925
OG0000646	bflo_24088	ORYLA13497, ORYLA07440
OG0000646	bflo_12788	ORYLA07488, ORYLA05442, ORYLA01675
OG0000647	bflo_10183	ORYLA00414, ORYLA05088, ORYLA05089
OG0000648	bflo_12702	ORYLA08869
OG0000648	bflo_12700	ORYLA06524, ORYLA12473, ORYLA12472
OG0000649	bflo_19169, bflo_02204, bflo_23734	ORYLA13751, ORYLA15737, ORYLA02071
OG0000650	bflo_07845, bflo_02924	ORYLA14345, ORYLA09152, ORYLA02856, ORYLA18133, ORYLA06365, ORYLA07427
OG0000651	bflo_00909	ORYLA16106, ORYLA14377, ORYLA06160
OG0000652	bflo_12260	ORYLA19493, ORYLA14519, ORYLA14763, ORYLA15474
OG0000654	bflo_02577	ORYLA15971, ORYLA15711, ORYLA09217, ORYLA16426, ORYLA08809
OG0000657	bflo_05126	ORYLA17523, ORYLA17524, ORYLA12065
OG0000660	bflo_04466	ORYLA09622, ORYLA19737
OG0000660	bflo_18320	ORYLA06492, ORYLA17770, ORYLA03243
OG0000660	bflo_04617	ORYLA06455
OG0000662	bflo_09255	ORYLA20494
OG0000662	bflo_23849	ORYLA17182, ORYLA07752, ORYLA17006
OG0000664	bflo_11369	ORYLA15831, ORYLA14755, ORYLA10857, ORYLA14234
OG0000665	bflo_06772	ORYLA12410, ORYLA17696, ORYLA05725, ORYLA01532, ORYLA14102
OG0000666	bflo_11545	ORYLA15723
OG0000667	bflo_04093, bflo_25426	ORYLA19371, ORYLA04668
OG0000670	bflo_21701	ORYLA04233, ORYLA00968, ORYLA06340, ORYLA19136, ORYLA19831, ORYLA13503
OG0000671	bflo_02233, bflo_02719	ORYLA16201, ORYLA15719, ORYLA15720, ORYLA13739, ORYLA13700, ORYLA13824, ORYLA11265, ORYLA14680
OG0000672	bflo_21591	ORYLA06583, ORYLA07641
OG0000672	bflo_18607	ORYLA19020
OG0000674	bflo_03109	ORYLA05775, ORYLA18358
OG0000674	bflo_09819	ORYLA10869, ORYLA15085, ORYLA19997
OG0000675	bflo_04950, bflo_08779, bflo_17155, bflo_17844, bflo_17299, bflo_04268	ORYLA08118, ORYLA04927
OG0000676	bflo_01208	ORYLA19352
OG0000676	bflo_21661	ORYLA06347, ORYLA07256, ORYLA08627, ORYLA09910
OG0000677	bflo_09052, bflo_10071, bflo_11275, bflo_18912, bflo_24659, bflo_06430, bflo_11657, bflo_11287, bflo_06980, bflo_17870, bflo_07995, bflo_01366, bflo_06701, bflo_10028, bflo_02049, bflo_01383, bflo_19981, bflo_22919, bflo_12251	ORYLA02962, ORYLA18377, ORYLA11497
OG0000680	bflo_11480, bflo_11478, bflo_12784, bflo_11600, bflo_11950, bflo_11953, bflo_06681	ORYLA03909, ORYLA06287, ORYLA15087
OG0000680	bflo_06524, bflo_11051, bflo_11738	ORYLA18896
OG0000681	bflo_15452	ORYLA00168, ORYLA00958
OG0000681	bflo_09887	ORYLA15125
OG0000682	bflo_10546, bflo_10014	ORYLA04948, ORYLA00891, ORYLA02515
OG0000683	bflo_08553	ORYLA19477
OG0000683	bflo_25223	ORYLA16618, ORYLA00863, ORYLA07013, ORYLA13074
OG0000684	bflo_13113	ORYLA15561, ORYLA06293, ORYLA04619
OG0000685	bflo_08805	ORYLA16348, ORYLA07971, ORYLA12013, ORYLA14407, ORYLA11185
OG0000686	bflo_00607, bflo_04095, bflo_04081, bflo_04128, bflo_14458, bflo_27316, bflo_04130, bflo_04079, bflo_04078, bflo_04080, bflo_04108, bflo_25179, bflo_26179, bflo_26093, bflo_25541, bflo_09058, bflo_11986, bflo_25503, bflo_25504, bflo_13703, bflo_15338, bflo_12005, bflo_11942, bflo_12102, bflo_18972, bflo_04741, bflo_25922, bflo_06347, bflo_08793, bflo_12364, bflo_14690, bflo_14215, bflo_14503, bflo_14960, bflo_14506, bflo_21435, bflo_21436, bflo_14542, bflo_12237, bflo_11382, bflo_11926, bflo_11598, bflo_11948, bflo_25921	ORYLA15930
OG0000690	bflo_00919	ORYLA02247, ORYLA10616, ORYLA11941
OG0000690	bflo_17423	ORYLA07589
OG0000690	bflo_25725	ORYLA01395
OG0000691	bflo_13891	ORYLA12446, ORYLA07129, ORYLA15301
OG0000691	bflo_01480	ORYLA11980, ORYLA02254, ORYLA10333, ORYLA15419
OG0000692	bflo_25652	ORYLA04625
OG0000693	bflo_24457	ORYLA16030, ORYLA14039, ORYLA14038, ORYLA04493, ORYLA03700
OG0000693	bflo_15843	ORYLA02446
OG0000694	bflo_16417	ORYLA12542, ORYLA12528, ORYLA11581, ORYLA01504, ORYLA17428
OG0000695	bflo_15602, bflo_23371, bflo_00832, bflo_20412	ORYLA11337, ORYLA10653, ORYLA03016, ORYLA03487, ORYLA03272, ORYLA07364, ORYLA10811, ORYLA11897
OG0000696	bflo_01530	ORYLA11558
OG0000696	bflo_11008	ORYLA20017
OG0000697	bflo_12428	ORYLA11027, ORYLA15671, ORYLA14169, ORYLA16050, ORYLA19221, ORYLA14074, ORYLA20196
OG0000698	bflo_11041	ORYLA01040, ORYLA11831, ORYLA10489, ORYLA11830
OG0000699	bflo_22458	ORYLA04435
OG0000700	bflo_03482	ORYLA14865
OG0000701	bflo_10548	ORYLA19420, ORYLA12504, ORYLA00020, ORYLA12503, ORYLA17945, ORYLA17338
OG0000702	bflo_12229	ORYLA06859, ORYLA13007, ORYLA02981, ORYLA14812, ORYLA12416
OG0000703	bflo_07565	ORYLA18919, ORYLA10647, ORYLA20496, ORYLA20497
OG0000705	bflo_03840	ORYLA15019, ORYLA15542, ORYLA11105, ORYLA15020, ORYLA15021, ORYLA15543, ORYLA15525, ORYLA11175, ORYLA14325, ORYLA16036, ORYLA13797, ORYLA14968, ORYLA12600, ORYLA13479, ORYLA06849, ORYLA02516
OG0000706	bflo_11940	ORYLA16017, ORYLA14235
OG0000707	bflo_08834	ORYLA15227
OG0000708	bflo_25666	ORYLA08879
OG0000708	bflo_11530	ORYLA10826, ORYLA20261, ORYLA20260
OG0000709	bflo_24062	ORYLA00220, ORYLA07658, ORYLA12732, ORYLA04881
OG0000710	bflo_13156	ORYLA02017, ORYLA19955
OG0000711	bflo_03306	ORYLA11208
OG0000711	bflo_03574, bflo_02975	ORYLA14841, ORYLA12753, ORYLA14544
OG0000711	bflo_04395	ORYLA18961, ORYLA11207
OG0000712	bflo_26526, bflo_14133	ORYLA01351, ORYLA01350, ORYLA01365, ORYLA03140, ORYLA00172, ORYLA20433
OG0000713	bflo_21867, bflo_21513, bflo_02677	ORYLA07467, ORYLA04219, ORYLA08824
OG0000715	bflo_19456	ORYLA09817, ORYLA12236, ORYLA15759, ORYLA14371, ORYLA01682, ORYLA05499
OG0000716	bflo_18078	ORYLA09354, ORYLA09353, ORYLA11636, ORYLA05971
OG0000717	bflo_16636	ORYLA06102
OG0000718	bflo_19048	ORYLA08597, ORYLA08598, ORYLA18922, ORYLA01925, ORYLA05898, ORYLA06234
OG0000720	bflo_07282	ORYLA02961, ORYLA19803, ORYLA14893
OG0000721	bflo_20743	ORYLA03998, ORYLA17258
OG0000721	bflo_17766	ORYLA01361, ORYLA04295, ORYLA09422, ORYLA08766, ORYLA11451, ORYLA10770
OG0000722	bflo_12630, bflo_12642	ORYLA10531, ORYLA11915, ORYLA04899, ORYLA20049, ORYLA19840, ORYLA11178, ORYLA15078, ORYLA15212
OG0000723	bflo_16835, bflo_07774, bflo_07630, bflo_05135, bflo_22054	ORYLA15661, ORYLA15472, ORYLA19864, ORYLA17129
OG0000725	bflo_16019	ORYLA12897
OG0000725	bflo_20478	ORYLA14785
OG0000726	bflo_19350	ORYLA08613, ORYLA20148
OG0000730	bflo_18664	ORYLA14344, ORYLA09687
OG0000730	bflo_18663	ORYLA06542, ORYLA08864, ORYLA08533, ORYLA13937
OG0000732	bflo_21787	ORYLA12890, ORYLA12891
OG0000732	bflo_25639	ORYLA17078, ORYLA17079, ORYLA00276, ORYLA13246
OG0000733	bflo_12810	ORYLA10736, ORYLA07377, ORYLA11454
OG0000733	bflo_07935	ORYLA04800, ORYLA10355, ORYLA11839
OG0000734	bflo_15574	ORYLA02564, ORYLA06887, ORYLA13266
OG0000735	bflo_01496	ORYLA11819, ORYLA05525, ORYLA05523, ORYLA05524, ORYLA05373, ORYLA10363
OG0000736	bflo_26430	ORYLA05420, ORYLA15781
OG0000736	bflo_00735	ORYLA06602, ORYLA09862, ORYLA09293
OG0000738	bflo_25128, bflo_24022	ORYLA19789
OG0000738	bflo_25060, bflo_24960, bflo_25061, bflo_25008, bflo_24685	ORYLA05463, ORYLA01559, ORYLA05464
OG0000740	bflo_19201	ORYLA16089, ORYLA05536
OG0000740	bflo_08713	ORYLA17478
OG0000743	bflo_23103	ORYLA00778, ORYLA05798, ORYLA00731
OG0000743	bflo_23390	ORYLA00777, ORYLA00730, ORYLA16675
OG0000744	bflo_07888, bflo_08706, bflo_13928	ORYLA06262, ORYLA06263, ORYLA07597, ORYLA09281, ORYLA07131
OG0000745	bflo_22342	ORYLA04864
OG0000746	bflo_16695, bflo_16866, bflo_16868, bflo_16812	ORYLA16580, ORYLA00617
OG0000748	bflo_00355	ORYLA17154
OG0000749	bflo_11190	ORYLA07541, ORYLA05251, ORYLA10702
OG0000750	bflo_19081	ORYLA10521
OG0000750	bflo_11013, bflo_00072, bflo_18053, bflo_18708	ORYLA01307
OG0000750	bflo_24245, bflo_13122	ORYLA08096
OG0000751	bflo_19051, bflo_18792	ORYLA01802, ORYLA10300, ORYLA09790
OG0000751	bflo_08486	ORYLA06872
OG0000752	bflo_09173	ORYLA05301
OG0000752	bflo_17530	ORYLA04164
OG0000752	bflo_25764	ORYLA06659, ORYLA00849
OG0000753	bflo_07197	ORYLA12199
OG0000753	bflo_21758	ORYLA15815, ORYLA03548, ORYLA04553
OG0000755	bflo_13054	ORYLA06747, ORYLA12885, ORYLA20285, ORYLA05462, ORYLA01558
OG0000756	bflo_23308, bflo_23505	ORYLA08677
OG0000757	bflo_20811	ORYLA18438
OG0000757	bflo_18826, bflo_04296	ORYLA08503
OG0000758	bflo_01097	ORYLA10334, ORYLA11982, ORYLA10388
OG0000759	bflo_02579, bflo_02659	ORYLA09344, ORYLA06968, ORYLA16111, ORYLA09359, ORYLA08392, ORYLA09358
OG0000760	bflo_11514	ORYLA11056, ORYLA11057, ORYLA15061, ORYLA13778, ORYLA15825
OG0000761	bflo_16367	ORYLA02885, ORYLA00688, ORYLA13190
OG0000762	bflo_02491, bflo_02535	ORYLA13918, ORYLA09624, ORYLA07099
OG0000763	bflo_06587	ORYLA05751, ORYLA02707, ORYLA06579, ORYLA13087
OG0000765	bflo_08626	ORYLA06881, ORYLA17894, ORYLA19781
OG0000766	bflo_05997	ORYLA19966, ORYLA06092, ORYLA02010, ORYLA12914
OG0000767	bflo_14537, bflo_17883	ORYLA10195, ORYLA03013, ORYLA03012, ORYLA11685, ORYLA11686
OG0000768	bflo_12288	ORYLA10953, ORYLA14746, ORYLA14526, ORYLA15814
OG0000772	bflo_08683	ORYLA01171, ORYLA00334
OG0000772	bflo_13063	ORYLA10027, ORYLA01723
OG0000774	bflo_25631	ORYLA06329, ORYLA12975
OG0000774	bflo_23899	ORYLA11415
OG0000774	bflo_11567	ORYLA20208
OG0000775	bflo_18209, bflo_17805, bflo_18208, bflo_16771, bflo_00359, bflo_15150	ORYLA17590
OG0000777	bflo_23099	ORYLA17057
OG0000778	bflo_12322, bflo_00934	ORYLA03327, ORYLA15584
OG0000779	bflo_05592	ORYLA15552, ORYLA14213, ORYLA11734, ORYLA09089
OG0000780	bflo_13962	ORYLA10485
OG0000780	bflo_25174	ORYLA03240
OG0000781	bflo_25793, bflo_17209, bflo_17450, bflo_17842	ORYLA16212, ORYLA10368
OG0000782	bflo_25636	ORYLA18096, ORYLA14883, ORYLA12161
OG0000783	bflo_06839, bflo_01284, bflo_16935, bflo_10809, bflo_17893, bflo_16992, bflo_20738, bflo_18983, bflo_02639, bflo_18601, bflo_15560, bflo_01760, bflo_02675, bflo_04908, bflo_16267, bflo_17233, bflo_00613, bflo_01808	ORYLA08572
OG0000784	bflo_22377, bflo_22425	ORYLA10206, ORYLA17131, ORYLA03150
OG0000784	bflo_26168, bflo_10268, bflo_09560	ORYLA15503
OG0000786	bflo_22842	ORYLA11530
OG0000786	bflo_21670	ORYLA15686, ORYLA14423, ORYLA13987, ORYLA17965, ORYLA02761, ORYLA04402
OG0000787	bflo_08501	ORYLA02400, ORYLA17997, ORYLA01292, ORYLA05190, ORYLA17517, ORYLA02629
OG0000788	bflo_03223	ORYLA11231, ORYLA08781
OG0000788	bflo_02988	ORYLA19625, ORYLA13001
OG0000789	bflo_09423, bflo_18363, bflo_11778, bflo_18440, bflo_18471	ORYLA09285, ORYLA09284, ORYLA08868
OG0000790	bflo_02731, bflo_14990, bflo_14815, bflo_12986, bflo_12988, bflo_13720, bflo_13722, bflo_14546, bflo_14501, bflo_19845, bflo_14720, bflo_14962, bflo_14502, bflo_14719, bflo_14901, bflo_15345, bflo_08027, bflo_05185, bflo_00279, bflo_10977, bflo_07988, bflo_17093, bflo_08059	ORYLA12997, ORYLA12995
OG0000791	bflo_18766	ORYLA06970, ORYLA08877, ORYLA13748, ORYLA08756, ORYLA10037
OG0000792	bflo_02568	ORYLA05606
OG0000792	bflo_20459	ORYLA17605, ORYLA17606, ORYLA02640
OG0000793	bflo_06217	ORYLA01551, ORYLA02378, ORYLA17395, ORYLA12138, ORYLA13478, ORYLA14798, ORYLA12617
OG0000795	bflo_15104	ORYLA01400
OG0000798	bflo_14240	ORYLA16812, ORYLA19766, ORYLA16855
OG0000799	bflo_10428	ORYLA05059, ORYLA05058, ORYLA00741, ORYLA04318, ORYLA01142, ORYLA07333, ORYLA17377, ORYLA02682, ORYLA17378
OG0000800	bflo_09025	ORYLA15170, ORYLA20297, ORYLA04833
OG0000801	bflo_08310	ORYLA12136, ORYLA02996
OG0000802	bflo_25821, bflo_26295	ORYLA13155, ORYLA17098, ORYLA00847, ORYLA16603, ORYLA13093, ORYLA03391, ORYLA03390, ORYLA08678, ORYLA06569, ORYLA13144, ORYLA17423, ORYLA02443
OG0000803	bflo_09941, bflo_00518	ORYLA11169
OG0000805	bflo_23872, bflo_23871, bflo_22595, bflo_22285, bflo_21225, bflo_22287, bflo_14885	ORYLA02081, ORYLA06083, ORYLA16607, ORYLA07559, ORYLA10210, ORYLA09316
OG0000809	bflo_25858	ORYLA12960, ORYLA12961, ORYLA10307, ORYLA13020, ORYLA17678
OG0000810	bflo_25756	ORYLA13646
OG0000810	bflo_00231	ORYLA08587, ORYLA01680
OG0000811	bflo_16577	ORYLA15042
OG0000813	bflo_07088	ORYLA05187
OG0000813	bflo_08447	ORYLA17560, ORYLA02694, ORYLA17561
OG0000814	bflo_08334	ORYLA12200
OG0000814	bflo_04758, bflo_16736, bflo_08551	ORYLA05497
OG0000815	bflo_21696	ORYLA09986
OG0000815	bflo_02427	ORYLA09860, ORYLA09294
OG0000816	bflo_18431	ORYLA07660, ORYLA04702, ORYLA03384
OG0000816	bflo_07555	ORYLA04785, ORYLA04786
OG0000817	bflo_00856	ORYLA14347
OG0000817	bflo_07439	ORYLA19483
OG0000817	bflo_18969	ORYLA07042
OG0000818	bflo_23425	ORYLA16735, ORYLA07797, ORYLA16670, ORYLA08170, ORYLA05788
OG0000819	bflo_20956	ORYLA03241
OG0000820	bflo_18733	ORYLA16120
OG0000822	bflo_09872, bflo_09868	ORYLA10851
OG0000822	bflo_04733	ORYLA08780
OG0000824	bflo_13274	ORYLA03257, ORYLA03256, ORYLA04106, ORYLA00161, ORYLA03258
OG0000825	bflo_15210	ORYLA01475, ORYLA09556, ORYLA18879
OG0000825	bflo_08984, bflo_09151, bflo_09150	ORYLA15482, ORYLA14599, ORYLA19869
OG0000826	bflo_13774	ORYLA15838
OG0000827	bflo_18876, bflo_03038, bflo_06200, bflo_05865, bflo_25409	ORYLA14107, ORYLA17385
OG0000828	bflo_07597	ORYLA12597, ORYLA17485, ORYLA17486
OG0000828	bflo_20839	ORYLA02288
OG0000829	bflo_10600, bflo_10308	ORYLA12618, ORYLA07149, ORYLA18066, ORYLA02697
OG0000829	bflo_10699	ORYLA05040, ORYLA00690, ORYLA14477, ORYLA17994, ORYLA10790
OG0000830	bflo_23192	ORYLA00649
OG0000830	bflo_13253	ORYLA19799
OG0000831	bflo_25792	ORYLA06570
OG0000832	bflo_00071, bflo_00076	ORYLA12959
OG0000833	bflo_25237	ORYLA12768, ORYLA10222, ORYLA16558, ORYLA07322, ORYLA13638, ORYLA13637
OG0000834	bflo_02857	ORYLA14449, ORYLA15446, ORYLA00202, ORYLA13350, ORYLA06991, ORYLA09675, ORYLA08609
OG0000835	bflo_03284	ORYLA12380, ORYLA15340
OG0000836	bflo_07996, bflo_08141, bflo_07459	ORYLA14809, ORYLA12408, ORYLA13624
OG0000837	bflo_00035, bflo_12566	ORYLA19078
OG0000837	bflo_01440, bflo_15081, bflo_01439	ORYLA01945, ORYLA01944, ORYLA04744
OG0000838	bflo_09519, bflo_10354	ORYLA18293, ORYLA11142
OG0000841	bflo_13469	ORYLA01641, ORYLA15191, ORYLA11622
OG0000842	bflo_26481	ORYLA10029, ORYLA06219, ORYLA06199, ORYLA19377, ORYLA16490, ORYLA09015, ORYLA06322, ORYLA09014
OG0000844	bflo_24153	ORYLA19051, ORYLA05848, ORYLA01886, ORYLA06955
OG0000845	bflo_18108	ORYLA08554, ORYLA00988
OG0000845	bflo_17447	ORYLA03586
OG0000847	bflo_21169	ORYLA07949
OG0000847	bflo_20471	ORYLA16880
OG0000848	bflo_07381	ORYLA12164, ORYLA14887, ORYLA17959, ORYLA02814
OG0000849	bflo_02361	ORYLA15402, ORYLA12370, ORYLA14601
OG0000850	bflo_25536	ORYLA10312, ORYLA12941
OG0000850	bflo_08991	ORYLA04650, ORYLA04651
OG0000851	bflo_14102	ORYLA09558, ORYLA08388
OG0000852	bflo_13268	ORYLA15572, ORYLA02133, ORYLA02134
OG0000855	bflo_04775, bflo_04776	ORYLA03234
OG0000856	bflo_08358	ORYLA15666
OG0000857	bflo_03314	ORYLA13985, ORYLA15799, ORYLA14692, ORYLA12378
OG0000858	bflo_10644, bflo_11464	ORYLA10920
OG0000858	bflo_03553	ORYLA04524
OG0000859	bflo_06258	ORYLA19103, ORYLA12697, ORYLA17341, ORYLA07145, ORYLA01993
OG0000860	bflo_15791	ORYLA00581, ORYLA16574, ORYLA18138, ORYLA18137, ORYLA02428, ORYLA13306
OG0000861	bflo_20852, bflo_20859, bflo_20860, bflo_21098, bflo_12911, bflo_22390, bflo_22416, bflo_02704, bflo_02426, bflo_06512	ORYLA05327, ORYLA05326
OG0000862	bflo_19778	ORYLA11856
OG0000862	bflo_08876	ORYLA13268
OG0000862	bflo_16398	ORYLA10976
OG0000863	bflo_10601	ORYLA05318, ORYLA11762
OG0000866	bflo_04437	ORYLA08411, ORYLA06158, ORYLA08410
OG0000868	bflo_17556	ORYLA11338, ORYLA10412
OG0000869	bflo_24265	ORYLA15399
OG0000869	bflo_25732	ORYLA17511
OG0000870	bflo_17767	ORYLA08315, ORYLA16657
OG0000871	bflo_17545	ORYLA00978
OG0000871	bflo_10176	ORYLA00890
OG0000872	bflo_03017	ORYLA20287
OG0000873	bflo_01487	ORYLA19811, ORYLA19784, ORYLA06856, ORYLA13004, ORYLA12613
OG0000874	bflo_14069	ORYLA00532, ORYLA03179, ORYLA04048, ORYLA07204
OG0000874	bflo_12681	ORYLA01855
OG0000875	bflo_01017	ORYLA13326, ORYLA07093
OG0000875	bflo_19415	ORYLA19061
OG0000876	bflo_02085	ORYLA18338
OG0000877	bflo_12965, bflo_12968	ORYLA15563
OG0000877	bflo_13809	ORYLA14210
OG0000878	bflo_02683	ORYLA06030
OG0000879	bflo_21594	ORYLA06599
OG0000879	bflo_19083, bflo_24230, bflo_18829, bflo_05186	ORYLA15760, ORYLA10296
OG0000881	bflo_15605	ORYLA01916, ORYLA05888
OG0000881	bflo_20101	ORYLA04374, ORYLA03100
OG0000882	bflo_04158	ORYLA08988, ORYLA13972, ORYLA11874
OG0000883	bflo_07397	ORYLA12330, ORYLA12809
OG0000887	bflo_01743	ORYLA14286, ORYLA15959
OG0000887	bflo_19302	ORYLA06407
OG0000888	bflo_05832	ORYLA05760, ORYLA12980, ORYLA06869
OG0000888	bflo_07374	ORYLA17907
OG0000889	bflo_12593	ORYLA11414, ORYLA10267
OG0000889	bflo_21142	ORYLA16878
OG0000890	bflo_18043	ORYLA07665
OG0000893	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931	ORYLA15538, ORYLA13772, ORYLA13849, ORYLA14564, ORYLA14565, ORYLA14566, ORYLA13848
OG0000894	bflo_14750	ORYLA07232, ORYLA00467
OG0000894	bflo_23023	ORYLA07753, ORYLA17007, ORYLA16512
OG0000895	bflo_06958, bflo_08034	ORYLA17230, ORYLA02985
OG0000895	bflo_05916	ORYLA14977
OG0000896	bflo_13131	ORYLA12742
OG0000896	bflo_09970	ORYLA18744, ORYLA04344
OG0000897	bflo_11434	ORYLA14707
OG0000897	bflo_11945, bflo_11590, bflo_11740	ORYLA15784
OG0000898	bflo_12625, bflo_26024	ORYLA08993
OG0000899	bflo_14337	ORYLA03598, ORYLA20446
OG0000904	bflo_13183	ORYLA01297, ORYLA12510
OG0000906	bflo_15863	ORYLA02426
OG0000906	bflo_17920, bflo_19022, bflo_17827, bflo_21444, bflo_27497, bflo_27265	ORYLA02787
OG0000907	bflo_25628	ORYLA13394
OG0000908	bflo_09711, bflo_09707, bflo_08871	ORYLA04724, ORYLA18118
OG0000908	bflo_08596	ORYLA08105
OG0000909	bflo_18377	ORYLA11368, ORYLA19848, ORYLA10623
OG0000911	bflo_00891, bflo_00957	ORYLA16469, ORYLA08345
OG0000911	bflo_12997	ORYLA09695, ORYLA13753
OG0000912	bflo_09112	ORYLA17948, ORYLA04947, ORYLA00892, ORYLA01289, ORYLA00420
OG0000912	bflo_20621	ORYLA03978, ORYLA03457
OG0000913	bflo_14588	ORYLA01511
OG0000914	bflo_10973	ORYLA14429
OG0000915	bflo_12273	ORYLA15453, ORYLA11264, ORYLA13698, ORYLA19488, ORYLA14400, ORYLA15346
OG0000916	bflo_26245, bflo_16703, bflo_25616, bflo_13633	ORYLA12808, ORYLA18238, ORYLA13182, ORYLA13181
OG0000921	bflo_15652	ORYLA13652
OG0000923	bflo_02952	ORYLA07886, ORYLA09846
OG0000923	bflo_02648	ORYLA15757, ORYLA14372, ORYLA10056
OG0000925	bflo_09205	ORYLA19836
OG0000925	bflo_22447	ORYLA09614
OG0000926	bflo_13640	ORYLA14725
OG0000927	bflo_22432	ORYLA13440, ORYLA04252, ORYLA01277, ORYLA04322, ORYLA07282, ORYLA09767
OG0000928	bflo_05985	ORYLA07148, ORYLA14647, ORYLA12139
OG0000929	bflo_17125	ORYLA07554, ORYLA09115, ORYLA04169, ORYLA11547, ORYLA02109
OG0000932	bflo_19999	ORYLA17977
OG0000934	bflo_04490	ORYLA09601, ORYLA11859
