Orthogroup	BRAFL	OWEFU
OG0000347	bflo_18894, bflo_19206, bflo_02232, bflo_02560, bflo_02559, bflo_18816, bflo_19419	OFUSG25598.1.p1
OG0000347	bflo_19711, bflo_10693	OFUSG12448.1.p1, OFUSG12447.2.p1, OFUSG12447.1.p1
OG0000347	bflo_21625, bflo_21627	OFUSG09144.1.p1, OFUSG04345.1.p1, OFUSG16713.1.p1
OG0000348	bflo_15300	OFUSG22752.1.p1
OG0000349	bflo_13342, bflo_13341, bflo_12597	OFUSG03343.1.p1, OFUSG12561.1.p1
OG0000349	bflo_25915, bflo_20938	OFUSG03356.1.p1, OFUSG03354.1.p1
OG0000350	bflo_01838	OFUSG23310.1.p1
OG0000350	bflo_07745	OFUSG10344.1.p1
OG0000350	bflo_21677	OFUSG12159.1.p1
OG0000351	bflo_06476, bflo_06156, bflo_25791	OFUSG00257.1.p1
OG0000351	bflo_03398	OFUSG23215.1.p1, OFUSG09376.1.p1, OFUSG07634.1.p1
OG0000352	bflo_25258	OFUSG17642.2.p1, OFUSG17642.3.p1, OFUSG17642.1.p1
OG0000352	bflo_17369	OFUSG25663.1.p1
OG0000352	bflo_04494	OFUSG25409.1.p1
OG0000353	bflo_06917	OFUSG10063.3.p1, OFUSG10063.5.p1, OFUSG10063.1.p1, OFUSG10063.2.p1, OFUSG10063.4.p1
OG0000355	bflo_14265, bflo_09704, bflo_13686, bflo_02647	OFUSG19986.1.p1
OG0000356	bflo_08887	OFUSG07190.1.p1, OFUSG07191.1.p1, OFUSG07192.3.p1, OFUSG07192.2.p1, OFUSG07192.1.p1
OG0000357	bflo_21193	OFUSG22195.1.p1
OG0000357	bflo_12361	OFUSG06172.1.p1
OG0000358	bflo_04698	OFUSG00333.1.p1
OG0000358	bflo_03207	OFUSG01349.1.p1
OG0000358	bflo_03399	OFUSG00120.2.p1, OFUSG00120.1.p1
OG0000358	bflo_22355	OFUSG24794.1.p1
OG0000359	bflo_23810	OFUSG10615.1.p1
OG0000359	bflo_20615, bflo_21858, bflo_21418, bflo_21948, bflo_11427, bflo_22311, bflo_01605	OFUSG11235.1.p1, OFUSG22159.1.p1, OFUSG14850.1.p1
OG0000360	bflo_20148, bflo_14730	OFUSG09916.1.p1
OG0000360	bflo_14063	OFUSG03373.2.p1, OFUSG03373.1.p1
OG0000360	bflo_11395	OFUSG19256.2.p1, OFUSG19256.1.p1
OG0000362	bflo_20717, bflo_19891	OFUSG06554.1.p1
OG0000362	bflo_05029	OFUSG05525.1.p1, OFUSG06889.1.p1
OG0000362	bflo_08544, bflo_18903, bflo_19635, bflo_00545, bflo_07214, bflo_07309, bflo_22006, bflo_06778, bflo_19534	OFUSG14754.1.p1
OG0000363	bflo_16028	OFUSG11269.1.p1
OG0000363	bflo_19825, bflo_20728, bflo_20486, bflo_19824, bflo_21073	OFUSG22438.1.p1, OFUSG22436.1.p1
OG0000363	bflo_04943	OFUSG14847.1.p1
OG0000364	bflo_14291, bflo_14100, bflo_14716, bflo_14231, bflo_14483, bflo_14714, bflo_14717, bflo_04062, bflo_04061	OFUSG17132.1.p1
OG0000365	bflo_18240	OFUSG01612.1.p1
OG0000366	bflo_27528	OFUSG22148.1.p1, OFUSG18584.1.p1, OFUSG22154.1.p1
OG0000367	bflo_12373, bflo_12346	OFUSG06474.2.p1, OFUSG06474.1.p1
OG0000367	bflo_01421	OFUSG17028.4.p1, OFUSG17028.3.p1, OFUSG17028.1.p1, OFUSG17028.5.p1, OFUSG17028.2.p1, OFUSG17029.1.p1
OG0000370	bflo_04431	OFUSG23395.1.p1
OG0000371	bflo_00380, bflo_00387	OFUSG16276.1.p1, OFUSG18719.1.p1
OG0000371	bflo_00717	OFUSG06880.1.p1
OG0000371	bflo_00558, bflo_00557, bflo_12841, bflo_13645, bflo_22030, bflo_00233	OFUSG13355.2.p1, OFUSG13355.1.p1
OG0000372	bflo_24061	OFUSG09903.2.p1, OFUSG09903.3.p1, OFUSG09903.1.p1
OG0000372	bflo_15126	OFUSG03577.1.p1
OG0000372	bflo_06799	OFUSG07884.1.p1
OG0000373	bflo_20268	OFUSG15217.1.p1
OG0000373	bflo_20832	OFUSG11653.1.p1
OG0000373	bflo_22970	OFUSG11079.1.p1
OG0000374	bflo_02391	OFUSG16329.2.p1, OFUSG16329.1.p1, OFUSG16331.1.p1
OG0000374	bflo_08395	OFUSG18180.1.p1
OG0000374	bflo_02486	OFUSG16332.2.p1, OFUSG16332.1.p1
OG0000375	bflo_27422, bflo_23080	OFUSG11128.1.p1
OG0000375	bflo_05885	OFUSG21420.1.p1
OG0000377	bflo_25175, bflo_26216, bflo_08463, bflo_25683, bflo_25682, bflo_24032, bflo_25685, bflo_15850, bflo_02013, bflo_01626, bflo_17469, bflo_25498, bflo_18397, bflo_01350, bflo_00826, bflo_01358, bflo_01407, bflo_01726, bflo_00138, bflo_17888, bflo_02016, bflo_01351, bflo_16543, bflo_00137, bflo_00139, bflo_01265, bflo_01408, bflo_02014, bflo_00829, bflo_00830, bflo_03964, bflo_07237, bflo_08637, bflo_00140, bflo_07170, bflo_08065, bflo_02052, bflo_13269, bflo_11990, bflo_00152, bflo_00105, bflo_08659, bflo_12825, bflo_12829	OFUSG15584.1.p1, OFUSG15584.2.p1, OFUSG07138.1.p1
OG0000377	bflo_25187, bflo_01349, bflo_00806, bflo_03100, bflo_00351, bflo_02010, bflo_01353, bflo_03847, bflo_02153	OFUSG07246.1.p1
OG0000377	bflo_26079	OFUSG19090.1.p1, OFUSG19841.1.p1
OG0000378	bflo_09799	OFUSG09294.1.p1
OG0000379	bflo_20897	OFUSG22135.1.p1
OG0000379	bflo_23374	OFUSG07352.2.p1, OFUSG07352.1.p1, OFUSG10091.4.p1, OFUSG10091.3.p1, OFUSG10091.1.p1, OFUSG10091.2.p1, OFUSG10091.5.p1
OG0000379	bflo_23272	OFUSG10015.1.p1
OG0000379	bflo_26192	OFUSG13205.1.p1
OG0000381	bflo_07663	OFUSG16747.1.p1, OFUSG19384.1.p1, OFUSG19384.2.p1
OG0000381	bflo_18761, bflo_25119	OFUSG20666.1.p1
OG0000381	bflo_00927	OFUSG23469.1.p1, OFUSG23469.2.p1, OFUSG01531.1.p1
OG0000382	bflo_16967, bflo_16969	OFUSG07013.1.p1, OFUSG07013.3.p1, OFUSG07013.2.p1
OG0000382	bflo_12323	OFUSG18838.1.p1
OG0000384	bflo_05291	OFUSG19133.1.p1, OFUSG19133.3.p1, OFUSG19133.2.p1
OG0000384	bflo_00328	OFUSG17697.1.p1
OG0000384	bflo_07424	OFUSG18531.1.p1, OFUSG18531.5.p1, OFUSG18531.4.p1, OFUSG18531.3.p1, OFUSG18531.2.p1, OFUSG18533.1.p1
OG0000385	bflo_19604, bflo_18599	OFUSG24563.1.p1, OFUSG09484.1.p1, OFUSG09484.2.p1, OFUSG16822.1.p1, OFUSG01405.2.p1, OFUSG01405.1.p1
OG0000386	bflo_19548, bflo_01822, bflo_01692, bflo_19136, bflo_20890, bflo_02065	OFUSG08954.1.p1
OG0000386	bflo_18690	OFUSG02234.1.p1, OFUSG02235.1.p1, OFUSG02136.1.p1, OFUSG02455.1.p1, OFUSG03196.1.p1, OFUSG02857.1.p1, OFUSG10251.1.p1, OFUSG10249.1.p1, OFUSG10692.1.p1, OFUSG10695.1.p1, OFUSG10250.1.p1, OFUSG10252.1.p1, OFUSG10253.1.p1, OFUSG11922.1.p1, OFUSG11077.1.p1, OFUSG19964.1.p1
OG0000389	bflo_15093, bflo_14683, bflo_14165, bflo_15397	OFUSG18246.1.p1, OFUSG18246.2.p1, OFUSG18262.1.p1, OFUSG18262.2.p1, OFUSG09115.1.p1, OFUSG26719.1.p1, OFUSG12070.1.p1
OG0000389	bflo_00851, bflo_00833, bflo_08724	OFUSG10192.1.p1
OG0000390	bflo_20343	OFUSG26232.1.p1, OFUSG21300.1.p1, OFUSG16037.2.p1, OFUSG16037.1.p1, OFUSG06288.1.p1
OG0000390	bflo_25891, bflo_26408, bflo_26409, bflo_25447, bflo_25163, bflo_18345, bflo_26258, bflo_25303, bflo_25449, bflo_25448, bflo_13087, bflo_12207, bflo_12214, bflo_11201, bflo_20666, bflo_21189	OFUSG22939.1.p1, OFUSG20343.1.p1, OFUSG18981.1.p1
OG0000391	bflo_07837	OFUSG06222.1.p1
OG0000392	bflo_25334	OFUSG17685.2.p1, OFUSG17685.5.p1, OFUSG17685.1.p1, OFUSG17685.4.p1, OFUSG17685.3.p1
OG0000393	bflo_12974	OFUSG05092.1.p1
OG0000396	bflo_17075	OFUSG25571.1.p1, OFUSG25571.2.p1, OFUSG25570.1.p1
OG0000396	bflo_07114	OFUSG02648.2.p1, OFUSG02648.1.p1, OFUSG04244.1.p1, OFUSG18869.1.p1, OFUSG06354.2.p1, OFUSG06357.1.p1, OFUSG06354.1.p1
OG0000397	bflo_09318	OFUSG03578.1.p1
OG0000399	bflo_06800	OFUSG23662.1.p1
OG0000399	bflo_08038	OFUSG15843.1.p1
OG0000400	bflo_17776	OFUSG06218.1.p1
OG0000400	bflo_16066	OFUSG11893.1.p1, OFUSG11892.1.p1, OFUSG11899.1.p1, OFUSG11875.1.p1
OG0000400	bflo_00008	OFUSG01962.1.p1
OG0000401	bflo_19446, bflo_12961, bflo_27312, bflo_19447	OFUSG15951.1.p1
OG0000402	bflo_10632, bflo_09977	OFUSG05767.1.p1
OG0000402	bflo_13338, bflo_13171	OFUSG20342.1.p1
OG0000403	bflo_24805, bflo_24718	OFUSG00754.1.p1, OFUSG00757.1.p1, OFUSG00755.1.p1
OG0000403	bflo_22142	OFUSG00753.1.p1
OG0000404	bflo_26366	OFUSG13199.1.p1
OG0000404	bflo_26162	OFUSG13385.1.p1
OG0000404	bflo_17638, bflo_11244, bflo_02976	OFUSG22490.1.p1
OG0000404	bflo_26365	OFUSG13198.1.p1
OG0000405	bflo_06572	OFUSG08998.1.p1
OG0000409	bflo_01293	OFUSG22177.1.p1, OFUSG15004.1.p1, OFUSG15004.2.p1
OG0000409	bflo_11492	OFUSG06481.2.p1, OFUSG06481.1.p1
OG0000409	bflo_10169	OFUSG19488.1.p1
OG0000410	bflo_01989, bflo_01601, bflo_05836	OFUSG07594.1.p1, OFUSG25728.1.p1, OFUSG23993.1.p1, OFUSG16650.1.p1, OFUSG16649.1.p1, OFUSG16649.2.p1, OFUSG16649.3.p1, OFUSG18872.1.p1, OFUSG18873.1.p1
OG0000411	bflo_17409	OFUSG01804.1.p1
OG0000411	bflo_14978, bflo_14593	OFUSG07560.1.p1
OG0000412	bflo_00225	OFUSG06276.1.p1, OFUSG06277.1.p1, OFUSG06277.2.p1
OG0000412	bflo_08591	OFUSG10577.1.p1
OG0000412	bflo_05972, bflo_16322	OFUSG08255.1.p1
OG0000413	bflo_14739	OFUSG25104.1.p1
OG0000413	bflo_21427	OFUSG14302.1.p1
OG0000415	bflo_12739, bflo_12745, bflo_10121, bflo_20948, bflo_12970	OFUSG04873.1.p1, OFUSG04872.1.p1
OG0000416	bflo_04749, bflo_04759, bflo_04753, bflo_04751, bflo_23726, bflo_04750, bflo_13638, bflo_04314, bflo_21859, bflo_20431, bflo_03943, bflo_03733, bflo_03953, bflo_04315, bflo_05100, bflo_04313, bflo_03960, bflo_18679	OFUSG02706.2.p1, OFUSG02706.1.p1, OFUSG02712.1.p1, OFUSG02710.1.p1
OG0000416	bflo_03954	OFUSG17925.1.p1
OG0000417	bflo_05335	OFUSG23035.1.p1
OG0000419	bflo_03805, bflo_06647, bflo_09952	OFUSG07802.1.p1, OFUSG07802.3.p1, OFUSG07802.2.p1
OG0000420	bflo_17746	OFUSG02462.1.p1, OFUSG02367.1.p1
OG0000420	bflo_20236	OFUSG13052.1.p1
OG0000420	bflo_23413, bflo_23958, bflo_23642, bflo_23570, bflo_23412	OFUSG18570.1.p1, OFUSG06710.1.p1
OG0000421	bflo_01061, bflo_03273, bflo_03643, bflo_06707, bflo_06708, bflo_15311, bflo_26901, bflo_06711, bflo_06712	OFUSG12659.1.p1, OFUSG14268.1.p1
OG0000422	bflo_01841	OFUSG13433.1.p1
OG0000423	bflo_01153, bflo_01879, bflo_03758, bflo_03760, bflo_03374, bflo_04913, bflo_03710, bflo_01537, bflo_00975, bflo_21172, bflo_16906, bflo_17294, bflo_18481, bflo_03825, bflo_08178, bflo_06970, bflo_02725, bflo_07464, bflo_19103, bflo_19377, bflo_19102, bflo_00777, bflo_08176, bflo_11083, bflo_08529, bflo_02990, bflo_25171	OFUSG25605.1.p1, OFUSG20524.1.p1, OFUSG21772.1.p1, OFUSG11552.1.p1, OFUSG11107.1.p1, OFUSG17486.1.p1, OFUSG13272.1.p1
OG0000424	bflo_07069, bflo_07072, bflo_03509, bflo_03507	OFUSG00190.1.p1
OG0000425	bflo_15042	OFUSG11841.1.p1
OG0000425	bflo_08454	OFUSG08712.1.p1
OG0000426	bflo_22865	OFUSG10041.1.p1
OG0000427	bflo_09135	OFUSG07419.1.p1
OG0000427	bflo_24135, bflo_24132, bflo_23993	OFUSG16981.1.p1, OFUSG16981.2.p1
OG0000429	bflo_01906, bflo_00989, bflo_26612, bflo_00993, bflo_00990, bflo_05299, bflo_17239, bflo_05214, bflo_17214	OFUSG23592.1.p1, OFUSG23592.2.p1, OFUSG12856.1.p1
OG0000430	bflo_22201	OFUSG25796.1.p1
OG0000430	bflo_15444, bflo_26286, bflo_07250, bflo_17434, bflo_10498	OFUSG07029.1.p1, OFUSG06531.1.p1
OG0000431	bflo_23110	OFUSG18259.1.p1
OG0000431	bflo_21622	OFUSG25902.1.p1
OG0000432	bflo_10885	OFUSG06820.1.p1, OFUSG06820.2.p1
OG0000432	bflo_11838, bflo_11424	OFUSG06029.1.p1
OG0000433	bflo_22961	OFUSG10457.2.p1, OFUSG10457.1.p1, OFUSG10457.3.p1
OG0000433	bflo_17648	OFUSG01097.1.p1
OG0000434	bflo_26431, bflo_06673	OFUSG23718.1.p1
OG0000435	bflo_17533	OFUSG17235.1.p1
OG0000435	bflo_00433, bflo_09468	OFUSG23346.1.p1
OG0000436	bflo_00824	OFUSG12993.4.p1, OFUSG12993.3.p1, OFUSG12993.5.p1, OFUSG12993.1.p1, OFUSG12993.2.p1
OG0000437	bflo_16797, bflo_13738, bflo_16390, bflo_13496	OFUSG01424.1.p1
OG0000442	bflo_21599	OFUSG14066.1.p1
OG0000442	bflo_17568	OFUSG00335.1.p1
OG0000442	bflo_17631	OFUSG00657.1.p1
OG0000443	bflo_18531	OFUSG16493.1.p1
OG0000443	bflo_06828	OFUSG19814.2.p1
OG0000444	bflo_10204	OFUSG07387.1.p1, OFUSG19063.1.p1
OG0000444	bflo_10684	OFUSG07141.1.p1, OFUSG07141.3.p1, OFUSG07141.2.p1
OG0000445	bflo_24863, bflo_01964, bflo_05054, bflo_18289, bflo_00589, bflo_06262, bflo_07278	OFUSG16774.1.p1
OG0000446	bflo_01471	OFUSG13151.1.p1
OG0000446	bflo_04727	OFUSG00837.1.p1
OG0000446	bflo_01065	OFUSG21046.1.p1
OG0000447	bflo_14311	OFUSG03142.1.p1, OFUSG03142.2.p1, OFUSG03142.4.p1, OFUSG03142.3.p1
OG0000448	bflo_14676, bflo_14718	OFUSG02723.1.p1
OG0000449	bflo_07112, bflo_17674	OFUSG19711.1.p1, OFUSG08522.1.p1, OFUSG19680.1.p1, OFUSG09752.1.p1, OFUSG09752.2.p1
OG0000450	bflo_20906	OFUSG22336.1.p1
OG0000452	bflo_11354, bflo_12133, bflo_11353, bflo_14618	OFUSG11570.1.p1, OFUSG11504.1.p1
OG0000453	bflo_05750, bflo_12764, bflo_12115, bflo_07044, bflo_11775, bflo_17995, bflo_20915, bflo_11283, bflo_15292, bflo_21781, bflo_02998, bflo_07650	OFUSG13689.1.p1
OG0000456	bflo_08833, bflo_17027	OFUSG12527.1.p1
OG0000460	bflo_14319	OFUSG02208.1.p1
OG0000461	bflo_07181, bflo_00203	OFUSG17710.1.p1
OG0000461	bflo_20096	OFUSG00679.1.p1
OG0000463	bflo_09114	OFUSG07528.3.p1, OFUSG07528.2.p1, OFUSG07528.1.p1
OG0000463	bflo_05598	OFUSG08820.2.p1, OFUSG08820.1.p1
OG0000465	bflo_00794	OFUSG13672.1.p1
OG0000465	bflo_24499	OFUSG13295.1.p1
OG0000466	bflo_05052, bflo_12297, bflo_12296, bflo_05441, bflo_05440	OFUSG09606.1.p1, OFUSG10610.1.p1
OG0000466	bflo_00675, bflo_04033, bflo_04039	OFUSG01209.1.p1, OFUSG01209.2.p1, OFUSG16366.1.p1, OFUSG00574.1.p1
OG0000467	bflo_11110	OFUSG06168.2.p1, OFUSG06168.1.p1
OG0000468	bflo_03275, bflo_03654, bflo_03645, bflo_03264, bflo_03637, bflo_12349, bflo_09961, bflo_09959, bflo_09520	OFUSG25389.1.p1, OFUSG25432.1.p1
OG0000469	bflo_11324	OFUSG06742.2.p1, OFUSG06742.1.p1
OG0000469	bflo_04725	OFUSG09493.1.p1
OG0000470	bflo_08491	OFUSG10928.1.p1, OFUSG12357.1.p1, OFUSG12357.2.p1
OG0000471	bflo_06159, bflo_05125	OFUSG10312.1.p1, OFUSG10609.1.p1, OFUSG17923.1.p1
OG0000472	bflo_20370, bflo_20857, bflo_17690, bflo_02139	OFUSG17586.1.p1, OFUSG17587.1.p1, OFUSG17565.1.p1, OFUSG17559.1.p1, OFUSG17583.1.p1, OFUSG17582.1.p1
OG0000475	bflo_02919	OFUSG04266.1.p1
OG0000476	bflo_17083, bflo_17081, bflo_27202, bflo_17084, bflo_17087	OFUSG07272.1.p1, OFUSG07271.1.p1, OFUSG07271.2.p1
OG0000476	bflo_06569, bflo_06568, bflo_06570	OFUSG08298.1.p1
OG0000477	bflo_19348, bflo_27296	OFUSG13714.1.p1, OFUSG13713.1.p1
OG0000477	bflo_19342	OFUSG04085.2.p1, OFUSG04085.3.p1, OFUSG04085.1.p1
OG0000478	bflo_13973, bflo_13972	OFUSG06603.1.p1, OFUSG06780.1.p1
OG0000478	bflo_22125	OFUSG07829.1.p1, OFUSG19267.2.p1, OFUSG19267.1.p1
OG0000479	bflo_17734	OFUSG00302.1.p1, OFUSG00302.2.p1
OG0000479	bflo_20950	OFUSG22572.2.p1, OFUSG22572.1.p1
OG0000480	bflo_24500, bflo_24748	OFUSG26477.1.p1
OG0000481	bflo_20169, bflo_20171	OFUSG22310.1.p1
OG0000481	bflo_07346	OFUSG18362.1.p1
OG0000482	bflo_09175	OFUSG21905.1.p1, OFUSG21905.2.p1, OFUSG21905.3.p1, OFUSG21905.4.p1, OFUSG21905.5.p1
OG0000483	bflo_06287, bflo_22552, bflo_20241	OFUSG23827.1.p1, OFUSG24171.1.p1, OFUSG08422.1.p1
OG0000484	bflo_25251	OFUSG26248.2.p1, OFUSG26248.1.p1
OG0000485	bflo_18606	OFUSG24362.1.p1
OG0000485	bflo_25560, bflo_16150	OFUSG04740.1.p1, OFUSG04740.2.p1, OFUSG09824.2.p1, OFUSG09824.1.p1, OFUSG24636.1.p1
OG0000487	bflo_00817, bflo_09879	OFUSG18458.1.p1, OFUSG04631.1.p1, OFUSG09257.1.p1
OG0000487	bflo_14910, bflo_09870, bflo_09874, bflo_14913	OFUSG11196.1.p1, OFUSG02053.1.p2, OFUSG10948.2.p1, OFUSG10948.1.p1
OG0000488	bflo_07158, bflo_07132, bflo_01931, bflo_26845, bflo_07048	OFUSG11335.2.p1, OFUSG11335.1.p1
OG0000489	bflo_01733	OFUSG16964.1.p1, OFUSG16964.2.p1, OFUSG16964.3.p1, OFUSG16964.5.p1, OFUSG16964.4.p1
OG0000490	bflo_16287	OFUSG08032.1.p1
OG0000492	bflo_10701	OFUSG08010.4.p1, OFUSG08010.2.p1, OFUSG08010.5.p1, OFUSG08010.1.p1, OFUSG08010.3.p1
OG0000494	bflo_21012	OFUSG21763.2.p1, OFUSG21763.1.p1
OG0000495	bflo_20028	OFUSG05182.1.p1, OFUSG05181.1.p1, OFUSG20313.1.p1
OG0000495	bflo_14633, bflo_25150, bflo_26792, bflo_05352, bflo_14634	OFUSG20267.1.p1, OFUSG23134.1.p1, OFUSG14198.1.p1, OFUSG24127.1.p1
OG0000495	bflo_17330	OFUSG22764.1.p1, OFUSG15446.1.p1, OFUSG01440.1.p1, OFUSG22760.1.p1, OFUSG14511.1.p1, OFUSG14510.1.p1
OG0000496	bflo_12707, bflo_13361, bflo_12706	OFUSG05354.1.p1
OG0000497	bflo_09440	OFUSG14965.1.p1, OFUSG14966.1.p1, OFUSG14968.1.p1
OG0000497	bflo_16465	OFUSG25540.2.p1, OFUSG25540.1.p1
OG0000498	bflo_13583	OFUSG05252.1.p1
OG0000499	bflo_18253	OFUSG12145.1.p1, OFUSG12145.2.p1, OFUSG25039.1.p1
OG0000501	bflo_06246, bflo_05710, bflo_05712, bflo_05715, bflo_05716, bflo_05714	OFUSG05132.1.p1, OFUSG08027.1.p1, OFUSG11389.1.p1, OFUSG21090.1.p1, OFUSG15540.1.p1, OFUSG17744.1.p1, OFUSG13693.1.p1, OFUSG00424.1.p1
OG0000502	bflo_20513, bflo_20511, bflo_12130, bflo_18933, bflo_25086, bflo_25075	OFUSG03962.1.p1
OG0000503	bflo_10348	OFUSG08004.3.p1, OFUSG08004.1.p1, OFUSG08004.2.p1
OG0000503	bflo_17082	OFUSG23525.1.p1
OG0000505	bflo_07768	OFUSG24460.1.p1, OFUSG24460.2.p1
OG0000505	bflo_07767	OFUSG24456.1.p1
OG0000506	bflo_22129	OFUSG24714.1.p1
OG0000508	bflo_18835	OFUSG16639.1.p1
OG0000508	bflo_00915	OFUSG23446.1.p1
OG0000508	bflo_20411	OFUSG22333.1.p1
OG0000509	bflo_04380, bflo_05894, bflo_03181, bflo_03609	OFUSG22873.1.p1
OG0000510	bflo_00250	OFUSG16890.2.p1, OFUSG16890.3.p1, OFUSG16890.4.p1, OFUSG16890.1.p1
OG0000511	bflo_18145	OFUSG15870.1.p1
OG0000511	bflo_18143	OFUSG23249.2.p1, OFUSG23249.1.p1
OG0000513	bflo_08550	OFUSG10385.3.p1, OFUSG10385.2.p1, OFUSG10385.1.p1, OFUSG10385.4.p1
OG0000514	bflo_04358	OFUSG18449.3.p1, OFUSG18449.1.p1, OFUSG18449.2.p1
OG0000516	bflo_04958, bflo_04964, bflo_04978, bflo_04972, bflo_04974, bflo_04979, bflo_04981, bflo_04962, bflo_04969, bflo_04966, bflo_04961, bflo_04983, bflo_04986, bflo_04976, bflo_04732, bflo_03764, bflo_22939, bflo_13085	OFUSG22791.1.p1, OFUSG03391.1.p1, OFUSG03391.2.p1, OFUSG02530.1.p1
OG0000516	bflo_13506	OFUSG05361.1.p1
OG0000519	bflo_04746, bflo_19841	OFUSG15431.1.p1, OFUSG15505.1.p1, OFUSG23894.1.p1, OFUSG23894.2.p1, OFUSG15506.1.p1
OG0000520	bflo_20469	OFUSG22252.1.p1
OG0000520	bflo_23733, bflo_07206	OFUSG09373.1.p1
OG0000521	bflo_23364	OFUSG18161.2.p1, OFUSG18161.1.p1
OG0000521	bflo_10380	OFUSG25165.1.p1
OG0000523	bflo_20597	OFUSG26017.1.p1
OG0000523	bflo_15596, bflo_15930, bflo_15929, bflo_01419, bflo_01438	OFUSG08726.1.p1, OFUSG09673.1.p1, OFUSG07041.1.p1
OG0000524	bflo_07612	OFUSG10538.1.p1, OFUSG10538.3.p1, OFUSG10538.5.p1, OFUSG10538.4.p1, OFUSG10538.2.p1
OG0000525	bflo_16581	OFUSG26139.1.p1
OG0000525	bflo_22957	OFUSG25939.1.p1, OFUSG17865.2.p1, OFUSG17865.1.p1
OG0000528	bflo_24671	OFUSG21429.3.p1, OFUSG21429.1.p1, OFUSG21429.2.p1
OG0000528	bflo_07977	OFUSG21773.1.p1
OG0000528	bflo_08060	OFUSG16078.3.p1, OFUSG16078.4.p1, OFUSG16078.1.p1, OFUSG16078.2.p1
OG0000529	bflo_24350	OFUSG23321.1.p1
OG0000530	bflo_25160	OFUSG26322.2.p1, OFUSG26322.4.p1, OFUSG26322.3.p1, OFUSG26322.5.p1, OFUSG26322.1.p1
OG0000531	bflo_00390	OFUSG17709.1.p1
OG0000532	bflo_01721	OFUSG09491.1.p1, OFUSG19634.1.p1, OFUSG11199.1.p1, OFUSG21702.1.p1
OG0000533	bflo_06859, bflo_25618	OFUSG08695.1.p1
OG0000534	bflo_19475, bflo_19472	OFUSG16053.1.p1
OG0000534	bflo_23132	OFUSG10814.1.p1, OFUSG23901.1.p1
OG0000535	bflo_23349	OFUSG08130.1.p1, OFUSG13128.1.p1
OG0000535	bflo_19394, bflo_13649, bflo_13443	OFUSG03205.1.p1, OFUSG03205.2.p1
OG0000536	bflo_12464, bflo_11681, bflo_11680, bflo_11682	OFUSG19266.2.p1, OFUSG19266.1.p1, OFUSG11312.1.p1, OFUSG19812.1.p1, OFUSG14398.1.p1, OFUSG22584.1.p1, OFUSG22583.1.p1, OFUSG22581.1.p1, OFUSG22582.2.p1, OFUSG22582.1.p1, OFUSG22585.1.p1, OFUSG19810.1.p1, OFUSG14386.1.p1, OFUSG14397.1.p1, OFUSG14390.1.p1, OFUSG14399.1.p1, OFUSG14401.1.p1, OFUSG14400.1.p1
OG0000537	bflo_26451, bflo_23567, bflo_00838	OFUSG10963.2.p1, OFUSG10963.1.p1
OG0000537	bflo_01223, bflo_02140, bflo_02205, bflo_02937, bflo_08077, bflo_08076	OFUSG10962.1.p1
OG0000537	bflo_21616	OFUSG25896.1.p1, OFUSG25896.2.p1
OG0000537	bflo_21615	OFUSG25897.1.p1
OG0000539	bflo_21528, bflo_22330, bflo_19729	OFUSG06920.1.p1, OFUSG06921.1.p1, OFUSG06921.2.p1
OG0000539	bflo_07866, bflo_08212	OFUSG02554.1.p2, OFUSG02552.1.p1, OFUSG02547.1.p1, OFUSG11708.1.p1
OG0000542	bflo_14687, bflo_00155	OFUSG03514.1.p1
OG0000542	bflo_00805	OFUSG17386.2.p1, OFUSG17386.1.p1
OG0000543	bflo_00752, bflo_04238	OFUSG26249.1.p1
OG0000545	bflo_18231	OFUSG21600.1.p1
OG0000545	bflo_12226	OFUSG25038.1.p1, OFUSG25038.2.p1, OFUSG25038.5.p1, OFUSG25038.3.p1, OFUSG25038.4.p1
OG0000546	bflo_22241, bflo_22135	OFUSG00613.1.p1
OG0000547	bflo_10425, bflo_10420	OFUSG18910.1.p1
OG0000547	bflo_12128, bflo_11499	OFUSG19406.1.p1
OG0000548	bflo_09374	OFUSG06566.2.p1, OFUSG06566.1.p1
OG0000549	bflo_01736, bflo_06860, bflo_06875, bflo_06867, bflo_06869, bflo_06873	OFUSG22824.1.p1, OFUSG22825.1.p1
OG0000549	bflo_10802, bflo_09069, bflo_07906	OFUSG14140.1.p1, OFUSG14143.1.p1
OG0000550	bflo_02626	OFUSG15901.1.p1
OG0000550	bflo_20434, bflo_02305, bflo_02304	OFUSG15896.1.p1
OG0000551	bflo_12938, bflo_07425, bflo_12554	OFUSG04963.2.p1, OFUSG04963.1.p1
OG0000552	bflo_07608	OFUSG04389.1.p1
OG0000552	bflo_14381	OFUSG03850.1.p1
OG0000552	bflo_22570, bflo_14667	OFUSG10128.1.p1, OFUSG10128.2.p1
OG0000553	bflo_01191	OFUSG08704.1.p1, OFUSG08704.2.p1
OG0000553	bflo_23301	OFUSG10876.2.p1, OFUSG10876.1.p1, OFUSG10876.3.p1
OG0000554	bflo_16926, bflo_02569, bflo_04899, bflo_10796, bflo_02002	OFUSG07941.2.p1, OFUSG07941.1.p1, OFUSG07941.5.p1, OFUSG07941.4.p1, OFUSG07941.3.p1
