Orthogroup	BRAFL	DANRE
OG0000978	bflo_13255	DANRE27024, DANRE37180, DANRE24849, DANRE24850, DANRE27022, DANRE27023, DANRE27021, DANRE37039, DANRE37040, DANRE40773, DANRE40772, DANRE38576
OG0000979	bflo_08836, bflo_13441, bflo_13442, bflo_13947, bflo_19019, bflo_13644, bflo_12775, bflo_13329, bflo_13369	DANRE05220, DANRE05219
OG0000981	bflo_05697	DANRE18988
OG0000984	bflo_06233	DANRE19378, DANRE19379, DANRE19380, DANRE19381
OG0000984	bflo_15679	DANRE21816, DANRE21815, DANRE21817
OG0000985	bflo_07499	DANRE04256, DANRE05103, DANRE05104, DANRE00260, DANRE00259, DANRE00261, DANRE06266, DANRE06267
OG0000987	bflo_02033	DANRE23844, DANRE23846, DANRE23845, DANRE28109, DANRE28108, DANRE28110, DANRE36582, DANRE23126, DANRE02985, DANRE02984, DANRE42848, DANRE42847
OG0000988	bflo_15623	DANRE35176, DANRE19094, DANRE19093, DANRE23487, DANRE23486, DANRE23488, DANRE40003
OG0000992	bflo_22932	DANRE30487, DANRE03990, DANRE03996, DANRE03997, DANRE03994
OG0000992	bflo_09287	DANRE10562, DANRE10561, DANRE12136
OG0000993	bflo_00226, bflo_26569, bflo_00227	DANRE13216
OG0000994	bflo_01641	DANRE17301
OG0000994	bflo_10212	DANRE01452, DANRE01451
OG0000995	bflo_22708	DANRE16841, DANRE16843, DANRE16842, DANRE28496, DANRE28497, DANRE28495, DANRE28997, DANRE28996, DANRE03052, DANRE03050, DANRE03051, DANRE24818, DANRE24817
OG0000996	bflo_21978	DANRE33745, DANRE33744, DANRE06309
OG0000999	bflo_03341	DANRE29607, DANRE29608, DANRE24716, DANRE38934, DANRE38936, DANRE25765, DANRE25766, DANRE12419, DANRE12421, DANRE12420
OG0001000	bflo_17958, bflo_27228	DANRE42296, DANRE42294, DANRE42295, DANRE07070, DANRE07071
OG0001001	bflo_27374, bflo_21303	DANRE37124, DANRE37123, DANRE42439, DANRE42438, DANRE37122
OG0001002	bflo_15982, bflo_10399, bflo_04098	DANRE38706, DANRE38705
OG0001003	bflo_20878	DANRE40912, DANRE40913, DANRE40910, DANRE40914, DANRE40911, DANRE34619, DANRE34618
OG0001005	bflo_10085	DANRE36798, DANRE36796, DANRE36795, DANRE01792, DANRE01791
OG0001006	bflo_04350	DANRE15473
OG0001006	bflo_22313	DANRE40023, DANRE00151, DANRE27457
OG0001007	bflo_07675	DANRE40668
OG0001008	bflo_03203	DANRE31455, DANRE31458, DANRE31457, DANRE31456, DANRE37707, DANRE37708, DANRE37709, DANRE25431, DANRE25430, DANRE25432
OG0001009	bflo_23339	DANRE10781, DANRE14714, DANRE14715
OG0001011	bflo_02850, bflo_02067	DANRE08859
OG0001011	bflo_25798, bflo_25800, bflo_04464	DANRE15772, DANRE39513, DANRE42860, DANRE42862, DANRE42861, DANRE42859, DANRE42863
OG0001013	bflo_23440	DANRE16533, DANRE28512, DANRE15454, DANRE29403, DANRE09337, DANRE09336, DANRE14020, DANRE29097, DANRE04005, DANRE04004
OG0001015	bflo_23858	DANRE36830, DANRE28847, DANRE28849, DANRE28848, DANRE28850
OG0001016	bflo_19435	DANRE23809, DANRE23808
OG0001016	bflo_00910	DANRE24167, DANRE28181, DANRE24165, DANRE24166
OG0001017	bflo_00667	DANRE23148, DANRE23147, DANRE23146, DANRE23149
OG0001018	bflo_17983, bflo_02467, bflo_02601, bflo_13307, bflo_24232	DANRE16608, DANRE16609
OG0001018	bflo_23920	DANRE11146, DANRE11145
OG0001021	bflo_16744, bflo_13349	DANRE11742, DANRE11741, DANRE11743, DANRE11744
OG0001022	bflo_21941	DANRE41837, DANRE41838, DANRE41840, DANRE41841, DANRE41839, DANRE37109, DANRE06745, DANRE06746
OG0001023	bflo_03026	DANRE30665, DANRE30666, DANRE38254, DANRE38252, DANRE22441, DANRE43297, DANRE43298, DANRE22443, DANRE37001, DANRE37000, DANRE36998, DANRE36999, DANRE03679, DANRE03680, DANRE38253, DANRE38255
OG0001024	bflo_04903	DANRE07373, DANRE04817, DANRE04816, DANRE06260, DANRE03283, DANRE11210, DANRE11211, DANRE41223
OG0001026	bflo_23870	DANRE24755, DANRE36129, DANRE36130, DANRE29853
OG0001027	bflo_13760	DANRE34291
OG0001027	bflo_23209, bflo_04293, bflo_23208	DANRE31125, DANRE31123, DANRE31124
OG0001028	bflo_25597	DANRE21742, DANRE21744, DANRE21743, DANRE12753, DANRE12754, DANRE12752, DANRE38499
OG0001029	bflo_13219	DANRE12697, DANRE37177
OG0001030	bflo_05876	DANRE21685, DANRE28353
OG0001030	bflo_05907	DANRE17793, DANRE05538, DANRE16720, DANRE16719, DANRE16721, DANRE05568, DANRE05569
OG0001031	bflo_07447	DANRE05231
OG0001031	bflo_01411, bflo_21667	DANRE16690
OG0001032	bflo_16280	DANRE18300, DANRE18301, DANRE16885, DANRE16886, DANRE29809, DANRE34198, DANRE34199, DANRE39614
OG0001033	bflo_08146	DANRE34683, DANRE19218, DANRE35345
OG0001033	bflo_20841	DANRE02095, DANRE40162
OG0001034	bflo_18574, bflo_18588	DANRE27197, DANRE29926, DANRE29925, DANRE29927, DANRE24705, DANRE27195, DANRE27196, DANRE23974, DANRE23976, DANRE23973, DANRE23975
OG0001036	bflo_01100	DANRE22470, DANRE22471, DANRE22469, DANRE10595, DANRE15083, DANRE15084, DANRE10596
OG0001039	bflo_08311	DANRE33581, DANRE33582, DANRE33583
OG0001039	bflo_11607	DANRE35466
OG0001042	bflo_11460, bflo_27000	DANRE40759, DANRE40758, DANRE40284, DANRE02474, DANRE02475, DANRE22411, DANRE22410, DANRE12329, DANRE12330, DANRE12328, DANRE31604, DANRE31603
OG0001046	bflo_23288	DANRE29998, DANRE15431, DANRE15430, DANRE43288, DANRE29165, DANRE30394, DANRE02971, DANRE02969, DANRE02970
OG0001047	bflo_22101	DANRE01241, DANRE08399, DANRE08397, DANRE08398, DANRE01243, DANRE01242, DANRE12244, DANRE12243, DANRE19750, DANRE19749, DANRE06956, DANRE06957
OG0001048	bflo_07509, bflo_26856	DANRE33726, DANRE33727, DANRE05406, DANRE03103, DANRE05407, DANRE19307, DANRE19308, DANRE20140, DANRE20141, DANRE20142
OG0001049	bflo_24448, bflo_17931	DANRE02648, DANRE23652
OG0001049	bflo_24363	DANRE07752, DANRE23213
OG0001050	bflo_23753, bflo_21612	DANRE40771, DANRE17632, DANRE37651, DANRE36467, DANRE25249, DANRE25251, DANRE25250, DANRE09895, DANRE09896
OG0001051	bflo_01863, bflo_09666, bflo_16694, bflo_11064, bflo_11881, bflo_11882, bflo_13847	DANRE06749, DANRE42874, DANRE42875, DANRE06748, DANRE06750
OG0001052	bflo_08592	DANRE03270, DANRE05763, DANRE03271
OG0001052	bflo_07579, bflo_08590	DANRE34546, DANRE34547, DANRE04642
OG0001053	bflo_19733	DANRE03466, DANRE28187, DANRE28188, DANRE28186, DANRE24594, DANRE24595, DANRE23165, DANRE42694, DANRE42693
OG0001053	bflo_08662	DANRE06732, DANRE05252
OG0001054	bflo_23806	DANRE14018, DANRE09333, DANRE14019, DANRE30361, DANRE36031
OG0001057	bflo_22386, bflo_22387	DANRE22212, DANRE07567, DANRE07566, DANRE00780, DANRE00781, DANRE22214, DANRE22213, DANRE42445, DANRE42447, DANRE42446, DANRE06049, DANRE06048
OG0001058	bflo_10254	DANRE00594, DANRE00593, DANRE39688, DANRE39689, DANRE08014, DANRE08015, DANRE19843, DANRE19842
OG0001059	bflo_04773	DANRE18761, DANRE24662, DANRE24659, DANRE24661, DANRE24660, DANRE11709, DANRE11710, DANRE18760, DANRE18758, DANRE18759, DANRE18757
OG0001060	bflo_14877	DANRE30655
OG0001062	bflo_26106	DANRE28653, DANRE16543, DANRE21837, DANRE21838, DANRE26303, DANRE23617
OG0001063	bflo_10992	DANRE04656
OG0001065	bflo_24302	DANRE11578, DANRE18855, DANRE18854, DANRE18853
OG0001066	bflo_07352	DANRE39946, DANRE40457, DANRE39945, DANRE22302, DANRE40512, DANRE36839
OG0001067	bflo_14070, bflo_05866	DANRE16146
OG0001068	bflo_24364	DANRE24452, DANRE09994
OG0001069	bflo_25817	DANRE41652
OG0001072	bflo_20583	DANRE34212, DANRE34213, DANRE33687, DANRE33686
OG0001072	bflo_01344	DANRE30991
OG0001073	bflo_14186	DANRE07147, DANRE07148, DANRE02614
OG0001075	bflo_01789	DANRE09111, DANRE09112, DANRE09110, DANRE09113, DANRE09109, DANRE18111, DANRE18112, DANRE18109, DANRE18110, DANRE11682
OG0001076	bflo_14398	DANRE01059, DANRE01061, DANRE08511, DANRE08513, DANRE08512, DANRE01060, DANRE08514, DANRE17848, DANRE17845, DANRE17846, DANRE17844
OG0001077	bflo_19161, bflo_19130	DANRE27192
OG0001077	bflo_15522	DANRE13619
OG0001077	bflo_09727	DANRE42724
OG0001078	bflo_10417	DANRE33231, DANRE33234, DANRE33233, DANRE33232, DANRE22373, DANRE22374, DANRE22372, DANRE36986, DANRE29517, DANRE24790, DANRE24791, DANRE39097, DANRE39096, DANRE39098
OG0001079	bflo_11561	DANRE40520, DANRE40521, DANRE31014, DANRE39805
OG0001080	bflo_06623	DANRE10317
OG0001080	bflo_21619	DANRE38901, DANRE38902
OG0001081	bflo_15729, bflo_03684	DANRE12197, DANRE12196, DANRE12195
OG0001082	bflo_19096	DANRE01614
OG0001083	bflo_10562	DANRE11162, DANRE03313, DANRE06572, DANRE11816, DANRE11815
OG0001084	bflo_04559	DANRE21390, DANRE09519, DANRE09517, DANRE09518, DANRE21391
OG0001085	bflo_11120	DANRE36752, DANRE36751, DANRE22295, DANRE39750, DANRE39751, DANRE02426, DANRE30868, DANRE30869, DANRE02298, DANRE02297, DANRE02296
OG0001088	bflo_18566	DANRE12098
OG0001088	bflo_21001	DANRE33509
OG0001090	bflo_03656	DANRE35590, DANRE23405, DANRE04613, DANRE35589
OG0001091	bflo_26460	DANRE16115, DANRE41479, DANRE03250, DANRE14908, DANRE14909, DANRE29822, DANRE03251, DANRE14907, DANRE14905, DANRE14906, DANRE41478
OG0001092	bflo_15467	DANRE01084, DANRE01083, DANRE08553, DANRE08554, DANRE15919, DANRE15921, DANRE15920, DANRE01082, DANRE15922
OG0001093	bflo_02494	DANRE14894, DANRE14893, DANRE03347, DANRE29218, DANRE29217, DANRE16120, DANRE41468, DANRE41467, DANRE41466
OG0001094	bflo_10325	DANRE10894, DANRE06835, DANRE05547
OG0001095	bflo_26605, bflo_00827, bflo_26602	DANRE37105, DANRE37106, DANRE21368, DANRE21367, DANRE14978
OG0001096	bflo_24946, bflo_25111	DANRE36317, DANRE41555, DANRE41553, DANRE41554
OG0001097	bflo_05062, bflo_05061, bflo_19755, bflo_16070, bflo_16075, bflo_25888, bflo_16071, bflo_16097, bflo_16086, bflo_16099, bflo_16936, bflo_16088, bflo_16934, bflo_16933, bflo_00056, bflo_00057, bflo_00052, bflo_16929, bflo_16098, bflo_16069, bflo_16087, bflo_16073, bflo_16178, bflo_16167, bflo_16177, bflo_16179, bflo_15612, bflo_27163, bflo_16160, bflo_15632, bflo_15619, bflo_15630, bflo_16090, bflo_16114, bflo_16094, bflo_16939, bflo_16932, bflo_16944, bflo_16931, bflo_16089, bflo_16930, bflo_21274, bflo_16092, bflo_16093, bflo_16938, bflo_21537, bflo_16928, bflo_16622, bflo_16041, bflo_03601	DANRE20703, DANRE19071
OG0001101	bflo_12035	DANRE02372
OG0001102	bflo_23676	DANRE05563
OG0001102	bflo_01832	DANRE05135
OG0001103	bflo_13190	DANRE12024
OG0001103	bflo_01225	DANRE24316, DANRE24315, DANRE24314
OG0001104	bflo_00423	DANRE12309, DANRE12308
OG0001104	bflo_01201	DANRE15094, DANRE18450, DANRE18449, DANRE18448
OG0001105	bflo_23443	DANRE03125
OG0001106	bflo_06185	DANRE37557, DANRE37558
OG0001107	bflo_22127	DANRE01942, DANRE01943, DANRE00878, DANRE00877, DANRE06921, DANRE06922, DANRE16573, DANRE16574, DANRE42251, DANRE42250
OG0001108	bflo_00378	DANRE22562, DANRE36536, DANRE36537, DANRE22561, DANRE22563
OG0001108	bflo_20433	DANRE07648, DANRE07647, DANRE07649, DANRE07646, DANRE07645
OG0001109	bflo_14803, bflo_14804	DANRE30375, DANRE30374, DANRE05998, DANRE05997, DANRE05996
OG0001110	bflo_16461, bflo_16317	DANRE26726, DANRE26727, DANRE24537, DANRE24538, DANRE39856, DANRE19108, DANRE39854, DANRE39855
OG0001112	bflo_22501	DANRE36239, DANRE41400, DANRE15335, DANRE15332, DANRE20480, DANRE20481, DANRE15539, DANRE15538, DANRE15334, DANRE41410, DANRE36240
OG0001113	bflo_14797	DANRE29305, DANRE29306
OG0001113	bflo_22426	DANRE13286
OG0001113	bflo_26422	DANRE36120
OG0001114	bflo_04550	DANRE12192, DANRE12194, DANRE25899, DANRE10621, DANRE10620, DANRE10623, DANRE10622
OG0001115	bflo_02490	DANRE20671, DANRE40340, DANRE01643, DANRE24999, DANRE31371
OG0001117	bflo_18874	DANRE26679, DANRE24503, DANRE22781
OG0001119	bflo_01654	DANRE04501, DANRE38797, DANRE38793, DANRE38795, DANRE38796, DANRE38794
OG0001121	bflo_24945, bflo_17622, bflo_24293, bflo_04825	DANRE05588, DANRE05587, DANRE16591, DANRE16590, DANRE16589
OG0001123	bflo_09074	DANRE23983
OG0001123	bflo_20201	DANRE34793, DANRE34794
OG0001124	bflo_23639	DANRE03040
OG0001124	bflo_10476	DANRE01476
OG0001126	bflo_21937	DANRE37911
OG0001126	bflo_12463, bflo_10927	DANRE02473
OG0001127	bflo_19588	DANRE41783, DANRE41782, DANRE15362, DANRE15363, DANRE27928, DANRE27929, DANRE27930, DANRE27931
OG0001128	bflo_09982	DANRE11570, DANRE11571, DANRE13253, DANRE13252, DANRE00033, DANRE18370, DANRE18369, DANRE18368, DANRE18366, DANRE18367
OG0001129	bflo_12819	DANRE12805, DANRE38100, DANRE10144
OG0001129	bflo_13264	DANRE09107
OG0001130	bflo_03852, bflo_06407, bflo_04255	DANRE00191, DANRE00192
OG0001131	bflo_25190	DANRE35573, DANRE35575, DANRE35574, DANRE05263, DANRE05262, DANRE11143, DANRE17459
OG0001132	bflo_06192	DANRE00495, DANRE00494, DANRE00496
OG0001133	bflo_17034	DANRE14565
OG0001133	bflo_25491	DANRE00326, DANRE00325
OG0001134	bflo_22790	DANRE30384, DANRE03544, DANRE03543
OG0001135	bflo_14080	DANRE15167, DANRE15168
OG0001136	bflo_06069	DANRE40170, DANRE40169, DANRE26964, DANRE26965, DANRE39095, DANRE39094
OG0001137	bflo_23646	DANRE34399, DANRE07711, DANRE07714, DANRE07715, DANRE07713, DANRE07712, DANRE07710, DANRE34398
OG0001138	bflo_00349, bflo_14068, bflo_00161	DANRE23035, DANRE23036, DANRE36919, DANRE36920, DANRE38760, DANRE38759, DANRE27896, DANRE27895, DANRE27897, DANRE42085
OG0001139	bflo_22593	DANRE16147, DANRE16148
OG0001139	bflo_09826	DANRE25097, DANRE30941, DANRE30942
OG0001141	bflo_03254	DANRE41144, DANRE41143, DANRE41145, DANRE34924, DANRE34925, DANRE41146, DANRE34926
OG0001142	bflo_01437	DANRE38005, DANRE38003
OG0001143	bflo_07319	DANRE25849, DANRE30754, DANRE30755, DANRE13212, DANRE15627, DANRE09922
OG0001144	bflo_00201	DANRE23119, DANRE23118, DANRE36574, DANRE36575, DANRE36573, DANRE41447, DANRE41446, DANRE09531, DANRE09530, DANRE14316, DANRE14317
OG0001146	bflo_25096, bflo_22204	DANRE36295, DANRE36291, DANRE36297, DANRE36294, DANRE36292, DANRE36293, DANRE36296, DANRE41104, DANRE41105, DANRE33875, DANRE33874
OG0001149	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878	DANRE14289, DANRE14290, DANRE14288, DANRE43370, DANRE43369
OG0001155	bflo_20442	DANRE07922
OG0001156	bflo_18549	DANRE36530, DANRE22268, DANRE29205, DANRE29204, DANRE42727, DANRE42726
OG0001158	bflo_13300, bflo_11159	DANRE36872, DANRE23963, DANRE23962
OG0001159	bflo_01553	DANRE05470, DANRE10627
OG0001161	bflo_08066	DANRE38331, DANRE38329, DANRE38330, DANRE25997, DANRE00207, DANRE00210, DANRE00209
OG0001162	bflo_17404	DANRE08007, DANRE08006, DANRE08008, DANRE08009, DANRE19831, DANRE19828, DANRE19830, DANRE19829, DANRE42512, DANRE42511, DANRE43065
OG0001163	bflo_06913, bflo_07427	DANRE04351, DANRE05359
OG0001165	bflo_01574	DANRE18768
OG0001165	bflo_22236	DANRE42434, DANRE42435, DANRE42433
OG0001166	bflo_14820, bflo_15448	DANRE09039, DANRE09040, DANRE30842, DANRE30843, DANRE30844, DANRE30841, DANRE11857, DANRE06281, DANRE19946
OG0001167	bflo_16326	DANRE11150, DANRE38292, DANRE38291, DANRE05260, DANRE05261
OG0001168	bflo_20423, bflo_20474, bflo_13463	DANRE14763, DANRE14762, DANRE01595, DANRE14764, DANRE01592, DANRE09690, DANRE09691, DANRE01594, DANRE01593, DANRE25534, DANRE25535
OG0001169	bflo_14076, bflo_12639	DANRE08936, DANRE08937
OG0001171	bflo_05953	DANRE24329, DANRE23282, DANRE23283, DANRE23281, DANRE14514, DANRE14513, DANRE09798, DANRE09799, DANRE22398, DANRE22399, DANRE22400
OG0001172	bflo_02862	DANRE28103, DANRE23854, DANRE42209
OG0001172	bflo_02443	DANRE35704, DANRE41740, DANRE29561, DANRE43426
OG0001173	bflo_06950	DANRE09871, DANRE09870
OG0001173	bflo_04050, bflo_04048	DANRE09868, DANRE09869
OG0001174	bflo_11141	DANRE36611
OG0001176	bflo_07517	DANRE00258, DANRE03914, DANRE05037, DANRE05038
OG0001177	bflo_01608	DANRE26390, DANRE26389
OG0001178	bflo_25556	DANRE17522, DANRE17523
OG0001178	bflo_22453	DANRE42414, DANRE42416, DANRE42415
OG0001179	bflo_13368	DANRE39019
OG0001179	bflo_13513	DANRE37036, DANRE37035
OG0001180	bflo_06736, bflo_00350	DANRE14996, DANRE14995, DANRE10618, DANRE10617, DANRE12888, DANRE39038
OG0001181	bflo_18914	DANRE23910, DANRE23911, DANRE26674, DANRE26675, DANRE03474, DANRE29972, DANRE29971
OG0001182	bflo_03435	DANRE05777, DANRE10680, DANRE43038
OG0001183	bflo_19634	DANRE29477, DANRE29478, DANRE29479, DANRE29476, DANRE29483, DANRE29481, DANRE29482, DANRE29480, DANRE24697
OG0001184	bflo_15772	DANRE14296, DANRE14295
OG0001184	bflo_09793	DANRE38448
OG0001185	bflo_06562	DANRE05149, DANRE05150
OG0001186	bflo_12657	DANRE26898, DANRE26897, DANRE26189
OG0001186	bflo_12919	DANRE39141
OG0001187	bflo_18352, bflo_17267, bflo_06600, bflo_06585, bflo_06590, bflo_06591, bflo_18234, bflo_25290, bflo_26120, bflo_06592, bflo_18465, bflo_18461, bflo_18463, bflo_18462, bflo_08800, bflo_10438, bflo_10068, bflo_12634, bflo_12633, bflo_04140, bflo_10069, bflo_12876, bflo_17352, bflo_04133, bflo_04125, bflo_09603, bflo_05471	DANRE02200
OG0001188	bflo_05292	DANRE02573, DANRE11351, DANRE11352
OG0001189	bflo_06318	DANRE22507, DANRE23239, DANRE23238, DANRE18126
OG0001190	bflo_25067	DANRE11385, DANRE11386, DANRE02521, DANRE02522, DANRE22917, DANRE22916, DANRE22915
OG0001191	bflo_10001	DANRE23738, DANRE41174, DANRE11828, DANRE11011, DANRE11829, DANRE03309, DANRE03310, DANRE06571
OG0001192	bflo_21883	DANRE11992
OG0001196	bflo_09773	DANRE14067, DANRE14066, DANRE34121, DANRE34124, DANRE34123, DANRE34122, DANRE08119, DANRE08109, DANRE08110, DANRE08111, DANRE08114, DANRE08117, DANRE08118, DANRE08116, DANRE08115, DANRE08113, DANRE08112
OG0001198	bflo_02095	DANRE21730, DANRE27839
OG0001198	bflo_03034	DANRE12408
OG0001199	bflo_17249	DANRE11652, DANRE11653
OG0001200	bflo_09896, bflo_19272	DANRE18025, DANRE18026
OG0001204	bflo_20309, bflo_20315	DANRE07916, DANRE07914, DANRE07913, DANRE20317, DANRE20315, DANRE20314, DANRE07915, DANRE20316
OG0001205	bflo_14061, bflo_27112	DANRE10682
OG0001207	bflo_21743	DANRE42063
OG0001207	bflo_02422	DANRE24209, DANRE29571, DANRE35692
OG0001208	bflo_25733	DANRE35541, DANRE41476, DANRE41472, DANRE41473, DANRE09739, DANRE09738, DANRE43074
OG0001210	bflo_07894	DANRE18802, DANRE18801, DANRE18800
OG0001210	bflo_04429	DANRE26760, DANRE26759
OG0001211	bflo_00897	DANRE02626, DANRE02625, DANRE41666, DANRE29139
OG0001212	bflo_15260	DANRE04861, DANRE04863, DANRE04862
OG0001213	bflo_10680	DANRE04387, DANRE43203, DANRE04388
OG0001213	bflo_20590	DANRE01515
OG0001214	bflo_11103	DANRE24143, DANRE31132, DANRE31134, DANRE31133
OG0001215	bflo_00807	DANRE27329, DANRE27330, DANRE35594, DANRE35595, DANRE41572, DANRE41571, DANRE41573, DANRE35593, DANRE35592, DANRE41574, DANRE23354, DANRE23355, DANRE36527, DANRE36526
OG0001216	bflo_24683	DANRE39374, DANRE33871
OG0001216	bflo_13216	DANRE26030
OG0001217	bflo_17953	DANRE24420, DANRE19883, DANRE19884, DANRE24419, DANRE33785, DANRE17425, DANRE17426
OG0001218	bflo_24854	DANRE09982, DANRE13766, DANRE13765, DANRE02525, DANRE02526, DANRE37945
OG0001219	bflo_01008	DANRE10625, DANRE13985, DANRE13984
OG0001220	bflo_20837	DANRE01523, DANRE01524
OG0001221	bflo_13343	DANRE38048, DANRE38049
OG0001223	bflo_12732	DANRE26912, DANRE26911, DANRE26910, DANRE38596, DANRE37189, DANRE27744, DANRE37064, DANRE37065
OG0001224	bflo_04929	DANRE22676, DANRE22677, DANRE22685, DANRE22683, DANRE22678, DANRE22679, DANRE22694, DANRE22691, DANRE22695, DANRE22689, DANRE22692, DANRE22693, DANRE22690, DANRE22688, DANRE22682, DANRE22681, DANRE22680, DANRE22684, DANRE22675, DANRE22674, DANRE22686
OG0001225	bflo_08317	DANRE25970, DANRE25969, DANRE25968, DANRE25971, DANRE38402, DANRE38398, DANRE38399, DANRE39840, DANRE39835, DANRE00504, DANRE00505, DANRE21562
OG0001226	bflo_18009	DANRE07724, DANRE07723, DANRE07722, DANRE06318, DANRE23264
OG0001227	bflo_17418	DANRE41942
OG0001230	bflo_16407	DANRE10536
OG0001231	bflo_03798	DANRE05445, DANRE05448, DANRE05446, DANRE05447, DANRE17775, DANRE04785, DANRE04784, DANRE03779, DANRE07774, DANRE19684
OG0001232	bflo_23005, bflo_23685	DANRE29418, DANRE29417
OG0001233	bflo_15064, bflo_14915	DANRE37927, DANRE37928
OG0001234	bflo_14036	DANRE37290, DANRE37291
OG0001236	bflo_24082	DANRE10388
OG0001237	bflo_08453	DANRE37662, DANRE25316, DANRE10422, DANRE34753, DANRE34752
OG0001237	bflo_07801	DANRE25150, DANRE25151
OG0001238	bflo_06313	DANRE07226
OG0001238	bflo_26480	DANRE26310
OG0001239	bflo_10959	DANRE25860, DANRE25861, DANRE25859, DANRE02266, DANRE02265, DANRE36693, DANRE25856, DANRE25858, DANRE25857
OG0001240	bflo_06423	DANRE37656, DANRE37657, DANRE25323, DANRE25324, DANRE25322, DANRE10411, DANRE10412, DANRE34927, DANRE34928, DANRE41148, DANRE41149
OG0001241	bflo_06240	DANRE22500, DANRE22501
OG0001241	bflo_21597	DANRE16085, DANRE06905
OG0001242	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804	DANRE24237, DANRE26881, DANRE26880
OG0001243	bflo_08723	DANRE38914, DANRE39511, DANRE25154, DANRE38911, DANRE38913, DANRE38912
OG0001247	bflo_12136	DANRE22419, DANRE31091, DANRE31090, DANRE01633, DANRE22417, DANRE22418, DANRE22416, DANRE22420, DANRE22415, DANRE34005, DANRE34004, DANRE34002, DANRE34006, DANRE34003
OG0001248	bflo_00177	DANRE35929, DANRE35927, DANRE35928, DANRE24637, DANRE23456
OG0001249	bflo_25542	DANRE15846, DANRE26785, DANRE35515, DANRE20943
OG0001250	bflo_23893	DANRE29340, DANRE29339, DANRE29338, DANRE03569, DANRE03568, DANRE03567, DANRE30537
OG0001251	bflo_13478	DANRE24093, DANRE24095, DANRE24092, DANRE24094
OG0001252	bflo_25844	DANRE30251, DANRE30252, DANRE26714, DANRE24514, DANRE24513, DANRE24515, DANRE28344, DANRE28343, DANRE28342, DANRE28345, DANRE21559, DANRE21558, DANRE21560
OG0001253	bflo_11668, bflo_06734	DANRE30836, DANRE12545, DANRE39815, DANRE39814, DANRE22552, DANRE30835, DANRE30834, DANRE40361, DANRE01742, DANRE01743, DANRE01744
OG0001254	bflo_16683	DANRE00247, DANRE00249, DANRE39065, DANRE25611, DANRE25612
OG0001255	bflo_16332	DANRE09968, DANRE14784, DANRE14783, DANRE17264, DANRE23730, DANRE41243, DANRE34263, DANRE28646, DANRE28647, DANRE23053, DANRE23051, DANRE23052, DANRE17894, DANRE14190
