Orthogroup	BRAFL	DROME
OG0001097	bflo_05062, bflo_05061, bflo_19755, bflo_16070, bflo_16075, bflo_25888, bflo_16071, bflo_16097, bflo_16086, bflo_16099, bflo_16936, bflo_16088, bflo_16934, bflo_16933, bflo_00056, bflo_00057, bflo_00052, bflo_16929, bflo_16098, bflo_16069, bflo_16087, bflo_16073, bflo_16178, bflo_16167, bflo_16177, bflo_16179, bflo_15612, bflo_27163, bflo_16160, bflo_15632, bflo_15619, bflo_15630, bflo_16090, bflo_16114, bflo_16094, bflo_16939, bflo_16932, bflo_16944, bflo_16931, bflo_16089, bflo_16930, bflo_21274, bflo_16092, bflo_16093, bflo_16938, bflo_21537, bflo_16928, bflo_16622, bflo_16041, bflo_03601	DROME12546, DROME12547
OG0001102	bflo_23676	DROME11539
OG0001102	bflo_01832, bflo_15231	DROME20883
OG0001103	bflo_13190	DROME13242, DROME13241, DROME13243, DROME13244
OG0001104	bflo_00423	DROME04004
OG0001104	bflo_01201	DROME02777, DROME02778, DROME02350, DROME02351
OG0001105	bflo_23443, bflo_02480	DROME22092, DROME02326
OG0001108	bflo_00378	DROME12857, DROME12858, DROME12856, DROME12855
OG0001108	bflo_20433	DROME21101, DROME21100, DROME21098, DROME21099, DROME21102, DROME18011
OG0001109	bflo_14803, bflo_14804	DROME00590, DROME00591, DROME00592, DROME00589, DROME19273, DROME19275, DROME19274
OG0001111	bflo_13059	DROME01145
OG0001111	bflo_21070, bflo_22350	DROME15662
OG0001112	bflo_22501	DROME13039, DROME13038, DROME13037, DROME13036
OG0001113	bflo_14797	DROME18531, DROME18532
OG0001113	bflo_22426	DROME05388
OG0001113	bflo_26422	DROME01680
OG0001114	bflo_04550	DROME00496, DROME16340, DROME16339
OG0001118	bflo_10522	DROME14402, DROME14401
OG0001119	bflo_01654	DROME17259, DROME17271, DROME17273, DROME17270, DROME17257, DROME17260, DROME17272, DROME17265, DROME17267, DROME17258, DROME17266, DROME17262, DROME17261, DROME17268, DROME17263, DROME17264, DROME17269
OG0001121	bflo_24945, bflo_17622, bflo_24293, bflo_04825	DROME11643, DROME11644, DROME11645, DROME11642
OG0001124	bflo_23639	DROME13810
OG0001126	bflo_21937	DROME07144
OG0001127	bflo_19588, bflo_19589	DROME21295, DROME21293, DROME21294, DROME21292
OG0001128	bflo_09982	DROME07099, DROME07102, DROME07101, DROME07098, DROME07100
OG0001129	bflo_12819	DROME06610
OG0001130	bflo_06407, bflo_04255	DROME08159
OG0001130	bflo_05983	DROME08055, DROME04983, DROME04982
OG0001131	bflo_25190	DROME00544
OG0001132	bflo_06192	DROME12585, DROME12584, DROME12583, DROME12582
OG0001133	bflo_25491	DROME02832
OG0001135	bflo_14080	DROME18153, DROME18152
OG0001136	bflo_06069	DROME15241, DROME15244, DROME15239, DROME15245, DROME15243, DROME15240, DROME15238, DROME15242, DROME15236, DROME15237
OG0001137	bflo_23646	DROME07212, DROME07220, DROME07223, DROME07218, DROME07213, DROME07221, DROME07215, DROME07214, DROME07216, DROME07226, DROME07219, DROME07222, DROME07224, DROME07227, DROME07229, DROME07217, DROME07228, DROME07225
OG0001138	bflo_00349, bflo_14068, bflo_00161	DROME16831, DROME16832, DROME16830, DROME16829
OG0001139	bflo_22593, bflo_09826	DROME11285, DROME11284, DROME20784
OG0001140	bflo_06370	DROME04492, DROME04491
OG0001141	bflo_03254	DROME07353, DROME07352, DROME07355, DROME07354, DROME07356
OG0001142	bflo_01437	DROME15460, DROME15458, DROME15459
OG0001143	bflo_07319	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977
OG0001144	bflo_00201	DROME08380
OG0001148	bflo_18428, bflo_17694, bflo_17724, bflo_27225, bflo_17202, bflo_17203, bflo_12826, bflo_12827	DROME04431, DROME04432
OG0001149	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878	DROME20514
OG0001156	bflo_18549	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510
OG0001158	bflo_13300, bflo_11159	DROME08138, DROME08137
OG0001159	bflo_01554	DROME00704, DROME00657
OG0001159	bflo_01553	DROME00658
OG0001160	bflo_09781, bflo_25996, bflo_26928, bflo_09780	DROME05833, DROME05832, DROME05835, DROME05834
OG0001161	bflo_08066	DROME10169, DROME10171, DROME10167, DROME10168, DROME10170
OG0001162	bflo_17404	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107
OG0001163	bflo_06913, bflo_07427	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899
OG0001164	bflo_21084	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759
OG0001165	bflo_01574, bflo_22236	DROME20938, DROME07288
OG0001167	bflo_16326	DROME17311
OG0001168	bflo_13463	DROME02336
OG0001170	bflo_11360	DROME16781
OG0001172	bflo_02862	DROME12074, DROME12075
OG0001172	bflo_02443	DROME11227, DROME11226
OG0001173	bflo_06950	DROME08477, DROME08476, DROME08478, DROME08741
OG0001173	bflo_04048	DROME11068
OG0001174	bflo_11141	DROME01257, DROME01258
OG0001175	bflo_00560, bflo_02898	DROME10674
OG0001177	bflo_20551, bflo_01608	DROME01933, DROME01934, DROME21906
OG0001178	bflo_22453	DROME18168, DROME18169, DROME18170, DROME18167
OG0001180	bflo_06469, bflo_06718, bflo_05047	DROME10923, DROME10922
OG0001180	bflo_06736, bflo_00350	DROME01245, DROME01246
OG0001184	bflo_15772	DROME03279
OG0001184	bflo_09793	DROME17805
OG0001185	bflo_06562	DROME09235, DROME09236, DROME09242, DROME09234, DROME09239, DROME09241, DROME09240, DROME09237, DROME09238
OG0001186	bflo_12657	DROME11811, DROME11812
OG0001186	bflo_12919	DROME18932
OG0001188	bflo_05292	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118
OG0001190	bflo_25067	DROME21340, DROME21342, DROME21339, DROME21341
OG0001191	bflo_10001	DROME15546, DROME15547, DROME15549, DROME15548
OG0001201	bflo_12759	DROME20824, DROME20825, DROME20823, DROME20822
OG0001203	bflo_18138	DROME16841
OG0001204	bflo_20309, bflo_20315	DROME15252
OG0001208	bflo_25733	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816
OG0001209	bflo_26894	DROME03307
OG0001210	bflo_07894	DROME01292
OG0001210	bflo_04429	DROME21654, DROME21653
OG0001211	bflo_00897	DROME14817, DROME14816, DROME14814, DROME14815
OG0001212	bflo_15260	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021
OG0001213	bflo_10680	DROME12028
OG0001213	bflo_20590	DROME15857
OG0001214	bflo_11103	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226
OG0001215	bflo_00807	DROME05613, DROME05611, DROME05612
OG0001216	bflo_24683	DROME20096, DROME20097, DROME20095, DROME15498
OG0001217	bflo_17953	DROME06701
OG0001218	bflo_24854	DROME12211, DROME12213, DROME12212
OG0001219	bflo_01008	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628
OG0001220	bflo_20837, bflo_21723	DROME02744, DROME20493, DROME20492
OG0001221	bflo_13343	DROME09514
OG0001223	bflo_12732	DROME08781, DROME08780
OG0001225	bflo_08317	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794
OG0001226	bflo_18009	DROME09885, DROME09884, DROME09883, DROME09882
OG0001227	bflo_17418	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419
OG0001230	bflo_01521, bflo_04046	DROME05921, DROME05920
OG0001231	bflo_03798	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724
OG0001232	bflo_23877, bflo_23005, bflo_23685	DROME01876, DROME01877, DROME01878
OG0001234	bflo_14036	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231
OG0001236	bflo_24082	DROME06609, DROME04424, DROME20964
OG0001237	bflo_08453, bflo_07801	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481
OG0001238	bflo_06313	DROME21058
OG0001238	bflo_26480	DROME05136, DROME05137, DROME05138, DROME14291, DROME14292
OG0001239	bflo_10959	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414
OG0001241	bflo_06240	DROME02596
OG0001241	bflo_21597	DROME03537
OG0001243	bflo_08723	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535
OG0001244	bflo_00021, bflo_08831, bflo_11777, bflo_11002, bflo_06939, bflo_21548, bflo_16495	DROME15047
OG0001247	bflo_12136	DROME18852
OG0001248	bflo_00177	DROME02625, DROME02624, DROME02623
OG0001249	bflo_25407, bflo_25542	DROME05745, DROME05744, DROME04456, DROME04455
OG0001250	bflo_23893	DROME10391, DROME10390, DROME10392
OG0001251	bflo_13478	DROME04532
OG0001253	bflo_11668, bflo_06734	DROME16727, DROME02601
OG0001254	bflo_16683	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033
OG0001255	bflo_16332	DROME11892
OG0001256	bflo_27204, bflo_17356	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301
OG0001261	bflo_27125, bflo_14339	DROME00542, DROME00543, DROME00540, DROME00541
OG0001262	bflo_15864	DROME20437
OG0001263	bflo_10303	DROME01386, DROME01387
OG0001264	bflo_13401	DROME08249, DROME08250, DROME08248
OG0001266	bflo_05662	DROME19377
OG0001267	bflo_20420	DROME13068
OG0001268	bflo_11029	DROME04920, DROME04921
OG0001270	bflo_23365	DROME12379
OG0001270	bflo_22891	DROME02961
OG0001271	bflo_11260, bflo_18970	DROME20484
OG0001272	bflo_20203	DROME17237, DROME17236, DROME17235, DROME17243
OG0001273	bflo_00724, bflo_03191	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251
OG0001274	bflo_15721	DROME06585, DROME06586, DROME06584
OG0001276	bflo_14135	DROME10323, DROME10324, DROME10319, DROME10320, DROME10316, DROME10317, DROME10321, DROME10318, DROME10322
OG0001279	bflo_08526	DROME15211, DROME15210
OG0001280	bflo_05584	DROME15706
OG0001281	bflo_06100	DROME19100
OG0001282	bflo_26722, bflo_03069	DROME04060, DROME04059, DROME04058
OG0001284	bflo_06254	DROME05418
OG0001286	bflo_10170, bflo_26942	DROME11490, DROME11489, DROME11491
OG0001287	bflo_14817	DROME15976, DROME15975, DROME04476
OG0001288	bflo_05097, bflo_05036, bflo_13536, bflo_05095, bflo_05094, bflo_05652, bflo_15808, bflo_06118	DROME19787, DROME09388, DROME09389
OG0001289	bflo_21364	DROME16010, DROME16008, DROME16009
OG0001290	bflo_05691	DROME13148, DROME13147, DROME10925, DROME10926, DROME10924
OG0001291	bflo_08573	DROME21166, DROME21165, DROME18055, DROME18056
OG0001292	bflo_18759	DROME20956
OG0001293	bflo_20495	DROME19380, DROME19378, DROME19379
OG0001294	bflo_18510	DROME19278
OG0001295	bflo_00207	DROME16525, DROME16522, DROME16520, DROME16519, DROME16524, DROME16523, DROME16521
OG0001296	bflo_12324	DROME21670, DROME21668, DROME21671, DROME21667, DROME21666, DROME21669
OG0001300	bflo_05337, bflo_26790, bflo_20405	DROME21326, DROME21325, DROME21324
OG0001302	bflo_25165	DROME00539
OG0001304	bflo_13694	DROME00069, DROME00065, DROME00070, DROME00066, DROME00067, DROME00068
OG0001305	bflo_15741	DROME04834, DROME04832, DROME04829, DROME04830, DROME04835, DROME04836, DROME04825, DROME04826, DROME04833, DROME04837, DROME04827, DROME04838, DROME04828, DROME04839, DROME04831
OG0001306	bflo_16344	DROME08751, DROME08752
OG0001308	bflo_08681	DROME17402, DROME17401, DROME17403, DROME17400, DROME17399
OG0001310	bflo_20260	DROME15600
OG0001311	bflo_18844	DROME06164
OG0001315	bflo_23287	DROME16592
OG0001318	bflo_03324	DROME17213
OG0001318	bflo_04124	DROME09513
OG0001319	bflo_21304	DROME01307
OG0001321	bflo_08721	DROME16103
OG0001322	bflo_23924	DROME15932
OG0001323	bflo_19666	DROME18781, DROME18779, DROME18782, DROME18780
OG0001325	bflo_13293	DROME14232
OG0001327	bflo_01466	DROME02674, DROME02673, DROME02675
OG0001330	bflo_20123	DROME21688, DROME21687, DROME21684, DROME21685, DROME21686, DROME21683
OG0001331	bflo_08815	DROME17517, DROME17519, DROME17518
OG0001335	bflo_05620	DROME08039, DROME08040, DROME08041, DROME08038, DROME08042
OG0001337	bflo_05523	DROME07933, DROME07937
OG0001337	bflo_25577	DROME20158
OG0001339	bflo_09453	DROME19223, DROME16443, DROME14812, DROME07497, DROME07496
OG0001341	bflo_11107	DROME19896, DROME19897, DROME19895
OG0001344	bflo_08238, bflo_05567	DROME04657, DROME04656
OG0001348	bflo_21574	DROME03492, DROME03491, DROME03495, DROME03494, DROME03493, DROME03496
OG0001350	bflo_25719	DROME03240, DROME03239
OG0001351	bflo_21262	DROME16250, DROME16247, DROME16248, DROME16245, DROME16246, DROME16249
OG0001352	bflo_23166, bflo_23187	DROME11579, DROME11580
OG0001353	bflo_05764	DROME12504, DROME12505
OG0001354	bflo_21871	DROME19155, DROME19156
OG0001354	bflo_13887	DROME18928
OG0001355	bflo_10179	DROME18115
OG0001356	bflo_10948	DROME04210, DROME04209, DROME04208, DROME04203, DROME04201, DROME04202
OG0001359	bflo_25944	DROME20396, DROME20399, DROME20398, DROME20397
OG0001360	bflo_08174	DROME16475, DROME16474, DROME01288, DROME01289
OG0001363	bflo_16521, bflo_16519	DROME20227, DROME20225, DROME20226, DROME20228, DROME00044
OG0001366	bflo_19736, bflo_19732	DROME19931, DROME19932, DROME19933, DROME19934
OG0001367	bflo_16121	DROME04540, DROME04542, DROME04539, DROME04538, DROME04541, DROME04537, DROME04535, DROME04534, DROME04536
OG0001368	bflo_20314	DROME00518, DROME00521, DROME00519, DROME00520
OG0001370	bflo_18847	DROME10125, DROME10122, DROME10123, DROME10124, DROME10126
OG0001371	bflo_23286, bflo_22936, bflo_22937, bflo_22938	DROME15115, DROME15085, DROME15086, DROME10858, DROME10857, DROME16916, DROME17983, DROME17981, DROME17980, DROME17848, DROME06809
OG0001372	bflo_25830	DROME06987
OG0001373	bflo_22620	DROME15869, DROME15867, DROME15866, DROME15868
OG0001375	bflo_05780	DROME11058
OG0001375	bflo_25517	DROME12544
OG0001376	bflo_06943	DROME18505, DROME18503, DROME18507, DROME18504, DROME18508, DROME18506
OG0001378	bflo_08974	DROME14090, DROME14089
OG0001379	bflo_05155, bflo_21724	DROME02340
OG0001381	bflo_05543	DROME21356, DROME21357, DROME21358, DROME21359, DROME20082, DROME20083, DROME20084
OG0001382	bflo_25739, bflo_10341	DROME16755, DROME15883
OG0001383	bflo_16647	DROME08849, DROME08848, DROME08850, DROME08851
OG0001387	bflo_21652	DROME05645, DROME05642, DROME05649, DROME05647, DROME05648, DROME05643, DROME05641, DROME05646, DROME05644, DROME05640
OG0001388	bflo_12129	DROME05046
OG0001389	bflo_14302	DROME08448, DROME08449, DROME08447
OG0001390	bflo_04726, bflo_04724	DROME06967, DROME06966
OG0001394	bflo_15041	DROME15845, DROME15844, DROME15847, DROME15846, DROME15843, DROME15848
OG0001395	bflo_17427, bflo_09664	DROME22042
OG0001397	bflo_10128	DROME12938
OG0001397	bflo_09338	DROME12061
OG0001398	bflo_15202, bflo_23447, bflo_22754	DROME00533
OG0001399	bflo_21669, bflo_12579	DROME18551, DROME15177
OG0001401	bflo_27383, bflo_21885, bflo_16741, bflo_02833, bflo_06418, bflo_21239, bflo_00707, bflo_03742, bflo_03741, bflo_07794, bflo_00181	DROME07715
OG0001402	bflo_19487	DROME14376, DROME21039, DROME21038, DROME21040, DROME21037
OG0001404	bflo_23159	DROME05603
OG0001405	bflo_13790	DROME06373
OG0001405	bflo_23990	DROME02126
OG0001406	bflo_21284	DROME14082, DROME14079, DROME14080, DROME14081, DROME14077, DROME14078, DROME14084, DROME14083
OG0001408	bflo_17072	DROME21635, DROME21636, DROME21634
OG0001409	bflo_11307	DROME18107
OG0001410	bflo_14262	DROME00626
OG0001411	bflo_14652	DROME13591, DROME09768, DROME09769
OG0001413	bflo_20564	DROME21681, DROME21682
OG0001413	bflo_06589	DROME17078
OG0001414	bflo_22712, bflo_10760	DROME16698, DROME16697
OG0001414	bflo_10406	DROME00599
OG0001416	bflo_24922	DROME04879, DROME04878, DROME04877, DROME04874, DROME04873, DROME04875, DROME04876
OG0001417	bflo_02373	DROME21398, DROME21399
OG0001418	bflo_26213	DROME11411
OG0001419	bflo_18205, bflo_13490	DROME00719
OG0001421	bflo_21002	DROME08210
OG0001422	bflo_00253	DROME19262, DROME19263
OG0001423	bflo_16047	DROME11161, DROME11163, DROME11162
OG0001424	bflo_06976	DROME10397
OG0001425	bflo_06116, bflo_05585	DROME10455
OG0001426	bflo_24890	DROME16504, DROME16505
OG0001427	bflo_04082, bflo_04073	DROME04112, DROME04111, DROME04110
OG0001428	bflo_24663	DROME00299, DROME00300
OG0001429	bflo_17955	DROME15859, DROME15858
OG0001430	bflo_10599	DROME14607, DROME14606
OG0001431	bflo_26459	DROME08311, DROME08313, DROME08312
OG0001432	bflo_22992	DROME12684, DROME12683, DROME12682, DROME12685
OG0001433	bflo_06374	DROME07801, DROME07778, DROME07641, DROME07752, DROME07757, DROME06719, DROME06720, DROME07755, DROME07754, DROME07756, DROME07764
OG0001435	bflo_18813	DROME05738
OG0001435	bflo_22609, bflo_12397, bflo_23053, bflo_23051, bflo_19135, bflo_18506, bflo_00662, bflo_11758	DROME00261, DROME00262
OG0001436	bflo_02923	DROME09793, DROME09790, DROME09795, DROME09794, DROME09791, DROME09792, DROME09796, DROME09798, DROME09802, DROME09801, DROME09800, DROME09799, DROME09803, DROME09797, DROME09805, DROME09804
OG0001437	bflo_11365, bflo_13730, bflo_13248	DROME11504, DROME11507, DROME11506, DROME11505, DROME12503, DROME12502
OG0001438	bflo_24637	DROME02079, DROME08565
OG0001440	bflo_02819	DROME00857, DROME00860, DROME00861, DROME00859, DROME00858
OG0001440	bflo_14002	DROME07996
OG0001441	bflo_05732	DROME01135, DROME01136, DROME01138, DROME01137
OG0001442	bflo_17388	DROME14822, DROME14823, DROME14821
OG0001445	bflo_08938	DROME19218
OG0001447	bflo_24721	DROME20519, DROME20520, DROME20518
OG0001447	bflo_02252	DROME01853, DROME01852
OG0001449	bflo_06102	DROME21187
OG0001454	bflo_14303	DROME17550, DROME17549, DROME17548
OG0001455	bflo_25643	DROME05198
OG0001456	bflo_02658, bflo_03856	DROME21079
OG0001459	bflo_09086	DROME20534
OG0001460	bflo_06898	DROME19034
OG0001461	bflo_11066, bflo_10892, bflo_11178, bflo_19369, bflo_21910	DROME01468
OG0001462	bflo_14890, bflo_20537	DROME07618, DROME07619
OG0001463	bflo_15529, bflo_08852, bflo_24681, bflo_24477, bflo_24476	DROME17238, DROME10819
OG0001464	bflo_02860	DROME03533, DROME03534
OG0001465	bflo_24992	DROME18897, DROME18898, DROME18892, DROME18885, DROME18884, DROME18891, DROME18890, DROME18896, DROME18881, DROME18886, DROME18879, DROME18888, DROME18893, DROME18894, DROME18880, DROME18889, DROME18882, DROME18887, DROME18878, DROME18883, DROME18877, DROME18895
OG0001466	bflo_04036, bflo_07291	DROME20715
OG0001467	bflo_22950, bflo_11088	DROME03510
OG0001468	bflo_02942	DROME11512, DROME11513
OG0001469	bflo_09303	DROME11498
OG0001469	bflo_14078	DROME15100
OG0001470	bflo_21111	DROME17188, DROME17190, DROME17187, DROME17189, DROME17191
OG0001472	bflo_19444	DROME03418
OG0001472	bflo_09223	DROME01627
OG0001474	bflo_23794	DROME02835, DROME02834
OG0001475	bflo_24732, bflo_24910	DROME11371, DROME08104, DROME08103
OG0001476	bflo_17228	DROME09584, DROME09583, DROME09582, DROME09581, DROME09574, DROME09573, DROME09580, DROME09576, DROME09577, DROME09578, DROME09579, DROME09575
OG0001478	bflo_13944, bflo_23859	DROME17873, DROME17872
OG0001479	bflo_16721	DROME09340
OG0001480	bflo_02349	DROME01335, DROME01336, DROME01334, DROME01333
OG0001482	bflo_20862	DROME08131, DROME08132, DROME08133
OG0001484	bflo_12487	DROME00233, DROME00235, DROME00237
OG0001485	bflo_03776	DROME07030, DROME07029, DROME07028, DROME07027, DROME07031
OG0001486	bflo_03322	DROME20978
OG0001490	bflo_06679	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065
OG0001491	bflo_23728	DROME10680, DROME10681, DROME10678, DROME10679
OG0001492	bflo_20319	DROME03966
OG0001495	bflo_12191	DROME13469
OG0001496	bflo_24592	DROME19745
OG0001500	bflo_21478	DROME13574, DROME13575, DROME13573, DROME13571, DROME13572, DROME13570
OG0001501	bflo_17919, bflo_09946	DROME17335, DROME17336
OG0001502	bflo_23826	DROME08522, DROME08516, DROME08521, DROME08519, DROME08518, DROME08517, DROME08520
OG0001503	bflo_06788	DROME04749
OG0001503	bflo_23876	DROME03622
OG0001504	bflo_12663, bflo_20928, bflo_13456	DROME21429, DROME21424, DROME21428, DROME21422
OG0001505	bflo_09444, bflo_09445, bflo_09632, bflo_14121, bflo_24098	DROME08192
OG0001506	bflo_24347	DROME06158, DROME06155, DROME06153, DROME06152, DROME06154, DROME06151, DROME06157, DROME06159, DROME06160, DROME06150, DROME06156
OG0001508	bflo_10335	DROME11905
