Orthogroup	BRAFL	SCHMD
OG0001863	bflo_25890	SCHMD14322, SCHMD28681
OG0001866	bflo_17287	SCHMD17047
OG0001867	bflo_23811	SCHMD06149
OG0001868	bflo_13516	SCHMD21478, SCHMD10606, SCHMD18490
OG0001869	bflo_24331	SCHMD19852
OG0001870	bflo_01522	SCHMD08001, SCHMD03109
OG0001872	bflo_13155	SCHMD20625, SCHMD23480, SCHMD05297, SCHMD20627
OG0001873	bflo_05374	SCHMD09003
OG0001874	bflo_12062	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032
OG0001875	bflo_00268	SCHMD29147, SCHMD28237
OG0001875	bflo_08517	SCHMD11568
OG0001877	bflo_00391	SCHMD14827
OG0001878	bflo_14287	SCHMD18520
OG0001879	bflo_20454	SCHMD08156
OG0001880	bflo_24494	SCHMD04079
OG0001880	bflo_24076	SCHMD11659
OG0001881	bflo_09091	SCHMD18117
OG0001882	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087	SCHMD17052, SCHMD22970
OG0001883	bflo_23357	SCHMD08058, SCHMD14396, SCHMD14395
OG0001884	bflo_13086	SCHMD09575
OG0001886	bflo_15916	SCHMD00538
OG0001887	bflo_14999	SCHMD22103, SCHMD03399, SCHMD24336
OG0001888	bflo_25627	SCHMD15698
OG0001889	bflo_22676	SCHMD08218, SCHMD03474
OG0001890	bflo_09921	SCHMD07009
OG0001894	bflo_09288	SCHMD11512
OG0001897	bflo_05573	SCHMD10904, SCHMD14627
OG0001900	bflo_11006	SCHMD02044
OG0001903	bflo_18870	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188
OG0001906	bflo_02967, bflo_20799, bflo_03216	SCHMD06594
OG0001913	bflo_09229	SCHMD08198, SCHMD01162
OG0001914	bflo_16891, bflo_16307	SCHMD04908
OG0001914	bflo_23119	SCHMD07662
OG0001915	bflo_17895	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004
OG0001916	bflo_10960, bflo_10963	SCHMD17658
OG0001916	bflo_10951	SCHMD10605
OG0001917	bflo_25567	SCHMD07933
OG0001918	bflo_18624, bflo_21566	SCHMD11138, SCHMD23731
OG0001919	bflo_08312	SCHMD06373
OG0001919	bflo_07415	SCHMD23775, SCHMD20085
OG0001920	bflo_25845	SCHMD25326
OG0001922	bflo_13532	SCHMD25567
OG0001922	bflo_21256	SCHMD02694
OG0001923	bflo_25894	SCHMD05921
OG0001925	bflo_26468	SCHMD03004, SCHMD23545, SCHMD17243
OG0001926	bflo_26209	SCHMD20309, SCHMD16846
OG0001927	bflo_10105	SCHMD08910
OG0001928	bflo_01203	SCHMD26836
OG0001929	bflo_25055	SCHMD19346, SCHMD06936
OG0001929	bflo_04107	SCHMD18261, SCHMD08691, SCHMD20130, SCHMD06934
OG0001932	bflo_21308	SCHMD17903
OG0001933	bflo_12762	SCHMD01181
OG0001935	bflo_01494	SCHMD23048
OG0001937	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481	SCHMD08104, SCHMD08105
OG0001941	bflo_02167	SCHMD26621, SCHMD25386, SCHMD14273, SCHMD26622
OG0001942	bflo_14137	SCHMD16279, SCHMD09808
OG0001943	bflo_10186	SCHMD03979
OG0001946	bflo_08444	SCHMD08506
OG0001947	bflo_11420	SCHMD00740
OG0001949	bflo_26707, bflo_03251	SCHMD16576
OG0001950	bflo_08380, bflo_26335	SCHMD07266
OG0001951	bflo_00274	SCHMD10937, SCHMD17652, SCHMD16242
OG0001952	bflo_06372, bflo_17534	SCHMD08803, SCHMD19932
OG0001953	bflo_22677	SCHMD03889
OG0001956	bflo_06948	SCHMD16218
OG0001957	bflo_03877	SCHMD03964
OG0001958	bflo_01458	SCHMD10594
OG0001961	bflo_02004	SCHMD03837
OG0001963	bflo_05240	SCHMD16495
OG0001963	bflo_03061	SCHMD24660
OG0001964	bflo_21681	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356
OG0001965	bflo_23145	SCHMD15198
OG0001966	bflo_13716, bflo_26347, bflo_26346, bflo_26253	SCHMD10097
OG0001968	bflo_10774, bflo_16081	SCHMD12918
OG0001969	bflo_00277	SCHMD08414, SCHMD09063
OG0001970	bflo_15659	SCHMD03645, SCHMD03647, SCHMD03646
OG0001971	bflo_06955	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252
OG0001972	bflo_24069	SCHMD07972, SCHMD26110
OG0001973	bflo_21173, bflo_05772, bflo_04984, bflo_04963, bflo_04985, bflo_24058, bflo_04975, bflo_03165	SCHMD02269
OG0001974	bflo_23457	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138
OG0001975	bflo_06446, bflo_03198, bflo_03464, bflo_04083, bflo_02170, bflo_23782, bflo_22811, bflo_01629	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913
OG0001985	bflo_20379	SCHMD04898
OG0001987	bflo_20994	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073
OG0001988	bflo_06652	SCHMD17373
OG0001989	bflo_08917	SCHMD11266
OG0001991	bflo_06525	SCHMD08363
OG0001992	bflo_11647	SCHMD10680
OG0001993	bflo_08762	SCHMD04073
OG0001994	bflo_19853	SCHMD12538
OG0001996	bflo_17605, bflo_15670	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576
OG0001998	bflo_20085	SCHMD19391
OG0001999	bflo_03052	SCHMD10953
OG0002000	bflo_07336	SCHMD09206
OG0002001	bflo_00306, bflo_00287	SCHMD04245
OG0002003	bflo_23282	SCHMD25539
OG0002005	bflo_14197, bflo_09388	SCHMD01316, SCHMD27910, SCHMD18360
OG0002006	bflo_19600	SCHMD01886, SCHMD11267, SCHMD12678, SCHMD06801
OG0002008	bflo_07691	SCHMD06021
OG0002011	bflo_13963	SCHMD13609, SCHMD07842
OG0002013	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614	SCHMD05928, SCHMD05926
OG0002015	bflo_23014	SCHMD07213, SCHMD12123
OG0002017	bflo_24086	SCHMD02967
OG0002018	bflo_15044	SCHMD24155, SCHMD22495
OG0002023	bflo_18908	SCHMD13758
OG0002024	bflo_16686	SCHMD06250
OG0002026	bflo_14327	SCHMD11077, SCHMD01664
OG0002027	bflo_21258	SCHMD07869
OG0002028	bflo_19599	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215
OG0002029	bflo_17549	SCHMD15250
OG0002031	bflo_00323	SCHMD21628, SCHMD14088
OG0002032	bflo_06420	SCHMD15998, SCHMD17430
OG0002033	bflo_00286	SCHMD16213
OG0002035	bflo_26309	SCHMD19062, SCHMD21913
OG0002036	bflo_21587	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638
OG0002037	bflo_00183	SCHMD17138
OG0002042	bflo_07574, bflo_19730, bflo_07576, bflo_08137	SCHMD29492
OG0002043	bflo_06461	SCHMD03148
OG0002057	bflo_25207	SCHMD14251, SCHMD14250
OG0002059	bflo_15701	SCHMD13857
OG0002062	bflo_08319	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072
OG0002063	bflo_03409, bflo_08057	SCHMD21953, SCHMD12086, SCHMD11388
OG0002065	bflo_12280	SCHMD04658
OG0002068	bflo_07817	SCHMD20105
OG0002072	bflo_23074	SCHMD10402
OG0002073	bflo_05725	SCHMD20304, SCHMD22775, SCHMD03169
OG0002074	bflo_07433	SCHMD07745, SCHMD18280, SCHMD01157
OG0002076	bflo_00828	SCHMD28435, SCHMD28300
OG0002077	bflo_18499	SCHMD01377
OG0002080	bflo_04014	SCHMD17826, SCHMD20969, SCHMD28760
OG0002081	bflo_15470	SCHMD20577, SCHMD12884, SCHMD21807
OG0002082	bflo_13213, bflo_11122, bflo_12412	SCHMD05649, SCHMD06512
OG0002085	bflo_27259, bflo_18980	SCHMD24654
OG0002087	bflo_16653	SCHMD07766
OG0002088	bflo_10100, bflo_08886, bflo_10017	SCHMD01447
OG0002091	bflo_20388	SCHMD18712, SCHMD22802
OG0002093	bflo_09224, bflo_09209	SCHMD12873, SCHMD16751, SCHMD14180
OG0002094	bflo_12213	SCHMD17092, SCHMD14979
OG0002095	bflo_14253	SCHMD10706, SCHMD04399, SCHMD10707
OG0002096	bflo_20516	SCHMD19108, SCHMD19170
OG0002097	bflo_21773	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424
OG0002099	bflo_19979	SCHMD02814
OG0002103	bflo_22111, bflo_17829	SCHMD03652
OG0002105	bflo_09948	SCHMD04684
OG0002106	bflo_05638, bflo_15862, bflo_22740, bflo_13807, bflo_22931, bflo_17019	SCHMD29823, SCHMD29437
OG0002107	bflo_10125	SCHMD17132, SCHMD27313
OG0002108	bflo_06308	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153
OG0002122	bflo_14388	SCHMD07268
OG0002123	bflo_04954	SCHMD07146
OG0002124	bflo_10898, bflo_23415, bflo_05475, bflo_08511, bflo_21121, bflo_07625, bflo_09667, bflo_08292	SCHMD03099
OG0002127	bflo_21887	SCHMD08650, SCHMD03483
OG0002129	bflo_14320, bflo_14321	SCHMD22869
OG0002131	bflo_06125	SCHMD13328, SCHMD15542
OG0002134	bflo_13736	SCHMD15178
OG0002138	bflo_10523	SCHMD05605
OG0002139	bflo_16569	SCHMD09027
OG0002141	bflo_14247	SCHMD13856
OG0002142	bflo_07803	SCHMD02227
OG0002144	bflo_20180	SCHMD08032
OG0002145	bflo_10933	SCHMD12978
OG0002146	bflo_11049	SCHMD03634
OG0002148	bflo_14196	SCHMD13024, SCHMD06006
OG0002149	bflo_00548	SCHMD00788
OG0002152	bflo_06723	SCHMD18533, SCHMD18027, SCHMD20477
OG0002155	bflo_24404	SCHMD08600
OG0002156	bflo_15422	SCHMD11093
OG0002158	bflo_05978	SCHMD07812
OG0002159	bflo_09177, bflo_10589, bflo_05019, bflo_05018	SCHMD10603, SCHMD12359
OG0002160	bflo_22999	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338
OG0002162	bflo_15966	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345
OG0002163	bflo_03622, bflo_03377, bflo_03386, bflo_03422, bflo_03773	SCHMD00119
OG0002164	bflo_25463, bflo_05864	SCHMD13046, SCHMD17370, SCHMD21313
OG0002166	bflo_20020	SCHMD22548
OG0002167	bflo_00206	SCHMD06677
OG0002168	bflo_01491, bflo_26230	SCHMD00757
OG0002169	bflo_10054	SCHMD19182, SCHMD07925
OG0002170	bflo_23066	SCHMD16963
OG0002171	bflo_12782	SCHMD05133, SCHMD13789
OG0002172	bflo_26705, bflo_03089	SCHMD03160, SCHMD03161
OG0002174	bflo_22899, bflo_25806	SCHMD24186, SCHMD11866
OG0002175	bflo_11846	SCHMD09343, SCHMD14948
OG0002176	bflo_09808	SCHMD00350
OG0002177	bflo_08056	SCHMD05408
OG0002178	bflo_23750, bflo_17618	SCHMD23121
OG0002179	bflo_09950	SCHMD03680
OG0002182	bflo_11055	SCHMD00111
OG0002184	bflo_25708, bflo_27502	SCHMD08541, SCHMD08545
OG0002185	bflo_12889	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407
OG0002186	bflo_02321	SCHMD11250
OG0002188	bflo_24734	SCHMD07090
OG0002189	bflo_02190, bflo_25738	SCHMD03295
OG0002190	bflo_07986	SCHMD06253, SCHMD20396
OG0002191	bflo_02429	SCHMD16045
OG0002196	bflo_08068	SCHMD04892, SCHMD04891
OG0002209	bflo_11017	SCHMD05613
OG0002211	bflo_00987, bflo_09928	SCHMD29435
OG0002213	bflo_08585	SCHMD01017
OG0002213	bflo_22691	SCHMD01018
OG0002216	bflo_18862	SCHMD20521
OG0002222	bflo_24361	SCHMD17607, SCHMD07921
OG0002223	bflo_22378, bflo_03567	SCHMD11701
OG0002224	bflo_07288	SCHMD07940, SCHMD07939
OG0002225	bflo_09171	SCHMD03290
OG0002226	bflo_25646	SCHMD00937
OG0002227	bflo_08980	SCHMD09350, SCHMD09896
OG0002229	bflo_20886	SCHMD09620, SCHMD21635
OG0002233	bflo_14649, bflo_11361, bflo_14273, bflo_14272, bflo_03863	SCHMD13734
OG0002235	bflo_14030, bflo_10558, bflo_13241	SCHMD15174, SCHMD00911
OG0002239	bflo_06586	SCHMD00548
OG0002240	bflo_24002	SCHMD15638, SCHMD19507, SCHMD19508, SCHMD15639
OG0002241	bflo_20706	SCHMD19113
OG0002242	bflo_05016	SCHMD08603, SCHMD18345, SCHMD08057, SCHMD10008, SCHMD29065, SCHMD24226
OG0002244	bflo_15224	SCHMD25722
OG0002252	bflo_22997	SCHMD16344
OG0002254	bflo_09774	SCHMD07848
OG0002257	bflo_11090	SCHMD26955
OG0002259	bflo_20110	SCHMD08992
OG0002260	bflo_19694	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670
OG0002261	bflo_23458	SCHMD15654, SCHMD22485
OG0002264	bflo_17703	SCHMD24103
OG0002265	bflo_01211	SCHMD27098, SCHMD25159, SCHMD22941
OG0002266	bflo_23114	SCHMD06724
OG0002268	bflo_19386	SCHMD10895
OG0002270	bflo_11641	SCHMD15276
OG0002272	bflo_03132, bflo_06911	SCHMD08789, SCHMD22434
OG0002274	bflo_20803	SCHMD28532, SCHMD15034
OG0002275	bflo_02038	SCHMD18381
OG0002278	bflo_08399	SCHMD20539, SCHMD10373, SCHMD15432, SCHMD10372
OG0002279	bflo_22353	SCHMD01549
OG0002280	bflo_17412	SCHMD12278
OG0002282	bflo_15825	SCHMD02902, SCHMD23794
OG0002284	bflo_12122	SCHMD15028
OG0002287	bflo_04439, bflo_04441, bflo_13154	SCHMD14731, SCHMD14911
OG0002288	bflo_07962	SCHMD19642, SCHMD22333, SCHMD13464
OG0002292	bflo_09968	SCHMD07306
OG0002293	bflo_04454	SCHMD09386
OG0002294	bflo_25668	SCHMD07707
OG0002295	bflo_06117	SCHMD06639
OG0002297	bflo_19555, bflo_07421, bflo_19556, bflo_18716, bflo_25916, bflo_25367, bflo_26405, bflo_26046	SCHMD06067, SCHMD11073, SCHMD06071, SCHMD08919, SCHMD15076
OG0002310	bflo_20038, bflo_26807, bflo_22688	SCHMD15571
OG0002311	bflo_25501	SCHMD08886, SCHMD27775
OG0002316	bflo_27221, bflo_17667, bflo_20730	SCHMD00365, SCHMD09509
OG0002318	bflo_15753, bflo_04573, bflo_07141	SCHMD07487, SCHMD07486, SCHMD07473
OG0002319	bflo_21275	SCHMD03166, SCHMD04979
OG0002320	bflo_06974	SCHMD23839, SCHMD25321
OG0002321	bflo_09188	SCHMD19583
OG0002322	bflo_22947	SCHMD08143, SCHMD10256
OG0002324	bflo_19395	SCHMD20490, SCHMD09738
OG0002325	bflo_11703	SCHMD12741, SCHMD02197
OG0002326	bflo_12510	SCHMD06779
OG0002327	bflo_11578	SCHMD04037
OG0002328	bflo_25621	SCHMD03174, SCHMD05628, SCHMD15031, SCHMD24105
OG0002331	bflo_13938	SCHMD05746
OG0002332	bflo_26840, bflo_06982	SCHMD15876
OG0002334	bflo_00109	SCHMD23234
OG0002335	bflo_02471	SCHMD10804
OG0002337	bflo_19851	SCHMD00113
OG0002341	bflo_14641, bflo_21521	SCHMD26460, SCHMD08087, SCHMD22683
OG0002342	bflo_01588	SCHMD22295, SCHMD21175
OG0002343	bflo_03003	SCHMD04508
OG0002344	bflo_05342	SCHMD18349
OG0002346	bflo_03740	SCHMD25995
OG0002348	bflo_14911	SCHMD29339
OG0002349	bflo_12631	SCHMD05252
OG0002349	bflo_22988	SCHMD15867, SCHMD00212, SCHMD28145, SCHMD06312
OG0002350	bflo_15844	SCHMD11791, SCHMD05337
OG0002352	bflo_12709	SCHMD11120
OG0002355	bflo_14385	SCHMD13322
OG0002356	bflo_10383	SCHMD06573, SCHMD14519
OG0002357	bflo_08632	SCHMD07348
OG0002359	bflo_07659	SCHMD15891
OG0002361	bflo_23630, bflo_04272, bflo_17174	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103
OG0002362	bflo_03211	SCHMD13230
OG0002363	bflo_23777	SCHMD26399
OG0002366	bflo_12505	SCHMD20747, SCHMD23587, SCHMD15000
OG0002367	bflo_06197	SCHMD07520
OG0002368	bflo_07364	SCHMD19036
OG0002369	bflo_17338	SCHMD06131, SCHMD13068, SCHMD06130, SCHMD14247
OG0002370	bflo_23279	SCHMD03014
OG0002371	bflo_04827, bflo_04271, bflo_00029	SCHMD25183
OG0002372	bflo_20060	SCHMD13875
OG0002374	bflo_12674	SCHMD10513, SCHMD09821
OG0002375	bflo_06120, bflo_03734, bflo_21167	SCHMD24554
OG0002376	bflo_15696	SCHMD18335, SCHMD24761
OG0002378	bflo_10463	SCHMD10070
OG0002379	bflo_22498	SCHMD22995, SCHMD22909
OG0002383	bflo_15792	SCHMD11815, SCHMD29794, SCHMD03773, SCHMD10749, SCHMD29150, SCHMD14643, SCHMD07626, SCHMD10095, SCHMD24864, SCHMD07902, SCHMD27779, SCHMD19538
OG0002395	bflo_25550	SCHMD00535, SCHMD01059
OG0002396	bflo_15291	SCHMD05257
OG0002402	bflo_03396, bflo_08092, bflo_07728	SCHMD14145, SCHMD21289
OG0002404	bflo_25216	SCHMD28367, SCHMD04087
OG0002406	bflo_24870	SCHMD19891
OG0002407	bflo_06998	SCHMD07149
OG0002408	bflo_13189	SCHMD05812, SCHMD19514
OG0002409	bflo_11396	SCHMD06262
OG0002410	bflo_05594	SCHMD00520
OG0002411	bflo_08287	SCHMD25076, SCHMD25353
OG0002412	bflo_21931, bflo_17586	SCHMD05052
OG0002413	bflo_25614	SCHMD06075
OG0002414	bflo_01680	SCHMD15427, SCHMD24855, SCHMD21960
OG0002415	bflo_02439, bflo_07511	SCHMD12484
OG0002418	bflo_24092	SCHMD13033
OG0002420	bflo_10616	SCHMD24163
OG0002421	bflo_06231, bflo_12659	SCHMD10399
OG0002422	bflo_17604	SCHMD10713, SCHMD26768
OG0002423	bflo_04147	SCHMD05924, SCHMD22834, SCHMD12277, SCHMD13444, SCHMD05922, SCHMD05923
OG0002424	bflo_09230	SCHMD02494
OG0002425	bflo_15829	SCHMD24887, SCHMD14524
OG0002426	bflo_22946	SCHMD12164
OG0002427	bflo_10456	SCHMD25589
OG0002427	bflo_06111	SCHMD17018, SCHMD22308
OG0002433	bflo_23332	SCHMD07182, SCHMD18419, SCHMD21667
OG0002436	bflo_20619	SCHMD26728, SCHMD17346
OG0002437	bflo_16671	SCHMD26512
OG0002438	bflo_18794, bflo_07151	SCHMD05551
OG0002439	bflo_04094	SCHMD17265
OG0002441	bflo_18128	SCHMD16958, SCHMD27293, SCHMD09124
OG0002443	bflo_12045	SCHMD01789
OG0002445	bflo_18122	SCHMD05650
OG0002446	bflo_23291	SCHMD14541, SCHMD28630
OG0002450	bflo_03594	SCHMD23688
OG0002451	bflo_11446	SCHMD16281, SCHMD21361, SCHMD14654
OG0002453	bflo_12392	SCHMD08660, SCHMD06735
OG0002454	bflo_20017	SCHMD10051
OG0002455	bflo_24330	SCHMD29092
OG0002456	bflo_18853	SCHMD12997, SCHMD01810
OG0002457	bflo_12132	SCHMD14122, SCHMD08116
OG0002459	bflo_15121	SCHMD25807, SCHMD10532
OG0002461	bflo_15469	SCHMD06528
OG0002470	bflo_11232	SCHMD26002
OG0002476	bflo_16460, bflo_12860	SCHMD03267
OG0002478	bflo_09371	SCHMD10684, SCHMD02670
OG0002481	bflo_00653	SCHMD06233
OG0002486	bflo_02598	SCHMD29822, SCHMD18567, SCHMD19075
OG0002487	bflo_18585	SCHMD08461, SCHMD18396
OG0002490	bflo_12104	SCHMD04533
OG0002491	bflo_07700	SCHMD27390, SCHMD26421
OG0002492	bflo_21795	SCHMD26859, SCHMD28821, SCHMD26225, SCHMD06451, SCHMD15482, SCHMD09218, SCHMD23936, SCHMD18978, SCHMD22686, SCHMD27456, SCHMD09605, SCHMD02714
OG0002493	bflo_10824	SCHMD11625
OG0002493	bflo_16729	SCHMD11626
OG0002494	bflo_13228	SCHMD11104
OG0002495	bflo_02452	SCHMD09550, SCHMD16662, SCHMD19451, SCHMD16789
OG0002496	bflo_09729	SCHMD10467
OG0002497	bflo_07342	SCHMD08307
OG0002499	bflo_25023, bflo_25020	SCHMD15190, SCHMD14873
OG0002500	bflo_20308	SCHMD17842, SCHMD27186, SCHMD17843, SCHMD20787, SCHMD09150
OG0002501	bflo_20143	SCHMD00161
OG0002502	bflo_25062	SCHMD03504, SCHMD05025
OG0002504	bflo_20578	SCHMD02702, SCHMD02703
OG0002505	bflo_19738	SCHMD23168
OG0002505	bflo_19740, bflo_19741, bflo_18505, bflo_19739	SCHMD16408, SCHMD16409, SCHMD16413, SCHMD16410
OG0002507	bflo_25600	SCHMD13076
OG0002509	bflo_13462	SCHMD16881, SCHMD26540
OG0002510	bflo_21793	SCHMD16402, SCHMD22142
OG0002511	bflo_25280	SCHMD22603
OG0002515	bflo_03623	SCHMD01233
OG0002515	bflo_10395	SCHMD10470
OG0002516	bflo_09647	SCHMD13475, SCHMD03180
OG0002517	bflo_00396	SCHMD03225, SCHMD10251
OG0002518	bflo_24581	SCHMD04695
OG0002519	bflo_15025	SCHMD10280
OG0002520	bflo_07063	SCHMD21493, SCHMD24580
OG0002524	bflo_03871, bflo_03870	SCHMD01766
OG0002525	bflo_13844	SCHMD03404
OG0002526	bflo_06290	SCHMD28396
OG0002527	bflo_15960	SCHMD25894, SCHMD01775
OG0002528	bflo_10783	SCHMD14226, SCHMD14244, SCHMD02867, SCHMD13131
OG0002529	bflo_21754	SCHMD03029
OG0002530	bflo_06442	SCHMD06656, SCHMD16184
OG0002531	bflo_23389	SCHMD16227, SCHMD14936
OG0002532	bflo_23293	SCHMD05611
OG0002533	bflo_20865	SCHMD24807, SCHMD23978
OG0002537	bflo_14378	SCHMD22719, SCHMD13663, SCHMD12344, SCHMD00764, SCHMD20741
OG0002540	bflo_01311, bflo_01115	SCHMD03178
OG0002542	bflo_18845	SCHMD06905, SCHMD04420
OG0002543	bflo_20301	SCHMD13140, SCHMD07926
OG0002545	bflo_11987	SCHMD25762, SCHMD21619
OG0002547	bflo_04652, bflo_04971	SCHMD29010, SCHMD22348, SCHMD17905
OG0002548	bflo_23945	SCHMD18717
OG0002549	bflo_22198, bflo_22197	SCHMD07040
OG0002551	bflo_15193, bflo_14552, bflo_14554	SCHMD04046, SCHMD10067
OG0002552	bflo_06677	SCHMD03592, SCHMD03983
OG0002553	bflo_08458	SCHMD21087, SCHMD22996, SCHMD22907
OG0002555	bflo_08769	SCHMD04674
OG0002557	bflo_14058	SCHMD13169, SCHMD21727
OG0002559	bflo_14842	SCHMD08672
OG0002563	bflo_14809	SCHMD06999
OG0002564	bflo_22944	SCHMD26255, SCHMD23486
OG0002565	bflo_10050, bflo_03463, bflo_03428	SCHMD17677
OG0002566	bflo_25702	SCHMD19922, SCHMD09243, SCHMD21685
OG0002567	bflo_14496	SCHMD21223, SCHMD26995
OG0002570	bflo_12783	SCHMD28456
OG0002572	bflo_03604	SCHMD06107
OG0002587	bflo_12820	SCHMD02035
OG0002590	bflo_12781	SCHMD26025, SCHMD20546, SCHMD22126
OG0002592	bflo_10812	SCHMD05523
OG0002594	bflo_12802	SCHMD01956
OG0002598	bflo_25193	SCHMD12968
OG0002599	bflo_12467	SCHMD16532, SCHMD16531, SCHMD18319
OG0002600	bflo_07193, bflo_08088	SCHMD24581, SCHMD08872
OG0002601	bflo_07808	SCHMD12243, SCHMD13456, SCHMD00930
OG0002602	bflo_23158	SCHMD11941, SCHMD17578
OG0002603	bflo_26047, bflo_25695	SCHMD02231
OG0002605	bflo_25240	SCHMD16204
OG0002609	bflo_02437	SCHMD03135
OG0002610	bflo_12575	SCHMD10931, SCHMD09597, SCHMD07650
OG0002617	bflo_15506	SCHMD08533
OG0002618	bflo_23718	SCHMD14270, SCHMD12423, SCHMD17209, SCHMD29637, SCHMD09531, SCHMD10498, SCHMD01269
OG0002620	bflo_16451	SCHMD00615
OG0002623	bflo_17364	SCHMD03438
OG0002629	bflo_00304	SCHMD20313
OG0002633	bflo_19216	SCHMD04220
OG0002635	bflo_06392	SCHMD22738, SCHMD21852
OG0002636	bflo_23328	SCHMD17100, SCHMD17101
OG0002638	bflo_05077	SCHMD17623
OG0002645	bflo_12036	SCHMD14719
OG0002646	bflo_03490	SCHMD02368
OG0002648	bflo_17262, bflo_13965	SCHMD13036, SCHMD08628
OG0002649	bflo_08970	SCHMD13296, SCHMD12549
OG0002652	bflo_13789	SCHMD02206
OG0002653	bflo_20984	SCHMD03077, SCHMD03076
OG0002654	bflo_24358	SCHMD04278
OG0002655	bflo_07059	SCHMD15977, SCHMD23095, SCHMD15366
OG0002656	bflo_18782	SCHMD02018
OG0002658	bflo_09919	SCHMD06061, SCHMD15670
OG0002659	bflo_01178, bflo_10421	SCHMD16521
OG0002660	bflo_12235	SCHMD15941, SCHMD29087, SCHMD18277
OG0002662	bflo_22699	SCHMD17949
OG0002663	bflo_21270	SCHMD27059
OG0002665	bflo_20372	SCHMD18177
OG0002666	bflo_23259, bflo_23089, bflo_23310	SCHMD26535, SCHMD26571, SCHMD26311
OG0002668	bflo_12729	SCHMD11689
OG0002669	bflo_09775, bflo_15773	SCHMD09139, SCHMD09141, SCHMD24892, SCHMD27885
OG0002669	bflo_05435	SCHMD09611, SCHMD23333
OG0002675	bflo_12999	SCHMD07706, SCHMD00894
OG0002677	bflo_23067	SCHMD15461
OG0002679	bflo_23944	SCHMD04423
OG0002683	bflo_18447	SCHMD25713
OG0002683	bflo_25654	SCHMD01061, SCHMD21344
OG0002703	bflo_08696	SCHMD02598
OG0002705	bflo_20563	SCHMD28463, SCHMD20331, SCHMD14987
OG0002706	bflo_05236	SCHMD17752
OG0002706	bflo_23520	SCHMD18329
OG0002707	bflo_13762	SCHMD05959
OG0002708	bflo_18080	SCHMD07512
OG0002712	bflo_14251	SCHMD14746, SCHMD26852
OG0002714	bflo_22529, bflo_21362	SCHMD08371
OG0002715	bflo_05173, bflo_10995	SCHMD04683
OG0002717	bflo_10829	SCHMD04660, SCHMD19761
OG0002718	bflo_24551	SCHMD03513, SCHMD03511, SCHMD03512, SCHMD03510
OG0002719	bflo_18652	SCHMD16509
OG0002720	bflo_09843	SCHMD16790, SCHMD09815, SCHMD28659, SCHMD28945
OG0002721	bflo_23370	SCHMD13472
OG0002726	bflo_07500	SCHMD29542
OG0002728	bflo_05657	SCHMD12425
OG0002729	bflo_15106	SCHMD13495, SCHMD04166
OG0002731	bflo_17066	SCHMD19462
OG0002732	bflo_10407	SCHMD23253
OG0002737	bflo_07243, bflo_14762	SCHMD03957
OG0002739	bflo_14092	SCHMD21270, SCHMD28406
OG0002740	bflo_06004	SCHMD03938, SCHMD03830
OG0002743	bflo_02901, bflo_19089, bflo_19090	SCHMD05725, SCHMD09090
OG0002745	bflo_18797	SCHMD21992, SCHMD19173, SCHMD09861, SCHMD09859, SCHMD19172, SCHMD16971
OG0002747	bflo_15949	SCHMD01122, SCHMD01123
OG0002749	bflo_06000	SCHMD10049, SCHMD09732, SCHMD29352, SCHMD14504, SCHMD26271
OG0002750	bflo_09572	SCHMD19269, SCHMD20288
OG0002751	bflo_22793	SCHMD16908
OG0002754	bflo_25157	SCHMD15826, SCHMD13198, SCHMD11733, SCHMD20272
