Orthogroup	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST	Total
OG0004886	1	1	1	1	1	1	1	0	1	2	1	1	2	2	4	3	1	1	1	2	2	1	1	1	33
OG0004887	1	1	1	4	1	1	2	1	1	3	1	1	2	2	1	1	1	2	1	1	1	1	1	1	33
OG0004888	1	1	1	1	3	3	3	0	0	3	0	1	3	1	4	0	1	2	1	1	0	1	2	0	33
OG0004889	1	1	1	1	1	1	1	1	1	6	1	1	2	1	4	0	1	1	1	1	1	3	1	0	33
OG0004890	1	1	3	1	2	1	1	2	0	4	2	1	1	1	4	1	1	2	1	2	0	1	0	0	33
OG0004891	1	1	1	7	2	1	1	1	0	4	1	0	1	2	1	1	1	1	1	1	2	1	1	0	33
OG0004892	1	1	1	2	2	1	3	0	1	3	0	1	3	1	2	1	2	2	1	1	1	1	2	0	33
OG0004893	1	1	2	5	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	33
OG0004894	1	1	1	2	2	1	1	0	1	4	1	2	3	1	2	2	1	1	1	1	0	1	3	0	33
OG0004895	1	2	1	6	1	1	1	0	1	2	0	1	2	0	3	1	1	1	1	1	3	2	1	0	33
OG0004896	1	2	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	2	1	2	2	2	1	33
OG0004897	1	1	4	2	1	1	1	1	1	1	2	0	2	1	3	1	1	1	1	1	2	1	1	2	33
OG0004898	2	2	2	2	1	1	0	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	33
OG0004899	2	1	1	4	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	3	2	1	0	33
OG0004900	1	1	1	4	1	1	1	1	1	1	1	1	1	1	7	2	1	1	1	1	1	1	1	0	33
OG0004901	1	1	1	4	2	1	1	1	1	1	1	1	1	1	3	1	2	2	3	1	0	1	2	0	33
OG0004902	1	1	2	1	3	1	1	1	1	4	2	1	1	1	1	1	2	1	1	2	1	1	1	1	33
OG0004903	1	1	1	2	1	3	1	1	1	3	1	1	2	1	3	1	1	2	1	1	1	1	1	1	33
OG0004904	1	1	1	4	2	1	1	1	1	3	3	2	3	1	1	1	1	1	1	1	0	1	1	0	33
OG0004905	1	0	0	0	2	3	3	0	0	5	0	0	1	1	5	0	2	0	2	4	0	2	2	0	33
OG0004906	2	1	1	3	0	1	1	1	1	0	1	1	1	1	6	1	2	1	1	1	3	1	1	1	33
OG0004907	1	2	1	0	2	1	4	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	0	33
OG0004908	1	1	1	6	0	8	4	0	0	0	0	1	1	1	3	0	1	1	1	1	1	1	0	0	33
OG0004909	1	1	1	15	0	1	1	1	0	0	3	1	0	1	0	0	0	2	1	1	1	2	0	0	33
OG0004910	1	2	1	6	1	2	2	0	0	2	1	1	1	2	2	2	0	2	1	1	0	3	0	0	33
OG0004911	1	1	1	2	2	1	2	1	1	3	2	1	1	1	1	1	2	2	2	1	1	1	1	1	33
OG0004912	1	0	0	0	6	0	1	0	0	5	0	0	3	0	4	0	6	1	2	1	0	0	3	0	33
OG0004913	1	1	1	2	2	1	1	2	1	1	4	1	1	2	3	1	1	1	1	1	1	1	1	1	33
OG0004914	1	1	1	11	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	33
OG0004915	1	2	1	1	2	1	1	0	0	2	0	1	3	1	6	0	2	1	1	1	3	1	2	0	33
OG0004916	1	2	1	1	3	1	1	0	0	3	0	1	2	1	5	1	2	2	1	1	0	1	3	0	33
OG0004917	1	1	2	3	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	2	1	1	1	33
OG0004918	2	16	4	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	33
OG0004919	1	1	1	4	1	2	2	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	1	0	33
OG0004920	1	1	4	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	0	33
OG0004921	1	1	1	1	2	1	1	1	0	5	0	1	1	1	1	1	0	1	2	3	2	2	4	0	33
OG0004922	2	1	1	3	1	1	1	1	1	1	1	1	2	1	5	2	1	1	1	1	1	1	1	1	33
OG0004923	2	4	1	1	1	1	1	1	1	1	1	1	3	2	3	2	1	1	1	1	1	1	1	0	33
OG0004924	1	1	1	2	1	1	1	2	1	4	2	1	2	1	1	1	1	1	2	1	1	1	1	2	33
OG0004925	1	1	1	2	0	2	5	1	0	2	1	2	1	2	3	1	1	2	1	1	0	2	1	0	33
OG0004926	1	1	1	8	1	1	1	1	0	1	0	1	1	3	4	1	1	2	1	1	0	1	1	0	33
OG0004927	1	1	1	2	2	1	1	1	1	3	2	1	2	1	4	1	1	1	1	1	1	1	2	0	33
OG0004928	1	1	5	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	33
OG0004929	1	0	1	2	2	1	1	1	1	4	1	1	1	1	5	1	2	1	1	2	1	1	1	0	33
OG0004930	1	1	1	3	1	1	1	1	0	1	4	1	3	1	3	1	1	1	1	1	3	1	1	0	33
OG0004931	1	1	2	2	2	1	1	1	0	3	1	1	1	1	3	1	3	1	2	1	1	2	1	0	33
OG0004932	1	1	1	2	2	1	1	1	2	4	2	1	1	1	1	1	2	1	1	1	2	1	1	1	33
OG0004933	1	0	1	1	2	1	1	0	0	7	0	1	3	1	3	2	3	1	1	1	0	1	2	0	33
OG0004934	1	1	1	1	1	1	2	1	1	3	1	1	1	1	8	2	1	1	1	1	0	1	1	0	33
OG0004935	1	1	1	4	1	2	1	3	1	1	2	1	1	1	5	0	1	1	1	0	1	1	1	1	33
OG0004936	1	1	2	4	2	1	1	0	1	3	0	1	2	1	3	1	1	2	1	1	0	2	2	0	33
OG0004937	2	0	1	1	4	2	2	1	0	6	0	0	2	1	2	0	3	1	1	1	0	1	2	0	33
OG0004938	1	1	1	9	1	1	1	0	1	2	1	1	3	1	1	1	1	1	1	2	0	1	1	0	33
OG0004939	1	1	2	6	1	1	1	1	0	1	1	1	2	1	2	1	1	2	1	1	2	1	2	0	33
OG0004940	1	1	5	2	1	0	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	33
OG0004941	1	1	1	6	1	1	1	1	0	1	1	1	1	1	5	2	1	1	1	1	1	1	1	1	33
OG0004942	1	1	1	4	1	1	1	0	0	1	0	1	1	1	8	1	1	4	1	1	0	2	1	0	33
OG0004943	1	1	1	2	1	2	1	0	1	5	0	1	1	1	4	2	3	1	1	1	0	1	2	0	33
OG0004944	1	1	2	2	1	1	1	1	1	1	0	1	1	1	9	1	1	1	1	1	1	1	2	0	33
OG0004945	2	1	1	2	1	2	2	0	0	1	0	1	3	1	4	2	1	2	1	1	3	1	1	0	33
OG0004946	1	1	1	3	1	1	1	1	1	3	1	1	1	1	4	1	1	1	2	1	3	1	1	0	33
OG0004947	1	2	1	1	3	1	1	1	1	4	2	1	1	1	4	0	1	1	1	2	1	1	0	1	33
OG0004948	1	1	1	1	1	1	1	0	1	1	2	1	2	2	2	1	1	2	3	3	0	1	3	1	33
OG0004949	1	1	1	2	1	1	1	0	1	6	1	1	2	2	4	1	0	1	1	1	1	1	1	1	33
OG0004950	1	1	1	1	1	2	1	0	1	3	6	2	1	2	2	1	1	1	1	1	1	1	1	0	33
OG0004951	1	1	1	4	2	1	1	0	0	2	0	1	3	1	6	1	1	1	1	1	1	1	2	0	33
OG0004952	1	1	1	2	2	1	1	1	1	5	2	1	1	1	2	1	2	1	1	1	1	1	1	1	33
OG0004953	1	0	2	4	2	2	1	0	1	3	0	1	1	2	2	1	2	1	3	1	0	2	1	0	33
OG0004954	1	1	1	6	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	33
OG0004955	1	1	2	11	1	1	1	1	0	1	0	1	1	1	3	1	1	1	1	0	0	2	1	0	33
OG0004956	1	1	1	1	2	1	1	0	0	2	1	1	2	1	7	1	1	0	2	1	4	1	1	0	33
OG0004957	1	1	4	2	1	1	2	1	0	3	1	1	2	1	2	1	1	3	1	1	0	1	2	0	33
OG0004958	1	2	1	2	1	2	1	0	1	2	0	1	3	1	6	1	1	2	2	1	0	1	1	0	33
OG0004959	1	2	0	0	3	1	1	0	0	8	0	0	3	1	3	0	2	2	1	1	0	2	2	0	33
OG0004960	1	6	1	6	1	1	1	1	2	1	0	1	2	1	1	1	0	1	1	1	1	1	1	0	33
OG0004961	1	1	1	1	1	1	1	1	1	2	8	2	1	1	2	1	1	1	1	1	1	1	1	0	33
OG0004962	1	3	1	2	1	1	1	1	2	2	0	1	1	2	2	1	1	3	1	1	1	2	1	1	33
OG0004963	1	1	3	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	4	2	1	1	33
OG0004964	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	4	1	1	1	33
OG0004965	1	2	1	12	1	1	1	0	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	0	33
OG0004966	3	3	4	3	0	2	3	3	0	0	2	1	0	1	0	0	0	3	2	2	0	1	0	0	33
OG0004967	1	1	3	3	2	1	1	1	0	2	3	1	1	1	1	1	1	3	1	2	1	1	1	0	33
OG0004968	1	1	2	2	1	1	1	1	1	1	1	1	1	2	5	2	1	1	1	1	2	1	1	1	33
OG0004969	1	1	1	2	2	1	1	1	2	2	1	1	1	1	3	3	3	1	1	1	0	1	1	1	33
OG0004970	1	2	3	6	1	1	1	1	1	1	1	0	2	1	2	1	1	1	1	2	0	1	1	1	33
OG0004971	1	2	1	1	2	2	2	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	1	1	33
OG0004972	1	1	1	1	1	1	1	2	1	2	3	1	2	1	3	1	1	1	1	1	2	1	2	1	33
OG0004973	1	1	0	0	1	1	1	1	1	2	0	1	5	1	7	1	1	1	1	1	3	1	1	0	33
OG0004974	1	2	3	2	1	1	1	0	0	5	0	1	1	2	4	2	1	1	1	1	0	2	1	0	33
OG0004975	1	3	1	1	1	1	1	3	0	2	1	1	1	1	1	3	1	1	1	1	2	2	1	2	33
OG0004976	1	1	2	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	2	2	2	1	1	1	33
OG0004977	1	1	1	1	1	1	1	1	1	2	1	1	3	1	3	4	1	1	2	1	1	1	1	1	33
OG0004978	1	1	1	3	1	1	1	1	1	9	1	1	1	0	2	1	1	2	1	1	0	1	1	0	33
OG0004979	1	1	1	2	1	1	1	1	1	1	1	1	3	1	6	1	1	1	1	1	2	1	1	1	33
OG0004980	1	1	2	1	2	1	1	1	1	4	1	1	2	1	5	1	0	1	1	1	1	1	1	1	33
OG0004981	1	1	5	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	33
OG0004982	1	1	1	8	1	1	1	1	1	1	1	1	1	2	2	1	1	1	0	1	1	2	1	1	33
OG0004983	1	1	1	1	2	1	1	1	1	3	3	1	3	1	5	0	2	1	2	1	0	1	0	0	33
OG0004984	1	1	1	1	3	1	1	0	0	4	0	0	4	0	2	2	2	1	1	1	0	1	6	0	33
OG0004985	1	2	1	3	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	33
OG0004986	1	1	1	2	1	1	1	0	0	2	3	1	2	2	2	2	1	2	2	1	3	1	1	0	33
OG0004987	1	0	0	0	1	1	1	1	2	5	2	0	2	2	5	1	3	1	1	1	0	1	2	0	33
OG0004988	1	1	1	4	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	33
OG0004989	1	1	1	2	1	1	1	1	1	3	2	1	2	2	1	1	1	1	1	1	3	1	2	1	33
OG0004990	1	1	1	2	1	1	1	0	1	1	0	1	1	1	9	3	1	1	1	1	0	2	1	1	33
OG0004991	1	1	2	3	2	1	1	1	1	2	1	0	2	1	6	1	1	1	1	1	0	2	1	0	33
OG0004992	1	0	1	3	1	1	1	0	1	3	2	1	1	2	4	2	1	2	2	1	0	2	0	1	33
OG0004993	1	1	1	6	1	2	4	1	2	1	1	1	0	2	0	1	1	1	1	1	0	2	2	0	33
OG0004994	0	3	2	3	3	0	0	0	0	4	0	2	3	1	5	1	1	1	1	1	0	1	1	0	33
OG0004995	0	1	1	2	1	1	1	0	0	3	1	1	3	0	11	0	2	1	1	1	0	1	1	0	33
OG0004996	0	2	1	2	1	1	1	2	0	2	0	1	1	2	4	2	2	1	2	1	0	4	0	1	33
OG0004997	0	1	1	9	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	0	2	1	1	33
OG0004998	0	1	1	22	0	2	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0	33
OG0004999	0	1	2	8	1	0	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	0	33
OG0005000	0	1	1	11	1	1	1	1	0	1	1	1	2	0	3	0	1	1	2	1	1	1	1	0	33
OG0005001	0	2	5	12	0	0	0	0	0	0	1	1	0	6	0	0	0	0	0	5	0	1	0	0	33
OG0005002	0	1	5	2	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	2	1	1	33
OG0005003	0	1	1	8	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	2	33
OG0005004	0	1	1	3	3	2	2	0	0	4	0	0	2	0	8	0	2	1	1	1	0	0	2	0	33
OG0005005	0	1	1	6	1	0	0	0	1	3	2	1	2	1	3	1	2	2	1	1	1	2	1	0	33
OG0005006	0	1	1	2	2	1	1	0	1	3	1	1	2	1	5	1	2	1	1	1	2	1	1	1	33
OG0005007	0	1	1	1	2	1	1	1	1	2	2	0	2	0	6	1	2	1	1	1	1	1	2	2	33
OG0005008	0	1	0	0	4	1	1	0	0	4	0	1	3	1	6	1	2	3	1	1	1	1	1	0	33
OG0005009	0	1	1	2	1	1	1	2	1	3	1	1	1	1	4	1	1	1	1	2	3	2	1	0	33
OG0005010	0	2	1	2	1	1	3	2	1	2	1	0	3	0	2	1	2	1	1	1	2	1	3	0	33
OG0005011	0	1	1	4	1	1	1	0	0	2	4	1	2	2	4	0	1	1	2	2	1	1	1	0	33
OG0005012	0	1	1	3	1	1	1	1	0	3	2	1	1	2	5	0	1	1	1	1	2	1	3	0	33
OG0005013	0	1	1	4	1	1	1	0	1	2	1	1	4	1	5	0	2	1	1	2	1	1	1	0	33
OG0005014	0	1	2	6	1	1	1	1	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	33
OG0005015	0	0	3	1	1	1	1	1	1	2	2	1	1	2	4	1	1	1	1	1	1	2	2	2	33
OG0005016	0	0	1	1	1	2	2	0	1	1	0	2	4	1	8	1	1	0	0	1	0	5	1	0	33
OG0005017	0	0	1	3	5	1	2	0	0	4	0	0	3	1	4	1	3	1	0	1	0	1	2	0	33
OG0005018	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
OG0005019	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
OG0005020	0	0	0	0	5	0	0	0	0	9	0	0	5	0	8	0	4	0	0	0	0	0	2	0	33
OG0005021	0	0	0	0	4	1	1	2	1	5	1	0	6	0	5	1	0	0	1	0	2	1	2	0	33
OG0005022	0	0	0	0	6	1	1	0	0	7	0	0	3	0	6	0	5	0	0	0	0	0	4	0	33
OG0005023	0	0	0	0	0	8	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
OG0005024	0	0	0	0	0	2	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
OG0005025	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
OG0005026	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
OG0005027	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
OG0005028	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
OG0005029	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	33
OG0005030	0	0	0	0	0	0	0	0	0	0	0	5	0	17	0	0	0	0	2	0	0	9	0	0	33
OG0005031	0	0	0	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	0	0	0	0	0	0	33
OG0005032	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	33
OG0005033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	33
OG0005034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	33
OG0005035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	33
OG0005036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	33
OG0005037	1	0	1	24	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	32
OG0005038	1	1	1	1	1	0	0	1	1	1	1	1	3	1	8	1	1	1	2	1	1	1	1	1	32
OG0005039	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
OG0005040	1	5	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	32
OG0005041	1	1	1	0	2	1	1	0	0	5	0	1	2	1	5	1	2	3	1	1	0	2	1	0	32
OG0005042	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
OG0005043	30	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
OG0005044	1	1	1	1	2	1	1	2	1	2	1	1	2	1	3	1	3	2	1	1	1	1	1	0	32
OG0005045	1	1	1	1	1	1	1	4	0	2	3	1	1	1	3	1	2	1	2	1	1	1	1	0	32
OG0005046	1	2	3	3	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	2	0	32
OG0005047	1	1	2	1	1	1	1	3	1	2	3	1	1	0	2	1	2	1	1	1	1	1	1	2	32
OG0005048	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2	1	1	2	2	1	2	1	0	32
OG0005049	1	1	1	2	1	1	2	1	0	3	0	1	1	1	8	1	1	1	1	1	0	1	2	0	32
OG0005050	1	1	1	2	1	1	2	0	0	3	2	1	1	1	6	1	1	1	1	1	2	1	1	0	32
OG0005051	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
OG0005052	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	2	0	0	0	32
OG0005053	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	3	2	1	1	32
OG0005054	1	1	1	1	2	1	1	0	0	2	0	1	1	2	4	2	1	1	2	2	2	1	3	0	32
OG0005055	1	1	1	2	1	1	1	1	1	4	0	1	1	1	3	1	2	4	1	1	0	1	1	1	32
OG0005056	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
OG0005057	2	2	1	6	1	1	1	0	1	1	0	1	1	1	4	1	1	1	2	1	1	1	1	0	32
OG0005058	1	2	1	3	2	1	3	0	1	2	0	1	3	1	3	1	1	1	2	1	0	1	1	0	32
OG0005059	1	3	1	3	1	2	1	0	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	32
OG0005060	3	1	0	0	2	2	2	0	0	2	0	1	1	2	1	3	2	1	4	2	0	1	2	0	32
OG0005061	1	2	1	1	1	2	2	1	1	1	1	3	1	2	1	2	1	1	1	1	0	4	1	0	32
OG0005062	1	1	2	3	1	1	1	1	1	1	1	1	3	2	3	1	1	2	1	1	1	1	1	0	32
OG0005063	1	1	1	2	4	1	1	0	0	2	3	1	2	1	3	0	4	1	1	1	0	1	1	0	32
OG0005064	2	0	1	1	2	1	1	1	1	3	0	1	1	1	1	2	2	2	2	1	3	2	1	0	32
OG0005065	1	1	1	8	1	1	1	1	0	1	1	1	2	1	2	1	1	1	2	2	0	1	1	0	32
OG0005066	2	1	1	1	1	1	1	1	0	2	2	1	1	1	2	1	0	5	1	1	2	1	3	0	32
OG0005067	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	3	1	1	1	32
OG0005068	1	2	1	1	2	1	2	1	1	3	2	1	1	1	3	1	1	1	2	2	0	2	0	0	32
OG0005069	1	1	3	2	1	1	1	5	1	1	1	1	2	1	1	2	1	1	1	1	0	1	1	1	32
OG0005070	3	1	1	7	1	1	1	0	0	0	0	1	3	1	3	3	1	1	1	1	0	1	1	0	32
OG0005071	3	1	1	2	3	1	1	0	1	4	0	1	2	1	0	2	3	2	1	0	1	1	1	0	32
OG0005072	1	1	2	3	1	1	1	1	0	1	3	1	2	1	2	1	1	2	1	1	1	2	2	0	32
OG0005073	1	2	1	1	1	1	1	0	1	2	1	1	1	2	6	1	1	1	1	1	2	1	1	1	32
OG0005074	1	1	1	2	1	1	1	0	0	1	1	1	5	1	5	1	1	2	1	1	0	1	3	0	32
OG0005075	1	1	1	4	1	2	1	2	1	1	0	1	1	1	1	1	1	3	2	3	0	2	1	0	32
OG0005076	1	1	1	4	2	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	32
OG0005077	1	1	1	2	1	3	3	1	1	1	1	2	1	2	1	1	1	1	1	1	0	4	1	0	32
OG0005078	1	3	3	16	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	32
OG0005079	1	1	1	9	0	0	1	1	1	2	1	1	1	0	3	1	1	1	1	1	2	1	1	0	32
OG0005080	1	1	1	2	3	1	1	0	0	6	0	1	2	1	2	0	4	0	1	1	0	2	2	0	32
OG0005081	1	1	1	6	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	32
OG0005082	1	1	3	2	1	1	1	0	0	2	3	1	1	2	2	1	1	2	1	1	2	2	1	0	32
OG0005083	1	3	1	2	1	0	0	0	1	2	2	1	1	3	1	2	1	1	1	2	2	1	1	2	32
OG0005084	1	1	1	1	2	1	1	1	2	2	0	1	1	1	1	0	3	3	1	1	3	1	2	1	32
OG0005085	1	0	2	1	1	1	1	0	0	2	3	0	3	1	5	1	3	1	1	1	0	2	1	1	32
OG0005086	1	1	2	4	1	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	32
OG0005087	1	1	1	1	1	1	1	1	0	3	1	1	1	1	3	2	1	2	1	1	3	2	1	1	32
OG0005088	1	1	2	4	1	1	1	0	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	32
OG0005089	2	1	1	6	1	1	1	1	1	0	2	1	2	1	1	1	1	1	1	2	1	1	1	1	32
OG0005090	1	1	1	3	1	1	1	1	1	1	1	1	3	0	2	2	1	1	1	1	3	2	1	1	32
OG0005091	1	1	1	11	1	1	1	1	1	1	3	0	1	0	1	1	1	1	1	1	0	1	0	1	32
OG0005092	1	3	1	4	1	1	1	1	1	2	0	1	1	1	5	1	1	1	1	1	1	1	1	0	32
OG0005093	1	2	1	2	2	1	1	1	1	4	1	1	1	0	4	1	1	1	1	1	0	2	1	1	32
OG0005094	1	1	1	9	1	1	0	1	1	1	1	1	1	2	3	1	0	1	1	1	0	1	2	0	32
OG0005095	1	1	1	5	1	1	1	1	1	1	1	1	3	2	2	1	1	1	0	1	2	1	1	1	32
OG0005096	1	2	1	1	1	2	1	1	1	4	1	1	1	1	1	2	1	1	1	1	3	1	1	1	32
OG0005097	1	1	1	6	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	0	2	1	1	32
OG0005098	1	2	1	8	1	1	1	0	0	2	0	1	2	2	1	1	1	1	1	1	2	1	1	0	32
OG0005099	1	1	1	6	1	1	1	0	1	1	1	1	1	1	4	1	1	1	1	1	0	1	3	1	32
OG0005100	1	1	1	4	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32
OG0005101	1	4	2	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	4	0	9	0	0	32
OG0005102	1	1	1	2	1	0	0	1	0	1	5	1	1	1	2	0	1	4	1	6	0	1	1	0	32
OG0005103	1	1	1	1	2	1	1	0	1	3	0	1	2	2	5	1	2	1	2	1	0	1	2	0	32
OG0005104	1	1	1	6	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	32
OG0005105	1	1	1	1	3	1	1	0	0	4	1	1	2	1	2	1	3	1	1	1	1	2	2	0	32
OG0005106	1	1	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	32
OG0005107	3	3	1	3	1	1	1	1	1	1	1	0	2	1	2	2	1	1	2	1	0	1	1	1	32
OG0005108	2	1	1	2	1	1	1	1	1	2	1	1	1	2	5	1	1	1	1	2	1	1	1	0	32
OG0005109	1	1	1	2	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1	3	32
OG0005110	1	1	1	6	1	1	1	1	0	2	1	1	2	1	3	2	1	1	1	1	1	1	1	0	32
OG0005111	1	2	2	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	32
OG0005112	1	2	2	4	1	1	1	1	0	2	1	1	1	1	1	2	1	1	2	1	3	1	1	0	32
OG0005113	1	2	1	1	1	1	5	0	1	1	4	1	1	1	2	2	1	1	1	1	0	2	1	0	32
OG0005114	2	1	3	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	32
OG0005115	1	1	1	4	2	2	1	0	1	3	0	1	2	1	4	0	2	1	1	1	0	1	2	0	32
OG0005116	1	1	1	12	1	1	1	0	0	2	1	1	1	1	2	1	0	1	1	1	0	1	1	0	32
OG0005117	1	2	1	1	1	1	1	1	0	1	4	0	2	1	1	1	1	1	2	0	3	3	2	1	32
OG0005118	1	1	1	2	1	1	1	1	0	1	0	1	3	1	9	1	1	1	1	1	0	2	1	0	32
OG0005119	2	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	3	1	2	0	32
OG0005120	2	1	2	4	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	2	1	1	0	0	32
OG0005121	1	1	1	1	1	2	1	1	1	3	3	1	1	1	3	1	1	1	1	1	1	1	2	1	32
OG0005122	1	1	2	8	1	1	2	0	0	1	0	1	2	1	4	1	1	1	1	1	0	1	1	0	32
OG0005123	1	1	2	3	2	1	1	0	0	1	0	1	3	1	5	1	2	1	1	1	0	2	2	0	32
OG0005124	1	1	1	2	1	1	2	1	1	1	1	1	2	1	4	2	1	1	1	1	2	1	1	1	32
OG0005125	1	1	1	3	1	1	1	1	0	6	1	1	1	1	4	1	1	1	0	1	1	1	2	0	32
OG0005126	1	1	2	3	1	1	2	1	0	1	1	1	2	2	5	0	1	2	1	1	0	2	1	0	32
OG0005127	1	1	1	2	1	2	1	1	1	2	1	0	2	1	7	1	1	1	2	1	0	1	1	0	32
OG0005128	2	1	4	0	2	1	1	0	1	3	0	1	1	2	1	1	2	2	2	1	0	3	1	0	32
OG0005129	1	1	1	3	3	1	1	0	0	2	1	1	1	2	2	1	2	2	2	1	0	1	3	0	32
OG0005130	1	1	1	2	1	1	1	1	1	1	1	1	2	1	4	2	1	1	1	1	3	1	1	1	32
OG0005131	1	1	1	1	1	2	2	1	0	2	2	1	2	1	3	1	1	1	1	1	3	1	2	0	32
OG0005132	1	1	1	2	2	1	1	0	1	2	2	1	2	1	1	2	2	1	2	1	2	1	2	0	32
