Orthogroup	SACKO_ok	HUMAN
OG0000774	SACKO_22074	HUMAN01304, HUMAN25353
OG0000774	SACKO_01221, SACKO_01162, SACKO_26595, SACKO_26612	HUMAN29842
OG0000775	SACKO_18980, SACKO_34030	HUMAN25468
OG0000777	SACKO_28617, SACKO_28786	HUMAN13333
OG0000778	SACKO_00880	HUMAN00118, HUMAN21684, HUMAN00117
OG0000779	SACKO_09223	HUMAN29418
OG0000779	SACKO_27144	HUMAN19017, HUMAN25627, HUMAN25628, HUMAN25626, HUMAN27878
OG0000780	SACKO_23785	HUMAN08674
OG0000780	SACKO_07184	HUMAN12283, HUMAN12282
OG0000781	SACKO_06298, SACKO_16031, SACKO_16069, SACKO_16078, SACKO_02767, SACKO_05315	HUMAN25364
OG0000782	SACKO_02448	HUMAN13919, HUMAN01526, HUMAN09694
OG0000784	SACKO_27906	HUMAN18358, HUMAN24114, HUMAN21806, HUMAN07657, HUMAN19259
OG0000786	SACKO_30010	HUMAN02357, HUMAN01417, HUMAN19903, HUMAN12082
OG0000787	SACKO_05969, SACKO_19113	HUMAN24287, HUMAN27681, HUMAN24285, HUMAN03250, HUMAN22686
OG0000788	SACKO_23309	HUMAN04411, HUMAN04410, HUMAN27018
OG0000788	SACKO_16503	HUMAN28674, HUMAN01749, HUMAN14357
OG0000790	SACKO_25520, SACKO_25478, SACKO_25496, SACKO_25524, SACKO_25500, SACKO_25464, SACKO_25512, SACKO_26043, SACKO_26270	HUMAN02458, HUMAN14409, HUMAN14408, HUMAN14410
OG0000791	SACKO_06891	HUMAN06331, HUMAN27291, HUMAN27292, HUMAN06332, HUMAN18232
OG0000792	SACKO_30915	HUMAN26127
OG0000792	SACKO_20208	HUMAN07120, HUMAN07119
OG0000793	SACKO_32255	HUMAN01813, HUMAN23530, HUMAN23529, HUMAN09808, HUMAN09807, HUMAN09806, HUMAN14239, HUMAN09819, HUMAN09820
OG0000794	SACKO_17237	HUMAN05033, HUMAN05029
OG0000795	SACKO_13006, SACKO_12994	HUMAN30438, HUMAN30437, HUMAN30436
OG0000797	SACKO_34169	HUMAN23752, HUMAN23754, HUMAN23003, HUMAN23004
OG0000798	SACKO_10595, SACKO_10603	HUMAN12996, HUMAN10260
OG0000799	SACKO_33594	HUMAN03572, HUMAN03573, HUMAN24207, HUMAN24208, HUMAN24205, HUMAN22273, HUMAN22272, HUMAN22274, HUMAN17345, HUMAN17346, HUMAN24206
OG0000801	SACKO_32154	HUMAN09761, HUMAN13969
OG0000803	SACKO_08403	HUMAN04198, HUMAN06177
OG0000805	SACKO_18326, SACKO_18321, SACKO_23365, SACKO_18329, SACKO_33521, SACKO_09867, SACKO_09887, SACKO_09246	HUMAN29084, HUMAN29083, HUMAN24786, HUMAN24785, HUMAN02138, HUMAN21807
OG0000809	SACKO_11706	HUMAN01051, HUMAN15029, HUMAN15032, HUMAN15033, HUMAN15030, HUMAN23557
OG0000810	SACKO_25393	HUMAN00991, HUMAN00992
OG0000810	SACKO_08781	HUMAN21423, HUMAN20624, HUMAN20625
OG0000811	SACKO_22929, SACKO_27833, SACKO_27832, SACKO_27828	HUMAN20401
OG0000813	SACKO_06455	HUMAN03259, HUMAN22179
OG0000814	SACKO_00194	HUMAN09482
OG0000814	SACKO_27445	HUMAN26312
OG0000815	SACKO_17789	HUMAN07837
OG0000815	SACKO_18609	HUMAN17849, HUMAN02971
OG0000816	SACKO_17944	HUMAN04902, HUMAN17010, HUMAN15773
OG0000816	SACKO_17471	HUMAN22732, HUMAN03583
OG0000817	SACKO_10398	HUMAN13385, HUMAN06596
OG0000817	SACKO_05841	HUMAN03169
OG0000817	SACKO_27281	HUMAN27263
OG0000818	SACKO_13438	HUMAN25966, HUMAN13463, HUMAN15929, HUMAN15930, HUMAN15928
OG0000819	SACKO_16820	HUMAN04360
OG0000819	SACKO_06925	HUMAN12285, HUMAN12284
OG0000820	SACKO_08030	HUMAN17877, HUMAN06271, HUMAN06272
OG0000822	SACKO_23379	HUMAN06077, HUMAN06076
OG0000822	SACKO_32177	HUMAN06089, HUMAN06088
OG0000824	SACKO_23963, SACKO_19936	HUMAN12192, HUMAN12199
OG0000825	SACKO_07264	HUMAN17393, HUMAN24372
OG0000825	SACKO_03586	HUMAN06887
OG0000826	SACKO_19966	HUMAN18961
OG0000827	SACKO_01112	HUMAN28623
OG0000828	SACKO_19680	HUMAN09906, HUMAN09908, HUMAN09907, HUMAN23682, HUMAN23683
OG0000828	SACKO_02201	HUMAN07354
OG0000829	SACKO_03719	HUMAN09769, HUMAN09770, HUMAN23704, HUMAN03517, HUMAN27574, HUMAN17189
OG0000831	SACKO_33535, SACKO_14918	HUMAN00865, HUMAN00861
OG0000831	SACKO_32948, SACKO_09805	HUMAN21218, HUMAN17251
OG0000832	SACKO_08573, SACKO_03301, SACKO_31175, SACKO_05219, SACKO_06774, SACKO_06830, SACKO_17964, SACKO_14151, SACKO_03597, SACKO_11020, SACKO_03580, SACKO_16836, SACKO_19385, SACKO_33092, SACKO_33094, SACKO_33078, SACKO_33080, SACKO_31878	HUMAN08917, HUMAN08744, HUMAN08745, HUMAN01034
OG0000833	SACKO_08623	HUMAN14526, HUMAN14694, HUMAN28569, HUMAN00981
OG0000834	SACKO_10495	HUMAN12572
OG0000835	SACKO_29332	HUMAN25456, HUMAN19696
OG0000836	SACKO_24783, SACKO_24782, SACKO_24773	HUMAN09550
OG0000837	SACKO_15029	HUMAN25283, HUMAN19289
OG0000838	SACKO_03577	HUMAN01404, HUMAN07009
OG0000841	SACKO_13443	HUMAN11209, HUMAN11208, HUMAN28390, HUMAN28389, HUMAN25529
OG0000842	SACKO_18541, SACKO_32072	HUMAN11438, HUMAN28733, HUMAN28739, HUMAN28726, HUMAN17591, HUMAN12703, HUMAN27200
OG0000844	SACKO_32818, SACKO_32829	HUMAN00341, HUMAN00340, HUMAN00339, HUMAN21889, HUMAN21890, HUMAN27161, HUMAN27162
OG0000845	SACKO_22544	HUMAN30116
OG0000845	SACKO_13159	HUMAN05320
OG0000847	SACKO_25423	HUMAN12189
OG0000847	SACKO_21230	HUMAN19801, HUMAN10864
OG0000848	SACKO_30123	HUMAN07569, HUMAN22921, HUMAN23842
OG0000848	SACKO_13045	HUMAN09682, HUMAN13934
OG0000849	SACKO_13107	HUMAN01370
OG0000850	SACKO_07519	HUMAN00998
OG0000850	SACKO_27751	HUMAN03430
OG0000851	SACKO_14437	HUMAN17389, HUMAN22898
OG0000852	SACKO_00856, SACKO_33033	HUMAN01598
OG0000852	SACKO_16562	HUMAN18978, HUMAN18977, HUMAN13869
OG0000855	SACKO_27779, SACKO_20065, SACKO_20003, SACKO_31125	HUMAN12462
OG0000856	SACKO_15097	HUMAN05021, HUMAN05020
OG0000857	SACKO_29337	HUMAN24948, HUMAN05809, HUMAN04190
OG0000859	SACKO_08048	HUMAN01835, HUMAN09993, HUMAN23491, HUMAN14489
OG0000860	SACKO_16104	HUMAN14477, HUMAN29300, HUMAN01277
OG0000861	SACKO_32762, SACKO_32764	HUMAN28119, HUMAN28117
OG0000863	SACKO_28573, SACKO_03735, SACKO_20440, SACKO_20459	HUMAN25393
OG0000866	SACKO_23181	HUMAN26002
OG0000868	SACKO_01236	HUMAN29668, HUMAN08901
OG0000869	SACKO_06026	HUMAN00016
OG0000870	SACKO_17726	HUMAN13265
OG0000871	SACKO_14055, SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717	HUMAN30324
OG0000871	SACKO_18718	HUMAN03633
OG0000872	SACKO_32165	HUMAN05052, HUMAN05051
OG0000873	SACKO_12092	HUMAN28660, HUMAN28659, HUMAN14987, HUMAN09518
OG0000874	SACKO_19510	HUMAN22955, HUMAN04088
OG0000874	SACKO_09706	HUMAN20636
OG0000875	SACKO_11708	HUMAN28345
OG0000875	SACKO_01411	HUMAN18108
OG0000876	SACKO_25954, SACKO_25953	HUMAN02798
OG0000877	SACKO_32129	HUMAN20047
OG0000878	SACKO_24900	HUMAN04661, HUMAN04660
OG0000878	SACKO_24903	HUMAN26944
OG0000878	SACKO_02892	HUMAN26167
OG0000879	SACKO_26528	HUMAN11932, HUMAN22026, HUMAN22025, HUMAN11931, HUMAN11933
OG0000879	SACKO_28298	HUMAN06283, HUMAN21911
OG0000880	SACKO_07949	HUMAN21143, HUMAN21144, HUMAN25036, HUMAN26847
OG0000881	SACKO_29973	HUMAN24746
OG0000881	SACKO_18831	HUMAN12291
OG0000882	SACKO_25246	HUMAN24494, HUMAN24493, HUMAN19192, HUMAN25186, HUMAN00713
OG0000883	SACKO_31678, SACKO_01503, SACKO_22909, SACKO_01513, SACKO_01837, SACKO_29652, SACKO_08467, SACKO_09232, SACKO_08442	HUMAN09654, HUMAN15097
OG0000887	SACKO_29102	HUMAN19125
OG0000887	SACKO_28481	HUMAN02796
OG0000888	SACKO_12082	HUMAN01523, HUMAN14144
OG0000888	SACKO_28163	HUMAN17235
OG0000889	SACKO_03115	HUMAN16803
OG0000889	SACKO_15045	HUMAN19800
OG0000890	SACKO_31309	HUMAN16690, HUMAN19479, HUMAN19478
OG0000893	SACKO_28812	HUMAN20939, HUMAN20942, HUMAN26905, HUMAN26904, HUMAN20941
OG0000894	SACKO_26922	HUMAN22934
OG0000894	SACKO_02223	HUMAN20156, HUMAN25909
OG0000895	SACKO_32155	HUMAN14000, HUMAN13999
OG0000896	SACKO_27525	HUMAN05088, HUMAN05089
OG0000896	SACKO_25582, SACKO_18087	HUMAN02560, HUMAN04868
OG0000897	SACKO_27937	HUMAN20369
OG0000897	SACKO_11689	HUMAN01428
OG0000898	SACKO_16757, SACKO_27052	HUMAN01291, HUMAN01290, HUMAN01289
OG0000899	SACKO_30501	HUMAN05148, HUMAN05147, HUMAN22308, HUMAN23989
OG0000904	SACKO_17479	HUMAN03047, HUMAN24362, HUMAN30132, HUMAN03200
OG0000905	SACKO_20259	HUMAN04252, HUMAN04253
OG0000906	SACKO_27403	HUMAN24852, HUMAN29427
OG0000907	SACKO_17714	HUMAN01311
OG0000908	SACKO_31904	HUMAN03690, HUMAN27510
OG0000908	SACKO_20582	HUMAN03117
OG0000909	SACKO_13346	HUMAN25146, HUMAN25145, HUMAN19496, HUMAN00496
OG0000911	SACKO_07709	HUMAN12682, HUMAN12683
OG0000912	SACKO_25608	HUMAN17095, HUMAN17096, HUMAN03635, HUMAN03636, HUMAN24298, HUMAN22119
OG0000912	SACKO_29559	HUMAN11740
OG0000913	SACKO_00547, SACKO_15554, SACKO_15585	HUMAN24104, HUMAN24103, HUMAN24106, HUMAN05337
OG0000913	SACKO_15570	HUMAN24105, HUMAN24107
OG0000914	SACKO_02857	HUMAN30514, HUMAN26792, HUMAN26791
OG0000914	SACKO_23742	HUMAN30513, HUMAN26793
OG0000916	SACKO_09053	HUMAN01193, HUMAN01192, HUMAN01191
OG0000921	SACKO_04977	HUMAN17556, HUMAN17558, HUMAN17557, HUMAN17559
OG0000921	SACKO_13397	HUMAN02198
OG0000923	SACKO_33231, SACKO_02494	HUMAN17831
OG0000923	SACKO_17117	HUMAN06654, HUMAN17698
OG0000925	SACKO_08031	HUMAN23362, HUMAN23363, HUMAN23364
OG0000925	SACKO_26395	HUMAN30631, HUMAN29752
OG0000926	SACKO_17537	HUMAN25003
OG0000926	SACKO_32113	HUMAN23202
OG0000928	SACKO_11640	HUMAN14950, HUMAN14947, HUMAN14948, HUMAN09734
OG0000929	SACKO_08944	HUMAN07498, HUMAN07497, HUMAN25465, HUMAN00572
OG0000931	SACKO_25231	HUMAN18621
OG0000932	SACKO_04372	HUMAN07155, HUMAN26747
OG0000932	SACKO_04386	HUMAN26746
OG0000934	SACKO_29528	HUMAN07465, HUMAN25721, HUMAN25723
OG0000934	SACKO_28076	HUMAN24974, HUMAN06158
OG0000935	SACKO_27279	HUMAN06391, HUMAN06392, HUMAN06390, HUMAN17822
OG0000936	SACKO_15755, SACKO_15636	HUMAN20877, HUMAN20876
OG0000938	SACKO_01757, SACKO_01762, SACKO_15301, SACKO_09969, SACKO_15311	HUMAN22973
OG0000940	SACKO_12928, SACKO_01579	HUMAN29044, HUMAN29045
OG0000943	SACKO_03278	HUMAN04649, HUMAN07383
OG0000944	SACKO_14532	HUMAN07470, HUMAN27468, HUMAN30061
OG0000945	SACKO_29022	HUMAN07967, HUMAN07969, HUMAN07968, HUMAN07970, HUMAN11233, HUMAN23148
OG0000946	SACKO_05354	HUMAN02309
OG0000946	SACKO_03434	HUMAN03947, HUMAN07023
OG0000947	SACKO_03864	HUMAN17713, HUMAN20687
OG0000947	SACKO_27732	HUMAN20621
OG0000949	SACKO_06979, SACKO_06945, SACKO_03055	HUMAN29456, HUMAN24815, HUMAN30599, HUMAN19495, HUMAN00495, HUMAN25148, HUMAN25147
OG0000950	SACKO_20117	HUMAN13056, HUMAN13055, HUMAN07390
OG0000951	SACKO_12290	HUMAN01583, HUMAN09204
OG0000952	SACKO_31709	HUMAN23779, HUMAN22570
OG0000952	SACKO_31700	HUMAN24186, HUMAN22573, HUMAN22572
OG0000953	SACKO_16853, SACKO_33210	HUMAN23240, HUMAN28290, HUMAN28289, HUMAN00190
OG0000954	SACKO_09923	HUMAN18210, HUMAN18209
OG0000954	SACKO_25005	HUMAN10206, HUMAN10205, HUMAN10272
OG0000955	SACKO_27594	HUMAN28653
OG0000955	SACKO_11876	HUMAN09438
OG0000955	SACKO_14411	HUMAN22849
OG0000957	SACKO_21298	HUMAN14343, HUMAN23229
OG0000958	SACKO_01365	HUMAN28882, HUMAN05775, HUMAN05774
OG0000960	SACKO_17419	HUMAN11354, HUMAN28219, HUMAN28220
OG0000963	SACKO_03897	HUMAN23351, HUMAN01011
OG0000965	SACKO_31862, SACKO_21944	HUMAN22507
OG0000965	SACKO_29607	HUMAN08123
OG0000966	SACKO_19882	HUMAN12399, HUMAN12400, HUMAN07294, HUMAN07293
OG0000967	SACKO_33567	HUMAN03396, HUMAN03397
OG0000968	SACKO_19126	HUMAN06994, HUMAN04278
OG0000968	SACKO_20110	HUMAN12426, HUMAN19951
OG0000969	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920, SACKO_00619	HUMAN26507
OG0000970	SACKO_05435	HUMAN19711, HUMAN30698
OG0000972	SACKO_24516	HUMAN19914, HUMAN05358, HUMAN07389
OG0000972	SACKO_27667	HUMAN27539
OG0000973	SACKO_06563	HUMAN24825
OG0000974	SACKO_16128	HUMAN24126
OG0000978	SACKO_05312, SACKO_33844	HUMAN23161, HUMAN19104, HUMAN11274, HUMAN09230
OG0000979	SACKO_28018, SACKO_28004, SACKO_28050, SACKO_20989, SACKO_19422, SACKO_21007	HUMAN03626, HUMAN03625
OG0000981	SACKO_11821, SACKO_29220, SACKO_11825	HUMAN23534, HUMAN23535
OG0000982	SACKO_10519	HUMAN14333, HUMAN01637, HUMAN28757
OG0000984	SACKO_22470, SACKO_22468	HUMAN23607
OG0000984	SACKO_28472	HUMAN02268, HUMAN02267
OG0000985	SACKO_21389	HUMAN17532, HUMAN03584, HUMAN03585, HUMAN27498, HUMAN27502, HUMAN23895
OG0000987	SACKO_11731	HUMAN02812, HUMAN02813, HUMAN06286, HUMAN19599
OG0000988	SACKO_00750, SACKO_27571	HUMAN29197, HUMAN29196, HUMAN29296, HUMAN29297, HUMAN02183
OG0000992	SACKO_27180	HUMAN25363
OG0000992	SACKO_01033	HUMAN13425, HUMAN05365
OG0000992	SACKO_27184	HUMAN00480, HUMAN25362, HUMAN00479, HUMAN00478
OG0000993	SACKO_08088	HUMAN18155
OG0000994	SACKO_04389	HUMAN25360
OG0000994	SACKO_17316, SACKO_07113, SACKO_15046	HUMAN17151, HUMAN17152
OG0000995	SACKO_28772	HUMAN20125
OG0000995	SACKO_28732	HUMAN12107, HUMAN12112, HUMAN20124, HUMAN20123, HUMAN12108, HUMAN12110, HUMAN12111, HUMAN12109
OG0000996	SACKO_00027	HUMAN29968, HUMAN29969, HUMAN07481, HUMAN07480, HUMAN17651, HUMAN17650, HUMAN17652
OG0000997	SACKO_06219	HUMAN03989
OG0000999	SACKO_27886	HUMAN16037, HUMAN05058, HUMAN20396
OG0001000	SACKO_14786	HUMAN29732, HUMAN30113, HUMAN25791
OG0001001	SACKO_32000	HUMAN11958
OG0001002	SACKO_17603	HUMAN21505, HUMAN16097, HUMAN04437
OG0001002	SACKO_26493, SACKO_10217, SACKO_22423	HUMAN21506
OG0001003	SACKO_29333	HUMAN07373, HUMAN07372, HUMAN12090
OG0001005	SACKO_07944	HUMAN21015
OG0001006	SACKO_28465	HUMAN10719
OG0001006	SACKO_25694	HUMAN23379, HUMAN14223, HUMAN00900
OG0001007	SACKO_22765, SACKO_31051, SACKO_22758	HUMAN02245, HUMAN29304, HUMAN29303
OG0001008	SACKO_12442	HUMAN06853, HUMAN06852, HUMAN04267
OG0001009	SACKO_17660	HUMAN25680, HUMAN00474
OG0001011	SACKO_15155, SACKO_15158, SACKO_12847, SACKO_12902	HUMAN05319, HUMAN28502, HUMAN07763
OG0001012	SACKO_00643	HUMAN02079, HUMAN21337, HUMAN30212, HUMAN05680, HUMAN05681, HUMAN05682, HUMAN02078, HUMAN05646, HUMAN19361, HUMAN30685
OG0001013	SACKO_22099, SACKO_33330, SACKO_22104	HUMAN06060, HUMAN06061, HUMAN10491, HUMAN15925, HUMAN13289
OG0001015	SACKO_22655	HUMAN20175
OG0001016	SACKO_04981	HUMAN03017
OG0001017	SACKO_02096	HUMAN06335
OG0001017	SACKO_06481	HUMAN27297
OG0001018	SACKO_04566, SACKO_31412	HUMAN19498
OG0001021	SACKO_09105	HUMAN08794, HUMAN08793, HUMAN08791
OG0001022	SACKO_05140	HUMAN26689, HUMAN07618, HUMAN30205, HUMAN30207, HUMAN30206
OG0001023	SACKO_01529	HUMAN05807, HUMAN04131, HUMAN24949, HUMAN15956, HUMAN05808
OG0001024	SACKO_33645, SACKO_33650	HUMAN26241, HUMAN26240, HUMAN22736, HUMAN22737, HUMAN23893, HUMAN03150, HUMAN26239
OG0001026	SACKO_18104	HUMAN10167, HUMAN10166, HUMAN12354
OG0001027	SACKO_17175, SACKO_22570, SACKO_25824	HUMAN06083
OG0001028	SACKO_16985	HUMAN14304, HUMAN09715, HUMAN09716, HUMAN28814, HUMAN28812
OG0001029	SACKO_14796	HUMAN29975, HUMAN05450, HUMAN25715, HUMAN25716, HUMAN00741
OG0001030	SACKO_29916	HUMAN14248, HUMAN14247, HUMAN09965
OG0001030	SACKO_04680	HUMAN09016, HUMAN18699
OG0001031	SACKO_14751, SACKO_16200	HUMAN03538
OG0001032	SACKO_17505	HUMAN01331, HUMAN14460, HUMAN14458, HUMAN14461, HUMAN14454, HUMAN29217, HUMAN14453, HUMAN29218, HUMAN29214, HUMAN29215, HUMAN29216
OG0001033	SACKO_17499	HUMAN22499, HUMAN17164
OG0001034	SACKO_22921	HUMAN12490, HUMAN02962
OG0001036	SACKO_31534	HUMAN19198, HUMAN24555, HUMAN24554
OG0001037	SACKO_25311	HUMAN29275, HUMAN29274, HUMAN01227
OG0001038	SACKO_14108	HUMAN22265, HUMAN22267, HUMAN24196, HUMAN03488
OG0001039	SACKO_07566	HUMAN19739, HUMAN19738, HUMAN19737
OG0001039	SACKO_29826	HUMAN07040, HUMAN07042, HUMAN21441
OG0001042	SACKO_12664	HUMAN29925, HUMAN20525, HUMAN05764
OG0001044	SACKO_31463	HUMAN09934
OG0001044	SACKO_00729, SACKO_00722, SACKO_00706, SACKO_01307, SACKO_07099, SACKO_07110, SACKO_01299, SACKO_11091, SACKO_11109	HUMAN13978, HUMAN13979, HUMAN23652, HUMAN23653, HUMAN23654, HUMAN09935
OG0001046	SACKO_19301	HUMAN10290, HUMAN10289, HUMAN10288, HUMAN20197, HUMAN20196, HUMAN20198, HUMAN20195, HUMAN15923, HUMAN15922, HUMAN13448
OG0001047	SACKO_22110, SACKO_22089, SACKO_19312	HUMAN05210, HUMAN05236, HUMAN30004
OG0001048	SACKO_21452	HUMAN17075, HUMAN17078, HUMAN17076, HUMAN03099, HUMAN03100, HUMAN22630
OG0001049	SACKO_28210	HUMAN21821
OG0001049	SACKO_03823	HUMAN21566, HUMAN00206
OG0001050	SACKO_13547	HUMAN25173, HUMAN10022, HUMAN01869
OG0001052	SACKO_17741	HUMAN03137, HUMAN03136
OG0001052	SACKO_29699	HUMAN22593
OG0001053	SACKO_17162	HUMAN12525, HUMAN26150, HUMAN06551, HUMAN17942
OG0001053	SACKO_10734	HUMAN23827, HUMAN22798, HUMAN03229
OG0001054	SACKO_03187	HUMAN10727, HUMAN20086, HUMAN13203, HUMAN16261
OG0001057	SACKO_34054	HUMAN21639, HUMAN05349, HUMAN29980, HUMAN21638, HUMAN21640, HUMAN02106, HUMAN30588
OG0001058	SACKO_30744	HUMAN01956, HUMAN05750
OG0001059	SACKO_34066	HUMAN13851, HUMAN13852, HUMAN16703
OG0001060	SACKO_10412	HUMAN20265
OG0001062	SACKO_29376	HUMAN14494, HUMAN01209, HUMAN01211
OG0001063	SACKO_31591	HUMAN16934, HUMAN16936, HUMAN16935
OG0001065	SACKO_06065	HUMAN09272, HUMAN02537
OG0001068	SACKO_05518	HUMAN05952
OG0001072	SACKO_03267	HUMAN07095
OG0001072	SACKO_03307	HUMAN27023, HUMAN27024
OG0001073	SACKO_21449, SACKO_04327	HUMAN23983, HUMAN30107, HUMAN07711
OG0001075	SACKO_11315, SACKO_14262	HUMAN24569, HUMAN16597, HUMAN16596
OG0001076	SACKO_06837	HUMAN07536, HUMAN22387
OG0001077	SACKO_10234	HUMAN02958
OG0001077	SACKO_02030	HUMAN26035
OG0001078	SACKO_03626	HUMAN20283, HUMAN24929, HUMAN04434
OG0001079	SACKO_30352	HUMAN01422, HUMAN26876, HUMAN29846, HUMAN29847
OG0001080	SACKO_28482	HUMAN26171, HUMAN06728, HUMAN06729, HUMAN06727
OG0001080	SACKO_17655	HUMAN28042, HUMAN28041, HUMAN15214
OG0001081	SACKO_20233, SACKO_20239	HUMAN15960
OG0001082	SACKO_05811, SACKO_32916	HUMAN18213, HUMAN06409, HUMAN06410
OG0001083	SACKO_03733	HUMAN03184, HUMAN03185, HUMAN23866, HUMAN23865, HUMAN27528, HUMAN27527, HUMAN17258, HUMAN17257
OG0001084	SACKO_24296	HUMAN26028
OG0001084	SACKO_24311	HUMAN23144
OG0001085	SACKO_23475	HUMAN21139, HUMAN29849, HUMAN26851, HUMAN26850, HUMAN25039
OG0001086	SACKO_01139	HUMAN15433, HUMAN08606, HUMAN08605, HUMAN04881
OG0001089	SACKO_12550	HUMAN15690
OG0001090	SACKO_29439, SACKO_29447	HUMAN06347
OG0001091	SACKO_17088	HUMAN17874, HUMAN17873, HUMAN12948, HUMAN26589, HUMAN26587, HUMAN26588, HUMAN17872, HUMAN12947, HUMAN12946, HUMAN12945
OG0001093	SACKO_20225	HUMAN26567, HUMAN12954
OG0001095	SACKO_26687	HUMAN06662, HUMAN17682, HUMAN20656, HUMAN20657
OG0001101	SACKO_12678	HUMAN05769
OG0001102	SACKO_03700	HUMAN18703
OG0001103	SACKO_18268	HUMAN25684, HUMAN27937, HUMAN27936
OG0001104	SACKO_17440, SACKO_10508	HUMAN09442
OG0001104	SACKO_03224	HUMAN28171, HUMAN00516, HUMAN16748
OG0001105	SACKO_04214	HUMAN21767, HUMAN21766, HUMAN21768
OG0001105	SACKO_09999, SACKO_18067	HUMAN18846
OG0001106	SACKO_09682	HUMAN10112
OG0001107	SACKO_06919	HUMAN21851, HUMAN30406, HUMAN07877, HUMAN07869
OG0001108	SACKO_04290	HUMAN06470
OG0001108	SACKO_31250	HUMAN26420
OG0001109	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237	HUMAN13297, HUMAN13295, HUMAN13298, HUMAN22148
OG0001110	SACKO_08229	HUMAN01328, HUMAN29331, HUMAN29332
OG0001111	SACKO_20490	HUMAN08205, HUMAN08204
OG0001111	SACKO_03526	HUMAN23671, HUMAN19715
OG0001112	SACKO_18503	HUMAN18525, HUMAN18524, HUMAN07786, HUMAN07782
OG0001113	SACKO_21432	HUMAN20232
OG0001113	SACKO_05156	HUMAN13568, HUMAN13567, HUMAN13565, HUMAN13566
OG0001115	SACKO_33624, SACKO_33583, SACKO_18619	HUMAN24945, HUMAN20513, HUMAN20338
OG0001116	SACKO_23852	HUMAN12509
OG0001116	SACKO_20251	HUMAN02936, HUMAN12508
OG0001117	SACKO_06898	HUMAN14034, HUMAN18813, HUMAN08156, HUMAN08157
OG0001119	SACKO_20836	HUMAN25212
OG0001119	SACKO_20847	HUMAN28360
OG0001120	SACKO_19029	HUMAN23781, HUMAN17480, HUMAN30271, HUMAN22568
OG0001121	SACKO_32575	HUMAN25819, HUMAN25818, HUMAN25820, HUMAN25821, HUMAN19588
OG0001123	SACKO_00205	HUMAN21519
OG0001123	SACKO_33269	HUMAN23592
OG0001124	SACKO_10008	HUMAN13636
OG0001124	SACKO_04873	HUMAN29856, HUMAN29855, HUMAN29854, HUMAN29853
OG0001126	SACKO_28905	HUMAN11886
OG0001126	SACKO_15936	HUMAN21463, HUMAN11885
OG0001127	SACKO_04963	HUMAN18103, HUMAN03016
OG0001128	SACKO_18055	HUMAN02562, HUMAN02561
OG0001129	SACKO_22362	HUMAN11361, HUMAN28007
OG0001129	SACKO_19446	HUMAN24592
OG0001130	SACKO_17247, SACKO_21924, SACKO_08719, SACKO_08682	HUMAN23634
OG0001131	SACKO_02814	HUMAN17000, HUMAN08891, HUMAN08890, HUMAN08889
OG0001132	SACKO_22464	HUMAN28769
OG0001133	SACKO_03939	HUMAN24838
OG0001133	SACKO_03870	HUMAN23355
OG0001134	SACKO_00371	HUMAN22209, HUMAN22213, HUMAN22214, HUMAN22217, HUMAN27443, HUMAN27400, HUMAN27370, HUMAN27444, HUMAN27369, HUMAN27401, HUMAN22215, HUMAN22216, HUMAN22200, HUMAN22207, HUMAN22208, HUMAN22205, HUMAN22199, HUMAN22204, HUMAN22202, HUMAN22198, HUMAN22201, HUMAN22203, HUMAN22206, HUMAN22212, HUMAN22210, HUMAN22211, HUMAN13466, HUMAN13465, HUMAN25963
OG0001135	SACKO_12991	HUMAN12999, HUMAN12998
OG0001136	SACKO_08700, SACKO_08683	HUMAN14242, HUMAN23717, HUMAN09626, HUMAN09622
OG0001137	SACKO_31589	HUMAN15475, HUMAN15476, HUMAN16861, HUMAN15474
OG0001138	SACKO_06420	HUMAN06608, HUMAN27335, HUMAN21562
OG0001139	SACKO_11336	HUMAN29573
OG0001139	SACKO_08887	HUMAN20297, HUMAN20298, HUMAN03896
OG0001141	SACKO_15539	HUMAN28829
OG0001142	SACKO_08495	HUMAN04836, HUMAN04835
OG0001143	SACKO_27075	HUMAN26902, HUMAN09500, HUMAN09501, HUMAN28929, HUMAN01633
OG0001144	SACKO_23855	HUMAN06501, HUMAN06503, HUMAN17895, HUMAN06504, HUMAN26116
OG0001146	SACKO_04608, SACKO_10399	HUMAN21944, HUMAN21943, HUMAN21945, HUMAN00122, HUMAN11953, HUMAN11952
OG0001148	SACKO_05323, SACKO_05299	HUMAN20750
OG0001149	SACKO_23060	HUMAN24814, HUMAN01215
OG0001155	SACKO_29197	HUMAN28847, HUMAN28848, HUMAN28849
OG0001155	SACKO_06972	HUMAN11693
OG0001156	SACKO_12887	HUMAN06276, HUMAN06274, HUMAN12764, HUMAN26033, HUMAN18478, HUMAN18476
OG0001158	SACKO_22305, SACKO_17286	HUMAN19221, HUMAN13723, HUMAN13724
OG0001159	SACKO_14618	HUMAN16647, HUMAN28079, HUMAN28078
OG0001160	SACKO_03583	HUMAN07003, HUMAN07004, HUMAN01405
OG0001161	SACKO_21600, SACKO_15264	HUMAN09583, HUMAN28673
