Orthogroup	SACKO_ok	MOUSE
OG0001095	SACKO_26687	MOUSE23369, MOUSE23364, MOUSE02408, MOUSE02419, MOUSE02417, MOUSE02410, MOUSE02413, MOUSE02415, MOUSE02412, MOUSE02418, MOUSE23367, MOUSE23365, MOUSE23371, MOUSE23370, MOUSE23366, MOUSE53105, MOUSE53107, MOUSE53109, MOUSE53106, MOUSE53110
OG0001101	SACKO_12678	MOUSE41244, MOUSE41246, MOUSE41245, MOUSE41243
OG0001102	SACKO_03700	MOUSE28026, MOUSE28027
OG0001103	SACKO_18268	MOUSE00149, MOUSE29284, MOUSE29285
OG0001104	SACKO_17440, SACKO_10508	MOUSE27676, MOUSE27677
OG0001104	SACKO_03224	MOUSE13548, MOUSE34311, MOUSE34309, MOUSE34310, MOUSE35692, MOUSE35691, MOUSE35688, MOUSE35687, MOUSE35689, MOUSE35690
OG0001105	SACKO_04214	MOUSE30015, MOUSE30017, MOUSE30016
OG0001105	SACKO_09999, SACKO_18067	MOUSE28297
OG0001106	SACKO_09682	MOUSE44590, MOUSE44591
OG0001107	SACKO_06919	MOUSE54131, MOUSE54133, MOUSE54132, MOUSE54134, MOUSE47567, MOUSE47571, MOUSE47570, MOUSE47568, MOUSE47573, MOUSE47572, MOUSE47564, MOUSE47565, MOUSE47569, MOUSE47562, MOUSE47563, MOUSE47566
OG0001108	SACKO_04290	MOUSE14807
OG0001108	SACKO_31250	MOUSE38129, MOUSE38128
OG0001109	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237	MOUSE06082, MOUSE06085, MOUSE06084, MOUSE36088, MOUSE36087
OG0001110	SACKO_08229	MOUSE31269, MOUSE31270, MOUSE31274, MOUSE31267, MOUSE31276, MOUSE31268, MOUSE31272, MOUSE31273, MOUSE31271, MOUSE31275, MOUSE25541, MOUSE25546, MOUSE25545, MOUSE25543, MOUSE25544, MOUSE25542
OG0001111	SACKO_20490	MOUSE12418, MOUSE12417, MOUSE12423, MOUSE12422, MOUSE12421, MOUSE12419, MOUSE12420
OG0001111	SACKO_03526	MOUSE15293, MOUSE15294
OG0001112	SACKO_18503	MOUSE23123, MOUSE23122, MOUSE13097
OG0001113	SACKO_21432	MOUSE14213
OG0001113	SACKO_05156	MOUSE06432
OG0001114	SACKO_08523	MOUSE51577, MOUSE51576, MOUSE51579, MOUSE51580, MOUSE51575, MOUSE51581, MOUSE30318
OG0001115	SACKO_33624, SACKO_33583, SACKO_18619	MOUSE41051, MOUSE17268, MOUSE41049, MOUSE41052, MOUSE14373, MOUSE17269
OG0001116	SACKO_23852	MOUSE26174, MOUSE05315
OG0001116	SACKO_20251	MOUSE25078, MOUSE05311, MOUSE05316, MOUSE05318, MOUSE05312, MOUSE05314, MOUSE05321, MOUSE05317, MOUSE05313, MOUSE05320, MOUSE05310
OG0001117	SACKO_06898	MOUSE23208, MOUSE23207, MOUSE28243, MOUSE28244, MOUSE28247, MOUSE28248, MOUSE28246, MOUSE28245, MOUSE12315, MOUSE12314, MOUSE12312, MOUSE12313
OG0001119	SACKO_20836	MOUSE52034, MOUSE52033, MOUSE52035
OG0001119	SACKO_20847	MOUSE13851, MOUSE13853, MOUSE13852, MOUSE13854
OG0001120	SACKO_19029	MOUSE03485, MOUSE00736, MOUSE53859, MOUSE36808
OG0001121	SACKO_32575	MOUSE16615, MOUSE01274, MOUSE01275, MOUSE16614, MOUSE16616, MOUSE01272
OG0001123	SACKO_00205	MOUSE52428, MOUSE52427, MOUSE52429
OG0001123	SACKO_33269	MOUSE10104, MOUSE10103, MOUSE10102, MOUSE10101
OG0001124	SACKO_10008	MOUSE06528, MOUSE06527, MOUSE06526
OG0001124	SACKO_04873	MOUSE53543, MOUSE53521, MOUSE53533, MOUSE53525, MOUSE53529, MOUSE53532, MOUSE53519, MOUSE53542, MOUSE53524, MOUSE53530, MOUSE53536, MOUSE53535, MOUSE53523, MOUSE53527, MOUSE53528, MOUSE53534, MOUSE53522, MOUSE53544, MOUSE53545, MOUSE53546
OG0001127	SACKO_04963	MOUSE22299, MOUSE22300, MOUSE22301, MOUSE49977, MOUSE49964, MOUSE49979, MOUSE49972, MOUSE49973, MOUSE49971, MOUSE49980, MOUSE49963, MOUSE49976, MOUSE49975, MOUSE49974, MOUSE49968, MOUSE49962, MOUSE49961, MOUSE49970, MOUSE49965, MOUSE49969, MOUSE49978
OG0001128	SACKO_18055	MOUSE24638, MOUSE24639, MOUSE24641, MOUSE24642, MOUSE24646, MOUSE24644, MOUSE24640, MOUSE24645, MOUSE24643
OG0001129	SACKO_22362	MOUSE49537, MOUSE49538, MOUSE32104
OG0001129	SACKO_19446	MOUSE08951, MOUSE08950
OG0001130	SACKO_17247, SACKO_21924, SACKO_08719, SACKO_08682	MOUSE23183, MOUSE23181, MOUSE23179, MOUSE23180, MOUSE23178, MOUSE23182
OG0001131	SACKO_02814	MOUSE03057, MOUSE03058, MOUSE03056, MOUSE03059, MOUSE03060, MOUSE03061, MOUSE08073, MOUSE08072
OG0001132	SACKO_22464	MOUSE20734, MOUSE20732, MOUSE20733
OG0001133	SACKO_03939	MOUSE17666, MOUSE17665
OG0001133	SACKO_03870	MOUSE10581
OG0001134	SACKO_00371	MOUSE45585, MOUSE45586, MOUSE45589, MOUSE45473, MOUSE45481, MOUSE45482, MOUSE45588, MOUSE45587, MOUSE06312, MOUSE06311, MOUSE38657
OG0001135	SACKO_12991	MOUSE05096, MOUSE05095, MOUSE05097, MOUSE05098
OG0001136	SACKO_08700, SACKO_08683	MOUSE01519, MOUSE01518, MOUSE19515, MOUSE51766, MOUSE51761, MOUSE51768, MOUSE51767, MOUSE51763, MOUSE51762
OG0001137	SACKO_31589	MOUSE43319, MOUSE43318, MOUSE43321, MOUSE43320, MOUSE43322, MOUSE18704, MOUSE18705, MOUSE18703
OG0001138	SACKO_06420	MOUSE02531, MOUSE02530, MOUSE08511, MOUSE08510, MOUSE08509, MOUSE52336, MOUSE52335
OG0001139	SACKO_08887	MOUSE14337, MOUSE14338, MOUSE47081, MOUSE47084, MOUSE47083, MOUSE47085
OG0001141	SACKO_15539	MOUSE09631, MOUSE09629, MOUSE09627, MOUSE09626, MOUSE09630, MOUSE09633, MOUSE09632, MOUSE09634, MOUSE09635, MOUSE09628, MOUSE09625, MOUSE09623, MOUSE09621, MOUSE09619, MOUSE09620, MOUSE09624, MOUSE09622
OG0001142	SACKO_08495	MOUSE20269, MOUSE20265, MOUSE20263, MOUSE20266, MOUSE20264
OG0001143	SACKO_27075	MOUSE39141, MOUSE51998, MOUSE51999, MOUSE52002, MOUSE52001, MOUSE52000, MOUSE51997, MOUSE32545, MOUSE30698, MOUSE30699
OG0001144	SACKO_23855	MOUSE14867, MOUSE14868, MOUSE14873, MOUSE14874, MOUSE14871, MOUSE14869, MOUSE14872, MOUSE26472, MOUSE26474, MOUSE26475, MOUSE26469, MOUSE26468, MOUSE26470, MOUSE26471, MOUSE26473, MOUSE39831, MOUSE39830, MOUSE39832
OG0001146	SACKO_04608, SACKO_10399	MOUSE15550, MOUSE15549, MOUSE15547, MOUSE15548, MOUSE15551, MOUSE15552, MOUSE15553, MOUSE15554, MOUSE35011, MOUSE35010, MOUSE35009, MOUSE35008, MOUSE35006, MOUSE35007, MOUSE35012, MOUSE04052, MOUSE04050, MOUSE04051, MOUSE04053
OG0001148	SACKO_05323, SACKO_05299	MOUSE53363, MOUSE53361
OG0001149	SACKO_23060	MOUSE17721, MOUSE17720, MOUSE17719, MOUSE31773, MOUSE31774
OG0001155	SACKO_29197	MOUSE09402
OG0001155	SACKO_06972	MOUSE04565
OG0001156	SACKO_12887	MOUSE14565, MOUSE14566, MOUSE14560, MOUSE14564, MOUSE14562, MOUSE14568, MOUSE14567, MOUSE14561, MOUSE14563, MOUSE05676, MOUSE05671, MOUSE05675, MOUSE05672, MOUSE06929, MOUSE06928, MOUSE06927, MOUSE06930, MOUSE06931, MOUSE23041, MOUSE23040
OG0001158	SACKO_22305, SACKO_17286	MOUSE28961, MOUSE28960, MOUSE28959, MOUSE19682, MOUSE19683
OG0001159	SACKO_14618	MOUSE06681, MOUSE06680, MOUSE13400, MOUSE13401
OG0001160	SACKO_03583	MOUSE01861, MOUSE01864, MOUSE01863, MOUSE01866, MOUSE01865, MOUSE01862, MOUSE31120, MOUSE31119, MOUSE31121, MOUSE01860
OG0001161	SACKO_21600, SACKO_15264	MOUSE51823, MOUSE51825, MOUSE51822, MOUSE51824, MOUSE51821, MOUSE32420, MOUSE32421, MOUSE32419
OG0001162	SACKO_17543, SACKO_14294	MOUSE51204, MOUSE51206, MOUSE51207, MOUSE51209, MOUSE51205, MOUSE16164, MOUSE16165
OG0001163	SACKO_31507	MOUSE21150, MOUSE21152, MOUSE21149, MOUSE21151
OG0001165	SACKO_18359	MOUSE21674
OG0001165	SACKO_32002, SACKO_31998	MOUSE53722
OG0001166	SACKO_31708	MOUSE18158, MOUSE18154, MOUSE18157, MOUSE18161, MOUSE18155, MOUSE18159, MOUSE18160, MOUSE18156, MOUSE07672, MOUSE07673, MOUSE20319, MOUSE20320
OG0001167	SACKO_12026	MOUSE08062, MOUSE08061, MOUSE08060, MOUSE08059, MOUSE08058, MOUSE03052
OG0001168	SACKO_18942	MOUSE08773, MOUSE08775, MOUSE08772, MOUSE28772, MOUSE28774, MOUSE28776, MOUSE28778, MOUSE28777, MOUSE49342, MOUSE28775, MOUSE28773, MOUSE49343, MOUSE49344
OG0001169	SACKO_01891	MOUSE45327, MOUSE45328, MOUSE45326, MOUSE45332, MOUSE45333, MOUSE45331, MOUSE45330, MOUSE45329, MOUSE50165, MOUSE50167, MOUSE50164, MOUSE50163, MOUSE50166
OG0001170	SACKO_27342	MOUSE16455
OG0001171	SACKO_20825	MOUSE21547, MOUSE21549, MOUSE21548
OG0001172	SACKO_07899	MOUSE18937, MOUSE22349
OG0001172	SACKO_23083	MOUSE22242, MOUSE35215, MOUSE05716
OG0001173	SACKO_12453	MOUSE30376
OG0001173	SACKO_11271	MOUSE30375
OG0001174	SACKO_28428, SACKO_28429	MOUSE14404, MOUSE40968, MOUSE40967, MOUSE40966, MOUSE40969
OG0001175	SACKO_00167	MOUSE47768, MOUSE27822
OG0001177	SACKO_26073	MOUSE18974
OG0001177	SACKO_10730, SACKO_26943	MOUSE02843
OG0001178	SACKO_03875	MOUSE33286, MOUSE33287
OG0001178	SACKO_32742	MOUSE55434, MOUSE53697, MOUSE53698, MOUSE53696
OG0001178	SACKO_08914	MOUSE53699
OG0001179	SACKO_32134	MOUSE28734, MOUSE28732, MOUSE28733, MOUSE28729, MOUSE28730
OG0001181	SACKO_08231, SACKO_27253, SACKO_08232	MOUSE25133, MOUSE25132, MOUSE25129, MOUSE25130, MOUSE25131, MOUSE05285, MOUSE05284, MOUSE05286, MOUSE05283
OG0001182	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391	MOUSE18698
OG0001182	SACKO_19557	MOUSE51460, MOUSE51461
OG0001183	SACKO_22928, SACKO_25666	MOUSE05711, MOUSE05710, MOUSE05708, MOUSE05709
OG0001184	SACKO_04686	MOUSE17556, MOUSE17557
OG0001184	SACKO_02591, SACKO_02594	MOUSE26991, MOUSE26992, MOUSE26989, MOUSE26990
OG0001185	SACKO_25271	MOUSE00151, MOUSE00154, MOUSE00152, MOUSE00153
OG0001186	SACKO_04961	MOUSE19689, MOUSE49888, MOUSE49887
OG0001186	SACKO_32087	MOUSE49824, MOUSE49829, MOUSE49825, MOUSE49826, MOUSE49828
OG0001187	SACKO_27459, SACKO_22028	MOUSE40796, MOUSE40797, MOUSE40798
OG0001188	SACKO_25731	MOUSE20261, MOUSE20259, MOUSE43342, MOUSE43341, MOUSE43343, MOUSE07231, MOUSE07233, MOUSE07232, MOUSE07230, MOUSE18724, MOUSE18725
OG0001189	SACKO_26954	MOUSE29267, MOUSE29265, MOUSE29266, MOUSE29261, MOUSE29264, MOUSE29262, MOUSE06856, MOUSE06854, MOUSE06855, MOUSE21523, MOUSE06857
OG0001190	SACKO_33257	MOUSE34554
OG0001190	SACKO_19736, SACKO_29072	MOUSE47657, MOUSE47658, MOUSE47659, MOUSE47660, MOUSE34550, MOUSE34553, MOUSE34551, MOUSE34549, MOUSE34547, MOUSE34546, MOUSE34548, MOUSE34552
OG0001191	SACKO_28961	MOUSE12783, MOUSE12784, MOUSE00924, MOUSE00927, MOUSE19181
OG0001196	SACKO_02477	MOUSE43590, MOUSE43587, MOUSE43586, MOUSE43588, MOUSE43591, MOUSE24318, MOUSE24319, MOUSE24316
OG0001197	SACKO_32347	MOUSE20318
OG0001198	SACKO_23091	MOUSE01331, MOUSE51388, MOUSE51389
OG0001198	SACKO_05861	MOUSE46948, MOUSE46947
OG0001199	SACKO_31333	MOUSE00199, MOUSE00196, MOUSE00198, MOUSE00197
OG0001199	SACKO_03906	MOUSE12680, MOUSE12681, MOUSE12679
OG0001200	SACKO_20799	MOUSE07973, MOUSE07972, MOUSE07970, MOUSE07971, MOUSE07974
OG0001202	SACKO_21894, SACKO_33694	MOUSE36133, MOUSE36134
OG0001204	SACKO_05436	MOUSE05024, MOUSE05026, MOUSE05025
OG0001205	SACKO_12981	MOUSE30103, MOUSE30104
OG0001207	SACKO_03977	MOUSE23357, MOUSE23358
OG0001207	SACKO_25128	MOUSE05847, MOUSE19129
OG0001208	SACKO_25532	MOUSE26418, MOUSE26416, MOUSE26415, MOUSE26419, MOUSE26417, MOUSE38954, MOUSE38955, MOUSE38952, MOUSE38953
OG0001209	SACKO_17895, SACKO_21794	MOUSE48013, MOUSE48016, MOUSE48015, MOUSE48017, MOUSE48014
OG0001210	SACKO_12027	MOUSE28107
OG0001210	SACKO_22645	MOUSE52270, MOUSE52268, MOUSE52267
OG0001211	SACKO_06728	MOUSE25177, MOUSE05182
OG0001212	SACKO_14563	MOUSE29623, MOUSE29624, MOUSE29625, MOUSE29622
OG0001213	SACKO_12475	MOUSE46717, MOUSE46716, MOUSE46715
OG0001213	SACKO_19088	MOUSE37458
OG0001214	SACKO_17861	MOUSE25114
OG0001215	SACKO_19345	MOUSE08734, MOUSE08735, MOUSE19131, MOUSE19132, MOUSE14747, MOUSE14748, MOUSE14746, MOUSE14745, MOUSE14744
OG0001216	SACKO_20921	MOUSE04150, MOUSE41652
OG0001216	SACKO_23314	MOUSE49613
OG0001217	SACKO_25190	MOUSE55237, MOUSE55236, MOUSE00073, MOUSE00072
OG0001217	SACKO_25209	MOUSE34298, MOUSE00071, MOUSE00068, MOUSE00067, MOUSE00069, MOUSE00070
OG0001218	SACKO_09575	MOUSE41470, MOUSE41466, MOUSE41467, MOUSE41468, MOUSE34978, MOUSE34980, MOUSE34979, MOUSE04035, MOUSE04034, MOUSE04033
OG0001219	SACKO_31732	MOUSE03413, MOUSE22192, MOUSE22191, MOUSE03411, MOUSE30324, MOUSE30320, MOUSE30322, MOUSE51467, MOUSE51466, MOUSE51465
OG0001220	SACKO_02206	MOUSE37900, MOUSE37901, MOUSE37902, MOUSE37904, MOUSE37898, MOUSE37899
OG0001221	SACKO_31267, SACKO_31272, SACKO_31273	MOUSE12352, MOUSE12358, MOUSE12355, MOUSE12353
OG0001223	SACKO_16161	MOUSE32020, MOUSE49000, MOUSE49002, MOUSE49001, MOUSE11999, MOUSE28618, MOUSE28617, MOUSE28619, MOUSE28620, MOUSE28621
OG0001224	SACKO_15671	MOUSE43304, MOUSE43303, MOUSE43301, MOUSE43300, MOUSE43298, MOUSE43299
OG0001225	SACKO_13197, SACKO_21032	MOUSE44566, MOUSE44565, MOUSE44564, MOUSE20743, MOUSE01626
OG0001226	SACKO_21968, SACKO_20774	MOUSE16467, MOUSE16468, MOUSE16465, MOUSE16466, MOUSE54761, MOUSE52127, MOUSE52129, MOUSE52128
OG0001227	SACKO_09407	MOUSE54626, MOUSE54628, MOUSE54627, MOUSE54629, MOUSE54622, MOUSE54625, MOUSE54623, MOUSE54624
OG0001231	SACKO_32360	MOUSE07311, MOUSE07310, MOUSE18761, MOUSE18760, MOUSE18763, MOUSE18762
OG0001232	SACKO_31671	MOUSE16918
OG0001236	SACKO_22328	MOUSE43548, MOUSE43547
OG0001237	SACKO_16321, SACKO_16315, SACKO_30993	MOUSE44675, MOUSE30819, MOUSE10307, MOUSE10308
OG0001238	SACKO_10255	MOUSE09449
OG0001238	SACKO_15368, SACKO_15935	MOUSE53338, MOUSE53337, MOUSE53334, MOUSE53336, MOUSE53335, MOUSE05724, MOUSE14724
OG0001239	SACKO_01576	MOUSE39125, MOUSE39126, MOUSE39130, MOUSE39124, MOUSE39127, MOUSE39128, MOUSE39123, MOUSE39129, MOUSE10900, MOUSE10899, MOUSE10897, MOUSE10896, MOUSE10898, MOUSE10895, MOUSE39131
OG0001240	SACKO_21921	MOUSE44694, MOUSE44691, MOUSE44692, MOUSE44689, MOUSE30170, MOUSE09640, MOUSE09641, MOUSE09643, MOUSE09642, MOUSE09644
OG0001241	SACKO_21518	MOUSE28271
OG0001241	SACKO_25804	MOUSE13111, MOUSE13112, MOUSE13113, MOUSE54117
OG0001243	SACKO_00190	MOUSE48006, MOUSE48010, MOUSE48011, MOUSE48005, MOUSE48012, MOUSE51749, MOUSE51750, MOUSE51747, MOUSE51748
OG0001245	SACKO_17905	MOUSE19159, MOUSE39984, MOUSE39985, MOUSE00988, MOUSE00989, MOUSE00990
OG0001246	SACKO_32855	MOUSE22278, MOUSE22277
OG0001247	SACKO_16919	MOUSE53759, MOUSE39462, MOUSE39463, MOUSE41058, MOUSE53757, MOUSE53755, MOUSE53758, MOUSE53756, MOUSE41059
OG0001248	SACKO_03917	MOUSE22966, MOUSE22967, MOUSE22968, MOUSE35498, MOUSE35495, MOUSE02365, MOUSE02364, MOUSE35496, MOUSE22969
OG0001249	SACKO_07044	MOUSE32916, MOUSE32917, MOUSE33692, MOUSE33693, MOUSE18429, MOUSE18431, MOUSE18430
OG0001250	SACKO_22060	MOUSE05083, MOUSE05082, MOUSE05080, MOUSE05081, MOUSE05079, MOUSE48689, MOUSE48694, MOUSE48691, MOUSE48693, MOUSE03759, MOUSE03761, MOUSE03762, MOUSE03760, MOUSE03758, MOUSE03757, MOUSE03763, MOUSE03764, MOUSE48692
OG0001251	SACKO_21043	MOUSE12317, MOUSE12318, MOUSE12320, MOUSE12319, MOUSE12322, MOUSE12323, MOUSE12316
OG0001252	SACKO_00497	MOUSE48386, MOUSE48387, MOUSE48388, MOUSE31394, MOUSE31395, MOUSE31396, MOUSE31397, MOUSE31393, MOUSE01415, MOUSE01416, MOUSE01414
OG0001253	SACKO_07955	MOUSE14428, MOUSE17305, MOUSE17304, MOUSE14429, MOUSE17299, MOUSE17303, MOUSE17301, MOUSE17300, MOUSE17302
OG0001254	SACKO_17099	MOUSE27598
OG0001254	SACKO_17104	MOUSE23171, MOUSE23169, MOUSE23170, MOUSE27590, MOUSE27591, MOUSE27592
OG0001255	SACKO_21405	MOUSE13698, MOUSE13696, MOUSE00483, MOUSE31772, MOUSE28644, MOUSE00320, MOUSE00319, MOUSE00318, MOUSE13558, MOUSE13697
OG0001256	SACKO_32561	MOUSE16607, MOUSE16606
OG0001261	SACKO_02379	MOUSE30117, MOUSE30118, MOUSE45624, MOUSE45621, MOUSE45627, MOUSE45626, MOUSE45623, MOUSE45625
OG0001262	SACKO_14536, SACKO_14562, SACKO_14419, SACKO_00970, SACKO_00906, SACKO_33160	MOUSE25437, MOUSE17627, MOUSE17628, MOUSE17631, MOUSE17629, MOUSE17630
OG0001263	SACKO_18553	MOUSE47783, MOUSE11081, MOUSE11080
OG0001263	SACKO_10674	MOUSE05175, MOUSE05174, MOUSE05173, MOUSE05176, MOUSE05172
OG0001264	SACKO_25559	MOUSE49815, MOUSE28325, MOUSE28323, MOUSE28324, MOUSE28327, MOUSE28322, MOUSE28326, MOUSE49812, MOUSE49814, MOUSE49813, MOUSE32092, MOUSE32093, MOUSE32094
OG0001266	SACKO_34097	MOUSE18603, MOUSE18604, MOUSE28501
OG0001267	SACKO_05778, SACKO_25091	MOUSE48061
OG0001267	SACKO_21996	MOUSE38165, MOUSE38164, MOUSE37871, MOUSE20495
OG0001268	SACKO_11197, SACKO_06254	MOUSE36602, MOUSE36603
OG0001268	SACKO_30805	MOUSE55418, MOUSE53751
OG0001270	SACKO_24994	MOUSE16996
OG0001270	SACKO_01019	MOUSE15064
OG0001271	SACKO_30312	MOUSE35510, MOUSE35509, MOUSE05864, MOUSE05862, MOUSE05863, MOUSE14691
OG0001272	SACKO_25421	MOUSE07100, MOUSE46331, MOUSE32891, MOUSE32892, MOUSE46332, MOUSE04684, MOUSE32617
OG0001273	SACKO_29270	MOUSE44880, MOUSE44879, MOUSE44878, MOUSE44882, MOUSE44881, MOUSE48442, MOUSE48441, MOUSE48440, MOUSE10259, MOUSE10261, MOUSE10257, MOUSE10254, MOUSE10251, MOUSE10258, MOUSE10252, MOUSE10260, MOUSE10253
OG0001274	SACKO_16020	MOUSE31851, MOUSE31850, MOUSE31857, MOUSE31856, MOUSE31852, MOUSE31854, MOUSE31853, MOUSE31858, MOUSE18476, MOUSE25711, MOUSE25713, MOUSE25714, MOUSE25708
OG0001275	SACKO_31414	MOUSE00535
OG0001276	SACKO_30635	MOUSE45279, MOUSE45280, MOUSE45278, MOUSE19359
OG0001278	SACKO_28908, SACKO_12827, SACKO_12823	MOUSE06444, MOUSE06445, MOUSE06443, MOUSE06442, MOUSE24602
OG0001279	SACKO_20454	MOUSE43221, MOUSE43228, MOUSE43223, MOUSE43226, MOUSE43225, MOUSE08244, MOUSE08245, MOUSE43227, MOUSE43224, MOUSE43222, MOUSE08243, MOUSE08242, MOUSE24506, MOUSE24507
OG0001280	SACKO_17298	MOUSE44896, MOUSE44895, MOUSE44898, MOUSE18406, MOUSE33000, MOUSE33001, MOUSE33002, MOUSE32998, MOUSE32999
OG0001281	SACKO_27839, SACKO_17699, SACKO_17706, SACKO_27835, SACKO_17701	MOUSE50500, MOUSE50501, MOUSE21702, MOUSE21700, MOUSE21701
OG0001282	SACKO_11635	MOUSE04240, MOUSE29444, MOUSE04236, MOUSE04239, MOUSE04238, MOUSE04237, MOUSE29443, MOUSE29440, MOUSE29442
OG0001284	SACKO_27293	MOUSE39659
OG0001284	SACKO_16492	MOUSE27610
OG0001286	SACKO_00888	MOUSE47132
OG0001286	SACKO_00969	MOUSE42252, MOUSE47141
OG0001287	SACKO_31693	MOUSE03490, MOUSE03492, MOUSE03491, MOUSE03488, MOUSE03489, MOUSE36811, MOUSE00735, MOUSE00733, MOUSE00734, MOUSE38003, MOUSE38002, MOUSE36810, MOUSE36815, MOUSE36813, MOUSE36812, MOUSE36809, MOUSE53856, MOUSE53855, MOUSE53857
OG0001288	SACKO_15962	MOUSE51561, MOUSE10349
OG0001290	SACKO_09675, SACKO_22471	MOUSE19544, MOUSE27700, MOUSE27699, MOUSE27698, MOUSE49084, MOUSE49085
OG0001291	SACKO_21943	MOUSE12798, MOUSE12799, MOUSE31626, MOUSE31627, MOUSE11027, MOUSE11026, MOUSE11025, MOUSE11024
OG0001292	SACKO_15420	MOUSE53091, MOUSE53085, MOUSE53090, MOUSE53086, MOUSE53089, MOUSE53094, MOUSE53093, MOUSE53092, MOUSE53088, MOUSE53087, MOUSE22996, MOUSE23000, MOUSE22997, MOUSE23001, MOUSE22995, MOUSE22994, MOUSE22998
OG0001293	SACKO_21987	MOUSE37967, MOUSE37970, MOUSE37968, MOUSE37979, MOUSE37969, MOUSE20502, MOUSE20501, MOUSE04801, MOUSE04802
OG0001294	SACKO_03533	MOUSE07556, MOUSE07561, MOUSE07558
OG0001295	SACKO_22899	MOUSE26503
OG0001296	SACKO_11661	MOUSE08152, MOUSE08153, MOUSE20336, MOUSE20335, MOUSE24806, MOUSE24807, MOUSE24802, MOUSE24803, MOUSE24809, MOUSE24801, MOUSE24808, MOUSE24805
OG0001297	SACKO_31951, SACKO_31914	MOUSE02143, MOUSE02148, MOUSE02147, MOUSE44433, MOUSE02145, MOUSE02146, MOUSE02144, MOUSE23625, MOUSE44432
OG0001300	SACKO_02042	MOUSE52263, MOUSE12894, MOUSE54438, MOUSE54437, MOUSE54436
OG0001302	SACKO_07352	MOUSE33570
OG0001302	SACKO_13308	MOUSE32071, MOUSE32070
OG0001304	SACKO_19061	MOUSE11990, MOUSE11992, MOUSE49007, MOUSE49008, MOUSE49004, MOUSE49005, MOUSE32024, MOUSE32027, MOUSE28599, MOUSE28598
OG0001305	SACKO_26780	MOUSE48792, MOUSE48793, MOUSE48791, MOUSE25601, MOUSE31727, MOUSE31724, MOUSE31726
OG0001306	SACKO_25708	MOUSE33396, MOUSE33395, MOUSE33394, MOUSE33397
OG0001306	SACKO_10996	MOUSE25604, MOUSE25605
OG0001308	SACKO_29701	MOUSE00882, MOUSE00883, MOUSE00881, MOUSE00884, MOUSE00885, MOUSE03386, MOUSE36680, MOUSE36681, MOUSE36679, MOUSE36678
OG0001309	SACKO_31608	MOUSE08762, MOUSE08760, MOUSE08761
OG0001310	SACKO_11650	MOUSE27515, MOUSE27516
OG0001310	SACKO_12687	MOUSE21997, MOUSE21996
OG0001311	SACKO_03046	MOUSE03635
OG0001311	SACKO_14169	MOUSE11366, MOUSE11365, MOUSE11367
OG0001312	SACKO_03694	MOUSE01280, MOUSE15763, MOUSE19405, MOUSE15764, MOUSE15768, MOUSE15766, MOUSE15775, MOUSE15774, MOUSE15765, MOUSE15770, MOUSE15767, MOUSE15771, MOUSE15773, MOUSE15772, MOUSE15769
OG0001313	SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088	MOUSE15473
OG0001315	SACKO_09990	MOUSE05987, MOUSE38481
OG0001316	SACKO_32180	MOUSE36507, MOUSE36502, MOUSE36506, MOUSE36503, MOUSE36504, MOUSE38789
OG0001317	SACKO_20482	MOUSE54841, MOUSE35295, MOUSE35296, MOUSE35300, MOUSE35294, MOUSE35302, MOUSE35303, MOUSE35298, MOUSE35299, MOUSE35297
OG0001317	SACKO_08200	MOUSE25537
OG0001318	SACKO_20260	MOUSE42538, MOUSE42537, MOUSE42536
OG0001318	SACKO_33046	MOUSE16122
OG0001319	SACKO_33893	MOUSE52366, MOUSE52369, MOUSE52371
OG0001319	SACKO_17261	MOUSE53963, MOUSE53962, MOUSE52368, MOUSE52374, MOUSE52373, MOUSE52367
OG0001320	SACKO_15495	MOUSE32119, MOUSE32120
OG0001320	SACKO_03528	MOUSE27454, MOUSE18695
OG0001321	SACKO_00755	MOUSE51700, MOUSE51701, MOUSE17510, MOUSE17509
OG0001322	SACKO_08315	MOUSE46962, MOUSE46958, MOUSE46961, MOUSE46963, MOUSE46960, MOUSE46959
OG0001322	SACKO_00634, SACKO_05223	MOUSE43313, MOUSE43312, MOUSE43314, MOUSE43315
OG0001324	SACKO_04648	MOUSE15476, MOUSE15481, MOUSE15478, MOUSE15479, MOUSE15477, MOUSE15484, MOUSE15483, MOUSE15480
OG0001325	SACKO_27663	MOUSE31666
OG0001326	SACKO_30260	MOUSE21119, MOUSE21120, MOUSE21838, MOUSE21837, MOUSE21836, MOUSE21270, MOUSE21269
OG0001327	SACKO_11723	MOUSE41523
OG0001327	SACKO_26434	MOUSE02265, MOUSE23421, MOUSE23422
OG0001329	SACKO_23438	MOUSE08547, MOUSE48234, MOUSE55350, MOUSE55349, MOUSE55351
OG0001330	SACKO_00723	MOUSE46366, MOUSE46367, MOUSE04618, MOUSE37523, MOUSE37526, MOUSE37525, MOUSE46368
OG0001331	SACKO_23573	MOUSE36112, MOUSE36111, MOUSE03117
OG0001332	SACKO_15759, SACKO_15750, SACKO_15764, SACKO_15770	MOUSE32701
OG0001333	SACKO_02537, SACKO_31933, SACKO_31954	MOUSE14060, MOUSE16928
