Orthogroup	SACKO_ok	BRALA
OG0000486	SACKO_03067, SACKO_03069, SACKO_29945, SACKO_29937, SACKO_07182, SACKO_07195	BRALA01376, BRALA02955, BRALA02954, BRALA02956, BRALA19977
OG0000486	SACKO_21708, SACKO_28616, SACKO_28629	BRALA04760, BRALA04761, BRALA03985
OG0000487	SACKO_33051, SACKO_15021, SACKO_04845, SACKO_06932, SACKO_06952	BRALA22509
OG0000487	SACKO_22207, SACKO_22192, SACKO_22249, SACKO_22216	BRALA23385
OG0000487	SACKO_08406, SACKO_08473, SACKO_34025, SACKO_08477, SACKO_08456	BRALA28599, BRALA25400, BRALA25401, BRALA28602
OG0000488	SACKO_32393	BRALA07851
OG0000489	SACKO_02948, SACKO_20823	BRALA13763
OG0000491	SACKO_09275	BRALA11888
OG0000494	SACKO_09661, SACKO_20661, SACKO_20676, SACKO_20667, SACKO_20670, SACKO_29545	BRALA14931
OG0000495	SACKO_13928	BRALA22436, BRALA11572, BRALA07929, BRALA07931, BRALA16951
OG0000496	SACKO_17283	BRALA07013
OG0000496	SACKO_19033	BRALA17609, BRALA17616, BRALA17614
OG0000497	SACKO_07766	BRALA07740
OG0000497	SACKO_21404	BRALA17523
OG0000498	SACKO_16151	BRALA29437
OG0000499	SACKO_24068	BRALA08863
OG0000499	SACKO_07869, SACKO_25714, SACKO_13488, SACKO_07888, SACKO_07856, SACKO_07885	BRALA24404
OG0000501	SACKO_02655, SACKO_04583, SACKO_04590, SACKO_28718, SACKO_28744, SACKO_31552, SACKO_31557, SACKO_28634, SACKO_29583, SACKO_33267, SACKO_29576, SACKO_22573, SACKO_04851	BRALA16551, BRALA16552
OG0000503	SACKO_26118	BRALA07482, BRALA23827
OG0000503	SACKO_18333, SACKO_27461	BRALA20618
OG0000504	SACKO_26022	BRALA21734, BRALA21735
OG0000505	SACKO_33776	BRALA07980
OG0000506	SACKO_28370	BRALA05807
OG0000508	SACKO_04141	BRALA17016
OG0000508	SACKO_03535	BRALA31119
OG0000509	SACKO_22380, SACKO_21804, SACKO_17319, SACKO_08227	BRALA35203
OG0000510	SACKO_00307, SACKO_08802	BRALA00432
OG0000511	SACKO_16608, SACKO_16632, SACKO_17075	BRALA33387, BRALA34529, BRALA35005
OG0000513	SACKO_20073	BRALA06842
OG0000514	SACKO_06731	BRALA19477
OG0000515	SACKO_34014, SACKO_02419, SACKO_16456, SACKO_16452, SACKO_13973, SACKO_01627	BRALA07345
OG0000516	SACKO_26866	BRALA15544, BRALA02044, BRALA02039, BRALA02037, BRALA32371, BRALA02047, BRALA20757, BRALA02147, BRALA02350, BRALA22353, BRALA02043, BRALA02030, BRALA20755, BRALA08843, BRALA28896
OG0000516	SACKO_23319, SACKO_05262, SACKO_21254, SACKO_26833	BRALA28892, BRALA28893
OG0000518	SACKO_11125, SACKO_10498, SACKO_18732, SACKO_02569, SACKO_01417, SACKO_04898, SACKO_28500, SACKO_30291, SACKO_32510, SACKO_21904, SACKO_19277	BRALA23410, BRALA23404, BRALA23407, BRALA32092, BRALA34018, BRALA08497, BRALA08495, BRALA08500, BRALA02139, BRALA02121, BRALA04972, BRALA12895, BRALA12894, BRALA05655, BRALA18471, BRALA08498, BRALA12890, BRALA09527, BRALA13745, BRALA13746, BRALA04750, BRALA04848, BRALA05781, BRALA13191, BRALA24589, BRALA12228, BRALA03935
OG0000518	SACKO_11066, SACKO_21252	BRALA23409
OG0000519	SACKO_15404, SACKO_19079, SACKO_19078, SACKO_19075, SACKO_19086, SACKO_19096, SACKO_19095, SACKO_19099, SACKO_19087, SACKO_32736	BRALA25441, BRALA22160
OG0000520	SACKO_18204	BRALA19387
OG0000520	SACKO_06826	BRALA23459
OG0000521	SACKO_19264, SACKO_19258, SACKO_30251	BRALA18650
OG0000522	SACKO_08798	BRALA25053
OG0000522	SACKO_20367	BRALA25050, BRALA25052
OG0000523	SACKO_25122	BRALA23223
OG0000523	SACKO_22414, SACKO_18696, SACKO_04917, SACKO_04936, SACKO_14510, SACKO_21286, SACKO_32496, SACKO_11858	BRALA26109, BRALA09495, BRALA26107
OG0000525	SACKO_14070	BRALA20630
OG0000525	SACKO_16659	BRALA13036, BRALA13035
OG0000526	SACKO_01849, SACKO_09502, SACKO_07763, SACKO_25850, SACKO_20379, SACKO_20421, SACKO_08249, SACKO_01860, SACKO_08239	BRALA18190, BRALA08755, BRALA18192, BRALA16238, BRALA16318, BRALA23607, BRALA30521, BRALA08217, BRALA12537, BRALA00644, BRALA18595, BRALA00628, BRALA00629, BRALA00489, BRALA12135, BRALA08760, BRALA16233, BRALA27381, BRALA01561, BRALA18594, BRALA23606, BRALA34347
OG0000527	SACKO_06738	BRALA12888
OG0000528	SACKO_04604	BRALA08668
OG0000528	SACKO_09093	BRALA13353
OG0000529	SACKO_04593	BRALA34553
OG0000529	SACKO_22339	BRALA17267
OG0000530	SACKO_04253	BRALA27713
OG0000531	SACKO_04723	BRALA10663
OG0000532	SACKO_04033, SACKO_04027, SACKO_04015, SACKO_04019	BRALA13752
OG0000533	SACKO_10942, SACKO_02806, SACKO_02812	BRALA29896, BRALA29895
OG0000533	SACKO_16139, SACKO_15202, SACKO_31024	BRALA08489
OG0000534	SACKO_02672	BRALA15529
OG0000534	SACKO_28185	BRALA25037
OG0000535	SACKO_22523, SACKO_22514, SACKO_22501, SACKO_22484	BRALA25267
OG0000535	SACKO_24428, SACKO_22843	BRALA14162, BRALA12520
OG0000536	SACKO_33770, SACKO_33785, SACKO_33784, SACKO_33774, SACKO_33786, SACKO_33782, SACKO_16880	BRALA20347, BRALA20349, BRALA20350
OG0000537	SACKO_26142	BRALA22102, BRALA13070, BRALA00495, BRALA21371, BRALA15959, BRALA11325, BRALA11365, BRALA29365, BRALA04214, BRALA04213, BRALA04212, BRALA13679
OG0000537	SACKO_26151	BRALA13681
OG0000539	SACKO_32564, SACKO_32586, SACKO_16875, SACKO_08069, SACKO_18308, SACKO_33041, SACKO_01049, SACKO_01046, SACKO_01052	BRALA20475, BRALA16574, BRALA30262, BRALA04389, BRALA27236, BRALA29022, BRALA32330, BRALA23555, BRALA04388, BRALA29728
OG0000541	SACKO_34149, SACKO_34143, SACKO_34121, SACKO_34138, SACKO_34126, SACKO_34131, SACKO_34113, SACKO_34137, SACKO_34140, SACKO_02528, SACKO_02532, SACKO_13125, SACKO_13548, SACKO_02536, SACKO_01488, SACKO_13122, SACKO_09874, SACKO_19487, SACKO_33223, SACKO_33225, SACKO_28290, SACKO_34141, SACKO_13115, SACKO_33222	BRALA08736, BRALA08734, BRALA08735, BRALA02104, BRALA08740
OG0000542	SACKO_04085, SACKO_33246	BRALA22764
OG0000542	SACKO_31227, SACKO_03340	BRALA00596
OG0000544	SACKO_01595	BRALA19421
OG0000544	SACKO_20647	BRALA34642
OG0000544	SACKO_21942	BRALA03994
OG0000545	SACKO_31593	BRALA24399
OG0000545	SACKO_11658	BRALA22583
OG0000546	SACKO_28319, SACKO_20478, SACKO_15121, SACKO_20498, SACKO_18803, SACKO_18787, SACKO_11479	BRALA05880
OG0000547	SACKO_17187, SACKO_17219	BRALA09990
OG0000547	SACKO_10842, SACKO_10831, SACKO_10812	BRALA04398, BRALA15378
OG0000548	SACKO_24136	BRALA31695
OG0000548	SACKO_21638	BRALA21474
OG0000548	SACKO_01196	BRALA22718
OG0000549	SACKO_09190, SACKO_09189	BRALA01654
OG0000549	SACKO_27792	BRALA24295, BRALA03880
OG0000550	SACKO_29039	BRALA04930, BRALA04919
OG0000551	SACKO_27987	BRALA20243, BRALA20242, BRALA03802, BRALA20241, BRALA03089
OG0000552	SACKO_16841	BRALA19431, BRALA19430
OG0000553	SACKO_27631	BRALA09626
OG0000553	SACKO_24378	BRALA16722, BRALA35015
OG0000554	SACKO_04829	BRALA26471, BRALA28539, BRALA10862, BRALA04712, BRALA32452
OG0000560	SACKO_03110	BRALA21205
OG0000560	SACKO_30877	BRALA19574
OG0000561	SACKO_01260, SACKO_27682, SACKO_33677, SACKO_00159, SACKO_01255	BRALA17425
OG0000561	SACKO_31249	BRALA17424
OG0000562	SACKO_07813	BRALA15030
OG0000563	SACKO_05456	BRALA24155
OG0000564	SACKO_32358	BRALA07152, BRALA24130, BRALA33441
OG0000564	SACKO_24811	BRALA30531
OG0000564	SACKO_12013	BRALA33010
OG0000565	SACKO_01668, SACKO_01698, SACKO_03932, SACKO_03934, SACKO_03950	BRALA22484, BRALA12049, BRALA05112, BRALA08442, BRALA04573, BRALA04975
OG0000566	SACKO_18189	BRALA26624
OG0000567	SACKO_16516	BRALA12434, BRALA10631
OG0000567	SACKO_01005	BRALA01129, BRALA24836
OG0000568	SACKO_02965	BRALA28281, BRALA30413, BRALA26780, BRALA30414, BRALA26220, BRALA26316, BRALA32086
OG0000569	SACKO_23211, SACKO_23207, SACKO_30532, SACKO_30530, SACKO_30512, SACKO_30519, SACKO_30529, SACKO_10774, SACKO_03979	BRALA17565, BRALA10221, BRALA00073, BRALA00621, BRALA17656
OG0000570	SACKO_16042, SACKO_16064	BRALA12710
OG0000571	SACKO_00369	BRALA26064
OG0000572	SACKO_18077	BRALA30970
OG0000572	SACKO_13449	BRALA24438
OG0000573	SACKO_21574	BRALA33118
OG0000573	SACKO_26024	BRALA01402
OG0000574	SACKO_33381	BRALA35830, BRALA06426
OG0000574	SACKO_28187	BRALA10469
OG0000574	SACKO_25843	BRALA02629
OG0000575	SACKO_27278, SACKO_27258	BRALA17689
OG0000576	SACKO_23536	BRALA00313, BRALA00312
OG0000577	SACKO_18894, SACKO_33286, SACKO_17157, SACKO_33305, SACKO_31321, SACKO_31305, SACKO_05284, SACKO_05255, SACKO_32589, SACKO_07653, SACKO_02404	BRALA09153, BRALA09151, BRALA09152
OG0000578	SACKO_32404	BRALA30383
OG0000580	SACKO_31738	BRALA26260
OG0000580	SACKO_19146	BRALA02419
OG0000581	SACKO_01235	BRALA25966
OG0000581	SACKO_01269	BRALA25968
OG0000581	SACKO_01278	BRALA25970
OG0000582	SACKO_28539	BRALA24843
OG0000584	SACKO_22448, SACKO_23608, SACKO_23662	BRALA05113, BRALA05114, BRALA05271
OG0000585	SACKO_33151	BRALA20335
OG0000587	SACKO_31646	BRALA05810
OG0000587	SACKO_32372	BRALA15179
OG0000588	SACKO_19722	BRALA00972
OG0000588	SACKO_13333	BRALA24520
OG0000589	SACKO_03632	BRALA33101, BRALA29679
OG0000590	SACKO_30925	BRALA07082
OG0000590	SACKO_30919, SACKO_30264	BRALA16075, BRALA31942
OG0000591	SACKO_22613	BRALA25344
OG0000591	SACKO_32007	BRALA13642
OG0000592	SACKO_27135	BRALA22980
OG0000592	SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108	BRALA12293, BRALA12292, BRALA25533
OG0000593	SACKO_28197	BRALA10467
OG0000593	SACKO_29618	BRALA03529
OG0000595	SACKO_29815, SACKO_18906, SACKO_20031, SACKO_17653, SACKO_04560, SACKO_04559	BRALA24012, BRALA09945, BRALA31755
OG0000597	SACKO_18453	BRALA07224
OG0000597	SACKO_13955	BRALA07985
OG0000598	SACKO_05680	BRALA11320, BRALA23299, BRALA25765, BRALA03034, BRALA02990, BRALA09389, BRALA08426, BRALA17485, BRALA05896, BRALA05863, BRALA15652, BRALA09868, BRALA33289, BRALA08360
OG0000600	SACKO_34109, SACKO_34187	BRALA16892
OG0000602	SACKO_18486	BRALA13634
OG0000602	SACKO_11346, SACKO_18509	BRALA13638, BRALA13637
OG0000603	SACKO_31604	BRALA11986
OG0000604	SACKO_11960	BRALA23058
OG0000607	SACKO_22583, SACKO_22581, SACKO_23896	BRALA02171
OG0000608	SACKO_04086	BRALA08057
OG0000609	SACKO_07030	BRALA13529
OG0000609	SACKO_07908	BRALA04542
OG0000610	SACKO_14590	BRALA02697
OG0000611	SACKO_14478	BRALA20389
OG0000611	SACKO_26761	BRALA27313
OG0000612	SACKO_10524	BRALA24052, BRALA24582
OG0000612	SACKO_16423	BRALA20021
OG0000614	SACKO_19940	BRALA03493
OG0000614	SACKO_31628, SACKO_31587	BRALA26253, BRALA24121
OG0000615	SACKO_26394	BRALA14242
OG0000616	SACKO_26877	BRALA23460
OG0000617	SACKO_26070	BRALA28136
OG0000617	SACKO_23685	BRALA18939
OG0000618	SACKO_12964	BRALA17090
OG0000620	SACKO_24261	BRALA28439, BRALA08655, BRALA19965, BRALA05789, BRALA29470, BRALA08694, BRALA13924, BRALA10352, BRALA24000, BRALA28135, BRALA10351, BRALA10349, BRALA13217, BRALA27492, BRALA32077, BRALA19836, BRALA32855, BRALA18317, BRALA01472, BRALA06169, BRALA06167, BRALA14095, BRALA25014, BRALA25015, BRALA25016, BRALA12503
OG0000620	SACKO_01158, SACKO_01207, SACKO_01213	BRALA14226
OG0000621	SACKO_20461, SACKO_20441, SACKO_20468	BRALA20891, BRALA26956, BRALA08043
OG0000622	SACKO_17754, SACKO_17765	BRALA32870, BRALA09468, BRALA23957, BRALA12252, BRALA12281, BRALA25713, BRALA07948, BRALA12253, BRALA12387, BRALA15589, BRALA35785, BRALA25714, BRALA10975, BRALA01868, BRALA31167, BRALA14477, BRALA28989, BRALA05169, BRALA15825, BRALA11272
OG0000622	SACKO_03091, SACKO_08665, SACKO_17555, SACKO_17602, SACKO_17590, SACKO_17596	BRALA05168
OG0000623	SACKO_21523, SACKO_18029	BRALA01906
OG0000624	SACKO_27238	BRALA09192
OG0000625	SACKO_11899	BRALA19634
OG0000625	SACKO_11736	BRALA05373
OG0000626	SACKO_21363	BRALA09669
OG0000627	SACKO_02990	BRALA29835
OG0000628	SACKO_05282	BRALA28627
OG0000628	SACKO_26977	BRALA16689
OG0000630	SACKO_19826	BRALA30242, BRALA28999, BRALA08635, BRALA31075
OG0000630	SACKO_31719, SACKO_18519, SACKO_07143, SACKO_26725, SACKO_02061, SACKO_12214, SACKO_28843, SACKO_17380, SACKO_32273, SACKO_06105, SACKO_08108, SACKO_17636	BRALA27500
OG0000633	SACKO_05062	BRALA02705, BRALA27123, BRALA17864, BRALA05091, BRALA02704, BRALA32439, BRALA03616, BRALA10872, BRALA03615, BRALA03617, BRALA17937, BRALA03610, BRALA03611, BRALA33444, BRALA17938, BRALA12295, BRALA16604, BRALA17940, BRALA17941, BRALA33978, BRALA15799
OG0000634	SACKO_04659, SACKO_28150, SACKO_28152	BRALA18632
OG0000635	SACKO_29305	BRALA30993, BRALA30850, BRALA31506, BRALA28680, BRALA21096
OG0000635	SACKO_29739, SACKO_14557	BRALA05536, BRALA17413, BRALA17024
OG0000637	SACKO_13417	BRALA35665
OG0000637	SACKO_00824	BRALA35619
OG0000639	SACKO_22469	BRALA16533
OG0000639	SACKO_30392	BRALA20016
OG0000642	SACKO_21799	BRALA06680
OG0000643	SACKO_16191, SACKO_30118	BRALA33609
OG0000643	SACKO_00139	BRALA01193
OG0000643	SACKO_16201, SACKO_00735	BRALA28428
OG0000644	SACKO_14903	BRALA25114, BRALA25115, BRALA25116, BRALA35218
OG0000645	SACKO_19857	BRALA20003
OG0000645	SACKO_17093	BRALA04294
OG0000646	SACKO_00864	BRALA05656
OG0000646	SACKO_28271	BRALA20004
OG0000647	SACKO_32942, SACKO_13247	BRALA16420
OG0000648	SACKO_12118	BRALA03156
OG0000648	SACKO_17289	BRALA03157
OG0000649	SACKO_27756, SACKO_26807	BRALA20887
OG0000650	SACKO_04649	BRALA06632, BRALA04575
OG0000651	SACKO_14845	BRALA33518
OG0000652	SACKO_15088	BRALA20077
OG0000653	SACKO_32959	BRALA33623, BRALA16963
OG0000653	SACKO_03890	BRALA22618
OG0000654	SACKO_30168	BRALA04554
OG0000656	SACKO_15053, SACKO_13960	BRALA33635
OG0000657	SACKO_27378	BRALA10474
OG0000657	SACKO_14254	BRALA04158
OG0000658	SACKO_23223	BRALA13305
OG0000659	SACKO_01760, SACKO_22901, SACKO_20511, SACKO_33494, SACKO_27820	BRALA28643, BRALA30021, BRALA28962, BRALA33238
OG0000660	SACKO_33063	BRALA15697
OG0000661	SACKO_28828, SACKO_11788	BRALA34508, BRALA12951
OG0000662	SACKO_02611, SACKO_06148	BRALA23622
OG0000662	SACKO_28738	BRALA06276
OG0000663	SACKO_26955	BRALA17888, BRALA25579
OG0000663	SACKO_03887	BRALA03574
OG0000664	SACKO_26065	BRALA17169
OG0000665	SACKO_03466, SACKO_03470	BRALA23202
OG0000666	SACKO_01360	BRALA28214
OG0000667	SACKO_15540	BRALA01967
OG0000670	SACKO_21893	BRALA11703
OG0000671	SACKO_02900	BRALA04719, BRALA04720
OG0000671	SACKO_33234	BRALA07010, BRALA11273
OG0000672	SACKO_21164	BRALA06149
OG0000672	SACKO_29531	BRALA24117
OG0000674	SACKO_29269	BRALA23211
OG0000674	SACKO_21136	BRALA25389
OG0000676	SACKO_30866	BRALA13759
OG0000676	SACKO_08481	BRALA25556
OG0000677	SACKO_15283, SACKO_15284, SACKO_07644, SACKO_15281	BRALA24332, BRALA24330, BRALA26229, BRALA04101, BRALA04100, BRALA17451, BRALA10505, BRALA10499, BRALA25676, BRALA12854, BRALA12853, BRALA12852, BRALA12856
OG0000678	SACKO_18979	BRALA27486
OG0000679	SACKO_20735	BRALA30846
OG0000680	SACKO_13665	BRALA12807, BRALA12803, BRALA12804, BRALA26957, BRALA11805, BRALA18023, BRALA18021, BRALA18014, BRALA18033, BRALA18022, BRALA01752
OG0000680	SACKO_21650, SACKO_21648, SACKO_21651	BRALA01527, BRALA18950
OG0000681	SACKO_14440	BRALA08295
OG0000681	SACKO_06296	BRALA33161
OG0000682	SACKO_15215, SACKO_25895	BRALA25456, BRALA25454, BRALA35283, BRALA25455, BRALA21676
OG0000682	SACKO_20933	BRALA30874
OG0000683	SACKO_30847	BRALA33661
OG0000683	SACKO_25632	BRALA00898
OG0000684	SACKO_30229	BRALA27326
OG0000685	SACKO_06285	BRALA13886
OG0000688	SACKO_01787, SACKO_03741, SACKO_19808	BRALA33579, BRALA33343, BRALA33864, BRALA34945
OG0000690	SACKO_03682	BRALA29358
OG0000690	SACKO_00508	BRALA05018
OG0000691	SACKO_07972	BRALA03301
OG0000691	SACKO_11293	BRALA09683
OG0000692	SACKO_04812	BRALA01186
OG0000692	SACKO_00415, SACKO_24162	BRALA15055
OG0000692	SACKO_07150, SACKO_07117	BRALA07273, BRALA19399, BRALA17751, BRALA14654, BRALA12375, BRALA07885, BRALA05501, BRALA10172
OG0000693	SACKO_25307	BRALA02763
OG0000694	SACKO_10312	BRALA10162
OG0000696	SACKO_05595	BRALA16043
OG0000696	SACKO_15257	BRALA15238
OG0000696	SACKO_07580	BRALA19739
OG0000697	SACKO_07543	BRALA30467
OG0000698	SACKO_00996	BRALA26139
OG0000698	SACKO_00894	BRALA35545
OG0000699	SACKO_27160	BRALA12181
OG0000700	SACKO_00811	BRALA08858
OG0000701	SACKO_25617, SACKO_32176, SACKO_03805, SACKO_31366	BRALA21677
OG0000702	SACKO_27079	BRALA28498
OG0000703	SACKO_21811	BRALA03871
OG0000706	SACKO_24560	BRALA20496
OG0000706	SACKO_28453	BRALA15669
OG0000708	SACKO_22452	BRALA05296
OG0000708	SACKO_25480	BRALA10976
OG0000709	SACKO_18089	BRALA10837
OG0000711	SACKO_19147	BRALA20784
OG0000711	SACKO_19139	BRALA02434
OG0000711	SACKO_19149	BRALA02091
OG0000713	SACKO_26669	BRALA06138, BRALA11673, BRALA17981, BRALA30637, BRALA04689, BRALA04690
OG0000715	SACKO_31209	BRALA17045
OG0000716	SACKO_08963	BRALA35786, BRALA32595, BRALA32592
OG0000717	SACKO_00279	BRALA10082
OG0000718	SACKO_32613	BRALA29518
OG0000720	SACKO_00764	BRALA08022
OG0000721	SACKO_29734	BRALA14964
OG0000722	SACKO_06069	BRALA24668, BRALA24667
OG0000723	SACKO_19678, SACKO_19703, SACKO_19709	BRALA06643
OG0000723	SACKO_28798	BRALA24351, BRALA08031, BRALA10480, BRALA03115
OG0000725	SACKO_27384	BRALA28873
OG0000725	SACKO_26579	BRALA35334
OG0000725	SACKO_03561	BRALA34432
OG0000726	SACKO_17190	BRALA09055
OG0000727	SACKO_30641, SACKO_30632, SACKO_30653	BRALA25698
OG0000728	SACKO_22247	BRALA09949
OG0000730	SACKO_32923, SACKO_22828	BRALA23680
OG0000730	SACKO_19325	BRALA01178
OG0000732	SACKO_20871	BRALA05974
OG0000732	SACKO_06369, SACKO_05389	BRALA01121
OG0000733	SACKO_32345	BRALA13293
OG0000733	SACKO_17671	BRALA13301
OG0000734	SACKO_08224	BRALA10056
OG0000735	SACKO_26054	BRALA12877
OG0000736	SACKO_27734, SACKO_27737	BRALA00292
OG0000738	SACKO_18947	BRALA24442, BRALA24444, BRALA24440, BRALA24441
OG0000738	SACKO_31112	BRALA22560, BRALA22557
OG0000739	SACKO_12812	BRALA32114
OG0000739	SACKO_18136	BRALA34140, BRALA19169, BRALA21299, BRALA16156, BRALA25772, BRALA30984, BRALA33426, BRALA11608, BRALA07810, BRALA31626, BRALA07887, BRALA06841, BRALA14312, BRALA05588, BRALA31275, BRALA18175, BRALA11192, BRALA34375, BRALA04127, BRALA21544, BRALA10965, BRALA32230, BRALA19778, BRALA02618, BRALA27014, BRALA02146, BRALA19170, BRALA28651, BRALA31066, BRALA21394, BRALA27920, BRALA05587, BRALA23333, BRALA21251, BRALA20934, BRALA16036, BRALA25975, BRALA02145, BRALA16155, BRALA25164, BRALA30474, BRALA29925, BRALA28769, BRALA16753, BRALA21356, BRALA29604
OG0000740	SACKO_24861	BRALA07389
OG0000740	SACKO_02011	BRALA21585
OG0000740	SACKO_05182	BRALA17954
OG0000742	SACKO_32083, SACKO_05122	BRALA00941, BRALA00779, BRALA34671, BRALA00781, BRALA00894, BRALA01300, BRALA00780, BRALA04865, BRALA04866, BRALA17048, BRALA01585, BRALA24217, BRALA10593, BRALA01301, BRALA07187, BRALA11034, BRALA00944, BRALA17047, BRALA01299, BRALA01296, BRALA00942, BRALA00939, BRALA00940, BRALA00943, BRALA00938, BRALA17039, BRALA07567, BRALA01586, BRALA10119, BRALA11388
OG0000742	SACKO_14210	BRALA23693, BRALA14845
OG0000743	SACKO_25573	BRALA06285
OG0000743	SACKO_25597	BRALA06284
OG0000745	SACKO_22243, SACKO_22171	BRALA10823
OG0000745	SACKO_22180, SACKO_02883, SACKO_12160	BRALA06045
OG0000748	SACKO_18174, SACKO_34214, SACKO_22995, SACKO_30887, SACKO_24976, SACKO_29791, SACKO_08056, SACKO_03913, SACKO_09716, SACKO_29657, SACKO_28844, SACKO_32549, SACKO_19984, SACKO_09720	BRALA10606
OG0000749	SACKO_07299	BRALA28914
OG0000750	SACKO_13299, SACKO_13296	BRALA14527
OG0000750	SACKO_01471, SACKO_19590, SACKO_01472, SACKO_19609	BRALA15208, BRALA27083, BRALA15212
OG0000750	SACKO_04939	BRALA08581, BRALA21234
OG0000751	SACKO_32463	BRALA07411
OG0000751	SACKO_29926	BRALA07933
OG0000752	SACKO_10303	BRALA11552
OG0000752	SACKO_03640	BRALA28831
OG0000752	SACKO_33668	BRALA05171
OG0000753	SACKO_33703	BRALA27046
OG0000753	SACKO_17800	BRALA21594
OG0000754	SACKO_02693	BRALA28897, BRALA12535
OG0000755	SACKO_19024	BRALA12515
OG0000757	SACKO_26933	BRALA23257
OG0000757	SACKO_00716	BRALA34310
OG0000757	SACKO_32163	BRALA14460
OG0000758	SACKO_05592	BRALA13715
OG0000759	SACKO_29477	BRALA30577, BRALA11347
OG0000760	SACKO_23650	BRALA20315
OG0000761	SACKO_04696	BRALA23656
OG0000762	SACKO_01422	BRALA04595, BRALA07093
OG0000763	SACKO_08605	BRALA13502
OG0000764	SACKO_20100	BRALA20638
OG0000765	SACKO_02329	BRALA25961
OG0000766	SACKO_22474	BRALA15635
OG0000767	SACKO_14609	BRALA12056, BRALA12057
OG0000768	SACKO_23463	BRALA25731
OG0000772	SACKO_24880	BRALA03708
OG0000772	SACKO_18970	BRALA34004, BRALA16613, BRALA03331
OG0000773	SACKO_16027, SACKO_00589	BRALA03780, BRALA03779, BRALA03666
OG0000773	SACKO_17710, SACKO_17709	BRALA00878
OG0000773	SACKO_04243	BRALA22192
OG0000774	SACKO_04816	BRALA01367
OG0000774	SACKO_01221, SACKO_01162, SACKO_26595, SACKO_26612	BRALA12795
OG0000776	SACKO_20604	BRALA29299, BRALA14518, BRALA14519, BRALA14092
OG0000777	SACKO_28617, SACKO_28786	BRALA06536
OG0000778	SACKO_00880	BRALA20992, BRALA09413, BRALA00256, BRALA00257, BRALA00259
OG0000779	SACKO_09223	BRALA02587
OG0000779	SACKO_27144	BRALA01807
OG0000780	SACKO_27100, SACKO_29107, SACKO_29108	BRALA21364
OG0000780	SACKO_07184	BRALA00744
OG0000781	SACKO_05315	BRALA05140
OG0000782	SACKO_02448	BRALA18203
OG0000784	SACKO_27906	BRALA06052, BRALA25550, BRALA17554, BRALA16289, BRALA22376, BRALA25588
OG0000786	SACKO_30010	BRALA12027
OG0000787	SACKO_05969	BRALA03891
OG0000788	SACKO_23309	BRALA02413
OG0000788	SACKO_16503	BRALA32315
OG0000790	SACKO_25520, SACKO_25478, SACKO_25496, SACKO_25524, SACKO_25500, SACKO_25464, SACKO_25512, SACKO_26043	BRALA12655, BRALA12650, BRALA09236, BRALA09235, BRALA12669, BRALA28591, BRALA28595, BRALA28593, BRALA04265, BRALA25758, BRALA23300, BRALA10748, BRALA20036, BRALA04241
OG0000790	SACKO_26270	BRALA12652, BRALA25569, BRALA28594
OG0000791	SACKO_06891	BRALA14451
OG0000792	SACKO_30915	BRALA04682
OG0000792	SACKO_20208	BRALA32297
OG0000793	SACKO_32255	BRALA17595
OG0000794	SACKO_17237	BRALA27101, BRALA27102
OG0000795	SACKO_13006, SACKO_12994	BRALA22731
OG0000796	SACKO_28893	BRALA13626
OG0000798	SACKO_10595, SACKO_10603	BRALA22751
OG0000799	SACKO_33594	BRALA07756
OG0000803	SACKO_08403	BRALA35038, BRALA35572, BRALA32962
OG0000805	SACKO_18326, SACKO_18321, SACKO_23365, SACKO_18329, SACKO_33521, SACKO_09867, SACKO_09887, SACKO_09246	BRALA11113, BRALA11112, BRALA05953, BRALA05905, BRALA05906, BRALA22453
OG0000807	SACKO_20337, SACKO_08448, SACKO_34211	BRALA17262, BRALA26360, BRALA05460
OG0000808	SACKO_08432, SACKO_10478, SACKO_06792	BRALA26295
OG0000808	SACKO_19821	BRALA35228
OG0000809	SACKO_11706, SACKO_11703	BRALA05348
OG0000810	SACKO_25393	BRALA00801
OG0000810	SACKO_08781	BRALA10599
OG0000812	SACKO_09567	BRALA34233, BRALA02243
OG0000813	SACKO_06455	BRALA03660
OG0000814	SACKO_00194	BRALA04143
OG0000814	SACKO_27445	BRALA13770, BRALA03045
OG0000815	SACKO_17789	BRALA11706
OG0000815	SACKO_18609	BRALA04544
