Orthogroup	SACKO_ok	STRPU_ok
OG0000482	SACKO_25732	STRPU_20466
OG0000482	SACKO_25747	STRPU_21122
OG0000484	SACKO_23202	STRPU_19234
OG0000485	SACKO_32346	STRPU_03873
OG0000486	SACKO_29937, SACKO_07182, SACKO_07195	STRPU_20016, STRPU_18622
OG0000486	SACKO_28616, SACKO_28629	STRPU_08732
OG0000487	SACKO_33051, SACKO_15021, SACKO_04845, SACKO_06932, SACKO_06952	STRPU_21236
OG0000487	SACKO_08406, SACKO_08473, SACKO_34025, SACKO_08477, SACKO_08456	STRPU_09230, STRPU_02195
OG0000488	SACKO_32393	STRPU_21579, STRPU_09666
OG0000489	SACKO_02942, SACKO_11413	STRPU_24241, STRPU_01065
OG0000490	SACKO_25826	STRPU_19396, STRPU_19397
OG0000491	SACKO_09275	STRPU_04966
OG0000494	SACKO_09661, SACKO_20661, SACKO_20676	STRPU_15055
OG0000494	SACKO_20667, SACKO_20670, SACKO_29545	STRPU_15147, STRPU_02528
OG0000495	SACKO_17840, SACKO_17826	STRPU_05984
OG0000495	SACKO_02191, SACKO_02199	STRPU_14646
OG0000496	SACKO_17283	STRPU_01872, STRPU_25187
OG0000496	SACKO_19033	STRPU_25443
OG0000497	SACKO_07766	STRPU_14149, STRPU_14171
OG0000497	SACKO_21404	STRPU_19651, STRPU_19670
OG0000498	SACKO_16151	STRPU_25913
OG0000499	SACKO_07869, SACKO_25714, SACKO_13488, SACKO_07888, SACKO_07856, SACKO_07885	STRPU_21743, STRPU_21679
OG0000501	SACKO_02655, SACKO_04583, SACKO_04590, SACKO_28718, SACKO_28744, SACKO_31552, SACKO_31557, SACKO_28634, SACKO_29583, SACKO_33267, SACKO_29576, SACKO_22573, SACKO_04851, SACKO_22575, SACKO_32214	STRPU_04968, STRPU_24516, STRPU_24080, STRPU_00604, STRPU_24511, STRPU_24509, STRPU_04537, STRPU_04519, STRPU_00603, STRPU_24513, STRPU_24508, STRPU_24507, STRPU_24505, STRPU_24504, STRPU_24506, STRPU_24510, STRPU_24688, STRPU_24704, STRPU_24687, STRPU_24705
OG0000502	SACKO_31957, SACKO_31944, SACKO_31935, SACKO_31929, SACKO_31956	STRPU_06621
OG0000503	SACKO_26118	STRPU_12805, STRPU_12804
OG0000504	SACKO_01404	STRPU_13814
OG0000504	SACKO_26022	STRPU_26516
OG0000505	SACKO_33776	STRPU_21978
OG0000506	SACKO_28370	STRPU_06642
OG0000508	SACKO_04141	STRPU_13773
OG0000508	SACKO_03535	STRPU_22049
OG0000510	SACKO_08802	STRPU_23102
OG0000511	SACKO_16608, SACKO_16632, SACKO_17075	STRPU_10354
OG0000513	SACKO_20073	STRPU_04474
OG0000514	SACKO_06731	STRPU_08933
OG0000515	SACKO_34014, SACKO_02419, SACKO_16456, SACKO_16452, SACKO_13973, SACKO_01627	STRPU_19518, STRPU_19526, STRPU_19523, STRPU_19522, STRPU_19524, STRPU_19525, STRPU_19751, STRPU_19749, STRPU_06347, STRPU_26585, STRPU_26583, STRPU_19521
OG0000516	SACKO_26866, SACKO_23319, SACKO_05262, SACKO_21254, SACKO_26833	STRPU_13037, STRPU_13043, STRPU_13061, STRPU_13049, STRPU_13035, STRPU_12407, STRPU_13039, STRPU_13036, STRPU_13038, STRPU_13063, STRPU_25368
OG0000519	SACKO_32736	STRPU_02530, STRPU_15149
OG0000520	SACKO_18204	STRPU_15354
OG0000520	SACKO_09249, SACKO_06826	STRPU_02843, STRPU_02884, STRPU_02842
OG0000521	SACKO_05642	STRPU_20674
OG0000521	SACKO_19264, SACKO_19258, SACKO_30251	STRPU_08500
OG0000521	SACKO_05637	STRPU_20675
OG0000522	SACKO_03537, SACKO_08795	STRPU_09848
OG0000522	SACKO_03413	STRPU_09558
OG0000523	SACKO_25122	STRPU_24945, STRPU_24944
OG0000524	SACKO_11508	STRPU_04273
OG0000525	SACKO_14070	STRPU_19423
OG0000525	SACKO_16659	STRPU_08645, STRPU_08644
OG0000526	SACKO_01849	STRPU_05063, STRPU_05136
OG0000526	SACKO_09502, SACKO_07763	STRPU_20230
OG0000526	SACKO_25850	STRPU_20229, STRPU_19766
OG0000526	SACKO_20379, SACKO_20421, SACKO_08249, SACKO_01860, SACKO_08239	STRPU_05140, STRPU_05065, STRPU_05139, STRPU_05064
OG0000527	SACKO_06738	STRPU_25067
OG0000528	SACKO_04604	STRPU_10713
OG0000528	SACKO_09093	STRPU_21360
OG0000528	SACKO_23862	STRPU_23137
OG0000529	SACKO_27420	STRPU_19440
OG0000529	SACKO_22339	STRPU_00345, STRPU_11005
OG0000530	SACKO_04253	STRPU_19193
OG0000532	SACKO_04015	STRPU_20648, STRPU_20646, STRPU_20647
OG0000533	SACKO_10942, SACKO_02806, SACKO_02812	STRPU_16980, STRPU_17000, STRPU_17001
OG0000534	SACKO_02672	STRPU_00112
OG0000534	SACKO_02674	STRPU_13181
OG0000534	SACKO_28185	STRPU_01453, STRPU_08723
OG0000535	SACKO_22523, SACKO_22514, SACKO_22501, SACKO_22484	STRPU_00139, STRPU_22164, STRPU_22159
OG0000536	SACKO_33770	STRPU_22972, STRPU_23973, STRPU_23949, STRPU_23210, STRPU_23751, STRPU_23209, STRPU_22732, STRPU_22582, STRPU_22573, STRPU_22575, STRPU_22572, STRPU_22583, STRPU_22574
OG0000537	SACKO_26142	STRPU_06545, STRPU_06553
OG0000537	SACKO_26151	STRPU_06546
OG0000538	SACKO_05534, SACKO_05532	STRPU_13554
OG0000541	SACKO_34149, SACKO_34143, SACKO_34121, SACKO_34138, SACKO_34126, SACKO_34131, SACKO_34113, SACKO_34137, SACKO_34140, SACKO_02528, SACKO_02532, SACKO_13125, SACKO_13548, SACKO_02536, SACKO_01488, SACKO_13122, SACKO_09874, SACKO_19487, SACKO_33223	STRPU_08237
OG0000541	SACKO_33225, SACKO_28290, SACKO_34141, SACKO_13115, SACKO_33222	STRPU_18129, STRPU_24836, STRPU_20916, STRPU_13928, STRPU_13913, STRPU_05000, STRPU_12096
OG0000542	SACKO_04085, SACKO_33246	STRPU_05583, STRPU_05643
OG0000542	SACKO_31227, SACKO_03340	STRPU_21969
OG0000544	SACKO_01595	STRPU_05322
OG0000544	SACKO_20647	STRPU_01164, STRPU_18291
OG0000544	SACKO_21942	STRPU_04548
OG0000545	SACKO_31593	STRPU_21165, STRPU_21157
OG0000545	SACKO_11658	STRPU_07091, STRPU_21313
OG0000546	SACKO_09949	STRPU_21806
OG0000547	SACKO_10842, SACKO_10831, SACKO_10812	STRPU_22678, STRPU_21964, STRPU_01969, STRPU_22811
OG0000548	SACKO_24136	STRPU_10337
OG0000548	SACKO_21638	STRPU_20610
OG0000548	SACKO_01196	STRPU_22797, STRPU_01956
OG0000549	SACKO_09190	STRPU_26917
OG0000549	SACKO_27792	STRPU_12468, STRPU_12545
OG0000550	SACKO_24656	STRPU_25032
OG0000550	SACKO_29039	STRPU_24490
OG0000551	SACKO_27987	STRPU_07418, STRPU_07415, STRPU_07416, STRPU_07417
OG0000552	SACKO_16965	STRPU_01962, STRPU_22803
OG0000553	SACKO_30818	STRPU_23171
OG0000553	SACKO_27631	STRPU_03995, STRPU_03988
OG0000553	SACKO_24378	STRPU_09287
OG0000554	SACKO_04829	STRPU_16675, STRPU_16708
OG0000560	SACKO_03111	STRPU_20770
OG0000560	SACKO_03110	STRPU_20918, STRPU_20919, STRPU_01418, STRPU_23742
OG0000560	SACKO_30877	STRPU_10871
OG0000561	SACKO_01260, SACKO_27682, SACKO_33677, SACKO_00159, SACKO_01255	STRPU_21549
OG0000562	SACKO_07813	STRPU_26809
OG0000564	SACKO_32358	STRPU_21576, STRPU_00279
OG0000564	SACKO_24811, SACKO_12013	STRPU_20975
OG0000565	SACKO_01668, SACKO_01698, SACKO_03932, SACKO_03934, SACKO_03950	STRPU_12091, STRPU_12090, STRPU_26877
OG0000566	SACKO_13906	STRPU_22145
OG0000566	SACKO_18189	STRPU_14680
OG0000567	SACKO_32703, SACKO_18072	STRPU_20922, STRPU_20921
OG0000567	SACKO_21311	STRPU_26517
OG0000567	SACKO_01005	STRPU_18559
OG0000568	SACKO_15842, SACKO_14342	STRPU_26999
OG0000569	SACKO_03979	STRPU_27223
OG0000570	SACKO_16042	STRPU_23827, STRPU_23864
OG0000570	SACKO_16064	STRPU_23861, STRPU_23825, STRPU_23826, STRPU_23863
OG0000572	SACKO_18077	STRPU_21193
OG0000573	SACKO_21574	STRPU_11052, STRPU_00392
OG0000573	SACKO_26024	STRPU_27100, STRPU_27089
OG0000574	SACKO_33381	STRPU_09296
OG0000574	SACKO_28187	STRPU_08865, STRPU_00956
OG0000574	SACKO_25843	STRPU_00802, STRPU_19767
OG0000575	SACKO_27278, SACKO_27258	STRPU_15788
OG0000576	SACKO_23536	STRPU_23119
OG0000577	SACKO_02404	STRPU_17273, STRPU_17434, STRPU_11943, STRPU_11903, STRPU_11902, STRPU_11942, STRPU_01705, STRPU_16733, STRPU_01709, STRPU_16737, STRPU_16736, STRPU_01708, STRPU_17320, STRPU_17331, STRPU_17318, STRPU_22685, STRPU_22832
OG0000578	SACKO_32404	STRPU_21618
OG0000579	SACKO_30809	STRPU_23503
OG0000580	SACKO_19146	STRPU_12039, STRPU_01257, STRPU_12038
OG0000581	SACKO_01235	STRPU_21308
OG0000581	SACKO_01269	STRPU_21309
OG0000581	SACKO_01278	STRPU_21310
OG0000582	SACKO_28539	STRPU_19500
OG0000583	SACKO_33042	STRPU_17032, STRPU_01798
OG0000584	SACKO_22450	STRPU_19344, STRPU_19222
OG0000585	SACKO_33151	STRPU_22740, STRPU_01894
OG0000586	SACKO_01531	STRPU_11843
OG0000587	SACKO_31646	STRPU_06588, STRPU_06512
OG0000587	SACKO_32372	STRPU_21487, STRPU_21496
OG0000588	SACKO_19722	STRPU_00676, STRPU_18950
OG0000588	SACKO_13333	STRPU_17075
OG0000589	SACKO_03632	STRPU_13052
OG0000590	SACKO_30925	STRPU_25115
OG0000590	SACKO_30919, SACKO_30264	STRPU_25616
OG0000591	SACKO_22613	STRPU_08932
OG0000591	SACKO_32003	STRPU_06603
OG0000592	SACKO_27135	STRPU_16888
OG0000592	SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108	STRPU_15820, STRPU_15868
OG0000593	SACKO_28197	STRPU_09183, STRPU_02152
OG0000594	SACKO_03549	STRPU_12480
OG0000594	SACKO_33771	STRPU_23518
OG0000596	SACKO_14397, SACKO_14403, SACKO_15641, SACKO_13334, SACKO_02687	STRPU_01212, STRPU_25747, STRPU_05818, STRPU_05681, STRPU_05680, STRPU_03711, STRPU_05445, STRPU_05525, STRPU_05516, STRPU_05235, STRPU_05703
OG0000597	SACKO_18453	STRPU_14406
OG0000597	SACKO_13955	STRPU_22530
OG0000598	SACKO_05680	STRPU_26530, STRPU_26404, STRPU_26772
OG0000599	SACKO_26034, SACKO_33847	STRPU_26871
OG0000599	SACKO_29928, SACKO_13810, SACKO_13799, SACKO_13803, SACKO_13818, SACKO_13798, SACKO_13815, SACKO_13813, SACKO_13812	STRPU_01860, STRPU_03970
OG0000600	SACKO_34109	STRPU_18065
OG0000600	SACKO_34187	STRPU_18063
OG0000600	SACKO_27569	STRPU_00672, STRPU_18954
OG0000602	SACKO_18486	STRPU_06890, STRPU_06914
OG0000602	SACKO_15757, SACKO_11346, SACKO_18509	STRPU_06715
OG0000603	SACKO_31604	STRPU_00284, STRPU_21569
OG0000604	SACKO_11960	STRPU_20713
OG0000607	SACKO_23896	STRPU_01642, STRPU_11978
OG0000608	SACKO_04086	STRPU_05642, STRPU_05582
OG0000609	SACKO_07030	STRPU_24853
OG0000609	SACKO_07908	STRPU_24616
OG0000610	SACKO_22412	STRPU_27140, STRPU_27141
OG0000610	SACKO_14590	STRPU_19602
OG0000611	SACKO_14478	STRPU_05045, STRPU_05119
OG0000611	SACKO_26761	STRPU_26016
OG0000612	SACKO_10524	STRPU_09717, STRPU_09761
OG0000612	SACKO_16423	STRPU_26031
OG0000613	SACKO_12488, SACKO_18352	STRPU_24692, STRPU_24700
OG0000614	SACKO_19940	STRPU_25312
OG0000614	SACKO_31628, SACKO_31587	STRPU_21878
OG0000615	SACKO_26394	STRPU_06171
OG0000616	SACKO_26877	STRPU_03576
OG0000617	SACKO_26070	STRPU_22373
OG0000617	SACKO_15016	STRPU_22397
OG0000618	SACKO_12964	STRPU_07199
OG0000619	SACKO_18510	STRPU_06659
OG0000621	SACKO_20435, SACKO_20425, SACKO_09993, SACKO_06637, SACKO_06640, SACKO_06646, SACKO_06659	STRPU_20608, STRPU_20609
OG0000621	SACKO_20461, SACKO_20441, SACKO_20468	STRPU_17540, STRPU_17541
OG0000622	SACKO_03091, SACKO_08665, SACKO_17555, SACKO_17602, SACKO_17590, SACKO_17596	STRPU_17169, STRPU_04373
OG0000623	SACKO_21523, SACKO_18029	STRPU_07960, STRPU_07951
OG0000624	SACKO_27238	STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382
OG0000625	SACKO_11899	STRPU_03700, STRPU_02905
OG0000626	SACKO_21363	STRPU_24334
OG0000627	SACKO_02990	STRPU_03283, STRPU_03246
OG0000628	SACKO_05282	STRPU_17753
OG0000628	SACKO_26977	STRPU_07211
OG0000630	SACKO_10460, SACKO_08401, SACKO_02760	STRPU_23125
OG0000630	SACKO_31719, SACKO_18519, SACKO_07143, SACKO_26725, SACKO_02061, SACKO_12214, SACKO_28843, SACKO_17380, SACKO_32273, SACKO_06105, SACKO_08108, SACKO_17636	STRPU_16241, STRPU_07931, STRPU_15456, STRPU_21948, STRPU_03829, STRPU_09053, STRPU_06360, STRPU_06359, STRPU_01732
OG0000633	SACKO_05062	STRPU_21010
OG0000634	SACKO_28150, SACKO_28152	STRPU_00599
OG0000635	SACKO_29305	STRPU_25070
OG0000635	SACKO_29739, SACKO_14557	STRPU_17828
OG0000636	SACKO_16616	STRPU_09946
OG0000637	SACKO_13417	STRPU_20362
OG0000637	SACKO_00824	STRPU_19277
OG0000638	SACKO_07670, SACKO_07656, SACKO_07663, SACKO_09257, SACKO_07658, SACKO_07676, SACKO_24281	STRPU_17473, STRPU_17456, STRPU_16890, STRPU_23957, STRPU_17471, STRPU_17454, STRPU_17472, STRPU_17455, STRPU_23958, STRPU_23932, STRPU_14026, STRPU_17232
OG0000639	SACKO_22469	STRPU_27017
OG0000639	SACKO_30392	STRPU_25405
OG0000642	SACKO_21799	STRPU_04607, STRPU_04606, STRPU_04846
OG0000643	SACKO_16201, SACKO_00735	STRPU_14556
OG0000645	SACKO_19857	STRPU_25221
OG0000645	SACKO_17093	STRPU_22046
OG0000646	SACKO_00864	STRPU_11448
OG0000646	SACKO_28271	STRPU_25760
OG0000647	SACKO_00037, SACKO_00065	STRPU_06712
OG0000648	SACKO_12118	STRPU_00211
OG0000648	SACKO_17289	STRPU_25924
OG0000649	SACKO_06908	STRPU_02393, STRPU_13680, STRPU_13650, STRPU_02415
OG0000649	SACKO_27756, SACKO_26807	STRPU_00020, STRPU_13871, STRPU_13879
OG0000650	SACKO_04649	STRPU_24960
OG0000651	SACKO_14845	STRPU_22117
OG0000652	SACKO_15084	STRPU_21926
OG0000654	SACKO_30168	STRPU_25001
OG0000656	SACKO_15053, SACKO_13960	STRPU_14279
OG0000657	SACKO_27378	STRPU_17299, STRPU_17301
OG0000657	SACKO_14254	STRPU_22434
OG0000658	SACKO_23223	STRPU_18794
OG0000659	SACKO_01760, SACKO_22901, SACKO_20511, SACKO_33494, SACKO_27820	STRPU_00752, STRPU_20000, STRPU_23016
OG0000659	SACKO_13697, SACKO_12545, SACKO_24678, SACKO_18959, SACKO_22986, SACKO_18828	STRPU_25885
OG0000660	SACKO_30045	STRPU_13999
OG0000660	SACKO_33063	STRPU_02267, STRPU_17655
OG0000662	SACKO_06148	STRPU_09696, STRPU_09739
OG0000662	SACKO_28738	STRPU_08344
OG0000663	SACKO_03887	STRPU_19333
OG0000664	SACKO_26065	STRPU_23931
OG0000664	SACKO_23068	STRPU_24936
OG0000665	SACKO_03470	STRPU_26452
OG0000666	SACKO_01360	STRPU_22324
OG0000667	SACKO_09373, SACKO_32782	STRPU_26587, STRPU_26584, STRPU_26582, STRPU_26453, STRPU_26589, STRPU_27308
OG0000670	SACKO_21893	STRPU_06883
OG0000671	SACKO_02900	STRPU_24917
OG0000671	SACKO_33234	STRPU_24916
OG0000672	SACKO_21164	STRPU_06933
OG0000672	SACKO_29531	STRPU_20779
OG0000673	SACKO_09351	STRPU_02717
OG0000674	SACKO_29269	STRPU_26356
OG0000674	SACKO_21136	STRPU_12631
OG0000676	SACKO_30866	STRPU_24012
OG0000676	SACKO_08481	STRPU_06999
OG0000678	SACKO_05460	STRPU_08255
OG0000680	SACKO_13665	STRPU_08041
OG0000680	SACKO_21650, SACKO_21648, SACKO_21651	STRPU_07455, STRPU_07457, STRPU_07456, STRPU_07476
OG0000681	SACKO_14440	STRPU_05744
OG0000681	SACKO_06296	STRPU_12569, STRPU_12568
OG0000682	SACKO_15215, SACKO_25895	STRPU_09978, STRPU_09955
OG0000683	SACKO_30847	STRPU_06350
OG0000683	SACKO_25632	STRPU_18850
OG0000685	SACKO_06289	STRPU_08752, STRPU_01415
OG0000690	SACKO_13982	STRPU_08035
OG0000690	SACKO_03682	STRPU_17155
OG0000690	SACKO_00508	STRPU_18294, STRPU_01161
OG0000691	SACKO_07972	STRPU_25430
OG0000691	SACKO_11293	STRPU_24302
OG0000692	SACKO_04812	STRPU_19316, STRPU_01823
OG0000692	SACKO_07150, SACKO_07117	STRPU_20690, STRPU_24956, STRPU_15312
OG0000693	SACKO_25307	STRPU_19430, STRPU_19438
OG0000694	SACKO_10312	STRPU_19824, STRPU_19833, STRPU_19828, STRPU_19453, STRPU_19835, STRPU_19830, STRPU_19823, STRPU_19832, STRPU_19837, STRPU_19838, STRPU_19827, STRPU_19825, STRPU_19829, STRPU_19834, STRPU_19841, STRPU_19840, STRPU_19847, STRPU_19822
OG0000695	SACKO_07260	STRPU_11403
OG0000696	SACKO_05595	STRPU_24482
OG0000696	SACKO_15257	STRPU_21259
OG0000696	SACKO_07580	STRPU_10267, STRPU_23135
OG0000697	SACKO_07543	STRPU_22408
OG0000698	SACKO_33282, SACKO_00937, SACKO_00966, SACKO_00931	STRPU_21595
OG0000698	SACKO_00996	STRPU_21594
OG0000699	SACKO_27167	STRPU_06143, STRPU_06144
OG0000700	SACKO_00811	STRPU_16384, STRPU_16362
OG0000701	SACKO_25617, SACKO_32176, SACKO_03805	STRPU_09920, STRPU_09919
OG0000702	SACKO_27079	STRPU_23036, STRPU_00912
OG0000703	SACKO_21811	STRPU_04784
OG0000706	SACKO_24560	STRPU_23155
OG0000706	SACKO_28453	STRPU_11620, STRPU_01329
OG0000708	SACKO_22452	STRPU_18963, STRPU_18977
OG0000708	SACKO_25480	STRPU_00882, STRPU_23008
OG0000709	SACKO_18089	STRPU_20537
OG0000709	SACKO_22198	STRPU_21274, STRPU_21845
OG0000710	SACKO_13452, SACKO_13463	STRPU_25484
OG0000711	SACKO_19139	STRPU_12186
OG0000711	SACKO_19149	STRPU_11659
OG0000712	SACKO_16099	STRPU_05053, STRPU_05129
OG0000713	SACKO_26669	STRPU_06419, STRPU_06412, STRPU_06420, STRPU_06413, STRPU_12045, STRPU_01249, STRPU_18802, STRPU_00584, STRPU_07550, STRPU_23982, STRPU_23980, STRPU_06767
OG0000715	SACKO_31209	STRPU_13461
OG0000716	SACKO_08963	STRPU_17012
OG0000717	SACKO_00278	STRPU_19580
OG0000717	SACKO_00279	STRPU_19581
OG0000718	SACKO_32613	STRPU_04006, STRPU_04005
OG0000720	SACKO_00764	STRPU_22043
OG0000720	SACKO_27801	STRPU_22492, STRPU_22468
OG0000721	SACKO_29734	STRPU_14994, STRPU_14964
OG0000722	SACKO_06070	STRPU_21044
OG0000722	SACKO_06069	STRPU_20560
OG0000723	SACKO_19700, SACKO_28805	STRPU_22942, STRPU_22941, STRPU_22940, STRPU_22939
OG0000724	SACKO_29558	STRPU_21597
OG0000725	SACKO_27384	STRPU_19812, STRPU_00755
OG0000725	SACKO_03561	STRPU_12601
OG0000726	SACKO_17190	STRPU_13494
OG0000730	SACKO_27783	STRPU_13747, STRPU_01502
OG0000730	SACKO_19325	STRPU_18715
OG0000731	SACKO_26280, SACKO_26277	STRPU_06695
OG0000732	SACKO_20871	STRPU_06871
OG0000733	SACKO_32345	STRPU_21566
OG0000733	SACKO_17671	STRPU_20797
OG0000734	SACKO_08224	STRPU_20020
OG0000735	SACKO_26054	STRPU_24284
OG0000736	SACKO_27734, SACKO_27737	STRPU_21933, STRPU_07453, STRPU_07445
OG0000736	SACKO_10396	STRPU_22089
OG0000737	SACKO_25903	STRPU_09307
OG0000739	SACKO_18136	STRPU_24946
OG0000740	SACKO_24861	STRPU_13396, STRPU_13375
OG0000740	SACKO_02011	STRPU_04815
OG0000742	SACKO_32083, SACKO_05122	STRPU_06432
OG0000743	SACKO_25573	STRPU_08228
OG0000743	SACKO_25597	STRPU_08229
OG0000745	SACKO_22243, SACKO_22171	STRPU_20528
OG0000745	SACKO_22180	STRPU_20529
OG0000745	SACKO_02883, SACKO_12160	STRPU_19598
OG0000748	SACKO_18174, SACKO_34214, SACKO_22995, SACKO_30887, SACKO_24976, SACKO_29791, SACKO_08056, SACKO_03913, SACKO_09716, SACKO_29657, SACKO_28844, SACKO_32549, SACKO_19984, SACKO_09720	STRPU_22034
OG0000749	SACKO_07299	STRPU_21644, STRPU_21708
OG0000750	SACKO_13299, SACKO_13296	STRPU_21563
OG0000750	SACKO_01471, SACKO_19590, SACKO_01472, SACKO_19609	STRPU_04644, STRPU_04622
OG0000751	SACKO_32463	STRPU_13591, STRPU_01611
OG0000752	SACKO_10303	STRPU_10384
OG0000752	SACKO_03640	STRPU_17910
OG0000752	SACKO_33668	STRPU_19015
OG0000753	SACKO_33703	STRPU_23569
OG0000753	SACKO_17800	STRPU_03838
OG0000753	SACKO_33701	STRPU_23562
OG0000754	SACKO_26303	STRPU_25589
OG0000755	SACKO_19024	STRPU_26250
OG0000757	SACKO_26933	STRPU_05504
OG0000757	SACKO_00716	STRPU_14828
OG0000758	SACKO_05592	STRPU_24891
OG0000759	SACKO_29477	STRPU_25007
OG0000760	SACKO_23650	STRPU_01895, STRPU_22741
OG0000761	SACKO_04696	STRPU_19482
OG0000762	SACKO_01422	STRPU_24145
OG0000763	SACKO_08605	STRPU_26640
OG0000764	SACKO_20100	STRPU_19433, STRPU_19427
OG0000765	SACKO_02329	STRPU_20844, STRPU_20882
OG0000765	SACKO_02322	STRPU_20883, STRPU_20845
OG0000766	SACKO_22474	STRPU_26502, STRPU_12701
OG0000767	SACKO_14609	STRPU_20571
OG0000768	SACKO_23463	STRPU_23593
OG0000772	SACKO_24880	STRPU_04727, STRPU_04734, STRPU_04728
OG0000772	SACKO_18970	STRPU_15066, STRPU_25730, STRPU_11346, STRPU_25314
OG0000773	SACKO_00589	STRPU_17781
OG0000773	SACKO_21567	STRPU_19947, STRPU_02579, STRPU_11217, STRPU_11254
OG0000773	SACKO_04243	STRPU_25654
OG0000774	SACKO_04816	STRPU_01825, STRPU_19314
OG0000774	SACKO_22074	STRPU_09065, STRPU_02041
OG0000774	SACKO_01221, SACKO_01162, SACKO_26595, SACKO_26612	STRPU_23589
OG0000775	SACKO_25832, SACKO_34101, SACKO_18980, SACKO_34030	STRPU_21116, STRPU_23930, STRPU_07226
OG0000776	SACKO_18768	STRPU_25591
OG0000776	SACKO_20604	STRPU_07752
OG0000777	SACKO_28617, SACKO_28786	STRPU_26898, STRPU_26897, STRPU_08984
OG0000778	SACKO_00880	STRPU_11330
OG0000779	SACKO_09223	STRPU_20061
OG0000779	SACKO_27144	STRPU_15696
OG0000780	SACKO_23785	STRPU_21536
OG0000780	SACKO_29108	STRPU_23123
OG0000780	SACKO_07184	STRPU_18748
OG0000781	SACKO_05315	STRPU_25935
OG0000782	SACKO_02448	STRPU_27022
OG0000784	SACKO_27906	STRPU_24373
OG0000786	SACKO_30010	STRPU_15453
OG0000786	SACKO_19884	STRPU_15092
OG0000787	SACKO_05969	STRPU_04197, STRPU_04234
OG0000788	SACKO_23309	STRPU_11964, STRPU_01625
OG0000788	SACKO_16503	STRPU_26569
OG0000790	SACKO_26270	STRPU_22128
OG0000791	SACKO_06891	STRPU_13705, STRPU_00440
OG0000792	SACKO_30915	STRPU_25047
OG0000792	SACKO_20208	STRPU_14909
OG0000793	SACKO_32255	STRPU_26762, STRPU_26748
OG0000794	SACKO_17237	STRPU_16063
OG0000796	SACKO_28893	STRPU_06080
OG0000797	SACKO_34169	STRPU_04347
OG0000799	SACKO_33594	STRPU_09727, STRPU_09770
OG0000800	SACKO_26365, SACKO_26362	STRPU_09950, STRPU_09973, STRPU_07425, STRPU_15030
OG0000801	SACKO_32154	STRPU_23079, STRPU_00663
OG0000803	SACKO_08403	STRPU_12487, STRPU_12512
OG0000808	SACKO_08462	STRPU_00425, STRPU_23126
OG0000809	SACKO_11706	STRPU_18374
OG0000810	SACKO_25393	STRPU_19223
OG0000810	SACKO_08781	STRPU_16445
OG0000812	SACKO_09567	STRPU_12749
OG0000813	SACKO_06455	STRPU_04740, STRPU_04739
OG0000814	SACKO_00194	STRPU_21983
OG0000814	SACKO_27445	STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083
OG0000814	SACKO_29758	STRPU_10972
OG0000815	SACKO_03458	STRPU_26905
OG0000815	SACKO_08338	STRPU_24245, STRPU_01059
OG0000816	SACKO_17944	STRPU_21113
OG0000816	SACKO_17471	STRPU_04037, STRPU_00076
OG0000817	SACKO_10398	STRPU_22107
OG0000817	SACKO_05841	STRPU_04676
OG0000817	SACKO_27281	STRPU_14081, STRPU_00839
OG0000818	SACKO_13438	STRPU_08499
OG0000819	SACKO_16820	STRPU_13106, STRPU_13090
OG0000819	SACKO_29534	STRPU_15366
OG0000819	SACKO_06925	STRPU_02243, STRPU_15556
OG0000820	SACKO_08030	STRPU_14124
OG0000822	SACKO_20246	STRPU_11821
OG0000822	SACKO_23379	STRPU_13103, STRPU_13093
OG0000822	SACKO_32177	STRPU_12245
OG0000824	SACKO_23963, SACKO_19936	STRPU_25265
OG0000825	SACKO_07264	STRPU_05131, STRPU_05055
OG0000825	SACKO_03586	STRPU_12931
OG0000826	SACKO_24167	STRPU_25465, STRPU_25466, STRPU_00190, STRPU_14464, STRPU_25836
OG0000827	SACKO_01112	STRPU_24864, STRPU_24863, STRPU_24060
OG0000827	SACKO_21283	STRPU_26513
OG0000828	SACKO_19680	STRPU_23372
OG0000828	SACKO_02201	STRPU_15585, STRPU_02220
OG0000829	SACKO_03719	STRPU_03315, STRPU_10209
OG0000830	SACKO_08420, SACKO_17829, SACKO_17827, SACKO_26129, SACKO_17830	STRPU_20808, STRPU_06656, STRPU_06577, STRPU_06522, STRPU_06655
OG0000831	SACKO_33535, SACKO_14918	STRPU_25894, STRPU_25422, STRPU_25896
OG0000832	SACKO_05219, SACKO_06774, SACKO_06830, SACKO_17964, SACKO_14151, SACKO_03597, SACKO_11020, SACKO_03580, SACKO_16836, SACKO_19385, SACKO_33092, SACKO_33094, SACKO_33078, SACKO_33080, SACKO_31878	STRPU_17567, STRPU_17584, STRPU_24442, STRPU_17065, STRPU_17067
OG0000833	SACKO_08623	STRPU_18167, STRPU_18151
OG0000834	SACKO_13031	STRPU_24585, STRPU_24596
OG0000834	SACKO_10495	STRPU_24584, STRPU_24595
OG0000836	SACKO_24783, SACKO_24782, SACKO_24773	STRPU_22902, STRPU_22889
OG0000836	SACKO_32144	STRPU_22890, STRPU_22905
OG0000837	SACKO_15029	STRPU_24375
OG0000838	SACKO_03577	STRPU_12478
OG0000841	SACKO_13443	STRPU_25231
