Orthogroup	SACKO_ok	XENTR
OG0001063	SACKO_31591	XENTR01633
OG0001065	SACKO_06065	XENTR14400, XENTR14851
OG0001072	SACKO_03267	XENTR01131
OG0001072	SACKO_03307	XENTR14054
OG0001073	SACKO_21449, SACKO_04327	XENTR13757, XENTR03448, XENTR09013
OG0001075	SACKO_11315, SACKO_14262	XENTR05482, XENTR14239, XENTR06059
OG0001076	SACKO_06837	XENTR04369, XENTR03450
OG0001077	SACKO_10234	XENTR02919
OG0001077	SACKO_02030	XENTR03172
OG0001078	SACKO_03626	XENTR16491, XENTR12278, XENTR05427, XENTR16318
OG0001079	SACKO_30338	XENTR05981
OG0001079	SACKO_30352	XENTR02342, XENTR18570
OG0001080	SACKO_28482	XENTR17306
OG0001080	SACKO_17655	XENTR00219, XENTR05053
OG0001081	SACKO_20233, SACKO_20239	XENTR11483, XENTR11482
OG0001082	SACKO_05811, SACKO_32916	XENTR04166, XENTR03787
OG0001083	SACKO_03733	XENTR14939, XENTR08964, XENTR02202, XENTR09760
OG0001084	SACKO_24296	XENTR03176
OG0001085	SACKO_23475	XENTR14464, XENTR18960, XENTR05968, XENTR02550
OG0001086	SACKO_01139	XENTR14767, XENTR08988, XENTR08989, XENTR09494
OG0001088	SACKO_05186	XENTR01178
OG0001089	SACKO_12550	XENTR12503
OG0001091	SACKO_17088	XENTR05394, XENTR06870, XENTR11806, XENTR06869, XENTR11805, XENTR05395, XENTR11804
OG0001092	SACKO_08155	XENTR04356
OG0001092	SACKO_08149	XENTR04358
OG0001093	SACKO_20225	XENTR14801, XENTR06916, XENTR05391
OG0001095	SACKO_26687	XENTR12897, XENTR04215
OG0001096	SACKO_26925, SACKO_33433	XENTR04979, XENTR04980, XENTR10593
OG0001101	SACKO_12678	XENTR16380
OG0001102	SACKO_03700	XENTR00597
OG0001102	SACKO_27070	XENTR08075
OG0001103	SACKO_06135	XENTR11707
OG0001103	SACKO_18268	XENTR08189
OG0001104	SACKO_17440, SACKO_10508	XENTR13239
OG0001104	SACKO_03224	XENTR13771, XENTR13900, XENTR18117
OG0001105	SACKO_04214	XENTR00250
OG0001105	SACKO_09999	XENTR09104
OG0001106	SACKO_09682	XENTR12570
OG0001107	SACKO_06919	XENTR10533, XENTR02061, XENTR02717
OG0001108	SACKO_04290	XENTR08568
OG0001108	SACKO_31250	XENTR01519
OG0001109	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237	XENTR13118, XENTR13119, XENTR13710, XENTR07737, XENTR12458
OG0001110	SACKO_08229	XENTR01316, XENTR07736
OG0001112	SACKO_18503	XENTR08598, XENTR07078
OG0001115	SACKO_33624, SACKO_33583, SACKO_18619	XENTR18977, XENTR15749, XENTR18459, XENTR14532
OG0001116	SACKO_20251	XENTR15111, XENTR15112
OG0001117	SACKO_06898	XENTR04976, XENTR19058, XENTR12412
OG0001119	SACKO_20836	XENTR05752
OG0001119	SACKO_20847	XENTR18158
OG0001120	SACKO_19029	XENTR06417, XENTR10567, XENTR10976
OG0001121	SACKO_32575	XENTR00146, XENTR15147
OG0001123	SACKO_00205	XENTR10415
OG0001123	SACKO_33269	XENTR03409
OG0001124	SACKO_10008	XENTR16582
OG0001124	SACKO_04873	XENTR06212
OG0001126	SACKO_15936	XENTR18698
OG0001127	SACKO_04963	XENTR08219, XENTR08218, XENTR06362
OG0001128	SACKO_18055	XENTR13449, XENTR13450
OG0001129	SACKO_22362	XENTR05147
OG0001129	SACKO_19446	XENTR08362
OG0001130	SACKO_17247, SACKO_21924, SACKO_08719, SACKO_08682	XENTR03434
OG0001131	SACKO_02814	XENTR08901, XENTR13407
OG0001132	SACKO_22464	XENTR06989
OG0001133	SACKO_03939	XENTR17678
OG0001133	SACKO_03870	XENTR15362
OG0001134	SACKO_00371	XENTR10250, XENTR00965, XENTR03216, XENTR03221
OG0001135	SACKO_12991	XENTR14974
OG0001136	SACKO_08700, SACKO_08683	XENTR10642, XENTR00557, XENTR12118
OG0001137	SACKO_31589	XENTR12668, XENTR04145
OG0001138	SACKO_06420	XENTR05997, XENTR02144, XENTR04471, XENTR18324, XENTR16579, XENTR16494, XENTR08552, XENTR05227, XENTR06291, XENTR15641, XENTR15640
OG0001139	SACKO_11336	XENTR12289
OG0001139	SACKO_08887	XENTR07646, XENTR17010
OG0001141	SACKO_15539	XENTR05715
OG0001142	SACKO_08495	XENTR06629
OG0001143	SACKO_27075	XENTR16291, XENTR08123, XENTR08124, XENTR08673, XENTR09685
OG0001144	SACKO_23855	XENTR08544, XENTR07178, XENTR03323, XENTR03322
OG0001146	SACKO_04608, SACKO_10399	XENTR04404, XENTR04096, XENTR12242
OG0001148	SACKO_05323, SACKO_05299	XENTR10476
OG0001149	SACKO_23060	XENTR12926, XENTR00444
OG0001155	SACKO_29197	XENTR09180
OG0001155	SACKO_06972	XENTR04938
OG0001156	SACKO_12887	XENTR07093, XENTR06912, XENTR01092
OG0001158	SACKO_22305, SACKO_17286	XENTR16126, XENTR16127, XENTR07686, XENTR07685
OG0001159	SACKO_14618	XENTR05163, XENTR05113
OG0001160	SACKO_03583	XENTR08948, XENTR07949
OG0001161	SACKO_21600, SACKO_15264	XENTR05290, XENTR17947
OG0001162	SACKO_17543, SACKO_14294	XENTR10454, XENTR14933
OG0001163	SACKO_31507	XENTR08141
OG0001165	SACKO_18359	XENTR03624
OG0001165	SACKO_32002, SACKO_31998	XENTR02305
OG0001166	SACKO_31708	XENTR18013, XENTR18012, XENTR14106
OG0001167	SACKO_12026	XENTR07709, XENTR06636, XENTR08900
OG0001168	SACKO_18942	XENTR12949, XENTR06904, XENTR00455
OG0001169	SACKO_01891	XENTR18438
OG0001170	SACKO_27342	XENTR14411
OG0001171	SACKO_20825	XENTR06589
OG0001172	SACKO_07899	XENTR06358, XENTR09420
OG0001172	SACKO_23083	XENTR08224, XENTR15936
OG0001173	SACKO_12453	XENTR06425, XENTR01039
OG0001173	SACKO_11271	XENTR06289, XENTR03346, XENTR03345
OG0001174	SACKO_28428, SACKO_28429	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963
OG0001175	SACKO_00167	XENTR04334, XENTR01937
OG0001177	SACKO_26073	XENTR04520
OG0001177	SACKO_10730, SACKO_26943	XENTR01947
OG0001178	SACKO_03875	XENTR00333
OG0001178	SACKO_32742, SACKO_08914	XENTR02313
OG0001179	SACKO_32134	XENTR01714
OG0001181	SACKO_08231, SACKO_27253, SACKO_08232	XENTR02917, XENTR13969
OG0001182	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391	XENTR04131, XENTR14389
OG0001182	SACKO_19557	XENTR06978, XENTR10070
OG0001183	SACKO_22928	XENTR15931, XENTR15930
OG0001184	SACKO_04686	XENTR11761
OG0001184	SACKO_02591, SACKO_02594	XENTR16633
OG0001185	SACKO_25271	XENTR09610, XENTR09609
OG0001186	SACKO_04961	XENTR07680, XENTR03745
OG0001186	SACKO_32087	XENTR03736
OG0001187	SACKO_27459, SACKO_22028	XENTR11283
OG0001188	SACKO_25731	XENTR12660, XENTR10956, XENTR04124
OG0001189	SACKO_26954	XENTR16871, XENTR08031, XENTR04626
OG0001190	SACKO_19736, SACKO_29072	XENTR06259, XENTR16660, XENTR16659
OG0001191	SACKO_28961	XENTR02213, XENTR13144, XENTR08963
OG0001196	SACKO_02477	XENTR18694, XENTR11054, XENTR19094
OG0001197	SACKO_32347	XENTR14109
OG0001198	SACKO_23091	XENTR13281
OG0001198	SACKO_05861	XENTR16301
OG0001199	SACKO_03906	XENTR12723
OG0001200	SACKO_20799	XENTR03069
OG0001201	SACKO_15686	XENTR17811
OG0001202	SACKO_21894, SACKO_33694	XENTR11567, XENTR11566
OG0001204	SACKO_05436	XENTR13340
OG0001205	SACKO_12981	XENTR03556
OG0001207	SACKO_25128	XENTR10602, XENTR06956, XENTR16548
OG0001208	SACKO_25532	XENTR05399, XENTR14797
OG0001209	SACKO_17895, SACKO_21794	XENTR17550
OG0001210	SACKO_12027	XENTR12983
OG0001210	SACKO_22645	XENTR09378
OG0001211	SACKO_06728	XENTR04154, XENTR06866
OG0001212	SACKO_14563	XENTR17241, XENTR17240
OG0001213	SACKO_12475	XENTR10507
OG0001213	SACKO_19088	XENTR01205
OG0001214	SACKO_17861	XENTR02921
OG0001215	SACKO_19345	XENTR12954, XENTR16550, XENTR16549
OG0001216	SACKO_20921	XENTR13109
OG0001216	SACKO_23314	XENTR05946
OG0001217	SACKO_25190	XENTR07688, XENTR11580, XENTR00148
OG0001217	SACKO_25209	XENTR13893, XENTR11581
OG0001218	SACKO_09575	XENTR16071, XENTR10134, XENTR14884, XENTR14883, XENTR16396
OG0001219	SACKO_31732	XENTR03647, XENTR18228, XENTR12113
OG0001220	SACKO_02206	XENTR06344, XENTR06343
OG0001221	SACKO_31267, SACKO_31272, SACKO_31273	XENTR15915
OG0001223	SACKO_16161	XENTR07799, XENTR10652, XENTR13605, XENTR02494, XENTR02495
OG0001224	SACKO_15671	XENTR18588
OG0001225	SACKO_13197, SACKO_21032	XENTR09310, XENTR06994, XENTR15732
OG0001226	SACKO_21968, SACKO_20774	XENTR11877, XENTR07881
OG0001227	SACKO_09407	XENTR05921
OG0001231	SACKO_32360	XENTR03878, XENTR01648
OG0001232	SACKO_31671	XENTR01820
OG0001237	SACKO_16321, SACKO_16315, SACKO_30993	XENTR03125, XENTR11439, XENTR05845
OG0001238	SACKO_10255	XENTR08981
OG0001238	SACKO_15368, SACKO_15935	XENTR12621, XENTR06928, XENTR03786
OG0001239	SACKO_01576	XENTR05992, XENTR11309
OG0001240	SACKO_21921	XENTR01403, XENTR05719, XENTR12304, XENTR05718
OG0001241	SACKO_21518	XENTR12971
OG0001241	SACKO_25804	XENTR07087, XENTR02055
OG0001243	SACKO_00190	XENTR17516, XENTR17517
OG0001245	SACKO_31830, SACKO_17898	XENTR09296
OG0001245	SACKO_17905	XENTR03643, XENTR11740, XENTR09295
OG0001246	SACKO_32855	XENTR08405
OG0001247	SACKO_16919	XENTR19062, XENTR18189, XENTR18467, XENTR11045
OG0001248	SACKO_03917	XENTR01078, XENTR18804, XENTR03776
OG0001249	SACKO_07044	XENTR04710, XENTR00318
OG0001250	SACKO_22060	XENTR10529, XENTR04777, XENTR07316
OG0001251	SACKO_21043	XENTR12411
OG0001252	SACKO_00497	XENTR06520, XENTR03993, XENTR03992, XENTR09825
OG0001253	SACKO_07955	XENTR01323, XENTR07953, XENTR11293, XENTR01322, XENTR02523
OG0001254	SACKO_17104	XENTR03435, XENTR01471
OG0001255	SACKO_21405	XENTR13075, XENTR00445, XENTR14530, XENTR02994, XENTR07995, XENTR10739
OG0001256	SACKO_32561	XENTR12356
OG0001261	SACKO_02379	XENTR03563, XENTR16999
OG0001262	SACKO_14536, SACKO_14562, SACKO_14419, SACKO_00970, SACKO_00906, SACKO_33160	XENTR06170, XENTR06171, XENTR19017, XENTR15533
OG0001263	SACKO_10674	XENTR06868
OG0001264	SACKO_25559	XENTR02490, XENTR03731, XENTR05140
OG0001266	SACKO_34097	XENTR10900, XENTR02450
OG0001267	SACKO_05778, SACKO_25091	XENTR14460
OG0001267	SACKO_21996	XENTR06333
OG0001268	SACKO_11197, SACKO_06254	XENTR08282
OG0001268	SACKO_30805	XENTR18855
OG0001270	SACKO_24994	XENTR01782
OG0001270	SACKO_01019	XENTR12521, XENTR12522
OG0001271	SACKO_30312	XENTR17754, XENTR02751, XENTR07226
OG0001272	SACKO_25421	XENTR18340, XENTR09464, XENTR00960
OG0001273	SACKO_29270	XENTR13224, XENTR14752, XENTR14082
OG0001274	SACKO_16020	XENTR13249, XENTR15210, XENTR15211, XENTR07752
OG0001275	SACKO_31416	XENTR14625
OG0001275	SACKO_31414	XENTR14624
OG0001276	SACKO_30635	XENTR09721, XENTR13760
OG0001278	SACKO_28908, SACKO_12827, SACKO_12823	XENTR09813
OG0001279	SACKO_20454	XENTR11976, XENTR14916
OG0001280	SACKO_17298	XENTR13872, XENTR04350, XENTR07156
OG0001281	SACKO_27839, SACKO_17699, SACKO_17706, SACKO_27835, SACKO_17701	XENTR10819, XENTR07891, XENTR08370, XENTR12911
OG0001282	SACKO_11635	XENTR16436, XENTR00274
OG0001284	SACKO_27293	XENTR15697
OG0001284	SACKO_16492	XENTR01467, XENTR01466
OG0001286	SACKO_00969	XENTR12060
OG0001287	SACKO_31693	XENTR06418, XENTR10568, XENTR10975, XENTR14177
OG0001288	SACKO_15962	XENTR05832, XENTR05833
OG0001290	SACKO_09675, SACKO_22471	XENTR08522, XENTR00546, XENTR09553, XENTR04590
OG0001291	SACKO_21943	XENTR02209, XENTR05578, XENTR07580, XENTR07579
OG0001292	SACKO_15420	XENTR03404, XENTR01086
OG0001293	SACKO_21987	XENTR06445, XENTR06449, XENTR06446, XENTR16665, XENTR14560
OG0001294	SACKO_03533	XENTR08985, XENTR08984
OG0001295	SACKO_22899	XENTR07162, XENTR07111
OG0001296	SACKO_11661	XENTR10758, XENTR16218, XENTR01664, XENTR01665
OG0001297	SACKO_31951, SACKO_31914	XENTR07068, XENTR07067, XENTR01254, XENTR17500
OG0001300	SACKO_02042	XENTR09380, XENTR15087, XENTR13396
OG0001302	SACKO_07352	XENTR00019
OG0001302	SACKO_13308	XENTR05127, XENTR05128
OG0001304	SACKO_19061	XENTR13603, XENTR09891, XENTR07804, XENTR02497
OG0001305	SACKO_26780	XENTR06508, XENTR06784, XENTR15394
OG0001306	SACKO_25708	XENTR00068
OG0001306	SACKO_10996	XENTR06783
OG0001308	SACKO_29701	XENTR08924, XENTR10339, XENTR11736
OG0001309	SACKO_31608	XENTR12950
OG0001310	SACKO_11650	XENTR02393
OG0001310	SACKO_12687	XENTR15418
OG0001311	SACKO_03046	XENTR11767
OG0001311	SACKO_14169	XENTR16951
OG0001313	SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088	XENTR06253
OG0001315	SACKO_09990	XENTR18202, XENTR00932, XENTR03902
OG0001316	SACKO_32180	XENTR05492, XENTR15964, XENTR00686
OG0001317	SACKO_20482	XENTR06399
OG0001318	SACKO_20260	XENTR10187
OG0001318	SACKO_33046	XENTR00640
OG0001319	SACKO_33893	XENTR15508
OG0001319	SACKO_17261	XENTR00669, XENTR10926, XENTR09062
OG0001320	SACKO_15495	XENTR12547
OG0001320	SACKO_03528	XENTR13078, XENTR04130
OG0001321	SACKO_00755	XENTR11250, XENTR11532, XENTR11534
OG0001322	SACKO_08315	XENTR10160, XENTR16770
OG0001322	SACKO_00634, SACKO_05223	XENTR07426
OG0001324	SACKO_04648	XENTR08414
OG0001326	SACKO_30260	XENTR09549, XENTR01917, XENTR01916, XENTR08643, XENTR11848
OG0001327	SACKO_26434	XENTR10101, XENTR14547
OG0001329	SACKO_23438	XENTR00757, XENTR03282, XENTR17153, XENTR17152
OG0001330	SACKO_00723	XENTR14976, XENTR11097, XENTR10939
OG0001331	SACKO_23573	XENTR14937, XENTR18315
OG0001332	SACKO_15759, SACKO_15750, SACKO_15764, SACKO_15770	XENTR11574, XENTR14153, XENTR14152
OG0001333	SACKO_02537, SACKO_31933, SACKO_31954	XENTR01835
OG0001337	SACKO_02804	XENTR04761, XENTR09361
OG0001339	SACKO_07781	XENTR10662, XENTR05180
OG0001341	SACKO_06241	XENTR17450
OG0001344	SACKO_14763	XENTR06464
OG0001345	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715	XENTR02832
OG0001348	SACKO_28912	XENTR02721, XENTR02053
OG0001350	SACKO_01084, SACKO_01074	XENTR00070
OG0001351	SACKO_20883	XENTR02308
OG0001352	SACKO_25575, SACKO_25587, SACKO_15835, SACKO_13422, SACKO_13435	XENTR02276, XENTR07810
OG0001353	SACKO_22195	XENTR09948
OG0001353	SACKO_05612	XENTR09957, XENTR02518
OG0001354	SACKO_05972	XENTR09675
OG0001354	SACKO_27003	XENTR12221, XENTR00037, XENTR04304
OG0001355	SACKO_12733	XENTR08752, XENTR12634, XENTR02287, XENTR14204
OG0001356	SACKO_23436	XENTR11301, XENTR02362, XENTR06819
OG0001357	SACKO_32377	XENTR05091, XENTR02425, XENTR12657
OG0001358	SACKO_18913	XENTR12813, XENTR14180, XENTR08002
OG0001359	SACKO_04499	XENTR04346, XENTR10433, XENTR08085, XENTR18085
OG0001360	SACKO_33652	XENTR05571
OG0001361	SACKO_13566	XENTR11816, XENTR11817, XENTR17007
OG0001362	SACKO_31554	XENTR09103
OG0001363	SACKO_02886	XENTR09917, XENTR06150
OG0001364	SACKO_22285	XENTR17966, XENTR03257
OG0001365	SACKO_18744	XENTR03966, XENTR05559
OG0001366	SACKO_14270	XENTR03370
OG0001367	SACKO_11804	XENTR02449, XENTR12179, XENTR12890
OG0001368	SACKO_12370	XENTR09946, XENTR11688
OG0001369	SACKO_30830	XENTR07049, XENTR14549, XENTR14550, XENTR10107
OG0001370	SACKO_10513	XENTR01446
OG0001370	SACKO_00812	XENTR09409
OG0001371	SACKO_17304, SACKO_17312, SACKO_19756	XENTR09788
OG0001372	SACKO_27587	XENTR17215
OG0001373	SACKO_09984	XENTR01826, XENTR09130, XENTR04806
OG0001374	SACKO_07337	XENTR15855, XENTR14140
OG0001375	SACKO_12584, SACKO_12521	XENTR05015
OG0001375	SACKO_21495	XENTR07997, XENTR12997
OG0001376	SACKO_34148	XENTR13691, XENTR14498, XENTR07143
OG0001377	SACKO_25288	XENTR07904, XENTR16306
OG0001378	SACKO_21687	XENTR01985, XENTR01998, XENTR11085, XENTR12484
OG0001380	SACKO_30081, SACKO_01944, SACKO_30082	XENTR13793, XENTR03477, XENTR03478
OG0001381	SACKO_25884	XENTR15731, XENTR09312, XENTR06992
OG0001384	SACKO_13100	XENTR06196, XENTR07238
OG0001386	SACKO_02115	XENTR17191, XENTR01734
OG0001387	SACKO_07056	XENTR00111, XENTR05202
OG0001388	SACKO_17625	XENTR06312, XENTR11586, XENTR11585
OG0001389	SACKO_01374	XENTR05255, XENTR05190, XENTR01018, XENTR09739
OG0001395	SACKO_14815	XENTR05456, XENTR16923, XENTR11578, XENTR07687
OG0001397	SACKO_20543	XENTR17141, XENTR17665
OG0001397	SACKO_02267	XENTR11843
OG0001399	SACKO_22119	XENTR06193, XENTR06192
OG0001399	SACKO_19007	XENTR02498, XENTR09890
OG0001400	SACKO_05641	XENTR07182, XENTR03349, XENTR03348
OG0001402	SACKO_07573	XENTR04534, XENTR14904, XENTR04036
OG0001404	SACKO_05491	XENTR10088
OG0001405	SACKO_26862	XENTR07643, XENTR11005
OG0001405	SACKO_07421	XENTR16937, XENTR16938
OG0001406	SACKO_29996	XENTR09026, XENTR05268
OG0001408	SACKO_32306	XENTR06160, XENTR13671, XENTR01315
OG0001409	SACKO_32640	XENTR08239, XENTR15156
OG0001410	SACKO_14471	XENTR04211, XENTR11331
OG0001410	SACKO_00287	XENTR08205
OG0001411	SACKO_04096	XENTR05513
OG0001412	SACKO_09199, SACKO_13714	XENTR01134
OG0001413	SACKO_13707	XENTR10327
OG0001413	SACKO_08606	XENTR01450
OG0001414	SACKO_04758	XENTR16760
OG0001414	SACKO_30191	XENTR03396
OG0001415	SACKO_02741	XENTR00799
OG0001416	SACKO_14338	XENTR04093, XENTR17575
OG0001417	SACKO_19012	XENTR16786
OG0001417	SACKO_28149	XENTR13968
OG0001417	SACKO_29213, SACKO_19020	XENTR05604
OG0001418	SACKO_04240	XENTR11447, XENTR00014, XENTR05877, XENTR04739
OG0001419	SACKO_11370	XENTR07503, XENTR07502, XENTR02430, XENTR02429
OG0001420	SACKO_11942	XENTR12964, XENTR18542, XENTR07058, XENTR02347, XENTR02348
OG0001421	SACKO_11974	XENTR11642, XENTR10761, XENTR11862
OG0001422	SACKO_08100	XENTR07180, XENTR03319
OG0001423	SACKO_22783	XENTR11753, XENTR07724, XENTR12211
OG0001424	SACKO_10409	XENTR09472
OG0001425	SACKO_32937	XENTR00165, XENTR10054, XENTR15292
OG0001426	SACKO_29415	XENTR10547, XENTR11607, XENTR18289
OG0001427	SACKO_25289	XENTR12966
OG0001428	SACKO_29404	XENTR08058
OG0001429	SACKO_04211	XENTR06303, XENTR08005
OG0001430	SACKO_23248	XENTR11865, XENTR09506, XENTR03841, XENTR12647
OG0001431	SACKO_19695	XENTR12951, XENTR14198
OG0001433	SACKO_20980	XENTR12757, XENTR01397, XENTR08074
OG0001434	SACKO_08035, SACKO_22760	XENTR14256, XENTR14257, XENTR14255
OG0001437	SACKO_23971	XENTR07683
OG0001437	SACKO_01223	XENTR08203
OG0001438	SACKO_22113, SACKO_28211	XENTR00285
OG0001440	SACKO_13032	XENTR02912, XENTR02913, XENTR13967
OG0001441	SACKO_07486	XENTR19038, XENTR08191, XENTR08190, XENTR13903, XENTR15537
OG0001445	SACKO_32917	XENTR00603, XENTR11995
OG0001446	SACKO_29922, SACKO_01303, SACKO_29925	XENTR11107
OG0001447	SACKO_02819	XENTR06688, XENTR11993, XENTR11860
OG0001449	SACKO_30150	XENTR18530
OG0001449	SACKO_24439	XENTR17594
OG0001451	SACKO_10470	XENTR01133
OG0001451	SACKO_05414, SACKO_07824	XENTR09852
OG0001452	SACKO_08603	XENTR05846, XENTR01476, XENTR12152
OG0001453	SACKO_00292, SACKO_12622	XENTR15215, XENTR02669
OG0001454	SACKO_25073	XENTR01618, XENTR01050
OG0001455	SACKO_15116	XENTR00058, XENTR11013, XENTR05881, XENTR12230
OG0001457	SACKO_30564, SACKO_25543	XENTR12907, XENTR05747, XENTR02139, XENTR01401, XENTR05746
OG0001458	SACKO_09504	XENTR03285, XENTR14377, XENTR03961, XENTR03960
OG0001459	SACKO_12626	XENTR19263, XENTR05668
OG0001460	SACKO_22427	XENTR14447
OG0001461	SACKO_33755, SACKO_32797	XENTR05990
OG0001462	SACKO_04210	XENTR15395
OG0001463	SACKO_06141, SACKO_31720, SACKO_15166, SACKO_29008, SACKO_29029, SACKO_29002	XENTR15129, XENTR03741
OG0001464	SACKO_17111, SACKO_16693	XENTR03158, XENTR17134, XENTR06200
OG0001465	SACKO_08994	XENTR17228
OG0001466	SACKO_25244	XENTR16300
OG0001466	SACKO_06437	XENTR03641
OG0001467	SACKO_14405	XENTR16639
OG0001468	SACKO_04663	XENTR04167, XENTR10607
OG0001469	SACKO_06864	XENTR01908
OG0001469	SACKO_14829	XENTR01260
OG0001470	SACKO_29094, SACKO_26935	XENTR08880, XENTR08883
OG0001472	SACKO_32963	XENTR12389
OG0001472	SACKO_05324	XENTR13330
OG0001473	SACKO_19103, SACKO_16082, SACKO_16044, SACKO_16047	XENTR16670, XENTR04818, XENTR04817
OG0001474	SACKO_22047	XENTR01827
OG0001475	SACKO_18688	XENTR12916
OG0001476	SACKO_06016	XENTR11401
OG0001477	SACKO_21777, SACKO_24437, SACKO_24423, SACKO_24422	XENTR00994
OG0001478	SACKO_22168	XENTR14390
OG0001479	SACKO_02888	XENTR01295, XENTR15874, XENTR09664
OG0001480	SACKO_24426	XENTR08394, XENTR12252, XENTR14932
OG0001481	SACKO_31627	XENTR08156, XENTR03822
OG0001482	SACKO_10214	XENTR16187, XENTR10305, XENTR01513
OG0001483	SACKO_22123	XENTR10570
OG0001484	SACKO_06239	XENTR07065
OG0001485	SACKO_29097, SACKO_18011	XENTR03119, XENTR03410
OG0001486	SACKO_09648	XENTR14269, XENTR05434, XENTR04448, XENTR04449
OG0001487	SACKO_16382	XENTR15807, XENTR15808, XENTR03755, XENTR07678
OG0001488	SACKO_02069	XENTR17821
OG0001489	SACKO_14714, SACKO_26616	XENTR00338, XENTR12149
OG0001490	SACKO_31213	XENTR16191, XENTR12791, XENTR03053
OG0001491	SACKO_19740	XENTR09782, XENTR05675, XENTR00937
OG0001492	SACKO_03265	XENTR06535, XENTR01139
OG0001493	SACKO_14767	XENTR09429
OG0001495	SACKO_09788, SACKO_09799	XENTR13170
OG0001496	SACKO_00443, SACKO_23322, SACKO_11691	XENTR07933
OG0001498	SACKO_11396, SACKO_11399, SACKO_30795, SACKO_10260, SACKO_01456, SACKO_23561	XENTR17050, XENTR18305
OG0001500	SACKO_17784	XENTR08590, XENTR12582, XENTR10830
OG0001501	SACKO_17924	XENTR06683, XENTR06684, XENTR12986
OG0001502	SACKO_22382	XENTR17438
OG0001503	SACKO_02436	XENTR14751
OG0001503	SACKO_18105	XENTR05638
OG0001504	SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647	XENTR02517
OG0001505	SACKO_14128	XENTR00271
OG0001506	SACKO_20284	XENTR00266, XENTR08441, XENTR08440
OG0001507	SACKO_07854, SACKO_07882	XENTR08992, XENTR07481
OG0001508	SACKO_27803, SACKO_27807	XENTR15984, XENTR15983, XENTR11480, XENTR11479
OG0001510	SACKO_33627	XENTR07005, XENTR12209, XENTR00355
OG0001511	SACKO_25814	XENTR03205
OG0001515	SACKO_03778	XENTR04041, XENTR04537
OG0001516	SACKO_14946	XENTR11018
OG0001517	SACKO_25454	XENTR13941, XENTR13905
OG0001520	SACKO_20861, SACKO_19292	XENTR12857, XENTR05173
OG0001521	SACKO_17000	XENTR14078
OG0001522	SACKO_07400	XENTR15230
OG0001523	SACKO_23353	XENTR10881, XENTR17742
OG0001524	SACKO_26996	XENTR09548
OG0001524	SACKO_12588, SACKO_34156, SACKO_29641	XENTR00484
OG0001525	SACKO_22296	XENTR12515, XENTR12514
OG0001526	SACKO_27619	XENTR01289, XENTR17681, XENTR16198
OG0001527	SACKO_08580	XENTR01509
OG0001527	SACKO_08171	XENTR15735
OG0001528	SACKO_09485	XENTR17324, XENTR04419
OG0001529	SACKO_06915	XENTR02811, XENTR02810, XENTR08383
OG0001530	SACKO_32722	XENTR13543, XENTR10562
OG0001531	SACKO_00106	XENTR12449, XENTR11571, XENTR08724
OG0001532	SACKO_29501	XENTR11612, XENTR16708, XENTR06237
OG0001533	SACKO_04654, SACKO_27500, SACKO_27489, SACKO_04656	XENTR07080, XENTR17861
OG0001534	SACKO_22035	XENTR05627, XENTR06763, XENTR05628
OG0001536	SACKO_19636, SACKO_06074	XENTR02934
OG0001538	SACKO_28388, SACKO_28412	XENTR15405
OG0001545	SACKO_27960	XENTR08623, XENTR05315, XENTR18196
OG0001546	SACKO_07294	XENTR02403, XENTR05092
OG0001549	SACKO_15168, SACKO_15171	XENTR06613, XENTR07982, XENTR02588
OG0001550	SACKO_11380	XENTR12624
OG0001551	SACKO_14902	XENTR05545, XENTR05547
OG0001552	SACKO_08825, SACKO_08817, SACKO_08820, SACKO_08830	XENTR07028
