Orthogroup	SACKO_ok	APOSJ_ok
OG0001240	SACKO_21921	APOSJ_22371, APOSJ_35327, APOSJ_35332, APOSJ_35329, APOSJ_21620, APOSJ_22388, APOSJ_21619
OG0001241	SACKO_21518	APOSJ_31880, APOSJ_31879
OG0001241	SACKO_25804	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705
OG0001242	SACKO_19062, SACKO_19023	APOSJ_52730, APOSJ_52729
OG0001243	SACKO_00190	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723
OG0001245	SACKO_31830, SACKO_17898	APOSJ_08451, APOSJ_08447, APOSJ_08448, APOSJ_08444, APOSJ_08449, APOSJ_08445, APOSJ_08443, APOSJ_08446
OG0001246	SACKO_32897, SACKO_12245, SACKO_12250, SACKO_12249, SACKO_12244, SACKO_20474, SACKO_20488, SACKO_20481, SACKO_06881, SACKO_06909	APOSJ_18873, APOSJ_18874, APOSJ_18875
OG0001246	SACKO_32855	APOSJ_12949
OG0001247	SACKO_16919	APOSJ_24401, APOSJ_46726
OG0001248	SACKO_03917	APOSJ_01452
OG0001249	SACKO_07046, SACKO_07044	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682
OG0001250	SACKO_22060	APOSJ_45773, APOSJ_45772
OG0001251	SACKO_21043	APOSJ_26930, APOSJ_53060
OG0001252	SACKO_00497	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276
OG0001253	SACKO_07955	APOSJ_63481
OG0001254	SACKO_17085, SACKO_17104	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083
OG0001256	SACKO_32561	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857
OG0001261	SACKO_02379	APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064
OG0001262	SACKO_14536, SACKO_14562	APOSJ_28304, APOSJ_28303, APOSJ_46237, APOSJ_28302
OG0001263	SACKO_18553	APOSJ_26053, APOSJ_26052
OG0001263	SACKO_10674	APOSJ_27866, APOSJ_27867
OG0001264	SACKO_25559	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940
OG0001265	SACKO_20144	APOSJ_62640, APOSJ_34225, APOSJ_06677, APOSJ_19368, APOSJ_03053, APOSJ_29269, APOSJ_40786
OG0001266	SACKO_21683	APOSJ_21749
OG0001266	SACKO_34097	APOSJ_03810
OG0001267	SACKO_05778, SACKO_25091	APOSJ_24539
OG0001267	SACKO_21996	APOSJ_40387, APOSJ_40388
OG0001268	SACKO_11197, SACKO_06254	APOSJ_30635, APOSJ_30631, APOSJ_30630, APOSJ_61129, APOSJ_26078, APOSJ_61134, APOSJ_30632, APOSJ_61130, APOSJ_30629
OG0001268	SACKO_30805	APOSJ_31771
OG0001270	SACKO_24994	APOSJ_00845, APOSJ_10264
OG0001270	SACKO_01019	APOSJ_39650, APOSJ_52054, APOSJ_52055, APOSJ_52049, APOSJ_52052
OG0001271	SACKO_30312	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322
OG0001272	SACKO_25421	APOSJ_63437, APOSJ_56345, APOSJ_64374, APOSJ_14803, APOSJ_14802
OG0001273	SACKO_29270	APOSJ_07726, APOSJ_19500, APOSJ_19498
OG0001274	SACKO_16020	APOSJ_63498, APOSJ_63499, APOSJ_63500, APOSJ_63501
OG0001275	SACKO_31416	APOSJ_19016
OG0001275	SACKO_31414	APOSJ_40449, APOSJ_40448, APOSJ_40447, APOSJ_40446, APOSJ_40445, APOSJ_40443, APOSJ_64594, APOSJ_40444
OG0001276	SACKO_30635	APOSJ_00033, APOSJ_37707, APOSJ_47385, APOSJ_00028, APOSJ_17176, APOSJ_00034, APOSJ_06801, APOSJ_21732, APOSJ_00032, APOSJ_40492, APOSJ_00029, APOSJ_00030, APOSJ_42710, APOSJ_17171, APOSJ_21731, APOSJ_21730, APOSJ_47368, APOSJ_21729, APOSJ_21728, APOSJ_17170, APOSJ_00027, APOSJ_00031
OG0001277	SACKO_17013	APOSJ_10639, APOSJ_35448, APOSJ_28250, APOSJ_35451, APOSJ_35454, APOSJ_35450, APOSJ_35452, APOSJ_35449, APOSJ_35453, APOSJ_28251, APOSJ_13555, APOSJ_13556, APOSJ_19959, APOSJ_16562, APOSJ_25778, APOSJ_04664, APOSJ_55207
OG0001278	SACKO_28908, SACKO_12827, SACKO_12823	APOSJ_45303, APOSJ_16356
OG0001279	SACKO_20454	APOSJ_00366, APOSJ_00367
OG0001280	SACKO_17298	APOSJ_38817, APOSJ_38818, APOSJ_38816
OG0001281	SACKO_25721	APOSJ_13341, APOSJ_38314, APOSJ_13340, APOSJ_13334
OG0001282	SACKO_11635	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919
OG0001283	SACKO_01310, SACKO_15324	APOSJ_57241, APOSJ_57240, APOSJ_47875
OG0001283	SACKO_19255, SACKO_14225, SACKO_23183, SACKO_04268, SACKO_18027, SACKO_14741	APOSJ_33987
OG0001284	SACKO_27293	APOSJ_51094, APOSJ_51096, APOSJ_51095, APOSJ_51093
OG0001284	SACKO_16492	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124
OG0001285	SACKO_12735	APOSJ_63111, APOSJ_45967, APOSJ_27842, APOSJ_25207
OG0001286	SACKO_00888	APOSJ_64115, APOSJ_21405
OG0001287	SACKO_31693	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177
OG0001288	SACKO_15962	APOSJ_22796
OG0001289	SACKO_27725	APOSJ_41541, APOSJ_41542, APOSJ_41540, APOSJ_03194, APOSJ_44935, APOSJ_44941, APOSJ_15301, APOSJ_44937, APOSJ_44938, APOSJ_15303, APOSJ_15302, APOSJ_15304, APOSJ_44939, APOSJ_30466, APOSJ_44936, APOSJ_44940
OG0001290	SACKO_09675, SACKO_22471	APOSJ_34219, APOSJ_34220
OG0001291	SACKO_21943	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516
OG0001292	SACKO_15420	APOSJ_35425, APOSJ_55180, APOSJ_35427, APOSJ_35424
OG0001293	SACKO_21987	APOSJ_46121, APOSJ_46120, APOSJ_46118, APOSJ_46119
OG0001294	SACKO_03533	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522
OG0001295	SACKO_22899	APOSJ_42068, APOSJ_42067
OG0001296	SACKO_11661	APOSJ_05820
OG0001297	SACKO_31914	APOSJ_40127, APOSJ_40126, APOSJ_40128, APOSJ_50636
OG0001300	SACKO_02042	APOSJ_00778
OG0001302	SACKO_07352	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024
OG0001302	SACKO_13308	APOSJ_52700, APOSJ_52698, APOSJ_52702, APOSJ_52697
OG0001303	SACKO_29789, SACKO_28842, SACKO_17612, SACKO_30492	APOSJ_34441, APOSJ_64116, APOSJ_39690
OG0001305	SACKO_26780	APOSJ_09587, APOSJ_09588
OG0001306	SACKO_25708	APOSJ_58894
OG0001306	SACKO_10996	APOSJ_11291
OG0001307	SACKO_13105	APOSJ_47505, APOSJ_32477, APOSJ_28981, APOSJ_28979, APOSJ_28985, APOSJ_28980, APOSJ_28984, APOSJ_46371
OG0001307	SACKO_13908	APOSJ_20567
OG0001308	SACKO_29701	APOSJ_62820, APOSJ_49337, APOSJ_62822
OG0001309	SACKO_31608	APOSJ_45180, APOSJ_45181, APOSJ_45182, APOSJ_45183
OG0001310	SACKO_11650	APOSJ_62169
OG0001310	SACKO_12687	APOSJ_54029, APOSJ_54028
OG0001311	SACKO_03046	APOSJ_36807
OG0001311	SACKO_14169	APOSJ_22226, APOSJ_22227, APOSJ_48297
OG0001312	SACKO_03694	APOSJ_41375
OG0001313	SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088	APOSJ_33906, APOSJ_33908
OG0001314	SACKO_28289, SACKO_25320, SACKO_08201, SACKO_28337, SACKO_23656, SACKO_08222, SACKO_24985	APOSJ_54961, APOSJ_47823, APOSJ_47820, APOSJ_47819, APOSJ_47822, APOSJ_42832, APOSJ_04121
OG0001315	SACKO_09990	APOSJ_13986, APOSJ_48674, APOSJ_06707, APOSJ_25709
OG0001316	SACKO_32180	APOSJ_31679, APOSJ_47166, APOSJ_45850, APOSJ_47162, APOSJ_45860, APOSJ_45836, APOSJ_26892, APOSJ_47165, APOSJ_31680, APOSJ_47163, APOSJ_47164, APOSJ_31682, APOSJ_23602
OG0001317	SACKO_20482	APOSJ_51974, APOSJ_51821, APOSJ_38859, APOSJ_38855, APOSJ_51884
OG0001318	SACKO_20260	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107
OG0001318	SACKO_33046	APOSJ_58195, APOSJ_58196, APOSJ_25774
OG0001319	SACKO_17261	APOSJ_49796
OG0001320	SACKO_15495	APOSJ_57053, APOSJ_18022
OG0001320	SACKO_03528	APOSJ_18945
OG0001321	SACKO_00755	APOSJ_00883, APOSJ_05483, APOSJ_00884
OG0001322	SACKO_08315	APOSJ_17574, APOSJ_34586
OG0001322	SACKO_05223	APOSJ_25010, APOSJ_25009
OG0001323	SACKO_09370	APOSJ_62064
OG0001324	SACKO_04648	APOSJ_27568, APOSJ_63968, APOSJ_63983, APOSJ_27573, APOSJ_27571, APOSJ_33050, APOSJ_33047, APOSJ_33052, APOSJ_33051, APOSJ_33048, APOSJ_33049, APOSJ_63992, APOSJ_63953, APOSJ_27563
OG0001325	SACKO_27663	APOSJ_07903, APOSJ_07905
OG0001326	SACKO_30260	APOSJ_44084, APOSJ_48298
OG0001327	SACKO_11723	APOSJ_43125
OG0001327	SACKO_26434	APOSJ_32560, APOSJ_15638
OG0001328	SACKO_24069	APOSJ_09302, APOSJ_09297, APOSJ_52598, APOSJ_09296, APOSJ_52596, APOSJ_59045, APOSJ_59781, APOSJ_52600, APOSJ_59046, APOSJ_52599, APOSJ_01427, APOSJ_09295, APOSJ_09298, APOSJ_09299, APOSJ_11661, APOSJ_32443, APOSJ_52597, APOSJ_59043, APOSJ_59044, APOSJ_59047, APOSJ_09301
OG0001329	SACKO_23438	APOSJ_53471, APOSJ_53474, APOSJ_53473
OG0001330	SACKO_00723	APOSJ_55342, APOSJ_55345, APOSJ_47110, APOSJ_55344
OG0001331	SACKO_23573	APOSJ_64248, APOSJ_56897, APOSJ_19276, APOSJ_64250, APOSJ_19283, APOSJ_19279, APOSJ_25098, APOSJ_19280, APOSJ_64249, APOSJ_64244, APOSJ_19284, APOSJ_25100, APOSJ_64247, APOSJ_64246, APOSJ_19281, APOSJ_19278, APOSJ_06702, APOSJ_26972, APOSJ_19282, APOSJ_25099, APOSJ_64245, APOSJ_64251, APOSJ_19275
OG0001332	SACKO_15759, SACKO_15750, SACKO_15764, SACKO_15770	APOSJ_62303, APOSJ_62304, APOSJ_34905, APOSJ_34907, APOSJ_34906, APOSJ_34908, APOSJ_34904
OG0001333	SACKO_02537, SACKO_31933, SACKO_31954	APOSJ_54634, APOSJ_27713, APOSJ_11036, APOSJ_48030, APOSJ_01772, APOSJ_48029, APOSJ_42588, APOSJ_58038, APOSJ_58032, APOSJ_48031, APOSJ_58027, APOSJ_54633, APOSJ_48032, APOSJ_01771
OG0001335	SACKO_02457	APOSJ_37030
OG0001337	SACKO_18014	APOSJ_29722
OG0001337	SACKO_02804	APOSJ_00699, APOSJ_25641, APOSJ_62000, APOSJ_00714, APOSJ_08080, APOSJ_61995, APOSJ_30806, APOSJ_00711
OG0001339	SACKO_01450	APOSJ_03486
OG0001341	SACKO_06241	APOSJ_13756, APOSJ_26232, APOSJ_55577, APOSJ_47616, APOSJ_13755, APOSJ_47617, APOSJ_51109, APOSJ_26204, APOSJ_07563, APOSJ_47614, APOSJ_51124, APOSJ_55588, APOSJ_13754, APOSJ_07564, APOSJ_26219, APOSJ_26213
OG0001344	SACKO_14763	APOSJ_53449, APOSJ_53444, APOSJ_53446, APOSJ_53445, APOSJ_53443, APOSJ_53448
OG0001345	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715	APOSJ_27585, APOSJ_27586, APOSJ_27587
OG0001348	SACKO_28912	APOSJ_64919, APOSJ_64920, APOSJ_25094, APOSJ_64921
OG0001351	SACKO_20883	APOSJ_64597, APOSJ_60152
OG0001352	SACKO_25575	APOSJ_35179, APOSJ_35178
OG0001352	SACKO_25587, SACKO_15835	APOSJ_53108, APOSJ_53107
OG0001353	SACKO_22195	APOSJ_23313, APOSJ_14345
OG0001353	SACKO_05612	APOSJ_07681, APOSJ_07682
OG0001354	SACKO_27003	APOSJ_12562, APOSJ_13772
OG0001355	SACKO_12733	APOSJ_04974, APOSJ_04973
OG0001356	SACKO_23436	APOSJ_55102, APOSJ_45190, APOSJ_19994, APOSJ_08640, APOSJ_55103, APOSJ_45195, APOSJ_08639, APOSJ_08638, APOSJ_65373, APOSJ_45192, APOSJ_45191
OG0001358	SACKO_18923	APOSJ_05394
OG0001359	SACKO_04499	APOSJ_20250, APOSJ_20249
OG0001360	SACKO_06003, SACKO_33651	APOSJ_31003, APOSJ_31005, APOSJ_31004, APOSJ_31001
OG0001361	SACKO_13566	APOSJ_12183
OG0001362	SACKO_31554	APOSJ_21174
OG0001363	SACKO_02886	APOSJ_18304
OG0001365	SACKO_18744	APOSJ_19266, APOSJ_17777, APOSJ_28052, APOSJ_28051, APOSJ_17778, APOSJ_17781, APOSJ_17782, APOSJ_48818, APOSJ_19779, APOSJ_19780
OG0001366	SACKO_14270	APOSJ_15729
OG0001366	SACKO_14260	APOSJ_15542, APOSJ_15543, APOSJ_15544
OG0001367	SACKO_11804	APOSJ_43134, APOSJ_64574
OG0001368	SACKO_12370	APOSJ_11663, APOSJ_11664, APOSJ_08285, APOSJ_08277, APOSJ_33258, APOSJ_11662
OG0001369	SACKO_30830	APOSJ_27114, APOSJ_27111, APOSJ_27113, APOSJ_27110, APOSJ_20416, APOSJ_27112
OG0001370	SACKO_00812	APOSJ_51380
OG0001371	SACKO_17304, SACKO_17312, SACKO_19756	APOSJ_60337, APOSJ_41614, APOSJ_41615, APOSJ_05666, APOSJ_05668, APOSJ_05667
OG0001372	SACKO_27587	APOSJ_22680, APOSJ_51824, APOSJ_22681, APOSJ_22679, APOSJ_22682
OG0001372	SACKO_23028	APOSJ_58194
OG0001373	SACKO_09984	APOSJ_33658, APOSJ_33657, APOSJ_33660, APOSJ_33656, APOSJ_33659, APOSJ_33655, APOSJ_12552
OG0001374	SACKO_07337	APOSJ_06603, APOSJ_42895, APOSJ_02943, APOSJ_02946
OG0001375	SACKO_12584, SACKO_12521	APOSJ_32605
OG0001375	SACKO_21495	APOSJ_42027, APOSJ_01914, APOSJ_01916, APOSJ_11798, APOSJ_01917, APOSJ_01918, APOSJ_01915, APOSJ_01919
OG0001376	SACKO_34148	APOSJ_40424, APOSJ_40425
OG0001377	SACKO_25288, SACKO_10382, SACKO_10375, SACKO_07390, SACKO_16602, SACKO_08556	APOSJ_16777, APOSJ_16778, APOSJ_16776, APOSJ_16775, APOSJ_16779, APOSJ_16774
OG0001378	SACKO_21687	APOSJ_23820, APOSJ_23821, APOSJ_18962
OG0001380	SACKO_30081, SACKO_01944, SACKO_30082	APOSJ_31089
OG0001381	SACKO_25884	APOSJ_28946, APOSJ_28947, APOSJ_28949, APOSJ_28948
OG0001383	SACKO_27457	APOSJ_33339, APOSJ_23887, APOSJ_51980, APOSJ_51857, APOSJ_14897, APOSJ_51364, APOSJ_51363, APOSJ_51365, APOSJ_19442, APOSJ_23890, APOSJ_51833, APOSJ_23886, APOSJ_23889, APOSJ_23891, APOSJ_23888, APOSJ_51123
OG0001384	SACKO_13100	APOSJ_64140, APOSJ_57281, APOSJ_64143, APOSJ_64141, APOSJ_64142, APOSJ_57283, APOSJ_56396, APOSJ_64144
OG0001386	SACKO_02115	APOSJ_12830, APOSJ_12824, APOSJ_12831, APOSJ_12829
OG0001389	SACKO_01374	APOSJ_21023
OG0001395	SACKO_14815	APOSJ_19595
OG0001397	SACKO_20543	APOSJ_08999, APOSJ_08998
OG0001397	SACKO_02267	APOSJ_58982, APOSJ_58981
OG0001398	SACKO_14409, SACKO_01986, SACKO_01969, SACKO_01989, SACKO_01970	APOSJ_32307
OG0001399	SACKO_22119	APOSJ_63162, APOSJ_63166, APOSJ_63165, APOSJ_63164, APOSJ_63163, APOSJ_51444
OG0001399	SACKO_19007	APOSJ_50593, APOSJ_50594
OG0001400	SACKO_05641	APOSJ_40398, APOSJ_52484, APOSJ_40397, APOSJ_40400
OG0001401	SACKO_26685	APOSJ_41226, APOSJ_57926, APOSJ_41227
OG0001401	SACKO_02950	APOSJ_43952, APOSJ_43951, APOSJ_43953
OG0001402	SACKO_07573	APOSJ_05185, APOSJ_05184
OG0001404	SACKO_24460, SACKO_18033	APOSJ_25093
OG0001404	SACKO_05491	APOSJ_38973
OG0001405	SACKO_26862	APOSJ_37660, APOSJ_37658, APOSJ_37654, APOSJ_37655, APOSJ_37659
OG0001405	SACKO_07421	APOSJ_13259
OG0001406	SACKO_29996	APOSJ_01575
OG0001408	SACKO_32306	APOSJ_62183, APOSJ_62674
OG0001409	SACKO_32640	APOSJ_07829, APOSJ_09406, APOSJ_09407, APOSJ_09408, APOSJ_09409, APOSJ_09410
OG0001410	SACKO_14471	APOSJ_51759, APOSJ_51757, APOSJ_05846, APOSJ_51758
OG0001410	SACKO_00287	APOSJ_04633
OG0001411	SACKO_04096	APOSJ_38351, APOSJ_52153, APOSJ_55708, APOSJ_33498, APOSJ_55701, APOSJ_33500, APOSJ_63215, APOSJ_45710, APOSJ_26956, APOSJ_33502, APOSJ_33501, APOSJ_26953, APOSJ_33507, APOSJ_26954, APOSJ_33506, APOSJ_33504, APOSJ_52154, APOSJ_33505, APOSJ_55703, APOSJ_33503, APOSJ_26957, APOSJ_55709, APOSJ_45708, APOSJ_55707, APOSJ_45709, APOSJ_26952, APOSJ_38354, APOSJ_33499
OG0001412	SACKO_09199, SACKO_13714	APOSJ_08051, APOSJ_27255, APOSJ_50629, APOSJ_18073, APOSJ_08050, APOSJ_57056, APOSJ_50632, APOSJ_32891, APOSJ_50630, APOSJ_09735, APOSJ_09732, APOSJ_08048, APOSJ_08052, APOSJ_08049, APOSJ_27259, APOSJ_09734, APOSJ_09733, APOSJ_43373, APOSJ_50243, APOSJ_32846, APOSJ_27260, APOSJ_02937
OG0001413	SACKO_13707	APOSJ_13128, APOSJ_56198
OG0001413	SACKO_08606	APOSJ_53004, APOSJ_60766
OG0001414	SACKO_04758	APOSJ_13920, APOSJ_13919, APOSJ_13921, APOSJ_13922
OG0001414	SACKO_30191	APOSJ_63059, APOSJ_63062, APOSJ_63061, APOSJ_63060, APOSJ_63057, APOSJ_63058
OG0001415	SACKO_02741	APOSJ_07314, APOSJ_64693, APOSJ_51268, APOSJ_36844
OG0001417	SACKO_28149	APOSJ_53606, APOSJ_65112, APOSJ_63699, APOSJ_65113
OG0001417	SACKO_29213, SACKO_19020	APOSJ_25784, APOSJ_25783, APOSJ_25785, APOSJ_25782
OG0001418	SACKO_04240	APOSJ_63883, APOSJ_63882, APOSJ_63881
OG0001419	SACKO_11370	APOSJ_38110, APOSJ_14045, APOSJ_62069, APOSJ_14049, APOSJ_62068, APOSJ_38109, APOSJ_14044, APOSJ_38112, APOSJ_41472, APOSJ_38113, APOSJ_50993, APOSJ_22877
OG0001420	SACKO_11942	APOSJ_24455, APOSJ_24456, APOSJ_24454
OG0001421	SACKO_11974	APOSJ_16340, APOSJ_16339
OG0001422	SACKO_08100	APOSJ_00918, APOSJ_00916
OG0001423	SACKO_22783	APOSJ_49156, APOSJ_62797, APOSJ_49158
OG0001424	SACKO_10409	APOSJ_33187, APOSJ_33186
OG0001424	SACKO_16678	APOSJ_44890, APOSJ_44889
OG0001425	SACKO_32937	APOSJ_02691, APOSJ_03645, APOSJ_65175, APOSJ_02690, APOSJ_16541, APOSJ_02689, APOSJ_02694, APOSJ_02692
OG0001426	SACKO_29415	APOSJ_20659, APOSJ_03328
OG0001427	SACKO_25289	APOSJ_47860
OG0001428	SACKO_29404	APOSJ_61295, APOSJ_40068, APOSJ_08747, APOSJ_02448, APOSJ_45811
OG0001429	SACKO_04211	APOSJ_58301, APOSJ_02678, APOSJ_02680, APOSJ_02683, APOSJ_02682, APOSJ_02679
OG0001429	SACKO_04202	APOSJ_02681, APOSJ_30963, APOSJ_02677
OG0001430	SACKO_23248	APOSJ_18614
OG0001431	SACKO_19695	APOSJ_59960, APOSJ_57946, APOSJ_58259, APOSJ_58262, APOSJ_57944, APOSJ_58261, APOSJ_58260, APOSJ_34692, APOSJ_57943, APOSJ_57947, APOSJ_57945, APOSJ_57948
OG0001433	SACKO_20980	APOSJ_00375, APOSJ_00374
OG0001434	SACKO_08035, SACKO_22760	APOSJ_18726
OG0001436	SACKO_20014	APOSJ_52665, APOSJ_52664
OG0001437	SACKO_23971, SACKO_01223	APOSJ_05128
OG0001439	SACKO_32633	APOSJ_02659, APOSJ_33067, APOSJ_02660, APOSJ_02663
OG0001440	SACKO_13032	APOSJ_27900, APOSJ_27899
OG0001441	SACKO_07486	APOSJ_11765
OG0001442	SACKO_19825	APOSJ_05759
OG0001444	SACKO_06786, SACKO_08191, SACKO_01621, SACKO_18940, SACKO_11080, SACKO_18939, SACKO_19251, SACKO_19219, SACKO_01103, SACKO_15494	APOSJ_36513, APOSJ_36511, APOSJ_28206, APOSJ_28212
OG0001445	SACKO_32917	APOSJ_48231, APOSJ_61399, APOSJ_13482, APOSJ_19159, APOSJ_48233, APOSJ_13481, APOSJ_13478, APOSJ_61401, APOSJ_48234, APOSJ_13485, APOSJ_61400, APOSJ_13486, APOSJ_12279, APOSJ_52238, APOSJ_61398, APOSJ_40917, APOSJ_41165, APOSJ_52261, APOSJ_02004, APOSJ_48230, APOSJ_12281, APOSJ_41135, APOSJ_19163, APOSJ_13480, APOSJ_48232
OG0001446	SACKO_01303, SACKO_29925	APOSJ_44285, APOSJ_11070, APOSJ_58994, APOSJ_11086, APOSJ_36494, APOSJ_27978, APOSJ_11067, APOSJ_58998, APOSJ_58995, APOSJ_58996, APOSJ_58997
OG0001447	SACKO_02819	APOSJ_44814, APOSJ_28079, APOSJ_28082, APOSJ_28081, APOSJ_28080
OG0001448	SACKO_03904	APOSJ_40040, APOSJ_40039, APOSJ_40042, APOSJ_40041
OG0001449	SACKO_30150	APOSJ_09119, APOSJ_58492
OG0001449	SACKO_24439	APOSJ_21245, APOSJ_21244
OG0001451	SACKO_10470	APOSJ_60575, APOSJ_09090, APOSJ_58280, APOSJ_09094, APOSJ_09093, APOSJ_47714, APOSJ_09092, APOSJ_09091
OG0001451	SACKO_05414, SACKO_07824	APOSJ_31618, APOSJ_31620
OG0001452	SACKO_08603	APOSJ_12826, APOSJ_12828, APOSJ_12827, APOSJ_12825
OG0001453	SACKO_00292, SACKO_12622	APOSJ_03694
OG0001454	SACKO_25073	APOSJ_38412, APOSJ_38411
OG0001455	SACKO_15116	APOSJ_19092, APOSJ_19091
OG0001457	SACKO_30564, SACKO_25543	APOSJ_63846, APOSJ_63845, APOSJ_55613
OG0001459	SACKO_12626	APOSJ_49247, APOSJ_49246, APOSJ_49250, APOSJ_65412, APOSJ_49248, APOSJ_49249, APOSJ_65411, APOSJ_49251, APOSJ_35348, APOSJ_52084
OG0001460	SACKO_33477	APOSJ_22473, APOSJ_22474, APOSJ_22475
OG0001460	SACKO_22427	APOSJ_22989, APOSJ_22990
OG0001462	SACKO_31580	APOSJ_16985, APOSJ_16984
OG0001462	SACKO_04210	APOSJ_37906, APOSJ_37479
OG0001463	SACKO_31720, SACKO_15166, SACKO_29008, SACKO_29029, SACKO_29002	APOSJ_05955, APOSJ_05956
OG0001464	SACKO_16693	APOSJ_62735, APOSJ_62738, APOSJ_62734
OG0001465	SACKO_28877, SACKO_13637, SACKO_08994	APOSJ_01193, APOSJ_26102, APOSJ_01191, APOSJ_01192
OG0001466	SACKO_06437	APOSJ_55773, APOSJ_49228, APOSJ_20185, APOSJ_20186, APOSJ_63188, APOSJ_49229, APOSJ_49227
OG0001467	SACKO_17605, SACKO_17589, SACKO_14633	APOSJ_22274, APOSJ_22277
OG0001467	SACKO_14405	APOSJ_48095
OG0001468	SACKO_04663	APOSJ_23856, APOSJ_23854, APOSJ_23853, APOSJ_23852
OG0001469	SACKO_18991	APOSJ_45532, APOSJ_45531
OG0001469	SACKO_14829	APOSJ_58140
OG0001470	SACKO_29094, SACKO_26935	APOSJ_62615
OG0001472	SACKO_32963	APOSJ_20884, APOSJ_02763
OG0001472	SACKO_05324	APOSJ_04800, APOSJ_04801
OG0001473	SACKO_16082, SACKO_16044, SACKO_16047	APOSJ_63513, APOSJ_63514, APOSJ_30846, APOSJ_62194, APOSJ_30848, APOSJ_30847
OG0001474	SACKO_17239	APOSJ_53524, APOSJ_26185, APOSJ_26183, APOSJ_26184
OG0001475	SACKO_18688	APOSJ_43620
OG0001476	SACKO_06016	APOSJ_05896, APOSJ_05895, APOSJ_05894, APOSJ_05897
OG0001477	SACKO_16077	APOSJ_34287, APOSJ_34291, APOSJ_34285, APOSJ_34290, APOSJ_34292, APOSJ_34289, APOSJ_34288, APOSJ_34286
OG0001478	SACKO_22168	APOSJ_40906, APOSJ_40905, APOSJ_40911, APOSJ_40910, APOSJ_40904, APOSJ_40907, APOSJ_40909, APOSJ_55742
OG0001479	SACKO_02888	APOSJ_16438, APOSJ_29892, APOSJ_29818, APOSJ_16436
OG0001480	SACKO_24421	APOSJ_02796
OG0001480	SACKO_24426	APOSJ_32378, APOSJ_32380, APOSJ_32377
OG0001481	SACKO_31627	APOSJ_59081, APOSJ_59080
OG0001482	SACKO_10214	APOSJ_53360, APOSJ_35936, APOSJ_35937
OG0001483	SACKO_22123	APOSJ_57364, APOSJ_51007, APOSJ_56520, APOSJ_64029, APOSJ_51008, APOSJ_57365, APOSJ_64030, APOSJ_64025, APOSJ_64027, APOSJ_19561, APOSJ_57363, APOSJ_64912, APOSJ_16808, APOSJ_57366, APOSJ_51011, APOSJ_51547, APOSJ_57367, APOSJ_51010, APOSJ_51013, APOSJ_51014, APOSJ_19564, APOSJ_64028, APOSJ_34936, APOSJ_51012
