Orthogroup	SACKO_ok	ORYLA
OG0001368	SACKO_12370	ORYLA04793, ORYLA11335, ORYLA10470
OG0001369	SACKO_30830	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398
OG0001370	SACKO_10513	ORYLA12598, ORYLA14966
OG0001370	SACKO_00812	ORYLA18543
OG0001371	SACKO_17304, SACKO_17312, SACKO_19756	ORYLA00720
OG0001372	SACKO_27587	ORYLA13141
OG0001373	SACKO_09984	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001374	SACKO_07337	ORYLA12417, ORYLA12418
OG0001375	SACKO_21495	ORYLA11959, ORYLA01972, ORYLA01971
OG0001376	SACKO_34148	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001377	SACKO_25288	ORYLA07389, ORYLA04674
OG0001378	SACKO_21687	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326
OG0001380	SACKO_30081, SACKO_01944, SACKO_30082	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001381	SACKO_25884	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091
OG0001384	SACKO_13100	ORYLA08770, ORYLA03152, ORYLA09543
OG0001386	SACKO_02115	ORYLA07835, ORYLA01995
OG0001387	SACKO_07056	ORYLA08421, ORYLA09694, ORYLA15977
OG0001388	SACKO_17625	ORYLA04165, ORYLA01262
OG0001389	SACKO_01374	ORYLA12186, ORYLA07219, ORYLA20465
OG0001395	SACKO_14815	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	SACKO_20543	ORYLA01225, ORYLA05017
OG0001397	SACKO_02267	ORYLA08172
OG0001399	SACKO_22119	ORYLA04243
OG0001399	SACKO_19007	ORYLA18690
OG0001400	SACKO_05641	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625
OG0001402	SACKO_07573	ORYLA17574, ORYLA03602
OG0001404	SACKO_05491	ORYLA20012
OG0001405	SACKO_26862	ORYLA12568, ORYLA05423
OG0001405	SACKO_07421	ORYLA07257
OG0001406	SACKO_29996	ORYLA13300, ORYLA07680, ORYLA01398
OG0001408	SACKO_32306	ORYLA02846, ORYLA00579, ORYLA08954
OG0001409	SACKO_32640	ORYLA05905, ORYLA01929, ORYLA09977
OG0001410	SACKO_14471	ORYLA16518
OG0001410	SACKO_00287	ORYLA09213
OG0001411	SACKO_04096	ORYLA12881
OG0001412	SACKO_09199, SACKO_13714	ORYLA17594
OG0001413	SACKO_13707	ORYLA17782
OG0001414	SACKO_04758	ORYLA05226
OG0001414	SACKO_30191	ORYLA18972
OG0001415	SACKO_02741	ORYLA17926
OG0001416	SACKO_14338	ORYLA16022, ORYLA14442
OG0001417	SACKO_19012	ORYLA09055
OG0001417	SACKO_29213, SACKO_19020	ORYLA00545
OG0001418	SACKO_04240	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001419	SACKO_11370	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533
OG0001420	SACKO_11942	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876
OG0001421	SACKO_11974	ORYLA11990, ORYLA11681
OG0001422	SACKO_08100	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	SACKO_22783	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	SACKO_10409	ORYLA13598
OG0001425	SACKO_32937	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001426	SACKO_29415	ORYLA13127, ORYLA13128, ORYLA16142, ORYLA14438, ORYLA07443
OG0001427	SACKO_25289	ORYLA20270, ORYLA07026, ORYLA11867
OG0001428	SACKO_29404	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001429	SACKO_04211	ORYLA09352, ORYLA05975, ORYLA11873
OG0001429	SACKO_04222	ORYLA11872
OG0001430	SACKO_23248	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	SACKO_19695	ORYLA06418, ORYLA16444
OG0001433	SACKO_20980	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137
OG0001434	SACKO_08035, SACKO_22760	ORYLA11926
OG0001435	SACKO_09568, SACKO_09561, SACKO_09540, SACKO_09588, SACKO_09604, SACKO_09579, SACKO_09550, SACKO_09534	ORYLA07135, ORYLA07136, ORYLA07134, ORYLA07133, ORYLA09304, ORYLA09303, ORYLA09306, ORYLA09305
OG0001436	SACKO_20014	ORYLA09342, ORYLA06774
OG0001437	SACKO_01223	ORYLA09273, ORYLA06548, ORYLA09274
OG0001438	SACKO_22113, SACKO_28211	ORYLA13293
OG0001440	SACKO_13032	ORYLA06607, ORYLA09297
OG0001441	SACKO_07486	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689
OG0001445	SACKO_32917	ORYLA18556, ORYLA03367, ORYLA03366
OG0001446	SACKO_29922, SACKO_01303, SACKO_29925	ORYLA03689
OG0001447	SACKO_02819	ORYLA10401, ORYLA03364, ORYLA11793
OG0001449	SACKO_30150	ORYLA11305
OG0001449	SACKO_24439	ORYLA09746
OG0001451	SACKO_10470	ORYLA17593
OG0001451	SACKO_05414, SACKO_07824	ORYLA14632
OG0001452	SACKO_08603	ORYLA17672, ORYLA12044, ORYLA18698
OG0001453	SACKO_00292, SACKO_12622	ORYLA06111, ORYLA12155
OG0001454	SACKO_25073	ORYLA03869, ORYLA10714
OG0001455	SACKO_15116	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114
OG0001457	SACKO_30564, SACKO_25543	ORYLA05130, ORYLA01846, ORYLA05144, ORYLA02210, ORYLA05145
OG0001458	SACKO_09504	ORYLA20478, ORYLA20479, ORYLA04251, ORYLA01275, ORYLA09939, ORYLA08813
OG0001459	SACKO_12626	ORYLA16343
OG0001460	SACKO_33477	ORYLA02314
OG0001460	SACKO_22427	ORYLA08107, ORYLA05005
OG0001461	SACKO_33755, SACKO_32797	ORYLA19866
OG0001462	SACKO_04210	ORYLA11791
OG0001463	SACKO_06141, SACKO_31720, SACKO_15166, SACKO_29008, SACKO_29029, SACKO_29002	ORYLA12639, ORYLA12308
OG0001464	SACKO_17111, SACKO_16693	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378
OG0001465	SACKO_08994	ORYLA16128
OG0001466	SACKO_25244	ORYLA11704
OG0001466	SACKO_06437	ORYLA01209
OG0001467	SACKO_17605, SACKO_17589, SACKO_14633	ORYLA18147
OG0001467	SACKO_14405	ORYLA03144
OG0001468	SACKO_04663	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717
OG0001469	SACKO_06864	ORYLA17794
OG0001469	SACKO_14829	ORYLA05419
OG0001470	SACKO_29094, SACKO_26935	ORYLA03759
OG0001472	SACKO_32963	ORYLA05712
OG0001472	SACKO_05324	ORYLA15948
OG0001473	SACKO_19103, SACKO_16082, SACKO_16044, SACKO_16047	ORYLA00647, ORYLA16961, ORYLA16960
OG0001474	SACKO_22047	ORYLA07769
OG0001475	SACKO_18688	ORYLA13842, ORYLA15634
OG0001476	SACKO_06016	ORYLA10593, ORYLA03172, ORYLA04062
OG0001478	SACKO_22168	ORYLA11904
OG0001478	SACKO_22673	ORYLA07755
OG0001479	SACKO_02888	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932
OG0001480	SACKO_24426	ORYLA01857, ORYLA05529, ORYLA05528
OG0001481	SACKO_31627	ORYLA11569, ORYLA10733, ORYLA11881
OG0001482	SACKO_10214	ORYLA07921, ORYLA16884, ORYLA02763, ORYLA17970, ORYLA04390
OG0001484	SACKO_06239	ORYLA15816, ORYLA13829, ORYLA13710
OG0001485	SACKO_29097, SACKO_18011	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318
OG0001486	SACKO_09648	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057
OG0001487	SACKO_16382	ORYLA15269, ORYLA05370, ORYLA02156
OG0001489	SACKO_14714, SACKO_26616	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145
OG0001490	SACKO_31213	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495
OG0001491	SACKO_19740	ORYLA19762, ORYLA16648, ORYLA05791, ORYLA05790, ORYLA16773, ORYLA07789
OG0001492	SACKO_03265	ORYLA16834, ORYLA17613
OG0001493	SACKO_14767	ORYLA08069, ORYLA05112
OG0001495	SACKO_09788, SACKO_09799	ORYLA20241
OG0001496	SACKO_00443, SACKO_23322, SACKO_11691	ORYLA01505
OG0001498	SACKO_11396, SACKO_11399, SACKO_30795, SACKO_10260, SACKO_01456, SACKO_23561	ORYLA18106, ORYLA18108, ORYLA09403
OG0001500	SACKO_17784	ORYLA07552, ORYLA09604
OG0001501	SACKO_17924	ORYLA10661, ORYLA10605
OG0001502	SACKO_22382	ORYLA17055
OG0001503	SACKO_02436	ORYLA13177
OG0001503	SACKO_18105	ORYLA17046, ORYLA17047
OG0001504	SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647	ORYLA15456
OG0001505	SACKO_14128	ORYLA08833, ORYLA07422
OG0001506	SACKO_20284	ORYLA07141, ORYLA16222
OG0001507	SACKO_07854, SACKO_07882	ORYLA10103, ORYLA04138
OG0001508	SACKO_27803, SACKO_27807	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350
OG0001510	SACKO_33627	ORYLA17456, ORYLA16556, ORYLA16557, ORYLA13247
OG0001511	SACKO_25814	ORYLA03620, ORYLA06342, ORYLA07444
OG0001515	SACKO_03778	ORYLA04533, ORYLA17572
OG0001516	SACKO_14946	ORYLA18645, ORYLA18644
OG0001517	SACKO_25454	ORYLA17447, ORYLA08991
OG0001520	SACKO_20861, SACKO_19292	ORYLA02116, ORYLA11477
OG0001521	SACKO_17000	ORYLA13147, ORYLA17656, ORYLA02478, ORYLA06177
OG0001523	SACKO_23353	ORYLA11194, ORYLA15086
OG0001524	SACKO_26996	ORYLA00012, ORYLA05046
OG0001524	SACKO_12588, SACKO_34156, SACKO_29641	ORYLA12443
OG0001525	SACKO_22296	ORYLA17631
OG0001526	SACKO_27619	ORYLA17247, ORYLA02495, ORYLA16611
OG0001527	SACKO_08580	ORYLA02867
OG0001527	SACKO_08171	ORYLA20388, ORYLA20389
OG0001528	SACKO_09485	ORYLA07415, ORYLA09313, ORYLA06618
OG0001529	SACKO_06915	ORYLA13719, ORYLA14481
OG0001530	SACKO_32722	ORYLA05079, ORYLA18041
OG0001531	SACKO_00106	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926
OG0001532	SACKO_29501	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344
OG0001533	SACKO_04654, SACKO_27500, SACKO_27489, SACKO_04656	ORYLA09911, ORYLA08628, ORYLA09442
OG0001534	SACKO_22035	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726
OG0001536	SACKO_19636, SACKO_06074	ORYLA02265
OG0001538	SACKO_28388, SACKO_28412	ORYLA05212
OG0001545	SACKO_27960	ORYLA02532, ORYLA14957, ORYLA05722
OG0001546	SACKO_07294	ORYLA05229
OG0001549	SACKO_15168, SACKO_15171	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679
OG0001550	SACKO_11380	ORYLA06718, ORYLA09149
OG0001551	SACKO_14902	ORYLA10506, ORYLA10505
OG0001552	SACKO_08825, SACKO_08817, SACKO_08820, SACKO_08830	ORYLA13846
OG0001553	SACKO_14766	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887
OG0001554	SACKO_27914	ORYLA04069, ORYLA07551
OG0001556	SACKO_31615	ORYLA11749, ORYLA12555, ORYLA11319, ORYLA10498, ORYLA04339
OG0001557	SACKO_08809	ORYLA12490
OG0001557	SACKO_23724	ORYLA14586
OG0001558	SACKO_25319	ORYLA02757, ORYLA18032, ORYLA19384
OG0001559	SACKO_32399	ORYLA05417
OG0001559	SACKO_09139	ORYLA10089, ORYLA11639, ORYLA04343
OG0001560	SACKO_24664	ORYLA18790, ORYLA13615, ORYLA18890
OG0001561	SACKO_16712	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938
OG0001562	SACKO_29425	ORYLA10013
OG0001564	SACKO_28888	ORYLA13495, ORYLA03594, ORYLA01019
OG0001565	SACKO_32638	ORYLA05573, ORYLA05572, ORYLA07675, ORYLA06237
OG0001566	SACKO_19775	ORYLA11891, ORYLA13548
OG0001567	SACKO_01333, SACKO_23984	ORYLA13058, ORYLA06494
OG0001568	SACKO_33374	ORYLA17084
OG0001569	SACKO_29957, SACKO_29944	ORYLA12265, ORYLA09574, ORYLA00969
OG0001570	SACKO_25560	ORYLA03800
OG0001572	SACKO_31302	ORYLA04283
OG0001572	SACKO_30400	ORYLA15272
OG0001574	SACKO_33352	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807
OG0001575	SACKO_16093	ORYLA17836
OG0001576	SACKO_29281	ORYLA02374, ORYLA12205
OG0001578	SACKO_25675	ORYLA17727, ORYLA00011
OG0001580	SACKO_00171	ORYLA14282, ORYLA15951, ORYLA12668
OG0001581	SACKO_07437, SACKO_04849, SACKO_04823, SACKO_23137	ORYLA10772
OG0001582	SACKO_18815	ORYLA02289, ORYLA04090, ORYLA03534, ORYLA17772
OG0001583	SACKO_26995	ORYLA20413, ORYLA00738, ORYLA05062
OG0001584	SACKO_00066	ORYLA13120
OG0001589	SACKO_25592	ORYLA16530
OG0001590	SACKO_23759, SACKO_21309, SACKO_21282, SACKO_03473	ORYLA12337
OG0001591	SACKO_13264	ORYLA01533, ORYLA14099, ORYLA17531
OG0001592	SACKO_13065, SACKO_04278, SACKO_13049	ORYLA14815, ORYLA12423, ORYLA01973
OG0001593	SACKO_13940	ORYLA19874, ORYLA00447, ORYLA12153, ORYLA12152, ORYLA19629, ORYLA01620
OG0001596	SACKO_27541	ORYLA16032
OG0001597	SACKO_02083	ORYLA18712
OG0001597	SACKO_32914	ORYLA20326
OG0001599	SACKO_01015	ORYLA16526, ORYLA16525, ORYLA16314
OG0001600	SACKO_01633	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480
OG0001603	SACKO_23077	ORYLA05894
OG0001604	SACKO_22259	ORYLA07645
OG0001604	SACKO_08859	ORYLA03242
OG0001605	SACKO_00179	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098
OG0001606	SACKO_11769	ORYLA02818, ORYLA02816
OG0001606	SACKO_12732	ORYLA08120
OG0001608	SACKO_01827, SACKO_24291, SACKO_05318, SACKO_28922, SACKO_05268, SACKO_05333	ORYLA06019, ORYLA15351
OG0001609	SACKO_20157	ORYLA09645
OG0001609	SACKO_20497	ORYLA14062
OG0001610	SACKO_05583	ORYLA10612, ORYLA15888, ORYLA05347, ORYLA01728
OG0001611	SACKO_32339	ORYLA11820, ORYLA10639, ORYLA00086, ORYLA05012, ORYLA03043
OG0001612	SACKO_08058	ORYLA05310
OG0001613	SACKO_14908	ORYLA04006, ORYLA00826
OG0001614	SACKO_12210	ORYLA06852
OG0001614	SACKO_22048	ORYLA00725
OG0001615	SACKO_32434	ORYLA15214, ORYLA11232
OG0001617	SACKO_32773	ORYLA14328, ORYLA14245, ORYLA15099, ORYLA19860
OG0001620	SACKO_08656	ORYLA05887, ORYLA18071, ORYLA06671, ORYLA13474
OG0001621	SACKO_33548	ORYLA16707, ORYLA16984, ORYLA07730
OG0001622	SACKO_24169	ORYLA04887, ORYLA04886, ORYLA17634
OG0001624	SACKO_23228	ORYLA16062, ORYLA11784, ORYLA15861
OG0001625	SACKO_05676	ORYLA12945, ORYLA00314, ORYLA07325
OG0001627	SACKO_16647	ORYLA03953, ORYLA10776
OG0001628	SACKO_17702	ORYLA04697
OG0001629	SACKO_28536	ORYLA13192, ORYLA18012
OG0001632	SACKO_01195	ORYLA13672, ORYLA19419, ORYLA19418
OG0001634	SACKO_16111	ORYLA02609
OG0001634	SACKO_04773	ORYLA12522, ORYLA03396
OG0001635	SACKO_16856, SACKO_33549	ORYLA01259, ORYLA08815
OG0001636	SACKO_16147	ORYLA19951
OG0001638	SACKO_31247	ORYLA04382, ORYLA04383, ORYLA04380, ORYLA04381
OG0001639	SACKO_26028	ORYLA14796, ORYLA14797, ORYLA12628, ORYLA12981
OG0001640	SACKO_01197	ORYLA14203
OG0001641	SACKO_24443	ORYLA16416, ORYLA07882, ORYLA08892, ORYLA06223
OG0001642	SACKO_01281	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865
OG0001643	SACKO_02624	ORYLA03825, ORYLA03280
OG0001644	SACKO_17026, SACKO_03857	ORYLA05371
OG0001646	SACKO_02716	ORYLA07909, ORYLA16380, ORYLA17337, ORYLA14117, ORYLA17976
OG0001651	SACKO_21460	ORYLA01203, ORYLA07721, ORYLA05077, ORYLA02543
OG0001653	SACKO_07366	ORYLA17508, ORYLA02619
OG0001654	SACKO_11259, SACKO_11277	ORYLA05273, ORYLA18745
OG0001655	SACKO_11250	ORYLA07526, ORYLA08529, ORYLA07560
OG0001656	SACKO_26228	ORYLA16457
OG0001659	SACKO_30434	ORYLA05429, ORYLA10579
OG0001660	SACKO_16124	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222
OG0001661	SACKO_33933	ORYLA09181
OG0001662	SACKO_01828	ORYLA03581
OG0001662	SACKO_27332	ORYLA03609, ORYLA17855
OG0001663	SACKO_23924, SACKO_09786	ORYLA16035
OG0001665	SACKO_05684	ORYLA17183
OG0001665	SACKO_00376	ORYLA00789
OG0001666	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380	ORYLA08798
OG0001667	SACKO_27275	ORYLA20066, ORYLA06157, ORYLA15447
OG0001668	SACKO_10356	ORYLA18819
OG0001669	SACKO_28808, SACKO_18082, SACKO_32494	ORYLA01982, ORYLA20212, ORYLA20211, ORYLA11696
OG0001670	SACKO_07373	ORYLA07504, ORYLA00003, ORYLA06243
OG0001671	SACKO_16934, SACKO_16917	ORYLA14195, ORYLA15872
OG0001672	SACKO_00203	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794
OG0001673	SACKO_02320	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975
OG0001674	SACKO_13071	ORYLA14951, ORYLA12587, ORYLA02498
OG0001675	SACKO_13788, SACKO_12839	ORYLA05453, ORYLA11313, ORYLA08776
OG0001676	SACKO_27676	ORYLA18322
OG0001676	SACKO_06479	ORYLA12813, ORYLA12814, ORYLA06876
OG0001677	SACKO_02202	ORYLA17546
OG0001678	SACKO_16336	ORYLA06156, ORYLA02076, ORYLA20082
OG0001682	SACKO_16335	ORYLA08623
OG0001683	SACKO_25195	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306
OG0001684	SACKO_17645	ORYLA06104, ORYLA13071
OG0001685	SACKO_33558	ORYLA01166, ORYLA00356
OG0001686	SACKO_16171	ORYLA00739
OG0001687	SACKO_08415, SACKO_00450, SACKO_08438	ORYLA04791, ORYLA04792
OG0001688	SACKO_29664	ORYLA00323, ORYLA07463, ORYLA03207
OG0001689	SACKO_29533	ORYLA03490, ORYLA02642, ORYLA17599
OG0001690	SACKO_24918	ORYLA06791
OG0001691	SACKO_07768	ORYLA08257
OG0001692	SACKO_27055	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112
OG0001694	SACKO_09759	ORYLA18983, ORYLA20142, ORYLA13856
OG0001696	SACKO_26560	ORYLA11202, ORYLA18960, ORYLA19513, ORYLA19974
OG0001698	SACKO_28895	ORYLA08427
OG0001703	SACKO_25670, SACKO_14068	ORYLA15210
OG0001704	SACKO_06839, SACKO_06782, SACKO_06808	ORYLA20149, ORYLA20150
OG0001706	SACKO_16140	ORYLA07656, ORYLA04248, ORYLA19896
OG0001707	SACKO_27712, SACKO_27719, SACKO_08114	ORYLA07066, ORYLA11811
OG0001708	SACKO_22651, SACKO_22657	ORYLA09131, ORYLA09132, ORYLA01086
OG0001709	SACKO_14450	ORYLA13292, ORYLA03908
OG0001711	SACKO_00222, SACKO_00220	ORYLA07542, ORYLA05249, ORYLA10094
OG0001712	SACKO_25937	ORYLA00426, ORYLA17941, ORYLA17942
OG0001713	SACKO_33794, SACKO_29813	ORYLA03803
OG0001713	SACKO_10739, SACKO_26830, SACKO_16172	ORYLA15056
OG0001714	SACKO_24475	ORYLA16824
OG0001714	SACKO_09358	ORYLA04974, ORYLA00085
OG0001716	SACKO_11923, SACKO_13388	ORYLA13966, ORYLA09032
OG0001717	SACKO_10127	ORYLA19882
OG0001718	SACKO_22232	ORYLA11821, ORYLA10066, ORYLA10678
OG0001720	SACKO_07137, SACKO_07098	ORYLA03696, ORYLA01111, ORYLA17602
OG0001721	SACKO_14258	ORYLA10588, ORYLA10236
OG0001723	SACKO_00445	ORYLA00996, ORYLA03930, ORYLA13525
OG0001724	SACKO_30787	ORYLA11809, ORYLA10380
OG0001725	SACKO_05161, SACKO_05996	ORYLA04457, ORYLA08083
OG0001726	SACKO_25741	ORYLA03053, ORYLA10084
OG0001727	SACKO_05239	ORYLA03405, ORYLA10153, ORYLA05228
OG0001728	SACKO_11865	ORYLA12189, ORYLA17408
OG0001729	SACKO_16753	ORYLA14767, ORYLA15537, ORYLA15536, ORYLA20135
OG0001730	SACKO_21513	ORYLA13643, ORYLA07155, ORYLA12919
OG0001731	SACKO_18494	ORYLA14034, ORYLA15987, ORYLA11128
OG0001732	SACKO_08518	ORYLA09571
OG0001733	SACKO_19517, SACKO_19883	ORYLA07298, ORYLA10783
OG0001735	SACKO_00648	ORYLA06604, ORYLA09864, ORYLA16438, ORYLA07851
OG0001736	SACKO_08177	ORYLA12393, ORYLA08854
OG0001737	SACKO_12586	ORYLA09096, ORYLA15864
OG0001737	SACKO_31409	ORYLA09451, ORYLA10634
OG0001738	SACKO_08321	ORYLA07956, ORYLA17190, ORYLA20286, ORYLA15090
OG0001739	SACKO_05033	ORYLA10963, ORYLA18962
OG0001740	SACKO_22519	ORYLA15985, ORYLA12361, ORYLA10944
OG0001743	SACKO_16126	ORYLA02460, ORYLA18019
OG0001745	SACKO_10001	ORYLA05955
OG0001746	SACKO_29336	ORYLA19988, ORYLA14699
OG0001747	SACKO_10019	ORYLA08806, ORYLA03619
OG0001748	SACKO_21451	ORYLA17755
OG0001749	SACKO_14507	ORYLA00160, ORYLA09933, ORYLA08728, ORYLA01258
OG0001751	SACKO_03749	ORYLA01215
OG0001752	SACKO_02923	ORYLA13620, ORYLA12406
OG0001754	SACKO_08958	ORYLA07269, ORYLA05313, ORYLA17472
OG0001755	SACKO_23376	ORYLA18581
OG0001755	SACKO_23371	ORYLA15127
OG0001756	SACKO_10270	ORYLA00755
OG0001756	SACKO_17493	ORYLA17359
OG0001757	SACKO_02314	ORYLA11442, ORYLA10659
OG0001759	SACKO_01076, SACKO_02292	ORYLA18126
OG0001760	SACKO_32048	ORYLA11294
OG0001768	SACKO_29830	ORYLA20282
OG0001768	SACKO_21321	ORYLA17484, ORYLA06842
OG0001769	SACKO_20080	ORYLA08055
OG0001769	SACKO_20662	ORYLA10120
OG0001770	SACKO_19586	ORYLA18486, ORYLA09431, ORYLA04288, ORYLA20466
OG0001772	SACKO_12357, SACKO_12369	ORYLA10773
OG0001774	SACKO_02280	ORYLA14081
OG0001774	SACKO_26050	ORYLA16202, ORYLA15721
OG0001775	SACKO_29841	ORYLA13002, ORYLA06854
OG0001778	SACKO_04956	ORYLA07489, ORYLA06734
OG0001780	SACKO_02736, SACKO_09942	ORYLA17927
OG0001780	SACKO_03637	ORYLA04994
OG0001781	SACKO_15440	ORYLA08227
OG0001781	SACKO_18083	ORYLA06078
OG0001782	SACKO_00654	ORYLA18054
OG0001782	SACKO_00246	ORYLA19932
OG0001783	SACKO_04878	ORYLA07986, ORYLA00232
OG0001787	SACKO_25176	ORYLA19846, ORYLA10342, ORYLA10343
OG0001788	SACKO_14730	ORYLA19734, ORYLA11480, ORYLA11481, ORYLA19732
OG0001789	SACKO_03274, SACKO_03284	ORYLA02324, ORYLA04307
OG0001792	SACKO_31467	ORYLA13176
OG0001793	SACKO_11163	ORYLA05421, ORYLA01681
OG0001794	SACKO_02618	ORYLA15320, ORYLA11150
OG0001796	SACKO_24611	ORYLA16176, ORYLA09059
OG0001797	SACKO_04549, SACKO_02288, SACKO_02272, SACKO_13551, SACKO_12481, SACKO_12463	ORYLA01495
OG0001798	SACKO_24715, SACKO_24082, SACKO_17775	ORYLA13003, ORYLA14657
OG0001799	SACKO_30705	ORYLA03255, ORYLA17548, ORYLA02347
OG0001800	SACKO_21970	ORYLA14219, ORYLA15432, ORYLA14232, ORYLA15366, ORYLA10948
OG0001801	SACKO_29351, SACKO_07327	ORYLA16232
OG0001803	SACKO_18900	ORYLA02678, ORYLA17743, ORYLA19912, ORYLA05073, ORYLA18163, ORYLA02796
OG0001804	SACKO_03287	ORYLA07449, ORYLA06834, ORYLA04356, ORYLA04357, ORYLA17967, ORYLA02762
OG0001805	SACKO_31950	ORYLA10965, ORYLA12084
OG0001806	SACKO_21995	ORYLA15079, ORYLA10915, ORYLA15675, ORYLA13682
OG0001807	SACKO_26234	ORYLA05933, ORYLA16459
OG0001808	SACKO_14879	ORYLA17292, ORYLA13236
OG0001809	SACKO_20099	ORYLA10311, ORYLA13183
OG0001810	SACKO_23080	ORYLA06154, ORYLA08632
OG0001811	SACKO_03576	ORYLA14363
OG0001812	SACKO_18671, SACKO_22538, SACKO_11693, SACKO_11673	ORYLA03723
OG0001814	SACKO_07916	ORYLA05930, ORYLA16454, ORYLA06026
OG0001816	SACKO_27609	ORYLA02394
OG0001817	SACKO_04229	ORYLA08003, ORYLA16327, ORYLA08302, ORYLA15458, ORYLA01870
OG0001818	SACKO_02318	ORYLA11838, ORYLA11837, ORYLA11436
OG0001819	SACKO_33357, SACKO_04722	ORYLA05649, ORYLA09809
OG0001820	SACKO_30132	ORYLA15137, ORYLA00455, ORYLA05274
OG0001821	SACKO_18447, SACKO_28189	ORYLA00628
OG0001822	SACKO_04572	ORYLA18184, ORYLA11193
OG0001823	SACKO_14266	ORYLA15334, ORYLA11102, ORYLA14970, ORYLA17491
OG0001824	SACKO_20430	ORYLA10466
OG0001825	SACKO_25243	ORYLA02212, ORYLA05146
OG0001826	SACKO_26413	ORYLA03516, ORYLA06910, ORYLA01354
OG0001827	SACKO_20145, SACKO_22796	ORYLA02464
OG0001829	SACKO_14724, SACKO_16251, SACKO_16252	ORYLA12444, ORYLA12440, ORYLA15164
OG0001830	SACKO_21536	ORYLA07064, ORYLA11486, ORYLA10821
OG0001831	SACKO_24375	ORYLA08008, ORYLA00245, ORYLA16802
OG0001832	SACKO_10816	ORYLA07968
OG0001832	SACKO_11786	ORYLA14636
OG0001834	SACKO_01750	ORYLA08750, ORYLA09292
OG0001835	SACKO_08883, SACKO_30526, SACKO_23344	ORYLA15119
OG0001846	SACKO_34093	ORYLA11365, ORYLA15507, ORYLA16054
OG0001848	SACKO_27223	ORYLA08901
OG0001848	SACKO_27191	ORYLA07830
OG0001849	SACKO_11705, SACKO_00014	ORYLA14379
OG0001849	SACKO_22961	ORYLA16183
OG0001851	SACKO_19939	ORYLA01760
OG0001852	SACKO_23655, SACKO_00057	ORYLA18631, ORYLA13708
OG0001853	SACKO_15642	ORYLA05669, ORYLA16087
OG0001854	SACKO_33307	ORYLA16103
OG0001855	SACKO_19259	ORYLA07983, ORYLA16277
OG0001856	SACKO_26262	ORYLA16776, ORYLA19763, ORYLA16649, ORYLA05796
