Orthogroup	SACKO_ok	DROME
OG0001135	SACKO_12991	DROME18153, DROME18152
OG0001136	SACKO_08700	DROME15241, DROME15244, DROME15239, DROME15245, DROME15243, DROME15240, DROME15238, DROME15242, DROME15236, DROME15237
OG0001137	SACKO_31589	DROME07212, DROME07220, DROME07223, DROME07218, DROME07213, DROME07221, DROME07215, DROME07214, DROME07216, DROME07226, DROME07219, DROME07222, DROME07224, DROME07227, DROME07229, DROME07217, DROME07228, DROME07225
OG0001138	SACKO_06420	DROME16831, DROME16832, DROME16830, DROME16829
OG0001139	SACKO_11336, SACKO_08887	DROME11285, DROME11284, DROME20784
OG0001140	SACKO_04124, SACKO_23104, SACKO_04138, SACKO_23108, SACKO_04131, SACKO_04133, SACKO_23103, SACKO_04130, SACKO_15430, SACKO_21499	DROME04492, DROME04491
OG0001141	SACKO_15539	DROME07353, DROME07352, DROME07355, DROME07354, DROME07356
OG0001142	SACKO_08495	DROME15460, DROME15458, DROME15459
OG0001143	SACKO_27075	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977
OG0001144	SACKO_23855	DROME08380
OG0001148	SACKO_05323, SACKO_05299	DROME04431, DROME04432
OG0001149	SACKO_23060	DROME20514
OG0001156	SACKO_12887	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510
OG0001158	SACKO_22305, SACKO_17286	DROME08138, DROME08137
OG0001159	SACKO_14618	DROME00704, DROME00657, DROME00658
OG0001160	SACKO_03583	DROME05833, DROME05832, DROME05835, DROME05834
OG0001161	SACKO_27696	DROME10169, DROME10171, DROME10167, DROME10168, DROME10170
OG0001162	SACKO_17543, SACKO_14294	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107
OG0001163	SACKO_31507	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899
OG0001164	SACKO_00737	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759
OG0001165	SACKO_18359, SACKO_32002, SACKO_31998	DROME20938, DROME07288
OG0001167	SACKO_12026	DROME17311
OG0001168	SACKO_18942	DROME02336
OG0001170	SACKO_27342	DROME16781
OG0001172	SACKO_07899	DROME12074, DROME12075
OG0001172	SACKO_23083	DROME11227, DROME11226
OG0001173	SACKO_12453	DROME08477, DROME08476, DROME08478, DROME08741
OG0001173	SACKO_11271	DROME11068
OG0001174	SACKO_28428, SACKO_28429	DROME01257, DROME01258
OG0001175	SACKO_00167	DROME10674
OG0001177	SACKO_26073, SACKO_10730, SACKO_26943	DROME01933, DROME01934, DROME21906
OG0001178	SACKO_32742, SACKO_08914	DROME18168, DROME18169, DROME18170, DROME18167
OG0001180	SACKO_03980	DROME10923, DROME10922
OG0001184	SACKO_04686	DROME03279
OG0001184	SACKO_02591, SACKO_02594	DROME17805
OG0001185	SACKO_25271	DROME09235, DROME09236, DROME09242, DROME09234, DROME09239, DROME09241, DROME09240, DROME09237, DROME09238
OG0001186	SACKO_04961	DROME11811, DROME11812
OG0001186	SACKO_32087	DROME18932
OG0001188	SACKO_25731	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118
OG0001190	SACKO_19736, SACKO_29072	DROME21340, DROME21342, DROME21339, DROME21341
OG0001191	SACKO_28961	DROME15546, DROME15547, DROME15549, DROME15548
OG0001197	SACKO_32347	DROME14364
OG0001201	SACKO_15686	DROME20824, DROME20825, DROME20823, DROME20822
OG0001203	SACKO_17678	DROME16841
OG0001204	SACKO_05436	DROME15252
OG0001205	SACKO_12981	DROME09818, DROME09817
OG0001208	SACKO_25532	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816
OG0001209	SACKO_17895, SACKO_21794	DROME03307
OG0001210	SACKO_12027	DROME01292
OG0001210	SACKO_22645	DROME21654, DROME21653
OG0001211	SACKO_06728	DROME14817, DROME14816, DROME14814, DROME14815
OG0001212	SACKO_14563	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021
OG0001213	SACKO_12475	DROME12028
OG0001213	SACKO_19088	DROME15857
OG0001214	SACKO_17861	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226
OG0001215	SACKO_19345	DROME05613, DROME05611, DROME05612
OG0001216	SACKO_20921	DROME20096, DROME20097, DROME20095, DROME15498
OG0001217	SACKO_25190	DROME06701
OG0001218	SACKO_09575	DROME12211, DROME12213, DROME12212
OG0001219	SACKO_31732	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628
OG0001220	SACKO_02206	DROME02744, DROME20493, DROME20492
OG0001221	SACKO_15128, SACKO_31267, SACKO_31272, SACKO_31273	DROME09514
OG0001223	SACKO_16161	DROME08781, DROME08780
OG0001225	SACKO_13197, SACKO_21032	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794
OG0001226	SACKO_21968, SACKO_20774	DROME09885, DROME09884, DROME09883, DROME09882
OG0001227	SACKO_09407, SACKO_09406	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419
OG0001230	SACKO_30865	DROME05921, DROME05920
OG0001231	SACKO_32360	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724
OG0001232	SACKO_31664, SACKO_31674, SACKO_01123, SACKO_31671	DROME01876, DROME01877, DROME01878
OG0001234	SACKO_26867, SACKO_26860	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231
OG0001236	SACKO_22328	DROME06609, DROME04424, DROME20964
OG0001237	SACKO_16321, SACKO_16315, SACKO_30993, SACKO_12973, SACKO_17092	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481
OG0001238	SACKO_10255	DROME21058
OG0001238	SACKO_15368, SACKO_15935	DROME05136, DROME05137, DROME05138, DROME14291, DROME14292
OG0001239	SACKO_01576	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414
OG0001241	SACKO_21518	DROME02596
OG0001241	SACKO_25804	DROME03537
OG0001243	SACKO_00190	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535
OG0001244	SACKO_24332, SACKO_33824, SACKO_25187, SACKO_24337	DROME15047
OG0001245	SACKO_17905	DROME06795
OG0001247	SACKO_16919	DROME18852
OG0001248	SACKO_03917	DROME02625, DROME02624, DROME02623
OG0001249	SACKO_07046, SACKO_07044	DROME05745, DROME05744, DROME04456, DROME04455
OG0001250	SACKO_22060	DROME10391, DROME10390, DROME10392
OG0001251	SACKO_21043	DROME04532
OG0001253	SACKO_07955	DROME16727, DROME02601
OG0001254	SACKO_17085, SACKO_17104	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033
OG0001255	SACKO_21405	DROME11892
OG0001256	SACKO_32561	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301
OG0001261	SACKO_02379	DROME00542, DROME00543, DROME00540, DROME00541
OG0001262	SACKO_14419	DROME20437
OG0001263	SACKO_10674	DROME01386, DROME01387
OG0001264	SACKO_25559	DROME08249, DROME08250, DROME08248
OG0001266	SACKO_34097	DROME19377
OG0001267	SACKO_21996	DROME13068
OG0001268	SACKO_30805	DROME04920, DROME04921
OG0001270	SACKO_24994	DROME12379
OG0001270	SACKO_01019	DROME02961
OG0001271	SACKO_30312	DROME20484
OG0001272	SACKO_25421	DROME17237, DROME17236, DROME17235, DROME17243
OG0001273	SACKO_29270	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251
OG0001274	SACKO_16020	DROME06585, DROME06586, DROME06584
OG0001276	SACKO_30635	DROME10323, DROME10324, DROME10319, DROME10320, DROME10316, DROME10317, DROME10321, DROME10318, DROME10322
OG0001279	SACKO_20454	DROME15211, DROME15210
OG0001280	SACKO_17298	DROME15706
OG0001281	SACKO_27839, SACKO_17699, SACKO_17706, SACKO_27835, SACKO_17701, SACKO_25721	DROME19100
OG0001282	SACKO_11635	DROME04060, DROME04059, DROME04058
OG0001284	SACKO_16492	DROME05418
OG0001286	SACKO_00888	DROME11490, DROME11489, DROME11491
OG0001287	SACKO_31693	DROME15976, DROME15975, DROME04476
OG0001288	SACKO_05048, SACKO_15962	DROME19787, DROME09388, DROME09389
OG0001290	SACKO_09675, SACKO_22471	DROME13148, DROME13147, DROME10925, DROME10926, DROME10924
OG0001291	SACKO_21943	DROME21166, DROME21165, DROME18055, DROME18056
OG0001292	SACKO_15420	DROME20956
OG0001293	SACKO_21987	DROME19380, DROME19378, DROME19379
OG0001294	SACKO_03533	DROME19278
OG0001295	SACKO_22899	DROME16525, DROME16522, DROME16520, DROME16519, DROME16524, DROME16523, DROME16521
OG0001296	SACKO_11661	DROME21670, DROME21668, DROME21671, DROME21667, DROME21666, DROME21669
OG0001300	SACKO_02042	DROME21326, DROME21325, DROME21324
OG0001302	SACKO_07352	DROME00539
OG0001304	SACKO_19061	DROME00069, DROME00065, DROME00070, DROME00066, DROME00067, DROME00068
OG0001305	SACKO_26780	DROME04834, DROME04832, DROME04829, DROME04830, DROME04835, DROME04836, DROME04825, DROME04826, DROME04833, DROME04837, DROME04827, DROME04838, DROME04828, DROME04839, DROME04831
OG0001306	SACKO_10996	DROME08751, DROME08752
OG0001308	SACKO_29701	DROME17402, DROME17401, DROME17403, DROME17400, DROME17399
OG0001310	SACKO_11650	DROME15600
OG0001311	SACKO_14169	DROME06164
OG0001315	SACKO_09990	DROME16592
OG0001318	SACKO_20260	DROME17213
OG0001318	SACKO_33046	DROME09513
OG0001319	SACKO_17261	DROME01307
OG0001321	SACKO_00755	DROME16103
OG0001322	SACKO_00634, SACKO_05223	DROME15932
OG0001323	SACKO_09370	DROME18781, DROME18779, DROME18782, DROME18780
OG0001325	SACKO_27663	DROME14232
OG0001326	SACKO_30260	DROME03927
OG0001327	SACKO_11723	DROME02674, DROME02673, DROME02675
OG0001328	SACKO_24069	DROME20058
OG0001330	SACKO_00723	DROME21688, DROME21687, DROME21684, DROME21685, DROME21686, DROME21683
OG0001335	SACKO_02457	DROME08039, DROME08040, DROME08041, DROME08038, DROME08042
OG0001337	SACKO_18014	DROME07933, DROME07937
OG0001337	SACKO_02804	DROME20158
OG0001339	SACKO_07781	DROME19223, DROME16443, DROME14812, DROME07497, DROME07496
OG0001341	SACKO_06241	DROME19896, DROME19897, DROME19895
OG0001344	SACKO_14763	DROME04657, DROME04656
OG0001348	SACKO_28912	DROME03492, DROME03491, DROME03495, DROME03494, DROME03493, DROME03496
OG0001350	SACKO_01074	DROME03240, DROME03239
OG0001351	SACKO_20883	DROME16250, DROME16247, DROME16248, DROME16245, DROME16246, DROME16249
OG0001352	SACKO_25575, SACKO_25587, SACKO_15835, SACKO_13422, SACKO_13435	DROME11579, DROME11580
OG0001353	SACKO_05612	DROME12504, DROME12505
OG0001354	SACKO_05972	DROME19155, DROME19156
OG0001354	SACKO_27003	DROME18928
OG0001355	SACKO_12733	DROME18115
OG0001356	SACKO_23436	DROME04210, DROME04209, DROME04208, DROME04203, DROME04201, DROME04202
OG0001358	SACKO_18923	DROME16322, DROME16324, DROME16323, DROME16316, DROME16315, DROME16314, DROME16318, DROME16317, DROME16319
OG0001359	SACKO_04493, SACKO_04499	DROME20396, DROME20399, DROME20398, DROME20397
OG0001360	SACKO_06003, SACKO_33651	DROME16475, DROME16474, DROME01288, DROME01289
OG0001361	SACKO_06636, SACKO_20244	DROME10441
OG0001363	SACKO_07065, SACKO_07071, SACKO_02886	DROME20227, DROME20225, DROME20226, DROME20228, DROME00044
OG0001366	SACKO_14270, SACKO_14260	DROME19931, DROME19932, DROME19933, DROME19934
OG0001367	SACKO_11804	DROME04540, DROME04542, DROME04539, DROME04538, DROME04541, DROME04537, DROME04535, DROME04534, DROME04536
OG0001368	SACKO_12370	DROME00518, DROME00521, DROME00519, DROME00520
OG0001370	SACKO_00812	DROME10125, DROME10122, DROME10123, DROME10124, DROME10126
OG0001371	SACKO_17304, SACKO_17312, SACKO_19756	DROME15115, DROME15085, DROME15086, DROME10858, DROME10857, DROME16916, DROME17983, DROME17981, DROME17980, DROME17848, DROME06809
OG0001372	SACKO_27561, SACKO_16399, SACKO_27587	DROME06987
OG0001373	SACKO_09984	DROME15869, DROME15867, DROME15866, DROME15868
OG0001375	SACKO_12584, SACKO_12521	DROME11058
OG0001375	SACKO_21495	DROME12544
OG0001376	SACKO_34148	DROME18505, DROME18503, DROME18507, DROME18504, DROME18508, DROME18506
OG0001378	SACKO_24430, SACKO_21687	DROME14090, DROME14089
OG0001381	SACKO_25884	DROME21356, DROME21357, DROME21358, DROME21359, DROME20082, DROME20083, DROME20084
OG0001382	SACKO_22264	DROME16755, DROME15883
OG0001383	SACKO_27457	DROME08849, DROME08848, DROME08850, DROME08851
OG0001387	SACKO_07056	DROME05645, DROME05642, DROME05649, DROME05647, DROME05648, DROME05643, DROME05641, DROME05646, DROME05644, DROME05640
OG0001389	SACKO_01374	DROME08448, DROME08449, DROME08447
OG0001395	SACKO_14815	DROME22042
OG0001397	SACKO_20543	DROME12938
OG0001397	SACKO_02267	DROME12061
OG0001398	SACKO_14409, SACKO_01986, SACKO_01969, SACKO_01989, SACKO_01970	DROME00533
OG0001399	SACKO_22119, SACKO_19007	DROME18551, DROME15177
OG0001401	SACKO_26685, SACKO_02950, SACKO_02949	DROME07715
OG0001402	SACKO_07573	DROME14376, DROME21039, DROME21038, DROME21040, DROME21037
OG0001405	SACKO_26862	DROME06373
OG0001405	SACKO_07421	DROME02126
OG0001406	SACKO_29996	DROME14082, DROME14079, DROME14080, DROME14081, DROME14077, DROME14078, DROME14084, DROME14083
OG0001408	SACKO_32306	DROME21635, DROME21636, DROME21634
OG0001409	SACKO_32640	DROME18107
OG0001410	SACKO_14471	DROME00626
OG0001411	SACKO_04096	DROME13591, DROME09768, DROME09769
OG0001413	SACKO_13707	DROME21681, DROME21682
OG0001413	SACKO_08606	DROME17078
OG0001414	SACKO_04758	DROME16698, DROME16697
OG0001414	SACKO_30191	DROME00599
OG0001416	SACKO_14338	DROME04879, DROME04878, DROME04877, DROME04874, DROME04873, DROME04875, DROME04876
OG0001417	SACKO_28149	DROME21398, DROME21399
OG0001417	SACKO_29213, SACKO_19020	DROME04528
OG0001418	SACKO_04240	DROME11411
OG0001419	SACKO_11370	DROME00719
OG0001421	SACKO_11974	DROME08210
OG0001422	SACKO_08100	DROME19262, DROME19263
OG0001423	SACKO_22783	DROME11161, DROME11163, DROME11162
OG0001424	SACKO_10409	DROME10397
OG0001424	SACKO_16678	DROME21291
OG0001425	SACKO_32937	DROME10455
OG0001426	SACKO_29415	DROME16504, DROME16505
OG0001427	SACKO_25289	DROME04112, DROME04111, DROME04110
OG0001428	SACKO_29404	DROME00299, DROME00300
OG0001429	SACKO_04222	DROME15859, DROME15858
OG0001430	SACKO_23248	DROME14607, DROME14606
OG0001431	SACKO_19695	DROME08311, DROME08313, DROME08312
OG0001433	SACKO_20980	DROME07801, DROME07778, DROME07641, DROME07752, DROME07757, DROME06719, DROME06720, DROME07755, DROME07754, DROME07756, DROME07764
OG0001435	SACKO_09568, SACKO_09561, SACKO_09540, SACKO_09588, SACKO_09604, SACKO_09579, SACKO_09550, SACKO_09534	DROME00261, DROME00262
OG0001436	SACKO_20014	DROME09793, DROME09790, DROME09795, DROME09794, DROME09791, DROME09792, DROME09796, DROME09798, DROME09802, DROME09801, DROME09800, DROME09799, DROME09803, DROME09797, DROME09805, DROME09804
OG0001437	SACKO_23971, SACKO_01223, SACKO_25064	DROME11504, DROME11507, DROME11506, DROME11505, DROME12503, DROME12502
OG0001438	SACKO_22113, SACKO_28211	DROME02079, DROME08565
OG0001440	SACKO_13032	DROME00857, DROME00860, DROME00861, DROME00859, DROME00858
OG0001441	SACKO_07486	DROME01135, DROME01136, DROME01138, DROME01137
OG0001442	SACKO_19825	DROME14822, DROME14823, DROME14821
OG0001445	SACKO_32917	DROME19218
OG0001447	SACKO_02819	DROME20519, DROME20520, DROME20518
OG0001449	SACKO_30150	DROME21187
OG0001455	SACKO_15116	DROME05198
OG0001458	SACKO_09504	DROME12558, DROME12557, DROME12559, DROME12561, DROME12560, DROME12556
OG0001459	SACKO_12626	DROME20534
OG0001460	SACKO_22427	DROME19034
OG0001461	SACKO_33755, SACKO_32797	DROME01468
OG0001462	SACKO_31580, SACKO_05180, SACKO_17935, SACKO_06073, SACKO_29076, SACKO_04210	DROME07618, DROME07619
OG0001463	SACKO_06141, SACKO_31720, SACKO_15166, SACKO_29008, SACKO_29029, SACKO_29002	DROME17238, DROME10819
OG0001464	SACKO_17111, SACKO_16693	DROME03533, DROME03534
OG0001465	SACKO_13637	DROME18897, DROME18898, DROME18892, DROME18885, DROME18884, DROME18891, DROME18890, DROME18896, DROME18881, DROME18886, DROME18879, DROME18888, DROME18893, DROME18894, DROME18880, DROME18889, DROME18882, DROME18887, DROME18878, DROME18883, DROME18877, DROME18895
OG0001466	SACKO_25244, SACKO_06437	DROME20715
OG0001467	SACKO_14405	DROME03510
OG0001468	SACKO_04663	DROME11512, DROME11513
OG0001469	SACKO_18991, SACKO_06864	DROME11498
OG0001469	SACKO_14829	DROME15100
OG0001470	SACKO_29094, SACKO_26935	DROME17188, DROME17190, DROME17187, DROME17189, DROME17191
OG0001472	SACKO_32963	DROME03418
OG0001472	SACKO_05324	DROME01627
OG0001474	SACKO_22047	DROME02835, DROME02834
OG0001475	SACKO_18688	DROME11371, DROME08104, DROME08103
OG0001476	SACKO_06016	DROME09584, DROME09583, DROME09582, DROME09581, DROME09574, DROME09573, DROME09580, DROME09576, DROME09577, DROME09578, DROME09579, DROME09575
OG0001478	SACKO_22168, SACKO_22673	DROME17873, DROME17872
OG0001479	SACKO_02888	DROME09340
OG0001480	SACKO_24421, SACKO_24426	DROME01335, DROME01336, DROME01334, DROME01333
OG0001482	SACKO_10214	DROME08131, DROME08132, DROME08133
OG0001484	SACKO_06239	DROME00233, DROME00235, DROME00237
OG0001485	SACKO_29097, SACKO_18011	DROME07030, DROME07029, DROME07028, DROME07027, DROME07031
OG0001486	SACKO_09648	DROME20978
OG0001487	SACKO_16382	DROME03483, DROME03486, DROME03489, DROME03481, DROME03482, DROME03484, DROME03485, DROME03488, DROME03487
OG0001490	SACKO_31213	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065
OG0001491	SACKO_31672, SACKO_19740	DROME10680, DROME10681, DROME10678, DROME10679
OG0001492	SACKO_03265	DROME03966
OG0001495	SACKO_09788, SACKO_09799	DROME13469
OG0001500	SACKO_17784	DROME13574, DROME13575, DROME13573, DROME13571, DROME13572, DROME13570
OG0001501	SACKO_17924	DROME17335, DROME17336
OG0001502	SACKO_22382	DROME08522, DROME08516, DROME08521, DROME08519, DROME08518, DROME08517, DROME08520
OG0001503	SACKO_02436	DROME04749
OG0001503	SACKO_18105	DROME03622
OG0001504	SACKO_29597, SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647	DROME21429, DROME21424, DROME21428, DROME21422
OG0001505	SACKO_14128, SACKO_28620	DROME08192
OG0001506	SACKO_20284	DROME06158, DROME06155, DROME06153, DROME06152, DROME06154, DROME06151, DROME06157, DROME06159, DROME06160, DROME06150, DROME06156
OG0001508	SACKO_27803, SACKO_27807	DROME11905
OG0001510	SACKO_33627	DROME00025
OG0001511	SACKO_25814	DROME00185, DROME00183, DROME00181, DROME00182, DROME00184
OG0001512	SACKO_07336	DROME19876, DROME13867, DROME13866
OG0001513	SACKO_31007	DROME05379
OG0001514	SACKO_25264	DROME14655, DROME14656, DROME14651, DROME14654, DROME14653, DROME14652, DROME14650
OG0001515	SACKO_03778	DROME21741
OG0001516	SACKO_14946	DROME13883
OG0001517	SACKO_25454	DROME03470
OG0001520	SACKO_20861, SACKO_19292	DROME13841, DROME13840, DROME13837, DROME13839, DROME13838
OG0001522	SACKO_04762, SACKO_07400	DROME02905, DROME02904
OG0001523	SACKO_23353	DROME11130
OG0001524	SACKO_26996	DROME06417, DROME06418
OG0001524	SACKO_12588, SACKO_34156, SACKO_29641	DROME00342, DROME00343
OG0001525	SACKO_22296	DROME04644, DROME04645, DROME06563, DROME06562, DROME04650, DROME04646, DROME04647, DROME04648, DROME05288
OG0001526	SACKO_27619	DROME05114, DROME05113, DROME05111, DROME05117, DROME05112, DROME05115, DROME05116, DROME05109, DROME05110
OG0001527	SACKO_08580	DROME15289
OG0001527	SACKO_08171	DROME00338
OG0001528	SACKO_09485	DROME09325
OG0001529	SACKO_06915	DROME07602, DROME07601
OG0001530	SACKO_32722	DROME01073
OG0001531	SACKO_00106	DROME10267, DROME10266
OG0001532	SACKO_29501	DROME20201
OG0001533	SACKO_04656	DROME19066, DROME19064, DROME19065, DROME19063, DROME19062, DROME19060, DROME19061, DROME13969
OG0001538	SACKO_28396, SACKO_28387	DROME07056, DROME07054, DROME07055
OG0001546	SACKO_07294	DROME13625, DROME13628, DROME13624, DROME13627, DROME13626, DROME13623
OG0001549	SACKO_15168, SACKO_15171	DROME13343, DROME13345, DROME13344
OG0001551	SACKO_14902	DROME08057
OG0001553	SACKO_14766	DROME02123, DROME02122
OG0001554	SACKO_27914	DROME16741
OG0001556	SACKO_31615	DROME10072, DROME10071
OG0001557	SACKO_08809	DROME20902, DROME20901
OG0001557	SACKO_23724	DROME07367
OG0001558	SACKO_25319	DROME19656, DROME19657
OG0001559	SACKO_32399	DROME00558
OG0001559	SACKO_09139	DROME02902
OG0001561	SACKO_16712	DROME04222
OG0001563	SACKO_05155, SACKO_05151, SACKO_16979	DROME03209
OG0001565	SACKO_32638	DROME18953, DROME18978
OG0001567	SACKO_01333, SACKO_23984	DROME19417, DROME19416
