Orthogroup	SACKO_ok	SCHMD
OG0001797	SACKO_24953	SCHMD12550
OG0001798	SACKO_24715, SACKO_24082	SCHMD06352, SCHMD07989
OG0001805	SACKO_31950	SCHMD01576
OG0001807	SACKO_26234	SCHMD01495
OG0001808	SACKO_14879	SCHMD04780
OG0001809	SACKO_20099, SACKO_20097	SCHMD03279
OG0001810	SACKO_23080	SCHMD28471, SCHMD25400
OG0001811	SACKO_27265	SCHMD08225
OG0001811	SACKO_03576	SCHMD08439, SCHMD24223, SCHMD19859
OG0001813	SACKO_11215	SCHMD18416, SCHMD08786
OG0001818	SACKO_02318	SCHMD13473, SCHMD29528, SCHMD15135
OG0001819	SACKO_33357, SACKO_04722	SCHMD06459
OG0001820	SACKO_30132	SCHMD14228, SCHMD02398
OG0001821	SACKO_18447, SACKO_28189	SCHMD28800, SCHMD18321
OG0001822	SACKO_04572	SCHMD21605, SCHMD12240
OG0001823	SACKO_14266	SCHMD00776, SCHMD09499
OG0001824	SACKO_16267	SCHMD14996, SCHMD09508
OG0001825	SACKO_25243	SCHMD06748
OG0001826	SACKO_26413	SCHMD25796, SCHMD02997
OG0001827	SACKO_20145, SACKO_22796	SCHMD17765, SCHMD19189
OG0001828	SACKO_14933	SCHMD18304, SCHMD22290
OG0001829	SACKO_14724, SACKO_16251, SACKO_16252	SCHMD09587
OG0001832	SACKO_10816, SACKO_11786	SCHMD09061
OG0001834	SACKO_01750	SCHMD04020, SCHMD20048
OG0001844	SACKO_26446	SCHMD18062
OG0001846	SACKO_34093	SCHMD09924
OG0001849	SACKO_22961	SCHMD05416
OG0001852	SACKO_00057	SCHMD01397
OG0001853	SACKO_15642	SCHMD00353
OG0001855	SACKO_19267	SCHMD18910, SCHMD18417, SCHMD21978, SCHMD24791, SCHMD24116, SCHMD23804, SCHMD24570, SCHMD16145, SCHMD12639
OG0001855	SACKO_19259	SCHMD21348, SCHMD27665, SCHMD12287
OG0001857	SACKO_13794	SCHMD00486
OG0001858	SACKO_17877	SCHMD04633, SCHMD16003
OG0001860	SACKO_19360	SCHMD12431
OG0001860	SACKO_06288	SCHMD14531, SCHMD12432
OG0001861	SACKO_08805	SCHMD03031
OG0001863	SACKO_28231	SCHMD26126
OG0001863	SACKO_00113, SACKO_23555	SCHMD14322, SCHMD28681
OG0001866	SACKO_27773	SCHMD17047
OG0001867	SACKO_13015	SCHMD06149
OG0001868	SACKO_26839	SCHMD21478, SCHMD10606, SCHMD18490
OG0001869	SACKO_18426	SCHMD19852
OG0001870	SACKO_14244	SCHMD08001, SCHMD03109
OG0001872	SACKO_16313	SCHMD20625
OG0001873	SACKO_07283	SCHMD09003
OG0001874	SACKO_07809, SACKO_15461, SACKO_15462, SACKO_07808	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032
OG0001875	SACKO_05804	SCHMD29147, SCHMD28237
OG0001875	SACKO_22430	SCHMD11568
OG0001877	SACKO_33440	SCHMD14827
OG0001878	SACKO_20019	SCHMD18520
OG0001879	SACKO_33146	SCHMD08156
OG0001881	SACKO_12641	SCHMD18117
OG0001882	SACKO_02660	SCHMD17052, SCHMD22970
OG0001883	SACKO_02765	SCHMD08058, SCHMD14396, SCHMD14395
OG0001884	SACKO_23339	SCHMD09575
OG0001886	SACKO_09347	SCHMD00538
OG0001887	SACKO_01344	SCHMD22103, SCHMD03399, SCHMD24336
OG0001888	SACKO_30943	SCHMD15698
OG0001889	SACKO_12699	SCHMD03474
OG0001890	SACKO_13244	SCHMD07009
OG0001894	SACKO_20370, SACKO_07312, SACKO_18720	SCHMD11512
OG0001897	SACKO_29272	SCHMD10904, SCHMD14627
OG0001898	SACKO_32382	SCHMD21587, SCHMD18283
OG0001900	SACKO_21150	SCHMD12891
OG0001900	SACKO_05209	SCHMD02044
OG0001903	SACKO_11964	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188
OG0001913	SACKO_20127, SACKO_20120	SCHMD08198, SCHMD01162
OG0001914	SACKO_00613, SACKO_00612	SCHMD07662
OG0001915	SACKO_14819	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004
OG0001916	SACKO_03107	SCHMD17658
OG0001916	SACKO_15239	SCHMD10605
OG0001917	SACKO_07185	SCHMD07933
OG0001918	SACKO_32481, SACKO_00624	SCHMD11138, SCHMD23731
OG0001919	SACKO_14567	SCHMD06373
OG0001919	SACKO_25940	SCHMD23775, SCHMD20085
OG0001920	SACKO_19326	SCHMD25326
OG0001922	SACKO_09479	SCHMD02694
OG0001923	SACKO_06225	SCHMD05921
OG0001924	SACKO_33405	SCHMD08762
OG0001925	SACKO_23146	SCHMD03004, SCHMD23545, SCHMD17243
OG0001926	SACKO_32724	SCHMD20309, SCHMD16846
OG0001927	SACKO_17851	SCHMD08910
OG0001928	SACKO_03226, SACKO_03225	SCHMD26836
OG0001929	SACKO_19304	SCHMD19346, SCHMD06936
OG0001932	SACKO_17814	SCHMD17903
OG0001932	SACKO_17834	SCHMD00368
OG0001933	SACKO_19015	SCHMD01181
OG0001935	SACKO_28402	SCHMD23048
OG0001937	SACKO_15791, SACKO_15800	SCHMD08104, SCHMD08105
OG0001939	SACKO_08784	SCHMD05179, SCHMD23463, SCHMD03085
OG0001939	SACKO_12122	SCHMD10030, SCHMD02230
OG0001941	SACKO_28144	SCHMD26622
OG0001942	SACKO_13864	SCHMD16279, SCHMD09808
OG0001943	SACKO_13918	SCHMD03979
OG0001945	SACKO_10355, SACKO_01672	SCHMD07577
OG0001946	SACKO_31503	SCHMD08506
OG0001947	SACKO_18526	SCHMD00740
OG0001949	SACKO_18277	SCHMD16576
OG0001950	SACKO_09549, SACKO_12565	SCHMD07266
OG0001951	SACKO_09715, SACKO_16941	SCHMD10937, SCHMD17652, SCHMD16242
OG0001952	SACKO_09903, SACKO_29969, SACKO_31296	SCHMD08803, SCHMD19932
OG0001953	SACKO_00378	SCHMD03889
OG0001956	SACKO_32159	SCHMD16218
OG0001957	SACKO_07125	SCHMD03964
OG0001958	SACKO_20147	SCHMD10594
OG0001961	SACKO_27137	SCHMD03837
OG0001963	SACKO_02454	SCHMD16495
OG0001963	SACKO_02456	SCHMD24660
OG0001964	SACKO_00446	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356
OG0001965	SACKO_10029	SCHMD15198
OG0001966	SACKO_31571, SACKO_06264, SACKO_29900	SCHMD10097
OG0001968	SACKO_24949, SACKO_03965	SCHMD12918
OG0001969	SACKO_21189	SCHMD08414, SCHMD09063
OG0001970	SACKO_04021	SCHMD03647, SCHMD03646
OG0001971	SACKO_24553	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252
OG0001972	SACKO_11329	SCHMD07972, SCHMD26110
OG0001973	SACKO_27532	SCHMD02269
OG0001974	SACKO_10619	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138
OG0001975	SACKO_25529	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913
OG0001985	SACKO_07585	SCHMD04898
OG0001987	SACKO_10459	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073
OG0001988	SACKO_19763	SCHMD17373
OG0001989	SACKO_00327	SCHMD11266
OG0001991	SACKO_06499	SCHMD08363
OG0001992	SACKO_18086, SACKO_18064	SCHMD10680
OG0001993	SACKO_10321	SCHMD04073
OG0001993	SACKO_10309	SCHMD04075
OG0001994	SACKO_29537	SCHMD12538
OG0001996	SACKO_17929	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576
OG0001998	SACKO_08539, SACKO_09820	SCHMD19391
OG0001999	SACKO_18124	SCHMD10953
OG0002000	SACKO_18467	SCHMD06620
OG0002001	SACKO_30594, SACKO_13016, SACKO_06842	SCHMD04245
OG0002003	SACKO_11654	SCHMD25539
OG0002005	SACKO_12696	SCHMD01316, SCHMD27910, SCHMD18360
OG0002006	SACKO_32238	SCHMD01886, SCHMD11267, SCHMD12678, SCHMD06801
OG0002008	SACKO_01329	SCHMD06021
OG0002011	SACKO_00275	SCHMD13609, SCHMD07842
OG0002013	SACKO_30391	SCHMD05928, SCHMD05926
OG0002015	SACKO_24489	SCHMD07213, SCHMD12123
OG0002017	SACKO_19298	SCHMD02967
OG0002018	SACKO_19905	SCHMD24155, SCHMD22495
OG0002023	SACKO_02415, SACKO_12368	SCHMD13758
OG0002024	SACKO_09278	SCHMD06250
OG0002026	SACKO_28249, SACKO_18232, SACKO_28246	SCHMD11077, SCHMD01664
OG0002027	SACKO_25805	SCHMD07869
OG0002028	SACKO_17046	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215
OG0002029	SACKO_09295, SACKO_07415	SCHMD15250
OG0002031	SACKO_16332	SCHMD21628, SCHMD14088
OG0002032	SACKO_01708	SCHMD15998, SCHMD17430
OG0002035	SACKO_04245	SCHMD19062, SCHMD21913
OG0002036	SACKO_04759	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638
OG0002037	SACKO_15377	SCHMD17138
OG0002042	SACKO_05179, SACKO_02433	SCHMD29492
OG0002043	SACKO_27976	SCHMD03148
OG0002057	SACKO_12378	SCHMD14251, SCHMD14250
OG0002058	SACKO_29761	SCHMD04310
OG0002059	SACKO_21353	SCHMD13857
OG0002061	SACKO_12743	SCHMD04967, SCHMD04968, SCHMD04970, SCHMD04971, SCHMD04969
OG0002062	SACKO_31974	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072
OG0002063	SACKO_05277, SACKO_05336	SCHMD21953, SCHMD12086, SCHMD11388
OG0002068	SACKO_17724	SCHMD20105
OG0002070	SACKO_16118	SCHMD04912
OG0002073	SACKO_33630	SCHMD20304, SCHMD22775, SCHMD03169
OG0002076	SACKO_02097	SCHMD28435, SCHMD28300
OG0002077	SACKO_18698, SACKO_21828	SCHMD01377
OG0002078	SACKO_19556	SCHMD24733, SCHMD25810
OG0002079	SACKO_09617	SCHMD11302, SCHMD04787
OG0002080	SACKO_32199	SCHMD17823, SCHMD17826, SCHMD20969, SCHMD28760
OG0002081	SACKO_14535	SCHMD20577, SCHMD12884, SCHMD21807
OG0002082	SACKO_08313, SACKO_08284, SACKO_08305	SCHMD05649, SCHMD06512
OG0002087	SACKO_25855, SACKO_07146, SACKO_12543, SACKO_25849, SACKO_27391, SACKO_27412, SACKO_27388, SACKO_00847, SACKO_01530, SACKO_23688, SACKO_25848	SCHMD07766
OG0002089	SACKO_21420	SCHMD02939
OG0002091	SACKO_24505	SCHMD18712, SCHMD22802
OG0002093	SACKO_03739, SACKO_03582	SCHMD12873, SCHMD16751, SCHMD14180
OG0002095	SACKO_04079	SCHMD10706, SCHMD04399, SCHMD10707
OG0002096	SACKO_10187	SCHMD19108, SCHMD19170
OG0002097	SACKO_05242	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424
OG0002099	SACKO_07877	SCHMD02816
OG0002099	SACKO_07853	SCHMD02814
OG0002103	SACKO_16277	SCHMD03652
OG0002105	SACKO_08310	SCHMD04684
OG0002106	SACKO_27977, SACKO_19814, SACKO_22564	SCHMD29823, SCHMD29437
OG0002107	SACKO_25900	SCHMD17132, SCHMD27313
OG0002108	SACKO_11718	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153
OG0002122	SACKO_06202	SCHMD07268
OG0002122	SACKO_24075	SCHMD07269, SCHMD02288
OG0002123	SACKO_00844	SCHMD07146
OG0002124	SACKO_33967, SACKO_13581, SACKO_33969, SACKO_04594	SCHMD03099
OG0002127	SACKO_26297	SCHMD08650, SCHMD03483
OG0002129	SACKO_18754, SACKO_18746	SCHMD22869
OG0002131	SACKO_24269	SCHMD13328, SCHMD15542
OG0002134	SACKO_30226	SCHMD15178
OG0002136	SACKO_00268	SCHMD23461
OG0002138	SACKO_16832	SCHMD05605
OG0002139	SACKO_06121	SCHMD09027
OG0002141	SACKO_01890	SCHMD13856
OG0002144	SACKO_10481	SCHMD08032
OG0002145	SACKO_23682	SCHMD12978
OG0002146	SACKO_23698	SCHMD03633
OG0002148	SACKO_24707, SACKO_00743, SACKO_10279	SCHMD12817
OG0002148	SACKO_32367	SCHMD13024, SCHMD06006
OG0002149	SACKO_31009	SCHMD00788
OG0002152	SACKO_15721	SCHMD18533, SCHMD18027, SCHMD20477
OG0002155	SACKO_22309, SACKO_22302	SCHMD08600
OG0002156	SACKO_15195	SCHMD11093
OG0002158	SACKO_02418	SCHMD07812
OG0002159	SACKO_02653, SACKO_02639, SACKO_28069, SACKO_28072	SCHMD10603, SCHMD12359
OG0002160	SACKO_24481	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338
OG0002162	SACKO_27433	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345
OG0002163	SACKO_03423	SCHMD00119
OG0002164	SACKO_27610	SCHMD13046, SCHMD17370, SCHMD21313
OG0002164	SACKO_30261, SACKO_10736	SCHMD10444, SCHMD06294, SCHMD20863, SCHMD17369
OG0002166	SACKO_02733	SCHMD22548
OG0002167	SACKO_12855	SCHMD06677
OG0002168	SACKO_15734	SCHMD00757
OG0002169	SACKO_19979	SCHMD19182, SCHMD07925
OG0002170	SACKO_20327	SCHMD16963
OG0002171	SACKO_20502	SCHMD05133, SCHMD13789
OG0002172	SACKO_20903, SACKO_12683	SCHMD03160, SCHMD03161
OG0002174	SACKO_28709, SACKO_12073	SCHMD24186, SCHMD11866
OG0002175	SACKO_25484, SACKO_16112	SCHMD09343, SCHMD14948
OG0002176	SACKO_27789	SCHMD00350
OG0002177	SACKO_03149	SCHMD05408
OG0002178	SACKO_16032	SCHMD23121
OG0002179	SACKO_15328	SCHMD03681, SCHMD03680
OG0002182	SACKO_23444	SCHMD00111
OG0002184	SACKO_07039	SCHMD08545
OG0002185	SACKO_25782	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407
OG0002188	SACKO_28991, SACKO_04641, SACKO_33264, SACKO_04986, SACKO_12346, SACKO_23119, SACKO_32812, SACKO_20684, SACKO_14996, SACKO_27841, SACKO_08618	SCHMD07090
OG0002189	SACKO_18586	SCHMD03295
OG0002191	SACKO_19779	SCHMD16045
OG0002196	SACKO_26662	SCHMD04892, SCHMD04891
OG0002209	SACKO_26451	SCHMD05613
OG0002211	SACKO_09845, SACKO_30066, SACKO_20841	SCHMD29435
OG0002213	SACKO_03926	SCHMD01017
OG0002213	SACKO_01095, SACKO_12170, SACKO_12276, SACKO_28182	SCHMD01018
OG0002216	SACKO_07587, SACKO_07575, SACKO_07541	SCHMD20521
OG0002221	SACKO_14131	SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936
OG0002222	SACKO_28811, SACKO_14173	SCHMD17607, SCHMD07921
OG0002223	SACKO_07767	SCHMD11701
OG0002224	SACKO_18897	SCHMD07940
OG0002225	SACKO_00221	SCHMD03290
OG0002226	SACKO_19713	SCHMD00937
OG0002227	SACKO_00258	SCHMD09350, SCHMD09896
OG0002229	SACKO_31377	SCHMD09620, SCHMD21635
OG0002233	SACKO_16451, SACKO_16448, SACKO_16472, SACKO_16464, SACKO_16468, SACKO_16480	SCHMD13734
OG0002234	SACKO_09396, SACKO_30918, SACKO_31354, SACKO_28892, SACKO_31624, SACKO_15863, SACKO_22566, SACKO_08960, SACKO_28385, SACKO_23362	SCHMD02320, SCHMD17413
OG0002235	SACKO_03395	SCHMD15174, SCHMD00911
OG0002239	SACKO_27748	SCHMD29729
OG0002239	SACKO_16980	SCHMD00548
OG0002240	SACKO_14136	SCHMD15638, SCHMD19507, SCHMD19508
OG0002240	SACKO_14126	SCHMD15639
OG0002241	SACKO_08535	SCHMD19113
OG0002242	SACKO_26841	SCHMD23296, SCHMD15189, SCHMD19349, SCHMD21538, SCHMD18994
OG0002242	SACKO_26826	SCHMD08603, SCHMD18345, SCHMD08057, SCHMD10008, SCHMD29065, SCHMD24226
OG0002244	SACKO_31059	SCHMD25722
OG0002250	SACKO_13893	SCHMD29769
OG0002252	SACKO_10627	SCHMD16344
OG0002254	SACKO_10514	SCHMD07846, SCHMD07848
OG0002257	SACKO_18497	SCHMD26955
OG0002259	SACKO_20197	SCHMD08992
OG0002260	SACKO_14612	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670
OG0002261	SACKO_16053	SCHMD15654, SCHMD22485
OG0002264	SACKO_05313	SCHMD24103
OG0002265	SACKO_01655	SCHMD27098, SCHMD25159, SCHMD22941
OG0002266	SACKO_12936	SCHMD06724
OG0002268	SACKO_25648, SACKO_25671	SCHMD10895
OG0002270	SACKO_23399	SCHMD15277
OG0002270	SACKO_25654, SACKO_00696	SCHMD15276
OG0002272	SACKO_24588	SCHMD08789, SCHMD22434
OG0002274	SACKO_25427	SCHMD28532, SCHMD15034
OG0002275	SACKO_01613	SCHMD18381
OG0002278	SACKO_12508	SCHMD20539, SCHMD10373, SCHMD15432, SCHMD10372
OG0002279	SACKO_18324	SCHMD01549
OG0002280	SACKO_31286	SCHMD12278
OG0002282	SACKO_22774	SCHMD02902, SCHMD23794
OG0002284	SACKO_18511, SACKO_11754, SACKO_18489, SACKO_18501	SCHMD15028
OG0002287	SACKO_00184	SCHMD14731, SCHMD14911
OG0002288	SACKO_17494	SCHMD19642, SCHMD22333, SCHMD13464
OG0002292	SACKO_12987	SCHMD12492
OG0002292	SACKO_23377	SCHMD07306
OG0002293	SACKO_20782	SCHMD09386
OG0002294	SACKO_27558	SCHMD07707
OG0002295	SACKO_15783	SCHMD06639
OG0002297	SACKO_09666, SACKO_09668, SACKO_27042	SCHMD06067, SCHMD11073, SCHMD06071, SCHMD08919, SCHMD15076
OG0002310	SACKO_18240, SACKO_20786, SACKO_20797	SCHMD15571
OG0002311	SACKO_20969	SCHMD08886, SCHMD27775
OG0002316	SACKO_19768	SCHMD00365, SCHMD09509
OG0002318	SACKO_21401, SACKO_21406	SCHMD07487, SCHMD07486, SCHMD07473
OG0002319	SACKO_26392	SCHMD04977, SCHMD04978, SCHMD03166, SCHMD04979
OG0002320	SACKO_02524	SCHMD23839, SCHMD25321
OG0002321	SACKO_23570	SCHMD19583
OG0002322	SACKO_28787	SCHMD08143, SCHMD10256
OG0002323	SACKO_00083	SCHMD09591
OG0002324	SACKO_32487	SCHMD20490, SCHMD09738
OG0002325	SACKO_13689	SCHMD12741, SCHMD02197
OG0002326	SACKO_31471	SCHMD16849, SCHMD06779
OG0002327	SACKO_31260	SCHMD04037
OG0002327	SACKO_25713	SCHMD11011
OG0002331	SACKO_11430	SCHMD05746
OG0002332	SACKO_18562	SCHMD15875, SCHMD15876
OG0002334	SACKO_02098	SCHMD23234
OG0002335	SACKO_23044	SCHMD10804
OG0002337	SACKO_22553	SCHMD00113
OG0002337	SACKO_27421	SCHMD00114
OG0002341	SACKO_15545, SACKO_04314	SCHMD26460, SCHMD08087, SCHMD22683
OG0002342	SACKO_11457	SCHMD22295, SCHMD21175
OG0002343	SACKO_19194	SCHMD04508
OG0002344	SACKO_05777	SCHMD18349
OG0002346	SACKO_05868, SACKO_13169	SCHMD25995
OG0002348	SACKO_15235, SACKO_08270	SCHMD29339
OG0002349	SACKO_29027	SCHMD05252
OG0002349	SACKO_09756	SCHMD15867, SCHMD00212, SCHMD28145, SCHMD06312
OG0002352	SACKO_07067, SACKO_14096, SACKO_23932	SCHMD11120
OG0002355	SACKO_16745	SCHMD13322
OG0002356	SACKO_31921	SCHMD06573, SCHMD14519
OG0002357	SACKO_34146	SCHMD07180
OG0002357	SACKO_03140	SCHMD07348
OG0002359	SACKO_05935, SACKO_05932	SCHMD07349
OG0002361	SACKO_32392, SACKO_16372, SACKO_32381, SACKO_33135	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103
OG0002362	SACKO_29274	SCHMD13230
OG0002363	SACKO_08055, SACKO_04104	SCHMD26399
OG0002365	SACKO_12559	SCHMD04357, SCHMD05809
OG0002366	SACKO_30393, SACKO_30402	SCHMD20747, SCHMD23587, SCHMD15000
OG0002367	SACKO_29840	SCHMD07520
OG0002368	SACKO_11377	SCHMD19036
OG0002369	SACKO_01506	SCHMD06131, SCHMD13068
OG0002369	SACKO_17055	SCHMD14247
OG0002370	SACKO_05666	SCHMD03014
OG0002371	SACKO_01239	SCHMD25183
OG0002372	SACKO_04381	SCHMD13875
OG0002372	SACKO_19473	SCHMD13874, SCHMD13504
OG0002374	SACKO_15692, SACKO_16366	SCHMD10513, SCHMD09821
OG0002375	SACKO_10157, SACKO_11681	SCHMD24554
OG0002376	SACKO_01274	SCHMD18335, SCHMD24761
OG0002377	SACKO_33983	SCHMD20961
OG0002378	SACKO_26153	SCHMD10070
OG0002379	SACKO_26286	SCHMD22995, SCHMD22909
OG0002395	SACKO_13631, SACKO_26336, SACKO_02340, SACKO_10182	SCHMD00535, SCHMD01059
OG0002396	SACKO_20788	SCHMD05257
OG0002402	SACKO_01577	SCHMD14145, SCHMD21289
OG0002404	SACKO_07175	SCHMD28367, SCHMD04087
OG0002406	SACKO_24736	SCHMD19891
OG0002407	SACKO_17878, SACKO_17871, SACKO_17874	SCHMD07149
OG0002408	SACKO_30199	SCHMD05812, SCHMD19514
OG0002409	SACKO_21216, SACKO_32540	SCHMD06262
OG0002410	SACKO_18805, SACKO_11678	SCHMD00520
OG0002411	SACKO_00108	SCHMD25076, SCHMD25353
OG0002412	SACKO_02511	SCHMD16316
OG0002412	SACKO_30796, SACKO_28562, SACKO_30019, SACKO_13814, SACKO_33836	SCHMD05052
OG0002413	SACKO_08633	SCHMD06075
OG0002414	SACKO_08464	SCHMD15427, SCHMD24855, SCHMD21960
OG0002415	SACKO_18230, SACKO_05190	SCHMD12484
OG0002418	SACKO_28338, SACKO_28341	SCHMD13033
OG0002420	SACKO_04754	SCHMD24163
OG0002421	SACKO_24253, SACKO_04901	SCHMD10399
OG0002422	SACKO_00263	SCHMD10713, SCHMD26768
OG0002424	SACKO_10606, SACKO_30212	SCHMD02494
OG0002425	SACKO_09346	SCHMD24887, SCHMD14524
OG0002426	SACKO_09988	SCHMD12164
OG0002427	SACKO_02648	SCHMD25589
OG0002427	SACKO_15774	SCHMD17018, SCHMD22308
OG0002433	SACKO_24908	SCHMD21728, SCHMD26253
OG0002433	SACKO_24905	SCHMD07182, SCHMD18419, SCHMD21667
OG0002437	SACKO_27596	SCHMD26512
OG0002438	SACKO_08044	SCHMD05551
OG0002439	SACKO_32428	SCHMD17265
OG0002441	SACKO_00266	SCHMD16958, SCHMD27293, SCHMD09124
OG0002443	SACKO_07535	SCHMD01789
OG0002445	SACKO_33814	SCHMD05650
OG0002446	SACKO_01036	SCHMD14541, SCHMD28630
OG0002450	SACKO_22472	SCHMD23688
OG0002451	SACKO_01131	SCHMD14654
OG0002453	SACKO_11027	SCHMD08660, SCHMD06735
OG0002454	SACKO_31386	SCHMD10051
OG0002455	SACKO_26649	SCHMD29092
OG0002456	SACKO_31426	SCHMD12997, SCHMD01810
OG0002457	SACKO_32369	SCHMD14122, SCHMD08116
OG0002459	SACKO_22681, SACKO_16318, SACKO_31723, SACKO_31713, SACKO_31748, SACKO_31731, SACKO_31760	SCHMD25807, SCHMD10532
OG0002461	SACKO_08151	SCHMD06528
OG0002476	SACKO_30892, SACKO_08176	SCHMD03267
OG0002478	SACKO_33600	SCHMD10684, SCHMD02670
OG0002481	SACKO_01045	SCHMD06233
OG0002486	SACKO_05657	SCHMD27163
OG0002487	SACKO_29552	SCHMD08461, SCHMD18396
OG0002489	SACKO_17086	SCHMD13917
OG0002490	SACKO_07588, SACKO_07546	SCHMD04533
OG0002491	SACKO_10520	SCHMD27390, SCHMD26421
OG0002492	SACKO_32021, SACKO_32041	SCHMD26859, SCHMD28821, SCHMD26225, SCHMD06451, SCHMD15482, SCHMD09218, SCHMD23936, SCHMD18978, SCHMD22686, SCHMD27456, SCHMD09605, SCHMD02714
OG0002493	SACKO_13234, SACKO_04115	SCHMD11625
OG0002493	SACKO_22203	SCHMD11626
OG0002494	SACKO_12127	SCHMD11104
OG0002496	SACKO_07041	SCHMD10467
OG0002497	SACKO_13214, SACKO_22650	SCHMD08307
OG0002499	SACKO_04489, SACKO_00265	SCHMD15190, SCHMD14873
OG0002500	SACKO_04375	SCHMD17842
OG0002501	SACKO_05457	SCHMD00161
OG0002504	SACKO_09829	SCHMD02702, SCHMD02703
OG0002505	SACKO_06900	SCHMD16408, SCHMD16409, SCHMD16413, SCHMD16410
OG0002507	SACKO_30944	SCHMD13076
OG0002509	SACKO_27767	SCHMD16881, SCHMD26540
OG0002510	SACKO_28079, SACKO_09294	SCHMD16402, SCHMD22142
OG0002511	SACKO_09432	SCHMD22603
OG0002515	SACKO_07241, SACKO_20701	SCHMD01233
OG0002515	SACKO_03383, SACKO_03405	SCHMD10470
OG0002516	SACKO_16570	SCHMD13475, SCHMD03180, SCHMD03058
OG0002517	SACKO_30964	SCHMD03225, SCHMD10251
OG0002518	SACKO_09581	SCHMD04695
OG0002519	SACKO_06221	SCHMD10280
OG0002520	SACKO_06589	SCHMD21493, SCHMD24580
OG0002524	SACKO_33273	SCHMD01766
OG0002525	SACKO_04970	SCHMD03404
OG0002526	SACKO_13983	SCHMD28396
OG0002527	SACKO_22788	SCHMD25894, SCHMD01775
OG0002528	SACKO_16622	SCHMD14226, SCHMD14244, SCHMD02867, SCHMD13131
OG0002529	SACKO_28898	SCHMD03029
OG0002530	SACKO_08723	SCHMD06656, SCHMD16184
OG0002531	SACKO_14023	SCHMD16227, SCHMD14936
OG0002532	SACKO_02215, SACKO_17305	SCHMD05611
OG0002533	SACKO_25403	SCHMD24807, SCHMD23978
OG0002537	SACKO_06675	SCHMD22179, SCHMD15746
OG0002540	SACKO_14247	SCHMD03178
OG0002542	SACKO_27289	SCHMD06905, SCHMD04420
OG0002543	SACKO_20191	SCHMD13140, SCHMD07926
OG0002547	SACKO_13783	SCHMD29010, SCHMD22348, SCHMD17905
OG0002548	SACKO_06276, SACKO_06275	SCHMD18717
OG0002549	SACKO_10558	SCHMD07040
OG0002552	SACKO_21302	SCHMD03592, SCHMD03983
OG0002553	SACKO_12252	SCHMD21087, SCHMD22996, SCHMD22907
OG0002553	SACKO_15519	SCHMD16486, SCHMD12616, SCHMD28130
OG0002554	SACKO_13500	SCHMD28792
OG0002557	SACKO_26822	SCHMD13169, SCHMD21727
OG0002559	SACKO_20711	SCHMD08672
OG0002563	SACKO_10328	SCHMD17745
OG0002564	SACKO_22734	SCHMD26255, SCHMD23486
OG0002565	SACKO_00115	SCHMD17677
OG0002566	SACKO_20714, SACKO_20707, SACKO_20713, SACKO_20709	SCHMD19922, SCHMD09243, SCHMD21685
OG0002567	SACKO_16568	SCHMD21223, SCHMD26995
OG0002570	SACKO_20479	SCHMD10841, SCHMD28456
OG0002572	SACKO_16837	SCHMD06107
OG0002574	SACKO_22230	SCHMD02805
OG0002587	SACKO_27868	SCHMD02035
OG0002590	SACKO_20476	SCHMD20545, SCHMD22127, SCHMD26025, SCHMD20546, SCHMD22126
OG0002592	SACKO_34002, SACKO_33979	SCHMD05523
OG0002594	SACKO_07978	SCHMD01956
OG0002598	SACKO_07015	SCHMD12969
OG0002599	SACKO_23660	SCHMD16532, SCHMD16531, SCHMD18319
OG0002600	SACKO_06590, SACKO_04459	SCHMD24581, SCHMD08872
OG0002601	SACKO_22141	SCHMD12243, SCHMD13456, SCHMD00930
