Orthogroup	SACKO_ok	NEMVE
OG0001424	SACKO_16677	NEMVE25742
OG0001425	SACKO_32937	NEMVE19543, NEMVE14280
OG0001426	SACKO_29415	NEMVE13859, NEMVE08760
OG0001427	SACKO_25289	NEMVE15208
OG0001428	SACKO_29404	NEMVE21876
OG0001430	SACKO_12563	NEMVE23825
OG0001430	SACKO_23248	NEMVE13108
OG0001431	SACKO_19695	NEMVE23887
OG0001432	SACKO_12685	NEMVE01898
OG0001433	SACKO_20980	NEMVE06558
OG0001434	SACKO_08035	NEMVE01045
OG0001437	SACKO_01223	NEMVE13628
OG0001438	SACKO_22113, SACKO_28211	NEMVE23399
OG0001439	SACKO_32633	NEMVE03395
OG0001440	SACKO_13032	NEMVE03715
OG0001445	SACKO_32917	NEMVE05296
OG0001446	SACKO_01303, SACKO_29925	NEMVE13345, NEMVE13458
OG0001447	SACKO_02819	NEMVE05648
OG0001448	SACKO_03904, SACKO_03901	NEMVE00791, NEMVE02092, NEMVE15574, NEMVE00572, NEMVE07132, NEMVE13653
OG0001448	SACKO_02955	NEMVE01793
OG0001449	SACKO_30150	NEMVE14841, NEMVE20272
OG0001449	SACKO_24439	NEMVE13482
OG0001450	SACKO_12802	NEMVE17373
OG0001451	SACKO_10470	NEMVE07224
OG0001451	SACKO_05414, SACKO_07824	NEMVE13777
OG0001452	SACKO_08603	NEMVE10972
OG0001453	SACKO_00292, SACKO_12622	NEMVE09283
OG0001455	SACKO_15116	NEMVE14951
OG0001459	SACKO_12626	NEMVE25233, NEMVE00289
OG0001460	SACKO_33477	NEMVE00841, NEMVE16041
OG0001460	SACKO_22427	NEMVE07626
OG0001461	SACKO_33755	NEMVE00568
OG0001462	SACKO_31580, SACKO_05180, SACKO_17935, SACKO_06073, SACKO_29076, SACKO_04210	NEMVE11473
OG0001463	SACKO_06141, SACKO_31720, SACKO_15166, SACKO_29008, SACKO_29029, SACKO_29002	NEMVE09388, NEMVE13964
OG0001464	SACKO_17111, SACKO_16693	NEMVE06290, NEMVE07201, NEMVE10766
OG0001465	SACKO_28877	NEMVE09463
OG0001465	SACKO_13637	NEMVE09468
OG0001465	SACKO_08994	NEMVE01540
OG0001466	SACKO_25244	NEMVE11395
OG0001466	SACKO_06437	NEMVE24631
OG0001467	SACKO_17605, SACKO_17589, SACKO_14633	NEMVE05171
OG0001467	SACKO_14405	NEMVE09380
OG0001468	SACKO_04663	NEMVE03519
OG0001469	SACKO_18991, SACKO_06864	NEMVE13119
OG0001469	SACKO_14829	NEMVE05710
OG0001470	SACKO_29094, SACKO_26935	NEMVE01457
OG0001471	SACKO_05249	NEMVE23465
OG0001471	SACKO_05291	NEMVE23668
OG0001472	SACKO_32963	NEMVE05967
OG0001472	SACKO_05324	NEMVE23386
OG0001473	SACKO_16082, SACKO_16044, SACKO_16047	NEMVE12413
OG0001474	SACKO_17239	NEMVE07106
OG0001474	SACKO_22047	NEMVE03081, NEMVE10570
OG0001475	SACKO_18688	NEMVE23631
OG0001476	SACKO_06016	NEMVE10280, NEMVE10281
OG0001477	SACKO_21777, SACKO_24437, SACKO_24423, SACKO_24422, SACKO_16077	NEMVE12181, NEMVE14548
OG0001479	SACKO_02888	NEMVE06797, NEMVE06784
OG0001480	SACKO_24421, SACKO_24426	NEMVE16556
OG0001482	SACKO_10214	NEMVE13241
OG0001483	SACKO_08775, SACKO_22123	NEMVE23590
OG0001484	SACKO_06239	NEMVE23070
OG0001485	SACKO_29097, SACKO_18011	NEMVE05976
OG0001486	SACKO_09648	NEMVE22710
OG0001487	SACKO_16382	NEMVE08786
OG0001488	SACKO_02069	NEMVE04737
OG0001488	SACKO_02044	NEMVE02146
OG0001489	SACKO_14714, SACKO_26616	NEMVE23571, NEMVE21444
OG0001492	SACKO_03265	NEMVE17956
OG0001493	SACKO_14767, SACKO_14201	NEMVE14619
OG0001495	SACKO_09788, SACKO_09799	NEMVE15483
OG0001496	SACKO_00443, SACKO_23322, SACKO_11691	NEMVE13319
OG0001500	SACKO_17784	NEMVE07759
OG0001502	SACKO_09265	NEMVE06312
OG0001502	SACKO_22382	NEMVE06315
OG0001503	SACKO_02436	NEMVE13535
OG0001503	SACKO_18105	NEMVE15019
OG0001504	SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647	NEMVE10459
OG0001505	SACKO_14128	NEMVE14234
OG0001506	SACKO_20284	NEMVE16287
OG0001507	SACKO_07854	NEMVE01058
OG0001508	SACKO_27803, SACKO_27807	NEMVE06884
OG0001510	SACKO_33627	NEMVE00716, NEMVE23759
OG0001511	SACKO_25814	NEMVE06177
OG0001512	SACKO_07336	NEMVE14517
OG0001513	SACKO_31007	NEMVE06320
OG0001515	SACKO_03778	NEMVE14908
OG0001516	SACKO_14946	NEMVE23626
OG0001517	SACKO_25454	NEMVE14577, NEMVE14581
OG0001520	SACKO_20861, SACKO_19292	NEMVE06996
OG0001521	SACKO_17000	NEMVE13756
OG0001522	SACKO_04762	NEMVE03232
OG0001522	SACKO_07400	NEMVE14033
OG0001523	SACKO_23353	NEMVE04670
OG0001524	SACKO_26996	NEMVE25396
OG0001524	SACKO_12588, SACKO_34156, SACKO_29641	NEMVE05484
OG0001525	SACKO_22296	NEMVE02407
OG0001526	SACKO_27619	NEMVE00906
OG0001527	SACKO_08580	NEMVE14422
OG0001527	SACKO_08171	NEMVE03078
OG0001528	SACKO_09485	NEMVE14401
OG0001529	SACKO_06915	NEMVE02084, NEMVE24342
OG0001530	SACKO_32722	NEMVE08975
OG0001531	SACKO_00106	NEMVE05034
OG0001531	SACKO_00104	NEMVE22954
OG0001532	SACKO_29501	NEMVE02971
OG0001533	SACKO_04656	NEMVE01320
OG0001534	SACKO_22035	NEMVE00470
OG0001536	SACKO_19636, SACKO_06074	NEMVE11894, NEMVE05661
OG0001537	SACKO_27994, SACKO_21502, SACKO_27974	NEMVE23147
OG0001538	SACKO_28388, SACKO_28412, SACKO_28396, SACKO_28387	NEMVE11486
OG0001546	SACKO_07294	NEMVE08644
OG0001548	SACKO_28432	NEMVE09662, NEMVE18019
OG0001550	SACKO_11380	NEMVE19108, NEMVE17874
OG0001551	SACKO_14902	NEMVE01664
OG0001552	SACKO_08825, SACKO_08817, SACKO_08820, SACKO_08830	NEMVE15633
OG0001553	SACKO_14766	NEMVE15083
OG0001554	SACKO_27914	NEMVE07256
OG0001557	SACKO_23724	NEMVE19058, NEMVE25522, NEMVE15026
OG0001558	SACKO_25319	NEMVE08767
OG0001559	SACKO_32399	NEMVE13708
OG0001559	SACKO_09139	NEMVE10463
OG0001560	SACKO_24664	NEMVE07241
OG0001561	SACKO_16712	NEMVE13680
OG0001563	SACKO_05155, SACKO_05151, SACKO_16979	NEMVE09315, NEMVE16630, NEMVE15254
OG0001564	SACKO_28906	NEMVE02241
OG0001564	SACKO_28888	NEMVE01813
OG0001567	SACKO_01333, SACKO_23984	NEMVE07133
OG0001568	SACKO_33374	NEMVE12145, NEMVE13029, NEMVE04566
OG0001569	SACKO_29957, SACKO_29944	NEMVE22103
OG0001570	SACKO_27622, SACKO_27563	NEMVE10457, NEMVE19638
OG0001571	SACKO_33079	NEMVE05898
OG0001572	SACKO_31302	NEMVE21698
OG0001572	SACKO_30400	NEMVE14084
OG0001574	SACKO_33352	NEMVE24808
OG0001575	SACKO_16061, SACKO_16093	NEMVE08150
OG0001576	SACKO_29281	NEMVE10771
OG0001577	SACKO_25678	NEMVE14595
OG0001578	SACKO_25675	NEMVE02073
OG0001580	SACKO_00171	NEMVE04880
OG0001581	SACKO_07437, SACKO_04849, SACKO_04823, SACKO_23137	NEMVE09495, NEMVE13982, NEMVE20122
OG0001582	SACKO_18815	NEMVE14586, NEMVE16677
OG0001583	SACKO_26995	NEMVE12298, NEMVE07434
OG0001584	SACKO_00066	NEMVE03502
OG0001588	SACKO_13848	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611
OG0001589	SACKO_25593, SACKO_25592	NEMVE15586
OG0001590	SACKO_21309, SACKO_21282, SACKO_03473	NEMVE15049
OG0001591	SACKO_13264, SACKO_27954	NEMVE19630
OG0001592	SACKO_13065, SACKO_04278, SACKO_13049	NEMVE14685
OG0001593	SACKO_13940	NEMVE07459
OG0001594	SACKO_31513	NEMVE00343
OG0001594	SACKO_18916	NEMVE13600
OG0001596	SACKO_27541	NEMVE06132
OG0001597	SACKO_02083	NEMVE17805
OG0001597	SACKO_32914	NEMVE07623
OG0001599	SACKO_01015	NEMVE14138
OG0001600	SACKO_01633	NEMVE09547
OG0001602	SACKO_12750	NEMVE04820
OG0001603	SACKO_23077	NEMVE00310, NEMVE01456
OG0001604	SACKO_22259	NEMVE20359, NEMVE13990
OG0001604	SACKO_08859	NEMVE01133
OG0001605	SACKO_00179	NEMVE17315
OG0001606	SACKO_11769	NEMVE13096
OG0001606	SACKO_12732	NEMVE14918
OG0001609	SACKO_20157	NEMVE17441
OG0001609	SACKO_20497	NEMVE13471
OG0001610	SACKO_05583	NEMVE21979
OG0001611	SACKO_32339	NEMVE04740
OG0001612	SACKO_08058	NEMVE00916
OG0001613	SACKO_14908	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459
OG0001614	SACKO_12210	NEMVE02024
OG0001614	SACKO_22048	NEMVE09707, NEMVE14265
OG0001615	SACKO_32434	NEMVE24769
OG0001616	SACKO_04916, SACKO_04881, SACKO_08687	NEMVE25070
OG0001617	SACKO_32773	NEMVE00005
OG0001620	SACKO_08656	NEMVE05238, NEMVE07316
OG0001621	SACKO_33548	NEMVE07688
OG0001623	SACKO_15065	NEMVE14145, NEMVE16772, NEMVE24030
OG0001624	SACKO_23228	NEMVE20306, NEMVE10312
OG0001625	SACKO_05707, SACKO_05676	NEMVE18968
OG0001626	SACKO_11149, SACKO_33451, SACKO_22391, SACKO_22998, SACKO_29796, SACKO_29660, SACKO_32552, SACKO_14037, SACKO_24977, SACKO_22393, SACKO_11150	NEMVE19356
OG0001626	SACKO_01821, SACKO_14927, SACKO_28846, SACKO_08837, SACKO_24973, SACKO_32546, SACKO_22989, SACKO_11152, SACKO_08838, SACKO_29104	NEMVE25667
OG0001627	SACKO_16597, SACKO_16647	NEMVE04823
OG0001628	SACKO_17702	NEMVE08310
OG0001628	SACKO_09129	NEMVE19331
OG0001629	SACKO_28536	NEMVE06795
OG0001630	SACKO_16977, SACKO_21573	NEMVE22382
OG0001632	SACKO_01195, SACKO_01144	NEMVE05187
OG0001633	SACKO_17436	NEMVE04876
OG0001633	SACKO_20001	NEMVE17622
OG0001634	SACKO_16111	NEMVE13518
OG0001634	SACKO_04773	NEMVE22588
OG0001635	SACKO_16856, SACKO_33549	NEMVE14440
OG0001636	SACKO_16147	NEMVE10668
OG0001638	SACKO_31247	NEMVE24596
OG0001639	SACKO_26028	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391
OG0001641	SACKO_24443	NEMVE14484, NEMVE06204, NEMVE20026
OG0001642	SACKO_01281	NEMVE25922
OG0001643	SACKO_02624	NEMVE20743, NEMVE11046
OG0001644	SACKO_17026, SACKO_03857	NEMVE22640
OG0001646	SACKO_02716	NEMVE03206
OG0001651	SACKO_21460	NEMVE10191, NEMVE06095
OG0001653	SACKO_07366	NEMVE00904
OG0001654	SACKO_11259, SACKO_11277	NEMVE09044, NEMVE16312, NEMVE13324
OG0001655	SACKO_11250	NEMVE19053
OG0001656	SACKO_26228	NEMVE04660
OG0001657	SACKO_20171, SACKO_20167	NEMVE13455
OG0001658	SACKO_09810, SACKO_01963	NEMVE17963
OG0001659	SACKO_30434	NEMVE11319
OG0001660	SACKO_16124	NEMVE15239
OG0001661	SACKO_33933	NEMVE07312, NEMVE10092, NEMVE22246
OG0001661	SACKO_05012	NEMVE01351
OG0001662	SACKO_01828	NEMVE11251
OG0001662	SACKO_27332	NEMVE13811
OG0001663	SACKO_23924, SACKO_09786	NEMVE21018, NEMVE23853
OG0001664	SACKO_27601	NEMVE25426
OG0001665	SACKO_05684	NEMVE09117
OG0001665	SACKO_00376	NEMVE05163
OG0001666	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380	NEMVE25558
OG0001667	SACKO_27275	NEMVE22928
OG0001668	SACKO_10356	NEMVE14155
OG0001670	SACKO_30814, SACKO_07373	NEMVE23427
OG0001671	SACKO_32767, SACKO_16934, SACKO_16917	NEMVE21602, NEMVE24836
OG0001672	SACKO_00203	NEMVE22147
OG0001673	SACKO_02320	NEMVE07546
OG0001674	SACKO_13071	NEMVE25306
OG0001675	SACKO_13788, SACKO_12839	NEMVE03414
OG0001676	SACKO_27676	NEMVE11180, NEMVE13897
OG0001676	SACKO_06479	NEMVE17801
OG0001677	SACKO_02202	NEMVE08811
OG0001679	SACKO_31963	NEMVE06179
OG0001680	SACKO_14900	NEMVE10805
OG0001682	SACKO_16335	NEMVE18688
OG0001683	SACKO_25195	NEMVE22487
OG0001685	SACKO_33558	NEMVE22402
OG0001686	SACKO_16171	NEMVE21686, NEMVE15921
OG0001687	SACKO_08415, SACKO_00450, SACKO_08438	NEMVE13557, NEMVE13398
OG0001688	SACKO_29664	NEMVE01983
OG0001689	SACKO_29533	NEMVE13426
OG0001690	SACKO_24918	NEMVE10364
OG0001691	SACKO_07768	NEMVE08246
OG0001692	SACKO_27055	NEMVE05217
OG0001694	SACKO_09759	NEMVE06291
OG0001696	SACKO_26560	NEMVE17253
OG0001698	SACKO_28895	NEMVE00023
OG0001700	SACKO_12332, SACKO_12335, SACKO_12337, SACKO_05926	NEMVE08525, NEMVE25028
OG0001704	SACKO_06839, SACKO_06782, SACKO_06808	NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682
OG0001706	SACKO_16140	NEMVE23731
OG0001707	SACKO_27712, SACKO_27719, SACKO_08114	NEMVE04981, NEMVE14075
OG0001708	SACKO_22651, SACKO_22657	NEMVE12748, NEMVE25417, NEMVE11609, NEMVE25416, NEMVE10072
OG0001709	SACKO_14450	NEMVE13278
OG0001710	SACKO_07572, SACKO_32793, SACKO_20510	NEMVE05195
OG0001711	SACKO_00222	NEMVE10176
OG0001711	SACKO_00220	NEMVE10178
OG0001712	SACKO_25937	NEMVE01593
OG0001713	SACKO_33794, SACKO_29813	NEMVE19673
OG0001713	SACKO_10739, SACKO_26830, SACKO_16172	NEMVE15326
OG0001714	SACKO_24475	NEMVE20785, NEMVE14822
OG0001714	SACKO_09358	NEMVE15425
OG0001716	SACKO_11923, SACKO_13388	NEMVE24625
OG0001718	SACKO_22232	NEMVE25579
OG0001720	SACKO_07137, SACKO_07098	NEMVE00978, NEMVE05172
OG0001721	SACKO_14258	NEMVE14398
OG0001722	SACKO_02345	NEMVE10043
OG0001723	SACKO_00445	NEMVE01559, NEMVE07760
OG0001724	SACKO_30787	NEMVE13963
OG0001726	SACKO_25741	NEMVE04744
OG0001726	SACKO_06582	NEMVE09591
OG0001727	SACKO_05239	NEMVE05094, NEMVE01092
OG0001728	SACKO_11865	NEMVE16908
OG0001729	SACKO_16753	NEMVE13833, NEMVE04729, NEMVE22386
OG0001730	SACKO_21513	NEMVE00988
OG0001731	SACKO_18494	NEMVE14594
OG0001732	SACKO_08518	NEMVE08717
OG0001733	SACKO_19517, SACKO_19883	NEMVE04835
OG0001735	SACKO_00648	NEMVE20783
OG0001736	SACKO_08177	NEMVE07797
OG0001736	SACKO_26229	NEMVE14430
OG0001738	SACKO_08321	NEMVE05920
OG0001739	SACKO_05033	NEMVE22586, NEMVE20891
OG0001740	SACKO_22519	NEMVE02279
OG0001741	SACKO_06126, SACKO_06118, SACKO_29804, SACKO_06106	NEMVE21578, NEMVE02386
OG0001742	SACKO_01581	NEMVE22258
OG0001743	SACKO_16126	NEMVE08168
OG0001744	SACKO_11153	NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541
OG0001745	SACKO_08867, SACKO_10224, SACKO_10001	NEMVE23300, NEMVE23314
OG0001747	SACKO_10019	NEMVE09757
OG0001749	SACKO_14520, SACKO_14507	NEMVE17331
OG0001750	SACKO_27270	NEMVE21750
OG0001751	SACKO_03749	NEMVE13706
OG0001752	SACKO_02923	NEMVE24646
OG0001754	SACKO_08958	NEMVE14105, NEMVE20494
OG0001755	SACKO_23376	NEMVE00794
OG0001755	SACKO_23371	NEMVE14907
OG0001755	SACKO_22480	NEMVE21726
OG0001756	SACKO_10270	NEMVE14922
OG0001756	SACKO_17493	NEMVE13947
OG0001763	SACKO_32681, SACKO_14587, SACKO_03192, SACKO_11787, SACKO_31442	NEMVE20055, NEMVE20054, NEMVE19655
OG0001763	SACKO_03211, SACKO_00196	NEMVE17239
OG0001768	SACKO_29830	NEMVE15136
OG0001768	SACKO_21321	NEMVE13388
OG0001769	SACKO_20080	NEMVE10615
OG0001769	SACKO_20662	NEMVE24301
OG0001770	SACKO_19586	NEMVE14281, NEMVE00088
OG0001772	SACKO_12357, SACKO_12369	NEMVE05103
OG0001774	SACKO_02280	NEMVE14068
OG0001774	SACKO_26050	NEMVE25139
OG0001775	SACKO_29841	NEMVE13368
OG0001775	SACKO_28398	NEMVE02560, NEMVE03860
OG0001777	SACKO_16744	NEMVE03411
OG0001777	SACKO_23856	NEMVE21376, NEMVE04817, NEMVE09398
OG0001781	SACKO_15440	NEMVE13106
OG0001783	SACKO_04878	NEMVE25002
OG0001784	SACKO_28148, SACKO_14153, SACKO_28560, SACKO_19137, SACKO_14839, SACKO_04818	NEMVE14470
OG0001784	SACKO_03271	NEMVE19835, NEMVE17949
OG0001787	SACKO_25176	NEMVE06362
OG0001788	SACKO_14730	NEMVE21541
OG0001789	SACKO_03274	NEMVE02570
OG0001790	SACKO_22816, SACKO_09912, SACKO_00484	NEMVE09592
OG0001792	SACKO_11878	NEMVE17256
OG0001793	SACKO_11163	NEMVE22918
OG0001793	SACKO_29982	NEMVE14464
OG0001797	SACKO_24953, SACKO_04549, SACKO_02288, SACKO_02272, SACKO_13551, SACKO_12481, SACKO_12463, SACKO_06579	NEMVE05370
OG0001798	SACKO_24715, SACKO_24082	NEMVE07620
OG0001798	SACKO_17775	NEMVE05525
OG0001799	SACKO_30705	NEMVE02952
OG0001800	SACKO_21970	NEMVE12705, NEMVE21805
OG0001804	SACKO_03287	NEMVE23206
OG0001805	SACKO_31950	NEMVE14596
OG0001806	SACKO_21995	NEMVE00143, NEMVE15014
OG0001807	SACKO_26234	NEMVE03359, NEMVE21133
OG0001808	SACKO_14879	NEMVE06614
OG0001809	SACKO_20099, SACKO_20097	NEMVE14997, NEMVE12260
OG0001810	SACKO_23080	NEMVE21765
OG0001811	SACKO_03576	NEMVE00892
OG0001812	SACKO_18671, SACKO_22538, SACKO_11693, SACKO_11673	NEMVE07410
OG0001814	SACKO_07916	NEMVE08912, NEMVE24451
OG0001815	SACKO_20439	NEMVE08243, NEMVE03138
OG0001816	SACKO_27609	NEMVE16539
OG0001818	SACKO_02318	NEMVE14370
OG0001819	SACKO_33357, SACKO_04722	NEMVE23893
OG0001820	SACKO_30132	NEMVE14972
OG0001821	SACKO_18447, SACKO_28189	NEMVE06367
OG0001822	SACKO_04572	NEMVE13743
OG0001823	SACKO_14266	NEMVE12129, NEMVE07659
OG0001824	SACKO_11533, SACKO_20430, SACKO_16267	NEMVE10882
OG0001825	SACKO_25243	NEMVE05416
OG0001826	SACKO_26413	NEMVE15142
OG0001827	SACKO_20145, SACKO_22796	NEMVE06953, NEMVE22019, NEMVE13541
OG0001829	SACKO_14724, SACKO_16251, SACKO_16252	NEMVE10642
OG0001830	SACKO_21536	NEMVE00966, NEMVE10828
OG0001832	SACKO_10816	NEMVE03211, NEMVE02593
OG0001832	SACKO_11786	NEMVE03259
OG0001834	SACKO_01750	NEMVE20987, NEMVE01038
OG0001835	SACKO_08883, SACKO_30526, SACKO_23344	NEMVE24254, NEMVE10604
OG0001839	SACKO_08248, SACKO_26584, SACKO_09879, SACKO_27316, SACKO_27576, SACKO_29216, SACKO_27556, SACKO_13158, SACKO_02795, SACKO_02798, SACKO_28567, SACKO_28727, SACKO_07687, SACKO_07683, SACKO_07694, SACKO_05068, SACKO_13092	NEMVE16412, NEMVE19595, NEMVE24144
OG0001842	SACKO_12040, SACKO_20643, SACKO_31724, SACKO_00317, SACKO_33226, SACKO_12044, SACKO_20646	NEMVE22493
OG0001846	SACKO_34093	NEMVE11075, NEMVE11783
OG0001848	SACKO_27223, SACKO_27191	NEMVE22818
OG0001850	SACKO_26806	NEMVE05785
OG0001850	SACKO_17478	NEMVE03645
OG0001851	SACKO_19939	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091
OG0001852	SACKO_23655, SACKO_00057	NEMVE23749
OG0001853	SACKO_15642	NEMVE07936
OG0001854	SACKO_33307	NEMVE07412
OG0001855	SACKO_19267	NEMVE01193
OG0001855	SACKO_19259	NEMVE09053
OG0001857	SACKO_13794	NEMVE23842
OG0001858	SACKO_17888	NEMVE07711
OG0001858	SACKO_17877	NEMVE07716
OG0001859	SACKO_06024, SACKO_31768, SACKO_06022, SACKO_06019	NEMVE23690
OG0001860	SACKO_06288	NEMVE22498
OG0001862	SACKO_21316, SACKO_00851	NEMVE05359
OG0001863	SACKO_28231	NEMVE17199
OG0001863	SACKO_00113, SACKO_23555	NEMVE04600
OG0001864	SACKO_34085	NEMVE08923
OG0001865	SACKO_01946	NEMVE22307
OG0001866	SACKO_27773	NEMVE18906
OG0001867	SACKO_13015	NEMVE05147
OG0001868	SACKO_26839	NEMVE05764, NEMVE21462
OG0001870	SACKO_14244	NEMVE21714
OG0001872	SACKO_16313, SACKO_16324	NEMVE22458
OG0001873	SACKO_07283	NEMVE21702, NEMVE17269, NEMVE13980
OG0001875	SACKO_05804	NEMVE13467
OG0001875	SACKO_22430	NEMVE24956
OG0001876	SACKO_24935, SACKO_24943	NEMVE01630
OG0001877	SACKO_33440	NEMVE14312
OG0001878	SACKO_20019	NEMVE04635
OG0001879	SACKO_33146	NEMVE13735
OG0001879	SACKO_00481	NEMVE13330, NEMVE07077
OG0001882	SACKO_02660	NEMVE14336
OG0001883	SACKO_02765	NEMVE23661
OG0001884	SACKO_23339	NEMVE05773
OG0001886	SACKO_09347	NEMVE14073
OG0001887	SACKO_01344	NEMVE08409, NEMVE14044
OG0001888	SACKO_30943	NEMVE14388
OG0001889	SACKO_12699	NEMVE01910
OG0001890	SACKO_13244	NEMVE04816
OG0001893	SACKO_22779	NEMVE10940
OG0001894	SACKO_20370, SACKO_07312, SACKO_18720	NEMVE14144
OG0001895	SACKO_15661	NEMVE08995, NEMVE08991
OG0001896	SACKO_23598	NEMVE13745
OG0001897	SACKO_29272	NEMVE05902
OG0001898	SACKO_32382	NEMVE11971, NEMVE10699
OG0001899	SACKO_31621	NEMVE00990
OG0001900	SACKO_21150	NEMVE02795
OG0001900	SACKO_05209	NEMVE14738
OG0001901	SACKO_08266	NEMVE04718
OG0001913	SACKO_20127, SACKO_20120	NEMVE05008
OG0001914	SACKO_00613	NEMVE00127, NEMVE16870
OG0001915	SACKO_14819	NEMVE01292, NEMVE15067
OG0001917	SACKO_07185	NEMVE22972, NEMVE06545, NEMVE09944
OG0001918	SACKO_32481	NEMVE04767, NEMVE20498
OG0001918	SACKO_00624	NEMVE07952
OG0001919	SACKO_14567	NEMVE14664
OG0001919	SACKO_25940	NEMVE06104
OG0001920	SACKO_19326	NEMVE18406, NEMVE09356
OG0001923	SACKO_06225	NEMVE13404
OG0001925	SACKO_23146	NEMVE08855
OG0001926	SACKO_32724	NEMVE14562
OG0001927	SACKO_17851	NEMVE05097, NEMVE10782
OG0001928	SACKO_03222	NEMVE07338
OG0001928	SACKO_03226, SACKO_03225	NEMVE05794
OG0001929	SACKO_19304	NEMVE19355
OG0001930	SACKO_23877	NEMVE13232
OG0001930	SACKO_05118	NEMVE09148
OG0001932	SACKO_17814	NEMVE10249
OG0001932	SACKO_17834	NEMVE10245, NEMVE00785
OG0001933	SACKO_19015	NEMVE02956
OG0001934	SACKO_19626	NEMVE09811, NEMVE23059
OG0001935	SACKO_28402	NEMVE13529
OG0001935	SACKO_30912	NEMVE10442
OG0001936	SACKO_21379	NEMVE06752
OG0001936	SACKO_19864	NEMVE13084
OG0001937	SACKO_15791, SACKO_15800	NEMVE01966, NEMVE01539, NEMVE05349, NEMVE21633, NEMVE24993, NEMVE15387, NEMVE23172
OG0001939	SACKO_08784	NEMVE08131, NEMVE13358, NEMVE20322, NEMVE14627, NEMVE14690, NEMVE08857
OG0001939	SACKO_12122	NEMVE22666
OG0001940	SACKO_21954	NEMVE13882
OG0001941	SACKO_28144	NEMVE10103
OG0001942	SACKO_13864	NEMVE05330, NEMVE14403, NEMVE13641
OG0001943	SACKO_13918	NEMVE07567
OG0001945	SACKO_10355, SACKO_01672	NEMVE08582
OG0001946	SACKO_31503	NEMVE25577
OG0001947	SACKO_18526	NEMVE14499
OG0001948	SACKO_03120	NEMVE06973
OG0001949	SACKO_18277	NEMVE23793
OG0001951	SACKO_09715, SACKO_16941	NEMVE12966, NEMVE23680, NEMVE18054
OG0001952	SACKO_29969, SACKO_31296	NEMVE10151
OG0001953	SACKO_00378	NEMVE09970
OG0001955	SACKO_02439	NEMVE13889
OG0001956	SACKO_32159	NEMVE20264, NEMVE01458
OG0001957	SACKO_07125	NEMVE08808
OG0001958	SACKO_20147	NEMVE06090
OG0001959	SACKO_03958, SACKO_33960	NEMVE14830
OG0001960	SACKO_31082	NEMVE21849
OG0001961	SACKO_27137	NEMVE05331
OG0001962	SACKO_09403	NEMVE08403
OG0001963	SACKO_02454	NEMVE05882
OG0001963	SACKO_02456	NEMVE05900
OG0001964	SACKO_00446	NEMVE13227
OG0001965	SACKO_10029	NEMVE22556
OG0001966	SACKO_31571, SACKO_06264, SACKO_29900	NEMVE05589, NEMVE18674
OG0001967	SACKO_00495	NEMVE23308
OG0001967	SACKO_33500, SACKO_02520, SACKO_06957, SACKO_03866, SACKO_27027, SACKO_33519, SACKO_21239	NEMVE23079, NEMVE15538
OG0001968	SACKO_24949, SACKO_03965	NEMVE00494
OG0001969	SACKO_21189	NEMVE21988, NEMVE15841
OG0001970	SACKO_04021	NEMVE13293
OG0001971	SACKO_24553	NEMVE06261
OG0001972	SACKO_11329	NEMVE06243, NEMVE11911
OG0001974	SACKO_10619	NEMVE09975
OG0001975	SACKO_25529	NEMVE25587, NEMVE21055, NEMVE03035
OG0001985	SACKO_07585	NEMVE09656
OG0001986	SACKO_27015	NEMVE23620, NEMVE21250
OG0001987	SACKO_10459	NEMVE13766
OG0001988	SACKO_19763	NEMVE13461, NEMVE20802, NEMVE11686
OG0001989	SACKO_00327	NEMVE06852
OG0001990	SACKO_09287	NEMVE09795
OG0001990	SACKO_26947, SACKO_26968	NEMVE14755
OG0001991	SACKO_07989, SACKO_06499	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113
OG0001992	SACKO_18064	NEMVE10979
OG0001993	SACKO_10321, SACKO_10309	NEMVE04996
OG0001994	SACKO_29537	NEMVE05452
OG0001995	SACKO_16038, SACKO_22068, SACKO_13852, SACKO_13835, SACKO_13845	NEMVE15892
OG0001996	SACKO_03409, SACKO_11977	NEMVE11291
OG0001996	SACKO_17929	NEMVE18632, NEMVE13507
OG0001998	SACKO_08539, SACKO_09820	NEMVE25642
OG0001999	SACKO_26237	NEMVE06295
OG0001999	SACKO_18124	NEMVE03425
OG0002000	SACKO_05530, SACKO_18467, SACKO_07018	NEMVE05625
OG0002001	SACKO_30594	NEMVE14609
OG0002001	SACKO_13016, SACKO_06842	NEMVE10299
OG0002002	SACKO_04944, SACKO_32854	NEMVE18499
OG0002003	SACKO_11654	NEMVE13572
OG0002004	SACKO_11834	NEMVE22284
