Orthogroup	SACKO_ok	PFLAV
OG0000896	SACKO_25582	TCONS_00023440.p1, TCONS_00023471.p1, TCONS_00023178.p1
OG0000896	SACKO_18087	TCONS_00003493.p1
OG0000897	SACKO_27937	TCONS_00047825.p1, TCONS_00047836.p1
OG0000897	SACKO_11689	TCONS_00047619.p1
OG0000898	SACKO_16757, SACKO_27052	TCONS_00053144.p1, TCONS_00053143.p1
OG0000899	SACKO_30501	TCONS_00041663.p1
OG0000904	SACKO_17479	TCONS_00030904.p1
OG0000905	SACKO_20259	TCONS_00037595.p1
OG0000905	SACKO_13565	TCONS_00037367.p1
OG0000906	SACKO_27403	TCONS_00015084.p1
OG0000907	SACKO_17714	TCONS_00053291.p1
OG0000908	SACKO_31904	TCONS_00027161.p1
OG0000908	SACKO_20582	TCONS_00031386.p1
OG0000909	SACKO_13346	TCONS_00001186.p1, TCONS_00001174.p1
OG0000910	SACKO_06703	TCONS_00005836.p1
OG0000910	SACKO_18978	TCONS_00038329.p1, TCONS_00005835.p1, TCONS_00035843.p1, TCONS_00031095.p1, TCONS_00053071.p1, TCONS_00008351.p1, TCONS_00032460.p1
OG0000910	SACKO_24519	TCONS_00004259.p1
OG0000911	SACKO_07709	TCONS_00020167.p1
OG0000912	SACKO_25608	TCONS_00027823.p1
OG0000913	SACKO_00547, SACKO_15554, SACKO_15585	TCONS_00044188.p1
OG0000914	SACKO_23742	TCONS_00048628.p1
OG0000916	SACKO_09053	TCONS_00010852.p1
OG0000918	SACKO_16142	TCONS_00051981.p1, TCONS_00051985.p1, TCONS_00051987.p1, TCONS_00051983.p1, TCONS_00051984.p1, TCONS_00051982.p1, TCONS_00051988.p1, TCONS_00051986.p1, TCONS_00016374.p1, TCONS_00016373.p1, TCONS_00016372.p1
OG0000918	SACKO_32491	TCONS_00056214.p1
OG0000918	SACKO_32453, SACKO_16876	TCONS_00050753.p1, TCONS_00050750.p1, TCONS_00050751.p1, TCONS_00050752.p1
OG0000918	SACKO_32505	TCONS_00056212.p1
OG0000921	SACKO_13397	TCONS_00016117.p1
OG0000923	SACKO_33231	TCONS_00003414.p1
OG0000923	SACKO_02494	TCONS_00004381.p1
OG0000923	SACKO_17117	TCONS_00003133.p1
OG0000924	SACKO_23601	TCONS_00048998.p1
OG0000924	SACKO_31699	TCONS_00043269.p1
OG0000924	SACKO_23671	TCONS_00047427.p1
OG0000924	SACKO_31698	TCONS_00041904.p1
OG0000924	SACKO_24490	TCONS_00013545.p1
OG0000924	SACKO_29370	TCONS_00049449.p1
OG0000925	SACKO_08031	TCONS_00054170.p1, TCONS_00054133.p1
OG0000925	SACKO_26395	TCONS_00021772.p1
OG0000926	SACKO_17537	TCONS_00034542.p1
OG0000926	SACKO_08978	TCONS_00001489.p1
OG0000927	SACKO_31729	TCONS_00018045.p1
OG0000927	SACKO_28368	TCONS_00022278.p1
OG0000928	SACKO_11640	TCONS_00028224.p1
OG0000929	SACKO_08944	TCONS_00001479.p1
OG0000930	SACKO_26170	TCONS_00015974.p1
OG0000930	SACKO_21351	TCONS_00036438.p1, TCONS_00015973.p1, TCONS_00004383.p1, TCONS_00003410.p1
OG0000931	SACKO_25231	TCONS_00027222.p1
OG0000932	SACKO_04386	TCONS_00006235.p1
OG0000933	SACKO_05658	TCONS_00010516.p1
OG0000934	SACKO_29528	TCONS_00001864.p1
OG0000934	SACKO_28076	TCONS_00025359.p1
OG0000935	SACKO_27279	TCONS_00054852.p1
OG0000936	SACKO_15755	TCONS_00053858.p1, TCONS_00053846.p1
OG0000936	SACKO_00605	TCONS_00052817.p1, TCONS_00052775.p1, TCONS_00053281.p1, TCONS_00053770.p1
OG0000938	SACKO_15301, SACKO_09969, SACKO_15311	TCONS_00011822.p1, TCONS_00011821.p1
OG0000938	SACKO_12939	TCONS_00044846.p1
OG0000939	SACKO_22767, SACKO_24928	TCONS_00053033.p1, TCONS_00004300.p1
OG0000939	SACKO_33411	TCONS_00044122.p1
OG0000939	SACKO_06231, SACKO_28943	TCONS_00017610.p1
OG0000940	SACKO_05162, SACKO_24391, SACKO_06397, SACKO_07674, SACKO_13970, SACKO_33585, SACKO_24364, SACKO_00018, SACKO_07405, SACKO_27374, SACKO_11619, SACKO_32968, SACKO_18205, SACKO_21384, SACKO_00483, SACKO_34087, SACKO_22623, SACKO_27804, SACKO_10864, SACKO_14573, SACKO_31393, SACKO_34063, SACKO_33406, SACKO_03541	TCONS_00049949.p2, TCONS_00032438.p1
OG0000940	SACKO_12928	TCONS_00038587.p1, TCONS_00032821.p1
OG0000940	SACKO_01579	TCONS_00036957.p1, TCONS_00036647.p1
OG0000942	SACKO_01692	TCONS_00030721.p1, TCONS_00029889.p1, TCONS_00038073.p1, TCONS_00009551.p1, TCONS_00015628.p1, TCONS_00050662.p1, TCONS_00031719.p1, TCONS_00047588.p1, TCONS_00038951.p1
OG0000942	SACKO_33657, SACKO_33212	TCONS_00036905.p1, TCONS_00040200.p1, TCONS_00049910.p1, TCONS_00041540.p1
OG0000942	SACKO_26473, SACKO_28748, SACKO_00272, SACKO_09340, SACKO_26498, SACKO_07942	TCONS_00028241.p1
OG0000943	SACKO_06009	TCONS_00030041.p1
OG0000943	SACKO_03278	TCONS_00006489.p1
OG0000944	SACKO_14532	TCONS_00043975.p1
OG0000945	SACKO_29022	TCONS_00009344.p1, TCONS_00009343.p1
OG0000946	SACKO_05354	TCONS_00038079.p1
OG0000947	SACKO_03864	TCONS_00031600.p1
OG0000947	SACKO_27732	TCONS_00019583.p1
OG0000948	SACKO_24367, SACKO_01490, SACKO_20607, SACKO_00430, SACKO_01032	TCONS_00014011.p1
OG0000948	SACKO_13529	TCONS_00038681.p1
OG0000948	SACKO_34239, SACKO_34236, SACKO_17781, SACKO_17785, SACKO_08752, SACKO_10108, SACKO_08755	TCONS_00021180.p1, TCONS_00021182.p1, TCONS_00021183.p1
OG0000948	SACKO_25711, SACKO_01492, SACKO_01501, SACKO_13536, SACKO_13534	TCONS_00020563.p1
OG0000949	SACKO_06979	TCONS_00001325.p1
OG0000949	SACKO_06945	TCONS_00001326.p1
OG0000949	SACKO_03055	TCONS_00001324.p1
OG0000950	SACKO_20117	TCONS_00006646.p1, TCONS_00006622.p1
OG0000951	SACKO_12290	TCONS_00027921.p1
OG0000951	SACKO_04226	TCONS_00002049.p1
OG0000952	SACKO_31709	TCONS_00041898.p1
OG0000952	SACKO_31700	TCONS_00043258.p1
OG0000953	SACKO_16853	TCONS_00051855.p1
OG0000953	SACKO_33210	TCONS_00051944.p1
OG0000953	SACKO_26487	TCONS_00020799.p1
OG0000954	SACKO_09923	TCONS_00055769.p1
OG0000954	SACKO_25005	TCONS_00014081.p1
OG0000955	SACKO_27594	TCONS_00054603.p1
OG0000955	SACKO_11876	TCONS_00029823.p1
OG0000955	SACKO_14411	TCONS_00043151.p1
OG0000957	SACKO_21298	TCONS_00029595.p1
OG0000958	SACKO_18683	TCONS_00047274.p1, TCONS_00047554.p1
OG0000958	SACKO_27967	TCONS_00045049.p1
OG0000958	SACKO_01365	TCONS_00047783.p1
OG0000958	SACKO_32047	TCONS_00013953.p1, TCONS_00048883.p1, TCONS_00047390.p1
OG0000958	SACKO_32033	TCONS_00047388.p1, TCONS_00048884.p1
OG0000960	SACKO_17419	TCONS_00009329.p1
OG0000963	SACKO_03897	TCONS_00054330.p1
OG0000964	SACKO_21085, SACKO_21082	TCONS_00049206.p1, TCONS_00014950.p1
OG0000965	SACKO_31862	TCONS_00030366.p1
OG0000965	SACKO_21944	TCONS_00031078.p1
OG0000965	SACKO_29607	TCONS_00007578.p1
OG0000966	SACKO_19882	TCONS_00006557.p1
OG0000967	SACKO_33567	TCONS_00031424.p1
OG0000968	SACKO_19126	TCONS_00036377.p1
OG0000968	SACKO_20110	TCONS_00005719.p1
OG0000969	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920	TCONS_00057265.p1
OG0000970	SACKO_02753, SACKO_02752, SACKO_02722	TCONS_00005399.p1
OG0000970	SACKO_05435	TCONS_00006818.p1
OG0000972	SACKO_24516	TCONS_00006434.p1
OG0000972	SACKO_27667	TCONS_00030051.p1
OG0000973	SACKO_31648	TCONS_00022531.p1, TCONS_00022544.p1
OG0000973	SACKO_24330	TCONS_00037398.p1, TCONS_00021534.p1, TCONS_00021547.p1, TCONS_00021899.p1
OG0000973	SACKO_06563	TCONS_00014962.p1, TCONS_00014960.p1
OG0000974	SACKO_16128	TCONS_00041730.p1
OG0000974	SACKO_16106, SACKO_16116, SACKO_16100, SACKO_26926	TCONS_00041726.p1
OG0000974	SACKO_23081, SACKO_16105, SACKO_23031, SACKO_26929	TCONS_00026818.p1
OG0000976	SACKO_26354, SACKO_06538	TCONS_00027250.p1
OG0000977	SACKO_07977	TCONS_00007023.p1
OG0000977	SACKO_04766	TCONS_00003519.p1
OG0000977	SACKO_13919	TCONS_00019704.p1
OG0000977	SACKO_30692, SACKO_24604	TCONS_00056465.p1
OG0000977	SACKO_12919	TCONS_00055290.p1
OG0000978	SACKO_05312	TCONS_00008298.p1
OG0000978	SACKO_33844	TCONS_00002212.p1
OG0000979	SACKO_28018, SACKO_28004, SACKO_28050	TCONS_00033258.p1, TCONS_00033257.p1, TCONS_00033260.p1
OG0000979	SACKO_20989, SACKO_19422, SACKO_21007	TCONS_00055872.p1, TCONS_00055873.p1
OG0000980	SACKO_19244	TCONS_00004652.p1, TCONS_00005977.p1
OG0000980	SACKO_05766, SACKO_05761	TCONS_00006471.p1, TCONS_00005288.p1
OG0000981	SACKO_03122, SACKO_03119	TCONS_00057045.p1, TCONS_00057060.p1
OG0000981	SACKO_11821, SACKO_29220, SACKO_11825	TCONS_00028542.p1
OG0000982	SACKO_10519	TCONS_00019685.p1
OG0000983	SACKO_05796, SACKO_28830, SACKO_07395, SACKO_31492, SACKO_07410, SACKO_12424, SACKO_15510	TCONS_00019847.p1
OG0000983	SACKO_07273	TCONS_00012185.p1
OG0000983	SACKO_07826, SACKO_17565, SACKO_02644	TCONS_00025612.p1
OG0000984	SACKO_22470, SACKO_22468	TCONS_00029130.p1, TCONS_00029125.p1
OG0000984	SACKO_28472	TCONS_00055833.p1
OG0000985	SACKO_21389	TCONS_00031086.p1
OG0000986	SACKO_22424	TCONS_00030602.p1
OG0000986	SACKO_18517	TCONS_00030410.p1
OG0000987	SACKO_11731	TCONS_00018810.p1, TCONS_00005846.p1
OG0000988	SACKO_00750, SACKO_27571	TCONS_00048232.p1, TCONS_00048229.p1, TCONS_00048228.p1, TCONS_00014768.p1
OG0000991	SACKO_09285	TCONS_00001117.p1, TCONS_00035752.p1, TCONS_00045934.p1, TCONS_00024229.p1, TCONS_00032058.p1, TCONS_00045198.p1, TCONS_00031562.p1, TCONS_00024121.p1, TCONS_00032150.p1, TCONS_00041399.p1, TCONS_00002175.p1, TCONS_00024083.p1, TCONS_00031546.p1, TCONS_00031540.p1, TCONS_00032146.p1, TCONS_00031643.p1, TCONS_00041383.p1, TCONS_00035753.p1, TCONS_00035731.p1, TCONS_00032143.p1, TCONS_00032102.p1, TCONS_00031561.p1, TCONS_00031536.p1, TCONS_00041306.p1, TCONS_00031568.p1, TCONS_00032125.p1, TCONS_00041400.p1, TCONS_00041417.p1, TCONS_00035782.p1, TCONS_00031558.p1, TCONS_00035729.p1, TCONS_00031641.p1, TCONS_00041386.p1, TCONS_00035746.p1, TCONS_00032140.p1, TCONS_00041406.p1, TCONS_00041421.p1, TCONS_00032245.p1, TCONS_00035791.p1, TCONS_00035762.p1, TCONS_00031544.p1, TCONS_00032109.p1, TCONS_00035755.p1, TCONS_00041402.p1, TCONS_00041384.p1, TCONS_00031582.p1, TCONS_00031559.p1, TCONS_00032103.p1, TCONS_00032147.p1, TCONS_00032145.p2, TCONS_00041385.p1, TCONS_00035788.p1, TCONS_00032106.p1, TCONS_00035735.p1, TCONS_00035747.p1, TCONS_00032671.p1, TCONS_00032071.p1, TCONS_00041395.p1, TCONS_00032244.p1, TCONS_00035737.p1, TCONS_00035783.p1, TCONS_00035748.p1, TCONS_00035795.p1, TCONS_00035769.p1, TCONS_00035749.p1, TCONS_00031547.p1, TCONS_00031537.p1, TCONS_00032149.p1, TCONS_00041418.p1, TCONS_00032144.p1, TCONS_00031566.p1, TCONS_00035793.p1, TCONS_00032248.p1, TCONS_00031556.p1
OG0000992	SACKO_01033	TCONS_00012823.p1
OG0000992	SACKO_27184	TCONS_00026712.p1
OG0000993	SACKO_08088	TCONS_00020046.p1
OG0000994	SACKO_04389	TCONS_00017207.p1
OG0000994	SACKO_15046	TCONS_00006840.p1
OG0000995	SACKO_28772	TCONS_00014471.p1
OG0000995	SACKO_28732	TCONS_00014470.p1
OG0000996	SACKO_00027	TCONS_00021104.p1
OG0000997	SACKO_14564	TCONS_00041618.p1
OG0000997	SACKO_19635, SACKO_06080, SACKO_06219	TCONS_00042985.p1, TCONS_00042984.p1
OG0000998	SACKO_04803	TCONS_00001881.p1, TCONS_00002508.p1, TCONS_00000371.p1, TCONS_00001883.p1, TCONS_00002021.p1, TCONS_00001962.p1, TCONS_00001969.p1
OG0000998	SACKO_03333	TCONS_00024220.p1
OG0000999	SACKO_02941	TCONS_00019119.p1
OG0000999	SACKO_27886	TCONS_00036441.p1
OG0001000	SACKO_14786	TCONS_00001232.p1
OG0001001	SACKO_32000	TCONS_00021762.p1
OG0001002	SACKO_26493, SACKO_10217, SACKO_22423	TCONS_00031369.p1
OG0001003	SACKO_29333	TCONS_00004598.p1
OG0001004	SACKO_12211	TCONS_00053708.p1
OG0001005	SACKO_13230	TCONS_00024667.p1, TCONS_00024601.p1
OG0001005	SACKO_07944	TCONS_00047309.p1
OG0001006	SACKO_28465	TCONS_00055759.p1
OG0001006	SACKO_25694	TCONS_00052629.p1
OG0001007	SACKO_22765, SACKO_31051, SACKO_22758	TCONS_00015703.p1, TCONS_00015701.p1
OG0001008	SACKO_12442	TCONS_00036882.p1
OG0001009	SACKO_17660	TCONS_00012614.p1, TCONS_00012613.p1, TCONS_00012612.p1
OG0001009	SACKO_04223	TCONS_00002050.p1
OG0001010	SACKO_32039, SACKO_32025	TCONS_00047507.p1
OG0001011	SACKO_15155, SACKO_15158	TCONS_00057033.p1, TCONS_00057034.p1, TCONS_00057036.p1, TCONS_00056052.p1, TCONS_00057224.p1, TCONS_00057031.p1, TCONS_00056948.p1
OG0001011	SACKO_12847, SACKO_12902	TCONS_00056037.p1
OG0001013	SACKO_22099	TCONS_00012544.p1
OG0001013	SACKO_33330	TCONS_00012534.p1
OG0001013	SACKO_22104	TCONS_00012539.p1, TCONS_00012540.p1
OG0001014	SACKO_02723, SACKO_04998, SACKO_07017, SACKO_26625	TCONS_00027280.p1, TCONS_00041195.p1, TCONS_00055513.p1, TCONS_00054808.p1, TCONS_00055509.p1, TCONS_00055515.p1, TCONS_00031975.p1
OG0001014	SACKO_30471	TCONS_00041212.p1
OG0001014	SACKO_04136	TCONS_00023376.p1, TCONS_00006715.p1, TCONS_00006712.p1, TCONS_00006714.p1
OG0001015	SACKO_22655	TCONS_00014432.p1
OG0001016	SACKO_04981	TCONS_00055345.p1
OG0001016	SACKO_21664	TCONS_00032735.p1
OG0001016	SACKO_15992	TCONS_00032734.p1
OG0001017	SACKO_02096	TCONS_00018963.p1, TCONS_00018962.p1, TCONS_00018947.p1
OG0001018	SACKO_04566, SACKO_31412	TCONS_00001884.p1
OG0001019	SACKO_24259, SACKO_18004, SACKO_19076	TCONS_00013803.p1
OG0001019	SACKO_15691, SACKO_15677, SACKO_28073, SACKO_19934	TCONS_00009121.p1, TCONS_00009125.p1, TCONS_00007896.p1
OG0001019	SACKO_15664	TCONS_00009127.p1
OG0001021	SACKO_09105	TCONS_00011702.p1, TCONS_00011698.p1, TCONS_00011704.p1
OG0001022	SACKO_05128	TCONS_00022716.p1
OG0001023	SACKO_01529	TCONS_00038094.p1
OG0001024	SACKO_33645, SACKO_33650	TCONS_00031075.p1
OG0001026	SACKO_18104	TCONS_00012712.p1
OG0001027	SACKO_17175, SACKO_22570	TCONS_00016417.p1, TCONS_00016416.p1
OG0001027	SACKO_25824	TCONS_00016504.p1, TCONS_00016503.p1, TCONS_00016502.p1
OG0001028	SACKO_16985	TCONS_00029271.p1, TCONS_00029281.p1
OG0001029	SACKO_14796	TCONS_00001268.p1
OG0001030	SACKO_29916	TCONS_00029236.p1
OG0001030	SACKO_04680	TCONS_00012193.p1
OG0001031	SACKO_14751, SACKO_16200	TCONS_00030299.p1
OG0001032	SACKO_17505	TCONS_00015470.p1
OG0001033	SACKO_17499	TCONS_00030894.p1
OG0001034	SACKO_22921	TCONS_00015603.p1
OG0001035	SACKO_21736	TCONS_00032196.p1
OG0001035	SACKO_01434, SACKO_32288, SACKO_03943	TCONS_00008360.p1
OG0001035	SACKO_05205	TCONS_00033184.p1
OG0001035	SACKO_08025	TCONS_00037906.p1, TCONS_00016489.p1, TCONS_00037907.p1, TCONS_00027463.p1, TCONS_00043105.p1, TCONS_00038201.p1
OG0001036	SACKO_31534	TCONS_00018638.p1
OG0001037	SACKO_25311	TCONS_00016412.p1
OG0001038	SACKO_14106	TCONS_00026173.p1
OG0001039	SACKO_07566	TCONS_00006812.p1
OG0001039	SACKO_29826	TCONS_00047298.p1
OG0001041	SACKO_30775, SACKO_30781, SACKO_30782, SACKO_11024	TCONS_00055272.p1, TCONS_00055269.p1, TCONS_00017938.p1, TCONS_00017867.p1, TCONS_00017858.p1, TCONS_00056122.p1
OG0001042	SACKO_12664	TCONS_00048975.p1
OG0001043	SACKO_34099	TCONS_00045785.p1
OG0001043	SACKO_15259	TCONS_00010912.p1, TCONS_00009718.p1, TCONS_00009717.p1, TCONS_00009719.p1
OG0001044	SACKO_31463	TCONS_00027869.p1
OG0001044	SACKO_00729, SACKO_00722, SACKO_00706	TCONS_00016913.p1
OG0001044	SACKO_01307, SACKO_07099, SACKO_07110	TCONS_00050490.p1
OG0001044	SACKO_01299	TCONS_00004674.p1
OG0001044	SACKO_11091	TCONS_00043379.p1
OG0001044	SACKO_11109	TCONS_00055549.p1, TCONS_00055534.p1, TCONS_00055547.p1, TCONS_00055535.p1, TCONS_00043380.p2
OG0001045	SACKO_01115	TCONS_00046116.p1
OG0001045	SACKO_28078	TCONS_00023478.p1, TCONS_00023250.p1
OG0001046	SACKO_19301	TCONS_00013758.p1
OG0001047	SACKO_22110	TCONS_00022002.p1, TCONS_00022015.p1
OG0001047	SACKO_19312	TCONS_00022271.p1
OG0001048	SACKO_21452	TCONS_00030505.p1
OG0001049	SACKO_28210	TCONS_00050112.p1
OG0001049	SACKO_03823	TCONS_00050056.p1
OG0001050	SACKO_13547	TCONS_00041057.p1
OG0001051	SACKO_30190	TCONS_00009350.p1
OG0001051	SACKO_30259	TCONS_00009351.p1
OG0001051	SACKO_08626	TCONS_00047717.p1, TCONS_00042960.p1
OG0001051	SACKO_21820, SACKO_10588	TCONS_00057147.p1
OG0001052	SACKO_17741	TCONS_00030870.p1
OG0001053	SACKO_10734	TCONS_00030276.p1
OG0001054	SACKO_03187	TCONS_00013749.p1
OG0001055	SACKO_28183	TCONS_00057148.p1
OG0001055	SACKO_10231, SACKO_10246	TCONS_00016044.p1, TCONS_00016048.p1, TCONS_00054990.p1
OG0001055	SACKO_27123	TCONS_00056990.p1
OG0001055	SACKO_20417	TCONS_00042145.p1, TCONS_00042146.p1
OG0001055	SACKO_20398	TCONS_00042144.p1, TCONS_00042142.p1, TCONS_00042141.p1
OG0001055	SACKO_06883, SACKO_19423, SACKO_06890, SACKO_06897, SACKO_06913, SACKO_11137, SACKO_06896	TCONS_00009594.p1
OG0001056	SACKO_30374	TCONS_00007514.p1
OG0001056	SACKO_11428	TCONS_00007524.p1
OG0001056	SACKO_20947	TCONS_00053672.p1
OG0001056	SACKO_15771, SACKO_15745	TCONS_00053453.p1
OG0001056	SACKO_25763	TCONS_00007527.p1
OG0001056	SACKO_11474	TCONS_00007525.p1
OG0001056	SACKO_16790, SACKO_16794	TCONS_00054427.p1
OG0001056	SACKO_30377	TCONS_00007515.p1
OG0001056	SACKO_15898	TCONS_00007516.p1, TCONS_00007517.p1
OG0001057	SACKO_34054	TCONS_00045126.p1
OG0001058	SACKO_30744	TCONS_00034488.p1
OG0001059	SACKO_34066	TCONS_00046508.p1
OG0001060	SACKO_10412	TCONS_00027922.p1, TCONS_00027923.p1, TCONS_00042973.p1
OG0001061	SACKO_30699	TCONS_00049253.p1
OG0001061	SACKO_13469, SACKO_13448	TCONS_00015485.p1, TCONS_00015484.p1
OG0001061	SACKO_13461	TCONS_00009381.p1
OG0001061	SACKO_12648, SACKO_12650	TCONS_00018155.p1, TCONS_00018154.p1, TCONS_00021195.p1, TCONS_00021196.p1, TCONS_00021197.p1, TCONS_00021194.p1
OG0001061	SACKO_21647	TCONS_00024846.p1
OG0001062	SACKO_29376	TCONS_00052698.p1
OG0001063	SACKO_31591	TCONS_00012059.p1
OG0001063	SACKO_17683	TCONS_00011029.p1, TCONS_00011028.p1
OG0001064	SACKO_15500, SACKO_34089, SACKO_31670, SACKO_03351, SACKO_16766, SACKO_31676, SACKO_12962, SACKO_12955, SACKO_12937, SACKO_30160	TCONS_00007880.p1, TCONS_00009073.p1, TCONS_00007882.p1, TCONS_00037695.p1, TCONS_00037693.p1, TCONS_00013494.p1, TCONS_00009075.p1
OG0001065	SACKO_06065	TCONS_00009871.p1
OG0001066	SACKO_07584	TCONS_00047232.p1
OG0001067	SACKO_23129	TCONS_00011882.p1
OG0001067	SACKO_23130, SACKO_23138, SACKO_23139, SACKO_23136, SACKO_23131	TCONS_00015227.p1, TCONS_00015228.p1, TCONS_00015226.p1
OG0001067	SACKO_23140	TCONS_00037969.p1, TCONS_00037967.p1, TCONS_00037919.p1, TCONS_00037966.p1, TCONS_00037921.p1, TCONS_00052635.p1, TCONS_00052634.p1, TCONS_00053727.p1
OG0001067	SACKO_11747	TCONS_00011796.p1
OG0001068	SACKO_05518	TCONS_00051881.p1
OG0001072	SACKO_10482	TCONS_00004919.p1
OG0001072	SACKO_03267	TCONS_00004835.p1, TCONS_00004857.p1
OG0001072	SACKO_03307	TCONS_00005572.p1, TCONS_00005559.p1
OG0001073	SACKO_21449, SACKO_04327	TCONS_00042907.p1
OG0001075	SACKO_11315	TCONS_00018554.p1
OG0001075	SACKO_14262	TCONS_00056425.p1, TCONS_00056424.p1, TCONS_00056414.p1, TCONS_00056417.p1, TCONS_00056418.p1, TCONS_00056419.p1, TCONS_00056421.p1, TCONS_00056428.p1, TCONS_00056427.p1
OG0001076	SACKO_06837	TCONS_00043600.p1
OG0001077	SACKO_10234	TCONS_00057143.p1
OG0001077	SACKO_02065	TCONS_00055933.p1, TCONS_00055932.p1, TCONS_00057137.p1
OG0001077	SACKO_02030	TCONS_00055931.p1
OG0001077	SACKO_02068	TCONS_00057134.p1
OG0001078	SACKO_03626	TCONS_00023347.p1, TCONS_00023220.p1, TCONS_00023380.p1
OG0001079	SACKO_30352	TCONS_00047466.p1
OG0001080	SACKO_28482	TCONS_00055708.p1
OG0001080	SACKO_17655	TCONS_00014559.p1
OG0001081	SACKO_04540	TCONS_00055778.p1
OG0001081	SACKO_24447	TCONS_00036171.p1
OG0001081	SACKO_20233, SACKO_20239	TCONS_00008546.p1
OG0001082	SACKO_05811, SACKO_32916	TCONS_00056645.p1, TCONS_00056648.p1
OG0001082	SACKO_08099	TCONS_00020164.p1
OG0001083	SACKO_03733	TCONS_00027737.p1
OG0001084	SACKO_24296	TCONS_00001343.p1
OG0001084	SACKO_24311	TCONS_00001344.p1
OG0001085	SACKO_23475	TCONS_00048306.p1
OG0001086	SACKO_01139	TCONS_00012169.p1
OG0001088	SACKO_18307	TCONS_00005526.p1
OG0001088	SACKO_05186	TCONS_00009908.p1
OG0001089	SACKO_12550	TCONS_00034770.p1, TCONS_00034704.p1
OG0001091	SACKO_17088	TCONS_00020805.p1
OG0001092	SACKO_08149	TCONS_00043827.p1
OG0001093	SACKO_20225	TCONS_00003654.p1
OG0001094	SACKO_19741, SACKO_11943	TCONS_00011143.p1
OG0001095	SACKO_26687	TCONS_00019147.p1
OG0001096	SACKO_17666	TCONS_00050847.p1
OG0001096	SACKO_27109, SACKO_27146, SACKO_23783, SACKO_32878	TCONS_00055602.p1, TCONS_00055601.p1, TCONS_00055600.p1, TCONS_00056769.p1
OG0001096	SACKO_26925, SACKO_33433	TCONS_00053954.p1, TCONS_00010116.p1
OG0001098	SACKO_04770	TCONS_00034285.p1, TCONS_00021033.p1, TCONS_00034294.p1, TCONS_00029127.p1, TCONS_00029122.p1
OG0001098	SACKO_02505, SACKO_06863, SACKO_02500, SACKO_02497, SACKO_06868, SACKO_29188, SACKO_29165	TCONS_00021454.p1, TCONS_00021455.p1, TCONS_00022440.p1, TCONS_00022441.p1, TCONS_00021448.p1, TCONS_00021452.p1, TCONS_00021453.p1, TCONS_00021451.p1, TCONS_00039809.p1, TCONS_00039803.p1, TCONS_00039807.p1, TCONS_00039802.p1, TCONS_00039808.p1, TCONS_00039810.p1, TCONS_00015296.p1, TCONS_00015297.p1, TCONS_00015295.p1, TCONS_00015299.p1, TCONS_00015298.p1, TCONS_00015300.p1, TCONS_00015294.p1
OG0001098	SACKO_03975, SACKO_17123, SACKO_11216, SACKO_10933, SACKO_29219, SACKO_15213	TCONS_00003939.p1, TCONS_00003940.p1, TCONS_00002965.p1, TCONS_00003062.p1, TCONS_00003064.p1, TCONS_00003065.p1, TCONS_00004075.p1, TCONS_00039250.p1, TCONS_00039249.p1, TCONS_00039167.p1, TCONS_00039169.p1, TCONS_00039251.p1, TCONS_00039165.p1
OG0001101	SACKO_12678	TCONS_00047616.p1
OG0001102	SACKO_03700	TCONS_00010405.p1
OG0001102	SACKO_27070	TCONS_00019241.p1
OG0001103	SACKO_30891	TCONS_00004021.p1
OG0001103	SACKO_22670	TCONS_00022222.p1
OG0001103	SACKO_06135	TCONS_00010968.p1
OG0001103	SACKO_18268	TCONS_00017240.p1
OG0001104	SACKO_17440, SACKO_10508	TCONS_00032893.p1
OG0001104	SACKO_03224	TCONS_00018743.p1, TCONS_00018706.p1
OG0001105	SACKO_04214	TCONS_00033553.p1
OG0001105	SACKO_09999	TCONS_00013124.p1
OG0001105	SACKO_18067	TCONS_00003491.p1
OG0001106	SACKO_09682	TCONS_00028411.p1
OG0001107	SACKO_06919	TCONS_00022326.p1
OG0001108	SACKO_04290	TCONS_00020684.p1
OG0001109	SACKO_08252	TCONS_00043148.p1
OG0001109	SACKO_08246, SACKO_08241, SACKO_08240	TCONS_00041764.p1, TCONS_00043474.p1, TCONS_00043476.p1
OG0001110	SACKO_08229	TCONS_00015372.p1
OG0001111	SACKO_03526	TCONS_00009762.p1
OG0001111	SACKO_25377	TCONS_00007443.p1
OG0001112	SACKO_18503	TCONS_00021573.p1
OG0001113	SACKO_21432	TCONS_00043824.p1
OG0001114	SACKO_08523	TCONS_00031876.p1
OG0001115	SACKO_33624	TCONS_00027809.p1
OG0001115	SACKO_33583	TCONS_00026894.p1
OG0001115	SACKO_18619	TCONS_00004061.p1
OG0001116	SACKO_23852	TCONS_00038721.p1, TCONS_00000105.p1
OG0001117	SACKO_05727	TCONS_00038070.p1
OG0001117	SACKO_06898	TCONS_00055590.p1
OG0001118	SACKO_04263	TCONS_00024047.p1
OG0001118	SACKO_00345	TCONS_00024061.p1
OG0001119	SACKO_20847	TCONS_00018228.p1
OG0001120	SACKO_19029	TCONS_00020661.p1
OG0001121	SACKO_32575	TCONS_00001552.p1
OG0001122	SACKO_19059	TCONS_00007608.p1, TCONS_00007610.p1, TCONS_00007616.p1
OG0001122	SACKO_19597, SACKO_18811	TCONS_00007633.p1
