Orthogroup	SACKO_ok	LYTVA_ok
OG0001660	SACKO_16124	LYTVA_26564
OG0001661	SACKO_33933	LYTVA_05769
OG0001661	SACKO_07160, SACKO_07168, SACKO_05012	LYTVA_11532
OG0001662	SACKO_01828	LYTVA_14369
OG0001662	SACKO_27332	LYTVA_15998
OG0001663	SACKO_23924, SACKO_09786	LYTVA_27998
OG0001664	SACKO_27601	LYTVA_21479
OG0001665	SACKO_05684	LYTVA_04604
OG0001665	SACKO_00376	LYTVA_23642
OG0001666	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823
OG0001667	SACKO_27275	LYTVA_07623, LYTVA_22490
OG0001668	SACKO_10356	LYTVA_02299
OG0001670	SACKO_30814	LYTVA_11070, LYTVA_15894
OG0001671	SACKO_32767	LYTVA_25749
OG0001671	SACKO_16934, SACKO_16917	LYTVA_19064
OG0001672	SACKO_00203	LYTVA_03348
OG0001673	SACKO_02320	LYTVA_21841
OG0001675	SACKO_13788	LYTVA_09242
OG0001676	SACKO_27676	LYTVA_20615
OG0001676	SACKO_06479	LYTVA_04952
OG0001677	SACKO_02202	LYTVA_22014
OG0001678	SACKO_16336	LYTVA_28376
OG0001678	SACKO_32956	LYTVA_03369, LYTVA_14932
OG0001680	SACKO_14900	LYTVA_06347
OG0001681	SACKO_04612	LYTVA_29063, LYTVA_10261, LYTVA_19898, LYTVA_25961, LYTVA_24687
OG0001682	SACKO_16335	LYTVA_24944
OG0001683	SACKO_25195	LYTVA_21742
OG0001685	SACKO_33558	LYTVA_01904
OG0001686	SACKO_16171	LYTVA_28929
OG0001687	SACKO_08415, SACKO_00450, SACKO_08438	LYTVA_18610, LYTVA_22058
OG0001688	SACKO_29664	LYTVA_10321
OG0001689	SACKO_29533	LYTVA_05698
OG0001690	SACKO_16084, SACKO_16073	LYTVA_10997
OG0001691	SACKO_07768	LYTVA_29941
OG0001692	SACKO_27055	LYTVA_03559
OG0001693	SACKO_31283, SACKO_31314	LYTVA_27901, LYTVA_27900, LYTVA_14436, LYTVA_19948, LYTVA_19947
OG0001694	SACKO_09759	LYTVA_29879
OG0001696	SACKO_26560	LYTVA_22806
OG0001700	SACKO_05926	LYTVA_01584
OG0001703	SACKO_14068	LYTVA_21915
OG0001704	SACKO_06839, SACKO_06782, SACKO_06808	LYTVA_03750, LYTVA_28208
OG0001706	SACKO_16140	LYTVA_16433
OG0001707	SACKO_27712, SACKO_27719, SACKO_08114	LYTVA_02742
OG0001708	SACKO_22651, SACKO_22657	LYTVA_08755
OG0001709	SACKO_14450	LYTVA_16435
OG0001711	SACKO_00222	LYTVA_23582
OG0001712	SACKO_25937	LYTVA_21581
OG0001713	SACKO_33794, SACKO_29813	LYTVA_19902
OG0001713	SACKO_10739, SACKO_26830, SACKO_16172	LYTVA_16987
OG0001714	SACKO_24475	LYTVA_26980
OG0001718	SACKO_22232	LYTVA_06728
OG0001719	SACKO_13066	LYTVA_27320
OG0001720	SACKO_07137, SACKO_07098	LYTVA_14326
OG0001721	SACKO_14258	LYTVA_12881
OG0001723	SACKO_00445	LYTVA_03137
OG0001724	SACKO_30787	LYTVA_06501, LYTVA_06496, LYTVA_08423
OG0001725	SACKO_05161, SACKO_05996	LYTVA_14811, LYTVA_05220
OG0001726	SACKO_25741	LYTVA_04764
OG0001726	SACKO_06582	LYTVA_24972
OG0001727	SACKO_05239	LYTVA_24852
OG0001728	SACKO_11865	LYTVA_14622
OG0001729	SACKO_16753	LYTVA_28021
OG0001730	SACKO_21513	LYTVA_03839
OG0001731	SACKO_18494	LYTVA_09912, LYTVA_24284, LYTVA_14260
OG0001732	SACKO_08518	LYTVA_22231
OG0001733	SACKO_19883	LYTVA_14522, LYTVA_09132
OG0001734	SACKO_02563	LYTVA_02792
OG0001735	SACKO_00648	LYTVA_17512
OG0001736	SACKO_08177	LYTVA_17235
OG0001737	SACKO_12586	LYTVA_15539
OG0001737	SACKO_31409	LYTVA_29190, LYTVA_24114
OG0001738	SACKO_08321	LYTVA_14239, LYTVA_03711
OG0001739	SACKO_05033	LYTVA_10491
OG0001740	SACKO_22519	LYTVA_17839, LYTVA_21620
OG0001741	SACKO_06126	LYTVA_11828
OG0001741	SACKO_06118, SACKO_29804, SACKO_06106	LYTVA_06817
OG0001742	SACKO_01581	LYTVA_18769, LYTVA_27381
OG0001744	SACKO_11153	LYTVA_05535
OG0001746	SACKO_29336	LYTVA_21735
OG0001749	SACKO_14507	LYTVA_27870
OG0001750	SACKO_27270	LYTVA_17680
OG0001751	SACKO_03749	LYTVA_26605
OG0001752	SACKO_02923	LYTVA_14709
OG0001754	SACKO_08958	LYTVA_06403
OG0001755	SACKO_23371	LYTVA_17842
OG0001756	SACKO_10270	LYTVA_10472, LYTVA_10467
OG0001756	SACKO_17493	LYTVA_03013
OG0001757	SACKO_02314	LYTVA_12754
OG0001760	SACKO_32048	LYTVA_24245
OG0001768	SACKO_21321	LYTVA_02674
OG0001769	SACKO_20080	LYTVA_02387
OG0001769	SACKO_20662	LYTVA_30216
OG0001770	SACKO_19586	LYTVA_06471
OG0001772	SACKO_12369	LYTVA_23524, LYTVA_22204
OG0001774	SACKO_26050	LYTVA_28479
OG0001775	SACKO_28398	LYTVA_21968
OG0001776	SACKO_24049	LYTVA_23761
OG0001777	SACKO_16744	LYTVA_09967
OG0001777	SACKO_23856	LYTVA_15642, LYTVA_26359
OG0001779	SACKO_18712	LYTVA_10614
OG0001780	SACKO_02736, SACKO_09942	LYTVA_17770
OG0001781	SACKO_15440	LYTVA_04782
OG0001781	SACKO_18083	LYTVA_08353
OG0001782	SACKO_00654	LYTVA_16503
OG0001782	SACKO_00246	LYTVA_03019
OG0001783	SACKO_04878	LYTVA_26895
OG0001784	SACKO_19137, SACKO_14839, SACKO_04818	LYTVA_17053, LYTVA_11446
OG0001784	SACKO_03271	LYTVA_21342
OG0001787	SACKO_25176	LYTVA_09866, LYTVA_22457
OG0001788	SACKO_14730	LYTVA_19848
OG0001789	SACKO_03274	LYTVA_15527
OG0001789	SACKO_03284	LYTVA_15528
OG0001790	SACKO_22816, SACKO_09912, SACKO_00484	LYTVA_00675
OG0001791	SACKO_27604	LYTVA_22347
OG0001792	SACKO_31467	LYTVA_23803
OG0001793	SACKO_11163	LYTVA_01173
OG0001793	SACKO_29982	LYTVA_03112
OG0001794	SACKO_02618	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751
OG0001797	SACKO_24953	LYTVA_26034, LYTVA_18970
OG0001798	SACKO_24715, SACKO_24082	LYTVA_08013
OG0001798	SACKO_17775	LYTVA_29031
OG0001799	SACKO_30705	LYTVA_13847
OG0001800	SACKO_21970	LYTVA_21818
OG0001801	SACKO_29351, SACKO_07327	LYTVA_16627, LYTVA_24616
OG0001802	SACKO_19791	LYTVA_22206, LYTVA_08853
OG0001803	SACKO_18900	LYTVA_26265
OG0001804	SACKO_03287	LYTVA_21220
OG0001805	SACKO_31950	LYTVA_23931, LYTVA_16203, LYTVA_10280
OG0001806	SACKO_21995	LYTVA_05536
OG0001807	SACKO_26234	LYTVA_27089
OG0001808	SACKO_14879	LYTVA_09711
OG0001809	SACKO_20099, SACKO_20097	LYTVA_24690
OG0001810	SACKO_23080	LYTVA_27471, LYTVA_27472
OG0001812	SACKO_18671, SACKO_22538, SACKO_11693, SACKO_11673	LYTVA_11557, LYTVA_11559
OG0001813	SACKO_16504	LYTVA_09495
OG0001814	SACKO_07916	LYTVA_13775
OG0001815	SACKO_13715	LYTVA_07856
OG0001815	SACKO_20439	LYTVA_27993
OG0001816	SACKO_27609	LYTVA_11846
OG0001817	SACKO_04229	LYTVA_21391
OG0001818	SACKO_02318	LYTVA_09386
OG0001819	SACKO_33357, SACKO_04722	LYTVA_12283, LYTVA_25485
OG0001820	SACKO_30132	LYTVA_02599, LYTVA_29524
OG0001821	SACKO_18447, SACKO_28189	LYTVA_07768, LYTVA_18834
OG0001822	SACKO_04572	LYTVA_22413
OG0001823	SACKO_14266	LYTVA_05413
OG0001824	SACKO_11533	LYTVA_16062, LYTVA_18280
OG0001824	SACKO_16267	LYTVA_10158
OG0001825	SACKO_25243	LYTVA_14311, LYTVA_23444
OG0001826	SACKO_26413	LYTVA_26574, LYTVA_18547
OG0001827	SACKO_20145, SACKO_22796	LYTVA_09251, LYTVA_06825
OG0001829	SACKO_14724, SACKO_16251, SACKO_16252	LYTVA_05903
OG0001830	SACKO_21536	LYTVA_22851
OG0001831	SACKO_24375	LYTVA_25792
OG0001832	SACKO_10816	LYTVA_10649
OG0001832	SACKO_11786	LYTVA_10011
OG0001834	SACKO_01750	LYTVA_25860
OG0001835	SACKO_08883, SACKO_30526, SACKO_23344	LYTVA_23786, LYTVA_13724, LYTVA_20339
OG0001839	SACKO_08248	LYTVA_00755
OG0001844	SACKO_26446	LYTVA_00932, LYTVA_04418, LYTVA_13680, LYTVA_09963, LYTVA_18603, LYTVA_16621, LYTVA_16948, LYTVA_26273, LYTVA_16658, LYTVA_15422, LYTVA_09518, LYTVA_22730, LYTVA_10232, LYTVA_13192, LYTVA_21062, LYTVA_18259, LYTVA_01636, LYTVA_01640, LYTVA_13909
OG0001846	SACKO_34093	LYTVA_14692
OG0001848	SACKO_27223	LYTVA_08748, LYTVA_26442
OG0001848	SACKO_27191	LYTVA_05081
OG0001849	SACKO_11705, SACKO_00014	LYTVA_05823
OG0001849	SACKO_22961	LYTVA_06918
OG0001850	SACKO_26806	LYTVA_12037
OG0001851	SACKO_19939	LYTVA_22434, LYTVA_22433
OG0001852	SACKO_23655, SACKO_00057	LYTVA_04485
OG0001853	SACKO_15642	LYTVA_00729
OG0001854	SACKO_33307	LYTVA_15577
OG0001856	SACKO_26262	LYTVA_13246
OG0001857	SACKO_13794	LYTVA_17991, LYTVA_09748, LYTVA_09742
OG0001858	SACKO_17888	LYTVA_15118
OG0001858	SACKO_17877	LYTVA_02418
OG0001859	SACKO_31768, SACKO_06022, SACKO_06019	LYTVA_15306, LYTVA_24112
OG0001860	SACKO_06288	LYTVA_22471
OG0001861	SACKO_33839, SACKO_06841, SACKO_33845	LYTVA_25197
OG0001862	SACKO_21316, SACKO_00851	LYTVA_25275
OG0001863	SACKO_28231	LYTVA_00865
OG0001864	SACKO_34085	LYTVA_05483
OG0001865	SACKO_01946	LYTVA_01901
OG0001867	SACKO_13015	LYTVA_13864
OG0001868	SACKO_26839	LYTVA_08383, LYTVA_20946
OG0001869	SACKO_18426	LYTVA_29389
OG0001870	SACKO_14244	LYTVA_21431
OG0001871	SACKO_30122	LYTVA_20738
OG0001872	SACKO_16313	LYTVA_13915
OG0001873	SACKO_07283	LYTVA_12057, LYTVA_19029, LYTVA_27237
OG0001874	SACKO_07809, SACKO_15461, SACKO_15462, SACKO_07808	LYTVA_22377
OG0001875	SACKO_05804	LYTVA_28164, LYTVA_13281
OG0001875	SACKO_22430	LYTVA_09408
OG0001876	SACKO_24935, SACKO_24943	LYTVA_02442
OG0001877	SACKO_33440	LYTVA_14689, LYTVA_10974
OG0001879	SACKO_33146	LYTVA_21655
OG0001879	SACKO_00481	LYTVA_21726
OG0001881	SACKO_12641	LYTVA_28648
OG0001882	SACKO_02660	LYTVA_22489
OG0001883	SACKO_02765	LYTVA_08476
OG0001884	SACKO_23339	LYTVA_16252
OG0001886	SACKO_09347	LYTVA_13389
OG0001887	SACKO_01344	LYTVA_18355
OG0001889	SACKO_12699	LYTVA_25267
OG0001890	SACKO_13244	LYTVA_23939, LYTVA_06479
OG0001891	SACKO_06232, SACKO_06237, SACKO_08102, SACKO_25132, SACKO_06773, SACKO_11608	LYTVA_11713, LYTVA_13527, LYTVA_11710, LYTVA_21343
OG0001892	SACKO_03679	LYTVA_28174
OG0001892	SACKO_03690	LYTVA_28175
OG0001893	SACKO_22779	LYTVA_11404
OG0001894	SACKO_20370, SACKO_07312, SACKO_18720	LYTVA_28553
OG0001895	SACKO_15661	LYTVA_09898
OG0001897	SACKO_29272	LYTVA_28331
OG0001898	SACKO_32382	LYTVA_24127, LYTVA_29545
OG0001899	SACKO_31621	LYTVA_29145
OG0001901	SACKO_08266	LYTVA_03922
OG0001913	SACKO_20127, SACKO_20120	LYTVA_08539, LYTVA_15655
OG0001914	SACKO_00613	LYTVA_13970
OG0001915	SACKO_14819	LYTVA_29625
OG0001916	SACKO_03107	LYTVA_10483
OG0001916	SACKO_15239	LYTVA_30134
OG0001917	SACKO_07185	LYTVA_02307
OG0001918	SACKO_32481	LYTVA_18496, LYTVA_05232
OG0001918	SACKO_00624	LYTVA_18932
OG0001920	SACKO_19326	LYTVA_19109
OG0001923	SACKO_06225	LYTVA_06842
OG0001925	SACKO_23146	LYTVA_13286
OG0001926	SACKO_32724	LYTVA_19317
OG0001927	SACKO_17851	LYTVA_10827
OG0001928	SACKO_03226, SACKO_03225	LYTVA_13719
OG0001929	SACKO_19304	LYTVA_00576
OG0001930	SACKO_23877	LYTVA_22217
OG0001931	SACKO_16547, SACKO_16490, SACKO_16549	LYTVA_22996
OG0001932	SACKO_17814	LYTVA_19885
OG0001933	SACKO_19015	LYTVA_09674
OG0001934	SACKO_19626	LYTVA_10941
OG0001936	SACKO_21379	LYTVA_24970
OG0001936	SACKO_19864	LYTVA_29517
OG0001937	SACKO_15791, SACKO_15800	LYTVA_27995, LYTVA_28001
OG0001938	SACKO_21139	LYTVA_28843
OG0001939	SACKO_08784	LYTVA_20390
OG0001940	SACKO_10213, SACKO_21954	LYTVA_10392
OG0001941	SACKO_28144	LYTVA_16404
OG0001942	SACKO_13864	LYTVA_23498, LYTVA_19010
OG0001943	SACKO_13918	LYTVA_09619
OG0001944	SACKO_00981	LYTVA_07851
OG0001945	SACKO_10355, SACKO_01672	LYTVA_02199
OG0001946	SACKO_31503	LYTVA_09498, LYTVA_15952
OG0001948	SACKO_03120	LYTVA_24023
OG0001949	SACKO_18277	LYTVA_11745
OG0001950	SACKO_09549, SACKO_12565	LYTVA_02704, LYTVA_22842
OG0001951	SACKO_16941	LYTVA_24979
OG0001952	SACKO_09903	LYTVA_01610
OG0001952	SACKO_29969, SACKO_31296	LYTVA_03403, LYTVA_05983
OG0001953	SACKO_00378	LYTVA_23643
OG0001954	SACKO_01279	LYTVA_18763, LYTVA_07580, LYTVA_28156, LYTVA_11586, LYTVA_29512, LYTVA_24666
OG0001955	SACKO_02439	LYTVA_07274
OG0001956	SACKO_32159	LYTVA_21159
OG0001957	SACKO_07125	LYTVA_19757, LYTVA_05894
OG0001958	SACKO_20147	LYTVA_27591
OG0001959	SACKO_03958	LYTVA_27581
OG0001961	SACKO_27137	LYTVA_04984
OG0001962	SACKO_09403	LYTVA_10497
OG0001963	SACKO_02456	LYTVA_25808
OG0001964	SACKO_00446	LYTVA_11887
OG0001965	SACKO_10029	LYTVA_04012
OG0001966	SACKO_31571, SACKO_06264, SACKO_29900	LYTVA_29337
OG0001967	SACKO_00495	LYTVA_18417
OG0001968	SACKO_03965	LYTVA_25074, LYTVA_14019
OG0001969	SACKO_21189	LYTVA_26700, LYTVA_02053
OG0001970	SACKO_04021	LYTVA_23086
OG0001971	SACKO_24553	LYTVA_24915
OG0001972	SACKO_11329	LYTVA_12401
OG0001973	SACKO_20703, SACKO_20178, SACKO_01432	LYTVA_25807, LYTVA_12776, LYTVA_13001
OG0001974	SACKO_10619	LYTVA_05344
OG0001975	SACKO_25529	LYTVA_15739
OG0001976	SACKO_24696, SACKO_22126, SACKO_22775	LYTVA_06869, LYTVA_18038
OG0001985	SACKO_07585	LYTVA_25021
OG0001986	SACKO_27015	LYTVA_11214
OG0001987	SACKO_10459	LYTVA_10171
OG0001988	SACKO_19763	LYTVA_13692, LYTVA_16970
OG0001989	SACKO_00327	LYTVA_03449
OG0001990	SACKO_09287	LYTVA_25772
OG0001990	SACKO_26947, SACKO_26968	LYTVA_11259, LYTVA_29700, LYTVA_11258
OG0001991	SACKO_06499	LYTVA_23713
OG0001992	SACKO_18086	LYTVA_21528
OG0001993	SACKO_10321	LYTVA_03593
OG0001995	SACKO_13835	LYTVA_23289
OG0001996	SACKO_17929	LYTVA_03768, LYTVA_28002
OG0001998	SACKO_08539, SACKO_09820	LYTVA_28153
OG0001999	SACKO_26237	LYTVA_25071
OG0001999	SACKO_18124	LYTVA_17089
OG0002000	SACKO_18467	LYTVA_09917
OG0002000	SACKO_07018	LYTVA_20812
OG0002001	SACKO_30594	LYTVA_06621
OG0002001	SACKO_13016, SACKO_06842	LYTVA_24060
OG0002002	SACKO_04944	LYTVA_06617
OG0002003	SACKO_11654	LYTVA_27403
OG0002005	SACKO_12696	LYTVA_09452
OG0002006	SACKO_32238	LYTVA_30202, LYTVA_24696, LYTVA_00947
OG0002008	SACKO_01329	LYTVA_11348, LYTVA_17615
OG0002009	SACKO_22130	LYTVA_25414
OG0002010	SACKO_00952	LYTVA_26220
OG0002011	SACKO_00275	LYTVA_00131
OG0002012	SACKO_20203, SACKO_20195, SACKO_20200, SACKO_20196, SACKO_20185, SACKO_20175	LYTVA_17215
OG0002013	SACKO_30391	LYTVA_17597, LYTVA_21821
OG0002014	SACKO_12681	LYTVA_01257
OG0002015	SACKO_24489	LYTVA_23511, LYTVA_03784
OG0002016	SACKO_34162	LYTVA_04456
OG0002017	SACKO_19298	LYTVA_20889
OG0002018	SACKO_19905	LYTVA_15295
OG0002019	SACKO_32926	LYTVA_24565, LYTVA_19176, LYTVA_29439
OG0002020	SACKO_06145	LYTVA_20481
OG0002021	SACKO_32895	LYTVA_10424, LYTVA_01579, LYTVA_11763, LYTVA_01065, LYTVA_11312
OG0002022	SACKO_06561, SACKO_06558, SACKO_10976	LYTVA_12184, LYTVA_12183, LYTVA_12187
OG0002023	SACKO_02415, SACKO_12368	LYTVA_18808
OG0002024	SACKO_09278	LYTVA_29507
OG0002026	SACKO_18232	LYTVA_00656
OG0002026	SACKO_28246	LYTVA_03670
OG0002027	SACKO_25805	LYTVA_07659
OG0002028	SACKO_17046	LYTVA_00282, LYTVA_02071
OG0002029	SACKO_09295, SACKO_07415	LYTVA_21393
OG0002030	SACKO_06370	LYTVA_03110
OG0002031	SACKO_16332	LYTVA_03117
OG0002032	SACKO_01708	LYTVA_25138
OG0002035	SACKO_04245	LYTVA_16334
OG0002036	SACKO_04759	LYTVA_16034
OG0002037	SACKO_15377	LYTVA_10784
OG0002038	SACKO_29129	LYTVA_17557
OG0002041	SACKO_16702	LYTVA_11395, LYTVA_01147
OG0002042	SACKO_05179, SACKO_02433	LYTVA_09497
OG0002052	SACKO_02034, SACKO_18548	LYTVA_15426, LYTVA_13414, LYTVA_02972, LYTVA_02785
OG0002052	SACKO_12055, SACKO_11435, SACKO_30268, SACKO_08141, SACKO_17658, SACKO_00597, SACKO_23884, SACKO_00211, SACKO_04645, SACKO_28847, SACKO_31754	LYTVA_13301, LYTVA_28192, LYTVA_09526
OG0002057	SACKO_12378	LYTVA_07252
OG0002058	SACKO_03821, SACKO_30758, SACKO_30753, SACKO_29759, SACKO_33118, SACKO_30745, SACKO_33116	LYTVA_29397, LYTVA_12717, LYTVA_28075, LYTVA_09629
OG0002059	SACKO_21353	LYTVA_07033
OG0002060	SACKO_33981	LYTVA_30217
OG0002061	SACKO_12743	LYTVA_21428
OG0002062	SACKO_31974	LYTVA_29599
OG0002064	SACKO_09117	LYTVA_09088
OG0002064	SACKO_07295	LYTVA_16839
OG0002066	SACKO_01632	LYTVA_04370
OG0002067	SACKO_13436	LYTVA_08828
OG0002068	SACKO_17724	LYTVA_21994
OG0002069	SACKO_20889	LYTVA_18095
OG0002070	SACKO_16118	LYTVA_21785
OG0002071	SACKO_00709	LYTVA_29940
OG0002072	SACKO_25571	LYTVA_26959
OG0002072	SACKO_25234	LYTVA_10963
OG0002073	SACKO_33630	LYTVA_26326
OG0002075	SACKO_21113	LYTVA_05767, LYTVA_25354
OG0002075	SACKO_22137	LYTVA_28624
OG0002076	SACKO_02097	LYTVA_20709
OG0002077	SACKO_18698, SACKO_21828	LYTVA_05702
OG0002078	SACKO_02791	LYTVA_27383, LYTVA_06878, LYTVA_05678
OG0002079	SACKO_09617	LYTVA_28645
OG0002080	SACKO_32199	LYTVA_01538, LYTVA_26517
OG0002083	SACKO_25360	LYTVA_29157, LYTVA_01552, LYTVA_12760, LYTVA_09401, LYTVA_17795, LYTVA_12026, LYTVA_12335, LYTVA_18696, LYTVA_23979, LYTVA_29580, LYTVA_16121, LYTVA_18927, LYTVA_09627, LYTVA_26203, LYTVA_20470, LYTVA_18925, LYTVA_23274, LYTVA_23282, LYTVA_11596, LYTVA_11802, LYTVA_06755, LYTVA_23279, LYTVA_11405, LYTVA_13783, LYTVA_02928, LYTVA_19894, LYTVA_26656, LYTVA_23277, LYTVA_19595, LYTVA_19594, LYTVA_06868, LYTVA_03122, LYTVA_04478, LYTVA_02462, LYTVA_22114, LYTVA_29945
OG0002084	SACKO_12224, SACKO_12221	LYTVA_00594
OG0002087	SACKO_25855, SACKO_07146, SACKO_12543, SACKO_25849, SACKO_27391, SACKO_27412, SACKO_27388, SACKO_00847, SACKO_01530, SACKO_23688, SACKO_25848	LYTVA_13703, LYTVA_16316, LYTVA_02024
OG0002090	SACKO_16057	LYTVA_05021
OG0002091	SACKO_24505	LYTVA_11172
OG0002093	SACKO_03739	LYTVA_06495
OG0002093	SACKO_03582	LYTVA_22821, LYTVA_20195
OG0002094	SACKO_08816, SACKO_08826	LYTVA_25874, LYTVA_02272
OG0002095	SACKO_04079	LYTVA_01426, LYTVA_01182
OG0002096	SACKO_10187	LYTVA_17775
OG0002097	SACKO_05242	LYTVA_25591
OG0002098	SACKO_31177, SACKO_31152, SACKO_11644	LYTVA_20514, LYTVA_18900
OG0002099	SACKO_07853	LYTVA_17183
OG0002100	SACKO_03296, SACKO_03297	LYTVA_17102, LYTVA_17103
OG0002101	SACKO_30956	LYTVA_13887, LYTVA_28735
OG0002102	SACKO_26113	LYTVA_26576
OG0002105	SACKO_08310	LYTVA_22568
OG0002106	SACKO_19814, SACKO_22564	LYTVA_17556
OG0002108	SACKO_11718	LYTVA_01699
OG0002122	SACKO_06202	LYTVA_11582
OG0002122	SACKO_24075	LYTVA_06978, LYTVA_04489
OG0002123	SACKO_00844	LYTVA_03805
OG0002124	SACKO_04594	LYTVA_06106
OG0002125	SACKO_21454, SACKO_13801	LYTVA_00336
OG0002126	SACKO_11291	LYTVA_19236
OG0002126	SACKO_11292	LYTVA_19231
OG0002127	SACKO_26297	LYTVA_26528, LYTVA_15160
OG0002128	SACKO_26361	LYTVA_18981, LYTVA_18982
OG0002129	SACKO_18754, SACKO_18746	LYTVA_14014
OG0002130	SACKO_17976	LYTVA_25553
OG0002131	SACKO_24269	LYTVA_29216, LYTVA_05431
OG0002133	SACKO_05216	LYTVA_15696, LYTVA_05096, LYTVA_01062, LYTVA_03913, LYTVA_03918
OG0002134	SACKO_30226	LYTVA_29949, LYTVA_12210
OG0002135	SACKO_27352	LYTVA_29373
OG0002136	SACKO_11224	LYTVA_03624
OG0002137	SACKO_34083	LYTVA_00323
OG0002138	SACKO_16832	LYTVA_18624, LYTVA_18618
OG0002139	SACKO_06121	LYTVA_15039
OG0002140	SACKO_34050, SACKO_05359	LYTVA_17903, LYTVA_07080, LYTVA_05385
OG0002141	SACKO_01890	LYTVA_27475, LYTVA_21058
OG0002143	SACKO_29283, SACKO_06307	LYTVA_04823
OG0002144	SACKO_10481	LYTVA_10170
OG0002145	SACKO_23682	LYTVA_25747, LYTVA_12284
OG0002146	SACKO_23698	LYTVA_00027
OG0002147	SACKO_22332	LYTVA_11017
OG0002148	SACKO_32367	LYTVA_19940
OG0002148	SACKO_03139	LYTVA_19729
OG0002149	SACKO_31009	LYTVA_00021
OG0002150	SACKO_07994, SACKO_07345	LYTVA_05712
OG0002151	SACKO_31544	LYTVA_10951, LYTVA_15395, LYTVA_15390
OG0002152	SACKO_15721	LYTVA_27158, LYTVA_09044
OG0002153	SACKO_14196	LYTVA_03564
OG0002154	SACKO_33635	LYTVA_22439
OG0002155	SACKO_22309, SACKO_22302	LYTVA_13456, LYTVA_28703
OG0002155	SACKO_32768	LYTVA_13320
OG0002156	SACKO_15195	LYTVA_11872, LYTVA_12702
OG0002157	SACKO_31564	LYTVA_21731
OG0002158	SACKO_02418	LYTVA_18224, LYTVA_06861
OG0002160	SACKO_24481	LYTVA_18232
OG0002161	SACKO_04160	LYTVA_21357
OG0002162	SACKO_27433	LYTVA_13230
OG0002163	SACKO_03423	LYTVA_00488
OG0002164	SACKO_30261, SACKO_10736	LYTVA_07106
OG0002165	SACKO_29030, SACKO_00596, SACKO_29095	LYTVA_22362
OG0002166	SACKO_02733	LYTVA_27019
OG0002167	SACKO_12855	LYTVA_16688
OG0002169	SACKO_19979	LYTVA_19343, LYTVA_09425
OG0002170	SACKO_02925	LYTVA_21536
OG0002170	SACKO_20327	LYTVA_00414
OG0002171	SACKO_20502	LYTVA_15359
OG0002172	SACKO_20903, SACKO_12683	LYTVA_22818, LYTVA_18030
OG0002173	SACKO_04486	LYTVA_23801
OG0002174	SACKO_28709	LYTVA_12472
OG0002174	SACKO_12073	LYTVA_02682
OG0002175	SACKO_16112	LYTVA_12093
OG0002177	SACKO_03149	LYTVA_27696
OG0002179	SACKO_15328	LYTVA_24663
OG0002180	SACKO_12944	LYTVA_05800, LYTVA_02550
OG0002182	SACKO_23444	LYTVA_28987
OG0002183	SACKO_19135, SACKO_19122	LYTVA_05713
OG0002184	SACKO_07039	LYTVA_03835
OG0002185	SACKO_25782	LYTVA_13990
OG0002187	SACKO_10257	LYTVA_23104
OG0002188	SACKO_28991, SACKO_04641, SACKO_33264, SACKO_04986, SACKO_12346, SACKO_23119, SACKO_32812, SACKO_20684	LYTVA_26546
OG0002189	SACKO_18586	LYTVA_28734, LYTVA_13891
OG0002191	SACKO_19779	LYTVA_16682
OG0002192	SACKO_00477	LYTVA_27314
OG0002193	SACKO_16783	LYTVA_23878
OG0002195	SACKO_00077	LYTVA_10127
OG0002196	SACKO_26662	LYTVA_16318
OG0002200	SACKO_00053	LYTVA_07178
OG0002209	SACKO_26451	LYTVA_03464
OG0002210	SACKO_24039, SACKO_08943	LYTVA_24325, LYTVA_13044
OG0002211	SACKO_09845, SACKO_30066, SACKO_20841	LYTVA_05443
OG0002212	SACKO_14691	LYTVA_03115
OG0002212	SACKO_15781, SACKO_03455	LYTVA_25926
OG0002213	SACKO_03926	LYTVA_26644
OG0002215	SACKO_05629	LYTVA_14142, LYTVA_29279, LYTVA_23079, LYTVA_13439, LYTVA_14094
OG0002216	SACKO_07587, SACKO_07575, SACKO_07541	LYTVA_08313, LYTVA_03027
OG0002217	SACKO_08671	LYTVA_24396
OG0002218	SACKO_02442	LYTVA_08145
OG0002221	SACKO_14131	LYTVA_29068, LYTVA_12127
OG0002222	SACKO_28811, SACKO_14173	LYTVA_17080
OG0002223	SACKO_07767	LYTVA_00334, LYTVA_27194, LYTVA_07164
OG0002224	SACKO_18897	LYTVA_24337
OG0002225	SACKO_00221	LYTVA_07379
OG0002227	SACKO_00258	LYTVA_28012
OG0002228	SACKO_10021	LYTVA_13148
OG0002229	SACKO_31377	LYTVA_05653
OG0002232	SACKO_24127	LYTVA_01499, LYTVA_02813, LYTVA_13706, LYTVA_06012, LYTVA_25875, LYTVA_25876, LYTVA_22136, LYTVA_20413, LYTVA_23542, LYTVA_23541, LYTVA_01810, LYTVA_09695, LYTVA_28873, LYTVA_09104, LYTVA_23543
OG0002233	SACKO_16448, SACKO_16472, SACKO_16464, SACKO_16468, SACKO_16480	LYTVA_25994, LYTVA_27709, LYTVA_19570
