Orthogroup	SACKO_ok	AENJA_ok
OG0000931	SACKO_25231	AENJA_08166
OG0000932	SACKO_04372	AENJA_10313
OG0000932	SACKO_04386	AENJA_10314
OG0000933	SACKO_05658	AENJA_12056
OG0000934	SACKO_29528	AENJA_23792
OG0000934	SACKO_28076	AENJA_12733
OG0000935	SACKO_27279	AENJA_14023
OG0000936	SACKO_15755	AENJA_26348
OG0000936	SACKO_15636	AENJA_22899
OG0000936	SACKO_00605	AENJA_14048
OG0000938	SACKO_01757, SACKO_01762, SACKO_15301, SACKO_09969, SACKO_15311, SACKO_12939	AENJA_21758
OG0000942	SACKO_01692	AENJA_25662, AENJA_09547
OG0000942	SACKO_33657, SACKO_33212, SACKO_26473, SACKO_28748, SACKO_00272, SACKO_09340, SACKO_26498, SACKO_07942	AENJA_00177, AENJA_15507
OG0000943	SACKO_06009	AENJA_02078
OG0000943	SACKO_03278	AENJA_00401
OG0000944	SACKO_14532	AENJA_00580
OG0000945	SACKO_29022	AENJA_21590
OG0000946	SACKO_05354	AENJA_01969
OG0000946	SACKO_03434	AENJA_16618
OG0000946	SACKO_03421	AENJA_16617
OG0000947	SACKO_03864	AENJA_22086
OG0000947	SACKO_27732	AENJA_02339
OG0000948	SACKO_13439	AENJA_08584
OG0000949	SACKO_06979, SACKO_06945, SACKO_03055	AENJA_04000
OG0000951	SACKO_12290	AENJA_21157
OG0000951	SACKO_04226	AENJA_04673
OG0000952	SACKO_31709	AENJA_05461
OG0000952	SACKO_31700	AENJA_05453
OG0000953	SACKO_26487	AENJA_06554
OG0000954	SACKO_09923	AENJA_24386
OG0000954	SACKO_25005	AENJA_08232
OG0000955	SACKO_27594	AENJA_09334, AENJA_19306
OG0000955	SACKO_11876	AENJA_22675
OG0000955	SACKO_14411	AENJA_26657
OG0000957	SACKO_21298	AENJA_17036
OG0000958	SACKO_01365	AENJA_19017
OG0000960	SACKO_17419	AENJA_23956
OG0000963	SACKO_03897	AENJA_06323
OG0000964	SACKO_21085, SACKO_21082	AENJA_06848
OG0000965	SACKO_31862, SACKO_21944	AENJA_05586, AENJA_05584
OG0000965	SACKO_29607	AENJA_02282
OG0000966	SACKO_19882	AENJA_02547
OG0000967	SACKO_33567	AENJA_22529
OG0000968	SACKO_19126	AENJA_03154
OG0000968	SACKO_20110	AENJA_10751
OG0000969	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920	AENJA_03216
OG0000970	SACKO_02753, SACKO_02752, SACKO_02722	AENJA_09659
OG0000970	SACKO_05435	AENJA_03395
OG0000971	SACKO_31352	AENJA_23081, AENJA_10536, AENJA_25049, AENJA_03560
OG0000972	SACKO_24516	AENJA_03845
OG0000972	SACKO_27667	AENJA_26036
OG0000973	SACKO_31648, SACKO_24330	AENJA_21959, AENJA_04060, AENJA_04066
OG0000973	SACKO_06563	AENJA_19754, AENJA_10901
OG0000974	SACKO_16128	AENJA_05735, AENJA_05736
OG0000975	SACKO_05651	AENJA_19602, AENJA_15607, AENJA_06257, AENJA_23968
OG0000976	SACKO_26354, SACKO_06538	AENJA_07785, AENJA_07786, AENJA_07780, AENJA_07163
OG0000977	SACKO_07977	AENJA_08030
OG0000977	SACKO_13919	AENJA_16263
OG0000977	SACKO_30692, SACKO_24604, SACKO_12919	AENJA_11682
OG0000978	SACKO_05312, SACKO_33844	AENJA_08414
OG0000979	SACKO_28018, SACKO_28004, SACKO_28050, SACKO_20989, SACKO_19422, SACKO_21007	AENJA_08501
OG0000980	SACKO_19244	AENJA_08701
OG0000980	SACKO_05766, SACKO_05761	AENJA_22275, AENJA_08700
OG0000981	SACKO_03122, SACKO_03119	AENJA_25036
OG0000981	SACKO_11821, SACKO_29220, SACKO_11825	AENJA_08762
OG0000982	SACKO_10519	AENJA_09037
OG0000983	SACKO_05796, SACKO_28830, SACKO_07395, SACKO_31492, SACKO_07410, SACKO_12424, SACKO_15510, SACKO_07273, SACKO_07826, SACKO_17565, SACKO_02644	AENJA_10857, AENJA_15336, AENJA_25077
OG0000985	SACKO_21389	AENJA_14891
OG0000986	SACKO_18517	AENJA_19042
OG0000987	SACKO_11731	AENJA_23574
OG0000988	SACKO_00750, SACKO_27571	AENJA_25125
OG0000992	SACKO_01033	AENJA_01350
OG0000992	SACKO_27184	AENJA_08136
OG0000994	SACKO_04389	AENJA_20560
OG0000994	SACKO_17316, SACKO_07113, SACKO_15046	AENJA_02296
OG0000995	SACKO_28772	AENJA_04072
OG0000996	SACKO_00027	AENJA_26096
OG0000997	SACKO_19635, SACKO_06080	AENJA_04964
OG0000997	SACKO_06219	AENJA_06940, AENJA_16738
OG0000998	SACKO_04803	AENJA_06143
OG0000999	SACKO_02941	AENJA_06760, AENJA_09403
OG0000999	SACKO_27886	AENJA_10712
OG0001000	SACKO_14786	AENJA_07118
OG0001001	SACKO_32000	AENJA_07866
OG0001002	SACKO_17603	AENJA_11066
OG0001002	SACKO_26493, SACKO_10217, SACKO_22423	AENJA_21965
OG0001003	SACKO_29333	AENJA_13424
OG0001004	SACKO_12211	AENJA_16016
OG0001005	SACKO_07944	AENJA_17128
OG0001006	SACKO_28465	AENJA_21663
OG0001006	SACKO_25694	AENJA_25248
OG0001007	SACKO_22800	AENJA_23659
OG0001008	SACKO_12442	AENJA_24757
OG0001009	SACKO_17660	AENJA_24783
OG0001015	SACKO_22655	AENJA_19717, AENJA_00951
OG0001016	SACKO_04981	AENJA_26608
OG0001016	SACKO_21664	AENJA_01521, AENJA_14403
OG0001016	SACKO_15992	AENJA_15956
OG0001018	SACKO_04566, SACKO_31412	AENJA_02393
OG0001019	SACKO_24259, SACKO_18004, SACKO_19076, SACKO_15691, SACKO_15677, SACKO_28073, SACKO_19934, SACKO_15664	AENJA_02456, AENJA_20626
OG0001021	SACKO_09105	AENJA_25578
OG0001022	SACKO_05140, SACKO_05128	AENJA_03120
OG0001023	SACKO_01529	AENJA_03151
OG0001024	SACKO_33645, SACKO_33650	AENJA_11445
OG0001026	SACKO_18104	AENJA_04437
OG0001027	SACKO_17175, SACKO_22570, SACKO_25824	AENJA_06667, AENJA_06665, AENJA_06666
OG0001028	SACKO_16985	AENJA_07594
OG0001029	SACKO_14796	AENJA_07743
OG0001030	SACKO_29916	AENJA_12462
OG0001031	SACKO_14751, SACKO_16200	AENJA_12602
OG0001032	SACKO_17505	AENJA_13410
OG0001033	SACKO_17499	AENJA_13779
OG0001034	SACKO_22921	AENJA_14415
OG0001036	SACKO_31534	AENJA_19830
OG0001037	SACKO_25311	AENJA_20909
OG0001038	SACKO_14106	AENJA_24181
OG0001039	SACKO_29826	AENJA_24765
OG0001041	SACKO_30775, SACKO_30781, SACKO_30782, SACKO_11024	AENJA_16900, AENJA_17398, AENJA_00205, AENJA_20089, AENJA_12433, AENJA_20073, AENJA_24468
OG0001042	SACKO_12664	AENJA_00375
OG0001043	SACKO_34099	AENJA_12177
OG0001043	SACKO_15259	AENJA_11468
OG0001044	SACKO_31463	AENJA_01430, AENJA_04864
OG0001044	SACKO_00729, SACKO_00722, SACKO_00706, SACKO_01307, SACKO_07099, SACKO_07110, SACKO_01299, SACKO_11091, SACKO_11109	AENJA_13241, AENJA_00477
OG0001045	SACKO_01115	AENJA_04878, AENJA_00728
OG0001045	SACKO_28078	AENJA_06741
OG0001046	SACKO_19301	AENJA_01047
OG0001047	SACKO_22110, SACKO_22089	AENJA_13898
OG0001047	SACKO_19312	AENJA_01886
OG0001048	SACKO_21452	AENJA_02250, AENJA_17677
OG0001049	SACKO_28210	AENJA_02745
OG0001049	SACKO_03823	AENJA_16062
OG0001050	SACKO_13547	AENJA_03323
OG0001051	SACKO_30190, SACKO_30259	AENJA_08021
OG0001051	SACKO_08626	AENJA_03449
OG0001052	SACKO_17741	AENJA_06392
OG0001052	SACKO_29699	AENJA_03703
OG0001053	SACKO_17162	AENJA_05825
OG0001053	SACKO_10734	AENJA_03704
OG0001054	SACKO_03187	AENJA_06350, AENJA_04202
OG0001054	SACKO_03197	AENJA_04203
OG0001055	SACKO_28183	AENJA_05229, AENJA_16035
OG0001055	SACKO_10231, SACKO_10246, SACKO_27123, SACKO_20417, SACKO_20398, SACKO_20395, SACKO_20387, SACKO_20415, SACKO_20419, SACKO_20408, SACKO_20396, SACKO_20407, SACKO_20411	AENJA_17939
OG0001056	SACKO_20947, SACKO_15771, SACKO_15745, SACKO_25763, SACKO_11474, SACKO_16790, SACKO_16794, SACKO_30377, SACKO_15898	AENJA_22081, AENJA_22080
OG0001057	SACKO_34054	AENJA_07435
OG0001058	SACKO_30744	AENJA_07821
OG0001059	SACKO_34066	AENJA_08095
OG0001061	SACKO_30699, SACKO_13469, SACKO_13448, SACKO_13461, SACKO_12648, SACKO_12650, SACKO_21647	AENJA_10234, AENJA_12054, AENJA_12047, AENJA_21829, AENJA_21830, AENJA_23517
OG0001062	SACKO_29376	AENJA_10657
OG0001063	SACKO_31591	AENJA_15475
OG0001063	SACKO_17683	AENJA_15321, AENJA_15322
OG0001064	SACKO_15500, SACKO_34089, SACKO_31670, SACKO_03351, SACKO_16766, SACKO_31676, SACKO_12962, SACKO_12955, SACKO_12937, SACKO_30160	AENJA_16034
OG0001065	SACKO_06065	AENJA_19195
OG0001066	SACKO_07584	AENJA_19790
OG0001067	SACKO_23129, SACKO_23130, SACKO_23138, SACKO_23139, SACKO_23136, SACKO_23131, SACKO_23140, SACKO_11747	AENJA_20835
OG0001068	SACKO_05518	AENJA_21475
OG0001072	SACKO_03267	AENJA_00305, AENJA_03396
OG0001072	SACKO_03307	AENJA_18929
OG0001073	SACKO_21449, SACKO_04327	AENJA_00575
OG0001075	SACKO_11315, SACKO_14262	AENJA_00807
OG0001076	SACKO_06837	AENJA_01569
OG0001077	SACKO_10234	AENJA_01679
OG0001077	SACKO_02065, SACKO_02030	AENJA_05855
OG0001077	SACKO_02068	AENJA_02550
OG0001078	SACKO_03626	AENJA_10264
OG0001079	SACKO_30352	AENJA_03947
OG0001080	SACKO_28482	AENJA_04073
OG0001080	SACKO_17655	AENJA_09896
OG0001081	SACKO_20233, SACKO_20239	AENJA_16503, AENJA_04238
OG0001082	SACKO_05811, SACKO_32916	AENJA_06872, AENJA_21482
OG0001082	SACKO_08099	AENJA_09332
OG0001083	SACKO_03733	AENJA_07171
OG0001084	SACKO_24296	AENJA_07749
OG0001085	SACKO_23475	AENJA_21401
OG0001086	SACKO_01139	AENJA_12710
OG0001088	SACKO_18307	AENJA_13196
OG0001089	SACKO_12550	AENJA_16474
OG0001090	SACKO_29439, SACKO_29447	AENJA_16877
OG0001091	SACKO_17088	AENJA_17138
OG0001092	SACKO_08149	AENJA_18221
OG0001093	SACKO_20225	AENJA_19251
OG0001095	SACKO_26687	AENJA_25247
OG0001101	SACKO_12678	AENJA_00373
OG0001102	SACKO_03700	AENJA_00718
OG0001102	SACKO_27070	AENJA_03278, AENJA_21711
OG0001103	SACKO_30891	AENJA_19577
OG0001103	SACKO_18268	AENJA_01387
OG0001104	SACKO_17440, SACKO_10508	AENJA_02199
OG0001104	SACKO_03224	AENJA_18229
OG0001105	SACKO_04214	AENJA_15729
OG0001105	SACKO_09999	AENJA_02419
OG0001105	SACKO_18067	AENJA_25097
OG0001106	SACKO_09682	AENJA_23681, AENJA_03788
OG0001107	SACKO_06919	AENJA_04030
OG0001108	SACKO_04290	AENJA_04372, AENJA_04373
OG0001109	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237	AENJA_05558
OG0001110	SACKO_15731, SACKO_08229	AENJA_06070
OG0001111	SACKO_20490	AENJA_22327
OG0001111	SACKO_03527	AENJA_22201
OG0001111	SACKO_03526	AENJA_06275
OG0001112	SACKO_18503	AENJA_06304
OG0001113	SACKO_21432	AENJA_06313
OG0001113	SACKO_05156	AENJA_23050
OG0001114	SACKO_08520	AENJA_07133
OG0001115	SACKO_33624, SACKO_33583	AENJA_18256
OG0001115	SACKO_18619	AENJA_09261
OG0001116	SACKO_23852	AENJA_25869, AENJA_12085
OG0001117	SACKO_06898	AENJA_24744, AENJA_23285, AENJA_19626, AENJA_12822
OG0001118	SACKO_04263, SACKO_00345	AENJA_12960
OG0001119	SACKO_20847	AENJA_13579
OG0001120	SACKO_19029	AENJA_13747
OG0001121	SACKO_32575	AENJA_14865
OG0001122	SACKO_19597, SACKO_18811	AENJA_15150
OG0001123	SACKO_00205	AENJA_20117
OG0001123	SACKO_33269	AENJA_15687
OG0001124	SACKO_04873	AENJA_16308
OG0001126	SACKO_28905	AENJA_21731
OG0001126	SACKO_15936	AENJA_21732
OG0001127	SACKO_04963	AENJA_26609
OG0001128	SACKO_18055	AENJA_26741
OG0001129	SACKO_22362	AENJA_00009
OG0001129	SACKO_19446	AENJA_00007
OG0001130	SACKO_21924	AENJA_00712
OG0001130	SACKO_19419	AENJA_24701
OG0001131	SACKO_02814	AENJA_00720
OG0001132	SACKO_22464	AENJA_02927
OG0001133	SACKO_03939	AENJA_14482
OG0001133	SACKO_03870	AENJA_07797
OG0001134	SACKO_00371	AENJA_06301
OG0001135	SACKO_12991	AENJA_06307
OG0001136	SACKO_08700	AENJA_06348
OG0001137	SACKO_31589	AENJA_06755
OG0001138	SACKO_06420	AENJA_08339
OG0001139	SACKO_11336	AENJA_20595, AENJA_19443
OG0001139	SACKO_08887	AENJA_08828
OG0001140	SACKO_04124, SACKO_23104, SACKO_04138, SACKO_23108, SACKO_04131, SACKO_04133, SACKO_23103, SACKO_04130, SACKO_15430, SACKO_21499	AENJA_10711
OG0001141	SACKO_15539	AENJA_11192
OG0001142	SACKO_08495	AENJA_13577
OG0001143	SACKO_27075	AENJA_25253, AENJA_15506
OG0001144	SACKO_23855	AENJA_15840
OG0001146	SACKO_04608, SACKO_10399	AENJA_19404
OG0001147	SACKO_26881	AENJA_21745
OG0001148	SACKO_05323, SACKO_05299	AENJA_25511
OG0001149	SACKO_23060	AENJA_26319, AENJA_26318
OG0001155	SACKO_29197	AENJA_01168
OG0001155	SACKO_06972	AENJA_24946
OG0001156	SACKO_12887	AENJA_01685
OG0001158	SACKO_22305	AENJA_16983
OG0001159	SACKO_14618	AENJA_02590
OG0001160	SACKO_03583	AENJA_03496, AENJA_15940
OG0001161	SACKO_21600, SACKO_15264	AENJA_15958
OG0001162	SACKO_17543, SACKO_14294	AENJA_09881, AENJA_03826
OG0001163	SACKO_31507	AENJA_23044, AENJA_20499, AENJA_04071, AENJA_23045
OG0001164	SACKO_00737	AENJA_14441
OG0001164	SACKO_00736	AENJA_04658
OG0001165	SACKO_18359	AENJA_18566
OG0001165	SACKO_31998	AENJA_05192
OG0001166	SACKO_31708	AENJA_05454
OG0001167	SACKO_12026	AENJA_06024
OG0001168	SACKO_18942	AENJA_26059
OG0001169	SACKO_01891	AENJA_06689
OG0001170	SACKO_27342	AENJA_14574, AENJA_07116
OG0001171	SACKO_20825	AENJA_07498
OG0001172	SACKO_07899	AENJA_08737
OG0001172	SACKO_23083	AENJA_15031
OG0001173	SACKO_12453	AENJA_10142
OG0001174	SACKO_28428	AENJA_10268
OG0001175	SACKO_00167	AENJA_10616
OG0001177	SACKO_26073	AENJA_12717
OG0001177	SACKO_10730, SACKO_26943	AENJA_23960, AENJA_22118
OG0001178	SACKO_03875	AENJA_12752
OG0001178	SACKO_08914	AENJA_14989
OG0001179	SACKO_26771	AENJA_13625, AENJA_13628
OG0001179	SACKO_32134	AENJA_26058
OG0001181	SACKO_08231, SACKO_27253, SACKO_08232	AENJA_14047
OG0001182	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391, SACKO_19557	AENJA_14313
OG0001183	SACKO_22928, SACKO_25666	AENJA_20906, AENJA_18317, AENJA_20566, AENJA_15024
OG0001184	SACKO_04686	AENJA_17799
OG0001184	SACKO_02591, SACKO_02594	AENJA_15086
OG0001185	SACKO_25271	AENJA_17542
OG0001186	SACKO_04961	AENJA_21307
OG0001186	SACKO_32087	AENJA_18825
OG0001187	SACKO_27459	AENJA_19216, AENJA_19215
OG0001188	SACKO_25731	AENJA_22812
OG0001190	SACKO_19736, SACKO_29072	AENJA_24531
OG0001196	SACKO_02477	AENJA_00058
OG0001197	SACKO_32347	AENJA_00493
OG0001198	SACKO_23091	AENJA_01200
OG0001198	SACKO_05861	AENJA_21857
OG0001199	SACKO_31333	AENJA_01327
OG0001199	SACKO_03906	AENJA_24392
OG0001200	SACKO_20799	AENJA_01547
OG0001201	SACKO_15686	AENJA_02210
OG0001202	SACKO_21894, SACKO_33694	AENJA_03117
OG0001204	SACKO_05436	AENJA_20148
OG0001205	SACKO_07248, SACKO_12981	AENJA_26398
OG0001207	SACKO_03977	AENJA_18056
OG0001207	SACKO_25128	AENJA_07276
OG0001208	SACKO_25532	AENJA_09031
OG0001209	SACKO_17895, SACKO_21794	AENJA_09041
OG0001210	SACKO_12027	AENJA_18956
OG0001210	SACKO_22645	AENJA_09591
OG0001211	SACKO_06728	AENJA_09699
OG0001212	SACKO_14563	AENJA_14546, AENJA_09958
OG0001213	SACKO_12475	AENJA_11717
OG0001213	SACKO_19088	AENJA_11254
OG0001214	SACKO_17861	AENJA_24301
OG0001215	SACKO_19345	AENJA_15953
OG0001216	SACKO_20921	AENJA_16979
OG0001217	SACKO_25190	AENJA_17612
OG0001218	SACKO_09575	AENJA_18179
OG0001219	SACKO_31732	AENJA_18562
OG0001220	SACKO_02206	AENJA_21603
OG0001221	SACKO_15128, SACKO_31267, SACKO_31272, SACKO_31273	AENJA_19765
OG0001223	SACKO_16161	AENJA_21588
OG0001224	SACKO_15671	AENJA_22625
OG0001225	SACKO_13197, SACKO_21032	AENJA_23700
OG0001230	SACKO_30865	AENJA_02568, AENJA_08528
OG0001231	SACKO_32360	AENJA_02177
OG0001232	SACKO_31671	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091
OG0001233	SACKO_30626, SACKO_00389, SACKO_00384, SACKO_00398	AENJA_02446
OG0001234	SACKO_26867, SACKO_26860	AENJA_02896
OG0001235	SACKO_17900	AENJA_13870, AENJA_07973
OG0001237	SACKO_12973, SACKO_17092	AENJA_19599
OG0001238	SACKO_10255	AENJA_07960
OG0001238	SACKO_15368, SACKO_15935	AENJA_05667
OG0001239	SACKO_01576	AENJA_08544, AENJA_12406, AENJA_24743, AENJA_06569
OG0001240	SACKO_21921	AENJA_07030
OG0001241	SACKO_21518	AENJA_21346
OG0001241	SACKO_25804	AENJA_07588
OG0001242	SACKO_19062, SACKO_19023	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675
OG0001243	SACKO_00190	AENJA_09040
OG0001244	SACKO_24332, SACKO_33824, SACKO_25187, SACKO_24337	AENJA_11230
OG0001245	SACKO_31830, SACKO_17898	AENJA_11242
OG0001245	SACKO_17917, SACKO_17905	AENJA_11241
OG0001247	SACKO_16919	AENJA_24053
OG0001248	SACKO_03917	AENJA_17279
OG0001249	SACKO_07044	AENJA_17683
OG0001250	SACKO_22060	AENJA_18393
OG0001252	SACKO_00497	AENJA_20096
OG0001253	SACKO_07955	AENJA_21103
OG0001254	SACKO_17085, SACKO_17104	AENJA_25593
OG0001261	SACKO_02379	AENJA_00856
OG0001262	SACKO_00970, SACKO_00906, SACKO_33160	AENJA_25759
OG0001263	SACKO_18553	AENJA_02283
OG0001263	SACKO_10674	AENJA_25444
OG0001264	SACKO_25559	AENJA_02714
OG0001265	SACKO_20144	AENJA_05274, AENJA_05550, AENJA_15579, AENJA_02852, AENJA_13872
OG0001266	SACKO_21683	AENJA_02853
OG0001266	SACKO_34097	AENJA_06321
OG0001267	SACKO_05778, SACKO_25091	AENJA_03493
OG0001267	SACKO_21996	AENJA_10310
OG0001268	SACKO_06254	AENJA_03712
OG0001270	SACKO_24994	AENJA_04208
OG0001270	SACKO_01019	AENJA_21003
OG0001271	SACKO_30312	AENJA_04651
OG0001273	SACKO_29270	AENJA_05090
OG0001274	SACKO_16020	AENJA_06074
OG0001275	SACKO_31416	AENJA_09059
OG0001275	SACKO_31414	AENJA_07370
OG0001276	SACKO_30635	AENJA_07718, AENJA_07717
OG0001277	SACKO_17013	AENJA_10647, AENJA_08017, AENJA_08018, AENJA_26086, AENJA_17983, AENJA_08016
OG0001278	SACKO_28908, SACKO_12827, SACKO_12823	AENJA_09367
OG0001279	SACKO_20454	AENJA_09382
OG0001280	SACKO_17298	AENJA_11194
OG0001281	SACKO_25721	AENJA_11305
OG0001282	SACKO_11635	AENJA_12223
OG0001283	SACKO_02476	AENJA_16994
OG0001283	SACKO_01310, SACKO_15324	AENJA_13067, AENJA_22654, AENJA_23095
OG0001284	SACKO_27293	AENJA_14056
OG0001284	SACKO_16492	AENJA_21135
OG0001285	SACKO_12735	AENJA_14208
OG0001286	SACKO_00888	AENJA_16309
OG0001287	SACKO_31693	AENJA_18219
OG0001288	SACKO_05048	AENJA_18926
OG0001288	SACKO_15962	AENJA_22039
OG0001289	SACKO_27725	AENJA_19878
OG0001290	SACKO_09675, SACKO_22471	AENJA_21150
OG0001291	SACKO_21943	AENJA_21434
OG0001292	SACKO_15420	AENJA_21781
OG0001293	SACKO_21987	AENJA_23236
OG0001294	SACKO_03533	AENJA_25092
OG0001295	SACKO_22899	AENJA_25589
OG0001296	SACKO_11661	AENJA_26215
OG0001300	SACKO_02042	AENJA_00411
OG0001302	SACKO_07352	AENJA_13024
OG0001302	SACKO_13308	AENJA_01840
OG0001304	SACKO_19061	AENJA_14579
OG0001305	SACKO_26780	AENJA_03926
OG0001306	SACKO_25708	AENJA_13028, AENJA_04590
OG0001306	SACKO_10996	AENJA_24214
OG0001307	SACKO_13105	AENJA_09790, AENJA_08061, AENJA_17907, AENJA_23144
OG0001307	SACKO_21021	AENJA_18882, AENJA_24073, AENJA_10844
OG0001307	SACKO_13908	AENJA_14453
OG0001308	SACKO_29701	AENJA_05647
OG0001309	SACKO_31608	AENJA_05763, AENJA_07716
OG0001310	SACKO_11650	AENJA_06272
OG0001310	SACKO_12687	AENJA_10879
OG0001311	SACKO_03046	AENJA_06702
OG0001311	SACKO_14169	AENJA_15801
OG0001312	SACKO_03694	AENJA_19595, AENJA_24384, AENJA_06846
OG0001313	SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088	AENJA_13129, AENJA_20249, AENJA_13484, AENJA_07345
OG0001314	SACKO_28289, SACKO_25320, SACKO_08201, SACKO_28337, SACKO_23656, SACKO_08222, SACKO_24985	AENJA_11562, AENJA_07754
OG0001315	SACKO_09990	AENJA_26453
OG0001316	SACKO_32180	AENJA_08714
OG0001317	SACKO_20482	AENJA_08900
OG0001317	SACKO_08200	AENJA_20026
OG0001318	SACKO_20260	AENJA_09435
OG0001319	SACKO_17261	AENJA_09605
OG0001320	SACKO_15495	AENJA_12368
OG0001320	SACKO_03528	AENJA_16608
OG0001321	SACKO_00755	AENJA_14609
OG0001322	SACKO_08315	AENJA_15110
OG0001322	SACKO_00634, SACKO_05223	AENJA_16813
OG0001323	SACKO_09370	AENJA_15789
OG0001324	SACKO_04648	AENJA_15995
OG0001325	SACKO_27663	AENJA_16492
OG0001326	SACKO_30260	AENJA_18964
OG0001327	SACKO_11723	AENJA_18352
OG0001327	SACKO_26434	AENJA_26627
OG0001328	SACKO_24069	AENJA_18594
OG0001329	SACKO_23438	AENJA_19033
OG0001330	SACKO_00723	AENJA_20881
OG0001333	SACKO_02537, SACKO_31933, SACKO_31954	AENJA_23772
OG0001334	SACKO_30094, SACKO_32717	AENJA_25606
OG0001339	SACKO_01450	AENJA_18051
OG0001341	SACKO_06241	AENJA_21191
OG0001343	SACKO_17370	AENJA_07413, AENJA_10871, AENJA_09376
OG0001344	SACKO_14763	AENJA_01361
OG0001345	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715	AENJA_17713
OG0001348	SACKO_28912	AENJA_01884
OG0001349	SACKO_31598	AENJA_16365, AENJA_04454, AENJA_04452, AENJA_16650, AENJA_26153
OG0001349	SACKO_31148	AENJA_16987, AENJA_16986, AENJA_18181
OG0001350	SACKO_01074	AENJA_05873
OG0001351	SACKO_20883	AENJA_17428, AENJA_06682
OG0001352	SACKO_15835	AENJA_06723
OG0001353	SACKO_05612	AENJA_06742
OG0001354	SACKO_05972	AENJA_09573
OG0001354	SACKO_27003	AENJA_07753
OG0001355	SACKO_12733	AENJA_08188
OG0001356	SACKO_23436	AENJA_08269
OG0001357	SACKO_32377	AENJA_08567
OG0001358	SACKO_18923	AENJA_09138
OG0001358	SACKO_18913	AENJA_22577
OG0001359	SACKO_04499	AENJA_11211
OG0001360	SACKO_33652	AENJA_11441
OG0001361	SACKO_13566	AENJA_11584
OG0001362	SACKO_31554	AENJA_11906
OG0001363	SACKO_07065, SACKO_07071, SACKO_02886	AENJA_12332
OG0001364	SACKO_22285	AENJA_13074
OG0001365	SACKO_18744	AENJA_13131
OG0001366	SACKO_14260	AENJA_14917
OG0001367	SACKO_11804	AENJA_16641
OG0001369	SACKO_30830	AENJA_17277
OG0001370	SACKO_10513	AENJA_17284
OG0001371	SACKO_17304, SACKO_17312, SACKO_19756	AENJA_17844, AENJA_24112
OG0001372	SACKO_27587	AENJA_25899
OG0001372	SACKO_23028	AENJA_17922
OG0001373	SACKO_09984	AENJA_17959
OG0001374	SACKO_07337	AENJA_18703
OG0001375	SACKO_12584, SACKO_12521	AENJA_25362
OG0001375	SACKO_21495	AENJA_20082
OG0001376	SACKO_34148	AENJA_20854
OG0001377	SACKO_25288, SACKO_10382, SACKO_10375, SACKO_07390, SACKO_16602, SACKO_08556	AENJA_21043
OG0001378	SACKO_21687	AENJA_22766
OG0001380	SACKO_30081, SACKO_01944, SACKO_30082	AENJA_23604
OG0001381	SACKO_25884	AENJA_23800
OG0001382	SACKO_22264	AENJA_23994
OG0001383	SACKO_27457	AENJA_25087
OG0001384	SACKO_13100	AENJA_25726
OG0001386	SACKO_02115	AENJA_26718
OG0001395	SACKO_14815	AENJA_00590
OG0001396	SACKO_26671, SACKO_26674, SACKO_26705, SACKO_08064, SACKO_01315	AENJA_00954, AENJA_00955
OG0001397	SACKO_20543	AENJA_05269
OG0001397	SACKO_02267	AENJA_01101
OG0001398	SACKO_14409, SACKO_01986, SACKO_01969, SACKO_01989, SACKO_01970	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621
OG0001399	SACKO_22119	AENJA_19357
OG0001399	SACKO_19007	AENJA_02205
OG0001400	SACKO_05641	AENJA_02507
OG0001401	SACKO_26685	AENJA_02695
OG0001401	SACKO_02950	AENJA_12112
OG0001402	SACKO_07573	AENJA_02809
OG0001404	SACKO_24460, SACKO_18033	AENJA_03877
OG0001404	SACKO_05491	AENJA_05828
OG0001405	SACKO_26862	AENJA_03978
OG0001405	SACKO_07421	AENJA_13814
OG0001406	SACKO_29996	AENJA_04091
OG0001407	SACKO_01392	AENJA_05232
OG0001408	SACKO_32306	AENJA_05533
OG0001409	SACKO_32640	AENJA_06247
OG0001410	SACKO_14471	AENJA_18215
OG0001410	SACKO_00287	AENJA_06436
OG0001411	SACKO_04096	AENJA_06963, AENJA_10958
OG0001412	SACKO_09199, SACKO_13714	AENJA_07170
OG0001413	SACKO_13707	AENJA_07474
OG0001413	SACKO_08606	AENJA_17343
OG0001414	SACKO_30191	AENJA_08160
OG0001415	SACKO_02741	AENJA_09149, AENJA_15367
OG0001416	SACKO_14338	AENJA_09757
OG0001417	SACKO_28149	AENJA_10714
OG0001417	SACKO_29213, SACKO_19020	AENJA_11502
OG0001418	SACKO_04240	AENJA_10983
