Orthogroup	SACKO_ok	CAEEL
OG0001884	SACKO_23339	CAEEL01920, CAEEL19384, CAEEL00428, CAEEL18714, CAEEL01922
OG0001886	SACKO_09347	CAEEL20566, CAEEL20351
OG0001887	SACKO_01344	CAEEL05740
OG0001888	SACKO_30943	CAEEL18672, CAEEL11639
OG0001890	SACKO_13244	CAEEL18655
OG0001895	SACKO_15661	CAEEL00352, CAEEL16104
OG0001897	SACKO_29272	CAEEL00130
OG0001898	SACKO_32382	CAEEL15099
OG0001899	SACKO_31621	CAEEL14131
OG0001900	SACKO_21150, SACKO_05209	CAEEL16160
OG0001903	SACKO_11964	CAEEL12995
OG0001913	SACKO_20127, SACKO_20120	CAEEL00139
OG0001915	SACKO_14819	CAEEL10189
OG0001916	SACKO_03107	CAEEL14482
OG0001916	SACKO_15239	CAEEL07131
OG0001917	SACKO_07185	CAEEL05323, CAEEL05320, CAEEL05322, CAEEL05321
OG0001918	SACKO_32481, SACKO_00624	CAEEL07844
OG0001919	SACKO_25940	CAEEL18092
OG0001920	SACKO_19326	CAEEL03600
OG0001923	SACKO_06225	CAEEL00866, CAEEL02499
OG0001926	SACKO_32724	CAEEL05295
OG0001928	SACKO_03222, SACKO_08806, SACKO_03226, SACKO_03225	CAEEL19148
OG0001930	SACKO_23877, SACKO_05118	CAEEL01812
OG0001932	SACKO_17814	CAEEL18548, CAEEL17132
OG0001932	SACKO_17834	CAEEL20531
OG0001934	SACKO_19626	CAEEL04980, CAEEL04981
OG0001935	SACKO_28402	CAEEL01455
OG0001939	SACKO_08784, SACKO_12122	CAEEL05317
OG0001940	SACKO_10213, SACKO_21954	CAEEL08846
OG0001945	SACKO_10355, SACKO_01672	CAEEL05071
OG0001945	SACKO_08614	CAEEL04263
OG0001946	SACKO_31503	CAEEL11023
OG0001947	SACKO_18526	CAEEL20697
OG0001948	SACKO_03112, SACKO_03120	CAEEL15692
OG0001949	SACKO_18277	CAEEL19721
OG0001950	SACKO_09549, SACKO_12565	CAEEL05818
OG0001951	SACKO_09715, SACKO_16941	CAEEL08644, CAEEL02798
OG0001952	SACKO_09903, SACKO_29969, SACKO_31296	CAEEL00959
OG0001953	SACKO_00378	CAEEL01457
OG0001956	SACKO_32159	CAEEL07023
OG0001958	SACKO_20147	CAEEL19146
OG0001961	SACKO_27137	CAEEL11703
OG0001962	SACKO_09403	CAEEL07745
OG0001963	SACKO_02456	CAEEL09651
OG0001964	SACKO_00446	CAEEL12015, CAEEL18880
OG0001965	SACKO_10029	CAEEL15340
OG0001966	SACKO_31571, SACKO_06264, SACKO_29900	CAEEL15352, CAEEL06723
OG0001968	SACKO_03965	CAEEL10639
OG0001969	SACKO_21189	CAEEL09244, CAEEL09472, CAEEL00361
OG0001971	SACKO_24553	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583
OG0001974	SACKO_10619	CAEEL10261
OG0001985	SACKO_07585	CAEEL08373, CAEEL02584, CAEEL02585
OG0001987	SACKO_10459	CAEEL06766
OG0001988	SACKO_19763	CAEEL02095
OG0001989	SACKO_00327	CAEEL20436
OG0001990	SACKO_09287	CAEEL18486
OG0001991	SACKO_06499	CAEEL08725
OG0001992	SACKO_18086, SACKO_18064	CAEEL00543
OG0001993	SACKO_10321	CAEEL15736
OG0001994	SACKO_29537	CAEEL19344, CAEEL02372
OG0001996	SACKO_17929	CAEEL07117
OG0001998	SACKO_08539, SACKO_09820	CAEEL08296
OG0001999	SACKO_26237	CAEEL06715
OG0002000	SACKO_05530, SACKO_18467, SACKO_07018	CAEEL08459
OG0002001	SACKO_30594, SACKO_13016, SACKO_06842	CAEEL07856
OG0002002	SACKO_04944, SACKO_32854	CAEEL05495, CAEEL09310, CAEEL01852
OG0002003	SACKO_11654	CAEEL18663
OG0002005	SACKO_12696	CAEEL10504
OG0002006	SACKO_32238	CAEEL16051, CAEEL18232
OG0002008	SACKO_01329	CAEEL11706
OG0002009	SACKO_22130, SACKO_04024	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207
OG0002011	SACKO_00275	CAEEL06587, CAEEL01459
OG0002013	SACKO_30391	CAEEL00803, CAEEL01317
OG0002015	SACKO_24489	CAEEL07232
OG0002016	SACKO_34162	CAEEL10751
OG0002017	SACKO_19298	CAEEL04551
OG0002018	SACKO_19905	CAEEL08242
OG0002020	SACKO_06145	CAEEL20282
OG0002021	SACKO_32895, SACKO_04198	CAEEL10833, CAEEL10005, CAEEL09715, CAEEL19049, CAEEL09714, CAEEL09716
OG0002023	SACKO_02415, SACKO_12368	CAEEL12418
OG0002025	SACKO_02757	CAEEL01720
OG0002026	SACKO_28249, SACKO_18232, SACKO_28246	CAEEL09267
OG0002027	SACKO_25805	CAEEL19841
OG0002031	SACKO_16332	CAEEL07288
OG0002032	SACKO_01708	CAEEL15092
OG0002035	SACKO_04245	CAEEL04843, CAEEL04846
OG0002036	SACKO_04759	CAEEL17432
OG0002037	SACKO_15377	CAEEL09947
OG0002042	SACKO_05179, SACKO_02433	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817
OG0002043	SACKO_27976	CAEEL01497
OG0002057	SACKO_12378	CAEEL04582, CAEEL04584
OG0002058	SACKO_03821, SACKO_30758, SACKO_30753, SACKO_29759, SACKO_33118, SACKO_30745, SACKO_33116	CAEEL19167, CAEEL04214, CAEEL05165, CAEEL05708, CAEEL12727, CAEEL05570
OG0002059	SACKO_21353	CAEEL20695
OG0002062	SACKO_31974	CAEEL01567
OG0002063	SACKO_05277, SACKO_05336	CAEEL01336
OG0002064	SACKO_09117, SACKO_07295	CAEEL17790
OG0002067	SACKO_13436	CAEEL08430
OG0002068	SACKO_17724	CAEEL15280
OG0002073	SACKO_33630	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593
OG0002074	SACKO_16806	CAEEL18383
OG0002075	SACKO_21113	CAEEL15213
OG0002076	SACKO_02097	CAEEL17850
OG0002077	SACKO_18698, SACKO_21828	CAEEL08392
OG0002078	SACKO_19556	CAEEL04535
OG0002079	SACKO_15575, SACKO_09617	CAEEL07901
OG0002080	SACKO_32199	CAEEL03246, CAEEL12691
OG0002086	SACKO_12207	CAEEL01985
OG0002087	SACKO_25855, SACKO_07146, SACKO_12543, SACKO_25849, SACKO_27391, SACKO_27412, SACKO_27388, SACKO_00847, SACKO_01530, SACKO_23688, SACKO_25848	CAEEL07742
OG0002090	SACKO_16057	CAEEL00790
OG0002093	SACKO_03739	CAEEL02211, CAEEL19978
OG0002094	SACKO_08816, SACKO_08826	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823
OG0002095	SACKO_04079	CAEEL07104
OG0002097	SACKO_05242	CAEEL03161, CAEEL00098, CAEEL19231
OG0002099	SACKO_15346, SACKO_07877, SACKO_07853	CAEEL05221
OG0002101	SACKO_30956	CAEEL04990
OG0002102	SACKO_26113	CAEEL20714
OG0002103	SACKO_16277	CAEEL16392, CAEEL16394
OG0002105	SACKO_08310	CAEEL18772
OG0002106	SACKO_27977, SACKO_19814, SACKO_22564	CAEEL18235, CAEEL08825
OG0002107	SACKO_25900	CAEEL07845
OG0002108	SACKO_11718	CAEEL05450, CAEEL05957, CAEEL15378
OG0002122	SACKO_06202, SACKO_24075	CAEEL09431
OG0002123	SACKO_00844	CAEEL05315
OG0002124	SACKO_33967, SACKO_13581, SACKO_33969, SACKO_04594	CAEEL05107
OG0002125	SACKO_21454	CAEEL10327
OG0002131	SACKO_24269	CAEEL00336
OG0002133	SACKO_05216	CAEEL02043, CAEEL15670
OG0002135	SACKO_27352	CAEEL01398, CAEEL15762
OG0002136	SACKO_00268	CAEEL12257
OG0002139	SACKO_06121	CAEEL15822
OG0002143	SACKO_29283, SACKO_06307	CAEEL01697
OG0002144	SACKO_10481	CAEEL08787
OG0002145	SACKO_23682	CAEEL00125
OG0002146	SACKO_23698	CAEEL10604
OG0002147	SACKO_22332	CAEEL05229
OG0002148	SACKO_32367	CAEEL13205
OG0002149	SACKO_31009	CAEEL09018, CAEEL08046
OG0002151	SACKO_31544	CAEEL19229
OG0002152	SACKO_15721	CAEEL00179
OG0002154	SACKO_33635	CAEEL18065
OG0002156	SACKO_15195	CAEEL08424
OG0002157	SACKO_31564	CAEEL10861
OG0002160	SACKO_24481	CAEEL05075
OG0002163	SACKO_03423	CAEEL04144
OG0002164	SACKO_27610	CAEEL04595, CAEEL04594, CAEEL19903
OG0002165	SACKO_29095	CAEEL13880
OG0002166	SACKO_02733	CAEEL06693, CAEEL06692
OG0002167	SACKO_12855	CAEEL10771, CAEEL20502
OG0002168	SACKO_15734	CAEEL06529
OG0002169	SACKO_19979	CAEEL19452
OG0002170	SACKO_20327	CAEEL11886
OG0002171	SACKO_20502	CAEEL09511
OG0002173	SACKO_04486	CAEEL02072
OG0002175	SACKO_25484, SACKO_16112	CAEEL11081
OG0002177	SACKO_03149	CAEEL16080
OG0002179	SACKO_15328	CAEEL17210, CAEEL19563
OG0002182	SACKO_23444	CAEEL11866
OG0002184	SACKO_07039	CAEEL06428
OG0002185	SACKO_25782	CAEEL01312
OG0002187	SACKO_10257	CAEEL05615
OG0002188	SACKO_28991, SACKO_04641, SACKO_33264, SACKO_04986, SACKO_12346, SACKO_23119, SACKO_32812, SACKO_20684, SACKO_14996, SACKO_27841, SACKO_08618	CAEEL10832
OG0002191	SACKO_19779	CAEEL00670
OG0002201	SACKO_26835	CAEEL01613
OG0002211	SACKO_20841	CAEEL08596
OG0002213	SACKO_03926, SACKO_01095, SACKO_12170, SACKO_12276, SACKO_28182	CAEEL09259
OG0002214	SACKO_27276	CAEEL03136
OG0002215	SACKO_05629, SACKO_26335	CAEEL19732
OG0002216	SACKO_07587, SACKO_07575, SACKO_07541	CAEEL09929, CAEEL09930
OG0002217	SACKO_08671	CAEEL18475, CAEEL05058
OG0002218	SACKO_02442	CAEEL00880
OG0002221	SACKO_14131	CAEEL05780
OG0002222	SACKO_28811, SACKO_14173	CAEEL05529
OG0002224	SACKO_18897	CAEEL10158
OG0002225	SACKO_00221	CAEEL15252
OG0002226	SACKO_19713	CAEEL04806
OG0002227	SACKO_00258	CAEEL00491
OG0002228	SACKO_10021	CAEEL05227
OG0002229	SACKO_31377	CAEEL08325
OG0002236	SACKO_00423	CAEEL18503
OG0002237	SACKO_30776	CAEEL00004
OG0002239	SACKO_16980	CAEEL05928
OG0002240	SACKO_07555, SACKO_14136, SACKO_14126	CAEEL05366
OG0002241	SACKO_08535	CAEEL07281
OG0002242	SACKO_26841	CAEEL01267
OG0002243	SACKO_33310	CAEEL05910, CAEEL11717
OG0002244	SACKO_31059	CAEEL02764
OG0002246	SACKO_29262	CAEEL00010
OG0002248	SACKO_01316	CAEEL09675
OG0002251	SACKO_23579	CAEEL18329, CAEEL19690
OG0002252	SACKO_10627	CAEEL18710
OG0002255	SACKO_01795, SACKO_01800	CAEEL01086
OG0002257	SACKO_18497	CAEEL14323
OG0002258	SACKO_04342, SACKO_04460	CAEEL10467
OG0002259	SACKO_20197	CAEEL08231
OG0002260	SACKO_14612	CAEEL08208
OG0002261	SACKO_16053	CAEEL09054
OG0002262	SACKO_32962	CAEEL07374
OG0002263	SACKO_06616	CAEEL08085
OG0002264	SACKO_05313	CAEEL01891
OG0002265	SACKO_01655	CAEEL01664
OG0002266	SACKO_12936	CAEEL18931
OG0002270	SACKO_00696	CAEEL01255
OG0002272	SACKO_24588	CAEEL00181
OG0002275	SACKO_01613	CAEEL19733
OG0002277	SACKO_23708	CAEEL12016
OG0002278	SACKO_12508	CAEEL17984, CAEEL17983
OG0002280	SACKO_31286	CAEEL01565
OG0002282	SACKO_22774	CAEEL05125, CAEEL05126
OG0002283	SACKO_00254	CAEEL11974
OG0002284	SACKO_18511, SACKO_11754, SACKO_18489, SACKO_18501	CAEEL09475
OG0002286	SACKO_27526	CAEEL15075
OG0002288	SACKO_17494	CAEEL11923
OG0002289	SACKO_00082, SACKO_00080	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495
OG0002291	SACKO_12216	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558
OG0002292	SACKO_12987	CAEEL11264
OG0002293	SACKO_20782	CAEEL01475
OG0002294	SACKO_27558	CAEEL03275, CAEEL03274
OG0002297	SACKO_09666, SACKO_09668, SACKO_27042	CAEEL10891, CAEEL10889, CAEEL09503
OG0002312	SACKO_03380	CAEEL04818, CAEEL04817
OG0002316	SACKO_19768	CAEEL01858, CAEEL01859
OG0002317	SACKO_07884	CAEEL13995
OG0002318	SACKO_21401, SACKO_21406	CAEEL05991
OG0002321	SACKO_23570	CAEEL11607
OG0002322	SACKO_28787	CAEEL12636, CAEEL12634
OG0002323	SACKO_00083	CAEEL00606
OG0002324	SACKO_32487	CAEEL14861
OG0002325	SACKO_13689	CAEEL12660
OG0002326	SACKO_31471	CAEEL19309, CAEEL19310
OG0002327	SACKO_31260	CAEEL11423
OG0002331	SACKO_11430	CAEEL13492, CAEEL01768
OG0002332	SACKO_18562	CAEEL07378
OG0002335	SACKO_23044	CAEEL02679, CAEEL02678
OG0002336	SACKO_33745	CAEEL18832
OG0002337	SACKO_27421	CAEEL05247
OG0002338	SACKO_17369	CAEEL10912, CAEEL18553, CAEEL18528, CAEEL18552, CAEEL18803, CAEEL19252
OG0002340	SACKO_19036	CAEEL00545
OG0002341	SACKO_15545, SACKO_04314	CAEEL07757
OG0002342	SACKO_11457	CAEEL06352, CAEEL06355, CAEEL00891
OG0002343	SACKO_19194	CAEEL20506, CAEEL10734
OG0002344	SACKO_05777	CAEEL07661
OG0002346	SACKO_05868, SACKO_13169	CAEEL04391
OG0002348	SACKO_15235	CAEEL10632
OG0002348	SACKO_08270	CAEEL12095
OG0002350	SACKO_13402	CAEEL20154
OG0002352	SACKO_07067, SACKO_14096, SACKO_23932	CAEEL04784
OG0002354	SACKO_19944, SACKO_04914	CAEEL09038
OG0002355	SACKO_16745	CAEEL08630
OG0002356	SACKO_31921	CAEEL17852
OG0002357	SACKO_34146, SACKO_03140	CAEEL14198
OG0002358	SACKO_27788	CAEEL20542
OG0002359	SACKO_05935, SACKO_05932	CAEEL10259
OG0002360	SACKO_09194, SACKO_21742	CAEEL19089
OG0002361	SACKO_32392, SACKO_16372, SACKO_32381, SACKO_33135	CAEEL16240, CAEEL14724
OG0002362	SACKO_29274	CAEEL01494
OG0002363	SACKO_12785, SACKO_08055, SACKO_04104	CAEEL18180
OG0002366	SACKO_30402	CAEEL01476
OG0002367	SACKO_29840	CAEEL02851
OG0002368	SACKO_11377	CAEEL06921
OG0002369	SACKO_01506, SACKO_17055	CAEEL00665
OG0002370	SACKO_05666	CAEEL06782
OG0002371	SACKO_24379, SACKO_01239	CAEEL10782, CAEEL02897
OG0002373	SACKO_21705	CAEEL10724, CAEEL10847
OG0002374	SACKO_15692, SACKO_16366	CAEEL00989, CAEEL03595
OG0002375	SACKO_10157, SACKO_11681	CAEEL09148
OG0002376	SACKO_01274	CAEEL16557
OG0002377	SACKO_33983	CAEEL14877
OG0002378	SACKO_09893	CAEEL05507
OG0002378	SACKO_26153	CAEEL19717
OG0002379	SACKO_26286	CAEEL20511
OG0002396	SACKO_20788	CAEEL15127
OG0002400	SACKO_23633	CAEEL12685
OG0002402	SACKO_01577	CAEEL07971
OG0002406	SACKO_24736, SACKO_33790	CAEEL05272
OG0002407	SACKO_17878, SACKO_17871, SACKO_17874	CAEEL11836
OG0002408	SACKO_30199	CAEEL05340
OG0002409	SACKO_21216, SACKO_32540	CAEEL12380
OG0002410	SACKO_18805, SACKO_11678, SACKO_27983, SACKO_18783	CAEEL06445
OG0002411	SACKO_00108	CAEEL09509
OG0002413	SACKO_08633	CAEEL05456
OG0002414	SACKO_08464	CAEEL16542
OG0002415	SACKO_18230, SACKO_05190	CAEEL09540, CAEEL09394, CAEEL15033
OG0002416	SACKO_09402, SACKO_09399, SACKO_09397	CAEEL00247
OG0002418	SACKO_28341	CAEEL04545, CAEEL11616
OG0002421	SACKO_24253, SACKO_04901	CAEEL09266
OG0002422	SACKO_00263	CAEEL09220
OG0002424	SACKO_10606, SACKO_30212	CAEEL18326
OG0002425	SACKO_09346	CAEEL00712
OG0002427	SACKO_15774	CAEEL07892
OG0002429	SACKO_18948	CAEEL05601
OG0002433	SACKO_24908, SACKO_24905	CAEEL18398
OG0002434	SACKO_24870	CAEEL09324
OG0002439	SACKO_32428	CAEEL06145, CAEEL06146
OG0002441	SACKO_00266	CAEEL01735
OG0002442	SACKO_04883	CAEEL00999
OG0002443	SACKO_07535	CAEEL11867
OG0002444	SACKO_12875	CAEEL11588
OG0002445	SACKO_33814	CAEEL08003
OG0002446	SACKO_01036	CAEEL01328
OG0002448	SACKO_18565	CAEEL11664
OG0002450	SACKO_22472	CAEEL02915
OG0002453	SACKO_11027	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671
OG0002454	SACKO_31386	CAEEL06870
OG0002456	SACKO_31426	CAEEL19152, CAEEL02912
OG0002457	SACKO_32369	CAEEL08209
OG0002461	SACKO_08151	CAEEL07388
OG0002464	SACKO_14109	CAEEL09680
OG0002476	SACKO_30892	CAEEL05868
OG0002476	SACKO_08176	CAEEL00590
OG0002477	SACKO_07789	CAEEL05771
OG0002481	SACKO_01048	CAEEL07210
OG0002486	SACKO_05657	CAEEL00554
OG0002487	SACKO_29552	CAEEL13022
OG0002489	SACKO_17086, SACKO_17098, SACKO_00357	CAEEL20456
OG0002490	SACKO_07588, SACKO_07546	CAEEL09795
OG0002492	SACKO_32021, SACKO_32041	CAEEL07791
OG0002494	SACKO_12127	CAEEL02924
OG0002497	SACKO_13214, SACKO_22650	CAEEL00487
OG0002499	SACKO_04489, SACKO_00265	CAEEL02172, CAEEL11853
OG0002500	SACKO_04375	CAEEL00642
OG0002503	SACKO_23261, SACKO_14029, SACKO_23269, SACKO_23287, SACKO_28245, SACKO_23294, SACKO_14036, SACKO_23280, SACKO_23275	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625
OG0002504	SACKO_09829	CAEEL06712, CAEEL09129
OG0002505	SACKO_06900	CAEEL05922
OG0002507	SACKO_30944	CAEEL03010
OG0002509	SACKO_27767	CAEEL10641, CAEEL10642
OG0002510	SACKO_28079, SACKO_09294	CAEEL15444
OG0002511	SACKO_09432	CAEEL03054
OG0002512	SACKO_30651	CAEEL06721
OG0002516	SACKO_16570	CAEEL07616
OG0002518	SACKO_09581	CAEEL03272
OG0002519	SACKO_06221	CAEEL07683
OG0002520	SACKO_06589	CAEEL11387
OG0002524	SACKO_33273	CAEEL07737
OG0002527	SACKO_22788	CAEEL00425, CAEEL00799
OG0002528	SACKO_16622	CAEEL14274
OG0002529	SACKO_28898	CAEEL18703, CAEEL04668
OG0002530	SACKO_08723	CAEEL18169
OG0002532	SACKO_02215, SACKO_17305	CAEEL00641
OG0002533	SACKO_25403, SACKO_16289	CAEEL08550
OG0002537	SACKO_06675	CAEEL07418
OG0002542	SACKO_27289	CAEEL06956
OG0002543	SACKO_20191	CAEEL07344
OG0002544	SACKO_22071	CAEEL16419
OG0002544	SACKO_27190, SACKO_27219, SACKO_21747	CAEEL07645
OG0002545	SACKO_01150	CAEEL12452
OG0002547	SACKO_13783	CAEEL02085
OG0002548	SACKO_06276, SACKO_06275	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091
OG0002549	SACKO_10558	CAEEL18135
OG0002552	SACKO_21302	CAEEL01916
OG0002553	SACKO_12252, SACKO_15519	CAEEL07705
OG0002554	SACKO_13500	CAEEL13829
OG0002557	SACKO_26822	CAEEL02904
OG0002558	SACKO_03517	CAEEL18130
OG0002559	SACKO_20711	CAEEL14654
OG0002561	SACKO_02026	CAEEL13357
OG0002562	SACKO_25664	CAEEL00489
OG0002564	SACKO_22734	CAEEL14884
OG0002565	SACKO_00115	CAEEL01779, CAEEL19992
OG0002566	SACKO_20714, SACKO_20707, SACKO_20713, SACKO_20709	CAEEL18146
OG0002567	SACKO_16568	CAEEL10185
OG0002569	SACKO_34230	CAEEL18770
OG0002570	SACKO_20479	CAEEL02126
OG0002571	SACKO_26930	CAEEL01329, CAEEL00047
OG0002572	SACKO_16837	CAEEL06422
OG0002574	SACKO_22230	CAEEL13992
OG0002587	SACKO_27868	CAEEL02535
OG0002590	SACKO_20476	CAEEL01823
OG0002594	SACKO_07978	CAEEL02859
OG0002598	SACKO_07015	CAEEL04239
OG0002599	SACKO_23660	CAEEL09489, CAEEL05240
OG0002600	SACKO_06590, SACKO_04459	CAEEL18751
OG0002601	SACKO_22141	CAEEL11850, CAEEL17493, CAEEL06460
OG0002602	SACKO_02234	CAEEL19298
OG0002605	SACKO_14953	CAEEL06425
OG0002608	SACKO_11611	CAEEL20298
OG0002609	SACKO_12081	CAEEL00486
OG0002610	SACKO_01801	CAEEL00976
OG0002611	SACKO_07932	CAEEL00525
OG0002614	SACKO_05469	CAEEL18150
OG0002617	SACKO_01894	CAEEL08131
OG0002618	SACKO_28705	CAEEL11865
OG0002620	SACKO_04820	CAEEL18902
OG0002624	SACKO_09208	CAEEL00996
OG0002628	SACKO_19493	CAEEL20832
OG0002630	SACKO_03900	CAEEL00017
OG0002633	SACKO_11975	CAEEL13867
OG0002636	SACKO_24914	CAEEL09021
OG0002637	SACKO_00563	CAEEL07699
OG0002638	SACKO_23375	CAEEL05543
OG0002643	SACKO_32604	CAEEL01960
OG0002644	SACKO_08256, SACKO_08254	CAEEL00760
OG0002645	SACKO_16887	CAEEL09814
OG0002646	SACKO_24581	CAEEL10837
OG0002649	SACKO_25253	CAEEL18434
OG0002651	SACKO_20462	CAEEL02017
OG0002652	SACKO_26837	CAEEL15940
OG0002653	SACKO_25422	CAEEL15759, CAEEL10493
OG0002653	SACKO_25418	CAEEL09022
OG0002655	SACKO_21458	CAEEL10857
OG0002656	SACKO_00623	CAEEL06531
OG0002658	SACKO_13237	CAEEL08300
OG0002659	SACKO_29326	CAEEL20147, CAEEL01412
OG0002660	SACKO_17228	CAEEL11563
OG0002661	SACKO_03609, SACKO_03559	CAEEL19789
OG0002662	SACKO_15559	CAEEL18190
OG0002663	SACKO_08447	CAEEL19742
OG0002665	SACKO_01295	CAEEL08820
OG0002666	SACKO_31357, SACKO_13833	CAEEL11407
OG0002667	SACKO_11002	CAEEL18607
OG0002668	SACKO_30469	CAEEL02604
OG0002669	SACKO_22202	CAEEL09214, CAEEL09178
OG0002670	SACKO_14363, SACKO_11385	CAEEL15710
OG0002675	SACKO_15688	CAEEL07843
OG0002677	SACKO_10007	CAEEL10901
OG0002678	SACKO_06781, SACKO_06823, SACKO_10762	CAEEL06946, CAEEL06945, CAEEL01197
OG0002679	SACKO_30759, SACKO_30760	CAEEL06006
OG0002682	SACKO_15114	CAEEL06028, CAEEL18330
OG0002683	SACKO_03825	CAEEL05356
OG0002706	SACKO_21774	CAEEL01248
OG0002708	SACKO_20775	CAEEL01926, CAEEL12503
OG0002710	SACKO_21926	CAEEL00009
OG0002714	SACKO_32741, SACKO_32694	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570
OG0002715	SACKO_18679, SACKO_15095	CAEEL09830
OG0002717	SACKO_12992	CAEEL10017
OG0002718	SACKO_28816, SACKO_28799	CAEEL00842
OG0002720	SACKO_12119, SACKO_22212, SACKO_22241	CAEEL01232
OG0002722	SACKO_31472, SACKO_25932	CAEEL10808
OG0002723	SACKO_15452	CAEEL15616
OG0002726	SACKO_21700	CAEEL11743
OG0002729	SACKO_03831, SACKO_13000	CAEEL07853
OG0002732	SACKO_24148	CAEEL18402
OG0002736	SACKO_20790, SACKO_20758	CAEEL02362
OG0002739	SACKO_30502, SACKO_01737	CAEEL18472
OG0002740	SACKO_21510	CAEEL08842
OG0002742	SACKO_17909	CAEEL11403
OG0002743	SACKO_01395	CAEEL15922, CAEEL10167
OG0002744	SACKO_33020	CAEEL19735
OG0002745	SACKO_10657, SACKO_10637	CAEEL19081
OG0002746	SACKO_10434	CAEEL01862
OG0002747	SACKO_18649	CAEEL02596
OG0002750	SACKO_09270	CAEEL15826
OG0002752	SACKO_09498	CAEEL08631
OG0002754	SACKO_04244	CAEEL05821
OG0002755	SACKO_15681	CAEEL15531, CAEEL04452
OG0002756	SACKO_02390, SACKO_18195	CAEEL15160
OG0002757	SACKO_28172	CAEEL10443, CAEEL10442
OG0002758	SACKO_19727, SACKO_18269	CAEEL08816
OG0002759	SACKO_12300, SACKO_31315, SACKO_00010	CAEEL05573
OG0002760	SACKO_23733	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644
OG0002762	SACKO_26604	CAEEL09378
OG0002763	SACKO_27267	CAEEL07952
OG0002764	SACKO_19305	CAEEL05636
OG0002765	SACKO_29026	CAEEL02125
OG0002766	SACKO_14015, SACKO_14013	CAEEL17597
OG0002767	SACKO_33559	CAEEL07319
OG0002769	SACKO_08268, SACKO_33524	CAEEL06751
OG0002770	SACKO_17854	CAEEL15397
OG0002771	SACKO_12360	CAEEL08070
OG0002772	SACKO_27476, SACKO_10766, SACKO_10749, SACKO_10753, SACKO_30368, SACKO_03004, SACKO_07206	CAEEL05686
OG0002773	SACKO_21667, SACKO_16295	CAEEL08029
OG0002774	SACKO_02543	CAEEL01682
OG0002776	SACKO_08029, SACKO_34166	CAEEL10866
OG0002777	SACKO_13191, SACKO_20238	CAEEL05935
OG0002778	SACKO_26023	CAEEL01937
OG0002779	SACKO_04611	CAEEL04475
OG0002780	SACKO_28755	CAEEL00693
OG0002781	SACKO_00640	CAEEL07517
OG0002782	SACKO_03511	CAEEL13024
OG0002785	SACKO_09777	CAEEL04710
OG0002786	SACKO_16533	CAEEL00215
OG0002787	SACKO_04918	CAEEL00388
OG0002788	SACKO_19152	CAEEL06416, CAEEL06417, CAEEL06418
OG0002790	SACKO_33939	CAEEL07625
OG0002791	SACKO_17510	CAEEL08790
OG0002793	SACKO_08034	CAEEL00646
OG0002795	SACKO_22695	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352
OG0002799	SACKO_18293	CAEEL06026
OG0002812	SACKO_07193	CAEEL04925
OG0002813	SACKO_15396	CAEEL12256
OG0002814	SACKO_31511	CAEEL11682
OG0002817	SACKO_32465	CAEEL16563
OG0002818	SACKO_26045	CAEEL12185
OG0002821	SACKO_07013	CAEEL04059, CAEEL05816, CAEEL08337, CAEEL05031
OG0002824	SACKO_27741, SACKO_03538	CAEEL09125
OG0002825	SACKO_23367, SACKO_20554	CAEEL11091
OG0002826	SACKO_09112	CAEEL14759
OG0002828	SACKO_16788, SACKO_09297	CAEEL01168, CAEEL15704, CAEEL02989, CAEEL10595
OG0002828	SACKO_09292	CAEEL20242
OG0002832	SACKO_00836	CAEEL09361
OG0002833	SACKO_15589	CAEEL18192
OG0002833	SACKO_15553	CAEEL07006
OG0002835	SACKO_15153	CAEEL11751
OG0002836	SACKO_17669, SACKO_32727, SACKO_32728	CAEEL06399
OG0002837	SACKO_14528	CAEEL08616
OG0002839	SACKO_29169	CAEEL19253, CAEEL00645
OG0002841	SACKO_08730, SACKO_08709, SACKO_08680	CAEEL12135, CAEEL12134
OG0002842	SACKO_27573	CAEEL06196
OG0002843	SACKO_05859	CAEEL07774, CAEEL07773
OG0002844	SACKO_23634	CAEEL10756
OG0002847	SACKO_19881	CAEEL06961
OG0002848	SACKO_10131	CAEEL07668
OG0002850	SACKO_16964, SACKO_14200	CAEEL15763
OG0002851	SACKO_18925	CAEEL00708
OG0002854	SACKO_00564	CAEEL10560
