Orthogroup	SACKO_ok	ASTMX
OG0001653	SACKO_07366	ASTMX03023
OG0001654	SACKO_11259, SACKO_11277	ASTMX03438, ASTMX02489, ASTMX03875
OG0001655	SACKO_11250	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332
OG0001656	SACKO_26228	ASTMX10174
OG0001659	SACKO_30434	ASTMX08703, ASTMX07489, ASTMX04832, ASTMX01242
OG0001660	SACKO_16124	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914
OG0001661	SACKO_33933	ASTMX14504
OG0001661	SACKO_07160, SACKO_07168, SACKO_05012	ASTMX12346
OG0001662	SACKO_01828	ASTMX05842
OG0001662	SACKO_27332	ASTMX03470, ASTMX17684, ASTMX18835
OG0001663	SACKO_23924, SACKO_09786	ASTMX05177, ASTMX19785, ASTMX01771, ASTMX08877
OG0001665	SACKO_05684	ASTMX16406
OG0001665	SACKO_00376	ASTMX15478
OG0001666	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380	ASTMX00039
OG0001667	SACKO_27275	ASTMX01443, ASTMX00838, ASTMX16259, ASTMX21564
OG0001668	SACKO_10356	ASTMX01187, ASTMX08165
OG0001669	SACKO_28808, SACKO_18082, SACKO_32494	ASTMX19672, ASTMX06043, ASTMX01960, ASTMX03795
OG0001670	SACKO_30814	ASTMX16010, ASTMX13698
OG0001670	SACKO_07373	ASTMX16958, ASTMX08251, ASTMX16071
OG0001671	SACKO_16934, SACKO_16917	ASTMX22730, ASTMX02090
OG0001672	SACKO_00203	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016
OG0001673	SACKO_02320	ASTMX18919, ASTMX01248, ASTMX09514
OG0001674	SACKO_13071	ASTMX22303, ASTMX21243, ASTMX12863
OG0001675	SACKO_13788, SACKO_12839	ASTMX06836, ASTMX12553, ASTMX10815, ASTMX08168
OG0001676	SACKO_27676	ASTMX02737
OG0001676	SACKO_06479	ASTMX18175
OG0001677	SACKO_02202	ASTMX05947, ASTMX20317
OG0001678	SACKO_16336	ASTMX01883, ASTMX00892, ASTMX18976, ASTMX18023
OG0001680	SACKO_14900	ASTMX10466
OG0001682	SACKO_16335	ASTMX11437
OG0001683	SACKO_25195	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426
OG0001684	SACKO_17645	ASTMX01855, ASTMX02369
OG0001685	SACKO_33558	ASTMX11627, ASTMX01624
OG0001686	SACKO_16171	ASTMX17655
OG0001687	SACKO_08415, SACKO_00450, SACKO_08438	ASTMX02771
OG0001688	SACKO_29664	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298
OG0001689	SACKO_29533	ASTMX04446, ASTMX16343
OG0001690	SACKO_24918	ASTMX16868
OG0001691	SACKO_07768	ASTMX01434
OG0001692	SACKO_27055	ASTMX22103, ASTMX18374, ASTMX11541
OG0001694	SACKO_09759	ASTMX03047, ASTMX09475, ASTMX05517
OG0001696	SACKO_26560	ASTMX02062, ASTMX21622, ASTMX00350, ASTMX14493, ASTMX12536
OG0001698	SACKO_28895	ASTMX06301
OG0001700	SACKO_12332, SACKO_12335, SACKO_12337, SACKO_05926	ASTMX16498
OG0001703	SACKO_25670, SACKO_14068	ASTMX02214
OG0001704	SACKO_06839, SACKO_06782, SACKO_06808	ASTMX09400
OG0001706	SACKO_16140	ASTMX05640, ASTMX20258, ASTMX05639
OG0001707	SACKO_27712, SACKO_27719, SACKO_08114	ASTMX18307, ASTMX18306
OG0001708	SACKO_22651, SACKO_22657	ASTMX08054, ASTMX06200, ASTMX04674
OG0001709	SACKO_14450	ASTMX04095
OG0001711	SACKO_00222, SACKO_00220	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603
OG0001712	SACKO_25937	ASTMX02736, ASTMX17679
OG0001713	SACKO_33794, SACKO_29813	ASTMX02275
OG0001713	SACKO_10739, SACKO_26830, SACKO_16172	ASTMX17234
OG0001714	SACKO_24475	ASTMX14531, ASTMX21207
OG0001714	SACKO_09358	ASTMX02509, ASTMX10518
OG0001716	SACKO_11923, SACKO_13388	ASTMX14251, ASTMX20968
OG0001718	SACKO_22232	ASTMX19842, ASTMX19691, ASTMX04823, ASTMX19689
OG0001720	SACKO_07137, SACKO_07098	ASTMX02308, ASTMX17599, ASTMX16344
OG0001721	SACKO_14258	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296
OG0001723	SACKO_00445	ASTMX12143, ASTMX06027
OG0001724	SACKO_30787	ASTMX09937, ASTMX07584
OG0001725	SACKO_05161, SACKO_05996	ASTMX18543, ASTMX03975, ASTMX17454, ASTMX11276
OG0001726	SACKO_25741	ASTMX20123, ASTMX05802
OG0001726	SACKO_06582	ASTMX19585
OG0001727	SACKO_05239	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599
OG0001728	SACKO_11865	ASTMX21307, ASTMX13636
OG0001729	SACKO_16753	ASTMX00418, ASTMX17746, ASTMX09227
OG0001730	SACKO_21513	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853
OG0001731	SACKO_18494	ASTMX15705, ASTMX21816, ASTMX03042, ASTMX21815
OG0001732	SACKO_08518	ASTMX00146, ASTMX09573, ASTMX02281
OG0001733	SACKO_19517, SACKO_19883	ASTMX21900, ASTMX21495
OG0001735	SACKO_00648	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896
OG0001736	SACKO_08177	ASTMX02648
OG0001737	SACKO_12586	ASTMX06149, ASTMX06428
OG0001737	SACKO_31409	ASTMX00074, ASTMX04201, ASTMX13532
OG0001738	SACKO_08321	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257
OG0001739	SACKO_05033	ASTMX19266, ASTMX03558, ASTMX00354
OG0001740	SACKO_22519	ASTMX01964, ASTMX16171
OG0001743	SACKO_16126	ASTMX13429, ASTMX22574, ASTMX10367
OG0001745	SACKO_10001	ASTMX05763
OG0001746	SACKO_29336	ASTMX09002, ASTMX01088, ASTMX02180
OG0001747	SACKO_10019	ASTMX00575, ASTMX06318, ASTMX11440
OG0001748	SACKO_21451	ASTMX10947, ASTMX12491
OG0001749	SACKO_14507	ASTMX22968, ASTMX04661, ASTMX13306, ASTMX00021, ASTMX01155
OG0001751	SACKO_03749	ASTMX17602
OG0001752	SACKO_02923	ASTMX02858, ASTMX14298
OG0001754	SACKO_08958	ASTMX08050, ASTMX00116
OG0001755	SACKO_23371	ASTMX00395
OG0001755	SACKO_22480	ASTMX06126
OG0001756	SACKO_10270	ASTMX08584
OG0001756	SACKO_17493	ASTMX13471
OG0001757	SACKO_02314	ASTMX10237, ASTMX20720, ASTMX20721
OG0001759	SACKO_01076, SACKO_02292	ASTMX11318, ASTMX05041
OG0001760	SACKO_32048	ASTMX12591
OG0001768	SACKO_29830	ASTMX15150
OG0001768	SACKO_21321	ASTMX13645, ASTMX18653
OG0001769	SACKO_20080	ASTMX01507
OG0001769	SACKO_20662	ASTMX04557
OG0001770	SACKO_19586	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260
OG0001772	SACKO_12357, SACKO_12369	ASTMX16531, ASTMX13929, ASTMX04857
OG0001774	SACKO_02280	ASTMX10351
OG0001774	SACKO_26050	ASTMX06409
OG0001775	SACKO_29841	ASTMX18173, ASTMX02453, ASTMX19386
OG0001778	SACKO_04956	ASTMX07028, ASTMX10049
OG0001780	SACKO_02736, SACKO_09942	ASTMX11983
OG0001780	SACKO_03637	ASTMX06627
OG0001781	SACKO_15440	ASTMX01449
OG0001781	SACKO_18083	ASTMX19769
OG0001782	SACKO_00654	ASTMX13624
OG0001782	SACKO_00246	ASTMX12666
OG0001783	SACKO_04878	ASTMX21511, ASTMX11389
OG0001787	SACKO_25176	ASTMX00153, ASTMX21186, ASTMX20336
OG0001788	SACKO_14730	ASTMX19654, ASTMX18453
OG0001789	SACKO_03274, SACKO_03284	ASTMX04418, ASTMX03005
OG0001792	SACKO_31467	ASTMX18195
OG0001793	SACKO_11163	ASTMX07514
OG0001793	SACKO_29982	ASTMX02969
OG0001794	SACKO_02618	ASTMX01096, ASTMX10295
OG0001796	SACKO_24611	ASTMX17625, ASTMX12736
OG0001797	SACKO_04549, SACKO_02288, SACKO_02272, SACKO_13551, SACKO_12481, SACKO_12463	ASTMX00321
OG0001798	SACKO_24715, SACKO_24082, SACKO_17775	ASTMX02451, ASTMX02132
OG0001799	SACKO_30705	ASTMX21315, ASTMX12220, ASTMX21504, ASTMX05952, ASTMX20313
OG0001800	SACKO_21970	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166
OG0001803	SACKO_18900	ASTMX09976, ASTMX17561, ASTMX16458, ASTMX06657, ASTMX06960, ASTMX13091
OG0001804	SACKO_03287	ASTMX02687, ASTMX13072, ASTMX07800
OG0001805	SACKO_31950	ASTMX21541, ASTMX17763, ASTMX22144
OG0001806	SACKO_21995	ASTMX08329, ASTMX08542, ASTMX15921
OG0001807	SACKO_26234	ASTMX04499, ASTMX10176
OG0001808	SACKO_14879	ASTMX21696, ASTMX05491, ASTMX21695
OG0001809	SACKO_20099	ASTMX16684
OG0001810	SACKO_23080	ASTMX01884, ASTMX15033
OG0001812	SACKO_18671, SACKO_22538, SACKO_11693, SACKO_11673	ASTMX20333
OG0001814	SACKO_07916	ASTMX21503
OG0001817	SACKO_04229	ASTMX09695, ASTMX17342, ASTMX11671, ASTMX04054, ASTMX10095, ASTMX11492
OG0001818	SACKO_02318	ASTMX15112, ASTMX15111, ASTMX01280
OG0001819	SACKO_33357, SACKO_04722	ASTMX10139, ASTMX08405
OG0001820	SACKO_30132	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490
OG0001821	SACKO_18447, SACKO_28189	ASTMX10515
OG0001822	SACKO_04572	ASTMX17911, ASTMX05380
OG0001823	SACKO_14266	ASTMX09025, ASTMX18854
OG0001824	SACKO_20430	ASTMX16553
OG0001825	SACKO_25243	ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168
OG0001826	SACKO_26413	ASTMX17635, ASTMX17851, ASTMX04624, ASTMX18141
OG0001827	SACKO_20145, SACKO_22796	ASTMX10371
OG0001829	SACKO_14724, SACKO_16251, SACKO_16252	ASTMX12419, ASTMX21618, ASTMX10904
OG0001830	SACKO_21536	ASTMX08635, ASTMX20818, ASTMX22664, ASTMX04561
OG0001831	SACKO_24375	ASTMX09701, ASTMX11370, ASTMX05003
OG0001832	SACKO_10816	ASTMX16776
OG0001832	SACKO_11786	ASTMX06849, ASTMX17231
OG0001834	SACKO_01750	ASTMX04164, ASTMX17094, ASTMX23044
OG0001835	SACKO_08883, SACKO_30526, SACKO_23344	ASTMX00389
OG0001840	SACKO_33787, SACKO_26244, SACKO_26202, SACKO_26224, SACKO_30886, SACKO_26236, SACKO_26182, SACKO_26249, SACKO_26233, SACKO_33788, SACKO_26174, SACKO_26243	ASTMX07658, ASTMX07657, ASTMX08438, ASTMX02744
OG0001846	SACKO_34093	ASTMX14112, ASTMX06709, ASTMX19360
OG0001848	SACKO_27223	ASTMX12640
OG0001848	SACKO_27191	ASTMX10450
OG0001849	SACKO_11705, SACKO_00014	ASTMX05295
OG0001849	SACKO_22961	ASTMX20398
OG0001851	SACKO_19939	ASTMX20369, ASTMX20370, ASTMX19823
OG0001852	SACKO_23655, SACKO_00057	ASTMX18646, ASTMX00935
OG0001853	SACKO_15642	ASTMX06831, ASTMX12580, ASTMX14066
OG0001854	SACKO_33307	ASTMX17734
OG0001855	SACKO_19259	ASTMX22276, ASTMX21898, ASTMX01569
OG0001856	SACKO_26262	ASTMX19830, ASTMX04510, ASTMX19097
OG0001857	SACKO_13794	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454
OG0001858	SACKO_17888	ASTMX05936
OG0001858	SACKO_17877	ASTMX22972
OG0001859	SACKO_31768, SACKO_06022, SACKO_06019	ASTMX02530
OG0001861	SACKO_33839, SACKO_06841, SACKO_33845	ASTMX13536
OG0001861	SACKO_13153, SACKO_08805	ASTMX07579, ASTMX01292
OG0001862	SACKO_21316, SACKO_00851	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918
OG0001863	SACKO_28231	ASTMX08020
OG0001863	SACKO_00113, SACKO_23555	ASTMX09136
OG0001864	SACKO_34085	ASTMX14124, ASTMX05208, ASTMX06684
OG0001865	SACKO_01946	ASTMX04096, ASTMX11485, ASTMX08491, ASTMX11247
OG0001866	SACKO_27773	ASTMX03690
OG0001867	SACKO_13015	ASTMX16400, ASTMX16454
OG0001868	SACKO_26839	ASTMX18554, ASTMX12651, ASTMX16061, ASTMX12649, ASTMX12650
OG0001869	SACKO_18426	ASTMX04790
OG0001870	SACKO_14244	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877
OG0001871	SACKO_30122	ASTMX08228, ASTMX02241, ASTMX15903, ASTMX11796
OG0001871	SACKO_30121	ASTMX02240
OG0001873	SACKO_07283	ASTMX13537
OG0001874	SACKO_07809, SACKO_15461, SACKO_15462, SACKO_07808	ASTMX19496
OG0001875	SACKO_05804	ASTMX04145
OG0001875	SACKO_22430	ASTMX19333
OG0001876	SACKO_24935	ASTMX17533, ASTMX07597
OG0001877	SACKO_33440	ASTMX16552, ASTMX01676, ASTMX12947, ASTMX10278
OG0001878	SACKO_20019	ASTMX03678, ASTMX03679, ASTMX11223, ASTMX09106, ASTMX11222, ASTMX15218, ASTMX21903
OG0001879	SACKO_33146	ASTMX12971
OG0001879	SACKO_00481	ASTMX07742, ASTMX20887
OG0001881	SACKO_12641	ASTMX14379, ASTMX16204, ASTMX00702
OG0001882	SACKO_02660	ASTMX10217, ASTMX21215, ASTMX00491
OG0001883	SACKO_02765	ASTMX21822, ASTMX15504, ASTMX11383, ASTMX20343
OG0001884	SACKO_23339	ASTMX06134, ASTMX19600, ASTMX08889
OG0001886	SACKO_09347	ASTMX11188, ASTMX19864
OG0001887	SACKO_01344	ASTMX11490, ASTMX04087, ASTMX07566, ASTMX04178, ASTMX01150, ASTMX04646
OG0001889	SACKO_12699	ASTMX06568, ASTMX18787, ASTMX13144
OG0001890	SACKO_13244	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077
OG0001892	SACKO_31804, SACKO_02585	ASTMX05753
OG0001892	SACKO_03679, SACKO_31796, SACKO_03690	ASTMX09817, ASTMX05754
OG0001893	SACKO_22779	ASTMX19770, ASTMX19643
OG0001894	SACKO_20370, SACKO_07312, SACKO_18720	ASTMX07802, ASTMX07302, ASTMX12290
OG0001895	SACKO_15661	ASTMX17836, ASTMX21328, ASTMX21293
OG0001896	SACKO_23598	ASTMX08974, ASTMX03319, ASTMX03853
OG0001897	SACKO_29272	ASTMX09168, ASTMX02426, ASTMX07775
OG0001899	SACKO_31621	ASTMX04690, ASTMX15105
OG0001900	SACKO_05209	ASTMX17301
OG0001901	SACKO_08266	ASTMX11240, ASTMX22217
OG0001903	SACKO_11964	ASTMX04440, ASTMX02517
OG0001913	SACKO_20127, SACKO_20120	ASTMX20767, ASTMX02135, ASTMX20390
OG0001914	SACKO_00613	ASTMX19238
OG0001915	SACKO_14819	ASTMX06154, ASTMX20145
OG0001916	SACKO_03107	ASTMX05801
OG0001916	SACKO_15239	ASTMX16187
OG0001917	SACKO_07185	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196
OG0001918	SACKO_32481	ASTMX14770
OG0001918	SACKO_00624	ASTMX10418
OG0001919	SACKO_14567	ASTMX10083
OG0001919	SACKO_25940	ASTMX02747
OG0001920	SACKO_19326	ASTMX05693, ASTMX18701, ASTMX05478
OG0001923	SACKO_06225	ASTMX11549, ASTMX15481
OG0001925	SACKO_23146	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044
OG0001926	SACKO_32724	ASTMX02370
OG0001927	SACKO_17851	ASTMX22361
OG0001928	SACKO_08806, SACKO_03226, SACKO_03225	ASTMX11034
OG0001929	SACKO_19304	ASTMX00163
OG0001930	SACKO_23877	ASTMX00407
OG0001930	SACKO_05118	ASTMX00470
OG0001932	SACKO_17814	ASTMX08414, ASTMX03192, ASTMX04190
OG0001933	SACKO_19015	ASTMX00429
OG0001934	SACKO_19626	ASTMX19911, ASTMX13174, ASTMX13175
OG0001935	SACKO_28402	ASTMX11590
OG0001935	SACKO_30912	ASTMX11916
OG0001936	SACKO_21379	ASTMX01178
OG0001936	SACKO_19864	ASTMX10556
OG0001937	SACKO_15791, SACKO_15800	ASTMX00171
OG0001938	SACKO_21139	ASTMX18129, ASTMX18131, ASTMX18248
OG0001939	SACKO_12122	ASTMX00403
OG0001940	SACKO_10213, SACKO_21954	ASTMX17596
OG0001941	SACKO_28144	ASTMX00477, ASTMX00476, ASTMX10134
OG0001942	SACKO_13864	ASTMX08067, ASTMX04573
OG0001943	SACKO_13918	ASTMX17179, ASTMX00958
OG0001944	SACKO_00981	ASTMX02482, ASTMX10544
OG0001945	SACKO_10355, SACKO_01672	ASTMX00044, ASTMX10524, ASTMX09938
OG0001946	SACKO_31503	ASTMX12183, ASTMX15576, ASTMX12119, ASTMX01552
OG0001947	SACKO_18526	ASTMX05518, ASTMX09474, ASTMX03096, ASTMX00626
OG0001948	SACKO_03112	ASTMX22858
OG0001948	SACKO_03120	ASTMX15647, ASTMX13681, ASTMX18721, ASTMX19377, ASTMX13543
OG0001949	SACKO_18277	ASTMX16347, ASTMX05904, ASTMX22823, ASTMX16345, ASTMX02307
OG0001950	SACKO_09549, SACKO_12565	ASTMX18530, ASTMX11401, ASTMX09051, ASTMX03098, ASTMX07411
OG0001951	SACKO_16941	ASTMX20250, ASTMX00814, ASTMX21087, ASTMX07517
OG0001952	SACKO_29969, SACKO_31296	ASTMX11334
OG0001953	SACKO_00378	ASTMX17339, ASTMX11073, ASTMX17815
OG0001956	SACKO_32159	ASTMX07766
OG0001957	SACKO_07125	ASTMX03767, ASTMX02309, ASTMX12199, ASTMX18807, ASTMX15756
OG0001958	SACKO_20147	ASTMX02681, ASTMX11359, ASTMX15551, ASTMX13324, ASTMX00180, ASTMX02698, ASTMX04111
OG0001960	SACKO_31082	ASTMX19753, ASTMX21587
OG0001961	SACKO_27137	ASTMX01985, ASTMX00433, ASTMX05535
OG0001962	SACKO_09403	ASTMX10698, ASTMX09532, ASTMX00886
OG0001963	SACKO_02456	ASTMX19201, ASTMX06233, ASTMX10086
OG0001964	SACKO_00446	ASTMX18977, ASTMX19220
OG0001966	SACKO_31571, SACKO_06264, SACKO_29900	ASTMX14196, ASTMX08275
OG0001967	SACKO_00495	ASTMX05487
OG0001968	SACKO_03965	ASTMX09462
OG0001969	SACKO_21189	ASTMX10572, ASTMX16678, ASTMX02918
OG0001971	SACKO_24553	ASTMX06857, ASTMX18166, ASTMX07764, ASTMX07098, ASTMX02407
OG0001972	SACKO_11329	ASTMX16670, ASTMX02119
OG0001974	SACKO_10619	ASTMX21581
OG0001976	SACKO_24696, SACKO_22126, SACKO_22775	ASTMX00229, ASTMX00437, ASTMX03038, ASTMX03039
OG0001985	SACKO_07585	ASTMX05944, ASTMX20318, ASTMX20204
OG0001986	SACKO_27015	ASTMX02381
OG0001987	SACKO_10459	ASTMX18839, ASTMX12855, ASTMX17820, ASTMX17595
OG0001988	SACKO_19763	ASTMX13581, ASTMX09059
OG0001989	SACKO_00327	ASTMX03043, ASTMX19847
OG0001990	SACKO_09287	ASTMX06695
OG0001991	SACKO_06499	ASTMX12375, ASTMX02084, ASTMX00520
OG0001992	SACKO_18064	ASTMX04244, ASTMX09494
OG0001993	SACKO_10321	ASTMX16603, ASTMX10170, ASTMX23032
OG0001994	SACKO_29537	ASTMX13184, ASTMX03001, ASTMX02331
OG0001996	SACKO_03409, SACKO_11977	ASTMX08485
OG0001998	SACKO_08539, SACKO_09820	ASTMX15724, ASTMX01470
OG0001999	SACKO_26237	ASTMX11680
OG0001999	SACKO_18124	ASTMX12424
OG0002000	SACKO_07018	ASTMX14056, ASTMX08846
OG0002001	SACKO_30594	ASTMX01040
OG0002001	SACKO_13016, SACKO_06842	ASTMX04984
OG0002002	SACKO_04944, SACKO_32854	ASTMX07891, ASTMX09191, ASTMX03021
OG0002003	SACKO_11654	ASTMX12936, ASTMX02322, ASTMX09501
OG0002005	SACKO_12696	ASTMX15304, ASTMX02809, ASTMX09957, ASTMX19417
OG0002006	SACKO_32238	ASTMX10173, ASTMX04500
OG0002009	SACKO_22130	ASTMX17629
OG0002009	SACKO_04024	ASTMX16191
OG0002010	SACKO_00952	ASTMX12934, ASTMX08578, ASTMX21425, ASTMX11376
OG0002011	SACKO_00275	ASTMX00517, ASTMX17175
OG0002012	SACKO_20203, SACKO_20195, SACKO_20200, SACKO_20196, SACKO_20185, SACKO_20175	ASTMX21641
OG0002013	SACKO_30391	ASTMX05656, ASTMX18118
OG0002014	SACKO_12681	ASTMX22107, ASTMX15926, ASTMX08364, ASTMX13940
OG0002015	SACKO_24489	ASTMX22305, ASTMX21197
OG0002016	SACKO_34162	ASTMX06954, ASTMX13089
OG0002017	SACKO_19298	ASTMX04800, ASTMX06787, ASTMX12770, ASTMX15859
OG0002018	SACKO_19905	ASTMX04081, ASTMX14917, ASTMX00472, ASTMX03911
OG0002019	SACKO_32926	ASTMX15451, ASTMX05404, ASTMX19114, ASTMX20262
OG0002020	SACKO_06145	ASTMX09967, ASTMX07803, ASTMX07643, ASTMX11910
OG0002022	SACKO_06561, SACKO_06558, SACKO_10976	ASTMX08850, ASTMX08849
OG0002023	SACKO_02415, SACKO_12368	ASTMX13059, ASTMX13931, ASTMX11476, ASTMX03808
OG0002024	SACKO_09278	ASTMX12446, ASTMX05724, ASTMX11342, ASTMX11340
OG0002025	SACKO_02757	ASTMX21209
OG0002026	SACKO_28249, SACKO_18232, SACKO_28246	ASTMX08004, ASTMX05432
OG0002027	SACKO_25805	ASTMX01143, ASTMX02252, ASTMX16654, ASTMX03186
OG0002028	SACKO_17046	ASTMX10542
OG0002029	SACKO_09295, SACKO_07415	ASTMX07856, ASTMX13315
OG0002030	SACKO_06370	ASTMX06466, ASTMX05489, ASTMX22119, ASTMX02054, ASTMX07809, ASTMX08607
OG0002031	SACKO_16332	ASTMX19732, ASTMX01811
OG0002032	SACKO_01708	ASTMX17188
OG0002035	SACKO_04245	ASTMX02430, ASTMX15049, ASTMX11554, ASTMX05921, ASTMX13445
OG0002036	SACKO_04759	ASTMX10687, ASTMX02312
OG0002037	SACKO_15377	ASTMX12739, ASTMX01045, ASTMX12644, ASTMX19966, ASTMX06665, ASTMX10739
OG0002038	SACKO_29129	ASTMX16884, ASTMX01857, ASTMX13347
OG0002042	SACKO_05179, SACKO_02433	ASTMX12108, ASTMX12109
OG0002043	SACKO_27976	ASTMX04301, ASTMX15262
OG0002044	SACKO_28430, SACKO_07489	ASTMX00756, ASTMX06376
OG0002057	SACKO_12378	ASTMX15623
OG0002059	SACKO_21353	ASTMX16881, ASTMX08569, ASTMX16470
OG0002060	SACKO_33981	ASTMX08513, ASTMX01579
OG0002061	SACKO_12743	ASTMX17947, ASTMX17948, ASTMX19772, ASTMX17946, ASTMX19260, ASTMX16152, ASTMX19773
OG0002062	SACKO_31974	ASTMX13242, ASTMX19992, ASTMX02071
OG0002063	SACKO_05277, SACKO_05336	ASTMX14592
OG0002063	SACKO_24323	ASTMX08215
OG0002064	SACKO_09117	ASTMX10932
OG0002064	SACKO_07295	ASTMX03886, ASTMX09499
OG0002066	SACKO_01632	ASTMX03814, ASTMX00825, ASTMX11956, ASTMX16358
OG0002067	SACKO_13436	ASTMX12928
OG0002068	SACKO_17724	ASTMX12273, ASTMX16517
OG0002069	SACKO_20889	ASTMX05370, ASTMX06681, ASTMX06821
OG0002070	SACKO_16118	ASTMX22337, ASTMX21570, ASTMX14581, ASTMX14242
OG0002071	SACKO_00709	ASTMX05053, ASTMX12228, ASTMX05876
OG0002072	SACKO_25571	ASTMX10209, ASTMX19480
OG0002073	SACKO_33630	ASTMX18638
OG0002074	SACKO_16806	ASTMX02153
OG0002075	SACKO_22137	ASTMX06559, ASTMX12938, ASTMX01571, ASTMX10222
OG0002076	SACKO_02097	ASTMX09409, ASTMX19822, ASTMX20304
OG0002077	SACKO_18698, SACKO_21828	ASTMX09597
OG0002078	SACKO_02791, SACKO_19556	ASTMX07822, ASTMX22651, ASTMX21198, ASTMX07693
OG0002080	SACKO_32199	ASTMX03462
OG0002084	SACKO_12224, SACKO_12221	ASTMX10426, ASTMX03243, ASTMX05634
OG0002086	SACKO_12207	ASTMX07923, ASTMX07922, ASTMX21562
OG0002087	SACKO_25855, SACKO_07146, SACKO_12543, SACKO_25849, SACKO_27391, SACKO_27412, SACKO_27388, SACKO_00847, SACKO_01530, SACKO_23688, SACKO_25848	ASTMX16781
OG0002090	SACKO_16057	ASTMX16025
OG0002091	SACKO_24505	ASTMX17083, ASTMX11725, ASTMX21693
OG0002093	SACKO_03582	ASTMX15922
OG0002094	SACKO_08816, SACKO_08826	ASTMX16837
OG0002095	SACKO_04079	ASTMX03962, ASTMX17882, ASTMX06032
OG0002096	SACKO_10187	ASTMX10720, ASTMX17001
OG0002097	SACKO_05242	ASTMX09200, ASTMX06450, ASTMX12192, ASTMX07933
OG0002098	SACKO_31177, SACKO_31152, SACKO_11644	ASTMX03018, ASTMX03017, ASTMX08259
OG0002099	SACKO_07853	ASTMX07475
OG0002102	SACKO_26113	ASTMX08771, ASTMX03132, ASTMX03918, ASTMX08042, ASTMX22350
OG0002103	SACKO_16277	ASTMX03950, ASTMX04643
OG0002104	SACKO_13385	ASTMX05475, ASTMX01651, ASTMX03534
OG0002105	SACKO_08310	ASTMX01741, ASTMX00335, ASTMX14499, ASTMX00378, ASTMX22666
OG0002106	SACKO_27977	ASTMX03785
OG0002106	SACKO_19814, SACKO_22564	ASTMX08724
OG0002107	SACKO_25900	ASTMX19945
OG0002108	SACKO_11718	ASTMX07612, ASTMX01236
OG0002109	SACKO_33064	ASTMX05915, ASTMX09032
OG0002111	SACKO_02671	ASTMX04333, ASTMX20752, ASTMX11859, ASTMX11858, ASTMX00053, ASTMX21592, ASTMX17521, ASTMX11907
OG0002122	SACKO_06202	ASTMX08830, ASTMX06030
OG0002124	SACKO_04594	ASTMX14518
OG0002125	SACKO_21454, SACKO_13801	ASTMX04029
OG0002127	SACKO_26297	ASTMX08755, ASTMX03139
OG0002128	SACKO_26361	ASTMX10534, ASTMX04518
OG0002129	SACKO_18754, SACKO_18746	ASTMX02262, ASTMX09089, ASTMX08266
OG0002130	SACKO_17976	ASTMX08156
OG0002131	SACKO_24269	ASTMX11268, ASTMX11269, ASTMX11344
OG0002134	SACKO_30226	ASTMX02557, ASTMX21719, ASTMX00879
OG0002135	SACKO_27352	ASTMX09828, ASTMX01206
OG0002136	SACKO_00268	ASTMX21780
OG0002136	SACKO_03478	ASTMX04714, ASTMX01514
OG0002137	SACKO_34083	ASTMX18215
OG0002138	SACKO_16832	ASTMX02006
OG0002139	SACKO_06121	ASTMX21646, ASTMX11143, ASTMX09490
OG0002140	SACKO_34050, SACKO_05359	ASTMX11031, ASTMX06147
OG0002141	SACKO_01890	ASTMX00108
OG0002144	SACKO_10481	ASTMX17084, ASTMX17508, ASTMX19379
OG0002145	SACKO_23682	ASTMX07271
OG0002147	SACKO_22332	ASTMX06786
OG0002148	SACKO_32367	ASTMX15638
OG0002148	SACKO_03139	ASTMX01497
OG0002149	SACKO_31009	ASTMX17049, ASTMX20915, ASTMX06455
OG0002150	SACKO_07994, SACKO_07345	ASTMX15752, ASTMX00387
OG0002151	SACKO_31544	ASTMX04874, ASTMX21404
OG0002152	SACKO_15721	ASTMX15710
OG0002153	SACKO_06454	ASTMX03959
