Orthogroup	CAEEL	BRAFL
OG0001949	CAEEL19721	bflo_26707, bflo_03251
OG0001950	CAEEL05818	bflo_08380, bflo_26335
OG0001951	CAEEL08644, CAEEL02798	bflo_00274
OG0001952	CAEEL00959	bflo_06372, bflo_17534
OG0001953	CAEEL01457	bflo_22677
OG0001954	CAEEL14762	bflo_21007, bflo_07549
OG0001956	CAEEL07023	bflo_06948
OG0001958	CAEEL19146	bflo_01458
OG0001961	CAEEL11703	bflo_02004
OG0001962	CAEEL07745	bflo_27208, bflo_17420
OG0001963	CAEEL09651	bflo_03061
OG0001964	CAEEL18880	bflo_21681, bflo_21674
OG0001965	CAEEL15340	bflo_23145
OG0001966	CAEEL15352, CAEEL06723	bflo_13716, bflo_26347, bflo_26346, bflo_26253
OG0001968	CAEEL10639	bflo_16081
OG0001969	CAEEL09244, CAEEL09472, CAEEL00361	bflo_00277
OG0001970	CAEEL17419	bflo_15659
OG0001971	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583	bflo_06955
OG0001974	CAEEL10261	bflo_23457
OG0001978	CAEEL00552, CAEEL18757	bflo_22566
OG0001985	CAEEL08373, CAEEL02584, CAEEL02585	bflo_20379
OG0001987	CAEEL06766	bflo_20994
OG0001988	CAEEL02095	bflo_06652
OG0001989	CAEEL20436	bflo_08917
OG0001990	CAEEL18486	bflo_06410
OG0001991	CAEEL08725	bflo_06525
OG0001992	CAEEL00543	bflo_11647
OG0001993	CAEEL15736	bflo_08762
OG0001994	CAEEL19344, CAEEL02372	bflo_19853
OG0001996	CAEEL07117	bflo_17605
OG0001998	CAEEL08296	bflo_20085
OG0001999	CAEEL06715	bflo_23004
OG0002000	CAEEL08459	bflo_26217, bflo_07336
OG0002001	CAEEL07856	bflo_00306, bflo_00287
OG0002002	CAEEL05495, CAEEL09310, CAEEL01852	bflo_18612
OG0002003	CAEEL18663	bflo_23282
OG0002004	CAEEL08821, CAEEL14586, CAEEL09383, CAEEL11550	bflo_19112
OG0002005	CAEEL10504	bflo_14197, bflo_09388
OG0002006	CAEEL16051, CAEEL18232	bflo_19600
OG0002008	CAEEL11706	bflo_07691
OG0002009	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207	bflo_06073
OG0002011	CAEEL06587, CAEEL01459	bflo_13963
OG0002013	CAEEL00803, CAEEL01317	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614
OG0002015	CAEEL07232	bflo_23014
OG0002016	CAEEL10751	bflo_26862, bflo_07636
OG0002017	CAEEL04551	bflo_24086
OG0002018	CAEEL08242	bflo_15044
OG0002020	CAEEL20282	bflo_09732
OG0002021	CAEEL10833, CAEEL10005, CAEEL09715, CAEEL19049, CAEEL09714, CAEEL09716	bflo_12908, bflo_12909, bflo_12532
OG0002023	CAEEL12418	bflo_18908
OG0002026	CAEEL09267	bflo_14327
OG0002027	CAEEL19841	bflo_21258
OG0002031	CAEEL07288	bflo_00323
OG0002032	CAEEL15092	bflo_06420
OG0002035	CAEEL04843, CAEEL04846	bflo_26309
OG0002036	CAEEL17432	bflo_21587
OG0002037	CAEEL09947	bflo_00183
OG0002042	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817	bflo_07574, bflo_19730, bflo_07576, bflo_08137
OG0002043	CAEEL01497	bflo_06461
OG0002057	CAEEL04582, CAEEL04584	bflo_25207
OG0002059	CAEEL20695	bflo_15701
OG0002062	CAEEL01567	bflo_08319
OG0002063	CAEEL01336	bflo_03409, bflo_08057
OG0002064	CAEEL17790	bflo_20424, bflo_10713
OG0002067	CAEEL08430	bflo_23122
OG0002068	CAEEL15280	bflo_07817
OG0002073	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593	bflo_05725
OG0002074	CAEEL18383	bflo_10251
OG0002076	CAEEL17850	bflo_00828
OG0002077	CAEEL08392	bflo_18499
OG0002079	CAEEL07901	bflo_15094
OG0002080	CAEEL03246, CAEEL12691	bflo_04014, bflo_04015
OG0002085	CAEEL11230, CAEEL11229	bflo_27259, bflo_18980
OG0002086	CAEEL01985	bflo_05685
OG0002087	CAEEL07742	bflo_16653
OG0002089	CAEEL00011, CAEEL11035	bflo_00585
OG0002090	CAEEL00790	bflo_02699, bflo_17839, bflo_23553
OG0002093	CAEEL02211, CAEEL19978	bflo_09224
OG0002094	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823	bflo_12213
OG0002095	CAEEL07104	bflo_14253
OG0002097	CAEEL03161, CAEEL00098, CAEEL19231	bflo_21773
OG0002099	CAEEL05221	bflo_19979
OG0002101	CAEEL04990	bflo_25619
OG0002102	CAEEL20714	bflo_21300
OG0002103	CAEEL16392, CAEEL16394	bflo_22111, bflo_17829
OG0002105	CAEEL18772	bflo_09948
OG0002106	CAEEL18235, CAEEL08825	bflo_05638, bflo_15862, bflo_22740, bflo_13807, bflo_22931, bflo_17019
OG0002107	CAEEL07845	bflo_10125
OG0002108	CAEEL05450, CAEEL05957, CAEEL15378	bflo_06308
OG0002122	CAEEL09431	bflo_14388
OG0002123	CAEEL05315	bflo_04954
OG0002124	CAEEL05107	bflo_10898, bflo_23415, bflo_05475, bflo_08511, bflo_21121, bflo_07625, bflo_09667, bflo_08292
OG0002125	CAEEL10327	bflo_23929
OG0002125	CAEEL06344	bflo_10052
OG0002131	CAEEL00336	bflo_06125
OG0002133	CAEEL02043, CAEEL15670	bflo_19812, bflo_26903, bflo_03724, bflo_07355, bflo_27431, bflo_27144, bflo_07001, bflo_05151, bflo_08734
OG0002135	CAEEL01398, CAEEL15762	bflo_17481
OG0002139	CAEEL15822	bflo_16569
OG0002142	CAEEL01037	bflo_07803
OG0002143	CAEEL01697	bflo_03634
OG0002144	CAEEL08787	bflo_20180
OG0002145	CAEEL00125	bflo_10933
OG0002146	CAEEL10604	bflo_11049
OG0002147	CAEEL05229	bflo_24379
OG0002148	CAEEL13205	bflo_14196
OG0002149	CAEEL09018, CAEEL08046	bflo_00548
OG0002151	CAEEL19229	bflo_22969
OG0002152	CAEEL00179	bflo_06723
OG0002156	CAEEL08424	bflo_15422
OG0002157	CAEEL10861	bflo_23147
OG0002160	CAEEL05075	bflo_22999
OG0002163	CAEEL04144	bflo_03622, bflo_03377, bflo_03386, bflo_03422, bflo_03773
OG0002164	CAEEL04595, CAEEL04594, CAEEL19903	bflo_25463, bflo_05864
OG0002165	CAEEL04348	bflo_13721, bflo_13797
OG0002165	CAEEL13880	bflo_13728
OG0002166	CAEEL06693, CAEEL06692	bflo_20020
OG0002167	CAEEL10771, CAEEL20502	bflo_00206
OG0002168	CAEEL06529	bflo_01491, bflo_26230
OG0002169	CAEEL19452	bflo_10054
OG0002170	CAEEL11886	bflo_23066
OG0002171	CAEEL09511	bflo_12782
OG0002173	CAEEL02072	bflo_13323, bflo_03271
OG0002175	CAEEL11081	bflo_11846
OG0002177	CAEEL16080	bflo_08056
OG0002179	CAEEL17210, CAEEL19563	bflo_09950
OG0002182	CAEEL11866	bflo_11055
OG0002184	CAEEL06428	bflo_25708, bflo_27502
OG0002185	CAEEL01312	bflo_12889
OG0002187	CAEEL05615	bflo_15673
OG0002188	CAEEL10832	bflo_24734
OG0002189	CAEEL17261, CAEEL17762, CAEEL20687	bflo_25738
OG0002190	CAEEL18099	bflo_07986
OG0002191	CAEEL00670	bflo_02429
OG0002201	CAEEL01613	bflo_13691
OG0002213	CAEEL09259	bflo_08585, bflo_22691
OG0002215	CAEEL19732	bflo_13515
OG0002216	CAEEL09929, CAEEL09930	bflo_18862
OG0002217	CAEEL18475, CAEEL05058	bflo_16001
OG0002218	CAEEL00880	bflo_05105
OG0002222	CAEEL05529	bflo_24361
OG0002224	CAEEL10158	bflo_07288
OG0002225	CAEEL15252	bflo_09171
OG0002226	CAEEL04806	bflo_25646
OG0002227	CAEEL00491	bflo_08980
OG0002228	CAEEL05227	bflo_13849, bflo_23702
OG0002229	CAEEL08325	bflo_20886
OG0002236	CAEEL18503	bflo_00985, bflo_26611
OG0002239	CAEEL05928	bflo_06586
OG0002240	CAEEL05366	bflo_24002
OG0002241	CAEEL07281	bflo_20706
OG0002243	CAEEL05910, CAEEL11717	bflo_08149
OG0002244	CAEEL02764	bflo_15224
OG0002246	CAEEL00010	bflo_05448
OG0002248	CAEEL09675	bflo_07117
OG0002251	CAEEL18329, CAEEL19690	bflo_09054
OG0002252	CAEEL18710	bflo_22997
OG0002255	CAEEL01086	bflo_12727
OG0002257	CAEEL14323	bflo_11090
OG0002258	CAEEL10467	bflo_20237
OG0002259	CAEEL08231	bflo_20110
OG0002260	CAEEL08208	bflo_19694
OG0002261	CAEEL09054	bflo_23458
OG0002262	CAEEL07374	bflo_19389
OG0002263	CAEEL08085	bflo_21631
OG0002264	CAEEL01891	bflo_17703
OG0002265	CAEEL01664	bflo_01211
OG0002266	CAEEL18931	bflo_23114
OG0002270	CAEEL01255	bflo_11641
OG0002272	CAEEL00181	bflo_03132, bflo_06911
OG0002275	CAEEL19733	bflo_02038
OG0002277	CAEEL12016	bflo_11037
OG0002278	CAEEL17984, CAEEL17983	bflo_08399
OG0002280	CAEEL01565	bflo_17412
OG0002281	CAEEL20772	bflo_09442
OG0002282	CAEEL05126	bflo_15825
OG0002283	CAEEL11974	bflo_07055
OG0002284	CAEEL09475	bflo_12122
OG0002286	CAEEL15075	bflo_23617
OG0002287	CAEEL00054	bflo_04441, bflo_13154
OG0002288	CAEEL11923	bflo_07962
OG0002289	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495	bflo_07698, bflo_21267
OG0002291	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558	bflo_25807
OG0002293	CAEEL01475	bflo_04454
OG0002294	CAEEL03275, CAEEL03274	bflo_25668
OG0002297	CAEEL10891, CAEEL10889, CAEEL09503	bflo_19555, bflo_07421, bflo_19556, bflo_18716, bflo_25916, bflo_25367, bflo_26405, bflo_26046
OG0002312	CAEEL04818, CAEEL04817	bflo_10393
OG0002316	CAEEL01858, CAEEL01859	bflo_27221, bflo_17667, bflo_20730
OG0002317	CAEEL13995	bflo_03550
OG0002318	CAEEL05991	bflo_15753, bflo_04573, bflo_07141
OG0002321	CAEEL11607	bflo_09188
OG0002322	CAEEL12636, CAEEL12634	bflo_22947
OG0002324	CAEEL14861	bflo_11385, bflo_16549, bflo_19395
OG0002325	CAEEL12660	bflo_11703
OG0002326	CAEEL19310	bflo_12510
OG0002327	CAEEL11423	bflo_11578
OG0002331	CAEEL13492, CAEEL01768	bflo_13938
OG0002332	CAEEL07378	bflo_26840, bflo_06982
OG0002335	CAEEL02679, CAEEL02678	bflo_02471
OG0002336	CAEEL18832	bflo_22402, bflo_21752
OG0002340	CAEEL00545	bflo_12722
OG0002341	CAEEL07757	bflo_14641, bflo_21521
OG0002342	CAEEL06352, CAEEL06355, CAEEL00891	bflo_01588
OG0002343	CAEEL20506, CAEEL10734	bflo_03003
OG0002344	CAEEL07661	bflo_05342
OG0002346	CAEEL04391	bflo_03740
OG0002348	CAEEL12095	bflo_14911
OG0002350	CAEEL20154	bflo_15844
OG0002352	CAEEL04784	bflo_12709
OG0002354	CAEEL09038	bflo_13214, bflo_13170
OG0002355	CAEEL08630	bflo_14385
OG0002356	CAEEL17852	bflo_10383
OG0002357	CAEEL14198	bflo_08632
OG0002358	CAEEL20542	bflo_10333
OG0002360	CAEEL19089	bflo_02497
OG0002361	CAEEL16240, CAEEL14724	bflo_23630, bflo_04272, bflo_17174
OG0002362	CAEEL01494	bflo_03211
OG0002363	CAEEL18180	bflo_23777
OG0002366	CAEEL01476	bflo_12505
OG0002367	CAEEL02851	bflo_06197
OG0002368	CAEEL06921	bflo_07364
OG0002369	CAEEL00665	bflo_17338
OG0002370	CAEEL06782	bflo_23279
OG0002371	CAEEL10782, CAEEL02897	bflo_22133, bflo_22130, bflo_04827, bflo_04271, bflo_00029
OG0002373	CAEEL10724, CAEEL10847	bflo_07066
OG0002374	CAEEL00989, CAEEL03595	bflo_12674
OG0002375	CAEEL09148	bflo_06120, bflo_03734, bflo_21167
OG0002376	CAEEL16557	bflo_15696
OG0002378	CAEEL05507, CAEEL19717	bflo_10463
OG0002379	CAEEL20511	bflo_22498
OG0002386	CAEEL09550, CAEEL09554, CAEEL09516, CAEEL09558, CAEEL10037, CAEEL10035, CAEEL10034, CAEEL02219, CAEEL10004, CAEEL10036, CAEEL10003, CAEEL18245, CAEEL09777, CAEEL09779, CAEEL18243, CAEEL09790, CAEEL13282, CAEEL13308, CAEEL09785, CAEEL13488, CAEEL12023, CAEEL09591, CAEEL09835, CAEEL09778, CAEEL09784, CAEEL09786, CAEEL17777, CAEEL09982, CAEEL09983, CAEEL09977, CAEEL09551, CAEEL09974, CAEEL09973, CAEEL09979, CAEEL09976, CAEEL09981, CAEEL09975, CAEEL09984, CAEEL09783, CAEEL09553, CAEEL09555, CAEEL09556, CAEEL13171, CAEEL09559, CAEEL09557, CAEEL18244	bflo_15289
OG0002396	CAEEL15127	bflo_15291
OG0002400	CAEEL12685	bflo_11518
OG0002406	CAEEL05272	bflo_24870
OG0002407	CAEEL11836	bflo_06998
OG0002408	CAEEL05340	bflo_13189
OG0002409	CAEEL12380	bflo_11396
OG0002410	CAEEL06445	bflo_05594
OG0002411	CAEEL09509	bflo_08287
OG0002413	CAEEL05456	bflo_25614
OG0002414	CAEEL16542	bflo_01680
OG0002415	CAEEL09540, CAEEL09394, CAEEL15033	bflo_02439, bflo_07511
OG0002416	CAEEL00247	bflo_17566
OG0002418	CAEEL04545, CAEEL11616	bflo_24092
OG0002421	CAEEL09266	bflo_06231, bflo_12659
OG0002422	CAEEL09220	bflo_17604
OG0002424	CAEEL18326	bflo_09230
OG0002425	CAEEL00712	bflo_15829
OG0002427	CAEEL07892	bflo_06111
OG0002429	CAEEL05601	bflo_13260
OG0002433	CAEEL18398	bflo_23332
OG0002434	CAEEL09324	bflo_19349
OG0002439	CAEEL06145, CAEEL06146	bflo_04094
OG0002441	CAEEL01735	bflo_18128
OG0002442	CAEEL00999	bflo_12847
OG0002443	CAEEL11867	bflo_12045
OG0002444	CAEEL11588	bflo_12548
OG0002445	CAEEL08003	bflo_18122
OG0002446	CAEEL01328	bflo_23291
OG0002448	CAEEL11664	bflo_07090
OG0002449	CAEEL15838	bflo_15682
OG0002450	CAEEL02915	bflo_03594
OG0002453	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671	bflo_12392
OG0002454	CAEEL06870	bflo_20017
OG0002456	CAEEL19152, CAEEL02912	bflo_18853
OG0002457	CAEEL08209	bflo_12132
OG0002461	CAEEL07388	bflo_15469
OG0002464	CAEEL09680	bflo_06971
OG0002467	CAEEL00166	bflo_05975
OG0002476	CAEEL05868	bflo_16460
OG0002476	CAEEL00590	bflo_12860
OG0002477	CAEEL05771	bflo_10778
OG0002481	CAEEL07210	bflo_00653
OG0002486	CAEEL00554	bflo_02598
OG0002487	CAEEL13022	bflo_18585
OG0002489	CAEEL20456	bflo_09137
OG0002490	CAEEL09795	bflo_12104
OG0002491	CAEEL01502	bflo_07700
OG0002492	CAEEL07791	bflo_21795
OG0002494	CAEEL02924	bflo_13228
OG0002495	CAEEL05776	bflo_02452
OG0002497	CAEEL00487	bflo_07342
OG0002499	CAEEL02172, CAEEL11853	bflo_25023, bflo_25020
OG0002500	CAEEL00642	bflo_20308
OG0002500	CAEEL07067	bflo_03076, bflo_03356, bflo_03357
OG0002502	CAEEL01666, CAEEL05931	bflo_25062
OG0002503	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625	bflo_14806
OG0002504	CAEEL06712, CAEEL09129	bflo_20578
OG0002505	CAEEL05922	bflo_19740, bflo_19741, bflo_18505, bflo_19739
OG0002506	CAEEL00901	bflo_15908, bflo_05827, bflo_06746
OG0002507	CAEEL03010	bflo_25600
OG0002509	CAEEL10641, CAEEL10642	bflo_13462
OG0002510	CAEEL15444	bflo_21793
OG0002511	CAEEL03054	bflo_25280
OG0002512	CAEEL06721	bflo_14728
OG0002516	CAEEL07616	bflo_09647
OG0002518	CAEEL03272	bflo_24581
OG0002519	CAEEL07683	bflo_15025
OG0002520	CAEEL11387	bflo_07063
OG0002523	CAEEL09506	bflo_03694
OG0002524	CAEEL07737	bflo_03871, bflo_03870
OG0002527	CAEEL00425, CAEEL00799	bflo_15960
OG0002528	CAEEL14274	bflo_10783
OG0002529	CAEEL18703, CAEEL04668	bflo_21754
OG0002530	CAEEL18169	bflo_06442
OG0002532	CAEEL00641	bflo_23293
OG0002533	CAEEL08550	bflo_20865
OG0002534	CAEEL08629	bflo_24432
OG0002541	CAEEL09534	bflo_20840
OG0002542	CAEEL06956	bflo_18845
OG0002543	CAEEL07344	bflo_20301
OG0002544	CAEEL07645	bflo_27464, bflo_24518
OG0002545	CAEEL12452	bflo_11519, bflo_11987, bflo_11988
OG0002547	CAEEL02085	bflo_04652, bflo_04971
OG0002548	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091	bflo_23945
OG0002549	CAEEL18135	bflo_22198, bflo_22197
OG0002551	CAEEL01609	bflo_15193, bflo_14552, bflo_14554
OG0002552	CAEEL01916	bflo_06677
OG0002553	CAEEL07705	bflo_08458
OG0002555	CAEEL12784	bflo_08769
OG0002557	CAEEL02904	bflo_14058
OG0002558	CAEEL18130	bflo_14250
OG0002559	CAEEL14654	bflo_14842
OG0002561	CAEEL13357	bflo_23744, bflo_23953, bflo_05234
OG0002562	CAEEL00489	bflo_25771
OG0002563	CAEEL08940	bflo_14809
OG0002564	CAEEL14884	bflo_22944
OG0002565	CAEEL01779, CAEEL19992	bflo_10050, bflo_03463, bflo_03428
OG0002566	CAEEL18146	bflo_25702
OG0002567	CAEEL10186, CAEEL10185	bflo_14496
OG0002569	CAEEL18770	bflo_15249
OG0002570	CAEEL02126	bflo_12783, bflo_05242
OG0002571	CAEEL01329, CAEEL00047	bflo_14934
OG0002572	CAEEL06422	bflo_03604
OG0002587	CAEEL02535	bflo_12820
OG0002594	CAEEL02859	bflo_12802
OG0002598	CAEEL04239	bflo_25193
OG0002599	CAEEL09489, CAEEL05240	bflo_12467
OG0002600	CAEEL18751	bflo_07193, bflo_08088
OG0002601	CAEEL11850, CAEEL17493, CAEEL06460	bflo_07808
OG0002602	CAEEL19298	bflo_23158
OG0002605	CAEEL06425	bflo_25240
OG0002608	CAEEL20298	bflo_08895
OG0002609	CAEEL00486	bflo_02437
OG0002610	CAEEL00976	bflo_12575
OG0002611	CAEEL00525	bflo_02905
OG0002614	CAEEL18150	bflo_01454
OG0002617	CAEEL08131	bflo_15506
OG0002618	CAEEL11865	bflo_23718
OG0002620	CAEEL18902	bflo_16451
OG0002624	CAEEL00996	bflo_13571
OG0002628	CAEEL20832	bflo_16795, bflo_18631
OG0002630	CAEEL00017	bflo_01551
OG0002633	CAEEL13867	bflo_19216
OG0002636	CAEEL09021	bflo_23328
OG0002638	CAEEL05543	bflo_05077
OG0002643	CAEEL01960	bflo_14725
OG0002644	CAEEL00760	bflo_14285
OG0002645	CAEEL09814	bflo_12036
OG0002646	CAEEL10837	bflo_03490
OG0002649	CAEEL18434	bflo_08970
OG0002651	CAEEL08032	bflo_15103
OG0002652	CAEEL15940	bflo_13789
OG0002653	CAEEL09022	bflo_20984
OG0002655	CAEEL10857	bflo_07059
OG0002656	CAEEL06531	bflo_18782
OG0002658	CAEEL08300	bflo_09919
OG0002659	CAEEL20147, CAEEL01412	bflo_01178, bflo_10421
OG0002660	CAEEL11563	bflo_12235
OG0002661	CAEEL19789	bflo_09214
OG0002662	CAEEL18190	bflo_22699
OG0002663	CAEEL19742	bflo_21270
OG0002665	CAEEL08820	bflo_20372
OG0002666	CAEEL11407	bflo_23259, bflo_23089, bflo_23310
OG0002667	CAEEL18607	bflo_16601
OG0002668	CAEEL02604	bflo_12729
OG0002669	CAEEL09214, CAEEL09178	bflo_05435
OG0002670	CAEEL15710	bflo_08314
OG0002671	CAEEL01274	bflo_05514
OG0002675	CAEEL07843	bflo_12999
OG0002679	CAEEL06006	bflo_23944
OG0002682	CAEEL06028, CAEEL18330	bflo_25626
OG0002683	CAEEL05356	bflo_25654
OG0002706	CAEEL01248	bflo_23520
OG0002708	CAEEL01926, CAEEL12503	bflo_18080
OG0002712	CAEEL06583, CAEEL15212	bflo_14251
OG0002714	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570	bflo_22529, bflo_21362
OG0002715	CAEEL09830	bflo_05173, bflo_10995
OG0002717	CAEEL10017	bflo_10829
OG0002718	CAEEL00842	bflo_24551
OG0002719	CAEEL07694	bflo_18652
OG0002720	CAEEL01232	bflo_13227, bflo_09843
OG0002723	CAEEL15616	bflo_08757
OG0002726	CAEEL11743	bflo_07500
OG0002729	CAEEL07853	bflo_15106
OG0002732	CAEEL18402	bflo_10407
OG0002736	CAEEL02362	bflo_17740
OG0002739	CAEEL18472	bflo_14092
OG0002740	CAEEL08842	bflo_06004
OG0002742	CAEEL11403	bflo_08107
OG0002743	CAEEL15922, CAEEL10167	bflo_02901, bflo_19089, bflo_19090
OG0002744	CAEEL19735	bflo_15548
OG0002745	CAEEL19081	bflo_18797
OG0002746	CAEEL01862	bflo_13125
OG0002747	CAEEL02596	bflo_16801, bflo_15949
OG0002749	CAEEL04068	bflo_06000
OG0002750	CAEEL15826	bflo_09572
OG0002752	CAEEL08631	bflo_14176
OG0002754	CAEEL05821	bflo_25157
OG0002755	CAEEL15531, CAEEL04452	bflo_13909
OG0002756	CAEEL15160	bflo_11674, bflo_27015, bflo_20777
OG0002757	CAEEL10443, CAEEL10442	bflo_06637, bflo_15038
OG0002758	CAEEL08816	bflo_23311
OG0002759	CAEEL05573	bflo_17880
OG0002760	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644	bflo_11137
OG0002761	CAEEL15590, CAEEL14895, CAEEL00850	bflo_26340, bflo_11129
OG0002762	CAEEL09378	bflo_11565
OG0002763	CAEEL07952	bflo_18799
OG0002764	CAEEL05636	bflo_24413
OG0002765	CAEEL02125	bflo_12629
OG0002766	CAEEL17597	bflo_19451, bflo_07699
OG0002767	CAEEL07319	bflo_14969
OG0002769	CAEEL06751	bflo_15441
OG0002770	CAEEL15397	bflo_09082
OG0002771	CAEEL08070	bflo_11925
OG0002772	CAEEL05686	bflo_25744
OG0002773	CAEEL08029	bflo_22561, bflo_22594
OG0002774	CAEEL01682	bflo_03686
OG0002776	CAEEL10866	bflo_07637
OG0002778	CAEEL01937	bflo_20641, bflo_05829
OG0002779	CAEEL04475	bflo_24147
OG0002780	CAEEL00693	bflo_22863
OG0002781	CAEEL07517	bflo_19213
OG0002782	CAEEL13024	bflo_14421
OG0002785	CAEEL04710	bflo_26328
OG0002786	CAEEL00215	bflo_05969
OG0002787	CAEEL00388	bflo_13919
OG0002788	CAEEL06416, CAEEL06417, CAEEL06418	bflo_03434
OG0002790	CAEEL07625	bflo_14079
OG0002791	CAEEL08790	bflo_15958
OG0002793	CAEEL00646	bflo_08304
OG0002794	CAEEL08878	bflo_16847
OG0002795	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352	bflo_08440
OG0002799	CAEEL06026	bflo_20975
OG0002812	CAEEL04925	bflo_25657
OG0002813	CAEEL12256	bflo_06583
OG0002814	CAEEL11682	bflo_07071
OG0002817	CAEEL16563	bflo_19433
OG0002818	CAEEL12185	bflo_11439
OG0002824	CAEEL09125	bflo_00260
OG0002825	CAEEL11091	bflo_09064
OG0002826	CAEEL14759	bflo_10373
OG0002828	CAEEL01168, CAEEL15704, CAEEL02989, CAEEL10595	bflo_13605, bflo_26191
OG0002831	CAEEL05967	bflo_04623
OG0002832	CAEEL09361, CAEEL09362	bflo_04706, bflo_01707, bflo_26639, bflo_01716
OG0002833	CAEEL18192	bflo_23101
OG0002835	CAEEL11751	bflo_01169
OG0002836	CAEEL06399	bflo_24436
OG0002837	CAEEL08616	bflo_14396
OG0002839	CAEEL19253, CAEEL00645	bflo_02442
OG0002841	CAEEL12135, CAEEL12134	bflo_12441
OG0002842	CAEEL06196	bflo_26034, bflo_26300, bflo_27525
OG0002843	CAEEL07774, CAEEL07773	bflo_20383
OG0002844	CAEEL10756	bflo_05002
OG0002845	CAEEL09656	bflo_11712, bflo_27024
OG0002847	CAEEL06961	bflo_20604
OG0002848	CAEEL07668	bflo_05738
OG0002850	CAEEL15763	bflo_24019
OG0002851	CAEEL00708	bflo_17584
OG0002854	CAEEL10560	bflo_16139
OG0002856	CAEEL01393	bflo_01557
OG0002858	CAEEL12093	bflo_14031
OG0002860	CAEEL11643	bflo_23715
OG0002866	CAEEL03096	bflo_03313
OG0002868	CAEEL05539	bflo_25215
OG0002873	CAEEL07574	bflo_04366
OG0002876	CAEEL10277	bflo_04355
OG0002877	CAEEL02920	bflo_00643
OG0002880	CAEEL11517	bflo_05881
OG0002883	CAEEL05948	bflo_07979, bflo_07556
OG0002884	CAEEL01828	bflo_04037
OG0002889	CAEEL10804	bflo_11465
OG0002893	CAEEL02075	bflo_22577
OG0002894	CAEEL14713	bflo_18873
OG0002895	CAEEL07602, CAEEL10533	bflo_12378
OG0002896	CAEEL18643	bflo_21624
OG0002898	CAEEL13137	bflo_04282
OG0002899	CAEEL01046	bflo_24003
OG0002906	CAEEL05147	bflo_12537
OG0002907	CAEEL01271	bflo_25401
OG0002909	CAEEL11759	bflo_10956
OG0002910	CAEEL04697	bflo_04018, bflo_04040, bflo_04045
OG0002912	CAEEL00640	bflo_22216, bflo_13816
OG0002913	CAEEL02893	bflo_12845
OG0002914	CAEEL18409	bflo_08995
OG0002915	CAEEL02902	bflo_19480, bflo_13226
OG0002916	CAEEL04244	bflo_25687
OG0002919	CAEEL00259	bflo_06738, bflo_06629
OG0002921	CAEEL06148	bflo_20845
OG0002925	CAEEL01723, CAEEL07404	bflo_02541
OG0002927	CAEEL01626	bflo_02244
OG0002944	CAEEL11414	bflo_01745
OG0002947	CAEEL06268	bflo_08384
OG0002949	CAEEL05799	bflo_22993
OG0002952	CAEEL09036	bflo_14626
OG0002953	CAEEL11622	bflo_11098
OG0002955	CAEEL01420	bflo_10404
OG0002957	CAEEL02702	bflo_21819, bflo_21211
OG0002959	CAEEL12413, CAEEL12412	bflo_24974
OG0002960	CAEEL01541	bflo_16007
OG0002962	CAEEL20383	bflo_23844
OG0002964	CAEEL19811	bflo_23022
OG0002965	CAEEL01992	bflo_01675, bflo_07078
OG0002966	CAEEL08468, CAEEL19347	bflo_16916
OG0002967	CAEEL20418, CAEEL02925	bflo_05869
OG0002968	CAEEL16136	bflo_16573
OG0002968	CAEEL01853	bflo_17865
OG0002969	CAEEL14216	bflo_19693, bflo_19691, bflo_19692
OG0002973	CAEEL09565	bflo_11691
OG0002974	CAEEL01320	bflo_12717
OG0002975	CAEEL15337	bflo_17392
OG0002976	CAEEL01120, CAEEL01119, CAEEL01121	bflo_06168
OG0002977	CAEEL07234, CAEEL07233	bflo_20350
OG0002978	CAEEL16463	bflo_20000
OG0002982	CAEEL01855	bflo_17282
OG0002983	CAEEL01433	bflo_04491
OG0002985	CAEEL08353	bflo_14855
OG0002986	CAEEL10835	bflo_11732
OG0002987	CAEEL17800, CAEEL18018	bflo_08736
OG0002990	CAEEL08773	bflo_09319
OG0002991	CAEEL09004	bflo_07835
OG0002995	CAEEL07264	bflo_15689
OG0002996	CAEEL10716	bflo_04215
OG0003001	CAEEL10876	bflo_02143
