Orthogroup	CAEEL	AMPFI_ok
OG0002135	CAEEL01398, CAEEL15762	AMPFI_21688
OG0002136	CAEEL12257	AMPFI_16117
OG0002139	CAEEL15822	AMPFI_09567
OG0002142	CAEEL01037	AMPFI_05160
OG0002144	CAEEL08787	AMPFI_07287, AMPFI_05043
OG0002145	CAEEL00125	AMPFI_10121
OG0002146	CAEEL10604	AMPFI_05844
OG0002147	CAEEL05229	AMPFI_12842, AMPFI_03644, AMPFI_12841
OG0002148	CAEEL13205	AMPFI_23168
OG0002149	CAEEL09018, CAEEL08046	AMPFI_04102
OG0002150	CAEEL00860	AMPFI_15348
OG0002151	CAEEL19229	AMPFI_09038
OG0002152	CAEEL00179	AMPFI_09776
OG0002153	CAEEL11458	AMPFI_08033
OG0002154	CAEEL18065	AMPFI_08694
OG0002156	CAEEL08424	AMPFI_05384
OG0002157	CAEEL10861	AMPFI_16160
OG0002160	CAEEL05075	AMPFI_14776
OG0002164	CAEEL04595, CAEEL04594, CAEEL19903	AMPFI_09040
OG0002165	CAEEL07004, CAEEL04348, CAEEL13880	AMPFI_09337
OG0002166	CAEEL06693, CAEEL06692	AMPFI_10950
OG0002167	CAEEL10771, CAEEL20502	AMPFI_05378
OG0002168	CAEEL06529	AMPFI_24771, AMPFI_10928
OG0002169	CAEEL19452	AMPFI_21144
OG0002170	CAEEL11886	AMPFI_07669
OG0002171	CAEEL09511	AMPFI_09465
OG0002173	CAEEL02072	AMPFI_08338
OG0002175	CAEEL11081	AMPFI_25478, AMPFI_12062
OG0002177	CAEEL16080	AMPFI_19453, AMPFI_17863
OG0002179	CAEEL17210, CAEEL19563	AMPFI_15916
OG0002182	CAEEL11866	AMPFI_12302
OG0002184	CAEEL06428	AMPFI_11522
OG0002185	CAEEL01312	AMPFI_09801
OG0002187	CAEEL05615	AMPFI_09301
OG0002188	CAEEL10832	AMPFI_14506, AMPFI_19113
OG0002189	CAEEL17261, CAEEL17762, CAEEL20687	AMPFI_22355
OG0002190	CAEEL18099	AMPFI_00222, AMPFI_03087
OG0002191	CAEEL00670	AMPFI_22618, AMPFI_24980
OG0002211	CAEEL08596	AMPFI_04592
OG0002212	CAEEL17949	AMPFI_04820
OG0002213	CAEEL09259	AMPFI_10801, AMPFI_13684, AMPFI_08701
OG0002215	CAEEL19732	AMPFI_02971, AMPFI_13025, AMPFI_03746, AMPFI_19351, AMPFI_19527, AMPFI_13303, AMPFI_21109, AMPFI_06214, AMPFI_18027, AMPFI_18234, AMPFI_12836
OG0002216	CAEEL09929, CAEEL09930	AMPFI_02814, AMPFI_22578, AMPFI_22501, AMPFI_01725
OG0002217	CAEEL18475, CAEEL05058	AMPFI_19805
OG0002221	CAEEL05780	AMPFI_05388
OG0002224	CAEEL10158	AMPFI_12765
OG0002225	CAEEL15252	AMPFI_07786
OG0002226	CAEEL04806	AMPFI_09925
OG0002227	CAEEL00491	AMPFI_22780
OG0002228	CAEEL05227	AMPFI_01748
OG0002229	CAEEL08325	AMPFI_20801
OG0002236	CAEEL18503	AMPFI_07523
OG0002237	CAEEL00004	AMPFI_21143
OG0002239	CAEEL05928	AMPFI_09155
OG0002240	CAEEL05366	AMPFI_22996, AMPFI_00960, AMPFI_15717
OG0002241	CAEEL07281	AMPFI_14262
OG0002243	CAEEL05910, CAEEL11717	AMPFI_06850
OG0002244	CAEEL02764	AMPFI_08460, AMPFI_07452
OG0002246	CAEEL00010	AMPFI_20214, AMPFI_21351
OG0002248	CAEEL09675	AMPFI_13359
OG0002251	CAEEL18329, CAEEL19690	AMPFI_13110
OG0002252	CAEEL18710	AMPFI_05242
OG0002255	CAEEL01086	AMPFI_02651, AMPFI_19539
OG0002257	CAEEL14323	AMPFI_15547
OG0002258	CAEEL10467	AMPFI_23113, AMPFI_24977, AMPFI_22049
OG0002259	CAEEL08231	AMPFI_00984
OG0002260	CAEEL08208	AMPFI_17623
OG0002261	CAEEL09054	AMPFI_16530
OG0002262	CAEEL07374	AMPFI_26072
OG0002263	CAEEL08085	AMPFI_05699
OG0002264	CAEEL01891	AMPFI_24071
OG0002265	CAEEL01664	AMPFI_10078
OG0002266	CAEEL18931	AMPFI_04811, AMPFI_03178, AMPFI_18976
OG0002267	CAEEL03658	AMPFI_11862
OG0002272	CAEEL00181	AMPFI_08490
OG0002275	CAEEL19733	AMPFI_06140
OG0002277	CAEEL12016	AMPFI_07085
OG0002278	CAEEL17984, CAEEL17983	AMPFI_05248
OG0002280	CAEEL01565	AMPFI_10353, AMPFI_05978, AMPFI_14773, AMPFI_01513, AMPFI_01512, AMPFI_19916
OG0002282	CAEEL05126	AMPFI_20323
OG0002283	CAEEL11974	AMPFI_12764
OG0002284	CAEEL09475	AMPFI_07483
OG0002286	CAEEL15075	AMPFI_17604
OG0002287	CAEEL00054	AMPFI_22131, AMPFI_21836, AMPFI_22336
OG0002288	CAEEL11923	AMPFI_05968
OG0002289	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495	AMPFI_18744
OG0002291	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558	AMPFI_07370
OG0002292	CAEEL11264	AMPFI_03614
OG0002293	CAEEL01475	AMPFI_05327, AMPFI_10685
OG0002294	CAEEL03275, CAEEL03274	AMPFI_12144
OG0002316	CAEEL01858, CAEEL01859	AMPFI_02237
OG0002317	CAEEL13995	AMPFI_23771
OG0002318	CAEEL05991	AMPFI_24462, AMPFI_08489, AMPFI_21799
OG0002321	CAEEL11607	AMPFI_00776, AMPFI_02703
OG0002322	CAEEL12636, CAEEL12634	AMPFI_21364
OG0002324	CAEEL14861	AMPFI_20398, AMPFI_07212, AMPFI_08976
OG0002325	CAEEL12660	AMPFI_05132
OG0002326	CAEEL19309	AMPFI_07885
OG0002327	CAEEL11423	AMPFI_07418
OG0002331	CAEEL13492, CAEEL01768	AMPFI_24199, AMPFI_19373, AMPFI_03306
OG0002332	CAEEL07378	AMPFI_17423
OG0002335	CAEEL02679, CAEEL02678	AMPFI_08485, AMPFI_01373
OG0002336	CAEEL18832	AMPFI_17565, AMPFI_03344, AMPFI_04477
OG0002340	CAEEL00545	AMPFI_06594
OG0002341	CAEEL07757	AMPFI_11181, AMPFI_23909
OG0002342	CAEEL06352, CAEEL06355, CAEEL00891	AMPFI_18562
OG0002344	CAEEL07661	AMPFI_13957
OG0002346	CAEEL04391	AMPFI_04693
OG0002348	CAEEL12095	AMPFI_04385
OG0002350	CAEEL20154	AMPFI_14981
OG0002352	CAEEL04784	AMPFI_04346
OG0002354	CAEEL09038	AMPFI_17029, AMPFI_11902
OG0002355	CAEEL08630	AMPFI_11767
OG0002356	CAEEL17852	AMPFI_16602
OG0002358	CAEEL20542	AMPFI_19693, AMPFI_06880, AMPFI_00703
OG0002359	CAEEL10259	AMPFI_10254
OG0002360	CAEEL19089	AMPFI_21407
OG0002361	CAEEL16240, CAEEL14724	AMPFI_10352
OG0002362	CAEEL01494	AMPFI_02961
OG0002363	CAEEL18180	AMPFI_16473
OG0002366	CAEEL01476	AMPFI_16566
OG0002367	CAEEL02851	AMPFI_07894
OG0002368	CAEEL06921	AMPFI_01085, AMPFI_17796, AMPFI_18726
OG0002369	CAEEL00665	AMPFI_19667, AMPFI_21321
OG0002370	CAEEL06782	AMPFI_08335
OG0002371	CAEEL10782, CAEEL02897	AMPFI_06562
OG0002374	CAEEL00989, CAEEL03595	AMPFI_05495
OG0002376	CAEEL16557	AMPFI_06717
OG0002377	CAEEL14877	AMPFI_08355
OG0002378	CAEEL19717	AMPFI_13507
OG0002379	CAEEL20511	AMPFI_05523
OG0002396	CAEEL15127	AMPFI_15085, AMPFI_01991
OG0002400	CAEEL12685	AMPFI_03091
OG0002402	CAEEL07971	AMPFI_08689
OG0002406	CAEEL05272	AMPFI_17696
OG0002407	CAEEL11836	AMPFI_21084
OG0002408	CAEEL05340	AMPFI_07804
OG0002409	CAEEL12380	AMPFI_23640
OG0002410	CAEEL06445	AMPFI_25695, AMPFI_14224
OG0002411	CAEEL09509	AMPFI_06324
OG0002413	CAEEL05456	AMPFI_15339
OG0002414	CAEEL16542	AMPFI_13659
OG0002415	CAEEL09540, CAEEL09394, CAEEL15033	AMPFI_02625, AMPFI_08209
OG0002416	CAEEL00247	AMPFI_17433, AMPFI_00279, AMPFI_20541, AMPFI_00862, AMPFI_20403
OG0002421	CAEEL09266	AMPFI_14396, AMPFI_06900
OG0002422	CAEEL09220	AMPFI_25635
OG0002424	CAEEL18326	AMPFI_08256
OG0002425	CAEEL00712	AMPFI_19580, AMPFI_21740
OG0002429	CAEEL05601	AMPFI_15368
OG0002433	CAEEL18398	AMPFI_10800
OG0002434	CAEEL09324	AMPFI_22945
OG0002439	CAEEL06145, CAEEL06146	AMPFI_15683
OG0002441	CAEEL01735	AMPFI_17008
OG0002442	CAEEL00999	AMPFI_12744
OG0002443	CAEEL11867	AMPFI_24450, AMPFI_15890, AMPFI_16326
OG0002444	CAEEL11588	AMPFI_09682
OG0002445	CAEEL08003	AMPFI_12457
OG0002446	CAEEL01328	AMPFI_09464
OG0002448	CAEEL11664	AMPFI_11264
OG0002450	CAEEL02915	AMPFI_10376
OG0002453	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671	AMPFI_24853
OG0002456	CAEEL19152, CAEEL02912	AMPFI_05447
OG0002457	CAEEL08209	AMPFI_06106, AMPFI_15673
OG0002459	CAEEL00771, CAEEL04852	AMPFI_17049
OG0002461	CAEEL07388	AMPFI_20875
OG0002476	CAEEL05868	AMPFI_07173
OG0002476	CAEEL00590	AMPFI_08958
OG0002481	CAEEL07210	AMPFI_05604
OG0002486	CAEEL00554	AMPFI_16150
OG0002489	CAEEL20456	AMPFI_04686, AMPFI_01472, AMPFI_02560, AMPFI_19145
OG0002490	CAEEL09795	AMPFI_08236
OG0002491	CAEEL01502	AMPFI_23041, AMPFI_24193, AMPFI_22729, AMPFI_01127
OG0002492	CAEEL07791	AMPFI_22488
OG0002494	CAEEL02924	AMPFI_13852
OG0002495	CAEEL05776	AMPFI_25744
OG0002497	CAEEL00487	AMPFI_16261
OG0002500	CAEEL00642	AMPFI_06240
OG0002503	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625	AMPFI_11268
OG0002504	CAEEL06712, CAEEL09129	AMPFI_08151
OG0002505	CAEEL05922	AMPFI_22720
OG0002507	CAEEL03010	AMPFI_06138
OG0002509	CAEEL10641, CAEEL10642	AMPFI_10128
OG0002510	CAEEL15444	AMPFI_23738, AMPFI_00498
OG0002511	CAEEL03054	AMPFI_24672
OG0002512	CAEEL06721	AMPFI_11186
OG0002516	CAEEL07616	AMPFI_07473
OG0002518	CAEEL03272	AMPFI_11837
OG0002519	CAEEL07683	AMPFI_19533, AMPFI_16079
OG0002520	CAEEL11387	AMPFI_01651
OG0002523	CAEEL09506	AMPFI_02042
OG0002524	CAEEL07737	AMPFI_09575
OG0002525	CAEEL20729	AMPFI_23315
OG0002527	CAEEL00425, CAEEL00799	AMPFI_15362
OG0002528	CAEEL14274	AMPFI_11923
OG0002529	CAEEL18703, CAEEL04668	AMPFI_14115
OG0002530	CAEEL18169	AMPFI_06014
OG0002532	CAEEL00641	AMPFI_02544
OG0002533	CAEEL08550	AMPFI_10313, AMPFI_11981
OG0002534	CAEEL08629	AMPFI_11146
OG0002537	CAEEL07418	AMPFI_17405, AMPFI_24055
OG0002541	CAEEL09534	AMPFI_23877
OG0002542	CAEEL06956	AMPFI_14378
OG0002543	CAEEL07344	AMPFI_05217
OG0002544	CAEEL16419	AMPFI_16443
OG0002545	CAEEL12452	AMPFI_06054
OG0002547	CAEEL02085	AMPFI_20544, AMPFI_04514
OG0002548	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091	AMPFI_24571
OG0002549	CAEEL18135	AMPFI_04733
OG0002552	CAEEL01916	AMPFI_06043
OG0002555	CAEEL12784	AMPFI_12974
OG0002557	CAEEL02904	AMPFI_10804
OG0002558	CAEEL18130	AMPFI_18657
OG0002559	CAEEL14654	AMPFI_09876
OG0002561	CAEEL13357	AMPFI_16449, AMPFI_21135, AMPFI_22038
OG0002562	CAEEL00489	AMPFI_00756
OG0002563	CAEEL08940	AMPFI_07399
OG0002564	CAEEL14884	AMPFI_07937
OG0002565	CAEEL01779, CAEEL19992	AMPFI_01084
OG0002566	CAEEL18146	AMPFI_19206, AMPFI_20668, AMPFI_16864, AMPFI_03477
OG0002567	CAEEL10185	AMPFI_11979
OG0002569	CAEEL18770	AMPFI_25754, AMPFI_17829
OG0002569	CAEEL15764, CAEEL01701, CAEEL04306, CAEEL15720	AMPFI_02326
OG0002570	CAEEL02126	AMPFI_07846
OG0002571	CAEEL01329, CAEEL00047	AMPFI_00541
OG0002572	CAEEL06422	AMPFI_02464
OG0002574	CAEEL13992	AMPFI_24042
OG0002587	CAEEL02535	AMPFI_05490
OG0002593	CAEEL06340, CAEEL06341	AMPFI_21829
OG0002594	CAEEL02859	AMPFI_11935
OG0002598	CAEEL04239	AMPFI_08969
OG0002599	CAEEL09489, CAEEL05240	AMPFI_20120
OG0002600	CAEEL18751	AMPFI_23683, AMPFI_16466
OG0002601	CAEEL11850, CAEEL17493, CAEEL06460	AMPFI_11035, AMPFI_19350
OG0002602	CAEEL19298	AMPFI_11013
OG0002605	CAEEL06425	AMPFI_25285, AMPFI_01082, AMPFI_21170
OG0002608	CAEEL20298	AMPFI_24780
OG0002609	CAEEL00486	AMPFI_25165
OG0002610	CAEEL00976	AMPFI_08555
OG0002611	CAEEL00525	AMPFI_01205, AMPFI_20953
OG0002614	CAEEL18150	AMPFI_05665
OG0002617	CAEEL08131	AMPFI_20313
OG0002618	CAEEL11865	AMPFI_03389
OG0002620	CAEEL18902	AMPFI_10749
OG0002623	CAEEL04862	AMPFI_17681
OG0002624	CAEEL00996	AMPFI_18223, AMPFI_25596, AMPFI_02917, AMPFI_16642
OG0002628	CAEEL20832	AMPFI_00431, AMPFI_14305
OG0002630	CAEEL00017	AMPFI_20715
OG0002632	CAEEL01456	AMPFI_01287
OG0002633	CAEEL13867	AMPFI_16272
OG0002636	CAEEL09021	AMPFI_20833
OG0002637	CAEEL07699	AMPFI_04548
OG0002643	CAEEL01960	AMPFI_14666
OG0002645	CAEEL09814	AMPFI_11704, AMPFI_05004
OG0002646	CAEEL10837	AMPFI_08812
OG0002649	CAEEL18434	AMPFI_23498
OG0002651	CAEEL02017	AMPFI_05026, AMPFI_13681
OG0002651	CAEEL08032	AMPFI_05025
OG0002652	CAEEL15940	AMPFI_07946
OG0002652	CAEEL15941	AMPFI_07813
OG0002653	CAEEL09022	AMPFI_25956
OG0002655	CAEEL10857	AMPFI_06768
OG0002656	CAEEL06531	AMPFI_17717, AMPFI_03906
OG0002658	CAEEL08300	AMPFI_19684, AMPFI_09242
OG0002659	CAEEL20147, CAEEL01412	AMPFI_14143
OG0002660	CAEEL11563	AMPFI_19068, AMPFI_19929, AMPFI_19319, AMPFI_04319
OG0002661	CAEEL19789	AMPFI_13522
OG0002662	CAEEL18190	AMPFI_14924
OG0002663	CAEEL19742	AMPFI_06734, AMPFI_00147
OG0002665	CAEEL08820	AMPFI_08155
OG0002666	CAEEL11407	AMPFI_08951, AMPFI_17898
OG0002667	CAEEL18607	AMPFI_18477
OG0002668	CAEEL02604	AMPFI_12794
OG0002669	CAEEL09214, CAEEL09178	AMPFI_07128
OG0002670	CAEEL15710	AMPFI_12956
OG0002675	CAEEL07843	AMPFI_17774
OG0002677	CAEEL10901	AMPFI_08799
OG0002679	CAEEL06006	AMPFI_05657
OG0002681	CAEEL13993	AMPFI_19818
OG0002682	CAEEL06028, CAEEL18330	AMPFI_05616
OG0002683	CAEEL05356	AMPFI_05913
OG0002706	CAEEL01248	AMPFI_07417
OG0002707	CAEEL14138	AMPFI_21661
OG0002708	CAEEL01926, CAEEL12503	AMPFI_13987
OG0002710	CAEEL00009	AMPFI_00640
OG0002712	CAEEL06583, CAEEL15212	AMPFI_17857
OG0002715	CAEEL09830	AMPFI_12353
OG0002717	CAEEL10017	AMPFI_01161
OG0002718	CAEEL00842	AMPFI_12945
OG0002719	CAEEL07694	AMPFI_01275
OG0002720	CAEEL01232	AMPFI_06348
OG0002722	CAEEL10808	AMPFI_12652
OG0002726	CAEEL11743	AMPFI_01971
OG0002729	CAEEL07853	AMPFI_01288, AMPFI_15438
OG0002732	CAEEL18402	AMPFI_02794
OG0002736	CAEEL02362	AMPFI_10674
OG0002739	CAEEL18472	AMPFI_21137
OG0002740	CAEEL08842	AMPFI_07662
OG0002742	CAEEL11403	AMPFI_11508
OG0002743	CAEEL15922, CAEEL10167	AMPFI_20528
OG0002744	CAEEL19735	AMPFI_10831
OG0002745	CAEEL19081	AMPFI_03214
OG0002746	CAEEL01862	AMPFI_06320
OG0002747	CAEEL02596	AMPFI_02189
OG0002749	CAEEL04068	AMPFI_16192
OG0002750	CAEEL15826	AMPFI_04425, AMPFI_12572, AMPFI_03631, AMPFI_12923, AMPFI_13722, AMPFI_00301
OG0002752	CAEEL08631	AMPFI_05334
OG0002754	CAEEL05821	AMPFI_17705
OG0002756	CAEEL15160	AMPFI_23739, AMPFI_12587
OG0002757	CAEEL10443, CAEEL10442	AMPFI_21337
OG0002758	CAEEL08816	AMPFI_21608
OG0002760	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644	AMPFI_07524, AMPFI_18680
OG0002761	CAEEL15590, CAEEL14895, CAEEL00850	AMPFI_20467
OG0002762	CAEEL09378	AMPFI_07153, AMPFI_03541, AMPFI_19582
OG0002764	CAEEL05636	AMPFI_02962
OG0002765	CAEEL02125	AMPFI_23588
OG0002766	CAEEL17597	AMPFI_07357
OG0002767	CAEEL07319	AMPFI_06871
OG0002769	CAEEL06751	AMPFI_22349
OG0002771	CAEEL08070	AMPFI_13195
OG0002772	CAEEL05686	AMPFI_05332
OG0002773	CAEEL08029	AMPFI_13423
OG0002774	CAEEL01682	AMPFI_13370
OG0002776	CAEEL10866	AMPFI_10405
OG0002778	CAEEL01937	AMPFI_07383
OG0002779	CAEEL04475	AMPFI_15169
OG0002780	CAEEL00693	AMPFI_00723, AMPFI_15995, AMPFI_03828
OG0002781	CAEEL07517	AMPFI_24323
OG0002782	CAEEL13024	AMPFI_15604
OG0002785	CAEEL04710	AMPFI_09225
OG0002786	CAEEL00215	AMPFI_10570
OG0002787	CAEEL00388	AMPFI_17072
OG0002788	CAEEL06416, CAEEL06417, CAEEL06418	AMPFI_10049
OG0002790	CAEEL07625	AMPFI_23203, AMPFI_21538, AMPFI_20060
OG0002791	CAEEL08790	AMPFI_10851
OG0002793	CAEEL00646	AMPFI_15096
OG0002794	CAEEL08878	AMPFI_10094
OG0002795	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352	AMPFI_11879
OG0002799	CAEEL06026	AMPFI_18480
OG0002812	CAEEL04925	AMPFI_07144
OG0002813	CAEEL12256	AMPFI_02852
OG0002814	CAEEL11682	AMPFI_14721
OG0002817	CAEEL16563	AMPFI_09538
OG0002818	CAEEL12185	AMPFI_12743
OG0002824	CAEEL09125	AMPFI_07617
OG0002825	CAEEL11091	AMPFI_16668, AMPFI_07767, AMPFI_08434, AMPFI_16189
OG0002826	CAEEL14759	AMPFI_24284
OG0002830	CAEEL15477	AMPFI_03490, AMPFI_24789
OG0002832	CAEEL09361	AMPFI_17244
OG0002833	CAEEL18192	AMPFI_18453
OG0002835	CAEEL11751	AMPFI_09569
OG0002836	CAEEL06399	AMPFI_22190
OG0002837	CAEEL08616	AMPFI_19230
OG0002839	CAEEL19253, CAEEL00645	AMPFI_07109, AMPFI_07149
OG0002841	CAEEL12135, CAEEL12134	AMPFI_07580, AMPFI_19028
OG0002842	CAEEL06196	AMPFI_12776
OG0002844	CAEEL10756	AMPFI_20609, AMPFI_16356, AMPFI_16951
OG0002845	CAEEL09656	AMPFI_21727
OG0002847	CAEEL06961	AMPFI_22348
OG0002848	CAEEL07668	AMPFI_19569, AMPFI_03140
OG0002850	CAEEL15763	AMPFI_09530, AMPFI_05872
OG0002851	CAEEL00708	AMPFI_20208
OG0002854	CAEEL10560	AMPFI_25053
OG0002854	CAEEL18825	AMPFI_02822
OG0002855	CAEEL00030	AMPFI_20574, AMPFI_20480, AMPFI_17191, AMPFI_00554
OG0002856	CAEEL01393	AMPFI_07252
OG0002858	CAEEL12093	AMPFI_10012
OG0002859	CAEEL19186	AMPFI_02967
OG0002860	CAEEL11643	AMPFI_02972
OG0002866	CAEEL03096	AMPFI_10220
OG0002868	CAEEL05539	AMPFI_07069
OG0002873	CAEEL07574	AMPFI_19048, AMPFI_00955, AMPFI_20732
OG0002876	CAEEL10277	AMPFI_10499
OG0002877	CAEEL02920	AMPFI_08793, AMPFI_00713
OG0002880	CAEEL11517	AMPFI_25969
OG0002883	CAEEL05948	AMPFI_17094
OG0002884	CAEEL01828	AMPFI_23066, AMPFI_11571
OG0002887	CAEEL06082, CAEEL06083	AMPFI_00133
OG0002889	CAEEL10804	AMPFI_18322, AMPFI_06058, AMPFI_21584
OG0002891	CAEEL04184, CAEEL01874	AMPFI_04475
OG0002893	CAEEL02075	AMPFI_10355
OG0002894	CAEEL14713	AMPFI_06382
OG0002895	CAEEL07602, CAEEL10533	AMPFI_06498
OG0002896	CAEEL18643	AMPFI_16510
OG0002898	CAEEL13137	AMPFI_09550
OG0002899	CAEEL01046	AMPFI_14669
OG0002907	CAEEL01271	AMPFI_19275
OG0002909	CAEEL11759	AMPFI_05496
OG0002910	CAEEL04697	AMPFI_08873, AMPFI_10619
OG0002912	CAEEL00640	AMPFI_11212
OG0002913	CAEEL02893	AMPFI_19285
OG0002915	CAEEL02902	AMPFI_13472
OG0002916	CAEEL04244	AMPFI_06848
OG0002919	CAEEL00259	AMPFI_02349
OG0002921	CAEEL06148	AMPFI_10790, AMPFI_19297
OG0002925	CAEEL01723, CAEEL07404	AMPFI_19388
OG0002927	CAEEL01626	AMPFI_24232
OG0002944	CAEEL11414	AMPFI_19187
OG0002947	CAEEL06268	AMPFI_12962
OG0002949	CAEEL05799	AMPFI_25632, AMPFI_13293, AMPFI_13294
OG0002952	CAEEL09036	AMPFI_03711
OG0002953	CAEEL11622	AMPFI_18432
OG0002955	CAEEL01420	AMPFI_14821
OG0002957	CAEEL02702	AMPFI_00571
OG0002959	CAEEL12413, CAEEL12412	AMPFI_18590, AMPFI_24087
OG0002960	CAEEL01541	AMPFI_17548
OG0002961	CAEEL16453, CAEEL14328	AMPFI_15797, AMPFI_04166
OG0002962	CAEEL20383	AMPFI_14869
OG0002964	CAEEL19811	AMPFI_14124
OG0002965	CAEEL01992	AMPFI_07076
OG0002966	CAEEL08468, CAEEL19347	AMPFI_08237
OG0002967	CAEEL20418, CAEEL02925	AMPFI_11661
OG0002968	CAEEL16136	AMPFI_05414
OG0002973	CAEEL09565	AMPFI_13787
OG0002974	CAEEL01320	AMPFI_05909, AMPFI_12501
OG0002976	CAEEL01120, CAEEL01119, CAEEL01121	AMPFI_15200
OG0002977	CAEEL07234, CAEEL07233	AMPFI_22891
OG0002978	CAEEL16463	AMPFI_11885
OG0002982	CAEEL01855	AMPFI_02827
OG0002983	CAEEL01433	AMPFI_14269
OG0002985	CAEEL08353	AMPFI_17949
OG0002986	CAEEL10835	AMPFI_23973, AMPFI_17447, AMPFI_24866
OG0002987	CAEEL17800, CAEEL18018	AMPFI_13529
OG0002990	CAEEL08773	AMPFI_16222, AMPFI_17712
OG0002992	CAEEL08299	AMPFI_01367
OG0002995	CAEEL07264	AMPFI_11906
OG0002996	CAEEL10716	AMPFI_00900
OG0003001	CAEEL10876	AMPFI_06603
OG0003003	CAEEL14387	AMPFI_06580
OG0003004	CAEEL15423	AMPFI_06638
OG0003005	CAEEL16758	AMPFI_04141, AMPFI_25494
OG0003006	CAEEL10145	AMPFI_24175
OG0003008	CAEEL20335	AMPFI_17468
OG0003012	CAEEL05983	AMPFI_19750
OG0003013	CAEEL00274, CAEEL13050, CAEEL13680	AMPFI_21222
OG0003014	CAEEL14320, CAEEL13006, CAEEL13007, CAEEL15758, CAEEL17062, CAEEL16651, CAEEL19058, CAEEL15767	AMPFI_03270
OG0003015	CAEEL19016	AMPFI_16720
OG0003016	CAEEL09225	AMPFI_01985, AMPFI_21862
OG0003017	CAEEL07049, CAEEL16441	AMPFI_05503, AMPFI_14328
OG0003018	CAEEL08487	AMPFI_00574
OG0003019	CAEEL04592	AMPFI_03647
OG0003024	CAEEL13204, CAEEL13203	AMPFI_06872
OG0003025	CAEEL08836	AMPFI_18961
OG0003026	CAEEL10688, CAEEL12186	AMPFI_09871
OG0003027	CAEEL06663	AMPFI_03279
OG0003028	CAEEL02985	AMPFI_20635
OG0003029	CAEEL01558	AMPFI_10314
OG0003030	CAEEL11859	AMPFI_09536
OG0003031	CAEEL06431	AMPFI_16204
OG0003033	CAEEL00703	AMPFI_17482
OG0003035	CAEEL02722	AMPFI_10841
OG0003036	CAEEL01143	AMPFI_06381
OG0003037	CAEEL10736	AMPFI_14719
OG0003038	CAEEL20474	AMPFI_00219
OG0003040	CAEEL02041	AMPFI_23093
OG0003042	CAEEL04188	AMPFI_08345
OG0003043	CAEEL07390	AMPFI_18326
OG0003044	CAEEL07715	AMPFI_04020
OG0003046	CAEEL04364	AMPFI_18791
OG0003049	CAEEL04812	AMPFI_20646, AMPFI_19686
OG0003054	CAEEL04777	AMPFI_22668
OG0003055	CAEEL14225	AMPFI_11766, AMPFI_11765
OG0003056	CAEEL19070	AMPFI_09035
OG0003059	CAEEL09323	AMPFI_15093
OG0003060	CAEEL07468, CAEEL11354	AMPFI_01289
OG0003062	CAEEL00660	AMPFI_05505
OG0003063	CAEEL03076	AMPFI_19748
OG0003065	CAEEL18732	AMPFI_15613
OG0003066	CAEEL05161	AMPFI_04842
OG0003072	CAEEL04836	AMPFI_06677
OG0003073	CAEEL14099	AMPFI_07918
OG0003079	CAEEL00217	AMPFI_20005
OG0003081	CAEEL19809, CAEEL19806, CAEEL00079, CAEEL19807	AMPFI_21993
OG0003104	CAEEL07227	AMPFI_15625
OG0003105	CAEEL00818	AMPFI_22515
OG0003107	CAEEL20421, CAEEL01359	AMPFI_06817
OG0003108	CAEEL04120	AMPFI_12830
OG0003110	CAEEL17888	AMPFI_05396
OG0003111	CAEEL01566	AMPFI_13874
OG0003112	CAEEL12136	AMPFI_09342, AMPFI_10797
OG0003113	CAEEL16673, CAEEL01071	AMPFI_10115
OG0003114	CAEEL15726	AMPFI_08644
OG0003115	CAEEL00022	AMPFI_12376
OG0003116	CAEEL07734	AMPFI_07231
OG0003118	CAEEL08193, CAEEL08192	AMPFI_05302
OG0003119	CAEEL16382	AMPFI_08478
OG0003121	CAEEL00414	AMPFI_05935
OG0003124	CAEEL07676	AMPFI_09122
OG0003126	CAEEL04789, CAEEL04979	AMPFI_01995
OG0003128	CAEEL04713	AMPFI_03704
OG0003130	CAEEL08052	AMPFI_14227
OG0003132	CAEEL15119	AMPFI_22325, AMPFI_20089
OG0003135	CAEEL06638	AMPFI_07186
OG0003136	CAEEL10810	AMPFI_10904
OG0003138	CAEEL05894	AMPFI_18700
OG0003141	CAEEL03719, CAEEL03720	AMPFI_11907
OG0003142	CAEEL00482	AMPFI_05828
OG0003143	CAEEL11409	AMPFI_15571
OG0003144	CAEEL01625	AMPFI_22743, AMPFI_06226
OG0003145	CAEEL05190	AMPFI_23822, AMPFI_00786, AMPFI_00787
OG0003146	CAEEL20170	AMPFI_23986
OG0003147	CAEEL17136, CAEEL18421	AMPFI_17466
